,Nation,iso_code3,Year,nemomod_entc_capital_cost_pp_nuclear_mm_usd_per_gw
632,Belgium,BEL,2023,6256.666666666667
633,Belgium,BEL,2024,6256.666666666667
634,Belgium,BEL,2025,6256.666666666667
635,Belgium,BEL,2026,6256.666666666667
636,Belgium,BEL,2027,6256.666666666667
637,Belgium,BEL,2028,6256.666666666667
638,Belgium,BEL,2029,6256.666666666667
639,Belgium,BEL,2030,6256.666666666667
640,Belgium,BEL,2031,6256.666666666667
641,Belgium,BEL,2032,6256.666666666667
642,Belgium,BEL,2033,6256.666666666667
643,Belgium,BEL,2034,6256.666666666667
644,Belgium,BEL,2035,6256.666666666667
645,Belgium,BEL,2036,6256.666666666667
646,Belgium,BEL,2037,6256.666666666667
647,Belgium,BEL,2038,6256.666666666667
648,Belgium,BEL,2039,6256.666666666667
649,Belgium,BEL,2040,6256.666666666667
650,Belgium,BEL,2041,6256.666666666667
651,Belgium,BEL,2042,6256.666666666667
652,Belgium,BEL,2043,6256.666666666667
653,Belgium,BEL,2044,6256.666666666667
654,Belgium,BEL,2045,6256.666666666667
655,Belgium,BEL,2046,6256.666666666667
656,Belgium,BEL,2047,6256.666666666667
657,Belgium,BEL,2048,6256.666666666667
658,Belgium,BEL,2049,6256.666666666667
659,Belgium,BEL,2050,6256.666666666667
660,Belize,BLZ,2021,5153.583333333334
661,Belize,BLZ,2022,5153.583333333334
662,Belize,BLZ,2023,5153.583333333334
663,Belize,BLZ,2024,5153.583333333334
664,Belize,BLZ,2025,5153.583333333334
665,Belize,BLZ,2026,5153.583333333334
666,Belize,BLZ,2027,5153.583333333334
667,Belize,BLZ,2028,5153.583333333334
668,Belize,BLZ,2029,5153.583333333334
669,Belize,BLZ,2030,5153.583333333334
670,Belize,BLZ,2031,5153.583333333334
671,Belize,BLZ,2032,5153.583333333334
672,Belize,BLZ,2033,5153.583333333334
673,Belize,BLZ,2034,5153.583333333334
674,Belize,BLZ,2035,5153.583333333334
675,Belize,BLZ,2036,5153.583333333334
676,Belize,BLZ,2037,5153.583333333334
677,Belize,BLZ,2038,5153.583333333334
678,Belize,BLZ,2039,5153.583333333334
679,Belize,BLZ,2040,5153.583333333334
680,Belize,BLZ,2041,5153.583333333334
681,Belize,BLZ,2042,5153.583333333334
682,Belize,BLZ,2043,5153.583333333334
683,Belize,BLZ,2044,5153.583333333334
684,Belize,BLZ,2045,5153.583333333334
685,Belize,BLZ,2046,5153.583333333334
686,Belize,BLZ,2047,5153.583333333334
687,Belize,BLZ,2048,5153.583333333334
688,Belize,BLZ,2049,5153.583333333334
689,Belize,BLZ,2050,5153.583333333334
690,Benin,BEN,2021,5153.583333333334
691,Benin,BEN,2022,5153.583333333334
692,Benin,BEN,2023,5153.583333333334
693,Benin,BEN,2024,5153.583333333334
694,Benin,BEN,2025,5153.583333333334
695,Benin,BEN,2026,5153.583333333334
696,Benin,BEN,2027,5153.583333333334
697,Benin,BEN,2028,5153.583333333334
698,Benin,BEN,2029,5153.583333333334
699,Benin,BEN,2030,5153.583333333334
700,Benin,BEN,2031,5153.583333333334
701,Benin,BEN,2032,5153.583333333334
702,Benin,BEN,2033,5153.583333333334
703,Benin,BEN,2034,5153.583333333334
704,Benin,BEN,2035,5153.583333333334
705,Benin,BEN,2036,5153.583333333334
706,Benin,BEN,2037,5153.583333333334
707,Benin,BEN,2038,5153.583333333334
708,Benin,BEN,2039,5153.583333333334
709,Benin,BEN,2040,5153.583333333334
710,Benin,BEN,2041,5153.583333333334
711,Benin,BEN,2042,5153.583333333334
712,Benin,BEN,2043,5153.583333333334
713,Benin,BEN,2044,5153.583333333334
714,Benin,BEN,2045,5153.583333333334
715,Benin,BEN,2046,5153.583333333334
716,Benin,BEN,2047,5153.583333333334
717,Benin,BEN,2048,5153.583333333334
718,Benin,BEN,2049,5153.583333333334
719,Benin,BEN,2050,5153.583333333334
720,Bermuda,BMU,2021,5153.583333333334
721,Bermuda,BMU,2022,5153.583333333334
722,Bermuda,BMU,2023,5153.583333333334
723,Bermuda,BMU,2024,5153.583333333334
724,Bermuda,BMU,2025,5153.583333333334
725,Bermuda,BMU,2026,5153.583333333334
726,Bermuda,BMU,2027,5153.583333333334
727,Bermuda,BMU,2028,5153.583333333334
728,Bermuda,BMU,2029,5153.583333333334
729,Bermuda,BMU,2030,5153.583333333334
730,Bermuda,BMU,2031,5153.583333333334
731,Bermuda,BMU,2032,5153.583333333334
732,Bermuda,BMU,2033,5153.583333333334
733,Bermuda,BMU,2034,5153.583333333334
734,Bermuda,BMU,2035,5153.583333333334
735,Bermuda,BMU,2036,5153.583333333334
736,Bermuda,BMU,2037,5153.583333333334
737,Bermuda,BMU,2038,5153.583333333334
738,Bermuda,BMU,2039,5153.583333333334
739,Bermuda,BMU,2040,5153.583333333334
740,Bermuda,BMU,2041,5153.583333333334
741,Bermuda,BMU,2042,5153.583333333334
742,Bermuda,BMU,2043,5153.583333333334
743,Bermuda,BMU,2044,5153.583333333334
744,Bermuda,BMU,2045,5153.583333333334
745,Bermuda,BMU,2046,5153.583333333334
746,Bermuda,BMU,2047,5153.583333333334
747,Bermuda,BMU,2048,5153.583333333334
748,Bermuda,BMU,2049,5153.583333333334
749,Bermuda,BMU,2050,5153.583333333334
750,Bhutan,BTN,2021,4050.5
751,Bhutan,BTN,2022,4050.5
752,Bhutan,BTN,2023,4050.5
753,Bhutan,BTN,2024,4050.5
754,Bhutan,BTN,2025,4050.5
755,Bhutan,BTN,2026,4050.5
756,Bhutan,BTN,2027,4050.5
757,Bhutan,BTN,2028,4050.5
758,Bhutan,BTN,2029,4050.5
759,Bhutan,BTN,2030,4050.5
760,Bhutan,BTN,2031,4050.5
761,Bhutan,BTN,2032,4050.5
762,Bhutan,BTN,2033,4050.5
763,Bhutan,BTN,2034,4050.5
764,Bhutan,BTN,2035,4050.5
765,Bhutan,BTN,2036,4050.5
766,Bhutan,BTN,2037,4050.5
767,Bhutan,BTN,2038,4050.5
768,Bhutan,BTN,2039,4050.5
769,Bhutan,BTN,2040,4050.5
770,Bhutan,BTN,2041,4050.5
771,Bhutan,BTN,2042,4050.5
772,Bhutan,BTN,2043,4050.5
773,Bhutan,BTN,2044,4050.5
774,Bhutan,BTN,2045,4050.5
775,Bhutan,BTN,2046,4050.5
776,Bhutan,BTN,2047,4050.5
777,Bhutan,BTN,2048,4050.5
778,Bhutan,BTN,2049,4050.5
779,Bhutan,BTN,2050,4050.5
780,Bolivia,BOL,2021,5153.583333333334
781,Bolivia,BOL,2022,5153.583333333334
782,Bolivia,BOL,2023,5153.583333333334
783,Bolivia,BOL,2024,5153.583333333334
784,Bolivia,BOL,2025,5153.583333333334
785,Bolivia,BOL,2026,5153.583333333334
786,Bolivia,BOL,2027,5153.583333333334
787,Bolivia,BOL,2028,5153.583333333334
788,Bolivia,BOL,2029,5153.583333333334
789,Bolivia,BOL,2030,5153.583333333334
790,Bolivia,BOL,2031,5153.583333333334
791,Bolivia,BOL,2032,5153.583333333334
792,Bolivia,BOL,2033,5153.583333333334
793,Bolivia,BOL,2034,5153.583333333334
794,Bolivia,BOL,2035,5153.583333333334
795,Bolivia,BOL,2036,5153.583333333334
796,Bolivia,BOL,2037,5153.583333333334
797,Bolivia,BOL,2038,5153.583333333334
798,Bolivia,BOL,2039,5153.583333333334
799,Bolivia,BOL,2040,5153.583333333334
800,Bolivia,BOL,2041,5153.583333333334
801,Bolivia,BOL,2042,5153.583333333334
802,Bolivia,BOL,2043,5153.583333333334
803,Bolivia,BOL,2044,5153.583333333334
804,Bolivia,BOL,2045,5153.583333333334
805,Bolivia,BOL,2046,5153.583333333334
806,Bolivia,BOL,2047,5153.583333333334
807,Bolivia,BOL,2048,5153.583333333334
808,Bolivia,BOL,2049,5153.583333333334
809,Bolivia,BOL,2050,5153.583333333334
810,"Bonaire, Sint Eustatius and Saba",BES,2021,5153.583333333334
811,"Bonaire, Sint Eustatius and Saba",BES,2022,5153.583333333334
812,"Bonaire, Sint Eustatius and Saba",BES,2023,5153.583333333334
813,"Bonaire, Sint Eustatius and Saba",BES,2024,5153.583333333334
814,"Bonaire, Sint Eustatius and Saba",BES,2025,5153.583333333334
815,"Bonaire, Sint Eustatius and Saba",BES,2026,5153.583333333334
816,"Bonaire, Sint Eustatius and Saba",BES,2027,5153.583333333334
817,"Bonaire, Sint Eustatius and Saba",BES,2028,5153.583333333334
818,"Bonaire, Sint Eustatius and Saba",BES,2029,5153.583333333334
819,"Bonaire, Sint Eustatius and Saba",BES,2030,5153.583333333334
820,"Bonaire, Sint Eustatius and Saba",BES,2031,5153.583333333334
821,"Bonaire, Sint Eustatius and Saba",BES,2032,5153.583333333334
822,"Bonaire, Sint Eustatius and Saba",BES,2033,5153.583333333334
823,"Bonaire, Sint Eustatius and Saba",BES,2034,5153.583333333334
824,"Bonaire, Sint Eustatius and Saba",BES,2035,5153.583333333334
825,"Bonaire, Sint Eustatius and Saba",BES,2036,5153.583333333334
826,"Bonaire, Sint Eustatius and Saba",BES,2037,5153.583333333334
827,"Bonaire, Sint Eustatius and Saba",BES,2038,5153.583333333334
828,"Bonaire, Sint Eustatius and Saba",BES,2039,5153.583333333334
829,"Bonaire, Sint Eustatius and Saba",BES,2040,5153.583333333334
830,"Bonaire, Sint Eustatius and Saba",BES,2041,5153.583333333334
831,"Bonaire, Sint Eustatius and Saba",BES,2042,5153.583333333334
832,"Bonaire, Sint Eustatius and Saba",BES,2043,5153.583333333334
833,"Bonaire, Sint Eustatius and Saba",BES,2044,5153.583333333334
834,"Bonaire, Sint Eustatius and Saba",BES,2045,5153.583333333334
835,"Bonaire, Sint Eustatius and Saba",BES,2046,5153.583333333334
836,"Bonaire, Sint Eustatius and Saba",BES,2047,5153.583333333334
837,"Bonaire, Sint Eustatius and Saba",BES,2048,5153.583333333334
838,"Bonaire, Sint Eustatius and Saba",BES,2049,5153.583333333334
839,"Bonaire, Sint Eustatius and Saba",BES,2050,5153.583333333334
840,Bosnia and Herzegovina,BIH,2021,6256.666666666667
841,Bosnia and Herzegovina,BIH,2022,6256.666666666667
842,Bosnia and Herzegovina,BIH,2023,6256.666666666667
843,Bosnia and Herzegovina,BIH,2024,6256.666666666667
844,Bosnia and Herzegovina,BIH,2025,6256.666666666667
845,Bosnia and Herzegovina,BIH,2026,6256.666666666667
846,Bosnia and Herzegovina,BIH,2027,6256.666666666667
847,Bosnia and Herzegovina,BIH,2028,6256.666666666667
848,Bosnia and Herzegovina,BIH,2029,6256.666666666667
849,Bosnia and Herzegovina,BIH,2030,6256.666666666667
850,Bosnia and Herzegovina,BIH,2031,6256.666666666667
851,Bosnia and Herzegovina,BIH,2032,6256.666666666667
852,Bosnia and Herzegovina,BIH,2033,6256.666666666667
853,Bosnia and Herzegovina,BIH,2034,6256.666666666667
854,Bosnia and Herzegovina,BIH,2035,6256.666666666667
855,Bosnia and Herzegovina,BIH,2036,6256.666666666667
856,Bosnia and Herzegovina,BIH,2037,6256.666666666667
857,Bosnia and Herzegovina,BIH,2038,6256.666666666667
858,Bosnia and Herzegovina,BIH,2039,6256.666666666667
859,Bosnia and Herzegovina,BIH,2040,6256.666666666667
860,Bosnia and Herzegovina,BIH,2041,6256.666666666667
861,Bosnia and Herzegovina,BIH,2042,6256.666666666667
862,Bosnia and Herzegovina,BIH,2043,6256.666666666667
863,Bosnia and Herzegovina,BIH,2044,6256.666666666667
864,Bosnia and Herzegovina,BIH,2045,6256.666666666667
865,Bosnia and Herzegovina,BIH,2046,6256.666666666667
866,Bosnia and Herzegovina,BIH,2047,6256.666666666667
867,Bosnia and Herzegovina,BIH,2048,6256.666666666667
868,Bosnia and Herzegovina,BIH,2049,6256.666666666667
869,Bosnia and Herzegovina,BIH,2050,6256.666666666667
870,Botswana,BWA,2021,5153.583333333334
871,Botswana,BWA,2022,5153.583333333334
872,Botswana,BWA,2023,5153.583333333334
873,Botswana,BWA,2024,5153.583333333334
874,Botswana,BWA,2025,5153.583333333334
875,Botswana,BWA,2026,5153.583333333334
876,Botswana,BWA,2027,5153.583333333334
877,Botswana,BWA,2028,5153.583333333334
878,Botswana,BWA,2029,5153.583333333334
879,Botswana,BWA,2030,5153.583333333334
880,Botswana,BWA,2031,5153.583333333334
881,Botswana,BWA,2032,5153.583333333334
882,Botswana,BWA,2033,5153.583333333334
883,Botswana,BWA,2034,5153.583333333334
884,Botswana,BWA,2035,5153.583333333334
885,Botswana,BWA,2036,5153.583333333334
886,Botswana,BWA,2037,5153.583333333334
887,Botswana,BWA,2038,5153.583333333334
888,Botswana,BWA,2039,5153.583333333334
889,Botswana,BWA,2040,5153.583333333334
890,Botswana,BWA,2041,5153.583333333334
891,Botswana,BWA,2042,5153.583333333334
892,Botswana,BWA,2043,5153.583333333334
893,Botswana,BWA,2044,5153.583333333334
894,Botswana,BWA,2045,5153.583333333334
895,Botswana,BWA,2046,5153.583333333334
896,Botswana,BWA,2047,5153.583333333334
897,Botswana,BWA,2048,5153.583333333334
898,Botswana,BWA,2049,5153.583333333334
899,Botswana,BWA,2050,5153.583333333334
900,Bouvet Island,BVT,2021,5153.583333333334
901,Bouvet Island,BVT,2022,5153.583333333334
902,Bouvet Island,BVT,2023,5153.583333333334
903,Bouvet Island,BVT,2024,5153.583333333334
904,Bouvet Island,BVT,2025,5153.583333333334
905,Bouvet Island,BVT,2026,5153.583333333334
906,Bouvet Island,BVT,2027,5153.583333333334
907,Bouvet Island,BVT,2028,5153.583333333334
908,Bouvet Island,BVT,2029,5153.583333333334
909,Bouvet Island,BVT,2030,5153.583333333334
910,Bouvet Island,BVT,2031,5153.583333333334
911,Bouvet Island,BVT,2032,5153.583333333334
912,Bouvet Island,BVT,2033,5153.583333333334
913,Bouvet Island,BVT,2034,5153.583333333334
914,Bouvet Island,BVT,2035,5153.583333333334
915,Bouvet Island,BVT,2036,5153.583333333334
916,Bouvet Island,BVT,2037,5153.583333333334
917,Bouvet Island,BVT,2038,5153.583333333334
918,Bouvet Island,BVT,2039,5153.583333333334
919,Bouvet Island,BVT,2040,5153.583333333334
920,Bouvet Island,BVT,2041,5153.583333333334
921,Bouvet Island,BVT,2042,5153.583333333334
922,Bouvet Island,BVT,2043,5153.583333333334
923,Bouvet Island,BVT,2044,5153.583333333334
924,Bouvet Island,BVT,2045,5153.583333333334
925,Bouvet Island,BVT,2046,5153.583333333334
926,Bouvet Island,BVT,2047,5153.583333333334
927,Bouvet Island,BVT,2048,5153.583333333334
928,Bouvet Island,BVT,2049,5153.583333333334
929,Bouvet Island,BVT,2050,5153.583333333334
930,Brazil,BRA,2021,5153.583333333334
931,Brazil,BRA,2022,5153.583333333334
932,Brazil,BRA,2023,5153.583333333334
933,Brazil,BRA,2024,5153.583333333334
934,Brazil,BRA,2025,5153.583333333334
935,Brazil,BRA,2026,5153.583333333334
936,Brazil,BRA,2027,5153.583333333334
937,Brazil,BRA,2028,5153.583333333334
938,Brazil,BRA,2029,5153.583333333334
939,Brazil,BRA,2030,5153.583333333334
940,Brazil,BRA,2031,5153.583333333334
941,Brazil,BRA,2032,5153.583333333334
942,Brazil,BRA,2033,5153.583333333334
943,Brazil,BRA,2034,5153.583333333334
944,Brazil,BRA,2035,5153.583333333334
945,Brazil,BRA,2036,5153.583333333334
946,Brazil,BRA,2037,5153.583333333334
947,Brazil,BRA,2038,5153.583333333334
948,Brazil,BRA,2039,5153.583333333334
949,Brazil,BRA,2040,5153.583333333334
950,Brazil,BRA,2041,5153.583333333334
951,Brazil,BRA,2042,5153.583333333334
952,Brazil,BRA,2043,5153.583333333334
953,Brazil,BRA,2044,5153.583333333334
954,Brazil,BRA,2045,5153.583333333334
955,Brazil,BRA,2046,5153.583333333334
956,Brazil,BRA,2047,5153.583333333334
957,Brazil,BRA,2048,5153.583333333334
958,Brazil,BRA,2049,5153.583333333334
959,Brazil,BRA,2050,5153.583333333334
960,British Indian Ocean Territory,IOT,2021,4050.5
961,British Indian Ocean Territory,IOT,2022,4050.5
962,British Indian Ocean Territory,IOT,2023,4050.5
963,British Indian Ocean Territory,IOT,2024,4050.5
964,British Indian Ocean Territory,IOT,2025,4050.5
965,British Indian Ocean Territory,IOT,2026,4050.5
966,British Indian Ocean Territory,IOT,2027,4050.5
967,British Indian Ocean Territory,IOT,2028,4050.5
968,British Indian Ocean Territory,IOT,2029,4050.5
969,British Indian Ocean Territory,IOT,2030,4050.5
970,British Indian Ocean Territory,IOT,2031,4050.5
971,British Indian Ocean Territory,IOT,2032,4050.5
972,British Indian Ocean Territory,IOT,2033,4050.5
973,British Indian Ocean Territory,IOT,2034,4050.5
974,British Indian Ocean Territory,IOT,2035,4050.5
975,British Indian Ocean Territory,IOT,2036,4050.5
976,British Indian Ocean Territory,IOT,2037,4050.5
977,British Indian Ocean Territory,IOT,2038,4050.5
978,British Indian Ocean Territory,IOT,2039,4050.5
979,British Indian Ocean Territory,IOT,2040,4050.5
980,British Indian Ocean Territory,IOT,2041,4050.5
981,British Indian Ocean Territory,IOT,2042,4050.5
982,British Indian Ocean Territory,IOT,2043,4050.5
983,British Indian Ocean Territory,IOT,2044,4050.5
984,British Indian Ocean Territory,IOT,2045,4050.5
985,British Indian Ocean Territory,IOT,2046,4050.5
986,British Indian Ocean Territory,IOT,2047,4050.5
987,British Indian Ocean Territory,IOT,2048,4050.5
988,British Indian Ocean Territory,IOT,2049,4050.5
989,British Indian Ocean Territory,IOT,2050,4050.5
990,Brunei Darussalam,BRN,2021,4050.5
991,Brunei Darussalam,BRN,2022,4050.5
992,Brunei Darussalam,BRN,2023,4050.5
993,Brunei Darussalam,BRN,2024,4050.5
994,Brunei Darussalam,BRN,2025,4050.5
995,Brunei Darussalam,BRN,2026,4050.5
996,Brunei Darussalam,BRN,2027,4050.5
997,Brunei Darussalam,BRN,2028,4050.5
998,Brunei Darussalam,BRN,2029,4050.5
999,Brunei Darussalam,BRN,2030,4050.5
1000,Brunei Darussalam,BRN,2031,4050.5
1001,Brunei Darussalam,BRN,2032,4050.5
1002,Brunei Darussalam,BRN,2033,4050.5
1003,Brunei Darussalam,BRN,2034,4050.5
1004,Brunei Darussalam,BRN,2035,4050.5
1005,Brunei Darussalam,BRN,2036,4050.5
1006,Brunei Darussalam,BRN,2037,4050.5
1007,Brunei Darussalam,BRN,2038,4050.5
1008,Brunei Darussalam,BRN,2039,4050.5
1009,Brunei Darussalam,BRN,2040,4050.5
1010,Brunei Darussalam,BRN,2041,4050.5
1011,Brunei Darussalam,BRN,2042,4050.5
1012,Brunei Darussalam,BRN,2043,4050.5
1013,Brunei Darussalam,BRN,2044,4050.5
1014,Brunei Darussalam,BRN,2045,4050.5
1015,Brunei Darussalam,BRN,2046,4050.5
1016,Brunei Darussalam,BRN,2047,4050.5
1017,Brunei Darussalam,BRN,2048,4050.5
1018,Brunei Darussalam,BRN,2049,4050.5
1019,Brunei Darussalam,BRN,2050,4050.5
1020,Bulgaria,BGR,2021,6256.666666666667
1021,Bulgaria,BGR,2022,6256.666666666667
1022,Bulgaria,BGR,2023,6256.666666666667
1023,Bulgaria,BGR,2024,6256.666666666667
1024,Bulgaria,BGR,2025,6256.666666666667
1025,Bulgaria,BGR,2026,6256.666666666667
1026,Bulgaria,BGR,2027,6256.666666666667
1027,Bulgaria,BGR,2028,6256.666666666667
1028,Bulgaria,BGR,2029,6256.666666666667
1029,Bulgaria,BGR,2030,6256.666666666667
1030,Bulgaria,BGR,2031,6256.666666666667
1031,Bulgaria,BGR,2032,6256.666666666667
1032,Bulgaria,BGR,2033,6256.666666666667
1033,Bulgaria,BGR,2034,6256.666666666667
1034,Bulgaria,BGR,2035,6256.666666666667
1035,Bulgaria,BGR,2036,6256.666666666667
1036,Bulgaria,BGR,2037,6256.666666666667
1037,Bulgaria,BGR,2038,6256.666666666667
1038,Bulgaria,BGR,2039,6256.666666666667
1039,Bulgaria,BGR,2040,6256.666666666667
1040,Bulgaria,BGR,2041,6256.666666666667
1041,Bulgaria,BGR,2042,6256.666666666667
1042,Bulgaria,BGR,2043,6256.666666666667
1043,Bulgaria,BGR,2044,6256.666666666667
1044,Bulgaria,BGR,2045,6256.666666666667
1045,Bulgaria,BGR,2046,6256.666666666667
1046,Bulgaria,BGR,2047,6256.666666666667
1047,Bulgaria,BGR,2048,6256.666666666667
1048,Bulgaria,BGR,2049,6256.666666666667
1049,Bulgaria,BGR,2050,6256.666666666667
1050,Burkina Faso,BFA,2021,5153.583333333334
1051,Burkina Faso,BFA,2022,5153.583333333334
1052,Burkina Faso,BFA,2023,5153.583333333334
1053,Burkina Faso,BFA,2024,5153.583333333334
1054,Burkina Faso,BFA,2025,5153.583333333334
1055,Burkina Faso,BFA,2026,5153.583333333334
1056,Burkina Faso,BFA,2027,5153.583333333334
1057,Burkina Faso,BFA,2028,5153.583333333334
1058,Burkina Faso,BFA,2029,5153.583333333334
1059,Burkina Faso,BFA,2030,5153.583333333334
1060,Burkina Faso,BFA,2031,5153.583333333334
1061,Burkina Faso,BFA,2032,5153.583333333334
1062,Burkina Faso,BFA,2033,5153.583333333334
1063,Burkina Faso,BFA,2034,5153.583333333334
1064,Burkina Faso,BFA,2035,5153.583333333334
1065,Burkina Faso,BFA,2036,5153.583333333334
1066,Burkina Faso,BFA,2037,5153.583333333334
1067,Burkina Faso,BFA,2038,5153.583333333334
1068,Burkina Faso,BFA,2039,5153.583333333334
1069,Burkina Faso,BFA,2040,5153.583333333334
1070,Burkina Faso,BFA,2041,5153.583333333334
1071,Burkina Faso,BFA,2042,5153.583333333334
1072,Burkina Faso,BFA,2043,5153.583333333334
1073,Burkina Faso,BFA,2044,5153.583333333334
1074,Burkina Faso,BFA,2045,5153.583333333334
1075,Burkina Faso,BFA,2046,5153.583333333334
1076,Burkina Faso,BFA,2047,5153.583333333334
1077,Burkina Faso,BFA,2048,5153.583333333334
1078,Burkina Faso,BFA,2049,5153.583333333334
1079,Burkina Faso,BFA,2050,5153.583333333334
1080,Burundi,BDI,2021,5153.583333333334
1081,Burundi,BDI,2022,5153.583333333334
1082,Burundi,BDI,2023,5153.583333333334
1083,Burundi,BDI,2024,5153.583333333334
1084,Burundi,BDI,2025,5153.583333333334
1085,Burundi,BDI,2026,5153.583333333334
1086,Burundi,BDI,2027,5153.583333333334
1087,Burundi,BDI,2028,5153.583333333334
1088,Burundi,BDI,2029,5153.583333333334
1089,Burundi,BDI,2030,5153.583333333334
1090,Burundi,BDI,2031,5153.583333333334
1091,Burundi,BDI,2032,5153.583333333334
1092,Burundi,BDI,2033,5153.583333333334
1093,Burundi,BDI,2034,5153.583333333334
1094,Burundi,BDI,2035,5153.583333333334
1095,Burundi,BDI,2036,5153.583333333334
1096,Burundi,BDI,2037,5153.583333333334
1097,Burundi,BDI,2038,5153.583333333334
1098,Burundi,BDI,2039,5153.583333333334
1099,Burundi,BDI,2040,5153.583333333334
1100,Burundi,BDI,2041,5153.583333333334
1101,Burundi,BDI,2042,5153.583333333334
1102,Burundi,BDI,2043,5153.583333333334
1103,Burundi,BDI,2044,5153.583333333334
1104,Burundi,BDI,2045,5153.583333333334
1105,Burundi,BDI,2046,5153.583333333334
1106,Burundi,BDI,2047,5153.583333333334
1107,Burundi,BDI,2048,5153.583333333334
1108,Burundi,BDI,2049,5153.583333333334
1109,Burundi,BDI,2050,5153.583333333334
1110,Cambodia,KHM,2021,4050.5
1111,Cambodia,KHM,2022,4050.5
1112,Cambodia,KHM,2023,4050.5
1113,Cambodia,KHM,2024,4050.5
1114,Cambodia,KHM,2025,4050.5
1115,Cambodia,KHM,2026,4050.5
1116,Cambodia,KHM,2027,4050.5
1117,Cambodia,KHM,2028,4050.5
1118,Cambodia,KHM,2029,4050.5
1119,Cambodia,KHM,2030,4050.5
1120,Cambodia,KHM,2031,4050.5
1121,Cambodia,KHM,2032,4050.5
1122,Cambodia,KHM,2033,4050.5
1123,Cambodia,KHM,2034,4050.5
1124,Cambodia,KHM,2035,4050.5
1125,Cambodia,KHM,2036,4050.5
1126,Cambodia,KHM,2037,4050.5
1127,Cambodia,KHM,2038,4050.5
