Year,iso_code3,cost_enfu_fuel_electricity_usd_per_mmbtu
2030,FJI,60.6868329613944
2031,FJI,60.6868329613944
2032,FJI,60.6868329613944
2033,FJI,60.6868329613944
2034,FJI,60.6868329613944
2035,FJI,60.6868329613944
2036,FJI,60.6868329613944
2037,FJI,60.6868329613944
2038,FJI,60.6868329613944
2039,FJI,60.6868329613944
2040,FJI,60.6868329613944
2041,FJI,60.6868329613944
2042,FJI,60.6868329613944
2043,FJI,60.6868329613944
2044,FJI,60.6868329613944
2045,FJI,60.6868329613944
2046,FJI,60.6868329613944
2047,FJI,60.6868329613944
2048,FJI,60.6868329613944
2049,FJI,60.6868329613944
2050,FJI,60.6868329613944
2021,FRA,45.600572419286166
2022,FRA,45.600572419286166
2023,FRA,45.600572419286166
2024,FRA,45.600572419286166
2025,FRA,45.600572419286166
2026,FRA,45.600572419286166
2027,FRA,45.600572419286166
2028,FRA,45.600572419286166
2029,FRA,45.600572419286166
2030,FRA,45.600572419286166
2031,FRA,45.600572419286166
2032,FRA,45.600572419286166
2033,FRA,45.600572419286166
2034,FRA,45.600572419286166
2035,FRA,45.600572419286166
2036,FRA,45.600572419286166
2037,FRA,45.600572419286166
2038,FRA,45.600572419286166
2039,FRA,45.600572419286166
2040,FRA,45.600572419286166
2041,FRA,45.600572419286166
2042,FRA,45.600572419286166
2043,FRA,45.600572419286166
2044,FRA,45.600572419286166
2045,FRA,45.600572419286166
2046,FRA,45.600572419286166
2047,FRA,45.600572419286166
2048,FRA,45.600572419286166
2049,FRA,45.600572419286166
2050,FRA,45.600572419286166
2021,FRO,60.6868329613944
2022,FRO,60.6868329613944
2023,FRO,60.6868329613944
2024,FRO,60.6868329613944
2025,FRO,60.6868329613944
2026,FRO,60.6868329613944
2027,FRO,60.6868329613944
2028,FRO,60.6868329613944
2029,FRO,60.6868329613944
2030,FRO,60.6868329613944
2031,FRO,60.6868329613944
2032,FRO,60.6868329613944
2033,FRO,60.6868329613944
2034,FRO,60.6868329613944
2035,FRO,60.6868329613944
2036,FRO,60.6868329613944
2037,FRO,60.6868329613944
2038,FRO,60.6868329613944
2039,FRO,60.6868329613944
2040,FRO,60.6868329613944
2041,FRO,60.6868329613944
2042,FRO,60.6868329613944
2043,FRO,60.6868329613944
2044,FRO,60.6868329613944
2045,FRO,60.6868329613944
2046,FRO,60.6868329613944
2047,FRO,60.6868329613944
2048,FRO,60.6868329613944
2049,FRO,60.6868329613944
2050,FRO,60.6868329613944
2021,FSM,60.6868329613944
2022,FSM,60.6868329613944
2023,FSM,60.6868329613944
2024,FSM,60.6868329613944
2025,FSM,60.6868329613944
2026,FSM,60.6868329613944
2027,FSM,60.6868329613944
2028,FSM,60.6868329613944
2029,FSM,60.6868329613944
2030,FSM,60.6868329613944
2031,FSM,60.6868329613944
2032,FSM,60.6868329613944
2033,FSM,60.6868329613944
2034,FSM,60.6868329613944
2035,FSM,60.6868329613944
2036,FSM,60.6868329613944
2037,FSM,60.6868329613944
2038,FSM,60.6868329613944
2039,FSM,60.6868329613944
2040,FSM,60.6868329613944
2041,FSM,60.6868329613944
2042,FSM,60.6868329613944
2043,FSM,60.6868329613944
2044,FSM,60.6868329613944
2045,FSM,60.6868329613944
2046,FSM,60.6868329613944
2047,FSM,60.6868329613944
2048,FSM,60.6868329613944
2049,FSM,60.6868329613944
2050,FSM,60.6868329613944
2021,GAB,60.6868329613944
2022,GAB,60.6868329613944
2023,GAB,60.6868329613944
2024,GAB,60.6868329613944
2025,GAB,60.6868329613944
2026,GAB,60.6868329613944
2027,GAB,60.6868329613944
2028,GAB,60.6868329613944
2029,GAB,60.6868329613944
2030,GAB,60.6868329613944
2031,GAB,60.6868329613944
2032,GAB,60.6868329613944
2033,GAB,60.6868329613944
2034,GAB,60.6868329613944
2035,GAB,60.6868329613944
2036,GAB,60.6868329613944
2037,GAB,60.6868329613944
2038,GAB,60.6868329613944
2039,GAB,60.6868329613944
2040,GAB,60.6868329613944
2041,GAB,60.6868329613944
2042,GAB,60.6868329613944
2043,GAB,60.6868329613944
2044,GAB,60.6868329613944
2045,GAB,60.6868329613944
2046,GAB,60.6868329613944
2047,GAB,60.6868329613944
2048,GAB,60.6868329613944
2049,GAB,60.6868329613944
2050,GAB,60.6868329613944
2021,GBR,49.828725369529046
2022,GBR,49.828725369529046
2023,GBR,49.828725369529046
2024,GBR,49.828725369529046
2025,GBR,49.828725369529046
2026,GBR,49.828725369529046
2027,GBR,49.828725369529046
2028,GBR,49.828725369529046
2029,GBR,49.828725369529046
2030,GBR,49.828725369529046
2031,GBR,49.828725369529046
2032,GBR,49.828725369529046
2033,GBR,49.828725369529046
2034,GBR,49.828725369529046
2035,GBR,49.828725369529046
2036,GBR,49.828725369529046
2037,GBR,49.828725369529046
2038,GBR,49.828725369529046
2039,GBR,49.828725369529046
2040,GBR,49.828725369529046
2041,GBR,49.828725369529046
2042,GBR,49.828725369529046
2043,GBR,49.828725369529046
2044,GBR,49.828725369529046
2045,GBR,49.828725369529046
2046,GBR,49.828725369529046
2047,GBR,49.828725369529046
2048,GBR,49.828725369529046
2049,GBR,49.828725369529046
2050,GBR,49.828725369529046
2021,GEO,60.6868329613944
2022,GEO,60.6868329613944
2023,GEO,60.6868329613944
2024,GEO,60.6868329613944
2025,GEO,60.6868329613944
2026,GEO,60.6868329613944
2027,GEO,60.6868329613944
2028,GEO,60.6868329613944
2029,GEO,60.6868329613944
2030,GEO,60.6868329613944
2031,GEO,60.6868329613944
2032,GEO,60.6868329613944
2033,GEO,60.6868329613944
2034,GEO,60.6868329613944
2035,GEO,60.6868329613944
2036,GEO,60.6868329613944
2037,GEO,60.6868329613944
2038,GEO,60.6868329613944
2039,GEO,60.6868329613944
2040,GEO,60.6868329613944
2041,GEO,60.6868329613944
2042,GEO,60.6868329613944
2043,GEO,60.6868329613944
2044,GEO,60.6868329613944
2045,GEO,60.6868329613944
2046,GEO,60.6868329613944
2047,GEO,60.6868329613944
2048,GEO,60.6868329613944
2049,GEO,60.6868329613944
2050,GEO,60.6868329613944
2021,GHA,60.6868329613944
2022,GHA,60.6868329613944
2023,GHA,60.6868329613944
2024,GHA,60.6868329613944
2025,GHA,60.6868329613944
2026,GHA,60.6868329613944
2027,GHA,60.6868329613944
2028,GHA,60.6868329613944
2029,GHA,60.6868329613944
2030,GHA,60.6868329613944
2031,GHA,60.6868329613944
2032,GHA,60.6868329613944
2033,GHA,60.6868329613944
2034,GHA,60.6868329613944
2035,GHA,60.6868329613944
2036,GHA,60.6868329613944
2037,GHA,60.6868329613944
2038,GHA,60.6868329613944
2039,GHA,60.6868329613944
2040,GHA,60.6868329613944
2041,GHA,60.6868329613944
2042,GHA,60.6868329613944
2043,GHA,60.6868329613944
2044,GHA,60.6868329613944
2045,GHA,60.6868329613944
2046,GHA,60.6868329613944
2047,GHA,60.6868329613944
2048,GHA,60.6868329613944
2049,GHA,60.6868329613944
2050,GHA,60.6868329613944
2021,GIB,60.6868329613944
2022,GIB,60.6868329613944
2023,GIB,60.6868329613944
2024,GIB,60.6868329613944
2025,GIB,60.6868329613944
2026,GIB,60.6868329613944
2027,GIB,60.6868329613944
2028,GIB,60.6868329613944
2029,GIB,60.6868329613944
2030,GIB,60.6868329613944
2031,GIB,60.6868329613944
2032,GIB,60.6868329613944
2033,GIB,60.6868329613944
2034,GIB,60.6868329613944
2035,GIB,60.6868329613944
2036,GIB,60.6868329613944
2037,GIB,60.6868329613944
2038,GIB,60.6868329613944
2039,GIB,60.6868329613944
2040,GIB,60.6868329613944
2041,GIB,60.6868329613944
2042,GIB,60.6868329613944
2043,GIB,60.6868329613944
2044,GIB,60.6868329613944
2045,GIB,60.6868329613944
2046,GIB,60.6868329613944
2047,GIB,60.6868329613944
2048,GIB,60.6868329613944
2049,GIB,60.6868329613944
2050,GIB,60.6868329613944
2021,GIN,60.6868329613944
2022,GIN,60.6868329613944
2023,GIN,60.6868329613944
2024,GIN,60.6868329613944
2025,GIN,60.6868329613944
2026,GIN,60.6868329613944
2027,GIN,60.6868329613944
2028,GIN,60.6868329613944
2029,GIN,60.6868329613944
2030,GIN,60.6868329613944
2031,GIN,60.6868329613944
2032,GIN,60.6868329613944
2033,GIN,60.6868329613944
2034,GIN,60.6868329613944
2035,GIN,60.6868329613944
2036,GIN,60.6868329613944
2037,GIN,60.6868329613944
2038,GIN,60.6868329613944
2039,GIN,60.6868329613944
2040,GIN,60.6868329613944
2041,GIN,60.6868329613944
2042,GIN,60.6868329613944
2043,GIN,60.6868329613944
2044,GIN,60.6868329613944
2045,GIN,60.6868329613944
2046,GIN,60.6868329613944
2047,GIN,60.6868329613944
2048,GIN,60.6868329613944
2049,GIN,60.6868329613944
2050,GIN,60.6868329613944
2021,GMB,60.6868329613944
2022,GMB,60.6868329613944
2023,GMB,60.6868329613944
2024,GMB,60.6868329613944
2025,GMB,60.6868329613944
2026,GMB,60.6868329613944
2027,GMB,60.6868329613944
2028,GMB,60.6868329613944
2029,GMB,60.6868329613944
2030,GMB,60.6868329613944
2031,GMB,60.6868329613944
2032,GMB,60.6868329613944
2033,GMB,60.6868329613944
2034,GMB,60.6868329613944
2035,GMB,60.6868329613944
2036,GMB,60.6868329613944
2037,GMB,60.6868329613944
2038,GMB,60.6868329613944
2039,GMB,60.6868329613944
2040,GMB,60.6868329613944
2041,GMB,60.6868329613944
2042,GMB,60.6868329613944
2043,GMB,60.6868329613944
2044,GMB,60.6868329613944
2045,GMB,60.6868329613944
2046,GMB,60.6868329613944
2047,GMB,60.6868329613944
2048,GMB,60.6868329613944
2049,GMB,60.6868329613944
2050,GMB,60.6868329613944
2021,GNB,60.6868329613944
2022,GNB,60.6868329613944
2023,GNB,60.6868329613944
2024,GNB,60.6868329613944
2025,GNB,60.6868329613944
2026,GNB,60.6868329613944
2027,GNB,60.6868329613944
2028,GNB,60.6868329613944
2029,GNB,60.6868329613944
2030,GNB,60.6868329613944
2031,GNB,60.6868329613944
2032,GNB,60.6868329613944
2033,GNB,60.6868329613944
2034,GNB,60.6868329613944
2035,GNB,60.6868329613944
2036,GNB,60.6868329613944
2037,GNB,60.6868329613944
2038,GNB,60.6868329613944
2039,GNB,60.6868329613944
2040,GNB,60.6868329613944
2041,GNB,60.6868329613944
2042,GNB,60.6868329613944
2043,GNB,60.6868329613944
2044,GNB,60.6868329613944
2045,GNB,60.6868329613944
2046,GNB,60.6868329613944
2047,GNB,60.6868329613944
2048,GNB,60.6868329613944
2049,GNB,60.6868329613944
2050,GNB,60.6868329613944
2021,GNQ,60.6868329613944
2022,GNQ,60.6868329613944
2023,GNQ,60.6868329613944
2024,GNQ,60.6868329613944
2025,GNQ,60.6868329613944
2026,GNQ,60.6868329613944
2027,GNQ,60.6868329613944
2028,GNQ,60.6868329613944
2029,GNQ,60.6868329613944
2030,GNQ,60.6868329613944
2031,GNQ,60.6868329613944
2032,GNQ,60.6868329613944
2033,GNQ,60.6868329613944
2034,GNQ,60.6868329613944
2035,GNQ,60.6868329613944
2036,GNQ,60.6868329613944
2037,GNQ,60.6868329613944
2038,GNQ,60.6868329613944
2039,GNQ,60.6868329613944
2040,GNQ,60.6868329613944
2041,GNQ,60.6868329613944
2042,GNQ,60.6868329613944
2043,GNQ,60.6868329613944
2044,GNQ,60.6868329613944
2045,GNQ,60.6868329613944
2046,GNQ,60.6868329613944
2047,GNQ,60.6868329613944
2048,GNQ,60.6868329613944
2049,GNQ,60.6868329613944
2050,GNQ,60.6868329613944
2021,GRC,59.831950189726456
2022,GRC,59.831950189726456
2023,GRC,59.831950189726456
2024,GRC,59.831950189726456
2025,GRC,59.831950189726456
2026,GRC,59.831950189726456
2027,GRC,59.831950189726456
2028,GRC,59.831950189726456
2029,GRC,59.831950189726456
2030,GRC,59.831950189726456
2031,GRC,59.831950189726456
2032,GRC,59.831950189726456
2033,GRC,59.831950189726456
2034,GRC,59.831950189726456
2035,GRC,59.831950189726456
2036,GRC,59.831950189726456
2037,GRC,59.831950189726456
2038,GRC,59.831950189726456
2039,GRC,59.831950189726456
2040,GRC,59.831950189726456
2041,GRC,59.831950189726456
2042,GRC,59.831950189726456
2043,GRC,59.831950189726456
2044,GRC,59.831950189726456
2045,GRC,59.831950189726456
2046,GRC,59.831950189726456
2047,GRC,59.831950189726456
2048,GRC,59.831950189726456
2049,GRC,59.831950189726456
2050,GRC,59.831950189726456
2021,GRD,60.6868329613944
2022,GRD,60.6868329613944
2023,GRD,60.6868329613944
2024,GRD,60.6868329613944
2025,GRD,60.6868329613944
2026,GRD,60.6868329613944
2027,GRD,60.6868329613944
2028,GRD,60.6868329613944
2029,GRD,60.6868329613944
2030,GRD,60.6868329613944
2031,GRD,60.6868329613944
2032,GRD,60.6868329613944
2033,GRD,60.6868329613944
2034,GRD,60.6868329613944
2035,GRD,60.6868329613944
2036,GRD,60.6868329613944
2037,GRD,60.6868329613944
2038,GRD,60.6868329613944
2039,GRD,60.6868329613944
2040,GRD,60.6868329613944
2041,GRD,60.6868329613944
2042,GRD,60.6868329613944
2043,GRD,60.6868329613944
2044,GRD,60.6868329613944
2045,GRD,60.6868329613944
2046,GRD,60.6868329613944
2047,GRD,60.6868329613944
2048,GRD,60.6868329613944
2049,GRD,60.6868329613944
2050,GRD,60.6868329613944
2021,GRL,60.6868329613944
2022,GRL,60.6868329613944
2023,GRL,60.6868329613944
2024,GRL,60.6868329613944
2025,GRL,60.6868329613944
2026,GRL,60.6868329613944
2027,GRL,60.6868329613944
2028,GRL,60.6868329613944
2029,GRL,60.6868329613944
2030,GRL,60.6868329613944
2031,GRL,60.6868329613944
2032,GRL,60.6868329613944
2033,GRL,60.6868329613944
2034,GRL,60.6868329613944
2035,GRL,60.6868329613944
2036,GRL,60.6868329613944
2037,GRL,60.6868329613944
2038,GRL,60.6868329613944
2039,GRL,60.6868329613944
2040,GRL,60.6868329613944
2041,GRL,60.6868329613944
2042,GRL,60.6868329613944
2043,GRL,60.6868329613944
2044,GRL,60.6868329613944
2045,GRL,60.6868329613944
2046,GRL,60.6868329613944
2047,GRL,60.6868329613944
2048,GRL,60.6868329613944
2049,GRL,60.6868329613944
2050,GRL,60.6868329613944
2021,GTM,60.6868329613944
2022,GTM,60.6868329613944
2023,GTM,60.6868329613944
2024,GTM,60.6868329613944
2025,GTM,60.6868329613944
2026,GTM,60.6868329613944
2027,GTM,60.6868329613944
2028,GTM,60.6868329613944
2029,GTM,60.6868329613944
2030,GTM,60.6868329613944
2031,GTM,60.6868329613944
2032,GTM,60.6868329613944
2033,GTM,60.6868329613944
2034,GTM,60.6868329613944
2035,GTM,60.6868329613944
2036,GTM,60.6868329613944
2037,GTM,60.6868329613944
2038,GTM,60.6868329613944
2039,GTM,60.6868329613944
2040,GTM,60.6868329613944
2041,GTM,60.6868329613944
2042,GTM,60.6868329613944
2043,GTM,60.6868329613944
2044,GTM,60.6868329613944
2045,GTM,60.6868329613944
2046,GTM,60.6868329613944
2047,GTM,60.6868329613944
2048,GTM,60.6868329613944
2049,GTM,60.6868329613944
2050,GTM,60.6868329613944
2021,GUM,60.6868329613944
2022,GUM,60.6868329613944
2023,GUM,60.6868329613944
2024,GUM,60.6868329613944
2025,GUM,60.6868329613944
2026,GUM,60.6868329613944
2027,GUM,60.6868329613944
2028,GUM,60.6868329613944
2029,GUM,60.6868329613944
2030,GUM,60.6868329613944
2031,GUM,60.6868329613944
2032,GUM,60.6868329613944
2033,GUM,60.6868329613944
2034,GUM,60.6868329613944
2035,GUM,60.6868329613944
2036,GUM,60.6868329613944
2037,GUM,60.6868329613944
2038,GUM,60.6868329613944
2039,GUM,60.6868329613944
2040,GUM,60.6868329613944
2041,GUM,60.6868329613944
2042,GUM,60.6868329613944
2043,GUM,60.6868329613944
2044,GUM,60.6868329613944
2045,GUM,60.6868329613944
2046,GUM,60.6868329613944
2047,GUM,60.6868329613944
2048,GUM,60.6868329613944
2049,GUM,60.6868329613944
2050,GUM,60.6868329613944
2021,GUY,60.6868329613944
2022,GUY,60.6868329613944
2023,GUY,60.6868329613944
2024,GUY,60.6868329613944
2025,GUY,60.6868329613944
2026,GUY,60.6868329613944
2027,GUY,60.6868329613944
2028,GUY,60.6868329613944
2029,GUY,60.6868329613944
2030,GUY,60.6868329613944
2031,GUY,60.6868329613944
2032,GUY,60.6868329613944
2033,GUY,60.6868329613944
2034,GUY,60.6868329613944
2035,GUY,60.6868329613944
2036,GUY,60.6868329613944
2037,GUY,60.6868329613944
2038,GUY,60.6868329613944
2039,GUY,60.6868329613944
2040,GUY,60.6868329613944
2041,GUY,60.6868329613944
2042,GUY,60.6868329613944
2043,GUY,60.6868329613944
2044,GUY,60.6868329613944
2045,GUY,60.6868329613944
2046,GUY,60.6868329613944
2047,GUY,60.6868329613944
2048,GUY,60.6868329613944
2049,GUY,60.6868329613944
2050,GUY,60.6868329613944
2021,HKG,60.6868329613944
2022,HKG,60.6868329613944
2023,HKG,60.6868329613944
2024,HKG,60.6868329613944
2025,HKG,60.6868329613944
2026,HKG,60.6868329613944
2027,HKG,60.6868329613944
2028,HKG,60.6868329613944
2029,HKG,60.6868329613944
2030,HKG,60.6868329613944
2031,HKG,60.6868329613944
2032,HKG,60.6868329613944
2033,HKG,60.6868329613944
2034,HKG,60.6868329613944
2035,HKG,60.6868329613944
2036,HKG,60.6868329613944
2037,HKG,60.6868329613944
2038,HKG,60.6868329613944
2039,HKG,60.6868329613944
2040,HKG,60.6868329613944
2041,HKG,60.6868329613944
2042,HKG,60.6868329613944
2043,HKG,60.6868329613944
2044,HKG,60.6868329613944
2045,HKG,60.6868329613944
2046,HKG,60.6868329613944
2047,HKG,60.6868329613944
2048,HKG,60.6868329613944
2049,HKG,60.6868329613944
2050,HKG,60.6868329613944
2021,HND,60.6868329613944
2022,HND,60.6868329613944
2023,HND,60.6868329613944
2024,HND,60.6868329613944
2025,HND,60.6868329613944
2026,HND,60.6868329613944
2027,HND,60.6868329613944
2028,HND,60.6868329613944
2029,HND,60.6868329613944
2030,HND,60.6868329613944
2031,HND,60.6868329613944
2032,HND,60.6868329613944
2033,HND,60.6868329613944
2034,HND,60.6868329613944
2035,HND,60.6868329613944
2036,HND,60.6868329613944
2037,HND,60.6868329613944
2038,HND,60.6868329613944
2039,HND,60.6868329613944
2040,HND,60.6868329613944
2041,HND,60.6868329613944
2042,HND,60.6868329613944
2043,HND,60.6868329613944
2044,HND,60.6868329613944
2045,HND,60.6868329613944
2046,HND,60.6868329613944
2047,HND,60.6868329613944
2048,HND,60.6868329613944
2049,HND,60.6868329613944
2050,HND,60.6868329613944
2021,HRV,79.11966115974387
2022,HRV,79.11966115974387
2023,HRV,79.11966115974387
2024,HRV,79.11966115974387
2025,HRV,79.11966115974387
2026,HRV,79.11966115974387
2027,HRV,79.11966115974387
2028,HRV,79.11966115974387
2029,HRV,79.11966115974387
2030,HRV,79.11966115974387
2031,HRV,79.11966115974387
2032,HRV,79.11966115974387
2033,HRV,79.11966115974387
2034,HRV,79.11966115974387
2035,HRV,79.11966115974387
2036,HRV,79.11966115974387
2037,HRV,79.11966115974387
2038,HRV,79.11966115974387
2039,HRV,79.11966115974387
2040,HRV,79.11966115974387
2041,HRV,79.11966115974387
2042,HRV,79.11966115974387
2043,HRV,79.11966115974387
2044,HRV,79.11966115974387
2045,HRV,79.11966115974387
2046,HRV,79.11966115974387
2047,HRV,79.11966115974387
2048,HRV,79.11966115974387
2049,HRV,79.11966115974387
2050,HRV,79.11966115974387
2021,HTI,60.6868329613944
2022,HTI,60.6868329613944
2023,HTI,60.6868329613944
2024,HTI,60.6868329613944
2025,HTI,60.6868329613944
2026,HTI,60.6868329613944
2027,HTI,60.6868329613944
2028,HTI,60.6868329613944
2029,HTI,60.6868329613944
2030,HTI,60.6868329613944
2031,HTI,60.6868329613944
2032,HTI,60.6868329613944
2033,HTI,60.6868329613944
2034,HTI,60.6868329613944
2035,HTI,60.6868329613944
2036,HTI,60.6868329613944
2037,HTI,60.6868329613944
2038,HTI,60.6868329613944
2039,HTI,60.6868329613944
2040,HTI,60.6868329613944
2041,HTI,60.6868329613944
2042,HTI,60.6868329613944
2043,HTI,60.6868329613944
2044,HTI,60.6868329613944
2045,HTI,60.6868329613944
2046,HTI,60.6868329613944
2047,HTI,60.6868329613944
2048,HTI,60.6868329613944
2049,HTI,60.6868329613944
2050,HTI,60.6868329613944
2021,HUN,84.82371011251153
2022,HUN,84.82371011251153
2023,HUN,84.82371011251153
2024,HUN,84.82371011251153
2025,HUN,84.82371011251153
2026,HUN,84.82371011251153
2027,HUN,84.82371011251153
2028,HUN,84.82371011251153
2029,HUN,84.82371011251153
2030,HUN,84.82371011251153
2031,HUN,84.82371011251153
2032,HUN,84.82371011251153
2033,HUN,84.82371011251153
2034,HUN,84.82371011251153
2035,HUN,84.82371011251153
2036,HUN,84.82371011251153
2037,HUN,84.82371011251153
2038,HUN,84.82371011251153
2039,HUN,84.82371011251153
2040,HUN,84.82371011251153
2041,HUN,84.82371011251153
2042,HUN,84.82371011251153
2043,HUN,84.82371011251153
2044,HUN,84.82371011251153
2045,HUN,84.82371011251153
2046,HUN,84.82371011251153
2047,HUN,84.82371011251153
2048,HUN,84.82371011251153
2049,HUN,84.82371011251153
2050,HUN,84.82371011251153
2021,IDN,60.40658108680336
2022,IDN,60.40658108680336
2023,IDN,60.40658108680336
2024,IDN,60.40658108680336
2025,IDN,60.40658108680336
2026,IDN,60.40658108680336
2027,IDN,60.40658108680336
2028,IDN,60.40658108680336
2029,IDN,60.40658108680336
2030,IDN,60.40658108680336
2031,IDN,60.40658108680336
2032,IDN,60.40658108680336
2033,IDN,60.40658108680336
2034,IDN,60.40658108680336
2035,IDN,60.40658108680336
2036,IDN,60.40658108680336
2037,IDN,60.40658108680336
2038,IDN,60.40658108680336
2039,IDN,60.40658108680336
2040,IDN,60.40658108680336
2041,IDN,60.40658108680336
2042,IDN,60.40658108680336
2043,IDN,60.40658108680336
2044,IDN,60.40658108680336
2045,IDN,60.40658108680336
2046,IDN,60.40658108680336
2047,IDN,60.40658108680336
2048,IDN,60.40658108680336
2049,IDN,60.40658108680336
2050,IDN,60.40658108680336
2021,IMN,60.6868329613944
2022,IMN,60.6868329613944
2023,IMN,60.6868329613944
2024,IMN,60.6868329613944
2025,IMN,60.6868329613944
2026,IMN,60.6868329613944
2027,IMN,60.6868329613944
2028,IMN,60.6868329613944
2029,IMN,60.6868329613944
2030,IMN,60.6868329613944
2031,IMN,60.6868329613944
2032,IMN,60.6868329613944
2033,IMN,60.6868329613944
2034,IMN,60.6868329613944
2035,IMN,60.6868329613944
2036,IMN,60.6868329613944
2037,IMN,60.6868329613944
2038,IMN,60.6868329613944
2039,IMN,60.6868329613944
2040,IMN,60.6868329613944
2041,IMN,60.6868329613944
2042,IMN,60.6868329613944
2043,IMN,60.6868329613944
2044,IMN,60.6868329613944
2045,IMN,60.6868329613944
2046,IMN,60.6868329613944
2047,IMN,60.6868329613944
2048,IMN,60.6868329613944
2049,IMN,60.6868329613944
2050,IMN,60.6868329613944
2021,IND,89.36871076902263
2022,IND,89.36871076902263
2023,IND,89.36871076902263
2024,IND,89.36871076902263
2025,IND,89.36871076902263
2026,IND,89.36871076902263
2027,IND,89.36871076902263
2028,IND,89.36871076902263
2029,IND,89.36871076902263
2030,IND,89.36871076902263
2031,IND,89.36871076902263
2032,IND,89.36871076902263
2033,IND,89.36871076902263
2034,IND,89.36871076902263
2035,IND,89.36871076902263
2036,IND,89.36871076902263
2037,IND,89.36871076902263
2038,IND,89.36871076902263
2039,IND,89.36871076902263
2040,IND,89.36871076902263
2041,IND,89.36871076902263
2042,IND,89.36871076902263
2043,IND,89.36871076902263
2044,IND,89.36871076902263
2045,IND,89.36871076902263
2046,IND,89.36871076902263
2047,IND,89.36871076902263
2048,IND,89.36871076902263
2049,IND,89.36871076902263
2050,IND,89.36871076902263
2021,IRL,61.200257298654506
2022,IRL,61.200257298654506
2023,IRL,61.200257298654506
2024,IRL,61.200257298654506
2025,IRL,61.200257298654506
2026,IRL,61.200257298654506
2027,IRL,61.200257298654506
2028,IRL,61.200257298654506
2029,IRL,61.200257298654506
2030,IRL,61.200257298654506
2031,IRL,61.200257298654506
2032,IRL,61.200257298654506
2033,IRL,61.200257298654506
2034,IRL,61.200257298654506
2035,IRL,61.200257298654506
2036,IRL,61.200257298654506
2037,IRL,61.200257298654506
2038,IRL,61.200257298654506
2039,IRL,61.200257298654506
2040,IRL,61.200257298654506
2041,IRL,61.200257298654506
2042,IRL,61.200257298654506
2043,IRL,61.200257298654506
2044,IRL,61.200257298654506
2045,IRL,61.200257298654506
2046,IRL,61.200257298654506
2047,IRL,61.200257298654506
2048,IRL,61.200257298654506
2049,IRL,61.200257298654506
2050,IRL,61.200257298654506
2021,IRN,2.32463972724
2022,IRN,2.32463972724
2023,IRN,2.32463972724
2024,IRN,2.32463972724
2025,IRN,2.32463972724
2026,IRN,2.32463972724
2027,IRN,2.32463972724
2028,IRN,2.32463972724
2029,IRN,2.32463972724
2030,IRN,2.32463972724
2031,IRN,2.32463972724
2032,IRN,2.32463972724
2033,IRN,2.32463972724
2034,IRN,2.32463972724
2035,IRN,2.32463972724
2036,IRN,2.32463972724
2037,IRN,2.32463972724
2038,IRN,2.32463972724
2039,IRN,2.32463972724
2040,IRN,2.32463972724
2041,IRN,2.32463972724
2042,IRN,2.32463972724
2043,IRN,2.32463972724
2044,IRN,2.32463972724
2045,IRN,2.32463972724
2046,IRN,2.32463972724
2047,IRN,2.32463972724
2048,IRN,2.32463972724
2049,IRN,2.32463972724
2050,IRN,2.32463972724
2021,IRQ,60.6868329613944
2022,IRQ,60.6868329613944
2023,IRQ,60.6868329613944
2024,IRQ,60.6868329613944
2025,IRQ,60.6868329613944
2026,IRQ,60.6868329613944
2027,IRQ,60.6868329613944
2028,IRQ,60.6868329613944
2029,IRQ,60.6868329613944
2030,IRQ,60.6868329613944
2031,IRQ,60.6868329613944
2032,IRQ,60.6868329613944
2033,IRQ,60.6868329613944
2034,IRQ,60.6868329613944
2035,IRQ,60.6868329613944
2036,IRQ,60.6868329613944
2037,IRQ,60.6868329613944
2038,IRQ,60.6868329613944
2039,IRQ,60.6868329613944
2040,IRQ,60.6868329613944
2041,IRQ,60.6868329613944
2042,IRQ,60.6868329613944
2043,IRQ,60.6868329613944
2044,IRQ,60.6868329613944
2045,IRQ,60.6868329613944
2046,IRQ,60.6868329613944
2047,IRQ,60.6868329613944
2048,IRQ,60.6868329613944
2049,IRQ,60.6868329613944
2050,IRQ,60.6868329613944
2021,ISL,27.16828345624128
2022,ISL,27.16828345624128
2023,ISL,27.16828345624128
2024,ISL,27.16828345624128
2025,ISL,27.16828345624128
2026,ISL,27.16828345624128
2027,ISL,27.16828345624128
2028,ISL,27.16828345624128
2029,ISL,27.16828345624128
2030,ISL,27.16828345624128
2031,ISL,27.16828345624128
2032,ISL,27.16828345624128
2033,ISL,27.16828345624128
2034,ISL,27.16828345624128
2035,ISL,27.16828345624128
2036,ISL,27.16828345624128
2037,ISL,27.16828345624128
2038,ISL,27.16828345624128
2039,ISL,27.16828345624128
2040,ISL,27.16828345624128
2041,ISL,27.16828345624128
2042,ISL,27.16828345624128
2043,ISL,27.16828345624128
2044,ISL,27.16828345624128
2045,ISL,27.16828345624128
2046,ISL,27.16828345624128
2047,ISL,27.16828345624128
2048,ISL,27.16828345624128
2049,ISL,27.16828345624128
2050,ISL,27.16828345624128
2021,ISR,38.326275646229966
2022,ISR,38.326275646229966
2023,ISR,38.326275646229966
2024,ISR,38.326275646229966
2025,ISR,38.326275646229966
2026,ISR,38.326275646229966
2027,ISR,38.326275646229966
2028,ISR,38.326275646229966
2029,ISR,38.326275646229966
2030,ISR,38.326275646229966
2031,ISR,38.326275646229966
2032,ISR,38.326275646229966
