Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,01/03/23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Middle East & North Africa,MEA,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,300.4000076,390.0000043,463.8000042,626.5000113,703.1999928,807.3999931,1016.600006,1116.400017,1195.500001,1403.100017,1431.599974,1529.400014,1684.400002,2029.099974,2232.599973,2059.199987,1978.400004,2313.000034,2595.900045,2794.500007,2664.099987,2484.599988,2837.800006,3103.499967,3630.399976,4049.200125,4089.200001,4382.900105,4455.700064,4789.300019,4994.165,4960.746,5951.593,6876.218,8257.37,8894.202,9974.92,11267.296,14140.434,15602.689,16736.95017,18088.19528,20569.35351,23109.88846,25436.74058,26768.90928,28790.08894,31578.23967,33037.8044,32670.09496,28353.85872,
Mexico,MEX,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,36.70000076,42.40000153,54.29999924,67.59999847,67.5,76.19999695,87.09999847,92.30000305,106.0999985,121.6999969,131.5,137,110.5999985,109.1999969,145.8000031,170,155.1000061,169,121.5,114.4000015,143.1999969,162.6999969,158.8000031,150.8999939,225.1999969,155.8999939,168.8000031,227.1999969,284.7999878,317,309.858,295.884,341.598,350.089,394.925,390.425,456.958,482.34,482.785,714.057,908.9481708,774.6035196,763.8862606,677.1399889,617.5295527,714.003211,760.849242,928.8355098,1062.987599,1072.52473,732.796479,
Marshall Islands,MHL,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.5,3.5,4.599999905,6.599999905,8.5,2.599999905,0.100000002,0.200000003,0.200000003,0.22,0.183,0.292,0.312,0.453,0.327,0.35,0.351,0.359,0.347,,,,,,,,0.161087,0.133837,0.182569,0.084844,
Middle income,MIC,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,2018.999996,2346.199995,2751.90003,2983.199991,3348.300001,3553.40003,3907.499973,4389.100007,4683.200034,5108.09996,5750.400052,5683.000033,5929.700052,6767.300026,7267.49998,7424.700023,7753.50006,7962.299938,8766.200089,10244.20007,11620.2999,12267.60008,12578.09999,14261.50011,13951.29987,14921.7999,16846.259,16417.092,17379.616,18715.733,22021.754,22872.717,23939.96,26849.244,28168.689,30328.171,37919.16404,37817.72289,37115.95207,38782.99689,41594.66028,43270.87771,45844.30815,52003.53019,56046.92775,57129.93124,41870.41704,
North Macedonia,MKD,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.299999952,0.100000002,0.200000003,0.699999988,0.800000012,1,1.5,1.442,0.675,0.212,0.141,0.131,0.111,0.117,0.119,,0,,,,,,,,,,,,
Mali,MLI,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,2.400000095,2.400000095,2.200000048,1.700000048,1.600000024,1.200000048,0.800000012,0.5,0.5,0.5,0.5,0.5,0.600000024,0.600000024,0.600000024,0.699999988,0.800000012,,,,,,15.19999981,14.19999981,14.39999962,15.30000019,16.39999962,15.30000019,13.5,13.69999981,12.273,7.364,,,,,,,,,8.328779694,9.115513896,5.448709445,1.19358,0,,,,,,,
Malta,MLT,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,2.400000095,1.899999976,1.700000048,2.299999952,2.599999905,2.5,3.5,4,3.799999952,5,4.099999905,4.199999809,3.200000048,3.299999952,3.5,4.400000095,4,4.699999809,4.900000095,5.5,4.800000191,5.599999905,6.400000095,7.300000191,11.80000019,13.69999981,9.699999809,9,11.19999981,10.5,14.286,13.781,12.014,11.979,11.62,11.106,11.661,11.894,11.763,6.672,6.733,6.352,5.266,3.541,3.422,3.352,2.442,2.63621,5.14323,6.727273,2.903530909,
Myanmar,MMR,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,1.799999952,2,2.099999905,2.200000048,1.799999952,1.100000024,1.100000024,1.200000048,1.200000048,1.299999952,1.5,1.5,1.700000048,1.600000024,2.299999952,2.299999952,2.400000095,2.5,2.5,1,1.100000024,1.100000024,1.100000024,1.100000024,1.100000024,1.200000048,1.200000048,7.599999905,6.599999905,6.199999809,0.774,0.882,1.988,2.078,2.463,2.722,2.788,2.867,2.83,2.614,2.06226,3.53038,3.829875041,2.861556,3.90162,3.3857879,5.065285902,4.833935501,4.742165598,8.30683,1.242318,
Middle East & North Africa (excluding high income),MNA,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,180.9000064,246.2000028,324.6000045,450.1000113,494.3999873,585.6999943,751.700005,767.7000084,777.2999995,840.3000214,790.5999726,790.4999941,833.3999913,1016.299975,946.9000062,712.9000081,600.6999977,805.8000115,925.6000133,896.3000103,795.2000071,674.9000007,622.1999938,632.1999977,736.4999998,784.000018,801.3000038,845.0000046,807.3000067,804.9000023,790.159,798.506,740.923,817.547,853.048,895.03,909.119,795.717,635.895,652.522,882.8153109,758.3110369,752.6764172,804.6826804,843.6721222,785.4178804,789.1731783,1073.5536,999.2625546,982.6512955,806.3319302,
Montenegro,MNE,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,42.871,0.119,0.123,,,,,0,0,0,0,,,0.0587,0.1119,0.1345,0.15295,0,
Mongolia,MNG,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.200000048,1.399999976,3,3,3.200000048,3.299999952,0.800000012,7.400000095,8.399999619,8.441,7.388,8.184,7.583,6.324,6.069,6.34,5.364,5.927,2.562,3.900821,7.149498128,9.493611238,8.869308,13.21171103,7.843989,8.022033843,8.36736,7.819001,7.38543,1.37475,
Northern Mariana Islands,MNP,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,,4.900000095,5.300000191,5.400000095,7.199999809,9.699999809,8.699999809,9.199999809,10.39999962,15.30000019,12.39999962,9.100000382,10.30000019,8.600000382,10.19999981,10.10000038,9.100000382,9.399999619,8.600000382,9.899999619,11.30000019,5.5,5.400000095,5.199999809,5.900000095,6.599999905,7.164,6.885,7.095,6.627,5.344,4.928,5.196,5.778,6.743,5.827,6.14,8.075,4.922380237,5.882496,5.366502991,4.863661659,4.37,3.557,4.775,6.347,2.423532,
Mauritania,MRT,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,5.800000191,7.099999905,8,8.800000191,11.30000019,12,13.69999981,13.60000038,15.30000019,17.79999924,18.5,21.5,21.60000038,19.29999924,17.5,18.60000038,16.60000038,16.5,16.10000038,18.20000076,17.89999962,16.29999924,15.39999962,14.39999962,14.69999981,15.5,16.70000076,15.5,13.80000019,13.89999962,12.508,7.439,0.074,0.083,0.09,0.095,0.111,0.099,0.116,0.099,0.208132727,0.139250439,0,0,,,,,0,0,0,
Mauritius,MUS,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,0.100000002,0.100000002,0.100000002,0.100000002,0.100000002,0.200000003,2.5,2.700000048,2.299999952,1.899999976,2.900000095,3.400000095,7.800000191,15.5,17,28.70000076,58.09999847,55.09999847,64.09999847,66.5,74.69999695,78.80000305,88.30000305,116.4000015,128.5,164.3999939,160.8000031,176.6999969,182.982,174.226,185.571,186.807,219.624,211.715,194.842,202.814,191.185,153.031,179.321,178.132,172.006,171.534,192.99,168.773,157.239,196.047,233.717,213.641,62.063,
Malawi,MWI,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,0.400000006,0.5,0.600000024,0.800000012,1,3.400000095,4.5,6.599999905,6.800000191,4.699999809,0.800000012,1,1.200000048,0.699999988,1,0.800000012,0.600000024,0.600000024,0.699999988,0.899999976,0.899999976,1.399999976,1.600000024,2.900000095,3.299999952,3.5,3.5,3.900000095,3.5,0.800000012,0.8,0.798,1.246,1.176,1.289,1.364,1.601,1.438,1.589,1.384,0.554163455,0.509,0.317003019,0.005484,0.005484,0.005467548,0.007249968,0.010879737,0.010879737,0.002464004,8.62E-05,
Malaysia,MYS,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,9.300000191,14.60000038,16.20000076,8.300000191,19.10000038,26.79999924,33.40000153,45,82.30000305,68.69999695,109.9000015,130.3000031,141.3000031,163.1000061,192.6000061,200.5,259.2999878,343.3999939,373.2000122,403.7000122,574.2000122,713.5999756,763.7000122,677.7999878,797.0999756,1198.800049,1414.599976,1425.699951,1375.599976,1424.599976,1863.841,1774.745,1923.655,2178.51,2599.165,2577.581,2597.404,2661.528,2444.462,2853.263,2564.658224,2193.260008,1943.958883,2161.992838,2193.300634,2005.979379,1149.876958,1455.209824,1359.12559,1378.744705,816.74595,
North America,NAC,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,5522.100189,5944.299805,6716.399994,7544.30011,7775.69989,7533.900085,8005.900208,8471.000122,9015.39978,9328.499634,9304.000366,9320.000366,9042.39978,10110.09998,11260.29962,10662.00018,11596,13030.00018,15046.19958,15962.30005,16176.70044,15727.60022,16867.29956,17712.19995,20562.40076,21260.30042,23457.40039,27435.30078,27563.60034,29173.79919,32068.089,29634.381,31132.711,35701.851,39106.7,38884.463,41385.08,42047.584,40702.261,36444.60865,41310.58464,41601.91354,41071.34038,39059.86452,40309.51425,39941.05539,40904.14614,44432.5369,45467.2996,45607.30572,43099.26101,
Namibia,NAM,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11.10000038,21.79999924,25.39999962,27.29999924,28.70000076,35.29999924,,36.70000076,76.007,74.744,21.059,45.675,56.479,0,0,,,0,0.484,0.692604,0.888388497,0.677064,34.36805,30.302405,21.084889,22.206886,26.293869,6.900144,1.636713284,
New Caledonia,NCL,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,5.800000191,7.099999905,8,8.300000191,10.89999962,11.60000038,13.19999981,13.10000038,14.80000019,17.29999924,18.20000076,21.10000038,21.10000038,18.79999924,17.39999962,18.39999962,16.5,16.39999962,16,18,17.70000076,16.10000038,15.19999981,14.19999981,14.39999962,15.30000019,16.39999962,15.30000019,13.5,13.69999981,12.273,7.364,,,,,,,,,0,0,1.46578302,1.080708,,,,,,,,
Nigeria,NGA,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,5.300000191,6.5,7,7.199999809,6.699999809,4.300000191,3.599999905,4.099999905,3.400000095,4.5,9.300000191,15.69999981,25.5,33.29999924,30.5,28.70000076,32.40000153,37.20000076,29.5,17,23.5,27.5,10.30000019,9.800000191,7.199999809,1.899999976,4.699999809,5,27,9.699999809,8.824,2.792,8.724,9.996,9.809,10.029,11.269,10.036,10.036,7.966,0,0,0,12.19835218,12.19835218,24.80196393,24.16193086,22.00154607,19.79297207,1.84341946,0.73563,
Nicaragua,NIC,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,0.800000012,0.899999976,0.899999976,1.899999976,1.899999976,1.899999976,2,2,2,2.099999905,1.299999952,1.100000024,1,1.100000024,1.299999952,1.399999976,1,1.100000024,1.200000048,1.799999952,3.599999905,3.599999905,6.800000191,3.799999952,7,9,9,9,0.400000006,0.5,0.535,,,,,,,,,,,,,,,,,,,,,
Netherlands,NLD,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,376.8999939,408.3999939,461,498.5,609,586.7000122,631.9000244,719.4000244,786.9000244,869.5,947.0999756,1046.400024,1032.5,1193.699951,1392.5,1403.900024,1509.400024,1734.300049,1881.800049,2002.900024,2129.100098,2224.300049,2396.899902,2770.699951,3203.800049,3742.199951,3902.399902,3893.100098,3833.399902,4053,4367.344,4115.852,4203.584,4330.731,4780.432,4893.971,4959.004,5005.596,4903.379,4520.328,6444.381618,6347.25316,6014.588547,5753.728484,5726.179652,5292.794685,4745.958515,5855.480476,5886.514904,5656.442,5305.43216,
Norway,NOR,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,63.59999847,65.59999847,79.40000153,85.40000153,96,91.09999847,105.4000015,117.3000031,128.8999939,124.9000015,119.8000031,125,120.5,116.5,120.6999969,121.6999969,123.5999985,115.9000015,120.8000031,127.5999985,129.6000061,122.8000031,118.4000015,127,136,139.1000061,177.1000061,205.5,203.3999939,201.3999939,201.042,184.961,184.859,174.549,176.585,,,,,,,,,,,,,,,985.6556717,304.4184966,
Nepal,NPL,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,0.400000006,0.400000006,0.5,0.5,0.600000024,2,1.399999976,1.5,1.600000024,1.799999952,2.5,2.900000095,2.700000048,3.900000095,4.599999905,6.699999809,6.199999809,5.900000095,27.89999962,10.5,11.19999981,23.89999962,13.80000019,18.29999924,16,16.89999962,17.89999962,17.89999962,15.60000038,16,16.997,16.178,5.477,5.751,6.73,6.936,7.212,7.643,7.233,6.282,6.463516539,6.48656488,5.762374931,5.759868,4.5996,4.536371616,4.895080058,4.566839902,8.84572,5.847551,13.689186,
Nauru,NRU,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.85,6.343303833,8.41823061,8.438887487,7.270032,7.270032,7.793474304,9.718462457,7.939983827,10.34721,1.72681,2.72839,
New Zealand,NZL,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,35.79999924,41.5,48.70000076,68.59999847,110.3000031,114.5,136.6999969,140.6999969,164,176.3000031,185.8999939,199.6000061,221.3999939,262.8999939,288.3999939,305.3999939,318.6000061,335.3999939,320.2999878,317.3999939,325.1000061,379.8999939,409.8999939,473,555.5999756,580.2999878,745,928.4000244,826.2000122,855.5999756,817.137,762.982,687.521,800.524,748.833,781.469,819,868.14,920.847,799.295,468.638,892.848,975.021,934.540524,999.3047112,1155.45872,1231.854193,1335.953205,1349.295231,1207.882205,773.9531358,
OECD members,OED,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,9426.200233,10278.09987,11795.69993,13727.2001,14681.29992,14572.50014,16158.40035,17819.40009,19550.29975,21091.99969,21845.1004,22780.00028,23051.19976,25829.69995,29497.39957,29781.30015,32611.29998,36586.70004,40896.09995,44251.20029,45856.90032,45769.80006,48952.59972,53101.20023,60658.50044,65226.00034,70381.20004,79824.0012,77248.60033,81438.29921,87701.269,80972.767,84433.345,89174.104,98031.232,97562.03,101881.907,105249.539,102673.3,113648.3377,106469.5995,106379.9857,104948.1216,102511.6322,105432.3389,104839.6896,107155.2194,118300.8667,120303.7108,121975.4495,106754.6919,
Oman,OMN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,2.200000048,4,6.800000191,8.199999809,9.600000382,14,26.20000076,21.39999962,21.60000038,23.79999924,30.70000076,32.59999847,31.39999962,31.5,33.90000153,40,44.29999924,51.20000076,69.80000305,88.19999695,122.1999969,132.8000031,105.8000031,99.5,110.3000031,126.4000015,152.145,143.092,130.409,189.972,235.186,,,,,39.196,106.579,171.732,240.695,251.141,291.939,412.234008,425.202175,434.92173,510.425983,566.923,51.918137,
Other small states,OSS,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.1000033,,460.0000033,585.3000029,664.000007,635.0000076,,,,,,,,,,,,,,3943.302236,4528.09128,5071.234084,5671.897842,,,,,13655.26502,13543.99422,13982.39457,
Pakistan,PAK,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,69.59999847,63.40000153,52,70.59999847,90.40000153,125.3000031,144.1000061,161.6000061,194.8000031,214.6999969,235.3999939,248.5,224.1000061,230.1000061,270.6000061,309.7999878,319.5,327.8999939,388.7999878,418.7000122,420.5,373.2999878,398.6000061,408.3999939,441.5,445.5,427.2000122,422.7000122,402.3999939,331.7999878,340.309,371.228,346.88,346.607,402.035,407.926,426.991,313.872,319.796,303.905,332.9572972,297.6835198,286.0756858,292.7608006,204.6231343,183.1773127,175.4744,214.52857,217.534134,192.977927,95.88035,
Panama,PAN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,4.199999809,4.800000191,4.5,2.900000095,3.5,5.400000095,4.699999809,3.900000095,3.599999905,5.099999905,2.700000048,15.10000038,14.39999962,1.799999952,3.900000095,4.300000191,9.300000191,14.80000019,14.10000038,14.39999962,2.799999952,3.599999905,5,5.400000095,7,8.899999619,18.29999924,32,11.89999962,15,21.985,25.235,22.207,20.384,34.461,37.226,35.883,35.197,38.458,0,71.89437168,66.82217553,79.89597243,147.7115111,134.1059406,121.5670747,126.0523706,45.776862,64.710714,94.840477,73.431132,
Peru,PER,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,22.39999962,17.29999924,15.89999962,12.30000019,34.40000153,22.29999924,25.10000038,34.79999924,37.70000076,35.70000076,40.09999847,47.59999847,83.30000305,75.69999695,61,47.40000153,80.09999847,78.69999695,52.09999847,30.20000076,25.60000038,25,40.5,40.09999847,22.39999962,34.59999847,14.10000038,9.5,8.699999809,6,53.662,117.132,100.417,116,221.044,138.691,112.233,161.576,230.125,256.939,83.58040261,107.179094,122.151244,334.8804857,295.3122654,329.5688173,276.1751,316.825703,313.2646412,340.335049,96.451838,
Philippines,PHL,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,21.70000076,31.60000038,36.90000153,46.79999924,67.5,100.1999969,130.8000031,129.6999969,121.9000015,106.6999969,149.8000031,194.8999939,181.1000061,243.5,244.5,225.3999939,235.3000031,238.6000061,303.7000122,327.3999939,316,307.6000061,314.1000061,351.3999939,380.2000122,373.5,384.5,471.6000061,184.8999939,240.8999939,289.946,274.979,275.053,278.368,300.637,322.706,318.85,285.577,277.362,227.454,460.1940548,470.0034139,533.2836147,325.682352,577.474932,604.508812,665.1245679,753.351739,835.904513,926.888641,360.6960309,
Palau,PLW,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,,4.699999809,3.900000095,6.199999809,8.800000191,8,8.600000382,8.899999619,8.800000191,7.5,11.19999981,9.600000382,9.5,9.399999619,12.89999962,14.80000019,14.80000019,15.60000038,16.10000038,14.60000038,17.20000076,18,18,15.69999981,13.5,20.70000076,22.322,21.744,24.176,17.071,23.213,21.112,21.89,23.069,22.002,19.336,28.50440687,32.20143625,28.52680651,32.728836,33.402132,27.37065358,26.90178289,29.23131708,31.036317,30.685844,42.46056369,
Poland,POL,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,6.199999809,6.5,7.599999905,9.5,10.30000019,10.19999981,10.60000038,11.80000019,14.39999962,14.10000038,13.80000019,12.80000019,4.199999809,4.900000095,6.5,7.900000095,9.5,10.30000019,13.5,28.79999924,48.90000153,38.09999847,42.79999924,49.29999924,54.79999924,66.19999695,70,92,91.80000305,80.30000305,77.827,68.514,66.715,70.898,77.109,71.284,79.824,83.145,78.921,55.475,76.6060401,39.41800387,91.83116278,97.64576278,120.8518286,114.7915919,155.552044,221.814,271.488,317.866,140.556639,
Pre-demographic dividend,PRE,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,137.5000006,151.6999983,156.4999995,185.4000013,244.8000034,259.9000007,311.2000001,319.3999989,354.5000022,453.9000005,467.5000034,503.8000025,527.2,527.2999972,508.7999958,523.4999993,489.000004,539.9999976,541.799998,576.3000047,533.6000063,402.9000041,378.6999973,367.4999999,428.7999966,401.5999995,404.4999984,372.0000042,369.6000005,399.5999978,412.385,337.8560001,,,,,,,,,573.851587,493.7527367,564.0147851,635.0061922,561.0417835,475.1497121,472.6966853,527.2982462,556.9522503,544.9673964,264.1033149,
Puerto Rico,PRI,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,,,,1.700000048,1.799999952,2,2.200000048,1.899999976,1.899999976,2.400000095,2.400000095,2.400000095,2.599999905,2.700000048,2.900000095,3,3.099999905,3.099999905,3.099999905,3.099999905,3.099999905,3.299999952,3.299999952,3.900000095,1.5,1.600000024,1.758,1.565,1.737,1.824,2.134,2.198,2.286,2.423,2.292,1.989,1.619251323,1.364803735,2.786236959,3.039168,0.342349879,0.288,0.230111998,0.251493238,0.490188,0.487101,0.37325553,
Portugal,PRT,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,37,48.5,55.29999924,90.5,106.4000015,67.5,68,85.59999847,105.6999969,116.8000031,105.8000031,100.8000031,98,96.69999695,116.8000031,133.8000031,123.0999985,124.5999985,141.3999939,160.3000031,167,163.1000061,166.8999939,171.3000031,181.3000031,194,210.8999939,248.5,247.5,225.1000061,225.475,209.427,194.947,205.674,236.612,235.244,294.083,323.297,347.473,313.533,364.692463,355.849353,320.824462,319.454636,348.67247,343.964162,327.012274,421.8294532,454.209368,536.98922,280.0100316,
Paraguay,PRY,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,0.699999988,0.800000012,1.100000024,1,1,1,1,2.099999905,2.299999952,2.400000095,2.599999905,2.900000095,2.700000048,2.700000048,3,3.099999905,13.69999981,15.10000038,7,3.900000095,4.5,5.099999905,22.29999924,24.10000038,11.69999981,6.800000191,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.085996,1.641624,1.774534,1.857094,1.970266,1.842301,0.478,
West Bank and Gaza,PSE,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific island small states,PSS,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.40000075,66.00000137,94.79999852,83.3000015,29.20000026,23.59999998,89.09999831,96.152,89.642,72.973,71.971,79.505,96.825,100.705,106.723,100.993,72.741,86.15075697,97.60757039,104.3131035,81.61638,91.027332,96.84262942,101.4978291,116.1673166,122.8147628,112.9327897,25.17771009,
Post-demographic dividend,PST,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,9112.500236,9919.199868,11421.79992,13324.60009,14278.69991,14237.70014,15783.20035,17385.50009,19200.09978,20813.69968,21535.90038,22497.70027,22815.29974,25668.79994,29148.09959,29381.20017,32332.50002,36295.80009,40585.29998,43977.20028,45332.20031,45260.30016,48812.29965,53480.70014,61149.40045,66038.40019,71720.09999,83175.40106,82220.27441,87738.5183,95007.539,88178.099,93048.16,97554.039,107678.112,108709.789,113965.889,118619.001,114507.805,127974.7467,118494.7887,118006.9949,115150.1204,111486.8099,115254.7546,115120.6479,117329.9463,126210.7184,128859.7964,128049.2964,106113.1382,
French Polynesia,PYF,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,2.200000048,4,6.800000191,8.199999809,9.600000382,14,26.20000076,21.39999962,21.60000038,23.79999924,30.70000076,32.59999847,31.39999962,31.5,33.90000153,40,44.29999924,51.20000076,69.80000305,88.09999847,122.0999985,132.8000031,105.8000031,96.59999847,104.5,206.6999969,244.07,256.817,305.484,276.42,469.19,869.582,888.498,1292.746,1639.146,2276.378,2945.787,3637.131,4306.922,4960.582,5993.108,7563.30739,9206.16533,10970.08988,12666.7094,12739.81097,13543.50932,
Romania,ROU,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,7.099999905,6.300000191,5.599999905,5.900000095,6.699999809,8.800000191,10.60000038,13.69999981,13.19999981,14.30000019,12.30000019,11.30000019,10,6.099999905,11.19999981,9.699999809,10.10000038,11.60000038,12.80000019,14.5,12.80000019,13.39999962,11,15.10000038,18.60000038,17.89999962,14.89999962,12.5,12.10000038,11.69999981,12.102,9.152,8.664,6.797,4.881,5.161,4.984,5.684,6.421,3.987,5.163786,6.0952,5.622633,5.25614,5.2917,4.7179,4.2237,2.8045,2.71,3.334,0.889334,
Russian Federation,RUS,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848.7000122,815.4000244,890.0999756,853.5999756,788.2999878,736.5,871.7999878,1041.409,897.637,1039.064,1113.381,1415.785,1541.219,1926.295,1224.313,2399.593,2305.548,3531.583,3900.12005,4132.144,4249.26882,4413.55935,4761.04707,5863.19654,6845.22951,6810.61016,6480.99978,4314.60456,
Rwanda,RWA,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,,,,,,,,,3.700000048,3.700000048,3.900000095,4.400000095,,9.600000382,7.199999809,,,1.200000048,,,,,,,,,,,,,,,,,,,3.269194459,6.436401695,17.45428646,19.999008,20.696268,,,,0,0,0,
