,Nation,iso_code3,Year,cost_enfu_fuel_oil_usd_per_m3
5990,Sudan,SDN,2038.0,445.9649123840332
5991,Sudan,SDN,2039.0,445.9649123840332
5992,Sudan,SDN,2040.0,445.9649123840332
5993,Sudan,SDN,2041.0,445.9649123840332
5994,Sudan,SDN,2042.0,445.9649123840332
5995,Sudan,SDN,2043.0,445.9649123840332
5996,Sudan,SDN,2044.0,445.9649123840332
5997,Sudan,SDN,2045.0,445.9649123840332
5998,Sudan,SDN,2046.0,445.9649123840332
5999,Sudan,SDN,2047.0,445.9649123840332
6000,Sudan,SDN,2048.0,445.9649123840332
6001,Sudan,SDN,2049.0,445.9649123840332
6002,Sudan,SDN,2050.0,445.9649123840332
6003,Senegal,SEN,2022.0,445.9649123840332
6004,Senegal,SEN,2023.0,445.9649123840332
6005,Senegal,SEN,2024.0,445.9649123840332
6006,Senegal,SEN,2025.0,445.9649123840332
6007,Senegal,SEN,2026.0,445.9649123840332
6008,Senegal,SEN,2027.0,445.9649123840332
6009,Senegal,SEN,2028.0,445.9649123840332
6010,Senegal,SEN,2029.0,445.9649123840332
6011,Senegal,SEN,2030.0,445.9649123840332
6012,Senegal,SEN,2031.0,445.9649123840332
6013,Senegal,SEN,2032.0,445.9649123840332
6014,Senegal,SEN,2033.0,445.9649123840332
6015,Senegal,SEN,2034.0,445.9649123840332
6016,Senegal,SEN,2035.0,445.9649123840332
6017,Senegal,SEN,2036.0,445.9649123840332
6018,Senegal,SEN,2037.0,445.9649123840332
6019,Senegal,SEN,2038.0,445.9649123840332
6020,Senegal,SEN,2039.0,445.9649123840332
6021,Senegal,SEN,2040.0,445.9649123840332
6022,Senegal,SEN,2041.0,445.9649123840332
6023,Senegal,SEN,2042.0,445.9649123840332
6024,Senegal,SEN,2043.0,445.9649123840332
6025,Senegal,SEN,2044.0,445.9649123840332
6026,Senegal,SEN,2045.0,445.9649123840332
6027,Senegal,SEN,2046.0,445.9649123840332
6028,Senegal,SEN,2047.0,445.9649123840332
6029,Senegal,SEN,2048.0,445.9649123840332
6030,Senegal,SEN,2049.0,445.9649123840332
6031,Senegal,SEN,2050.0,445.9649123840332
6032,Singapore,SGP,2022.0,445.9649123840332
6033,Singapore,SGP,2023.0,445.9649123840332
6034,Singapore,SGP,2024.0,445.9649123840332
6035,Singapore,SGP,2025.0,445.9649123840332
6036,Singapore,SGP,2026.0,445.9649123840332
6037,Singapore,SGP,2027.0,445.9649123840332
6038,Singapore,SGP,2028.0,445.9649123840332
6039,Singapore,SGP,2029.0,445.9649123840332
6040,Singapore,SGP,2030.0,445.9649123840332
6041,Singapore,SGP,2031.0,445.9649123840332
6042,Singapore,SGP,2032.0,445.9649123840332
6043,Singapore,SGP,2033.0,445.9649123840332
6044,Singapore,SGP,2034.0,445.9649123840332
6045,Singapore,SGP,2035.0,445.9649123840332
6046,Singapore,SGP,2036.0,445.9649123840332
6047,Singapore,SGP,2037.0,445.9649123840332
6048,Singapore,SGP,2038.0,445.9649123840332
6049,Singapore,SGP,2039.0,445.9649123840332
6050,Singapore,SGP,2040.0,445.9649123840332
6051,Singapore,SGP,2041.0,445.9649123840332
6052,Singapore,SGP,2042.0,445.9649123840332
6053,Singapore,SGP,2043.0,445.9649123840332
6054,Singapore,SGP,2044.0,445.9649123840332
6055,Singapore,SGP,2045.0,445.9649123840332
6056,Singapore,SGP,2046.0,445.9649123840332
6057,Singapore,SGP,2047.0,445.9649123840332
6058,Singapore,SGP,2048.0,445.9649123840332
6059,Singapore,SGP,2049.0,445.9649123840332
6060,Singapore,SGP,2050.0,445.9649123840332
6061,Solomon Islands,SLB,2022.0,445.9649123840332
6062,Solomon Islands,SLB,2023.0,445.9649123840332
6063,Solomon Islands,SLB,2024.0,445.9649123840332
6064,Solomon Islands,SLB,2025.0,445.9649123840332
6065,Solomon Islands,SLB,2026.0,445.9649123840332
6066,Solomon Islands,SLB,2027.0,445.9649123840332
6067,Solomon Islands,SLB,2028.0,445.9649123840332
6068,Solomon Islands,SLB,2029.0,445.9649123840332
6069,Solomon Islands,SLB,2030.0,445.9649123840332
6070,Solomon Islands,SLB,2031.0,445.9649123840332
6071,Solomon Islands,SLB,2032.0,445.9649123840332
6072,Solomon Islands,SLB,2033.0,445.9649123840332
6073,Solomon Islands,SLB,2034.0,445.9649123840332
6074,Solomon Islands,SLB,2035.0,445.9649123840332
6075,Solomon Islands,SLB,2036.0,445.9649123840332
6076,Solomon Islands,SLB,2037.0,445.9649123840332
6077,Solomon Islands,SLB,2038.0,445.9649123840332
6078,Solomon Islands,SLB,2039.0,445.9649123840332
6079,Solomon Islands,SLB,2040.0,445.9649123840332
6080,Solomon Islands,SLB,2041.0,445.9649123840332
6081,Solomon Islands,SLB,2042.0,445.9649123840332
6082,Solomon Islands,SLB,2043.0,445.9649123840332
6083,Solomon Islands,SLB,2044.0,445.9649123840332
6084,Solomon Islands,SLB,2045.0,445.9649123840332
6085,Solomon Islands,SLB,2046.0,445.9649123840332
6086,Solomon Islands,SLB,2047.0,445.9649123840332
6087,Solomon Islands,SLB,2048.0,445.9649123840332
6088,Solomon Islands,SLB,2049.0,445.9649123840332
6089,Solomon Islands,SLB,2050.0,445.9649123840332
6090,Sierra Leone,SLE,2022.0,445.9649123840332
6091,Sierra Leone,SLE,2023.0,445.9649123840332
6092,Sierra Leone,SLE,2024.0,445.9649123840332
6093,Sierra Leone,SLE,2025.0,445.9649123840332
6094,Sierra Leone,SLE,2026.0,445.9649123840332
6095,Sierra Leone,SLE,2027.0,445.9649123840332
6096,Sierra Leone,SLE,2028.0,445.9649123840332
6097,Sierra Leone,SLE,2029.0,445.9649123840332
6098,Sierra Leone,SLE,2030.0,445.9649123840332
6099,Sierra Leone,SLE,2031.0,445.9649123840332
6100,Sierra Leone,SLE,2032.0,445.9649123840332
6101,Sierra Leone,SLE,2033.0,445.9649123840332
6102,Sierra Leone,SLE,2034.0,445.9649123840332
6103,Sierra Leone,SLE,2035.0,445.9649123840332
6104,Sierra Leone,SLE,2036.0,445.9649123840332
6105,Sierra Leone,SLE,2037.0,445.9649123840332
6106,Sierra Leone,SLE,2038.0,445.9649123840332
6107,Sierra Leone,SLE,2039.0,445.9649123840332
6108,Sierra Leone,SLE,2040.0,445.9649123840332
6109,Sierra Leone,SLE,2041.0,445.9649123840332
6110,Sierra Leone,SLE,2042.0,445.9649123840332
6111,Sierra Leone,SLE,2043.0,445.9649123840332
6112,Sierra Leone,SLE,2044.0,445.9649123840332
6113,Sierra Leone,SLE,2045.0,445.9649123840332
6114,Sierra Leone,SLE,2046.0,445.9649123840332
6115,Sierra Leone,SLE,2047.0,445.9649123840332
6116,Sierra Leone,SLE,2048.0,445.9649123840332
6117,Sierra Leone,SLE,2049.0,445.9649123840332
6118,Sierra Leone,SLE,2050.0,445.9649123840332
6119,El Salvador,SLV,2022.0,445.9649123840332
6120,El Salvador,SLV,2023.0,445.9649123840332
6121,El Salvador,SLV,2024.0,445.9649123840332
6122,El Salvador,SLV,2025.0,445.9649123840332
6123,El Salvador,SLV,2026.0,445.9649123840332
6124,El Salvador,SLV,2027.0,445.9649123840332
6125,El Salvador,SLV,2028.0,445.9649123840332
6126,El Salvador,SLV,2029.0,445.9649123840332
6127,El Salvador,SLV,2030.0,445.9649123840332
6128,El Salvador,SLV,2031.0,445.9649123840332
6129,El Salvador,SLV,2032.0,445.9649123840332
6130,El Salvador,SLV,2033.0,445.9649123840332
6131,El Salvador,SLV,2034.0,445.9649123840332
6132,El Salvador,SLV,2035.0,445.9649123840332
6133,El Salvador,SLV,2036.0,445.9649123840332
6134,El Salvador,SLV,2037.0,445.9649123840332
6135,El Salvador,SLV,2038.0,445.9649123840332
6136,El Salvador,SLV,2039.0,445.9649123840332
6137,El Salvador,SLV,2040.0,445.9649123840332
6138,El Salvador,SLV,2041.0,445.9649123840332
6139,El Salvador,SLV,2042.0,445.9649123840332
6140,El Salvador,SLV,2043.0,445.9649123840332
6141,El Salvador,SLV,2044.0,445.9649123840332
6142,El Salvador,SLV,2045.0,445.9649123840332
6143,El Salvador,SLV,2046.0,445.9649123840332
6144,El Salvador,SLV,2047.0,445.9649123840332
6145,El Salvador,SLV,2048.0,445.9649123840332
6146,El Salvador,SLV,2049.0,445.9649123840332
6147,El Salvador,SLV,2050.0,445.9649123840332
6148,San Marino,SMR,2022.0,445.9649123840332
6149,San Marino,SMR,2023.0,445.9649123840332
6150,San Marino,SMR,2024.0,445.9649123840332
6151,San Marino,SMR,2025.0,445.9649123840332
6152,San Marino,SMR,2026.0,445.9649123840332
6153,San Marino,SMR,2027.0,445.9649123840332
6154,San Marino,SMR,2028.0,445.9649123840332
6155,San Marino,SMR,2029.0,445.9649123840332
6156,San Marino,SMR,2030.0,445.9649123840332
6157,San Marino,SMR,2031.0,445.9649123840332
6158,San Marino,SMR,2032.0,445.9649123840332
6159,San Marino,SMR,2033.0,445.9649123840332
6160,San Marino,SMR,2034.0,445.9649123840332
6161,San Marino,SMR,2035.0,445.9649123840332
6162,San Marino,SMR,2036.0,445.9649123840332
6163,San Marino,SMR,2037.0,445.9649123840332
6164,San Marino,SMR,2038.0,445.9649123840332
6165,San Marino,SMR,2039.0,445.9649123840332
6166,San Marino,SMR,2040.0,445.9649123840332
6167,San Marino,SMR,2041.0,445.9649123840332
6168,San Marino,SMR,2042.0,445.9649123840332
6169,San Marino,SMR,2043.0,445.9649123840332
6170,San Marino,SMR,2044.0,445.9649123840332
6171,San Marino,SMR,2045.0,445.9649123840332
6172,San Marino,SMR,2046.0,445.9649123840332
6173,San Marino,SMR,2047.0,445.9649123840332
6174,San Marino,SMR,2048.0,445.9649123840332
6175,San Marino,SMR,2049.0,445.9649123840332
6176,San Marino,SMR,2050.0,445.9649123840332
6177,Somalia,SOM,2022.0,445.9649123840332
6178,Somalia,SOM,2023.0,445.9649123840332
6179,Somalia,SOM,2024.0,445.9649123840332
6180,Somalia,SOM,2025.0,445.9649123840332
6181,Somalia,SOM,2026.0,445.9649123840332
6182,Somalia,SOM,2027.0,445.9649123840332
6183,Somalia,SOM,2028.0,445.9649123840332
6184,Somalia,SOM,2029.0,445.9649123840332
6185,Somalia,SOM,2030.0,445.9649123840332
6186,Somalia,SOM,2031.0,445.9649123840332
6187,Somalia,SOM,2032.0,445.9649123840332
6188,Somalia,SOM,2033.0,445.9649123840332
6189,Somalia,SOM,2034.0,445.9649123840332
6190,Somalia,SOM,2035.0,445.9649123840332
6191,Somalia,SOM,2036.0,445.9649123840332
6192,Somalia,SOM,2037.0,445.9649123840332
6193,Somalia,SOM,2038.0,445.9649123840332
6194,Somalia,SOM,2039.0,445.9649123840332
6195,Somalia,SOM,2040.0,445.9649123840332
6196,Somalia,SOM,2041.0,445.9649123840332
6197,Somalia,SOM,2042.0,445.9649123840332
6198,Somalia,SOM,2043.0,445.9649123840332
6199,Somalia,SOM,2044.0,445.9649123840332
6200,Somalia,SOM,2045.0,445.9649123840332
6201,Somalia,SOM,2046.0,445.9649123840332
6202,Somalia,SOM,2047.0,445.9649123840332
6203,Somalia,SOM,2048.0,445.9649123840332
6204,Somalia,SOM,2049.0,445.9649123840332
6205,Somalia,SOM,2050.0,445.9649123840332
6206,Serbia,SRB,2022.0,445.9649123840332
6207,Serbia,SRB,2023.0,445.9649123840332
6208,Serbia,SRB,2024.0,445.9649123840332
6209,Serbia,SRB,2025.0,445.9649123840332
6210,Serbia,SRB,2026.0,445.9649123840332
6211,Serbia,SRB,2027.0,445.9649123840332
6212,Serbia,SRB,2028.0,445.9649123840332
6213,Serbia,SRB,2029.0,445.9649123840332
6214,Serbia,SRB,2030.0,445.9649123840332
6215,Serbia,SRB,2031.0,445.9649123840332
6216,Serbia,SRB,2032.0,445.9649123840332
6217,Serbia,SRB,2033.0,445.9649123840332
6218,Serbia,SRB,2034.0,445.9649123840332
6219,Serbia,SRB,2035.0,445.9649123840332
6220,Serbia,SRB,2036.0,445.9649123840332
6221,Serbia,SRB,2037.0,445.9649123840332
6222,Serbia,SRB,2038.0,445.9649123840332
6223,Serbia,SRB,2039.0,445.9649123840332
6224,Serbia,SRB,2040.0,445.9649123840332
6225,Serbia,SRB,2041.0,445.9649123840332
6226,Serbia,SRB,2042.0,445.9649123840332
6227,Serbia,SRB,2043.0,445.9649123840332
6228,Serbia,SRB,2044.0,445.9649123840332
6229,Serbia,SRB,2045.0,445.9649123840332
6230,Serbia,SRB,2046.0,445.9649123840332
6231,Serbia,SRB,2047.0,445.9649123840332
6232,Serbia,SRB,2048.0,445.9649123840332
6233,Serbia,SRB,2049.0,445.9649123840332
6234,Serbia,SRB,2050.0,445.9649123840332
6235,Sub-Saharan Africa (excluding high income),SSA,2022.0,445.9649123840332
6236,Sub-Saharan Africa (excluding high income),SSA,2023.0,445.9649123840332
6237,Sub-Saharan Africa (excluding high income),SSA,2024.0,445.9649123840332
6238,Sub-Saharan Africa (excluding high income),SSA,2025.0,445.9649123840332
6239,Sub-Saharan Africa (excluding high income),SSA,2026.0,445.9649123840332
6240,Sub-Saharan Africa (excluding high income),SSA,2027.0,445.9649123840332
6241,Sub-Saharan Africa (excluding high income),SSA,2028.0,445.9649123840332
6242,Sub-Saharan Africa (excluding high income),SSA,2029.0,445.9649123840332
6243,Sub-Saharan Africa (excluding high income),SSA,2030.0,445.9649123840332
6244,Sub-Saharan Africa (excluding high income),SSA,2031.0,445.9649123840332
6245,Sub-Saharan Africa (excluding high income),SSA,2032.0,445.9649123840332
6246,Sub-Saharan Africa (excluding high income),SSA,2033.0,445.9649123840332
6247,Sub-Saharan Africa (excluding high income),SSA,2034.0,445.9649123840332
6248,Sub-Saharan Africa (excluding high income),SSA,2035.0,445.9649123840332
6249,Sub-Saharan Africa (excluding high income),SSA,2036.0,445.9649123840332
6250,Sub-Saharan Africa (excluding high income),SSA,2037.0,445.9649123840332
6251,Sub-Saharan Africa (excluding high income),SSA,2038.0,445.9649123840332
6252,Sub-Saharan Africa (excluding high income),SSA,2039.0,445.9649123840332
6253,Sub-Saharan Africa (excluding high income),SSA,2040.0,445.9649123840332
6254,Sub-Saharan Africa (excluding high income),SSA,2041.0,445.9649123840332
6255,Sub-Saharan Africa (excluding high income),SSA,2042.0,445.9649123840332
6256,Sub-Saharan Africa (excluding high income),SSA,2043.0,445.9649123840332
6257,Sub-Saharan Africa (excluding high income),SSA,2044.0,445.9649123840332
6258,Sub-Saharan Africa (excluding high income),SSA,2045.0,445.9649123840332
6259,Sub-Saharan Africa (excluding high income),SSA,2046.0,445.9649123840332
6260,Sub-Saharan Africa (excluding high income),SSA,2047.0,445.9649123840332
6261,Sub-Saharan Africa (excluding high income),SSA,2048.0,445.9649123840332
6262,Sub-Saharan Africa (excluding high income),SSA,2049.0,445.9649123840332
6263,Sub-Saharan Africa (excluding high income),SSA,2050.0,445.9649123840332
6264,South Sudan,SSD,2022.0,445.9649123840332
6265,South Sudan,SSD,2023.0,445.9649123840332
6266,South Sudan,SSD,2024.0,445.9649123840332
6267,South Sudan,SSD,2025.0,445.9649123840332
6268,South Sudan,SSD,2026.0,445.9649123840332
6269,South Sudan,SSD,2027.0,445.9649123840332
6270,South Sudan,SSD,2028.0,445.9649123840332
6271,South Sudan,SSD,2029.0,445.9649123840332
6272,South Sudan,SSD,2030.0,445.9649123840332
6273,South Sudan,SSD,2031.0,445.9649123840332
6274,South Sudan,SSD,2032.0,445.9649123840332
6275,South Sudan,SSD,2033.0,445.9649123840332
6276,South Sudan,SSD,2034.0,445.9649123840332
6277,South Sudan,SSD,2035.0,445.9649123840332
6278,South Sudan,SSD,2036.0,445.9649123840332
6279,South Sudan,SSD,2037.0,445.9649123840332
6280,South Sudan,SSD,2038.0,445.9649123840332
6281,South Sudan,SSD,2039.0,445.9649123840332
6282,South Sudan,SSD,2040.0,445.9649123840332
6283,South Sudan,SSD,2041.0,445.9649123840332
6284,South Sudan,SSD,2042.0,445.9649123840332
6285,South Sudan,SSD,2043.0,445.9649123840332
6286,South Sudan,SSD,2044.0,445.9649123840332
6287,South Sudan,SSD,2045.0,445.9649123840332
6288,South Sudan,SSD,2046.0,445.9649123840332
6289,South Sudan,SSD,2047.0,445.9649123840332
6290,South Sudan,SSD,2048.0,445.9649123840332
6291,South Sudan,SSD,2049.0,445.9649123840332
6292,South Sudan,SSD,2050.0,445.9649123840332
6293,Sub-Saharan Africa,SSF,2022.0,445.9649123840332
6294,Sub-Saharan Africa,SSF,2023.0,445.9649123840332
6295,Sub-Saharan Africa,SSF,2024.0,445.9649123840332
6296,Sub-Saharan Africa,SSF,2025.0,445.9649123840332
6297,Sub-Saharan Africa,SSF,2026.0,445.9649123840332
6298,Sub-Saharan Africa,SSF,2027.0,445.9649123840332
6299,Sub-Saharan Africa,SSF,2028.0,445.9649123840332
6300,Sub-Saharan Africa,SSF,2029.0,445.9649123840332
6301,Sub-Saharan Africa,SSF,2030.0,445.9649123840332
6302,Sub-Saharan Africa,SSF,2031.0,445.9649123840332
6303,Sub-Saharan Africa,SSF,2032.0,445.9649123840332
6304,Sub-Saharan Africa,SSF,2033.0,445.9649123840332
6305,Sub-Saharan Africa,SSF,2034.0,445.9649123840332
6306,Sub-Saharan Africa,SSF,2035.0,445.9649123840332
6307,Sub-Saharan Africa,SSF,2036.0,445.9649123840332
6308,Sub-Saharan Africa,SSF,2037.0,445.9649123840332
6309,Sub-Saharan Africa,SSF,2038.0,445.9649123840332
6310,Sub-Saharan Africa,SSF,2039.0,445.9649123840332
6311,Sub-Saharan Africa,SSF,2040.0,445.9649123840332
6312,Sub-Saharan Africa,SSF,2041.0,445.9649123840332
6313,Sub-Saharan Africa,SSF,2042.0,445.9649123840332
6314,Sub-Saharan Africa,SSF,2043.0,445.9649123840332
6315,Sub-Saharan Africa,SSF,2044.0,445.9649123840332
6316,Sub-Saharan Africa,SSF,2045.0,445.9649123840332
6317,Sub-Saharan Africa,SSF,2046.0,445.9649123840332
6318,Sub-Saharan Africa,SSF,2047.0,445.9649123840332
6319,Sub-Saharan Africa,SSF,2048.0,445.9649123840332
6320,Sub-Saharan Africa,SSF,2049.0,445.9649123840332
6321,Sub-Saharan Africa,SSF,2050.0,445.9649123840332
6322,Small states,SST,2022.0,445.9649123840332
6323,Small states,SST,2023.0,445.9649123840332
6324,Small states,SST,2024.0,445.9649123840332
6325,Small states,SST,2025.0,445.9649123840332
6326,Small states,SST,2026.0,445.9649123840332
6327,Small states,SST,2027.0,445.9649123840332
6328,Small states,SST,2028.0,445.9649123840332
6329,Small states,SST,2029.0,445.9649123840332
6330,Small states,SST,2030.0,445.9649123840332
6331,Small states,SST,2031.0,445.9649123840332
6332,Small states,SST,2032.0,445.9649123840332
6333,Small states,SST,2033.0,445.9649123840332
6334,Small states,SST,2034.0,445.9649123840332
6335,Small states,SST,2035.0,445.9649123840332
6336,Small states,SST,2036.0,445.9649123840332
6337,Small states,SST,2037.0,445.9649123840332
6338,Small states,SST,2038.0,445.9649123840332
6339,Small states,SST,2039.0,445.9649123840332
6340,Small states,SST,2040.0,445.9649123840332
6341,Small states,SST,2041.0,445.9649123840332
6342,Small states,SST,2042.0,445.9649123840332
6343,Small states,SST,2043.0,445.9649123840332
6344,Small states,SST,2044.0,445.9649123840332
6345,Small states,SST,2045.0,445.9649123840332
6346,Small states,SST,2046.0,445.9649123840332
6347,Small states,SST,2047.0,445.9649123840332
6348,Small states,SST,2048.0,445.9649123840332
6349,Small states,SST,2049.0,445.9649123840332
6350,Small states,SST,2050.0,445.9649123840332
6351,Sao Tome and Principe,STP,2022.0,445.9649123840332
6352,Sao Tome and Principe,STP,2023.0,445.9649123840332
6353,Sao Tome and Principe,STP,2024.0,445.9649123840332
6354,Sao Tome and Principe,STP,2025.0,445.9649123840332
6355,Sao Tome and Principe,STP,2026.0,445.9649123840332
6356,Sao Tome and Principe,STP,2027.0,445.9649123840332
6357,Sao Tome and Principe,STP,2028.0,445.9649123840332
6358,Sao Tome and Principe,STP,2029.0,445.9649123840332
6359,Sao Tome and Principe,STP,2030.0,445.9649123840332
6360,Sao Tome and Principe,STP,2031.0,445.9649123840332
6361,Sao Tome and Principe,STP,2032.0,445.9649123840332
6362,Sao Tome and Principe,STP,2033.0,445.9649123840332
6363,Sao Tome and Principe,STP,2034.0,445.9649123840332
6364,Sao Tome and Principe,STP,2035.0,445.9649123840332
6365,Sao Tome and Principe,STP,2036.0,445.9649123840332
6366,Sao Tome and Principe,STP,2037.0,445.9649123840332
6367,Sao Tome and Principe,STP,2038.0,445.9649123840332
6368,Sao Tome and Principe,STP,2039.0,445.9649123840332
6369,Sao Tome and Principe,STP,2040.0,445.9649123840332
6370,Sao Tome and Principe,STP,2041.0,445.9649123840332
6371,Sao Tome and Principe,STP,2042.0,445.9649123840332
6372,Sao Tome and Principe,STP,2043.0,445.9649123840332
6373,Sao Tome and Principe,STP,2044.0,445.9649123840332
6374,Sao Tome and Principe,STP,2045.0,445.9649123840332
6375,Sao Tome and Principe,STP,2046.0,445.9649123840332
6376,Sao Tome and Principe,STP,2047.0,445.9649123840332
6377,Sao Tome and Principe,STP,2048.0,445.9649123840332
6378,Sao Tome and Principe,STP,2049.0,445.9649123840332
6379,Sao Tome and Principe,STP,2050.0,445.9649123840332
6380,Suriname,SUR,2022.0,445.9649123840332
6381,Suriname,SUR,2023.0,445.9649123840332
6382,Suriname,SUR,2024.0,445.9649123840332
6383,Suriname,SUR,2025.0,445.9649123840332
6384,Suriname,SUR,2026.0,445.9649123840332
6385,Suriname,SUR,2027.0,445.9649123840332
6386,Suriname,SUR,2028.0,445.9649123840332
6387,Suriname,SUR,2029.0,445.9649123840332
6388,Suriname,SUR,2030.0,445.9649123840332
6389,Suriname,SUR,2031.0,445.9649123840332
6390,Suriname,SUR,2032.0,445.9649123840332
6391,Suriname,SUR,2033.0,445.9649123840332
6392,Suriname,SUR,2034.0,445.9649123840332
6393,Suriname,SUR,2035.0,445.9649123840332
6394,Suriname,SUR,2036.0,445.9649123840332
6395,Suriname,SUR,2037.0,445.9649123840332
6396,Suriname,SUR,2038.0,445.9649123840332
6397,Suriname,SUR,2039.0,445.9649123840332
6398,Suriname,SUR,2040.0,445.9649123840332
6399,Suriname,SUR,2041.0,445.9649123840332
6400,Suriname,SUR,2042.0,445.9649123840332
6401,Suriname,SUR,2043.0,445.9649123840332
6402,Suriname,SUR,2044.0,445.9649123840332
6403,Suriname,SUR,2045.0,445.9649123840332
6404,Suriname,SUR,2046.0,445.9649123840332
6405,Suriname,SUR,2047.0,445.9649123840332
6406,Suriname,SUR,2048.0,445.9649123840332
6407,Suriname,SUR,2049.0,445.9649123840332
6408,Suriname,SUR,2050.0,445.9649123840332
6409,Slovak Republic,SVK,2022.0,445.9649123840332
6410,Slovak Republic,SVK,2023.0,445.9649123840332
6411,Slovak Republic,SVK,2024.0,445.9649123840332
6412,Slovak Republic,SVK,2025.0,445.9649123840332
6413,Slovak Republic,SVK,2026.0,445.9649123840332
6414,Slovak Republic,SVK,2027.0,445.9649123840332
6415,Slovak Republic,SVK,2028.0,445.9649123840332
6416,Slovak Republic,SVK,2029.0,445.9649123840332
6417,Slovak Republic,SVK,2030.0,445.9649123840332
6418,Slovak Republic,SVK,2031.0,445.9649123840332
6419,Slovak Republic,SVK,2032.0,445.9649123840332
6420,Slovak Republic,SVK,2033.0,445.9649123840332
6421,Slovak Republic,SVK,2034.0,445.9649123840332
6422,Slovak Republic,SVK,2035.0,445.9649123840332
6423,Slovak Republic,SVK,2036.0,445.9649123840332
6424,Slovak Republic,SVK,2037.0,445.9649123840332
6425,Slovak Republic,SVK,2038.0,445.9649123840332
6426,Slovak Republic,SVK,2039.0,445.9649123840332
6427,Slovak Republic,SVK,2040.0,445.9649123840332
6428,Slovak Republic,SVK,2041.0,445.9649123840332
6429,Slovak Republic,SVK,2042.0,445.9649123840332
6430,Slovak Republic,SVK,2043.0,445.9649123840332
6431,Slovak Republic,SVK,2044.0,445.9649123840332
6432,Slovak Republic,SVK,2045.0,445.9649123840332
6433,Slovak Republic,SVK,2046.0,445.9649123840332
6434,Slovak Republic,SVK,2047.0,445.9649123840332
6435,Slovak Republic,SVK,2048.0,445.9649123840332
6436,Slovak Republic,SVK,2049.0,445.9649123840332
6437,Slovak Republic,SVK,2050.0,445.9649123840332
6438,Slovenia,SVN,2022.0,445.9649123840332
6439,Slovenia,SVN,2023.0,445.9649123840332
6440,Slovenia,SVN,2024.0,445.9649123840332
6441,Slovenia,SVN,2025.0,445.9649123840332
6442,Slovenia,SVN,2026.0,445.9649123840332
6443,Slovenia,SVN,2027.0,445.9649123840332
6444,Slovenia,SVN,2028.0,445.9649123840332
6445,Slovenia,SVN,2029.0,445.9649123840332
6446,Slovenia,SVN,2030.0,445.9649123840332
6447,Slovenia,SVN,2031.0,445.9649123840332
6448,Slovenia,SVN,2032.0,445.9649123840332
6449,Slovenia,SVN,2033.0,445.9649123840332
6450,Slovenia,SVN,2034.0,445.9649123840332
6451,Slovenia,SVN,2035.0,445.9649123840332
6452,Slovenia,SVN,2036.0,445.9649123840332
6453,Slovenia,SVN,2037.0,445.9649123840332
6454,Slovenia,SVN,2038.0,445.9649123840332
6455,Slovenia,SVN,2039.0,445.9649123840332
6456,Slovenia,SVN,2040.0,445.9649123840332
6457,Slovenia,SVN,2041.0,445.9649123840332
6458,Slovenia,SVN,2042.0,445.9649123840332
6459,Slovenia,SVN,2043.0,445.9649123840332
6460,Slovenia,SVN,2044.0,445.9649123840332
6461,Slovenia,SVN,2045.0,445.9649123840332
6462,Slovenia,SVN,2046.0,445.9649123840332
6463,Slovenia,SVN,2047.0,445.9649123840332
6464,Slovenia,SVN,2048.0,445.9649123840332
6465,Slovenia,SVN,2049.0,445.9649123840332
6466,Slovenia,SVN,2050.0,445.9649123840332
6467,Sweden,SWE,2022.0,445.9649123840332
6468,Sweden,SWE,2023.0,445.9649123840332
6469,Sweden,SWE,2024.0,445.9649123840332
6470,Sweden,SWE,2025.0,445.9649123840332
6471,Sweden,SWE,2026.0,445.9649123840332
6472,Sweden,SWE,2027.0,445.9649123840332
6473,Sweden,SWE,2028.0,445.9649123840332
6474,Sweden,SWE,2029.0,445.9649123840332
6475,Sweden,SWE,2030.0,445.9649123840332
6476,Sweden,SWE,2031.0,445.9649123840332
6477,Sweden,SWE,2032.0,445.9649123840332
6478,Sweden,SWE,2033.0,445.9649123840332
6479,Sweden,SWE,2034.0,445.9649123840332
6480,Sweden,SWE,2035.0,445.9649123840332
6481,Sweden,SWE,2036.0,445.9649123840332
6482,Sweden,SWE,2037.0,445.9649123840332
6483,Sweden,SWE,2038.0,445.9649123840332
6484,Sweden,SWE,2039.0,445.9649123840332
6485,Sweden,SWE,2040.0,445.9649123840332
6486,Sweden,SWE,2041.0,445.9649123840332
6487,Sweden,SWE,2042.0,445.9649123840332
6488,Sweden,SWE,2043.0,445.9649123840332
6489,Sweden,SWE,2044.0,445.9649123840332
6490,Sweden,SWE,2045.0,445.9649123840332
6491,Sweden,SWE,2046.0,445.9649123840332
6492,Sweden,SWE,2047.0,445.9649123840332
6493,Sweden,SWE,2048.0,445.9649123840332
6494,Sweden,SWE,2049.0,445.9649123840332
6495,Sweden,SWE,2050.0,445.9649123840332
6496,Eswatini,SWZ,2022.0,445.9649123840332
6497,Eswatini,SWZ,2023.0,445.9649123840332
6498,Eswatini,SWZ,2024.0,445.9649123840332
6499,Eswatini,SWZ,2025.0,445.9649123840332
6500,Eswatini,SWZ,2026.0,445.9649123840332
6501,Eswatini,SWZ,2027.0,445.9649123840332
6502,Eswatini,SWZ,2028.0,445.9649123840332
6503,Eswatini,SWZ,2029.0,445.9649123840332
6504,Eswatini,SWZ,2030.0,445.9649123840332
6505,Eswatini,SWZ,2031.0,445.9649123840332
6506,Eswatini,SWZ,2032.0,445.9649123840332
