,Nation,iso_code3,Year,frac_scoe_heat_energy_commercial_municipal_solid_biomass
4671,Moldova,MDA,2041,0.0040331276370672
4672,Moldova,MDA,2042,0.0040331276370672
4673,Moldova,MDA,2043,0.0040331276370672
4674,Moldova,MDA,2044,0.0040331276370672
4675,Moldova,MDA,2045,0.0040331276370672
4676,Moldova,MDA,2046,0.0040331276370672
4677,Moldova,MDA,2047,0.0040331276370672
4678,Moldova,MDA,2048,0.0040331276370672
4679,Moldova,MDA,2049,0.0040331276370672
4680,Moldova,MDA,2050,0.0040331276370672
4681,Madagascar,MDG,2020,0.0040331276370672
4682,Madagascar,MDG,2021,0.0040331276370672
4683,Madagascar,MDG,2022,0.0040331276370672
4684,Madagascar,MDG,2023,0.0040331276370672
4685,Madagascar,MDG,2024,0.0040331276370672
4686,Madagascar,MDG,2025,0.0040331276370672
4687,Madagascar,MDG,2026,0.0040331276370672
4688,Madagascar,MDG,2027,0.0040331276370672
4689,Madagascar,MDG,2028,0.0040331276370672
4690,Madagascar,MDG,2029,0.0040331276370672
4691,Madagascar,MDG,2030,0.0040331276370672
4692,Madagascar,MDG,2031,0.0040331276370672
4693,Madagascar,MDG,2032,0.0040331276370672
4694,Madagascar,MDG,2033,0.0040331276370672
4695,Madagascar,MDG,2034,0.0040331276370672
4696,Madagascar,MDG,2035,0.0040331276370672
4697,Madagascar,MDG,2036,0.0040331276370672
4698,Madagascar,MDG,2037,0.0040331276370672
4699,Madagascar,MDG,2038,0.0040331276370672
4700,Madagascar,MDG,2039,0.0040331276370672
4701,Madagascar,MDG,2040,0.0040331276370672
4702,Madagascar,MDG,2041,0.0040331276370672
4703,Madagascar,MDG,2042,0.0040331276370672
4704,Madagascar,MDG,2043,0.0040331276370672
4705,Madagascar,MDG,2044,0.0040331276370672
4706,Madagascar,MDG,2045,0.0040331276370672
4707,Madagascar,MDG,2046,0.0040331276370672
4708,Madagascar,MDG,2047,0.0040331276370672
4709,Madagascar,MDG,2048,0.0040331276370672
4710,Madagascar,MDG,2049,0.0040331276370672
4711,Madagascar,MDG,2050,0.0040331276370672
4712,Maldives,MDV,2020,0.0040331276370672
4713,Maldives,MDV,2021,0.0040331276370672
4714,Maldives,MDV,2022,0.0040331276370672
4715,Maldives,MDV,2023,0.0040331276370672
4716,Maldives,MDV,2024,0.0040331276370672
4717,Maldives,MDV,2025,0.0040331276370672
4718,Maldives,MDV,2026,0.0040331276370672
4719,Maldives,MDV,2027,0.0040331276370672
4720,Maldives,MDV,2028,0.0040331276370672
4721,Maldives,MDV,2029,0.0040331276370672
4722,Maldives,MDV,2030,0.0040331276370672
4723,Maldives,MDV,2031,0.0040331276370672
4724,Maldives,MDV,2032,0.0040331276370672
4725,Maldives,MDV,2033,0.0040331276370672
4726,Maldives,MDV,2034,0.0040331276370672
4727,Maldives,MDV,2035,0.0040331276370672
4728,Maldives,MDV,2036,0.0040331276370672
4729,Maldives,MDV,2037,0.0040331276370672
4730,Maldives,MDV,2038,0.0040331276370672
4731,Maldives,MDV,2039,0.0040331276370672
4732,Maldives,MDV,2040,0.0040331276370672
4733,Maldives,MDV,2041,0.0040331276370672
4734,Maldives,MDV,2042,0.0040331276370672
4735,Maldives,MDV,2043,0.0040331276370672
4736,Maldives,MDV,2044,0.0040331276370672
4737,Maldives,MDV,2045,0.0040331276370672
4738,Maldives,MDV,2046,0.0040331276370672
4739,Maldives,MDV,2047,0.0040331276370672
4740,Maldives,MDV,2048,0.0040331276370672
4741,Maldives,MDV,2049,0.0040331276370672
4742,Maldives,MDV,2050,0.0040331276370672
4743,Middle East & North Africa,MEA,2020,0.0040331276370672
4744,Middle East & North Africa,MEA,2021,0.0040331276370672
4745,Middle East & North Africa,MEA,2022,0.0040331276370672
4746,Middle East & North Africa,MEA,2023,0.0040331276370672
4747,Middle East & North Africa,MEA,2024,0.0040331276370672
4748,Middle East & North Africa,MEA,2025,0.0040331276370672
4749,Middle East & North Africa,MEA,2026,0.0040331276370672
4750,Middle East & North Africa,MEA,2027,0.0040331276370672
4751,Middle East & North Africa,MEA,2028,0.0040331276370672
4752,Middle East & North Africa,MEA,2029,0.0040331276370672
4753,Middle East & North Africa,MEA,2030,0.0040331276370672
4754,Middle East & North Africa,MEA,2031,0.0040331276370672
4755,Middle East & North Africa,MEA,2032,0.0040331276370672
4756,Middle East & North Africa,MEA,2033,0.0040331276370672
4757,Middle East & North Africa,MEA,2034,0.0040331276370672
4758,Middle East & North Africa,MEA,2035,0.0040331276370672
4759,Middle East & North Africa,MEA,2036,0.0040331276370672
4760,Middle East & North Africa,MEA,2037,0.0040331276370672
4761,Middle East & North Africa,MEA,2038,0.0040331276370672
4762,Middle East & North Africa,MEA,2039,0.0040331276370672
4763,Middle East & North Africa,MEA,2040,0.0040331276370672
4764,Middle East & North Africa,MEA,2041,0.0040331276370672
4765,Middle East & North Africa,MEA,2042,0.0040331276370672
4766,Middle East & North Africa,MEA,2043,0.0040331276370672
4767,Middle East & North Africa,MEA,2044,0.0040331276370672
4768,Middle East & North Africa,MEA,2045,0.0040331276370672
4769,Middle East & North Africa,MEA,2046,0.0040331276370672
4770,Middle East & North Africa,MEA,2047,0.0040331276370672
4771,Middle East & North Africa,MEA,2048,0.0040331276370672
4772,Middle East & North Africa,MEA,2049,0.0040331276370672
4773,Middle East & North Africa,MEA,2050,0.0040331276370672
4774,Mexico,MEX,2020,0.0
4775,Mexico,MEX,2021,0.0
4776,Mexico,MEX,2022,0.0
4777,Mexico,MEX,2023,0.0
4778,Mexico,MEX,2024,0.0
4779,Mexico,MEX,2025,0.0
4780,Mexico,MEX,2026,0.0
4781,Mexico,MEX,2027,0.0
4782,Mexico,MEX,2028,0.0
4783,Mexico,MEX,2029,0.0
4784,Mexico,MEX,2030,0.0
4785,Mexico,MEX,2031,0.0
4786,Mexico,MEX,2032,0.0
4787,Mexico,MEX,2033,0.0
4788,Mexico,MEX,2034,0.0
4789,Mexico,MEX,2035,0.0
4790,Mexico,MEX,2036,0.0
4791,Mexico,MEX,2037,0.0
4792,Mexico,MEX,2038,0.0
4793,Mexico,MEX,2039,0.0
4794,Mexico,MEX,2040,0.0
4795,Mexico,MEX,2041,0.0
4796,Mexico,MEX,2042,0.0
4797,Mexico,MEX,2043,0.0
4798,Mexico,MEX,2044,0.0
4799,Mexico,MEX,2045,0.0
4800,Mexico,MEX,2046,0.0
4801,Mexico,MEX,2047,0.0
4802,Mexico,MEX,2048,0.0
4803,Mexico,MEX,2049,0.0
4804,Mexico,MEX,2050,0.0
4805,Marshall Islands,MHL,2020,0.0040331276370672
4806,Marshall Islands,MHL,2021,0.0040331276370672
4807,Marshall Islands,MHL,2022,0.0040331276370672
4808,Marshall Islands,MHL,2023,0.0040331276370672
4809,Marshall Islands,MHL,2024,0.0040331276370672
4810,Marshall Islands,MHL,2025,0.0040331276370672
4811,Marshall Islands,MHL,2026,0.0040331276370672
4812,Marshall Islands,MHL,2027,0.0040331276370672
4813,Marshall Islands,MHL,2028,0.0040331276370672
4814,Marshall Islands,MHL,2029,0.0040331276370672
4815,Marshall Islands,MHL,2030,0.0040331276370672
4816,Marshall Islands,MHL,2031,0.0040331276370672
4817,Marshall Islands,MHL,2032,0.0040331276370672
4818,Marshall Islands,MHL,2033,0.0040331276370672
4819,Marshall Islands,MHL,2034,0.0040331276370672
4820,Marshall Islands,MHL,2035,0.0040331276370672
4821,Marshall Islands,MHL,2036,0.0040331276370672
4822,Marshall Islands,MHL,2037,0.0040331276370672
4823,Marshall Islands,MHL,2038,0.0040331276370672
4824,Marshall Islands,MHL,2039,0.0040331276370672
4825,Marshall Islands,MHL,2040,0.0040331276370672
4826,Marshall Islands,MHL,2041,0.0040331276370672
4827,Marshall Islands,MHL,2042,0.0040331276370672
4828,Marshall Islands,MHL,2043,0.0040331276370672
4829,Marshall Islands,MHL,2044,0.0040331276370672
4830,Marshall Islands,MHL,2045,0.0040331276370672
4831,Marshall Islands,MHL,2046,0.0040331276370672
4832,Marshall Islands,MHL,2047,0.0040331276370672
4833,Marshall Islands,MHL,2048,0.0040331276370672
4834,Marshall Islands,MHL,2049,0.0040331276370672
4835,Marshall Islands,MHL,2050,0.0040331276370672
4836,Middle income,MIC,2020,0.0040331276370672
4837,Middle income,MIC,2021,0.0040331276370672
4838,Middle income,MIC,2022,0.0040331276370672
4839,Middle income,MIC,2023,0.0040331276370672
4840,Middle income,MIC,2024,0.0040331276370672
4841,Middle income,MIC,2025,0.0040331276370672
4842,Middle income,MIC,2026,0.0040331276370672
4843,Middle income,MIC,2027,0.0040331276370672
4844,Middle income,MIC,2028,0.0040331276370672
4845,Middle income,MIC,2029,0.0040331276370672
4846,Middle income,MIC,2030,0.0040331276370672
4847,Middle income,MIC,2031,0.0040331276370672
4848,Middle income,MIC,2032,0.0040331276370672
4849,Middle income,MIC,2033,0.0040331276370672
4850,Middle income,MIC,2034,0.0040331276370672
4851,Middle income,MIC,2035,0.0040331276370672
4852,Middle income,MIC,2036,0.0040331276370672
4853,Middle income,MIC,2037,0.0040331276370672
4854,Middle income,MIC,2038,0.0040331276370672
4855,Middle income,MIC,2039,0.0040331276370672
4856,Middle income,MIC,2040,0.0040331276370672
4857,Middle income,MIC,2041,0.0040331276370672
4858,Middle income,MIC,2042,0.0040331276370672
4859,Middle income,MIC,2043,0.0040331276370672
4860,Middle income,MIC,2044,0.0040331276370672
4861,Middle income,MIC,2045,0.0040331276370672
4862,Middle income,MIC,2046,0.0040331276370672
4863,Middle income,MIC,2047,0.0040331276370672
4864,Middle income,MIC,2048,0.0040331276370672
4865,Middle income,MIC,2049,0.0040331276370672
4866,Middle income,MIC,2050,0.0040331276370672
4867,North Macedonia,MKD,2020,0.0040331276370672
4868,North Macedonia,MKD,2021,0.0040331276370672
4869,North Macedonia,MKD,2022,0.0040331276370672
4870,North Macedonia,MKD,2023,0.0040331276370672
4871,North Macedonia,MKD,2024,0.0040331276370672
4872,North Macedonia,MKD,2025,0.0040331276370672
4873,North Macedonia,MKD,2026,0.0040331276370672
4874,North Macedonia,MKD,2027,0.0040331276370672
4875,North Macedonia,MKD,2028,0.0040331276370672
4876,North Macedonia,MKD,2029,0.0040331276370672
4877,North Macedonia,MKD,2030,0.0040331276370672
4878,North Macedonia,MKD,2031,0.0040331276370672
4879,North Macedonia,MKD,2032,0.0040331276370672
4880,North Macedonia,MKD,2033,0.0040331276370672
4881,North Macedonia,MKD,2034,0.0040331276370672
4882,North Macedonia,MKD,2035,0.0040331276370672
4883,North Macedonia,MKD,2036,0.0040331276370672
4884,North Macedonia,MKD,2037,0.0040331276370672
4885,North Macedonia,MKD,2038,0.0040331276370672
4886,North Macedonia,MKD,2039,0.0040331276370672
4887,North Macedonia,MKD,2040,0.0040331276370672
4888,North Macedonia,MKD,2041,0.0040331276370672
4889,North Macedonia,MKD,2042,0.0040331276370672
4890,North Macedonia,MKD,2043,0.0040331276370672
4891,North Macedonia,MKD,2044,0.0040331276370672
4892,North Macedonia,MKD,2045,0.0040331276370672
4893,North Macedonia,MKD,2046,0.0040331276370672
4894,North Macedonia,MKD,2047,0.0040331276370672
4895,North Macedonia,MKD,2048,0.0040331276370672
4896,North Macedonia,MKD,2049,0.0040331276370672
4897,North Macedonia,MKD,2050,0.0040331276370672
4898,Mali,MLI,2020,0.0040331276370672
4899,Mali,MLI,2021,0.0040331276370672
4900,Mali,MLI,2022,0.0040331276370672
4901,Mali,MLI,2023,0.0040331276370672
4902,Mali,MLI,2024,0.0040331276370672
4903,Mali,MLI,2025,0.0040331276370672
4904,Mali,MLI,2026,0.0040331276370672
4905,Mali,MLI,2027,0.0040331276370672
4906,Mali,MLI,2028,0.0040331276370672
4907,Mali,MLI,2029,0.0040331276370672
4908,Mali,MLI,2030,0.0040331276370672
4909,Mali,MLI,2031,0.0040331276370672
4910,Mali,MLI,2032,0.0040331276370672
4911,Mali,MLI,2033,0.0040331276370672
4912,Mali,MLI,2034,0.0040331276370672
4913,Mali,MLI,2035,0.0040331276370672
4914,Mali,MLI,2036,0.0040331276370672
4915,Mali,MLI,2037,0.0040331276370672
4916,Mali,MLI,2038,0.0040331276370672
4917,Mali,MLI,2039,0.0040331276370672
4918,Mali,MLI,2040,0.0040331276370672
4919,Mali,MLI,2041,0.0040331276370672
4920,Mali,MLI,2042,0.0040331276370672
4921,Mali,MLI,2043,0.0040331276370672
4922,Mali,MLI,2044,0.0040331276370672
4923,Mali,MLI,2045,0.0040331276370672
4924,Mali,MLI,2046,0.0040331276370672
4925,Mali,MLI,2047,0.0040331276370672
4926,Mali,MLI,2048,0.0040331276370672
4927,Mali,MLI,2049,0.0040331276370672
4928,Mali,MLI,2050,0.0040331276370672
4929,Malta,MLT,2020,0.0040331276370672
4930,Malta,MLT,2021,0.0040331276370672
4931,Malta,MLT,2022,0.0040331276370672
4932,Malta,MLT,2023,0.0040331276370672
4933,Malta,MLT,2024,0.0040331276370672
4934,Malta,MLT,2025,0.0040331276370672
4935,Malta,MLT,2026,0.0040331276370672
4936,Malta,MLT,2027,0.0040331276370672
4937,Malta,MLT,2028,0.0040331276370672
4938,Malta,MLT,2029,0.0040331276370672
4939,Malta,MLT,2030,0.0040331276370672
4940,Malta,MLT,2031,0.0040331276370672
4941,Malta,MLT,2032,0.0040331276370672
4942,Malta,MLT,2033,0.0040331276370672
4943,Malta,MLT,2034,0.0040331276370672
4944,Malta,MLT,2035,0.0040331276370672
4945,Malta,MLT,2036,0.0040331276370672
4946,Malta,MLT,2037,0.0040331276370672
4947,Malta,MLT,2038,0.0040331276370672
4948,Malta,MLT,2039,0.0040331276370672
4949,Malta,MLT,2040,0.0040331276370672
4950,Malta,MLT,2041,0.0040331276370672
4951,Malta,MLT,2042,0.0040331276370672
4952,Malta,MLT,2043,0.0040331276370672
4953,Malta,MLT,2044,0.0040331276370672
4954,Malta,MLT,2045,0.0040331276370672
4955,Malta,MLT,2046,0.0040331276370672
4956,Malta,MLT,2047,0.0040331276370672
4957,Malta,MLT,2048,0.0040331276370672
4958,Malta,MLT,2049,0.0040331276370672
4959,Malta,MLT,2050,0.0040331276370672
4960,Myanmar,MMR,2020,0.0040331276370672
4961,Myanmar,MMR,2021,0.0040331276370672
4962,Myanmar,MMR,2022,0.0040331276370672
4963,Myanmar,MMR,2023,0.0040331276370672
4964,Myanmar,MMR,2024,0.0040331276370672
4965,Myanmar,MMR,2025,0.0040331276370672
4966,Myanmar,MMR,2026,0.0040331276370672
4967,Myanmar,MMR,2027,0.0040331276370672
4968,Myanmar,MMR,2028,0.0040331276370672
4969,Myanmar,MMR,2029,0.0040331276370672
4970,Myanmar,MMR,2030,0.0040331276370672
4971,Myanmar,MMR,2031,0.0040331276370672
4972,Myanmar,MMR,2032,0.0040331276370672
4973,Myanmar,MMR,2033,0.0040331276370672
4974,Myanmar,MMR,2034,0.0040331276370672
4975,Myanmar,MMR,2035,0.0040331276370672
4976,Myanmar,MMR,2036,0.0040331276370672
4977,Myanmar,MMR,2037,0.0040331276370672
4978,Myanmar,MMR,2038,0.0040331276370672
4979,Myanmar,MMR,2039,0.0040331276370672
4980,Myanmar,MMR,2040,0.0040331276370672
4981,Myanmar,MMR,2041,0.0040331276370672
4982,Myanmar,MMR,2042,0.0040331276370672
4983,Myanmar,MMR,2043,0.0040331276370672
4984,Myanmar,MMR,2044,0.0040331276370672
4985,Myanmar,MMR,2045,0.0040331276370672
4986,Myanmar,MMR,2046,0.0040331276370672
4987,Myanmar,MMR,2047,0.0040331276370672
4988,Myanmar,MMR,2048,0.0040331276370672
4989,Myanmar,MMR,2049,0.0040331276370672
4990,Myanmar,MMR,2050,0.0040331276370672
4991,Middle East & North Africa (excluding high income),MNA,2020,0.0040331276370672
4992,Middle East & North Africa (excluding high income),MNA,2021,0.0040331276370672
4993,Middle East & North Africa (excluding high income),MNA,2022,0.0040331276370672
4994,Middle East & North Africa (excluding high income),MNA,2023,0.0040331276370672
4995,Middle East & North Africa (excluding high income),MNA,2024,0.0040331276370672
4996,Middle East & North Africa (excluding high income),MNA,2025,0.0040331276370672
4997,Middle East & North Africa (excluding high income),MNA,2026,0.0040331276370672
4998,Middle East & North Africa (excluding high income),MNA,2027,0.0040331276370672
4999,Middle East & North Africa (excluding high income),MNA,2028,0.0040331276370672
5000,Middle East & North Africa (excluding high income),MNA,2029,0.0040331276370672
5001,Middle East & North Africa (excluding high income),MNA,2030,0.0040331276370672
5002,Middle East & North Africa (excluding high income),MNA,2031,0.0040331276370672
5003,Middle East & North Africa (excluding high income),MNA,2032,0.0040331276370672
5004,Middle East & North Africa (excluding high income),MNA,2033,0.0040331276370672
5005,Middle East & North Africa (excluding high income),MNA,2034,0.0040331276370672
5006,Middle East & North Africa (excluding high income),MNA,2035,0.0040331276370672
5007,Middle East & North Africa (excluding high income),MNA,2036,0.0040331276370672
5008,Middle East & North Africa (excluding high income),MNA,2037,0.0040331276370672
5009,Middle East & North Africa (excluding high income),MNA,2038,0.0040331276370672
5010,Middle East & North Africa (excluding high income),MNA,2039,0.0040331276370672
5011,Middle East & North Africa (excluding high income),MNA,2040,0.0040331276370672
5012,Middle East & North Africa (excluding high income),MNA,2041,0.0040331276370672
5013,Middle East & North Africa (excluding high income),MNA,2042,0.0040331276370672
5014,Middle East & North Africa (excluding high income),MNA,2043,0.0040331276370672
5015,Middle East & North Africa (excluding high income),MNA,2044,0.0040331276370672
5016,Middle East & North Africa (excluding high income),MNA,2045,0.0040331276370672
5017,Middle East & North Africa (excluding high income),MNA,2046,0.0040331276370672
5018,Middle East & North Africa (excluding high income),MNA,2047,0.0040331276370672
5019,Middle East & North Africa (excluding high income),MNA,2048,0.0040331276370672
5020,Middle East & North Africa (excluding high income),MNA,2049,0.0040331276370672
5021,Middle East & North Africa (excluding high income),MNA,2050,0.0040331276370672
5022,Montenegro,MNE,2020,0.0040331276370672
5023,Montenegro,MNE,2021,0.0040331276370672
5024,Montenegro,MNE,2022,0.0040331276370672
5025,Montenegro,MNE,2023,0.0040331276370672
5026,Montenegro,MNE,2024,0.0040331276370672
5027,Montenegro,MNE,2025,0.0040331276370672
5028,Montenegro,MNE,2026,0.0040331276370672
5029,Montenegro,MNE,2027,0.0040331276370672
5030,Montenegro,MNE,2028,0.0040331276370672
5031,Montenegro,MNE,2029,0.0040331276370672
5032,Montenegro,MNE,2030,0.0040331276370672
5033,Montenegro,MNE,2031,0.0040331276370672
5034,Montenegro,MNE,2032,0.0040331276370672
5035,Montenegro,MNE,2033,0.0040331276370672
5036,Montenegro,MNE,2034,0.0040331276370672
5037,Montenegro,MNE,2035,0.0040331276370672
5038,Montenegro,MNE,2036,0.0040331276370672
5039,Montenegro,MNE,2037,0.0040331276370672
5040,Montenegro,MNE,2038,0.0040331276370672
5041,Montenegro,MNE,2039,0.0040331276370672
5042,Montenegro,MNE,2040,0.0040331276370672
5043,Montenegro,MNE,2041,0.0040331276370672
5044,Montenegro,MNE,2042,0.0040331276370672
5045,Montenegro,MNE,2043,0.0040331276370672
5046,Montenegro,MNE,2044,0.0040331276370672
5047,Montenegro,MNE,2045,0.0040331276370672
5048,Montenegro,MNE,2046,0.0040331276370672
5049,Montenegro,MNE,2047,0.0040331276370672
5050,Montenegro,MNE,2048,0.0040331276370672
5051,Montenegro,MNE,2049,0.0040331276370672
5052,Montenegro,MNE,2050,0.0040331276370672
5053,Mongolia,MNG,2020,0.0040331276370672
5054,Mongolia,MNG,2021,0.0040331276370672
5055,Mongolia,MNG,2022,0.0040331276370672
5056,Mongolia,MNG,2023,0.0040331276370672
5057,Mongolia,MNG,2024,0.0040331276370672
5058,Mongolia,MNG,2025,0.0040331276370672
5059,Mongolia,MNG,2026,0.0040331276370672
5060,Mongolia,MNG,2027,0.0040331276370672
5061,Mongolia,MNG,2028,0.0040331276370672
5062,Mongolia,MNG,2029,0.0040331276370672
5063,Mongolia,MNG,2030,0.0040331276370672
5064,Mongolia,MNG,2031,0.0040331276370672
5065,Mongolia,MNG,2032,0.0040331276370672
5066,Mongolia,MNG,2033,0.0040331276370672
5067,Mongolia,MNG,2034,0.0040331276370672
5068,Mongolia,MNG,2035,0.0040331276370672
5069,Mongolia,MNG,2036,0.0040331276370672
5070,Mongolia,MNG,2037,0.0040331276370672
5071,Mongolia,MNG,2038,0.0040331276370672
5072,Mongolia,MNG,2039,0.0040331276370672
5073,Mongolia,MNG,2040,0.0040331276370672
5074,Mongolia,MNG,2041,0.0040331276370672
5075,Mongolia,MNG,2042,0.0040331276370672
5076,Mongolia,MNG,2043,0.0040331276370672
5077,Mongolia,MNG,2044,0.0040331276370672
5078,Mongolia,MNG,2045,0.0040331276370672
5079,Mongolia,MNG,2046,0.0040331276370672
5080,Mongolia,MNG,2047,0.0040331276370672
5081,Mongolia,MNG,2048,0.0040331276370672
5082,Mongolia,MNG,2049,0.0040331276370672
5083,Mongolia,MNG,2050,0.0040331276370672
5084,Northern Mariana Islands,MNP,2020,0.0040331276370672
5085,Northern Mariana Islands,MNP,2021,0.0040331276370672
5086,Northern Mariana Islands,MNP,2022,0.0040331276370672
5087,Northern Mariana Islands,MNP,2023,0.0040331276370672
5088,Northern Mariana Islands,MNP,2024,0.0040331276370672
5089,Northern Mariana Islands,MNP,2025,0.0040331276370672
5090,Northern Mariana Islands,MNP,2026,0.0040331276370672
5091,Northern Mariana Islands,MNP,2027,0.0040331276370672
5092,Northern Mariana Islands,MNP,2028,0.0040331276370672
5093,Northern Mariana Islands,MNP,2029,0.0040331276370672
5094,Northern Mariana Islands,MNP,2030,0.0040331276370672
5095,Northern Mariana Islands,MNP,2031,0.0040331276370672
5096,Northern Mariana Islands,MNP,2032,0.0040331276370672
5097,Northern Mariana Islands,MNP,2033,0.0040331276370672
5098,Northern Mariana Islands,MNP,2034,0.0040331276370672
5099,Northern Mariana Islands,MNP,2035,0.0040331276370672
5100,Northern Mariana Islands,MNP,2036,0.0040331276370672
5101,Northern Mariana Islands,MNP,2037,0.0040331276370672
5102,Northern Mariana Islands,MNP,2038,0.0040331276370672
5103,Northern Mariana Islands,MNP,2039,0.0040331276370672
5104,Northern Mariana Islands,MNP,2040,0.0040331276370672
5105,Northern Mariana Islands,MNP,2041,0.0040331276370672
5106,Northern Mariana Islands,MNP,2042,0.0040331276370672
5107,Northern Mariana Islands,MNP,2043,0.0040331276370672
5108,Northern Mariana Islands,MNP,2044,0.0040331276370672
5109,Northern Mariana Islands,MNP,2045,0.0040331276370672
5110,Northern Mariana Islands,MNP,2046,0.0040331276370672
5111,Northern Mariana Islands,MNP,2047,0.0040331276370672
5112,Northern Mariana Islands,MNP,2048,0.0040331276370672
5113,Northern Mariana Islands,MNP,2049,0.0040331276370672
5114,Northern Mariana Islands,MNP,2050,0.0040331276370672
5115,Mozambique,MOZ,2020,0.0040331276370672
5116,Mozambique,MOZ,2021,0.0040331276370672
5117,Mozambique,MOZ,2022,0.0040331276370672
5118,Mozambique,MOZ,2023,0.0040331276370672
5119,Mozambique,MOZ,2024,0.0040331276370672
5120,Mozambique,MOZ,2025,0.0040331276370672
5121,Mozambique,MOZ,2026,0.0040331276370672
5122,Mozambique,MOZ,2027,0.0040331276370672
5123,Mozambique,MOZ,2028,0.0040331276370672
5124,Mozambique,MOZ,2029,0.0040331276370672
5125,Mozambique,MOZ,2030,0.0040331276370672
5126,Mozambique,MOZ,2031,0.0040331276370672
5127,Mozambique,MOZ,2032,0.0040331276370672
5128,Mozambique,MOZ,2033,0.0040331276370672
5129,Mozambique,MOZ,2034,0.0040331276370672
5130,Mozambique,MOZ,2035,0.0040331276370672
5131,Mozambique,MOZ,2036,0.0040331276370672
5132,Mozambique,MOZ,2037,0.0040331276370672
5133,Mozambique,MOZ,2038,0.0040331276370672
5134,Mozambique,MOZ,2039,0.0040331276370672
5135,Mozambique,MOZ,2040,0.0040331276370672
5136,Mozambique,MOZ,2041,0.0040331276370672
5137,Mozambique,MOZ,2042,0.0040331276370672
5138,Mozambique,MOZ,2043,0.0040331276370672
5139,Mozambique,MOZ,2044,0.0040331276370672
5140,Mozambique,MOZ,2045,0.0040331276370672
5141,Mozambique,MOZ,2046,0.0040331276370672
5142,Mozambique,MOZ,2047,0.0040331276370672
5143,Mozambique,MOZ,2048,0.0040331276370672
5144,Mozambique,MOZ,2049,0.0040331276370672
5145,Mozambique,MOZ,2050,0.0040331276370672
5146,Mauritania,MRT,2020,0.0040331276370672
5147,Mauritania,MRT,2021,0.0040331276370672
5148,Mauritania,MRT,2022,0.0040331276370672
5149,Mauritania,MRT,2023,0.0040331276370672
5150,Mauritania,MRT,2024,0.0040331276370672
5151,Mauritania,MRT,2025,0.0040331276370672
5152,Mauritania,MRT,2026,0.0040331276370672
5153,Mauritania,MRT,2027,0.0040331276370672
5154,Mauritania,MRT,2028,0.0040331276370672
5155,Mauritania,MRT,2029,0.0040331276370672
5156,Mauritania,MRT,2030,0.0040331276370672
5157,Mauritania,MRT,2031,0.0040331276370672
5158,Mauritania,MRT,2032,0.0040331276370672
5159,Mauritania,MRT,2033,0.0040331276370672
5160,Mauritania,MRT,2034,0.0040331276370672
5161,Mauritania,MRT,2035,0.0040331276370672
5162,Mauritania,MRT,2036,0.0040331276370672
5163,Mauritania,MRT,2037,0.0040331276370672
5164,Mauritania,MRT,2038,0.0040331276370672
5165,Mauritania,MRT,2039,0.0040331276370672
5166,Mauritania,MRT,2040,0.0040331276370672
5167,Mauritania,MRT,2041,0.0040331276370672
5168,Mauritania,MRT,2042,0.0040331276370672
5169,Mauritania,MRT,2043,0.0040331276370672
5170,Mauritania,MRT,2044,0.0040331276370672
5171,Mauritania,MRT,2045,0.0040331276370672
5172,Mauritania,MRT,2046,0.0040331276370672
5173,Mauritania,MRT,2047,0.0040331276370672
5174,Mauritania,MRT,2048,0.0040331276370672
5175,Mauritania,MRT,2049,0.0040331276370672
5176,Mauritania,MRT,2050,0.0040331276370672
5177,Mauritius,MUS,2020,0.0040331276370672
5178,Mauritius,MUS,2021,0.0040331276370672
5179,Mauritius,MUS,2022,0.0040331276370672
5180,Mauritius,MUS,2023,0.0040331276370672
5181,Mauritius,MUS,2024,0.0040331276370672
5182,Mauritius,MUS,2025,0.0040331276370672
5183,Mauritius,MUS,2026,0.0040331276370672
5184,Mauritius,MUS,2027,0.0040331276370672
5185,Mauritius,MUS,2028,0.0040331276370672
5186,Mauritius,MUS,2029,0.0040331276370672
5187,Mauritius,MUS,2030,0.0040331276370672
5188,Mauritius,MUS,2031,0.0040331276370672
5189,Mauritius,MUS,2032,0.0040331276370672
5190,Mauritius,MUS,2033,0.0040331276370672
5191,Mauritius,MUS,2034,0.0040331276370672
5192,Mauritius,MUS,2035,0.0040331276370672
5193,Mauritius,MUS,2036,0.0040331276370672
5194,Mauritius,MUS,2037,0.0040331276370672
5195,Mauritius,MUS,2038,0.0040331276370672
5196,Mauritius,MUS,2039,0.0040331276370672
5197,Mauritius,MUS,2040,0.0040331276370672
5198,Mauritius,MUS,2041,0.0040331276370672
5199,Mauritius,MUS,2042,0.0040331276370672
5200,Mauritius,MUS,2043,0.0040331276370672
5201,Mauritius,MUS,2044,0.0040331276370672
5202,Mauritius,MUS,2045,0.0040331276370672
5203,Mauritius,MUS,2046,0.0040331276370672
5204,Mauritius,MUS,2047,0.0040331276370672
5205,Mauritius,MUS,2048,0.0040331276370672
5206,Mauritius,MUS,2049,0.0040331276370672
5207,Mauritius,MUS,2050,0.0040331276370672
5208,Malawi,MWI,2020,0.0040331276370672
5209,Malawi,MWI,2021,0.0040331276370672
5210,Malawi,MWI,2022,0.0040331276370672
5211,Malawi,MWI,2023,0.0040331276370672
5212,Malawi,MWI,2024,0.0040331276370672
5213,Malawi,MWI,2025,0.0040331276370672
5214,Malawi,MWI,2026,0.0040331276370672
5215,Malawi,MWI,2027,0.0040331276370672
