,Nation,iso_code3,Year,nemomod_entc_capital_cost_pp_geothermal_mm_usd_per_gw
579,Afghanistan,BEN,2030,9233.70624306925
580,Afghanistan,BEN,2031,9022.808101008648
581,Afghanistan,BEN,2032,8816.72687916987
582,Afghanistan,BEN,2033,8615.352558942997
583,Afghanistan,BEN,2034,8418.57763454664
584,Afghanistan,BEN,2035,8226.297055634843
585,Afghanistan,BEN,2036,8038.408171214874
586,Afghanistan,BEN,2037,7854.810674845911
587,Afghanistan,BEN,2038,7675.406551089408
588,Afghanistan,BEN,2039,7500.100023182531
589,Afghanistan,BEN,2040,7328.797501906729
590,Afghanistan,BEN,2041,7161.407535624159
591,Afghanistan,BEN,2042,6997.840761455275
592,Afghanistan,BEN,2043,6838.0098575715165
593,Afghanistan,BEN,2044,6681.829496577646
594,Afghanistan,BEN,2045,6529.216299958826
595,Afghanistan,BEN,2046,6380.08879356813
596,Afghanistan,BEN,2047,6234.3673641307205
597,Afghanistan,BEN,2048,6091.974216741468
598,Afghanistan,BEN,2049,5952.833333333333
599,Afghanistan,BEN,2050,5816.870432094327
600,Afghanistan,BES,2021,11368.025855622782
601,Afghanistan,BES,2022,11108.37978624005
602,Afghanistan,BES,2023,10854.664041277943
603,Afghanistan,BES,2024,10606.743171939499
604,Afghanistan,BES,2025,10364.484823082554
605,Afghanistan,BES,2026,10127.759662560571
606,Afghanistan,BES,2027,9896.441312177316
607,Afghanistan,BES,2028,9670.406280218554
608,Afghanistan,BES,2029,9449.533895524697
609,Afghanistan,BES,2030,9233.70624306925
610,Afghanistan,BES,2031,9022.808101008648
611,Afghanistan,BES,2032,8816.72687916987
612,Afghanistan,BES,2033,8615.352558942997
613,Afghanistan,BES,2034,8418.57763454664
614,Afghanistan,BES,2035,8226.297055634843
615,Afghanistan,BES,2036,8038.408171214874
616,Afghanistan,BES,2037,7854.810674845911
617,Afghanistan,BES,2038,7675.406551089408
618,Afghanistan,BES,2039,7500.100023182531
619,Afghanistan,BES,2040,7328.797501906729
620,Afghanistan,BES,2041,7161.407535624159
621,Afghanistan,BES,2042,6997.840761455275
622,Afghanistan,BES,2043,6838.0098575715165
623,Afghanistan,BES,2044,6681.829496577646
624,Afghanistan,BES,2045,6529.216299958826
625,Afghanistan,BES,2046,6380.08879356813
626,Afghanistan,BES,2047,6234.3673641307205
627,Afghanistan,BES,2048,6091.974216741468
628,Afghanistan,BES,2049,5952.833333333333
629,Afghanistan,BES,2050,5816.870432094327
630,Åland Islands,BFA,2021,11368.025855622782
631,Åland Islands,BFA,2022,11108.37978624005
632,Åland Islands,BFA,2023,10854.664041277943
633,Åland Islands,BFA,2024,10606.743171939499
634,Åland Islands,BFA,2025,10364.484823082554
635,Åland Islands,BFA,2026,10127.759662560571
636,Åland Islands,BFA,2027,9896.441312177316
637,Åland Islands,BFA,2028,9670.406280218554
638,Åland Islands,BFA,2029,9449.533895524697
639,Åland Islands,BFA,2030,9233.70624306925
640,Åland Islands,BFA,2031,9022.808101008648
641,Åland Islands,BFA,2032,8816.72687916987
642,Åland Islands,BFA,2033,8615.352558942997
643,Åland Islands,BFA,2034,8418.57763454664
644,Åland Islands,BFA,2035,8226.297055634843
645,Åland Islands,BFA,2036,8038.408171214874
646,Åland Islands,BFA,2037,7854.810674845911
647,Åland Islands,BFA,2038,7675.406551089408
648,Åland Islands,BFA,2039,7500.100023182531
649,Åland Islands,BFA,2040,7328.797501906729
650,Åland Islands,BFA,2041,7161.407535624159
651,Åland Islands,BFA,2042,6997.840761455275
652,Åland Islands,BFA,2043,6838.0098575715165
653,Åland Islands,BFA,2044,6681.829496577646
654,Åland Islands,BFA,2045,6529.216299958826
655,Åland Islands,BFA,2046,6380.08879356813
656,Åland Islands,BFA,2047,6234.3673641307205
657,Åland Islands,BFA,2048,6091.974216741468
658,Åland Islands,BFA,2049,5952.833333333333
659,Åland Islands,BFA,2050,5816.870432094327
660,Åland Islands,BGD,2021,11368.025855622782
661,Åland Islands,BGD,2022,11108.37978624005
662,Åland Islands,BGD,2023,10854.664041277943
663,Åland Islands,BGD,2024,10606.743171939499
664,Åland Islands,BGD,2025,10364.484823082554
665,Åland Islands,BGD,2026,10127.759662560571
666,Åland Islands,BGD,2027,9896.441312177316
667,Åland Islands,BGD,2028,9670.406280218554
668,Åland Islands,BGD,2029,9449.533895524697
669,Åland Islands,BGD,2030,9233.70624306925
670,Åland Islands,BGD,2031,9022.808101008648
671,Åland Islands,BGD,2032,8816.72687916987
672,Åland Islands,BGD,2033,8615.352558942997
673,Åland Islands,BGD,2034,8418.57763454664
674,Åland Islands,BGD,2035,8226.297055634843
675,Åland Islands,BGD,2036,8038.408171214874
676,Åland Islands,BGD,2037,7854.810674845911
677,Åland Islands,BGD,2038,7675.406551089408
678,Åland Islands,BGD,2039,7500.100023182531
679,Åland Islands,BGD,2040,7328.797501906729
680,Åland Islands,BGD,2041,7161.407535624159
681,Åland Islands,BGD,2042,6997.840761455275
682,Åland Islands,BGD,2043,6838.0098575715165
683,Åland Islands,BGD,2044,6681.829496577646
684,Åland Islands,BGD,2045,6529.216299958826
685,Åland Islands,BGD,2046,6380.08879356813
686,Åland Islands,BGD,2047,6234.3673641307205
687,Åland Islands,BGD,2048,6091.974216741468
688,Åland Islands,BGD,2049,5952.833333333333
689,Åland Islands,BGD,2050,5816.870432094327
690,Åland Islands,BGR,2021,11368.025855622782
691,Åland Islands,BGR,2022,11108.37978624005
692,Åland Islands,BGR,2023,10854.664041277943
693,Åland Islands,BGR,2024,10606.743171939499
694,Åland Islands,BGR,2025,10364.484823082554
695,Åland Islands,BGR,2026,10127.759662560571
696,Åland Islands,BGR,2027,9896.441312177316
697,Åland Islands,BGR,2028,9670.406280218554
698,Åland Islands,BGR,2029,9449.533895524697
699,Åland Islands,BGR,2030,9233.70624306925
700,Åland Islands,BGR,2031,9022.808101008648
701,Åland Islands,BGR,2032,8816.72687916987
702,Åland Islands,BGR,2033,8615.352558942997
703,Åland Islands,BGR,2034,8418.57763454664
704,Åland Islands,BGR,2035,8226.297055634843
705,Åland Islands,BGR,2036,8038.408171214874
706,Åland Islands,BGR,2037,7854.810674845911
707,Åland Islands,BGR,2038,7675.406551089408
708,Åland Islands,BGR,2039,7500.100023182531
709,Åland Islands,BGR,2040,7328.797501906729
710,Åland Islands,BGR,2041,7161.407535624159
711,Åland Islands,BGR,2042,6997.840761455275
712,Åland Islands,BGR,2043,6838.0098575715165
713,Åland Islands,BGR,2044,6681.829496577646
714,Åland Islands,BGR,2045,6529.216299958826
715,Åland Islands,BGR,2046,6380.08879356813
716,Åland Islands,BGR,2047,6234.3673641307205
717,Åland Islands,BGR,2048,6091.974216741468
718,Åland Islands,BGR,2049,5952.833333333333
719,Åland Islands,BGR,2050,5816.870432094327
720,Åland Islands,BHR,2021,11368.025855622782
721,Åland Islands,BHR,2022,11108.37978624005
722,Åland Islands,BHR,2023,10854.664041277943
723,Åland Islands,BHR,2024,10606.743171939499
724,Åland Islands,BHR,2025,10364.484823082554
725,Åland Islands,BHR,2026,10127.759662560571
726,Åland Islands,BHR,2027,9896.441312177316
727,Åland Islands,BHR,2028,9670.406280218554
728,Åland Islands,BHR,2029,9449.533895524697
729,Åland Islands,BHR,2030,9233.70624306925
730,Åland Islands,BHR,2031,9022.808101008648
731,Åland Islands,BHR,2032,8816.72687916987
732,Åland Islands,BHR,2033,8615.352558942997
733,Åland Islands,BHR,2034,8418.57763454664
734,Åland Islands,BHR,2035,8226.297055634843
735,Åland Islands,BHR,2036,8038.408171214874
736,Åland Islands,BHR,2037,7854.810674845911
737,Åland Islands,BHR,2038,7675.406551089408
738,Åland Islands,BHR,2039,7500.100023182531
739,Åland Islands,BHR,2040,7328.797501906729
740,Åland Islands,BHR,2041,7161.407535624159
741,Åland Islands,BHR,2042,6997.840761455275
742,Åland Islands,BHR,2043,6838.0098575715165
743,Åland Islands,BHR,2044,6681.829496577646
744,Åland Islands,BHR,2045,6529.216299958826
745,Åland Islands,BHR,2046,6380.08879356813
746,Åland Islands,BHR,2047,6234.3673641307205
747,Åland Islands,BHR,2048,6091.974216741468
748,Åland Islands,BHR,2049,5952.833333333333
749,Åland Islands,BHR,2050,5816.870432094327
750,Åland Islands,BHS,2021,11368.025855622782
751,Åland Islands,BHS,2022,11108.37978624005
752,Åland Islands,BHS,2023,10854.664041277943
753,Åland Islands,BHS,2024,10606.743171939499
754,Åland Islands,BHS,2025,10364.484823082554
755,Åland Islands,BHS,2026,10127.759662560571
756,Åland Islands,BHS,2027,9896.441312177316
757,Åland Islands,BHS,2028,9670.406280218554
758,Åland Islands,BHS,2029,9449.533895524697
759,Åland Islands,BHS,2030,9233.70624306925
760,Åland Islands,BHS,2031,9022.808101008648
761,Åland Islands,BHS,2032,8816.72687916987
762,Åland Islands,BHS,2033,8615.352558942997
763,Åland Islands,BHS,2034,8418.57763454664
764,Åland Islands,BHS,2035,8226.297055634843
765,Åland Islands,BHS,2036,8038.408171214874
766,Åland Islands,BHS,2037,7854.810674845911
767,Åland Islands,BHS,2038,7675.406551089408
768,Åland Islands,BHS,2039,7500.100023182531
769,Åland Islands,BHS,2040,7328.797501906729
770,Åland Islands,BHS,2041,7161.407535624159
771,Åland Islands,BHS,2042,6997.840761455275
772,Åland Islands,BHS,2043,6838.0098575715165
773,Åland Islands,BHS,2044,6681.829496577646
774,Åland Islands,BHS,2045,6529.216299958826
775,Åland Islands,BHS,2046,6380.08879356813
776,Åland Islands,BHS,2047,6234.3673641307205
777,Åland Islands,BHS,2048,6091.974216741468
778,Åland Islands,BHS,2049,5952.833333333333
779,Åland Islands,BHS,2050,5816.870432094327
780,Åland Islands,BIH,2021,11368.025855622782
781,Åland Islands,BIH,2022,11108.37978624005
782,Åland Islands,BIH,2023,10854.664041277943
783,Åland Islands,BIH,2024,10606.743171939499
784,Åland Islands,BIH,2025,10364.484823082554
785,Åland Islands,BIH,2026,10127.759662560571
786,Åland Islands,BIH,2027,9896.441312177316
787,Åland Islands,BIH,2028,9670.406280218554
788,Åland Islands,BIH,2029,9449.533895524697
789,Åland Islands,BIH,2030,9233.70624306925
790,Åland Islands,BIH,2031,9022.808101008648
791,Åland Islands,BIH,2032,8816.72687916987
792,Åland Islands,BIH,2033,8615.352558942997
793,Åland Islands,BIH,2034,8418.57763454664
794,Åland Islands,BIH,2035,8226.297055634843
795,Åland Islands,BIH,2036,8038.408171214874
796,Åland Islands,BIH,2037,7854.810674845911
797,Åland Islands,BIH,2038,7675.406551089408
798,Åland Islands,BIH,2039,7500.100023182531
799,Åland Islands,BIH,2040,7328.797501906729
800,Åland Islands,BIH,2041,7161.407535624159
801,Åland Islands,BIH,2042,6997.840761455275
802,Åland Islands,BIH,2043,6838.0098575715165
803,Åland Islands,BIH,2044,6681.829496577646
804,Åland Islands,BIH,2045,6529.216299958826
805,Åland Islands,BIH,2046,6380.08879356813
806,Åland Islands,BIH,2047,6234.3673641307205
807,Åland Islands,BIH,2048,6091.974216741468
808,Åland Islands,BIH,2049,5952.833333333333
809,Åland Islands,BIH,2050,5816.870432094327
810,Åland Islands,BLM,2021,11368.025855622782
811,Åland Islands,BLM,2022,11108.37978624005
812,Åland Islands,BLM,2023,10854.664041277943
813,Åland Islands,BLM,2024,10606.743171939499
814,Åland Islands,BLM,2025,10364.484823082554
815,Åland Islands,BLM,2026,10127.759662560571
816,Åland Islands,BLM,2027,9896.441312177316
817,Åland Islands,BLM,2028,9670.406280218554
818,Åland Islands,BLM,2029,9449.533895524697
819,Åland Islands,BLM,2030,9233.70624306925
820,Åland Islands,BLM,2031,9022.808101008648
821,Åland Islands,BLM,2032,8816.72687916987
822,Åland Islands,BLM,2033,8615.352558942997
823,Åland Islands,BLM,2034,8418.57763454664
824,Åland Islands,BLM,2035,8226.297055634843
825,Åland Islands,BLM,2036,8038.408171214874
826,Åland Islands,BLM,2037,7854.810674845911
827,Åland Islands,BLM,2038,7675.406551089408
828,Åland Islands,BLM,2039,7500.100023182531
829,Åland Islands,BLM,2040,7328.797501906729
830,Åland Islands,BLM,2041,7161.407535624159
831,Åland Islands,BLM,2042,6997.840761455275
832,Åland Islands,BLM,2043,6838.0098575715165
833,Åland Islands,BLM,2044,6681.829496577646
834,Åland Islands,BLM,2045,6529.216299958826
835,Åland Islands,BLM,2046,6380.08879356813
836,Åland Islands,BLM,2047,6234.3673641307205
837,Åland Islands,BLM,2048,6091.974216741468
838,Åland Islands,BLM,2049,5952.833333333333
839,Åland Islands,BLM,2050,5816.870432094327
840,Åland Islands,BLR,2021,11368.025855622782
841,Åland Islands,BLR,2022,11108.37978624005
842,Åland Islands,BLR,2023,10854.664041277943
843,Åland Islands,BLR,2024,10606.743171939499
844,Åland Islands,BLR,2025,10364.484823082554
845,Åland Islands,BLR,2026,10127.759662560571
846,Åland Islands,BLR,2027,9896.441312177316
847,Åland Islands,BLR,2028,9670.406280218554
848,Åland Islands,BLR,2029,9449.533895524697
849,Åland Islands,BLR,2030,9233.70624306925
850,Åland Islands,BLR,2031,9022.808101008648
851,Åland Islands,BLR,2032,8816.72687916987
852,Åland Islands,BLR,2033,8615.352558942997
853,Åland Islands,BLR,2034,8418.57763454664
854,Åland Islands,BLR,2035,8226.297055634843
855,Åland Islands,BLR,2036,8038.408171214874
856,Åland Islands,BLR,2037,7854.810674845911
857,Åland Islands,BLR,2038,7675.406551089408
858,Åland Islands,BLR,2039,7500.100023182531
859,Åland Islands,BLR,2040,7328.797501906729
860,Åland Islands,BLR,2041,7161.407535624159
861,Åland Islands,BLR,2042,6997.840761455275
862,Åland Islands,BLR,2043,6838.0098575715165
863,Åland Islands,BLR,2044,6681.829496577646
864,Åland Islands,BLR,2045,6529.216299958826
865,Åland Islands,BLR,2046,6380.08879356813
866,Åland Islands,BLR,2047,6234.3673641307205
867,Åland Islands,BLR,2048,6091.974216741468
868,Åland Islands,BLR,2049,5952.833333333333
869,Åland Islands,BLR,2050,5816.870432094327
870,Åland Islands,BLZ,2021,11368.025855622782
871,Åland Islands,BLZ,2022,11108.37978624005
872,Åland Islands,BLZ,2023,10854.664041277943
873,Åland Islands,BLZ,2024,10606.743171939499
874,Åland Islands,BLZ,2025,10364.484823082554
875,Åland Islands,BLZ,2026,10127.759662560571
876,Åland Islands,BLZ,2027,9896.441312177316
877,Åland Islands,BLZ,2028,9670.406280218554
878,Åland Islands,BLZ,2029,9449.533895524697
879,Åland Islands,BLZ,2030,9233.70624306925
880,Åland Islands,BLZ,2031,9022.808101008648
881,Åland Islands,BLZ,2032,8816.72687916987
882,Åland Islands,BLZ,2033,8615.352558942997
883,Åland Islands,BLZ,2034,8418.57763454664
884,Åland Islands,BLZ,2035,8226.297055634843
885,Åland Islands,BLZ,2036,8038.408171214874
886,Åland Islands,BLZ,2037,7854.810674845911
887,Åland Islands,BLZ,2038,7675.406551089408
888,Åland Islands,BLZ,2039,7500.100023182531
889,Åland Islands,BLZ,2040,7328.797501906729
890,Åland Islands,BLZ,2041,7161.407535624159
891,Åland Islands,BLZ,2042,6997.840761455275
892,Åland Islands,BLZ,2043,6838.0098575715165
893,Åland Islands,BLZ,2044,6681.829496577646
894,Åland Islands,BLZ,2045,6529.216299958826
895,Åland Islands,BLZ,2046,6380.08879356813
896,Åland Islands,BLZ,2047,6234.3673641307205
897,Åland Islands,BLZ,2048,6091.974216741468
898,Åland Islands,BLZ,2049,5952.833333333333
899,Åland Islands,BLZ,2050,5816.870432094327
900,Åland Islands,BMU,2021,11368.025855622782
901,Åland Islands,BMU,2022,11108.37978624005
902,Åland Islands,BMU,2023,10854.664041277943
903,Åland Islands,BMU,2024,10606.743171939499
904,Åland Islands,BMU,2025,10364.484823082554
905,Åland Islands,BMU,2026,10127.759662560571
906,Åland Islands,BMU,2027,9896.441312177316
907,Åland Islands,BMU,2028,9670.406280218554
908,Åland Islands,BMU,2029,9449.533895524697
909,Åland Islands,BMU,2030,9233.70624306925
910,Åland Islands,BMU,2031,9022.808101008648
911,Åland Islands,BMU,2032,8816.72687916987
912,Åland Islands,BMU,2033,8615.352558942997
913,Åland Islands,BMU,2034,8418.57763454664
914,Åland Islands,BMU,2035,8226.297055634843
915,Åland Islands,BMU,2036,8038.408171214874
916,Åland Islands,BMU,2037,7854.810674845911
917,Åland Islands,BMU,2038,7675.406551089408
918,Åland Islands,BMU,2039,7500.100023182531
919,Åland Islands,BMU,2040,7328.797501906729
920,Åland Islands,BMU,2041,7161.407535624159
921,Åland Islands,BMU,2042,6997.840761455275
922,Åland Islands,BMU,2043,6838.0098575715165
923,Åland Islands,BMU,2044,6681.829496577646
924,Åland Islands,BMU,2045,6529.216299958826
925,Åland Islands,BMU,2046,6380.08879356813
926,Åland Islands,BMU,2047,6234.3673641307205
927,Åland Islands,BMU,2048,6091.974216741468
928,Åland Islands,BMU,2049,5952.833333333333
929,Åland Islands,BMU,2050,5816.870432094327
930,Åland Islands,BOL,2021,11368.025855622782
931,Åland Islands,BOL,2022,11108.37978624005
932,Åland Islands,BOL,2023,10854.664041277943
933,Åland Islands,BOL,2024,10606.743171939499
934,Åland Islands,BOL,2025,10364.484823082554
935,Åland Islands,BOL,2026,10127.759662560571
936,Åland Islands,BOL,2027,9896.441312177316
937,Åland Islands,BOL,2028,9670.406280218554
938,Åland Islands,BOL,2029,9449.533895524697
939,Åland Islands,BOL,2030,9233.70624306925
940,Åland Islands,BOL,2031,9022.808101008648
941,Åland Islands,BOL,2032,8816.72687916987
942,Åland Islands,BOL,2033,8615.352558942997
943,Åland Islands,BOL,2034,8418.57763454664
944,Åland Islands,BOL,2035,8226.297055634843
945,Åland Islands,BOL,2036,8038.408171214874
946,Åland Islands,BOL,2037,7854.810674845911
947,Åland Islands,BOL,2038,7675.406551089408
948,Åland Islands,BOL,2039,7500.100023182531
949,Åland Islands,BOL,2040,7328.797501906729
950,Åland Islands,BOL,2041,7161.407535624159
951,Åland Islands,BOL,2042,6997.840761455275
952,Åland Islands,BOL,2043,6838.0098575715165
953,Åland Islands,BOL,2044,6681.829496577646
954,Åland Islands,BOL,2045,6529.216299958826
955,Åland Islands,BOL,2046,6380.08879356813
956,Åland Islands,BOL,2047,6234.3673641307205
957,Åland Islands,BOL,2048,6091.974216741468
958,Åland Islands,BOL,2049,5952.833333333333
959,Åland Islands,BOL,2050,5816.870432094327
960,Åland Islands,BRA,2021,11368.025855622782
961,Åland Islands,BRA,2022,11108.37978624005
962,Åland Islands,BRA,2023,10854.664041277943
963,Åland Islands,BRA,2024,10606.743171939499
964,Åland Islands,BRA,2025,10364.484823082554
965,Åland Islands,BRA,2026,10127.759662560571
966,Åland Islands,BRA,2027,9896.441312177316
967,Åland Islands,BRA,2028,9670.406280218554
968,Åland Islands,BRA,2029,9449.533895524697
969,Åland Islands,BRA,2030,9233.70624306925
970,Åland Islands,BRA,2031,9022.808101008648
971,Åland Islands,BRA,2032,8816.72687916987
972,Åland Islands,BRA,2033,8615.352558942997
973,Åland Islands,BRA,2034,8418.57763454664
974,Åland Islands,BRA,2035,8226.297055634843
975,Åland Islands,BRA,2036,8038.408171214874
976,Åland Islands,BRA,2037,7854.810674845911
977,Åland Islands,BRA,2038,7675.406551089408
978,Åland Islands,BRA,2039,7500.100023182531
979,Åland Islands,BRA,2040,7328.797501906729
980,Åland Islands,BRA,2041,7161.407535624159
981,Åland Islands,BRA,2042,6997.840761455275
982,Åland Islands,BRA,2043,6838.0098575715165
983,Åland Islands,BRA,2044,6681.829496577646
984,Åland Islands,BRA,2045,6529.216299958826
985,Åland Islands,BRA,2046,6380.08879356813
986,Åland Islands,BRA,2047,6234.3673641307205
987,Åland Islands,BRA,2048,6091.974216741468
988,Åland Islands,BRA,2049,5952.833333333333
989,Åland Islands,BRA,2050,5816.870432094327
990,Åland Islands,BRB,2021,11368.025855622782
991,Åland Islands,BRB,2022,11108.37978624005
992,Åland Islands,BRB,2023,10854.664041277943
993,Åland Islands,BRB,2024,10606.743171939499
994,Åland Islands,BRB,2025,10364.484823082554
995,Åland Islands,BRB,2026,10127.759662560571
996,Åland Islands,BRB,2027,9896.441312177316
997,Åland Islands,BRB,2028,9670.406280218554
998,Åland Islands,BRB,2029,9449.533895524697
999,Åland Islands,BRB,2030,9233.70624306925
1000,Åland Islands,BRB,2031,9022.808101008648
1001,Åland Islands,BRB,2032,8816.72687916987
1002,Åland Islands,BRB,2033,8615.352558942997
1003,Åland Islands,BRB,2034,8418.57763454664
1004,Åland Islands,BRB,2035,8226.297055634843
1005,Åland Islands,BRB,2036,8038.408171214874
1006,Åland Islands,BRB,2037,7854.810674845911
1007,Åland Islands,BRB,2038,7675.406551089408
1008,Åland Islands,BRB,2039,7500.100023182531
1009,Åland Islands,BRB,2040,7328.797501906729
1010,Åland Islands,BRB,2041,7161.407535624159
1011,Åland Islands,BRB,2042,6997.840761455275
1012,Åland Islands,BRB,2043,6838.0098575715165
1013,Åland Islands,BRB,2044,6681.829496577646
1014,Åland Islands,BRB,2045,6529.216299958826
1015,Åland Islands,BRB,2046,6380.08879356813
1016,Åland Islands,BRB,2047,6234.3673641307205
1017,Åland Islands,BRB,2048,6091.974216741468
