,Nation,iso_code3,Year,consumpinit_inen_energy_tj_per_mmm_gdp_other_product_manufacturing
3608,Nigeria,NGA,2029,1181.177796331572
3609,Nigeria,NGA,2030,1207.0294882069659
3610,Nigeria,NGA,2031,1231.1550258550924
3611,Nigeria,NGA,2032,1252.4201816031896
3612,Nigeria,NGA,2033,1271.305187383381
3613,Nigeria,NGA,2034,1288.1884704274
3614,Nigeria,NGA,2035,1303.372272564795
3615,Nigeria,NGA,2036,1312.9872428317358
3616,Nigeria,NGA,2037,1321.4796785498909
3617,Nigeria,NGA,2038,1329.0353188700994
3618,Nigeria,NGA,2039,1335.801067363188
3619,Nigeria,NGA,2040,1341.8946378203395
3620,Nigeria,NGA,2041,1340.669990434136
3621,Nigeria,NGA,2042,1339.58641622617
3622,Nigeria,NGA,2043,1338.6208663763605
3623,Nigeria,NGA,2044,1337.75505375655
3624,Nigeria,NGA,2045,1336.9742836639307
3625,Nigeria,NGA,2046,1328.3365042292644
3626,Nigeria,NGA,2047,1320.6778916037727
3627,Nigeria,NGA,2048,1313.8408809480243
3628,Nigeria,NGA,2049,1307.6999929218846
3629,Nigeria,NGA,2050,1302.154062209807
3630,North Macedonia,MKD,2021,2019.0079522151518
3631,North Macedonia,MKD,2022,1967.0613481767746
3632,North Macedonia,MKD,2023,1918.4449284018972
3633,North Macedonia,MKD,2024,1872.8484025615185
3634,North Macedonia,MKD,2025,1829.9988675917887
3635,North Macedonia,MKD,2026,1773.087350606872
3636,North Macedonia,MKD,2027,1720.5955831184535
3637,North Macedonia,MKD,2028,1672.027953004443
3638,North Macedonia,MKD,2029,1626.9602792920784
3639,North Macedonia,MKD,2030,1585.0273907652465
3640,North Macedonia,MKD,2031,1541.526999772654
3641,North Macedonia,MKD,2032,1501.1440698641863
3642,North Macedonia,MKD,2033,1463.5550739731768
3643,North Macedonia,MKD,2034,1428.4797552822413
3644,North Macedonia,MKD,2035,1395.6741272810234
3645,North Macedonia,MKD,2036,1363.288732132137
3646,North Macedonia,MKD,2037,1332.9671952685437
3647,North Macedonia,MKD,2038,1304.5183204569144
3648,North Macedonia,MKD,2039,1277.7738206355716
3649,North Macedonia,MKD,2040,1252.5849864807528
3650,North Macedonia,MKD,2041,1228.9713103125828
3651,North Macedonia,MKD,2042,1206.6491535546224
3652,North Macedonia,MKD,2043,1185.5153796956363
3653,North Macedonia,MKD,2044,1165.4775490130032
3654,North Macedonia,MKD,2045,1146.452566851214
3655,North Macedonia,MKD,2046,1128.8240160803546
3656,North Macedonia,MKD,2047,1112.024253784649
3657,North Macedonia,MKD,2048,1095.9961753448488
3658,North Macedonia,MKD,2049,1080.6878044703003
3659,North Macedonia,MKD,2050,1066.0517301479063
3660,Norway,NOR,2021,575.2384525285663
3661,Norway,NOR,2022,564.3031256272725
3662,Norway,NOR,2023,553.7758052886552
3663,Norway,NOR,2024,543.6340750811439
3664,Norway,NOR,2025,533.8571311593134
3665,Norway,NOR,2026,526.0079193890547
3666,Norway,NOR,2027,518.3861744971831
3667,Norway,NOR,2028,510.98214986745273
3668,Norway,NOR,2029,503.7866478796761
3669,Norway,NOR,2030,496.79098179246637
3670,Norway,NOR,2031,489.84707899855005
3671,Norway,NOR,2032,483.0946173276797
3672,Norway,NOR,2033,476.525787476344
3673,Norway,NOR,2034,470.13319918792
3674,Norway,NOR,2035,463.90985351719763
3675,Norway,NOR,2036,457.90406749485487
3676,Norway,NOR,2037,452.0517961151893
3677,Norway,NOR,2038,446.3472276451352
3678,Norway,NOR,2039,440.7848400553361
3679,Norway,NOR,2040,435.35938319086824
3680,Norway,NOR,2041,429.74450456807796
3681,Norway,NOR,2042,424.27261325624323
3682,Norway,NOR,2043,418.93831600020224
3683,Norway,NOR,2044,413.73648741037454
3684,Norway,NOR,2045,408.66225353669483
3685,Norway,NOR,2046,402.6555124286192
3686,Norway,NOR,2047,396.82279416384944
3687,Norway,NOR,2048,391.1566442347128
3688,Norway,NOR,2049,385.65002790514785
3689,Norway,NOR,2050,380.29630107363164
3690,Oman,OMN,2021,929.1825714924886
3691,Oman,OMN,2022,924.9241427990542
3692,Oman,OMN,2023,920.891015263468
3693,Oman,OMN,2024,917.0657696368811
3694,Oman,OMN,2025,913.4327372562552
3695,Oman,OMN,2026,908.5031925465865
3696,Oman,OMN,2027,903.8490966511972
3697,Oman,OMN,2028,899.4479901207653
3698,Oman,OMN,2029,895.2797906188905
3699,Oman,OMN,2030,891.3264865364034
3700,Oman,OMN,2031,882.5404270174557
3701,Oman,OMN,2032,874.22388193316
3702,Oman,OMN,2033,866.3401954333641
3703,Oman,OMN,2034,858.8564306054693
3704,Oman,OMN,2035,851.7429095076342
3705,Oman,OMN,2036,842.4124044806335
3706,Oman,OMN,2037,833.5393776035136
3707,Oman,OMN,2038,825.0909884776947
3708,Oman,OMN,2039,817.0374665432992
3709,Oman,OMN,2040,809.3517605692494
3710,Oman,OMN,2041,802.3474672804438
3711,Oman,OMN,2042,795.6318265154177
3712,Oman,OMN,2043,789.1873551197887
3713,Oman,OMN,2044,782.9979538947841
3714,Oman,OMN,2045,777.0487733133692
3715,Oman,OMN,2046,771.3015870346322
3716,Oman,OMN,2047,765.7621892372359
3717,Oman,OMN,2048,760.4195111828074
3718,Oman,OMN,2049,755.2632565817012
3719,Oman,OMN,2050,750.2838353653136
3720,Pakistan,PAK,2021,0.0
3721,Pakistan,PAK,2022,0.0
3722,Pakistan,PAK,2023,0.0
3723,Pakistan,PAK,2024,0.0
3724,Pakistan,PAK,2025,0.0
3725,Pakistan,PAK,2026,0.0
3726,Pakistan,PAK,2027,0.0
3727,Pakistan,PAK,2028,0.0
3728,Pakistan,PAK,2029,0.0
3729,Pakistan,PAK,2030,0.0
3730,Pakistan,PAK,2031,0.0
3731,Pakistan,PAK,2032,0.0
3732,Pakistan,PAK,2033,0.0
3733,Pakistan,PAK,2034,4.153905237754466
3734,Pakistan,PAK,2035,22.932413787072026
3735,Pakistan,PAK,2036,44.74939317979707
3736,Pakistan,PAK,2037,64.49083214496304
3737,Pakistan,PAK,2038,82.43946412795427
3738,Pakistan,PAK,2039,98.82890053089409
3739,Pakistan,PAK,2040,113.85385469986306
3740,Pakistan,PAK,2041,130.63286959330262
3741,Pakistan,PAK,2042,145.8389563123459
3742,Pakistan,PAK,2043,159.6833903119026
3743,Pakistan,PAK,2044,172.34123059678137
3744,Pakistan,PAK,2045,183.9587610246202
3745,Pakistan,PAK,2046,196.55778842695267
3746,Pakistan,PAK,2047,208.0183361619692
3747,Pakistan,PAK,2048,218.48804733978608
3748,Pakistan,PAK,2049,228.0900935738682
3749,Pakistan,PAK,2050,236.9280433661937
3750,Panama,PAN,2021,1109.3665841436634
3751,Panama,PAN,2022,1088.6220887852423
3752,Panama,PAN,2023,1069.3135705968075
3753,Panama,PAN,2024,1051.2969155206738
3754,Panama,PAN,2025,1034.4466695611948
3755,Panama,PAN,2026,1008.0922176304308
3756,Panama,PAN,2027,984.0929795241439
3757,Panama,PAN,2028,962.1467421646321
3758,Panama,PAN,2029,942.0008769189935
3759,Panama,PAN,2030,923.4425710622821
3760,Panama,PAN,2031,905.7805708591549
3761,Panama,PAN,2032,889.4404255606106
3762,Panama,PAN,2033,874.2790930375486
3763,Panama,PAN,2034,860.1734513445075
3764,Panama,PAN,2035,847.0169477545371
3765,Panama,PAN,2036,834.0647592063367
3766,Panama,PAN,2037,821.9611899620116
3767,Panama,PAN,2038,810.6254840517888
3768,Panama,PAN,2039,799.9868169643345
3769,Panama,PAN,2040,789.9828144591169
3770,Panama,PAN,2041,779.9622052687556
3771,Panama,PAN,2042,770.5282767481914
3772,Panama,PAN,2043,761.6309713213998
3773,Panama,PAN,2044,753.2257687008854
3774,Panama,PAN,2045,745.2729408343935
3775,Panama,PAN,2046,737.4022487873525
3776,Panama,PAN,2047,729.9425494456149
3777,Panama,PAN,2048,722.8624700262312
3778,Panama,PAN,2049,716.1337516017843
3779,Panama,PAN,2050,709.7308721283713
3780,Papua New Guinea,PNG,2021,0.0
3781,Papua New Guinea,PNG,2022,0.0
3782,Papua New Guinea,PNG,2023,0.0
3783,Papua New Guinea,PNG,2024,0.0
3784,Papua New Guinea,PNG,2025,0.0
3785,Papua New Guinea,PNG,2026,0.0
3786,Papua New Guinea,PNG,2027,0.0
3787,Papua New Guinea,PNG,2028,0.0
3788,Papua New Guinea,PNG,2029,0.0
3789,Papua New Guinea,PNG,2030,0.0
3790,Papua New Guinea,PNG,2031,0.0
3791,Papua New Guinea,PNG,2032,0.0
3792,Papua New Guinea,PNG,2033,0.0
3793,Papua New Guinea,PNG,2034,0.0
3794,Papua New Guinea,PNG,2035,0.0
3795,Papua New Guinea,PNG,2036,0.0
3796,Papua New Guinea,PNG,2037,0.0
3797,Papua New Guinea,PNG,2038,0.0
3798,Papua New Guinea,PNG,2039,0.0
3799,Papua New Guinea,PNG,2040,0.0
3800,Papua New Guinea,PNG,2041,0.0
3801,Papua New Guinea,PNG,2042,0.0
3802,Papua New Guinea,PNG,2043,0.0
3803,Papua New Guinea,PNG,2044,0.0
3804,Papua New Guinea,PNG,2045,0.0
3805,Papua New Guinea,PNG,2046,0.0
3806,Papua New Guinea,PNG,2047,0.0
3807,Papua New Guinea,PNG,2048,0.0
3808,Papua New Guinea,PNG,2049,0.0
3809,Papua New Guinea,PNG,2050,0.0
3810,Paraguay,PRY,2021,1847.921089508087
3811,Paraguay,PRY,2022,1813.335438632092
3812,Paraguay,PRY,2023,1781.120172310868
3813,Paraguay,PRY,2024,1751.0396773001175
3814,Paraguay,PRY,2025,1722.888565134206
3815,Paraguay,PRY,2026,1657.200733951222
3816,Paraguay,PRY,2027,1598.9060187063735
3817,Paraguay,PRY,2028,1546.8227811966885
3818,Paraguay,PRY,2029,1500.008460258434
3819,Paraguay,PRY,2030,1457.7020183122747
3820,Paraguay,PRY,2031,1410.2222779003787
3821,Paraguay,PRY,2032,1367.6346392876987
3822,Paraguay,PRY,2033,1329.2200554831288
