Year,iso_code3,qty_soil_organic_c_stock_temperate_crop_grass_tonne_per_ha
2030,FRO,90.22331154684096
2031,FRO,90.22331154684096
2032,FRO,90.22331154684096
2033,FRO,90.22331154684096
2034,FRO,90.22331154684096
2035,FRO,90.22331154684096
2036,FRO,90.22331154684096
2037,FRO,90.22331154684096
2038,FRO,90.22331154684096
2039,FRO,90.22331154684096
2040,FRO,90.22331154684096
2041,FRO,90.22331154684096
2042,FRO,90.22331154684096
2043,FRO,90.22331154684096
2044,FRO,90.22331154684096
2045,FRO,90.22331154684096
2046,FRO,90.22331154684096
2047,FRO,90.22331154684096
2048,FRO,90.22331154684096
2049,FRO,90.22331154684096
2050,FRO,90.22331154684096
2021,FSM,87.01711491442543
2022,FSM,87.01711491442543
2023,FSM,87.01711491442543
2024,FSM,87.01711491442543
2025,FSM,87.01711491442543
2026,FSM,87.01711491442543
2027,FSM,87.01711491442543
2028,FSM,87.01711491442543
2029,FSM,87.01711491442543
2030,FSM,87.01711491442543
2031,FSM,87.01711491442543
2032,FSM,87.01711491442543
2033,FSM,87.01711491442543
2034,FSM,87.01711491442543
2035,FSM,87.01711491442543
2036,FSM,87.01711491442543
2037,FSM,87.01711491442543
2038,FSM,87.01711491442543
2039,FSM,87.01711491442543
2040,FSM,87.01711491442543
2041,FSM,87.01711491442543
2042,FSM,87.01711491442543
2043,FSM,87.01711491442543
2044,FSM,87.01711491442543
2045,FSM,87.01711491442543
2046,FSM,87.01711491442543
2047,FSM,87.01711491442543
2048,FSM,87.01711491442543
2049,FSM,87.01711491442543
2050,FSM,87.01711491442543
2021,GAB,52.16057268294578
2022,GAB,52.16057268294578
2023,GAB,52.16057268294578
2024,GAB,52.16057268294578
2025,GAB,52.16057268294578
2026,GAB,52.16057268294578
2027,GAB,52.16057268294578
2028,GAB,52.16057268294578
2029,GAB,52.16057268294578
2030,GAB,52.16057268294578
2031,GAB,52.16057268294578
2032,GAB,52.16057268294578
2033,GAB,52.16057268294578
2034,GAB,52.16057268294578
2035,GAB,52.16057268294578
2036,GAB,52.16057268294578
2037,GAB,52.16057268294578
2038,GAB,52.16057268294578
2039,GAB,52.16057268294578
2040,GAB,52.16057268294578
2041,GAB,52.16057268294578
2042,GAB,52.16057268294578
2043,GAB,52.16057268294578
2044,GAB,52.16057268294578
2045,GAB,52.16057268294578
2046,GAB,52.16057268294578
2047,GAB,52.16057268294578
2048,GAB,52.16057268294578
2049,GAB,52.16057268294578
2050,GAB,52.16057268294578
2021,GBR,82.15765818299258
2022,GBR,82.15765818299258
2023,GBR,82.15765818299258
2024,GBR,82.15765818299258
2025,GBR,82.15765818299258
2026,GBR,82.15765818299258
2027,GBR,82.15765818299258
2028,GBR,82.15765818299258
2029,GBR,82.15765818299258
2030,GBR,82.15765818299258
2031,GBR,82.15765818299258
2032,GBR,82.15765818299258
2033,GBR,82.15765818299258
2034,GBR,82.15765818299258
2035,GBR,82.15765818299258
2036,GBR,82.15765818299258
2037,GBR,82.15765818299258
2038,GBR,82.15765818299258
2039,GBR,82.15765818299258
2040,GBR,82.15765818299258
2041,GBR,82.15765818299258
2042,GBR,82.15765818299258
2043,GBR,82.15765818299258
2044,GBR,82.15765818299258
2045,GBR,82.15765818299258
2046,GBR,82.15765818299258
2047,GBR,82.15765818299258
2048,GBR,82.15765818299258
2049,GBR,82.15765818299258
2050,GBR,82.15765818299258
2021,GEO,72.4358073185859
2022,GEO,72.4358073185859
2023,GEO,72.4358073185859
2024,GEO,72.4358073185859
2025,GEO,72.4358073185859
2026,GEO,72.4358073185859
2027,GEO,72.4358073185859
2028,GEO,72.4358073185859
2029,GEO,72.4358073185859
2030,GEO,72.4358073185859
2031,GEO,72.4358073185859
2032,GEO,72.4358073185859
2033,GEO,72.4358073185859
2034,GEO,72.4358073185859
2035,GEO,72.4358073185859
2036,GEO,72.4358073185859
2037,GEO,72.4358073185859
2038,GEO,72.4358073185859
2039,GEO,72.4358073185859
2040,GEO,72.4358073185859
2041,GEO,72.4358073185859
2042,GEO,72.4358073185859
2043,GEO,72.4358073185859
2044,GEO,72.4358073185859
2045,GEO,72.4358073185859
2046,GEO,72.4358073185859
2047,GEO,72.4358073185859
2048,GEO,72.4358073185859
2049,GEO,72.4358073185859
2050,GEO,72.4358073185859
2021,GHA,36.56151908207621
2022,GHA,36.56151908207621
2023,GHA,36.56151908207621
2024,GHA,36.56151908207621
2025,GHA,36.56151908207621
2026,GHA,36.56151908207621
2027,GHA,36.56151908207621
2028,GHA,36.56151908207621
2029,GHA,36.56151908207621
2030,GHA,36.56151908207621
2031,GHA,36.56151908207621
2032,GHA,36.56151908207621
2033,GHA,36.56151908207621
2034,GHA,36.56151908207621
2035,GHA,36.56151908207621
2036,GHA,36.56151908207621
2037,GHA,36.56151908207621
2038,GHA,36.56151908207621
2039,GHA,36.56151908207621
2040,GHA,36.56151908207621
2041,GHA,36.56151908207621
2042,GHA,36.56151908207621
2043,GHA,36.56151908207621
2044,GHA,36.56151908207621
2045,GHA,36.56151908207621
2046,GHA,36.56151908207621
2047,GHA,36.56151908207621
2048,GHA,36.56151908207621
2049,GHA,36.56151908207621
2050,GHA,36.56151908207621
2021,GIN,48.84317359129264
2022,GIN,48.84317359129264
2023,GIN,48.84317359129264
2024,GIN,48.84317359129264
2025,GIN,48.84317359129264
2026,GIN,48.84317359129264
2027,GIN,48.84317359129264
2028,GIN,48.84317359129264
2029,GIN,48.84317359129264
2030,GIN,48.84317359129264
2031,GIN,48.84317359129264
2032,GIN,48.84317359129264
2033,GIN,48.84317359129264
2034,GIN,48.84317359129264
2035,GIN,48.84317359129264
2036,GIN,48.84317359129264
2037,GIN,48.84317359129264
2038,GIN,48.84317359129264
2039,GIN,48.84317359129264
2040,GIN,48.84317359129264
2041,GIN,48.84317359129264
2042,GIN,48.84317359129264
2043,GIN,48.84317359129264
2044,GIN,48.84317359129264
2045,GIN,48.84317359129264
2046,GIN,48.84317359129264
2047,GIN,48.84317359129264
2048,GIN,48.84317359129264
2049,GIN,48.84317359129264
2050,GIN,48.84317359129264
2021,GMB,27.547502047502046
2022,GMB,27.547502047502046
2023,GMB,27.547502047502046
2024,GMB,27.547502047502046
2025,GMB,27.547502047502046
2026,GMB,27.547502047502046
2027,GMB,27.547502047502046
2028,GMB,27.547502047502046
2029,GMB,27.547502047502046
2030,GMB,27.547502047502046
2031,GMB,27.547502047502046
2032,GMB,27.547502047502046
2033,GMB,27.547502047502046
2034,GMB,27.547502047502046
2035,GMB,27.547502047502046
2036,GMB,27.547502047502046
2037,GMB,27.547502047502046
2038,GMB,27.547502047502046
2039,GMB,27.547502047502046
2040,GMB,27.547502047502046
2041,GMB,27.547502047502046
2042,GMB,27.547502047502046
2043,GMB,27.547502047502046
2044,GMB,27.547502047502046
2045,GMB,27.547502047502046
2046,GMB,27.547502047502046
2047,GMB,27.547502047502046
2048,GMB,27.547502047502046
2049,GMB,27.547502047502046
2050,GMB,27.547502047502046
2021,GNB,41.12742653006201
2022,GNB,41.12742653006201
2023,GNB,41.12742653006201
2024,GNB,41.12742653006201
2025,GNB,41.12742653006201
2026,GNB,41.12742653006201
2027,GNB,41.12742653006201
2028,GNB,41.12742653006201
2029,GNB,41.12742653006201
2030,GNB,41.12742653006201
2031,GNB,41.12742653006201
2032,GNB,41.12742653006201
2033,GNB,41.12742653006201
2034,GNB,41.12742653006201
2035,GNB,41.12742653006201
2036,GNB,41.12742653006201
2037,GNB,41.12742653006201
2038,GNB,41.12742653006201
2039,GNB,41.12742653006201
2040,GNB,41.12742653006201
2041,GNB,41.12742653006201
2042,GNB,41.12742653006201
2043,GNB,41.12742653006201
2044,GNB,41.12742653006201
2045,GNB,41.12742653006201
2046,GNB,41.12742653006201
2047,GNB,41.12742653006201
2048,GNB,41.12742653006201
2049,GNB,41.12742653006201
2050,GNB,41.12742653006201
2021,GNQ,55.76012947448591
2022,GNQ,55.76012947448591
2023,GNQ,55.76012947448591
2024,GNQ,55.76012947448591
2025,GNQ,55.76012947448591
2026,GNQ,55.76012947448591
2027,GNQ,55.76012947448591
2028,GNQ,55.76012947448591
2029,GNQ,55.76012947448591
2030,GNQ,55.76012947448591
2031,GNQ,55.76012947448591
2032,GNQ,55.76012947448591
2033,GNQ,55.76012947448591
2034,GNQ,55.76012947448591
2035,GNQ,55.76012947448591
2036,GNQ,55.76012947448591
2037,GNQ,55.76012947448591
2038,GNQ,55.76012947448591
2039,GNQ,55.76012947448591
2040,GNQ,55.76012947448591
2041,GNQ,55.76012947448591
2042,GNQ,55.76012947448591
2043,GNQ,55.76012947448591
2044,GNQ,55.76012947448591
2045,GNQ,55.76012947448591
2046,GNQ,55.76012947448591
2047,GNQ,55.76012947448591
2048,GNQ,55.76012947448591
2049,GNQ,55.76012947448591
2050,GNQ,55.76012947448591
2021,GRC,47.35461290661155
2022,GRC,47.35461290661155
2023,GRC,47.35461290661155
2024,GRC,47.35461290661155
2025,GRC,47.35461290661155
2026,GRC,47.35461290661155
2027,GRC,47.35461290661155
2028,GRC,47.35461290661155
2029,GRC,47.35461290661155
2030,GRC,47.35461290661155
2031,GRC,47.35461290661155
2032,GRC,47.35461290661155
2033,GRC,47.35461290661155
2034,GRC,47.35461290661155
2035,GRC,47.35461290661155
2036,GRC,47.35461290661155
2037,GRC,47.35461290661155
2038,GRC,47.35461290661155
2039,GRC,47.35461290661155
2040,GRC,47.35461290661155
2041,GRC,47.35461290661155
2042,GRC,47.35461290661155
2043,GRC,47.35461290661155
2044,GRC,47.35461290661155
2045,GRC,47.35461290661155
2046,GRC,47.35461290661155
2047,GRC,47.35461290661155
2048,GRC,47.35461290661155
2049,GRC,47.35461290661155
2050,GRC,47.35461290661155
2021,GRD,68.58275862068966
2022,GRD,68.58275862068966
2023,GRD,68.58275862068966
2024,GRD,68.58275862068966
2025,GRD,68.58275862068966
2026,GRD,68.58275862068966
2027,GRD,68.58275862068966
2028,GRD,68.58275862068966
2029,GRD,68.58275862068966
2030,GRD,68.58275862068966
2031,GRD,68.58275862068966
2032,GRD,68.58275862068966
2033,GRD,68.58275862068966
2034,GRD,68.58275862068966
2035,GRD,68.58275862068966
2036,GRD,68.58275862068966
2037,GRD,68.58275862068966
2038,GRD,68.58275862068966
2039,GRD,68.58275862068966
2040,GRD,68.58275862068966
2041,GRD,68.58275862068966
2042,GRD,68.58275862068966
2043,GRD,68.58275862068966
2044,GRD,68.58275862068966
2045,GRD,68.58275862068966
2046,GRD,68.58275862068966
2047,GRD,68.58275862068966
2048,GRD,68.58275862068966
2049,GRD,68.58275862068966
2050,GRD,68.58275862068966
2021,GRL,89.0040965391973
2022,GRL,89.0040965391973
2023,GRL,89.0040965391973
2024,GRL,89.0040965391973
2025,GRL,89.0040965391973
2026,GRL,89.0040965391973
2027,GRL,89.0040965391973
2028,GRL,89.0040965391973
2029,GRL,89.0040965391973
2030,GRL,89.0040965391973
2031,GRL,89.0040965391973
2032,GRL,89.0040965391973
2033,GRL,89.0040965391973
2034,GRL,89.0040965391973
2035,GRL,89.0040965391973
2036,GRL,89.0040965391973
2037,GRL,89.0040965391973
2038,GRL,89.0040965391973
2039,GRL,89.0040965391973
2040,GRL,89.0040965391973
2041,GRL,89.0040965391973
2042,GRL,89.0040965391973
2043,GRL,89.0040965391973
2044,GRL,89.0040965391973
2045,GRL,89.0040965391973
2046,GRL,89.0040965391973
2047,GRL,89.0040965391973
2048,GRL,89.0040965391973
2049,GRL,89.0040965391973
2050,GRL,89.0040965391973
2021,GTM,66.24712809936636
2022,GTM,66.24712809936636
2023,GTM,66.24712809936636
2024,GTM,66.24712809936636
2025,GTM,66.24712809936636
2026,GTM,66.24712809936636
2027,GTM,66.24712809936636
2028,GTM,66.24712809936636
2029,GTM,66.24712809936636
2030,GTM,66.24712809936636
2031,GTM,66.24712809936636
2032,GTM,66.24712809936636
2033,GTM,66.24712809936636
2034,GTM,66.24712809936636
2035,GTM,66.24712809936636
2036,GTM,66.24712809936636
2037,GTM,66.24712809936636
2038,GTM,66.24712809936636
2039,GTM,66.24712809936636
2040,GTM,66.24712809936636
2041,GTM,66.24712809936636
2042,GTM,66.24712809936636
2043,GTM,66.24712809936636
2044,GTM,66.24712809936636
2045,GTM,66.24712809936636
2046,GTM,66.24712809936636
2047,GTM,66.24712809936636
2048,GTM,66.24712809936636
2049,GTM,66.24712809936636
2050,GTM,66.24712809936636
2021,GUM,57.20087336244541
2022,GUM,57.20087336244541
2023,GUM,57.20087336244541
2024,GUM,57.20087336244541
2025,GUM,57.20087336244541
2026,GUM,57.20087336244541
2027,GUM,57.20087336244541
2028,GUM,57.20087336244541
2029,GUM,57.20087336244541
2030,GUM,57.20087336244541
2031,GUM,57.20087336244541
2032,GUM,57.20087336244541
2033,GUM,57.20087336244541
2034,GUM,57.20087336244541
2035,GUM,57.20087336244541
2036,GUM,57.20087336244541
2037,GUM,57.20087336244541
2038,GUM,57.20087336244541
2039,GUM,57.20087336244541
2040,GUM,57.20087336244541
2041,GUM,57.20087336244541
2042,GUM,57.20087336244541
2043,GUM,57.20087336244541
2044,GUM,57.20087336244541
2045,GUM,57.20087336244541
2046,GUM,57.20087336244541
2047,GUM,57.20087336244541
2048,GUM,57.20087336244541
2049,GUM,57.20087336244541
2050,GUM,57.20087336244541
2021,GUY,50.29649589288258
2022,GUY,50.29649589288258
2023,GUY,50.29649589288258
2024,GUY,50.29649589288258
2025,GUY,50.29649589288258
2026,GUY,50.29649589288258
2027,GUY,50.29649589288258
2028,GUY,50.29649589288258
2029,GUY,50.29649589288258
2030,GUY,50.29649589288258
2031,GUY,50.29649589288258
2032,GUY,50.29649589288258
2033,GUY,50.29649589288258
2034,GUY,50.29649589288258
2035,GUY,50.29649589288258
2036,GUY,50.29649589288258
2037,GUY,50.29649589288258
2038,GUY,50.29649589288258
2039,GUY,50.29649589288258
2040,GUY,50.29649589288258
2041,GUY,50.29649589288258
2042,GUY,50.29649589288258
2043,GUY,50.29649589288258
2044,GUY,50.29649589288258
2045,GUY,50.29649589288258
2046,GUY,50.29649589288258
2047,GUY,50.29649589288258
2048,GUY,50.29649589288258
2049,GUY,50.29649589288258
2050,GUY,50.29649589288258
2021,HKG,55.10550458715596
2022,HKG,55.10550458715596
2023,HKG,55.10550458715596
2024,HKG,55.10550458715596
2025,HKG,55.10550458715596
2026,HKG,55.10550458715596
2027,HKG,55.10550458715596
2028,HKG,55.10550458715596
2029,HKG,55.10550458715596
2030,HKG,55.10550458715596
2031,HKG,55.10550458715596
2032,HKG,55.10550458715596
2033,HKG,55.10550458715596
2034,HKG,55.10550458715596
2035,HKG,55.10550458715596
2036,HKG,55.10550458715596
2037,HKG,55.10550458715596
2038,HKG,55.10550458715596
2039,HKG,55.10550458715596
2040,HKG,55.10550458715596
2041,HKG,55.10550458715596
2042,HKG,55.10550458715596
2043,HKG,55.10550458715596
2044,HKG,55.10550458715596
2045,HKG,55.10550458715596
2046,HKG,55.10550458715596
2047,HKG,55.10550458715596
2048,HKG,55.10550458715596
2049,HKG,55.10550458715596
2050,HKG,55.10550458715596
2021,HND,66.80228602530957
2022,HND,66.80228602530957
2023,HND,66.80228602530957
2024,HND,66.80228602530957
2025,HND,66.80228602530957
2026,HND,66.80228602530957
2027,HND,66.80228602530957
2028,HND,66.80228602530957
2029,HND,66.80228602530957
2030,HND,66.80228602530957
2031,HND,66.80228602530957
2032,HND,66.80228602530957
2033,HND,66.80228602530957
2034,HND,66.80228602530957
2035,HND,66.80228602530957
2036,HND,66.80228602530957
2037,HND,66.80228602530957
2038,HND,66.80228602530957
2039,HND,66.80228602530957
2040,HND,66.80228602530957
2041,HND,66.80228602530957
2042,HND,66.80228602530957
2043,HND,66.80228602530957
2044,HND,66.80228602530957
2045,HND,66.80228602530957
2046,HND,66.80228602530957
2047,HND,66.80228602530957
2048,HND,66.80228602530957
2049,HND,66.80228602530957
2050,HND,66.80228602530957
2021,HRV,64.12453914654667
2022,HRV,64.12453914654667
2023,HRV,64.12453914654667
2024,HRV,64.12453914654667
2025,HRV,64.12453914654667
2026,HRV,64.12453914654667
2027,HRV,64.12453914654667
2028,HRV,64.12453914654667
2029,HRV,64.12453914654667
2030,HRV,64.12453914654667
2031,HRV,64.12453914654667
2032,HRV,64.12453914654667
2033,HRV,64.12453914654667
2034,HRV,64.12453914654667
2035,HRV,64.12453914654667
2036,HRV,64.12453914654667
2037,HRV,64.12453914654667
2038,HRV,64.12453914654667
2039,HRV,64.12453914654667
2040,HRV,64.12453914654667
2041,HRV,64.12453914654667
2042,HRV,64.12453914654667
2043,HRV,64.12453914654667
2044,HRV,64.12453914654667
2045,HRV,64.12453914654667
2046,HRV,64.12453914654667
2047,HRV,64.12453914654667
2048,HRV,64.12453914654667
2049,HRV,64.12453914654667
2050,HRV,64.12453914654667
2021,HTI,63.44183414634146
2022,HTI,63.44183414634146
2023,HTI,63.44183414634146
2024,HTI,63.44183414634146
2025,HTI,63.44183414634146
2026,HTI,63.44183414634146
2027,HTI,63.44183414634146
2028,HTI,63.44183414634146
2029,HTI,63.44183414634146
2030,HTI,63.44183414634146
2031,HTI,63.44183414634146
2032,HTI,63.44183414634146
2033,HTI,63.44183414634146
2034,HTI,63.44183414634146
2035,HTI,63.44183414634146
2036,HTI,63.44183414634146
2037,HTI,63.44183414634146
2038,HTI,63.44183414634146
2039,HTI,63.44183414634146
2040,HTI,63.44183414634146
2041,HTI,63.44183414634146
2042,HTI,63.44183414634146
2043,HTI,63.44183414634146
2044,HTI,63.44183414634146
2045,HTI,63.44183414634146
2046,HTI,63.44183414634146
2047,HTI,63.44183414634146
2048,HTI,63.44183414634146
2049,HTI,63.44183414634146
2050,HTI,63.44183414634146
2021,HUN,48.1686655136316
2022,HUN,48.1686655136316
2023,HUN,48.1686655136316
2024,HUN,48.1686655136316
2025,HUN,48.1686655136316
2026,HUN,48.1686655136316
2027,HUN,48.1686655136316
2028,HUN,48.1686655136316
2029,HUN,48.1686655136316
2030,HUN,48.1686655136316
2031,HUN,48.1686655136316
2032,HUN,48.1686655136316
2033,HUN,48.1686655136316
2034,HUN,48.1686655136316
2035,HUN,48.1686655136316
2036,HUN,48.1686655136316
2037,HUN,48.1686655136316
2038,HUN,48.1686655136316
2039,HUN,48.1686655136316
2040,HUN,48.1686655136316
2041,HUN,48.1686655136316
2042,HUN,48.1686655136316
2043,HUN,48.1686655136316
2044,HUN,48.1686655136316
2045,HUN,48.1686655136316
2046,HUN,48.1686655136316
2047,HUN,48.1686655136316
2048,HUN,48.1686655136316
2049,HUN,48.1686655136316
2050,HUN,48.1686655136316
2021,IDN,63.80652701326975
2022,IDN,63.80652701326975
2023,IDN,63.80652701326975
2024,IDN,63.80652701326975
2025,IDN,63.80652701326975
2026,IDN,63.80652701326975
2027,IDN,63.80652701326975
2028,IDN,63.80652701326975
2029,IDN,63.80652701326975
2030,IDN,63.80652701326975
2031,IDN,63.80652701326975
2032,IDN,63.80652701326975
2033,IDN,63.80652701326975
2034,IDN,63.80652701326975
2035,IDN,63.80652701326975
2036,IDN,63.80652701326975
2037,IDN,63.80652701326975
2038,IDN,63.80652701326975
2039,IDN,63.80652701326975
2040,IDN,63.80652701326975
2041,IDN,63.80652701326975
2042,IDN,63.80652701326975
2043,IDN,63.80652701326975
2044,IDN,63.80652701326975
2045,IDN,63.80652701326975
2046,IDN,63.80652701326975
2047,IDN,63.80652701326975
2048,IDN,63.80652701326975
2049,IDN,63.80652701326975
2050,IDN,63.80652701326975
2021,IMN,87.95882352941176
2022,IMN,87.95882352941176
2023,IMN,87.95882352941176
2024,IMN,87.95882352941176
2025,IMN,87.95882352941176
2026,IMN,87.95882352941176
2027,IMN,87.95882352941176
2028,IMN,87.95882352941176
2029,IMN,87.95882352941176
2030,IMN,87.95882352941176
2031,IMN,87.95882352941176
2032,IMN,87.95882352941176
2033,IMN,87.95882352941176
2034,IMN,87.95882352941176
2035,IMN,87.95882352941176
2036,IMN,87.95882352941176
2037,IMN,87.95882352941176
2038,IMN,87.95882352941176
2039,IMN,87.95882352941176
2040,IMN,87.95882352941176
2041,IMN,87.95882352941176
2042,IMN,87.95882352941176
2043,IMN,87.95882352941176
2044,IMN,87.95882352941176
2045,IMN,87.95882352941176
2046,IMN,87.95882352941176
2047,IMN,87.95882352941176
2048,IMN,87.95882352941176
2049,IMN,87.95882352941176
2050,IMN,87.95882352941176
2021,IND,38.26892570269326
2022,IND,38.26892570269326
2023,IND,38.26892570269326
2024,IND,38.26892570269326
2025,IND,38.26892570269326
2026,IND,38.26892570269326
2027,IND,38.26892570269326
2028,IND,38.26892570269326
2029,IND,38.26892570269326
2030,IND,38.26892570269326
2031,IND,38.26892570269326
2032,IND,38.26892570269326
2033,IND,38.26892570269326
2034,IND,38.26892570269326
2035,IND,38.26892570269326
2036,IND,38.26892570269326
2037,IND,38.26892570269326
2038,IND,38.26892570269326
2039,IND,38.26892570269326
2040,IND,38.26892570269326
2041,IND,38.26892570269326
2042,IND,38.26892570269326
2043,IND,38.26892570269326
2044,IND,38.26892570269326
2045,IND,38.26892570269326
2046,IND,38.26892570269326
2047,IND,38.26892570269326
2048,IND,38.26892570269326
2049,IND,38.26892570269326
2050,IND,38.26892570269326
2021,IRL,90.88582246145424
2022,IRL,90.88582246145424
2023,IRL,90.88582246145424
2024,IRL,90.88582246145424
2025,IRL,90.88582246145424
2026,IRL,90.88582246145424
2027,IRL,90.88582246145424
2028,IRL,90.88582246145424
2029,IRL,90.88582246145424
2030,IRL,90.88582246145424
2031,IRL,90.88582246145424
2032,IRL,90.88582246145424
2033,IRL,90.88582246145424
2034,IRL,90.88582246145424
2035,IRL,90.88582246145424
2036,IRL,90.88582246145424
2037,IRL,90.88582246145424
2038,IRL,90.88582246145424
2039,IRL,90.88582246145424
2040,IRL,90.88582246145424
2041,IRL,90.88582246145424
2042,IRL,90.88582246145424
2043,IRL,90.88582246145424
2044,IRL,90.88582246145424
2045,IRL,90.88582246145424
2046,IRL,90.88582246145424
2047,IRL,90.88582246145424
2048,IRL,90.88582246145424
2049,IRL,90.88582246145424
2050,IRL,90.88582246145424
2021,IRN,25.875119367084363
2022,IRN,25.875119367084363
2023,IRN,25.875119367084363
2024,IRN,25.875119367084363
2025,IRN,25.875119367084363
2026,IRN,25.875119367084363
2027,IRN,25.875119367084363
2028,IRN,25.875119367084363
2029,IRN,25.875119367084363
2030,IRN,25.875119367084363
2031,IRN,25.875119367084363
2032,IRN,25.875119367084363
2033,IRN,25.875119367084363
2034,IRN,25.875119367084363
2035,IRN,25.875119367084363
2036,IRN,25.875119367084363
2037,IRN,25.875119367084363
2038,IRN,25.875119367084363
2039,IRN,25.875119367084363
2040,IRN,25.875119367084363
2041,IRN,25.875119367084363
2042,IRN,25.875119367084363
2043,IRN,25.875119367084363
2044,IRN,25.875119367084363
2045,IRN,25.875119367084363
2046,IRN,25.875119367084363
2047,IRN,25.875119367084363
2048,IRN,25.875119367084363
2049,IRN,25.875119367084363
2050,IRN,25.875119367084363
2021,IRQ,23.795904746401245
2022,IRQ,23.795904746401245
2023,IRQ,23.795904746401245
2024,IRQ,23.795904746401245
2025,IRQ,23.795904746401245
2026,IRQ,23.795904746401245
2027,IRQ,23.795904746401245
2028,IRQ,23.795904746401245
2029,IRQ,23.795904746401245
2030,IRQ,23.795904746401245
2031,IRQ,23.795904746401245
2032,IRQ,23.795904746401245
2033,IRQ,23.795904746401245
2034,IRQ,23.795904746401245
2035,IRQ,23.795904746401245
2036,IRQ,23.795904746401245
2037,IRQ,23.795904746401245
2038,IRQ,23.795904746401245
2039,IRQ,23.795904746401245
2040,IRQ,23.795904746401245
2041,IRQ,23.795904746401245
2042,IRQ,23.795904746401245
2043,IRQ,23.795904746401245
2044,IRQ,23.795904746401245
2045,IRQ,23.795904746401245
2046,IRQ,23.795904746401245
2047,IRQ,23.795904746401245
2048,IRQ,23.795904746401245
2049,IRQ,23.795904746401245
2050,IRQ,23.795904746401245
2021,ISL,108.35491658580496
2022,ISL,108.35491658580496
2023,ISL,108.35491658580496
2024,ISL,108.35491658580496
2025,ISL,108.35491658580496
2026,ISL,108.35491658580496
2027,ISL,108.35491658580496
2028,ISL,108.35491658580496
2029,ISL,108.35491658580496
2030,ISL,108.35491658580496
2031,ISL,108.35491658580496
2032,ISL,108.35491658580496
2033,ISL,108.35491658580496
2034,ISL,108.35491658580496
2035,ISL,108.35491658580496
2036,ISL,108.35491658580496
2037,ISL,108.35491658580496
2038,ISL,108.35491658580496
2039,ISL,108.35491658580496
2040,ISL,108.35491658580496
2041,ISL,108.35491658580496
2042,ISL,108.35491658580496
2043,ISL,108.35491658580496
2044,ISL,108.35491658580496
2045,ISL,108.35491658580496
2046,ISL,108.35491658580496
2047,ISL,108.35491658580496
2048,ISL,108.35491658580496
2049,ISL,108.35491658580496
2050,ISL,108.35491658580496
2021,ISR,28.38256255527233
2022,ISR,28.38256255527233
2023,ISR,28.38256255527233
2024,ISR,28.38256255527233
2025,ISR,28.38256255527233
2026,ISR,28.38256255527233
2027,ISR,28.38256255527233
2028,ISR,28.38256255527233
2029,ISR,28.38256255527233
2030,ISR,28.38256255527233
2031,ISR,28.38256255527233
2032,ISR,28.38256255527233
2033,ISR,28.38256255527233
2034,ISR,28.38256255527233
2035,ISR,28.38256255527233
2036,ISR,28.38256255527233
2037,ISR,28.38256255527233
2038,ISR,28.38256255527233
2039,ISR,28.38256255527233
2040,ISR,28.38256255527233
2041,ISR,28.38256255527233
2042,ISR,28.38256255527233
2043,ISR,28.38256255527233
2044,ISR,28.38256255527233
2045,ISR,28.38256255527233
2046,ISR,28.38256255527233
2047,ISR,28.38256255527233
2048,ISR,28.38256255527233
2049,ISR,28.38256255527233
2050,ISR,28.38256255527233
2021,ITA,56.16696331577029
2022,ITA,56.16696331577029
2023,ITA,56.16696331577029
2024,ITA,56.16696331577029
2025,ITA,56.16696331577029
2026,ITA,56.16696331577029
2027,ITA,56.16696331577029
2028,ITA,56.16696331577029
2029,ITA,56.16696331577029
2030,ITA,56.16696331577029
2031,ITA,56.16696331577029
2032,ITA,56.16696331577029
2033,ITA,56.16696331577029
2034,ITA,56.16696331577029
2035,ITA,56.16696331577029
2036,ITA,56.16696331577029
2037,ITA,56.16696331577029
2038,ITA,56.16696331577029
2039,ITA,56.16696331577029
2040,ITA,56.16696331577029
2041,ITA,56.16696331577029
2042,ITA,56.16696331577029
2043,ITA,56.16696331577029
2044,ITA,56.16696331577029
2045,ITA,56.16696331577029
2046,ITA,56.16696331577029
2047,ITA,56.16696331577029
2048,ITA,56.16696331577029
2049,ITA,56.16696331577029
2050,ITA,56.16696331577029
2021,JAM,72.54082123281084
2022,JAM,72.54082123281084
2023,JAM,72.54082123281084
2024,JAM,72.54082123281084
2025,JAM,72.54082123281084
2026,JAM,72.54082123281084
2027,JAM,72.54082123281084
2028,JAM,72.54082123281084
2029,JAM,72.54082123281084
2030,JAM,72.54082123281084
2031,JAM,72.54082123281084
2032,JAM,72.54082123281084
2033,JAM,72.54082123281084
2034,JAM,72.54082123281084
2035,JAM,72.54082123281084
2036,JAM,72.54082123281084
2037,JAM,72.54082123281084
2038,JAM,72.54082123281084
2039,JAM,72.54082123281084
2040,JAM,72.54082123281084
2041,JAM,72.54082123281084
2042,JAM,72.54082123281084
2043,JAM,72.54082123281084
2044,JAM,72.54082123281084
2045,JAM,72.54082123281084
2046,JAM,72.54082123281084
2047,JAM,72.54082123281084
2048,JAM,72.54082123281084
2049,JAM,72.54082123281084
2050,JAM,72.54082123281084
2021,JOR,19.752274381368267
2022,JOR,19.752274381368267
2023,JOR,19.752274381368267
2024,JOR,19.752274381368267
2025,JOR,19.752274381368267
2026,JOR,19.752274381368267
2027,JOR,19.752274381368267
2028,JOR,19.752274381368267
2029,JOR,19.752274381368267
