Year,iso_code3,fuelefficiency_trns_road_heavy_regional_diesel_km_per_litre
2015.0,LAO,2.750132522500469
2016.0,LAO,2.7495008628924302
2017.0,LAO,2.748871981808376
2018.0,LAO,2.748345906111714
2019.0,LAO,2.748022662665855
2020.0,LAO,2.7480022783342064
2021.0,LAO,2.748384779980179
2022.0,LAO,2.7492701944671807
2023.0,LAO,2.750758548658622
2024.0,LAO,2.75294986941791
2025.0,LAO,2.7559441836084573
2026.0,LAO,2.7598415180936704
2027.0,LAO,2.7647418997369595
2028.0,LAO,2.7707453554017345
2029.0,LAO,2.7779519119514036
2030.0,LAO,2.786461596249374
2031.0,LAO,2.7963744351590596
2032.0,LAO,2.8077904555438673
2033.0,LAO,2.820809684267206
2034.0,LAO,2.8355321481924856
2035.0,LAO,2.852057874183115
2036.0,LAO,2.870479167764439
2037.0,LAO,2.890764815564028
2038.0,LAO,2.912784262329378
2039.0,LAO,2.9364041389092757
2040.0,LAO,2.9614910761525084
2041.0,LAO,2.987911704907865
2042.0,LAO,3.0155326560241256
2043.0,LAO,3.0442205603500914
2044.0,LAO,3.073842048734543
2045.0,LAO,3.1042637520262684
2046.0,LAO,3.1353523010740556
2047.0,LAO,3.166974326726685
2048.0,LAO,3.198996459832958
2049.0,LAO,3.231285331241656
2050.0,LAO,3.263707571801566
2051.0,LAO,
2052.0,LAO,
2053.0,LAO,
2054.0,LAO,
2055.0,LAO,
2015.0,LBN,2.750132522500469
2016.0,LBN,2.7495008628924302
2017.0,LBN,2.748871981808376
2018.0,LBN,2.748345906111714
2019.0,LBN,2.748022662665855
2020.0,LBN,2.7480022783342064
2021.0,LBN,2.748384779980179
2022.0,LBN,2.7492701944671807
2023.0,LBN,2.750758548658622
2024.0,LBN,2.75294986941791
2025.0,LBN,2.7559441836084573
2026.0,LBN,2.7598415180936704
2027.0,LBN,2.7647418997369595
2028.0,LBN,2.7707453554017345
2029.0,LBN,2.7779519119514036
2030.0,LBN,2.786461596249374
2031.0,LBN,2.7963744351590596
2032.0,LBN,2.8077904555438673
2033.0,LBN,2.820809684267206
2034.0,LBN,2.8355321481924856
2035.0,LBN,2.852057874183115
2036.0,LBN,2.870479167764439
2037.0,LBN,2.890764815564028
2038.0,LBN,2.912784262329378
2039.0,LBN,2.9364041389092757
2040.0,LBN,2.9614910761525084
2041.0,LBN,2.987911704907865
2042.0,LBN,3.0155326560241256
2043.0,LBN,3.0442205603500914
2044.0,LBN,3.073842048734543
2045.0,LBN,3.1042637520262684
2046.0,LBN,3.1353523010740556
2047.0,LBN,3.166974326726685
2048.0,LBN,3.198996459832958
2049.0,LBN,3.231285331241656
2050.0,LBN,3.263707571801566
2015.0,LBR,2.750132522500469
2016.0,LBR,2.7495008628924302
2017.0,LBR,2.748871981808376
2018.0,LBR,2.748345906111714
2019.0,LBR,2.748022662665855
2020.0,LBR,2.7480022783342064
2021.0,LBR,2.748384779980179
2022.0,LBR,2.7492701944671807
2023.0,LBR,2.750758548658622
2024.0,LBR,2.75294986941791
2025.0,LBR,2.7559441836084573
2026.0,LBR,2.7598415180936704
2027.0,LBR,2.7647418997369595
2028.0,LBR,2.7707453554017345
2029.0,LBR,2.7779519119514036
2030.0,LBR,2.786461596249374
2031.0,LBR,2.7963744351590596
2032.0,LBR,2.8077904555438673
2033.0,LBR,2.820809684267206
2034.0,LBR,2.8355321481924856
2035.0,LBR,2.852057874183115
2036.0,LBR,2.870479167764439
2037.0,LBR,2.890764815564028
2038.0,LBR,2.912784262329378
2039.0,LBR,2.9364041389092757
2040.0,LBR,2.9614910761525084
2041.0,LBR,2.987911704907865
2042.0,LBR,3.0155326560241256
2043.0,LBR,3.0442205603500914
2044.0,LBR,3.073842048734543
2045.0,LBR,3.1042637520262684
2046.0,LBR,3.1353523010740556
2047.0,LBR,3.166974326726685
2048.0,LBR,3.198996459832958
2049.0,LBR,3.231285331241656
2050.0,LBR,3.263707571801566
2051.0,LBR,
2052.0,LBR,
2053.0,LBR,
2054.0,LBR,
2055.0,LBR,
2015.0,LBY,2.750132522500469
2016.0,LBY,2.7495008628924302
2017.0,LBY,2.748871981808376
2018.0,LBY,2.748345906111714
2019.0,LBY,2.748022662665855
2020.0,LBY,2.7480022783342064
2021.0,LBY,2.748384779980179
2022.0,LBY,2.7492701944671807
2023.0,LBY,2.750758548658622
2024.0,LBY,2.75294986941791
2025.0,LBY,2.7559441836084573
2026.0,LBY,2.7598415180936704
2027.0,LBY,2.7647418997369595
2028.0,LBY,2.7707453554017345
2029.0,LBY,2.7779519119514036
2030.0,LBY,2.786461596249374
2031.0,LBY,2.7963744351590596
2032.0,LBY,2.8077904555438673
2033.0,LBY,2.820809684267206
2034.0,LBY,2.8355321481924856
2035.0,LBY,2.852057874183115
2036.0,LBY,2.870479167764439
2037.0,LBY,2.890764815564028
2038.0,LBY,2.912784262329378
2039.0,LBY,2.9364041389092757
2040.0,LBY,2.9614910761525084
2041.0,LBY,2.987911704907865
2042.0,LBY,3.0155326560241256
2043.0,LBY,3.0442205603500914
2044.0,LBY,3.073842048734543
2045.0,LBY,3.1042637520262684
2046.0,LBY,3.1353523010740556
2047.0,LBY,3.166974326726685
2048.0,LBY,3.198996459832958
2049.0,LBY,3.231285331241656
2050.0,LBY,3.263707571801566
2015.0,LCA,2.750132522500469
2016.0,LCA,2.7495008628924302
2017.0,LCA,2.748871981808376
2018.0,LCA,2.748345906111714
2019.0,LCA,2.748022662665855
2020.0,LCA,2.7480022783342064
2021.0,LCA,2.748384779980179
2022.0,LCA,2.7492701944671807
2023.0,LCA,2.750758548658622
2024.0,LCA,2.75294986941791
2025.0,LCA,2.7559441836084573
2026.0,LCA,2.7598415180936704
2027.0,LCA,2.7647418997369595
2028.0,LCA,2.7707453554017345
2029.0,LCA,2.7779519119514036
2030.0,LCA,2.786461596249374
2031.0,LCA,2.7963744351590596
2032.0,LCA,2.8077904555438673
2033.0,LCA,2.820809684267206
2034.0,LCA,2.8355321481924856
2035.0,LCA,2.852057874183115
2036.0,LCA,2.870479167764439
2037.0,LCA,2.890764815564028
2038.0,LCA,2.912784262329378
2039.0,LCA,2.9364041389092757
2040.0,LCA,2.9614910761525084
2041.0,LCA,2.987911704907865
2042.0,LCA,3.0155326560241256
2043.0,LCA,3.0442205603500914
2044.0,LCA,3.073842048734543
2045.0,LCA,3.1042637520262684
2046.0,LCA,3.1353523010740556
2047.0,LCA,3.166974326726685
2048.0,LCA,3.198996459832958
2049.0,LCA,3.231285331241656
2050.0,LCA,3.263707571801566
2015.0,LCN,
2016.0,LCN,
2017.0,LCN,
2018.0,LCN,
2019.0,LCN,
2020.0,LCN,
2021.0,LCN,
2022.0,LCN,
2023.0,LCN,
2024.0,LCN,
2025.0,LCN,
2026.0,LCN,
2027.0,LCN,
2028.0,LCN,
2029.0,LCN,
2030.0,LCN,
2031.0,LCN,
2032.0,LCN,
2033.0,LCN,
2034.0,LCN,
2035.0,LCN,
2036.0,LCN,
2037.0,LCN,
2038.0,LCN,
2039.0,LCN,
2040.0,LCN,
2041.0,LCN,
2042.0,LCN,
2043.0,LCN,
2044.0,LCN,
2045.0,LCN,
2046.0,LCN,
2047.0,LCN,
2048.0,LCN,
2049.0,LCN,
2050.0,LCN,
2015.0,LDC,
2016.0,LDC,
2017.0,LDC,
2018.0,LDC,
2019.0,LDC,
2020.0,LDC,
2021.0,LDC,
2022.0,LDC,
2023.0,LDC,
2024.0,LDC,
2025.0,LDC,
2026.0,LDC,
2027.0,LDC,
2028.0,LDC,
2029.0,LDC,
2030.0,LDC,
2031.0,LDC,
2032.0,LDC,
2033.0,LDC,
2034.0,LDC,
2035.0,LDC,
2036.0,LDC,
2037.0,LDC,
2038.0,LDC,
2039.0,LDC,
2040.0,LDC,
2041.0,LDC,
2042.0,LDC,
2043.0,LDC,
2044.0,LDC,
2045.0,LDC,
2046.0,LDC,
2047.0,LDC,
2048.0,LDC,
2049.0,LDC,
2050.0,LDC,
2015.0,LIC,
2016.0,LIC,
2017.0,LIC,
2018.0,LIC,
2019.0,LIC,
2020.0,LIC,
2021.0,LIC,
2022.0,LIC,
2023.0,LIC,
2024.0,LIC,
2025.0,LIC,
2026.0,LIC,
2027.0,LIC,
2028.0,LIC,
2029.0,LIC,
2030.0,LIC,
2031.0,LIC,
2032.0,LIC,
2033.0,LIC,
2034.0,LIC,
2035.0,LIC,
2036.0,LIC,
2037.0,LIC,
2038.0,LIC,
2039.0,LIC,
2040.0,LIC,
2041.0,LIC,
2042.0,LIC,
2043.0,LIC,
2044.0,LIC,
2045.0,LIC,
2046.0,LIC,
2047.0,LIC,
2048.0,LIC,
2049.0,LIC,
2050.0,LIC,
2015.0,LIE,2.750132522500469
2016.0,LIE,2.7495008628924302
2017.0,LIE,2.748871981808376
2018.0,LIE,2.748345906111714
2019.0,LIE,2.748022662665855
2020.0,LIE,2.7480022783342064
2021.0,LIE,2.748384779980179
2022.0,LIE,2.7492701944671807
2023.0,LIE,2.750758548658622
2024.0,LIE,2.75294986941791
2025.0,LIE,2.7559441836084573
2026.0,LIE,2.7598415180936704
2027.0,LIE,2.7647418997369595
2028.0,LIE,2.7707453554017345
2029.0,LIE,2.7779519119514036
2030.0,LIE,2.786461596249374
2031.0,LIE,2.7963744351590596
2032.0,LIE,2.8077904555438673
2033.0,LIE,2.820809684267206
2034.0,LIE,2.8355321481924856
2035.0,LIE,2.852057874183115
2036.0,LIE,2.870479167764439
2037.0,LIE,2.890764815564028
2038.0,LIE,2.912784262329378
2039.0,LIE,2.9364041389092757
2040.0,LIE,2.9614910761525084
2041.0,LIE,2.987911704907865
2042.0,LIE,3.0155326560241256
2043.0,LIE,3.0442205603500914
2044.0,LIE,3.073842048734543
2045.0,LIE,3.1042637520262684
2046.0,LIE,3.1353523010740556
2047.0,LIE,3.166974326726685
2048.0,LIE,3.198996459832958
2049.0,LIE,3.231285331241656
2050.0,LIE,3.263707571801566
2015.0,LKA,2.750132522500469
2016.0,LKA,2.7495008628924302
2017.0,LKA,2.748871981808376
2018.0,LKA,2.748345906111714
2019.0,LKA,2.748022662665855
2020.0,LKA,2.7480022783342064
2021.0,LKA,2.748384779980179
2022.0,LKA,2.7492701944671807
2023.0,LKA,2.750758548658622
2024.0,LKA,2.75294986941791
2025.0,LKA,2.7559441836084573
2026.0,LKA,2.7598415180936704
2027.0,LKA,2.7647418997369595
2028.0,LKA,2.7707453554017345
2029.0,LKA,2.7779519119514036
2030.0,LKA,2.786461596249374
2031.0,LKA,2.7963744351590596
2032.0,LKA,2.8077904555438673
2033.0,LKA,2.820809684267206
2034.0,LKA,2.8355321481924856
2035.0,LKA,2.852057874183115
2036.0,LKA,2.870479167764439
2037.0,LKA,2.890764815564028
2038.0,LKA,2.912784262329378
2039.0,LKA,2.9364041389092757
2040.0,LKA,2.9614910761525084
2041.0,LKA,2.987911704907865
2042.0,LKA,3.0155326560241256
2043.0,LKA,3.0442205603500914
2044.0,LKA,3.073842048734543
2045.0,LKA,3.1042637520262684
2046.0,LKA,3.1353523010740556
2047.0,LKA,3.166974326726685
2048.0,LKA,3.198996459832958
2049.0,LKA,3.231285331241656
2050.0,LKA,3.263707571801566
2051.0,LKA,
2052.0,LKA,
2053.0,LKA,
2054.0,LKA,
2055.0,LKA,
2015.0,LMC,
2016.0,LMC,
2017.0,LMC,
2018.0,LMC,
2019.0,LMC,
2020.0,LMC,
2021.0,LMC,
2022.0,LMC,
2023.0,LMC,
2024.0,LMC,
2025.0,LMC,
2026.0,LMC,
2027.0,LMC,
2028.0,LMC,
2029.0,LMC,
2030.0,LMC,
2031.0,LMC,
2032.0,LMC,
2033.0,LMC,
2034.0,LMC,
2035.0,LMC,
2036.0,LMC,
2037.0,LMC,
2038.0,LMC,
2039.0,LMC,
2040.0,LMC,
2041.0,LMC,
2042.0,LMC,
2043.0,LMC,
2044.0,LMC,
2045.0,LMC,
2046.0,LMC,
2047.0,LMC,
2048.0,LMC,
2049.0,LMC,
2050.0,LMC,
2015.0,LMY,
2016.0,LMY,
2017.0,LMY,
2018.0,LMY,
2019.0,LMY,
2020.0,LMY,
2021.0,LMY,
2022.0,LMY,
2023.0,LMY,
2024.0,LMY,
2025.0,LMY,
2026.0,LMY,
2027.0,LMY,
2028.0,LMY,
2029.0,LMY,
2030.0,LMY,
2031.0,LMY,
2032.0,LMY,
2033.0,LMY,
2034.0,LMY,
2035.0,LMY,
2036.0,LMY,
2037.0,LMY,
2038.0,LMY,
2039.0,LMY,
2040.0,LMY,
2041.0,LMY,
2042.0,LMY,
2043.0,LMY,
2044.0,LMY,
2045.0,LMY,
2046.0,LMY,
2047.0,LMY,
2048.0,LMY,
2049.0,LMY,
2050.0,LMY,
2015.0,LSO,2.750132522500469
2016.0,LSO,2.7495008628924302
2017.0,LSO,2.748871981808376
2018.0,LSO,2.748345906111714
2019.0,LSO,2.748022662665855
2020.0,LSO,2.7480022783342064
2021.0,LSO,2.748384779980179
2022.0,LSO,2.7492701944671807
2023.0,LSO,2.750758548658622
2024.0,LSO,2.75294986941791
2025.0,LSO,2.7559441836084573
2026.0,LSO,2.7598415180936704
2027.0,LSO,2.7647418997369595
2028.0,LSO,2.7707453554017345
2029.0,LSO,2.7779519119514036
2030.0,LSO,2.786461596249374
2031.0,LSO,2.7963744351590596
2032.0,LSO,2.8077904555438673
2033.0,LSO,2.820809684267206
2034.0,LSO,2.8355321481924856
2035.0,LSO,2.852057874183115
2036.0,LSO,2.870479167764439
2037.0,LSO,2.890764815564028
2038.0,LSO,2.912784262329378
2039.0,LSO,2.9364041389092757
2040.0,LSO,2.9614910761525084
2041.0,LSO,2.987911704907865
2042.0,LSO,3.0155326560241256
2043.0,LSO,3.0442205603500914
2044.0,LSO,3.073842048734543
2045.0,LSO,3.1042637520262684
2046.0,LSO,3.1353523010740556
2047.0,LSO,3.166974326726685
2048.0,LSO,3.198996459832958
2049.0,LSO,3.231285331241656
2050.0,LSO,3.263707571801566
2051.0,LSO,
2052.0,LSO,
2053.0,LSO,
2054.0,LSO,
2055.0,LSO,
2015.0,LTE,
2016.0,LTE,
2017.0,LTE,
2018.0,LTE,
2019.0,LTE,
2020.0,LTE,
2021.0,LTE,
2022.0,LTE,
2023.0,LTE,
2024.0,LTE,
2025.0,LTE,
2026.0,LTE,
2027.0,LTE,
2028.0,LTE,
2029.0,LTE,
2030.0,LTE,
2031.0,LTE,
2032.0,LTE,
2033.0,LTE,
2034.0,LTE,
2035.0,LTE,
2036.0,LTE,
2037.0,LTE,
2038.0,LTE,
2039.0,LTE,
2040.0,LTE,
2041.0,LTE,
2042.0,LTE,
2043.0,LTE,
2044.0,LTE,
2045.0,LTE,
2046.0,LTE,
2047.0,LTE,
2048.0,LTE,
2049.0,LTE,
2050.0,LTE,
2015.0,LTU,2.750132522500469
2016.0,LTU,2.7495008628924302
2017.0,LTU,2.748871981808376
2018.0,LTU,2.748345906111714
2019.0,LTU,2.748022662665855
2020.0,LTU,2.7480022783342064
2021.0,LTU,2.748384779980179
2022.0,LTU,2.7492701944671807
2023.0,LTU,2.750758548658622
2024.0,LTU,2.75294986941791
2025.0,LTU,2.7559441836084573
2026.0,LTU,2.7598415180936704
2027.0,LTU,2.7647418997369595
2028.0,LTU,2.7707453554017345
2029.0,LTU,2.7779519119514036
2030.0,LTU,2.786461596249374
2031.0,LTU,2.7963744351590596
2032.0,LTU,2.8077904555438673
2033.0,LTU,2.820809684267206
2034.0,LTU,2.8355321481924856
2035.0,LTU,2.852057874183115
2036.0,LTU,2.870479167764439
2037.0,LTU,2.890764815564028
2038.0,LTU,2.912784262329378
2039.0,LTU,2.9364041389092757
2040.0,LTU,2.9614910761525084
2041.0,LTU,2.987911704907865
2042.0,LTU,3.0155326560241256
2043.0,LTU,3.0442205603500914
2044.0,LTU,3.073842048734543
2045.0,LTU,3.1042637520262684
2046.0,LTU,3.1353523010740556
2047.0,LTU,3.166974326726685
2048.0,LTU,3.198996459832958
2049.0,LTU,3.231285331241656
2050.0,LTU,3.263707571801566
2051.0,LTU,
2052.0,LTU,
2053.0,LTU,
2054.0,LTU,
2055.0,LTU,
2015.0,LUX,2.750132522500469
2016.0,LUX,2.7495008628924302
2017.0,LUX,2.748871981808376
2018.0,LUX,2.748345906111714
2019.0,LUX,2.748022662665855
2020.0,LUX,2.7480022783342064
2021.0,LUX,2.748384779980179
2022.0,LUX,2.7492701944671807
2023.0,LUX,2.750758548658622
2024.0,LUX,2.75294986941791
2025.0,LUX,2.7559441836084573
2026.0,LUX,2.7598415180936704
2027.0,LUX,2.7647418997369595
2028.0,LUX,2.7707453554017345
2029.0,LUX,2.7779519119514036
2030.0,LUX,2.786461596249374
2031.0,LUX,2.7963744351590596
2032.0,LUX,2.8077904555438673
2033.0,LUX,2.820809684267206
2034.0,LUX,2.8355321481924856
2035.0,LUX,2.852057874183115
2036.0,LUX,2.870479167764439
2037.0,LUX,2.890764815564028
2038.0,LUX,2.912784262329378
2039.0,LUX,2.9364041389092757
2040.0,LUX,2.9614910761525084
2041.0,LUX,2.987911704907865
2042.0,LUX,3.0155326560241256
2043.0,LUX,3.0442205603500914
2044.0,LUX,3.073842048734543
2045.0,LUX,3.1042637520262684
2046.0,LUX,3.1353523010740556
2047.0,LUX,3.166974326726685
2048.0,LUX,3.198996459832958
2049.0,LUX,3.231285331241656
2050.0,LUX,3.263707571801566
2051.0,LUX,
2052.0,LUX,
2053.0,LUX,
2054.0,LUX,
2055.0,LUX,
2015.0,LVA,2.750132522500469
2016.0,LVA,2.7495008628924302
2017.0,LVA,2.748871981808376
2018.0,LVA,2.748345906111714
2019.0,LVA,2.748022662665855
2020.0,LVA,2.7480022783342064
2021.0,LVA,2.748384779980179
2022.0,LVA,2.7492701944671807
2023.0,LVA,2.750758548658622
2024.0,LVA,2.75294986941791
2025.0,LVA,2.7559441836084573
2026.0,LVA,2.7598415180936704
2027.0,LVA,2.7647418997369595
2028.0,LVA,2.7707453554017345
2029.0,LVA,2.7779519119514036
2030.0,LVA,2.786461596249374
2031.0,LVA,2.7963744351590596
2032.0,LVA,2.8077904555438673
2033.0,LVA,2.820809684267206
2034.0,LVA,2.8355321481924856
2035.0,LVA,2.852057874183115
2036.0,LVA,2.870479167764439
2037.0,LVA,2.890764815564028
2038.0,LVA,2.912784262329378
2039.0,LVA,2.9364041389092757
2040.0,LVA,2.9614910761525084
2041.0,LVA,2.987911704907865
2042.0,LVA,3.0155326560241256
2043.0,LVA,3.0442205603500914
2044.0,LVA,3.073842048734543
2045.0,LVA,3.1042637520262684
2046.0,LVA,3.1353523010740556
2047.0,LVA,3.166974326726685
2048.0,LVA,3.198996459832958
2049.0,LVA,3.231285331241656
2050.0,LVA,3.263707571801566
2051.0,LVA,
2052.0,LVA,
2053.0,LVA,
2054.0,LVA,
2055.0,LVA,
2015.0,MAC,2.750132522500469
2016.0,MAC,2.7495008628924302
2017.0,MAC,2.748871981808376
2018.0,MAC,2.748345906111714
2019.0,MAC,2.748022662665855
2020.0,MAC,2.7480022783342064
2021.0,MAC,2.748384779980179
2022.0,MAC,2.7492701944671807
2023.0,MAC,2.750758548658622
2024.0,MAC,2.75294986941791
2025.0,MAC,2.7559441836084573
2026.0,MAC,2.7598415180936704
2027.0,MAC,2.7647418997369595
2028.0,MAC,2.7707453554017345
2029.0,MAC,2.7779519119514036
2030.0,MAC,2.786461596249374
2031.0,MAC,2.7963744351590596
2032.0,MAC,2.8077904555438673
2033.0,MAC,2.820809684267206
2034.0,MAC,2.8355321481924856
2035.0,MAC,2.852057874183115
2036.0,MAC,2.870479167764439
2037.0,MAC,2.890764815564028
2038.0,MAC,2.912784262329378
2039.0,MAC,2.9364041389092757
2040.0,MAC,2.9614910761525084
2041.0,MAC,2.987911704907865
2042.0,MAC,3.0155326560241256
2043.0,MAC,3.0442205603500914
2044.0,MAC,3.073842048734543
2045.0,MAC,3.1042637520262684
2046.0,MAC,3.1353523010740556
2047.0,MAC,3.166974326726685
2048.0,MAC,3.198996459832958
2049.0,MAC,3.231285331241656
2050.0,MAC,3.263707571801566
2015.0,MAF,2.750132522500469
2016.0,MAF,2.7495008628924302
2017.0,MAF,2.748871981808376
2018.0,MAF,2.748345906111714
2019.0,MAF,2.748022662665855
2020.0,MAF,2.7480022783342064
2021.0,MAF,2.748384779980179
2022.0,MAF,2.7492701944671807
2023.0,MAF,2.750758548658622
2024.0,MAF,2.75294986941791
2025.0,MAF,2.7559441836084573
2026.0,MAF,2.7598415180936704
2027.0,MAF,2.7647418997369595
2028.0,MAF,2.7707453554017345
2029.0,MAF,2.7779519119514036
2030.0,MAF,2.786461596249374
2031.0,MAF,2.7963744351590596
2032.0,MAF,2.8077904555438673
2033.0,MAF,2.820809684267206
2034.0,MAF,2.8355321481924856
2035.0,MAF,2.852057874183115
2036.0,MAF,2.870479167764439
2037.0,MAF,2.890764815564028
2038.0,MAF,2.912784262329378
2039.0,MAF,2.9364041389092757
2040.0,MAF,2.9614910761525084
2041.0,MAF,2.987911704907865
2042.0,MAF,3.0155326560241256
2043.0,MAF,3.0442205603500914
2044.0,MAF,3.073842048734543
2045.0,MAF,3.1042637520262684
2046.0,MAF,3.1353523010740556
2047.0,MAF,3.166974326726685
2048.0,MAF,3.198996459832958
2049.0,MAF,3.231285331241656
2050.0,MAF,3.263707571801566
2015.0,MAR,2.750132522500469
2016.0,MAR,2.7495008628924302
2017.0,MAR,2.748871981808376
2018.0,MAR,2.748345906111714
2019.0,MAR,2.748022662665855
2020.0,MAR,2.7480022783342064
2021.0,MAR,2.748384779980179
2022.0,MAR,2.7492701944671807
2023.0,MAR,2.750758548658622
2024.0,MAR,2.75294986941791
2025.0,MAR,2.7559441836084573
2026.0,MAR,2.7598415180936704
2027.0,MAR,2.7647418997369595
2028.0,MAR,2.7707453554017345
2029.0,MAR,2.7779519119514036
2030.0,MAR,2.786461596249374
2031.0,MAR,2.7963744351590596
2032.0,MAR,2.8077904555438673
2033.0,MAR,2.820809684267206
2034.0,MAR,2.8355321481924856
2035.0,MAR,2.852057874183115
2036.0,MAR,2.870479167764439
2037.0,MAR,2.890764815564028
2038.0,MAR,2.912784262329378
2039.0,MAR,2.9364041389092757
2040.0,MAR,2.9614910761525084
2041.0,MAR,2.987911704907865
2042.0,MAR,3.0155326560241256
2043.0,MAR,3.0442205603500914
2044.0,MAR,3.073842048734543
2045.0,MAR,3.1042637520262684
2046.0,MAR,3.1353523010740556
2047.0,MAR,3.166974326726685
2048.0,MAR,3.198996459832958
2049.0,MAR,3.231285331241656
2050.0,MAR,3.263707571801566
2051.0,MAR,
2052.0,MAR,
2053.0,MAR,
2054.0,MAR,
2055.0,MAR,
2015.0,MCO,2.750132522500469
2016.0,MCO,2.7495008628924302
2017.0,MCO,2.748871981808376
2018.0,MCO,2.748345906111714
2019.0,MCO,2.748022662665855
2020.0,MCO,2.7480022783342064
2021.0,MCO,2.748384779980179
2022.0,MCO,2.7492701944671807
2023.0,MCO,2.750758548658622
2024.0,MCO,2.75294986941791
2025.0,MCO,2.7559441836084573
2026.0,MCO,2.7598415180936704
2027.0,MCO,2.7647418997369595
2028.0,MCO,2.7707453554017345
2029.0,MCO,2.7779519119514036
2030.0,MCO,2.786461596249374
2031.0,MCO,2.7963744351590596
2032.0,MCO,2.8077904555438673
2033.0,MCO,2.820809684267206
2034.0,MCO,2.8355321481924856
2035.0,MCO,2.852057874183115
2036.0,MCO,2.870479167764439
2037.0,MCO,2.890764815564028
2038.0,MCO,2.912784262329378
2039.0,MCO,2.9364041389092757
2040.0,MCO,2.9614910761525084
2041.0,MCO,2.987911704907865
2042.0,MCO,3.0155326560241256
2043.0,MCO,3.0442205603500914
2044.0,MCO,3.073842048734543
2045.0,MCO,3.1042637520262684
2046.0,MCO,3.1353523010740556
2047.0,MCO,3.166974326726685
2048.0,MCO,3.198996459832958
2049.0,MCO,3.231285331241656
2050.0,MCO,3.263707571801566
2015.0,MDA,2.750132522500469
2016.0,MDA,2.7495008628924302
2017.0,MDA,2.748871981808376
2018.0,MDA,2.748345906111714
2019.0,MDA,2.748022662665855
2020.0,MDA,2.7480022783342064
2021.0,MDA,2.748384779980179
2022.0,MDA,2.7492701944671807
2023.0,MDA,2.750758548658622
2024.0,MDA,2.75294986941791
2025.0,MDA,2.7559441836084573
2026.0,MDA,2.7598415180936704
2027.0,MDA,2.7647418997369595
2028.0,MDA,2.7707453554017345
2029.0,MDA,2.7779519119514036
2030.0,MDA,2.786461596249374
2031.0,MDA,2.7963744351590596
2032.0,MDA,2.8077904555438673
2033.0,MDA,2.820809684267206
2034.0,MDA,2.8355321481924856
2035.0,MDA,2.852057874183115
2036.0,MDA,2.870479167764439
2037.0,MDA,2.890764815564028
2038.0,MDA,2.912784262329378
2039.0,MDA,2.9364041389092757
2040.0,MDA,2.9614910761525084
2041.0,MDA,2.987911704907865
2042.0,MDA,3.0155326560241256
2043.0,MDA,3.0442205603500914
2044.0,MDA,3.073842048734543
2045.0,MDA,3.1042637520262684
2046.0,MDA,3.1353523010740556
2047.0,MDA,3.166974326726685
2048.0,MDA,3.198996459832958
2049.0,MDA,3.231285331241656
2050.0,MDA,3.263707571801566
2051.0,MDA,
2052.0,MDA,
2053.0,MDA,
2054.0,MDA,
2055.0,MDA,
2015.0,MDG,2.750132522500469
2016.0,MDG,2.7495008628924302
2017.0,MDG,2.748871981808376
2018.0,MDG,2.748345906111714
2019.0,MDG,2.748022662665855
2020.0,MDG,2.7480022783342064
2021.0,MDG,2.748384779980179
2022.0,MDG,2.7492701944671807
2023.0,MDG,2.750758548658622
2024.0,MDG,2.75294986941791
2025.0,MDG,2.7559441836084573
2026.0,MDG,2.7598415180936704
2027.0,MDG,2.7647418997369595
2028.0,MDG,2.7707453554017345
2029.0,MDG,2.7779519119514036
2030.0,MDG,2.786461596249374
2031.0,MDG,2.7963744351590596
2032.0,MDG,2.8077904555438673
2033.0,MDG,2.820809684267206
2034.0,MDG,2.8355321481924856
2035.0,MDG,2.852057874183115
2036.0,MDG,2.870479167764439
2037.0,MDG,2.890764815564028
2038.0,MDG,2.912784262329378
2039.0,MDG,2.9364041389092757
2040.0,MDG,2.9614910761525084
2041.0,MDG,2.987911704907865
2042.0,MDG,3.0155326560241256
2043.0,MDG,3.0442205603500914
2044.0,MDG,3.073842048734543
2045.0,MDG,3.1042637520262684
2046.0,MDG,3.1353523010740556
2047.0,MDG,3.166974326726685
2048.0,MDG,3.198996459832958
2049.0,MDG,3.231285331241656
2050.0,MDG,3.263707571801566
2051.0,MDG,
2052.0,MDG,
2053.0,MDG,
2054.0,MDG,
2055.0,MDG,
2015.0,MDV,2.750132522500469
2016.0,MDV,2.7495008628924302
2017.0,MDV,2.748871981808376
2018.0,MDV,2.748345906111714
2019.0,MDV,2.748022662665855
2020.0,MDV,2.7480022783342064
2021.0,MDV,2.748384779980179
2022.0,MDV,2.7492701944671807
2023.0,MDV,2.750758548658622
2024.0,MDV,2.75294986941791
2025.0,MDV,2.7559441836084573
2026.0,MDV,2.7598415180936704
2027.0,MDV,2.7647418997369595
2028.0,MDV,2.7707453554017345
2029.0,MDV,2.7779519119514036
2030.0,MDV,2.786461596249374
2031.0,MDV,2.7963744351590596
2032.0,MDV,2.8077904555438673
2033.0,MDV,2.820809684267206
2034.0,MDV,2.8355321481924856
2035.0,MDV,2.852057874183115
2036.0,MDV,2.870479167764439
2037.0,MDV,2.890764815564028
2038.0,MDV,2.912784262329378
2039.0,MDV,2.9364041389092757
2040.0,MDV,2.9614910761525084
2041.0,MDV,2.987911704907865
2042.0,MDV,3.0155326560241256
2043.0,MDV,3.0442205603500914
2044.0,MDV,3.073842048734543
2045.0,MDV,3.1042637520262684
2046.0,MDV,3.1353523010740556
2047.0,MDV,3.166974326726685
2048.0,MDV,3.198996459832958
