,Nation,Year,Oil and oil products (PJ),Gas (PJ),Coal and coal products (PJ),Biofuels and waste (PJ),Heat (PJ),Electricity (PJ),Other sources (PJ),Total final energy use (PJ),Pseudo Total (PJ),frac_scoe_heat_energy_other_se_coal,frac_scoe_heat_energy_other_se_diesel,frac_scoe_heat_energy_other_se_electricity,frac_scoe_heat_energy_other_se_gasoline,frac_scoe_heat_energy_other_se_hydrocarbon_gas_liquids,frac_scoe_heat_energy_other_se_hydrogen,frac_scoe_heat_energy_other_se_kerosene,frac_scoe_heat_energy_other_se_natural_gas,frac_scoe_heat_energy_other_se_solid_biomass,gdp_mmm_usd,gdp_class
420,Spain,2017,111.97,139.15,3.32,76.35,0.0,257.02,9.48,597.28,365.972,0.009071732263670446,0.24476189435257345,0.0702294164580897,0.03059523679407168,0.025903621042046934,0.0,0.03059523679407168,0.38022034472582605,0.20862251756965014,1391.5996282,1
421,Spain,2018,116.95,152.98,2.86,76.55,0.0,270.02,10.07,629.43,386.412,0.007401426456735298,0.2421249857664876,0.06987878223243585,0.03026562322081095,0.026060267279484076,0.0,0.03026562322081095,0.39589867809488316,0.1981046137283521,1406.0858038,1
422,Spain,2019,100.38,144.74,2.72,76.89,0.0,262.73,10.64,598.11,361.64300000000003,0.007521229499810587,0.2220532403502902,0.07264899362078071,0.027756655043786275,0.029421280102200235,0.0,0.027756655043786275,0.40022895507447953,0.21261299126486616,1420.5719794,1
423,Sweden,2011,10.15,1.34,0.0,44.84,102.25,152.47,0.0,311.06,173.827,0.0,0.04671311131182153,0.08771364632652004,0.005839138913977691,0.0,0.0,0.005839138913977691,0.5959373399989645,0.2579576245347386,338.91680546,1
424,Sweden,2012,9.97,1.9,0.0,43.04,109.07,158.07,0.0,322.06,179.78699999999998,0.0,0.044363608047300426,0.08792070616896662,0.005545451005912553,0.0,0.0,0.005545451005912553,0.617230389293998,0.23939439447791,351.90471942,1
425,Sweden,2013,9.64,1.62,0.0,41.58,108.34,156.61,0.0,317.79,176.841,0.0,0.04360979637075113,0.08855977968909926,0.005451224546343891,0.0,0.0,0.005451224546343891,0.6218015053070273,0.23512646954043462,364.89263338,1
426,Sweden,2014,8.84,1.53,0.0,41.27,107.63,148.68,0.0,307.96,174.138,0.0,0.040611469064764726,0.08538056024532269,0.005076433633095591,0.0,0.0,0.005076433633095591,0.6268591576795415,0.23699594574417993,377.88054734,1
427,Sweden,2015,10.08,1.24,0.0,40.1,101.91,156.22,0.0,309.54,168.952,0.0,0.047729532648326155,0.0924641318244235,0.005966191581040769,0.0,0.0,0.005966191581040769,0.6105284341114635,0.2373455182537052,390.8684613,1
428,Sweden,2016,9.06,1.27,0.0,40.25,109.12,160.0,0.0,319.7,175.7,0.0,0.04125213431986341,0.0910643141718839,0.005156516789982926,0.0,0.0,0.005156516789982926,0.6282868525896415,0.22908366533864544,396.91543954,1
429,Sweden,2017,9.02,1.62,0.0,39.5,109.44,161.3,0.0,320.88,175.71,0.0,0.04106766831711343,0.09179898696716181,0.005133458539639178,0.0,0.0,0.005133458539639178,0.6320641966877241,0.22480223094872231,402.96241778,1
430,Sweden,2018,8.35,1.46,0.0,36.95,105.2,160.29,0.0,312.24,167.98900000000003,0.0,0.03976450839043032,0.09541696182488137,0.00497056354880379,0.0,0.0,0.00497056354880379,0.6349225246891164,0.21995487799796412,409.00939602,1
431,Sweden,2019,8.04,0.93,0.0,36.67,104.53,156.12,0.0,306.28,165.78199999999998,0.0,0.038797939462667845,0.09417186425546804,0.004849742432833481,0.0,0.0,0.004849742432833481,0.6361366131425609,0.2211940982736365,415.05637426,1
432,Switzerland,2011,87.11,41.2,0.3,17.69,5.9,64.41,1.34,217.95,159.98100000000002,0.0018752226826935696,0.4356017277051649,0.04026103099743094,0.054450215963145615,0.008375994649364612,0.0,0.054450215963145615,0.2944099611828904,0.11057563085616416,310.99009646,1
433,Switzerland,2012,94.23,47.36,0.3,19.48,6.34,65.78,1.5,234.98,175.788,0.0017066011331831523,0.4288347327462625,0.03742007418026259,0.05360434159328281,0.008533005665915762,0.0,0.05360434159328281,0.30548160283978426,0.11081530024802602,319.13915632,1
434,Switzerland,2013,99.51,51.29,0.3,21.27,7.17,67.3,1.65,248.49,187.92,0.0015964240102171138,0.42362707535121336,0.03581311196253725,0.05295338441890167,0.008780332056194126,0.0,0.05295338441890167,0.3110898254576416,0.11318646232439336,327.28821618,1
435,Switzerland,2014,75.23,42.67,0.2,16.93,6.5,65.6,1.79,208.92,149.88,0.0013344008540165466,0.40154790499065923,0.04376834801174272,0.050193488123832404,0.011942887643448093,0.0,0.050193488123832404,0.32806244995996797,0.11295703229250068,335.43727604,1
436,Switzerland,2015,79.52,46.43,0.2,18.4,7.55,67.27,1.91,221.28,160.73700000000002,0.0012442685878173662,0.3957769524129478,0.04185097395123711,0.049472119051618475,0.011882765013655846,0.0,0.049472119051618475,0.3358280918519071,0.11447271007919767,343.5863359,1
437,Switzerland,2016,81.43,49.14,0.2,19.73,7.46,68.4,1.99,228.35,166.79000000000002,0.0011991126566340906,0.39057497451885603,0.0410096528568859,0.048821871814857004,0.011931170933509202,0.0,0.048821871814857004,0.33934888182744766,0.11829246357695304,347.63291066,1
438,Switzerland,2017,76.21,48.65,0.1,19.44,7.74,68.96,2.04,223.13,161.076,0.0006208249521964787,0.3785045568551491,0.04281208870346917,0.04731306960689364,0.012664829024808167,0.0,0.04731306960689364,0.3500831905435943,0.12068837070699547,351.67948542,1
439,Switzerland,2018,67.98,46.21,0.1,18.3,7.52,68.45,2.03,210.6,148.98500000000004,0.0006712085109239184,0.3650300365808638,0.045944222572742215,0.045628754572607975,0.01362553277175554,0.0,0.045628754572607975,0.3606403329194213,0.12283115749907705,355.72606018,1
440,Switzerland,2019,66.74,47.87,0.1,18.3,8.57,68.47,2.21,212.27,150.637,0.0006638475274998839,0.35444147188273795,0.04545364020791705,0.04430518398534224,0.014671030357747432,0.0,0.04430518398534224,0.37467554452093443,0.12148409753247874,359.77263494,1
441,Turkey,2011,53.38,302.6,128.95,147.84,0.0,159.38,79.72,871.85,728.428,0.1770250457148819,0.0586248743870362,0.02187999363011856,0.007328109298379525,0.10944115272889016,0.0,0.007328109298379525,0.41541511309285206,0.20295760184946213,867.52579412,2
442,Turkey,2012,37.0,305.01,142.13,144.56,0.0,163.35,66.2,858.24,711.2349999999999,0.1998354974094357,0.04161774940772038,0.022967092451861907,0.005202218675965048,0.09307753414834762,0.0,0.005202218675965048,0.42884559955570245,0.20325208967500197,904.62940184,2
443,Turkey,2013,42.58,328.82,107.62,137.39,0.0,161.9,66.95,845.26,699.55,0.15384175541419487,0.048694160531770427,0.023143449360303055,0.006086770066471303,0.09570438138803518,0.0,0.006086770066471303,0.47004502894718037,0.19639768422557358,941.73300956,2
444,Turkey,2014,39.31,320.72,108.92,130.42,0.0,166.28,67.2,832.85,683.198,0.1594266962139819,0.046030579714811816,0.024338478742619272,0.005753822464351477,0.09836094367957753,0.0,0.005753822464351477,0.46943931334693606,0.19089634337337053,978.83661728,2
445,Turkey,2015,14.04,379.18,84.74,117.4,0.0,172.44,78.15,845.96,690.754,0.12267753787889754,0.016260492157844905,0.02496402481925548,0.002032561519730613,0.11313723843799675,0.0,0.002032561519730613,0.5489363796662777,0.16995920400026637,1015.940225,2
446,Turkey,2016,10.34,400.55,90.0,108.4,0.0,184.33,77.41,871.04,705.1329999999999,0.12763549571499277,0.011731120228382448,0.026141167694605137,0.001466390028547806,0.1097807080366399,0.0,0.001466390028547806,0.5680488645404485,0.15372986372783576,1046.8505268,2
447,Turkey,2017,9.98,465.86,82.12,98.89,0.0,195.3,75.32,927.48,751.6999999999999,0.1092457097246242,0.010621258480776908,0.025981109485166957,0.0013276573100971135,0.10019954769189836,0.0,0.0013276573100971135,0.6197419183184781,0.13155514167886126,1077.7608286,2
448,Turkey,2018,8.99,437.83,72.58,65.12,0.0,196.53,79.42,860.47,683.593,0.10617428791693304,0.010520880114337041,0.028749562970949095,0.0013151100142921302,0.11618024175203667,0.0,0.0013151100142921302,0.6404834455589803,0.09526136165817967,1108.6711304,2
449,Turkey,2019,10.06,500.15,54.42,62.93,0.0,205.48,78.04,911.07,726.1479999999999,0.0749433999680506,0.011083140076127733,0.02829726171524263,0.0013853925095159666,0.1074712042173221,0.0,0.0013853925095159666,0.6887714350242651,0.08666277397996001,1139.5814322,2
450,Ukraine,2011,2.71,588.83,29.65,39.25,188.73,138.46,0.0,987.63,863.0160000000001,0.0343562575896623,0.002512120285139557,0.01604373499448446,0.0003140150356424446,0.0,0.0,0.0003140150356424446,0.9009798196093699,0.04548003745005886,289.33120116,2
451,Ukraine,2012,2.39,576.26,29.88,39.2,196.05,138.26,0.0,982.04,857.606,0.034841174152233076,0.0022294620140250886,0.01612162228342619,0.00027868275175313607,0.0,0.0,0.00027868275175313607,0.9005417406128221,0.04570863543398717,297.85894912,2
452,Ukraine,2013,1.7,565.93,27.97,41.72,195.44,148.96,0.0,981.72,847.656,0.03299687609124456,0.0016044244363279446,0.017573166473191956,0.00020055305454099308,0.0,0.0,0.00020055305454099308,0.8982063478580933,0.04921807903206018,306.38669708,2
453,Ukraine,2014,1.33,491.82,10.93,44.81,163.2,140.3,0.0,852.39,726.1199999999999,0.0150526083842891,0.0014653225362199088,0.019321875172147857,0.0001831653170274886,0.0,0.0,0.0001831653170274886,0.9020823004462073,0.061711562827080936,314.91444504,2
454,Ukraine,2015,0.6,380.39,12.52,45.93,120.35,133.26,0.0,693.05,573.116,0.02184549026724084,0.0008375267834085944,0.023251837324381103,0.0001046908479260743,0.0,0.0,0.0001046908479260743,0.8737149198417075,0.08014084408740987,323.442193,2
455,Ukraine,2016,4.82,388.81,11.25,61.77,138.9,129.07,0.0,734.62,618.457,0.01819043199446364,0.0062348716240579385,0.020869680511337085,0.0007793589530072423,0.0,0.0,0.0007793589530072423,0.8532686993598586,0.09987759860426837,324.0710333,2
456,Ukraine,2017,2.39,369.69,9.0,70.25,110.66,126.15,0.0,688.14,574.605,0.01566293366747592,0.0033275032413571065,0.02195421202391208,0.0004159379051696383,0.0,0.0,0.0004159379051696383,0.8359655763524508,0.1222578989044648,324.6998736,2
457,Ukraine,2018,3.17,363.8,10.89,75.94,95.1,129.41,0.0,678.31,561.8409999999999,0.019382707919144388,0.00451373253286962,0.023033206903732555,0.0005642165666087025,0.0,0.0,0.0005642165666087025,0.8167791243430081,0.13516279516802798,325.3287139,2
458,Ukraine,2019,1.15,286.01,11.74,77.8,82.88,126.87,0.0,586.44,472.267,0.024858819269608083,0.0019480505730868343,0.02686404089212247,0.00024350632163585428,0.0,0.0,0.00024350632163585428,0.7811047564195677,0.16473732020234316,325.9575542,2
459,United Kingdom,2011,105.71,1000.53,29.0,39.11,2.17,401.71,0.0,1578.23,1216.691,0.023835139735561454,0.06950655507437796,0.033016599941973764,0.008688319384297245,0.0,0.0,0.008688319384297245,0.824120503891292,0.03214456258820029,2104.3376058,1
460,United Kingdom,2012,107.2,1112.03,27.51,50.36,2.17,412.79,0.14,1712.2,1340.6889999999999,0.020519300150892567,0.06396710944894753,0.030789392618273147,0.00799588868111844,0.00010442391934296472,0.0,0.00799588868111844,0.8310652209423663,0.037562775557940735,2158.1112476,1
461,United Kingdom,2013,112.68,1116.21,28.12,65.09,2.17,408.28,0.14,1732.69,1365.238,0.020597141304300057,0.06602804785685719,0.029905408434280325,0.008253505982107149,0.00010254622270988649,0.0,0.008253505982107149,0.8191831753877347,0.04767666882990365,2211.8848894,1
462,United Kingdom,2014,99.37,919.16,23.76,62.13,2.17,389.07,0.14,1495.81,1145.6370000000002,0.0207395536282435,0.06939021697099518,0.03396101906624873,0.008673777121374397,0.00012220275706877482,0.0,0.008673777121374397,0.804207615501245,0.054231837833449856,2265.6585312,1
463,United Kingdom,2015,99.79,964.06,23.28,69.15,10.9,387.95,0.14,1555.27,1206.1150000000002,0.019301642049058338,0.06618937663489799,0.032165257873420026,0.008273672079362249,0.00011607516696169104,0.0,0.008273672079362249,0.8083474627212163,0.057332841395720965,2319.432173,1
464,United Kingdom,2016,99.56,991.17,22.63,74.1,10.9,388.89,0.13,1587.37,1237.379,0.018288656911099994,0.06436831399272172,0.03142852755703791,0.008046039249090215,0.00010506077765987625,0.0,0.008046039249090215,0.8098327189971707,0.05988464326612945,2335.2887104,1
465,United Kingdom,2017,97.71,956.05,21.59,73.73,11.24,379.32,0.12,1539.76,1198.372,0.018016108520559557,0.06522849332260768,0.031652942491980786,0.00815356166532596,0.00010013585097115085,0.0,0.00815356166532596,0.8071700607157042,0.06152513576752461,2351.1452478,1
466,United Kingdom,2018,98.15,989.08,20.89,80.34,11.3,378.23,0.12,1578.11,1237.703,0.01687803940040543,0.06344009831114573,0.030559027488824057,0.007930012288893217,9.695379263038063e-05,0.0,0.007930012288893217,0.8082552922631682,0.06491056416603984,2367.0017852,1
467,United Kingdom,2019,99.62,955.4,19.06,82.87,11.28,374.54,0.0,1542.78,1205.6839999999997,0.015808453956426397,0.06610023853679739,0.03106452436956948,0.008262529817099674,0.0,0.0,0.008262529817099674,0.8017689543860582,0.06873276911694941,2382.8583226,1
468,United States,2011,1040.52,4590.66,0.0,529.68,0.0,5155.23,90.52,11406.61,6766.903,0.0,0.12301284649713466,0.07618300424876787,0.015376605812141833,0.013376872699372223,0.0,0.015376605812141833,0.6783989662627053,0.07827509866773617,13439.815588,1
469,United States,2012,885.71,3976.32,0.0,444.71,0.0,4949.74,91.72,10348.19,5893.434,0.0,0.12023007299309707,0.08398736627915065,0.015028759124137134,0.01556308257630441,0.0,0.015028759124137134,0.6747034072155554,0.07545855268761811,13791.621576,1
470,United States,2013,925.24,4848.24,0.0,583.83,0.0,5018.35,82.67,11458.34,6941.815,0.0,0.10662802163411154,0.07229161249615555,0.013328502704263943,0.01190898921967814,0.0,0.013328502704263943,0.6984110063434419,0.08410336489808502,14143.427564,1
471,United States,2014,1044.38,5060.81,0.0,593.68,0.0,5168.08,82.62,11949.58,7298.298000000001,0.0,0.1144792936654546,0.07081212633411241,0.014309911708181825,0.011320447589287255,0.0,0.014309911708181825,0.6934233159566792,0.08134499303810284,14495.233552,1
472,United States,2015,988.68,4520.53,0.0,441.95,0.0,5092.2,93.49,11136.84,6553.87,0.0,0.1206835045553238,0.07769760462139164,0.015085438069415475,0.014264854200647862,0.0,0.015085438069415475,0.6897497203942098,0.06743344008959591,14847.03954,1
473,United States,2016,863.77,4229.45,0.0,345.29,0.0,5107.92,97.11,10643.55,6046.411999999999,0.0,0.11428529845468686,0.08447853040778566,0.014285662306835858,0.016060764631983398,0.0,0.014285662306835858,0.6994974871047491,0.05710659478712335,15106.351184,1
474,United States,2017,954.36,4256.58,0.0,368.64,0.0,5018.8,96.44,10694.81,6177.900000000001,0.0,0.12358374204826883,0.08123796111947426,0.015447967756033604,0.015610482526424834,0.0,0.015447967756033604,0.6890011168843782,0.05967076190938668,15365.662828,1
475,United States,2018,947.46,4805.54,0.0,518.53,0.0,5327.97,108.29,11707.79,6912.617,0.0,0.10964993431575915,0.07707601911114127,0.013706241789469893,0.01566555763179126,0.0,0.013706241789469893,0.6951838934516407,0.07501211191072787,15624.974472,1
476,United States,2019,1009.23,4852.26,0.0,545.63,0.0,5242.19,110.64,11759.95,7041.979,0.0,0.11465299740314476,0.07444199989804001,0.014331624675393095,0.015711492465399286,0.0,0.014331624675393095,0.6890477804605779,0.0774824804220518,15884.286116,1
477,Uruguay,2011,5.29,0.64,0.0,12.23,0.0,13.32,0.0,31.48,19.492,0.0,0.21711471372870922,0.06833572747793967,0.027139339216088652,0.0,0.0,0.027139339216088652,0.032833983172583625,0.6274368971885902,44.21469831,2
478,Uruguay,2012,5.11,0.64,0.0,12.25,0.0,13.89,0.0,31.88,19.389,0.0,0.21084119861777298,0.0716385579452267,0.026355149827221622,0.0,0.0,0.026355149827221622,0.03300840682861417,0.631801536953943,46.06766559,2
479,Uruguay,2013,5.07,0.69,0.0,12.25,0.0,14.26,0.0,32.27,19.436,0.0,0.20868491459147973,0.07336900596830624,0.026085614323934966,0.0,0.0,0.026085614323934966,0.03550113192014818,0.630273718872196,47.92063287,2
480,Uruguay,2014,5.11,0.73,0.0,12.25,0.0,14.5,0.0,32.6,19.54,0.0,0.20921187308085978,0.07420675537359264,0.026151484135107473,0.0,0.0,0.026151484135107473,0.03735926305015353,0.6269191402251791,49.77360015,2
481,Uruguay,2015,5.15,0.75,0.0,12.25,0.0,14.95,0.0,33.09,19.645,0.0,0.20972257571901248,0.07610078900483584,0.02621532196487656,0.0,0.0,0.02621532196487656,0.03817765334690761,0.623568337999491,51.62656743,2
482,Uruguay,2016,5.13,0.76,0.0,12.28,0.0,16.0,0.0,34.18,19.77,0.0,0.20758725341426404,0.08093070308548306,0.025948406676783005,0.0,0.0,0.025948406676783005,0.03844208396560445,0.6211431461810825,52.159028868,2
483,Uruguay,2017,5.05,0.74,0.0,12.28,0.0,15.32,0.0,33.39,19.602,0.0,0.20610141822263034,0.07815529027650239,0.025762677277828792,0.0,0.0,0.025762677277828792,0.03775124987246199,0.6264666870727477,52.691490306,2
484,Uruguay,2018,5.08,0.77,0.0,12.28,0.0,15.72,0.0,33.86,19.701999999999998,0.0,0.20627347477413463,0.07978885392345955,0.02578418434676683,0.0,0.0,0.02578418434676683,0.039082326667343424,0.6232869759415288,53.223951744,2
485,Uruguay,2019,5.33,0.93,0.0,12.31,0.0,16.65,0.0,35.22,20.235,0.0,0.2107239930812948,0.08228317272053373,0.02634049913516185,0.0,0.0,0.02634049913516185,0.04595997034840623,0.6083518655794417,53.756413182,2
