,Nation,iso_code3,Year,nemomod_entc_capital_cost_pp_solar_mm_usd_per_gw
5725,Antigua and Barbuda,RWA,2046,527.4465152506732
5726,Antigua and Barbuda,RWA,2047,515.3996201931009
5727,Antigua and Barbuda,RWA,2048,503.6278765989129
5728,Antigua and Barbuda,RWA,2049,492.125
5729,Antigua and Barbuda,RWA,2050,480.8848494657033
5730,Antigua and Barbuda,SAU,2021,939.8028486488274
5731,Antigua and Barbuda,SAU,2022,918.3377219201027
5732,Antigua and Barbuda,SAU,2023,897.362859363425
5733,Antigua and Barbuda,SAU,2024,876.8670633296289
5734,Antigua and Barbuda,SAU,2025,856.8393919242102
5735,Antigua and Barbuda,SAU,2026,837.2691531658797
5736,Antigua and Barbuda,SAU,2027,818.1458992785389
5737,Antigua and Barbuda,SAU,2028,799.4594211136249
5738,Antigua and Barbuda,SAU,2029,781.1997426998503
5739,Antigua and Barbuda,SAU,2030,763.3571159174267
5740,Antigua and Barbuda,SAU,2031,745.9220152939297
5741,Antigua and Barbuda,SAU,2032,728.8851329190255
5742,Antigua and Barbuda,SAU,2033,712.2373734753461
5743,Antigua and Barbuda,SAU,2034,695.9698493828595
5744,Antigua and Barbuda,SAU,2035,680.0738760541418
5745,Antigua and Barbuda,SAU,2036,664.5409672580205
5746,Antigua and Barbuda,SAU,2037,649.3628305891107
5747,Antigua and Barbuda,SAU,2038,634.5313630408278
5748,Antigua and Barbuda,SAU,2039,620.0386466795145
5749,Antigua and Barbuda,SAU,2040,605.876944417367
5750,Antigua and Barbuda,SAU,2041,592.0386958819116
5751,Antigua and Barbuda,SAU,2042,578.5165133798209
5752,Antigua and Barbuda,SAU,2043,565.3031779529159
5753,Antigua and Barbuda,SAU,2044,552.3916355242502
5754,Antigua and Barbuda,SAU,2045,539.7749931322179
5755,Antigua and Barbuda,SAU,2046,527.4465152506732
5756,Antigua and Barbuda,SAU,2047,515.3996201931009
5757,Antigua and Barbuda,SAU,2048,503.6278765989129
5758,Antigua and Barbuda,SAU,2049,492.125
5759,Antigua and Barbuda,SAU,2050,480.8848494657033
5760,Antigua and Barbuda,SDN,2021,939.8028486488274
5761,Antigua and Barbuda,SDN,2022,918.3377219201027
5762,Antigua and Barbuda,SDN,2023,897.362859363425
5763,Antigua and Barbuda,SDN,2024,876.8670633296289
5764,Antigua and Barbuda,SDN,2025,856.8393919242102
5765,Antigua and Barbuda,SDN,2026,837.2691531658797
5766,Antigua and Barbuda,SDN,2027,818.1458992785389
5767,Antigua and Barbuda,SDN,2028,799.4594211136249
5768,Antigua and Barbuda,SDN,2029,781.1997426998503
5769,Antigua and Barbuda,SDN,2030,763.3571159174267
5770,Antigua and Barbuda,SDN,2031,745.9220152939297
5771,Antigua and Barbuda,SDN,2032,728.8851329190255
5772,Antigua and Barbuda,SDN,2033,712.2373734753461
5773,Antigua and Barbuda,SDN,2034,695.9698493828595
5774,Antigua and Barbuda,SDN,2035,680.0738760541418
5775,Antigua and Barbuda,SDN,2036,664.5409672580205
5776,Antigua and Barbuda,SDN,2037,649.3628305891107
5777,Antigua and Barbuda,SDN,2038,634.5313630408278
5778,Antigua and Barbuda,SDN,2039,620.0386466795145
5779,Antigua and Barbuda,SDN,2040,605.876944417367
5780,Antigua and Barbuda,SDN,2041,592.0386958819116
5781,Antigua and Barbuda,SDN,2042,578.5165133798209
5782,Antigua and Barbuda,SDN,2043,565.3031779529159
5783,Antigua and Barbuda,SDN,2044,552.3916355242502
5784,Antigua and Barbuda,SDN,2045,539.7749931322179
5785,Antigua and Barbuda,SDN,2046,527.4465152506732
5786,Antigua and Barbuda,SDN,2047,515.3996201931009
5787,Antigua and Barbuda,SDN,2048,503.6278765989129
5788,Antigua and Barbuda,SDN,2049,492.125
5789,Antigua and Barbuda,SDN,2050,480.8848494657033
5790,Antigua and Barbuda,SEN,2021,939.8028486488274
5791,Antigua and Barbuda,SEN,2022,918.3377219201027
5792,Antigua and Barbuda,SEN,2023,897.362859363425
5793,Antigua and Barbuda,SEN,2024,876.8670633296289
5794,Antigua and Barbuda,SEN,2025,856.8393919242102
5795,Antigua and Barbuda,SEN,2026,837.2691531658797
5796,Antigua and Barbuda,SEN,2027,818.1458992785389
5797,Antigua and Barbuda,SEN,2028,799.4594211136249
5798,Antigua and Barbuda,SEN,2029,781.1997426998503
5799,Antigua and Barbuda,SEN,2030,763.3571159174267
5800,Antigua and Barbuda,SEN,2031,745.9220152939297
5801,Antigua and Barbuda,SEN,2032,728.8851329190255
5802,Antigua and Barbuda,SEN,2033,712.2373734753461
5803,Antigua and Barbuda,SEN,2034,695.9698493828595
5804,Antigua and Barbuda,SEN,2035,680.0738760541418
5805,Antigua and Barbuda,SEN,2036,664.5409672580205
5806,Antigua and Barbuda,SEN,2037,649.3628305891107
5807,Antigua and Barbuda,SEN,2038,634.5313630408278
5808,Antigua and Barbuda,SEN,2039,620.0386466795145
5809,Antigua and Barbuda,SEN,2040,605.876944417367
5810,Antigua and Barbuda,SEN,2041,592.0386958819116
5811,Antigua and Barbuda,SEN,2042,578.5165133798209
5812,Antigua and Barbuda,SEN,2043,565.3031779529159
5813,Antigua and Barbuda,SEN,2044,552.3916355242502
5814,Antigua and Barbuda,SEN,2045,539.7749931322179
5815,Antigua and Barbuda,SEN,2046,527.4465152506732
5816,Antigua and Barbuda,SEN,2047,515.3996201931009
5817,Antigua and Barbuda,SEN,2048,503.6278765989129
5818,Antigua and Barbuda,SEN,2049,492.125
5819,Antigua and Barbuda,SEN,2050,480.8848494657033
5820,Antigua and Barbuda,SGP,2021,939.8028486488274
5821,Antigua and Barbuda,SGP,2022,918.3377219201027
5822,Antigua and Barbuda,SGP,2023,897.362859363425
5823,Antigua and Barbuda,SGP,2024,876.8670633296289
5824,Antigua and Barbuda,SGP,2025,856.8393919242102
5825,Antigua and Barbuda,SGP,2026,837.2691531658797
5826,Antigua and Barbuda,SGP,2027,818.1458992785389
5827,Antigua and Barbuda,SGP,2028,799.4594211136249
5828,Antigua and Barbuda,SGP,2029,781.1997426998503
5829,Antigua and Barbuda,SGP,2030,763.3571159174267
5830,Antigua and Barbuda,SGP,2031,745.9220152939297
5831,Antigua and Barbuda,SGP,2032,728.8851329190255
5832,Antigua and Barbuda,SGP,2033,712.2373734753461
5833,Antigua and Barbuda,SGP,2034,695.9698493828595
5834,Antigua and Barbuda,SGP,2035,680.0738760541418
5835,Antigua and Barbuda,SGP,2036,664.5409672580205
5836,Antigua and Barbuda,SGP,2037,649.3628305891107
5837,Antigua and Barbuda,SGP,2038,634.5313630408278
5838,Antigua and Barbuda,SGP,2039,620.0386466795145
5839,Antigua and Barbuda,SGP,2040,605.876944417367
5840,Antigua and Barbuda,SGP,2041,592.0386958819116
5841,Antigua and Barbuda,SGP,2042,578.5165133798209
5842,Antigua and Barbuda,SGP,2043,565.3031779529159
5843,Antigua and Barbuda,SGP,2044,552.3916355242502
5844,Antigua and Barbuda,SGP,2045,539.7749931322179
5845,Antigua and Barbuda,SGP,2046,527.4465152506732
5846,Antigua and Barbuda,SGP,2047,515.3996201931009
5847,Antigua and Barbuda,SGP,2048,503.6278765989129
5848,Antigua and Barbuda,SGP,2049,492.125
5849,Antigua and Barbuda,SGP,2050,480.8848494657033
5850,Antigua and Barbuda,SGS,2021,939.8028486488274
5851,Antigua and Barbuda,SGS,2022,918.3377219201027
5852,Antigua and Barbuda,SGS,2023,897.362859363425
5853,Antigua and Barbuda,SGS,2024,876.8670633296289
5854,Antigua and Barbuda,SGS,2025,856.8393919242102
5855,Antigua and Barbuda,SGS,2026,837.2691531658797
5856,Antigua and Barbuda,SGS,2027,818.1458992785389
5857,Antigua and Barbuda,SGS,2028,799.4594211136249
5858,Antigua and Barbuda,SGS,2029,781.1997426998503
5859,Antigua and Barbuda,SGS,2030,763.3571159174267
5860,Antigua and Barbuda,SGS,2031,745.9220152939297
5861,Antigua and Barbuda,SGS,2032,728.8851329190255
5862,Antigua and Barbuda,SGS,2033,712.2373734753461
5863,Antigua and Barbuda,SGS,2034,695.9698493828595
5864,Antigua and Barbuda,SGS,2035,680.0738760541418
5865,Antigua and Barbuda,SGS,2036,664.5409672580205
5866,Antigua and Barbuda,SGS,2037,649.3628305891107
5867,Antigua and Barbuda,SGS,2038,634.5313630408278
5868,Antigua and Barbuda,SGS,2039,620.0386466795145
5869,Antigua and Barbuda,SGS,2040,605.876944417367
5870,Antigua and Barbuda,SGS,2041,592.0386958819116
5871,Antigua and Barbuda,SGS,2042,578.5165133798209
5872,Antigua and Barbuda,SGS,2043,565.3031779529159
5873,Antigua and Barbuda,SGS,2044,552.3916355242502
5874,Antigua and Barbuda,SGS,2045,539.7749931322179
5875,Antigua and Barbuda,SGS,2046,527.4465152506732
5876,Antigua and Barbuda,SGS,2047,515.3996201931009
5877,Antigua and Barbuda,SGS,2048,503.6278765989129
5878,Antigua and Barbuda,SGS,2049,492.125
5879,Antigua and Barbuda,SGS,2050,480.8848494657033
5880,Antigua and Barbuda,SHN,2021,939.8028486488274
5881,Antigua and Barbuda,SHN,2022,918.3377219201027
5882,Antigua and Barbuda,SHN,2023,897.362859363425
5883,Antigua and Barbuda,SHN,2024,876.8670633296289
5884,Antigua and Barbuda,SHN,2025,856.8393919242102
5885,Antigua and Barbuda,SHN,2026,837.2691531658797
5886,Antigua and Barbuda,SHN,2027,818.1458992785389
5887,Antigua and Barbuda,SHN,2028,799.4594211136249
5888,Antigua and Barbuda,SHN,2029,781.1997426998503
5889,Antigua and Barbuda,SHN,2030,763.3571159174267
5890,Antigua and Barbuda,SHN,2031,745.9220152939297
5891,Antigua and Barbuda,SHN,2032,728.8851329190255
5892,Antigua and Barbuda,SHN,2033,712.2373734753461
5893,Antigua and Barbuda,SHN,2034,695.9698493828595
5894,Antigua and Barbuda,SHN,2035,680.0738760541418
5895,Antigua and Barbuda,SHN,2036,664.5409672580205
5896,Antigua and Barbuda,SHN,2037,649.3628305891107
5897,Antigua and Barbuda,SHN,2038,634.5313630408278
5898,Antigua and Barbuda,SHN,2039,620.0386466795145
5899,Antigua and Barbuda,SHN,2040,605.876944417367
5900,Antigua and Barbuda,SHN,2041,592.0386958819116
5901,Antigua and Barbuda,SHN,2042,578.5165133798209
5902,Antigua and Barbuda,SHN,2043,565.3031779529159
5903,Antigua and Barbuda,SHN,2044,552.3916355242502
5904,Antigua and Barbuda,SHN,2045,539.7749931322179
5905,Antigua and Barbuda,SHN,2046,527.4465152506732
5906,Antigua and Barbuda,SHN,2047,515.3996201931009
5907,Antigua and Barbuda,SHN,2048,503.6278765989129
5908,Antigua and Barbuda,SHN,2049,492.125
5909,Antigua and Barbuda,SHN,2050,480.8848494657033
5910,Antigua and Barbuda,SJM,2021,939.8028486488274
5911,Antigua and Barbuda,SJM,2022,918.3377219201027
5912,Antigua and Barbuda,SJM,2023,897.362859363425
5913,Antigua and Barbuda,SJM,2024,876.8670633296289
5914,Antigua and Barbuda,SJM,2025,856.8393919242102
5915,Antigua and Barbuda,SJM,2026,837.2691531658797
5916,Antigua and Barbuda,SJM,2027,818.1458992785389
5917,Antigua and Barbuda,SJM,2028,799.4594211136249
5918,Antigua and Barbuda,SJM,2029,781.1997426998503
5919,Antigua and Barbuda,SJM,2030,763.3571159174267
5920,Antigua and Barbuda,SJM,2031,745.9220152939297
5921,Antigua and Barbuda,SJM,2032,728.8851329190255
5922,Antigua and Barbuda,SJM,2033,712.2373734753461
5923,Antigua and Barbuda,SJM,2034,695.9698493828595
5924,Antigua and Barbuda,SJM,2035,680.0738760541418
5925,Antigua and Barbuda,SJM,2036,664.5409672580205
5926,Antigua and Barbuda,SJM,2037,649.3628305891107
5927,Antigua and Barbuda,SJM,2038,634.5313630408278
5928,Antigua and Barbuda,SJM,2039,620.0386466795145
5929,Antigua and Barbuda,SJM,2040,605.876944417367
5930,Antigua and Barbuda,SJM,2041,592.0386958819116
5931,Antigua and Barbuda,SJM,2042,578.5165133798209
5932,Antigua and Barbuda,SJM,2043,565.3031779529159
5933,Antigua and Barbuda,SJM,2044,552.3916355242502
5934,Antigua and Barbuda,SJM,2045,539.7749931322179
5935,Antigua and Barbuda,SJM,2046,527.4465152506732
5936,Antigua and Barbuda,SJM,2047,515.3996201931009
5937,Antigua and Barbuda,SJM,2048,503.6278765989129
5938,Antigua and Barbuda,SJM,2049,492.125
5939,Antigua and Barbuda,SJM,2050,480.8848494657033
5940,Antigua and Barbuda,SLB,2021,939.8028486488274
5941,Antigua and Barbuda,SLB,2022,918.3377219201027
5942,Antigua and Barbuda,SLB,2023,897.362859363425
5943,Antigua and Barbuda,SLB,2024,876.8670633296289
5944,Antigua and Barbuda,SLB,2025,856.8393919242102
5945,Antigua and Barbuda,SLB,2026,837.2691531658797
5946,Antigua and Barbuda,SLB,2027,818.1458992785389
5947,Antigua and Barbuda,SLB,2028,799.4594211136249
5948,Antigua and Barbuda,SLB,2029,781.1997426998503
5949,Antigua and Barbuda,SLB,2030,763.3571159174267
5950,Antigua and Barbuda,SLB,2031,745.9220152939297
5951,Antigua and Barbuda,SLB,2032,728.8851329190255
5952,Antigua and Barbuda,SLB,2033,712.2373734753461
5953,Antigua and Barbuda,SLB,2034,695.9698493828595
5954,Antigua and Barbuda,SLB,2035,680.0738760541418
5955,Antigua and Barbuda,SLB,2036,664.5409672580205
5956,Antigua and Barbuda,SLB,2037,649.3628305891107
5957,Antigua and Barbuda,SLB,2038,634.5313630408278
5958,Antigua and Barbuda,SLB,2039,620.0386466795145
5959,Antigua and Barbuda,SLB,2040,605.876944417367
5960,Antigua and Barbuda,SLB,2041,592.0386958819116
5961,Antigua and Barbuda,SLB,2042,578.5165133798209
5962,Antigua and Barbuda,SLB,2043,565.3031779529159
5963,Antigua and Barbuda,SLB,2044,552.3916355242502
5964,Antigua and Barbuda,SLB,2045,539.7749931322179
5965,Antigua and Barbuda,SLB,2046,527.4465152506732
5966,Antigua and Barbuda,SLB,2047,515.3996201931009
5967,Antigua and Barbuda,SLB,2048,503.6278765989129
5968,Antigua and Barbuda,SLB,2049,492.125
5969,Antigua and Barbuda,SLB,2050,480.8848494657033
5970,Antigua and Barbuda,SLE,2021,939.8028486488274
5971,Antigua and Barbuda,SLE,2022,918.3377219201027
5972,Antigua and Barbuda,SLE,2023,897.362859363425
5973,Antigua and Barbuda,SLE,2024,876.8670633296289
5974,Antigua and Barbuda,SLE,2025,856.8393919242102
5975,Antigua and Barbuda,SLE,2026,837.2691531658797
5976,Antigua and Barbuda,SLE,2027,818.1458992785389
5977,Antigua and Barbuda,SLE,2028,799.4594211136249
5978,Antigua and Barbuda,SLE,2029,781.1997426998503
5979,Antigua and Barbuda,SLE,2030,763.3571159174267
5980,Antigua and Barbuda,SLE,2031,745.9220152939297
5981,Antigua and Barbuda,SLE,2032,728.8851329190255
5982,Antigua and Barbuda,SLE,2033,712.2373734753461
5983,Antigua and Barbuda,SLE,2034,695.9698493828595
5984,Antigua and Barbuda,SLE,2035,680.0738760541418
5985,Antigua and Barbuda,SLE,2036,664.5409672580205
5986,Antigua and Barbuda,SLE,2037,649.3628305891107
5987,Antigua and Barbuda,SLE,2038,634.5313630408278
5988,Antigua and Barbuda,SLE,2039,620.0386466795145
5989,Antigua and Barbuda,SLE,2040,605.876944417367
5990,Antigua and Barbuda,SLE,2041,592.0386958819116
5991,Antigua and Barbuda,SLE,2042,578.5165133798209
5992,Antigua and Barbuda,SLE,2043,565.3031779529159
5993,Antigua and Barbuda,SLE,2044,552.3916355242502
5994,Antigua and Barbuda,SLE,2045,539.7749931322179
5995,Antigua and Barbuda,SLE,2046,527.4465152506732
5996,Antigua and Barbuda,SLE,2047,515.3996201931009
5997,Antigua and Barbuda,SLE,2048,503.6278765989129
5998,Antigua and Barbuda,SLE,2049,492.125
5999,Antigua and Barbuda,SLE,2050,480.8848494657033
6000,Antigua and Barbuda,SLV,2021,939.8028486488274
6001,Antigua and Barbuda,SLV,2022,918.3377219201027
6002,Antigua and Barbuda,SLV,2023,897.362859363425
6003,Antigua and Barbuda,SLV,2024,876.8670633296289
6004,Antigua and Barbuda,SLV,2025,856.8393919242102
6005,Antigua and Barbuda,SLV,2026,837.2691531658797
6006,Antigua and Barbuda,SLV,2027,818.1458992785389
6007,Antigua and Barbuda,SLV,2028,799.4594211136249
6008,Antigua and Barbuda,SLV,2029,781.1997426998503
6009,Antigua and Barbuda,SLV,2030,763.3571159174267
6010,Antigua and Barbuda,SLV,2031,745.9220152939297
6011,Antigua and Barbuda,SLV,2032,728.8851329190255
6012,Antigua and Barbuda,SLV,2033,712.2373734753461
6013,Antigua and Barbuda,SLV,2034,695.9698493828595
6014,Antigua and Barbuda,SLV,2035,680.0738760541418
6015,Antigua and Barbuda,SLV,2036,664.5409672580205
6016,Antigua and Barbuda,SLV,2037,649.3628305891107
6017,Antigua and Barbuda,SLV,2038,634.5313630408278
6018,Antigua and Barbuda,SLV,2039,620.0386466795145
6019,Antigua and Barbuda,SLV,2040,605.876944417367
6020,Antigua and Barbuda,SLV,2041,592.0386958819116
6021,Antigua and Barbuda,SLV,2042,578.5165133798209
6022,Antigua and Barbuda,SLV,2043,565.3031779529159
6023,Antigua and Barbuda,SLV,2044,552.3916355242502
6024,Antigua and Barbuda,SLV,2045,539.7749931322179
6025,Antigua and Barbuda,SLV,2046,527.4465152506732
6026,Antigua and Barbuda,SLV,2047,515.3996201931009
6027,Antigua and Barbuda,SLV,2048,503.6278765989129
6028,Antigua and Barbuda,SLV,2049,492.125
6029,Antigua and Barbuda,SLV,2050,480.8848494657033
6030,Antigua and Barbuda,SMR,2021,939.8028486488274
6031,Antigua and Barbuda,SMR,2022,918.3377219201027
6032,Antigua and Barbuda,SMR,2023,897.362859363425
6033,Antigua and Barbuda,SMR,2024,876.8670633296289
6034,Antigua and Barbuda,SMR,2025,856.8393919242102
6035,Antigua and Barbuda,SMR,2026,837.2691531658797
6036,Antigua and Barbuda,SMR,2027,818.1458992785389
6037,Antigua and Barbuda,SMR,2028,799.4594211136249
6038,Antigua and Barbuda,SMR,2029,781.1997426998503
6039,Antigua and Barbuda,SMR,2030,763.3571159174267
6040,Antigua and Barbuda,SMR,2031,745.9220152939297
6041,Antigua and Barbuda,SMR,2032,728.8851329190255
6042,Antigua and Barbuda,SMR,2033,712.2373734753461
6043,Antigua and Barbuda,SMR,2034,695.9698493828595
6044,Antigua and Barbuda,SMR,2035,680.0738760541418
6045,Antigua and Barbuda,SMR,2036,664.5409672580205
6046,Antigua and Barbuda,SMR,2037,649.3628305891107
6047,Antigua and Barbuda,SMR,2038,634.5313630408278
6048,Antigua and Barbuda,SMR,2039,620.0386466795145
6049,Antigua and Barbuda,SMR,2040,605.876944417367
6050,Antigua and Barbuda,SMR,2041,592.0386958819116
6051,Antigua and Barbuda,SMR,2042,578.5165133798209
6052,Antigua and Barbuda,SMR,2043,565.3031779529159
6053,Antigua and Barbuda,SMR,2044,552.3916355242502
6054,Antigua and Barbuda,SMR,2045,539.7749931322179
6055,Antigua and Barbuda,SMR,2046,527.4465152506732
6056,Antigua and Barbuda,SMR,2047,515.3996201931009
6057,Antigua and Barbuda,SMR,2048,503.6278765989129
6058,Antigua and Barbuda,SMR,2049,492.125
6059,Antigua and Barbuda,SMR,2050,480.8848494657033
6060,Antigua and Barbuda,SOM,2021,939.8028486488274
6061,Antigua and Barbuda,SOM,2022,918.3377219201027
6062,Antigua and Barbuda,SOM,2023,897.362859363425
6063,Antigua and Barbuda,SOM,2024,876.8670633296289
6064,Antigua and Barbuda,SOM,2025,856.8393919242102
6065,Antigua and Barbuda,SOM,2026,837.2691531658797
6066,Antigua and Barbuda,SOM,2027,818.1458992785389
6067,Antigua and Barbuda,SOM,2028,799.4594211136249
6068,Antigua and Barbuda,SOM,2029,781.1997426998503
6069,Antigua and Barbuda,SOM,2030,763.3571159174267
6070,Antigua and Barbuda,SOM,2031,745.9220152939297
6071,Antigua and Barbuda,SOM,2032,728.8851329190255
6072,Antigua and Barbuda,SOM,2033,712.2373734753461
6073,Antigua and Barbuda,SOM,2034,695.9698493828595
6074,Antigua and Barbuda,SOM,2035,680.0738760541418
6075,Antigua and Barbuda,SOM,2036,664.5409672580205
6076,Antigua and Barbuda,SOM,2037,649.3628305891107
6077,Antigua and Barbuda,SOM,2038,634.5313630408278
6078,Antigua and Barbuda,SOM,2039,620.0386466795145
6079,Antigua and Barbuda,SOM,2040,605.876944417367
6080,Antigua and Barbuda,SOM,2041,592.0386958819116
6081,Antigua and Barbuda,SOM,2042,578.5165133798209
6082,Antigua and Barbuda,SOM,2043,565.3031779529159
6083,Antigua and Barbuda,SOM,2044,552.3916355242502
6084,Antigua and Barbuda,SOM,2045,539.7749931322179
6085,Antigua and Barbuda,SOM,2046,527.4465152506732
6086,Antigua and Barbuda,SOM,2047,515.3996201931009
6087,Antigua and Barbuda,SOM,2048,503.6278765989129
6088,Antigua and Barbuda,SOM,2049,492.125
6089,Antigua and Barbuda,SOM,2050,480.8848494657033
6090,Antigua and Barbuda,SPM,2021,939.8028486488274
6091,Antigua and Barbuda,SPM,2022,918.3377219201027
6092,Antigua and Barbuda,SPM,2023,897.362859363425
6093,Antigua and Barbuda,SPM,2024,876.8670633296289
6094,Antigua and Barbuda,SPM,2025,856.8393919242102
6095,Antigua and Barbuda,SPM,2026,837.2691531658797
6096,Antigua and Barbuda,SPM,2027,818.1458992785389
6097,Antigua and Barbuda,SPM,2028,799.4594211136249
6098,Antigua and Barbuda,SPM,2029,781.1997426998503
6099,Antigua and Barbuda,SPM,2030,763.3571159174267
6100,Antigua and Barbuda,SPM,2031,745.9220152939297
6101,Antigua and Barbuda,SPM,2032,728.8851329190255
6102,Antigua and Barbuda,SPM,2033,712.2373734753461
6103,Antigua and Barbuda,SPM,2034,695.9698493828595
6104,Antigua and Barbuda,SPM,2035,680.0738760541418
6105,Antigua and Barbuda,SPM,2036,664.5409672580205
6106,Antigua and Barbuda,SPM,2037,649.3628305891107
6107,Antigua and Barbuda,SPM,2038,634.5313630408278
6108,Antigua and Barbuda,SPM,2039,620.0386466795145
6109,Antigua and Barbuda,SPM,2040,605.876944417367
6110,Antigua and Barbuda,SPM,2041,592.0386958819116
6111,Antigua and Barbuda,SPM,2042,578.5165133798209
6112,Antigua and Barbuda,SPM,2043,565.3031779529159
6113,Antigua and Barbuda,SPM,2044,552.3916355242502
6114,Antigua and Barbuda,SPM,2045,539.7749931322179
6115,Antigua and Barbuda,SPM,2046,527.4465152506732
6116,Antigua and Barbuda,SPM,2047,515.3996201931009
6117,Antigua and Barbuda,SPM,2048,503.6278765989129
6118,Antigua and Barbuda,SPM,2049,492.125
6119,Antigua and Barbuda,SPM,2050,480.8848494657033
6120,Antigua and Barbuda,SRB,2021,939.8028486488274
6121,Antigua and Barbuda,SRB,2022,918.3377219201027
6122,Antigua and Barbuda,SRB,2023,897.362859363425
6123,Antigua and Barbuda,SRB,2024,876.8670633296289
6124,Antigua and Barbuda,SRB,2025,856.8393919242102
6125,Antigua and Barbuda,SRB,2026,837.2691531658797
6126,Antigua and Barbuda,SRB,2027,818.1458992785389
6127,Antigua and Barbuda,SRB,2028,799.4594211136249
6128,Antigua and Barbuda,SRB,2029,781.1997426998503
6129,Antigua and Barbuda,SRB,2030,763.3571159174267
6130,Antigua and Barbuda,SRB,2031,745.9220152939297
6131,Antigua and Barbuda,SRB,2032,728.8851329190255
6132,Antigua and Barbuda,SRB,2033,712.2373734753461
6133,Antigua and Barbuda,SRB,2034,695.9698493828595
6134,Antigua and Barbuda,SRB,2035,680.0738760541418
6135,Antigua and Barbuda,SRB,2036,664.5409672580205
6136,Antigua and Barbuda,SRB,2037,649.3628305891107
6137,Antigua and Barbuda,SRB,2038,634.5313630408278
6138,Antigua and Barbuda,SRB,2039,620.0386466795145
6139,Antigua and Barbuda,SRB,2040,605.876944417367
6140,Antigua and Barbuda,SRB,2041,592.0386958819116
6141,Antigua and Barbuda,SRB,2042,578.5165133798209
6142,Antigua and Barbuda,SRB,2043,565.3031779529159
6143,Antigua and Barbuda,SRB,2044,552.3916355242502
6144,Antigua and Barbuda,SRB,2045,539.7749931322179
6145,Antigua and Barbuda,SRB,2046,527.4465152506732
6146,Antigua and Barbuda,SRB,2047,515.3996201931009
6147,Antigua and Barbuda,SRB,2048,503.6278765989129
6148,Antigua and Barbuda,SRB,2049,492.125
6149,Antigua and Barbuda,SRB,2050,480.8848494657033
6150,Antigua and Barbuda,SSD,2021,939.8028486488274
6151,Antigua and Barbuda,SSD,2022,918.3377219201027
6152,Antigua and Barbuda,SSD,2023,897.362859363425
6153,Antigua and Barbuda,SSD,2024,876.8670633296289
6154,Antigua and Barbuda,SSD,2025,856.8393919242102
6155,Antigua and Barbuda,SSD,2026,837.2691531658797
6156,Antigua and Barbuda,SSD,2027,818.1458992785389
6157,Antigua and Barbuda,SSD,2028,799.4594211136249
6158,Antigua and Barbuda,SSD,2029,781.1997426998503
6159,Antigua and Barbuda,SSD,2030,763.3571159174267
6160,Antigua and Barbuda,SSD,2031,745.9220152939297
6161,Antigua and Barbuda,SSD,2032,728.8851329190255
6162,Antigua and Barbuda,SSD,2033,712.2373734753461
6163,Antigua and Barbuda,SSD,2034,695.9698493828595
6164,Antigua and Barbuda,SSD,2035,680.0738760541418
6165,Antigua and Barbuda,SSD,2036,664.5409672580205
6166,Antigua and Barbuda,SSD,2037,649.3628305891107
6167,Antigua and Barbuda,SSD,2038,634.5313630408278
6168,Antigua and Barbuda,SSD,2039,620.0386466795145
6169,Antigua and Barbuda,SSD,2040,605.876944417367
6170,Antigua and Barbuda,SSD,2041,592.0386958819116
6171,Antigua and Barbuda,SSD,2042,578.5165133798209
6172,Antigua and Barbuda,SSD,2043,565.3031779529159
6173,Antigua and Barbuda,SSD,2044,552.3916355242502
6174,Antigua and Barbuda,SSD,2045,539.7749931322179
6175,Antigua and Barbuda,SSD,2046,527.4465152506732
6176,Antigua and Barbuda,SSD,2047,515.3996201931009
6177,Antigua and Barbuda,SSD,2048,503.6278765989129
6178,Antigua and Barbuda,SSD,2049,492.125
6179,Antigua and Barbuda,SSD,2050,480.8848494657033
6180,Antigua and Barbuda,STP,2021,939.8028486488274
6181,Antigua and Barbuda,STP,2022,918.3377219201027
6182,Antigua and Barbuda,STP,2023,897.362859363425
6183,Antigua and Barbuda,STP,2024,876.8670633296289
6184,Antigua and Barbuda,STP,2025,856.8393919242102
6185,Antigua and Barbuda,STP,2026,837.2691531658797
6186,Antigua and Barbuda,STP,2027,818.1458992785389
6187,Antigua and Barbuda,STP,2028,799.4594211136249
6188,Antigua and Barbuda,STP,2029,781.1997426998503
6189,Antigua and Barbuda,STP,2030,763.3571159174267
6190,Antigua and Barbuda,STP,2031,745.9220152939297
6191,Antigua and Barbuda,STP,2032,728.8851329190255
6192,Antigua and Barbuda,STP,2033,712.2373734753461
6193,Antigua and Barbuda,STP,2034,695.9698493828595
6194,Antigua and Barbuda,STP,2035,680.0738760541418
6195,Antigua and Barbuda,STP,2036,664.5409672580205
6196,Antigua and Barbuda,STP,2037,649.3628305891107
6197,Antigua and Barbuda,STP,2038,634.5313630408278
6198,Antigua and Barbuda,STP,2039,620.0386466795145
6199,Antigua and Barbuda,STP,2040,605.876944417367
6200,Antigua and Barbuda,STP,2041,592.0386958819116
6201,Antigua and Barbuda,STP,2042,578.5165133798209
6202,Antigua and Barbuda,STP,2043,565.3031779529159
6203,Antigua and Barbuda,STP,2044,552.3916355242502
6204,Antigua and Barbuda,STP,2045,539.7749931322179
6205,Antigua and Barbuda,STP,2046,527.4465152506732
6206,Antigua and Barbuda,STP,2047,515.3996201931009
6207,Antigua and Barbuda,STP,2048,503.6278765989129
6208,Antigua and Barbuda,STP,2049,492.125
6209,Antigua and Barbuda,STP,2050,480.8848494657033
