Year,iso_code3,nemomod_entc_residual_capacity_pp_coal_gw
2006,BFA,0.0
2007,BFA,0.0
2008,BFA,0.0
2009,BFA,0.0
2021,BFA,0.0
2022,BFA,0.0
2023,BFA,0.0
2024,BFA,0.0
2025,BFA,0.0
2026,BFA,0.0
2027,BFA,0.0
2028,BFA,0.0
2029,BFA,0.0
2030,BFA,0.0
2031,BFA,0.0
2032,BFA,0.0
2033,BFA,0.0
2034,BFA,0.0
2035,BFA,0.0
2036,BFA,0.0
2037,BFA,0.0
2038,BFA,0.0
2039,BFA,0.0
2040,BFA,0.0
2041,BFA,0.0
2042,BFA,0.0
2043,BFA,0.0
2044,BFA,0.0
2045,BFA,0.0
2046,BFA,0.0
2047,BFA,0.0
2048,BFA,0.0
2049,BFA,0.0
2050,BFA,0.0
2051,BFA,0.0
2052,BFA,0.0
2053,BFA,0.0
2054,BFA,0.0
2055,BFA,0.0
1962,BGD,0.0
1963,BGD,0.0
1964,BGD,0.0
1965,BGD,0.0
1966,BGD,0.0
1967,BGD,0.0
1968,BGD,0.0
1969,BGD,0.0
1970,BGD,0.0
1971,BGD,0.0
1972,BGD,0.0
1973,BGD,0.0
1974,BGD,0.0
1975,BGD,0.0
1976,BGD,0.0
1977,BGD,0.0
1978,BGD,0.0
1979,BGD,0.0
1980,BGD,0.0
1981,BGD,0.0
1982,BGD,0.0
1983,BGD,0.0
1984,BGD,0.0
1985,BGD,0.0
1986,BGD,0.0
1987,BGD,0.0
1988,BGD,0.0
1989,BGD,0.0
1990,BGD,0.0
1991,BGD,0.0
1992,BGD,0.0
1993,BGD,0.0
1994,BGD,0.0
1995,BGD,0.0
1996,BGD,0.0
1997,BGD,0.0
1998,BGD,0.0
1999,BGD,0.0
2000,BGD,0.0
2001,BGD,0.0
2002,BGD,0.0
2003,BGD,0.0
2004,BGD,0.0
2005,BGD,0.0
2006,BGD,0.0
2007,BGD,0.0
2008,BGD,0.0
2009,BGD,0.0
2021,BGD,0.5348771725410234
2022,BGD,0.5348771725410234
2023,BGD,0.5348771725410234
2024,BGD,0.5348771725410234
2025,BGD,0.5348771725410234
2026,BGD,0.5348771725410234
2027,BGD,0.5348771725410234
2028,BGD,0.5348771725410234
2029,BGD,0.5348771725410234
2030,BGD,0.5348771725410234
2031,BGD,0.5348771725410234
2032,BGD,0.5348771725410234
2033,BGD,0.5348771725410234
2034,BGD,0.5348771725410234
2035,BGD,0.5348771725410234
2036,BGD,0.5348771725410234
2037,BGD,0.5348771725410234
2038,BGD,0.5348771725410234
2039,BGD,0.5348771725410234
2040,BGD,0.5348771725410234
2041,BGD,0.5348771725410234
2042,BGD,0.5348771725410234
2043,BGD,0.5348771725410234
2044,BGD,0.5348771725410234
2045,BGD,0.5348771725410234
2046,BGD,0.5348771725410234
2047,BGD,0.5348771725410234
2048,BGD,0.5348771725410234
2049,BGD,0.5348771725410234
2050,BGD,0.5348771725410234
2051,BGD,0.5348771725410234
2052,BGD,0.5348771725410234
2053,BGD,0.5348771725410234
2054,BGD,0.5348771725410234
2055,BGD,0.5348771725410234
1935,BGR,0.0
1936,BGR,0.0
1937,BGR,0.0
1938,BGR,0.0
1939,BGR,0.0
1940,BGR,0.0
1941,BGR,0.0
1942,BGR,0.0
1943,BGR,0.0
1944,BGR,0.0
1945,BGR,0.0
1946,BGR,0.0
1947,BGR,0.0
1948,BGR,0.0
1949,BGR,0.0
1950,BGR,0.0
1951,BGR,0.1643754395836263
1952,BGR,0.1643754395836263
1953,BGR,0.1643754395836263
1954,BGR,0.1643754395836263
1955,BGR,0.1643754395836263
1956,BGR,0.1643754395836263
1957,BGR,0.1643754395836263
1958,BGR,0.3365782810521873
1959,BGR,0.3365782810521873
1960,BGR,0.3365782810521873
1961,BGR,0.7122935715290477
1962,BGR,0.7122935715290477
1963,BGR,0.7122935715290477
1964,BGR,0.7122935715290477
1965,BGR,0.7122935715290477
1966,BGR,0.7122935715290477
1967,BGR,0.7122935715290477
1968,BGR,0.7122935715290477
1969,BGR,0.7122935715290477
1970,BGR,0.9001512167674779
1971,BGR,1.088008862005908
1972,BGR,1.088008862005908
1973,BGR,1.088008862005908
1974,BGR,2.0742614995076663
1975,BGR,2.0742614995076663
1976,BGR,2.0742614995076663
1977,BGR,2.0742614995076663
1978,BGR,2.0742614995076663
1979,BGR,4.582161063440709
1980,BGR,6.00361724574483
1981,BGR,6.00361724574483
1982,BGR,6.00361724574483
1983,BGR,6.00361724574483
1984,BGR,6.2854037136024745
1985,BGR,6.2854037136024745
1986,BGR,6.2854037136024745
1987,BGR,6.2854037136024745
1988,BGR,6.2854037136024745
1989,BGR,6.2854037136024745
1990,BGR,6.2854037136024745
1991,BGR,6.859781966521311
1992,BGR,6.8264601209734135
1993,BGR,6.8264601209734135
1994,BGR,6.8264601209734135
1995,BGR,6.8264601209734135
1996,BGR,6.8264601209734135
1997,BGR,6.8264601209734135
1998,BGR,6.827024898016599
1999,BGR,6.827024898016599
2000,BGR,6.23174989449993
2001,BGR,7.0875728155339806
2002,BGR,8.573245403677056
2003,BGR,9.374154676258993
2004,BGR,9.579656274980014
2005,BGR,9.579656274980014
2006,BGR,9.388219424460432
2007,BGR,7.57933653077538
2008,BGR,7.482754393134451
2009,BGR,7.558284530386739
2021,BGR,6.979538626370334
2022,BGR,6.979538626370334
2023,BGR,6.979538626370334
2024,BGR,5.923556557539088
2025,BGR,5.923556557539088
2026,BGR,5.923556557539088
2027,BGR,5.923556557539088
2028,BGR,5.923556557539088
2029,BGR,3.2383450110824894
2030,BGR,1.71638990235428
2031,BGR,1.71638990235428
2032,BGR,1.71638990235428
2033,BGR,1.71638990235428
2034,BGR,1.4146807398310668
2035,BGR,1.4146807398310668
2036,BGR,1.4146807398310668
2037,BGR,1.4146807398310668
2038,BGR,1.4146807398310668
2039,BGR,1.4146807398310668
2040,BGR,1.4146807398310668
2041,BGR,1.4146807398310668
2042,BGR,1.4146807398310668
2043,BGR,1.4146807398310668
2044,BGR,1.4146807398310668
2045,BGR,1.4146807398310668
2046,BGR,1.4146807398310668
2047,BGR,1.4146807398310668
2048,BGR,1.4146807398310668
2049,BGR,1.4146807398310668
2050,BGR,1.4146807398310668
2051,BGR,1.4146807398310668
2052,BGR,1.4146807398310668
2053,BGR,1.4146807398310668
2054,BGR,1.4146807398310668
2055,BGR,1.4146807398310668
1985,BHR,0.0
1986,BHR,0.0
1987,BHR,0.0
1988,BHR,0.0
1989,BHR,0.0
1990,BHR,0.0
1991,BHR,0.0
1992,BHR,0.0
1993,BHR,0.0
1994,BHR,0.0
1995,BHR,0.0
1996,BHR,0.0
1997,BHR,0.0
1998,BHR,0.0
1999,BHR,0.0
2000,BHR,0.0
2001,BHR,0.0
2002,BHR,0.0
2003,BHR,0.0
2004,BHR,0.0
2005,BHR,0.0
2006,BHR,0.0
2007,BHR,0.0
2008,BHR,0.0
2009,BHR,0.0
2021,BHR,0.0
2022,BHR,0.0
2023,BHR,0.0
2024,BHR,0.0
2025,BHR,0.0
2026,BHR,0.0
2027,BHR,0.0
2028,BHR,0.0
2029,BHR,0.0
2030,BHR,0.0
2031,BHR,0.0
2032,BHR,0.0
2033,BHR,0.0
2034,BHR,0.0
2035,BHR,0.0
2036,BHR,0.0
2037,BHR,0.0
2038,BHR,0.0
2039,BHR,0.0
2040,BHR,0.0
2041,BHR,0.0
2042,BHR,0.0
2043,BHR,0.0
2044,BHR,0.0
2045,BHR,0.0
2046,BHR,0.0
2047,BHR,0.0
1937,BIH,0.0
1938,BIH,0.0
1939,BIH,0.0
1940,BIH,0.0
1941,BIH,0.0
1942,BIH,0.0
1943,BIH,0.0
1944,BIH,0.0
1945,BIH,0.0
1946,BIH,0.0
1947,BIH,0.0
1948,BIH,0.0
1949,BIH,0.0
1950,BIH,0.0
1951,BIH,0.0
1952,BIH,0.0
1953,BIH,0.0
1954,BIH,0.0
1955,BIH,0.0
1956,BIH,0.0
1957,BIH,0.0
1958,BIH,0.0
1959,BIH,0.0
1960,BIH,0.0
1961,BIH,0.0
1962,BIH,0.0
1963,BIH,0.0
1964,BIH,0.0
1965,BIH,0.0
1966,BIH,0.0
1967,BIH,0.0
1968,BIH,0.0
1969,BIH,0.0
1970,BIH,0.0
1971,BIH,0.0
1972,BIH,0.0
1973,BIH,0.0
1974,BIH,0.3184588165913112
1975,BIH,0.3184588165913112
1976,BIH,0.3184588165913112
1977,BIH,0.3184588165913112
1978,BIH,0.3184588165913112
1979,BIH,0.3184588165913112
1980,BIH,0.3184588165913112
1981,BIH,0.3184588165913112
1982,BIH,0.3184588165913112
1983,BIH,0.3184588165913112
1984,BIH,1.0933752702968351
1985,BIH,1.0933752702968351
1986,BIH,1.0933752702968351
1987,BIH,1.0933752702968351
1988,BIH,1.0933752702968351
1989,BIH,1.0933752702968351
1990,BIH,1.0933752702968351
1991,BIH,1.0933752702968351
1992,BIH,1.0933752702968351
1993,BIH,1.0933752702968351
1994,BIH,1.0933752702968351
1995,BIH,1.03
1996,BIH,1.03
1997,BIH,1.03
1998,BIH,1.1010693925692945
1999,BIH,1.4501395714566545
2000,BIH,1.595517987025752
2001,BIH,1.549818598434218
2002,BIH,1.553752148176437
2003,BIH,1.7059805232003054
2004,BIH,1.718174527401184
2005,BIH,1.707553943097193
2006,BIH,1.6929998090509837
2007,BIH,1.5639865937555124
2008,BIH,1.9393880347084795
2009,BIH,1.9393880347084795
2021,BIH,2.0129118052941912
2022,BIH,2.0129118052941912
2023,BIH,2.0129118052941912
2024,BIH,1.673657006649103
2025,BIH,1.673657006649103
2026,BIH,1.673657006649103
2027,BIH,1.673657006649103
2028,BIH,1.673657006649103
2029,BIH,1.673657006649103
2030,BIH,1.673657006649103
2031,BIH,1.673657006649103
2032,BIH,1.673657006649103
2033,BIH,1.673657006649103
2034,BIH,0.848136996612721
2035,BIH,0.848136996612721
2036,BIH,0.848136996612721
2037,BIH,0.848136996612721
2038,BIH,0.848136996612721
2039,BIH,0.848136996612721
2040,BIH,0.848136996612721
2041,BIH,0.848136996612721
2042,BIH,0.848136996612721
2043,BIH,0.848136996612721
2044,BIH,0.848136996612721
2045,BIH,0.848136996612721
2046,BIH,0.848136996612721
2047,BIH,0.848136996612721
2048,BIH,0.848136996612721
2049,BIH,0.848136996612721
2050,BIH,0.848136996612721
2051,BIH,0.848136996612721
2052,BIH,0.848136996612721
2053,BIH,0.848136996612721
2054,BIH,0.848136996612721
2055,BIH,0.848136996612721
1946,BLR,0.0
1947,BLR,0.0
1948,BLR,0.0
1949,BLR,0.0
1950,BLR,0.0
1951,BLR,0.0
1952,BLR,0.0
1953,BLR,0.0
1954,BLR,0.0
1955,BLR,0.0
1956,BLR,0.0
1957,BLR,0.0
1958,BLR,0.0
1959,BLR,0.0
1960,BLR,0.0
1961,BLR,0.0
1962,BLR,0.0
1963,BLR,0.0
1964,BLR,0.0
1965,BLR,0.0
1966,BLR,0.0
1967,BLR,0.0
1968,BLR,0.0
1969,BLR,0.0
1970,BLR,0.0
1971,BLR,0.0
1972,BLR,0.0
1973,BLR,0.0
1974,BLR,0.0
1975,BLR,0.0
1976,BLR,0.0
1977,BLR,0.0
1978,BLR,0.0
1979,BLR,0.0
1980,BLR,0.0
1981,BLR,0.0
1982,BLR,0.0
1983,BLR,0.0
1984,BLR,0.0
1985,BLR,0.0
1986,BLR,0.0
1987,BLR,0.0
1988,BLR,0.0
1989,BLR,0.0
1990,BLR,0.0
1991,BLR,0.0
1992,BLR,0.0
1993,BLR,0.0
1994,BLR,0.0
1995,BLR,0.0
1996,BLR,0.0
1997,BLR,0.0
1998,BLR,0.0
1999,BLR,0.0
2000,BLR,0.0
2001,BLR,0.0
2002,BLR,0.0
2003,BLR,0.0
2004,BLR,0.0
2005,BLR,0.0
2006,BLR,0.0
2007,BLR,0.0
2008,BLR,0.0
2009,BLR,0.0
2021,BLR,0.0
2022,BLR,0.0
2023,BLR,0.0
2024,BLR,0.0
2025,BLR,0.0
2026,BLR,0.0
2027,BLR,0.0
2028,BLR,0.0
2029,BLR,0.0
2030,BLR,0.0
2031,BLR,0.0
2032,BLR,0.0
2033,BLR,0.0
2034,BLR,0.0
2035,BLR,0.0
2036,BLR,0.0
2037,BLR,0.0
2038,BLR,0.0
2039,BLR,0.0
2040,BLR,0.0
2041,BLR,0.0
2042,BLR,0.0
2043,BLR,0.0
2044,BLR,0.0
2045,BLR,0.0
2046,BLR,0.0
2047,BLR,0.0
2048,BLR,0.0
2049,BLR,0.0
1920,BOL,0.0
1921,BOL,0.0
1922,BOL,0.0
1923,BOL,0.0
1924,BOL,0.0
1925,BOL,0.0
1926,BOL,0.0
1927,BOL,0.0
1928,BOL,0.0
1929,BOL,0.0
1930,BOL,0.0
1931,BOL,0.0
1932,BOL,0.0
1933,BOL,0.0
1934,BOL,0.0
1935,BOL,0.0
1936,BOL,0.0
1937,BOL,0.0
1938,BOL,0.0
1939,BOL,0.0
1940,BOL,0.0
1941,BOL,0.0
1942,BOL,0.0
1943,BOL,0.0
1944,BOL,0.0
1945,BOL,0.0
1946,BOL,0.0
1947,BOL,0.0
1948,BOL,0.0
1949,BOL,0.0
1950,BOL,0.0
1951,BOL,0.0
1952,BOL,0.0
1953,BOL,0.0
1954,BOL,0.0
1955,BOL,0.0
1956,BOL,0.0
1957,BOL,0.0
1958,BOL,0.0
1959,BOL,0.0
1960,BOL,0.0
1961,BOL,0.0
1962,BOL,0.0
1963,BOL,0.0
1964,BOL,0.0
1965,BOL,0.0
1966,BOL,0.0
1967,BOL,0.0
1968,BOL,0.0
1969,BOL,0.0
1970,BOL,0.0
1971,BOL,0.0
1972,BOL,0.0
1973,BOL,0.0
1974,BOL,0.0
1975,BOL,0.0
1976,BOL,0.0
1977,BOL,0.0
1978,BOL,0.0
1979,BOL,0.0
1980,BOL,0.0
1981,BOL,0.0
1982,BOL,0.0
1983,BOL,0.0
1984,BOL,0.0
1985,BOL,0.0
1986,BOL,0.0
1987,BOL,0.0
1988,BOL,0.0
1989,BOL,0.0
1990,BOL,0.0
1991,BOL,0.0
1992,BOL,0.0
1993,BOL,0.0
1994,BOL,0.0
1995,BOL,0.0
1996,BOL,0.0
1997,BOL,0.0
1998,BOL,0.0
1999,BOL,0.0
2000,BOL,0.0
2001,BOL,0.0
2002,BOL,0.0
2003,BOL,0.0
2004,BOL,0.0
2005,BOL,0.0
2006,BOL,0.0
2007,BOL,0.0
2008,BOL,0.0
2009,BOL,0.0
2021,BOL,0.0
2022,BOL,0.0
2023,BOL,0.0
2024,BOL,0.0
2025,BOL,0.0
2026,BOL,0.0
2027,BOL,0.0
2028,BOL,0.0
2029,BOL,0.0
2030,BOL,0.0
2031,BOL,0.0
2032,BOL,0.0
2033,BOL,0.0
2034,BOL,0.0
2035,BOL,0.0
2036,BOL,0.0
2037,BOL,0.0
2038,BOL,0.0
2039,BOL,0.0
2040,BOL,0.0
2041,BOL,0.0
2042,BOL,0.0
2043,BOL,0.0
2044,BOL,0.0
2045,BOL,0.0
2046,BOL,0.0
2047,BOL,0.0
2048,BOL,0.0
2049,BOL,0.0
2050,BOL,0.0
2051,BOL,0.0
2052,BOL,0.0
2053,BOL,0.0
2054,BOL,0.0
2055,BOL,0.0
1920,BRA,0.0
1921,BRA,0.0
1922,BRA,0.0
1923,BRA,0.0
1924,BRA,0.0
1925,BRA,0.0
1926,BRA,0.0
1927,BRA,0.0
1928,BRA,0.0
1929,BRA,0.0
1930,BRA,0.0
1931,BRA,0.0
1932,BRA,0.0
1933,BRA,0.0
1934,BRA,0.0
1935,BRA,0.0
1936,BRA,0.0
1937,BRA,0.0
1938,BRA,0.0
1939,BRA,0.0
1940,BRA,0.0
1941,BRA,0.0
1942,BRA,0.0
1943,BRA,0.0
1944,BRA,0.0
1945,BRA,0.0
1946,BRA,0.0
1947,BRA,0.0
1948,BRA,0.0
1949,BRA,0.0
1950,BRA,0.0
1951,BRA,0.0
1952,BRA,0.0
1953,BRA,0.0
1954,BRA,0.0
1955,BRA,0.0
1956,BRA,0.0
1957,BRA,0.0
1958,BRA,0.0
1959,BRA,0.0
1960,BRA,0.0
1961,BRA,0.0
1962,BRA,0.0
1963,BRA,0.02
1964,BRA,0.02
1965,BRA,0.252
1966,BRA,0.252
1967,BRA,0.252
1968,BRA,0.252
1969,BRA,0.252
1970,BRA,0.252
1971,BRA,0.252
1972,BRA,0.252
1973,BRA,0.252
1974,BRA,0.6980000000000001
1975,BRA,0.7165
1976,BRA,0.7165
1977,BRA,0.7165
1978,BRA,0.7165
1979,BRA,0.9785
1980,BRA,0.9785
1981,BRA,0.9785
1982,BRA,0.9785
1983,BRA,0.9785
1984,BRA,0.9785
1985,BRA,0.9785
1986,BRA,0.9785
1987,BRA,0.9785
1988,BRA,0.9785
1989,BRA,0.9785
1990,BRA,0.9785
1991,BRA,0.9785
1992,BRA,0.9785
1993,BRA,0.9785
1994,BRA,0.9785
1995,BRA,0.9785
1996,BRA,1.0229
1997,BRA,1.3859
1998,BRA,1.3908
1999,BRA,1.3908
2000,BRA,1.4048
2001,BRA,1.4048
2002,BRA,1.5110908526064832
2003,BRA,1.5400365103087967
2004,BRA,1.5293613629121483
2005,BRA,1.5406184291959863
2006,BRA,1.5515403482504984
2007,BRA,1.6918477520537516
2008,BRA,1.698228976589163
2009,BRA,1.770527243844214
2021,BRA,3.1984944027706943
2022,BRA,3.1984944027706943
2023,BRA,3.1984944027706943
2024,BRA,2.6370637400849057
2025,BRA,2.613775696901751
2026,BRA,2.613775696901751
2027,BRA,2.613775696901751
2028,BRA,2.613775696901751
2029,BRA,2.283966652902476
2030,BRA,2.283966652902476
2031,BRA,2.283966652902476
2032,BRA,2.283966652902476
2033,BRA,2.283966652902476
2034,BRA,2.283966652902476
2035,BRA,2.283966652902476
2036,BRA,2.283966652902476
2037,BRA,2.283966652902476
2038,BRA,2.283966652902476
2039,BRA,2.283966652902476
2040,BRA,2.283966652902476
2041,BRA,2.283966652902476
2042,BRA,2.283966652902476
2043,BRA,2.283966652902476
2044,BRA,2.283966652902476
2045,BRA,2.283966652902476
2046,BRA,2.228075349262904
2047,BRA,1.7711261776150535
2048,BRA,1.7649579932043802
2049,BRA,1.7649579932043802
2050,BRA,1.7473346091738846
2051,BRA,1.7473346091738846
2052,BRA,1.617815324681192
2053,BRA,1.6163047489071496
2054,BRA,1.6163047489071496
2055,BRA,1.6163047489071496
1960,BRN,0.0
1961,BRN,0.0
1962,BRN,0.0
1963,BRN,0.0
1964,BRN,0.0
1965,BRN,0.0
1966,BRN,0.0
1967,BRN,0.0
1968,BRN,0.0
1969,BRN,0.0
1970,BRN,0.0
1971,BRN,0.0
1972,BRN,0.0
1973,BRN,0.0
1974,BRN,0.0
1975,BRN,0.0
1976,BRN,0.0
1977,BRN,0.0
1978,BRN,0.0
1979,BRN,0.0
1980,BRN,0.0
1981,BRN,0.0
1982,BRN,0.0
1983,BRN,0.0
1984,BRN,0.0
1995,BRN,0.0
1996,BRN,0.0
1997,BRN,0.0
1998,BRN,0.0
1999,BRN,0.0
2000,BRN,0.0
2001,BRN,0.0
2002,BRN,0.0
2003,BRN,0.0
2004,BRN,0.0
2005,BRN,0.0
2006,BRN,0.0
2007,BRN,0.0
2008,BRN,0.0
2009,BRN,0.0
2021,BRN,0.0
2022,BRN,0.0
2023,BRN,0.0
2024,BRN,0.0
2025,BRN,0.0
2026,BRN,0.0
2027,BRN,0.0
2028,BRN,0.0
2029,BRN,0.0
2030,BRN,0.0
2031,BRN,0.0
2032,BRN,0.0
2033,BRN,0.0
2034,BRN,0.0
2035,BRN,0.0
1938,BTN,0.0
1939,BTN,0.0
1940,BTN,0.0
1941,BTN,0.0
1942,BTN,0.0
1943,BTN,0.0
1944,BTN,0.0
1945,BTN,0.0
1946,BTN,0.0
1947,BTN,0.0
1948,BTN,0.0
1949,BTN,0.0
1950,BTN,0.0
1951,BTN,0.0
1952,BTN,0.0
1953,BTN,0.0
1954,BTN,0.0
1955,BTN,0.0
1956,BTN,0.0
1957,BTN,0.0
1958,BTN,0.0
1959,BTN,0.0
1960,BTN,0.0
1961,BTN,0.0
1962,BTN,0.0
1963,BTN,0.0
1964,BTN,0.0
1965,BTN,0.0
1966,BTN,0.0
1967,BTN,0.0
1968,BTN,0.0
1969,BTN,0.0
1970,BTN,0.0
1971,BTN,0.0
1972,BTN,0.0
1973,BTN,0.0
1974,BTN,0.0
1975,BTN,0.0
1976,BTN,0.0
1977,BTN,0.0
1978,BTN,0.0
1979,BTN,0.0
1980,BTN,0.0
1981,BTN,0.0
1982,BTN,0.0
1983,BTN,0.0
1984,BTN,0.0
1985,BTN,0.0
1986,BTN,0.0
1987,BTN,0.0
1988,BTN,0.0
1989,BTN,0.0
1990,BTN,0.0
1991,BTN,0.0
1992,BTN,0.0
1993,BTN,0.0
1994,BTN,0.0
1995,BTN,0.0
1996,BTN,0.0
1997,BTN,0.0
1998,BTN,0.0
1999,BTN,0.0
2000,BTN,0.0
2001,BTN,0.0
2002,BTN,0.0
2003,BTN,0.0
2004,BTN,0.0
2005,BTN,0.0
2006,BTN,0.0
2007,BTN,0.0
2008,BTN,0.0
2009,BTN,0.0
2021,BTN,0.0
2022,BTN,0.0
2023,BTN,0.0
2024,BTN,0.0
2025,BTN,0.0
2026,BTN,0.0
2027,BTN,0.0
2028,BTN,0.0
2029,BTN,0.0
2030,BTN,0.0
2031,BTN,0.0
2032,BTN,0.0
2033,BTN,0.0
2034,BTN,0.0
2035,BTN,0.0
2036,BTN,0.0
2037,BTN,0.0
2038,BTN,0.0
2039,BTN,0.0
2040,BTN,0.0
2041,BTN,0.0
2042,BTN,0.0
2043,BTN,0.0
2044,BTN,0.0
2045,BTN,0.0
2046,BTN,0.0
2047,BTN,0.0
2048,BTN,0.0
2049,BTN,0.0
2050,BTN,0.0
2051,BTN,0.0
2052,BTN,0.0
2053,BTN,0.0
2054,BTN,0.0
2055,BTN,0.0
1975,BWA,0.732
1976,BWA,0.732
1977,BWA,0.732
1978,BWA,0.732
1979,BWA,0.732
1980,BWA,0.732
1981,BWA,0.732
1982,BWA,0.732
1983,BWA,0.732
1984,BWA,0.732
1985,BWA,0.732
1986,BWA,0.732
1987,BWA,0.732
1988,BWA,0.732
1989,BWA,0.732
1990,BWA,0.732
1991,BWA,0.746
1992,BWA,0.746
1993,BWA,0.746
1994,BWA,0.746
1995,BWA,0.746
1996,BWA,0.746
1997,BWA,0.746
1998,BWA,0.746
1999,BWA,0.746
2000,BWA,0.746
2001,BWA,0.746
2002,BWA,0.746
2003,BWA,0.746
2004,BWA,0.746
2005,BWA,0.746
2006,BWA,0.746
2007,BWA,0.746
2008,BWA,0.746
2009,BWA,0.746
2021,BWA,0.746
2022,BWA,0.746
2023,BWA,0.746
2024,BWA,0.746
2025,BWA,0.014
2026,BWA,0.014
2027,BWA,0.014
2028,BWA,0.014
2029,BWA,0.014
2030,BWA,0.014
2031,BWA,0.014
2032,BWA,0.014
2033,BWA,0.014
2034,BWA,0.014
2035,BWA,0.014
2036,BWA,0.014
2037,BWA,0.014
2038,BWA,0.014
2039,BWA,0.014
2040,BWA,0.014
1995,CAF,0.0
1996,CAF,0.0
1997,CAF,0.0
1998,CAF,0.0
1999,CAF,0.0
2000,CAF,0.0
2001,CAF,0.0
2002,CAF,0.0
2003,CAF,0.0
2004,CAF,0.0
2005,CAF,0.0
2006,CAF,0.0
2007,CAF,0.0
2008,CAF,0.0
2009,CAF,0.0
2021,CAF,0.0
2022,CAF,0.0
2023,CAF,0.0
2024,CAF,0.0
2025,CAF,0.0
2026,CAF,0.0
2027,CAF,0.0
2028,CAF,0.0
2029,CAF,0.0
2030,CAF,0.0
2031,CAF,0.0
2032,CAF,0.0
2033,CAF,0.0
2034,CAF,0.0
2035,CAF,0.0
2036,CAF,0.0
2037,CAF,0.0
2038,CAF,0.0
2039,CAF,0.0
2040,CAF,0.0
2041,CAF,0.0
2042,CAF,0.0
2043,CAF,0.0
2044,CAF,0.0
2045,CAF,0.0
2046,CAF,0.0
2047,CAF,0.0
2048,CAF,0.0
2049,CAF,0.0
2050,CAF,0.0
2051,CAF,0.0
2052,CAF,0.0
2053,CAF,0.0
2054,CAF,0.0
2055,CAF,0.0
1920,CAN,0.0
1921,CAN,0.0
1922,CAN,0.0
1923,CAN,0.0
1924,CAN,0.0
1925,CAN,0.0
1926,CAN,0.0
1927,CAN,0.0
1928,CAN,0.0
1929,CAN,0.0
1930,CAN,0.0
1931,CAN,0.0
1932,CAN,0.0
1933,CAN,0.0
1934,CAN,0.0
1935,CAN,0.0
1936,CAN,0.0
1937,CAN,0.0
1938,CAN,0.0
1939,CAN,0.0
1940,CAN,0.0
1941,CAN,0.0
1942,CAN,0.0
1943,CAN,0.0
1944,CAN,0.0
1945,CAN,0.0
1946,CAN,0.0
1947,CAN,0.0
1948,CAN,0.0
1949,CAN,0.0
1950,CAN,0.0
1951,CAN,0.0
1952,CAN,0.0
1953,CAN,0.0
1954,CAN,0.0
1955,CAN,0.0
1956,CAN,0.0
1957,CAN,0.0
1958,CAN,11.850658894056656
1959,CAN,11.850658894056656
1960,CAN,11.850658894056656
1961,CAN,11.850658894056656
1962,CAN,11.850658894056656
1963,CAN,11.850658894056656
1964,CAN,11.850658894056656
1965,CAN,11.850658894056656
1966,CAN,11.850658894056656
1967,CAN,11.850658894056656
1968,CAN,11.850658894056656
1969,CAN,11.850658894056656
1970,CAN,11.850658894056656
1971,CAN,11.850658894056656
1972,CAN,11.850658894056656
1973,CAN,11.850658894056656
1974,CAN,11.850658894056656
1975,CAN,11.850658894056656
1976,CAN,11.850658894056656
1977,CAN,11.850658894056656
1978,CAN,11.850658894056656
1979,CAN,11.850658894056656
1980,CAN,11.850658894056656
1981,CAN,11.850658894056656
1982,CAN,11.850658894056656
1983,CAN,11.850658894056656
1984,CAN,11.850658894056656
1985,CAN,11.850658894056656
1986,CAN,11.850658894056656
1987,CAN,11.850658894056656
1988,CAN,11.850658894056656
1989,CAN,11.850658894056656
1990,CAN,11.850658894056656
1991,CAN,11.719482467723005
1992,CAN,12.067161890009515
1993,CAN,11.869945048484327
1994,CAN,12.259921859315886
1995,CAN,12.393145563731707
1996,CAN,12.646835241307867
1997,CAN,11.710520271305295
1998,CAN,11.1472449200857
1999,CAN,10.760949637460769
2000,CAN,10.662693720246176
2001,CAN,10.698374237784115
2002,CAN,10.80706406955304
2003,CAN,11.105983875462451
2004,CAN,11.191117157663864
2005,CAN,10.8000443789764
2006,CAN,10.781677145662757
2007,CAN,11.063841964789264
2008,CAN,0.0
2009,CAN,0.0
2021,CAN,0.0
2022,CAN,0.0
2023,CAN,0.0
2024,CAN,0.0
2025,CAN,0.0
2026,CAN,0.0
2027,CAN,0.0
2028,CAN,0.0
2029,CAN,0.0
2030,CAN,0.0
2031,CAN,0.0
2032,CAN,0.0
2033,CAN,0.0
2034,CAN,0.0
2035,CAN,0.0
2036,CAN,0.0
2037,CAN,0.0
2038,CAN,0.0
2039,CAN,0.0
2040,CAN,0.0
2041,CAN,0.0
2042,CAN,0.0
2043,CAN,0.0
2044,CAN,0.0
2045,CAN,0.0
2046,CAN,0.0
2047,CAN,0.0
2048,CAN,0.0
2049,CAN,0.0
2050,CAN,0.0
2051,CAN,0.0
2052,CAN,0.0
2053,CAN,0.0
2054,CAN,0.0
2055,CAN,0.0
1920,CHE,0.0
1921,CHE,0.0
1922,CHE,0.0
1923,CHE,0.0
1924,CHE,0.0
1925,CHE,0.0
1926,CHE,0.0
1927,CHE,0.0
1928,CHE,0.0
1929,CHE,0.0
1930,CHE,0.0
1931,CHE,0.0
1932,CHE,0.0
1933,CHE,0.0
1934,CHE,0.0
1935,CHE,0.0
1936,CHE,0.0
1937,CHE,0.0
1938,CHE,0.0
1939,CHE,0.0
1940,CHE,0.0
