,Nation,iso_code3,Year,deminit_trde_freight_mt_km
620,Bolivia,BOL,2041,78805.24432666
621,Bolivia,BOL,2042,78805.24432666
622,Bolivia,BOL,2043,78805.24432666
623,Bolivia,BOL,2044,78805.24432666
624,Bolivia,BOL,2045,78805.24432666
625,Bolivia,BOL,2046,78805.24432666
626,Bolivia,BOL,2047,78805.24432666
627,Bolivia,BOL,2048,78805.24432666
628,Bolivia,BOL,2049,78805.24432666
629,Bolivia,BOL,2050,78805.24432666
630,Brazil,BRA,2021,4253846.303230001
631,Brazil,BRA,2022,4253846.303230001
632,Brazil,BRA,2023,4253846.303230001
633,Brazil,BRA,2024,4253846.303230001
634,Brazil,BRA,2025,4253846.303230001
635,Brazil,BRA,2026,4253846.303230001
636,Brazil,BRA,2027,4253846.303230001
637,Brazil,BRA,2028,4253846.303230001
638,Brazil,BRA,2029,4253846.303230001
639,Brazil,BRA,2030,4253846.303230001
640,Brazil,BRA,2031,4253846.303230001
641,Brazil,BRA,2032,4253846.303230001
642,Brazil,BRA,2033,4253846.303230001
643,Brazil,BRA,2034,4253846.303230001
644,Brazil,BRA,2035,4253846.303230001
645,Brazil,BRA,2036,4253846.303230001
646,Brazil,BRA,2037,4253846.303230001
647,Brazil,BRA,2038,4253846.303230001
648,Brazil,BRA,2039,4253846.303230001
649,Brazil,BRA,2040,4253846.303230001
650,Brazil,BRA,2041,4253846.303230001
651,Brazil,BRA,2042,4253846.303230001
652,Brazil,BRA,2043,4253846.303230001
653,Brazil,BRA,2044,4253846.303230001
654,Brazil,BRA,2045,4253846.303230001
655,Brazil,BRA,2046,4253846.303230001
656,Brazil,BRA,2047,4253846.303230001
657,Brazil,BRA,2048,4253846.303230001
658,Brazil,BRA,2049,4253846.303230001
659,Brazil,BRA,2050,4253846.303230001
660,Barbados,BRB,2021,80678.99971061267
661,Barbados,BRB,2022,80678.99971061267
662,Barbados,BRB,2023,80678.99971061267
663,Barbados,BRB,2024,80678.99971061267
664,Barbados,BRB,2025,80678.99971061267
665,Barbados,BRB,2026,80678.99971061267
666,Barbados,BRB,2027,80678.99971061267
667,Barbados,BRB,2028,80678.99971061267
668,Barbados,BRB,2029,80678.99971061267
669,Barbados,BRB,2030,80678.99971061267
670,Barbados,BRB,2031,80678.99971061267
671,Barbados,BRB,2032,80678.99971061267
672,Barbados,BRB,2033,80678.99971061267
673,Barbados,BRB,2034,80678.99971061267
674,Barbados,BRB,2035,80678.99971061267
675,Barbados,BRB,2036,80678.99971061267
676,Barbados,BRB,2037,80678.99971061267
677,Barbados,BRB,2038,80678.99971061267
678,Barbados,BRB,2039,80678.99971061267
679,Barbados,BRB,2040,80678.99971061267
680,Barbados,BRB,2041,80678.99971061267
681,Barbados,BRB,2042,80678.99971061267
682,Barbados,BRB,2043,80678.99971061267
683,Barbados,BRB,2044,80678.99971061267
684,Barbados,BRB,2045,80678.99971061267
685,Barbados,BRB,2046,80678.99971061267
686,Barbados,BRB,2047,80678.99971061267
687,Barbados,BRB,2048,80678.99971061267
688,Barbados,BRB,2049,80678.99971061267
689,Barbados,BRB,2050,80678.99971061267
690,Brunei Darussalam,BRN,2021,31255.349893
691,Brunei Darussalam,BRN,2022,31255.349893
692,Brunei Darussalam,BRN,2023,31255.349893
693,Brunei Darussalam,BRN,2024,31255.349893
694,Brunei Darussalam,BRN,2025,31255.349893
695,Brunei Darussalam,BRN,2026,31255.349893
696,Brunei Darussalam,BRN,2027,31255.349893
697,Brunei Darussalam,BRN,2028,31255.349893
698,Brunei Darussalam,BRN,2029,31255.349893
699,Brunei Darussalam,BRN,2030,31255.349893
700,Brunei Darussalam,BRN,2031,31255.349893
701,Brunei Darussalam,BRN,2032,31255.349893
702,Brunei Darussalam,BRN,2033,31255.349893
703,Brunei Darussalam,BRN,2034,31255.349893
704,Brunei Darussalam,BRN,2035,31255.349893
705,Brunei Darussalam,BRN,2036,31255.349893
706,Brunei Darussalam,BRN,2037,31255.349893
707,Brunei Darussalam,BRN,2038,31255.349893
708,Brunei Darussalam,BRN,2039,31255.349893
709,Brunei Darussalam,BRN,2040,31255.349893
710,Brunei Darussalam,BRN,2041,31255.349893
711,Brunei Darussalam,BRN,2042,31255.349893
712,Brunei Darussalam,BRN,2043,31255.349893
713,Brunei Darussalam,BRN,2044,31255.349893
714,Brunei Darussalam,BRN,2045,31255.349893
715,Brunei Darussalam,BRN,2046,31255.349893
716,Brunei Darussalam,BRN,2047,31255.349893
717,Brunei Darussalam,BRN,2048,31255.349893
718,Brunei Darussalam,BRN,2049,31255.349893
719,Brunei Darussalam,BRN,2050,31255.349893
720,Bhutan,BTN,2021,79267.145653
721,Bhutan,BTN,2022,79267.145653
722,Bhutan,BTN,2023,79267.145653
723,Bhutan,BTN,2024,79267.145653
724,Bhutan,BTN,2025,79267.145653
725,Bhutan,BTN,2026,79267.145653
726,Bhutan,BTN,2027,79267.145653
727,Bhutan,BTN,2028,79267.145653
728,Bhutan,BTN,2029,79267.145653
729,Bhutan,BTN,2030,79267.145653
730,Bhutan,BTN,2031,79267.145653
731,Bhutan,BTN,2032,79267.145653
732,Bhutan,BTN,2033,79267.145653
733,Bhutan,BTN,2034,79267.145653
734,Bhutan,BTN,2035,79267.145653
735,Bhutan,BTN,2036,79267.145653
736,Bhutan,BTN,2037,79267.145653
737,Bhutan,BTN,2038,79267.145653
738,Bhutan,BTN,2039,79267.145653
739,Bhutan,BTN,2040,79267.145653
740,Bhutan,BTN,2041,79267.145653
741,Bhutan,BTN,2042,79267.145653
742,Bhutan,BTN,2043,79267.145653
743,Bhutan,BTN,2044,79267.145653
744,Bhutan,BTN,2045,79267.145653
745,Bhutan,BTN,2046,79267.145653
746,Bhutan,BTN,2047,79267.145653
747,Bhutan,BTN,2048,79267.145653
748,Bhutan,BTN,2049,79267.145653
749,Bhutan,BTN,2050,79267.145653
750,Botswana,BWA,2021,53007.31962070952
751,Botswana,BWA,2022,53007.31962070952
752,Botswana,BWA,2023,53007.31962070952
753,Botswana,BWA,2024,53007.31962070952
754,Botswana,BWA,2025,53007.31962070952
755,Botswana,BWA,2026,53007.31962070952
756,Botswana,BWA,2027,53007.31962070952
757,Botswana,BWA,2028,53007.31962070952
758,Botswana,BWA,2029,53007.31962070952
759,Botswana,BWA,2030,53007.31962070952
760,Botswana,BWA,2031,53007.31962070952
761,Botswana,BWA,2032,53007.31962070952
762,Botswana,BWA,2033,53007.31962070952
763,Botswana,BWA,2034,53007.31962070952
764,Botswana,BWA,2035,53007.31962070952
765,Botswana,BWA,2036,53007.31962070952
766,Botswana,BWA,2037,53007.31962070952
767,Botswana,BWA,2038,53007.31962070952
768,Botswana,BWA,2039,53007.31962070952
769,Botswana,BWA,2040,53007.31962070952
770,Botswana,BWA,2041,53007.31962070952
771,Botswana,BWA,2042,53007.31962070952
772,Botswana,BWA,2043,53007.31962070952
773,Botswana,BWA,2044,53007.31962070952
774,Botswana,BWA,2045,53007.31962070952
775,Botswana,BWA,2046,53007.31962070952
776,Botswana,BWA,2047,53007.31962070952
777,Botswana,BWA,2048,53007.31962070952
778,Botswana,BWA,2049,53007.31962070952
779,Botswana,BWA,2050,53007.31962070952
780,Central African Republic,CAF,2021,74475.87439781918
781,Central African Republic,CAF,2022,74475.87439781918
782,Central African Republic,CAF,2023,74475.87439781918
783,Central African Republic,CAF,2024,74475.87439781918
784,Central African Republic,CAF,2025,74475.87439781918
785,Central African Republic,CAF,2026,74475.87439781918
786,Central African Republic,CAF,2027,74475.87439781918
787,Central African Republic,CAF,2028,74475.87439781918
788,Central African Republic,CAF,2029,74475.87439781918
789,Central African Republic,CAF,2030,74475.87439781918
790,Central African Republic,CAF,2031,74475.87439781918
791,Central African Republic,CAF,2032,74475.87439781918
792,Central African Republic,CAF,2033,74475.87439781918
793,Central African Republic,CAF,2034,74475.87439781918
794,Central African Republic,CAF,2035,74475.87439781918
795,Central African Republic,CAF,2036,74475.87439781918
796,Central African Republic,CAF,2037,74475.87439781918
797,Central African Republic,CAF,2038,74475.87439781918
798,Central African Republic,CAF,2039,74475.87439781918
799,Central African Republic,CAF,2040,74475.87439781918
800,Central African Republic,CAF,2041,74475.87439781918
801,Central African Republic,CAF,2042,74475.87439781918
802,Central African Republic,CAF,2043,74475.87439781918
803,Central African Republic,CAF,2044,74475.87439781918
804,Central African Republic,CAF,2045,74475.87439781918
805,Central African Republic,CAF,2046,74475.87439781918
806,Central African Republic,CAF,2047,74475.87439781918
807,Central African Republic,CAF,2048,74475.87439781918
808,Central African Republic,CAF,2049,74475.87439781918
809,Central African Republic,CAF,2050,74475.87439781918
810,Canada,CAN,2021,1204756.1058490002
811,Canada,CAN,2022,1204756.1058490002
812,Canada,CAN,2023,1204756.1058490002
813,Canada,CAN,2024,1204756.1058490002
814,Canada,CAN,2025,1204756.1058490002
815,Canada,CAN,2026,1204756.1058490002
816,Canada,CAN,2027,1204756.1058490002
817,Canada,CAN,2028,1204756.1058490002
818,Canada,CAN,2029,1204756.1058490002
819,Canada,CAN,2030,1204756.1058490002
820,Canada,CAN,2031,1204756.1058490002
821,Canada,CAN,2032,1204756.1058490002
822,Canada,CAN,2033,1204756.1058490002
823,Canada,CAN,2034,1204756.1058490002
824,Canada,CAN,2035,1204756.1058490002
825,Canada,CAN,2036,1204756.1058490002
826,Canada,CAN,2037,1204756.1058490002
827,Canada,CAN,2038,1204756.1058490002
828,Canada,CAN,2039,1204756.1058490002
829,Canada,CAN,2040,1204756.1058490002
830,Canada,CAN,2041,1204756.1058490002
831,Canada,CAN,2042,1204756.1058490002
832,Canada,CAN,2043,1204756.1058490002
833,Canada,CAN,2044,1204756.1058490002
834,Canada,CAN,2045,1204756.1058490002
835,Canada,CAN,2046,1204756.1058490002
836,Canada,CAN,2047,1204756.1058490002
837,Canada,CAN,2048,1204756.1058490002
838,Canada,CAN,2049,1204756.1058490002
839,Canada,CAN,2050,1204756.1058490002
840,Switzerland,CHE,2021,67378.73632
841,Switzerland,CHE,2022,67378.73632
842,Switzerland,CHE,2023,67378.73632
843,Switzerland,CHE,2024,67378.73632
844,Switzerland,CHE,2025,67378.73632
845,Switzerland,CHE,2026,67378.73632
846,Switzerland,CHE,2027,67378.73632
847,Switzerland,CHE,2028,67378.73632
848,Switzerland,CHE,2029,67378.73632
849,Switzerland,CHE,2030,67378.73632
850,Switzerland,CHE,2031,67378.73632
851,Switzerland,CHE,2032,67378.73632
852,Switzerland,CHE,2033,67378.73632
853,Switzerland,CHE,2034,67378.73632
854,Switzerland,CHE,2035,67378.73632
855,Switzerland,CHE,2036,67378.73632
856,Switzerland,CHE,2037,67378.73632
857,Switzerland,CHE,2038,67378.73632
858,Switzerland,CHE,2039,67378.73632
859,Switzerland,CHE,2040,67378.73632
860,Switzerland,CHE,2041,67378.73632
861,Switzerland,CHE,2042,67378.73632
862,Switzerland,CHE,2043,67378.73632
863,Switzerland,CHE,2044,67378.73632
864,Switzerland,CHE,2045,67378.73632
865,Switzerland,CHE,2046,67378.73632
866,Switzerland,CHE,2047,67378.73632
867,Switzerland,CHE,2048,67378.73632
868,Switzerland,CHE,2049,67378.73632
869,Switzerland,CHE,2050,67378.73632
870,Chile,CHL,2021,285868.272225
871,Chile,CHL,2022,285868.272225
872,Chile,CHL,2023,285868.272225
873,Chile,CHL,2024,285868.272225
874,Chile,CHL,2025,285868.272225
875,Chile,CHL,2026,285868.272225
876,Chile,CHL,2027,285868.272225
877,Chile,CHL,2028,285868.272225
878,Chile,CHL,2029,285868.272225
879,Chile,CHL,2030,285868.272225
880,Chile,CHL,2031,285868.272225
881,Chile,CHL,2032,285868.272225
882,Chile,CHL,2033,285868.272225
883,Chile,CHL,2034,285868.272225
884,Chile,CHL,2035,285868.272225
885,Chile,CHL,2036,285868.272225
886,Chile,CHL,2037,285868.272225
887,Chile,CHL,2038,285868.272225
888,Chile,CHL,2039,285868.272225
889,Chile,CHL,2040,285868.272225
890,Chile,CHL,2041,285868.272225
891,Chile,CHL,2042,285868.272225
892,Chile,CHL,2043,285868.272225
893,Chile,CHL,2044,285868.272225
894,Chile,CHL,2045,285868.272225
895,Chile,CHL,2046,285868.272225
896,Chile,CHL,2047,285868.272225
897,Chile,CHL,2048,285868.272225
898,Chile,CHL,2049,285868.272225
899,Chile,CHL,2050,285868.272225
900,China,CHN,2021,38670316.1976
901,China,CHN,2022,38670316.1976
902,China,CHN,2023,38670316.1976
903,China,CHN,2024,38670316.1976
904,China,CHN,2025,38670316.1976
905,China,CHN,2026,38670316.1976
906,China,CHN,2027,38670316.1976
907,China,CHN,2028,38670316.1976
908,China,CHN,2029,38670316.1976
909,China,CHN,2030,38670316.1976
910,China,CHN,2031,38670316.1976
911,China,CHN,2032,38670316.1976
912,China,CHN,2033,38670316.1976
913,China,CHN,2034,38670316.1976
914,China,CHN,2035,38670316.1976
915,China,CHN,2036,38670316.1976
916,China,CHN,2037,38670316.1976
917,China,CHN,2038,38670316.1976
918,China,CHN,2039,38670316.1976
919,China,CHN,2040,38670316.1976
920,China,CHN,2041,38670316.1976
921,China,CHN,2042,38670316.1976
922,China,CHN,2043,38670316.1976
923,China,CHN,2044,38670316.1976
924,China,CHN,2045,38670316.1976
925,China,CHN,2046,38670316.1976
926,China,CHN,2047,38670316.1976
927,China,CHN,2048,38670316.1976
928,China,CHN,2049,38670316.1976
929,China,CHN,2050,38670316.1976
930,Cameroon,CMR,2021,110291.089931
931,Cameroon,CMR,2022,110291.089931
932,Cameroon,CMR,2023,110291.089931
933,Cameroon,CMR,2024,110291.089931
934,Cameroon,CMR,2025,110291.089931
935,Cameroon,CMR,2026,110291.089931
936,Cameroon,CMR,2027,110291.089931
937,Cameroon,CMR,2028,110291.089931
938,Cameroon,CMR,2029,110291.089931
939,Cameroon,CMR,2030,110291.089931
940,Cameroon,CMR,2031,110291.089931
941,Cameroon,CMR,2032,110291.089931
942,Cameroon,CMR,2033,110291.089931
943,Cameroon,CMR,2034,110291.089931
944,Cameroon,CMR,2035,110291.089931
945,Cameroon,CMR,2036,110291.089931
946,Cameroon,CMR,2037,110291.089931
947,Cameroon,CMR,2038,110291.089931
948,Cameroon,CMR,2039,110291.089931
949,Cameroon,CMR,2040,110291.089931
950,Cameroon,CMR,2041,110291.089931
951,Cameroon,CMR,2042,110291.089931
952,Cameroon,CMR,2043,110291.089931
953,Cameroon,CMR,2044,110291.089931
954,Cameroon,CMR,2045,110291.089931
955,Cameroon,CMR,2046,110291.089931
956,Cameroon,CMR,2047,110291.089931
957,Cameroon,CMR,2048,110291.089931
958,Cameroon,CMR,2049,110291.089931
959,Cameroon,CMR,2050,110291.089931
960,Colombia,COL,2021,745002.330391452
961,Colombia,COL,2022,745002.330391452
962,Colombia,COL,2023,745002.330391452
963,Colombia,COL,2024,745002.330391452
964,Colombia,COL,2025,745002.330391452
965,Colombia,COL,2026,745002.330391452
966,Colombia,COL,2027,745002.330391452
967,Colombia,COL,2028,745002.330391452
968,Colombia,COL,2029,745002.330391452
969,Colombia,COL,2030,745002.330391452
970,Colombia,COL,2031,745002.330391452
971,Colombia,COL,2032,745002.330391452
972,Colombia,COL,2033,745002.330391452
973,Colombia,COL,2034,745002.330391452
974,Colombia,COL,2035,745002.330391452
975,Colombia,COL,2036,745002.330391452
976,Colombia,COL,2037,745002.330391452
977,Colombia,COL,2038,745002.330391452
978,Colombia,COL,2039,745002.330391452
979,Colombia,COL,2040,745002.330391452
980,Colombia,COL,2041,745002.330391452
981,Colombia,COL,2042,745002.330391452
982,Colombia,COL,2043,745002.330391452
983,Colombia,COL,2044,745002.330391452
984,Colombia,COL,2045,745002.330391452
985,Colombia,COL,2046,745002.330391452
986,Colombia,COL,2047,745002.330391452
987,Colombia,COL,2048,745002.330391452
988,Colombia,COL,2049,745002.330391452
989,Colombia,COL,2050,745002.330391452
990,Comoros,COM,2021,77929.98045331548
991,Comoros,COM,2022,77929.98045331548
992,Comoros,COM,2023,77929.98045331548
993,Comoros,COM,2024,77929.98045331548
994,Comoros,COM,2025,77929.98045331548
995,Comoros,COM,2026,77929.98045331548
996,Comoros,COM,2027,77929.98045331548
997,Comoros,COM,2028,77929.98045331548
998,Comoros,COM,2029,77929.98045331548
999,Comoros,COM,2030,77929.98045331548
1000,Comoros,COM,2031,77929.98045331548
1001,Comoros,COM,2032,77929.98045331548
1002,Comoros,COM,2033,77929.98045331548
1003,Comoros,COM,2034,77929.98045331548
1004,Comoros,COM,2035,77929.98045331548
1005,Comoros,COM,2036,77929.98045331548
1006,Comoros,COM,2037,77929.98045331548
1007,Comoros,COM,2038,77929.98045331548
1008,Comoros,COM,2039,77929.98045331548
1009,Comoros,COM,2040,77929.98045331548
1010,Comoros,COM,2041,77929.98045331548
1011,Comoros,COM,2042,77929.98045331548
1012,Comoros,COM,2043,77929.98045331548
1013,Comoros,COM,2044,77929.98045331548
1014,Comoros,COM,2045,77929.98045331548
1015,Comoros,COM,2046,77929.98045331548
1016,Comoros,COM,2047,77929.98045331548
1017,Comoros,COM,2048,77929.98045331548
1018,Comoros,COM,2049,77929.98045331548
1019,Comoros,COM,2050,77929.98045331548
1020,Cabo Verde,CPV,2021,77768.89486
1021,Cabo Verde,CPV,2022,77768.89486
1022,Cabo Verde,CPV,2023,77768.89486
1023,Cabo Verde,CPV,2024,77768.89486
1024,Cabo Verde,CPV,2025,77768.89486
1025,Cabo Verde,CPV,2026,77768.89486
1026,Cabo Verde,CPV,2027,77768.89486
1027,Cabo Verde,CPV,2028,77768.89486
1028,Cabo Verde,CPV,2029,77768.89486
1029,Cabo Verde,CPV,2030,77768.89486
1030,Cabo Verde,CPV,2031,77768.89486
1031,Cabo Verde,CPV,2032,77768.89486
1032,Cabo Verde,CPV,2033,77768.89486
1033,Cabo Verde,CPV,2034,77768.89486
1034,Cabo Verde,CPV,2035,77768.89486
1035,Cabo Verde,CPV,2036,77768.89486
1036,Cabo Verde,CPV,2037,77768.89486
1037,Cabo Verde,CPV,2038,77768.89486
1038,Cabo Verde,CPV,2039,77768.89486
1039,Cabo Verde,CPV,2040,77768.89486
1040,Cabo Verde,CPV,2041,77768.89486
1041,Cabo Verde,CPV,2042,77768.89486
1042,Cabo Verde,CPV,2043,77768.89486
1043,Cabo Verde,CPV,2044,77768.89486
1044,Cabo Verde,CPV,2045,77768.89486
1045,Cabo Verde,CPV,2046,77768.89486
1046,Cabo Verde,CPV,2047,77768.89486
1047,Cabo Verde,CPV,2048,77768.89486
1048,Cabo Verde,CPV,2049,77768.89486
1049,Cabo Verde,CPV,2050,77768.89486
1050,Costa Rica,CRI,2021,84285.20097199999
1051,Costa Rica,CRI,2022,84285.20097199999
1052,Costa Rica,CRI,2023,84285.20097199999
1053,Costa Rica,CRI,2024,84285.20097199999
1054,Costa Rica,CRI,2025,84285.20097199999
1055,Costa Rica,CRI,2026,84285.20097199999
1056,Costa Rica,CRI,2027,84285.20097199999
1057,Costa Rica,CRI,2028,84285.20097199999
1058,Costa Rica,CRI,2029,84285.20097199999
1059,Costa Rica,CRI,2030,84285.20097199999
1060,Costa Rica,CRI,2031,84285.20097199999
1061,Costa Rica,CRI,2032,84285.20097199999
1062,Costa Rica,CRI,2033,84285.20097199999
1063,Costa Rica,CRI,2034,84285.20097199999
1064,Costa Rica,CRI,2035,84285.20097199999
1065,Costa Rica,CRI,2036,84285.20097199999
1066,Costa Rica,CRI,2037,84285.20097199999
1067,Costa Rica,CRI,2038,84285.20097199999
1068,Costa Rica,CRI,2039,84285.20097199999
1069,Costa Rica,CRI,2040,84285.20097199999
1070,Costa Rica,CRI,2041,84285.20097199999
1071,Costa Rica,CRI,2042,84285.20097199999
1072,Costa Rica,CRI,2043,84285.20097199999
1073,Costa Rica,CRI,2044,84285.20097199999
1074,Costa Rica,CRI,2045,84285.20097199999
1075,Costa Rica,CRI,2046,84285.20097199999
1076,Costa Rica,CRI,2047,84285.20097199999
1077,Costa Rica,CRI,2048,84285.20097199999
1078,Costa Rica,CRI,2049,84285.20097199999
1079,Costa Rica,CRI,2050,84285.20097199999
1080,Cuba,CUB,2021,158319.719504
1081,Cuba,CUB,2022,158319.719504
1082,Cuba,CUB,2023,158319.719504
1083,Cuba,CUB,2024,158319.719504
1084,Cuba,CUB,2025,158319.719504
1085,Cuba,CUB,2026,158319.719504
1086,Cuba,CUB,2027,158319.719504
1087,Cuba,CUB,2028,158319.719504
1088,Cuba,CUB,2029,158319.719504
1089,Cuba,CUB,2030,158319.719504
1090,Cuba,CUB,2031,158319.719504
1091,Cuba,CUB,2032,158319.719504
1092,Cuba,CUB,2033,158319.719504
1093,Cuba,CUB,2034,158319.719504
1094,Cuba,CUB,2035,158319.719504
1095,Cuba,CUB,2036,158319.719504
1096,Cuba,CUB,2037,158319.719504
1097,Cuba,CUB,2038,158319.719504
1098,Cuba,CUB,2039,158319.719504
1099,Cuba,CUB,2040,158319.719504
1100,Cuba,CUB,2041,158319.719504
1101,Cuba,CUB,2042,158319.719504
1102,Cuba,CUB,2043,158319.719504
1103,Cuba,CUB,2044,158319.719504
1104,Cuba,CUB,2045,158319.719504
1105,Cuba,CUB,2046,158319.719504
1106,Cuba,CUB,2047,158319.719504
1107,Cuba,CUB,2048,158319.719504
1108,Cuba,CUB,2049,158319.719504
1109,Cuba,CUB,2050,158319.719504
1110,Cyprus,CYP,2021,56210.777483
1111,Cyprus,CYP,2022,56210.777483
1112,Cyprus,CYP,2023,56210.777483
1113,Cyprus,CYP,2024,56210.777483
1114,Cyprus,CYP,2025,56210.777483
1115,Cyprus,CYP,2026,56210.777483
1116,Cyprus,CYP,2027,56210.777483
1117,Cyprus,CYP,2028,56210.777483
1118,Cyprus,CYP,2029,56210.777483
1119,Cyprus,CYP,2030,56210.777483
1120,Cyprus,CYP,2031,56210.777483
1121,Cyprus,CYP,2032,56210.777483
1122,Cyprus,CYP,2033,56210.777483
1123,Cyprus,CYP,2034,56210.777483
1124,Cyprus,CYP,2035,56210.777483
1125,Cyprus,CYP,2036,56210.777483
1126,Cyprus,CYP,2037,56210.777483
1127,Cyprus,CYP,2038,56210.777483
1128,Cyprus,CYP,2039,56210.777483
1129,Cyprus,CYP,2040,56210.777483
1130,Cyprus,CYP,2041,56210.777483
1131,Cyprus,CYP,2042,56210.777483
1132,Cyprus,CYP,2043,56210.777483
1133,Cyprus,CYP,2044,56210.777483
1134,Cyprus,CYP,2045,56210.777483
1135,Cyprus,CYP,2046,56210.777483
1136,Cyprus,CYP,2047,56210.777483
1137,Cyprus,CYP,2048,56210.777483
1138,Cyprus,CYP,2049,56210.777483
1139,Cyprus,CYP,2050,56210.777483
1140,Germany,DEU,2021,1038940.0082490001
1141,Germany,DEU,2022,1038940.0082490001
1142,Germany,DEU,2023,1038940.0082490001
1143,Germany,DEU,2024,1038940.0082490001
1144,Germany,DEU,2025,1038940.0082490001
1145,Germany,DEU,2026,1038940.0082490001
1146,Germany,DEU,2027,1038940.0082490001
1147,Germany,DEU,2028,1038940.0082490001
