iso_code3,Nation,pop_lvst_initial_cattle_nondairy,Year
NAM,Namibia,2917450,2050
NPL,Nepal,7413197,2023
NPL,Nepal,7413197,2024
NPL,Nepal,7413197,2025
NPL,Nepal,7413197,2026
NPL,Nepal,7413197,2027
NPL,Nepal,7413197,2028
NPL,Nepal,7413197,2029
NPL,Nepal,7413197,2030
NPL,Nepal,7413197,2031
NPL,Nepal,7413197,2032
NPL,Nepal,7413197,2033
NPL,Nepal,7413197,2034
NPL,Nepal,7413197,2035
NPL,Nepal,7413197,2036
NPL,Nepal,7413197,2037
NPL,Nepal,7413197,2038
NPL,Nepal,7413197,2039
NPL,Nepal,7413197,2040
NPL,Nepal,7413197,2041
NPL,Nepal,7413197,2042
NPL,Nepal,7413197,2043
NPL,Nepal,7413197,2044
NPL,Nepal,7413197,2045
NPL,Nepal,7413197,2046
NPL,Nepal,7413197,2047
NPL,Nepal,7413197,2048
NPL,Nepal,7413197,2049
NPL,Nepal,7413197,2050
NLD,Netherlands (Kingdom of the),3751000,2023
NLD,Netherlands (Kingdom of the),3751000,2024
NLD,Netherlands (Kingdom of the),3751000,2025
NLD,Netherlands (Kingdom of the),3751000,2026
NLD,Netherlands (Kingdom of the),3751000,2027
NLD,Netherlands (Kingdom of the),3751000,2028
NLD,Netherlands (Kingdom of the),3751000,2029
NLD,Netherlands (Kingdom of the),3751000,2030
NLD,Netherlands (Kingdom of the),3751000,2031
NLD,Netherlands (Kingdom of the),3751000,2032
NLD,Netherlands (Kingdom of the),3751000,2033
NLD,Netherlands (Kingdom of the),3751000,2034
NLD,Netherlands (Kingdom of the),3751000,2035
NLD,Netherlands (Kingdom of the),3751000,2036
NLD,Netherlands (Kingdom of the),3751000,2037
NLD,Netherlands (Kingdom of the),3751000,2038
NLD,Netherlands (Kingdom of the),3751000,2039
NLD,Netherlands (Kingdom of the),3751000,2040
NLD,Netherlands (Kingdom of the),3751000,2041
NLD,Netherlands (Kingdom of the),3751000,2042
NLD,Netherlands (Kingdom of the),3751000,2043
NLD,Netherlands (Kingdom of the),3751000,2044
NLD,Netherlands (Kingdom of the),3751000,2045
NLD,Netherlands (Kingdom of the),3751000,2046
NLD,Netherlands (Kingdom of the),3751000,2047
NLD,Netherlands (Kingdom of the),3751000,2048
NLD,Netherlands (Kingdom of the),3751000,2049
NLD,Netherlands (Kingdom of the),3751000,2050
NCL,New Caledonia,79581,2023
NCL,New Caledonia,79581,2024
NCL,New Caledonia,79581,2025
NCL,New Caledonia,79581,2026
NCL,New Caledonia,79581,2027
NCL,New Caledonia,79581,2028
NCL,New Caledonia,79581,2029
NCL,New Caledonia,79581,2030
NCL,New Caledonia,79581,2031
NCL,New Caledonia,79581,2032
NCL,New Caledonia,79581,2033
NCL,New Caledonia,79581,2034
NCL,New Caledonia,79581,2035
NCL,New Caledonia,79581,2036
NCL,New Caledonia,79581,2037
NCL,New Caledonia,79581,2038
NCL,New Caledonia,79581,2039
NCL,New Caledonia,79581,2040
NCL,New Caledonia,79581,2041
NCL,New Caledonia,79581,2042
NCL,New Caledonia,79581,2043
NCL,New Caledonia,79581,2044
NCL,New Caledonia,79581,2045
NCL,New Caledonia,79581,2046
NCL,New Caledonia,79581,2047
NCL,New Caledonia,79581,2048
NCL,New Caledonia,79581,2049
NCL,New Caledonia,79581,2050
NZL,New Zealand,10034248,2023
NZL,New Zealand,10034248,2024
NZL,New Zealand,10034248,2025
NZL,New Zealand,10034248,2026
NZL,New Zealand,10034248,2027
NZL,New Zealand,10034248,2028
NZL,New Zealand,10034248,2029
NZL,New Zealand,10034248,2030
NZL,New Zealand,10034248,2031
NZL,New Zealand,10034248,2032
NZL,New Zealand,10034248,2033
NZL,New Zealand,10034248,2034
NZL,New Zealand,10034248,2035
NZL,New Zealand,10034248,2036
NZL,New Zealand,10034248,2037
NZL,New Zealand,10034248,2038
NZL,New Zealand,10034248,2039
NZL,New Zealand,10034248,2040
NZL,New Zealand,10034248,2041
NZL,New Zealand,10034248,2042
NZL,New Zealand,10034248,2043
NZL,New Zealand,10034248,2044
NZL,New Zealand,10034248,2045
NZL,New Zealand,10034248,2046
NZL,New Zealand,10034248,2047
NZL,New Zealand,10034248,2048
NZL,New Zealand,10034248,2049
NZL,New Zealand,10034248,2050
NIC,Nicaragua,5612913,2023
NIC,Nicaragua,5612913,2024
NIC,Nicaragua,5612913,2025
NIC,Nicaragua,5612913,2026
NIC,Nicaragua,5612913,2027
NIC,Nicaragua,5612913,2028
NIC,Nicaragua,5612913,2029
NIC,Nicaragua,5612913,2030
NIC,Nicaragua,5612913,2031
NIC,Nicaragua,5612913,2032
NIC,Nicaragua,5612913,2033
NIC,Nicaragua,5612913,2034
NIC,Nicaragua,5612913,2035
NIC,Nicaragua,5612913,2036
NIC,Nicaragua,5612913,2037
NIC,Nicaragua,5612913,2038
NIC,Nicaragua,5612913,2039
NIC,Nicaragua,5612913,2040
NIC,Nicaragua,5612913,2041
NIC,Nicaragua,5612913,2042
NIC,Nicaragua,5612913,2043
NIC,Nicaragua,5612913,2044
NIC,Nicaragua,5612913,2045
NIC,Nicaragua,5612913,2046
NIC,Nicaragua,5612913,2047
NIC,Nicaragua,5612913,2048
NIC,Nicaragua,5612913,2049
NIC,Nicaragua,5612913,2050
NER,Niger,18133707,2023
NER,Niger,18133707,2024
NER,Niger,18133707,2025
NER,Niger,18133707,2026
NER,Niger,18133707,2027
NER,Niger,18133707,2028
NER,Niger,18133707,2029
NER,Niger,18133707,2030
NER,Niger,18133707,2031
NER,Niger,18133707,2032
NER,Niger,18133707,2033
NER,Niger,18133707,2034
NER,Niger,18133707,2035
NER,Niger,18133707,2036
NER,Niger,18133707,2037
NER,Niger,18133707,2038
NER,Niger,18133707,2039
NER,Niger,18133707,2040
NER,Niger,18133707,2041
NER,Niger,18133707,2042
NER,Niger,18133707,2043
NER,Niger,18133707,2044
NER,Niger,18133707,2045
NER,Niger,18133707,2046
NER,Niger,18133707,2047
NER,Niger,18133707,2048
NER,Niger,18133707,2049
NER,Niger,18133707,2050
NGA,Nigeria,20905254,2023
NGA,Nigeria,20905254,2024
NGA,Nigeria,20905254,2025
NGA,Nigeria,20905254,2026
NGA,Nigeria,20905254,2027
NGA,Nigeria,20905254,2028
NGA,Nigeria,20905254,2029
NGA,Nigeria,20905254,2030
NGA,Nigeria,20905254,2031
NGA,Nigeria,20905254,2032
NGA,Nigeria,20905254,2033
NGA,Nigeria,20905254,2034
NGA,Nigeria,20905254,2035
NGA,Nigeria,20905254,2036
NGA,Nigeria,20905254,2037
NGA,Nigeria,20905254,2038
NGA,Nigeria,20905254,2039
NGA,Nigeria,20905254,2040
NGA,Nigeria,20905254,2041
NGA,Nigeria,20905254,2042
NGA,Nigeria,20905254,2043
NGA,Nigeria,20905254,2044
NGA,Nigeria,20905254,2045
NGA,Nigeria,20905254,2046
NGA,Nigeria,20905254,2047
NGA,Nigeria,20905254,2048
NGA,Nigeria,20905254,2049
NGA,Nigeria,20905254,2050
NIU,Niue,113,2023
NIU,Niue,113,2024
NIU,Niue,113,2025
NIU,Niue,113,2026
NIU,Niue,113,2027
NIU,Niue,113,2028
NIU,Niue,113,2029
NIU,Niue,113,2030
NIU,Niue,113,2031
NIU,Niue,113,2032
NIU,Niue,113,2033
NIU,Niue,113,2034
NIU,Niue,113,2035
NIU,Niue,113,2036
NIU,Niue,113,2037
NIU,Niue,113,2038
NIU,Niue,113,2039
NIU,Niue,113,2040
NIU,Niue,113,2041
NIU,Niue,113,2042
NIU,Niue,113,2043
NIU,Niue,113,2044
NIU,Niue,113,2045
NIU,Niue,113,2046
NIU,Niue,113,2047
NIU,Niue,113,2048
NIU,Niue,113,2049
NIU,Niue,113,2050
MKD,North Macedonia,164751,2023
MKD,North Macedonia,164751,2024
MKD,North Macedonia,164751,2025
MKD,North Macedonia,164751,2026
MKD,North Macedonia,164751,2027
MKD,North Macedonia,164751,2028
MKD,North Macedonia,164751,2029
MKD,North Macedonia,164751,2030
MKD,North Macedonia,164751,2031
MKD,North Macedonia,164751,2032
MKD,North Macedonia,164751,2033
MKD,North Macedonia,164751,2034
MKD,North Macedonia,164751,2035
MKD,North Macedonia,164751,2036
MKD,North Macedonia,164751,2037
MKD,North Macedonia,164751,2038
MKD,North Macedonia,164751,2039
MKD,North Macedonia,164751,2040
MKD,North Macedonia,164751,2041
MKD,North Macedonia,164751,2042
MKD,North Macedonia,164751,2043
MKD,North Macedonia,164751,2044
MKD,North Macedonia,164751,2045
MKD,North Macedonia,164751,2046
MKD,North Macedonia,164751,2047
MKD,North Macedonia,164751,2048
MKD,North Macedonia,164751,2049
MKD,North Macedonia,164751,2050
NOR,Norway,898800,2023
NOR,Norway,898800,2024
NOR,Norway,898800,2025
NOR,Norway,898800,2026
NOR,Norway,898800,2027
NOR,Norway,898800,2028
NOR,Norway,898800,2029
NOR,Norway,898800,2030
NOR,Norway,898800,2031
NOR,Norway,898800,2032
NOR,Norway,898800,2033
NOR,Norway,898800,2034
NOR,Norway,898800,2035
NOR,Norway,898800,2036
NOR,Norway,898800,2037
NOR,Norway,898800,2038
NOR,Norway,898800,2039
NOR,Norway,898800,2040
NOR,Norway,898800,2041
NOR,Norway,898800,2042
NOR,Norway,898800,2043
NOR,Norway,898800,2044
NOR,Norway,898800,2045
NOR,Norway,898800,2046
NOR,Norway,898800,2047
NOR,Norway,898800,2048
NOR,Norway,898800,2049
NOR,Norway,898800,2050
OMN,Oman,430389,2023
OMN,Oman,430389,2024
OMN,Oman,430389,2025
OMN,Oman,430389,2026
OMN,Oman,430389,2027
OMN,Oman,430389,2028
OMN,Oman,430389,2029
OMN,Oman,430389,2030
OMN,Oman,430389,2031
OMN,Oman,430389,2032
OMN,Oman,430389,2033
OMN,Oman,430389,2034
OMN,Oman,430389,2035
OMN,Oman,430389,2036
OMN,Oman,430389,2037
OMN,Oman,430389,2038
OMN,Oman,430389,2039
OMN,Oman,430389,2040
OMN,Oman,430389,2041
OMN,Oman,430389,2042
OMN,Oman,430389,2043
OMN,Oman,430389,2044
OMN,Oman,430389,2045
OMN,Oman,430389,2046
OMN,Oman,430389,2047
OMN,Oman,430389,2048
OMN,Oman,430389,2049
OMN,Oman,430389,2050
PAK,Pakistan,53436000,2023
PAK,Pakistan,53436000,2024
PAK,Pakistan,53436000,2025
PAK,Pakistan,53436000,2026
PAK,Pakistan,53436000,2027
PAK,Pakistan,53436000,2028
PAK,Pakistan,53436000,2029
PAK,Pakistan,53436000,2030
PAK,Pakistan,53436000,2031
PAK,Pakistan,53436000,2032
PAK,Pakistan,53436000,2033
PAK,Pakistan,53436000,2034
PAK,Pakistan,53436000,2035
PAK,Pakistan,53436000,2036
PAK,Pakistan,53436000,2037
PAK,Pakistan,53436000,2038
PAK,Pakistan,53436000,2039
PAK,Pakistan,53436000,2040
PAK,Pakistan,53436000,2041
PAK,Pakistan,53436000,2042
PAK,Pakistan,53436000,2043
PAK,Pakistan,53436000,2044
PAK,Pakistan,53436000,2045
PAK,Pakistan,53436000,2046
PAK,Pakistan,53436000,2047
PAK,Pakistan,53436000,2048
PAK,Pakistan,53436000,2049
PAK,Pakistan,53436000,2050
PSE,Palestine,55979,2023
PSE,Palestine,55979,2024
PSE,Palestine,55979,2025
PSE,Palestine,55979,2026
PSE,Palestine,55979,2027
PSE,Palestine,55979,2028
PSE,Palestine,55979,2029
PSE,Palestine,55979,2030
PSE,Palestine,55979,2031
PSE,Palestine,55979,2032
PSE,Palestine,55979,2033
PSE,Palestine,55979,2034
PSE,Palestine,55979,2035
PSE,Palestine,55979,2036
PSE,Palestine,55979,2037
PSE,Palestine,55979,2038
PSE,Palestine,55979,2039
PSE,Palestine,55979,2040
PSE,Palestine,55979,2041
PSE,Palestine,55979,2042
PSE,Palestine,55979,2043
PSE,Palestine,55979,2044
PSE,Palestine,55979,2045
PSE,Palestine,55979,2046
PSE,Palestine,55979,2047
PSE,Palestine,55979,2048
PSE,Palestine,55979,2049
PSE,Palestine,55979,2050
PAN,Panama,1508571,2023
PAN,Panama,1508571,2024
PAN,Panama,1508571,2025
PAN,Panama,1508571,2026
PAN,Panama,1508571,2027
PAN,Panama,1508571,2028
PAN,Panama,1508571,2029
PAN,Panama,1508571,2030
PAN,Panama,1508571,2031
PAN,Panama,1508571,2032
PAN,Panama,1508571,2033
PAN,Panama,1508571,2034
PAN,Panama,1508571,2035
PAN,Panama,1508571,2036
PAN,Panama,1508571,2037
PAN,Panama,1508571,2038
PAN,Panama,1508571,2039
PAN,Panama,1508571,2040
PAN,Panama,1508571,2041
PAN,Panama,1508571,2042
PAN,Panama,1508571,2043
PAN,Panama,1508571,2044
PAN,Panama,1508571,2045
PAN,Panama,1508571,2046
PAN,Panama,1508571,2047
PAN,Panama,1508571,2048
PAN,Panama,1508571,2049
PAN,Panama,1508571,2050
PNG,Papua New Guinea,91165,2023
PNG,Papua New Guinea,91165,2024
PNG,Papua New Guinea,91165,2025
PNG,Papua New Guinea,91165,2026
PNG,Papua New Guinea,91165,2027
PNG,Papua New Guinea,91165,2028
PNG,Papua New Guinea,91165,2029
PNG,Papua New Guinea,91165,2030
PNG,Papua New Guinea,91165,2031
PNG,Papua New Guinea,91165,2032
PNG,Papua New Guinea,91165,2033
PNG,Papua New Guinea,91165,2034
PNG,Papua New Guinea,91165,2035
PNG,Papua New Guinea,91165,2036
PNG,Papua New Guinea,91165,2037
PNG,Papua New Guinea,91165,2038
PNG,Papua New Guinea,91165,2039
PNG,Papua New Guinea,91165,2040
PNG,Papua New Guinea,91165,2041
PNG,Papua New Guinea,91165,2042
PNG,Papua New Guinea,91165,2043
PNG,Papua New Guinea,91165,2044
PNG,Papua New Guinea,91165,2045
PNG,Papua New Guinea,91165,2046
PNG,Papua New Guinea,91165,2047
PNG,Papua New Guinea,91165,2048
PNG,Papua New Guinea,91165,2049
PNG,Papua New Guinea,91165,2050
PRY,Paraguay,13513375,2023
PRY,Paraguay,13513375,2024
PRY,Paraguay,13513375,2025
PRY,Paraguay,13513375,2026
PRY,Paraguay,13513375,2027
PRY,Paraguay,13513375,2028
PRY,Paraguay,13513375,2029
PRY,Paraguay,13513375,2030
PRY,Paraguay,13513375,2031
PRY,Paraguay,13513375,2032
PRY,Paraguay,13513375,2033
PRY,Paraguay,13513375,2034
PRY,Paraguay,13513375,2035
PRY,Paraguay,13513375,2036
PRY,Paraguay,13513375,2037
PRY,Paraguay,13513375,2038
PRY,Paraguay,13513375,2039
PRY,Paraguay,13513375,2040
PRY,Paraguay,13513375,2041
PRY,Paraguay,13513375,2042
PRY,Paraguay,13513375,2043
PRY,Paraguay,13513375,2044
PRY,Paraguay,13513375,2045
PRY,Paraguay,13513375,2046
PRY,Paraguay,13513375,2047
PRY,Paraguay,13513375,2048
PRY,Paraguay,13513375,2049
PRY,Paraguay,13513375,2050
PER,Peru,5862305,2023
PER,Peru,5862305,2024
PER,Peru,5862305,2025
PER,Peru,5862305,2026
PER,Peru,5862305,2027
PER,Peru,5862305,2028
PER,Peru,5862305,2029
PER,Peru,5862305,2030
PER,Peru,5862305,2031
PER,Peru,5862305,2032
PER,Peru,5862305,2033
PER,Peru,5862305,2034
PER,Peru,5862305,2035
PER,Peru,5862305,2036
PER,Peru,5862305,2037
PER,Peru,5862305,2038
PER,Peru,5862305,2039
PER,Peru,5862305,2040
PER,Peru,5862305,2041
PER,Peru,5862305,2042
PER,Peru,5862305,2043
PER,Peru,5862305,2044
PER,Peru,5862305,2045
PER,Peru,5862305,2046
PER,Peru,5862305,2047
PER,Peru,5862305,2048
PER,Peru,5862305,2049
PER,Peru,5862305,2050
PHL,Philippines,2577506,2023
PHL,Philippines,2577506,2024
PHL,Philippines,2577506,2025
PHL,Philippines,2577506,2026
PHL,Philippines,2577506,2027
PHL,Philippines,2577506,2028
PHL,Philippines,2577506,2029
PHL,Philippines,2577506,2030
PHL,Philippines,2577506,2031
PHL,Philippines,2577506,2032
PHL,Philippines,2577506,2033
PHL,Philippines,2577506,2034
PHL,Philippines,2577506,2035
PHL,Philippines,2577506,2036
PHL,Philippines,2577506,2037
PHL,Philippines,2577506,2038
PHL,Philippines,2577506,2039
PHL,Philippines,2577506,2040
PHL,Philippines,2577506,2041
PHL,Philippines,2577506,2042
PHL,Philippines,2577506,2043
PHL,Philippines,2577506,2044
PHL,Philippines,2577506,2045
PHL,Philippines,2577506,2046
PHL,Philippines,2577506,2047
PHL,Philippines,2577506,2048
PHL,Philippines,2577506,2049
PHL,Philippines,2577506,2050
POL,Poland,6448290,2023
POL,Poland,6448290,2024
POL,Poland,6448290,2025
POL,Poland,6448290,2026
POL,Poland,6448290,2027
POL,Poland,6448290,2028
POL,Poland,6448290,2029
POL,Poland,6448290,2030
POL,Poland,6448290,2031
POL,Poland,6448290,2032
POL,Poland,6448290,2033
POL,Poland,6448290,2034
POL,Poland,6448290,2035
POL,Poland,6448290,2036
POL,Poland,6448290,2037
POL,Poland,6448290,2038
POL,Poland,6448290,2039
POL,Poland,6448290,2040
POL,Poland,6448290,2041
POL,Poland,6448290,2042
POL,Poland,6448290,2043
POL,Poland,6448290,2044
POL,Poland,6448290,2045
POL,Poland,6448290,2046
POL,Poland,6448290,2047
POL,Poland,6448290,2048
POL,Poland,6448290,2049
POL,Poland,6448290,2050
PRT,Portugal,1579140,2023
PRT,Portugal,1579140,2024
PRT,Portugal,1579140,2025
PRT,Portugal,1579140,2026
PRT,Portugal,1579140,2027
PRT,Portugal,1579140,2028
PRT,Portugal,1579140,2029
PRT,Portugal,1579140,2030
PRT,Portugal,1579140,2031
PRT,Portugal,1579140,2032
PRT,Portugal,1579140,2033
PRT,Portugal,1579140,2034
PRT,Portugal,1579140,2035
PRT,Portugal,1579140,2036
PRT,Portugal,1579140,2037
PRT,Portugal,1579140,2038
PRT,Portugal,1579140,2039
PRT,Portugal,1579140,2040
PRT,Portugal,1579140,2041
PRT,Portugal,1579140,2042
PRT,Portugal,1579140,2043
PRT,Portugal,1579140,2044
PRT,Portugal,1579140,2045
PRT,Portugal,1579140,2046
PRT,Portugal,1579140,2047
PRT,Portugal,1579140,2048
PRT,Portugal,1579140,2049
PRT,Portugal,1579140,2050
PRI,Puerto Rico,237846,2023
PRI,Puerto Rico,237846,2024
PRI,Puerto Rico,237846,2025
PRI,Puerto Rico,237846,2026
PRI,Puerto Rico,237846,2027
PRI,Puerto Rico,237846,2028
PRI,Puerto Rico,237846,2029
PRI,Puerto Rico,237846,2030
PRI,Puerto Rico,237846,2031
PRI,Puerto Rico,237846,2032
PRI,Puerto Rico,237846,2033
PRI,Puerto Rico,237846,2034
PRI,Puerto Rico,237846,2035
PRI,Puerto Rico,237846,2036
PRI,Puerto Rico,237846,2037
PRI,Puerto Rico,237846,2038
PRI,Puerto Rico,237846,2039
PRI,Puerto Rico,237846,2040
PRI,Puerto Rico,237846,2041
PRI,Puerto Rico,237846,2042
PRI,Puerto Rico,237846,2043
PRI,Puerto Rico,237846,2044
PRI,Puerto Rico,237846,2045
PRI,Puerto Rico,237846,2046
PRI,Puerto Rico,237846,2047
PRI,Puerto Rico,237846,2048
PRI,Puerto Rico,237846,2049
PRI,Puerto Rico,237846,2050
QAT,Qatar,41575,2023
QAT,Qatar,41575,2024
QAT,Qatar,41575,2025
QAT,Qatar,41575,2026
QAT,Qatar,41575,2027
QAT,Qatar,41575,2028
QAT,Qatar,41575,2029
QAT,Qatar,41575,2030
QAT,Qatar,41575,2031
QAT,Qatar,41575,2032
QAT,Qatar,41575,2033
QAT,Qatar,41575,2034
QAT,Qatar,41575,2035
QAT,Qatar,41575,2036
QAT,Qatar,41575,2037
QAT,Qatar,41575,2038
QAT,Qatar,41575,2039
QAT,Qatar,41575,2040
QAT,Qatar,41575,2041
QAT,Qatar,41575,2042
QAT,Qatar,41575,2043
QAT,Qatar,41575,2044
QAT,Qatar,41575,2045
QAT,Qatar,41575,2046
QAT,Qatar,41575,2047
QAT,Qatar,41575,2048
QAT,Qatar,41575,2049
QAT,Qatar,41575,2050
KOR,Republic of Korea,4116407,2023
KOR,Republic of Korea,4116407,2024
KOR,Republic of Korea,4116407,2025
KOR,Republic of Korea,4116407,2026
KOR,Republic of Korea,4116407,2027
KOR,Republic of Korea,4116407,2028
KOR,Republic of Korea,4116407,2029
KOR,Republic of Korea,4116407,2030
KOR,Republic of Korea,4116407,2031
KOR,Republic of Korea,4116407,2032
KOR,Republic of Korea,4116407,2033
KOR,Republic of Korea,4116407,2034
KOR,Republic of Korea,4116407,2035
KOR,Republic of Korea,4116407,2036
KOR,Republic of Korea,4116407,2037
KOR,Republic of Korea,4116407,2038
KOR,Republic of Korea,4116407,2039
KOR,Republic of Korea,4116407,2040
KOR,Republic of Korea,4116407,2041
KOR,Republic of Korea,4116407,2042
KOR,Republic of Korea,4116407,2043
KOR,Republic of Korea,4116407,2044
KOR,Republic of Korea,4116407,2045
KOR,Republic of Korea,4116407,2046
KOR,Republic of Korea,4116407,2047
KOR,Republic of Korea,4116407,2048
KOR,Republic of Korea,4116407,2049
KOR,Republic of Korea,4116407,2050
MDA,Republic of Moldova,104100,2023
MDA,Republic of Moldova,104100,2024
MDA,Republic of Moldova,104100,2025
MDA,Republic of Moldova,104100,2026
MDA,Republic of Moldova,104100,2027
MDA,Republic of Moldova,104100,2028
MDA,Republic of Moldova,104100,2029
MDA,Republic of Moldova,104100,2030
MDA,Republic of Moldova,104100,2031
MDA,Republic of Moldova,104100,2032
MDA,Republic of Moldova,104100,2033
MDA,Republic of Moldova,104100,2034
MDA,Republic of Moldova,104100,2035
MDA,Republic of Moldova,104100,2036
MDA,Republic of Moldova,104100,2037
MDA,Republic of Moldova,104100,2038
MDA,Republic of Moldova,104100,2039
MDA,Republic of Moldova,104100,2040
MDA,Republic of Moldova,104100,2041
MDA,Republic of Moldova,104100,2042
MDA,Republic of Moldova,104100,2043
MDA,Republic of Moldova,104100,2044
MDA,Republic of Moldova,104100,2045
MDA,Republic of Moldova,104100,2046
MDA,Republic of Moldova,104100,2047
MDA,Republic of Moldova,104100,2048
MDA,Republic of Moldova,104100,2049
MDA,Republic of Moldova,104100,2050
ROU,Romania,1833700,2023
ROU,Romania,1833700,2024
ROU,Romania,1833700,2025
ROU,Romania,1833700,2026
ROU,Romania,1833700,2027
ROU,Romania,1833700,2028
ROU,Romania,1833700,2029
ROU,Romania,1833700,2030
ROU,Romania,1833700,2031
ROU,Romania,1833700,2032
ROU,Romania,1833700,2033
ROU,Romania,1833700,2034
ROU,Romania,1833700,2035
ROU,Romania,1833700,2036
ROU,Romania,1833700,2037
ROU,Romania,1833700,2038
ROU,Romania,1833700,2039
ROU,Romania,1833700,2040
ROU,Romania,1833700,2041
ROU,Romania,1833700,2042
ROU,Romania,1833700,2043
ROU,Romania,1833700,2044
ROU,Romania,1833700,2045
ROU,Romania,1833700,2046
ROU,Romania,1833700,2047
ROU,Romania,1833700,2048
ROU,Romania,1833700,2049
ROU,Romania,1833700,2050
RUS,Russian Federation,17649619,2023
RUS,Russian Federation,17649619,2024
RUS,Russian Federation,17649619,2025
RUS,Russian Federation,17649619,2026
RUS,Russian Federation,17649619,2027
RUS,Russian Federation,17649619,2028
RUS,Russian Federation,17649619,2029
RUS,Russian Federation,17649619,2030
RUS,Russian Federation,17649619,2031
RUS,Russian Federation,17649619,2032
RUS,Russian Federation,17649619,2033
RUS,Russian Federation,17649619,2034
RUS,Russian Federation,17649619,2035
RUS,Russian Federation,17649619,2036
RUS,Russian Federation,17649619,2037
RUS,Russian Federation,17649619,2038
RUS,Russian Federation,17649619,2039
RUS,Russian Federation,17649619,2040
RUS,Russian Federation,17649619,2041
RUS,Russian Federation,17649619,2042
RUS,Russian Federation,17649619,2043
RUS,Russian Federation,17649619,2044
RUS,Russian Federation,17649619,2045
RUS,Russian Federation,17649619,2046
RUS,Russian Federation,17649619,2047
RUS,Russian Federation,17649619,2048
RUS,Russian Federation,17649619,2049
RUS,Russian Federation,17649619,2050
RWA,Rwanda,1424180,2023
RWA,Rwanda,1424180,2024
RWA,Rwanda,1424180,2025
RWA,Rwanda,1424180,2026
RWA,Rwanda,1424180,2027
RWA,Rwanda,1424180,2028
RWA,Rwanda,1424180,2029
RWA,Rwanda,1424180,2030
RWA,Rwanda,1424180,2031
RWA,Rwanda,1424180,2032
RWA,Rwanda,1424180,2033
RWA,Rwanda,1424180,2034
RWA,Rwanda,1424180,2035
RWA,Rwanda,1424180,2036
RWA,Rwanda,1424180,2037
RWA,Rwanda,1424180,2038
RWA,Rwanda,1424180,2039
RWA,Rwanda,1424180,2040
RWA,Rwanda,1424180,2041
RWA,Rwanda,1424180,2042
RWA,Rwanda,1424180,2043
RWA,Rwanda,1424180,2044
RWA,Rwanda,1424180,2045
RWA,Rwanda,1424180,2046
RWA,Rwanda,1424180,2047
RWA,Rwanda,1424180,2048
RWA,Rwanda,1424180,2049
RWA,Rwanda,1424180,2050
KNA,Saint Kitts and Nevis,6500,2023
KNA,Saint Kitts and Nevis,6500,2024
KNA,Saint Kitts and Nevis,6500,2025
KNA,Saint Kitts and Nevis,6500,2026
KNA,Saint Kitts and Nevis,6500,2027
KNA,Saint Kitts and Nevis,6500,2028
KNA,Saint Kitts and Nevis,6500,2029
KNA,Saint Kitts and Nevis,6500,2030
KNA,Saint Kitts and Nevis,6500,2031
KNA,Saint Kitts and Nevis,6500,2032
KNA,Saint Kitts and Nevis,6500,2033
KNA,Saint Kitts and Nevis,6500,2034
KNA,Saint Kitts and Nevis,6500,2035
KNA,Saint Kitts and Nevis,6500,2036
KNA,Saint Kitts and Nevis,6500,2037
KNA,Saint Kitts and Nevis,6500,2038
KNA,Saint Kitts and Nevis,6500,2039
KNA,Saint Kitts and Nevis,6500,2040
KNA,Saint Kitts and Nevis,6500,2041
KNA,Saint Kitts and Nevis,6500,2042
KNA,Saint Kitts and Nevis,6500,2043
KNA,Saint Kitts and Nevis,6500,2044
KNA,Saint Kitts and Nevis,6500,2045
KNA,Saint Kitts and Nevis,6500,2046
KNA,Saint Kitts and Nevis,6500,2047
KNA,Saint Kitts and Nevis,6500,2048
KNA,Saint Kitts and Nevis,6500,2049
KNA,Saint Kitts and Nevis,6500,2050
LCA,Saint Lucia,10720,2023
LCA,Saint Lucia,10720,2024
LCA,Saint Lucia,10720,2025
LCA,Saint Lucia,10720,2026
LCA,Saint Lucia,10720,2027
LCA,Saint Lucia,10720,2028
LCA,Saint Lucia,10720,2029
LCA,Saint Lucia,10720,2030
LCA,Saint Lucia,10720,2031
LCA,Saint Lucia,10720,2032
LCA,Saint Lucia,10720,2033
LCA,Saint Lucia,10720,2034
LCA,Saint Lucia,10720,2035
LCA,Saint Lucia,10720,2036
LCA,Saint Lucia,10720,2037
LCA,Saint Lucia,10720,2038
LCA,Saint Lucia,10720,2039
LCA,Saint Lucia,10720,2040
LCA,Saint Lucia,10720,2041
LCA,Saint Lucia,10720,2042
LCA,Saint Lucia,10720,2043
LCA,Saint Lucia,10720,2044
LCA,Saint Lucia,10720,2045
LCA,Saint Lucia,10720,2046
LCA,Saint Lucia,10720,2047
LCA,Saint Lucia,10720,2048
LCA,Saint Lucia,10720,2049
LCA,Saint Lucia,10720,2050
VCT,Saint Vincent and the Grenadines,2261,2023
VCT,Saint Vincent and the Grenadines,2261,2024
VCT,Saint Vincent and the Grenadines,2261,2025
VCT,Saint Vincent and the Grenadines,2261,2026
VCT,Saint Vincent and the Grenadines,2261,2027
VCT,Saint Vincent and the Grenadines,2261,2028
VCT,Saint Vincent and the Grenadines,2261,2029
VCT,Saint Vincent and the Grenadines,2261,2030
VCT,Saint Vincent and the Grenadines,2261,2031
VCT,Saint Vincent and the Grenadines,2261,2032
VCT,Saint Vincent and the Grenadines,2261,2033
VCT,Saint Vincent and the Grenadines,2261,2034
