"iso_code3","frac_waso_initial_composition_mun_paper","Year"
"NIC",0.10614257814214,2045
"NIC",0.10614257814214,2046
"NIC",0.10614257814214,2047
"NIC",0.10614257814214,2048
"NIC",0.10614257814214,2049
"NIC",0.10614257814214,2050
"NLD",0.21,2021
"NLD",0.21,2022
"NLD",0.21,2023
"NLD",0.21,2024
"NLD",0.21,2025
"NLD",0.21,2026
"NLD",0.21,2027
"NLD",0.21,2028
"NLD",0.21,2029
"NLD",0.21,2030
"NLD",0.21,2031
"NLD",0.21,2032
"NLD",0.21,2033
"NLD",0.21,2034
"NLD",0.21,2035
"NLD",0.21,2036
"NLD",0.21,2037
"NLD",0.21,2038
"NLD",0.21,2039
"NLD",0.21,2040
"NLD",0.21,2041
"NLD",0.21,2042
"NLD",0.21,2043
"NLD",0.21,2044
"NLD",0.21,2045
"NLD",0.21,2046
"NLD",0.21,2047
"NLD",0.21,2048
"NLD",0.21,2049
"NLD",0.21,2050
"NOR",0.2657,2021
"NOR",0.2657,2022
"NOR",0.2657,2023
"NOR",0.2657,2024
"NOR",0.2657,2025
"NOR",0.2657,2026
"NOR",0.2657,2027
"NOR",0.2657,2028
"NOR",0.2657,2029
"NOR",0.2657,2030
"NOR",0.2657,2031
"NOR",0.2657,2032
"NOR",0.2657,2033
"NOR",0.2657,2034
"NOR",0.2657,2035
"NOR",0.2657,2036
"NOR",0.2657,2037
"NOR",0.2657,2038
"NOR",0.2657,2039
"NOR",0.2657,2040
"NOR",0.2657,2041
"NOR",0.2657,2042
"NOR",0.2657,2043
"NOR",0.2657,2044
"NOR",0.2657,2045
"NOR",0.2657,2046
"NOR",0.2657,2047
"NOR",0.2657,2048
"NOR",0.2657,2049
"NOR",0.2657,2050
"NPL",0.1821,2021
"NPL",0.1821,2022
"NPL",0.1821,2023
"NPL",0.1821,2024
"NPL",0.1821,2025
"NPL",0.1821,2026
"NPL",0.1821,2027
"NPL",0.1821,2028
"NPL",0.1821,2029
"NPL",0.1821,2030
"NPL",0.1821,2031
"NPL",0.1821,2032
"NPL",0.1821,2033
"NPL",0.1821,2034
"NPL",0.1821,2035
"NPL",0.1821,2036
"NPL",0.1821,2037
"NPL",0.1821,2038
"NPL",0.1821,2039
"NPL",0.1821,2040
"NPL",0.1821,2041
"NPL",0.1821,2042
"NPL",0.1821,2043
"NPL",0.1821,2044
"NPL",0.1821,2045
"NPL",0.1821,2046
"NPL",0.1821,2047
"NPL",0.1821,2048
"NPL",0.1821,2049
"NPL",0.1821,2050
"NRU",0.109,2021
"NRU",0.109,2022
"NRU",0.109,2023
"NRU",0.109,2024
"NRU",0.109,2025
"NRU",0.109,2026
"NRU",0.109,2027
"NRU",0.109,2028
"NRU",0.109,2029
"NRU",0.109,2030
"NRU",0.109,2031
"NRU",0.109,2032
"NRU",0.109,2033
"NRU",0.109,2034
"NRU",0.109,2035
"NRU",0.109,2036
"NRU",0.109,2037
"NRU",0.109,2038
"NRU",0.109,2039
"NRU",0.109,2040
"NRU",0.109,2041
"NRU",0.109,2042
"NRU",0.109,2043
"NRU",0.109,2044
"NRU",0.109,2045
"NRU",0.109,2046
"NRU",0.109,2047
"NRU",0.109,2048
"NRU",0.109,2049
"NRU",0.109,2050
"NZL",0.07,2021
"NZL",0.07,2022
"NZL",0.07,2023
"NZL",0.07,2024
"NZL",0.07,2025
"NZL",0.07,2026
"NZL",0.07,2027
"NZL",0.07,2028
"NZL",0.07,2029
"NZL",0.07,2030
"NZL",0.07,2031
"NZL",0.07,2032
"NZL",0.07,2033
"NZL",0.07,2034
"NZL",0.07,2035
"NZL",0.07,2036
"NZL",0.07,2037
"NZL",0.07,2038
"NZL",0.07,2039
"NZL",0.07,2040
"NZL",0.07,2041
"NZL",0.07,2042
"NZL",0.07,2043
"NZL",0.07,2044
"NZL",0.07,2045
"NZL",0.07,2046
"NZL",0.07,2047
"NZL",0.07,2048
"NZL",0.07,2049
"NZL",0.07,2050
"OMN",0.15,2021
"OMN",0.15,2022
"OMN",0.15,2023
"OMN",0.15,2024
"OMN",0.15,2025
"OMN",0.15,2026
"OMN",0.15,2027
"OMN",0.15,2028
"OMN",0.15,2029
"OMN",0.15,2030
"OMN",0.15,2031
"OMN",0.15,2032
"OMN",0.15,2033
"OMN",0.15,2034
"OMN",0.15,2035
"OMN",0.15,2036
"OMN",0.15,2037
"OMN",0.15,2038
"OMN",0.15,2039
"OMN",0.15,2040
"OMN",0.15,2041
"OMN",0.15,2042
"OMN",0.15,2043
"OMN",0.15,2044
"OMN",0.15,2045
"OMN",0.15,2046
"OMN",0.15,2047
"OMN",0.15,2048
"OMN",0.15,2049
"OMN",0.15,2050
"PAK",0.13,2021
"PAK",0.13,2022
"PAK",0.13,2023
"PAK",0.13,2024
"PAK",0.13,2025
"PAK",0.13,2026
"PAK",0.13,2027
"PAK",0.13,2028
"PAK",0.13,2029
"PAK",0.13,2030
"PAK",0.13,2031
"PAK",0.13,2032
"PAK",0.13,2033
"PAK",0.13,2034
"PAK",0.13,2035
"PAK",0.13,2036
"PAK",0.13,2037
"PAK",0.13,2038
"PAK",0.13,2039
"PAK",0.13,2040
"PAK",0.13,2041
"PAK",0.13,2042
"PAK",0.13,2043
"PAK",0.13,2044
"PAK",0.13,2045
"PAK",0.13,2046
"PAK",0.13,2047
"PAK",0.13,2048
"PAK",0.13,2049
"PAK",0.13,2050
"PAN",0.263,2021
"PAN",0.263,2022
"PAN",0.263,2023
"PAN",0.263,2024
"PAN",0.263,2025
"PAN",0.263,2026
"PAN",0.263,2027
"PAN",0.263,2028
"PAN",0.263,2029
"PAN",0.263,2030
"PAN",0.263,2031
"PAN",0.263,2032
"PAN",0.263,2033
"PAN",0.263,2034
"PAN",0.263,2035
"PAN",0.263,2036
"PAN",0.263,2037
"PAN",0.263,2038
"PAN",0.263,2039
"PAN",0.263,2040
"PAN",0.263,2041
"PAN",0.263,2042
"PAN",0.263,2043
"PAN",0.263,2044
"PAN",0.263,2045
"PAN",0.263,2046
"PAN",0.263,2047
"PAN",0.263,2048
"PAN",0.263,2049
"PAN",0.263,2050
"PER",0.0744,2021
"PER",0.0744,2022
"PER",0.0744,2023
"PER",0.0744,2024
"PER",0.0744,2025
"PER",0.0744,2026
"PER",0.0744,2027
"PER",0.0744,2028
"PER",0.0744,2029
"PER",0.0744,2030
"PER",0.0744,2031
"PER",0.0744,2032
"PER",0.0744,2033
"PER",0.0744,2034
"PER",0.0744,2035
"PER",0.0744,2036
"PER",0.0744,2037
"PER",0.0744,2038
"PER",0.0744,2039
"PER",0.0744,2040
"PER",0.0744,2041
"PER",0.0744,2042
"PER",0.0744,2043
"PER",0.0744,2044
"PER",0.0744,2045
"PER",0.0744,2046
"PER",0.0744,2047
"PER",0.0744,2048
"PER",0.0744,2049
"PER",0.0744,2050
"PHL",0.087,2021
"PHL",0.087,2022
"PHL",0.087,2023
"PHL",0.087,2024
"PHL",0.087,2025
"PHL",0.087,2026
"PHL",0.087,2027
"PHL",0.087,2028
"PHL",0.087,2029
"PHL",0.087,2030
"PHL",0.087,2031
"PHL",0.087,2032
"PHL",0.087,2033
"PHL",0.087,2034
"PHL",0.087,2035
"PHL",0.087,2036
"PHL",0.087,2037
"PHL",0.087,2038
"PHL",0.087,2039
"PHL",0.087,2040
"PHL",0.087,2041
"PHL",0.087,2042
"PHL",0.087,2043
"PHL",0.087,2044
"PHL",0.087,2045
"PHL",0.087,2046
"PHL",0.087,2047
"PHL",0.087,2048
"PHL",0.087,2049
"PHL",0.087,2050
"PLW",0.15,2021
"PLW",0.15,2022
"PLW",0.15,2023
"PLW",0.15,2024
"PLW",0.15,2025
"PLW",0.15,2026
"PLW",0.15,2027
"PLW",0.15,2028
"PLW",0.15,2029
"PLW",0.15,2030
"PLW",0.15,2031
"PLW",0.15,2032
"PLW",0.15,2033
"PLW",0.15,2034
"PLW",0.15,2035
"PLW",0.15,2036
"PLW",0.15,2037
"PLW",0.15,2038
"PLW",0.15,2039
"PLW",0.15,2040
"PLW",0.15,2041
"PLW",0.15,2042
"PLW",0.15,2043
"PLW",0.15,2044
"PLW",0.15,2045
"PLW",0.15,2046
"PLW",0.15,2047
"PLW",0.15,2048
"PLW",0.15,2049
"PLW",0.15,2050
"PNG",0.166,2021
"PNG",0.166,2022
"PNG",0.166,2023
"PNG",0.166,2024
"PNG",0.166,2025
"PNG",0.166,2026
"PNG",0.166,2027
"PNG",0.166,2028
"PNG",0.166,2029
"PNG",0.166,2030
"PNG",0.166,2031
"PNG",0.166,2032
"PNG",0.166,2033
"PNG",0.166,2034
"PNG",0.166,2035
"PNG",0.166,2036
"PNG",0.166,2037
"PNG",0.166,2038
"PNG",0.166,2039
"PNG",0.166,2040
"PNG",0.166,2041
"PNG",0.166,2042
"PNG",0.166,2043
"PNG",0.166,2044
"PNG",0.166,2045
"PNG",0.166,2046
"PNG",0.166,2047
"PNG",0.166,2048
"PNG",0.166,2049
"PNG",0.166,2050
"POL",0.1127,2021
"POL",0.1127,2022
"POL",0.1127,2023
"POL",0.1127,2024
"POL",0.1127,2025
"POL",0.1127,2026
"POL",0.1127,2027
"POL",0.1127,2028
"POL",0.1127,2029
"POL",0.1127,2030
"POL",0.1127,2031
"POL",0.1127,2032
"POL",0.1127,2033
"POL",0.1127,2034
"POL",0.1127,2035
"POL",0.1127,2036
"POL",0.1127,2037
"POL",0.1127,2038
"POL",0.1127,2039
"POL",0.1127,2040
"POL",0.1127,2041
"POL",0.1127,2042
"POL",0.1127,2043
"POL",0.1127,2044
"POL",0.1127,2045
"POL",0.1127,2046
"POL",0.1127,2047
"POL",0.1127,2048
"POL",0.1127,2049
"POL",0.1127,2050
"PRI",0.194,2021
"PRI",0.194,2022
"PRI",0.194,2023
"PRI",0.194,2024
"PRI",0.194,2025
"PRI",0.194,2026
"PRI",0.194,2027
"PRI",0.194,2028
"PRI",0.194,2029
"PRI",0.194,2030
"PRI",0.194,2031
"PRI",0.194,2032
"PRI",0.194,2033
"PRI",0.194,2034
"PRI",0.194,2035
"PRI",0.194,2036
"PRI",0.194,2037
"PRI",0.194,2038
"PRI",0.194,2039
"PRI",0.194,2040
"PRI",0.194,2041
"PRI",0.194,2042
"PRI",0.194,2043
"PRI",0.194,2044
"PRI",0.194,2045
"PRI",0.194,2046
"PRI",0.194,2047
"PRI",0.194,2048
"PRI",0.194,2049
"PRI",0.194,2050
"PRT",0.1364,2021
"PRT",0.1364,2022
"PRT",0.1364,2023
"PRT",0.1364,2024
"PRT",0.1364,2025
"PRT",0.1364,2026
"PRT",0.1364,2027
"PRT",0.1364,2028
"PRT",0.1364,2029
"PRT",0.1364,2030
"PRT",0.1364,2031
"PRT",0.1364,2032
"PRT",0.1364,2033
"PRT",0.1364,2034
"PRT",0.1364,2035
"PRT",0.1364,2036
"PRT",0.1364,2037
"PRT",0.1364,2038
"PRT",0.1364,2039
"PRT",0.1364,2040
"PRT",0.1364,2041
"PRT",0.1364,2042
"PRT",0.1364,2043
"PRT",0.1364,2044
"PRT",0.1364,2045
"PRT",0.1364,2046
"PRT",0.1364,2047
"PRT",0.1364,2048
"PRT",0.1364,2049
"PRT",0.1364,2050
"PRY",0.122493682733336,2021
"PRY",0.122493682733336,2022
"PRY",0.122493682733336,2023
"PRY",0.122493682733336,2024
"PRY",0.122493682733336,2025
"PRY",0.122493682733336,2026
"PRY",0.122493682733336,2027
"PRY",0.122493682733336,2028
"PRY",0.122493682733336,2029
"PRY",0.122493682733336,2030
"PRY",0.122493682733336,2031
"PRY",0.122493682733336,2032
"PRY",0.122493682733336,2033
"PRY",0.122493682733336,2034
"PRY",0.122493682733336,2035
"PRY",0.122493682733336,2036
"PRY",0.122493682733336,2037
"PRY",0.122493682733336,2038
"PRY",0.122493682733336,2039
"PRY",0.122493682733336,2040
"PRY",0.122493682733336,2041
"PRY",0.122493682733336,2042
"PRY",0.122493682733336,2043
"PRY",0.122493682733336,2044
"PRY",0.122493682733336,2045
"PRY",0.122493682733336,2046
"PRY",0.122493682733336,2047
"PRY",0.122493682733336,2048
"PRY",0.122493682733336,2049
"PRY",0.122493682733336,2050
"PSE",0.101,2021
"PSE",0.101,2022
"PSE",0.101,2023
"PSE",0.101,2024
"PSE",0.101,2025
"PSE",0.101,2026
"PSE",0.101,2027
"PSE",0.101,2028
"PSE",0.101,2029
"PSE",0.101,2030
"PSE",0.101,2031
"PSE",0.101,2032
"PSE",0.101,2033
"PSE",0.101,2034
"PSE",0.101,2035
"PSE",0.101,2036
"PSE",0.101,2037
"PSE",0.101,2038
"PSE",0.101,2039
"PSE",0.101,2040
"PSE",0.101,2041
"PSE",0.101,2042
"PSE",0.101,2043
"PSE",0.101,2044
"PSE",0.101,2045
"PSE",0.101,2046
"PSE",0.101,2047
"PSE",0.101,2048
"PSE",0.101,2049
"PSE",0.101,2050
"PYF",0.16,2021
"PYF",0.16,2022
"PYF",0.16,2023
"PYF",0.16,2024
"PYF",0.16,2025
"PYF",0.16,2026
"PYF",0.16,2027
"PYF",0.16,2028
"PYF",0.16,2029
"PYF",0.16,2030
"PYF",0.16,2031
"PYF",0.16,2032
"PYF",0.16,2033
"PYF",0.16,2034
"PYF",0.16,2035
"PYF",0.16,2036
"PYF",0.16,2037
"PYF",0.16,2038
"PYF",0.16,2039
"PYF",0.16,2040
"PYF",0.16,2041
"PYF",0.16,2042
"PYF",0.16,2043
"PYF",0.16,2044
"PYF",0.16,2045
"PYF",0.16,2046
"PYF",0.16,2047
"PYF",0.16,2048
"PYF",0.16,2049
"PYF",0.16,2050
"QAT",0.11,2021
"QAT",0.11,2022
"QAT",0.11,2023
"QAT",0.11,2024
"QAT",0.11,2025
"QAT",0.11,2026
"QAT",0.11,2027
"QAT",0.11,2028
"QAT",0.11,2029
"QAT",0.11,2030
"QAT",0.11,2031
"QAT",0.11,2032
"QAT",0.11,2033
"QAT",0.11,2034
"QAT",0.11,2035
"QAT",0.11,2036
"QAT",0.11,2037
"QAT",0.11,2038
"QAT",0.11,2039
"QAT",0.11,2040
"QAT",0.11,2041
"QAT",0.11,2042
"QAT",0.11,2043
"QAT",0.11,2044
"QAT",0.11,2045
"QAT",0.11,2046
"QAT",0.11,2047
"QAT",0.11,2048
"QAT",0.11,2049
"QAT",0.11,2050
"ROU",0.1134,2021
"ROU",0.1134,2022
"ROU",0.1134,2023
"ROU",0.1134,2024
"ROU",0.1134,2025
"ROU",0.1134,2026
"ROU",0.1134,2027
"ROU",0.1134,2028
"ROU",0.1134,2029
"ROU",0.1134,2030
"ROU",0.1134,2031
"ROU",0.1134,2032
"ROU",0.1134,2033
"ROU",0.1134,2034
"ROU",0.1134,2035
"ROU",0.1134,2036
"ROU",0.1134,2037
"ROU",0.1134,2038
"ROU",0.1134,2039
"ROU",0.1134,2040
"ROU",0.1134,2041
"ROU",0.1134,2042
"ROU",0.1134,2043
"ROU",0.1134,2044
"ROU",0.1134,2045
"ROU",0.1134,2046
"ROU",0.1134,2047
"ROU",0.1134,2048
"ROU",0.1134,2049
"ROU",0.1134,2050
"RUS",0.197,2021
"RUS",0.197,2022
"RUS",0.197,2023
"RUS",0.197,2024
"RUS",0.197,2025
"RUS",0.197,2026
"RUS",0.197,2027
"RUS",0.197,2028
"RUS",0.197,2029
"RUS",0.197,2030
"RUS",0.197,2031
"RUS",0.197,2032
"RUS",0.197,2033
"RUS",0.197,2034
"RUS",0.197,2035
"RUS",0.197,2036
"RUS",0.197,2037
"RUS",0.197,2038
"RUS",0.197,2039
"RUS",0.197,2040
"RUS",0.197,2041
"RUS",0.197,2042
"RUS",0.197,2043
"RUS",0.197,2044
"RUS",0.197,2045
"RUS",0.197,2046
"RUS",0.197,2047
"RUS",0.197,2048
"RUS",0.197,2049
"RUS",0.197,2050
"RWA",0.100003072707998,2021
"RWA",0.100003072707998,2022
"RWA",0.100003072707998,2023
"RWA",0.100003072707998,2024
"RWA",0.100003072707998,2025
"RWA",0.100003072707998,2026
"RWA",0.100003072707998,2027
"RWA",0.100003072707998,2028
"RWA",0.100003072707998,2029
"RWA",0.100003072707998,2030
"RWA",0.100003072707998,2031
"RWA",0.100003072707998,2032
"RWA",0.100003072707998,2033
"RWA",0.100003072707998,2034
"RWA",0.100003072707998,2035
"RWA",0.100003072707998,2036
"RWA",0.100003072707998,2037
"RWA",0.100003072707998,2038
"RWA",0.100003072707998,2039
"RWA",0.100003072707998,2040
"RWA",0.100003072707998,2041
"RWA",0.100003072707998,2042
"RWA",0.100003072707998,2043
"RWA",0.100003072707998,2044
"RWA",0.100003072707998,2045
"RWA",0.100003072707998,2046
"RWA",0.100003072707998,2047
"RWA",0.100003072707998,2048
"RWA",0.100003072707998,2049
"RWA",0.100003072707998,2050
"SAU",0.27,2021
"SAU",0.27,2022
"SAU",0.27,2023
"SAU",0.27,2024
"SAU",0.27,2025
"SAU",0.27,2026
"SAU",0.27,2027
"SAU",0.27,2028
"SAU",0.27,2029
"SAU",0.27,2030
"SAU",0.27,2031
"SAU",0.27,2032
"SAU",0.27,2033
"SAU",0.27,2034
"SAU",0.27,2035
"SAU",0.27,2036
"SAU",0.27,2037
"SAU",0.27,2038
"SAU",0.27,2039
"SAU",0.27,2040
"SAU",0.27,2041
"SAU",0.27,2042
"SAU",0.27,2043
"SAU",0.27,2044
"SAU",0.27,2045
"SAU",0.27,2046
"SAU",0.27,2047
"SAU",0.27,2048
"SAU",0.27,2049
"SAU",0.27,2050
"SDN",0.118,2021
"SDN",0.118,2022
"SDN",0.118,2023
"SDN",0.118,2024
"SDN",0.118,2025
"SDN",0.118,2026
"SDN",0.118,2027
"SDN",0.118,2028
"SDN",0.118,2029
"SDN",0.118,2030
"SDN",0.118,2031
"SDN",0.118,2032
"SDN",0.118,2033
"SDN",0.118,2034
"SDN",0.118,2035
"SDN",0.118,2036
"SDN",0.118,2037
"SDN",0.118,2038
"SDN",0.118,2039
"SDN",0.118,2040
"SDN",0.118,2041
"SDN",0.118,2042
"SDN",0.118,2043
"SDN",0.118,2044
"SDN",0.118,2045
"SDN",0.118,2046
"SDN",0.118,2047
"SDN",0.118,2048
"SDN",0.118,2049
"SDN",0.118,2050
"SEN",0.05,2021
"SEN",0.05,2022
"SEN",0.05,2023
"SEN",0.05,2024
"SEN",0.05,2025
"SEN",0.05,2026
"SEN",0.05,2027
"SEN",0.05,2028
"SEN",0.05,2029
"SEN",0.05,2030
"SEN",0.05,2031
"SEN",0.05,2032
"SEN",0.05,2033
"SEN",0.05,2034
"SEN",0.05,2035
"SEN",0.05,2036
"SEN",0.05,2037
"SEN",0.05,2038
"SEN",0.05,2039
"SEN",0.05,2040
"SEN",0.05,2041
"SEN",0.05,2042
"SEN",0.05,2043
"SEN",0.05,2044
"SEN",0.05,2045
"SEN",0.05,2046
"SEN",0.05,2047
"SEN",0.05,2048
"SEN",0.05,2049
"SEN",0.05,2050
"SGP",0.1486,2021
"SGP",0.1486,2022
"SGP",0.1486,2023
"SGP",0.1486,2024
"SGP",0.1486,2025
"SGP",0.1486,2026
"SGP",0.1486,2027
"SGP",0.1486,2028
"SGP",0.1486,2029
"SGP",0.1486,2030
"SGP",0.1486,2031
"SGP",0.1486,2032
"SGP",0.1486,2033
"SGP",0.1486,2034
"SGP",0.1486,2035
"SGP",0.1486,2036
"SGP",0.1486,2037
"SGP",0.1486,2038
"SGP",0.1486,2039
"SGP",0.1486,2040
"SGP",0.1486,2041
"SGP",0.1486,2042
"SGP",0.1486,2043
"SGP",0.1486,2044
"SGP",0.1486,2045
"SGP",0.1486,2046
"SGP",0.1486,2047
"SGP",0.1486,2048
"SGP",0.1486,2049
"SGP",0.1486,2050
"SLB",0.0645,2021
"SLB",0.0645,2022
"SLB",0.0645,2023
"SLB",0.0645,2024
"SLB",0.0645,2025
"SLB",0.0645,2026
"SLB",0.0645,2027
"SLB",0.0645,2028
"SLB",0.0645,2029
"SLB",0.0645,2030
"SLB",0.0645,2031
"SLB",0.0645,2032
"SLB",0.0645,2033
"SLB",0.0645,2034
"SLB",0.0645,2035
"SLB",0.0645,2036
"SLB",0.0645,2037
"SLB",0.0645,2038
"SLB",0.0645,2039
"SLB",0.0645,2040
"SLB",0.0645,2041
"SLB",0.0645,2042
"SLB",0.0645,2043
"SLB",0.0645,2044
"SLB",0.0645,2045
"SLB",0.0645,2046
"SLB",0.0645,2047
"SLB",0.0645,2048
"SLB",0.0645,2049
"SLB",0.0645,2050
"SLE",0.0984764815838207,2021
"SLE",0.0984764815838207,2022
"SLE",0.0984764815838207,2023
"SLE",0.0984764815838207,2024
"SLE",0.0984764815838207,2025
"SLE",0.0984764815838207,2026
"SLE",0.0984764815838207,2027
"SLE",0.0984764815838207,2028
"SLE",0.0984764815838207,2029
"SLE",0.0984764815838207,2030
"SLE",0.0984764815838207,2031
"SLE",0.0984764815838207,2032
"SLE",0.0984764815838207,2033
"SLE",0.0984764815838207,2034
"SLE",0.0984764815838207,2035
"SLE",0.0984764815838207,2036
"SLE",0.0984764815838207,2037
"SLE",0.0984764815838207,2038
"SLE",0.0984764815838207,2039
"SLE",0.0984764815838207,2040
"SLE",0.0984764815838207,2041
"SLE",0.0984764815838207,2042
"SLE",0.0984764815838207,2043
"SLE",0.0984764815838207,2044
"SLE",0.0984764815838207,2045
"SLE",0.0984764815838207,2046
"SLE",0.0984764815838207,2047
"SLE",0.0984764815838207,2048
"SLE",0.0984764815838207,2049
"SLE",0.0984764815838207,2050
"SLV",0.12,2021
"SLV",0.12,2022
"SLV",0.12,2023
"SLV",0.12,2024
"SLV",0.12,2025
"SLV",0.12,2026
"SLV",0.12,2027
"SLV",0.12,2028
"SLV",0.12,2029
"SLV",0.12,2030
"SLV",0.12,2031
"SLV",0.12,2032
"SLV",0.12,2033
"SLV",0.12,2034
"SLV",0.12,2035
"SLV",0.12,2036
"SLV",0.12,2037
"SLV",0.12,2038
"SLV",0.12,2039
"SLV",0.12,2040
"SLV",0.12,2041
"SLV",0.12,2042
"SLV",0.12,2043
"SLV",0.12,2044
"SLV",0.12,2045
"SLV",0.12,2046
"SLV",0.12,2047
"SLV",0.12,2048
"SLV",0.12,2049
"SLV",0.12,2050
"SMR",0.1321,2021
"SMR",0.1321,2022
"SMR",0.1321,2023
"SMR",0.1321,2024
"SMR",0.1321,2025
"SMR",0.1321,2026
"SMR",0.1321,2027
"SMR",0.1321,2028
"SMR",0.1321,2029
"SMR",0.1321,2030
"SMR",0.1321,2031
"SMR",0.1321,2032
"SMR",0.1321,2033
"SMR",0.1321,2034
"SMR",0.1321,2035
"SMR",0.1321,2036
"SMR",0.1321,2037
"SMR",0.1321,2038
"SMR",0.1321,2039
"SMR",0.1321,2040
"SMR",0.1321,2041
"SMR",0.1321,2042
"SMR",0.1321,2043
"SMR",0.1321,2044
"SMR",0.1321,2045
"SMR",0.1321,2046
"SMR",0.1321,2047
"SMR",0.1321,2048
"SMR",0.1321,2049
"SMR",0.1321,2050
"SOM",0.0997683874335677,2021
"SOM",0.0997683874335677,2022
"SOM",0.0997683874335677,2023
"SOM",0.0997683874335677,2024
"SOM",0.0997683874335677,2025
"SOM",0.0997683874335677,2026
"SOM",0.0997683874335677,2027
"SOM",0.0997683874335677,2028
"SOM",0.0997683874335677,2029
"SOM",0.0997683874335677,2030
"SOM",0.0997683874335677,2031
"SOM",0.0997683874335677,2032
"SOM",0.0997683874335677,2033
"SOM",0.0997683874335677,2034
"SOM",0.0997683874335677,2035
"SOM",0.0997683874335677,2036
"SOM",0.0997683874335677,2037
"SOM",0.0997683874335677,2038
"SOM",0.0997683874335677,2039
"SOM",0.0997683874335677,2040
"SOM",0.0997683874335677,2041
"SOM",0.0997683874335677,2042
"SOM",0.0997683874335677,2043
"SOM",0.0997683874335677,2044
"SOM",0.0997683874335677,2045
"SOM",0.0997683874335677,2046
"SOM",0.0997683874335677,2047
"SOM",0.0997683874335677,2048
"SOM",0.0997683874335677,2049
"SOM",0.0997683874335677,2050
"SRB",0.1357,2021
"SRB",0.1357,2022
"SRB",0.1357,2023
"SRB",0.1357,2024
"SRB",0.1357,2025
"SRB",0.1357,2026
"SRB",0.1357,2027
"SRB",0.1357,2028
"SRB",0.1357,2029
"SRB",0.1357,2030
"SRB",0.1357,2031
"SRB",0.1357,2032
"SRB",0.1357,2033
"SRB",0.1357,2034
"SRB",0.1357,2035
"SRB",0.1357,2036
"SRB",0.1357,2037
"SRB",0.1357,2038
"SRB",0.1357,2039
"SRB",0.1357,2040
"SRB",0.1357,2041
"SRB",0.1357,2042
"SRB",0.1357,2043
"SRB",0.1357,2044
"SRB",0.1357,2045
"SRB",0.1357,2046
"SRB",0.1357,2047
"SRB",0.1357,2048
"SRB",0.1357,2049
"SRB",0.1357,2050
"SSD",0.0996625123740993,2021
"SSD",0.0996625123740993,2022
"SSD",0.0996625123740993,2023
"SSD",0.0996625123740993,2024
"SSD",0.0996625123740993,2025
"SSD",0.0996625123740993,2026
"SSD",0.0996625123740993,2027
"SSD",0.0996625123740993,2028
"SSD",0.0996625123740993,2029
"SSD",0.0996625123740993,2030
"SSD",0.0996625123740993,2031
"SSD",0.0996625123740993,2032
"SSD",0.0996625123740993,2033
"SSD",0.0996625123740993,2034
"SSD",0.0996625123740993,2035
"SSD",0.0996625123740993,2036
"SSD",0.0996625123740993,2037
"SSD",0.0996625123740993,2038
"SSD",0.0996625123740993,2039
"SSD",0.0996625123740993,2040
"SSD",0.0996625123740993,2041
"SSD",0.0996625123740993,2042
"SSD",0.0996625123740993,2043
"SSD",0.0996625123740993,2044
"SSD",0.0996625123740993,2045
"SSD",0.0996625123740993,2046
"SSD",0.0996625123740993,2047
"SSD",0.0996625123740993,2048
"SSD",0.0996625123740993,2049
"SSD",0.0996625123740993,2050
"STP",0.104197479319446,2021
"STP",0.104197479319446,2022
"STP",0.104197479319446,2023
"STP",0.104197479319446,2024
"STP",0.104197479319446,2025
"STP",0.104197479319446,2026
"STP",0.104197479319446,2027
"STP",0.104197479319446,2028
"STP",0.104197479319446,2029
"STP",0.104197479319446,2030
"STP",0.104197479319446,2031
"STP",0.104197479319446,2032
"STP",0.104197479319446,2033
"STP",0.104197479319446,2034
"STP",0.104197479319446,2035
"STP",0.104197479319446,2036
"STP",0.104197479319446,2037
"STP",0.104197479319446,2038
"STP",0.104197479319446,2039
"STP",0.104197479319446,2040
"STP",0.104197479319446,2041
"STP",0.104197479319446,2042
"STP",0.104197479319446,2043
"STP",0.104197479319446,2044
"STP",0.104197479319446,2045
"STP",0.104197479319446,2046
"STP",0.104197479319446,2047
"STP",0.104197479319446,2048
"STP",0.104197479319446,2049
"STP",0.104197479319446,2050
"SUR",0.134274567163962,2021
"SUR",0.134274567163962,2022
"SUR",0.134274567163962,2023
"SUR",0.134274567163962,2024
"SUR",0.134274567163962,2025
"SUR",0.134274567163962,2026
"SUR",0.134274567163962,2027
"SUR",0.134274567163962,2028
"SUR",0.134274567163962,2029
"SUR",0.134274567163962,2030
"SUR",0.134274567163962,2031
"SUR",0.134274567163962,2032
"SUR",0.134274567163962,2033
"SUR",0.134274567163962,2034
"SUR",0.134274567163962,2035
"SUR",0.134274567163962,2036
"SUR",0.134274567163962,2037
"SUR",0.134274567163962,2038
"SUR",0.134274567163962,2039
"SUR",0.134274567163962,2040
"SUR",0.134274567163962,2041
"SUR",0.134274567163962,2042
"SUR",0.134274567163962,2043
"SUR",0.134274567163962,2044
"SUR",0.134274567163962,2045
"SUR",0.134274567163962,2046
"SUR",0.134274567163962,2047
"SUR",0.134274567163962,2048
"SUR",0.134274567163962,2049
"SUR",0.134274567163962,2050
"SVK",0.25,2021
"SVK",0.25,2022
"SVK",0.25,2023
"SVK",0.25,2024
"SVK",0.25,2025
"SVK",0.25,2026
"SVK",0.25,2027
"SVK",0.25,2028
"SVK",0.25,2029
"SVK",0.25,2030
"SVK",0.25,2031
