Nation,iso_code3,Year,nemomod_entc_variable_cost_pp_solar_mm_usd_per_mwh
Algeria,FRO,2046,0.527446515
Algeria,FRO,2047,0.51539962
Algeria,FRO,2048,0.503627877
Algeria,FRO,2049,0.492125
Algeria,FRO,2050,0.480884849
Algeria,FSM,2021,0.939802849
Algeria,FSM,2022,0.918337722
Algeria,FSM,2023,0.897362859
Algeria,FSM,2024,0.876867063
Algeria,FSM,2025,0.856839392
Algeria,FSM,2026,0.837269153
Algeria,FSM,2027,0.818145899
Algeria,FSM,2028,0.799459421
Algeria,FSM,2029,0.781199743
Algeria,FSM,2030,0.763357116
Algeria,FSM,2031,0.745922015
Algeria,FSM,2032,0.728885133
Algeria,FSM,2033,0.712237373
Algeria,FSM,2034,0.695969849
Algeria,FSM,2035,0.680073876
Algeria,FSM,2036,0.664540967
Algeria,FSM,2037,0.649362831
Algeria,FSM,2038,0.634531363
Algeria,FSM,2039,0.620038647
Algeria,FSM,2040,0.605876944
Algeria,FSM,2041,0.592038696
Algeria,FSM,2042,0.578516513
Algeria,FSM,2043,0.565303178
Algeria,FSM,2044,0.552391636
Algeria,FSM,2045,0.539774993
Algeria,FSM,2046,0.527446515
Algeria,FSM,2047,0.51539962
Algeria,FSM,2048,0.503627877
Algeria,FSM,2049,0.492125
Algeria,FSM,2050,0.480884849
Algeria,GAB,2021,0.939802849
Algeria,GAB,2022,0.918337722
Algeria,GAB,2023,0.897362859
Algeria,GAB,2024,0.876867063
Algeria,GAB,2025,0.856839392
Algeria,GAB,2026,0.837269153
Algeria,GAB,2027,0.818145899
Algeria,GAB,2028,0.799459421
Algeria,GAB,2029,0.781199743
Algeria,GAB,2030,0.763357116
Algeria,GAB,2031,0.745922015
Algeria,GAB,2032,0.728885133
Algeria,GAB,2033,0.712237373
Algeria,GAB,2034,0.695969849
Algeria,GAB,2035,0.680073876
Algeria,GAB,2036,0.664540967
Algeria,GAB,2037,0.649362831
Algeria,GAB,2038,0.634531363
Algeria,GAB,2039,0.620038647
Algeria,GAB,2040,0.605876944
Algeria,GAB,2041,0.592038696
Algeria,GAB,2042,0.578516513
Algeria,GAB,2043,0.565303178
Algeria,GAB,2044,0.552391636
Algeria,GAB,2045,0.539774993
Algeria,GAB,2046,0.527446515
Algeria,GAB,2047,0.51539962
Algeria,GAB,2048,0.503627877
Algeria,GAB,2049,0.492125
Algeria,GAB,2050,0.480884849
Algeria,GBR,2021,0.939802849
Algeria,GBR,2022,0.918337722
Algeria,GBR,2023,0.897362859
Algeria,GBR,2024,0.876867063
Algeria,GBR,2025,0.856839392
Algeria,GBR,2026,0.837269153
Algeria,GBR,2027,0.818145899
Algeria,GBR,2028,0.799459421
Algeria,GBR,2029,0.781199743
Algeria,GBR,2030,0.763357116
Algeria,GBR,2031,0.745922015
Algeria,GBR,2032,0.728885133
Algeria,GBR,2033,0.712237373
Algeria,GBR,2034,0.695969849
Algeria,GBR,2035,0.680073876
Algeria,GBR,2036,0.664540967
Algeria,GBR,2037,0.649362831
Algeria,GBR,2038,0.634531363
Algeria,GBR,2039,0.620038647
Algeria,GBR,2040,0.605876944
Algeria,GBR,2041,0.592038696
Algeria,GBR,2042,0.578516513
Algeria,GBR,2043,0.565303178
Algeria,GBR,2044,0.552391636
Algeria,GBR,2045,0.539774993
Algeria,GBR,2046,0.527446515
Algeria,GBR,2047,0.51539962
Algeria,GBR,2048,0.503627877
Algeria,GBR,2049,0.492125
Algeria,GBR,2050,0.480884849
Algeria,GEO,2021,0.939802849
Algeria,GEO,2022,0.918337722
Algeria,GEO,2023,0.897362859
Algeria,GEO,2024,0.876867063
Algeria,GEO,2025,0.856839392
Algeria,GEO,2026,0.837269153
Algeria,GEO,2027,0.818145899
Algeria,GEO,2028,0.799459421
Algeria,GEO,2029,0.781199743
Algeria,GEO,2030,0.763357116
Algeria,GEO,2031,0.745922015
Algeria,GEO,2032,0.728885133
Algeria,GEO,2033,0.712237373
Algeria,GEO,2034,0.695969849
Algeria,GEO,2035,0.680073876
Algeria,GEO,2036,0.664540967
Algeria,GEO,2037,0.649362831
Algeria,GEO,2038,0.634531363
Algeria,GEO,2039,0.620038647
Algeria,GEO,2040,0.605876944
Algeria,GEO,2041,0.592038696
Algeria,GEO,2042,0.578516513
Algeria,GEO,2043,0.565303178
Algeria,GEO,2044,0.552391636
Algeria,GEO,2045,0.539774993
Algeria,GEO,2046,0.527446515
Algeria,GEO,2047,0.51539962
Algeria,GEO,2048,0.503627877
Algeria,GEO,2049,0.492125
Algeria,GEO,2050,0.480884849
Algeria,GGY,2021,0.939802849
Algeria,GGY,2022,0.918337722
Algeria,GGY,2023,0.897362859
Algeria,GGY,2024,0.876867063
Algeria,GGY,2025,0.856839392
Algeria,GGY,2026,0.837269153
Algeria,GGY,2027,0.818145899
Algeria,GGY,2028,0.799459421
Algeria,GGY,2029,0.781199743
Algeria,GGY,2030,0.763357116
Algeria,GGY,2031,0.745922015
Algeria,GGY,2032,0.728885133
Algeria,GGY,2033,0.712237373
Algeria,GGY,2034,0.695969849
Algeria,GGY,2035,0.680073876
Algeria,GGY,2036,0.664540967
Algeria,GGY,2037,0.649362831
Algeria,GGY,2038,0.634531363
Algeria,GGY,2039,0.620038647
Algeria,GGY,2040,0.605876944
Algeria,GGY,2041,0.592038696
Algeria,GGY,2042,0.578516513
Algeria,GGY,2043,0.565303178
Algeria,GGY,2044,0.552391636
Algeria,GGY,2045,0.539774993
Algeria,GGY,2046,0.527446515
Algeria,GGY,2047,0.51539962
Algeria,GGY,2048,0.503627877
Algeria,GGY,2049,0.492125
Algeria,GGY,2050,0.480884849
Algeria,GHA,2021,0.939802849
Algeria,GHA,2022,0.918337722
Algeria,GHA,2023,0.897362859
Algeria,GHA,2024,0.876867063
Algeria,GHA,2025,0.856839392
Algeria,GHA,2026,0.837269153
Algeria,GHA,2027,0.818145899
Algeria,GHA,2028,0.799459421
Algeria,GHA,2029,0.781199743
Algeria,GHA,2030,0.763357116
Algeria,GHA,2031,0.745922015
Algeria,GHA,2032,0.728885133
Algeria,GHA,2033,0.712237373
Algeria,GHA,2034,0.695969849
Algeria,GHA,2035,0.680073876
Algeria,GHA,2036,0.664540967
Algeria,GHA,2037,0.649362831
Algeria,GHA,2038,0.634531363
Algeria,GHA,2039,0.620038647
Algeria,GHA,2040,0.605876944
Algeria,GHA,2041,0.592038696
Algeria,GHA,2042,0.578516513
Algeria,GHA,2043,0.565303178
Algeria,GHA,2044,0.552391636
Algeria,GHA,2045,0.539774993
Algeria,GHA,2046,0.527446515
Algeria,GHA,2047,0.51539962
Algeria,GHA,2048,0.503627877
Algeria,GHA,2049,0.492125
Algeria,GHA,2050,0.480884849
Algeria,GIB,2021,0.939802849
Algeria,GIB,2022,0.918337722
Algeria,GIB,2023,0.897362859
Algeria,GIB,2024,0.876867063
Algeria,GIB,2025,0.856839392
Algeria,GIB,2026,0.837269153
Algeria,GIB,2027,0.818145899
Algeria,GIB,2028,0.799459421
Algeria,GIB,2029,0.781199743
Algeria,GIB,2030,0.763357116
Algeria,GIB,2031,0.745922015
Algeria,GIB,2032,0.728885133
Algeria,GIB,2033,0.712237373
Algeria,GIB,2034,0.695969849
Algeria,GIB,2035,0.680073876
Algeria,GIB,2036,0.664540967
Algeria,GIB,2037,0.649362831
Algeria,GIB,2038,0.634531363
Algeria,GIB,2039,0.620038647
Algeria,GIB,2040,0.605876944
Algeria,GIB,2041,0.592038696
Algeria,GIB,2042,0.578516513
Algeria,GIB,2043,0.565303178
Algeria,GIB,2044,0.552391636
Algeria,GIB,2045,0.539774993
Algeria,GIB,2046,0.527446515
Algeria,GIB,2047,0.51539962
Algeria,GIB,2048,0.503627877
Algeria,GIB,2049,0.492125
Algeria,GIB,2050,0.480884849
American Samoa,GIN,2021,0.939802849
American Samoa,GIN,2022,0.918337722
American Samoa,GIN,2023,0.897362859
American Samoa,GIN,2024,0.876867063
American Samoa,GIN,2025,0.856839392
American Samoa,GIN,2026,0.837269153
American Samoa,GIN,2027,0.818145899
American Samoa,GIN,2028,0.799459421
American Samoa,GIN,2029,0.781199743
American Samoa,GIN,2030,0.763357116
American Samoa,GIN,2031,0.745922015
American Samoa,GIN,2032,0.728885133
American Samoa,GIN,2033,0.712237373
American Samoa,GIN,2034,0.695969849
American Samoa,GIN,2035,0.680073876
American Samoa,GIN,2036,0.664540967
American Samoa,GIN,2037,0.649362831
American Samoa,GIN,2038,0.634531363
American Samoa,GIN,2039,0.620038647
American Samoa,GIN,2040,0.605876944
American Samoa,GIN,2041,0.592038696
American Samoa,GIN,2042,0.578516513
American Samoa,GIN,2043,0.565303178
American Samoa,GIN,2044,0.552391636
American Samoa,GIN,2045,0.539774993
American Samoa,GIN,2046,0.527446515
American Samoa,GIN,2047,0.51539962
American Samoa,GIN,2048,0.503627877
American Samoa,GIN,2049,0.492125
American Samoa,GIN,2050,0.480884849
American Samoa,GLP,2021,0.939802849
American Samoa,GLP,2022,0.918337722
American Samoa,GLP,2023,0.897362859
American Samoa,GLP,2024,0.876867063
American Samoa,GLP,2025,0.856839392
American Samoa,GLP,2026,0.837269153
American Samoa,GLP,2027,0.818145899
American Samoa,GLP,2028,0.799459421
American Samoa,GLP,2029,0.781199743
American Samoa,GLP,2030,0.763357116
American Samoa,GLP,2031,0.745922015
American Samoa,GLP,2032,0.728885133
American Samoa,GLP,2033,0.712237373
American Samoa,GLP,2034,0.695969849
American Samoa,GLP,2035,0.680073876
American Samoa,GLP,2036,0.664540967
American Samoa,GLP,2037,0.649362831
American Samoa,GLP,2038,0.634531363
American Samoa,GLP,2039,0.620038647
American Samoa,GLP,2040,0.605876944
American Samoa,GLP,2041,0.592038696
American Samoa,GLP,2042,0.578516513
American Samoa,GLP,2043,0.565303178
American Samoa,GLP,2044,0.552391636
American Samoa,GLP,2045,0.539774993
American Samoa,GLP,2046,0.527446515
American Samoa,GLP,2047,0.51539962
American Samoa,GLP,2048,0.503627877
American Samoa,GLP,2049,0.492125
American Samoa,GLP,2050,0.480884849
American Samoa,GMB,2021,0.939802849
American Samoa,GMB,2022,0.918337722
American Samoa,GMB,2023,0.897362859
American Samoa,GMB,2024,0.876867063
American Samoa,GMB,2025,0.856839392
American Samoa,GMB,2026,0.837269153
American Samoa,GMB,2027,0.818145899
American Samoa,GMB,2028,0.799459421
American Samoa,GMB,2029,0.781199743
American Samoa,GMB,2030,0.763357116
American Samoa,GMB,2031,0.745922015
American Samoa,GMB,2032,0.728885133
American Samoa,GMB,2033,0.712237373
American Samoa,GMB,2034,0.695969849
American Samoa,GMB,2035,0.680073876
American Samoa,GMB,2036,0.664540967
American Samoa,GMB,2037,0.649362831
American Samoa,GMB,2038,0.634531363
American Samoa,GMB,2039,0.620038647
American Samoa,GMB,2040,0.605876944
American Samoa,GMB,2041,0.592038696
American Samoa,GMB,2042,0.578516513
American Samoa,GMB,2043,0.565303178
American Samoa,GMB,2044,0.552391636
American Samoa,GMB,2045,0.539774993
American Samoa,GMB,2046,0.527446515
American Samoa,GMB,2047,0.51539962
American Samoa,GMB,2048,0.503627877
American Samoa,GMB,2049,0.492125
American Samoa,GMB,2050,0.480884849
American Samoa,GNB,2021,0.939802849
American Samoa,GNB,2022,0.918337722
American Samoa,GNB,2023,0.897362859
American Samoa,GNB,2024,0.876867063
American Samoa,GNB,2025,0.856839392
American Samoa,GNB,2026,0.837269153
American Samoa,GNB,2027,0.818145899
American Samoa,GNB,2028,0.799459421
American Samoa,GNB,2029,0.781199743
American Samoa,GNB,2030,0.763357116
American Samoa,GNB,2031,0.745922015
American Samoa,GNB,2032,0.728885133
American Samoa,GNB,2033,0.712237373
American Samoa,GNB,2034,0.695969849
American Samoa,GNB,2035,0.680073876
American Samoa,GNB,2036,0.664540967
American Samoa,GNB,2037,0.649362831
American Samoa,GNB,2038,0.634531363
American Samoa,GNB,2039,0.620038647
American Samoa,GNB,2040,0.605876944
American Samoa,GNB,2041,0.592038696
American Samoa,GNB,2042,0.578516513
American Samoa,GNB,2043,0.565303178
American Samoa,GNB,2044,0.552391636
American Samoa,GNB,2045,0.539774993
American Samoa,GNB,2046,0.527446515
American Samoa,GNB,2047,0.51539962
American Samoa,GNB,2048,0.503627877
American Samoa,GNB,2049,0.492125
American Samoa,GNB,2050,0.480884849
American Samoa,GNQ,2021,0.939802849
American Samoa,GNQ,2022,0.918337722
American Samoa,GNQ,2023,0.897362859
American Samoa,GNQ,2024,0.876867063
American Samoa,GNQ,2025,0.856839392
American Samoa,GNQ,2026,0.837269153
American Samoa,GNQ,2027,0.818145899
American Samoa,GNQ,2028,0.799459421
American Samoa,GNQ,2029,0.781199743
American Samoa,GNQ,2030,0.763357116
American Samoa,GNQ,2031,0.745922015
American Samoa,GNQ,2032,0.728885133
American Samoa,GNQ,2033,0.712237373
American Samoa,GNQ,2034,0.695969849
American Samoa,GNQ,2035,0.680073876
American Samoa,GNQ,2036,0.664540967
American Samoa,GNQ,2037,0.649362831
American Samoa,GNQ,2038,0.634531363
American Samoa,GNQ,2039,0.620038647
American Samoa,GNQ,2040,0.605876944
American Samoa,GNQ,2041,0.592038696
American Samoa,GNQ,2042,0.578516513
American Samoa,GNQ,2043,0.565303178
American Samoa,GNQ,2044,0.552391636
American Samoa,GNQ,2045,0.539774993
American Samoa,GNQ,2046,0.527446515
American Samoa,GNQ,2047,0.51539962
American Samoa,GNQ,2048,0.503627877
American Samoa,GNQ,2049,0.492125
American Samoa,GNQ,2050,0.480884849
American Samoa,GRC,2021,0.939802849
American Samoa,GRC,2022,0.918337722
American Samoa,GRC,2023,0.897362859
American Samoa,GRC,2024,0.876867063
American Samoa,GRC,2025,0.856839392
American Samoa,GRC,2026,0.837269153
American Samoa,GRC,2027,0.818145899
American Samoa,GRC,2028,0.799459421
American Samoa,GRC,2029,0.781199743
American Samoa,GRC,2030,0.763357116
American Samoa,GRC,2031,0.745922015
American Samoa,GRC,2032,0.728885133
American Samoa,GRC,2033,0.712237373
American Samoa,GRC,2034,0.695969849
American Samoa,GRC,2035,0.680073876
American Samoa,GRC,2036,0.664540967
American Samoa,GRC,2037,0.649362831
American Samoa,GRC,2038,0.634531363
American Samoa,GRC,2039,0.620038647
American Samoa,GRC,2040,0.605876944
American Samoa,GRC,2041,0.592038696
American Samoa,GRC,2042,0.578516513
American Samoa,GRC,2043,0.565303178
American Samoa,GRC,2044,0.552391636
American Samoa,GRC,2045,0.539774993
American Samoa,GRC,2046,0.527446515
American Samoa,GRC,2047,0.51539962
American Samoa,GRC,2048,0.503627877
American Samoa,GRC,2049,0.492125
American Samoa,GRC,2050,0.480884849
American Samoa,GRD,2021,0.939802849
American Samoa,GRD,2022,0.918337722
American Samoa,GRD,2023,0.897362859
American Samoa,GRD,2024,0.876867063
American Samoa,GRD,2025,0.856839392
American Samoa,GRD,2026,0.837269153
American Samoa,GRD,2027,0.818145899
American Samoa,GRD,2028,0.799459421
American Samoa,GRD,2029,0.781199743
American Samoa,GRD,2030,0.763357116
American Samoa,GRD,2031,0.745922015
American Samoa,GRD,2032,0.728885133
American Samoa,GRD,2033,0.712237373
American Samoa,GRD,2034,0.695969849
American Samoa,GRD,2035,0.680073876
American Samoa,GRD,2036,0.664540967
American Samoa,GRD,2037,0.649362831
American Samoa,GRD,2038,0.634531363
American Samoa,GRD,2039,0.620038647
American Samoa,GRD,2040,0.605876944
American Samoa,GRD,2041,0.592038696
American Samoa,GRD,2042,0.578516513
American Samoa,GRD,2043,0.565303178
American Samoa,GRD,2044,0.552391636
American Samoa,GRD,2045,0.539774993
American Samoa,GRD,2046,0.527446515
American Samoa,GRD,2047,0.51539962
American Samoa,GRD,2048,0.503627877
American Samoa,GRD,2049,0.492125
American Samoa,GRD,2050,0.480884849
American Samoa,GRL,2021,0.939802849
American Samoa,GRL,2022,0.918337722
American Samoa,GRL,2023,0.897362859
American Samoa,GRL,2024,0.876867063
American Samoa,GRL,2025,0.856839392
American Samoa,GRL,2026,0.837269153
American Samoa,GRL,2027,0.818145899
American Samoa,GRL,2028,0.799459421
American Samoa,GRL,2029,0.781199743
American Samoa,GRL,2030,0.763357116
American Samoa,GRL,2031,0.745922015
American Samoa,GRL,2032,0.728885133
American Samoa,GRL,2033,0.712237373
American Samoa,GRL,2034,0.695969849
American Samoa,GRL,2035,0.680073876
American Samoa,GRL,2036,0.664540967
American Samoa,GRL,2037,0.649362831
American Samoa,GRL,2038,0.634531363
American Samoa,GRL,2039,0.620038647
American Samoa,GRL,2040,0.605876944
American Samoa,GRL,2041,0.592038696
American Samoa,GRL,2042,0.578516513
American Samoa,GRL,2043,0.565303178
American Samoa,GRL,2044,0.552391636
American Samoa,GRL,2045,0.539774993
American Samoa,GRL,2046,0.527446515
American Samoa,GRL,2047,0.51539962
American Samoa,GRL,2048,0.503627877
American Samoa,GRL,2049,0.492125
American Samoa,GRL,2050,0.480884849
American Samoa,GTM,2021,0.939802849
American Samoa,GTM,2022,0.918337722
American Samoa,GTM,2023,0.897362859
American Samoa,GTM,2024,0.876867063
American Samoa,GTM,2025,0.856839392
American Samoa,GTM,2026,0.837269153
American Samoa,GTM,2027,0.818145899
American Samoa,GTM,2028,0.799459421
American Samoa,GTM,2029,0.781199743
American Samoa,GTM,2030,0.763357116
American Samoa,GTM,2031,0.745922015
American Samoa,GTM,2032,0.728885133
American Samoa,GTM,2033,0.712237373
American Samoa,GTM,2034,0.695969849
American Samoa,GTM,2035,0.680073876
American Samoa,GTM,2036,0.664540967
American Samoa,GTM,2037,0.649362831
American Samoa,GTM,2038,0.634531363
American Samoa,GTM,2039,0.620038647
American Samoa,GTM,2040,0.605876944
American Samoa,GTM,2041,0.592038696
American Samoa,GTM,2042,0.578516513
American Samoa,GTM,2043,0.565303178
American Samoa,GTM,2044,0.552391636
American Samoa,GTM,2045,0.539774993
American Samoa,GTM,2046,0.527446515
American Samoa,GTM,2047,0.51539962
American Samoa,GTM,2048,0.503627877
American Samoa,GTM,2049,0.492125
American Samoa,GTM,2050,0.480884849
American Samoa,GUF,2021,0.939802849
American Samoa,GUF,2022,0.918337722
American Samoa,GUF,2023,0.897362859
American Samoa,GUF,2024,0.876867063
American Samoa,GUF,2025,0.856839392
American Samoa,GUF,2026,0.837269153
American Samoa,GUF,2027,0.818145899
American Samoa,GUF,2028,0.799459421
American Samoa,GUF,2029,0.781199743
American Samoa,GUF,2030,0.763357116
American Samoa,GUF,2031,0.745922015
American Samoa,GUF,2032,0.728885133
American Samoa,GUF,2033,0.712237373
American Samoa,GUF,2034,0.695969849
American Samoa,GUF,2035,0.680073876
American Samoa,GUF,2036,0.664540967
American Samoa,GUF,2037,0.649362831
American Samoa,GUF,2038,0.634531363
American Samoa,GUF,2039,0.620038647
American Samoa,GUF,2040,0.605876944
American Samoa,GUF,2041,0.592038696
American Samoa,GUF,2042,0.578516513
American Samoa,GUF,2043,0.565303178
American Samoa,GUF,2044,0.552391636
American Samoa,GUF,2045,0.539774993
American Samoa,GUF,2046,0.527446515
American Samoa,GUF,2047,0.51539962
American Samoa,GUF,2048,0.503627877
American Samoa,GUF,2049,0.492125
American Samoa,GUF,2050,0.480884849
American Samoa,GUM,2021,0.939802849
American Samoa,GUM,2022,0.918337722
American Samoa,GUM,2023,0.897362859
American Samoa,GUM,2024,0.876867063
American Samoa,GUM,2025,0.856839392
American Samoa,GUM,2026,0.837269153
American Samoa,GUM,2027,0.818145899
American Samoa,GUM,2028,0.799459421
American Samoa,GUM,2029,0.781199743
American Samoa,GUM,2030,0.763357116
American Samoa,GUM,2031,0.745922015
American Samoa,GUM,2032,0.728885133
American Samoa,GUM,2033,0.712237373
American Samoa,GUM,2034,0.695969849
American Samoa,GUM,2035,0.680073876
American Samoa,GUM,2036,0.664540967
American Samoa,GUM,2037,0.649362831
American Samoa,GUM,2038,0.634531363
American Samoa,GUM,2039,0.620038647
American Samoa,GUM,2040,0.605876944
American Samoa,GUM,2041,0.592038696
American Samoa,GUM,2042,0.578516513
American Samoa,GUM,2043,0.565303178
American Samoa,GUM,2044,0.552391636
American Samoa,GUM,2045,0.539774993
American Samoa,GUM,2046,0.527446515
American Samoa,GUM,2047,0.51539962
American Samoa,GUM,2048,0.503627877
American Samoa,GUM,2049,0.492125
American Samoa,GUM,2050,0.480884849
American Samoa,GUY,2021,0.939802849
American Samoa,GUY,2022,0.918337722
American Samoa,GUY,2023,0.897362859
American Samoa,GUY,2024,0.876867063
American Samoa,GUY,2025,0.856839392
American Samoa,GUY,2026,0.837269153
American Samoa,GUY,2027,0.818145899
American Samoa,GUY,2028,0.799459421
American Samoa,GUY,2029,0.781199743
American Samoa,GUY,2030,0.763357116
American Samoa,GUY,2031,0.745922015
American Samoa,GUY,2032,0.728885133
American Samoa,GUY,2033,0.712237373
American Samoa,GUY,2034,0.695969849
American Samoa,GUY,2035,0.680073876
American Samoa,GUY,2036,0.664540967
American Samoa,GUY,2037,0.649362831
American Samoa,GUY,2038,0.634531363
American Samoa,GUY,2039,0.620038647
American Samoa,GUY,2040,0.605876944
American Samoa,GUY,2041,0.592038696
American Samoa,GUY,2042,0.578516513
American Samoa,GUY,2043,0.565303178
American Samoa,GUY,2044,0.552391636
American Samoa,GUY,2045,0.539774993
American Samoa,GUY,2046,0.527446515
American Samoa,GUY,2047,0.51539962
American Samoa,GUY,2048,0.503627877
American Samoa,GUY,2049,0.492125
American Samoa,GUY,2050,0.480884849
American Samoa,HKG,2021,0.939802849
American Samoa,HKG,2022,0.918337722
American Samoa,HKG,2023,0.897362859
American Samoa,HKG,2024,0.876867063
American Samoa,HKG,2025,0.856839392
American Samoa,HKG,2026,0.837269153
American Samoa,HKG,2027,0.818145899
American Samoa,HKG,2028,0.799459421
American Samoa,HKG,2029,0.781199743
American Samoa,HKG,2030,0.763357116
American Samoa,HKG,2031,0.745922015
American Samoa,HKG,2032,0.728885133
American Samoa,HKG,2033,0.712237373
American Samoa,HKG,2034,0.695969849
American Samoa,HKG,2035,0.680073876
American Samoa,HKG,2036,0.664540967
American Samoa,HKG,2037,0.649362831
American Samoa,HKG,2038,0.634531363
American Samoa,HKG,2039,0.620038647
American Samoa,HKG,2040,0.605876944
American Samoa,HKG,2041,0.592038696
American Samoa,HKG,2042,0.578516513
American Samoa,HKG,2043,0.565303178
American Samoa,HKG,2044,0.552391636
American Samoa,HKG,2045,0.539774993
American Samoa,HKG,2046,0.527446515
American Samoa,HKG,2047,0.51539962
American Samoa,HKG,2048,0.503627877
American Samoa,HKG,2049,0.492125
American Samoa,HKG,2050,0.480884849
American Samoa,HMD,2021,0.939802849
American Samoa,HMD,2022,0.918337722
American Samoa,HMD,2023,0.897362859
American Samoa,HMD,2024,0.876867063
American Samoa,HMD,2025,0.856839392
American Samoa,HMD,2026,0.837269153
American Samoa,HMD,2027,0.818145899
American Samoa,HMD,2028,0.799459421
American Samoa,HMD,2029,0.781199743
American Samoa,HMD,2030,0.763357116
American Samoa,HMD,2031,0.745922015
American Samoa,HMD,2032,0.728885133
American Samoa,HMD,2033,0.712237373
American Samoa,HMD,2034,0.695969849
American Samoa,HMD,2035,0.680073876
American Samoa,HMD,2036,0.664540967
American Samoa,HMD,2037,0.649362831
American Samoa,HMD,2038,0.634531363
American Samoa,HMD,2039,0.620038647
American Samoa,HMD,2040,0.605876944
American Samoa,HMD,2041,0.592038696
American Samoa,HMD,2042,0.578516513
American Samoa,HMD,2043,0.565303178
American Samoa,HMD,2044,0.552391636
American Samoa,HMD,2045,0.539774993
American Samoa,HMD,2046,0.527446515
American Samoa,HMD,2047,0.51539962
American Samoa,HMD,2048,0.503627877
American Samoa,HMD,2049,0.492125
American Samoa,HMD,2050,0.480884849
American Samoa,HND,2021,0.939802849
American Samoa,HND,2022,0.918337722
American Samoa,HND,2023,0.897362859
American Samoa,HND,2024,0.876867063
American Samoa,HND,2025,0.856839392
American Samoa,HND,2026,0.837269153
American Samoa,HND,2027,0.818145899
American Samoa,HND,2028,0.799459421
American Samoa,HND,2029,0.781199743
American Samoa,HND,2030,0.763357116
American Samoa,HND,2031,0.745922015
American Samoa,HND,2032,0.728885133
American Samoa,HND,2033,0.712237373
American Samoa,HND,2034,0.695969849
American Samoa,HND,2035,0.680073876
American Samoa,HND,2036,0.664540967
American Samoa,HND,2037,0.649362831
