,Nation,iso_code3,Year,nemomod_entc_capital_cost_pp_hydropower_mm_usd_per_gw
575,Afghanistan,BEN,2026,4503.43195007383
576,Afghanistan,BEN,2027,4400.573422179918
577,Afghanistan,BEN,2028,4300.064186309911
578,Afghanistan,BEN,2029,4201.850584559825
579,Afghanistan,BEN,2030,4105.880184573895
580,Afghanistan,BEN,2031,4012.101751553024
581,Afghanistan,BEN,2032,3920.4652209025357
582,Afghanistan,BEN,2033,3830.921671504681
583,Afghanistan,BEN,2034,3743.423299601583
584,Afghanistan,BEN,2035,3657.923393274703
585,Afghanistan,BEN,2036,3574.376307507199
586,Afghanistan,BEN,2037,3492.7374398158518
587,Afghanistan,BEN,2038,3412.963206439566
588,Afghanistan,BEN,2039,3335.011019071729
589,Afghanistan,BEN,2040,3258.8392621239936
590,Afghanistan,BEN,2041,3184.4072705093627
591,Afghanistan,BEN,2042,3111.6753079327123
592,Afghanistan,BEN,2043,3040.6045456771517
593,Afghanistan,BEN,2044,2971.15704187491
594,Afghanistan,BEN,2045,2903.2957212516753
595,Afghanistan,BEN,2046,2836.9843553335677
596,Afghanistan,BEN,2047,2772.187543106199
597,Afghanistan,BEN,2048,2708.8706921154635
598,Afghanistan,BEN,2049,2647.0
599,Afghanistan,BEN,2050,2586.5424364454493
600,Afghanistan,BES,2021,5054.931451101745
601,Afghanistan,BES,2022,4939.476657195858
602,Afghanistan,BES,2023,4826.6588544272
603,Afghanistan,BES,2024,4716.417813834956
604,Afghanistan,BES,2025,4608.694682089681
605,Afghanistan,BES,2026,4503.43195007383
606,Afghanistan,BES,2027,4400.573422179918
607,Afghanistan,BES,2028,4300.064186309911
608,Afghanistan,BES,2029,4201.850584559825
609,Afghanistan,BES,2030,4105.880184573895
610,Afghanistan,BES,2031,4012.101751553024
611,Afghanistan,BES,2032,3920.4652209025357
612,Afghanistan,BES,2033,3830.921671504681
613,Afghanistan,BES,2034,3743.423299601583
614,Afghanistan,BES,2035,3657.923393274703
615,Afghanistan,BES,2036,3574.376307507199
616,Afghanistan,BES,2037,3492.7374398158518
617,Afghanistan,BES,2038,3412.963206439566
618,Afghanistan,BES,2039,3335.011019071729
619,Afghanistan,BES,2040,3258.8392621239936
620,Afghanistan,BES,2041,3184.4072705093627
621,Afghanistan,BES,2042,3111.6753079327123
622,Afghanistan,BES,2043,3040.6045456771517
623,Afghanistan,BES,2044,2971.15704187491
624,Afghanistan,BES,2045,2903.2957212516753
625,Afghanistan,BES,2046,2836.9843553335677
626,Afghanistan,BES,2047,2772.187543106199
627,Afghanistan,BES,2048,2708.8706921154635
628,Afghanistan,BES,2049,2647.0
629,Afghanistan,BES,2050,2586.5424364454493
630,Åland Islands,BFA,2021,3237.7803517131974
631,Åland Islands,BFA,2022,3163.82934627709
632,Åland Islands,BFA,2023,3091.567384139462
633,Åland Islands,BFA,2024,3020.9558874980607
634,Åland Islands,BFA,2025,2951.9571596688547
635,Åland Islands,BFA,2026,2884.5343649612646
636,Åland Islands,BFA,2027,2818.651509013047
637,Åland Islands,BFA,2028,2754.2734195743287
638,Åland Islands,BFA,2029,2691.3657277305338
639,Åland Islands,BFA,2030,2629.8948495541795
640,Åland Islands,BFA,2031,2569.8279681757485
641,Åland Islands,BFA,2032,2511.1330162640566
642,Åland Islands,BFA,2033,2453.7786589067787
643,Åland Islands,BFA,2034,2397.734276881974
644,Åland Islands,BFA,2035,2342.969950311699
645,Åland Islands,BFA,2036,2289.456442688967
646,Åland Islands,BFA,2037,2237.1651852695322
647,Åland Islands,BFA,2038,2186.0682618201695
648,Åland Islands,BFA,2039,2136.138393715304
649,Åland Islands,BFA,2040,2087.348925374027
650,Åland Islands,BFA,2041,2039.6738100297416
651,Åland Islands,BFA,2042,1993.0875958248205
652,Åland Islands,BFA,2043,1947.5654122228689
653,Åland Islands,BFA,2044,1903.0829567313278
654,Åland Islands,BFA,2045,1859.6164819273358
655,Åland Islands,BFA,2046,1817.1427827799187
656,Åland Islands,BFA,2047,1775.6391842617434
657,Åland Islands,BFA,2048,1735.0835292438155
658,Åland Islands,BFA,2049,1695.4541666666667
659,Åland Islands,BFA,2050,1656.729939981711
660,Åland Islands,BGD,2021,3237.7803517131974
661,Åland Islands,BGD,2022,3163.82934627709
662,Åland Islands,BGD,2023,3091.567384139462
663,Åland Islands,BGD,2024,3020.9558874980607
664,Åland Islands,BGD,2025,2951.9571596688547
665,Åland Islands,BGD,2026,2884.5343649612646
666,Åland Islands,BGD,2027,2818.651509013047
667,Åland Islands,BGD,2028,2754.2734195743287
668,Åland Islands,BGD,2029,2691.3657277305338
669,Åland Islands,BGD,2030,2629.8948495541795
670,Åland Islands,BGD,2031,2569.8279681757485
671,Åland Islands,BGD,2032,2511.1330162640566
672,Åland Islands,BGD,2033,2453.7786589067787
673,Åland Islands,BGD,2034,2397.734276881974
674,Åland Islands,BGD,2035,2342.969950311699
675,Åland Islands,BGD,2036,2289.456442688967
676,Åland Islands,BGD,2037,2237.1651852695322
677,Åland Islands,BGD,2038,2186.0682618201695
678,Åland Islands,BGD,2039,2136.138393715304
679,Åland Islands,BGD,2040,2087.348925374027
680,Åland Islands,BGD,2041,2039.6738100297416
681,Åland Islands,BGD,2042,1993.0875958248205
682,Åland Islands,BGD,2043,1947.5654122228689
683,Åland Islands,BGD,2044,1903.0829567313278
684,Åland Islands,BGD,2045,1859.6164819273358
685,Åland Islands,BGD,2046,1817.1427827799187
686,Åland Islands,BGD,2047,1775.6391842617434
687,Åland Islands,BGD,2048,1735.0835292438155
688,Åland Islands,BGD,2049,1695.4541666666667
689,Åland Islands,BGD,2050,1656.729939981711
690,Åland Islands,BGR,2021,3237.7803517131974
691,Åland Islands,BGR,2022,3163.82934627709
692,Åland Islands,BGR,2023,3091.567384139462
693,Åland Islands,BGR,2024,3020.9558874980607
694,Åland Islands,BGR,2025,2951.9571596688547
695,Åland Islands,BGR,2026,2884.5343649612646
696,Åland Islands,BGR,2027,2818.651509013047
697,Åland Islands,BGR,2028,2754.2734195743287
698,Åland Islands,BGR,2029,2691.3657277305338
699,Åland Islands,BGR,2030,2629.8948495541795
700,Åland Islands,BGR,2031,2569.8279681757485
701,Åland Islands,BGR,2032,2511.1330162640566
702,Åland Islands,BGR,2033,2453.7786589067787
703,Åland Islands,BGR,2034,2397.734276881974
704,Åland Islands,BGR,2035,2342.969950311699
705,Åland Islands,BGR,2036,2289.456442688967
706,Åland Islands,BGR,2037,2237.1651852695322
707,Åland Islands,BGR,2038,2186.0682618201695
708,Åland Islands,BGR,2039,2136.138393715304
709,Åland Islands,BGR,2040,2087.348925374027
710,Åland Islands,BGR,2041,2039.6738100297416
711,Åland Islands,BGR,2042,1993.0875958248205
712,Åland Islands,BGR,2043,1947.5654122228689
713,Åland Islands,BGR,2044,1903.0829567313278
714,Åland Islands,BGR,2045,1859.6164819273358
715,Åland Islands,BGR,2046,1817.1427827799187
716,Åland Islands,BGR,2047,1775.6391842617434
717,Åland Islands,BGR,2048,1735.0835292438155
718,Åland Islands,BGR,2049,1695.4541666666667
719,Åland Islands,BGR,2050,1656.729939981711
720,Åland Islands,BHR,2021,3237.7803517131974
721,Åland Islands,BHR,2022,3163.82934627709
722,Åland Islands,BHR,2023,3091.567384139462
723,Åland Islands,BHR,2024,3020.9558874980607
724,Åland Islands,BHR,2025,2951.9571596688547
725,Åland Islands,BHR,2026,2884.5343649612646
726,Åland Islands,BHR,2027,2818.651509013047
727,Åland Islands,BHR,2028,2754.2734195743287
728,Åland Islands,BHR,2029,2691.3657277305338
729,Åland Islands,BHR,2030,2629.8948495541795
730,Åland Islands,BHR,2031,2569.8279681757485
731,Åland Islands,BHR,2032,2511.1330162640566
732,Åland Islands,BHR,2033,2453.7786589067787
733,Åland Islands,BHR,2034,2397.734276881974
734,Åland Islands,BHR,2035,2342.969950311699
735,Åland Islands,BHR,2036,2289.456442688967
736,Åland Islands,BHR,2037,2237.1651852695322
737,Åland Islands,BHR,2038,2186.0682618201695
738,Åland Islands,BHR,2039,2136.138393715304
739,Åland Islands,BHR,2040,2087.348925374027
740,Åland Islands,BHR,2041,2039.6738100297416
741,Åland Islands,BHR,2042,1993.0875958248205
742,Åland Islands,BHR,2043,1947.5654122228689
743,Åland Islands,BHR,2044,1903.0829567313278
744,Åland Islands,BHR,2045,1859.6164819273358
745,Åland Islands,BHR,2046,1817.1427827799187
746,Åland Islands,BHR,2047,1775.6391842617434
747,Åland Islands,BHR,2048,1735.0835292438155
748,Åland Islands,BHR,2049,1695.4541666666667
749,Åland Islands,BHR,2050,1656.729939981711
750,Åland Islands,BHS,2021,3237.7803517131974
751,Åland Islands,BHS,2022,3163.82934627709
752,Åland Islands,BHS,2023,3091.567384139462
753,Åland Islands,BHS,2024,3020.9558874980607
754,Åland Islands,BHS,2025,2951.9571596688547
755,Åland Islands,BHS,2026,2884.5343649612646
756,Åland Islands,BHS,2027,2818.651509013047
757,Åland Islands,BHS,2028,2754.2734195743287
758,Åland Islands,BHS,2029,2691.3657277305338
759,Åland Islands,BHS,2030,2629.8948495541795
760,Åland Islands,BHS,2031,2569.8279681757485
761,Åland Islands,BHS,2032,2511.1330162640566
762,Åland Islands,BHS,2033,2453.7786589067787
763,Åland Islands,BHS,2034,2397.734276881974
764,Åland Islands,BHS,2035,2342.969950311699
765,Åland Islands,BHS,2036,2289.456442688967
766,Åland Islands,BHS,2037,2237.1651852695322
767,Åland Islands,BHS,2038,2186.0682618201695
768,Åland Islands,BHS,2039,2136.138393715304
769,Åland Islands,BHS,2040,2087.348925374027
770,Åland Islands,BHS,2041,2039.6738100297416
771,Åland Islands,BHS,2042,1993.0875958248205
772,Åland Islands,BHS,2043,1947.5654122228689
773,Åland Islands,BHS,2044,1903.0829567313278
774,Åland Islands,BHS,2045,1859.6164819273358
775,Åland Islands,BHS,2046,1817.1427827799187
776,Åland Islands,BHS,2047,1775.6391842617434
777,Åland Islands,BHS,2048,1735.0835292438155
778,Åland Islands,BHS,2049,1695.4541666666667
779,Åland Islands,BHS,2050,1656.729939981711
780,Åland Islands,BIH,2021,3237.7803517131974
781,Åland Islands,BIH,2022,3163.82934627709
782,Åland Islands,BIH,2023,3091.567384139462
783,Åland Islands,BIH,2024,3020.9558874980607
784,Åland Islands,BIH,2025,2951.9571596688547
785,Åland Islands,BIH,2026,2884.5343649612646
786,Åland Islands,BIH,2027,2818.651509013047
787,Åland Islands,BIH,2028,2754.2734195743287
788,Åland Islands,BIH,2029,2691.3657277305338
789,Åland Islands,BIH,2030,2629.8948495541795
790,Åland Islands,BIH,2031,2569.8279681757485
791,Åland Islands,BIH,2032,2511.1330162640566
792,Åland Islands,BIH,2033,2453.7786589067787
793,Åland Islands,BIH,2034,2397.734276881974
794,Åland Islands,BIH,2035,2342.969950311699
795,Åland Islands,BIH,2036,2289.456442688967
796,Åland Islands,BIH,2037,2237.1651852695322
797,Åland Islands,BIH,2038,2186.0682618201695
798,Åland Islands,BIH,2039,2136.138393715304
799,Åland Islands,BIH,2040,2087.348925374027
800,Åland Islands,BIH,2041,2039.6738100297416
801,Åland Islands,BIH,2042,1993.0875958248205
802,Åland Islands,BIH,2043,1947.5654122228689
803,Åland Islands,BIH,2044,1903.0829567313278
804,Åland Islands,BIH,2045,1859.6164819273358
805,Åland Islands,BIH,2046,1817.1427827799187
806,Åland Islands,BIH,2047,1775.6391842617434
807,Åland Islands,BIH,2048,1735.0835292438155
808,Åland Islands,BIH,2049,1695.4541666666667
809,Åland Islands,BIH,2050,1656.729939981711
810,Åland Islands,BLM,2021,3237.7803517131974
811,Åland Islands,BLM,2022,3163.82934627709
812,Åland Islands,BLM,2023,3091.567384139462
813,Åland Islands,BLM,2024,3020.9558874980607
814,Åland Islands,BLM,2025,2951.9571596688547
815,Åland Islands,BLM,2026,2884.5343649612646
816,Åland Islands,BLM,2027,2818.651509013047
817,Åland Islands,BLM,2028,2754.2734195743287
818,Åland Islands,BLM,2029,2691.3657277305338
819,Åland Islands,BLM,2030,2629.8948495541795
820,Åland Islands,BLM,2031,2569.8279681757485
821,Åland Islands,BLM,2032,2511.1330162640566
822,Åland Islands,BLM,2033,2453.7786589067787
823,Åland Islands,BLM,2034,2397.734276881974
824,Åland Islands,BLM,2035,2342.969950311699
825,Åland Islands,BLM,2036,2289.456442688967
826,Åland Islands,BLM,2037,2237.1651852695322
827,Åland Islands,BLM,2038,2186.0682618201695
828,Åland Islands,BLM,2039,2136.138393715304
829,Åland Islands,BLM,2040,2087.348925374027
830,Åland Islands,BLM,2041,2039.6738100297416
831,Åland Islands,BLM,2042,1993.0875958248205
832,Åland Islands,BLM,2043,1947.5654122228689
833,Åland Islands,BLM,2044,1903.0829567313278
834,Åland Islands,BLM,2045,1859.6164819273358
835,Åland Islands,BLM,2046,1817.1427827799187
836,Åland Islands,BLM,2047,1775.6391842617434
837,Åland Islands,BLM,2048,1735.0835292438155
838,Åland Islands,BLM,2049,1695.4541666666667
839,Åland Islands,BLM,2050,1656.729939981711
840,Åland Islands,BLR,2021,3237.7803517131974
841,Åland Islands,BLR,2022,3163.82934627709
842,Åland Islands,BLR,2023,3091.567384139462
843,Åland Islands,BLR,2024,3020.9558874980607
844,Åland Islands,BLR,2025,2951.9571596688547
845,Åland Islands,BLR,2026,2884.5343649612646
846,Åland Islands,BLR,2027,2818.651509013047
847,Åland Islands,BLR,2028,2754.2734195743287
848,Åland Islands,BLR,2029,2691.3657277305338
849,Åland Islands,BLR,2030,2629.8948495541795
850,Åland Islands,BLR,2031,2569.8279681757485
851,Åland Islands,BLR,2032,2511.1330162640566
852,Åland Islands,BLR,2033,2453.7786589067787
853,Åland Islands,BLR,2034,2397.734276881974
854,Åland Islands,BLR,2035,2342.969950311699
855,Åland Islands,BLR,2036,2289.456442688967
856,Åland Islands,BLR,2037,2237.1651852695322
857,Åland Islands,BLR,2038,2186.0682618201695
858,Åland Islands,BLR,2039,2136.138393715304
859,Åland Islands,BLR,2040,2087.348925374027
860,Åland Islands,BLR,2041,2039.6738100297416
861,Åland Islands,BLR,2042,1993.0875958248205
862,Åland Islands,BLR,2043,1947.5654122228689
863,Åland Islands,BLR,2044,1903.0829567313278
864,Åland Islands,BLR,2045,1859.6164819273358
865,Åland Islands,BLR,2046,1817.1427827799187
866,Åland Islands,BLR,2047,1775.6391842617434
867,Åland Islands,BLR,2048,1735.0835292438155
868,Åland Islands,BLR,2049,1695.4541666666667
869,Åland Islands,BLR,2050,1656.729939981711
870,Åland Islands,BLZ,2021,3237.7803517131974
871,Åland Islands,BLZ,2022,3163.82934627709
872,Åland Islands,BLZ,2023,3091.567384139462
873,Åland Islands,BLZ,2024,3020.9558874980607
874,Åland Islands,BLZ,2025,2951.9571596688547
875,Åland Islands,BLZ,2026,2884.5343649612646
876,Åland Islands,BLZ,2027,2818.651509013047
877,Åland Islands,BLZ,2028,2754.2734195743287
878,Åland Islands,BLZ,2029,2691.3657277305338
879,Åland Islands,BLZ,2030,2629.8948495541795
880,Åland Islands,BLZ,2031,2569.8279681757485
881,Åland Islands,BLZ,2032,2511.1330162640566
882,Åland Islands,BLZ,2033,2453.7786589067787
883,Åland Islands,BLZ,2034,2397.734276881974
884,Åland Islands,BLZ,2035,2342.969950311699
885,Åland Islands,BLZ,2036,2289.456442688967
886,Åland Islands,BLZ,2037,2237.1651852695322
887,Åland Islands,BLZ,2038,2186.0682618201695
888,Åland Islands,BLZ,2039,2136.138393715304
889,Åland Islands,BLZ,2040,2087.348925374027
890,Åland Islands,BLZ,2041,2039.6738100297416
891,Åland Islands,BLZ,2042,1993.0875958248205
892,Åland Islands,BLZ,2043,1947.5654122228689
893,Åland Islands,BLZ,2044,1903.0829567313278
894,Åland Islands,BLZ,2045,1859.6164819273358
895,Åland Islands,BLZ,2046,1817.1427827799187
896,Åland Islands,BLZ,2047,1775.6391842617434
897,Åland Islands,BLZ,2048,1735.0835292438155
898,Åland Islands,BLZ,2049,1695.4541666666667
899,Åland Islands,BLZ,2050,1656.729939981711
900,Åland Islands,BMU,2021,3237.7803517131974
901,Åland Islands,BMU,2022,3163.82934627709
902,Åland Islands,BMU,2023,3091.567384139462
903,Åland Islands,BMU,2024,3020.9558874980607
904,Åland Islands,BMU,2025,2951.9571596688547
905,Åland Islands,BMU,2026,2884.5343649612646
906,Åland Islands,BMU,2027,2818.651509013047
907,Åland Islands,BMU,2028,2754.2734195743287
908,Åland Islands,BMU,2029,2691.3657277305338
909,Åland Islands,BMU,2030,2629.8948495541795
910,Åland Islands,BMU,2031,2569.8279681757485
911,Åland Islands,BMU,2032,2511.1330162640566
912,Åland Islands,BMU,2033,2453.7786589067787
913,Åland Islands,BMU,2034,2397.734276881974
914,Åland Islands,BMU,2035,2342.969950311699
915,Åland Islands,BMU,2036,2289.456442688967
916,Åland Islands,BMU,2037,2237.1651852695322
917,Åland Islands,BMU,2038,2186.0682618201695
918,Åland Islands,BMU,2039,2136.138393715304
919,Åland Islands,BMU,2040,2087.348925374027
920,Åland Islands,BMU,2041,2039.6738100297416
921,Åland Islands,BMU,2042,1993.0875958248205
922,Åland Islands,BMU,2043,1947.5654122228689
923,Åland Islands,BMU,2044,1903.0829567313278
924,Åland Islands,BMU,2045,1859.6164819273358
925,Åland Islands,BMU,2046,1817.1427827799187
926,Åland Islands,BMU,2047,1775.6391842617434
927,Åland Islands,BMU,2048,1735.0835292438155
928,Åland Islands,BMU,2049,1695.4541666666667
929,Åland Islands,BMU,2050,1656.729939981711
930,Åland Islands,BOL,2021,3237.7803517131974
931,Åland Islands,BOL,2022,3163.82934627709
932,Åland Islands,BOL,2023,3091.567384139462
933,Åland Islands,BOL,2024,3020.9558874980607
934,Åland Islands,BOL,2025,2951.9571596688547
935,Åland Islands,BOL,2026,2884.5343649612646
936,Åland Islands,BOL,2027,2818.651509013047
937,Åland Islands,BOL,2028,2754.2734195743287
938,Åland Islands,BOL,2029,2691.3657277305338
939,Åland Islands,BOL,2030,2629.8948495541795
940,Åland Islands,BOL,2031,2569.8279681757485
941,Åland Islands,BOL,2032,2511.1330162640566
942,Åland Islands,BOL,2033,2453.7786589067787
943,Åland Islands,BOL,2034,2397.734276881974
944,Åland Islands,BOL,2035,2342.969950311699
945,Åland Islands,BOL,2036,2289.456442688967
946,Åland Islands,BOL,2037,2237.1651852695322
947,Åland Islands,BOL,2038,2186.0682618201695
948,Åland Islands,BOL,2039,2136.138393715304
949,Åland Islands,BOL,2040,2087.348925374027
950,Åland Islands,BOL,2041,2039.6738100297416
951,Åland Islands,BOL,2042,1993.0875958248205
952,Åland Islands,BOL,2043,1947.5654122228689
953,Åland Islands,BOL,2044,1903.0829567313278
954,Åland Islands,BOL,2045,1859.6164819273358
955,Åland Islands,BOL,2046,1817.1427827799187
956,Åland Islands,BOL,2047,1775.6391842617434
957,Åland Islands,BOL,2048,1735.0835292438155
958,Åland Islands,BOL,2049,1695.4541666666667
959,Åland Islands,BOL,2050,1656.729939981711
960,Åland Islands,BRA,2021,3237.7803517131974
961,Åland Islands,BRA,2022,3163.82934627709
962,Åland Islands,BRA,2023,3091.567384139462
963,Åland Islands,BRA,2024,3020.9558874980607
964,Åland Islands,BRA,2025,2951.9571596688547
965,Åland Islands,BRA,2026,2884.5343649612646
966,Åland Islands,BRA,2027,2818.651509013047
967,Åland Islands,BRA,2028,2754.2734195743287
968,Åland Islands,BRA,2029,2691.3657277305338
969,Åland Islands,BRA,2030,2629.8948495541795
970,Åland Islands,BRA,2031,2569.8279681757485
971,Åland Islands,BRA,2032,2511.1330162640566
972,Åland Islands,BRA,2033,2453.7786589067787
973,Åland Islands,BRA,2034,2397.734276881974
974,Åland Islands,BRA,2035,2342.969950311699
975,Åland Islands,BRA,2036,2289.456442688967
976,Åland Islands,BRA,2037,2237.1651852695322
977,Åland Islands,BRA,2038,2186.0682618201695
978,Åland Islands,BRA,2039,2136.138393715304
979,Åland Islands,BRA,2040,2087.348925374027
980,Åland Islands,BRA,2041,2039.6738100297416
981,Åland Islands,BRA,2042,1993.0875958248205
982,Åland Islands,BRA,2043,1947.5654122228689
983,Åland Islands,BRA,2044,1903.0829567313278
984,Åland Islands,BRA,2045,1859.6164819273358
985,Åland Islands,BRA,2046,1817.1427827799187
986,Åland Islands,BRA,2047,1775.6391842617434
987,Åland Islands,BRA,2048,1735.0835292438155
988,Åland Islands,BRA,2049,1695.4541666666667
989,Åland Islands,BRA,2050,1656.729939981711
990,Åland Islands,BRB,2021,3237.7803517131974
991,Åland Islands,BRB,2022,3163.82934627709
992,Åland Islands,BRB,2023,3091.567384139462
993,Åland Islands,BRB,2024,3020.9558874980607
994,Åland Islands,BRB,2025,2951.9571596688547
995,Åland Islands,BRB,2026,2884.5343649612646
996,Åland Islands,BRB,2027,2818.651509013047
997,Åland Islands,BRB,2028,2754.2734195743287
998,Åland Islands,BRB,2029,2691.3657277305338
999,Åland Islands,BRB,2030,2629.8948495541795
1000,Åland Islands,BRB,2031,2569.8279681757485
1001,Åland Islands,BRB,2032,2511.1330162640566
1002,Åland Islands,BRB,2033,2453.7786589067787
1003,Åland Islands,BRB,2034,2397.734276881974
1004,Åland Islands,BRB,2035,2342.969950311699
1005,Åland Islands,BRB,2036,2289.456442688967
1006,Åland Islands,BRB,2037,2237.1651852695322
1007,Åland Islands,BRB,2038,2186.0682618201695
1008,Åland Islands,BRB,2039,2136.138393715304
1009,Åland Islands,BRB,2040,2087.348925374027
1010,Åland Islands,BRB,2041,2039.6738100297416
1011,Åland Islands,BRB,2042,1993.0875958248205
1012,Åland Islands,BRB,2043,1947.5654122228689
1013,Åland Islands,BRB,2044,1903.0829567313278
1014,Åland Islands,BRB,2045,1859.6164819273358
1015,Åland Islands,BRB,2046,1817.1427827799187
1016,Åland Islands,BRB,2047,1775.6391842617434
