Year,iso_code3,frac_lndu_initial_other
2026,AFG,0.44406943315074227
2027,AFG,0.44406943315074227
2028,AFG,0.44406943315074227
2029,AFG,0.44406943315074227
2030,AFG,0.44406943315074227
2031,AFG,0.44406943315074227
2032,AFG,0.44406943315074227
2033,AFG,0.44406943315074227
2034,AFG,0.44406943315074227
2035,AFG,0.44406943315074227
2036,AFG,0.44406943315074227
2037,AFG,0.44406943315074227
2038,AFG,0.44406943315074227
2039,AFG,0.44406943315074227
2040,AFG,0.44406943315074227
2041,AFG,0.44406943315074227
2042,AFG,0.44406943315074227
2043,AFG,0.44406943315074227
2044,AFG,0.44406943315074227
2045,AFG,0.44406943315074227
2046,AFG,0.44406943315074227
2047,AFG,0.44406943315074227
2048,AFG,0.44406943315074227
2049,AFG,0.44406943315074227
2050,AFG,0.44406943315074227
1992,AGO,0.03152224593119243
1993,AGO,0.030645819630362926
1994,AGO,0.031828833483107985
1995,AGO,0.03315329583753261
1996,AGO,0.033170648409996305
1997,AGO,0.033285654880935114
1998,AGO,0.0327727599821233
1999,AGO,0.03341698198434882
2000,AGO,0.03348618243918467
2001,AGO,0.03263746739792867
2002,AGO,0.032099896969303175
2003,AGO,0.031824938777507895
2004,AGO,0.029758652984594538
2005,AGO,0.029431016365851066
2006,AGO,0.02982776020463159
2007,AGO,0.02929964180376903
2008,AGO,0.03262657699396703
2009,AGO,0.029872843802998466
2010,AGO,0.03043162033024427
2011,AGO,0.030407738496993957
2012,AGO,0.034527724233730274
2013,AGO,0.031595986919678916
2014,AGO,0.03221109331244961
2019,AGO,0.03303239597657323
2020,AGO,0.03332777644346725
2021,AGO,0.03332777644346725
2022,AGO,0.03332777644346725
2023,AGO,0.03332777644346725
2024,AGO,0.03332777644346725
2025,AGO,0.03332777644346725
2026,AGO,0.03332777644346725
2027,AGO,0.03332777644346725
2028,AGO,0.03332777644346725
2029,AGO,0.03332777644346725
2030,AGO,0.03332777644346725
2031,AGO,0.03332777644346725
2032,AGO,0.03332777644346725
2033,AGO,0.03332777644346725
2034,AGO,0.03332777644346725
2035,AGO,0.03332777644346725
2036,AGO,0.03332777644346725
2037,AGO,0.03332777644346725
2038,AGO,0.03332777644346725
2039,AGO,0.03332777644346725
2040,AGO,0.03332777644346725
2041,AGO,0.03332777644346725
2042,AGO,0.03332777644346725
2043,AGO,0.03332777644346725
2044,AGO,0.03332777644346725
2045,AGO,0.03332777644346725
2046,AGO,0.03332777644346725
2047,AGO,0.03332777644346725
2048,AGO,0.03332777644346725
2049,AGO,0.03332777644346725
2050,AGO,0.03332777644346725
1992,ALB,0.11493293952303894
1993,ALB,0.10195340038033093
1994,ALB,0.09904303540099745
1995,ALB,0.11316680796567523
1996,ALB,0.12031754247073698
1997,ALB,0.11778345609053738
1998,ALB,0.11766898096550706
1999,ALB,0.1317242406995036
2000,ALB,0.13568794045745575
2001,ALB,0.14343921963371895
2002,ALB,0.14663223026521902
2003,ALB,0.14438291572839246
2004,ALB,0.14732146452543046
2005,ALB,0.14803603505816235
2006,ALB,0.1479186913964729
2007,ALB,0.15530648647404408
2008,ALB,0.13911794790866278
2009,ALB,0.1417475853175776
2010,ALB,0.1426407195093588
2011,ALB,0.1421837261325643
2012,ALB,0.13943169847371797
2013,ALB,0.13955365252898264
2014,ALB,0.138049052309922
2019,ALB,0.13461708511859158
2020,ALB,0.13401374861390472
2021,ALB,0.13401374861390472
2022,ALB,0.13401374861390472
2023,ALB,0.13401374861390472
2024,ALB,0.13401374861390472
2025,ALB,0.13401374861390472
2026,ALB,0.13401374861390472
2027,ALB,0.13401374861390472
2028,ALB,0.13401374861390472
2029,ALB,0.13401374861390472
2030,ALB,0.13401374861390472
2031,ALB,0.13401374861390472
2032,ALB,0.13401374861390472
2033,ALB,0.13401374861390472
2034,ALB,0.13401374861390472
2035,ALB,0.13401374861390472
2036,ALB,0.13401374861390472
2037,ALB,0.13401374861390472
2038,ALB,0.13401374861390472
2039,ALB,0.13401374861390472
2040,ALB,0.13401374861390472
2041,ALB,0.13401374861390472
2042,ALB,0.13401374861390472
2043,ALB,0.13401374861390472
2044,ALB,0.13401374861390472
2045,ALB,0.13401374861390472
2046,ALB,0.13401374861390472
2047,ALB,0.13401374861390472
2048,ALB,0.13401374861390472
2049,ALB,0.13401374861390472
2050,ALB,0.13401374861390472
1992,AND,0.05811962012284828
1993,AND,0.05643495202159695
1994,AND,0.05691375138703661
1995,AND,0.05872949690016719
1996,AND,0.06059380454590216
1997,AND,0.05555929915428141
1998,AND,0.05256051113514296
1999,AND,0.05504307061270861
2000,AND,0.05824629554085078
2001,AND,0.058191983901491016
2002,AND,0.05904448634590017
2003,AND,0.05433320913236102
2004,AND,0.05790893004855424
2005,AND,0.0586314059059319
2006,AND,0.05315377228490826
2007,AND,0.055886205455322996
2008,AND,0.04907968221471348
2009,AND,0.052899786518393443
2010,AND,0.0541221525578974
2011,AND,0.05385874812078287
2012,AND,0.05004369237695872
2013,AND,0.05097315759743239
2014,AND,0.05344413971521474
2019,AND,0.09657377838865605
2020,AND,0.09525633881329955
2021,AND,0.09525633881329955
2022,AND,0.09525633881329955
2023,AND,0.09525633881329955
2024,AND,0.09525633881329955
2025,AND,0.09525633881329955
2026,AND,0.09525633881329955
2027,AND,0.09525633881329955
2028,AND,0.09525633881329955
2029,AND,0.09525633881329955
2030,AND,0.09525633881329955
2031,AND,0.09525633881329955
2032,AND,0.09525633881329955
2033,AND,0.09525633881329955
2034,AND,0.09525633881329955
2035,AND,0.09525633881329955
2036,AND,0.09525633881329955
2037,AND,0.09525633881329955
2038,AND,0.09525633881329955
2039,AND,0.09525633881329955
2040,AND,0.09525633881329955
2041,AND,0.09525633881329955
2042,AND,0.09525633881329955
2043,AND,0.09525633881329955
2044,AND,0.09525633881329955
2045,AND,0.09525633881329955
2046,AND,0.09525633881329955
2047,AND,0.09525633881329955
2048,AND,0.09525633881329955
2049,AND,0.09525633881329955
2050,AND,0.09525633881329955
1992,ARE,0.9404660706210209
1993,ARE,0.9362141141143332
1994,ARE,0.9330872910592217
1995,ARE,0.9291350476891214
1996,ARE,0.9251788450139544
1997,ARE,0.9203890389323808
1998,ARE,0.9108587628317105
1999,ARE,0.8782651184793192
2000,ARE,0.8724532518588557
2001,ARE,0.8793001256420946
2002,ARE,0.879152608512648
2003,ARE,0.8798172843508747
2004,ARE,0.8790326582374051
2005,ARE,0.8778861566623845
2006,ARE,0.8800603638921608
2007,ARE,0.880085481213836
2008,ARE,0.8794524905332816
2009,ARE,0.8793797994078654
2010,ARE,0.8763767919944588
2011,ARE,0.9172603094137586
2012,ARE,0.9179501125373315
2013,ARE,0.9203331733129761
2014,ARE,0.9185287704952023
2019,ARE,0.9159968937841669
2020,ARE,0.9149585514985878
2021,ARE,0.9149585514985878
2022,ARE,0.9149585514985878
2023,ARE,0.9149585514985878
2024,ARE,0.9149585514985878
2025,ARE,0.9149585514985878
2026,ARE,0.9149585514985878
2027,ARE,0.9149585514985878
2028,ARE,0.9149585514985878
2029,ARE,0.9149585514985878
2030,ARE,0.9149585514985878
2031,ARE,0.9149585514985878
2032,ARE,0.9149585514985878
2033,ARE,0.9149585514985878
2034,ARE,0.9149585514985878
2035,ARE,0.9149585514985878
2036,ARE,0.9149585514985878
2037,ARE,0.9149585514985878
2038,ARE,0.9149585514985878
2039,ARE,0.9149585514985878
2040,ARE,0.9149585514985878
2041,ARE,0.9149585514985878
2042,ARE,0.9149585514985878
2043,ARE,0.9149585514985878
2044,ARE,0.9149585514985878
2045,ARE,0.9149585514985878
2046,ARE,0.9149585514985878
2047,ARE,0.9149585514985878
2048,ARE,0.9149585514985878
2049,ARE,0.9149585514985878
2050,ARE,0.9149585514985878
1992,ARG,0.26690274980817125
1993,ARG,0.2744063297841808
1994,ARG,0.26815043090890484
1995,ARG,0.2587580719900729
1996,ARG,0.2564576957582625
1997,ARG,0.24929385637905335
1998,ARG,0.24952937581509904
1999,ARG,0.24688507839338752
2000,ARG,0.24668216339338037
2001,ARG,0.24665526176948713
2002,ARG,0.2449834346896616
2003,ARG,0.24334314569166451
2004,ARG,0.2395940004155391
2005,ARG,0.23769807725939485
2006,ARG,0.23758948779251263
2007,ARG,0.2322918965118555
2008,ARG,0.2291652919752839
2009,ARG,0.23551508104898533
2010,ARG,0.2322956436070173
2011,ARG,0.22436714017383969
2012,ARG,0.22655050507709776
2013,ARG,0.22465803060589903
2014,ARG,0.22566294073283982
2019,ARG,0.22420526936545968
2020,ARG,0.22271072410477083
2021,ARG,0.22271072410477083
2022,ARG,0.22271072410477083
2023,ARG,0.22271072410477083
2024,ARG,0.22271072410477083
2025,ARG,0.22271072410477083
2026,ARG,0.22271072410477083
2027,ARG,0.22271072410477083
2028,ARG,0.22271072410477083
2029,ARG,0.22271072410477083
2030,ARG,0.22271072410477083
2031,ARG,0.22271072410477083
2032,ARG,0.22271072410477083
2033,ARG,0.22271072410477083
2034,ARG,0.22271072410477083
2035,ARG,0.22271072410477083
2036,ARG,0.22271072410477083
2037,ARG,0.22271072410477083
2038,ARG,0.22271072410477083
2039,ARG,0.22271072410477083
2040,ARG,0.22271072410477083
2041,ARG,0.22271072410477083
2042,ARG,0.22271072410477083
2043,ARG,0.22271072410477083
2044,ARG,0.22271072410477083
2045,ARG,0.22271072410477083
2046,ARG,0.22271072410477083
2047,ARG,0.22271072410477083
2048,ARG,0.22271072410477083
2049,ARG,0.22271072410477083
2050,ARG,0.22271072410477083
1992,ARM,0.10595514643351314
1993,ARM,0.10192988329149301
1994,ARM,0.10792480446227141
1995,ARM,0.11696003379908425
1996,ARM,0.10538307788870355
1997,ARM,0.10280836476405239
1998,ARM,0.1068811276340076
1999,ARM,0.11198378786155898
2000,ARM,0.1139307981284257
2001,ARM,0.10054360939553719
2002,ARM,0.10234169751422854
2003,ARM,0.09748767012160896
2004,ARM,0.09236091246102117
2005,ARM,0.09017531140802809
2006,ARM,0.10440597986034844
2007,ARM,0.09760621019703641
2008,ARM,0.09872933056105158
2009,ARM,0.10120288019045552
2010,ARM,0.10462772536038742
2011,ARM,0.10262744243596869
2012,ARM,0.09697058056428273
2013,ARM,0.0937098766314541
2014,ARM,0.09130200812686275
2019,ARM,0.11606419467369591
2020,ARM,0.11512787429924724
2021,ARM,0.11512787429924724
2022,ARM,0.11512787429924724
2023,ARM,0.11512787429924724
2024,ARM,0.11512787429924724
2025,ARM,0.11512787429924724
2026,ARM,0.11512787429924724
2027,ARM,0.11512787429924724
2028,ARM,0.11512787429924724
2029,ARM,0.11512787429924724
2030,ARM,0.11512787429924724
2031,ARM,0.11512787429924724
2032,ARM,0.11512787429924724
2033,ARM,0.11512787429924724
2034,ARM,0.11512787429924724
2035,ARM,0.11512787429924724
2036,ARM,0.11512787429924724
2037,ARM,0.11512787429924724
2038,ARM,0.11512787429924724
2039,ARM,0.11512787429924724
2040,ARM,0.11512787429924724
2041,ARM,0.11512787429924724
2042,ARM,0.11512787429924724
2043,ARM,0.11512787429924724
2044,ARM,0.11512787429924724
2045,ARM,0.11512787429924724
2046,ARM,0.11512787429924724
2047,ARM,0.11512787429924724
2048,ARM,0.11512787429924724
2049,ARM,0.11512787429924724
2050,ARM,0.11512787429924724
1992,ASM,0.03901198559495052
1993,ASM,0.039233718732825024
1994,ASM,0.03958318107978786
1995,ASM,0.03721433153389677
1996,ASM,0.03741726932840589
1997,ASM,0.037661897079926565
1998,ASM,0.042927801734094606
1999,ASM,0.04285249696559506
2000,ASM,0.034432061410934495
2001,ASM,0.0353497869466391
2002,ASM,0.03298422081742408
2003,ASM,0.03283517924446524
2004,ASM,0.0337555193254178
2005,ASM,0.030526917949275208
2006,ASM,0.03257897378842392
2007,ASM,0.031016001903998076
2008,ASM,0.031182896652463158
2009,ASM,0.03286882651805733
2010,ASM,0.031611283309908714
2011,ASM,0.030066674314750425
2012,ASM,0.02992016445770588
2013,ASM,0.0299739393371975
2014,ASM,0.030383969748439797
2019,ASM,0.0329153781964688
2020,ASM,0.0321930735133747
2021,ASM,0.0321930735133747
2022,ASM,0.0321930735133747
2023,ASM,0.0321930735133747
2024,ASM,0.0321930735133747
2025,ASM,0.0321930735133747
2026,ASM,0.0321930735133747
2027,ASM,0.0321930735133747
2028,ASM,0.0321930735133747
2029,ASM,0.0321930735133747
2030,ASM,0.0321930735133747
2031,ASM,0.0321930735133747
2032,ASM,0.0321930735133747
2033,ASM,0.0321930735133747
2034,ASM,0.0321930735133747
2035,ASM,0.0321930735133747
2036,ASM,0.0321930735133747
2037,ASM,0.0321930735133747
2038,ASM,0.0321930735133747
2039,ASM,0.0321930735133747
2040,ASM,0.0321930735133747
2041,ASM,0.0321930735133747
2042,ASM,0.0321930735133747
2043,ASM,0.0321930735133747
2044,ASM,0.0321930735133747
2045,ASM,0.0321930735133747
2046,ASM,0.0321930735133747
2047,ASM,0.0321930735133747
2048,ASM,0.0321930735133747
2049,ASM,0.0321930735133747
2050,ASM,0.0321930735133747
1992,ATG,0.09103275400600326
1993,ATG,0.09117479561449489
1994,ATG,0.09139505065037543
1995,ATG,0.09376973230501001
1996,ATG,0.09359831018693796
1997,ATG,0.09353362583885153
1998,ATG,0.09384958383325205
1999,ATG,0.09375494401618573
2000,ATG,0.08932842714750373
2001,ATG,0.08973717047176902
2002,ATG,0.08850430985812595
2003,ATG,0.08789177085805282
2004,ATG,0.08789908039310916
2005,ATG,0.0910969964169338
2006,ATG,0.090602159595816
2007,ATG,0.08999035002500294
2008,ATG,0.08870178037684064
2009,ATG,0.08457309337842414
2010,ATG,0.08429004148662111
2011,ATG,0.08434386470324921
2012,ATG,0.08564529650478625
2013,ATG,0.08590645510425178
2014,ATG,0.08374575813005268
2019,ATG,0.08690559306941194
2020,ATG,0.08853705840332995
2021,ATG,0.08853705840332995
2022,ATG,0.08853705840332995
2023,ATG,0.08853705840332995
2024,ATG,0.08853705840332995
2025,ATG,0.08853705840332995
2026,ATG,0.08853705840332995
2027,ATG,0.08853705840332995
2028,ATG,0.08853705840332995
2029,ATG,0.08853705840332995
2030,ATG,0.08853705840332995
2031,ATG,0.08853705840332995
2032,ATG,0.08853705840332995
2033,ATG,0.08853705840332995
2034,ATG,0.08853705840332995
2035,ATG,0.08853705840332995
2036,ATG,0.08853705840332995
2037,ATG,0.08853705840332995
2038,ATG,0.08853705840332995
2039,ATG,0.08853705840332995
2040,ATG,0.08853705840332995
2041,ATG,0.08853705840332995
2042,ATG,0.08853705840332995
2043,ATG,0.08853705840332995
2044,ATG,0.08853705840332995
2045,ATG,0.08853705840332995
2046,ATG,0.08853705840332995
2047,ATG,0.08853705840332995
2048,ATG,0.08853705840332995
2049,ATG,0.08853705840332995
2050,ATG,0.08853705840332995
1992,AUS,0.40312551966082155
1993,AUS,0.4010322107353948
1994,AUS,0.39928155479864313
1995,AUS,0.40147646816078775
1996,AUS,0.39769707139100935
1997,AUS,0.393823757370014
1998,AUS,0.3947237841157758
1999,AUS,0.39164104060395427
2000,AUS,0.3903048844179708
2001,AUS,0.39089092909421547
2002,AUS,0.3922691217220868
2003,AUS,0.39408777699381226
2004,AUS,0.38869260338291334
2005,AUS,0.3882145488401006
2006,AUS,0.3912044588687947
2007,AUS,0.39383578661794033
2008,AUS,0.3903118081467648
2009,AUS,0.38743052182513493
2010,AUS,0.3874045637826822
2011,AUS,0.38674453630759165
2012,AUS,0.384372522355043
2013,AUS,0.38388353048877044
2014,AUS,0.38458022114468626
2019,AUS,0.37508458125228344
2020,AUS,0.37468010319728395
2021,AUS,0.37468010319728395
2022,AUS,0.37468010319728395
2023,AUS,0.37468010319728395
2024,AUS,0.37468010319728395
2025,AUS,0.37468010319728395
2026,AUS,0.37468010319728395
2027,AUS,0.37468010319728395
2028,AUS,0.37468010319728395
2029,AUS,0.37468010319728395
2030,AUS,0.37468010319728395
2031,AUS,0.37468010319728395
2032,AUS,0.37468010319728395
2033,AUS,0.37468010319728395
2034,AUS,0.37468010319728395
2035,AUS,0.37468010319728395
2036,AUS,0.37468010319728395
2037,AUS,0.37468010319728395
2038,AUS,0.37468010319728395
2039,AUS,0.37468010319728395
2040,AUS,0.37468010319728395
2041,AUS,0.37468010319728395
2042,AUS,0.37468010319728395
2043,AUS,0.37468010319728395
2044,AUS,0.37468010319728395
2045,AUS,0.37468010319728395
2046,AUS,0.37468010319728395
2047,AUS,0.37468010319728395
2048,AUS,0.37468010319728395
2049,AUS,0.37468010319728395
2050,AUS,0.37468010319728395
1992,AUT,0.04134421830415988
1993,AUT,0.04126453640878429
1994,AUT,0.040976721846130076
1995,AUT,0.04258704934161635
1996,AUT,0.04305369438161231
1997,AUT,0.04258557582547376
1998,AUT,0.04228161975703572
1999,AUT,0.042083209146865634
2000,AUT,0.04224738383364239
2001,AUT,0.041809866745763896
2002,AUT,0.04162377853712548
2003,AUT,0.041574883836309216
2004,AUT,0.04052730213596959
2005,AUT,0.04051150675018124
2006,AUT,0.04034683815603665
2007,AUT,0.03972154532721595
2008,AUT,0.03877058262404806
2009,AUT,0.03838120240165379
2010,AUT,0.03813695182608243
2011,AUT,0.038163313554396984
2012,AUT,0.038064234754607164
2013,AUT,0.03839961900046354
2014,AUT,0.0373041713481577
2019,AUT,0.04089146985642841
2020,AUT,0.0409095350818849
2021,AUT,0.0409095350818849
2022,AUT,0.0409095350818849
2023,AUT,0.0409095350818849
2024,AUT,0.0409095350818849
2025,AUT,0.0409095350818849
2026,AUT,0.0409095350818849
2027,AUT,0.0409095350818849
2028,AUT,0.0409095350818849
2029,AUT,0.0409095350818849
2030,AUT,0.0409095350818849
2031,AUT,0.0409095350818849
2032,AUT,0.0409095350818849
2033,AUT,0.0409095350818849
2034,AUT,0.0409095350818849
2035,AUT,0.0409095350818849
2036,AUT,0.0409095350818849
2037,AUT,0.0409095350818849
2038,AUT,0.0409095350818849
2039,AUT,0.0409095350818849
2040,AUT,0.0409095350818849
2041,AUT,0.0409095350818849
2042,AUT,0.0409095350818849
2043,AUT,0.0409095350818849
2044,AUT,0.0409095350818849
2045,AUT,0.0409095350818849
2046,AUT,0.0409095350818849
2047,AUT,0.0409095350818849
2048,AUT,0.0409095350818849
2049,AUT,0.0409095350818849
2050,AUT,0.0409095350818849
1992,AZE,0.10703413473025705
1993,AZE,0.10455191170495304
1994,AZE,0.11060889116911683
1995,AZE,0.11250680359799779
1996,AZE,0.11147268933886625
1997,AZE,0.11181973057450044
1998,AZE,0.12215957678892227
1999,AZE,0.13055861771282815
2000,AZE,0.12001875552753927
2001,AZE,0.11414516010293231
2002,AZE,0.1126128205541692
2003,AZE,0.11345601015253426
2004,AZE,0.10967135627942041
2005,AZE,0.10583357528072518
2006,AZE,0.1075328637555163
2007,AZE,0.11180275249050135
2008,AZE,0.10667168198335986
2009,AZE,0.09821013383915367
2010,AZE,0.10442383651353451
2011,AZE,0.1024560382948723
2012,AZE,0.10071208128213387
2013,AZE,0.09865887769404977
2014,AZE,0.10205690789626069
2019,AZE,0.08699150587441731
2020,AZE,0.0910893391827405
2021,AZE,0.0910893391827405
2022,AZE,0.0910893391827405
2023,AZE,0.0910893391827405
2024,AZE,0.0910893391827405
2025,AZE,0.0910893391827405
2026,AZE,0.0910893391827405
2027,AZE,0.0910893391827405
2028,AZE,0.0910893391827405
2029,AZE,0.0910893391827405
2030,AZE,0.0910893391827405
2031,AZE,0.0910893391827405
2032,AZE,0.0910893391827405
2033,AZE,0.0910893391827405
2034,AZE,0.0910893391827405
2035,AZE,0.0910893391827405
2036,AZE,0.0910893391827405
2037,AZE,0.0910893391827405
2038,AZE,0.0910893391827405
2039,AZE,0.0910893391827405
2040,AZE,0.0910893391827405
2041,AZE,0.0910893391827405
2042,AZE,0.0910893391827405
2043,AZE,0.0910893391827405
2044,AZE,0.0910893391827405
2045,AZE,0.0910893391827405
2046,AZE,0.0910893391827405
2047,AZE,0.0910893391827405
2048,AZE,0.0910893391827405
2049,AZE,0.0910893391827405
2050,AZE,0.0910893391827405
1992,BDI,0.007835157871006625
1993,BDI,0.008091786080337966
1994,BDI,0.00892429270849654
1995,BDI,0.008308489558120562
1996,BDI,0.0081683744707645
1997,BDI,0.008212526020989638
1998,BDI,0.008285228125695442
1999,BDI,0.008359207524565976
2000,BDI,0.008521947667038768
2001,BDI,0.008032970839871865
2002,BDI,0.007570618520028984
2003,BDI,0.008014049789011884
2004,BDI,0.007595772452998009
2005,BDI,0.00798997815963733
2006,BDI,0.0077857888747945
2007,BDI,0.008329822320784825
2008,BDI,0.008032510045461747
2009,BDI,0.008196835933523636
2010,BDI,0.007614045376522783
2011,BDI,0.007406234441539045
2012,BDI,0.007392712662262004
2013,BDI,0.007256479256566483
2014,BDI,0.007246599618152792
2019,BDI,0.004904430549985243
2020,BDI,0.005430032463774024
2021,BDI,0.005430032463774024
2022,BDI,0.005430032463774024
2023,BDI,0.005430032463774024
2024,BDI,0.005430032463774024
2025,BDI,0.005430032463774024
2026,BDI,0.005430032463774024
2027,BDI,0.005430032463774024
2028,BDI,0.005430032463774024
2029,BDI,0.005430032463774024
2030,BDI,0.005430032463774024
2031,BDI,0.005430032463774024
2032,BDI,0.005430032463774024
2033,BDI,0.005430032463774024
2034,BDI,0.005430032463774024
2035,BDI,0.005430032463774024
2036,BDI,0.005430032463774024
2037,BDI,0.005430032463774024
2038,BDI,0.005430032463774024
2039,BDI,0.005430032463774024
2040,BDI,0.005430032463774024
2041,BDI,0.005430032463774024
2042,BDI,0.005430032463774024
2043,BDI,0.005430032463774024
2044,BDI,0.005430032463774024
2045,BDI,0.005430032463774024
2046,BDI,0.005430032463774024
2047,BDI,0.005430032463774024
2048,BDI,0.005430032463774024
2049,BDI,0.005430032463774024
2050,BDI,0.005430032463774024
2000,BEL,0.0481703804430455
2001,BEL,0.04869034051846432
2002,BEL,0.039067943235189036
2003,BEL,0.035957840530704235
2004,BEL,0.028039645707738616
2005,BEL,0.028134673639716334
2006,BEL,0.03021966641256376
2007,BEL,0.032131723020608835
2008,BEL,0.030789296961570473
2009,BEL,0.033809415637560764
2010,BEL,0.034877497058696326
2011,BEL,0.03539106888403414
2012,BEL,0.03387147810314198
2013,BEL,0.03466159770434189
2014,BEL,0.03355358269166346
2019,BEL,0.04523966529355298
2020,BEL,0.047123984421698684
2021,BEL,0.047123984421698684
2022,BEL,0.047123984421698684
2023,BEL,0.047123984421698684
2024,BEL,0.047123984421698684
2025,BEL,0.047123984421698684
2026,BEL,0.047123984421698684
2027,BEL,0.047123984421698684
2028,BEL,0.047123984421698684
2029,BEL,0.047123984421698684
2030,BEL,0.047123984421698684
2031,BEL,0.047123984421698684
2032,BEL,0.047123984421698684
2033,BEL,0.047123984421698684
2034,BEL,0.047123984421698684
2035,BEL,0.047123984421698684
2036,BEL,0.047123984421698684
2037,BEL,0.047123984421698684
2038,BEL,0.047123984421698684
2039,BEL,0.047123984421698684
2040,BEL,0.047123984421698684
2041,BEL,0.047123984421698684
2042,BEL,0.047123984421698684
2043,BEL,0.047123984421698684
2044,BEL,0.047123984421698684
2045,BEL,0.047123984421698684
2046,BEL,0.047123984421698684
2047,BEL,0.047123984421698684
2048,BEL,0.047123984421698684
2049,BEL,0.047123984421698684
2050,BEL,0.047123984421698684
1992,BEN,0.015116716604449836
1993,BEN,0.011320849752436418
1994,BEN,0.006914159369965771
1995,BEN,0.00022258105131452946
1996,BEN,0.00020469287532462582
1997,BEN,0.00018619270606252538
1998,BEN,0.0001825418662707057
1999,BEN,0.00018220442957791831
2000,BEN,0.00019398752857085222
2001,BEN,0.0001881556924022083
2002,BEN,0.0001730095414599079
2003,BEN,0.0001913789674752761
2004,BEN,0.00019869570717008728
2005,BEN,0.0002184703885071133
2006,BEN,0.00023136653814084858
2007,BEN,0.00023402354914114475
2008,BEN,0.0002251120386393257
2009,BEN,0.00023423273008591476
2010,BEN,0.00023628753523710996
2011,BEN,0.00024255831490528002
2012,BEN,0.0002095071695628614
2013,BEN,0.00019940856650775752
2014,BEN,0.0001967736506629663
2019,BEN,0.00016635966423557815
2020,BEN,0.00018357694333540344
2021,BEN,0.00018357694333540344
2022,BEN,0.00018357694333540344
2023,BEN,0.00018357694333540344
2024,BEN,0.00018357694333540344
2025,BEN,0.00018357694333540344
2026,BEN,0.00018357694333540344
2027,BEN,0.00018357694333540344
2028,BEN,0.00018357694333540344
2029,BEN,0.00018357694333540344
2030,BEN,0.00018357694333540344
2031,BEN,0.00018357694333540344
2032,BEN,0.00018357694333540344
2033,BEN,0.00018357694333540344
2034,BEN,0.00018357694333540344
2035,BEN,0.00018357694333540344
2036,BEN,0.00018357694333540344
2037,BEN,0.00018357694333540344
2038,BEN,0.00018357694333540344
2039,BEN,0.00018357694333540344
2040,BEN,0.00018357694333540344
2041,BEN,0.00018357694333540344
2042,BEN,0.00018357694333540344
2043,BEN,0.00018357694333540344
2044,BEN,0.00018357694333540344
2045,BEN,0.00018357694333540344
2046,BEN,0.00018357694333540344
2047,BEN,0.00018357694333540344
2048,BEN,0.00018357694333540344
2049,BEN,0.00018357694333540344
2050,BEN,0.00018357694333540344
1992,BFA,0.07730065197594811
1993,BFA,0.08708726703229785
1994,BFA,0.07949669207753321
1995,BFA,0.08570843684903448
1996,BFA,0.0838186600552117
1997,BFA,0.07731747947395408
1998,BFA,0.06943902273729978
1999,BFA,0.07698992198460251
2000,BFA,0.09604193408445108
2001,BFA,0.05980335702175936
2002,BFA,0.05744786426995895
2003,BFA,0.045038708322589875
2004,BFA,0.06017966813655941
2005,BFA,0.04909500738741628
2006,BFA,0.055205500853906526
2007,BFA,0.05930524280712833
2008,BFA,0.026926226799576278
2009,BFA,0.04296218394567469
2010,BFA,0.023589389201039885
2011,BFA,0.042286219869762165
2012,BFA,0.024427605154463333
2013,BFA,0.01632181423325252
2014,BFA,0.01937078428470376
2019,BFA,0.00526774227492746
2020,BFA,0.005206620200131691
2021,BFA,0.005206620200131691
2022,BFA,0.005206620200131691
2023,BFA,0.005206620200131691
2024,BFA,0.005206620200131691
2025,BFA,0.005206620200131691
2026,BFA,0.005206620200131691
2027,BFA,0.005206620200131691
2028,BFA,0.005206620200131691
2029,BFA,0.005206620200131691
2030,BFA,0.005206620200131691
2031,BFA,0.005206620200131691
2032,BFA,0.005206620200131691
2033,BFA,0.005206620200131691
2034,BFA,0.005206620200131691
2035,BFA,0.005206620200131691
2036,BFA,0.005206620200131691
2037,BFA,0.005206620200131691
2038,BFA,0.005206620200131691
2039,BFA,0.005206620200131691
2040,BFA,0.005206620200131691
2041,BFA,0.005206620200131691
2042,BFA,0.005206620200131691
2043,BFA,0.005206620200131691
2044,BFA,0.005206620200131691
2045,BFA,0.005206620200131691
2046,BFA,0.005206620200131691
2047,BFA,0.005206620200131691
2048,BFA,0.005206620200131691
2049,BFA,0.005206620200131691
2050,BFA,0.005206620200131691
1992,BGD,0.00011420959865628045
1993,BGD,0.00015680327999604307
1994,BGD,0.00014353519345214227
1995,BGD,0.00012382827816304965
1996,BGD,7.929848625370817e-05
1997,BGD,5.890179126030342e-05
1998,BGD,8.173014766175567e-05
1999,BGD,1.5259617145495526e-06
2000,BGD,2.6450961532658625e-05
2001,BGD,4.167487827324547e-05
2002,BGD,3.6778498377314216e-05
2003,BGD,5.300385770272365e-05
2004,BGD,0.00012291809113530313
2005,BGD,7.922100795138587e-05
2006,BGD,7.908151244290457e-05
2007,BGD,8.151970327716147e-05
2008,BGD,-3.3076156985213735e-05
2009,BGD,-2.6375088891253178e-05
2010,BGD,-6.165256859435468e-05
2011,BGD,-0.00010203388605314855
2012,BGD,-0.00010216173009511552
2013,BGD,-0.00010478624839999431
2014,BGD,-0.0001419175107032675
2019,BGD,-0.00017806720580203813
2020,BGD,-0.00015838766290777383
2021,BGD,-0.00015838766290777383
2022,BGD,-0.00015838766290777383
2023,BGD,-0.00015838766290777383
