"country","country_long","name","gppd_idnr","capacity_mw","latitude","longitude","primary_fuel","other_fuel1","other_fuel2","other_fuel3","commissioning_year","owner","source","url","geolocation_source","wepp_id","year_of_capacity_data","generation_gwh_2013","generation_gwh_2014","generation_gwh_2015","generation_gwh_2016","generation_gwh_2017","generation_gwh_2018","generation_gwh_2019","generation_data_source","estimated_generation_gwh_2013","estimated_generation_gwh_2014","estimated_generation_gwh_2015","estimated_generation_gwh_2016","estimated_generation_gwh_2017","estimated_generation_note_2013","estimated_generation_note_2014","estimated_generation_note_2015","estimated_generation_note_2016","estimated_generation_note_2017"
"MEX","Mexico","Pemex-Petroquímica  Complejo Petroquímico Morelos","MEX0001835",172,18.1405,-94.3665,"Gas","","","",NA,"Pemex","CFE-CENACE","http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsAllGE100MW_NorthAmerica_201606.xlsx","North American Cooperation on Energy Information and Comisión Reguladora de Energía","",2016,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1349.27,"NO-ESTIMATION","NO-ESTIMATION","NO-ESTIMATION","NO-ESTIMATION","CAPACITY-FACTOR-V1"
"MEX","Mexico","Pemex-Refinación  Ing. Antonio M. Amor","MEX0001840",142.8,20.5814,-101.1799,"Gas","","","",NA,"Pemex","CFE-CENACE","http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsAllGE100MW_NorthAmerica_201606.xlsx","North American Cooperation on Energy Information and Comisión Reguladora de Energía","1115691",2016,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1120.21,"NO-ESTIMATION","NO-ESTIMATION","NO-ESTIMATION","NO-ESTIMATION","CAPACITY-FACTOR-V1"
"MEX","Mexico","Pemex-Refinación  Refinería Francisco I. Madero","MEX0001843",129,22.2667,-97.8,"Gas","","","",NA,"Pemex","CFE-CENACE","http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsAllGE100MW_NorthAmerica_201606.xlsx","North American Cooperation on Energy Information and Comisión Reguladora de Energía","1114701",2016,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1011.95,"NO-ESTIMATION","NO-ESTIMATION","NO-ESTIMATION","NO-ESTIMATION","CAPACITY-FACTOR-V1"
"MEX","Mexico","Pemex-Refinación  Refinería Ing. Antonio Dovalí Jaime","MEX0001848",115.2,16.211,-95.1721,"Gas","","","",NA,"Pemex","CFE-CENACE","http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsAllGE100MW_NorthAmerica_201606.xlsx","North American Cooperation on Energy Information and Comisión Reguladora de Energía","1115691",2016,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,903.7,"NO-ESTIMATION","NO-ESTIMATION","NO-ESTIMATION","NO-ESTIMATION","CAPACITY-FACTOR-V1"
"MEX","Mexico","Pemex-Refinación  Refinería Miguel Hidalgo","MEX0001841",133.7,20.0489,-99.2802,"Gas","","","",NA,"Pemex","CFE-CENACE","http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsAllGE100MW_NorthAmerica_201606.xlsx","North American Cooperation on Energy Information and Comisión Reguladora de Energía","",2016,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1048.82,"NO-ESTIMATION","NO-ESTIMATION","NO-ESTIMATION","NO-ESTIMATION","CAPACITY-FACTOR-V1"
"MEX","Mexico","Piasa Coogeneracion","MEX0006693",40,18.2583,-96.1546,"Biomass","","","",NA,"","INERE","http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsRenewGE1MW_NorthAmerica_201606.xlsx","North American Cooperation on Energy Information and Comisión Reguladora de Energía","",2016,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"NO-ESTIMATION","NO-ESTIMATION","NO-ESTIMATION","NO-ESTIMATION","NO-ESTIMATION"
"MEX","Mexico","Planta Dulces Nombres","MEX0006694",9.2,25.739,-100.0675,"Biomass","","","",NA,"","INERE","http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsRenewGE1MW_NorthAmerica_201606.xlsx","North American Cooperation on Energy Information and Comisión Reguladora de Energía","1115816",2016,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"NO-ESTIMATION","NO-ESTIMATION","NO-ESTIMATION","NO-ESTIMATION","NO-ESTIMATION"
"MEX","Mexico","Planta Norte (Gob. de Nuevo León)","MEX0006695",1.6,25.7994,-100.2905,"Biomass","","","",NA,"","INERE","http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsRenewGE1MW_NorthAmerica_201606.xlsx","North American Cooperation on Energy Information and Comisión Reguladora de Energía","",2016,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"NO-ESTIMATION","NO-ESTIMATION","NO-ESTIMATION","NO-ESTIMATION","NO-ESTIMATION"
"MEX","Mexico","Platanal","MEX0006571",12.6,19.9237,-102.2536,"Hydro","","","",NA,"","CFE","http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsRenewGE1MW_NorthAmerica_201606.xlsx","North American Cooperation on Energy Information and Comisión Reguladora de Energía","1013120",2016,NA,NA,NA,NA,NA,NA,NA,"",47.98,43.28,39.82,40.79,40.49,"HYDRO-V1","HYDRO-V1","HYDRO-V1","HYDRO-V1","HYDRO-V1"
"MEX","Mexico","Plutarco Elías Calles (El Novillo)","MEX0001872",135,28.978,-109.642,"Hydro","","","",NA,"CFE","CFE-CENACE","http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsAllGE100MW_NorthAmerica_201606.xlsx","North American Cooperation on Energy Information and Comisión Reguladora de Energía","1013121",2016,NA,NA,NA,NA,NA,NA,NA,"",459.99,475.37,497.07,383.88,381.64,"HYDRO-V1","HYDRO-V1","HYDRO-V1","HYDRO-V1","HYDRO-V1"
"MEX","Mexico","Plutarco Elías Calles (Petacalco)","MEX0001765",2778.4,17.9837,-102.1154,"Coal","","","",NA,"CFE","CFE-CENACE","http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsAllGE100MW_NorthAmerica_201606.xlsx","North American Cooperation on Energy Information and Comisión Reguladora de Energía","1013119",2016,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,15787.81,"NO-ESTIMATION","NO-ESTIMATION","NO-ESTIMATION","NO-ESTIMATION","CAPACITY-FACTOR-V1"
"MEX","Mexico","Portezuelos I y II","MEX0006562",4.1,18.9241,-98.3427,"Hydro","","","",NA,"","CFE","http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsRenewGE1MW_NorthAmerica_201606.xlsx","North American Cooperation on Energy Information and Comisión Reguladora de Energía","1013123",2016,NA,NA,NA,NA,NA,NA,NA,"",16.19,13.89,13.75,13.62,13.18,"HYDRO-V1","HYDRO-V1","HYDRO-V1","HYDRO-V1","HYDRO-V1"
"MEX","Mexico","Potencia 1","WKS0067958",63,22.03,-102.41,"Solar","","","",NA,"","Wiki-Solar","https://www.wiki-solar.org","Wiki-Solar","",NA,NA,NA,NA,NA,NA,NA,NA,"",139.4,157.11,143.04,136.09,166.91,"SOLAR-V1-NO-AGE","SOLAR-V1-NO-AGE","SOLAR-V1-NO-AGE","SOLAR-V1-NO-AGE","SOLAR-V1-NO-AGE"
"MEX","Mexico","Potosí Iberdrola","WKS0073299",170,21.915,-101.325,"Solar","","","",NA,"","Wiki-Solar","https://www.wiki-solar.org","Wiki-Solar","",NA,NA,NA,NA,NA,NA,NA,NA,"",386.98,431.9,396.7,362.83,440.62,"SOLAR-V1-NO-AGE","SOLAR-V1-NO-AGE","SOLAR-V1-NO-AGE","SOLAR-V1-NO-AGE","SOLAR-V1-NO-AGE"
"MEX","Mexico","Poza Rica","MEX0001847",117,20.5264,-97.4903,"Oil","","","",NA,"CFE","CFE-CENACE","http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsAllGE100MW_NorthAmerica_201606.xlsx","North American Cooperation on Energy Information and Comisión Reguladora de Energía","1013124",2016,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,282.33,"NO-ESTIMATION","NO-ESTIMATION","NO-ESTIMATION","NO-ESTIMATION","CAPACITY-FACTOR-V1"
"MEX","Mexico","Presidente Juárez (Rosarito) (CC)","MEX0001777",773,32.3698,-117.0685,"Gas","","","",NA,"CFE","CFE-CENACE","http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsAllGE100MW_NorthAmerica_201606.xlsx","North American Cooperation on Energy Information and Comisión Reguladora de Energía","",2016,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,6063.9,"NO-ESTIMATION","NO-ESTIMATION","NO-ESTIMATION","NO-ESTIMATION","CAPACITY-FACTOR-V1"
"MEX","Mexico","Presidente Juárez (Rosarito) (Vapor)","MEX0001816",320,32.3698,-117.0685,"Oil","","","",NA,"CFE","CFE-CENACE","http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsAllGE100MW_NorthAmerica_201606.xlsx","North American Cooperation on Energy Information and Comisión Reguladora de Energía","",2016,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,772.2,"NO-ESTIMATION","NO-ESTIMATION","NO-ESTIMATION","NO-ESTIMATION","CAPACITY-FACTOR-V1"
"MEX","Mexico","Primero Empresa Minera","MEX0006638",14,24.4633,-105.975,"Hydro","","","",NA,"","INERE","http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsRenewGE1MW_NorthAmerica_201606.xlsx","North American Cooperation on Energy Information and Comisión Reguladora de Energía","",2016,NA,NA,NA,NA,NA,NA,NA,"",48.86,49.05,48.36,41.31,38.17,"HYDRO-V1","HYDRO-V1","HYDRO-V1","HYDRO-V1","HYDRO-V1"
"MEX","Mexico","Procesamiento Energetico Mexicano","MEX0006637",11.3,18.8446,-97.0612,"Hydro","","","",NA,"","INERE","http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsRenewGE1MW_NorthAmerica_201606.xlsx","North American Cooperation on Energy Information and Comisión Reguladora de Energía","",2016,NA,NA,NA,NA,NA,NA,NA,"",37.33,39.96,33.19,32.86,36.27,"HYDRO-V1","HYDRO-V1","HYDRO-V1","HYDRO-V1","HYDRO-V1"
"MEX","Mexico","Proveedora de Electricidad de Occidente","MEX0006639",19,19.291,-102.7738,"Hydro","","","",NA,"","INERE","http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsRenewGE1MW_NorthAmerica_201606.xlsx","North American Cooperation on Energy Information and Comisión Reguladora de Energía","",2016,NA,NA,NA,NA,NA,NA,NA,"",73.07,67.53,70.08,64.98,65.28,"HYDRO-V1","HYDRO-V1","HYDRO-V1","HYDRO-V1","HYDRO-V1"
"MEX","Mexico","Prozucar","MEX0006696",7,24.7657,-107.7018,"Biomass","","","",NA,"","INERE","http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsRenewGE1MW_NorthAmerica_201606.xlsx","North American Cooperation on Energy Information and Comisión Reguladora de Energía","",2016,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"NO-ESTIMATION","NO-ESTIMATION","NO-ESTIMATION","NO-ESTIMATION","NO-ESTIMATION"
"MEX","Mexico","Puente Grande","MEX0006568",9,20.5769,-103.1462,"Hydro","","","",NA,"","CFE","http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsRenewGE1MW_NorthAmerica_201606.xlsx","North American Cooperation on Energy Information and Comisión Reguladora de Energía","1013128",2016,NA,NA,NA,NA,NA,NA,NA,"",38.38,40.93,36.48,37.03,36.66,"HYDRO-V1","HYDRO-V1","HYDRO-V1","HYDRO-V1","HYDRO-V1"
"MEX","Mexico","Puerto Libertad","MEX0001783",632,29.9068,-112.693,"Oil","","","",NA,"CFE","CFE-CENACE","http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsAllGE100MW_NorthAmerica_201606.xlsx","North American Cooperation on Energy Information and Comisión Reguladora de Energía","1013130",2016,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1525.09,"NO-ESTIMATION","NO-ESTIMATION","NO-ESTIMATION","NO-ESTIMATION","CAPACITY-FACTOR-V1"
"MEX","Mexico","Puerto Libertad","WKS0068685",320,29.945,-112.665,"Solar","","","",NA,"","Wiki-Solar","https://www.wiki-solar.org","Wiki-Solar","",NA,NA,NA,NA,NA,NA,NA,NA,"",732.09,770.62,720.26,722.24,709.76,"SOLAR-V1-NO-AGE","SOLAR-V1-NO-AGE","SOLAR-V1-NO-AGE","SOLAR-V1-NO-AGE","SOLAR-V1-NO-AGE"
"MEX","Mexico","Punta Prieta II","MEX0001850",112.5,24.2233,-110.3093,"Oil","","","",NA,"CFE","CFE-CENACE","http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsAllGE100MW_NorthAmerica_201606.xlsx","North American Cooperation on Energy Information and Comisión Reguladora de Energía","1013131",2016,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,271.47,"NO-ESTIMATION","NO-ESTIMATION","NO-ESTIMATION","NO-ESTIMATION","CAPACITY-FACTOR-V1"
"MEX","Mexico","Raúl J. Marsal (Comedero)","MEX0001880",100,24.5707,-106.8084,"Hydro","","","",NA,"CFE","CFE-CENACE","http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsAllGE100MW_NorthAmerica_201606.xlsx","North American Cooperation on Energy Information and Comisión Reguladora de Energía","1013133",2016,NA,NA,NA,NA,NA,NA,NA,"",333.27,345.44,310.54,292.61,281.55,"HYDRO-V1","HYDRO-V1","HYDRO-V1","HYDRO-V1","HYDRO-V1"
"MEX","Mexico","Río Bravo II (Anáhuac)","MEX0001796",495,25.7969,-97.7828,"Gas","","","",NA,"CFE/PIE","CFE-CENACE","http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsAllGE100MW_NorthAmerica_201606.xlsx","North American Cooperation on Energy Information and Comisión Reguladora de Energía","",2016,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,3883.09,"NO-ESTIMATION","NO-ESTIMATION","NO-ESTIMATION","NO-ESTIMATION","CAPACITY-FACTOR-V1"
"MEX","Mexico","Río Bravo III","MEX0001797",495,25.7969,-97.7828,"Gas","","","",NA,"CFE/PIE","CFE-CENACE","http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsAllGE100MW_NorthAmerica_201606.xlsx","North American Cooperation on Energy Information and Comisión Reguladora de Energía","",2016,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,3883.09,"NO-ESTIMATION","NO-ESTIMATION","NO-ESTIMATION","NO-ESTIMATION","CAPACITY-FACTOR-V1"
"MEX","Mexico","Río Bravo IV","MEX0001792",500,25.9821,-98.0627,"Gas","","","",NA,"CFE/PIE","CFE-CENACE","http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsAllGE100MW_NorthAmerica_201606.xlsx","North American Cooperation on Energy Information and Comisión Reguladora de Energía","",2016,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,3922.32,"NO-ESTIMATION","NO-ESTIMATION","NO-ESTIMATION","NO-ESTIMATION","CAPACITY-FACTOR-V1"
"MEX","Mexico","Salamanca","MEX0001786",550,20.5694,-101.1712,"Oil","","","",NA,"CFE","CFE-CENACE","http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsAllGE100MW_NorthAmerica_201606.xlsx","North American Cooperation on Energy Information and Comisión Reguladora de Energía","1013136",2016,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1327.22,"NO-ESTIMATION","NO-ESTIMATION","NO-ESTIMATION","NO-ESTIMATION","CAPACITY-FACTOR-V1"
"MEX","Mexico","Saltillo","MEX0001829",247.5,25.5939,-100.9164,"Gas","","","",NA,"CFE/PIE","CFE-CENACE","http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsAllGE100MW_NorthAmerica_201606.xlsx","North American Cooperation on Energy Information and Comisión Reguladora de Energía","1110134|1110595|1115552",2016,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1941.54,"NO-ESTIMATION","NO-ESTIMATION","NO-ESTIMATION","NO-ESTIMATION","CAPACITY-FACTOR-V1"
"MEX","Mexico","Salvador Alvarado (Sanalona)","MEX0006572",14,24.8163,-107.1513,"Hydro","","","",NA,"","CFE","http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsRenewGE1MW_NorthAmerica_201606.xlsx","North American Cooperation on Energy Information and Comisión Reguladora de Energía","1013135",2016,NA,NA,NA,NA,NA,NA,NA,"",50.01,47.04,44.24,44.36,46.11,"HYDRO-V1","HYDRO-V1","HYDRO-V1","HYDRO-V1","HYDRO-V1"
"MEX","Mexico","Samalayuca II","MEX0001791",521.8,31.3276,-106.4841,"Gas","","","",NA,"CFE","CFE-CENACE","http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsAllGE100MW_NorthAmerica_201606.xlsx","North American Cooperation on Energy Information and Comisión Reguladora de Energía","1013138",2016,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,4093.33,"NO-ESTIMATION","NO-ESTIMATION","NO-ESTIMATION","NO-ESTIMATION","CAPACITY-FACTOR-V1"
"MEX","Mexico","San Lorenzo Potencia","MEX0001811",382.1,19.1194,-98.2412,"Gas","","","",NA,"CFE","CFE-CENACE","http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsAllGE100MW_NorthAmerica_201606.xlsx","North American Cooperation on Energy Information and Comisión Reguladora de Energía","1056555",2016,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2997.43,"NO-ESTIMATION","NO-ESTIMATION","NO-ESTIMATION","NO-ESTIMATION","CAPACITY-FACTOR-V1"
"MEX","Mexico","San Pedro Porúas","MEX0006560",2.6,19.4026,-101.3199,"Hydro","","","",NA,"","CFE","http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsRenewGE1MW_NorthAmerica_201606.xlsx","North American Cooperation on Energy Information and Comisión Reguladora de Energía","1013144",2016,NA,NA,NA,NA,NA,NA,NA,"",8.48,6.82,7.24,7.26,7.24,"HYDRO-V1","HYDRO-V1","HYDRO-V1","HYDRO-V1","HYDRO-V1"
"MEX","Mexico","Santa Rosalía","MEX0006697",25.2,18.0899,-93.3562,"Biomass","","","",NA,"","INERE","http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsRenewGE1MW_NorthAmerica_201606.xlsx","North American Cooperation on Energy Information and Comisión Reguladora de Energía","1115810",2016,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"NO-ESTIMATION","NO-ESTIMATION","NO-ESTIMATION","NO-ESTIMATION","NO-ESTIMATION"
"MEX","Mexico","Santa Rosalía","MEX0006618",1,27.4107,-112.5292,"Solar","","","",NA,"","CFE","http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsRenewGE1MW_NorthAmerica_201606.xlsx","North American Cooperation on Energy Information and Comisión Reguladora de Energía","1090551",2016,NA,NA,NA,NA,NA,NA,NA,"",1.73,1.87,1.75,1.83,1.9,"SOLAR-V1-NO-AGE","SOLAR-V1-NO-AGE","SOLAR-V1-NO-AGE","SOLAR-V1-NO-AGE","SOLAR-V1-NO-AGE"
"MEX","Mexico","Schpoiná","MEX0006558",2.2,16.3145,-92.4261,"Hydro","","","",NA,"","CFE","http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsRenewGE1MW_NorthAmerica_201606.xlsx","North American Cooperation on Energy Information and Comisión Reguladora de Energía","1013151",2016,NA,NA,NA,NA,NA,NA,NA,"",10.86,9.63,9.17,9.19,9.84,"HYDRO-V1","HYDRO-V1","HYDRO-V1","HYDRO-V1","HYDRO-V1"
"MEX","Mexico","Solem","WKS0068684",287,21.895,-102.082,"Solar","","","",NA,"","Wiki-Solar","https://www.wiki-solar.org","Wiki-Solar","",NA,NA,NA,NA,NA,NA,NA,NA,"",615.27,705.59,638.69,617.74,741.56,"SOLAR-V1-NO-AGE","SOLAR-V1-NO-AGE","SOLAR-V1-NO-AGE","SOLAR-V1-NO-AGE","SOLAR-V1-NO-AGE"
"MEX","Mexico","Solem I","WKS0069249",150,21.895,-102.082,"Solar","","","",NA,"","Wiki-Solar","https://www.wiki-solar.org","Wiki-Solar","",NA,NA,NA,NA,NA,NA,NA,NA,"",326.27,376.61,339.05,327.15,395.4,"SOLAR-V1-NO-AGE","SOLAR-V1-NO-AGE","SOLAR-V1-NO-AGE","SOLAR-V1-NO-AGE","SOLAR-V1-NO-AGE"
"MEX","Mexico","Solem II","WKS0069250",140,21.895,-102.082,"Solar","","","",NA,"","Wiki-Solar","https://www.wiki-solar.org","Wiki-Solar","",NA,NA,NA,NA,NA,NA,NA,NA,"",304.52,351.5,316.45,305.34,369.04,"SOLAR-V1-NO-AGE","SOLAR-V1-NO-AGE","SOLAR-V1-NO-AGE","SOLAR-V1-NO-AGE","SOLAR-V1-NO-AGE"
"MEX","Mexico","Stipa Nayaa (Bii Nee Stipa II)","MEX0006712",74,16.496,-95,"Wind","","","",NA,"","INERE","http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsRenewGE1MW_NorthAmerica_201606.xlsx","North American Cooperation on Energy Information and Comisión Reguladora de Energía","1092543",2016,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,184.02,"NO-ESTIMATION","NO-ESTIMATION","NO-ESTIMATION","NO-ESTIMATION","CAPACITY-FACTOR-V1"
"MEX","Mexico","TAI-I","WKS0063603",16.8,24.155,-104.457,"Solar","","","",NA,"","Wiki-Solar","https://www.wiki-solar.org","Wiki-Solar","",NA,NA,NA,NA,NA,NA,NA,NA,"",37.54,41.05,38.39,35.41,41.45,"SOLAR-V1-NO-AGE","SOLAR-V1-NO-AGE","SOLAR-V1-NO-AGE","SOLAR-V1-NO-AGE","SOLAR-V1-NO-AGE"
"MEX","Mexico","TAI-II","WKS0066781",49.8,24.157,-104.451,"Solar","","","",NA,"","Wiki-Solar","https://www.wiki-solar.org","Wiki-Solar","",NA,NA,NA,NA,NA,NA,NA,NA,"",113.63,125.4,115.31,105.91,126.72,"SOLAR-V1-NO-AGE","SOLAR-V1-NO-AGE","SOLAR-V1-NO-AGE","SOLAR-V1-NO-AGE","SOLAR-V1-NO-AGE"
"MEX","Mexico","Tala Electric","MEX0006699",25,20.667,-103.7224,"Biomass","","","",NA,"","INERE","http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsRenewGE1MW_NorthAmerica_201606.xlsx","North American Cooperation on Energy Information and Comisión Reguladora de Energía","",2016,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"NO-ESTIMATION","NO-ESTIMATION","NO-ESTIMATION","NO-ESTIMATION","NO-ESTIMATION"
"MEX","Mexico","Tamazula","MEX0006700",10.5,19.6844,-103.2444,"Biomass","","","",NA,"","INERE","http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsRenewGE1MW_NorthAmerica_201606.xlsx","North American Cooperation on Energy Information and Comisión Reguladora de Energía","1115147",2016,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"NO-ESTIMATION","NO-ESTIMATION","NO-ESTIMATION","NO-ESTIMATION","NO-ESTIMATION"
"MEX","Mexico","Tamazulapan","MEX0006559",2.5,17.6868,-97.6178,"Hydro","","","",NA,"","CFE","http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsRenewGE1MW_NorthAmerica_201606.xlsx","North American Cooperation on Energy Information and Comisión Reguladora de Energía","1013154",2016,NA,NA,NA,NA,NA,NA,NA,"",9.13,8.03,8.44,7.14,9.86,"HYDRO-V1","HYDRO-V1","HYDRO-V1","HYDRO-V1","HYDRO-V1"
"MEX","Mexico","Tamazunchale","MEX0001772",1135,21.3113,-98.7565,"Gas","","","",NA,"CFE/PIE","CFE-CENACE","http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsAllGE100MW_NorthAmerica_201606.xlsx","North American Cooperation on Energy Information and Comisión Reguladora de Energía","1053375",2016,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,8903.66,"NO-ESTIMATION","NO-ESTIMATION","NO-ESTIMATION","NO-ESTIMATION","CAPACITY-FACTOR-V1"
"MEX","Mexico","Temascal","MEX0001863",354,18.2324,-96.4115,"Hydro","","","",NA,"CFE","CFE-CENACE","http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsAllGE100MW_NorthAmerica_201606.xlsx","North American Cooperation on Energy Information and Comisión Reguladora de Energía","1013157",2016,NA,NA,NA,NA,NA,NA,NA,"",1234.1,1040.03,930.4,939.47,990.07,"HYDRO-V1","HYDRO-V1","HYDRO-V1","HYDRO-V1","HYDRO-V1"
