Year,iso_code3,cost_enfu_fuel_hydrogen_usd_per_mmbtu
2029,KGZ,102.8557025
2030,KGZ,102.8557025
2031,KGZ,102.8557025
2032,KGZ,102.8557025
2033,KGZ,102.8557025
2034,KGZ,102.8557025
2035,KGZ,102.8557025
2036,KGZ,102.8557025
2037,KGZ,102.8557025
2038,KGZ,102.8557025
2039,KGZ,102.8557025
2040,KGZ,102.8557025
2041,KGZ,102.8557025
2042,KGZ,102.8557025
2043,KGZ,102.8557025
2044,KGZ,102.8557025
2045,KGZ,102.8557025
2046,KGZ,102.8557025
2047,KGZ,102.8557025
2048,KGZ,102.8557025
2049,KGZ,102.8557025
2050,KGZ,102.8557025
2021,KHM,120.89914942397824
2022,KHM,120.89914942397824
2023,KHM,120.89914942397824
2024,KHM,120.89914942397824
2025,KHM,120.89914942397824
2026,KHM,120.89914942397824
2027,KHM,120.89914942397824
2028,KHM,120.89914942397824
2029,KHM,120.89914942397824
2030,KHM,120.89914942397824
2031,KHM,120.89914942397824
2032,KHM,120.89914942397824
2033,KHM,120.89914942397824
2034,KHM,120.89914942397824
2035,KHM,120.89914942397824
2036,KHM,120.89914942397824
2037,KHM,120.89914942397824
2038,KHM,120.89914942397824
2039,KHM,120.89914942397824
2040,KHM,120.89914942397824
2041,KHM,120.89914942397824
2042,KHM,120.89914942397824
2043,KHM,120.89914942397824
2044,KHM,120.89914942397824
2045,KHM,120.89914942397824
2046,KHM,120.89914942397824
2047,KHM,120.89914942397824
2048,KHM,120.89914942397824
2049,KHM,120.89914942397824
2050,KHM,120.89914942397824
2021,KIR,120.89914942397824
2022,KIR,120.89914942397824
2023,KIR,120.89914942397824
2024,KIR,120.89914942397824
2025,KIR,120.89914942397824
2026,KIR,120.89914942397824
2027,KIR,120.89914942397824
2028,KIR,120.89914942397824
2029,KIR,120.89914942397824
2030,KIR,120.89914942397824
2031,KIR,120.89914942397824
2032,KIR,120.89914942397824
2033,KIR,120.89914942397824
2034,KIR,120.89914942397824
2035,KIR,120.89914942397824
2036,KIR,120.89914942397824
2037,KIR,120.89914942397824
2038,KIR,120.89914942397824
2039,KIR,120.89914942397824
2040,KIR,120.89914942397824
2041,KIR,120.89914942397824
2042,KIR,120.89914942397824
2043,KIR,120.89914942397824
2044,KIR,120.89914942397824
2045,KIR,120.89914942397824
2046,KIR,120.89914942397824
2047,KIR,120.89914942397824
2048,KIR,120.89914942397824
2049,KIR,120.89914942397824
2050,KIR,120.89914942397824
2021,KNA,120.89914942397824
2022,KNA,120.89914942397824
2023,KNA,120.89914942397824
2024,KNA,120.89914942397824
2025,KNA,120.89914942397824
2026,KNA,120.89914942397824
2027,KNA,120.89914942397824
2028,KNA,120.89914942397824
2029,KNA,120.89914942397824
2030,KNA,120.89914942397824
2031,KNA,120.89914942397824
2032,KNA,120.89914942397824
2033,KNA,120.89914942397824
2034,KNA,120.89914942397824
2035,KNA,120.89914942397824
2036,KNA,120.89914942397824
2037,KNA,120.89914942397824
2038,KNA,120.89914942397824
2039,KNA,120.89914942397824
2040,KNA,120.89914942397824
2041,KNA,120.89914942397824
2042,KNA,120.89914942397824
2043,KNA,120.89914942397824
2044,KNA,120.89914942397824
2045,KNA,120.89914942397824
2046,KNA,120.89914942397824
2047,KNA,120.89914942397824
2048,KNA,120.89914942397824
2049,KNA,120.89914942397824
2050,KNA,120.89914942397824
2021,KOR,126.2884069
2022,KOR,126.2884069
2023,KOR,126.2884069
2024,KOR,126.2884069
2025,KOR,126.2884069
2026,KOR,126.2884069
2027,KOR,126.2884069
2028,KOR,126.2884069
2029,KOR,126.2884069
2030,KOR,126.2884069
2031,KOR,126.2884069
2032,KOR,126.2884069
2033,KOR,126.2884069
2034,KOR,126.2884069
2035,KOR,126.2884069
2036,KOR,126.2884069
2037,KOR,126.2884069
2038,KOR,126.2884069
2039,KOR,126.2884069
2040,KOR,126.2884069
2041,KOR,126.2884069
2042,KOR,126.2884069
2043,KOR,126.2884069
2044,KOR,126.2884069
2045,KOR,126.2884069
2046,KOR,126.2884069
2047,KOR,126.2884069
2048,KOR,126.2884069
2049,KOR,126.2884069
2050,KOR,126.2884069
2021,KWT,120.89914942397824
2022,KWT,120.89914942397824
2023,KWT,120.89914942397824
2024,KWT,120.89914942397824
2025,KWT,120.89914942397824
2026,KWT,120.89914942397824
2027,KWT,120.89914942397824
2028,KWT,120.89914942397824
2029,KWT,120.89914942397824
2030,KWT,120.89914942397824
2031,KWT,120.89914942397824
2032,KWT,120.89914942397824
2033,KWT,120.89914942397824
2034,KWT,120.89914942397824
2035,KWT,120.89914942397824
2036,KWT,120.89914942397824
2037,KWT,120.89914942397824
2038,KWT,120.89914942397824
2039,KWT,120.89914942397824
2040,KWT,120.89914942397824
2041,KWT,120.89914942397824
2042,KWT,120.89914942397824
2043,KWT,120.89914942397824
2044,KWT,120.89914942397824
2045,KWT,120.89914942397824
2046,KWT,120.89914942397824
2047,KWT,120.89914942397824
2048,KWT,120.89914942397824
2049,KWT,120.89914942397824
2050,KWT,120.89914942397824
2021,LAO,120.89914942397824
2022,LAO,120.89914942397824
2023,LAO,120.89914942397824
2024,LAO,120.89914942397824
2025,LAO,120.89914942397824
2026,LAO,120.89914942397824
2027,LAO,120.89914942397824
2028,LAO,120.89914942397824
2029,LAO,120.89914942397824
2030,LAO,120.89914942397824
2031,LAO,120.89914942397824
2032,LAO,120.89914942397824
2033,LAO,120.89914942397824
2034,LAO,120.89914942397824
2035,LAO,120.89914942397824
2036,LAO,120.89914942397824
2037,LAO,120.89914942397824
2038,LAO,120.89914942397824
2039,LAO,120.89914942397824
2040,LAO,120.89914942397824
2041,LAO,120.89914942397824
2042,LAO,120.89914942397824
2043,LAO,120.89914942397824
2044,LAO,120.89914942397824
2045,LAO,120.89914942397824
2046,LAO,120.89914942397824
2047,LAO,120.89914942397824
2048,LAO,120.89914942397824
2049,LAO,120.89914942397824
2050,LAO,120.89914942397824
2021,LBN,120.89914942397824
2022,LBN,120.89914942397824
2023,LBN,120.89914942397824
2024,LBN,120.89914942397824
2025,LBN,120.89914942397824
2026,LBN,120.89914942397824
2027,LBN,120.89914942397824
2028,LBN,120.89914942397824
2029,LBN,120.89914942397824
2030,LBN,120.89914942397824
2031,LBN,120.89914942397824
2032,LBN,120.89914942397824
2033,LBN,120.89914942397824
2034,LBN,120.89914942397824
2035,LBN,120.89914942397824
2036,LBN,120.89914942397824
2037,LBN,120.89914942397824
2038,LBN,120.89914942397824
2039,LBN,120.89914942397824
2040,LBN,120.89914942397824
2041,LBN,120.89914942397824
2042,LBN,120.89914942397824
2043,LBN,120.89914942397824
2044,LBN,120.89914942397824
2045,LBN,120.89914942397824
2046,LBN,120.89914942397824
2047,LBN,120.89914942397824
2048,LBN,120.89914942397824
2049,LBN,120.89914942397824
2050,LBN,120.89914942397824
2021,LBR,120.89914942397824
2022,LBR,120.89914942397824
2023,LBR,120.89914942397824
2024,LBR,120.89914942397824
2025,LBR,120.89914942397824
2026,LBR,120.89914942397824
2027,LBR,120.89914942397824
2028,LBR,120.89914942397824
2029,LBR,120.89914942397824
2030,LBR,120.89914942397824
2031,LBR,120.89914942397824
2032,LBR,120.89914942397824
2033,LBR,120.89914942397824
2034,LBR,120.89914942397824
2035,LBR,120.89914942397824
2036,LBR,120.89914942397824
2037,LBR,120.89914942397824
2038,LBR,120.89914942397824
2039,LBR,120.89914942397824
2040,LBR,120.89914942397824
2041,LBR,120.89914942397824
2042,LBR,120.89914942397824
2043,LBR,120.89914942397824
2044,LBR,120.89914942397824
2045,LBR,120.89914942397824
2046,LBR,120.89914942397824
2047,LBR,120.89914942397824
2048,LBR,120.89914942397824
2049,LBR,120.89914942397824
2050,LBR,120.89914942397824
2021,LBY,120.89914942397824
2022,LBY,120.89914942397824
2023,LBY,120.89914942397824
2024,LBY,120.89914942397824
2025,LBY,120.89914942397824
2026,LBY,120.89914942397824
2027,LBY,120.89914942397824
2028,LBY,120.89914942397824
2029,LBY,120.89914942397824
2030,LBY,120.89914942397824
2031,LBY,120.89914942397824
2032,LBY,120.89914942397824
2033,LBY,120.89914942397824
2034,LBY,120.89914942397824
2035,LBY,120.89914942397824
2036,LBY,120.89914942397824
2037,LBY,120.89914942397824
2038,LBY,120.89914942397824
2039,LBY,120.89914942397824
2040,LBY,120.89914942397824
2041,LBY,120.89914942397824
2042,LBY,120.89914942397824
2043,LBY,120.89914942397824
2044,LBY,120.89914942397824
2045,LBY,120.89914942397824
2046,LBY,120.89914942397824
2047,LBY,120.89914942397824
2048,LBY,120.89914942397824
2049,LBY,120.89914942397824
2050,LBY,120.89914942397824
2021,LCA,120.89914942397824
2022,LCA,120.89914942397824
2023,LCA,120.89914942397824
2024,LCA,120.89914942397824
2025,LCA,120.89914942397824
2026,LCA,120.89914942397824
2027,LCA,120.89914942397824
2028,LCA,120.89914942397824
2029,LCA,120.89914942397824
2030,LCA,120.89914942397824
2031,LCA,120.89914942397824
2032,LCA,120.89914942397824
2033,LCA,120.89914942397824
2034,LCA,120.89914942397824
2035,LCA,120.89914942397824
2036,LCA,120.89914942397824
2037,LCA,120.89914942397824
2038,LCA,120.89914942397824
2039,LCA,120.89914942397824
2040,LCA,120.89914942397824
2041,LCA,120.89914942397824
2042,LCA,120.89914942397824
2043,LCA,120.89914942397824
2044,LCA,120.89914942397824
2045,LCA,120.89914942397824
2046,LCA,120.89914942397824
2047,LCA,120.89914942397824
2048,LCA,120.89914942397824
2049,LCA,120.89914942397824
2050,LCA,120.89914942397824
2021,LIE,120.89914942397824
2022,LIE,120.89914942397824
2023,LIE,120.89914942397824
2024,LIE,120.89914942397824
2025,LIE,120.89914942397824
2026,LIE,120.89914942397824
2027,LIE,120.89914942397824
2028,LIE,120.89914942397824
2029,LIE,120.89914942397824
2030,LIE,120.89914942397824
2031,LIE,120.89914942397824
2032,LIE,120.89914942397824
2033,LIE,120.89914942397824
2034,LIE,120.89914942397824
2035,LIE,120.89914942397824
2036,LIE,120.89914942397824
2037,LIE,120.89914942397824
2038,LIE,120.89914942397824
2039,LIE,120.89914942397824
2040,LIE,120.89914942397824
2041,LIE,120.89914942397824
2042,LIE,120.89914942397824
2043,LIE,120.89914942397824
2044,LIE,120.89914942397824
2045,LIE,120.89914942397824
2046,LIE,120.89914942397824
2047,LIE,120.89914942397824
2048,LIE,120.89914942397824
2049,LIE,120.89914942397824
2050,LIE,120.89914942397824
2021,LKA,195.2203945
2022,LKA,195.2203945
2023,LKA,195.2203945
2024,LKA,195.2203945
2025,LKA,195.2203945
2026,LKA,195.2203945
2027,LKA,195.2203945
2028,LKA,195.2203945
2029,LKA,195.2203945
2030,LKA,195.2203945
2031,LKA,195.2203945
2032,LKA,195.2203945
2033,LKA,195.2203945
2034,LKA,195.2203945
2035,LKA,195.2203945
2036,LKA,195.2203945
2037,LKA,195.2203945
2038,LKA,195.2203945
2039,LKA,195.2203945
2040,LKA,195.2203945
2041,LKA,195.2203945
2042,LKA,195.2203945
2043,LKA,195.2203945
2044,LKA,195.2203945
2045,LKA,195.2203945
2046,LKA,195.2203945
2047,LKA,195.2203945
2048,LKA,195.2203945
2049,LKA,195.2203945
2050,LKA,195.2203945
2021,LSO,120.89914942397824
2022,LSO,120.89914942397824
2023,LSO,120.89914942397824
2024,LSO,120.89914942397824
2025,LSO,120.89914942397824
2026,LSO,120.89914942397824
2027,LSO,120.89914942397824
2028,LSO,120.89914942397824
2029,LSO,120.89914942397824
2030,LSO,120.89914942397824
2031,LSO,120.89914942397824
2032,LSO,120.89914942397824
2033,LSO,120.89914942397824
2034,LSO,120.89914942397824
2035,LSO,120.89914942397824
2036,LSO,120.89914942397824
2037,LSO,120.89914942397824
2038,LSO,120.89914942397824
2039,LSO,120.89914942397824
2040,LSO,120.89914942397824
2041,LSO,120.89914942397824
2042,LSO,120.89914942397824
2043,LSO,120.89914942397824
2044,LSO,120.89914942397824
2045,LSO,120.89914942397824
2046,LSO,120.89914942397824
2047,LSO,120.89914942397824
2048,LSO,120.89914942397824
2049,LSO,120.89914942397824
2050,LSO,120.89914942397824
2021,LTU,164.43564
2022,LTU,164.43564
2023,LTU,164.43564
2024,LTU,164.43564
2025,LTU,164.43564
2026,LTU,164.43564
2027,LTU,164.43564
2028,LTU,164.43564
2029,LTU,164.43564
2030,LTU,164.43564
2031,LTU,164.43564
2032,LTU,164.43564
2033,LTU,164.43564
2034,LTU,164.43564
2035,LTU,164.43564
2036,LTU,164.43564
2037,LTU,164.43564
2038,LTU,164.43564
2039,LTU,164.43564
2040,LTU,164.43564
2041,LTU,164.43564
2042,LTU,164.43564
2043,LTU,164.43564
2044,LTU,164.43564
2045,LTU,164.43564
2046,LTU,164.43564
2047,LTU,164.43564
2048,LTU,164.43564
2049,LTU,164.43564
2050,LTU,164.43564
2021,LUX,81.86846726
2022,LUX,81.86846726
2023,LUX,81.86846726
2024,LUX,81.86846726
2025,LUX,81.86846726
2026,LUX,81.86846726
2027,LUX,81.86846726
2028,LUX,81.86846726
2029,LUX,81.86846726
2030,LUX,81.86846726
2031,LUX,81.86846726
2032,LUX,81.86846726
2033,LUX,81.86846726
2034,LUX,81.86846726
2035,LUX,81.86846726
2036,LUX,81.86846726
2037,LUX,81.86846726
2038,LUX,81.86846726
2039,LUX,81.86846726
2040,LUX,81.86846726
2041,LUX,81.86846726
2042,LUX,81.86846726
2043,LUX,81.86846726
2044,LUX,81.86846726
2045,LUX,81.86846726
2046,LUX,81.86846726
2047,LUX,81.86846726
2048,LUX,81.86846726
2049,LUX,81.86846726
2050,LUX,81.86846726
2021,LVA,142.3482043
2022,LVA,142.3482043
2023,LVA,142.3482043
2024,LVA,142.3482043
2025,LVA,142.3482043
2026,LVA,142.3482043
2027,LVA,142.3482043
2028,LVA,142.3482043
2029,LVA,142.3482043
2030,LVA,142.3482043
2031,LVA,142.3482043
2032,LVA,142.3482043
2033,LVA,142.3482043
2034,LVA,142.3482043
2035,LVA,142.3482043
2036,LVA,142.3482043
2037,LVA,142.3482043
2038,LVA,142.3482043
2039,LVA,142.3482043
2040,LVA,142.3482043
2041,LVA,142.3482043
2042,LVA,142.3482043
2043,LVA,142.3482043
2044,LVA,142.3482043
2045,LVA,142.3482043
2046,LVA,142.3482043
2047,LVA,142.3482043
2048,LVA,142.3482043
2049,LVA,142.3482043
2050,LVA,142.3482043
2021,MAC,120.89914942397824
2022,MAC,120.89914942397824
2023,MAC,120.89914942397824
2024,MAC,120.89914942397824
2025,MAC,120.89914942397824
2026,MAC,120.89914942397824
2027,MAC,120.89914942397824
2028,MAC,120.89914942397824
2029,MAC,120.89914942397824
2030,MAC,120.89914942397824
2031,MAC,120.89914942397824
2032,MAC,120.89914942397824
2033,MAC,120.89914942397824
2034,MAC,120.89914942397824
2035,MAC,120.89914942397824
2036,MAC,120.89914942397824
2037,MAC,120.89914942397824
2038,MAC,120.89914942397824
2039,MAC,120.89914942397824
2040,MAC,120.89914942397824
2041,MAC,120.89914942397824
2042,MAC,120.89914942397824
2043,MAC,120.89914942397824
2044,MAC,120.89914942397824
2045,MAC,120.89914942397824
2046,MAC,120.89914942397824
2047,MAC,120.89914942397824
2048,MAC,120.89914942397824
2049,MAC,120.89914942397824
2050,MAC,120.89914942397824
2021,MAF,120.89914942397824
2022,MAF,120.89914942397824
2023,MAF,120.89914942397824
2024,MAF,120.89914942397824
2025,MAF,120.89914942397824
2026,MAF,120.89914942397824
2027,MAF,120.89914942397824
2028,MAF,120.89914942397824
2029,MAF,120.89914942397824
2030,MAF,120.89914942397824
2031,MAF,120.89914942397824
2032,MAF,120.89914942397824
2033,MAF,120.89914942397824
2034,MAF,120.89914942397824
2035,MAF,120.89914942397824
2036,MAF,120.89914942397824
2037,MAF,120.89914942397824
2038,MAF,120.89914942397824
2039,MAF,120.89914942397824
2040,MAF,120.89914942397824
2041,MAF,120.89914942397824
2042,MAF,120.89914942397824
2043,MAF,120.89914942397824
2044,MAF,120.89914942397824
2045,MAF,120.89914942397824
2046,MAF,120.89914942397824
2047,MAF,120.89914942397824
2048,MAF,120.89914942397824
2049,MAF,120.89914942397824
2050,MAF,120.89914942397824
2021,MAR,178.9937421
2022,MAR,178.9937421
2023,MAR,178.9937421
2024,MAR,178.9937421
2025,MAR,178.9937421
2026,MAR,178.9937421
2027,MAR,178.9937421
2028,MAR,178.9937421
2029,MAR,178.9937421
2030,MAR,178.9937421
2031,MAR,178.9937421
2032,MAR,178.9937421
2033,MAR,178.9937421
2034,MAR,178.9937421
2035,MAR,178.9937421
2036,MAR,178.9937421
2037,MAR,178.9937421
2038,MAR,178.9937421
2039,MAR,178.9937421
2040,MAR,178.9937421
2041,MAR,178.9937421
2042,MAR,178.9937421
2043,MAR,178.9937421
2044,MAR,178.9937421
2045,MAR,178.9937421
2046,MAR,178.9937421
2047,MAR,178.9937421
2048,MAR,178.9937421
2049,MAR,178.9937421
2050,MAR,178.9937421
2021,MCO,120.89914942397824
2022,MCO,120.89914942397824
2023,MCO,120.89914942397824
2024,MCO,120.89914942397824
2025,MCO,120.89914942397824
2026,MCO,120.89914942397824
2027,MCO,120.89914942397824
2028,MCO,120.89914942397824
2029,MCO,120.89914942397824
2030,MCO,120.89914942397824
2031,MCO,120.89914942397824
2032,MCO,120.89914942397824
2033,MCO,120.89914942397824
2034,MCO,120.89914942397824
2035,MCO,120.89914942397824
2036,MCO,120.89914942397824
2037,MCO,120.89914942397824
2038,MCO,120.89914942397824
2039,MCO,120.89914942397824
2040,MCO,120.89914942397824
2041,MCO,120.89914942397824
2042,MCO,120.89914942397824
2043,MCO,120.89914942397824
2044,MCO,120.89914942397824
2045,MCO,120.89914942397824
2046,MCO,120.89914942397824
2047,MCO,120.89914942397824
2048,MCO,120.89914942397824
2049,MCO,120.89914942397824
2050,MCO,120.89914942397824
2021,MDA,156.5100257
2022,MDA,156.5100257
2023,MDA,156.5100257
2024,MDA,156.5100257
2025,MDA,156.5100257
2026,MDA,156.5100257
2027,MDA,156.5100257
2028,MDA,156.5100257
2029,MDA,156.5100257
2030,MDA,156.5100257
2031,MDA,156.5100257
2032,MDA,156.5100257
2033,MDA,156.5100257
2034,MDA,156.5100257
2035,MDA,156.5100257
2036,MDA,156.5100257
2037,MDA,156.5100257
2038,MDA,156.5100257
2039,MDA,156.5100257
2040,MDA,156.5100257
2041,MDA,156.5100257
2042,MDA,156.5100257
2043,MDA,156.5100257
2044,MDA,156.5100257
2045,MDA,156.5100257
2046,MDA,156.5100257
2047,MDA,156.5100257
2048,MDA,156.5100257
2049,MDA,156.5100257
2050,MDA,156.5100257
2021,MDG,120.89914942397824
2022,MDG,120.89914942397824
2023,MDG,120.89914942397824
2024,MDG,120.89914942397824
2025,MDG,120.89914942397824
2026,MDG,120.89914942397824
2027,MDG,120.89914942397824
2028,MDG,120.89914942397824
2029,MDG,120.89914942397824
2030,MDG,120.89914942397824
2031,MDG,120.89914942397824
2032,MDG,120.89914942397824
2033,MDG,120.89914942397824
2034,MDG,120.89914942397824
2035,MDG,120.89914942397824
2036,MDG,120.89914942397824
2037,MDG,120.89914942397824
2038,MDG,120.89914942397824
2039,MDG,120.89914942397824
2040,MDG,120.89914942397824
2041,MDG,120.89914942397824
2042,MDG,120.89914942397824
2043,MDG,120.89914942397824
2044,MDG,120.89914942397824
2045,MDG,120.89914942397824
2046,MDG,120.89914942397824
2047,MDG,120.89914942397824
2048,MDG,120.89914942397824
2049,MDG,120.89914942397824
2050,MDG,120.89914942397824
2021,MDV,120.89914942397824
2022,MDV,120.89914942397824
2023,MDV,120.89914942397824
2024,MDV,120.89914942397824
2025,MDV,120.89914942397824
2026,MDV,120.89914942397824
2027,MDV,120.89914942397824
2028,MDV,120.89914942397824
2029,MDV,120.89914942397824
2030,MDV,120.89914942397824
2031,MDV,120.89914942397824
2032,MDV,120.89914942397824
2033,MDV,120.89914942397824
2034,MDV,120.89914942397824
2035,MDV,120.89914942397824
2036,MDV,120.89914942397824
2037,MDV,120.89914942397824
2038,MDV,120.89914942397824
2039,MDV,120.89914942397824
2040,MDV,120.89914942397824
2041,MDV,120.89914942397824
2042,MDV,120.89914942397824
2043,MDV,120.89914942397824
2044,MDV,120.89914942397824
2045,MDV,120.89914942397824
2046,MDV,120.89914942397824
2047,MDV,120.89914942397824
2048,MDV,120.89914942397824
2049,MDV,120.89914942397824
2050,MDV,120.89914942397824
2021,MEX,86.54040833
2022,MEX,86.54040833
2023,MEX,86.54040833
2024,MEX,86.54040833
2025,MEX,86.54040833
2026,MEX,86.54040833
2027,MEX,86.54040833
2028,MEX,86.54040833
2029,MEX,86.54040833
2030,MEX,86.54040833
2031,MEX,86.54040833
2032,MEX,86.54040833
2033,MEX,86.54040833
2034,MEX,86.54040833
2035,MEX,86.54040833
2036,MEX,86.54040833
2037,MEX,86.54040833
2038,MEX,86.54040833
2039,MEX,86.54040833
2040,MEX,86.54040833
2041,MEX,86.54040833
2042,MEX,86.54040833
2043,MEX,86.54040833
2044,MEX,86.54040833
2045,MEX,86.54040833
2046,MEX,86.54040833
2047,MEX,86.54040833
2048,MEX,86.54040833
2049,MEX,86.54040833
2050,MEX,86.54040833
2021,MHL,120.89914942397824
2022,MHL,120.89914942397824
2023,MHL,120.89914942397824
2024,MHL,120.89914942397824
2025,MHL,120.89914942397824
2026,MHL,120.89914942397824
2027,MHL,120.89914942397824
2028,MHL,120.89914942397824
2029,MHL,120.89914942397824
2030,MHL,120.89914942397824
2031,MHL,120.89914942397824
2032,MHL,120.89914942397824
2033,MHL,120.89914942397824
2034,MHL,120.89914942397824
2035,MHL,120.89914942397824
2036,MHL,120.89914942397824
2037,MHL,120.89914942397824
2038,MHL,120.89914942397824
2039,MHL,120.89914942397824
2040,MHL,120.89914942397824
2041,MHL,120.89914942397824
2042,MHL,120.89914942397824
2043,MHL,120.89914942397824
2044,MHL,120.89914942397824
2045,MHL,120.89914942397824
2046,MHL,120.89914942397824
2047,MHL,120.89914942397824
2048,MHL,120.89914942397824
2049,MHL,120.89914942397824
2050,MHL,120.89914942397824
2021,MKD,120.89914942397824
2022,MKD,120.89914942397824
2023,MKD,120.89914942397824
2024,MKD,120.89914942397824
2025,MKD,120.89914942397824
2026,MKD,120.89914942397824
2027,MKD,120.89914942397824
2028,MKD,120.89914942397824
2029,MKD,120.89914942397824
2030,MKD,120.89914942397824
2031,MKD,120.89914942397824
2032,MKD,120.89914942397824
2033,MKD,120.89914942397824
2034,MKD,120.89914942397824
2035,MKD,120.89914942397824
2036,MKD,120.89914942397824
2037,MKD,120.89914942397824
2038,MKD,120.89914942397824
2039,MKD,120.89914942397824
2040,MKD,120.89914942397824
2041,MKD,120.89914942397824
2042,MKD,120.89914942397824
2043,MKD,120.89914942397824
2044,MKD,120.89914942397824
2045,MKD,120.89914942397824
2046,MKD,120.89914942397824
2047,MKD,120.89914942397824
2048,MKD,120.89914942397824
2049,MKD,120.89914942397824
2050,MKD,120.89914942397824
2021,MLI,120.89914942397824
2022,MLI,120.89914942397824
2023,MLI,120.89914942397824
2024,MLI,120.89914942397824
2025,MLI,120.89914942397824
2026,MLI,120.89914942397824
2027,MLI,120.89914942397824
2028,MLI,120.89914942397824
2029,MLI,120.89914942397824
2030,MLI,120.89914942397824
2031,MLI,120.89914942397824
2032,MLI,120.89914942397824
2033,MLI,120.89914942397824
2034,MLI,120.89914942397824
2035,MLI,120.89914942397824
2036,MLI,120.89914942397824
2037,MLI,120.89914942397824
2038,MLI,120.89914942397824
2039,MLI,120.89914942397824
2040,MLI,120.89914942397824
2041,MLI,120.89914942397824
2042,MLI,120.89914942397824
2043,MLI,120.89914942397824
2044,MLI,120.89914942397824
2045,MLI,120.89914942397824
2046,MLI,120.89914942397824
2047,MLI,120.89914942397824
2048,MLI,120.89914942397824
2049,MLI,120.89914942397824
2050,MLI,120.89914942397824
2021,MLT,137.1548413
2022,MLT,137.1548413
2023,MLT,137.1548413
2024,MLT,137.1548413
2025,MLT,137.1548413
2026,MLT,137.1548413
2027,MLT,137.1548413
2028,MLT,137.1548413
2029,MLT,137.1548413
2030,MLT,137.1548413
2031,MLT,137.1548413
2032,MLT,137.1548413
2033,MLT,137.1548413
2034,MLT,137.1548413
2035,MLT,137.1548413
2036,MLT,137.1548413
2037,MLT,137.1548413
2038,MLT,137.1548413
2039,MLT,137.1548413
2040,MLT,137.1548413
2041,MLT,137.1548413
2042,MLT,137.1548413
2043,MLT,137.1548413
2044,MLT,137.1548413
2045,MLT,137.1548413
2046,MLT,137.1548413
2047,MLT,137.1548413
2048,MLT,137.1548413
2049,MLT,137.1548413
2050,MLT,137.1548413
2021,MMR,120.89914942397824
2022,MMR,120.89914942397824
2023,MMR,120.89914942397824
2024,MMR,120.89914942397824
2025,MMR,120.89914942397824
2026,MMR,120.89914942397824
2027,MMR,120.89914942397824
2028,MMR,120.89914942397824
2029,MMR,120.89914942397824
2030,MMR,120.89914942397824
2031,MMR,120.89914942397824
2032,MMR,120.89914942397824
2033,MMR,120.89914942397824
2034,MMR,120.89914942397824
2035,MMR,120.89914942397824
2036,MMR,120.89914942397824
2037,MMR,120.89914942397824
2038,MMR,120.89914942397824
2039,MMR,120.89914942397824
2040,MMR,120.89914942397824
2041,MMR,120.89914942397824
2042,MMR,120.89914942397824
2043,MMR,120.89914942397824
2044,MMR,120.89914942397824
2045,MMR,120.89914942397824
2046,MMR,120.89914942397824
2047,MMR,120.89914942397824
2048,MMR,120.89914942397824
2049,MMR,120.89914942397824
2050,MMR,120.89914942397824
2021,MNE,120.46214
2022,MNE,120.46214
2023,MNE,120.46214
2024,MNE,120.46214
2025,MNE,120.46214
2026,MNE,120.46214
2027,MNE,120.46214
2028,MNE,120.46214
2029,MNE,120.46214
2030,MNE,120.46214
2031,MNE,120.46214
2032,MNE,120.46214
2033,MNE,120.46214
2034,MNE,120.46214
2035,MNE,120.46214
2036,MNE,120.46214
2037,MNE,120.46214
2038,MNE,120.46214
2039,MNE,120.46214
2040,MNE,120.46214
2041,MNE,120.46214
2042,MNE,120.46214
2043,MNE,120.46214
2044,MNE,120.46214
2045,MNE,120.46214
2046,MNE,120.46214
2047,MNE,120.46214
2048,MNE,120.46214
2049,MNE,120.46214
2050,MNE,120.46214
2021,MNG,120.89914942397824
2022,MNG,120.89914942397824
2023,MNG,120.89914942397824
2024,MNG,120.89914942397824
2025,MNG,120.89914942397824
2026,MNG,120.89914942397824
2027,MNG,120.89914942397824
2028,MNG,120.89914942397824
2029,MNG,120.89914942397824
2030,MNG,120.89914942397824
2031,MNG,120.89914942397824
2032,MNG,120.89914942397824
2033,MNG,120.89914942397824
2034,MNG,120.89914942397824
2035,MNG,120.89914942397824
2036,MNG,120.89914942397824
2037,MNG,120.89914942397824
2038,MNG,120.89914942397824
2039,MNG,120.89914942397824
2040,MNG,120.89914942397824
2041,MNG,120.89914942397824
2042,MNG,120.89914942397824
2043,MNG,120.89914942397824
2044,MNG,120.89914942397824
2045,MNG,120.89914942397824
2046,MNG,120.89914942397824
2047,MNG,120.89914942397824
2048,MNG,120.89914942397824
2049,MNG,120.89914942397824
2050,MNG,120.89914942397824
2021,MNP,120.89914942397824
2022,MNP,120.89914942397824
2023,MNP,120.89914942397824
2024,MNP,120.89914942397824
2025,MNP,120.89914942397824
2026,MNP,120.89914942397824
2027,MNP,120.89914942397824
2028,MNP,120.89914942397824
2029,MNP,120.89914942397824
2030,MNP,120.89914942397824
2031,MNP,120.89914942397824
2032,MNP,120.89914942397824
2033,MNP,120.89914942397824
2034,MNP,120.89914942397824
2035,MNP,120.89914942397824
2036,MNP,120.89914942397824
2037,MNP,120.89914942397824
2038,MNP,120.89914942397824
2039,MNP,120.89914942397824
2040,MNP,120.89914942397824
2041,MNP,120.89914942397824
2042,MNP,120.89914942397824
2043,MNP,120.89914942397824
2044,MNP,120.89914942397824
