"iso_code3","frac_waso_initial_composition_mun_other","Year"
"MYS",0.018,2025
"MYS",0.018,2026
"MYS",0.018,2027
"MYS",0.018,2028
"MYS",0.018,2029
"MYS",0.018,2030
"MYS",0.018,2031
"MYS",0.018,2032
"MYS",0.018,2033
"MYS",0.018,2034
"MYS",0.018,2035
"MYS",0.018,2036
"MYS",0.018,2037
"MYS",0.018,2038
"MYS",0.018,2039
"MYS",0.018,2040
"MYS",0.018,2041
"MYS",0.018,2042
"MYS",0.018,2043
"MYS",0.018,2044
"MYS",0.018,2045
"MYS",0.018,2046
"MYS",0.018,2047
"MYS",0.018,2048
"MYS",0.018,2049
"MYS",0.018,2050
"NAM",0.0389327118268049,2021
"NAM",0.0389327118268049,2022
"NAM",0.0389327118268049,2023
"NAM",0.0389327118268049,2024
"NAM",0.0389327118268049,2025
"NAM",0.0389327118268049,2026
"NAM",0.0389327118268049,2027
"NAM",0.0389327118268049,2028
"NAM",0.0389327118268049,2029
"NAM",0.0389327118268049,2030
"NAM",0.0389327118268049,2031
"NAM",0.0389327118268049,2032
"NAM",0.0389327118268049,2033
"NAM",0.0389327118268049,2034
"NAM",0.0389327118268049,2035
"NAM",0.0389327118268049,2036
"NAM",0.0389327118268049,2037
"NAM",0.0389327118268049,2038
"NAM",0.0389327118268049,2039
"NAM",0.0389327118268049,2040
"NAM",0.0389327118268049,2041
"NAM",0.0389327118268049,2042
"NAM",0.0389327118268049,2043
"NAM",0.0389327118268049,2044
"NAM",0.0389327118268049,2045
"NAM",0.0389327118268049,2046
"NAM",0.0389327118268049,2047
"NAM",0.0389327118268049,2048
"NAM",0.0389327118268049,2049
"NAM",0.0389327118268049,2050
"NCL",0.0186,2021
"NCL",0.0186,2022
"NCL",0.0186,2023
"NCL",0.0186,2024
"NCL",0.0186,2025
"NCL",0.0186,2026
"NCL",0.0186,2027
"NCL",0.0186,2028
"NCL",0.0186,2029
"NCL",0.0186,2030
"NCL",0.0186,2031
"NCL",0.0186,2032
"NCL",0.0186,2033
"NCL",0.0186,2034
"NCL",0.0186,2035
"NCL",0.0186,2036
"NCL",0.0186,2037
"NCL",0.0186,2038
"NCL",0.0186,2039
"NCL",0.0186,2040
"NCL",0.0186,2041
"NCL",0.0186,2042
"NCL",0.0186,2043
"NCL",0.0186,2044
"NCL",0.0186,2045
"NCL",0.0186,2046
"NCL",0.0186,2047
"NCL",0.0186,2048
"NCL",0.0186,2049
"NCL",0.0186,2050
"NER",0.114,2021
"NER",0.114,2022
"NER",0.114,2023
"NER",0.114,2024
"NER",0.114,2025
"NER",0.114,2026
"NER",0.114,2027
"NER",0.114,2028
"NER",0.114,2029
"NER",0.114,2030
"NER",0.114,2031
"NER",0.114,2032
"NER",0.114,2033
"NER",0.114,2034
"NER",0.114,2035
"NER",0.114,2036
"NER",0.114,2037
"NER",0.114,2038
"NER",0.114,2039
"NER",0.114,2040
"NER",0.114,2041
"NER",0.114,2042
"NER",0.114,2043
"NER",0.114,2044
"NER",0.114,2045
"NER",0.114,2046
"NER",0.114,2047
"NER",0.114,2048
"NER",0.114,2049
"NER",0.114,2050
"NGA",0.0226,2021
"NGA",0.0226,2022
"NGA",0.0226,2023
"NGA",0.0226,2024
"NGA",0.0226,2025
"NGA",0.0226,2026
"NGA",0.0226,2027
"NGA",0.0226,2028
"NGA",0.0226,2029
"NGA",0.0226,2030
"NGA",0.0226,2031
"NGA",0.0226,2032
"NGA",0.0226,2033
"NGA",0.0226,2034
"NGA",0.0226,2035
"NGA",0.0226,2036
"NGA",0.0226,2037
"NGA",0.0226,2038
"NGA",0.0226,2039
"NGA",0.0226,2040
"NGA",0.0226,2041
"NGA",0.0226,2042
"NGA",0.0226,2043
"NGA",0.0226,2044
"NGA",0.0226,2045
"NGA",0.0226,2046
"NGA",0.0226,2047
"NGA",0.0226,2048
"NGA",0.0226,2049
"NGA",0.0226,2050
"NIC",0.0389675625548757,2021
"NIC",0.0389675625548757,2022
"NIC",0.0389675625548757,2023
"NIC",0.0389675625548757,2024
"NIC",0.0389675625548757,2025
"NIC",0.0389675625548757,2026
"NIC",0.0389675625548757,2027
"NIC",0.0389675625548757,2028
"NIC",0.0389675625548757,2029
"NIC",0.0389675625548757,2030
"NIC",0.0389675625548757,2031
"NIC",0.0389675625548757,2032
"NIC",0.0389675625548757,2033
"NIC",0.0389675625548757,2034
"NIC",0.0389675625548757,2035
"NIC",0.0389675625548757,2036
"NIC",0.0389675625548757,2037
"NIC",0.0389675625548757,2038
"NIC",0.0389675625548757,2039
"NIC",0.0389675625548757,2040
"NIC",0.0389675625548757,2041
"NIC",0.0389675625548757,2042
"NIC",0.0389675625548757,2043
"NIC",0.0389675625548757,2044
"NIC",0.0389675625548757,2045
"NIC",0.0389675625548757,2046
"NIC",0.0389675625548757,2047
"NIC",0.0389675625548757,2048
"NIC",0.0389675625548757,2049
"NIC",0.0389675625548757,2050
"NLD",0.04048,2021
"NLD",0.04048,2022
"NLD",0.04048,2023
"NLD",0.04048,2024
"NLD",0.04048,2025
"NLD",0.04048,2026
"NLD",0.04048,2027
"NLD",0.04048,2028
"NLD",0.04048,2029
"NLD",0.04048,2030
"NLD",0.04048,2031
"NLD",0.04048,2032
"NLD",0.04048,2033
"NLD",0.04048,2034
"NLD",0.04048,2035
"NLD",0.04048,2036
"NLD",0.04048,2037
"NLD",0.04048,2038
"NLD",0.04048,2039
"NLD",0.04048,2040
"NLD",0.04048,2041
"NLD",0.04048,2042
"NLD",0.04048,2043
"NLD",0.04048,2044
"NLD",0.04048,2045
"NLD",0.04048,2046
"NLD",0.04048,2047
"NLD",0.04048,2048
"NLD",0.04048,2049
"NLD",0.04048,2050
"NOR",0.0263,2021
"NOR",0.0263,2022
"NOR",0.0263,2023
"NOR",0.0263,2024
"NOR",0.0263,2025
"NOR",0.0263,2026
"NOR",0.0263,2027
"NOR",0.0263,2028
"NOR",0.0263,2029
"NOR",0.0263,2030
"NOR",0.0263,2031
"NOR",0.0263,2032
"NOR",0.0263,2033
"NOR",0.0263,2034
"NOR",0.0263,2035
"NOR",0.0263,2036
"NOR",0.0263,2037
"NOR",0.0263,2038
"NOR",0.0263,2039
"NOR",0.0263,2040
"NOR",0.0263,2041
"NOR",0.0263,2042
"NOR",0.0263,2043
"NOR",0.0263,2044
"NOR",0.0263,2045
"NOR",0.0263,2046
"NOR",0.0263,2047
"NOR",0.0263,2048
"NOR",0.0263,2049
"NOR",0.0263,2050
"NPL",0.01424,2021
"NPL",0.01424,2022
"NPL",0.01424,2023
"NPL",0.01424,2024
"NPL",0.01424,2025
"NPL",0.01424,2026
"NPL",0.01424,2027
"NPL",0.01424,2028
"NPL",0.01424,2029
"NPL",0.01424,2030
"NPL",0.01424,2031
"NPL",0.01424,2032
"NPL",0.01424,2033
"NPL",0.01424,2034
"NPL",0.01424,2035
"NPL",0.01424,2036
"NPL",0.01424,2037
"NPL",0.01424,2038
"NPL",0.01424,2039
"NPL",0.01424,2040
"NPL",0.01424,2041
"NPL",0.01424,2042
"NPL",0.01424,2043
"NPL",0.01424,2044
"NPL",0.01424,2045
"NPL",0.01424,2046
"NPL",0.01424,2047
"NPL",0.01424,2048
"NPL",0.01424,2049
"NPL",0.01424,2050
"NRU",0.0186,2021
"NRU",0.0186,2022
"NRU",0.0186,2023
"NRU",0.0186,2024
"NRU",0.0186,2025
"NRU",0.0186,2026
"NRU",0.0186,2027
"NRU",0.0186,2028
"NRU",0.0186,2029
"NRU",0.0186,2030
"NRU",0.0186,2031
"NRU",0.0186,2032
"NRU",0.0186,2033
"NRU",0.0186,2034
"NRU",0.0186,2035
"NRU",0.0186,2036
"NRU",0.0186,2037
"NRU",0.0186,2038
"NRU",0.0186,2039
"NRU",0.0186,2040
"NRU",0.0186,2041
"NRU",0.0186,2042
"NRU",0.0186,2043
"NRU",0.0186,2044
"NRU",0.0186,2045
"NRU",0.0186,2046
"NRU",0.0186,2047
"NRU",0.0186,2048
"NRU",0.0186,2049
"NRU",0.0186,2050
"NZL",0.074,2021
"NZL",0.074,2022
"NZL",0.074,2023
"NZL",0.074,2024
"NZL",0.074,2025
"NZL",0.074,2026
"NZL",0.074,2027
"NZL",0.074,2028
"NZL",0.074,2029
"NZL",0.074,2030
"NZL",0.074,2031
"NZL",0.074,2032
"NZL",0.074,2033
"NZL",0.074,2034
"NZL",0.074,2035
"NZL",0.074,2036
"NZL",0.074,2037
"NZL",0.074,2038
"NZL",0.074,2039
"NZL",0.074,2040
"NZL",0.074,2041
"NZL",0.074,2042
"NZL",0.074,2043
"NZL",0.074,2044
"NZL",0.074,2045
"NZL",0.074,2046
"NZL",0.074,2047
"NZL",0.074,2048
"NZL",0.074,2049
"NZL",0.074,2050
"OMN",0.048,2021
"OMN",0.048,2022
"OMN",0.048,2023
"OMN",0.048,2024
"OMN",0.048,2025
"OMN",0.048,2026
"OMN",0.048,2027
"OMN",0.048,2028
"OMN",0.048,2029
"OMN",0.048,2030
"OMN",0.048,2031
"OMN",0.048,2032
"OMN",0.048,2033
"OMN",0.048,2034
"OMN",0.048,2035
"OMN",0.048,2036
"OMN",0.048,2037
"OMN",0.048,2038
"OMN",0.048,2039
"OMN",0.048,2040
"OMN",0.048,2041
"OMN",0.048,2042
"OMN",0.048,2043
"OMN",0.048,2044
"OMN",0.048,2045
"OMN",0.048,2046
"OMN",0.048,2047
"OMN",0.048,2048
"OMN",0.048,2049
"OMN",0.048,2050
"PAK",0.04,2021
"PAK",0.04,2022
"PAK",0.04,2023
"PAK",0.04,2024
"PAK",0.04,2025
"PAK",0.04,2026
"PAK",0.04,2027
"PAK",0.04,2028
"PAK",0.04,2029
"PAK",0.04,2030
"PAK",0.04,2031
"PAK",0.04,2032
"PAK",0.04,2033
"PAK",0.04,2034
"PAK",0.04,2035
"PAK",0.04,2036
"PAK",0.04,2037
"PAK",0.04,2038
"PAK",0.04,2039
"PAK",0.04,2040
"PAK",0.04,2041
"PAK",0.04,2042
"PAK",0.04,2043
"PAK",0.04,2044
"PAK",0.04,2045
"PAK",0.04,2046
"PAK",0.04,2047
"PAK",0.04,2048
"PAK",0.04,2049
"PAK",0.04,2050
"PAN",0.0114,2021
"PAN",0.0114,2022
"PAN",0.0114,2023
"PAN",0.0114,2024
"PAN",0.0114,2025
"PAN",0.0114,2026
"PAN",0.0114,2027
"PAN",0.0114,2028
"PAN",0.0114,2029
"PAN",0.0114,2030
"PAN",0.0114,2031
"PAN",0.0114,2032
"PAN",0.0114,2033
"PAN",0.0114,2034
"PAN",0.0114,2035
"PAN",0.0114,2036
"PAN",0.0114,2037
"PAN",0.0114,2038
"PAN",0.0114,2039
"PAN",0.0114,2040
"PAN",0.0114,2041
"PAN",0.0114,2042
"PAN",0.0114,2043
"PAN",0.0114,2044
"PAN",0.0114,2045
"PAN",0.0114,2046
"PAN",0.0114,2047
"PAN",0.0114,2048
"PAN",0.0114,2049
"PAN",0.0114,2050
"PER",0.0434,2021
"PER",0.0434,2022
"PER",0.0434,2023
"PER",0.0434,2024
"PER",0.0434,2025
"PER",0.0434,2026
"PER",0.0434,2027
"PER",0.0434,2028
"PER",0.0434,2029
"PER",0.0434,2030
"PER",0.0434,2031
"PER",0.0434,2032
"PER",0.0434,2033
"PER",0.0434,2034
"PER",0.0434,2035
"PER",0.0434,2036
"PER",0.0434,2037
"PER",0.0434,2038
"PER",0.0434,2039
"PER",0.0434,2040
"PER",0.0434,2041
"PER",0.0434,2042
"PER",0.0434,2043
"PER",0.0434,2044
"PER",0.0434,2045
"PER",0.0434,2046
"PER",0.0434,2047
"PER",0.0434,2048
"PER",0.0434,2049
"PER",0.0434,2050
"PHL",0.04304,2021
"PHL",0.04304,2022
"PHL",0.04304,2023
"PHL",0.04304,2024
"PHL",0.04304,2025
"PHL",0.04304,2026
"PHL",0.04304,2027
"PHL",0.04304,2028
"PHL",0.04304,2029
"PHL",0.04304,2030
"PHL",0.04304,2031
"PHL",0.04304,2032
"PHL",0.04304,2033
"PHL",0.04304,2034
"PHL",0.04304,2035
"PHL",0.04304,2036
"PHL",0.04304,2037
"PHL",0.04304,2038
"PHL",0.04304,2039
"PHL",0.04304,2040
"PHL",0.04304,2041
"PHL",0.04304,2042
"PHL",0.04304,2043
"PHL",0.04304,2044
"PHL",0.04304,2045
"PHL",0.04304,2046
"PHL",0.04304,2047
"PHL",0.04304,2048
"PHL",0.04304,2049
"PHL",0.04304,2050
"PLW",0.018,2021
"PLW",0.018,2022
"PLW",0.018,2023
"PLW",0.018,2024
"PLW",0.018,2025
"PLW",0.018,2026
"PLW",0.018,2027
"PLW",0.018,2028
"PLW",0.018,2029
"PLW",0.018,2030
"PLW",0.018,2031
"PLW",0.018,2032
"PLW",0.018,2033
"PLW",0.018,2034
"PLW",0.018,2035
"PLW",0.018,2036
"PLW",0.018,2037
"PLW",0.018,2038
"PLW",0.018,2039
"PLW",0.018,2040
"PLW",0.018,2041
"PLW",0.018,2042
"PLW",0.018,2043
"PLW",0.018,2044
"PLW",0.018,2045
"PLW",0.018,2046
"PLW",0.018,2047
"PLW",0.018,2048
"PLW",0.018,2049
"PLW",0.018,2050
"PNG",0.084,2021
"PNG",0.084,2022
"PNG",0.084,2023
"PNG",0.084,2024
"PNG",0.084,2025
"PNG",0.084,2026
"PNG",0.084,2027
"PNG",0.084,2028
"PNG",0.084,2029
"PNG",0.084,2030
"PNG",0.084,2031
"PNG",0.084,2032
"PNG",0.084,2033
"PNG",0.084,2034
"PNG",0.084,2035
"PNG",0.084,2036
"PNG",0.084,2037
"PNG",0.084,2038
"PNG",0.084,2039
"PNG",0.084,2040
"PNG",0.084,2041
"PNG",0.084,2042
"PNG",0.084,2043
"PNG",0.084,2044
"PNG",0.084,2045
"PNG",0.084,2046
"PNG",0.084,2047
"PNG",0.084,2048
"PNG",0.084,2049
"PNG",0.084,2050
"POL",0.05338,2021
"POL",0.05338,2022
"POL",0.05338,2023
"POL",0.05338,2024
"POL",0.05338,2025
"POL",0.05338,2026
"POL",0.05338,2027
"POL",0.05338,2028
"POL",0.05338,2029
"POL",0.05338,2030
"POL",0.05338,2031
"POL",0.05338,2032
"POL",0.05338,2033
"POL",0.05338,2034
"POL",0.05338,2035
"POL",0.05338,2036
"POL",0.05338,2037
"POL",0.05338,2038
"POL",0.05338,2039
"POL",0.05338,2040
"POL",0.05338,2041
"POL",0.05338,2042
"POL",0.05338,2043
"POL",0.05338,2044
"POL",0.05338,2045
"POL",0.05338,2046
"POL",0.05338,2047
"POL",0.05338,2048
"POL",0.05338,2049
"POL",0.05338,2050
"PRI",0.0476,2021
"PRI",0.0476,2022
"PRI",0.0476,2023
"PRI",0.0476,2024
"PRI",0.0476,2025
"PRI",0.0476,2026
"PRI",0.0476,2027
"PRI",0.0476,2028
"PRI",0.0476,2029
"PRI",0.0476,2030
"PRI",0.0476,2031
"PRI",0.0476,2032
"PRI",0.0476,2033
"PRI",0.0476,2034
"PRI",0.0476,2035
"PRI",0.0476,2036
"PRI",0.0476,2037
"PRI",0.0476,2038
"PRI",0.0476,2039
"PRI",0.0476,2040
"PRI",0.0476,2041
"PRI",0.0476,2042
"PRI",0.0476,2043
"PRI",0.0476,2044
"PRI",0.0476,2045
"PRI",0.0476,2046
"PRI",0.0476,2047
"PRI",0.0476,2048
"PRI",0.0476,2049
"PRI",0.0476,2050
"PRT",0.05536,2021
"PRT",0.05536,2022
"PRT",0.05536,2023
"PRT",0.05536,2024
"PRT",0.05536,2025
"PRT",0.05536,2026
"PRT",0.05536,2027
"PRT",0.05536,2028
"PRT",0.05536,2029
"PRT",0.05536,2030
"PRT",0.05536,2031
"PRT",0.05536,2032
"PRT",0.05536,2033
"PRT",0.05536,2034
"PRT",0.05536,2035
"PRT",0.05536,2036
"PRT",0.05536,2037
"PRT",0.05536,2038
"PRT",0.05536,2039
"PRT",0.05536,2040
"PRT",0.05536,2041
"PRT",0.05536,2042
"PRT",0.05536,2043
"PRT",0.05536,2044
"PRT",0.05536,2045
"PRT",0.05536,2046
"PRT",0.05536,2047
"PRT",0.05536,2048
"PRT",0.05536,2049
"PRT",0.05536,2050
"PRY",0.0383939820598699,2021
"PRY",0.0383939820598699,2022
"PRY",0.0383939820598699,2023
"PRY",0.0383939820598699,2024
"PRY",0.0383939820598699,2025
"PRY",0.0383939820598699,2026
"PRY",0.0383939820598699,2027
"PRY",0.0383939820598699,2028
"PRY",0.0383939820598699,2029
"PRY",0.0383939820598699,2030
"PRY",0.0383939820598699,2031
"PRY",0.0383939820598699,2032
"PRY",0.0383939820598699,2033
"PRY",0.0383939820598699,2034
"PRY",0.0383939820598699,2035
"PRY",0.0383939820598699,2036
"PRY",0.0383939820598699,2037
"PRY",0.0383939820598699,2038
"PRY",0.0383939820598699,2039
"PRY",0.0383939820598699,2040
"PRY",0.0383939820598699,2041
"PRY",0.0383939820598699,2042
"PRY",0.0383939820598699,2043
"PRY",0.0383939820598699,2044
"PRY",0.0383939820598699,2045
"PRY",0.0383939820598699,2046
"PRY",0.0383939820598699,2047
"PRY",0.0383939820598699,2048
"PRY",0.0383939820598699,2049
"PRY",0.0383939820598699,2050
"PSE",0.023,2021
"PSE",0.023,2022
"PSE",0.023,2023
"PSE",0.023,2024
"PSE",0.023,2025
"PSE",0.023,2026
"PSE",0.023,2027
"PSE",0.023,2028
"PSE",0.023,2029
"PSE",0.023,2030
"PSE",0.023,2031
"PSE",0.023,2032
"PSE",0.023,2033
"PSE",0.023,2034
"PSE",0.023,2035
"PSE",0.023,2036
"PSE",0.023,2037
"PSE",0.023,2038
"PSE",0.023,2039
"PSE",0.023,2040
"PSE",0.023,2041
"PSE",0.023,2042
"PSE",0.023,2043
"PSE",0.023,2044
"PSE",0.023,2045
"PSE",0.023,2046
"PSE",0.023,2047
"PSE",0.023,2048
"PSE",0.023,2049
"PSE",0.023,2050
"PYF",0.058,2021
"PYF",0.058,2022
"PYF",0.058,2023
"PYF",0.058,2024
"PYF",0.058,2025
"PYF",0.058,2026
"PYF",0.058,2027
"PYF",0.058,2028
"PYF",0.058,2029
"PYF",0.058,2030
"PYF",0.058,2031
"PYF",0.058,2032
"PYF",0.058,2033
"PYF",0.058,2034
"PYF",0.058,2035
"PYF",0.058,2036
"PYF",0.058,2037
"PYF",0.058,2038
"PYF",0.058,2039
"PYF",0.058,2040
"PYF",0.058,2041
"PYF",0.058,2042
"PYF",0.058,2043
"PYF",0.058,2044
"PYF",0.058,2045
"PYF",0.058,2046
"PYF",0.058,2047
"PYF",0.058,2048
"PYF",0.058,2049
"PYF",0.058,2050
"QAT",0.01,2021
"QAT",0.01,2022
"QAT",0.01,2023
"QAT",0.01,2024
"QAT",0.01,2025
"QAT",0.01,2026
"QAT",0.01,2027
"QAT",0.01,2028
"QAT",0.01,2029
"QAT",0.01,2030
"QAT",0.01,2031
"QAT",0.01,2032
"QAT",0.01,2033
"QAT",0.01,2034
"QAT",0.01,2035
"QAT",0.01,2036
"QAT",0.01,2037
"QAT",0.01,2038
"QAT",0.01,2039
"QAT",0.01,2040
"QAT",0.01,2041
"QAT",0.01,2042
"QAT",0.01,2043
"QAT",0.01,2044
"QAT",0.01,2045
"QAT",0.01,2046
"QAT",0.01,2047
"QAT",0.01,2048
"QAT",0.01,2049
"QAT",0.01,2050
"ROU",0.02136,2021
"ROU",0.02136,2022
"ROU",0.02136,2023
"ROU",0.02136,2024
"ROU",0.02136,2025
"ROU",0.02136,2026
"ROU",0.02136,2027
"ROU",0.02136,2028
"ROU",0.02136,2029
"ROU",0.02136,2030
"ROU",0.02136,2031
"ROU",0.02136,2032
"ROU",0.02136,2033
"ROU",0.02136,2034
"ROU",0.02136,2035
"ROU",0.02136,2036
"ROU",0.02136,2037
"ROU",0.02136,2038
"ROU",0.02136,2039
"ROU",0.02136,2040
"ROU",0.02136,2041
"ROU",0.02136,2042
"ROU",0.02136,2043
"ROU",0.02136,2044
"ROU",0.02136,2045
"ROU",0.02136,2046
"ROU",0.02136,2047
"ROU",0.02136,2048
"ROU",0.02136,2049
"ROU",0.02136,2050
"RUS",0.03806,2021
"RUS",0.03806,2022
"RUS",0.03806,2023
"RUS",0.03806,2024
"RUS",0.03806,2025
"RUS",0.03806,2026
"RUS",0.03806,2027
"RUS",0.03806,2028
"RUS",0.03806,2029
"RUS",0.03806,2030
"RUS",0.03806,2031
"RUS",0.03806,2032
"RUS",0.03806,2033
"RUS",0.03806,2034
"RUS",0.03806,2035
"RUS",0.03806,2036
"RUS",0.03806,2037
"RUS",0.03806,2038
"RUS",0.03806,2039
"RUS",0.03806,2040
"RUS",0.03806,2041
"RUS",0.03806,2042
"RUS",0.03806,2043
"RUS",0.03806,2044
"RUS",0.03806,2045
"RUS",0.03806,2046
"RUS",0.03806,2047
"RUS",0.03806,2048
"RUS",0.03806,2049
"RUS",0.03806,2050
"RWA",0.0390485602193741,2021
"RWA",0.0390485602193741,2022
"RWA",0.0390485602193741,2023
"RWA",0.0390485602193741,2024
"RWA",0.0390485602193741,2025
"RWA",0.0390485602193741,2026
"RWA",0.0390485602193741,2027
"RWA",0.0390485602193741,2028
"RWA",0.0390485602193741,2029
"RWA",0.0390485602193741,2030
"RWA",0.0390485602193741,2031
"RWA",0.0390485602193741,2032
"RWA",0.0390485602193741,2033
"RWA",0.0390485602193741,2034
"RWA",0.0390485602193741,2035
"RWA",0.0390485602193741,2036
"RWA",0.0390485602193741,2037
"RWA",0.0390485602193741,2038
"RWA",0.0390485602193741,2039
"RWA",0.0390485602193741,2040
"RWA",0.0390485602193741,2041
"RWA",0.0390485602193741,2042
"RWA",0.0390485602193741,2043
"RWA",0.0390485602193741,2044
"RWA",0.0390485602193741,2045
"RWA",0.0390485602193741,2046
"RWA",0.0390485602193741,2047
"RWA",0.0390485602193741,2048
"RWA",0.0390485602193741,2049
"RWA",0.0390485602193741,2050
"SAU",0.005,2021
"SAU",0.005,2022
"SAU",0.005,2023
"SAU",0.005,2024
"SAU",0.005,2025
"SAU",0.005,2026
"SAU",0.005,2027
"SAU",0.005,2028
"SAU",0.005,2029
"SAU",0.005,2030
"SAU",0.005,2031
"SAU",0.005,2032
"SAU",0.005,2033
"SAU",0.005,2034
"SAU",0.005,2035
"SAU",0.005,2036
"SAU",0.005,2037
"SAU",0.005,2038
"SAU",0.005,2039
"SAU",0.005,2040
"SAU",0.005,2041
"SAU",0.005,2042
"SAU",0.005,2043
"SAU",0.005,2044
"SAU",0.005,2045
"SAU",0.005,2046
"SAU",0.005,2047
"SAU",0.005,2048
"SAU",0.005,2049
"SAU",0.005,2050
"SDN",0.0378,2021
"SDN",0.0378,2022
"SDN",0.0378,2023
"SDN",0.0378,2024
"SDN",0.0378,2025
"SDN",0.0378,2026
"SDN",0.0378,2027
"SDN",0.0378,2028
"SDN",0.0378,2029
"SDN",0.0378,2030
"SDN",0.0378,2031
"SDN",0.0378,2032
"SDN",0.0378,2033
"SDN",0.0378,2034
"SDN",0.0378,2035
"SDN",0.0378,2036
"SDN",0.0378,2037
"SDN",0.0378,2038
"SDN",0.0378,2039
"SDN",0.0378,2040
"SDN",0.0378,2041
"SDN",0.0378,2042
"SDN",0.0378,2043
"SDN",0.0378,2044
"SDN",0.0378,2045
"SDN",0.0378,2046
"SDN",0.0378,2047
"SDN",0.0378,2048
"SDN",0.0378,2049
"SDN",0.0378,2050
"SEN",0.136,2021
"SEN",0.136,2022
"SEN",0.136,2023
"SEN",0.136,2024
"SEN",0.136,2025
"SEN",0.136,2026
"SEN",0.136,2027
"SEN",0.136,2028
"SEN",0.136,2029
"SEN",0.136,2030
"SEN",0.136,2031
"SEN",0.136,2032
"SEN",0.136,2033
"SEN",0.136,2034
"SEN",0.136,2035
"SEN",0.136,2036
"SEN",0.136,2037
"SEN",0.136,2038
"SEN",0.136,2039
"SEN",0.136,2040
"SEN",0.136,2041
"SEN",0.136,2042
"SEN",0.136,2043
"SEN",0.136,2044
"SEN",0.136,2045
"SEN",0.136,2046
"SEN",0.136,2047
"SEN",0.136,2048
"SEN",0.136,2049
"SEN",0.136,2050
"SGP",0.0646,2021
"SGP",0.0646,2022
"SGP",0.0646,2023
"SGP",0.0646,2024
"SGP",0.0646,2025
"SGP",0.0646,2026
"SGP",0.0646,2027
"SGP",0.0646,2028
"SGP",0.0646,2029
"SGP",0.0646,2030
"SGP",0.0646,2031
"SGP",0.0646,2032
"SGP",0.0646,2033
"SGP",0.0646,2034
"SGP",0.0646,2035
"SGP",0.0646,2036
"SGP",0.0646,2037
"SGP",0.0646,2038
"SGP",0.0646,2039
"SGP",0.0646,2040
"SGP",0.0646,2041
"SGP",0.0646,2042
"SGP",0.0646,2043
"SGP",0.0646,2044
"SGP",0.0646,2045
"SGP",0.0646,2046
"SGP",0.0646,2047
"SGP",0.0646,2048
"SGP",0.0646,2049
"SGP",0.0646,2050
"SLB",0.0074,2021
"SLB",0.0074,2022
"SLB",0.0074,2023
"SLB",0.0074,2024
"SLB",0.0074,2025
"SLB",0.0074,2026
"SLB",0.0074,2027
"SLB",0.0074,2028
"SLB",0.0074,2029
"SLB",0.0074,2030
"SLB",0.0074,2031
"SLB",0.0074,2032
"SLB",0.0074,2033
"SLB",0.0074,2034
"SLB",0.0074,2035
"SLB",0.0074,2036
"SLB",0.0074,2037
"SLB",0.0074,2038
"SLB",0.0074,2039
"SLB",0.0074,2040
"SLB",0.0074,2041
"SLB",0.0074,2042
"SLB",0.0074,2043
"SLB",0.0074,2044
"SLB",0.0074,2045
"SLB",0.0074,2046
"SLB",0.0074,2047
"SLB",0.0074,2048
"SLB",0.0074,2049
"SLB",0.0074,2050
"SLE",0.0392339133484645,2021
"SLE",0.0392339133484645,2022
"SLE",0.0392339133484645,2023
"SLE",0.0392339133484645,2024
"SLE",0.0392339133484645,2025
"SLE",0.0392339133484645,2026
"SLE",0.0392339133484645,2027
"SLE",0.0392339133484645,2028
"SLE",0.0392339133484645,2029
"SLE",0.0392339133484645,2030
"SLE",0.0392339133484645,2031
"SLE",0.0392339133484645,2032
"SLE",0.0392339133484645,2033
"SLE",0.0392339133484645,2034
"SLE",0.0392339133484645,2035
"SLE",0.0392339133484645,2036
"SLE",0.0392339133484645,2037
"SLE",0.0392339133484645,2038
"SLE",0.0392339133484645,2039
"SLE",0.0392339133484645,2040
"SLE",0.0392339133484645,2041
"SLE",0.0392339133484645,2042
"SLE",0.0392339133484645,2043
"SLE",0.0392339133484645,2044
"SLE",0.0392339133484645,2045
"SLE",0.0392339133484645,2046
"SLE",0.0392339133484645,2047
"SLE",0.0392339133484645,2048
"SLE",0.0392339133484645,2049
"SLE",0.0392339133484645,2050
"SLV",0.014,2021
"SLV",0.014,2022
"SLV",0.014,2023
"SLV",0.014,2024
"SLV",0.014,2025
"SLV",0.014,2026
"SLV",0.014,2027
"SLV",0.014,2028
"SLV",0.014,2029
"SLV",0.014,2030
"SLV",0.014,2031
"SLV",0.014,2032
"SLV",0.014,2033
"SLV",0.014,2034
"SLV",0.014,2035
"SLV",0.014,2036
"SLV",0.014,2037
"SLV",0.014,2038
"SLV",0.014,2039
"SLV",0.014,2040
"SLV",0.014,2041
"SLV",0.014,2042
"SLV",0.014,2043
"SLV",0.014,2044
"SLV",0.014,2045
"SLV",0.014,2046
"SLV",0.014,2047
"SLV",0.014,2048
"SLV",0.014,2049
"SLV",0.014,2050
"SMR",0.13112,2021
"SMR",0.13112,2022
"SMR",0.13112,2023
"SMR",0.13112,2024
"SMR",0.13112,2025
"SMR",0.13112,2026
"SMR",0.13112,2027
"SMR",0.13112,2028
"SMR",0.13112,2029
"SMR",0.13112,2030
"SMR",0.13112,2031
"SMR",0.13112,2032
"SMR",0.13112,2033
"SMR",0.13112,2034
"SMR",0.13112,2035
"SMR",0.13112,2036
"SMR",0.13112,2037
"SMR",0.13112,2038
"SMR",0.13112,2039
