,Nation,iso_code3,Year,consumpinit_scoe_gj_per_hh_residential_elec_appliances
5438,Rwanda,RWA,2049,21.5417677599731
5439,Rwanda,RWA,2050,21.5417677599731
5449,Samoa,WSM,2020,0.3474120306511158
5450,Samoa,WSM,2021,0.351799886373483
5451,Samoa,WSM,2022,0.3562002941257006
5452,Samoa,WSM,2023,0.3605879737237357
5453,Samoa,WSM,2024,0.3657722952373624
5454,Samoa,WSM,2025,0.3709436157835267
5455,Samoa,WSM,2026,0.3761148022023849
5456,Samoa,WSM,2027,0.3812994973969004
5457,Samoa,WSM,2028,0.3864706091731998
5458,Samoa,WSM,2029,0.3916403281926312
5459,Samoa,WSM,2030,0.3968241285401833
5460,Samoa,WSM,2031,0.40199368740575636
5461,Samoa,WSM,2032,0.4071777613292764
5462,Samoa,WSM,2033,0.41234715890369
5463,Samoa,WSM,2034,0.4184934645317249
5464,Samoa,WSM,2035,0.42462448232839645
5465,Samoa,WSM,2036,0.4307708990957336
5466,Samoa,WSM,2037,0.43691751462115
5467,Samoa,WSM,2038,0.4430479897936518
5468,Samoa,WSM,2039,0.4511221689201592
5469,Samoa,WSM,2040,0.4591964791554034
5470,Samoa,WSM,2041,0.46727092251742375
5471,Samoa,WSM,2042,0.4753455010658893
5472,Samoa,WSM,2043,0.48340192562401807
5473,Samoa,WSM,2044,0.49364187058623343
5474,Samoa,WSM,2045,0.5038631182576621
5475,Samoa,WSM,2046,0.5141037674974877
5476,Samoa,WSM,2047,0.5243247004169241
5477,Samoa,WSM,2048,0.5345452105970936
5478,Samoa,WSM,2049,0.5345452105970936
5479,Samoa,WSM,2050,0.5345452105970936
5489,Sao Tome and Principe,STP,2020,0.07893476857843026
5490,Sao Tome and Principe,STP,2021,0.08162341690639975
5491,Sao Tome and Principe,STP,2022,0.08431206437851874
5492,Sao Tome and Principe,STP,2023,0.08700071101543827
5493,Sao Tome and Principe,STP,2024,0.09369813485767052
5494,Sao Tome and Principe,STP,2025,0.10039559701909578
5495,Sao Tome and Principe,STP,2026,0.10709309671402512
5496,Sao Tome and Principe,STP,2027,0.1137906331781033
5497,Sao Tome and Principe,STP,2028,0.12048820566758957
5498,Sao Tome and Principe,STP,2029,0.1277888812098493
5499,Sao Tome and Principe,STP,2030,0.1350895000706662
5500,Sao Tome and Principe,STP,2031,0.14239006311871705
5501,Sao Tome and Principe,STP,2032,0.14969353162292823
5502,Sao Tome and Principe,STP,2033,0.156994114260894
5503,Sao Tome and Principe,STP,2034,0.16498543844030147
5504,Sao Tome and Principe,STP,2035,0.17297996638555924
5505,Sao Tome and Principe,STP,2036,0.18097460780019503
5506,Sao Tome and Principe,STP,2037,0.18896569497052135
5507,Sao Tome and Principe,STP,2038,0.19696041789781824
5508,Sao Tome and Principe,STP,2039,0.2054680399911047
5509,Sao Tome and Principe,STP,2040,0.21397965823774026
5510,Sao Tome and Principe,STP,2041,0.2224871893017694
5511,Sao Tome and Principe,STP,2042,0.23099459818149462
5512,Sao Tome and Principe,STP,2043,0.23950646628822883
5513,Sao Tome and Principe,STP,2044,0.24850301134544833
5514,Sao Tome and Principe,STP,2045,0.25750423274963813
5515,Sao Tome and Principe,STP,2046,0.2665055496421294
5516,Sao Tome and Principe,STP,2047,0.2755069617772264
5517,Sao Tome and Principe,STP,2048,0.2845030510427111
5518,Sao Tome and Principe,STP,2049,0.2845030510427111
5519,Sao Tome and Principe,STP,2050,0.2845030510427111
5529,Saudi Arabia,SAU,2020,147.19962606142124
5530,Saudi Arabia,SAU,2021,150.18827148109904
5531,Saudi Arabia,SAU,2022,153.17693391975672
5532,Saudi Arabia,SAU,2023,156.16557933526013
5533,Saudi Arabia,SAU,2024,162.31861990995955
5534,Saudi Arabia,SAU,2025,168.47167788119964
5535,Saudi Arabia,SAU,2026,174.62471814863966
5536,Saudi Arabia,SAU,2027,180.77777647767422
5537,Saudi Arabia,SAU,2028,186.93081645769172
5538,Saudi Arabia,SAU,2029,192.61558116606057
5539,Saudi Arabia,SAU,2030,198.3003269770069
5540,Saudi Arabia,SAU,2031,203.98509198785692
5541,Saudi Arabia,SAU,2032,209.66983761034732
5542,Saudi Arabia,SAU,2033,215.35460290353646
5543,Saudi Arabia,SAU,2034,221.2698917869279
5544,Saudi Arabia,SAU,2035,227.1852006663866
5545,Saudi Arabia,SAU,2036,233.10050966277456
5546,Saudi Arabia,SAU,2037,239.01581877125793
5547,Saudi Arabia,SAU,2038,244.9311069196716
5548,Saudi Arabia,SAU,2039,250.68240386639815
5549,Saudi Arabia,SAU,2040,256.4337008583562
5550,Saudi Arabia,SAU,2041,262.1849978939095
5551,Saudi Arabia,SAU,2042,267.9362949714996
5552,Saudi Arabia,SAU,2043,273.6875920896419
5553,Saudi Arabia,SAU,2044,279.1069543714309
5554,Saudi Arabia,SAU,2045,284.52633902350976
5555,Saudi Arabia,SAU,2046,289.94570114258477
5556,Saudi Arabia,SAU,2047,295.3650860177074
5557,Saudi Arabia,SAU,2048,300.78444798006507
5558,Saudi Arabia,SAU,2049,300.78444798006507
5559,Saudi Arabia,SAU,2050,300.78444798006507
5569,Senegal,SEN,2020,13.938449277633056
5570,Senegal,SEN,2021,14.902372799413225
5571,Senegal,SEN,2022,15.866288451874803
5572,Senegal,SEN,2023,16.830203874407573
5573,Senegal,SEN,2024,17.895389327842146
5574,Senegal,SEN,2025,18.960574952021727
5575,Senegal,SEN,2026,20.025760738182292
5576,Senegal,SEN,2027,21.09093650927538
5577,Senegal,SEN,2028,22.156122258565123
5578,Senegal,SEN,2029,23.512012720016042
5579,Senegal,SEN,2030,24.86790329959043
5580,Senegal,SEN,2031,26.223793991787446
5581,Senegal,SEN,2032,27.579684791443015
5582,Senegal,SEN,2033,28.935575693703626
5583,Senegal,SEN,2034,30.71582466624516
5584,Senegal,SEN,2035,32.49608679601328
5585,Senegal,SEN,2036,34.276334959802526
5586,Senegal,SEN,2037,36.056597427135486
5587,Senegal,SEN,2038,37.83686032417525
5588,Senegal,SEN,2039,40.14593678596792
5589,Senegal,SEN,2040,42.4550131441782
5590,Senegal,SEN,2041,44.76408940244502
5591,Senegal,SEN,2042,47.073165564238835
5592,Senegal,SEN,2043,49.38224163287122
5593,Senegal,SEN,2044,52.34162675503823
5594,Senegal,SEN,2045,55.30103185109878
5595,Senegal,SEN,2046,58.260416004351434
5596,Senegal,SEN,2047,61.21982195641595
5597,Senegal,SEN,2048,64.17920517928985
5598,Senegal,SEN,2049,64.17920517928985
5599,Senegal,SEN,2050,64.17920517928985
5609,Serbia,SRB,2020,52.279202111065715
5610,Serbia,SRB,2021,54.39517187637529
5611,Serbia,SRB,2022,56.51114136985968
5612,Serbia,SRB,2023,58.627128986168245
5613,Serbia,SRB,2024,59.45500980497673
5614,Serbia,SRB,2025,60.28290910617552
5615,Serbia,SRB,2026,61.110808494880494
5616,Serbia,SRB,2027,61.938707971040785
5617,Serbia,SRB,2028,62.766607534605434
5618,Serbia,SRB,2029,63.53855972365078
5619,Serbia,SRB,2030,64.31053169107284
5620,Serbia,SRB,2031,65.08250376232026
5621,Serbia,SRB,2032,65.85447593736458
5622,Serbia,SRB,2033,66.62644821617745
5623,Serbia,SRB,2034,67.40019465475388
5624,Serbia,SRB,2035,68.17394087210168
5625,Serbia,SRB,2036,68.94770848102662
5626,Serbia,SRB,2037,69.7214545017565
5627,Serbia,SRB,2038,70.4952224063594
5628,Serbia,SRB,2039,71.27284296749274
5629,Serbia,SRB,2040,72.05048592510418
5630,Serbia,SRB,2041,72.82810630414924
5631,Serbia,SRB,2042,73.60574958986584
5632,Serbia,SRB,2043,74.38336978653986
5633,Serbia,SRB,2044,75.20479805969963
5634,Serbia,SRB,2045,76.02625001307003
5635,Serbia,SRB,2046,76.84767805906151
5636,Serbia,SRB,2047,77.66913033632432
5637,Serbia,SRB,2048,78.49055815457261
5638,Serbia,SRB,2049,78.49055815457261
5639,Serbia,SRB,2050,78.49055815457261
5649,Sierra Leone,SLE,2020,1.824648051393858
5650,Sierra Leone,SLE,2021,1.8914659669976992
5651,Sierra Leone,SLE,2022,1.9582853011169652
5652,Sierra Leone,SLE,2023,2.025103229116087
5653,Sierra Leone,SLE,2024,2.176502966882704
5654,Sierra Leone,SLE,2025,2.327902663011402
5655,Sierra Leone,SLE,2026,2.4793023195823127
5656,Sierra Leone,SLE,2027,2.6307036932471735
5657,Sierra Leone,SLE,2028,2.782103347487947
5658,Sierra Leone,SLE,2029,2.9828850894375085
5659,Sierra Leone,SLE,2030,3.183668796889267
5660,Sierra Leone,SLE,2031,3.3844505175756376
5661,Sierra Leone,SLE,2032,3.5852321811423016
5662,Sierra Leone,SLE,2033,3.7860160920361983
5663,Sierra Leone,SLE,2034,4.055785051126988
5664,Sierra Leone,SLE,2035,4.3255564287940835
5665,Sierra Leone,SLE,2036,4.5953252380268665
5666,Sierra Leone,SLE,2037,4.86509671562297
5667,Sierra Leone,SLE,2038,5.134865383570413
5668,Sierra Leone,SLE,2039,5.491891511126642
5669,Sierra Leone,SLE,2040,5.848917707418778
5670,Sierra Leone,SLE,2041,6.205943970026191
5671,Sierra Leone,SLE,2042,6.5629667426688805
5672,Sierra Leone,SLE,2043,6.919992980731166
5673,Sierra Leone,SLE,2044,7.385317611060986
5674,Sierra Leone,SLE,2045,7.850642193155786
5675,Sierra Leone,SLE,2046,8.31597104823356
5676,Sierra Leone,SLE,2047,8.781295735220523
5677,Sierra Leone,SLE,2048,9.246620374276272
5678,Sierra Leone,SLE,2049,9.246620374276272
5679,Sierra Leone,SLE,2050,9.246620374276272
5689,Singapore,SGP,2020,51.148203886045444
5690,Singapore,SGP,2021,52.191916828247955
5691,Singapore,SGP,2022,53.23565921142082
5692,Singapore,SGP,2023,54.27937205200474
5693,Singapore,SGP,2024,55.38839755664964
5694,Singapore,SGP,2025,56.49742323255878
5695,Singapore,SGP,2026,57.60641772949042
5696,Singapore,SGP,2027,58.715443326002905
5697,Singapore,SGP,2028,59.82446908963995
5698,Singapore,SGP,2029,60.702662061996364
5699,Singapore,SGP,2030,61.580855061979705
5700,Singapore,SGP,2031,62.45904808916365
5701,Singapore,SGP,2032,63.337241143130655
5702,Singapore,SGP,2033,64.21543422347159
5703,Singapore,SGP,2034,64.96418799382367
5704,Singapore,SGP,2035,65.71294157125989
5705,Singapore,SGP,2036,66.46172936629192
5706,Singapore,SGP,2037,67.21048281358286
5707,Singapore,SGP,2038,67.95927097660993
5708,Singapore,SGP,2039,68.57056279337172
5709,Singapore,SGP,2040,69.18185446659203
5710,Singapore,SGP,2041,69.79318153135647
5711,Singapore,SGP,2042,70.40447312880261
5712,Singapore,SGP,2043,71.0157645852135
5713,Singapore,SGP,2044,71.48250112852132
5714,Singapore,SGP,2045,71.9492015645384
5715,Singapore,SGP,2046,72.41593828554325
5716,Singapore,SGP,2047,72.88263856935228
5717,Singapore,SGP,2048,73.34937546663328
5718,Singapore,SGP,2049,73.34937546663328
5719,Singapore,SGP,2050,73.34937546663328
5729,Slovak Republic,SVK,2020,81.99682748830043
5730,Slovak Republic,SVK,2021,84.3340615611222
5731,Slovak Republic,SVK,2022,86.67135754080329
5732,Slovak Republic,SVK,2023,89.00865447764087
5733,Slovak Republic,SVK,2024,91.1795540914745
5734,Slovak Republic,SVK,2025,93.35045352439295
5735,Slovak Republic,SVK,2026,95.5213527766863
5736,Slovak Republic,SVK,2027,97.6922518486441
5737,Slovak Republic,SVK,2028,99.86315074055523
5738,Slovak Republic,SVK,2029,102.11114679269562
5739,Slovak Republic,SVK,2030,104.3590671161075
5740,Slovak Republic,SVK,2031,106.60706416240413
5741,Slovak Republic,SVK,2032,108.85506256535372
5742,Slovak Republic,SVK,2033,111.10298009234695
5743,Slovak Republic,SVK,2034,113.31214242417886
5744,Slovak Republic,SVK,2035,115.52122039152273
5745,Slovak Republic,SVK,2036,117.73038369912182
5746,Slovak Republic,SVK,2037,119.93954837396933
5747,Slovak Republic,SVK,2038,122.14862342640966
5748,Slovak Republic,SVK,2039,124.20577979339852
5749,Slovak Republic,SVK,2040,126.26293682007766
5750,Slovak Republic,SVK,2041,128.32009450927515
5751,Slovak Republic,SVK,2042,130.37715518314278
5752,Slovak Republic,SVK,2043,132.43431252247962
5753,Slovak Republic,SVK,2044,134.36119823881452
5754,Slovak Republic,SVK,2045,136.2881859727847
5755,Slovak Republic,SVK,2046,138.21507218638664
5756,Slovak Republic,SVK,2047,140.14195784354766
5757,Slovak Republic,SVK,2048,142.0688429416573
5758,Slovak Republic,SVK,2049,142.0688429416573
5759,Slovak Republic,SVK,2050,142.0688429416573
5769,Slovenia,SVN,2020,52.510532389708075
5770,Slovenia,SVN,2021,53.69445588889709
5771,Slovenia,SVN,2022,54.87837938727775
5772,Slovenia,SVN,2023,56.0623028848555
5773,Slovenia,SVN,2024,57.043301756179325
5774,Slovenia,SVN,2025,58.02422929584236
5775,Slovenia,SVN,2026,59.00522908519705
5776,Slovenia,SVN,2027,59.986155342261235
5777,Slovenia,SVN,2028,60.967156044085
5778,Slovenia,SVN,2029,62.064032634985494
5779,Slovenia,SVN,2030,63.160909062582995
5780,Slovenia,SVN,2031,64.25778532759998
5781,Slovenia,SVN,2032,65.35466143075575
5782,Slovenia,SVN,2033,66.45153737276425
5783,Slovenia,SVN,2034,67.63279959929893
5784,Slovenia,SVN,2035,68.8139784890361
5785,Slovenia,SVN,2036,69.99524166254051
5786,Slovenia,SVN,2037,71.17641886302366
5787,Slovenia,SVN,2038,72.35768297879558
5788,Slovenia,SVN,2039,73.54939262376898
5789,Slovenia,SVN,2040,74.74119212796448
5790,Slovenia,SVN,2041,75.9329007280271
5791,Slovenia,SVN,2042,77.12470180643922
5792,Slovenia,SVN,2043,78.31640936723637
5793,Slovenia,SVN,2044,79.52112715706593
5794,Slovenia,SVN,2045,80.7257488094088
5795,Slovenia,SVN,2046,81.93036927997095
5796,Slovenia,SVN,2047,83.13508881725959
5797,Slovenia,SVN,2048,84.33970825286913
5798,Slovenia,SVN,2049,84.33970825286913
5799,Slovenia,SVN,2050,84.33970825286913
5809,Solomon Islands,SLB,2020,0.3753407119180184
5810,Solomon Islands,SLB,2021,0.3855940290382727
5811,Solomon Islands,SLB,2022,0.3958496689452666
5812,Solomon Islands,SLB,2023,0.40610299794092564
5813,Solomon Islands,SLB,2024,0.4297104368131001
5814,Solomon Islands,SLB,2025,0.4533203085102536
5815,Solomon Islands,SLB,2026,0.4769276275726645
5816,Solomon Islands,SLB,2027,0.5005375669721773
5817,Solomon Islands,SLB,2028,0.5241475821543385
5818,Solomon Islands,SLB,2029,0.5528518941663645
5819,Solomon Islands,SLB,2030,0.5815561811207709
5820,Solomon Islands,SLB,2031,0.610260444046397
5821,Solomon Islands,SLB,2032,0.6389646839165184
5822,Solomon Islands,SLB,2033,0.6676689016525488
5823,Solomon Islands,SLB,2034,0.7029718727020074
5824,Solomon Islands,SLB,2035,0.7382783688036348
5825,Solomon Islands,SLB,2036,0.7735813132216929
5826,Solomon Islands,SLB,2037,0.8088841815215113
5827,Solomon Islands,SLB,2038,0.8441909543545394
5828,Solomon Islands,SLB,2039,0.8873738931441834
5829,Solomon Islands,SLB,2040,0.9305567146303358
5830,Solomon Islands,SLB,2041,0.9737438761593483
5831,Solomon Islands,SLB,2042,1.0169266257006107
5832,Solomon Islands,SLB,2043,1.0601092649436723
5833,Solomon Islands,SLB,2044,1.1127333819337317
5834,Solomon Islands,SLB,2045,1.1653575072355866
5835,Solomon Islands,SLB,2046,1.217981640644224
5836,Solomon Islands,SLB,2047,1.2706057819613175
5837,Solomon Islands,SLB,2048,1.323229930994958
5838,Solomon Islands,SLB,2049,1.323229930994958
5839,Solomon Islands,SLB,2050,1.323229930994958
5849,Somalia,SOM,2020,2.6460924319223724
5850,Somalia,SOM,2021,2.736206801728973
5851,Somalia,SOM,2022,2.826319799263377
5852,Somalia,SOM,2023,2.9164341909880176
5853,Somalia,SOM,2024,2.8376468021463137
5854,Somalia,SOM,2025,2.7588594418063486
5855,Somalia,SOM,2026,2.680072108653401
5856,Somalia,SOM,2027,2.6012859881569126
5857,Somalia,SOM,2028,2.522498652637599
5858,Somalia,SOM,2029,2.4535085014317564
5859,Somalia,SOM,2030,2.38451835511119
5860,Somalia,SOM,2031,2.3155282134755355
5861,Somalia,SOM,2032,2.2465380763352347
5862,Somalia,SOM,2033,2.1775479435108225
5863,Somalia,SOM,2034,2.125449468501598
5864,Somalia,SOM,2035,2.0733501215395376
5865,Somalia,SOM,2036,2.0212516344167133
5866,Somalia,SOM,2037,1.9691531263417135
5867,Somalia,SOM,2038,1.9170538374049992
5868,Somalia,SOM,2039,1.8893628938485094
5869,Somalia,SOM,2040,1.8616726805972876
5870,Somalia,SOM,2041,1.8339817291348186
5871,Somalia,SOM,2042,1.8062907823311445
5872,Somalia,SOM,2043,1.7785998400671976
5873,Somalia,SOM,2044,1.7857047778274924
5874,Somalia,SOM,2045,1.7928103887814573
5875,Somalia,SOM,2046,1.7999153282043499
5876,Somalia,SOM,2047,1.8070209365776784
5877,Somalia,SOM,2048,1.8141258776231532
5878,Somalia,SOM,2049,1.8141258776231532
5879,Somalia,SOM,2050,1.8141258776231532
5889,South Africa,ZAF,2020,29.85065441706026
5890,South Africa,ZAF,2021,30.185285441273834
5891,South Africa,ZAF,2022,30.51991833586974
5892,South Africa,ZAF,2023,30.85454935833497
5893,South Africa,ZAF,2024,32.02118549037788
5894,South Africa,ZAF,2025,33.187821640186996
5895,South Africa,ZAF,2026,34.35445575014308
5896,South Africa,ZAF,2027,35.521091877381764
5897,South Africa,ZAF,2028,36.687728022127104
5898,South Africa,ZAF,2029,37.90375021507305
5899,South Africa,ZAF,2030,39.119770168148975
5900,South Africa,ZAF,2031,40.33579240531629
5901,South Africa,ZAF,2032,41.5518122826874
5902,South Africa,ZAF,2033,42.76783456337731
5903,South Africa,ZAF,2034,44.04689090269228
5904,South Africa,ZAF,2035,45.325944675917995
5905,South Africa,ZAF,2036,46.605001013006536
5906,South Africa,ZAF,2037,47.884057380186576
5907,South Africa,ZAF,2038,49.163113777096754
5908,South Africa,ZAF,2039,50.47639478711694
5909,South Africa,ZAF,2040,51.78967863339833
5910,South Africa,ZAF,2041,53.10295955672321
5911,South Africa,ZAF,2042,54.41624344538617
5912,South Africa,ZAF,2043,55.72952738678905
5913,South Africa,ZAF,2044,57.06340001642994
5914,South Africa,ZAF,2045,58.397275786482126
5915,South Africa,ZAF,2046,59.7311515931443
5916,South Africa,ZAF,2047,61.065027436138934
5917,South Africa,ZAF,2048,62.39889988404685
5918,South Africa,ZAF,2049,62.39889988404685
5919,South Africa,ZAF,2050,62.39889988404685
5929,Spain,ESP,2020,33.9497087394521
5930,Spain,ESP,2021,34.627967406084124
5931,Spain,ESP,2022,35.30622609033725
5932,Spain,ESP,2023,35.9844827869917
5933,Spain,ESP,2024,36.41238191114194
5934,Spain,ESP,2025,36.84027901503866
5935,Spain,ESP,2026,37.26817816361883
5936,Spain,ESP,2027,37.69607525552683
5937,Spain,ESP,2028,38.1239744282408
5938,Spain,ESP,2029,38.59343862868819
5939,Spain,ESP,2030,39.06290281158441
5940,Spain,ESP,2031,39.53236913180248
5941,Spain,ESP,2032,40.00183329948264
5942,Spain,ESP,2033,40.47129964344197
5943,Spain,ESP,2034,40.9510879298896
5944,Spain,ESP,2035,41.43087620362424
5945,Spain,ESP,2036,41.910666716342966
5946,Spain,ESP,2037,42.39045498412163
5947,Spain,ESP,2038,42.870243239406705
5948,Spain,ESP,2039,43.350539420348724
5949,Spain,ESP,2040,43.83083330536558
5950,Spain,ESP,2041,44.311127184251035
5951,Spain,ESP,2042,44.79142105705118
5952,Spain,ESP,2043,45.27171492381151
5953,Spain,ESP,2044,45.813962559578414
5954,Spain,ESP,2045,46.35621020794066
5955,Spain,ESP,2046,46.898455407401435
5956,Spain,ESP,2047,47.440703056403734
5957,Spain,ESP,2048,47.982950717895875
5958,Spain,ESP,2049,47.982950717895875
5959,Spain,ESP,2050,47.982950717895875
5969,Sri Lanka,LKA,2020,26.17322326185266
5970,Sri Lanka,LKA,2021,27.197668834620117
5971,Sri Lanka,LKA,2022,28.222109432610992
5972,Sri Lanka,LKA,2023,29.246555206446267
5973,Sri Lanka,LKA,2024,30.803759512159257
5974,Sri Lanka,LKA,2025,32.36095809355301
5975,Sri Lanka,LKA,2026,33.91816237192341
5976,Sri Lanka,LKA,2027,35.47536676541741
5977,Sri Lanka,LKA,2028,37.03257127272386
5978,Sri Lanka,LKA,2029,38.66092784867802
5979,Sri Lanka,LKA,2030,40.28927735789068
5980,Sri Lanka,LKA,2031,41.917633820413336
5981,Sri Lanka,LKA,2032,43.54599035957285
5982,Sri Lanka,LKA,2033,45.17434697465648
5983,Sri Lanka,LKA,2034,46.9019858245142
5984,Sri Lanka,LKA,2035,48.62961634930524
5985,Sri Lanka,LKA,2036,50.35725527163099
5986,Sri Lanka,LKA,2037,52.084894370747854
5987,Sri Lanka,LKA,2038,53.81252429978728
5988,Sri Lanka,LKA,2039,55.599877730059184
5989,Sri Lanka,LKA,2040,57.38722155670397
5990,Sri Lanka,LKA,2041,59.17457537147041
5991,Sri Lanka,LKA,2042,60.96191898322703
5992,Sri Lanka,LKA,2043,62.74927318074004
5993,Sri Lanka,LKA,2044,64.63266729123704
5994,Sri Lanka,LKA,2045,66.51607231465589
5995,Sri Lanka,LKA,2046,68.39947740906798
5996,Sri Lanka,LKA,2047,70.28288257449358
5997,Sri Lanka,LKA,2048,72.1662878109521
5998,Sri Lanka,LKA,2049,72.1662878109521
5999,Sri Lanka,LKA,2050,72.1662878109521
6009,St. Lucia,LCA,2020,0.3941444924396382
6010,St. Lucia,LCA,2021,0.4018051406303501
6011,St. Lucia,LCA,2022,0.40947448446004264
6012,St. Lucia,LCA,2023,0.41713510431137185
6013,St. Lucia,LCA,2024,0.42562359513396053
6014,St. Lucia,LCA,2025,0.4341030331032544
6015,St. Lucia,LCA,2026,0.44259154427138864
6016,St. Lucia,LCA,2027,0.4510801290353888
6017,St. Lucia,LCA,2028,0.4595592801781083
6018,St. Lucia,LCA,2029,0.4694487269125432
6019,St. Lucia,LCA,2030,0.4793286357502878
6020,St. Lucia,LCA,2031,0.4892085131264928
6021,St. Lucia,LCA,2032,0.49908835944415064
6022,St. Lucia,LCA,2033,0.5089681750994004
6023,St. Lucia,LCA,2034,0.5207692651614597
6024,St. Lucia,LCA,2035,0.5325704434645903
6025,St. Lucia,LCA,2036,0.5443607950897812
6026,St. Lucia,LCA,2037,0.55616194659533
6027,St. Lucia,LCA,2038,0.5679631850970602
6028,St. Lucia,LCA,2039,0.5816784613759268
6029,St. Lucia,LCA,2040,0.5953936703761786
6030,St. Lucia,LCA,2041,0.6091088125133793
6031,St. Lucia,LCA,2042,0.6228238881996765
6032,St. Lucia,LCA,2043,0.6365514481484148
6033,St. Lucia,LCA,2044,0.6519076655103174
6034,St. Lucia,LCA,2045,0.6672507610052536
6035,St. Lucia,LCA,2046,0.6826067100842342
6036,St. Lucia,LCA,2047,0.6979626707883904
6037,St. Lucia,LCA,2048,0.7133186430875976
6038,St. Lucia,LCA,2049,0.7133186430875976
6039,St. Lucia,LCA,2050,0.7133186430875976
6049,St. Vincent and the Grenadines,VCT,2020,0.20012201180090425
6050,St. Vincent and the Grenadines,VCT,2021,0.20460111203771358
6051,St. Vincent and the Grenadines,VCT,2022,0.20908030894329338
6052,St. Vincent and the Grenadines,VCT,2023,0.21355960250662423
6053,St. Vincent and the Grenadines,VCT,2024,0.2182639550787124
6054,St. Vincent and the Grenadines,VCT,2025,0.22296816323848842
6055,St. Vincent and the Grenadines,VCT,2026,0.22768089173044972
6056,St. Vincent and the Grenadines,VCT,2027,0.2323849941138406
6057,St. Vincent and the Grenadines,VCT,2028,0.23709798491800135
6058,St. Vincent and the Grenadines,VCT,2029,0.24192415321611377
6059,St. Vincent and the Grenadines,VCT,2030,0.2467501785919009
6060,St. Vincent and the Grenadines,VCT,2031,0.2515856846511087
6061,St. Vincent and the Grenadines,VCT,2032,0.2564116202192189
6062,St. Vincent and the Grenadines,VCT,2033,0.26123741165898656
6063,St. Vincent and the Grenadines,VCT,2034,0.2667990663213725
6064,St. Vincent and the Grenadines,VCT,2035,0.2723607644214423
6065,St. Vincent and the Grenadines,VCT,2036,0.2779225062561282
6066,St. Vincent and the Grenadines,VCT,2037,0.2834842921250752
6067,St. Vincent and the Grenadines,VCT,2038,0.28904612233067195
6068,St. Vincent and the Grenadines,VCT,2039,0.29524894167809124
6069,St. Vincent and the Grenadines,VCT,2040,0.30145186062670715
6070,St. Vincent and the Grenadines,VCT,2041,0.3076428336276065
6071,St. Vincent and the Grenadines,VCT,2042,0.3138456735421637
6072,St. Vincent and the Grenadines,VCT,2043,0.3200486141120718
6073,St. Vincent and the Grenadines,VCT,2044,0.32685649189362964
6074,St. Vincent and the Grenadines,VCT,2045,0.3336642556978465
6075,St. Vincent and the Grenadines,VCT,2046,0.3404854667280278
6076,St. Vincent and the Grenadines,VCT,2047,0.3472933208565215
6077,St. Vincent and the Grenadines,VCT,2048,0.3541010595661053
6078,St. Vincent and the Grenadines,VCT,2049,0.3541010595661053
6079,St. Vincent and the Grenadines,VCT,2050,0.3541010595661053
6089,Sudan,SDN,2020,23.981729023487052
6090,Sudan,SDN,2021,24.37334124051589
6091,Sudan,SDN,2022,24.764953460906966
6092,Sudan,SDN,2023,25.156568135932645
6093,Sudan,SDN,2024,26.775731609764687
6094,Sudan,SDN,2025,28.394897672426403
6095,Sudan,SDN,2026,30.014061084774415
6096,Sudan,SDN,2027,31.633224415939456
6097,Sudan,SDN,2028,33.252390652946715
6098,Sudan,SDN,2029,35.30976271791126
6099,Sudan,SDN,2030,37.36713479118395
6100,Sudan,SDN,2031,39.42450687240252
6101,Sudan,SDN,2032,41.48187896122546
6102,Sudan,SDN,2033,43.53925105733057
6103,Sudan,SDN,2034,46.22948659362711
6104,Sudan,SDN,2035,48.91972589103457
6105,Sudan,SDN,2036,51.60996117435467
6106,Sudan,SDN,2037,54.30020055751508
6107,Sudan,SDN,2038,56.99044006143474
6108,Sudan,SDN,2039,60.45633040390213
6109,Sudan,SDN,2040,63.922225293349555
6110,Sudan,SDN,2041,67.38812026790741
6111,Sudan,SDN,2042,70.85401532487725
6112,Sudan,SDN,2043,74.3199104616735
6113,Sudan,SDN,2044,78.702412459335
6114,Sudan,SDN,2045,83.08492011650577
6115,Sudan,SDN,2046,87.46742791832459
6116,Sudan,SDN,2047,91.8499358609569
6117,Sudan,SDN,2048,96.23243711749414
6118,Sudan,SDN,2049,96.23243711749414
6119,Sudan,SDN,2050,96.23243711749414
6129,Suriname,SUR,2020,0.9605326411783981
6130,Suriname,SUR,2021,0.9692076612943701
6131,Suriname,SUR,2022,0.9778826816113205
6132,Suriname,SUR,2023,0.9865577021248719
6133,Suriname,SUR,2024,1.021084525454898
6134,Suriname,SUR,2025,1.0556114908050716
6135,Suriname,SUR,2026,1.0901316183627647
6136,Suriname,SUR,2027,1.1246586840997908
6137,Suriname,SUR,2028,1.1591785601033529
6138,Suriname,SUR,2029,1.1967844897712296
6139,Suriname,SUR,2030,1.2343904362518492
6140,Suriname,SUR,2031,1.27199639928257
6141,Suriname,SUR,2032,1.309602378606193
6142,Suriname,SUR,2033,1.347208373970819
6143,Suriname,SUR,2034,1.3890517430836677
6144,Suriname,SUR,2035,1.4308865667531796
6145,Suriname,SUR,2036,1.4727301006953704
6146,Suriname,SUR,2037,1.5145646498559862
6147,Suriname,SUR,2038,1.5564083464202179
6148,Suriname,SUR,2039,1.6027924176494643
6149,Suriname,SUR,2040,1.6491668370060395
6150,Suriname,SUR,2041,1.69555113267618
6151,Suriname,SUR,2042,1.7419252819829143
6152,Suriname,SUR,2043,1.788309799468988
