Year,iso_code3,yf_agrc_nuts_tonne_ha
2046,TLS,23971.9302290871
2047,TLS,24355.48111275249
2048,TLS,24745.16881055653
2049,TLS,25141.091511525436
2050,TLS,25543.348975709843
2020,TON,6454.32062222222
2021,TON,6557.589752177775
2022,TON,6662.511188212619
2023,TON,6769.111367224022
2024,TON,6877.417149099606
2025,TON,6987.455823485199
2026,TON,7099.255116660963
2027,TON,7212.843198527539
2028,TON,7328.24868970398
2029,TON,7445.500668739243
2030,TON,7564.628679439071
2031,TON,7685.662738310097
2032,TON,7808.633342123058
2033,TON,7933.5714755970275
2034,TON,8060.508619206579
2035,TON,8189.476757113885
2036,TON,8320.508385227708
2037,TON,8453.636519391352
2038,TON,8588.894703701613
2039,TON,8726.317018960839
2040,TON,8865.938091264212
2041,TON,9007.793100724439
2042,TON,9151.917790336032
2043,TON,9298.348474981407
2044,TON,9447.12205058111
2045,TON,9598.276003390409
2046,TON,9751.848419444654
2047,TON,9907.87799415577
2048,TON,10066.404042062262
2049,TON,10227.466506735258
2050,TON,10391.105970843022
2020,TTO,0.0
2021,TTO,0.0
2022,TTO,0.0
2023,TTO,0.0
2024,TTO,0.0
2025,TTO,0.0
2026,TTO,0.0
2027,TTO,0.0
2028,TTO,0.0
2029,TTO,0.0
2030,TTO,0.0
2031,TTO,0.0
2032,TTO,0.0
2033,TTO,0.0
2034,TTO,0.0
2035,TTO,0.0
2036,TTO,0.0
2037,TTO,0.0
2038,TTO,0.0
2039,TTO,0.0
2040,TTO,0.0
2041,TTO,0.0
2042,TTO,0.0
2043,TTO,0.0
2044,TTO,0.0
2045,TTO,0.0
2046,TTO,0.0
2047,TTO,0.0
2048,TTO,0.0
2049,TTO,0.0
2050,TTO,0.0
2020,TUN,5416.403244444446
2021,TUN,5503.0656963555575
2022,TUN,5591.114747497246
2023,TUN,5680.572583457202
2024,TUN,5771.4617447925175
2025,TUN,5863.805132709197
2026,TUN,5957.626014832545
2027,TUN,6052.9480310698655
2028,TUN,6149.795199566984
2029,TUN,6248.191922760056
2030,TUN,6348.162993524216
2031,TUN,6449.733601420604
2032,TUN,6552.929339043334
2033,TUN,6657.776208468027
2034,TUN,6764.300627803515
2035,TUN,6872.529437848371
2036,TUN,6982.489908853946
2037,TUN,7094.20974739561
2038,TUN,7207.717103353939
2039,TUN,7323.040577007602
2040,TUN,7440.209226239725
2041,TUN,7559.25257385956
2042,TUN,7680.2006150413135
2043,TUN,7803.083824881974
2044,TUN,7927.933166080085
2045,TUN,8054.780096737367
2046,TUN,8183.656578285165
2047,TUN,8314.595083537728
2048,TUN,8447.628604874331
2049,TUN,8582.790662552321
2050,TUN,8720.115313153157
2020,TUR,25955.066603174608
2021,TUR,26370.3476688254
2022,TUR,26792.273231526604
2023,TUR,27220.94960323103
2024,TUR,27656.48479688273
2025,TUR,28098.98855363285
2026,TUR,28548.57237049098
2027,TUR,29005.349528418836
2028,TUR,29469.43512087354
2029,TUR,29940.946082807517
2030,TUR,30420.001220132435
2031,TUR,30906.721239654555
2032,TUR,31401.22877948903
2033,TUR,31903.648439960853
2034,TUR,32414.106815000225
2035,TUR,32932.73252404023
2036,TUR,33459.65624442487
2037,TUR,33995.010744335676
2038,TUR,34538.930916245045
2039,TUR,35091.55381090497
2040,TUR,35653.01867187945
2041,TUR,36223.46697062952
2042,TUR,36803.042442159596
2043,TUR,37391.89112123414
2044,TUR,37990.16137917389
2045,TUR,38598.003961240676
2046,TUR,39215.572024620524
2047,TUR,39843.02117701445
2048,TUR,40480.50951584669
2049,TUR,41128.197668100234
2050,TUR,41786.24883078984
2020,TUV,0.0
2021,TUV,0.0
2022,TUV,0.0
2023,TUV,0.0
2024,TUV,0.0
2025,TUV,0.0
2026,TUV,0.0
2027,TUV,0.0
2028,TUV,0.0
2029,TUV,0.0
2030,TUV,0.0
2031,TUV,0.0
2032,TUV,0.0
2033,TUV,0.0
2034,TUV,0.0
2035,TUV,0.0
2036,TUV,0.0
2037,TUV,0.0
2038,TUV,0.0
2039,TUV,0.0
2040,TUV,0.0
2041,TUV,0.0
2042,TUV,0.0
2043,TUV,0.0
2044,TUV,0.0
2045,TUV,0.0
2046,TUV,0.0
2047,TUV,0.0
2048,TUV,0.0
2049,TUV,0.0
2050,TUV,0.0
2020,TWN,35411.44386666665
2021,TWN,35978.02696853331
2022,TWN,36553.675400029846
2023,TWN,37138.53420643032
2024,TWN,37732.750753733206
2025,TWN,38336.47476579294
2026,TWN,38949.85836204563
2027,TWN,39573.05609583836
2028,TWN,40206.224993371776
2029,TWN,40849.52459326573
2030,TWN,41503.116986757974
2031,TWN,42167.1668585461
2032,TWN,42841.84152828284
2033,TWN,43527.310992735365
2034,TWN,44223.74796861913
2035,TWN,44931.327936117035
2036,TWN,45650.22918309491
2037,TWN,46380.632850024434
2038,TWN,47122.72297562482
2039,TWN,47876.68654323482
2040,TWN,48642.71352792658
2041,TWN,49420.99694437341
2042,TWN,50211.73289548339
2043,TWN,51015.12062181111
2044,TWN,51831.362551760096
2045,TWN,52660.664352588254
2046,TWN,53503.23498222967
2047,TWN,54359.28674194534
2048,TWN,55229.03532981647
2049,TWN,56112.69989509353
2050,TWN,57010.503093415035
2020,TZA,20324.146785185163
2021,TZA,20649.333133748125
2022,TZA,20979.722463888094
2023,TZA,21315.398023310303
2024,TZA,21656.44439168327
2025,TZA,22002.947501950202
2026,TZA,22354.994661981407
2027,TZA,22712.67457657311
2028,TZA,23076.07736979828
2029,TZA,23445.294607715052
2030,TZA,23820.41932143849
2031,TZA,24201.54603058151
2032,TZA,24588.770767070815
2033,TZA,24982.19109934395
2034,TZA,25381.906156933448
2035,TZA,25788.016655444386
2036,TZA,26200.624921931496
2037,TZA,26619.834920682402
2038,TZA,27045.75227941332
2039,TZA,27478.484315883936
2040,TZA,27918.140064938078
2041,TZA,28364.830305977088
2042,TZA,28818.667590872723
2043,TZA,29279.766272326684
2044,TZA,29748.24253268391
2045,TZA,30224.214413206853
2046,TZA,30707.801843818164
2047,TZA,31199.126673319253
2048,TZA,31698.312700092363
2049,TZA,32205.48570329384
2050,TZA,32720.773474546546
2020,UGA,7864.031911111116
2021,UGA,7989.856421688894
2022,UGA,8117.694124435916
2023,UGA,8247.57723042689
2024,UGA,8379.538466113721
2025,UGA,8513.61108157154
2026,UGA,8649.828858876686
2027,UGA,8788.226120618712
2028,UGA,8928.837738548613
2029,UGA,9071.69914236539
2030,UGA,9216.846328643236
2031,UGA,9364.31586990153
2032,UGA,9514.144923819953
2033,UGA,9666.371242601073
2034,UGA,9821.03318248269
2035,UGA,9978.169713402413
2036,UGA,10137.82042881685
2037,UGA,10300.025555677923
2038,UGA,10464.825964568769
2039,UGA,10632.26318000187
2040,UGA,10802.379390881899
2041,UGA,10975.21746113601
2042,UGA,11150.820940514186
2043,UGA,11329.234075562414
2044,UGA,11510.501820771411
2045,UGA,11694.669849903754
2046,UGA,11881.784567502214
2047,UGA,12071.89312058225
2048,UGA,12265.043410511567
2049,UGA,12461.28410507975
2050,UGA,12660.664650761028
2020,UKR,33336.564715555534
2021,UKR,33869.949751004424
2022,UKR,34411.86894702049
2023,UKR,34962.45885017282
2024,UKR,35521.858191775595
2025,UKR,36090.207922844
2026,UKR,36667.6512496095
2027,UKR,37254.33366960326
2028,UKR,37850.40300831691
2029,UKR,38456.00945644998
2030,UKR,39071.30560775318
2031,UKR,39696.446497477235
2032,UKR,40331.589641436876
2033,UKR,40976.89507569986
2034,UKR,41632.525396911056
2035,UKR,42298.645803261636
2036,UKR,42975.42413611382
2037,UKR,43663.03092229165
2038,UKR,44361.63941704831
2039,UKR,45071.42564772109
2040,UKR,45792.56845808463
2041,UKR,46525.249553413974
2042,UKR,47269.65354626861
2043,UKR,48025.9680030089
2044,UKR,48794.383491057044
2045,UKR,49575.09362691396
2046,UKR,50368.29512494458
2047,UKR,51174.18784694369
2048,UKR,51992.97485249479
2049,UKR,52824.86245013471
2050,UKR,53670.06024933687
2020,URY,5179.184177777775
2021,URY,5262.0511246222195
2022,URY,5346.2439426161745
2023,URY,5431.783845698034
2024,URY,5518.692387229203
2025,URY,5606.99146542487
2026,URY,5696.7033288716675
2027,URY,5787.850582133615
2028,URY,5880.456191447753
2029,URY,5974.543490510917
2030,URY,6070.136186359091
2031,URY,6167.258365340837
2032,URY,6265.934499186291
2033,URY,6366.189451173272
2034,URY,6468.048482392043
2035,URY,6571.537258110316
2036,URY,6676.6818542400815
2037,URY,6783.508763907924
2038,URY,6892.04490413045
2039,URY,7002.317622596537
2040,URY,7114.354704558083
2041,URY,7228.184379831011
2042,URY,7343.835329908308
2043,URY,7461.33669518684
2044,URY,7580.718082309831
2045,URY,7702.009571626788
2046,URY,7825.241724772816
2047,URY,7950.445592369181
2048,URY,8077.652721847088
2049,URY,8206.895165396641
2050,URY,8338.205488042988
2020,USA,29117.51765925923
2021,USA,29583.39794180738
2022,USA,30056.732308876297
2023,USA,30537.640025818317
2024,USA,31026.242266231413
2025,USA,31522.662142491114
2026,USA,32027.024736770974
2027,USA,32539.45713255931
2028,USA,33060.08844668026
2029,USA,33589.049861827145
2030,USA,34126.474659616375
2031,USA,34672.49825417024
2032,USA,35227.25822623697
2033,USA,35790.894357856756
2034,USA,36363.548667582465
2035,USA,36945.36544626378
2036,USA,37536.491293404004
2037,USA,38137.07515409847
2038,USA,38747.26835656405
2039,USA,39367.224650269076
2040,USA,39997.10024467338
2041,USA,40637.053848588155
2042,USA,41287.246710165564
2043,USA,41947.842657528214
2044,USA,42619.00814004867
2045,USA,43300.912270289446
2046,USA,43993.72686661407
2047,USA,44697.6264964799
2048,USA,45412.78852042358
2049,USA,46139.393136750354
2050,USA,46877.623426938364
2020,UZB,68807.06471111112
2021,UZB,69907.9777464889
2022,UZB,71026.50539043272
2023,UZB,72162.92947667965
2024,UZB,73317.53634830652
2025,UZB,74490.61692987943
2026,UZB,75682.4668007575
2027,UZB,76893.38626956962
2028,UZB,78123.68044988274
2029,UZB,79373.65933708087
2030,UZB,80643.63788647416
2031,UZB,81933.93609265775
2032,UZB,83244.87907014028
2033,UZB,84576.79713526252
2034,UZB,85930.0258894267
2035,UZB,87304.90630365754
2036,UZB,88701.78480451606
2037,UZB,90121.01336138832
2038,UZB,91562.94957517054
2039,UZB,93027.95676837327
2040,UZB,94516.40407666724
2041,UZB,96028.66654189392
2042,UZB,97565.12520656423
2043,UZB,99126.16720986925
2044,UZB,100712.18588522715
2045,UZB,102323.5808593908
2046,UZB,103960.75815314105
2047,UZB,105624.13028359131
2048,UZB,107314.11636812877
2049,UZB,109031.14223001883
2050,UZB,110775.64050569914
2020,VCT,36244.4679111111
2021,VCT,36824.37939768888
2022,VCT,37413.5694680519
2023,VCT,38012.186579540736
2024,VCT,38620.38156481338
2025,VCT,39238.307669850394
2026,VCT,39866.120592568004
2027,VCT,40503.978522049096
2028,VCT,41152.04217840188
2029,VCT,41810.47485325632
2030,VCT,42479.44245090841
2031,VCT,43159.11353012295
2032,VCT,43849.65934660492
2033,VCT,44551.2538961506
2034,VCT,45264.073958489
2035,VCT,45988.29914182483
2036,VCT,46724.111928094026
2037,VCT,47471.697718943535
2038,VCT,48231.244882446634
2039,VCT,49002.94480056578
2040,VCT,49786.991917374835
2041,VCT,50583.58378805283
2042,VCT,51392.92112866168
2043,VCT,52215.207866720266
2044,VCT,53050.651192587786
2045,VCT,53899.46161166919
2046,VCT,54761.8529974559
2047,VCT,55638.0426454152
2048,VCT,56528.25132774184
2049,VCT,57432.703348985706
2050,VCT,58351.626602569486
2020,VEN,27311.05084444446
2021,VEN,27748.027657955572
2022,VEN,28191.99610048286
2023,VEN,28643.068038090587
2024,VEN,29101.357126700037
2025,VEN,29566.978840727235
2026,VEN,30040.050502178874
2027,VEN,30520.691310213737
2028,VEN,31009.022371177158
2029,VEN,31505.166729115994
2030,VEN,32009.24939678185
2031,VEN,32521.39738713036
2032,VEN,33041.73974532445
2033,VEN,33570.40758124964
2034,VEN,34107.53410254963
2035,VEN,34653.25464819042
2036,VEN,35207.706722561474
2037,VEN,35771.030030122456
2038,VEN,36343.36651060441
2039,VEN,36924.86037477409
2040,VEN,37515.65814077047
2041,VEN,38115.9086710228
2042,VEN,38725.76320975917
2043,VEN,39345.375421115314
2044,VEN,39974.90142785316
2045,VEN,40614.49985069881
2046,VEN,41264.331848309994
2047,VEN,41924.561157882956
2048,VEN,42595.35413640908
2049,VEN,43276.879802591626
2050,VEN,43969.309879433094
2020,VNM,17922.55608888889
2021,VNM,18209.316986311114
2022,VNM,18500.66605809209
2023,VNM,18796.676715021567
2024,VNM,19097.42354246191
2025,VNM,19402.9823191413
2026,VNM,19713.430036247562
2027,VNM,20028.844916827526
2028,VNM,20349.306435496765
2029,VNM,20674.895338464714
2030,VNM,21005.69366388015
2031,VNM,21341.784762502233
2032,VNM,21683.25331870227
2033,VNM,22030.185371801505
2034,VNM,22382.66833775033
2035,VNM,22740.791031154335
2036,VNM,23104.643687652802
2037,VNM,23474.317986655253
2038,VNM,23849.907074441733
2039,VNM,24231.505587632804
2040,VNM,24619.209677034927
2041,VNM,25013.117031867485
2042,VNM,25413.32690437737
2043,VNM,25819.940134847406
2044,VNM,26233.059177004965
2045,VNM,26652.788123837043
2046,VNM,27079.232733818437
2047,VNM,27512.50045755953
2048,VNM,27952.700464880487
2049,VNM,28399.94367231857
2050,VNM,28854.34277107567
2020,VUT,11954.00764444444
2021,VUT,12145.271766755552
2022,VUT,12339.59611502364
2023,VUT,12537.02965286402
2024,VUT,12737.622127309844
2025,VUT,12941.4240813468
2026,VUT,13148.48686664835
2027,VUT,13358.862656514724
2028,VUT,13572.604459018961
2029,VUT,13789.766130363265
2030,VUT,14010.402388449076
2031,VUT,14234.568826664263
2032,VUT,14462.321927890891
2033,VUT,14693.719078737144
2034,VUT,14928.818583996937
2035,VUT,15167.67968134089
2036,VUT,15410.362556242344
2037,VUT,15656.928357142224
2038,VUT,15907.439210856497
2039,VUT,16161.958238230203
2040,VUT,16420.549570041887
2041,VUT,16683.278363162557
2042,VUT,16950.21081697316
2043,VUT,17221.41419004473
2044,VUT,17496.956817085444
2045,VUT,17776.90812615881
2046,VUT,18061.33865617735
2047,VUT,18350.32007467619
2048,VUT,18643.92519587101
2049,VUT,18942.227999004946
2050,VUT,19245.303646989025
2020,WSM,0.0
2021,WSM,0.0
2022,WSM,0.0
2023,WSM,0.0
2024,WSM,0.0
2025,WSM,0.0
2026,WSM,0.0
2027,WSM,0.0
2028,WSM,0.0
2029,WSM,0.0
2030,WSM,0.0
2031,WSM,0.0
2032,WSM,0.0
2033,WSM,0.0
2034,WSM,0.0
2035,WSM,0.0
2036,WSM,0.0
2037,WSM,0.0
2038,WSM,0.0
2039,WSM,0.0
2040,WSM,0.0
2041,WSM,0.0
2042,WSM,0.0
2043,WSM,0.0
2044,WSM,0.0
2045,WSM,0.0
2046,WSM,0.0
2047,WSM,0.0
2048,WSM,0.0
2049,WSM,0.0
2050,WSM,0.0
2020,YEM,12393.929999999997
2021,YEM,12592.232879999998
2022,YEM,12793.708606079996
2023,YEM,12998.407943777276
2024,YEM,13206.382470877714
2025,YEM,13417.684590411756
2026,YEM,13632.367543858345
2027,YEM,13850.485424560078
2028,YEM,14072.09319135304
2029,YEM,14297.24668241469
2030,YEM,14526.002629333323
2031,YEM,14758.418671402658
2032,YEM,14994.553370145102
2033,YEM,15234.466224067422
2034,YEM,15478.2176836525
2035,YEM,15725.869166590941
2036,YEM,15977.483073256397
2037,YEM,16233.122802428501
2038,YEM,16492.852767267355
2039,YEM,16756.738411543636
2040,YEM,17024.84622612833
2041,YEM,17297.243765746385
2042,YEM,17573.99966599833
2043,YEM,17855.1836606543
2044,YEM,18140.86659922477
2045,YEM,18431.120464812368
2046,YEM,18726.018392249363
2047,YEM,19025.634686525354
2048,YEM,19330.04484150976
2049,YEM,19639.325558973916
2050,YEM,19953.5547679175
2020,ZAF,23054.1576
2021,ZAF,23423.0241216
2022,ZAF,23797.792507545597
2023,ZAF,24178.557187666327
2024,ZAF,24565.41410266899
2025,ZAF,24958.460728311693
2026,ZAF,25357.796099964682
2027,ZAF,25763.52083756412
2028,ZAF,26175.737170965145
2029,ZAF,26594.54896570059
2030,ZAF,27020.061749151795
2031,ZAF,27452.38273713823
2032,ZAF,27891.62086093244
2033,ZAF,28337.886794707356
2034,ZAF,28791.292983422674
2035,ZAF,29251.953671157436
2036,ZAF,29719.984929895956
2037,ZAF,30195.504688774294
2038,ZAF,30678.63276379468
2039,ZAF,31169.4908880154
2040,ZAF,31668.202742223646
2041,ZAF,32174.893986099225
2042,ZAF,32689.692289876813
2043,ZAF,33212.72736651484
2044,ZAF,33744.13100437908
2045,ZAF,34284.037100449146
2046,ZAF,34832.58169405633
2047,ZAF,35389.903001161234
2048,ZAF,35956.14144917981
2049,ZAF,36531.439712366686
2050,ZAF,37115.94274776456
2020,ZMB,5768.802844444445
2021,ZMB,5861.103689955557
2022,ZMB,5954.881348994845
2023,ZMB,6050.1594505787625
2024,ZMB,6146.962001788023
2025,ZMB,6245.313393816631
2026,ZMB,6345.238408117698
2027,ZMB,6446.762222647581
2028,ZMB,6549.910418209943
2029,ZMB,6654.708984901302
2030,ZMB,6761.184328659722
2031,ZMB,6869.363277918279
2032,ZMB,6979.273090364972
2033,ZMB,7090.941459810811
2034,ZMB,7204.396523167783
2035,ZMB,7319.666867538468
2036,ZMB,7436.781537419083
2037,ZMB,7555.77004201779
2038,ZMB,7676.662362690074
2039,ZMB,7799.488960493116
2040,ZMB,7924.280783861005
2041,ZMB,8051.069276402782
2042,ZMB,8179.886384825227
2043,ZMB,8310.76456698243
2044,ZMB,8443.736800054148
2045,ZMB,8578.836588855016
2046,ZMB,8716.097974276696
2047,ZMB,8855.555541865122
2048,ZMB,8997.244430534965
2049,ZMB,9141.200341423524
2050,ZMB,9287.4595468863
2020,ZWE,12664.8464
2021,ZWE,12867.4839424
2022,ZWE,13073.3636854784
2023,ZWE,13282.537504446054
2024,ZWE,13495.058104517191
2025,ZWE,13710.979034189466
2026,ZWE,13930.354698736499
2027,ZWE,14153.240373916284
2028,ZWE,14379.692219898943
2029,ZWE,14609.767295417329
2030,ZWE,14843.523572144004
2031,ZWE,15081.019949298308
2032,ZWE,15322.316268487082
2033,ZWE,15567.473328782875
2034,ZWE,15816.5529020434
2035,ZWE,16069.617748476096
2036,ZWE,16326.731632451712
2037,ZWE,16587.95933857094
2038,ZWE,16853.366687988077
2039,ZWE,17123.02055499589
2040,ZWE,17396.98888387582
2041,ZWE,17675.340706017832
2042,ZWE,17958.14615731412
2043,ZWE,18245.476495831146
2044,ZWE,18537.404119764444
2045,ZWE,18834.002585680675
2046,ZWE,19135.346627051567
2047,ZWE,19441.512173084393
2048,ZWE,19752.576367853744
2049,ZWE,20068.617589739402
2050,ZWE,20389.715471175234
