,Nation,iso_code3,Year,occrateinit_gnrl_occupancy
6271,Solomon Islands,SLB,2022,4.181218872870249
6272,Solomon Islands,SLB,2023,4.181218872870249
6273,Solomon Islands,SLB,2024,4.181218872870249
6274,Solomon Islands,SLB,2025,4.181218872870249
6275,Solomon Islands,SLB,2026,4.181218872870249
6276,Solomon Islands,SLB,2027,4.181218872870249
6277,Solomon Islands,SLB,2028,4.181218872870249
6278,Solomon Islands,SLB,2029,4.181218872870249
6279,Solomon Islands,SLB,2030,4.181218872870249
6280,Solomon Islands,SLB,2031,4.181218872870249
6281,Solomon Islands,SLB,2032,4.181218872870249
6282,Solomon Islands,SLB,2033,4.181218872870249
6283,Solomon Islands,SLB,2034,4.181218872870249
6284,Solomon Islands,SLB,2035,4.181218872870249
6285,Solomon Islands,SLB,2036,4.181218872870249
6286,Solomon Islands,SLB,2037,4.181218872870249
6287,Solomon Islands,SLB,2038,4.181218872870249
6288,Solomon Islands,SLB,2039,4.181218872870249
6289,Solomon Islands,SLB,2040,4.181218872870249
6290,Solomon Islands,SLB,2041,4.181218872870249
6291,Solomon Islands,SLB,2042,4.181218872870249
6292,Solomon Islands,SLB,2043,4.181218872870249
6293,Solomon Islands,SLB,2044,4.181218872870249
6294,Solomon Islands,SLB,2045,4.181218872870249
6295,Solomon Islands,SLB,2046,4.181218872870249
6296,Solomon Islands,SLB,2047,4.181218872870249
6297,Solomon Islands,SLB,2048,4.181218872870249
6298,Solomon Islands,SLB,2049,4.181218872870249
6299,Solomon Islands,SLB,2050,4.181218872870249
6300,Sierra Leone,SLE,2021,5.745555555555556
6301,Sierra Leone,SLE,2022,5.745555555555556
6302,Sierra Leone,SLE,2023,5.745555555555556
6303,Sierra Leone,SLE,2024,5.745555555555556
6304,Sierra Leone,SLE,2025,5.745555555555556
6305,Sierra Leone,SLE,2026,5.745555555555556
6306,Sierra Leone,SLE,2027,5.745555555555556
6307,Sierra Leone,SLE,2028,5.745555555555556
6308,Sierra Leone,SLE,2029,5.745555555555556
6309,Sierra Leone,SLE,2030,5.745555555555556
6310,Sierra Leone,SLE,2031,5.745555555555556
6311,Sierra Leone,SLE,2032,5.745555555555556
6312,Sierra Leone,SLE,2033,5.745555555555556
6313,Sierra Leone,SLE,2034,5.745555555555556
6314,Sierra Leone,SLE,2035,5.745555555555556
6315,Sierra Leone,SLE,2036,5.745555555555556
6316,Sierra Leone,SLE,2037,5.745555555555556
6317,Sierra Leone,SLE,2038,5.745555555555556
6318,Sierra Leone,SLE,2039,5.745555555555556
6319,Sierra Leone,SLE,2040,5.745555555555556
6320,Sierra Leone,SLE,2041,5.745555555555556
6321,Sierra Leone,SLE,2042,5.745555555555556
6322,Sierra Leone,SLE,2043,5.745555555555556
6323,Sierra Leone,SLE,2044,5.745555555555556
6324,Sierra Leone,SLE,2045,5.745555555555556
6325,Sierra Leone,SLE,2046,5.745555555555556
6326,Sierra Leone,SLE,2047,5.745555555555556
6327,Sierra Leone,SLE,2048,5.745555555555556
6328,Sierra Leone,SLE,2049,5.745555555555556
6329,Sierra Leone,SLE,2050,5.745555555555556
6330,El Salvador,SLV,2021,3.995
6331,El Salvador,SLV,2022,3.995
6332,El Salvador,SLV,2023,3.995
6333,El Salvador,SLV,2024,3.995
6334,El Salvador,SLV,2025,3.995
6335,El Salvador,SLV,2026,3.995
6336,El Salvador,SLV,2027,3.995
6337,El Salvador,SLV,2028,3.995
6338,El Salvador,SLV,2029,3.995
6339,El Salvador,SLV,2030,3.995
6340,El Salvador,SLV,2031,3.995
6341,El Salvador,SLV,2032,3.995
6342,El Salvador,SLV,2033,3.995
6343,El Salvador,SLV,2034,3.995
6344,El Salvador,SLV,2035,3.995
6345,El Salvador,SLV,2036,3.995
6346,El Salvador,SLV,2037,3.995
6347,El Salvador,SLV,2038,3.995
6348,El Salvador,SLV,2039,3.995
6349,El Salvador,SLV,2040,3.995
6350,El Salvador,SLV,2041,3.995
6351,El Salvador,SLV,2042,3.995
6352,El Salvador,SLV,2043,3.995
6353,El Salvador,SLV,2044,3.995
6354,El Salvador,SLV,2045,3.995
6355,El Salvador,SLV,2046,3.995
6356,El Salvador,SLV,2047,3.995
6357,El Salvador,SLV,2048,3.995
6358,El Salvador,SLV,2049,3.995
6359,El Salvador,SLV,2050,3.995
6360,San Marino,SMR,2021,4.181218872870249
6361,San Marino,SMR,2022,4.181218872870249
6362,San Marino,SMR,2023,4.181218872870249
6363,San Marino,SMR,2024,4.181218872870249
6364,San Marino,SMR,2025,4.181218872870249
6365,San Marino,SMR,2026,4.181218872870249
6366,San Marino,SMR,2027,4.181218872870249
6367,San Marino,SMR,2028,4.181218872870249
6368,San Marino,SMR,2029,4.181218872870249
6369,San Marino,SMR,2030,4.181218872870249
6370,San Marino,SMR,2031,4.181218872870249
6371,San Marino,SMR,2032,4.181218872870249
6372,San Marino,SMR,2033,4.181218872870249
6373,San Marino,SMR,2034,4.181218872870249
6374,San Marino,SMR,2035,4.181218872870249
6375,San Marino,SMR,2036,4.181218872870249
6376,San Marino,SMR,2037,4.181218872870249
6377,San Marino,SMR,2038,4.181218872870249
6378,San Marino,SMR,2039,4.181218872870249
6379,San Marino,SMR,2040,4.181218872870249
6380,San Marino,SMR,2041,4.181218872870249
6381,San Marino,SMR,2042,4.181218872870249
6382,San Marino,SMR,2043,4.181218872870249
6383,San Marino,SMR,2044,4.181218872870249
6384,San Marino,SMR,2045,4.181218872870249
6385,San Marino,SMR,2046,4.181218872870249
6386,San Marino,SMR,2047,4.181218872870249
6387,San Marino,SMR,2048,4.181218872870249
6388,San Marino,SMR,2049,4.181218872870249
6389,San Marino,SMR,2050,4.181218872870249
6390,Somalia,SOM,2021,5.925000000000001
6391,Somalia,SOM,2022,5.925000000000001
6392,Somalia,SOM,2023,5.925000000000001
6393,Somalia,SOM,2024,5.925000000000001
6394,Somalia,SOM,2025,5.925000000000001
6395,Somalia,SOM,2026,5.925000000000001
6396,Somalia,SOM,2027,5.925000000000001
6397,Somalia,SOM,2028,5.925000000000001
6398,Somalia,SOM,2029,5.925000000000001
6399,Somalia,SOM,2030,5.925000000000001
6400,Somalia,SOM,2031,5.925000000000001
6401,Somalia,SOM,2032,5.925000000000001
6402,Somalia,SOM,2033,5.925000000000001
6403,Somalia,SOM,2034,5.925000000000001
6404,Somalia,SOM,2035,5.925000000000001
6405,Somalia,SOM,2036,5.925000000000001
6406,Somalia,SOM,2037,5.925000000000001
6407,Somalia,SOM,2038,5.925000000000001
6408,Somalia,SOM,2039,5.925000000000001
6409,Somalia,SOM,2040,5.925000000000001
6410,Somalia,SOM,2041,5.925000000000001
6411,Somalia,SOM,2042,5.925000000000001
6412,Somalia,SOM,2043,5.925000000000001
6413,Somalia,SOM,2044,5.925000000000001
6414,Somalia,SOM,2045,5.925000000000001
6415,Somalia,SOM,2046,5.925000000000001
6416,Somalia,SOM,2047,5.925000000000001
6417,Somalia,SOM,2048,5.925000000000001
6418,Somalia,SOM,2049,5.925000000000001
6419,Somalia,SOM,2050,5.925000000000001
6420,Serbia,SRB,2021,3.0500000000000003
6421,Serbia,SRB,2022,3.0500000000000003
6422,Serbia,SRB,2023,3.0500000000000003
6423,Serbia,SRB,2024,3.0500000000000003
6424,Serbia,SRB,2025,3.0500000000000003
6425,Serbia,SRB,2026,3.0500000000000003
6426,Serbia,SRB,2027,3.0500000000000003
6427,Serbia,SRB,2028,3.0500000000000003
6428,Serbia,SRB,2029,3.0500000000000003
6429,Serbia,SRB,2030,3.0500000000000003
6430,Serbia,SRB,2031,3.0500000000000003
6431,Serbia,SRB,2032,3.0500000000000003
6432,Serbia,SRB,2033,3.0500000000000003
6433,Serbia,SRB,2034,3.0500000000000003
6434,Serbia,SRB,2035,3.0500000000000003
6435,Serbia,SRB,2036,3.0500000000000003
6436,Serbia,SRB,2037,3.0500000000000003
6437,Serbia,SRB,2038,3.0500000000000003
6438,Serbia,SRB,2039,3.0500000000000003
6439,Serbia,SRB,2040,3.0500000000000003
6440,Serbia,SRB,2041,3.0500000000000003
6441,Serbia,SRB,2042,3.0500000000000003
6442,Serbia,SRB,2043,3.0500000000000003
6443,Serbia,SRB,2044,3.0500000000000003
6444,Serbia,SRB,2045,3.0500000000000003
6445,Serbia,SRB,2046,3.0500000000000003
6446,Serbia,SRB,2047,3.0500000000000003
6447,Serbia,SRB,2048,3.0500000000000003
6448,Serbia,SRB,2049,3.0500000000000003
6449,Serbia,SRB,2050,3.0500000000000003
6450,Sub-Saharan Africa (excluding high income),SSA,2021,4.181218872870249
6451,Sub-Saharan Africa (excluding high income),SSA,2022,4.181218872870249
6452,Sub-Saharan Africa (excluding high income),SSA,2023,4.181218872870249
6453,Sub-Saharan Africa (excluding high income),SSA,2024,4.181218872870249
6454,Sub-Saharan Africa (excluding high income),SSA,2025,4.181218872870249
6455,Sub-Saharan Africa (excluding high income),SSA,2026,4.181218872870249
6456,Sub-Saharan Africa (excluding high income),SSA,2027,4.181218872870249
6457,Sub-Saharan Africa (excluding high income),SSA,2028,4.181218872870249
6458,Sub-Saharan Africa (excluding high income),SSA,2029,4.181218872870249
6459,Sub-Saharan Africa (excluding high income),SSA,2030,4.181218872870249
6460,Sub-Saharan Africa (excluding high income),SSA,2031,4.181218872870249
6461,Sub-Saharan Africa (excluding high income),SSA,2032,4.181218872870249
6462,Sub-Saharan Africa (excluding high income),SSA,2033,4.181218872870249
6463,Sub-Saharan Africa (excluding high income),SSA,2034,4.181218872870249
6464,Sub-Saharan Africa (excluding high income),SSA,2035,4.181218872870249
6465,Sub-Saharan Africa (excluding high income),SSA,2036,4.181218872870249
6466,Sub-Saharan Africa (excluding high income),SSA,2037,4.181218872870249
6467,Sub-Saharan Africa (excluding high income),SSA,2038,4.181218872870249
6468,Sub-Saharan Africa (excluding high income),SSA,2039,4.181218872870249
6469,Sub-Saharan Africa (excluding high income),SSA,2040,4.181218872870249
6470,Sub-Saharan Africa (excluding high income),SSA,2041,4.181218872870249
6471,Sub-Saharan Africa (excluding high income),SSA,2042,4.181218872870249
6472,Sub-Saharan Africa (excluding high income),SSA,2043,4.181218872870249
6473,Sub-Saharan Africa (excluding high income),SSA,2044,4.181218872870249
6474,Sub-Saharan Africa (excluding high income),SSA,2045,4.181218872870249
6475,Sub-Saharan Africa (excluding high income),SSA,2046,4.181218872870249
6476,Sub-Saharan Africa (excluding high income),SSA,2047,4.181218872870249
6477,Sub-Saharan Africa (excluding high income),SSA,2048,4.181218872870249
6478,Sub-Saharan Africa (excluding high income),SSA,2049,4.181218872870249
6479,Sub-Saharan Africa (excluding high income),SSA,2050,4.181218872870249
6480,South Sudan,SSD,2021,5.830000000000001
6481,South Sudan,SSD,2022,5.830000000000001
6482,South Sudan,SSD,2023,5.830000000000001
6483,South Sudan,SSD,2024,5.830000000000001
6484,South Sudan,SSD,2025,5.830000000000001
6485,South Sudan,SSD,2026,5.830000000000001
6486,South Sudan,SSD,2027,5.830000000000001
6487,South Sudan,SSD,2028,5.830000000000001
6488,South Sudan,SSD,2029,5.830000000000001
6489,South Sudan,SSD,2030,5.830000000000001
6490,South Sudan,SSD,2031,5.830000000000001
6491,South Sudan,SSD,2032,5.830000000000001
6492,South Sudan,SSD,2033,5.830000000000001
6493,South Sudan,SSD,2034,5.830000000000001
6494,South Sudan,SSD,2035,5.830000000000001
6495,South Sudan,SSD,2036,5.830000000000001
6496,South Sudan,SSD,2037,5.830000000000001
6497,South Sudan,SSD,2038,5.830000000000001
6498,South Sudan,SSD,2039,5.830000000000001
6499,South Sudan,SSD,2040,5.830000000000001
6500,South Sudan,SSD,2041,5.830000000000001
6501,South Sudan,SSD,2042,5.830000000000001
6502,South Sudan,SSD,2043,5.830000000000001
6503,South Sudan,SSD,2044,5.830000000000001
6504,South Sudan,SSD,2045,5.830000000000001
6505,South Sudan,SSD,2046,5.830000000000001
6506,South Sudan,SSD,2047,5.830000000000001
6507,South Sudan,SSD,2048,5.830000000000001
6508,South Sudan,SSD,2049,5.830000000000001
6509,South Sudan,SSD,2050,5.830000000000001
6510,Sub-Saharan Africa,SSF,2021,4.181218872870249
6511,Sub-Saharan Africa,SSF,2022,4.181218872870249
6512,Sub-Saharan Africa,SSF,2023,4.181218872870249
6513,Sub-Saharan Africa,SSF,2024,4.181218872870249
6514,Sub-Saharan Africa,SSF,2025,4.181218872870249
6515,Sub-Saharan Africa,SSF,2026,4.181218872870249
6516,Sub-Saharan Africa,SSF,2027,4.181218872870249
6517,Sub-Saharan Africa,SSF,2028,4.181218872870249
6518,Sub-Saharan Africa,SSF,2029,4.181218872870249
6519,Sub-Saharan Africa,SSF,2030,4.181218872870249
6520,Sub-Saharan Africa,SSF,2031,4.181218872870249
6521,Sub-Saharan Africa,SSF,2032,4.181218872870249
6522,Sub-Saharan Africa,SSF,2033,4.181218872870249
6523,Sub-Saharan Africa,SSF,2034,4.181218872870249
6524,Sub-Saharan Africa,SSF,2035,4.181218872870249
6525,Sub-Saharan Africa,SSF,2036,4.181218872870249
6526,Sub-Saharan Africa,SSF,2037,4.181218872870249
6527,Sub-Saharan Africa,SSF,2038,4.181218872870249
6528,Sub-Saharan Africa,SSF,2039,4.181218872870249
6529,Sub-Saharan Africa,SSF,2040,4.181218872870249
6530,Sub-Saharan Africa,SSF,2041,4.181218872870249
6531,Sub-Saharan Africa,SSF,2042,4.181218872870249
6532,Sub-Saharan Africa,SSF,2043,4.181218872870249
6533,Sub-Saharan Africa,SSF,2044,4.181218872870249
6534,Sub-Saharan Africa,SSF,2045,4.181218872870249
6535,Sub-Saharan Africa,SSF,2046,4.181218872870249
6536,Sub-Saharan Africa,SSF,2047,4.181218872870249
6537,Sub-Saharan Africa,SSF,2048,4.181218872870249
6538,Sub-Saharan Africa,SSF,2049,4.181218872870249
6539,Sub-Saharan Africa,SSF,2050,4.181218872870249
6540,Small states,SST,2021,4.181218872870249
6541,Small states,SST,2022,4.181218872870249
6542,Small states,SST,2023,4.181218872870249
6543,Small states,SST,2024,4.181218872870249
6544,Small states,SST,2025,4.181218872870249
6545,Small states,SST,2026,4.181218872870249
6546,Small states,SST,2027,4.181218872870249
6547,Small states,SST,2028,4.181218872870249
6548,Small states,SST,2029,4.181218872870249
6549,Small states,SST,2030,4.181218872870249
6550,Small states,SST,2031,4.181218872870249
6551,Small states,SST,2032,4.181218872870249
6552,Small states,SST,2033,4.181218872870249
6553,Small states,SST,2034,4.181218872870249
6554,Small states,SST,2035,4.181218872870249
6555,Small states,SST,2036,4.181218872870249
6556,Small states,SST,2037,4.181218872870249
6557,Small states,SST,2038,4.181218872870249
6558,Small states,SST,2039,4.181218872870249
6559,Small states,SST,2040,4.181218872870249
6560,Small states,SST,2041,4.181218872870249
6561,Small states,SST,2042,4.181218872870249
6562,Small states,SST,2043,4.181218872870249
6563,Small states,SST,2044,4.181218872870249
6564,Small states,SST,2045,4.181218872870249
6565,Small states,SST,2046,4.181218872870249
6566,Small states,SST,2047,4.181218872870249
6567,Small states,SST,2048,4.181218872870249
6568,Small states,SST,2049,4.181218872870249
6569,Small states,SST,2050,4.181218872870249
6570,Sao Tome and Principe,STP,2021,4.0225
6571,Sao Tome and Principe,STP,2022,4.0225
6572,Sao Tome and Principe,STP,2023,4.0225
6573,Sao Tome and Principe,STP,2024,4.0225
6574,Sao Tome and Principe,STP,2025,4.0225
6575,Sao Tome and Principe,STP,2026,4.0225
6576,Sao Tome and Principe,STP,2027,4.0225
6577,Sao Tome and Principe,STP,2028,4.0225
6578,Sao Tome and Principe,STP,2029,4.0225
6579,Sao Tome and Principe,STP,2030,4.0225
6580,Sao Tome and Principe,STP,2031,4.0225
6581,Sao Tome and Principe,STP,2032,4.0225
6582,Sao Tome and Principe,STP,2033,4.0225
6583,Sao Tome and Principe,STP,2034,4.0225
6584,Sao Tome and Principe,STP,2035,4.0225
6585,Sao Tome and Principe,STP,2036,4.0225
6586,Sao Tome and Principe,STP,2037,4.0225
6587,Sao Tome and Principe,STP,2038,4.0225
6588,Sao Tome and Principe,STP,2039,4.0225
6589,Sao Tome and Principe,STP,2040,4.0225
6590,Sao Tome and Principe,STP,2041,4.0225
6591,Sao Tome and Principe,STP,2042,4.0225
6592,Sao Tome and Principe,STP,2043,4.0225
6593,Sao Tome and Principe,STP,2044,4.0225
6594,Sao Tome and Principe,STP,2045,4.0225
6595,Sao Tome and Principe,STP,2046,4.0225
6596,Sao Tome and Principe,STP,2047,4.0225
6597,Sao Tome and Principe,STP,2048,4.0225
6598,Sao Tome and Principe,STP,2049,4.0225
6599,Sao Tome and Principe,STP,2050,4.0225
6600,Suriname,SUR,2021,3.872
6601,Suriname,SUR,2022,3.872
6602,Suriname,SUR,2023,3.872
6603,Suriname,SUR,2024,3.872
6604,Suriname,SUR,2025,3.872
6605,Suriname,SUR,2026,3.872
6606,Suriname,SUR,2027,3.872
6607,Suriname,SUR,2028,3.872
6608,Suriname,SUR,2029,3.872
6609,Suriname,SUR,2030,3.872
6610,Suriname,SUR,2031,3.872
6611,Suriname,SUR,2032,3.872
6612,Suriname,SUR,2033,3.872
6613,Suriname,SUR,2034,3.872
6614,Suriname,SUR,2035,3.872
6615,Suriname,SUR,2036,3.872
6616,Suriname,SUR,2037,3.872
6617,Suriname,SUR,2038,3.872
6618,Suriname,SUR,2039,3.872
6619,Suriname,SUR,2040,3.872
6620,Suriname,SUR,2041,3.872
6621,Suriname,SUR,2042,3.872
6622,Suriname,SUR,2043,3.872
6623,Suriname,SUR,2044,3.872
6624,Suriname,SUR,2045,3.872
6625,Suriname,SUR,2046,3.872
6626,Suriname,SUR,2047,3.872
6627,Suriname,SUR,2048,3.872
6628,Suriname,SUR,2049,3.872
6629,Suriname,SUR,2050,3.872
6630,Slovak Republic,SVK,2021,4.181218872870249
6631,Slovak Republic,SVK,2022,4.181218872870249
6632,Slovak Republic,SVK,2023,4.181218872870249
6633,Slovak Republic,SVK,2024,4.181218872870249
6634,Slovak Republic,SVK,2025,4.181218872870249
6635,Slovak Republic,SVK,2026,4.181218872870249
6636,Slovak Republic,SVK,2027,4.181218872870249
6637,Slovak Republic,SVK,2028,4.181218872870249
6638,Slovak Republic,SVK,2029,4.181218872870249
6639,Slovak Republic,SVK,2030,4.181218872870249
6640,Slovak Republic,SVK,2031,4.181218872870249
6641,Slovak Republic,SVK,2032,4.181218872870249
6642,Slovak Republic,SVK,2033,4.181218872870249
6643,Slovak Republic,SVK,2034,4.181218872870249
6644,Slovak Republic,SVK,2035,4.181218872870249
6645,Slovak Republic,SVK,2036,4.181218872870249
6646,Slovak Republic,SVK,2037,4.181218872870249
6647,Slovak Republic,SVK,2038,4.181218872870249
6648,Slovak Republic,SVK,2039,4.181218872870249
6649,Slovak Republic,SVK,2040,4.181218872870249
6650,Slovak Republic,SVK,2041,4.181218872870249
6651,Slovak Republic,SVK,2042,4.181218872870249
6652,Slovak Republic,SVK,2043,4.181218872870249
6653,Slovak Republic,SVK,2044,4.181218872870249
6654,Slovak Republic,SVK,2045,4.181218872870249
6655,Slovak Republic,SVK,2046,4.181218872870249
6656,Slovak Republic,SVK,2047,4.181218872870249
6657,Slovak Republic,SVK,2048,4.181218872870249
6658,Slovak Republic,SVK,2049,4.181218872870249
6659,Slovak Republic,SVK,2050,4.181218872870249
6660,Slovenia,SVN,2021,2.6480000000000006
6661,Slovenia,SVN,2022,2.6480000000000006
6662,Slovenia,SVN,2023,2.6480000000000006
6663,Slovenia,SVN,2024,2.6480000000000006
6664,Slovenia,SVN,2025,2.6480000000000006
6665,Slovenia,SVN,2026,2.6480000000000006
6666,Slovenia,SVN,2027,2.6480000000000006
6667,Slovenia,SVN,2028,2.6480000000000006
6668,Slovenia,SVN,2029,2.6480000000000006
6669,Slovenia,SVN,2030,2.6480000000000006
6670,Slovenia,SVN,2031,2.6480000000000006
6671,Slovenia,SVN,2032,2.6480000000000006
6672,Slovenia,SVN,2033,2.6480000000000006
6673,Slovenia,SVN,2034,2.6480000000000006
6674,Slovenia,SVN,2035,2.6480000000000006
6675,Slovenia,SVN,2036,2.6480000000000006
6676,Slovenia,SVN,2037,2.6480000000000006
6677,Slovenia,SVN,2038,2.6480000000000006
6678,Slovenia,SVN,2039,2.6480000000000006
6679,Slovenia,SVN,2040,2.6480000000000006
6680,Slovenia,SVN,2041,2.6480000000000006
6681,Slovenia,SVN,2042,2.6480000000000006
6682,Slovenia,SVN,2043,2.6480000000000006
6683,Slovenia,SVN,2044,2.6480000000000006
6684,Slovenia,SVN,2045,2.6480000000000006
6685,Slovenia,SVN,2046,2.6480000000000006
6686,Slovenia,SVN,2047,2.6480000000000006
6687,Slovenia,SVN,2048,2.6480000000000006
6688,Slovenia,SVN,2049,2.6480000000000006
6689,Slovenia,SVN,2050,2.6480000000000006
6690,Sweden,SWE,2021,4.181218872870249
6691,Sweden,SWE,2022,4.181218872870249
6692,Sweden,SWE,2023,4.181218872870249
6693,Sweden,SWE,2024,4.181218872870249
6694,Sweden,SWE,2025,4.181218872870249
6695,Sweden,SWE,2026,4.181218872870249
6696,Sweden,SWE,2027,4.181218872870249
6697,Sweden,SWE,2028,4.181218872870249
6698,Sweden,SWE,2029,4.181218872870249
6699,Sweden,SWE,2030,4.181218872870249
6700,Sweden,SWE,2031,4.181218872870249
6701,Sweden,SWE,2032,4.181218872870249
6702,Sweden,SWE,2033,4.181218872870249
6703,Sweden,SWE,2034,4.181218872870249
6704,Sweden,SWE,2035,4.181218872870249
6705,Sweden,SWE,2036,4.181218872870249
6706,Sweden,SWE,2037,4.181218872870249
6707,Sweden,SWE,2038,4.181218872870249
6708,Sweden,SWE,2039,4.181218872870249
6709,Sweden,SWE,2040,4.181218872870249
6710,Sweden,SWE,2041,4.181218872870249
6711,Sweden,SWE,2042,4.181218872870249
6712,Sweden,SWE,2043,4.181218872870249
6713,Sweden,SWE,2044,4.181218872870249
6714,Sweden,SWE,2045,4.181218872870249
6715,Sweden,SWE,2046,4.181218872870249
6716,Sweden,SWE,2047,4.181218872870249
6717,Sweden,SWE,2048,4.181218872870249
6718,Sweden,SWE,2049,4.181218872870249
6719,Sweden,SWE,2050,4.181218872870249
6720,Eswatini,SWZ,2021,4.638
6721,Eswatini,SWZ,2022,4.638
6722,Eswatini,SWZ,2023,4.638
6723,Eswatini,SWZ,2024,4.638
6724,Eswatini,SWZ,2025,4.638
6725,Eswatini,SWZ,2026,4.638
6726,Eswatini,SWZ,2027,4.638
6727,Eswatini,SWZ,2028,4.638
6728,Eswatini,SWZ,2029,4.638
6729,Eswatini,SWZ,2030,4.638
6730,Eswatini,SWZ,2031,4.638
6731,Eswatini,SWZ,2032,4.638
6732,Eswatini,SWZ,2033,4.638
6733,Eswatini,SWZ,2034,4.638
6734,Eswatini,SWZ,2035,4.638
6735,Eswatini,SWZ,2036,4.638
6736,Eswatini,SWZ,2037,4.638
6737,Eswatini,SWZ,2038,4.638
6738,Eswatini,SWZ,2039,4.638
6739,Eswatini,SWZ,2040,4.638
6740,Eswatini,SWZ,2041,4.638
6741,Eswatini,SWZ,2042,4.638
6742,Eswatini,SWZ,2043,4.638
6743,Eswatini,SWZ,2044,4.638
6744,Eswatini,SWZ,2045,4.638
6745,Eswatini,SWZ,2046,4.638
6746,Eswatini,SWZ,2047,4.638
6747,Eswatini,SWZ,2048,4.638
6748,Eswatini,SWZ,2049,4.638
6749,Eswatini,SWZ,2050,4.638
6750,Sint Maarten (Dutch part),SXM,2021,2.58
6751,Sint Maarten (Dutch part),SXM,2022,2.58
6752,Sint Maarten (Dutch part),SXM,2023,2.58
6753,Sint Maarten (Dutch part),SXM,2024,2.58
6754,Sint Maarten (Dutch part),SXM,2025,2.58
6755,Sint Maarten (Dutch part),SXM,2026,2.58
6756,Sint Maarten (Dutch part),SXM,2027,2.58
6757,Sint Maarten (Dutch part),SXM,2028,2.58
6758,Sint Maarten (Dutch part),SXM,2029,2.58
6759,Sint Maarten (Dutch part),SXM,2030,2.58
6760,Sint Maarten (Dutch part),SXM,2031,2.58
6761,Sint Maarten (Dutch part),SXM,2032,2.58
6762,Sint Maarten (Dutch part),SXM,2033,2.58
6763,Sint Maarten (Dutch part),SXM,2034,2.58
6764,Sint Maarten (Dutch part),SXM,2035,2.58
6765,Sint Maarten (Dutch part),SXM,2036,2.58
6766,Sint Maarten (Dutch part),SXM,2037,2.58
6767,Sint Maarten (Dutch part),SXM,2038,2.58
6768,Sint Maarten (Dutch part),SXM,2039,2.58
6769,Sint Maarten (Dutch part),SXM,2040,2.58
6770,Sint Maarten (Dutch part),SXM,2041,2.58
6771,Sint Maarten (Dutch part),SXM,2042,2.58
6772,Sint Maarten (Dutch part),SXM,2043,2.58
6773,Sint Maarten (Dutch part),SXM,2044,2.58
6774,Sint Maarten (Dutch part),SXM,2045,2.58
6775,Sint Maarten (Dutch part),SXM,2046,2.58
6776,Sint Maarten (Dutch part),SXM,2047,2.58
6777,Sint Maarten (Dutch part),SXM,2048,2.58
6778,Sint Maarten (Dutch part),SXM,2049,2.58
6779,Sint Maarten (Dutch part),SXM,2050,2.58
6780,Seychelles,SYC,2021,3.78
6781,Seychelles,SYC,2022,3.78
6782,Seychelles,SYC,2023,3.78
6783,Seychelles,SYC,2024,3.78
6784,Seychelles,SYC,2025,3.78
6785,Seychelles,SYC,2026,3.78
6786,Seychelles,SYC,2027,3.78
6787,Seychelles,SYC,2028,3.78
6788,Seychelles,SYC,2029,3.78
6789,Seychelles,SYC,2030,3.78
6790,Seychelles,SYC,2031,3.78
6791,Seychelles,SYC,2032,3.78
6792,Seychelles,SYC,2033,3.78
6793,Seychelles,SYC,2034,3.78
6794,Seychelles,SYC,2035,3.78
6795,Seychelles,SYC,2036,3.78
6796,Seychelles,SYC,2037,3.78
6797,Seychelles,SYC,2038,3.78
6798,Seychelles,SYC,2039,3.78
6799,Seychelles,SYC,2040,3.78
6800,Seychelles,SYC,2041,3.78
6801,Seychelles,SYC,2042,3.78
6802,Seychelles,SYC,2043,3.78
6803,Seychelles,SYC,2044,3.78
6804,Seychelles,SYC,2045,3.78
6805,Seychelles,SYC,2046,3.78
6806,Seychelles,SYC,2047,3.78
6807,Seychelles,SYC,2048,3.78
6808,Seychelles,SYC,2049,3.78
6809,Seychelles,SYC,2050,3.78
6810,Syrian Arab Republic,SYR,2021,5.65
6811,Syrian Arab Republic,SYR,2022,5.65
6812,Syrian Arab Republic,SYR,2023,5.65
6813,Syrian Arab Republic,SYR,2024,5.65
6814,Syrian Arab Republic,SYR,2025,5.65
6815,Syrian Arab Republic,SYR,2026,5.65
6816,Syrian Arab Republic,SYR,2027,5.65
6817,Syrian Arab Republic,SYR,2028,5.65
6818,Syrian Arab Republic,SYR,2029,5.65
6819,Syrian Arab Republic,SYR,2030,5.65
6820,Syrian Arab Republic,SYR,2031,5.65
6821,Syrian Arab Republic,SYR,2032,5.65
6822,Syrian Arab Republic,SYR,2033,5.65
6823,Syrian Arab Republic,SYR,2034,5.65
6824,Syrian Arab Republic,SYR,2035,5.65
6825,Syrian Arab Republic,SYR,2036,5.65
6826,Syrian Arab Republic,SYR,2037,5.65
6827,Syrian Arab Republic,SYR,2038,5.65
6828,Syrian Arab Republic,SYR,2039,5.65
6829,Syrian Arab Republic,SYR,2040,5.65
6830,Syrian Arab Republic,SYR,2041,5.65
6831,Syrian Arab Republic,SYR,2042,5.65
6832,Syrian Arab Republic,SYR,2043,5.65
6833,Syrian Arab Republic,SYR,2044,5.65
6834,Syrian Arab Republic,SYR,2045,5.65
6835,Syrian Arab Republic,SYR,2046,5.65
6836,Syrian Arab Republic,SYR,2047,5.65
6837,Syrian Arab Republic,SYR,2048,5.65
6838,Syrian Arab Republic,SYR,2049,5.65
6839,Syrian Arab Republic,SYR,2050,5.65
6840,Turks and Caicos Islands,TCA,2021,2.37
