iso_code3,Nation,Year,yf_agrc_fruits_tonne_ha
RUS,Russian Federation,2035,6.228511764705883
RUS,Russian Federation,2036,6.228511764705883
RUS,Russian Federation,2037,6.228511764705883
RUS,Russian Federation,2038,6.228511764705883
RUS,Russian Federation,2039,6.228511764705883
RUS,Russian Federation,2040,6.228511764705883
RUS,Russian Federation,2041,6.228511764705883
RUS,Russian Federation,2042,6.228511764705883
RUS,Russian Federation,2043,6.228511764705883
RUS,Russian Federation,2044,6.228511764705883
RUS,Russian Federation,2045,6.228511764705883
RUS,Russian Federation,2046,6.228511764705883
RUS,Russian Federation,2047,6.228511764705883
RUS,Russian Federation,2048,6.228511764705883
RUS,Russian Federation,2049,6.228511764705883
RUS,Russian Federation,2050,6.228511764705883
RWA,Rwanda,2020,9.86843
RWA,Rwanda,2021,9.86843
RWA,Rwanda,2022,9.86843
RWA,Rwanda,2023,9.86843
RWA,Rwanda,2024,9.86843
RWA,Rwanda,2025,9.86843
RWA,Rwanda,2026,9.86843
RWA,Rwanda,2027,9.86843
RWA,Rwanda,2028,9.86843
RWA,Rwanda,2029,9.86843
RWA,Rwanda,2030,9.86843
RWA,Rwanda,2031,9.86843
RWA,Rwanda,2032,9.86843
RWA,Rwanda,2033,9.86843
RWA,Rwanda,2034,9.86843
RWA,Rwanda,2035,9.86843
RWA,Rwanda,2036,9.86843
RWA,Rwanda,2037,9.86843
RWA,Rwanda,2038,9.86843
RWA,Rwanda,2039,9.86843
RWA,Rwanda,2040,9.86843
RWA,Rwanda,2041,9.86843
RWA,Rwanda,2042,9.86843
RWA,Rwanda,2043,9.86843
RWA,Rwanda,2044,9.86843
RWA,Rwanda,2045,9.86843
RWA,Rwanda,2046,9.86843
RWA,Rwanda,2047,9.86843
RWA,Rwanda,2048,9.86843
RWA,Rwanda,2049,9.86843
RWA,Rwanda,2050,9.86843
SAU,Saudi Arabia,2020,12.431585714285715
SAU,Saudi Arabia,2021,12.431585714285715
SAU,Saudi Arabia,2022,12.431585714285715
SAU,Saudi Arabia,2023,12.431585714285715
SAU,Saudi Arabia,2024,12.431585714285715
SAU,Saudi Arabia,2025,12.431585714285715
SAU,Saudi Arabia,2026,12.431585714285715
SAU,Saudi Arabia,2027,12.431585714285715
SAU,Saudi Arabia,2028,12.431585714285715
SAU,Saudi Arabia,2029,12.431585714285715
SAU,Saudi Arabia,2030,12.431585714285715
SAU,Saudi Arabia,2031,12.431585714285715
SAU,Saudi Arabia,2032,12.431585714285715
SAU,Saudi Arabia,2033,12.431585714285715
SAU,Saudi Arabia,2034,12.431585714285715
SAU,Saudi Arabia,2035,12.431585714285715
SAU,Saudi Arabia,2036,12.431585714285715
SAU,Saudi Arabia,2037,12.431585714285715
SAU,Saudi Arabia,2038,12.431585714285715
SAU,Saudi Arabia,2039,12.431585714285715
SAU,Saudi Arabia,2040,12.431585714285715
SAU,Saudi Arabia,2041,12.431585714285715
SAU,Saudi Arabia,2042,12.431585714285715
SAU,Saudi Arabia,2043,12.431585714285715
SAU,Saudi Arabia,2044,12.431585714285715
SAU,Saudi Arabia,2045,12.431585714285715
SAU,Saudi Arabia,2046,12.431585714285715
SAU,Saudi Arabia,2047,12.431585714285715
SAU,Saudi Arabia,2048,12.431585714285715
SAU,Saudi Arabia,2049,12.431585714285715
SAU,Saudi Arabia,2050,12.431585714285715
SDN,Sudan,2020,11.541287500000001
SDN,Sudan,2021,11.541287500000001
SDN,Sudan,2022,11.541287500000001
SDN,Sudan,2023,11.541287500000001
SDN,Sudan,2024,11.541287500000001
SDN,Sudan,2025,11.541287500000001
SDN,Sudan,2026,11.541287500000001
SDN,Sudan,2027,11.541287500000001
SDN,Sudan,2028,11.541287500000001
SDN,Sudan,2029,11.541287500000001
SDN,Sudan,2030,11.541287500000001
SDN,Sudan,2031,11.541287500000001
SDN,Sudan,2032,11.541287500000001
SDN,Sudan,2033,11.541287500000001
SDN,Sudan,2034,11.541287500000001
SDN,Sudan,2035,11.541287500000001
SDN,Sudan,2036,11.541287500000001
SDN,Sudan,2037,11.541287500000001
SDN,Sudan,2038,11.541287500000001
SDN,Sudan,2039,11.541287500000001
SDN,Sudan,2040,11.541287500000001
SDN,Sudan,2041,11.541287500000001
SDN,Sudan,2042,11.541287500000001
SDN,Sudan,2043,11.541287500000001
SDN,Sudan,2044,11.541287500000001
SDN,Sudan,2045,11.541287500000001
SDN,Sudan,2046,11.541287500000001
SDN,Sudan,2047,11.541287500000001
SDN,Sudan,2048,11.541287500000001
SDN,Sudan,2049,11.541287500000001
SDN,Sudan,2050,11.541287500000001
SEN,Senegal,2020,9.121916666666667
SEN,Senegal,2021,9.121916666666667
SEN,Senegal,2022,9.121916666666667
SEN,Senegal,2023,9.121916666666667
SEN,Senegal,2024,9.121916666666667
SEN,Senegal,2025,9.121916666666667
SEN,Senegal,2026,9.121916666666667
SEN,Senegal,2027,9.121916666666667
SEN,Senegal,2028,9.121916666666667
SEN,Senegal,2029,9.121916666666667
SEN,Senegal,2030,9.121916666666667
SEN,Senegal,2031,9.121916666666667
SEN,Senegal,2032,9.121916666666667
SEN,Senegal,2033,9.121916666666667
SEN,Senegal,2034,9.121916666666667
SEN,Senegal,2035,9.121916666666667
SEN,Senegal,2036,9.121916666666667
SEN,Senegal,2037,9.121916666666667
SEN,Senegal,2038,9.121916666666667
SEN,Senegal,2039,9.121916666666667
SEN,Senegal,2040,9.121916666666667
SEN,Senegal,2041,9.121916666666667
SEN,Senegal,2042,9.121916666666667
SEN,Senegal,2043,9.121916666666667
SEN,Senegal,2044,9.121916666666667
SEN,Senegal,2045,9.121916666666667
SEN,Senegal,2046,9.121916666666667
SEN,Senegal,2047,9.121916666666667
SEN,Senegal,2048,9.121916666666667
SEN,Senegal,2049,9.121916666666667
SEN,Senegal,2050,9.121916666666667
SGP,Singapore,2020,4.83825
SGP,Singapore,2021,4.83825
SGP,Singapore,2022,4.83825
SGP,Singapore,2023,4.83825
SGP,Singapore,2024,4.83825
SGP,Singapore,2025,4.83825
SGP,Singapore,2026,4.83825
SGP,Singapore,2027,4.83825
SGP,Singapore,2028,4.83825
SGP,Singapore,2029,4.83825
SGP,Singapore,2030,4.83825
SGP,Singapore,2031,4.83825
SGP,Singapore,2032,4.83825
SGP,Singapore,2033,4.83825
SGP,Singapore,2034,4.83825
SGP,Singapore,2035,4.83825
SGP,Singapore,2036,4.83825
SGP,Singapore,2037,4.83825
SGP,Singapore,2038,4.83825
SGP,Singapore,2039,4.83825
SGP,Singapore,2040,4.83825
SGP,Singapore,2041,4.83825
SGP,Singapore,2042,4.83825
SGP,Singapore,2043,4.83825
SGP,Singapore,2044,4.83825
SGP,Singapore,2045,4.83825
SGP,Singapore,2046,4.83825
SGP,Singapore,2047,4.83825
SGP,Singapore,2048,4.83825
SGP,Singapore,2049,4.83825
SGP,Singapore,2050,4.83825
SLB,Solomon Islands,2020,6.923133333333333
SLB,Solomon Islands,2021,6.923133333333333
SLB,Solomon Islands,2022,6.923133333333333
SLB,Solomon Islands,2023,6.923133333333333
SLB,Solomon Islands,2024,6.923133333333333
SLB,Solomon Islands,2025,6.923133333333333
SLB,Solomon Islands,2026,6.923133333333333
SLB,Solomon Islands,2027,6.923133333333333
SLB,Solomon Islands,2028,6.923133333333333
SLB,Solomon Islands,2029,6.923133333333333
SLB,Solomon Islands,2030,6.923133333333333
SLB,Solomon Islands,2031,6.923133333333333
SLB,Solomon Islands,2032,6.923133333333333
SLB,Solomon Islands,2033,6.923133333333333
SLB,Solomon Islands,2034,6.923133333333333
SLB,Solomon Islands,2035,6.923133333333333
SLB,Solomon Islands,2036,6.923133333333333
SLB,Solomon Islands,2037,6.923133333333333
SLB,Solomon Islands,2038,6.923133333333333
SLB,Solomon Islands,2039,6.923133333333333
SLB,Solomon Islands,2040,6.923133333333333
SLB,Solomon Islands,2041,6.923133333333333
SLB,Solomon Islands,2042,6.923133333333333
SLB,Solomon Islands,2043,6.923133333333333
SLB,Solomon Islands,2044,6.923133333333333
SLB,Solomon Islands,2045,6.923133333333333
SLB,Solomon Islands,2046,6.923133333333333
SLB,Solomon Islands,2047,6.923133333333333
SLB,Solomon Islands,2048,6.923133333333333
SLB,Solomon Islands,2049,6.923133333333333
SLB,Solomon Islands,2050,6.923133333333333
SLE,Sierra Leone,2020,4.25698
SLE,Sierra Leone,2021,4.25698
SLE,Sierra Leone,2022,4.25698
SLE,Sierra Leone,2023,4.25698
SLE,Sierra Leone,2024,4.25698
SLE,Sierra Leone,2025,4.25698
SLE,Sierra Leone,2026,4.25698
SLE,Sierra Leone,2027,4.25698
SLE,Sierra Leone,2028,4.25698
SLE,Sierra Leone,2029,4.25698
SLE,Sierra Leone,2030,4.25698
SLE,Sierra Leone,2031,4.25698
SLE,Sierra Leone,2032,4.25698
SLE,Sierra Leone,2033,4.25698
SLE,Sierra Leone,2034,4.25698
SLE,Sierra Leone,2035,4.25698
SLE,Sierra Leone,2036,4.25698
SLE,Sierra Leone,2037,4.25698
SLE,Sierra Leone,2038,4.25698
SLE,Sierra Leone,2039,4.25698
SLE,Sierra Leone,2040,4.25698
SLE,Sierra Leone,2041,4.25698
SLE,Sierra Leone,2042,4.25698
SLE,Sierra Leone,2043,4.25698
SLE,Sierra Leone,2044,4.25698
SLE,Sierra Leone,2045,4.25698
SLE,Sierra Leone,2046,4.25698
SLE,Sierra Leone,2047,4.25698
SLE,Sierra Leone,2048,4.25698
SLE,Sierra Leone,2049,4.25698
SLE,Sierra Leone,2050,4.25698
SLV,El Salvador,2020,18.212792307692308
SLV,El Salvador,2021,18.212792307692308
SLV,El Salvador,2022,18.212792307692308
SLV,El Salvador,2023,18.212792307692308
SLV,El Salvador,2024,18.212792307692308
SLV,El Salvador,2025,18.212792307692308
SLV,El Salvador,2026,18.212792307692308
SLV,El Salvador,2027,18.212792307692308
SLV,El Salvador,2028,18.212792307692308
SLV,El Salvador,2029,18.212792307692308
SLV,El Salvador,2030,18.212792307692308
SLV,El Salvador,2031,18.212792307692308
SLV,El Salvador,2032,18.212792307692308
SLV,El Salvador,2033,18.212792307692308
SLV,El Salvador,2034,18.212792307692308
SLV,El Salvador,2035,18.212792307692308
SLV,El Salvador,2036,18.212792307692308
SLV,El Salvador,2037,18.212792307692308
SLV,El Salvador,2038,18.212792307692308
SLV,El Salvador,2039,18.212792307692308
SLV,El Salvador,2040,18.212792307692308
SLV,El Salvador,2041,18.212792307692308
SLV,El Salvador,2042,18.212792307692308
SLV,El Salvador,2043,18.212792307692308
SLV,El Salvador,2044,18.212792307692308
SLV,El Salvador,2045,18.212792307692308
SLV,El Salvador,2046,18.212792307692308
SLV,El Salvador,2047,18.212792307692308
SLV,El Salvador,2048,18.212792307692308
SLV,El Salvador,2049,18.212792307692308
SLV,El Salvador,2050,18.212792307692308
SOM,Somalia,2020,7.139675
SOM,Somalia,2021,7.139675
SOM,Somalia,2022,7.139675
SOM,Somalia,2023,7.139675
SOM,Somalia,2024,7.139675
SOM,Somalia,2025,7.139675
SOM,Somalia,2026,7.139675
SOM,Somalia,2027,7.139675
SOM,Somalia,2028,7.139675
SOM,Somalia,2029,7.139675
SOM,Somalia,2030,7.139675
SOM,Somalia,2031,7.139675
SOM,Somalia,2032,7.139675
SOM,Somalia,2033,7.139675
SOM,Somalia,2034,7.139675
SOM,Somalia,2035,7.139675
SOM,Somalia,2036,7.139675
SOM,Somalia,2037,7.139675
SOM,Somalia,2038,7.139675
SOM,Somalia,2039,7.139675
SOM,Somalia,2040,7.139675
SOM,Somalia,2041,7.139675
SOM,Somalia,2042,7.139675
SOM,Somalia,2043,7.139675
SOM,Somalia,2044,7.139675
SOM,Somalia,2045,7.139675
SOM,Somalia,2046,7.139675
SOM,Somalia,2047,7.139675
SOM,Somalia,2048,7.139675
SOM,Somalia,2049,7.139675
SOM,Somalia,2050,7.139675
SRB,Serbia,2020,7.276823076923077
SRB,Serbia,2021,7.276823076923077
SRB,Serbia,2022,7.276823076923077
SRB,Serbia,2023,7.276823076923077
SRB,Serbia,2024,7.276823076923077
SRB,Serbia,2025,7.276823076923077
SRB,Serbia,2026,7.276823076923077
SRB,Serbia,2027,7.276823076923077
SRB,Serbia,2028,7.276823076923077
SRB,Serbia,2029,7.276823076923077
SRB,Serbia,2030,7.276823076923077
SRB,Serbia,2031,7.276823076923077
SRB,Serbia,2032,7.276823076923077
SRB,Serbia,2033,7.276823076923077
SRB,Serbia,2034,7.276823076923077
SRB,Serbia,2035,7.276823076923077
SRB,Serbia,2036,7.276823076923077
SRB,Serbia,2037,7.276823076923077
SRB,Serbia,2038,7.276823076923077
SRB,Serbia,2039,7.276823076923077
SRB,Serbia,2040,7.276823076923077
SRB,Serbia,2041,7.276823076923077
SRB,Serbia,2042,7.276823076923077
SRB,Serbia,2043,7.276823076923077
SRB,Serbia,2044,7.276823076923077
SRB,Serbia,2045,7.276823076923077
SRB,Serbia,2046,7.276823076923077
SRB,Serbia,2047,7.276823076923077
SRB,Serbia,2048,7.276823076923077
SRB,Serbia,2049,7.276823076923077
SRB,Serbia,2050,7.276823076923077
SSD,South Sudan,2020,5.7871250000000005
SSD,South Sudan,2021,5.7871250000000005
SSD,South Sudan,2022,5.7871250000000005
SSD,South Sudan,2023,5.7871250000000005
SSD,South Sudan,2024,5.7871250000000005
SSD,South Sudan,2025,5.7871250000000005
SSD,South Sudan,2026,5.7871250000000005
SSD,South Sudan,2027,5.7871250000000005
SSD,South Sudan,2028,5.7871250000000005
SSD,South Sudan,2029,5.7871250000000005
SSD,South Sudan,2030,5.7871250000000005
SSD,South Sudan,2031,5.7871250000000005
SSD,South Sudan,2032,5.7871250000000005
SSD,South Sudan,2033,5.7871250000000005
SSD,South Sudan,2034,5.7871250000000005
SSD,South Sudan,2035,5.7871250000000005
SSD,South Sudan,2036,5.7871250000000005
SSD,South Sudan,2037,5.7871250000000005
SSD,South Sudan,2038,5.7871250000000005
SSD,South Sudan,2039,5.7871250000000005
SSD,South Sudan,2040,5.7871250000000005
SSD,South Sudan,2041,5.7871250000000005
SSD,South Sudan,2042,5.7871250000000005
SSD,South Sudan,2043,5.7871250000000005
SSD,South Sudan,2044,5.7871250000000005
SSD,South Sudan,2045,5.7871250000000005
SSD,South Sudan,2046,5.7871250000000005
SSD,South Sudan,2047,5.7871250000000005
SSD,South Sudan,2048,5.7871250000000005
SSD,South Sudan,2049,5.7871250000000005
SSD,South Sudan,2050,5.7871250000000005
STP,Sao Tome and Principe,2020,11.723700000000001
STP,Sao Tome and Principe,2021,11.723700000000001
STP,Sao Tome and Principe,2022,11.723700000000001
STP,Sao Tome and Principe,2023,11.723700000000001
STP,Sao Tome and Principe,2024,11.723700000000001
STP,Sao Tome and Principe,2025,11.723700000000001
STP,Sao Tome and Principe,2026,11.723700000000001
STP,Sao Tome and Principe,2027,11.723700000000001
STP,Sao Tome and Principe,2028,11.723700000000001
STP,Sao Tome and Principe,2029,11.723700000000001
STP,Sao Tome and Principe,2030,11.723700000000001
STP,Sao Tome and Principe,2031,11.723700000000001
STP,Sao Tome and Principe,2032,11.723700000000001
STP,Sao Tome and Principe,2033,11.723700000000001
STP,Sao Tome and Principe,2034,11.723700000000001
STP,Sao Tome and Principe,2035,11.723700000000001
STP,Sao Tome and Principe,2036,11.723700000000001
STP,Sao Tome and Principe,2037,11.723700000000001
STP,Sao Tome and Principe,2038,11.723700000000001
STP,Sao Tome and Principe,2039,11.723700000000001
STP,Sao Tome and Principe,2040,11.723700000000001
STP,Sao Tome and Principe,2041,11.723700000000001
STP,Sao Tome and Principe,2042,11.723700000000001
STP,Sao Tome and Principe,2043,11.723700000000001
STP,Sao Tome and Principe,2044,11.723700000000001
STP,Sao Tome and Principe,2045,11.723700000000001
STP,Sao Tome and Principe,2046,11.723700000000001
STP,Sao Tome and Principe,2047,11.723700000000001
STP,Sao Tome and Principe,2048,11.723700000000001
STP,Sao Tome and Principe,2049,11.723700000000001
STP,Sao Tome and Principe,2050,11.723700000000001
SUR,Suriname,2020,18.636533333333336
SUR,Suriname,2021,18.636533333333336
SUR,Suriname,2022,18.636533333333336
SUR,Suriname,2023,18.636533333333336
SUR,Suriname,2024,18.636533333333336
SUR,Suriname,2025,18.636533333333336
SUR,Suriname,2026,18.636533333333336
SUR,Suriname,2027,18.636533333333336
SUR,Suriname,2028,18.636533333333336
SUR,Suriname,2029,18.636533333333336
SUR,Suriname,2030,18.636533333333336
SUR,Suriname,2031,18.636533333333336
SUR,Suriname,2032,18.636533333333336
SUR,Suriname,2033,18.636533333333336
SUR,Suriname,2034,18.636533333333336
SUR,Suriname,2035,18.636533333333336
SUR,Suriname,2036,18.636533333333336
SUR,Suriname,2037,18.636533333333336
SUR,Suriname,2038,18.636533333333336
SUR,Suriname,2039,18.636533333333336
SUR,Suriname,2040,18.636533333333336
SUR,Suriname,2041,18.636533333333336
SUR,Suriname,2042,18.636533333333336
SUR,Suriname,2043,18.636533333333336
SUR,Suriname,2044,18.636533333333336
SUR,Suriname,2045,18.636533333333336
SUR,Suriname,2046,18.636533333333336
SUR,Suriname,2047,18.636533333333336
SUR,Suriname,2048,18.636533333333336
SUR,Suriname,2049,18.636533333333336
SUR,Suriname,2050,18.636533333333336
SVK,Slovakia,2020,3.885507142857143
SVK,Slovakia,2021,3.885507142857143
SVK,Slovakia,2022,3.885507142857143
SVK,Slovakia,2023,3.885507142857143
SVK,Slovakia,2024,3.885507142857143
SVK,Slovakia,2025,3.885507142857143
SVK,Slovakia,2026,3.885507142857143
SVK,Slovakia,2027,3.885507142857143
SVK,Slovakia,2028,3.885507142857143
SVK,Slovakia,2029,3.885507142857143
SVK,Slovakia,2030,3.885507142857143
SVK,Slovakia,2031,3.885507142857143
SVK,Slovakia,2032,3.885507142857143
SVK,Slovakia,2033,3.885507142857143
SVK,Slovakia,2034,3.885507142857143
SVK,Slovakia,2035,3.885507142857143
SVK,Slovakia,2036,3.885507142857143
SVK,Slovakia,2037,3.885507142857143
SVK,Slovakia,2038,3.885507142857143
SVK,Slovakia,2039,3.885507142857143
SVK,Slovakia,2040,3.885507142857143
SVK,Slovakia,2041,3.885507142857143
SVK,Slovakia,2042,3.885507142857143
SVK,Slovakia,2043,3.885507142857143
SVK,Slovakia,2044,3.885507142857143
SVK,Slovakia,2045,3.885507142857143
SVK,Slovakia,2046,3.885507142857143
SVK,Slovakia,2047,3.885507142857143
SVK,Slovakia,2048,3.885507142857143
SVK,Slovakia,2049,3.885507142857143
SVK,Slovakia,2050,3.885507142857143
SVN,Slovenia,2020,8.947052941176471
SVN,Slovenia,2021,8.947052941176471
SVN,Slovenia,2022,8.947052941176471
SVN,Slovenia,2023,8.947052941176471
SVN,Slovenia,2024,8.947052941176471
SVN,Slovenia,2025,8.947052941176471
SVN,Slovenia,2026,8.947052941176471
SVN,Slovenia,2027,8.947052941176471
SVN,Slovenia,2028,8.947052941176471
SVN,Slovenia,2029,8.947052941176471
SVN,Slovenia,2030,8.947052941176471
SVN,Slovenia,2031,8.947052941176471
SVN,Slovenia,2032,8.947052941176471
SVN,Slovenia,2033,8.947052941176471
SVN,Slovenia,2034,8.947052941176471
SVN,Slovenia,2035,8.947052941176471
SVN,Slovenia,2036,8.947052941176471
SVN,Slovenia,2037,8.947052941176471
SVN,Slovenia,2038,8.947052941176471
SVN,Slovenia,2039,8.947052941176471
SVN,Slovenia,2040,8.947052941176471
SVN,Slovenia,2041,8.947052941176471
SVN,Slovenia,2042,8.947052941176471
SVN,Slovenia,2043,8.947052941176471
SVN,Slovenia,2044,8.947052941176471
SVN,Slovenia,2045,8.947052941176471
SVN,Slovenia,2046,8.947052941176471
SVN,Slovenia,2047,8.947052941176471
SVN,Slovenia,2048,8.947052941176471
SVN,Slovenia,2049,8.947052941176471
SVN,Slovenia,2050,8.947052941176471
SWE,Sweden,2020,5.797980000000001
SWE,Sweden,2021,5.797980000000001
SWE,Sweden,2022,5.797980000000001
SWE,Sweden,2023,5.797980000000001
SWE,Sweden,2024,5.797980000000001
SWE,Sweden,2025,5.797980000000001
SWE,Sweden,2026,5.797980000000001
SWE,Sweden,2027,5.797980000000001
SWE,Sweden,2028,5.797980000000001
SWE,Sweden,2029,5.797980000000001
SWE,Sweden,2030,5.797980000000001
SWE,Sweden,2031,5.797980000000001
SWE,Sweden,2032,5.797980000000001
SWE,Sweden,2033,5.797980000000001
SWE,Sweden,2034,5.797980000000001
SWE,Sweden,2035,5.797980000000001
SWE,Sweden,2036,5.797980000000001
SWE,Sweden,2037,5.797980000000001
SWE,Sweden,2038,5.797980000000001
SWE,Sweden,2039,5.797980000000001
SWE,Sweden,2040,5.797980000000001
SWE,Sweden,2041,5.797980000000001
SWE,Sweden,2042,5.797980000000001
SWE,Sweden,2043,5.797980000000001
SWE,Sweden,2044,5.797980000000001
SWE,Sweden,2045,5.797980000000001
SWE,Sweden,2046,5.797980000000001
SWE,Sweden,2047,5.797980000000001
SWE,Sweden,2048,5.797980000000001
SWE,Sweden,2049,5.797980000000001
SWE,Sweden,2050,5.797980000000001
SWZ,Eswatini,2020,7.669963636363637
SWZ,Eswatini,2021,7.669963636363637
SWZ,Eswatini,2022,7.669963636363637
SWZ,Eswatini,2023,7.669963636363637
SWZ,Eswatini,2024,7.669963636363637
SWZ,Eswatini,2025,7.669963636363637
SWZ,Eswatini,2026,7.669963636363637
SWZ,Eswatini,2027,7.669963636363637
SWZ,Eswatini,2028,7.669963636363637
SWZ,Eswatini,2029,7.669963636363637
SWZ,Eswatini,2030,7.669963636363637
SWZ,Eswatini,2031,7.669963636363637
SWZ,Eswatini,2032,7.669963636363637
SWZ,Eswatini,2033,7.669963636363637
SWZ,Eswatini,2034,7.669963636363637
SWZ,Eswatini,2035,7.669963636363637
SWZ,Eswatini,2036,7.669963636363637
SWZ,Eswatini,2037,7.669963636363637
SWZ,Eswatini,2038,7.669963636363637
SWZ,Eswatini,2039,7.669963636363637
SWZ,Eswatini,2040,7.669963636363637
SWZ,Eswatini,2041,7.669963636363637
SWZ,Eswatini,2042,7.669963636363637
SWZ,Eswatini,2043,7.669963636363637
SWZ,Eswatini,2044,7.669963636363637
SWZ,Eswatini,2045,7.669963636363637
SWZ,Eswatini,2046,7.669963636363637
SWZ,Eswatini,2047,7.669963636363637
SWZ,Eswatini,2048,7.669963636363637
SWZ,Eswatini,2049,7.669963636363637
SWZ,Eswatini,2050,7.669963636363637
SYC,Seychelles,2020,13.881477777777778
SYC,Seychelles,2021,13.881477777777778
SYC,Seychelles,2022,13.881477777777778
SYC,Seychelles,2023,13.881477777777778
SYC,Seychelles,2024,13.881477777777778
SYC,Seychelles,2025,13.881477777777778
SYC,Seychelles,2026,13.881477777777778
SYC,Seychelles,2027,13.881477777777778
SYC,Seychelles,2028,13.881477777777778
SYC,Seychelles,2029,13.881477777777778
SYC,Seychelles,2030,13.881477777777778
SYC,Seychelles,2031,13.881477777777778
SYC,Seychelles,2032,13.881477777777778
SYC,Seychelles,2033,13.881477777777778
SYC,Seychelles,2034,13.881477777777778
SYC,Seychelles,2035,13.881477777777778
SYC,Seychelles,2036,13.881477777777778
SYC,Seychelles,2037,13.881477777777778
SYC,Seychelles,2038,13.881477777777778
SYC,Seychelles,2039,13.881477777777778
SYC,Seychelles,2040,13.881477777777778
SYC,Seychelles,2041,13.881477777777778
SYC,Seychelles,2042,13.881477777777778
SYC,Seychelles,2043,13.881477777777778
SYC,Seychelles,2044,13.881477777777778
SYC,Seychelles,2045,13.881477777777778
SYC,Seychelles,2046,13.881477777777778
SYC,Seychelles,2047,13.881477777777778
SYC,Seychelles,2048,13.881477777777778
SYC,Seychelles,2049,13.881477777777778
SYC,Seychelles,2050,13.881477777777778
SYR,Syrian Arab Republic,2020,14.105694736842105
SYR,Syrian Arab Republic,2021,14.105694736842105
SYR,Syrian Arab Republic,2022,14.105694736842105
SYR,Syrian Arab Republic,2023,14.105694736842105
SYR,Syrian Arab Republic,2024,14.105694736842105
SYR,Syrian Arab Republic,2025,14.105694736842105
SYR,Syrian Arab Republic,2026,14.105694736842105
SYR,Syrian Arab Republic,2027,14.105694736842105
SYR,Syrian Arab Republic,2028,14.105694736842105
SYR,Syrian Arab Republic,2029,14.105694736842105
SYR,Syrian Arab Republic,2030,14.105694736842105
SYR,Syrian Arab Republic,2031,14.105694736842105
SYR,Syrian Arab Republic,2032,14.105694736842105
SYR,Syrian Arab Republic,2033,14.105694736842105
SYR,Syrian Arab Republic,2034,14.105694736842105
SYR,Syrian Arab Republic,2035,14.105694736842105
SYR,Syrian Arab Republic,2036,14.105694736842105
SYR,Syrian Arab Republic,2037,14.105694736842105
SYR,Syrian Arab Republic,2038,14.105694736842105
SYR,Syrian Arab Republic,2039,14.105694736842105
SYR,Syrian Arab Republic,2040,14.105694736842105
SYR,Syrian Arab Republic,2041,14.105694736842105
SYR,Syrian Arab Republic,2042,14.105694736842105
SYR,Syrian Arab Republic,2043,14.105694736842105
SYR,Syrian Arab Republic,2044,14.105694736842105
SYR,Syrian Arab Republic,2045,14.105694736842105
SYR,Syrian Arab Republic,2046,14.105694736842105
SYR,Syrian Arab Republic,2047,14.105694736842105
SYR,Syrian Arab Republic,2048,14.105694736842105
SYR,Syrian Arab Republic,2049,14.105694736842105
SYR,Syrian Arab Republic,2050,14.105694736842105
TCD,Chad,2020,3.2886666666666664
TCD,Chad,2021,3.2886666666666664
TCD,Chad,2022,3.2886666666666664
TCD,Chad,2023,3.2886666666666664
TCD,Chad,2024,3.2886666666666664
TCD,Chad,2025,3.2886666666666664
TCD,Chad,2026,3.2886666666666664
TCD,Chad,2027,3.2886666666666664
TCD,Chad,2028,3.2886666666666664
TCD,Chad,2029,3.2886666666666664
TCD,Chad,2030,3.2886666666666664
TCD,Chad,2031,3.2886666666666664
TCD,Chad,2032,3.2886666666666664
TCD,Chad,2033,3.2886666666666664
TCD,Chad,2034,3.2886666666666664
TCD,Chad,2035,3.2886666666666664
TCD,Chad,2036,3.2886666666666664
TCD,Chad,2037,3.2886666666666664
TCD,Chad,2038,3.2886666666666664
TCD,Chad,2039,3.2886666666666664
TCD,Chad,2040,3.2886666666666664
TCD,Chad,2041,3.2886666666666664
TCD,Chad,2042,3.2886666666666664
TCD,Chad,2043,3.2886666666666664
TCD,Chad,2044,3.2886666666666664
TCD,Chad,2045,3.2886666666666664
TCD,Chad,2046,3.2886666666666664
TCD,Chad,2047,3.2886666666666664
TCD,Chad,2048,3.2886666666666664
TCD,Chad,2049,3.2886666666666664
TCD,Chad,2050,3.2886666666666664
TGO,Togo,2020,6.765980000000001
TGO,Togo,2021,6.765980000000001
TGO,Togo,2022,6.765980000000001
TGO,Togo,2023,6.765980000000001
TGO,Togo,2024,6.765980000000001
TGO,Togo,2025,6.765980000000001
TGO,Togo,2026,6.765980000000001
TGO,Togo,2027,6.765980000000001
TGO,Togo,2028,6.765980000000001
TGO,Togo,2029,6.765980000000001
TGO,Togo,2030,6.765980000000001
TGO,Togo,2031,6.765980000000001
TGO,Togo,2032,6.765980000000001
TGO,Togo,2033,6.765980000000001
TGO,Togo,2034,6.765980000000001
TGO,Togo,2035,6.765980000000001
TGO,Togo,2036,6.765980000000001
TGO,Togo,2037,6.765980000000001
TGO,Togo,2038,6.765980000000001
TGO,Togo,2039,6.765980000000001
TGO,Togo,2040,6.765980000000001
TGO,Togo,2041,6.765980000000001
TGO,Togo,2042,6.765980000000001
TGO,Togo,2043,6.765980000000001
TGO,Togo,2044,6.765980000000001
TGO,Togo,2045,6.765980000000001
TGO,Togo,2046,6.765980000000001
TGO,Togo,2047,6.765980000000001
TGO,Togo,2048,6.765980000000001
TGO,Togo,2049,6.765980000000001
TGO,Togo,2050,6.765980000000001
THA,Thailand,2020,14.636542857142858
THA,Thailand,2021,14.636542857142858
THA,Thailand,2022,14.636542857142858
