,Nation,iso_code3,Year,nemomod_entc_capital_cost_pp_biomass_mm_usd_per_gw
1672,Albania,CXR,2043,3896.6719947386923
1673,Albania,CXR,2044,3807.6718833774707
1674,Albania,CXR,2045,3720.7045373690953
1675,Albania,CXR,2046,3635.7235282887405
1676,Albania,CXR,2047,3552.683488138271
1677,Albania,CXR,2048,3471.5400851260597
1678,Albania,CXR,2049,3392.25
1679,Albania,CXR,2050,3314.770902921071
1680,Albania,CYM,2021,6478.12286173022
1681,Albania,CYM,2022,6330.16233108147
1682,Albania,CYM,2023,6185.581223623222
1683,Albania,CYM,2024,6044.302353223132
1684,Albania,CYM,2025,5906.250296682554
1685,Albania,CYM,2026,5771.351353471081
1686,Albania,CYM,2027,5639.533506380743
1687,Albania,CYM,2028,5510.726383078881
1688,Albania,CYM,2029,5384.861218539125
1689,Albania,CYM,2030,5261.870818330486
1690,Albania,CYM,2031,5141.689522744899
1691,Albania,CYM,2032,5024.253171744098
1692,Albania,CYM,2033,4909.499070707123
1693,Albania,CYM,2034,4797.365956960132
1694,Albania,CYM,2035,4687.793967070688
1695,Albania,CYM,2036,4580.724604889043
1696,Albania,CYM,2037,4476.1007103193515
1697,Albania,CYM,2038,4373.866428804162
1698,Albania,CYM,2039,4273.967181505884
1699,Albania,CYM,2040,4176.349636169292
1700,Albania,CYM,2041,4080.9616786495603
1701,Albania,CYM,2042,3987.752385090572
1702,Albania,CYM,2043,3896.6719947386923
1703,Albania,CYM,2044,3807.6718833774707
1704,Albania,CYM,2045,3720.7045373690953
1705,Albania,CYM,2046,3635.7235282887405
1706,Albania,CYM,2047,3552.683488138271
1707,Albania,CYM,2048,3471.5400851260597
1708,Albania,CYM,2049,3392.25
1709,Albania,CYM,2050,3314.770902921071
1710,Albania,CYP,2021,6478.12286173022
1711,Albania,CYP,2022,6330.16233108147
1712,Albania,CYP,2023,6185.581223623222
1713,Albania,CYP,2024,6044.302353223132
1714,Albania,CYP,2025,5906.250296682554
1715,Albania,CYP,2026,5771.351353471081
1716,Albania,CYP,2027,5639.533506380743
1717,Albania,CYP,2028,5510.726383078881
1718,Albania,CYP,2029,5384.861218539125
1719,Albania,CYP,2030,5261.870818330486
1720,Albania,CYP,2031,5141.689522744899
1721,Albania,CYP,2032,5024.253171744098
1722,Albania,CYP,2033,4909.499070707123
1723,Albania,CYP,2034,4797.365956960132
1724,Albania,CYP,2035,4687.793967070688
1725,Albania,CYP,2036,4580.724604889043
1726,Albania,CYP,2037,4476.1007103193515
1727,Albania,CYP,2038,4373.866428804162
1728,Albania,CYP,2039,4273.967181505884
1729,Albania,CYP,2040,4176.349636169292
1730,Albania,CYP,2041,4080.9616786495603
1731,Albania,CYP,2042,3987.752385090572
1732,Albania,CYP,2043,3896.6719947386923
1733,Albania,CYP,2044,3807.6718833774707
1734,Albania,CYP,2045,3720.7045373690953
1735,Albania,CYP,2046,3635.7235282887405
1736,Albania,CYP,2047,3552.683488138271
1737,Albania,CYP,2048,3471.5400851260597
1738,Albania,CYP,2049,3392.25
1739,Albania,CYP,2050,3314.770902921071
1740,Albania,CZE,2021,6478.12286173022
1741,Albania,CZE,2022,6330.16233108147
1742,Albania,CZE,2023,6185.581223623222
1743,Albania,CZE,2024,6044.302353223132
1744,Albania,CZE,2025,5906.250296682554
1745,Albania,CZE,2026,5771.351353471081
1746,Albania,CZE,2027,5639.533506380743
1747,Albania,CZE,2028,5510.726383078881
1748,Albania,CZE,2029,5384.861218539125
1749,Albania,CZE,2030,5261.870818330486
1750,Albania,CZE,2031,5141.689522744899
1751,Albania,CZE,2032,5024.253171744098
1752,Albania,CZE,2033,4909.499070707123
1753,Albania,CZE,2034,4797.365956960132
1754,Albania,CZE,2035,4687.793967070688
1755,Albania,CZE,2036,4580.724604889043
1756,Albania,CZE,2037,4476.1007103193515
1757,Albania,CZE,2038,4373.866428804162
1758,Albania,CZE,2039,4273.967181505884
1759,Albania,CZE,2040,4176.349636169292
1760,Albania,CZE,2041,4080.9616786495603
1761,Albania,CZE,2042,3987.752385090572
1762,Albania,CZE,2043,3896.6719947386923
1763,Albania,CZE,2044,3807.6718833774707
1764,Albania,CZE,2045,3720.7045373690953
1765,Albania,CZE,2046,3635.7235282887405
1766,Albania,CZE,2047,3552.683488138271
1767,Albania,CZE,2048,3471.5400851260597
1768,Albania,CZE,2049,3392.25
1769,Albania,CZE,2050,3314.770902921071
1770,Albania,DEU,2021,6478.12286173022
1771,Albania,DEU,2022,6330.16233108147
1772,Albania,DEU,2023,6185.581223623222
1773,Albania,DEU,2024,6044.302353223132
1774,Albania,DEU,2025,5906.250296682554
1775,Albania,DEU,2026,5771.351353471081
1776,Albania,DEU,2027,5639.533506380743
1777,Albania,DEU,2028,5510.726383078881
1778,Albania,DEU,2029,5384.861218539125
1779,Albania,DEU,2030,5261.870818330486
1780,Albania,DEU,2031,5141.689522744899
1781,Albania,DEU,2032,5024.253171744098
1782,Albania,DEU,2033,4909.499070707123
1783,Albania,DEU,2034,4797.365956960132
1784,Albania,DEU,2035,4687.793967070688
1785,Albania,DEU,2036,4580.724604889043
1786,Albania,DEU,2037,4476.1007103193515
1787,Albania,DEU,2038,4373.866428804162
1788,Albania,DEU,2039,4273.967181505884
1789,Albania,DEU,2040,4176.349636169292
1790,Albania,DEU,2041,4080.9616786495603
1791,Albania,DEU,2042,3987.752385090572
1792,Albania,DEU,2043,3896.6719947386923
1793,Albania,DEU,2044,3807.6718833774707
1794,Albania,DEU,2045,3720.7045373690953
1795,Albania,DEU,2046,3635.7235282887405
1796,Albania,DEU,2047,3552.683488138271
1797,Albania,DEU,2048,3471.5400851260597
1798,Albania,DEU,2049,3392.25
1799,Albania,DEU,2050,3314.770902921071
1800,Albania,DJI,2021,6478.12286173022
1801,Albania,DJI,2022,6330.16233108147
1802,Albania,DJI,2023,6185.581223623222
1803,Albania,DJI,2024,6044.302353223132
1804,Albania,DJI,2025,5906.250296682554
1805,Albania,DJI,2026,5771.351353471081
1806,Albania,DJI,2027,5639.533506380743
1807,Albania,DJI,2028,5510.726383078881
1808,Albania,DJI,2029,5384.861218539125
1809,Albania,DJI,2030,5261.870818330486
1810,Albania,DJI,2031,5141.689522744899
1811,Albania,DJI,2032,5024.253171744098
1812,Albania,DJI,2033,4909.499070707123
1813,Albania,DJI,2034,4797.365956960132
1814,Albania,DJI,2035,4687.793967070688
1815,Albania,DJI,2036,4580.724604889043
1816,Albania,DJI,2037,4476.1007103193515
1817,Albania,DJI,2038,4373.866428804162
1818,Albania,DJI,2039,4273.967181505884
1819,Albania,DJI,2040,4176.349636169292
1820,Albania,DJI,2041,4080.9616786495603
1821,Albania,DJI,2042,3987.752385090572
1822,Albania,DJI,2043,3896.6719947386923
1823,Albania,DJI,2044,3807.6718833774707
1824,Albania,DJI,2045,3720.7045373690953
1825,Albania,DJI,2046,3635.7235282887405
1826,Albania,DJI,2047,3552.683488138271
1827,Albania,DJI,2048,3471.5400851260597
1828,Albania,DJI,2049,3392.25
1829,Albania,DJI,2050,3314.770902921071
1830,Albania,DMA,2021,6478.12286173022
1831,Albania,DMA,2022,6330.16233108147
1832,Albania,DMA,2023,6185.581223623222
1833,Albania,DMA,2024,6044.302353223132
1834,Albania,DMA,2025,5906.250296682554
1835,Albania,DMA,2026,5771.351353471081
1836,Albania,DMA,2027,5639.533506380743
1837,Albania,DMA,2028,5510.726383078881
1838,Albania,DMA,2029,5384.861218539125
1839,Albania,DMA,2030,5261.870818330486
1840,Albania,DMA,2031,5141.689522744899
1841,Albania,DMA,2032,5024.253171744098
1842,Albania,DMA,2033,4909.499070707123
1843,Albania,DMA,2034,4797.365956960132
1844,Albania,DMA,2035,4687.793967070688
1845,Albania,DMA,2036,4580.724604889043
1846,Albania,DMA,2037,4476.1007103193515
1847,Albania,DMA,2038,4373.866428804162
1848,Albania,DMA,2039,4273.967181505884
1849,Albania,DMA,2040,4176.349636169292
1850,Albania,DMA,2041,4080.9616786495603
1851,Albania,DMA,2042,3987.752385090572
1852,Albania,DMA,2043,3896.6719947386923
1853,Albania,DMA,2044,3807.6718833774707
1854,Albania,DMA,2045,3720.7045373690953
1855,Albania,DMA,2046,3635.7235282887405
1856,Albania,DMA,2047,3552.683488138271
1857,Albania,DMA,2048,3471.5400851260597
1858,Albania,DMA,2049,3392.25
1859,Albania,DMA,2050,3314.770902921071
1860,Albania,DNK,2021,6478.12286173022
1861,Albania,DNK,2022,6330.16233108147
1862,Albania,DNK,2023,6185.581223623222
1863,Albania,DNK,2024,6044.302353223132
1864,Albania,DNK,2025,5906.250296682554
1865,Albania,DNK,2026,5771.351353471081
1866,Albania,DNK,2027,5639.533506380743
1867,Albania,DNK,2028,5510.726383078881
1868,Albania,DNK,2029,5384.861218539125
1869,Albania,DNK,2030,5261.870818330486
1870,Albania,DNK,2031,5141.689522744899
1871,Albania,DNK,2032,5024.253171744098
1872,Albania,DNK,2033,4909.499070707123
1873,Albania,DNK,2034,4797.365956960132
1874,Albania,DNK,2035,4687.793967070688
1875,Albania,DNK,2036,4580.724604889043
1876,Albania,DNK,2037,4476.1007103193515
1877,Albania,DNK,2038,4373.866428804162
1878,Albania,DNK,2039,4273.967181505884
1879,Albania,DNK,2040,4176.349636169292
1880,Albania,DNK,2041,4080.9616786495603
1881,Albania,DNK,2042,3987.752385090572
1882,Albania,DNK,2043,3896.6719947386923
1883,Albania,DNK,2044,3807.6718833774707
1884,Albania,DNK,2045,3720.7045373690953
1885,Albania,DNK,2046,3635.7235282887405
1886,Albania,DNK,2047,3552.683488138271
1887,Albania,DNK,2048,3471.5400851260597
1888,Albania,DNK,2049,3392.25
1889,Albania,DNK,2050,3314.770902921071
1890,Algeria,DOM,2021,2906.0604215013527
1891,Algeria,DOM,2022,2839.6859097422735
1892,Algeria,DOM,2023,2774.827393926933
1893,Algeria,DOM,2024,2711.4502486601227
1894,Algeria,DOM,2025,2649.520639391754
1895,Algeria,DOM,2026,2589.005504353929
1896,Algeria,DOM,2027,2529.8725369105746
1897,Algeria,DOM,2028,2472.090168310203
1898,Algeria,DOM,2029,2415.6275508326075
1899,Algeria,DOM,2030,2360.4545413204855
1900,Algeria,DOM,2031,2306.5416850871984
1901,Algeria,DOM,2032,2253.8602001920794
1902,Algeria,DOM,2033,2202.3819620748955
1903,Algeria,DOM,2034,2152.0794885412574
1904,Algeria,DOM,2035,2102.925925090963
1905,Algeria,DOM,2036,2054.8950305814433
1906,Algeria,DOM,2037,2007.961163218652
1907,Algeria,DOM,2038,1962.0992668679296
1908,Algeria,DOM,2039,1917.2848576775232
1909,Algeria,DOM,2040,1873.4940110076263
1910,Algeria,DOM,2041,1830.703348657961
1911,Algeria,DOM,2042,1788.8900263870817
1912,Algeria,DOM,2043,1748.031721716738
1913,Algeria,DOM,2044,1708.1066220147884
1914,Algeria,DOM,2045,1669.0934128502972
1915,Algeria,DOM,2046,1630.971266614604
1916,Algeria,DOM,2047,1593.7198314022887
1917,Algeria,DOM,2048,1557.3192201460922
1918,Algeria,DOM,2049,1521.75
1919,Algeria,DOM,2050,1486.9931819648139
1920,Algeria,DZA,2021,2906.0604215013527
1921,Algeria,DZA,2022,2839.6859097422735
1922,Algeria,DZA,2023,2774.827393926933
1923,Algeria,DZA,2024,2711.4502486601227
1924,Algeria,DZA,2025,2649.520639391754
1925,Algeria,DZA,2026,2589.005504353929
1926,Algeria,DZA,2027,2529.8725369105746
1927,Algeria,DZA,2028,2472.090168310203
1928,Algeria,DZA,2029,2415.6275508326075
1929,Algeria,DZA,2030,2360.4545413204855
1930,Algeria,DZA,2031,2306.5416850871984
1931,Algeria,DZA,2032,2253.8602001920794
1932,Algeria,DZA,2033,2202.3819620748955
1933,Algeria,DZA,2034,2152.0794885412574
1934,Algeria,DZA,2035,2102.925925090963
1935,Algeria,DZA,2036,2054.8950305814433
1936,Algeria,DZA,2037,2007.961163218652
1937,Algeria,DZA,2038,1962.0992668679296
1938,Algeria,DZA,2039,1917.2848576775232
1939,Algeria,DZA,2040,1873.4940110076263
1940,Algeria,DZA,2041,1830.703348657961
1941,Algeria,DZA,2042,1788.8900263870817
1942,Algeria,DZA,2043,1748.031721716738
1943,Algeria,DZA,2044,1708.1066220147884
1944,Algeria,DZA,2045,1669.0934128502972
1945,Algeria,DZA,2046,1630.971266614604
1946,Algeria,DZA,2047,1593.7198314022887
1947,Algeria,DZA,2048,1557.3192201460922
1948,Algeria,DZA,2049,1521.75
1949,Algeria,DZA,2050,1486.9931819648139
1950,Algeria,ECU,2021,2906.0604215013527
1951,Algeria,ECU,2022,2839.6859097422735
1952,Algeria,ECU,2023,2774.827393926933
1953,Algeria,ECU,2024,2711.4502486601227
1954,Algeria,ECU,2025,2649.520639391754
1955,Algeria,ECU,2026,2589.005504353929
1956,Algeria,ECU,2027,2529.8725369105746
1957,Algeria,ECU,2028,2472.090168310203
1958,Algeria,ECU,2029,2415.6275508326075
1959,Algeria,ECU,2030,2360.4545413204855
1960,Algeria,ECU,2031,2306.5416850871984
1961,Algeria,ECU,2032,2253.8602001920794
1962,Algeria,ECU,2033,2202.3819620748955
1963,Algeria,ECU,2034,2152.0794885412574
1964,Algeria,ECU,2035,2102.925925090963
1965,Algeria,ECU,2036,2054.8950305814433
1966,Algeria,ECU,2037,2007.961163218652
1967,Algeria,ECU,2038,1962.0992668679296
1968,Algeria,ECU,2039,1917.2848576775232
1969,Algeria,ECU,2040,1873.4940110076263
1970,Algeria,ECU,2041,1830.703348657961
1971,Algeria,ECU,2042,1788.8900263870817
1972,Algeria,ECU,2043,1748.031721716738
1973,Algeria,ECU,2044,1708.1066220147884
1974,Algeria,ECU,2045,1669.0934128502972
1975,Algeria,ECU,2046,1630.971266614604
1976,Algeria,ECU,2047,1593.7198314022887
1977,Algeria,ECU,2048,1557.3192201460922
1978,Algeria,ECU,2049,1521.75
1979,Algeria,ECU,2050,1486.9931819648139
1980,Algeria,EGY,2021,2906.0604215013527
1981,Algeria,EGY,2022,2839.6859097422735
1982,Algeria,EGY,2023,2774.827393926933
1983,Algeria,EGY,2024,2711.4502486601227
1984,Algeria,EGY,2025,2649.520639391754
1985,Algeria,EGY,2026,2589.005504353929
1986,Algeria,EGY,2027,2529.8725369105746
1987,Algeria,EGY,2028,2472.090168310203
1988,Algeria,EGY,2029,2415.6275508326075
1989,Algeria,EGY,2030,2360.4545413204855
1990,Algeria,EGY,2031,2306.5416850871984
1991,Algeria,EGY,2032,2253.8602001920794
1992,Algeria,EGY,2033,2202.3819620748955
1993,Algeria,EGY,2034,2152.0794885412574
1994,Algeria,EGY,2035,2102.925925090963
1995,Algeria,EGY,2036,2054.8950305814433
1996,Algeria,EGY,2037,2007.961163218652
1997,Algeria,EGY,2038,1962.0992668679296
1998,Algeria,EGY,2039,1917.2848576775232
1999,Algeria,EGY,2040,1873.4940110076263
2000,Algeria,EGY,2041,1830.703348657961
2001,Algeria,EGY,2042,1788.8900263870817
2002,Algeria,EGY,2043,1748.031721716738
2003,Algeria,EGY,2044,1708.1066220147884
2004,Algeria,EGY,2045,1669.0934128502972
2005,Algeria,EGY,2046,1630.971266614604
2006,Algeria,EGY,2047,1593.7198314022887
2007,Algeria,EGY,2048,1557.3192201460922
2008,Algeria,EGY,2049,1521.75
2009,Algeria,EGY,2050,1486.9931819648139
2010,Algeria,ERI,2021,2906.0604215013527
2011,Algeria,ERI,2022,2839.6859097422735
2012,Algeria,ERI,2023,2774.827393926933
2013,Algeria,ERI,2024,2711.4502486601227
2014,Algeria,ERI,2025,2649.520639391754
2015,Algeria,ERI,2026,2589.005504353929
2016,Algeria,ERI,2027,2529.8725369105746
2017,Algeria,ERI,2028,2472.090168310203
2018,Algeria,ERI,2029,2415.6275508326075
2019,Algeria,ERI,2030,2360.4545413204855
2020,Algeria,ERI,2031,2306.5416850871984
2021,Algeria,ERI,2032,2253.8602001920794
2022,Algeria,ERI,2033,2202.3819620748955
2023,Algeria,ERI,2034,2152.0794885412574
2024,Algeria,ERI,2035,2102.925925090963
2025,Algeria,ERI,2036,2054.8950305814433
2026,Algeria,ERI,2037,2007.961163218652
2027,Algeria,ERI,2038,1962.0992668679296
2028,Algeria,ERI,2039,1917.2848576775232
2029,Algeria,ERI,2040,1873.4940110076263
2030,Algeria,ERI,2041,1830.703348657961
2031,Algeria,ERI,2042,1788.8900263870817
2032,Algeria,ERI,2043,1748.031721716738
2033,Algeria,ERI,2044,1708.1066220147884
2034,Algeria,ERI,2045,1669.0934128502972
2035,Algeria,ERI,2046,1630.971266614604
2036,Algeria,ERI,2047,1593.7198314022887
2037,Algeria,ERI,2048,1557.3192201460922
2038,Algeria,ERI,2049,1521.75
2039,Algeria,ERI,2050,1486.9931819648139
2040,Algeria,ESH,2021,2906.0604215013527
2041,Algeria,ESH,2022,2839.6859097422735
2042,Algeria,ESH,2023,2774.827393926933
2043,Algeria,ESH,2024,2711.4502486601227
2044,Algeria,ESH,2025,2649.520639391754
2045,Algeria,ESH,2026,2589.005504353929
2046,Algeria,ESH,2027,2529.8725369105746
2047,Algeria,ESH,2028,2472.090168310203
2048,Algeria,ESH,2029,2415.6275508326075
2049,Algeria,ESH,2030,2360.4545413204855
2050,Algeria,ESH,2031,2306.5416850871984
2051,Algeria,ESH,2032,2253.8602001920794
2052,Algeria,ESH,2033,2202.3819620748955
2053,Algeria,ESH,2034,2152.0794885412574
2054,Algeria,ESH,2035,2102.925925090963
2055,Algeria,ESH,2036,2054.8950305814433
2056,Algeria,ESH,2037,2007.961163218652
2057,Algeria,ESH,2038,1962.0992668679296
2058,Algeria,ESH,2039,1917.2848576775232
2059,Algeria,ESH,2040,1873.4940110076263
2060,Algeria,ESH,2041,1830.703348657961
2061,Algeria,ESH,2042,1788.8900263870817
2062,Algeria,ESH,2043,1748.031721716738
2063,Algeria,ESH,2044,1708.1066220147884
2064,Algeria,ESH,2045,1669.0934128502972
2065,Algeria,ESH,2046,1630.971266614604
2066,Algeria,ESH,2047,1593.7198314022887
2067,Algeria,ESH,2048,1557.3192201460922
2068,Algeria,ESH,2049,1521.75
2069,Algeria,ESH,2050,1486.9931819648139
2070,Algeria,ESP,2021,2906.0604215013527
2071,Algeria,ESP,2022,2839.6859097422735
2072,Algeria,ESP,2023,2774.827393926933
2073,Algeria,ESP,2024,2711.4502486601227
2074,Algeria,ESP,2025,2649.520639391754
2075,Algeria,ESP,2026,2589.005504353929
2076,Algeria,ESP,2027,2529.8725369105746
2077,Algeria,ESP,2028,2472.090168310203
2078,Algeria,ESP,2029,2415.6275508326075
2079,Algeria,ESP,2030,2360.4545413204855
2080,Algeria,ESP,2031,2306.5416850871984
2081,Algeria,ESP,2032,2253.8602001920794
2082,Algeria,ESP,2033,2202.3819620748955
2083,Algeria,ESP,2034,2152.0794885412574
2084,Algeria,ESP,2035,2102.925925090963
2085,Algeria,ESP,2036,2054.8950305814433
2086,Algeria,ESP,2037,2007.961163218652
2087,Algeria,ESP,2038,1962.0992668679296
2088,Algeria,ESP,2039,1917.2848576775232
2089,Algeria,ESP,2040,1873.4940110076263
2090,Algeria,ESP,2041,1830.703348657961
2091,Algeria,ESP,2042,1788.8900263870817
2092,Algeria,ESP,2043,1748.031721716738
2093,Algeria,ESP,2044,1708.1066220147884
2094,Algeria,ESP,2045,1669.0934128502972
2095,Algeria,ESP,2046,1630.971266614604
2096,Algeria,ESP,2047,1593.7198314022887
2097,Algeria,ESP,2048,1557.3192201460922
2098,Algeria,ESP,2049,1521.75
2099,Algeria,ESP,2050,1486.9931819648139
2100,Algeria,EST,2021,2906.0604215013527
2101,Algeria,EST,2022,2839.6859097422735
2102,Algeria,EST,2023,2774.827393926933
2103,Algeria,EST,2024,2711.4502486601227
2104,Algeria,EST,2025,2649.520639391754
2105,Algeria,EST,2026,2589.005504353929
2106,Algeria,EST,2027,2529.8725369105746
2107,Algeria,EST,2028,2472.090168310203
2108,Algeria,EST,2029,2415.6275508326075
2109,Algeria,EST,2030,2360.4545413204855
2110,Algeria,EST,2031,2306.5416850871984
2111,Algeria,EST,2032,2253.8602001920794
2112,Algeria,EST,2033,2202.3819620748955
2113,Algeria,EST,2034,2152.0794885412574
2114,Algeria,EST,2035,2102.925925090963
2115,Algeria,EST,2036,2054.8950305814433
2116,Algeria,EST,2037,2007.961163218652
2117,Algeria,EST,2038,1962.0992668679296
2118,Algeria,EST,2039,1917.2848576775232
2119,Algeria,EST,2040,1873.4940110076263
2120,Algeria,EST,2041,1830.703348657961
2121,Algeria,EST,2042,1788.8900263870817
2122,Algeria,EST,2043,1748.031721716738
2123,Algeria,EST,2044,1708.1066220147884
2124,Algeria,EST,2045,1669.0934128502972
2125,Algeria,EST,2046,1630.971266614604
2126,Algeria,EST,2047,1593.7198314022887
2127,Algeria,EST,2048,1557.3192201460922
2128,Algeria,EST,2049,1521.75
2129,Algeria,EST,2050,1486.9931819648139
2130,Algeria,ETH,2021,2906.0604215013527
2131,Algeria,ETH,2022,2839.6859097422735
2132,Algeria,ETH,2023,2774.827393926933
2133,Algeria,ETH,2024,2711.4502486601227
2134,Algeria,ETH,2025,2649.520639391754
2135,Algeria,ETH,2026,2589.005504353929
2136,Algeria,ETH,2027,2529.8725369105746
2137,Algeria,ETH,2028,2472.090168310203
2138,Algeria,ETH,2029,2415.6275508326075
2139,Algeria,ETH,2030,2360.4545413204855
2140,Algeria,ETH,2031,2306.5416850871984
2141,Algeria,ETH,2032,2253.8602001920794
2142,Algeria,ETH,2033,2202.3819620748955
2143,Algeria,ETH,2034,2152.0794885412574
2144,Algeria,ETH,2035,2102.925925090963
2145,Algeria,ETH,2036,2054.8950305814433
2146,Algeria,ETH,2037,2007.961163218652
2147,Algeria,ETH,2038,1962.0992668679296
2148,Algeria,ETH,2039,1917.2848576775232
2149,Algeria,ETH,2040,1873.4940110076263
2150,Algeria,ETH,2041,1830.703348657961
2151,Algeria,ETH,2042,1788.8900263870817
2152,Algeria,ETH,2043,1748.031721716738
2153,Algeria,ETH,2044,1708.1066220147884
