Year,iso_code3,cost_enfu_fuel_biofuels_usd_per_m3
2041,PNG,521.090317
2042,PNG,521.090317
2043,PNG,521.090317
2044,PNG,521.090317
2045,PNG,521.090317
2046,PNG,521.090317
2047,PNG,521.090317
2048,PNG,521.090317
2049,PNG,521.090317
2050,PNG,521.090317
2021,POL,521.090317
2022,POL,521.090317
2023,POL,521.090317
2024,POL,521.090317
2025,POL,521.090317
2026,POL,521.090317
2027,POL,521.090317
2028,POL,521.090317
2029,POL,521.090317
2030,POL,521.090317
2031,POL,521.090317
2032,POL,521.090317
2033,POL,521.090317
2034,POL,521.090317
2035,POL,521.090317
2036,POL,521.090317
2037,POL,521.090317
2038,POL,521.090317
2039,POL,521.090317
2040,POL,521.090317
2041,POL,521.090317
2042,POL,521.090317
2043,POL,521.090317
2044,POL,521.090317
2045,POL,521.090317
2046,POL,521.090317
2047,POL,521.090317
2048,POL,521.090317
2049,POL,521.090317
2050,POL,521.090317
2021,PRI,521.090317
2022,PRI,521.090317
2023,PRI,521.090317
2024,PRI,521.090317
2025,PRI,521.090317
2026,PRI,521.090317
2027,PRI,521.090317
2028,PRI,521.090317
2029,PRI,521.090317
2030,PRI,521.090317
2031,PRI,521.090317
2032,PRI,521.090317
2033,PRI,521.090317
2034,PRI,521.090317
2035,PRI,521.090317
2036,PRI,521.090317
2037,PRI,521.090317
2038,PRI,521.090317
2039,PRI,521.090317
2040,PRI,521.090317
2041,PRI,521.090317
2042,PRI,521.090317
2043,PRI,521.090317
2044,PRI,521.090317
2045,PRI,521.090317
2046,PRI,521.090317
2047,PRI,521.090317
2048,PRI,521.090317
2049,PRI,521.090317
2050,PRI,521.090317
2021,PRK,521.090317
2022,PRK,521.090317
2023,PRK,521.090317
2024,PRK,521.090317
2025,PRK,521.090317
2026,PRK,521.090317
2027,PRK,521.090317
2028,PRK,521.090317
2029,PRK,521.090317
2030,PRK,521.090317
2031,PRK,521.090317
2032,PRK,521.090317
2033,PRK,521.090317
2034,PRK,521.090317
2035,PRK,521.090317
2036,PRK,521.090317
2037,PRK,521.090317
2038,PRK,521.090317
2039,PRK,521.090317
2040,PRK,521.090317
2041,PRK,521.090317
2042,PRK,521.090317
2043,PRK,521.090317
2044,PRK,521.090317
2045,PRK,521.090317
2046,PRK,521.090317
2047,PRK,521.090317
2048,PRK,521.090317
2049,PRK,521.090317
2050,PRK,521.090317
2021,PRT,521.090317
2022,PRT,521.090317
2023,PRT,521.090317
2024,PRT,521.090317
2025,PRT,521.090317
2026,PRT,521.090317
2027,PRT,521.090317
2028,PRT,521.090317
2029,PRT,521.090317
2030,PRT,521.090317
2031,PRT,521.090317
2032,PRT,521.090317
2033,PRT,521.090317
2034,PRT,521.090317
2035,PRT,521.090317
2036,PRT,521.090317
2037,PRT,521.090317
2038,PRT,521.090317
2039,PRT,521.090317
2040,PRT,521.090317
2041,PRT,521.090317
2042,PRT,521.090317
2043,PRT,521.090317
2044,PRT,521.090317
2045,PRT,521.090317
2046,PRT,521.090317
2047,PRT,521.090317
2048,PRT,521.090317
2049,PRT,521.090317
2050,PRT,521.090317
2021,PRY,521.090317
2022,PRY,521.090317
2023,PRY,521.090317
2024,PRY,521.090317
2025,PRY,521.090317
2026,PRY,521.090317
2027,PRY,521.090317
2028,PRY,521.090317
2029,PRY,521.090317
2030,PRY,521.090317
2031,PRY,521.090317
2032,PRY,521.090317
2033,PRY,521.090317
2034,PRY,521.090317
2035,PRY,521.090317
2036,PRY,521.090317
2037,PRY,521.090317
2038,PRY,521.090317
2039,PRY,521.090317
2040,PRY,521.090317
2041,PRY,521.090317
2042,PRY,521.090317
2043,PRY,521.090317
2044,PRY,521.090317
2045,PRY,521.090317
2046,PRY,521.090317
2047,PRY,521.090317
2048,PRY,521.090317
2049,PRY,521.090317
2050,PRY,521.090317
2021,PYF,521.090317
2022,PYF,521.090317
2023,PYF,521.090317
2024,PYF,521.090317
2025,PYF,521.090317
2026,PYF,521.090317
2027,PYF,521.090317
2028,PYF,521.090317
2029,PYF,521.090317
2030,PYF,521.090317
2031,PYF,521.090317
2032,PYF,521.090317
2033,PYF,521.090317
2034,PYF,521.090317
2035,PYF,521.090317
2036,PYF,521.090317
2037,PYF,521.090317
2038,PYF,521.090317
2039,PYF,521.090317
2040,PYF,521.090317
2041,PYF,521.090317
2042,PYF,521.090317
2043,PYF,521.090317
2044,PYF,521.090317
2045,PYF,521.090317
2046,PYF,521.090317
2047,PYF,521.090317
2048,PYF,521.090317
2049,PYF,521.090317
2050,PYF,521.090317
2021,QAT,521.090317
2022,QAT,521.090317
2023,QAT,521.090317
2024,QAT,521.090317
2025,QAT,521.090317
2026,QAT,521.090317
2027,QAT,521.090317
2028,QAT,521.090317
2029,QAT,521.090317
2030,QAT,521.090317
2031,QAT,521.090317
2032,QAT,521.090317
2033,QAT,521.090317
2034,QAT,521.090317
2035,QAT,521.090317
2036,QAT,521.090317
2037,QAT,521.090317
2038,QAT,521.090317
2039,QAT,521.090317
2040,QAT,521.090317
2041,QAT,521.090317
2042,QAT,521.090317
2043,QAT,521.090317
2044,QAT,521.090317
2045,QAT,521.090317
2046,QAT,521.090317
2047,QAT,521.090317
2048,QAT,521.090317
2049,QAT,521.090317
2050,QAT,521.090317
2021,ROU,20.89625
2022,ROU,20.89625
2023,ROU,20.89625
2024,ROU,20.89625
2025,ROU,20.89625
2026,ROU,20.89625
2027,ROU,20.89625
2028,ROU,20.89625
2029,ROU,20.89625
2030,ROU,20.89625
2031,ROU,20.89625
2032,ROU,20.89625
2033,ROU,20.89625
2034,ROU,20.89625
2035,ROU,20.89625
2036,ROU,20.89625
2037,ROU,20.89625
2038,ROU,20.89625
2039,ROU,20.89625
2040,ROU,20.89625
2041,ROU,20.89625
2042,ROU,20.89625
2043,ROU,20.89625
2044,ROU,20.89625
2045,ROU,20.89625
2046,ROU,20.89625
2047,ROU,20.89625
2048,ROU,20.89625
2049,ROU,20.89625
2050,ROU,20.89625
2021,RUS,77.45
2022,RUS,77.45
2023,RUS,77.45
2024,RUS,77.45
2025,RUS,77.45
2026,RUS,77.45
2027,RUS,77.45
2028,RUS,77.45
2029,RUS,77.45
2030,RUS,77.45
2031,RUS,77.45
2032,RUS,77.45
2033,RUS,77.45
2034,RUS,77.45
2035,RUS,77.45
2036,RUS,77.45
2037,RUS,77.45
2038,RUS,77.45
2039,RUS,77.45
2040,RUS,77.45
2041,RUS,77.45
2042,RUS,77.45
2043,RUS,77.45
2044,RUS,77.45
2045,RUS,77.45
2046,RUS,77.45
2047,RUS,77.45
2048,RUS,77.45
2049,RUS,77.45
2050,RUS,77.45
2021,RWA,521.090317
2022,RWA,521.090317
2023,RWA,521.090317
2024,RWA,521.090317
2025,RWA,521.090317
2026,RWA,521.090317
2027,RWA,521.090317
2028,RWA,521.090317
2029,RWA,521.090317
2030,RWA,521.090317
2031,RWA,521.090317
2032,RWA,521.090317
2033,RWA,521.090317
2034,RWA,521.090317
2035,RWA,521.090317
2036,RWA,521.090317
2037,RWA,521.090317
2038,RWA,521.090317
2039,RWA,521.090317
2040,RWA,521.090317
2041,RWA,521.090317
2042,RWA,521.090317
2043,RWA,521.090317
2044,RWA,521.090317
2045,RWA,521.090317
2046,RWA,521.090317
2047,RWA,521.090317
2048,RWA,521.090317
2049,RWA,521.090317
2050,RWA,521.090317
2021,SAU,9.506666667
2022,SAU,9.506666667
2023,SAU,9.506666667
2024,SAU,9.506666667
2025,SAU,9.506666667
2026,SAU,9.506666667
2027,SAU,9.506666667
2028,SAU,9.506666667
2029,SAU,9.506666667
2030,SAU,9.506666667
2031,SAU,9.506666667
2032,SAU,9.506666667
2033,SAU,9.506666667
2034,SAU,9.506666667
2035,SAU,9.506666667
2036,SAU,9.506666667
2037,SAU,9.506666667
2038,SAU,9.506666667
2039,SAU,9.506666667
2040,SAU,9.506666667
2041,SAU,9.506666667
2042,SAU,9.506666667
2043,SAU,9.506666667
2044,SAU,9.506666667
2045,SAU,9.506666667
2046,SAU,9.506666667
2047,SAU,9.506666667
2048,SAU,9.506666667
2049,SAU,9.506666667
2050,SAU,9.506666667
2021,SDN,521.090317
2022,SDN,521.090317
2023,SDN,521.090317
2024,SDN,521.090317
2025,SDN,521.090317
2026,SDN,521.090317
2027,SDN,521.090317
2028,SDN,521.090317
2029,SDN,521.090317
2030,SDN,521.090317
2031,SDN,521.090317
2032,SDN,521.090317
2033,SDN,521.090317
2034,SDN,521.090317
2035,SDN,521.090317
2036,SDN,521.090317
2037,SDN,521.090317
2038,SDN,521.090317
2039,SDN,521.090317
2040,SDN,521.090317
2041,SDN,521.090317
2042,SDN,521.090317
2043,SDN,521.090317
2044,SDN,521.090317
2045,SDN,521.090317
2046,SDN,521.090317
2047,SDN,521.090317
2048,SDN,521.090317
2049,SDN,521.090317
2050,SDN,521.090317
2021,SEN,521.090317
2022,SEN,521.090317
2023,SEN,521.090317
2024,SEN,521.090317
2025,SEN,521.090317
2026,SEN,521.090317
2027,SEN,521.090317
2028,SEN,521.090317
2029,SEN,521.090317
2030,SEN,521.090317
2031,SEN,521.090317
2032,SEN,521.090317
2033,SEN,521.090317
2034,SEN,521.090317
2035,SEN,521.090317
2036,SEN,521.090317
2037,SEN,521.090317
2038,SEN,521.090317
2039,SEN,521.090317
2040,SEN,521.090317
2041,SEN,521.090317
2042,SEN,521.090317
2043,SEN,521.090317
2044,SEN,521.090317
2045,SEN,521.090317
2046,SEN,521.090317
2047,SEN,521.090317
2048,SEN,521.090317
2049,SEN,521.090317
2050,SEN,521.090317
2021,SGP,240.9957143
2022,SGP,240.9957143
2023,SGP,240.9957143
2024,SGP,240.9957143
2025,SGP,240.9957143
2026,SGP,240.9957143
2027,SGP,240.9957143
2028,SGP,240.9957143
2029,SGP,240.9957143
2030,SGP,240.9957143
2031,SGP,240.9957143
2032,SGP,240.9957143
2033,SGP,240.9957143
2034,SGP,240.9957143
2035,SGP,240.9957143
2036,SGP,240.9957143
2037,SGP,240.9957143
2038,SGP,240.9957143
2039,SGP,240.9957143
2040,SGP,240.9957143
2041,SGP,240.9957143
2042,SGP,240.9957143
2043,SGP,240.9957143
2044,SGP,240.9957143
2045,SGP,240.9957143
2046,SGP,240.9957143
2047,SGP,240.9957143
2048,SGP,240.9957143
2049,SGP,240.9957143
2050,SGP,240.9957143
2021,SLB,521.090317
2022,SLB,521.090317
2023,SLB,521.090317
2024,SLB,521.090317
2025,SLB,521.090317
2026,SLB,521.090317
2027,SLB,521.090317
2028,SLB,521.090317
2029,SLB,521.090317
2030,SLB,521.090317
2031,SLB,521.090317
2032,SLB,521.090317
2033,SLB,521.090317
2034,SLB,521.090317
2035,SLB,521.090317
2036,SLB,521.090317
2037,SLB,521.090317
2038,SLB,521.090317
2039,SLB,521.090317
2040,SLB,521.090317
2041,SLB,521.090317
2042,SLB,521.090317
2043,SLB,521.090317
2044,SLB,521.090317
2045,SLB,521.090317
2046,SLB,521.090317
2047,SLB,521.090317
2048,SLB,521.090317
2049,SLB,521.090317
2050,SLB,521.090317
2021,SLE,521.090317
2022,SLE,521.090317
2023,SLE,521.090317
2024,SLE,521.090317
2025,SLE,521.090317
2026,SLE,521.090317
2027,SLE,521.090317
2028,SLE,521.090317
2029,SLE,521.090317
2030,SLE,521.090317
2031,SLE,521.090317
2032,SLE,521.090317
2033,SLE,521.090317
2034,SLE,521.090317
2035,SLE,521.090317
2036,SLE,521.090317
2037,SLE,521.090317
2038,SLE,521.090317
2039,SLE,521.090317
2040,SLE,521.090317
2041,SLE,521.090317
2042,SLE,521.090317
2043,SLE,521.090317
2044,SLE,521.090317
2045,SLE,521.090317
2046,SLE,521.090317
2047,SLE,521.090317
2048,SLE,521.090317
2049,SLE,521.090317
2050,SLE,521.090317
2021,SLV,521.090317
2022,SLV,521.090317
2023,SLV,521.090317
2024,SLV,521.090317
2025,SLV,521.090317
2026,SLV,521.090317
2027,SLV,521.090317
2028,SLV,521.090317
2029,SLV,521.090317
2030,SLV,521.090317
2031,SLV,521.090317
2032,SLV,521.090317
2033,SLV,521.090317
2034,SLV,521.090317
2035,SLV,521.090317
2036,SLV,521.090317
2037,SLV,521.090317
2038,SLV,521.090317
2039,SLV,521.090317
2040,SLV,521.090317
2041,SLV,521.090317
2042,SLV,521.090317
2043,SLV,521.090317
2044,SLV,521.090317
2045,SLV,521.090317
2046,SLV,521.090317
2047,SLV,521.090317
2048,SLV,521.090317
2049,SLV,521.090317
2050,SLV,521.090317
2021,SMR,521.090317
2022,SMR,521.090317
2023,SMR,521.090317
2024,SMR,521.090317
2025,SMR,521.090317
2026,SMR,521.090317
2027,SMR,521.090317
2028,SMR,521.090317
2029,SMR,521.090317
2030,SMR,521.090317
2031,SMR,521.090317
2032,SMR,521.090317
2033,SMR,521.090317
2034,SMR,521.090317
2035,SMR,521.090317
2036,SMR,521.090317
2037,SMR,521.090317
2038,SMR,521.090317
2039,SMR,521.090317
2040,SMR,521.090317
2041,SMR,521.090317
2042,SMR,521.090317
2043,SMR,521.090317
2044,SMR,521.090317
2045,SMR,521.090317
2046,SMR,521.090317
2047,SMR,521.090317
2048,SMR,521.090317
2049,SMR,521.090317
2050,SMR,521.090317
2021,SOM,521.090317
2022,SOM,521.090317
2023,SOM,521.090317
2024,SOM,521.090317
2025,SOM,521.090317
2026,SOM,521.090317
2027,SOM,521.090317
2028,SOM,521.090317
2029,SOM,521.090317
2030,SOM,521.090317
2031,SOM,521.090317
2032,SOM,521.090317
2033,SOM,521.090317
2034,SOM,521.090317
2035,SOM,521.090317
2036,SOM,521.090317
2037,SOM,521.090317
2038,SOM,521.090317
2039,SOM,521.090317
2040,SOM,521.090317
2041,SOM,521.090317
2042,SOM,521.090317
2043,SOM,521.090317
2044,SOM,521.090317
2045,SOM,521.090317
2046,SOM,521.090317
2047,SOM,521.090317
2048,SOM,521.090317
2049,SOM,521.090317
2050,SOM,521.090317
2021,SRB,120.6775
2022,SRB,120.6775
2023,SRB,120.6775
2024,SRB,120.6775
2025,SRB,120.6775
2026,SRB,120.6775
2027,SRB,120.6775
2028,SRB,120.6775
2029,SRB,120.6775
2030,SRB,120.6775
2031,SRB,120.6775
2032,SRB,120.6775
2033,SRB,120.6775
2034,SRB,120.6775
2035,SRB,120.6775
2036,SRB,120.6775
2037,SRB,120.6775
2038,SRB,120.6775
2039,SRB,120.6775
2040,SRB,120.6775
2041,SRB,120.6775
2042,SRB,120.6775
2043,SRB,120.6775
2044,SRB,120.6775
2045,SRB,120.6775
2046,SRB,120.6775
2047,SRB,120.6775
2048,SRB,120.6775
2049,SRB,120.6775
2050,SRB,120.6775
2021,SSD,521.090317
2022,SSD,521.090317
2023,SSD,521.090317
2024,SSD,521.090317
2025,SSD,521.090317
2026,SSD,521.090317
2027,SSD,521.090317
2028,SSD,521.090317
2029,SSD,521.090317
2030,SSD,521.090317
2031,SSD,521.090317
2032,SSD,521.090317
2033,SSD,521.090317
2034,SSD,521.090317
2035,SSD,521.090317
2036,SSD,521.090317
2037,SSD,521.090317
2038,SSD,521.090317
2039,SSD,521.090317
2040,SSD,521.090317
2041,SSD,521.090317
2042,SSD,521.090317
2043,SSD,521.090317
2044,SSD,521.090317
2045,SSD,521.090317
2046,SSD,521.090317
2047,SSD,521.090317
2048,SSD,521.090317
2049,SSD,521.090317
2050,SSD,521.090317
2021,STP,521.090317
2022,STP,521.090317
2023,STP,521.090317
2024,STP,521.090317
2025,STP,521.090317
2026,STP,521.090317
2027,STP,521.090317
2028,STP,521.090317
2029,STP,521.090317
2030,STP,521.090317
2031,STP,521.090317
2032,STP,521.090317
2033,STP,521.090317
2034,STP,521.090317
2035,STP,521.090317
2036,STP,521.090317
2037,STP,521.090317
2038,STP,521.090317
2039,STP,521.090317
2040,STP,521.090317
2041,STP,521.090317
2042,STP,521.090317
2043,STP,521.090317
2044,STP,521.090317
2045,STP,521.090317
2046,STP,521.090317
2047,STP,521.090317
2048,STP,521.090317
2049,STP,521.090317
2050,STP,521.090317
2021,SUR,521.090317
2022,SUR,521.090317
2023,SUR,521.090317
2024,SUR,521.090317
2025,SUR,521.090317
2026,SUR,521.090317
2027,SUR,521.090317
2028,SUR,521.090317
2029,SUR,521.090317
2030,SUR,521.090317
2031,SUR,521.090317
2032,SUR,521.090317
2033,SUR,521.090317
2034,SUR,521.090317
2035,SUR,521.090317
2036,SUR,521.090317
2037,SUR,521.090317
2038,SUR,521.090317
2039,SUR,521.090317
2040,SUR,521.090317
2041,SUR,521.090317
2042,SUR,521.090317
2043,SUR,521.090317
2044,SUR,521.090317
2045,SUR,521.090317
2046,SUR,521.090317
2047,SUR,521.090317
2048,SUR,521.090317
2049,SUR,521.090317
2050,SUR,521.090317
2021,SVK,521.090317
2022,SVK,521.090317
2023,SVK,521.090317
2024,SVK,521.090317
2025,SVK,521.090317
2026,SVK,521.090317
2027,SVK,521.090317
2028,SVK,521.090317
2029,SVK,521.090317
2030,SVK,521.090317
2031,SVK,521.090317
2032,SVK,521.090317
2033,SVK,521.090317
2034,SVK,521.090317
2035,SVK,521.090317
2036,SVK,521.090317
2037,SVK,521.090317
2038,SVK,521.090317
2039,SVK,521.090317
2040,SVK,521.090317
2041,SVK,521.090317
2042,SVK,521.090317
2043,SVK,521.090317
2044,SVK,521.090317
2045,SVK,521.090317
2046,SVK,521.090317
2047,SVK,521.090317
2048,SVK,521.090317
2049,SVK,521.090317
2050,SVK,521.090317
2021,SVN,521.090317
2022,SVN,521.090317
2023,SVN,521.090317
2024,SVN,521.090317
2025,SVN,521.090317
2026,SVN,521.090317
2027,SVN,521.090317
2028,SVN,521.090317
2029,SVN,521.090317
2030,SVN,521.090317
2031,SVN,521.090317
2032,SVN,521.090317
2033,SVN,521.090317
2034,SVN,521.090317
2035,SVN,521.090317
2036,SVN,521.090317
2037,SVN,521.090317
2038,SVN,521.090317
2039,SVN,521.090317
2040,SVN,521.090317
2041,SVN,521.090317
2042,SVN,521.090317
2043,SVN,521.090317
2044,SVN,521.090317
2045,SVN,521.090317
2046,SVN,521.090317
2047,SVN,521.090317
2048,SVN,521.090317
2049,SVN,521.090317
2050,SVN,521.090317
2021,SWE,521.090317
2022,SWE,521.090317
2023,SWE,521.090317
2024,SWE,521.090317
2025,SWE,521.090317
2026,SWE,521.090317
2027,SWE,521.090317
2028,SWE,521.090317
2029,SWE,521.090317
2030,SWE,521.090317
2031,SWE,521.090317
2032,SWE,521.090317
2033,SWE,521.090317
2034,SWE,521.090317
2035,SWE,521.090317
2036,SWE,521.090317
2037,SWE,521.090317
2038,SWE,521.090317
2039,SWE,521.090317
2040,SWE,521.090317
2041,SWE,521.090317
2042,SWE,521.090317
2043,SWE,521.090317
2044,SWE,521.090317
2045,SWE,521.090317
2046,SWE,521.090317
2047,SWE,521.090317
2048,SWE,521.090317
2049,SWE,521.090317
2050,SWE,521.090317
2021,SWZ,521.090317
2022,SWZ,521.090317
2023,SWZ,521.090317
2024,SWZ,521.090317
2025,SWZ,521.090317
2026,SWZ,521.090317
2027,SWZ,521.090317
2028,SWZ,521.090317
2029,SWZ,521.090317
2030,SWZ,521.090317
2031,SWZ,521.090317
2032,SWZ,521.090317
2033,SWZ,521.090317
2034,SWZ,521.090317
2035,SWZ,521.090317
2036,SWZ,521.090317
2037,SWZ,521.090317
2038,SWZ,521.090317
2039,SWZ,521.090317
2040,SWZ,521.090317
2041,SWZ,521.090317
2042,SWZ,521.090317
2043,SWZ,521.090317
2044,SWZ,521.090317
2045,SWZ,521.090317
2046,SWZ,521.090317
2047,SWZ,521.090317
2048,SWZ,521.090317
2049,SWZ,521.090317
2050,SWZ,521.090317
2021,SXM,521.090317
2022,SXM,521.090317
2023,SXM,521.090317
2024,SXM,521.090317
2025,SXM,521.090317
2026,SXM,521.090317
2027,SXM,521.090317
2028,SXM,521.090317
2029,SXM,521.090317
2030,SXM,521.090317
2031,SXM,521.090317
2032,SXM,521.090317
2033,SXM,521.090317
2034,SXM,521.090317
2035,SXM,521.090317
2036,SXM,521.090317
2037,SXM,521.090317
2038,SXM,521.090317
2039,SXM,521.090317
2040,SXM,521.090317
2041,SXM,521.090317
2042,SXM,521.090317
2043,SXM,521.090317
2044,SXM,521.090317
2045,SXM,521.090317
2046,SXM,521.090317
2047,SXM,521.090317
2048,SXM,521.090317
2049,SXM,521.090317
2050,SXM,521.090317
2021,SYC,521.090317
2022,SYC,521.090317
2023,SYC,521.090317
2024,SYC,521.090317
2025,SYC,521.090317
2026,SYC,521.090317
2027,SYC,521.090317
2028,SYC,521.090317
2029,SYC,521.090317
2030,SYC,521.090317
2031,SYC,521.090317
2032,SYC,521.090317
2033,SYC,521.090317
2034,SYC,521.090317
2035,SYC,521.090317
2036,SYC,521.090317
2037,SYC,521.090317
2038,SYC,521.090317
2039,SYC,521.090317
2040,SYC,521.090317
2041,SYC,521.090317
2042,SYC,521.090317
2043,SYC,521.090317
2044,SYC,521.090317
2045,SYC,521.090317
2046,SYC,521.090317
2047,SYC,521.090317
2048,SYC,521.090317
2049,SYC,521.090317
2050,SYC,521.090317
2021,SYR,521.090317
2022,SYR,521.090317
2023,SYR,521.090317
2024,SYR,521.090317
2025,SYR,521.090317
2026,SYR,521.090317
2027,SYR,521.090317
2028,SYR,521.090317
2029,SYR,521.090317
2030,SYR,521.090317
2031,SYR,521.090317
2032,SYR,521.090317
2033,SYR,521.090317
2034,SYR,521.090317
2035,SYR,521.090317
2036,SYR,521.090317
2037,SYR,521.090317
2038,SYR,521.090317
2039,SYR,521.090317
2040,SYR,521.090317
2041,SYR,521.090317
2042,SYR,521.090317
2043,SYR,521.090317
2044,SYR,521.090317
2045,SYR,521.090317
2046,SYR,521.090317
2047,SYR,521.090317
2048,SYR,521.090317
2049,SYR,521.090317
2050,SYR,521.090317
2021,TCA,521.090317
2022,TCA,521.090317
2023,TCA,521.090317
2024,TCA,521.090317
2025,TCA,521.090317
2026,TCA,521.090317
2027,TCA,521.090317
2028,TCA,521.090317
2029,TCA,521.090317
2030,TCA,521.090317
2031,TCA,521.090317
2032,TCA,521.090317
2033,TCA,521.090317
2034,TCA,521.090317
2035,TCA,521.090317
2036,TCA,521.090317
2037,TCA,521.090317
2038,TCA,521.090317
2039,TCA,521.090317
2040,TCA,521.090317
2041,TCA,521.090317
2042,TCA,521.090317
2043,TCA,521.090317
2044,TCA,521.090317
2045,TCA,521.090317
2046,TCA,521.090317
2047,TCA,521.090317
2048,TCA,521.090317
2049,TCA,521.090317
2050,TCA,521.090317
2021,TCD,521.090317
2022,TCD,521.090317
2023,TCD,521.090317
2024,TCD,521.090317
2025,TCD,521.090317
2026,TCD,521.090317
2027,TCD,521.090317
2028,TCD,521.090317
2029,TCD,521.090317
2030,TCD,521.090317
2031,TCD,521.090317
2032,TCD,521.090317
2033,TCD,521.090317
2034,TCD,521.090317
2035,TCD,521.090317
2036,TCD,521.090317
2037,TCD,521.090317
2038,TCD,521.090317
2039,TCD,521.090317
2040,TCD,521.090317
2041,TCD,521.090317
2042,TCD,521.090317
2043,TCD,521.090317
2044,TCD,521.090317
2045,TCD,521.090317
2046,TCD,521.090317
2047,TCD,521.090317
2048,TCD,521.090317
2049,TCD,521.090317
2050,TCD,521.090317
2021,TGO,521.090317
2022,TGO,521.090317
2023,TGO,521.090317
2024,TGO,521.090317
2025,TGO,521.090317
2026,TGO,521.090317
2027,TGO,521.090317
2028,TGO,521.090317
2029,TGO,521.090317
2030,TGO,521.090317
2031,TGO,521.090317
2032,TGO,521.090317
2033,TGO,521.090317
2034,TGO,521.090317
2035,TGO,521.090317
2036,TGO,521.090317
2037,TGO,521.090317
2038,TGO,521.090317
2039,TGO,521.090317
2040,TGO,521.090317
2041,TGO,521.090317
2042,TGO,521.090317
2043,TGO,521.090317
2044,TGO,521.090317
2045,TGO,521.090317
2046,TGO,521.090317
2047,TGO,521.090317
2048,TGO,521.090317
2049,TGO,521.090317
2050,TGO,521.090317
2021,THA,0.871428571
2022,THA,0.871428571
2023,THA,0.871428571
2024,THA,0.871428571
2025,THA,0.871428571
2026,THA,0.871428571
2027,THA,0.871428571
2028,THA,0.871428571
2029,THA,0.871428571
2030,THA,0.871428571
2031,THA,0.871428571
2032,THA,0.871428571
2033,THA,0.871428571
2034,THA,0.871428571
2035,THA,0.871428571
2036,THA,0.871428571
2037,THA,0.871428571
2038,THA,0.871428571
2039,THA,0.871428571
2040,THA,0.871428571
2041,THA,0.871428571
2042,THA,0.871428571
2043,THA,0.871428571
2044,THA,0.871428571
2045,THA,0.871428571
2046,THA,0.871428571
2047,THA,0.871428571
2048,THA,0.871428571
2049,THA,0.871428571
2050,THA,0.871428571
2021,TJK,1.658571429
2022,TJK,1.658571429
2023,TJK,1.658571429
2024,TJK,1.658571429
2025,TJK,1.658571429
2026,TJK,1.658571429
2027,TJK,1.658571429
2028,TJK,1.658571429
2029,TJK,1.658571429
2030,TJK,1.658571429
2031,TJK,1.658571429
2032,TJK,1.658571429
2033,TJK,1.658571429
2034,TJK,1.658571429
2035,TJK,1.658571429
2036,TJK,1.658571429
2037,TJK,1.658571429
2038,TJK,1.658571429
2039,TJK,1.658571429
2040,TJK,1.658571429
2041,TJK,1.658571429
2042,TJK,1.658571429
2043,TJK,1.658571429
2044,TJK,1.658571429
2045,TJK,1.658571429
2046,TJK,1.658571429
2047,TJK,1.658571429
2048,TJK,1.658571429
2049,TJK,1.658571429
2050,TJK,1.658571429
2021,TKM,521.090317
2022,TKM,521.090317
2023,TKM,521.090317
2024,TKM,521.090317
2025,TKM,521.090317
2026,TKM,521.090317
2027,TKM,521.090317
2028,TKM,521.090317
2029,TKM,521.090317
2030,TKM,521.090317
2031,TKM,521.090317
2032,TKM,521.090317
2033,TKM,521.090317
2034,TKM,521.090317
2035,TKM,521.090317
2036,TKM,521.090317
2037,TKM,521.090317
2038,TKM,521.090317
2039,TKM,521.090317
2040,TKM,521.090317
2041,TKM,521.090317
2042,TKM,521.090317
2043,TKM,521.090317
2044,TKM,521.090317
2045,TKM,521.090317
2046,TKM,521.090317
2047,TKM,521.090317
2048,TKM,521.090317
2049,TKM,521.090317
2050,TKM,521.090317
2021,TLS,521.090317
2022,TLS,521.090317
2023,TLS,521.090317
2024,TLS,521.090317
2025,TLS,521.090317
2026,TLS,521.090317
2027,TLS,521.090317
2028,TLS,521.090317
2029,TLS,521.090317
2030,TLS,521.090317
2031,TLS,521.090317
2032,TLS,521.090317
2033,TLS,521.090317
2034,TLS,521.090317
2035,TLS,521.090317
2036,TLS,521.090317
2037,TLS,521.090317
2038,TLS,521.090317
2039,TLS,521.090317
2040,TLS,521.090317
2041,TLS,521.090317
2042,TLS,521.090317
2043,TLS,521.090317
2044,TLS,521.090317
2045,TLS,521.090317
2046,TLS,521.090317
2047,TLS,521.090317
2048,TLS,521.090317
2049,TLS,521.090317
2050,TLS,521.090317
2021,TON,521.090317
2022,TON,521.090317
2023,TON,521.090317
2024,TON,521.090317
2025,TON,521.090317
2026,TON,521.090317
2027,TON,521.090317
2028,TON,521.090317
2029,TON,521.090317
2030,TON,521.090317
2031,TON,521.090317
2032,TON,521.090317
2033,TON,521.090317
2034,TON,521.090317
2035,TON,521.090317
2036,TON,521.090317
2037,TON,521.090317
2038,TON,521.090317
2039,TON,521.090317
2040,TON,521.090317
2041,TON,521.090317
2042,TON,521.090317
2043,TON,521.090317
2044,TON,521.090317
2045,TON,521.090317
2046,TON,521.090317
2047,TON,521.090317
2048,TON,521.090317
2049,TON,521.090317
2050,TON,521.090317
2021,TTO,521.090317
2022,TTO,521.090317
2023,TTO,521.090317
2024,TTO,521.090317
2025,TTO,521.090317
2026,TTO,521.090317
2027,TTO,521.090317
2028,TTO,521.090317
2029,TTO,521.090317
2030,TTO,521.090317
2031,TTO,521.090317
2032,TTO,521.090317
2033,TTO,521.090317
