"Nation","iso_code3","Year","nemomod_entc_fixed_cost_pp_solar_mm_usd_per_gw"
"Andorra","LAO",2049,4.92125
"Andorra","LAO",2050,4.80884849465703
"Andorra","LBN",2021,9.39802848648827
"Andorra","LBN",2022,9.18337721920103
"Andorra","LBN",2023,8.97362859363425
"Andorra","LBN",2024,8.76867063329629
"Andorra","LBN",2025,8.5683939192421
"Andorra","LBN",2026,8.3726915316588
"Andorra","LBN",2027,8.18145899278539
"Andorra","LBN",2028,7.99459421113625
"Andorra","LBN",2029,7.8119974269985
"Andorra","LBN",2030,7.63357115917427
"Andorra","LBN",2031,7.4592201529393
"Andorra","LBN",2032,7.28885132919026
"Andorra","LBN",2033,7.12237373475346
"Andorra","LBN",2034,6.9596984938286
"Andorra","LBN",2035,6.80073876054142
"Andorra","LBN",2036,6.6454096725802
"Andorra","LBN",2037,6.49362830589111
"Andorra","LBN",2038,6.34531363040828
"Andorra","LBN",2039,6.20038646679514
"Andorra","LBN",2040,6.05876944417367
"Andorra","LBN",2041,5.92038695881912
"Andorra","LBN",2042,5.78516513379821
"Andorra","LBN",2043,5.65303177952916
"Andorra","LBN",2044,5.5239163552425
"Andorra","LBN",2045,5.39774993132218
"Andorra","LBN",2046,5.27446515250673
"Andorra","LBN",2047,5.15399620193101
"Andorra","LBN",2048,5.03627876598913
"Andorra","LBN",2049,4.92125
"Andorra","LBN",2050,4.80884849465703
"Angola","LBR",2021,9.39802848648827
"Angola","LBR",2022,9.18337721920103
"Angola","LBR",2023,8.97362859363425
"Angola","LBR",2024,8.76867063329629
"Angola","LBR",2025,8.5683939192421
"Angola","LBR",2026,8.3726915316588
"Angola","LBR",2027,8.18145899278539
"Angola","LBR",2028,7.99459421113625
"Angola","LBR",2029,7.8119974269985
"Angola","LBR",2030,7.63357115917427
"Angola","LBR",2031,7.4592201529393
"Angola","LBR",2032,7.28885132919026
"Angola","LBR",2033,7.12237373475346
"Angola","LBR",2034,6.9596984938286
"Angola","LBR",2035,6.80073876054142
"Angola","LBR",2036,6.6454096725802
"Angola","LBR",2037,6.49362830589111
"Angola","LBR",2038,6.34531363040828
"Angola","LBR",2039,6.20038646679514
"Angola","LBR",2040,6.05876944417367
"Angola","LBR",2041,5.92038695881912
"Angola","LBR",2042,5.78516513379821
"Angola","LBR",2043,5.65303177952916
"Angola","LBR",2044,5.5239163552425
"Angola","LBR",2045,5.39774993132218
"Angola","LBR",2046,5.27446515250673
"Angola","LBR",2047,5.15399620193101
"Angola","LBR",2048,5.03627876598913
"Angola","LBR",2049,4.92125
"Angola","LBR",2050,4.80884849465703
"Angola","LBY",2021,9.39802848648827
"Angola","LBY",2022,9.18337721920103
"Angola","LBY",2023,8.97362859363425
"Angola","LBY",2024,8.76867063329629
"Angola","LBY",2025,8.5683939192421
"Angola","LBY",2026,8.3726915316588
"Angola","LBY",2027,8.18145899278539
"Angola","LBY",2028,7.99459421113625
"Angola","LBY",2029,7.8119974269985
"Angola","LBY",2030,7.63357115917427
"Angola","LBY",2031,7.4592201529393
"Angola","LBY",2032,7.28885132919026
"Angola","LBY",2033,7.12237373475346
"Angola","LBY",2034,6.9596984938286
"Angola","LBY",2035,6.80073876054142
"Angola","LBY",2036,6.6454096725802
"Angola","LBY",2037,6.49362830589111
"Angola","LBY",2038,6.34531363040828
"Angola","LBY",2039,6.20038646679514
"Angola","LBY",2040,6.05876944417367
"Angola","LBY",2041,5.92038695881912
"Angola","LBY",2042,5.78516513379821
"Angola","LBY",2043,5.65303177952916
"Angola","LBY",2044,5.5239163552425
"Angola","LBY",2045,5.39774993132218
"Angola","LBY",2046,5.27446515250673
"Angola","LBY",2047,5.15399620193101
"Angola","LBY",2048,5.03627876598913
"Angola","LBY",2049,4.92125
"Angola","LBY",2050,4.80884849465703
"Angola","LCA",2021,9.39802848648827
"Angola","LCA",2022,9.18337721920103
"Angola","LCA",2023,8.97362859363425
"Angola","LCA",2024,8.76867063329629
"Angola","LCA",2025,8.5683939192421
"Angola","LCA",2026,8.3726915316588
"Angola","LCA",2027,8.18145899278539
"Angola","LCA",2028,7.99459421113625
"Angola","LCA",2029,7.8119974269985
"Angola","LCA",2030,7.63357115917427
"Angola","LCA",2031,7.4592201529393
"Angola","LCA",2032,7.28885132919026
"Angola","LCA",2033,7.12237373475346
"Angola","LCA",2034,6.9596984938286
"Angola","LCA",2035,6.80073876054142
"Angola","LCA",2036,6.6454096725802
"Angola","LCA",2037,6.49362830589111
"Angola","LCA",2038,6.34531363040828
"Angola","LCA",2039,6.20038646679514
"Angola","LCA",2040,6.05876944417367
"Angola","LCA",2041,5.92038695881912
"Angola","LCA",2042,5.78516513379821
"Angola","LCA",2043,5.65303177952916
"Angola","LCA",2044,5.5239163552425
"Angola","LCA",2045,5.39774993132218
"Angola","LCA",2046,5.27446515250673
"Angola","LCA",2047,5.15399620193101
"Angola","LCA",2048,5.03627876598913
"Angola","LCA",2049,4.92125
"Angola","LCA",2050,4.80884849465703
"Angola","LIE",2021,9.39802848648827
"Angola","LIE",2022,9.18337721920103
"Angola","LIE",2023,8.97362859363425
"Angola","LIE",2024,8.76867063329629
"Angola","LIE",2025,8.5683939192421
"Angola","LIE",2026,8.3726915316588
"Angola","LIE",2027,8.18145899278539
"Angola","LIE",2028,7.99459421113625
"Angola","LIE",2029,7.8119974269985
"Angola","LIE",2030,7.63357115917427
"Angola","LIE",2031,7.4592201529393
"Angola","LIE",2032,7.28885132919026
"Angola","LIE",2033,7.12237373475346
"Angola","LIE",2034,6.9596984938286
"Angola","LIE",2035,6.80073876054142
"Angola","LIE",2036,6.6454096725802
"Angola","LIE",2037,6.49362830589111
"Angola","LIE",2038,6.34531363040828
"Angola","LIE",2039,6.20038646679514
"Angola","LIE",2040,6.05876944417367
"Angola","LIE",2041,5.92038695881912
"Angola","LIE",2042,5.78516513379821
"Angola","LIE",2043,5.65303177952916
"Angola","LIE",2044,5.5239163552425
"Angola","LIE",2045,5.39774993132218
"Angola","LIE",2046,5.27446515250673
"Angola","LIE",2047,5.15399620193101
"Angola","LIE",2048,5.03627876598913
"Angola","LIE",2049,4.92125
"Angola","LIE",2050,4.80884849465703
"Angola","LKA",2021,9.39802848648827
"Angola","LKA",2022,9.18337721920103
"Angola","LKA",2023,8.97362859363425
"Angola","LKA",2024,8.76867063329629
"Angola","LKA",2025,8.5683939192421
"Angola","LKA",2026,8.3726915316588
"Angola","LKA",2027,8.18145899278539
"Angola","LKA",2028,7.99459421113625
"Angola","LKA",2029,7.8119974269985
"Angola","LKA",2030,7.63357115917427
"Angola","LKA",2031,7.4592201529393
"Angola","LKA",2032,7.28885132919026
"Angola","LKA",2033,7.12237373475346
"Angola","LKA",2034,6.9596984938286
"Angola","LKA",2035,6.80073876054142
"Angola","LKA",2036,6.6454096725802
"Angola","LKA",2037,6.49362830589111
"Angola","LKA",2038,6.34531363040828
"Angola","LKA",2039,6.20038646679514
"Angola","LKA",2040,6.05876944417367
"Angola","LKA",2041,5.92038695881912
"Angola","LKA",2042,5.78516513379821
"Angola","LKA",2043,5.65303177952916
"Angola","LKA",2044,5.5239163552425
"Angola","LKA",2045,5.39774993132218
"Angola","LKA",2046,5.27446515250673
"Angola","LKA",2047,5.15399620193101
"Angola","LKA",2048,5.03627876598913
"Angola","LKA",2049,4.92125
"Angola","LKA",2050,4.80884849465703
"Angola","LSO",2021,9.39802848648827
"Angola","LSO",2022,9.18337721920103
"Angola","LSO",2023,8.97362859363425
"Angola","LSO",2024,8.76867063329629
"Angola","LSO",2025,8.5683939192421
"Angola","LSO",2026,8.3726915316588
"Angola","LSO",2027,8.18145899278539
"Angola","LSO",2028,7.99459421113625
"Angola","LSO",2029,7.8119974269985
"Angola","LSO",2030,7.63357115917427
"Angola","LSO",2031,7.4592201529393
"Angola","LSO",2032,7.28885132919026
"Angola","LSO",2033,7.12237373475346
"Angola","LSO",2034,6.9596984938286
"Angola","LSO",2035,6.80073876054142
"Angola","LSO",2036,6.6454096725802
"Angola","LSO",2037,6.49362830589111
"Angola","LSO",2038,6.34531363040828
"Angola","LSO",2039,6.20038646679514
"Angola","LSO",2040,6.05876944417367
"Angola","LSO",2041,5.92038695881912
"Angola","LSO",2042,5.78516513379821
"Angola","LSO",2043,5.65303177952916
"Angola","LSO",2044,5.5239163552425
"Angola","LSO",2045,5.39774993132218
"Angola","LSO",2046,5.27446515250673
"Angola","LSO",2047,5.15399620193101
"Angola","LSO",2048,5.03627876598913
"Angola","LSO",2049,4.92125
"Angola","LSO",2050,4.80884849465703
"Angola","LTU",2021,9.39802848648827
"Angola","LTU",2022,9.18337721920103
"Angola","LTU",2023,8.97362859363425
"Angola","LTU",2024,8.76867063329629
"Angola","LTU",2025,8.5683939192421
"Angola","LTU",2026,8.3726915316588
"Angola","LTU",2027,8.18145899278539
"Angola","LTU",2028,7.99459421113625
"Angola","LTU",2029,7.8119974269985
"Angola","LTU",2030,7.63357115917427
"Angola","LTU",2031,7.4592201529393
"Angola","LTU",2032,7.28885132919026
"Angola","LTU",2033,7.12237373475346
"Angola","LTU",2034,6.9596984938286
"Angola","LTU",2035,6.80073876054142
"Angola","LTU",2036,6.6454096725802
"Angola","LTU",2037,6.49362830589111
"Angola","LTU",2038,6.34531363040828
"Angola","LTU",2039,6.20038646679514
"Angola","LTU",2040,6.05876944417367
"Angola","LTU",2041,5.92038695881912
"Angola","LTU",2042,5.78516513379821
"Angola","LTU",2043,5.65303177952916
"Angola","LTU",2044,5.5239163552425
"Angola","LTU",2045,5.39774993132218
"Angola","LTU",2046,5.27446515250673
"Angola","LTU",2047,5.15399620193101
"Angola","LTU",2048,5.03627876598913
"Angola","LTU",2049,4.92125
"Angola","LTU",2050,4.80884849465703
"Angola","LUX",2021,9.39802848648827
"Angola","LUX",2022,9.18337721920103
"Angola","LUX",2023,8.97362859363425
"Angola","LUX",2024,8.76867063329629
"Angola","LUX",2025,8.5683939192421
"Angola","LUX",2026,8.3726915316588
"Angola","LUX",2027,8.18145899278539
"Angola","LUX",2028,7.99459421113625
"Angola","LUX",2029,7.8119974269985
"Angola","LUX",2030,7.63357115917427
"Angola","LUX",2031,7.4592201529393
"Angola","LUX",2032,7.28885132919026
"Angola","LUX",2033,7.12237373475346
"Angola","LUX",2034,6.9596984938286
"Angola","LUX",2035,6.80073876054142
"Angola","LUX",2036,6.6454096725802
"Angola","LUX",2037,6.49362830589111
"Angola","LUX",2038,6.34531363040828
"Angola","LUX",2039,6.20038646679514
"Angola","LUX",2040,6.05876944417367
"Angola","LUX",2041,5.92038695881912
"Angola","LUX",2042,5.78516513379821
"Angola","LUX",2043,5.65303177952916
"Angola","LUX",2044,5.5239163552425
"Angola","LUX",2045,5.39774993132218
"Angola","LUX",2046,5.27446515250673
"Angola","LUX",2047,5.15399620193101
"Angola","LUX",2048,5.03627876598913
"Angola","LUX",2049,4.92125
"Angola","LUX",2050,4.80884849465703
"Angola","LVA",2021,9.39802848648827
"Angola","LVA",2022,9.18337721920103
"Angola","LVA",2023,8.97362859363425
"Angola","LVA",2024,8.76867063329629
"Angola","LVA",2025,8.5683939192421
"Angola","LVA",2026,8.3726915316588
"Angola","LVA",2027,8.18145899278539
"Angola","LVA",2028,7.99459421113625
"Angola","LVA",2029,7.8119974269985
"Angola","LVA",2030,7.63357115917427
"Angola","LVA",2031,7.4592201529393
"Angola","LVA",2032,7.28885132919026
"Angola","LVA",2033,7.12237373475346
"Angola","LVA",2034,6.9596984938286
"Angola","LVA",2035,6.80073876054142
"Angola","LVA",2036,6.6454096725802
"Angola","LVA",2037,6.49362830589111
"Angola","LVA",2038,6.34531363040828
"Angola","LVA",2039,6.20038646679514
"Angola","LVA",2040,6.05876944417367
"Angola","LVA",2041,5.92038695881912
"Angola","LVA",2042,5.78516513379821
"Angola","LVA",2043,5.65303177952916
"Angola","LVA",2044,5.5239163552425
"Angola","LVA",2045,5.39774993132218
"Angola","LVA",2046,5.27446515250673
"Angola","LVA",2047,5.15399620193101
"Angola","LVA",2048,5.03627876598913
"Angola","LVA",2049,4.92125
"Angola","LVA",2050,4.80884849465703
"Angola","MAC",2021,9.39802848648827
"Angola","MAC",2022,9.18337721920103
"Angola","MAC",2023,8.97362859363425
"Angola","MAC",2024,8.76867063329629
"Angola","MAC",2025,8.5683939192421
"Angola","MAC",2026,8.3726915316588
"Angola","MAC",2027,8.18145899278539
"Angola","MAC",2028,7.99459421113625
"Angola","MAC",2029,7.8119974269985
"Angola","MAC",2030,7.63357115917427
"Angola","MAC",2031,7.4592201529393
"Angola","MAC",2032,7.28885132919026
"Angola","MAC",2033,7.12237373475346
"Angola","MAC",2034,6.9596984938286
"Angola","MAC",2035,6.80073876054142
"Angola","MAC",2036,6.6454096725802
"Angola","MAC",2037,6.49362830589111
"Angola","MAC",2038,6.34531363040828
"Angola","MAC",2039,6.20038646679514
"Angola","MAC",2040,6.05876944417367
"Angola","MAC",2041,5.92038695881912
"Angola","MAC",2042,5.78516513379821
"Angola","MAC",2043,5.65303177952916
"Angola","MAC",2044,5.5239163552425
"Angola","MAC",2045,5.39774993132218
"Angola","MAC",2046,5.27446515250673
"Angola","MAC",2047,5.15399620193101
"Angola","MAC",2048,5.03627876598913
"Angola","MAC",2049,4.92125
"Angola","MAC",2050,4.80884849465703
"Angola","MAF",2021,9.39802848648827
"Angola","MAF",2022,9.18337721920103
"Angola","MAF",2023,8.97362859363425
"Angola","MAF",2024,8.76867063329629
"Angola","MAF",2025,8.5683939192421
"Angola","MAF",2026,8.3726915316588
"Angola","MAF",2027,8.18145899278539
"Angola","MAF",2028,7.99459421113625
"Angola","MAF",2029,7.8119974269985
"Angola","MAF",2030,7.63357115917427
"Angola","MAF",2031,7.4592201529393
"Angola","MAF",2032,7.28885132919026
"Angola","MAF",2033,7.12237373475346
"Angola","MAF",2034,6.9596984938286
"Angola","MAF",2035,6.80073876054142
"Angola","MAF",2036,6.6454096725802
"Angola","MAF",2037,6.49362830589111
"Angola","MAF",2038,6.34531363040828
"Angola","MAF",2039,6.20038646679514
"Angola","MAF",2040,6.05876944417367
"Angola","MAF",2041,5.92038695881912
"Angola","MAF",2042,5.78516513379821
"Angola","MAF",2043,5.65303177952916
"Angola","MAF",2044,5.5239163552425
"Angola","MAF",2045,5.39774993132218
"Angola","MAF",2046,5.27446515250673
"Angola","MAF",2047,5.15399620193101
"Angola","MAF",2048,5.03627876598913
"Angola","MAF",2049,4.92125
"Angola","MAF",2050,4.80884849465703
"Angola","MAR",2021,9.39802848648827
"Angola","MAR",2022,9.18337721920103
"Angola","MAR",2023,8.97362859363425
"Angola","MAR",2024,8.76867063329629
"Angola","MAR",2025,8.5683939192421
"Angola","MAR",2026,8.3726915316588
"Angola","MAR",2027,8.18145899278539
"Angola","MAR",2028,7.99459421113625
"Angola","MAR",2029,7.8119974269985
"Angola","MAR",2030,7.63357115917427
"Angola","MAR",2031,7.4592201529393
"Angola","MAR",2032,7.28885132919026
"Angola","MAR",2033,7.12237373475346
"Angola","MAR",2034,6.9596984938286
"Angola","MAR",2035,6.80073876054142
"Angola","MAR",2036,6.6454096725802
"Angola","MAR",2037,6.49362830589111
"Angola","MAR",2038,6.34531363040828
"Angola","MAR",2039,6.20038646679514
"Angola","MAR",2040,6.05876944417367
"Angola","MAR",2041,5.92038695881912
"Angola","MAR",2042,5.78516513379821
"Angola","MAR",2043,5.65303177952916
"Angola","MAR",2044,5.5239163552425
"Angola","MAR",2045,5.39774993132218
"Angola","MAR",2046,5.27446515250673
"Angola","MAR",2047,5.15399620193101
"Angola","MAR",2048,5.03627876598913
"Angola","MAR",2049,4.92125
"Angola","MAR",2050,4.80884849465703
"Angola","MCO",2021,9.39802848648827
"Angola","MCO",2022,9.18337721920103
"Angola","MCO",2023,8.97362859363425
"Angola","MCO",2024,8.76867063329629
"Angola","MCO",2025,8.5683939192421
"Angola","MCO",2026,8.3726915316588
"Angola","MCO",2027,8.18145899278539
"Angola","MCO",2028,7.99459421113625
"Angola","MCO",2029,7.8119974269985
"Angola","MCO",2030,7.63357115917427
"Angola","MCO",2031,7.4592201529393
"Angola","MCO",2032,7.28885132919026
"Angola","MCO",2033,7.12237373475346
"Angola","MCO",2034,6.9596984938286
"Angola","MCO",2035,6.80073876054142
"Angola","MCO",2036,6.6454096725802
"Angola","MCO",2037,6.49362830589111
"Angola","MCO",2038,6.34531363040828
"Angola","MCO",2039,6.20038646679514
"Angola","MCO",2040,6.05876944417367
"Angola","MCO",2041,5.92038695881912
"Angola","MCO",2042,5.78516513379821
"Angola","MCO",2043,5.65303177952916
"Angola","MCO",2044,5.5239163552425
"Angola","MCO",2045,5.39774993132218
"Angola","MCO",2046,5.27446515250673
"Angola","MCO",2047,5.15399620193101
"Angola","MCO",2048,5.03627876598913
"Angola","MCO",2049,4.92125
"Angola","MCO",2050,4.80884849465703
"Angola","MDA",2021,9.39802848648827
"Angola","MDA",2022,9.18337721920103
"Angola","MDA",2023,8.97362859363425
"Angola","MDA",2024,8.76867063329629
"Angola","MDA",2025,8.5683939192421
"Angola","MDA",2026,8.3726915316588
"Angola","MDA",2027,8.18145899278539
"Angola","MDA",2028,7.99459421113625
"Angola","MDA",2029,7.8119974269985
"Angola","MDA",2030,7.63357115917427
"Angola","MDA",2031,7.4592201529393
"Angola","MDA",2032,7.28885132919026
"Angola","MDA",2033,7.12237373475346
"Angola","MDA",2034,6.9596984938286
"Angola","MDA",2035,6.80073876054142
"Angola","MDA",2036,6.6454096725802
"Angola","MDA",2037,6.49362830589111
"Angola","MDA",2038,6.34531363040828
"Angola","MDA",2039,6.20038646679514
"Angola","MDA",2040,6.05876944417367
"Angola","MDA",2041,5.92038695881912
"Angola","MDA",2042,5.78516513379821
"Angola","MDA",2043,5.65303177952916
"Angola","MDA",2044,5.5239163552425
"Angola","MDA",2045,5.39774993132218
"Angola","MDA",2046,5.27446515250673
"Angola","MDA",2047,5.15399620193101
"Angola","MDA",2048,5.03627876598913
"Angola","MDA",2049,4.92125
"Angola","MDA",2050,4.80884849465703
"Angola","MDG",2021,9.39802848648827
"Angola","MDG",2022,9.18337721920103
"Angola","MDG",2023,8.97362859363425
"Angola","MDG",2024,8.76867063329629
"Angola","MDG",2025,8.5683939192421
"Angola","MDG",2026,8.3726915316588
"Angola","MDG",2027,8.18145899278539
"Angola","MDG",2028,7.99459421113625
"Angola","MDG",2029,7.8119974269985
"Angola","MDG",2030,7.63357115917427
"Angola","MDG",2031,7.4592201529393
"Angola","MDG",2032,7.28885132919026
"Angola","MDG",2033,7.12237373475346
"Angola","MDG",2034,6.9596984938286
"Angola","MDG",2035,6.80073876054142
"Angola","MDG",2036,6.6454096725802
"Angola","MDG",2037,6.49362830589111
"Angola","MDG",2038,6.34531363040828
"Angola","MDG",2039,6.20038646679514
"Angola","MDG",2040,6.05876944417367
"Angola","MDG",2041,5.92038695881912
"Angola","MDG",2042,5.78516513379821
"Angola","MDG",2043,5.65303177952916
"Angola","MDG",2044,5.5239163552425
"Angola","MDG",2045,5.39774993132218
"Angola","MDG",2046,5.27446515250673
"Angola","MDG",2047,5.15399620193101
"Angola","MDG",2048,5.03627876598913
"Angola","MDG",2049,4.92125
"Angola","MDG",2050,4.80884849465703
"Angola","MDV",2021,9.39802848648827
"Angola","MDV",2022,9.18337721920103
"Angola","MDV",2023,8.97362859363425
"Angola","MDV",2024,8.76867063329629
"Angola","MDV",2025,8.5683939192421
"Angola","MDV",2026,8.3726915316588
"Angola","MDV",2027,8.18145899278539
"Angola","MDV",2028,7.99459421113625
"Angola","MDV",2029,7.8119974269985
"Angola","MDV",2030,7.63357115917427
"Angola","MDV",2031,7.4592201529393
"Angola","MDV",2032,7.28885132919026
"Angola","MDV",2033,7.12237373475346
"Angola","MDV",2034,6.9596984938286
"Angola","MDV",2035,6.80073876054142
"Angola","MDV",2036,6.6454096725802
"Angola","MDV",2037,6.49362830589111
"Angola","MDV",2038,6.34531363040828
"Angola","MDV",2039,6.20038646679514
"Angola","MDV",2040,6.05876944417367
"Angola","MDV",2041,5.92038695881912
"Angola","MDV",2042,5.78516513379821
"Angola","MDV",2043,5.65303177952916
"Angola","MDV",2044,5.5239163552425
"Angola","MDV",2045,5.39774993132218
"Angola","MDV",2046,5.27446515250673
"Angola","MDV",2047,5.15399620193101
"Angola","MDV",2048,5.03627876598913
"Angola","MDV",2049,4.92125
"Angola","MDV",2050,4.80884849465703
"Angola","MEX",2021,9.39802848648827
"Angola","MEX",2022,9.18337721920103
"Angola","MEX",2023,8.97362859363425
"Angola","MEX",2024,8.76867063329629
"Angola","MEX",2025,8.5683939192421
"Angola","MEX",2026,8.3726915316588
"Angola","MEX",2027,8.18145899278539
"Angola","MEX",2028,7.99459421113625
"Angola","MEX",2029,7.8119974269985
"Angola","MEX",2030,7.63357115917427
"Angola","MEX",2031,7.4592201529393
"Angola","MEX",2032,7.28885132919026
"Angola","MEX",2033,7.12237373475346
"Angola","MEX",2034,6.9596984938286
"Angola","MEX",2035,6.80073876054142
"Angola","MEX",2036,6.6454096725802
"Angola","MEX",2037,6.49362830589111
"Angola","MEX",2038,6.34531363040828
"Angola","MEX",2039,6.20038646679514
"Angola","MEX",2040,6.05876944417367
"Angola","MEX",2041,5.92038695881912
"Angola","MEX",2042,5.78516513379821
"Angola","MEX",2043,5.65303177952916
"Angola","MEX",2044,5.5239163552425
"Angola","MEX",2045,5.39774993132218
"Angola","MEX",2046,5.27446515250673
"Angola","MEX",2047,5.15399620193101
"Angola","MEX",2048,5.03627876598913
"Angola","MEX",2049,4.92125
"Angola","MEX",2050,4.80884849465703
"Angola","MHL",2021,9.39802848648827
"Angola","MHL",2022,9.18337721920103
"Angola","MHL",2023,8.97362859363425
"Angola","MHL",2024,8.76867063329629
"Angola","MHL",2025,8.5683939192421
"Angola","MHL",2026,8.3726915316588
"Angola","MHL",2027,8.18145899278539
"Angola","MHL",2028,7.99459421113625
"Angola","MHL",2029,7.8119974269985
"Angola","MHL",2030,7.63357115917427
"Angola","MHL",2031,7.4592201529393
"Angola","MHL",2032,7.28885132919026
"Angola","MHL",2033,7.12237373475346
"Angola","MHL",2034,6.9596984938286
"Angola","MHL",2035,6.80073876054142
"Angola","MHL",2036,6.6454096725802
"Angola","MHL",2037,6.49362830589111
"Angola","MHL",2038,6.34531363040828
"Angola","MHL",2039,6.20038646679514
"Angola","MHL",2040,6.05876944417367
"Angola","MHL",2041,5.92038695881912
"Angola","MHL",2042,5.78516513379821
"Angola","MHL",2043,5.65303177952916
"Angola","MHL",2044,5.5239163552425
"Angola","MHL",2045,5.39774993132218
"Angola","MHL",2046,5.27446515250673
"Angola","MHL",2047,5.15399620193101
"Angola","MHL",2048,5.03627876598913
"Angola","MHL",2049,4.92125
"Angola","MHL",2050,4.80884849465703
"Angola","MKD",2021,9.39802848648827
"Angola","MKD",2022,9.18337721920103
"Angola","MKD",2023,8.97362859363425
"Angola","MKD",2024,8.76867063329629
"Angola","MKD",2025,8.5683939192421
"Angola","MKD",2026,8.3726915316588
"Angola","MKD",2027,8.18145899278539
"Angola","MKD",2028,7.99459421113625
"Angola","MKD",2029,7.8119974269985
"Angola","MKD",2030,7.63357115917427
"Angola","MKD",2031,7.4592201529393
"Angola","MKD",2032,7.28885132919026
"Angola","MKD",2033,7.12237373475346
"Angola","MKD",2034,6.9596984938286
"Angola","MKD",2035,6.80073876054142
"Angola","MKD",2036,6.6454096725802
"Angola","MKD",2037,6.49362830589111
"Angola","MKD",2038,6.34531363040828
"Angola","MKD",2039,6.20038646679514
"Angola","MKD",2040,6.05876944417367
"Angola","MKD",2041,5.92038695881912
"Angola","MKD",2042,5.78516513379821
"Angola","MKD",2043,5.65303177952916
"Angola","MKD",2044,5.5239163552425
"Angola","MKD",2045,5.39774993132218
"Angola","MKD",2046,5.27446515250673
"Angola","MKD",2047,5.15399620193101
"Angola","MKD",2048,5.03627876598913
"Angola","MKD",2049,4.92125
"Angola","MKD",2050,4.80884849465703
"Angola","MLI",2021,9.39802848648827
"Angola","MLI",2022,9.18337721920103
"Angola","MLI",2023,8.97362859363425
"Angola","MLI",2024,8.76867063329629
"Angola","MLI",2025,8.5683939192421
"Angola","MLI",2026,8.3726915316588
"Angola","MLI",2027,8.18145899278539
"Angola","MLI",2028,7.99459421113625
"Angola","MLI",2029,7.8119974269985
"Angola","MLI",2030,7.63357115917427
"Angola","MLI",2031,7.4592201529393
"Angola","MLI",2032,7.28885132919026
"Angola","MLI",2033,7.12237373475346
"Angola","MLI",2034,6.9596984938286
"Angola","MLI",2035,6.80073876054142
"Angola","MLI",2036,6.6454096725802
"Angola","MLI",2037,6.49362830589111
"Angola","MLI",2038,6.34531363040828
"Angola","MLI",2039,6.20038646679514
"Angola","MLI",2040,6.05876944417367
"Angola","MLI",2041,5.92038695881912
"Angola","MLI",2042,5.78516513379821
"Angola","MLI",2043,5.65303177952916
"Angola","MLI",2044,5.5239163552425
"Angola","MLI",2045,5.39774993132218
"Angola","MLI",2046,5.27446515250673
"Angola","MLI",2047,5.15399620193101
"Angola","MLI",2048,5.03627876598913
"Angola","MLI",2049,4.92125
"Angola","MLI",2050,4.80884849465703
"Angola","MLT",2021,9.39802848648827
"Angola","MLT",2022,9.18337721920103
"Angola","MLT",2023,8.97362859363425
"Angola","MLT",2024,8.76867063329629
"Angola","MLT",2025,8.5683939192421
"Angola","MLT",2026,8.3726915316588
"Angola","MLT",2027,8.18145899278539
"Angola","MLT",2028,7.99459421113625
"Angola","MLT",2029,7.8119974269985
"Angola","MLT",2030,7.63357115917427
"Angola","MLT",2031,7.4592201529393
"Angola","MLT",2032,7.28885132919026
"Angola","MLT",2033,7.12237373475346
"Angola","MLT",2034,6.9596984938286
"Angola","MLT",2035,6.80073876054142
"Angola","MLT",2036,6.6454096725802
"Angola","MLT",2037,6.49362830589111
"Angola","MLT",2038,6.34531363040828
"Angola","MLT",2039,6.20038646679514
"Angola","MLT",2040,6.05876944417367
"Angola","MLT",2041,5.92038695881912
"Angola","MLT",2042,5.78516513379821
"Angola","MLT",2043,5.65303177952916
"Angola","MLT",2044,5.5239163552425
"Angola","MLT",2045,5.39774993132218
"Angola","MLT",2046,5.27446515250673
"Angola","MLT",2047,5.15399620193101
"Angola","MLT",2048,5.03627876598913
"Angola","MLT",2049,4.92125
"Angola","MLT",2050,4.80884849465703
"Anguilla","MMR",2021,9.39802848648827
"Anguilla","MMR",2022,9.18337721920103
"Anguilla","MMR",2023,8.97362859363425
"Anguilla","MMR",2024,8.76867063329629
"Anguilla","MMR",2025,8.5683939192421
"Anguilla","MMR",2026,8.3726915316588
"Anguilla","MMR",2027,8.18145899278539
"Anguilla","MMR",2028,7.99459421113625
"Anguilla","MMR",2029,7.8119974269985
"Anguilla","MMR",2030,7.63357115917427
"Anguilla","MMR",2031,7.4592201529393
"Anguilla","MMR",2032,7.28885132919026
"Anguilla","MMR",2033,7.12237373475346
"Anguilla","MMR",2034,6.9596984938286
"Anguilla","MMR",2035,6.80073876054142
"Anguilla","MMR",2036,6.6454096725802
"Anguilla","MMR",2037,6.49362830589111
"Anguilla","MMR",2038,6.34531363040828
"Anguilla","MMR",2039,6.20038646679514
"Anguilla","MMR",2040,6.05876944417367
"Anguilla","MMR",2041,5.92038695881912
"Anguilla","MMR",2042,5.78516513379821
"Anguilla","MMR",2043,5.65303177952916
"Anguilla","MMR",2044,5.5239163552425
"Anguilla","MMR",2045,5.39774993132218
"Anguilla","MMR",2046,5.27446515250673
"Anguilla","MMR",2047,5.15399620193101
"Anguilla","MMR",2048,5.03627876598913
"Anguilla","MMR",2049,4.92125
"Anguilla","MMR",2050,4.80884849465703
"Anguilla","MNE",2021,9.39802848648827
"Anguilla","MNE",2022,9.18337721920103
"Anguilla","MNE",2023,8.97362859363425
"Anguilla","MNE",2024,8.76867063329629
