Year,iso_code3,ef_lndu_conv_forests_mangroves_to_croplands_gg_co2_ha
2030,FRA,0.163161
2031,FRA,0.163161
2032,FRA,0.163161
2033,FRA,0.163161
2034,FRA,0.163161
2035,FRA,0.163161
2036,FRA,0.163161
2037,FRA,0.163161
2038,FRA,0.163161
2039,FRA,0.163161
2040,FRA,0.163161
2041,FRA,0.163161
2042,FRA,0.163161
2043,FRA,0.163161
2044,FRA,0.163161
2045,FRA,0.163161
2046,FRA,0.163161
2047,FRA,0.163161
2048,FRA,0.163161
2049,FRA,0.163161
2050,FRA,0.163161
2020,FRO,0.146875
2021,FRO,0.146875
2022,FRO,0.146875
2023,FRO,0.146875
2024,FRO,0.146875
2025,FRO,0.146875
2026,FRO,0.146875
2027,FRO,0.146875
2028,FRO,0.146875
2029,FRO,0.146875
2030,FRO,0.146875
2031,FRO,0.146875
2032,FRO,0.146875
2033,FRO,0.146875
2034,FRO,0.146875
2035,FRO,0.146875
2036,FRO,0.146875
2037,FRO,0.146875
2038,FRO,0.146875
2039,FRO,0.146875
2040,FRO,0.146875
2041,FRO,0.146875
2042,FRO,0.146875
2043,FRO,0.146875
2044,FRO,0.146875
2045,FRO,0.146875
2046,FRO,0.146875
2047,FRO,0.146875
2048,FRO,0.146875
2049,FRO,0.146875
2050,FRO,0.146875
2020,FSM,0.299356
2021,FSM,0.299356
2022,FSM,0.299356
2023,FSM,0.299356
2024,FSM,0.299356
2025,FSM,0.299356
2026,FSM,0.299356
2027,FSM,0.299356
2028,FSM,0.299356
2029,FSM,0.299356
2030,FSM,0.299356
2031,FSM,0.299356
2032,FSM,0.299356
2033,FSM,0.299356
2034,FSM,0.299356
2035,FSM,0.299356
2036,FSM,0.299356
2037,FSM,0.299356
2038,FSM,0.299356
2039,FSM,0.299356
2040,FSM,0.299356
2041,FSM,0.299356
2042,FSM,0.299356
2043,FSM,0.299356
2044,FSM,0.299356
2045,FSM,0.299356
2046,FSM,0.299356
2047,FSM,0.299356
2048,FSM,0.299356
2049,FSM,0.299356
2050,FSM,0.299356
2020,GAB,0.169113
2021,GAB,0.169113
2022,GAB,0.169113
2023,GAB,0.169113
2024,GAB,0.169113
2025,GAB,0.169113
2026,GAB,0.169113
2027,GAB,0.169113
2028,GAB,0.169113
2029,GAB,0.169113
2030,GAB,0.169113
2031,GAB,0.169113
2032,GAB,0.169113
2033,GAB,0.169113
2034,GAB,0.169113
2035,GAB,0.169113
2036,GAB,0.169113
2037,GAB,0.169113
2038,GAB,0.169113
2039,GAB,0.169113
2040,GAB,0.169113
2041,GAB,0.169113
2042,GAB,0.169113
2043,GAB,0.169113
2044,GAB,0.169113
2045,GAB,0.169113
2046,GAB,0.169113
2047,GAB,0.169113
2048,GAB,0.169113
2049,GAB,0.169113
2050,GAB,0.169113
2020,GIB,0.102431
2021,GIB,0.102431
2022,GIB,0.102431
2023,GIB,0.102431
2024,GIB,0.102431
2025,GIB,0.102431
2026,GIB,0.102431
2027,GIB,0.102431
2028,GIB,0.102431
2029,GIB,0.102431
2030,GIB,0.102431
2031,GIB,0.102431
2032,GIB,0.102431
2033,GIB,0.102431
2034,GIB,0.102431
2035,GIB,0.102431
2036,GIB,0.102431
2037,GIB,0.102431
2038,GIB,0.102431
2039,GIB,0.102431
2040,GIB,0.102431
2041,GIB,0.102431
2042,GIB,0.102431
2043,GIB,0.102431
2044,GIB,0.102431
2045,GIB,0.102431
2046,GIB,0.102431
2047,GIB,0.102431
2048,GIB,0.102431
2049,GIB,0.102431
2050,GIB,0.102431
2020,GNQ,0.121005
2021,GNQ,0.121005
2022,GNQ,0.121005
2023,GNQ,0.121005
2024,GNQ,0.121005
2025,GNQ,0.121005
2026,GNQ,0.121005
2027,GNQ,0.121005
2028,GNQ,0.121005
2029,GNQ,0.121005
2030,GNQ,0.121005
2031,GNQ,0.121005
2032,GNQ,0.121005
2033,GNQ,0.121005
2034,GNQ,0.121005
2035,GNQ,0.121005
2036,GNQ,0.121005
2037,GNQ,0.121005
2038,GNQ,0.121005
2039,GNQ,0.121005
2040,GNQ,0.121005
2041,GNQ,0.121005
2042,GNQ,0.121005
2043,GNQ,0.121005
2044,GNQ,0.121005
2045,GNQ,0.121005
2046,GNQ,0.121005
2047,GNQ,0.121005
2048,GNQ,0.121005
2049,GNQ,0.121005
2050,GNQ,0.121005
2020,GRD,0.219795
2021,GRD,0.219795
2022,GRD,0.219795
2023,GRD,0.219795
2024,GRD,0.219795
2025,GRD,0.219795
2026,GRD,0.219795
2027,GRD,0.219795
2028,GRD,0.219795
2029,GRD,0.219795
2030,GRD,0.219795
2031,GRD,0.219795
2032,GRD,0.219795
2033,GRD,0.219795
2034,GRD,0.219795
2035,GRD,0.219795
2036,GRD,0.219795
2037,GRD,0.219795
2038,GRD,0.219795
2039,GRD,0.219795
2040,GRD,0.219795
2041,GRD,0.219795
2042,GRD,0.219795
2043,GRD,0.219795
2044,GRD,0.219795
2045,GRD,0.219795
2046,GRD,0.219795
2047,GRD,0.219795
2048,GRD,0.219795
2049,GRD,0.219795
2050,GRD,0.219795
2020,GRL,0.146875
2021,GRL,0.146875
2022,GRL,0.146875
2023,GRL,0.146875
2024,GRL,0.146875
2025,GRL,0.146875
2026,GRL,0.146875
2027,GRL,0.146875
2028,GRL,0.146875
2029,GRL,0.146875
2030,GRL,0.146875
2031,GRL,0.146875
2032,GRL,0.146875
2033,GRL,0.146875
2034,GRL,0.146875
2035,GRL,0.146875
2036,GRL,0.146875
2037,GRL,0.146875
2038,GRL,0.146875
2039,GRL,0.146875
2040,GRL,0.146875
2041,GRL,0.146875
2042,GRL,0.146875
2043,GRL,0.146875
2044,GRL,0.146875
2045,GRL,0.146875
2046,GRL,0.146875
2047,GRL,0.146875
2048,GRL,0.146875
2049,GRL,0.146875
2050,GRL,0.146875
2020,GUM,0.299356
2021,GUM,0.299356
2022,GUM,0.299356
2023,GUM,0.299356
2024,GUM,0.299356
2025,GUM,0.299356
2026,GUM,0.299356
2027,GUM,0.299356
2028,GUM,0.299356
2029,GUM,0.299356
2030,GUM,0.299356
2031,GUM,0.299356
2032,GUM,0.299356
2033,GUM,0.299356
2034,GUM,0.299356
2035,GUM,0.299356
2036,GUM,0.299356
2037,GUM,0.299356
2038,GUM,0.299356
2039,GUM,0.299356
2040,GUM,0.299356
2041,GUM,0.299356
2042,GUM,0.299356
2043,GUM,0.299356
2044,GUM,0.299356
2045,GUM,0.299356
2046,GUM,0.299356
2047,GUM,0.299356
2048,GUM,0.299356
2049,GUM,0.299356
2050,GUM,0.299356
2020,GUY,0.219795
2021,GUY,0.219795
2022,GUY,0.219795
2023,GUY,0.219795
2024,GUY,0.219795
2025,GUY,0.219795
2026,GUY,0.219795
2027,GUY,0.219795
2028,GUY,0.219795
2029,GUY,0.219795
2030,GUY,0.219795
2031,GUY,0.219795
2032,GUY,0.219795
2033,GUY,0.219795
2034,GUY,0.219795
2035,GUY,0.219795
2036,GUY,0.219795
2037,GUY,0.219795
2038,GUY,0.219795
2039,GUY,0.219795
2040,GUY,0.219795
2041,GUY,0.219795
2042,GUY,0.219795
2043,GUY,0.219795
2044,GUY,0.219795
2045,GUY,0.219795
2046,GUY,0.219795
2047,GUY,0.219795
2048,GUY,0.219795
2049,GUY,0.219795
2050,GUY,0.219795
2020,HKG,0.220311
2021,HKG,0.220311
2022,HKG,0.220311
2023,HKG,0.220311
2024,HKG,0.220311
2025,HKG,0.220311
2026,HKG,0.220311
2027,HKG,0.220311
2028,HKG,0.220311
2029,HKG,0.220311
2030,HKG,0.220311
2031,HKG,0.220311
2032,HKG,0.220311
2033,HKG,0.220311
2034,HKG,0.220311
2035,HKG,0.220311
2036,HKG,0.220311
2037,HKG,0.220311
2038,HKG,0.220311
2039,HKG,0.220311
2040,HKG,0.220311
2041,HKG,0.220311
2042,HKG,0.220311
2043,HKG,0.220311
2044,HKG,0.220311
2045,HKG,0.220311
2046,HKG,0.220311
2047,HKG,0.220311
2048,HKG,0.220311
2049,HKG,0.220311
2050,HKG,0.220311
2020,HTI,0.258653
2021,HTI,0.258653
2022,HTI,0.258653
2023,HTI,0.258653
2024,HTI,0.258653
2025,HTI,0.258653
2026,HTI,0.258653
2027,HTI,0.258653
2028,HTI,0.258653
2029,HTI,0.258653
2030,HTI,0.258653
2031,HTI,0.258653
2032,HTI,0.258653
2033,HTI,0.258653
2034,HTI,0.258653
2035,HTI,0.258653
2036,HTI,0.258653
2037,HTI,0.258653
2038,HTI,0.258653
2039,HTI,0.258653
2040,HTI,0.258653
2041,HTI,0.258653
2042,HTI,0.258653
2043,HTI,0.258653
2044,HTI,0.258653
2045,HTI,0.258653
2046,HTI,0.258653
2047,HTI,0.258653
2048,HTI,0.258653
2049,HTI,0.258653
2050,HTI,0.258653
2020,IMN,0.173655
2021,IMN,0.173655
2022,IMN,0.173655
2023,IMN,0.173655
2024,IMN,0.173655
2025,IMN,0.173655
2026,IMN,0.173655
2027,IMN,0.173655
2028,IMN,0.173655
2029,IMN,0.173655
2030,IMN,0.173655
2031,IMN,0.173655
2032,IMN,0.173655
2033,IMN,0.173655
2034,IMN,0.173655
2035,IMN,0.173655
2036,IMN,0.173655
2037,IMN,0.173655
2038,IMN,0.173655
2039,IMN,0.173655
2040,IMN,0.173655
2041,IMN,0.173655
2042,IMN,0.173655
2043,IMN,0.173655
2044,IMN,0.173655
2045,IMN,0.173655
2046,IMN,0.173655
2047,IMN,0.173655
2048,IMN,0.173655
2049,IMN,0.173655
2050,IMN,0.173655
2020,JOR,0.128922
2021,JOR,0.128922
2022,JOR,0.128922
2023,JOR,0.128922
2024,JOR,0.128922
2025,JOR,0.128922
2026,JOR,0.128922
2027,JOR,0.128922
2028,JOR,0.128922
2029,JOR,0.128922
2030,JOR,0.128922
2031,JOR,0.128922
2032,JOR,0.128922
2033,JOR,0.128922
2034,JOR,0.128922
2035,JOR,0.128922
2036,JOR,0.128922
2037,JOR,0.128922
2038,JOR,0.128922
2039,JOR,0.128922
2040,JOR,0.128922
2041,JOR,0.128922
2042,JOR,0.128922
2043,JOR,0.128922
2044,JOR,0.128922
2045,JOR,0.128922
2046,JOR,0.128922
2047,JOR,0.128922
2048,JOR,0.128922
2049,JOR,0.128922
2050,JOR,0.128922
2020,KIR,0.299356
2021,KIR,0.299356
2022,KIR,0.299356
2023,KIR,0.299356
2024,KIR,0.299356
2025,KIR,0.299356
2026,KIR,0.299356
2027,KIR,0.299356
2028,KIR,0.299356
2029,KIR,0.299356
2030,KIR,0.299356
2031,KIR,0.299356
2032,KIR,0.299356
2033,KIR,0.299356
2034,KIR,0.299356
2035,KIR,0.299356
2036,KIR,0.299356
2037,KIR,0.299356
2038,KIR,0.299356
2039,KIR,0.299356
2040,KIR,0.299356
2041,KIR,0.299356
2042,KIR,0.299356
2043,KIR,0.299356
2044,KIR,0.299356
2045,KIR,0.299356
2046,KIR,0.299356
2047,KIR,0.299356
2048,KIR,0.299356
2049,KIR,0.299356
2050,KIR,0.299356
2020,KNA,0.123917
2021,KNA,0.123917
2022,KNA,0.123917
2023,KNA,0.123917
2024,KNA,0.123917
2025,KNA,0.123917
2026,KNA,0.123917
2027,KNA,0.123917
2028,KNA,0.123917
2029,KNA,0.123917
2030,KNA,0.123917
2031,KNA,0.123917
2032,KNA,0.123917
2033,KNA,0.123917
2034,KNA,0.123917
2035,KNA,0.123917
2036,KNA,0.123917
2037,KNA,0.123917
2038,KNA,0.123917
2039,KNA,0.123917
2040,KNA,0.123917
2041,KNA,0.123917
2042,KNA,0.123917
2043,KNA,0.123917
2044,KNA,0.123917
2045,KNA,0.123917
2046,KNA,0.123917
2047,KNA,0.123917
2048,KNA,0.123917
2049,KNA,0.123917
2050,KNA,0.123917
2020,KOR,0.163403
2021,KOR,0.163403
2022,KOR,0.163403
2023,KOR,0.163403
2024,KOR,0.163403
2025,KOR,0.163403
2026,KOR,0.163403
2027,KOR,0.163403
2028,KOR,0.163403
2029,KOR,0.163403
2030,KOR,0.163403
2031,KOR,0.163403
2032,KOR,0.163403
2033,KOR,0.163403
2034,KOR,0.163403
2035,KOR,0.163403
2036,KOR,0.163403
2037,KOR,0.163403
2038,KOR,0.163403
2039,KOR,0.163403
2040,KOR,0.163403
2041,KOR,0.163403
2042,KOR,0.163403
2043,KOR,0.163403
2044,KOR,0.163403
2045,KOR,0.163403
2046,KOR,0.163403
2047,KOR,0.163403
2048,KOR,0.163403
2049,KOR,0.163403
2050,KOR,0.163403
2020,KWT,0.07632
2021,KWT,0.07632
2022,KWT,0.07632
2023,KWT,0.07632
2024,KWT,0.07632
2025,KWT,0.07632
2026,KWT,0.07632
2027,KWT,0.07632
2028,KWT,0.07632
2029,KWT,0.07632
2030,KWT,0.07632
2031,KWT,0.07632
2032,KWT,0.07632
2033,KWT,0.07632
2034,KWT,0.07632
2035,KWT,0.07632
2036,KWT,0.07632
2037,KWT,0.07632
2038,KWT,0.07632
2039,KWT,0.07632
2040,KWT,0.07632
2041,KWT,0.07632
2042,KWT,0.07632
2043,KWT,0.07632
2044,KWT,0.07632
2045,KWT,0.07632
2046,KWT,0.07632
2047,KWT,0.07632
2048,KWT,0.07632
2049,KWT,0.07632
2050,KWT,0.07632
2020,LBR,0.178099
2021,LBR,0.178099
2022,LBR,0.178099
2023,LBR,0.178099
2024,LBR,0.178099
2025,LBR,0.178099
2026,LBR,0.178099
2027,LBR,0.178099
2028,LBR,0.178099
2029,LBR,0.178099
2030,LBR,0.178099
2031,LBR,0.178099
2032,LBR,0.178099
2033,LBR,0.178099
2034,LBR,0.178099
2035,LBR,0.178099
2036,LBR,0.178099
2037,LBR,0.178099
2038,LBR,0.178099
2039,LBR,0.178099
2040,LBR,0.178099
2041,LBR,0.178099
2042,LBR,0.178099
2043,LBR,0.178099
2044,LBR,0.178099
2045,LBR,0.178099
2046,LBR,0.178099
2047,LBR,0.178099
2048,LBR,0.178099
2049,LBR,0.178099
2050,LBR,0.178099
2020,LCA,0.123917
2021,LCA,0.123917
2022,LCA,0.123917
2023,LCA,0.123917
2024,LCA,0.123917
2025,LCA,0.123917
2026,LCA,0.123917
2027,LCA,0.123917
2028,LCA,0.123917
2029,LCA,0.123917
2030,LCA,0.123917
2031,LCA,0.123917
2032,LCA,0.123917
2033,LCA,0.123917
2034,LCA,0.123917
2035,LCA,0.123917
2036,LCA,0.123917
2037,LCA,0.123917
2038,LCA,0.123917
2039,LCA,0.123917
2040,LCA,0.123917
2041,LCA,0.123917
2042,LCA,0.123917
2043,LCA,0.123917
2044,LCA,0.123917
2045,LCA,0.123917
2046,LCA,0.123917
2047,LCA,0.123917
2048,LCA,0.123917
2049,LCA,0.123917
2050,LCA,0.123917
2020,LIE,0.163161
2021,LIE,0.163161
2022,LIE,0.163161
2023,LIE,0.163161
2024,LIE,0.163161
2025,LIE,0.163161
2026,LIE,0.163161
2027,LIE,0.163161
2028,LIE,0.163161
2029,LIE,0.163161
2030,LIE,0.163161
2031,LIE,0.163161
2032,LIE,0.163161
2033,LIE,0.163161
2034,LIE,0.163161
2035,LIE,0.163161
2036,LIE,0.163161
2037,LIE,0.163161
2038,LIE,0.163161
2039,LIE,0.163161
2040,LIE,0.163161
2041,LIE,0.163161
2042,LIE,0.163161
2043,LIE,0.163161
2044,LIE,0.163161
2045,LIE,0.163161
2046,LIE,0.163161
2047,LIE,0.163161
2048,LIE,0.163161
2049,LIE,0.163161
2050,LIE,0.163161
2020,LSO,0.103296
2021,LSO,0.103296
2022,LSO,0.103296
2023,LSO,0.103296
2024,LSO,0.103296
2025,LSO,0.103296
2026,LSO,0.103296
2027,LSO,0.103296
2028,LSO,0.103296
2029,LSO,0.103296
2030,LSO,0.103296
2031,LSO,0.103296
2032,LSO,0.103296
2033,LSO,0.103296
2034,LSO,0.103296
2035,LSO,0.103296
2036,LSO,0.103296
2037,LSO,0.103296
2038,LSO,0.103296
2039,LSO,0.103296
2040,LSO,0.103296
2041,LSO,0.103296
2042,LSO,0.103296
2043,LSO,0.103296
2044,LSO,0.103296
2045,LSO,0.103296
2046,LSO,0.103296
2047,LSO,0.103296
2048,LSO,0.103296
2049,LSO,0.103296
2050,LSO,0.103296
2020,LUX,0.173655
2021,LUX,0.173655
2022,LUX,0.173655
2023,LUX,0.173655
2024,LUX,0.173655
2025,LUX,0.173655
2026,LUX,0.173655
2027,LUX,0.173655
2028,LUX,0.173655
2029,LUX,0.173655
2030,LUX,0.173655
2031,LUX,0.173655
2032,LUX,0.173655
2033,LUX,0.173655
2034,LUX,0.173655
2035,LUX,0.173655
2036,LUX,0.173655
2037,LUX,0.173655
2038,LUX,0.173655
2039,LUX,0.173655
2040,LUX,0.173655
2041,LUX,0.173655
2042,LUX,0.173655
2043,LUX,0.173655
2044,LUX,0.173655
2045,LUX,0.173655
2046,LUX,0.173655
2047,LUX,0.173655
2048,LUX,0.173655
2049,LUX,0.173655
2050,LUX,0.173655
2020,MAC,0.299773
2021,MAC,0.299773
2022,MAC,0.299773
2023,MAC,0.299773
2024,MAC,0.299773
2025,MAC,0.299773
2026,MAC,0.299773
2027,MAC,0.299773
2028,MAC,0.299773
2029,MAC,0.299773
2030,MAC,0.299773
2031,MAC,0.299773
2032,MAC,0.299773
2033,MAC,0.299773
2034,MAC,0.299773
2035,MAC,0.299773
2036,MAC,0.299773
2037,MAC,0.299773
2038,MAC,0.299773
2039,MAC,0.299773
2040,MAC,0.299773
2041,MAC,0.299773
2042,MAC,0.299773
2043,MAC,0.299773
2044,MAC,0.299773
2045,MAC,0.299773
2046,MAC,0.299773
2047,MAC,0.299773
2048,MAC,0.299773
2049,MAC,0.299773
2050,MAC,0.299773
2020,MAF,0.123917
2021,MAF,0.123917
2022,MAF,0.123917
2023,MAF,0.123917
2024,MAF,0.123917
2025,MAF,0.123917
2026,MAF,0.123917
2027,MAF,0.123917
2028,MAF,0.123917
2029,MAF,0.123917
2030,MAF,0.123917
2031,MAF,0.123917
2032,MAF,0.123917
2033,MAF,0.123917
2034,MAF,0.123917
2035,MAF,0.123917
2036,MAF,0.123917
2037,MAF,0.123917
2038,MAF,0.123917
2039,MAF,0.123917
2040,MAF,0.123917
2041,MAF,0.123917
2042,MAF,0.123917
2043,MAF,0.123917
2044,MAF,0.123917
2045,MAF,0.123917
2046,MAF,0.123917
2047,MAF,0.123917
2048,MAF,0.123917
2049,MAF,0.123917
2050,MAF,0.123917
2020,MCO,0.163161
2021,MCO,0.163161
2022,MCO,0.163161
2023,MCO,0.163161
2024,MCO,0.163161
2025,MCO,0.163161
2026,MCO,0.163161
2027,MCO,0.163161
2028,MCO,0.163161
2029,MCO,0.163161
2030,MCO,0.163161
2031,MCO,0.163161
2032,MCO,0.163161
2033,MCO,0.163161
2034,MCO,0.163161
2035,MCO,0.163161
2036,MCO,0.163161
2037,MCO,0.163161
2038,MCO,0.163161
2039,MCO,0.163161
2040,MCO,0.163161
2041,MCO,0.163161
2042,MCO,0.163161
2043,MCO,0.163161
2044,MCO,0.163161
2045,MCO,0.163161
2046,MCO,0.163161
2047,MCO,0.163161
2048,MCO,0.163161
2049,MCO,0.163161
2050,MCO,0.163161
2020,MDG,0.097036
2021,MDG,0.097036
2022,MDG,0.097036
2023,MDG,0.097036
2024,MDG,0.097036
2025,MDG,0.097036
2026,MDG,0.097036
2027,MDG,0.097036
2028,MDG,0.097036
2029,MDG,0.097036
2030,MDG,0.097036
2031,MDG,0.097036
2032,MDG,0.097036
2033,MDG,0.097036
2034,MDG,0.097036
2035,MDG,0.097036
2036,MDG,0.097036
2037,MDG,0.097036
2038,MDG,0.097036
2039,MDG,0.097036
2040,MDG,0.097036
2041,MDG,0.097036
2042,MDG,0.097036
2043,MDG,0.097036
2044,MDG,0.097036
2045,MDG,0.097036
2046,MDG,0.097036
2047,MDG,0.097036
2048,MDG,0.097036
2049,MDG,0.097036
2050,MDG,0.097036
2020,MDV,0.14545
2021,MDV,0.14545
2022,MDV,0.14545
2023,MDV,0.14545
2024,MDV,0.14545
2025,MDV,0.14545
2026,MDV,0.14545
2027,MDV,0.14545
2028,MDV,0.14545
2029,MDV,0.14545
2030,MDV,0.14545
2031,MDV,0.14545
2032,MDV,0.14545
2033,MDV,0.14545
2034,MDV,0.14545
2035,MDV,0.14545
2036,MDV,0.14545
2037,MDV,0.14545
2038,MDV,0.14545
2039,MDV,0.14545
2040,MDV,0.14545
2041,MDV,0.14545
2042,MDV,0.14545
2043,MDV,0.14545
2044,MDV,0.14545
2045,MDV,0.14545
2046,MDV,0.14545
2047,MDV,0.14545
2048,MDV,0.14545
2049,MDV,0.14545
2050,MDV,0.14545
2020,MHL,0.299356
2021,MHL,0.299356
2022,MHL,0.299356
2023,MHL,0.299356
2024,MHL,0.299356
2025,MHL,0.299356
2026,MHL,0.299356
2027,MHL,0.299356
2028,MHL,0.299356
2029,MHL,0.299356
2030,MHL,0.299356
2031,MHL,0.299356
2032,MHL,0.299356
2033,MHL,0.299356
2034,MHL,0.299356
2035,MHL,0.299356
2036,MHL,0.299356
2037,MHL,0.299356
2038,MHL,0.299356
2039,MHL,0.299356
2040,MHL,0.299356
2041,MHL,0.299356
2042,MHL,0.299356
2043,MHL,0.299356
2044,MHL,0.299356
2045,MHL,0.299356
2046,MHL,0.299356
2047,MHL,0.299356
2048,MHL,0.299356
2049,MHL,0.299356
2050,MHL,0.299356
2020,MLT,0.084995
2021,MLT,0.084995
2022,MLT,0.084995
2023,MLT,0.084995
2024,MLT,0.084995
2025,MLT,0.084995
2026,MLT,0.084995
2027,MLT,0.084995
2028,MLT,0.084995
2029,MLT,0.084995
2030,MLT,0.084995
2031,MLT,0.084995
2032,MLT,0.084995
2033,MLT,0.084995
2034,MLT,0.084995
2035,MLT,0.084995
2036,MLT,0.084995
2037,MLT,0.084995
2038,MLT,0.084995
2039,MLT,0.084995
2040,MLT,0.084995
2041,MLT,0.084995
2042,MLT,0.084995
2043,MLT,0.084995
2044,MLT,0.084995
2045,MLT,0.084995
2046,MLT,0.084995
2047,MLT,0.084995
2048,MLT,0.084995
2049,MLT,0.084995
2050,MLT,0.084995
2020,MNP,0.299356
2021,MNP,0.299356
2022,MNP,0.299356
2023,MNP,0.299356
2024,MNP,0.299356
2025,MNP,0.299356
2026,MNP,0.299356
2027,MNP,0.299356
2028,MNP,0.299356
2029,MNP,0.299356
2030,MNP,0.299356
2031,MNP,0.299356
2032,MNP,0.299356
2033,MNP,0.299356
2034,MNP,0.299356
2035,MNP,0.299356
2036,MNP,0.299356
2037,MNP,0.299356
2038,MNP,0.299356
2039,MNP,0.299356
2040,MNP,0.299356
2041,MNP,0.299356
2042,MNP,0.299356
2043,MNP,0.299356
2044,MNP,0.299356
2045,MNP,0.299356
2046,MNP,0.299356
2047,MNP,0.299356
2048,MNP,0.299356
2049,MNP,0.299356
2050,MNP,0.299356
2020,MRT,0.098958
2021,MRT,0.098958
2022,MRT,0.098958
2023,MRT,0.098958
2024,MRT,0.098958
2025,MRT,0.098958
2026,MRT,0.098958
2027,MRT,0.098958
2028,MRT,0.098958
2029,MRT,0.098958
2030,MRT,0.098958
2031,MRT,0.098958
2032,MRT,0.098958
2033,MRT,0.098958
2034,MRT,0.098958
2035,MRT,0.098958
2036,MRT,0.098958
2037,MRT,0.098958
2038,MRT,0.098958
2039,MRT,0.098958
2040,MRT,0.098958
2041,MRT,0.098958
2042,MRT,0.098958
2043,MRT,0.098958
2044,MRT,0.098958
2045,MRT,0.098958
2046,MRT,0.098958
2047,MRT,0.098958
2048,MRT,0.098958
2049,MRT,0.098958
2050,MRT,0.098958
2020,MUS,0.097036
2021,MUS,0.097036
2022,MUS,0.097036
2023,MUS,0.097036
2024,MUS,0.097036
2025,MUS,0.097036
2026,MUS,0.097036
2027,MUS,0.097036
2028,MUS,0.097036
2029,MUS,0.097036
2030,MUS,0.097036
2031,MUS,0.097036
2032,MUS,0.097036
2033,MUS,0.097036
2034,MUS,0.097036
2035,MUS,0.097036
2036,MUS,0.097036
2037,MUS,0.097036
2038,MUS,0.097036
2039,MUS,0.097036
2040,MUS,0.097036
2041,MUS,0.097036
2042,MUS,0.097036
2043,MUS,0.097036
2044,MUS,0.097036
2045,MUS,0.097036
2046,MUS,0.097036
2047,MUS,0.097036
2048,MUS,0.097036
2049,MUS,0.097036
2050,MUS,0.097036
2020,MYS,0.072918
2021,MYS,0.072918
2022,MYS,0.072918
2023,MYS,0.072918
2024,MYS,0.072918
2025,MYS,0.072918
2026,MYS,0.072918
2027,MYS,0.072918
2028,MYS,0.072918
2029,MYS,0.072918
2030,MYS,0.072918
2031,MYS,0.072918
2032,MYS,0.072918
2033,MYS,0.072918
2034,MYS,0.072918
2035,MYS,0.072918
2036,MYS,0.072918
2037,MYS,0.072918
2038,MYS,0.072918
2039,MYS,0.072918
2040,MYS,0.072918
2041,MYS,0.072918
2042,MYS,0.072918
2043,MYS,0.072918
2044,MYS,0.072918
2045,MYS,0.072918
2046,MYS,0.072918
2047,MYS,0.072918
2048,MYS,0.072918
2049,MYS,0.072918
2050,MYS,0.072918
2020,NAM,0.090912
2021,NAM,0.090912
2022,NAM,0.090912
2023,NAM,0.090912
2024,NAM,0.090912
2025,NAM,0.090912
2026,NAM,0.090912
2027,NAM,0.090912
2028,NAM,0.090912
2029,NAM,0.090912
2030,NAM,0.090912
2031,NAM,0.090912
2032,NAM,0.090912
2033,NAM,0.090912
2034,NAM,0.090912
2035,NAM,0.090912
2036,NAM,0.090912
2037,NAM,0.090912
2038,NAM,0.090912
2039,NAM,0.090912
2040,NAM,0.090912
2041,NAM,0.090912
2042,NAM,0.090912
2043,NAM,0.090912
2044,NAM,0.090912
2045,NAM,0.090912
2046,NAM,0.090912
2047,NAM,0.090912
2048,NAM,0.090912
2049,NAM,0.090912
2050,NAM,0.090912
2020,NCL,0.2967
2021,NCL,0.2967
2022,NCL,0.2967
2023,NCL,0.2967
2024,NCL,0.2967
2025,NCL,0.2967
2026,NCL,0.2967
2027,NCL,0.2967
2028,NCL,0.2967
2029,NCL,0.2967
2030,NCL,0.2967
2031,NCL,0.2967
2032,NCL,0.2967
2033,NCL,0.2967
2034,NCL,0.2967
2035,NCL,0.2967
2036,NCL,0.2967
2037,NCL,0.2967
2038,NCL,0.2967
2039,NCL,0.2967
2040,NCL,0.2967
2041,NCL,0.2967
2042,NCL,0.2967
2043,NCL,0.2967
2044,NCL,0.2967
2045,NCL,0.2967
2046,NCL,0.2967
2047,NCL,0.2967
2048,NCL,0.2967
2049,NCL,0.2967
2050,NCL,0.2967
2020,NOR,0.151851
2021,NOR,0.151851
2022,NOR,0.151851
2023,NOR,0.151851
2024,NOR,0.151851
2025,NOR,0.151851
2026,NOR,0.151851
2027,NOR,0.151851
2028,NOR,0.151851
2029,NOR,0.151851
2030,NOR,0.151851
2031,NOR,0.151851
2032,NOR,0.151851
2033,NOR,0.151851
2034,NOR,0.151851
2035,NOR,0.151851
2036,NOR,0.151851
2037,NOR,0.151851
2038,NOR,0.151851
2039,NOR,0.151851
2040,NOR,0.151851
2041,NOR,0.151851
2042,NOR,0.151851
2043,NOR,0.151851
2044,NOR,0.151851
2045,NOR,0.151851
2046,NOR,0.151851
2047,NOR,0.151851
2048,NOR,0.151851
2049,NOR,0.151851
2050,NOR,0.151851
2020,NRU,0.299356
2021,NRU,0.299356
2022,NRU,0.299356
2023,NRU,0.299356
2024,NRU,0.299356
2025,NRU,0.299356
2026,NRU,0.299356
2027,NRU,0.299356
2028,NRU,0.299356
2029,NRU,0.299356
2030,NRU,0.299356
2031,NRU,0.299356
2032,NRU,0.299356
2033,NRU,0.299356
2034,NRU,0.299356
2035,NRU,0.299356
2036,NRU,0.299356
2037,NRU,0.299356
2038,NRU,0.299356
2039,NRU,0.299356
2040,NRU,0.299356
2041,NRU,0.299356
2042,NRU,0.299356
