,Nation,iso_code3,Year,frac_scoe_heat_energy_residential_electricity
5676,Serbia,SRB,2047,0.13426488456865127
5677,Serbia,SRB,2048,0.13426488456865127
5678,Serbia,SRB,2049,0.13426488456865127
5679,Serbia,SRB,2050,0.13426488456865127
5689,Sierra Leone,SLE,2020,0.07120643548163084
5690,Sierra Leone,SLE,2021,0.07120643548163084
5691,Sierra Leone,SLE,2022,0.07120643548163084
5692,Sierra Leone,SLE,2023,0.07120643548163084
5693,Sierra Leone,SLE,2024,0.07120643548163084
5694,Sierra Leone,SLE,2025,0.07120643548163084
5695,Sierra Leone,SLE,2026,0.07120643548163084
5696,Sierra Leone,SLE,2027,0.07120643548163084
5697,Sierra Leone,SLE,2028,0.07120643548163084
5698,Sierra Leone,SLE,2029,0.07120643548163084
5699,Sierra Leone,SLE,2030,0.07120643548163084
5700,Sierra Leone,SLE,2031,0.07120643548163084
5701,Sierra Leone,SLE,2032,0.07120643548163084
5702,Sierra Leone,SLE,2033,0.07120643548163084
5703,Sierra Leone,SLE,2034,0.07120643548163084
5704,Sierra Leone,SLE,2035,0.07120643548163084
5705,Sierra Leone,SLE,2036,0.07120643548163084
5706,Sierra Leone,SLE,2037,0.07120643548163084
5707,Sierra Leone,SLE,2038,0.07120643548163084
5708,Sierra Leone,SLE,2039,0.07120643548163084
5709,Sierra Leone,SLE,2040,0.07120643548163084
5710,Sierra Leone,SLE,2041,0.07120643548163084
5711,Sierra Leone,SLE,2042,0.07120643548163084
5712,Sierra Leone,SLE,2043,0.07120643548163084
5713,Sierra Leone,SLE,2044,0.07120643548163084
5714,Sierra Leone,SLE,2045,0.07120643548163084
5715,Sierra Leone,SLE,2046,0.07120643548163084
5716,Sierra Leone,SLE,2047,0.07120643548163084
5717,Sierra Leone,SLE,2048,0.07120643548163084
5718,Sierra Leone,SLE,2049,0.07120643548163084
5719,Sierra Leone,SLE,2050,0.07120643548163084
5729,Singapore,SGP,2020,0.07120643548163084
5730,Singapore,SGP,2021,0.07120643548163084
5731,Singapore,SGP,2022,0.07120643548163084
5732,Singapore,SGP,2023,0.07120643548163084
5733,Singapore,SGP,2024,0.07120643548163084
5734,Singapore,SGP,2025,0.07120643548163084
5735,Singapore,SGP,2026,0.07120643548163084
5736,Singapore,SGP,2027,0.07120643548163084
5737,Singapore,SGP,2028,0.07120643548163084
5738,Singapore,SGP,2029,0.07120643548163084
5739,Singapore,SGP,2030,0.07120643548163084
5740,Singapore,SGP,2031,0.07120643548163084
5741,Singapore,SGP,2032,0.07120643548163084
5742,Singapore,SGP,2033,0.07120643548163084
5743,Singapore,SGP,2034,0.07120643548163084
5744,Singapore,SGP,2035,0.07120643548163084
5745,Singapore,SGP,2036,0.07120643548163084
5746,Singapore,SGP,2037,0.07120643548163084
5747,Singapore,SGP,2038,0.07120643548163084
5748,Singapore,SGP,2039,0.07120643548163084
5749,Singapore,SGP,2040,0.07120643548163084
5750,Singapore,SGP,2041,0.07120643548163084
5751,Singapore,SGP,2042,0.07120643548163084
5752,Singapore,SGP,2043,0.07120643548163084
5753,Singapore,SGP,2044,0.07120643548163084
5754,Singapore,SGP,2045,0.07120643548163084
5755,Singapore,SGP,2046,0.07120643548163084
5756,Singapore,SGP,2047,0.07120643548163084
5757,Singapore,SGP,2048,0.07120643548163084
5758,Singapore,SGP,2049,0.07120643548163084
5759,Singapore,SGP,2050,0.07120643548163084
5769,Slovak Republic,SVK,2020,0.024549453668227614
5770,Slovak Republic,SVK,2021,0.024549453668227614
5771,Slovak Republic,SVK,2022,0.024549453668227614
5772,Slovak Republic,SVK,2023,0.024549453668227614
5773,Slovak Republic,SVK,2024,0.024549453668227614
5774,Slovak Republic,SVK,2025,0.024549453668227614
5775,Slovak Republic,SVK,2026,0.024549453668227614
5776,Slovak Republic,SVK,2027,0.024549453668227614
5777,Slovak Republic,SVK,2028,0.024549453668227614
5778,Slovak Republic,SVK,2029,0.024549453668227614
5779,Slovak Republic,SVK,2030,0.024549453668227614
5780,Slovak Republic,SVK,2031,0.024549453668227614
5781,Slovak Republic,SVK,2032,0.024549453668227614
5782,Slovak Republic,SVK,2033,0.024549453668227614
5783,Slovak Republic,SVK,2034,0.024549453668227614
5784,Slovak Republic,SVK,2035,0.024549453668227614
5785,Slovak Republic,SVK,2036,0.024549453668227614
5786,Slovak Republic,SVK,2037,0.024549453668227614
5787,Slovak Republic,SVK,2038,0.024549453668227614
5788,Slovak Republic,SVK,2039,0.024549453668227614
5789,Slovak Republic,SVK,2040,0.024549453668227614
5790,Slovak Republic,SVK,2041,0.024549453668227614
5791,Slovak Republic,SVK,2042,0.024549453668227614
5792,Slovak Republic,SVK,2043,0.024549453668227614
5793,Slovak Republic,SVK,2044,0.024549453668227614
5794,Slovak Republic,SVK,2045,0.024549453668227614
5795,Slovak Republic,SVK,2046,0.024549453668227614
5796,Slovak Republic,SVK,2047,0.024549453668227614
5797,Slovak Republic,SVK,2048,0.024549453668227614
5798,Slovak Republic,SVK,2049,0.024549453668227614
5799,Slovak Republic,SVK,2050,0.024549453668227614
5809,Slovenia,SVN,2020,0.10057973039044493
5810,Slovenia,SVN,2021,0.10057973039044493
5811,Slovenia,SVN,2022,0.10057973039044493
5812,Slovenia,SVN,2023,0.10057973039044493
5813,Slovenia,SVN,2024,0.10057973039044493
5814,Slovenia,SVN,2025,0.10057973039044493
5815,Slovenia,SVN,2026,0.10057973039044493
5816,Slovenia,SVN,2027,0.10057973039044493
5817,Slovenia,SVN,2028,0.10057973039044493
5818,Slovenia,SVN,2029,0.10057973039044493
5819,Slovenia,SVN,2030,0.10057973039044493
5820,Slovenia,SVN,2031,0.10057973039044493
5821,Slovenia,SVN,2032,0.10057973039044493
5822,Slovenia,SVN,2033,0.10057973039044493
5823,Slovenia,SVN,2034,0.10057973039044493
5824,Slovenia,SVN,2035,0.10057973039044493
5825,Slovenia,SVN,2036,0.10057973039044493
5826,Slovenia,SVN,2037,0.10057973039044493
5827,Slovenia,SVN,2038,0.10057973039044493
5828,Slovenia,SVN,2039,0.10057973039044493
5829,Slovenia,SVN,2040,0.10057973039044493
5830,Slovenia,SVN,2041,0.10057973039044493
5831,Slovenia,SVN,2042,0.10057973039044493
5832,Slovenia,SVN,2043,0.10057973039044493
5833,Slovenia,SVN,2044,0.10057973039044493
5834,Slovenia,SVN,2045,0.10057973039044493
5835,Slovenia,SVN,2046,0.10057973039044493
5836,Slovenia,SVN,2047,0.10057973039044493
5837,Slovenia,SVN,2048,0.10057973039044493
5838,Slovenia,SVN,2049,0.10057973039044493
5839,Slovenia,SVN,2050,0.10057973039044493
5849,Solomon Islands,SLB,2020,0.07120643548163084
5850,Solomon Islands,SLB,2021,0.07120643548163084
5851,Solomon Islands,SLB,2022,0.07120643548163084
5852,Solomon Islands,SLB,2023,0.07120643548163084
5853,Solomon Islands,SLB,2024,0.07120643548163084
5854,Solomon Islands,SLB,2025,0.07120643548163084
5855,Solomon Islands,SLB,2026,0.07120643548163084
5856,Solomon Islands,SLB,2027,0.07120643548163084
5857,Solomon Islands,SLB,2028,0.07120643548163084
5858,Solomon Islands,SLB,2029,0.07120643548163084
5859,Solomon Islands,SLB,2030,0.07120643548163084
5860,Solomon Islands,SLB,2031,0.07120643548163084
5861,Solomon Islands,SLB,2032,0.07120643548163084
5862,Solomon Islands,SLB,2033,0.07120643548163084
5863,Solomon Islands,SLB,2034,0.07120643548163084
5864,Solomon Islands,SLB,2035,0.07120643548163084
5865,Solomon Islands,SLB,2036,0.07120643548163084
5866,Solomon Islands,SLB,2037,0.07120643548163084
5867,Solomon Islands,SLB,2038,0.07120643548163084
5868,Solomon Islands,SLB,2039,0.07120643548163084
5869,Solomon Islands,SLB,2040,0.07120643548163084
5870,Solomon Islands,SLB,2041,0.07120643548163084
5871,Solomon Islands,SLB,2042,0.07120643548163084
5872,Solomon Islands,SLB,2043,0.07120643548163084
5873,Solomon Islands,SLB,2044,0.07120643548163084
5874,Solomon Islands,SLB,2045,0.07120643548163084
5875,Solomon Islands,SLB,2046,0.07120643548163084
5876,Solomon Islands,SLB,2047,0.07120643548163084
5877,Solomon Islands,SLB,2048,0.07120643548163084
5878,Solomon Islands,SLB,2049,0.07120643548163084
5879,Solomon Islands,SLB,2050,0.07120643548163084
5889,Somalia,SOM,2020,0.07120643548163084
5890,Somalia,SOM,2021,0.07120643548163084
5891,Somalia,SOM,2022,0.07120643548163084
5892,Somalia,SOM,2023,0.07120643548163084
5893,Somalia,SOM,2024,0.07120643548163084
5894,Somalia,SOM,2025,0.07120643548163084
5895,Somalia,SOM,2026,0.07120643548163084
5896,Somalia,SOM,2027,0.07120643548163084
5897,Somalia,SOM,2028,0.07120643548163084
5898,Somalia,SOM,2029,0.07120643548163084
5899,Somalia,SOM,2030,0.07120643548163084
5900,Somalia,SOM,2031,0.07120643548163084
5901,Somalia,SOM,2032,0.07120643548163084
5902,Somalia,SOM,2033,0.07120643548163084
5903,Somalia,SOM,2034,0.07120643548163084
5904,Somalia,SOM,2035,0.07120643548163084
5905,Somalia,SOM,2036,0.07120643548163084
5906,Somalia,SOM,2037,0.07120643548163084
5907,Somalia,SOM,2038,0.07120643548163084
5908,Somalia,SOM,2039,0.07120643548163084
5909,Somalia,SOM,2040,0.07120643548163084
5910,Somalia,SOM,2041,0.07120643548163084
5911,Somalia,SOM,2042,0.07120643548163084
5912,Somalia,SOM,2043,0.07120643548163084
5913,Somalia,SOM,2044,0.07120643548163084
5914,Somalia,SOM,2045,0.07120643548163084
5915,Somalia,SOM,2046,0.07120643548163084
5916,Somalia,SOM,2047,0.07120643548163084
5917,Somalia,SOM,2048,0.07120643548163084
5918,Somalia,SOM,2049,0.07120643548163084
5919,Somalia,SOM,2050,0.07120643548163084
5929,South Africa,ZAF,2020,0.0
5930,South Africa,ZAF,2021,0.0
5931,South Africa,ZAF,2022,0.0
5932,South Africa,ZAF,2023,0.0
5933,South Africa,ZAF,2024,0.0
5934,South Africa,ZAF,2025,0.0
5935,South Africa,ZAF,2026,0.0
5936,South Africa,ZAF,2027,0.0
5937,South Africa,ZAF,2028,0.0
5938,South Africa,ZAF,2029,0.0
5939,South Africa,ZAF,2030,0.0
5940,South Africa,ZAF,2031,0.0
5941,South Africa,ZAF,2032,0.0
5942,South Africa,ZAF,2033,0.0
5943,South Africa,ZAF,2034,0.0
5944,South Africa,ZAF,2035,0.0
5945,South Africa,ZAF,2036,0.0
5946,South Africa,ZAF,2037,0.0
5947,South Africa,ZAF,2038,0.0
5948,South Africa,ZAF,2039,0.0
5949,South Africa,ZAF,2040,0.0
5950,South Africa,ZAF,2041,0.0
5951,South Africa,ZAF,2042,0.0
5952,South Africa,ZAF,2043,0.0
5953,South Africa,ZAF,2044,0.0
5954,South Africa,ZAF,2045,0.0
5955,South Africa,ZAF,2046,0.0
5956,South Africa,ZAF,2047,0.0
5957,South Africa,ZAF,2048,0.0
5958,South Africa,ZAF,2049,0.0
5959,South Africa,ZAF,2050,0.0
5969,Spain,ESP,2020,0.15522354176421344
5970,Spain,ESP,2021,0.15522354176421344
5971,Spain,ESP,2022,0.15522354176421344
5972,Spain,ESP,2023,0.15522354176421344
5973,Spain,ESP,2024,0.15522354176421344
5974,Spain,ESP,2025,0.15522354176421344
5975,Spain,ESP,2026,0.15522354176421344
5976,Spain,ESP,2027,0.15522354176421344
5977,Spain,ESP,2028,0.15522354176421344
5978,Spain,ESP,2029,0.15522354176421344
5979,Spain,ESP,2030,0.15522354176421344
5980,Spain,ESP,2031,0.15522354176421344
5981,Spain,ESP,2032,0.15522354176421344
5982,Spain,ESP,2033,0.15522354176421344
5983,Spain,ESP,2034,0.15522354176421344
5984,Spain,ESP,2035,0.15522354176421344
5985,Spain,ESP,2036,0.15522354176421344
5986,Spain,ESP,2037,0.15522354176421344
5987,Spain,ESP,2038,0.15522354176421344
5988,Spain,ESP,2039,0.15522354176421344
5989,Spain,ESP,2040,0.15522354176421344
5990,Spain,ESP,2041,0.15522354176421344
5991,Spain,ESP,2042,0.15522354176421344
5992,Spain,ESP,2043,0.15522354176421344
5993,Spain,ESP,2044,0.15522354176421344
5994,Spain,ESP,2045,0.15522354176421344
5995,Spain,ESP,2046,0.15522354176421344
5996,Spain,ESP,2047,0.15522354176421344
5997,Spain,ESP,2048,0.15522354176421344
5998,Spain,ESP,2049,0.15522354176421344
5999,Spain,ESP,2050,0.15522354176421344
6009,Sri Lanka,LKA,2020,0.07120643548163084
6010,Sri Lanka,LKA,2021,0.07120643548163084
6011,Sri Lanka,LKA,2022,0.07120643548163084
6012,Sri Lanka,LKA,2023,0.07120643548163084
6013,Sri Lanka,LKA,2024,0.07120643548163084
6014,Sri Lanka,LKA,2025,0.07120643548163084
6015,Sri Lanka,LKA,2026,0.07120643548163084
6016,Sri Lanka,LKA,2027,0.07120643548163084
6017,Sri Lanka,LKA,2028,0.07120643548163084
6018,Sri Lanka,LKA,2029,0.07120643548163084
6019,Sri Lanka,LKA,2030,0.07120643548163084
6020,Sri Lanka,LKA,2031,0.07120643548163084
6021,Sri Lanka,LKA,2032,0.07120643548163084
6022,Sri Lanka,LKA,2033,0.07120643548163084
6023,Sri Lanka,LKA,2034,0.07120643548163084
6024,Sri Lanka,LKA,2035,0.07120643548163084
6025,Sri Lanka,LKA,2036,0.07120643548163084
6026,Sri Lanka,LKA,2037,0.07120643548163084
6027,Sri Lanka,LKA,2038,0.07120643548163084
6028,Sri Lanka,LKA,2039,0.07120643548163084
6029,Sri Lanka,LKA,2040,0.07120643548163084
6030,Sri Lanka,LKA,2041,0.07120643548163084
6031,Sri Lanka,LKA,2042,0.07120643548163084
6032,Sri Lanka,LKA,2043,0.07120643548163084
6033,Sri Lanka,LKA,2044,0.07120643548163084
6034,Sri Lanka,LKA,2045,0.07120643548163084
6035,Sri Lanka,LKA,2046,0.07120643548163084
6036,Sri Lanka,LKA,2047,0.07120643548163084
6037,Sri Lanka,LKA,2048,0.07120643548163084
6038,Sri Lanka,LKA,2049,0.07120643548163084
6039,Sri Lanka,LKA,2050,0.07120643548163084
6049,St. Lucia,LCA,2020,0.07120643548163084
6050,St. Lucia,LCA,2021,0.07120643548163084
6051,St. Lucia,LCA,2022,0.07120643548163084
6052,St. Lucia,LCA,2023,0.07120643548163084
6053,St. Lucia,LCA,2024,0.07120643548163084
6054,St. Lucia,LCA,2025,0.07120643548163084
6055,St. Lucia,LCA,2026,0.07120643548163084
6056,St. Lucia,LCA,2027,0.07120643548163084
6057,St. Lucia,LCA,2028,0.07120643548163084
6058,St. Lucia,LCA,2029,0.07120643548163084
6059,St. Lucia,LCA,2030,0.07120643548163084
6060,St. Lucia,LCA,2031,0.07120643548163084
6061,St. Lucia,LCA,2032,0.07120643548163084
6062,St. Lucia,LCA,2033,0.07120643548163084
6063,St. Lucia,LCA,2034,0.07120643548163084
6064,St. Lucia,LCA,2035,0.07120643548163084
6065,St. Lucia,LCA,2036,0.07120643548163084
6066,St. Lucia,LCA,2037,0.07120643548163084
6067,St. Lucia,LCA,2038,0.07120643548163084
6068,St. Lucia,LCA,2039,0.07120643548163084
6069,St. Lucia,LCA,2040,0.07120643548163084
6070,St. Lucia,LCA,2041,0.07120643548163084
6071,St. Lucia,LCA,2042,0.07120643548163084
6072,St. Lucia,LCA,2043,0.07120643548163084
6073,St. Lucia,LCA,2044,0.07120643548163084
6074,St. Lucia,LCA,2045,0.07120643548163084
6075,St. Lucia,LCA,2046,0.07120643548163084
6076,St. Lucia,LCA,2047,0.07120643548163084
6077,St. Lucia,LCA,2048,0.07120643548163084
6078,St. Lucia,LCA,2049,0.07120643548163084
6079,St. Lucia,LCA,2050,0.07120643548163084
6089,St. Vincent and the Grenadines,VCT,2020,0.07120643548163084
6090,St. Vincent and the Grenadines,VCT,2021,0.07120643548163084
6091,St. Vincent and the Grenadines,VCT,2022,0.07120643548163084
6092,St. Vincent and the Grenadines,VCT,2023,0.07120643548163084
6093,St. Vincent and the Grenadines,VCT,2024,0.07120643548163084
6094,St. Vincent and the Grenadines,VCT,2025,0.07120643548163084
6095,St. Vincent and the Grenadines,VCT,2026,0.07120643548163084
6096,St. Vincent and the Grenadines,VCT,2027,0.07120643548163084
6097,St. Vincent and the Grenadines,VCT,2028,0.07120643548163084
6098,St. Vincent and the Grenadines,VCT,2029,0.07120643548163084
6099,St. Vincent and the Grenadines,VCT,2030,0.07120643548163084
6100,St. Vincent and the Grenadines,VCT,2031,0.07120643548163084
6101,St. Vincent and the Grenadines,VCT,2032,0.07120643548163084
6102,St. Vincent and the Grenadines,VCT,2033,0.07120643548163084
6103,St. Vincent and the Grenadines,VCT,2034,0.07120643548163084
6104,St. Vincent and the Grenadines,VCT,2035,0.07120643548163084
6105,St. Vincent and the Grenadines,VCT,2036,0.07120643548163084
6106,St. Vincent and the Grenadines,VCT,2037,0.07120643548163084
6107,St. Vincent and the Grenadines,VCT,2038,0.07120643548163084
6108,St. Vincent and the Grenadines,VCT,2039,0.07120643548163084
6109,St. Vincent and the Grenadines,VCT,2040,0.07120643548163084
6110,St. Vincent and the Grenadines,VCT,2041,0.07120643548163084
6111,St. Vincent and the Grenadines,VCT,2042,0.07120643548163084
6112,St. Vincent and the Grenadines,VCT,2043,0.07120643548163084
6113,St. Vincent and the Grenadines,VCT,2044,0.07120643548163084
6114,St. Vincent and the Grenadines,VCT,2045,0.07120643548163084
6115,St. Vincent and the Grenadines,VCT,2046,0.07120643548163084
6116,St. Vincent and the Grenadines,VCT,2047,0.07120643548163084
6117,St. Vincent and the Grenadines,VCT,2048,0.07120643548163084
6118,St. Vincent and the Grenadines,VCT,2049,0.07120643548163084
6119,St. Vincent and the Grenadines,VCT,2050,0.07120643548163084
6129,Sudan,SDN,2020,0.07120643548163084
6130,Sudan,SDN,2021,0.07120643548163084
6131,Sudan,SDN,2022,0.07120643548163084
6132,Sudan,SDN,2023,0.07120643548163084
6133,Sudan,SDN,2024,0.07120643548163084
6134,Sudan,SDN,2025,0.07120643548163084
6135,Sudan,SDN,2026,0.07120643548163084
6136,Sudan,SDN,2027,0.07120643548163084
6137,Sudan,SDN,2028,0.07120643548163084
6138,Sudan,SDN,2029,0.07120643548163084
6139,Sudan,SDN,2030,0.07120643548163084
6140,Sudan,SDN,2031,0.07120643548163084
6141,Sudan,SDN,2032,0.07120643548163084
6142,Sudan,SDN,2033,0.07120643548163084
6143,Sudan,SDN,2034,0.07120643548163084
6144,Sudan,SDN,2035,0.07120643548163084
6145,Sudan,SDN,2036,0.07120643548163084
6146,Sudan,SDN,2037,0.07120643548163084
6147,Sudan,SDN,2038,0.07120643548163084
6148,Sudan,SDN,2039,0.07120643548163084
6149,Sudan,SDN,2040,0.07120643548163084
6150,Sudan,SDN,2041,0.07120643548163084
6151,Sudan,SDN,2042,0.07120643548163084
6152,Sudan,SDN,2043,0.07120643548163084
6153,Sudan,SDN,2044,0.07120643548163084
6154,Sudan,SDN,2045,0.07120643548163084
6155,Sudan,SDN,2046,0.07120643548163084
6156,Sudan,SDN,2047,0.07120643548163084
6157,Sudan,SDN,2048,0.07120643548163084
6158,Sudan,SDN,2049,0.07120643548163084
6159,Sudan,SDN,2050,0.07120643548163084
6169,Suriname,SUR,2020,0.07120643548163084
6170,Suriname,SUR,2021,0.07120643548163084
6171,Suriname,SUR,2022,0.07120643548163084
6172,Suriname,SUR,2023,0.07120643548163084
6173,Suriname,SUR,2024,0.07120643548163084
6174,Suriname,SUR,2025,0.07120643548163084
6175,Suriname,SUR,2026,0.07120643548163084
6176,Suriname,SUR,2027,0.07120643548163084
6177,Suriname,SUR,2028,0.07120643548163084
6178,Suriname,SUR,2029,0.07120643548163084
6179,Suriname,SUR,2030,0.07120643548163084
6180,Suriname,SUR,2031,0.07120643548163084
6181,Suriname,SUR,2032,0.07120643548163084
6182,Suriname,SUR,2033,0.07120643548163084
6183,Suriname,SUR,2034,0.07120643548163084
6184,Suriname,SUR,2035,0.07120643548163084
6185,Suriname,SUR,2036,0.07120643548163084
6186,Suriname,SUR,2037,0.07120643548163084
6187,Suriname,SUR,2038,0.07120643548163084
6188,Suriname,SUR,2039,0.07120643548163084
6189,Suriname,SUR,2040,0.07120643548163084
6190,Suriname,SUR,2041,0.07120643548163084
6191,Suriname,SUR,2042,0.07120643548163084
6192,Suriname,SUR,2043,0.07120643548163084
6193,Suriname,SUR,2044,0.07120643548163084
6194,Suriname,SUR,2045,0.07120643548163084
6195,Suriname,SUR,2046,0.07120643548163084
6196,Suriname,SUR,2047,0.07120643548163084
6197,Suriname,SUR,2048,0.07120643548163084
6198,Suriname,SUR,2049,0.07120643548163084
6199,Suriname,SUR,2050,0.07120643548163084
6209,Sweden,SWE,2020,0.3132482269503546
6210,Sweden,SWE,2021,0.3132482269503546
6211,Sweden,SWE,2022,0.3132482269503546
6212,Sweden,SWE,2023,0.3132482269503546
6213,Sweden,SWE,2024,0.3132482269503546
6214,Sweden,SWE,2025,0.3132482269503546
6215,Sweden,SWE,2026,0.3132482269503546
6216,Sweden,SWE,2027,0.3132482269503546
6217,Sweden,SWE,2028,0.3132482269503546
6218,Sweden,SWE,2029,0.3132482269503546
6219,Sweden,SWE,2030,0.3132482269503546
6220,Sweden,SWE,2031,0.3132482269503546
6221,Sweden,SWE,2032,0.3132482269503546
6222,Sweden,SWE,2033,0.3132482269503546
6223,Sweden,SWE,2034,0.3132482269503546
6224,Sweden,SWE,2035,0.3132482269503546
6225,Sweden,SWE,2036,0.3132482269503546
6226,Sweden,SWE,2037,0.3132482269503546
6227,Sweden,SWE,2038,0.3132482269503546
6228,Sweden,SWE,2039,0.3132482269503546
6229,Sweden,SWE,2040,0.3132482269503546
6230,Sweden,SWE,2041,0.3132482269503546
6231,Sweden,SWE,2042,0.3132482269503546
6232,Sweden,SWE,2043,0.3132482269503546
6233,Sweden,SWE,2044,0.3132482269503546
6234,Sweden,SWE,2045,0.3132482269503546
6235,Sweden,SWE,2046,0.3132482269503546
6236,Sweden,SWE,2047,0.3132482269503546
6237,Sweden,SWE,2048,0.3132482269503546
6238,Sweden,SWE,2049,0.3132482269503546
6239,Sweden,SWE,2050,0.3132482269503546
6249,Switzerland,CHE,2020,0.17634127262428181
6250,Switzerland,CHE,2021,0.17634127262428181
6251,Switzerland,CHE,2022,0.17634127262428181
6252,Switzerland,CHE,2023,0.17634127262428181
6253,Switzerland,CHE,2024,0.17634127262428181
6254,Switzerland,CHE,2025,0.17634127262428181
6255,Switzerland,CHE,2026,0.17634127262428181
6256,Switzerland,CHE,2027,0.17634127262428181
6257,Switzerland,CHE,2028,0.17634127262428181
6258,Switzerland,CHE,2029,0.17634127262428181
6259,Switzerland,CHE,2030,0.17634127262428181
6260,Switzerland,CHE,2031,0.17634127262428181
6261,Switzerland,CHE,2032,0.17634127262428181
6262,Switzerland,CHE,2033,0.17634127262428181
6263,Switzerland,CHE,2034,0.17634127262428181
6264,Switzerland,CHE,2035,0.17634127262428181
6265,Switzerland,CHE,2036,0.17634127262428181
6266,Switzerland,CHE,2037,0.17634127262428181
6267,Switzerland,CHE,2038,0.17634127262428181
6268,Switzerland,CHE,2039,0.17634127262428181
6269,Switzerland,CHE,2040,0.17634127262428181
6270,Switzerland,CHE,2041,0.17634127262428181
6271,Switzerland,CHE,2042,0.17634127262428181
6272,Switzerland,CHE,2043,0.17634127262428181
6273,Switzerland,CHE,2044,0.17634127262428181
6274,Switzerland,CHE,2045,0.17634127262428181
6275,Switzerland,CHE,2046,0.17634127262428181
6276,Switzerland,CHE,2047,0.17634127262428181
6277,Switzerland,CHE,2048,0.17634127262428181
6278,Switzerland,CHE,2049,0.17634127262428181
6279,Switzerland,CHE,2050,0.17634127262428181
6289,Syrian Arab Republic,SYR,2020,0.07120643548163084
6290,Syrian Arab Republic,SYR,2021,0.07120643548163084
6291,Syrian Arab Republic,SYR,2022,0.07120643548163084
6292,Syrian Arab Republic,SYR,2023,0.07120643548163084
6293,Syrian Arab Republic,SYR,2024,0.07120643548163084
6294,Syrian Arab Republic,SYR,2025,0.07120643548163084
6295,Syrian Arab Republic,SYR,2026,0.07120643548163084
6296,Syrian Arab Republic,SYR,2027,0.07120643548163084
6297,Syrian Arab Republic,SYR,2028,0.07120643548163084
6298,Syrian Arab Republic,SYR,2029,0.07120643548163084
6299,Syrian Arab Republic,SYR,2030,0.07120643548163084
6300,Syrian Arab Republic,SYR,2031,0.07120643548163084
6301,Syrian Arab Republic,SYR,2032,0.07120643548163084
6302,Syrian Arab Republic,SYR,2033,0.07120643548163084
6303,Syrian Arab Republic,SYR,2034,0.07120643548163084
6304,Syrian Arab Republic,SYR,2035,0.07120643548163084
6305,Syrian Arab Republic,SYR,2036,0.07120643548163084
6306,Syrian Arab Republic,SYR,2037,0.07120643548163084
6307,Syrian Arab Republic,SYR,2038,0.07120643548163084
6308,Syrian Arab Republic,SYR,2039,0.07120643548163084
6309,Syrian Arab Republic,SYR,2040,0.07120643548163084
6310,Syrian Arab Republic,SYR,2041,0.07120643548163084
6311,Syrian Arab Republic,SYR,2042,0.07120643548163084
6312,Syrian Arab Republic,SYR,2043,0.07120643548163084
6313,Syrian Arab Republic,SYR,2044,0.07120643548163084
6314,Syrian Arab Republic,SYR,2045,0.07120643548163084
6315,Syrian Arab Republic,SYR,2046,0.07120643548163084
6316,Syrian Arab Republic,SYR,2047,0.07120643548163084
6317,Syrian Arab Republic,SYR,2048,0.07120643548163084
6318,Syrian Arab Republic,SYR,2049,0.07120643548163084
6319,Syrian Arab Republic,SYR,2050,0.07120643548163084
6329,Tajikistan,TJK,2020,0.07120643548163084
6330,Tajikistan,TJK,2021,0.07120643548163084
6331,Tajikistan,TJK,2022,0.07120643548163084
6332,Tajikistan,TJK,2023,0.07120643548163084
6333,Tajikistan,TJK,2024,0.07120643548163084
6334,Tajikistan,TJK,2025,0.07120643548163084
6335,Tajikistan,TJK,2026,0.07120643548163084
6336,Tajikistan,TJK,2027,0.07120643548163084
6337,Tajikistan,TJK,2028,0.07120643548163084
6338,Tajikistan,TJK,2029,0.07120643548163084
6339,Tajikistan,TJK,2030,0.07120643548163084
6340,Tajikistan,TJK,2031,0.07120643548163084
6341,Tajikistan,TJK,2032,0.07120643548163084
6342,Tajikistan,TJK,2033,0.07120643548163084
6343,Tajikistan,TJK,2034,0.07120643548163084
6344,Tajikistan,TJK,2035,0.07120643548163084
6345,Tajikistan,TJK,2036,0.07120643548163084
6346,Tajikistan,TJK,2037,0.07120643548163084
6347,Tajikistan,TJK,2038,0.07120643548163084
6348,Tajikistan,TJK,2039,0.07120643548163084
6349,Tajikistan,TJK,2040,0.07120643548163084
6350,Tajikistan,TJK,2041,0.07120643548163084
6351,Tajikistan,TJK,2042,0.07120643548163084
6352,Tajikistan,TJK,2043,0.07120643548163084
6353,Tajikistan,TJK,2044,0.07120643548163084
6354,Tajikistan,TJK,2045,0.07120643548163084
6355,Tajikistan,TJK,2046,0.07120643548163084
6356,Tajikistan,TJK,2047,0.07120643548163084
6357,Tajikistan,TJK,2048,0.07120643548163084
6358,Tajikistan,TJK,2049,0.07120643548163084
6359,Tajikistan,TJK,2050,0.07120643548163084
6369,Tanzania,TZA,2020,0.07120643548163084
6370,Tanzania,TZA,2021,0.07120643548163084
6371,Tanzania,TZA,2022,0.07120643548163084
6372,Tanzania,TZA,2023,0.07120643548163084
6373,Tanzania,TZA,2024,0.07120643548163084
6374,Tanzania,TZA,2025,0.07120643548163084
6375,Tanzania,TZA,2026,0.07120643548163084
6376,Tanzania,TZA,2027,0.07120643548163084
6377,Tanzania,TZA,2028,0.07120643548163084
6378,Tanzania,TZA,2029,0.07120643548163084
6379,Tanzania,TZA,2030,0.07120643548163084
6380,Tanzania,TZA,2031,0.07120643548163084
6381,Tanzania,TZA,2032,0.07120643548163084
6382,Tanzania,TZA,2033,0.07120643548163084
