Year,iso_code3,net_imports_cement_clinker_tonne
2041,OMN,611817.8985454545
2042,OMN,611817.8985454545
2043,OMN,611817.8985454545
2044,OMN,611817.8985454545
2045,OMN,611817.8985454545
2046,OMN,611817.8985454545
2047,OMN,611817.8985454545
2048,OMN,611817.8985454545
2049,OMN,611817.8985454545
2050,OMN,611817.8985454545
2021,PAK,-3625035.0
2022,PAK,-926597.4227272728
2023,PAK,-926597.4227272728
2024,PAK,-926597.4227272728
2025,PAK,-926597.4227272728
2026,PAK,-926597.4227272728
2027,PAK,-926597.4227272728
2028,PAK,-926597.4227272728
2029,PAK,-926597.4227272728
2030,PAK,-926597.4227272728
2031,PAK,-926597.4227272728
2032,PAK,-926597.4227272728
2033,PAK,-926597.4227272728
2034,PAK,-926597.4227272728
2035,PAK,-926597.4227272728
2036,PAK,-926597.4227272728
2037,PAK,-926597.4227272728
2038,PAK,-926597.4227272728
2039,PAK,-926597.4227272728
2040,PAK,-926597.4227272728
2041,PAK,-926597.4227272728
2042,PAK,-926597.4227272728
2043,PAK,-926597.4227272728
2044,PAK,-926597.4227272728
2045,PAK,-926597.4227272728
2046,PAK,-926597.4227272728
2047,PAK,-926597.4227272728
2048,PAK,-926597.4227272728
2049,PAK,-926597.4227272728
2050,PAK,-926597.4227272728
2021,PAN,-35693.399999999994
2022,PAN,120093.40909090907
2023,PAN,120093.40909090907
2024,PAN,120093.40909090907
2025,PAN,120093.40909090907
2026,PAN,120093.40909090907
2027,PAN,120093.40909090907
2028,PAN,120093.40909090907
2029,PAN,120093.40909090907
2030,PAN,120093.40909090907
2031,PAN,120093.40909090907
2032,PAN,120093.40909090907
2033,PAN,120093.40909090907
2034,PAN,120093.40909090907
2035,PAN,120093.40909090907
2036,PAN,120093.40909090907
2037,PAN,120093.40909090907
2038,PAN,120093.40909090907
2039,PAN,120093.40909090907
2040,PAN,120093.40909090907
2041,PAN,120093.40909090907
2042,PAN,120093.40909090907
2043,PAN,120093.40909090907
2044,PAN,120093.40909090907
2045,PAN,120093.40909090907
2046,PAN,120093.40909090907
2047,PAN,120093.40909090907
2048,PAN,120093.40909090907
2049,PAN,120093.40909090907
2050,PAN,120093.40909090907
2021,PER,-706891.0
2022,PER,148237.65287909092
2023,PER,148237.65287909092
2024,PER,148237.65287909092
2025,PER,148237.65287909092
2026,PER,148237.65287909092
2027,PER,148237.65287909092
2028,PER,148237.65287909092
2029,PER,148237.65287909092
2030,PER,148237.65287909092
2031,PER,148237.65287909092
2032,PER,148237.65287909092
2033,PER,148237.65287909092
2034,PER,148237.65287909092
2035,PER,148237.65287909092
2036,PER,148237.65287909092
2037,PER,148237.65287909092
2038,PER,148237.65287909092
2039,PER,148237.65287909092
2040,PER,148237.65287909092
2041,PER,148237.65287909092
2042,PER,148237.65287909092
2043,PER,148237.65287909092
2044,PER,148237.65287909092
2045,PER,148237.65287909092
2046,PER,148237.65287909092
2047,PER,148237.65287909092
2048,PER,148237.65287909092
2049,PER,148237.65287909092
2050,PER,148237.65287909092
2021,PHL,-4895.99
2022,PHL,2101800.334636364
2023,PHL,2101800.334636364
2024,PHL,2101800.334636364
2025,PHL,2101800.334636364
2026,PHL,2101800.334636364
2027,PHL,2101800.334636364
2028,PHL,2101800.334636364
2029,PHL,2101800.334636364
2030,PHL,2101800.334636364
2031,PHL,2101800.334636364
2032,PHL,2101800.334636364
2033,PHL,2101800.334636364
2034,PHL,2101800.334636364
2035,PHL,2101800.334636364
2036,PHL,2101800.334636364
2037,PHL,2101800.334636364
2038,PHL,2101800.334636364
2039,PHL,2101800.334636364
2040,PHL,2101800.334636364
2041,PHL,2101800.334636364
2042,PHL,2101800.334636364
2043,PHL,2101800.334636364
2044,PHL,2101800.334636364
2045,PHL,2101800.334636364
2046,PHL,2101800.334636364
2047,PHL,2101800.334636364
2048,PHL,2101800.334636364
2049,PHL,2101800.334636364
2050,PHL,2101800.334636364
2021,PLW,2810.5835
2022,PLW,2810.5835
2023,PLW,2810.5835
2024,PLW,2810.5835
2025,PLW,2810.5835
2026,PLW,2810.5835
2027,PLW,2810.5835
2028,PLW,2810.5835
2029,PLW,2810.5835
2030,PLW,2810.5835
2031,PLW,2810.5835
2032,PLW,2810.5835
2033,PLW,2810.5835
2034,PLW,2810.5835
2035,PLW,2810.5835
2036,PLW,2810.5835
2037,PLW,2810.5835
2038,PLW,2810.5835
2039,PLW,2810.5835
2040,PLW,2810.5835
2041,PLW,2810.5835
2042,PLW,2810.5835
2043,PLW,2810.5835
2044,PLW,2810.5835
2045,PLW,2810.5835
2046,PLW,2810.5835
2047,PLW,2810.5835
2048,PLW,2810.5835
2049,PLW,2810.5835
2050,PLW,2810.5835
2021,PNG,402548.0
2022,PNG,402548.0
2023,PNG,402548.0
2024,PNG,402548.0
2025,PNG,402548.0
2026,PNG,402548.0
2027,PNG,402548.0
2028,PNG,402548.0
2029,PNG,402548.0
2030,PNG,402548.0
2031,PNG,402548.0
2032,PNG,402548.0
2033,PNG,402548.0
2034,PNG,402548.0
2035,PNG,402548.0
2036,PNG,402548.0
2037,PNG,402548.0
2038,PNG,402548.0
2039,PNG,402548.0
2040,PNG,402548.0
2041,PNG,402548.0
2042,PNG,402548.0
2043,PNG,402548.0
2044,PNG,402548.0
2045,PNG,402548.0
2046,PNG,402548.0
2047,PNG,402548.0
2048,PNG,402548.0
2049,PNG,402548.0
2050,PNG,402548.0
2021,POL,-33165.0
2022,POL,-42476.04545454546
2023,POL,-42476.04545454546
2024,POL,-42476.04545454546
2025,POL,-42476.04545454546
2026,POL,-42476.04545454546
2027,POL,-42476.04545454546
2028,POL,-42476.04545454546
2029,POL,-42476.04545454546
2030,POL,-42476.04545454546
2031,POL,-42476.04545454546
2032,POL,-42476.04545454546
2033,POL,-42476.04545454546
2034,POL,-42476.04545454546
2035,POL,-42476.04545454546
2036,POL,-42476.04545454546
2037,POL,-42476.04545454546
2038,POL,-42476.04545454546
2039,POL,-42476.04545454546
2040,POL,-42476.04545454546
2041,POL,-42476.04545454546
2042,POL,-42476.04545454546
2043,POL,-42476.04545454546
2044,POL,-42476.04545454546
2045,POL,-42476.04545454546
2046,POL,-42476.04545454546
2047,POL,-42476.04545454546
2048,POL,-42476.04545454546
2049,POL,-42476.04545454546
2050,POL,-42476.04545454546
2021,PRT,-291494.05
2022,PRT,-1297111.011181818
2023,PRT,-1297111.011181818
2024,PRT,-1297111.011181818
2025,PRT,-1297111.011181818
2026,PRT,-1297111.011181818
2027,PRT,-1297111.011181818
2028,PRT,-1297111.011181818
2029,PRT,-1297111.011181818
2030,PRT,-1297111.011181818
2031,PRT,-1297111.011181818
2032,PRT,-1297111.011181818
2033,PRT,-1297111.011181818
2034,PRT,-1297111.011181818
2035,PRT,-1297111.011181818
2036,PRT,-1297111.011181818
2037,PRT,-1297111.011181818
2038,PRT,-1297111.011181818
2039,PRT,-1297111.011181818
2040,PRT,-1297111.011181818
2041,PRT,-1297111.011181818
2042,PRT,-1297111.011181818
2043,PRT,-1297111.011181818
2044,PRT,-1297111.011181818
2045,PRT,-1297111.011181818
2046,PRT,-1297111.011181818
2047,PRT,-1297111.011181818
2048,PRT,-1297111.011181818
2049,PRT,-1297111.011181818
2050,PRT,-1297111.011181818
2021,PRY,11499.6
2022,PRY,66168.21727272727
2023,PRY,66168.21727272727
2024,PRY,66168.21727272727
2025,PRY,66168.21727272727
2026,PRY,66168.21727272727
2027,PRY,66168.21727272727
2028,PRY,66168.21727272727
2029,PRY,66168.21727272727
2030,PRY,66168.21727272727
2031,PRY,66168.21727272727
2032,PRY,66168.21727272727
2033,PRY,66168.21727272727
2034,PRY,66168.21727272727
2035,PRY,66168.21727272727
2036,PRY,66168.21727272727
2037,PRY,66168.21727272727
2038,PRY,66168.21727272727
2039,PRY,66168.21727272727
2040,PRY,66168.21727272727
2041,PRY,66168.21727272727
2042,PRY,66168.21727272727
2043,PRY,66168.21727272727
2044,PRY,66168.21727272727
2045,PRY,66168.21727272727
2046,PRY,66168.21727272727
2047,PRY,66168.21727272727
2048,PRY,66168.21727272727
2049,PRY,66168.21727272727
2050,PRY,66168.21727272727
2021,PSE,133.023
2022,PSE,3122.73387
2023,PSE,3122.73387
2024,PSE,3122.73387
2025,PSE,3122.73387
2026,PSE,3122.73387
2027,PSE,3122.73387
2028,PSE,3122.73387
2029,PSE,3122.73387
2030,PSE,3122.73387
2031,PSE,3122.73387
2032,PSE,3122.73387
2033,PSE,3122.73387
2034,PSE,3122.73387
2035,PSE,3122.73387
2036,PSE,3122.73387
2037,PSE,3122.73387
2038,PSE,3122.73387
2039,PSE,3122.73387
2040,PSE,3122.73387
2041,PSE,3122.73387
2042,PSE,3122.73387
2043,PSE,3122.73387
2044,PSE,3122.73387
2045,PSE,3122.73387
2046,PSE,3122.73387
2047,PSE,3122.73387
2048,PSE,3122.73387
2049,PSE,3122.73387
2050,PSE,3122.73387
2021,PYF,93.802375
2022,PYF,93.802375
2023,PYF,93.802375
2024,PYF,93.802375
2025,PYF,93.802375
2026,PYF,93.802375
2027,PYF,93.802375
2028,PYF,93.802375
2029,PYF,93.802375
2030,PYF,93.802375
2031,PYF,93.802375
2032,PYF,93.802375
2033,PYF,93.802375
2034,PYF,93.802375
2035,PYF,93.802375
2036,PYF,93.802375
2037,PYF,93.802375
2038,PYF,93.802375
2039,PYF,93.802375
2040,PYF,93.802375
2041,PYF,93.802375
2042,PYF,93.802375
2043,PYF,93.802375
2044,PYF,93.802375
2045,PYF,93.802375
2046,PYF,93.802375
2047,PYF,93.802375
2048,PYF,93.802375
2049,PYF,93.802375
2050,PYF,93.802375
2021,QAT,291079.0
2022,QAT,373775.6444444445
2023,QAT,373775.6444444445
2024,QAT,373775.6444444445
2025,QAT,373775.6444444445
2026,QAT,373775.6444444445
2027,QAT,373775.6444444445
2028,QAT,373775.6444444445
2029,QAT,373775.6444444445
2030,QAT,373775.6444444445
2031,QAT,373775.6444444445
2032,QAT,373775.6444444445
2033,QAT,373775.6444444445
2034,QAT,373775.6444444445
2035,QAT,373775.6444444445
2036,QAT,373775.6444444445
2037,QAT,373775.6444444445
2038,QAT,373775.6444444445
2039,QAT,373775.6444444445
2040,QAT,373775.6444444445
2041,QAT,373775.6444444445
2042,QAT,373775.6444444445
2043,QAT,373775.6444444445
2044,QAT,373775.6444444445
2045,QAT,373775.6444444445
2046,QAT,373775.6444444445
2047,QAT,373775.6444444445
2048,QAT,373775.6444444445
2049,QAT,373775.6444444445
2050,QAT,373775.6444444445
2021,ROU,-35602.4
2022,ROU,122339.67227272729
2023,ROU,122339.67227272729
2024,ROU,122339.67227272729
2025,ROU,122339.67227272729
2026,ROU,122339.67227272729
2027,ROU,122339.67227272729
2028,ROU,122339.67227272729
2029,ROU,122339.67227272729
2030,ROU,122339.67227272729
2031,ROU,122339.67227272729
2032,ROU,122339.67227272729
2033,ROU,122339.67227272729
2034,ROU,122339.67227272729
2035,ROU,122339.67227272729
2036,ROU,122339.67227272729
2037,ROU,122339.67227272729
2038,ROU,122339.67227272729
2039,ROU,122339.67227272729
2040,ROU,122339.67227272729
2041,ROU,122339.67227272729
2042,ROU,122339.67227272729
2043,ROU,122339.67227272729
2044,ROU,122339.67227272729
2045,ROU,122339.67227272729
2046,ROU,122339.67227272729
2047,ROU,122339.67227272729
2048,ROU,122339.67227272729
2049,ROU,122339.67227272729
2050,ROU,122339.67227272729
2021,RUS,547.6014
2022,RUS,-434971.8863
2023,RUS,-434971.8863
2024,RUS,-434971.8863
2025,RUS,-434971.8863
2026,RUS,-434971.8863
2027,RUS,-434971.8863
2028,RUS,-434971.8863
2029,RUS,-434971.8863
2030,RUS,-434971.8863
2031,RUS,-434971.8863
2032,RUS,-434971.8863
2033,RUS,-434971.8863
2034,RUS,-434971.8863
2035,RUS,-434971.8863
2036,RUS,-434971.8863
2037,RUS,-434971.8863
2038,RUS,-434971.8863
2039,RUS,-434971.8863
2040,RUS,-434971.8863
2041,RUS,-434971.8863
2042,RUS,-434971.8863
2043,RUS,-434971.8863
2044,RUS,-434971.8863
2045,RUS,-434971.8863
2046,RUS,-434971.8863
2047,RUS,-434971.8863
2048,RUS,-434971.8863
2049,RUS,-434971.8863
2050,RUS,-434971.8863
2021,RWA,83376.0
2022,RWA,19374.113727272725
2023,RWA,19374.113727272725
2024,RWA,19374.113727272725
2025,RWA,19374.113727272725
2026,RWA,19374.113727272725
2027,RWA,19374.113727272725
2028,RWA,19374.113727272725
2029,RWA,19374.113727272725
2030,RWA,19374.113727272725
2031,RWA,19374.113727272725
2032,RWA,19374.113727272725
2033,RWA,19374.113727272725
2034,RWA,19374.113727272725
2035,RWA,19374.113727272725
2036,RWA,19374.113727272725
2037,RWA,19374.113727272725
2038,RWA,19374.113727272725
2039,RWA,19374.113727272725
2040,RWA,19374.113727272725
2041,RWA,19374.113727272725
2042,RWA,19374.113727272725
2043,RWA,19374.113727272725
2044,RWA,19374.113727272725
2045,RWA,19374.113727272725
2046,RWA,19374.113727272725
2047,RWA,19374.113727272725
2048,RWA,19374.113727272725
2049,RWA,19374.113727272725
2050,RWA,19374.113727272725
2021,SAU,-5137145.148
2022,SAU,-970145.7394545454
2023,SAU,-970145.7394545454
2024,SAU,-970145.7394545454
2025,SAU,-970145.7394545454
2026,SAU,-970145.7394545454
2027,SAU,-970145.7394545454
2028,SAU,-970145.7394545454
2029,SAU,-970145.7394545454
2030,SAU,-970145.7394545454
2031,SAU,-970145.7394545454
2032,SAU,-970145.7394545454
2033,SAU,-970145.7394545454
2034,SAU,-970145.7394545454
2035,SAU,-970145.7394545454
2036,SAU,-970145.7394545454
2037,SAU,-970145.7394545454
2038,SAU,-970145.7394545454
2039,SAU,-970145.7394545454
2040,SAU,-970145.7394545454
2041,SAU,-970145.7394545454
2042,SAU,-970145.7394545454
2043,SAU,-970145.7394545454
2044,SAU,-970145.7394545454
2045,SAU,-970145.7394545454
2046,SAU,-970145.7394545454
2047,SAU,-970145.7394545454
2048,SAU,-970145.7394545454
2049,SAU,-970145.7394545454
2050,SAU,-970145.7394545454
2021,SDN,14450.113699999998
2022,SDN,14450.113699999998
2023,SDN,14450.113699999998
2024,SDN,14450.113699999998
2025,SDN,14450.113699999998
2026,SDN,14450.113699999998
2027,SDN,14450.113699999998
2028,SDN,14450.113699999998
2029,SDN,14450.113699999998
2030,SDN,14450.113699999998
2031,SDN,14450.113699999998
2032,SDN,14450.113699999998
2033,SDN,14450.113699999998
2034,SDN,14450.113699999998
2035,SDN,14450.113699999998
2036,SDN,14450.113699999998
2037,SDN,14450.113699999998
2038,SDN,14450.113699999998
2039,SDN,14450.113699999998
2040,SDN,14450.113699999998
2041,SDN,14450.113699999998
2042,SDN,14450.113699999998
2043,SDN,14450.113699999998
2044,SDN,14450.113699999998
2045,SDN,14450.113699999998
2046,SDN,14450.113699999998
2047,SDN,14450.113699999998
2048,SDN,14450.113699999998
2049,SDN,14450.113699999998
2050,SDN,14450.113699999998
2021,SEN,1191882.0
2022,SEN,311634.2825909091
2023,SEN,311634.2825909091
2024,SEN,311634.2825909091
2025,SEN,311634.2825909091
2026,SEN,311634.2825909091
2027,SEN,311634.2825909091
2028,SEN,311634.2825909091
2029,SEN,311634.2825909091
2030,SEN,311634.2825909091
2031,SEN,311634.2825909091
2032,SEN,311634.2825909091
2033,SEN,311634.2825909091
2034,SEN,311634.2825909091
2035,SEN,311634.2825909091
2036,SEN,311634.2825909091
2037,SEN,311634.2825909091
2038,SEN,311634.2825909091
2039,SEN,311634.2825909091
2040,SEN,311634.2825909091
2041,SEN,311634.2825909091
2042,SEN,311634.2825909091
2043,SEN,311634.2825909091
2044,SEN,311634.2825909091
2045,SEN,311634.2825909091
2046,SEN,311634.2825909091
2047,SEN,311634.2825909091
2048,SEN,311634.2825909091
2049,SEN,311634.2825909091
2050,SEN,311634.2825909091
2021,SGP,-341.264
2022,SGP,15908.201872727272
2023,SGP,15908.201872727272
2024,SGP,15908.201872727272
2025,SGP,15908.201872727272
2026,SGP,15908.201872727272
2027,SGP,15908.201872727272
2028,SGP,15908.201872727272
2029,SGP,15908.201872727272
2030,SGP,15908.201872727272
2031,SGP,15908.201872727272
2032,SGP,15908.201872727272
2033,SGP,15908.201872727272
2034,SGP,15908.201872727272
2035,SGP,15908.201872727272
2036,SGP,15908.201872727272
2037,SGP,15908.201872727272
2038,SGP,15908.201872727272
2039,SGP,15908.201872727272
2040,SGP,15908.201872727272
2041,SGP,15908.201872727272
2042,SGP,15908.201872727272
2043,SGP,15908.201872727272
2044,SGP,15908.201872727272
2045,SGP,15908.201872727272
2046,SGP,15908.201872727272
2047,SGP,15908.201872727272
2048,SGP,15908.201872727272
2049,SGP,15908.201872727272
2050,SGP,15908.201872727272
2021,SLB,1838.8406666666667
2022,SLB,1838.8406666666667
2023,SLB,1838.8406666666667
2024,SLB,1838.8406666666667
2025,SLB,1838.8406666666667
2026,SLB,1838.8406666666667
2027,SLB,1838.8406666666667
2028,SLB,1838.8406666666667
2029,SLB,1838.8406666666667
2030,SLB,1838.8406666666667
2031,SLB,1838.8406666666667
2032,SLB,1838.8406666666667
2033,SLB,1838.8406666666667
2034,SLB,1838.8406666666667
2035,SLB,1838.8406666666667
2036,SLB,1838.8406666666667
2037,SLB,1838.8406666666667
2038,SLB,1838.8406666666667
2039,SLB,1838.8406666666667
2040,SLB,1838.8406666666667
2041,SLB,1838.8406666666667
2042,SLB,1838.8406666666667
2043,SLB,1838.8406666666667
2044,SLB,1838.8406666666667
2045,SLB,1838.8406666666667
2046,SLB,1838.8406666666667
2047,SLB,1838.8406666666667
2048,SLB,1838.8406666666667
2049,SLB,1838.8406666666667
2050,SLB,1838.8406666666667
2021,SLE,185402.66666666663
2022,SLE,185402.66666666663
2023,SLE,185402.66666666663
2024,SLE,185402.66666666663
2025,SLE,185402.66666666663
2026,SLE,185402.66666666663
2027,SLE,185402.66666666663
2028,SLE,185402.66666666663
2029,SLE,185402.66666666663
2030,SLE,185402.66666666663
2031,SLE,185402.66666666663
2032,SLE,185402.66666666663
2033,SLE,185402.66666666663
2034,SLE,185402.66666666663
2035,SLE,185402.66666666663
2036,SLE,185402.66666666663
2037,SLE,185402.66666666663
2038,SLE,185402.66666666663
2039,SLE,185402.66666666663
2040,SLE,185402.66666666663
2041,SLE,185402.66666666663
2042,SLE,185402.66666666663
2043,SLE,185402.66666666663
2044,SLE,185402.66666666663
2045,SLE,185402.66666666663
2046,SLE,185402.66666666663
2047,SLE,185402.66666666663
2048,SLE,185402.66666666663
2049,SLE,185402.66666666663
2050,SLE,185402.66666666663
2021,SLV,-43455.6
2022,SLV,-51436.93441615456
2023,SLV,-51436.93441615456
2024,SLV,-51436.93441615456
2025,SLV,-51436.93441615456
2026,SLV,-51436.93441615456
2027,SLV,-51436.93441615456
2028,SLV,-51436.93441615456
2029,SLV,-51436.93441615456
2030,SLV,-51436.93441615456
2031,SLV,-51436.93441615456
2032,SLV,-51436.93441615456
2033,SLV,-51436.93441615456
2034,SLV,-51436.93441615456
2035,SLV,-51436.93441615456
2036,SLV,-51436.93441615456
2037,SLV,-51436.93441615456
2038,SLV,-51436.93441615456
2039,SLV,-51436.93441615456
2040,SLV,-51436.93441615456
2041,SLV,-51436.93441615456
2042,SLV,-51436.93441615456
2043,SLV,-51436.93441615456
2044,SLV,-51436.93441615456
2045,SLV,-51436.93441615456
2046,SLV,-51436.93441615456
2047,SLV,-51436.93441615456
2048,SLV,-51436.93441615456
2049,SLV,-51436.93441615456
2050,SLV,-51436.93441615456
2021,SRB,-4837.34
2022,SRB,4593.777800000001
2023,SRB,4593.777800000001
2024,SRB,4593.777800000001
2025,SRB,4593.777800000001
2026,SRB,4593.777800000001
2027,SRB,4593.777800000001
2028,SRB,4593.777800000001
2029,SRB,4593.777800000001
2030,SRB,4593.777800000001
2031,SRB,4593.777800000001
2032,SRB,4593.777800000001
2033,SRB,4593.777800000001
2034,SRB,4593.777800000001
2035,SRB,4593.777800000001
2036,SRB,4593.777800000001
2037,SRB,4593.777800000001
2038,SRB,4593.777800000001
2039,SRB,4593.777800000001
2040,SRB,4593.777800000001
2041,SRB,4593.777800000001
2042,SRB,4593.777800000001
2043,SRB,4593.777800000001
2044,SRB,4593.777800000001
2045,SRB,4593.777800000001
2046,SRB,4593.777800000001
2047,SRB,4593.777800000001
2048,SRB,4593.777800000001
2049,SRB,4593.777800000001
2050,SRB,4593.777800000001
2021,STP,1149.6
2022,STP,1189.837888888889
2023,STP,1189.837888888889
2024,STP,1189.837888888889
2025,STP,1189.837888888889
2026,STP,1189.837888888889
2027,STP,1189.837888888889
2028,STP,1189.837888888889
2029,STP,1189.837888888889
2030,STP,1189.837888888889
2031,STP,1189.837888888889
2032,STP,1189.837888888889
2033,STP,1189.837888888889
2034,STP,1189.837888888889
2035,STP,1189.837888888889
2036,STP,1189.837888888889
2037,STP,1189.837888888889
2038,STP,1189.837888888889
2039,STP,1189.837888888889
2040,STP,1189.837888888889
2041,STP,1189.837888888889
2042,STP,1189.837888888889
2043,STP,1189.837888888889
2044,STP,1189.837888888889
2045,STP,1189.837888888889
2046,STP,1189.837888888889
2047,STP,1189.837888888889
2048,STP,1189.837888888889
2049,STP,1189.837888888889
2050,STP,1189.837888888889
2021,SUR,40051.4
2022,SUR,61075.53788888889
2023,SUR,61075.53788888889
2024,SUR,61075.53788888889
2025,SUR,61075.53788888889
2026,SUR,61075.53788888889
2027,SUR,61075.53788888889
2028,SUR,61075.53788888889
2029,SUR,61075.53788888889
2030,SUR,61075.53788888889
2031,SUR,61075.53788888889
2032,SUR,61075.53788888889
2033,SUR,61075.53788888889
2034,SUR,61075.53788888889
2035,SUR,61075.53788888889
2036,SUR,61075.53788888889
2037,SUR,61075.53788888889
2038,SUR,61075.53788888889
2039,SUR,61075.53788888889
2040,SUR,61075.53788888889
2041,SUR,61075.53788888889
2042,SUR,61075.53788888889
2043,SUR,61075.53788888889
2044,SUR,61075.53788888889
2045,SUR,61075.53788888889
2046,SUR,61075.53788888889
2047,SUR,61075.53788888889
2048,SUR,61075.53788888889
2049,SUR,61075.53788888889
2050,SUR,61075.53788888889
2021,SVK,98168.5
2022,SVK,25775.86427272727
2023,SVK,25775.86427272727
2024,SVK,25775.86427272727
2025,SVK,25775.86427272727
2026,SVK,25775.86427272727
2027,SVK,25775.86427272727
2028,SVK,25775.86427272727
2029,SVK,25775.86427272727
2030,SVK,25775.86427272727
2031,SVK,25775.86427272727
2032,SVK,25775.86427272727
2033,SVK,25775.86427272727
2034,SVK,25775.86427272727
2035,SVK,25775.86427272727
2036,SVK,25775.86427272727
2037,SVK,25775.86427272727
2038,SVK,25775.86427272727
2039,SVK,25775.86427272727
2040,SVK,25775.86427272727
2041,SVK,25775.86427272727
2042,SVK,25775.86427272727
2043,SVK,25775.86427272727
2044,SVK,25775.86427272727
2045,SVK,25775.86427272727
2046,SVK,25775.86427272727
2047,SVK,25775.86427272727
2048,SVK,25775.86427272727
2049,SVK,25775.86427272727
2050,SVK,25775.86427272727
2021,SVN,-277412.73375
2022,SVN,-235247.03680181815
2023,SVN,-235247.03680181815
2024,SVN,-235247.03680181815
2025,SVN,-235247.03680181815
2026,SVN,-235247.03680181815
2027,SVN,-235247.03680181815
2028,SVN,-235247.03680181815
2029,SVN,-235247.03680181815
2030,SVN,-235247.03680181815
2031,SVN,-235247.03680181815
2032,SVN,-235247.03680181815
2033,SVN,-235247.03680181815
2034,SVN,-235247.03680181815
2035,SVN,-235247.03680181815
2036,SVN,-235247.03680181815
2037,SVN,-235247.03680181815
2038,SVN,-235247.03680181815
2039,SVN,-235247.03680181815
2040,SVN,-235247.03680181815
2041,SVN,-235247.03680181815
2042,SVN,-235247.03680181815
2043,SVN,-235247.03680181815
2044,SVN,-235247.03680181815
2045,SVN,-235247.03680181815
2046,SVN,-235247.03680181815
2047,SVN,-235247.03680181815
2048,SVN,-235247.03680181815
2049,SVN,-235247.03680181815
2050,SVN,-235247.03680181815
2021,SWE,-142363.59
2022,SWE,-242060.093
2023,SWE,-242060.093
2024,SWE,-242060.093
2025,SWE,-242060.093
2026,SWE,-242060.093
2027,SWE,-242060.093
2028,SWE,-242060.093
2029,SWE,-242060.093
2030,SWE,-242060.093
2031,SWE,-242060.093
2032,SWE,-242060.093
2033,SWE,-242060.093
2034,SWE,-242060.093
2035,SWE,-242060.093
2036,SWE,-242060.093
2037,SWE,-242060.093
2038,SWE,-242060.093
2039,SWE,-242060.093
2040,SWE,-242060.093
2041,SWE,-242060.093
2042,SWE,-242060.093
2043,SWE,-242060.093
2044,SWE,-242060.093
2045,SWE,-242060.093
2046,SWE,-242060.093
2047,SWE,-242060.093
2048,SWE,-242060.093
2049,SWE,-242060.093
2050,SWE,-242060.093
2021,SWZ,77353.6
2022,SWZ,49224.7068309091
2023,SWZ,49224.7068309091
2024,SWZ,49224.7068309091
2025,SWZ,49224.7068309091
2026,SWZ,49224.7068309091
2027,SWZ,49224.7068309091
2028,SWZ,49224.7068309091
2029,SWZ,49224.7068309091
2030,SWZ,49224.7068309091
2031,SWZ,49224.7068309091
2032,SWZ,49224.7068309091
2033,SWZ,49224.7068309091
2034,SWZ,49224.7068309091
2035,SWZ,49224.7068309091
2036,SWZ,49224.7068309091
2037,SWZ,49224.7068309091
2038,SWZ,49224.7068309091
2039,SWZ,49224.7068309091
2040,SWZ,49224.7068309091
2041,SWZ,49224.7068309091
2042,SWZ,49224.7068309091
2043,SWZ,49224.7068309091
2044,SWZ,49224.7068309091
2045,SWZ,49224.7068309091
2046,SWZ,49224.7068309091
2047,SWZ,49224.7068309091
2048,SWZ,49224.7068309091
2049,SWZ,49224.7068309091
2050,SWZ,49224.7068309091
2021,SYC,0.0
2022,SYC,71.18527777777778
2023,SYC,71.18527777777778
2024,SYC,71.18527777777778
2025,SYC,71.18527777777778
2026,SYC,71.18527777777778
2027,SYC,71.18527777777778
2028,SYC,71.18527777777778
2029,SYC,71.18527777777778
2030,SYC,71.18527777777778
2031,SYC,71.18527777777778
2032,SYC,71.18527777777778
2033,SYC,71.18527777777778
2034,SYC,71.18527777777778
2035,SYC,71.18527777777778
2036,SYC,71.18527777777778
2037,SYC,71.18527777777778
2038,SYC,71.18527777777778
2039,SYC,71.18527777777778
2040,SYC,71.18527777777778
2041,SYC,71.18527777777778
2042,SYC,71.18527777777778
2043,SYC,71.18527777777778
2044,SYC,71.18527777777778
2045,SYC,71.18527777777778
2046,SYC,71.18527777777778
2047,SYC,71.18527777777778
2048,SYC,71.18527777777778
2049,SYC,71.18527777777778
2050,SYC,71.18527777777778
2021,SYR,187640.85
2022,SYR,187640.85
2023,SYR,187640.85
2024,SYR,187640.85
2025,SYR,187640.85
2026,SYR,187640.85
2027,SYR,187640.85
2028,SYR,187640.85
2029,SYR,187640.85
2030,SYR,187640.85
2031,SYR,187640.85
2032,SYR,187640.85
2033,SYR,187640.85
2034,SYR,187640.85
2035,SYR,187640.85
2036,SYR,187640.85
2037,SYR,187640.85
2038,SYR,187640.85
2039,SYR,187640.85
2040,SYR,187640.85
2041,SYR,187640.85
2042,SYR,187640.85
2043,SYR,187640.85
2044,SYR,187640.85
2045,SYR,187640.85
2046,SYR,187640.85
2047,SYR,187640.85
2048,SYR,187640.85
2049,SYR,187640.85
2050,SYR,187640.85
2021,St. Kitts and Nevis,0.0
2022,St. Kitts and Nevis,0.0
2023,St. Kitts and Nevis,0.0
2024,St. Kitts and Nevis,0.0
2025,St. Kitts and Nevis,0.0
2026,St. Kitts and Nevis,0.0
2027,St. Kitts and Nevis,0.0
2028,St. Kitts and Nevis,0.0
2029,St. Kitts and Nevis,0.0
2030,St. Kitts and Nevis,0.0
2031,St. Kitts and Nevis,0.0
2032,St. Kitts and Nevis,0.0
2033,St. Kitts and Nevis,0.0
