,Nation,iso_code3,Year,frac_scoe_heat_energy_other_se_kerosene
3391,Kazakhstan,KAZ,2042,0.010976187075542519
3392,Kazakhstan,KAZ,2043,0.010976187075542519
3393,Kazakhstan,KAZ,2044,0.010976187075542519
3394,Kazakhstan,KAZ,2045,0.010976187075542519
3395,Kazakhstan,KAZ,2046,0.010976187075542519
3396,Kazakhstan,KAZ,2047,0.010976187075542519
3397,Kazakhstan,KAZ,2048,0.010976187075542519
3398,Kazakhstan,KAZ,2049,0.010976187075542519
3399,Kazakhstan,KAZ,2050,0.010976187075542519
3409,Kenya,KEN,2020,0.010976187075542519
3410,Kenya,KEN,2021,0.010976187075542519
3411,Kenya,KEN,2022,0.010976187075542519
3412,Kenya,KEN,2023,0.010976187075542519
3413,Kenya,KEN,2024,0.010976187075542519
3414,Kenya,KEN,2025,0.010976187075542519
3415,Kenya,KEN,2026,0.010976187075542519
3416,Kenya,KEN,2027,0.010976187075542519
3417,Kenya,KEN,2028,0.010976187075542519
3418,Kenya,KEN,2029,0.010976187075542519
3419,Kenya,KEN,2030,0.010976187075542519
3420,Kenya,KEN,2031,0.010976187075542519
3421,Kenya,KEN,2032,0.010976187075542519
3422,Kenya,KEN,2033,0.010976187075542519
3423,Kenya,KEN,2034,0.010976187075542519
3424,Kenya,KEN,2035,0.010976187075542519
3425,Kenya,KEN,2036,0.010976187075542519
3426,Kenya,KEN,2037,0.010976187075542519
3427,Kenya,KEN,2038,0.010976187075542519
3428,Kenya,KEN,2039,0.010976187075542519
3429,Kenya,KEN,2040,0.010976187075542519
3430,Kenya,KEN,2041,0.010976187075542519
3431,Kenya,KEN,2042,0.010976187075542519
3432,Kenya,KEN,2043,0.010976187075542519
3433,Kenya,KEN,2044,0.010976187075542519
3434,Kenya,KEN,2045,0.010976187075542519
3435,Kenya,KEN,2046,0.010976187075542519
3436,Kenya,KEN,2047,0.010976187075542519
3437,Kenya,KEN,2048,0.010976187075542519
3438,Kenya,KEN,2049,0.010976187075542519
3439,Kenya,KEN,2050,0.010976187075542519
3449,"Korea, Rep.",KOR,2020,0.02027533831296684
3450,"Korea, Rep.",KOR,2021,0.02027533831296684
3451,"Korea, Rep.",KOR,2022,0.02027533831296684
3452,"Korea, Rep.",KOR,2023,0.02027533831296684
3453,"Korea, Rep.",KOR,2024,0.02027533831296684
3454,"Korea, Rep.",KOR,2025,0.02027533831296684
3455,"Korea, Rep.",KOR,2026,0.02027533831296684
3456,"Korea, Rep.",KOR,2027,0.02027533831296684
3457,"Korea, Rep.",KOR,2028,0.02027533831296684
3458,"Korea, Rep.",KOR,2029,0.02027533831296684
3459,"Korea, Rep.",KOR,2030,0.02027533831296684
3460,"Korea, Rep.",KOR,2031,0.02027533831296684
3461,"Korea, Rep.",KOR,2032,0.02027533831296684
3462,"Korea, Rep.",KOR,2033,0.02027533831296684
3463,"Korea, Rep.",KOR,2034,0.02027533831296684
3464,"Korea, Rep.",KOR,2035,0.02027533831296684
3465,"Korea, Rep.",KOR,2036,0.02027533831296684
3466,"Korea, Rep.",KOR,2037,0.02027533831296684
3467,"Korea, Rep.",KOR,2038,0.02027533831296684
3468,"Korea, Rep.",KOR,2039,0.02027533831296684
3469,"Korea, Rep.",KOR,2040,0.02027533831296684
3470,"Korea, Rep.",KOR,2041,0.02027533831296684
3471,"Korea, Rep.",KOR,2042,0.02027533831296684
3472,"Korea, Rep.",KOR,2043,0.02027533831296684
3473,"Korea, Rep.",KOR,2044,0.02027533831296684
3474,"Korea, Rep.",KOR,2045,0.02027533831296684
3475,"Korea, Rep.",KOR,2046,0.02027533831296684
3476,"Korea, Rep.",KOR,2047,0.02027533831296684
3477,"Korea, Rep.",KOR,2048,0.02027533831296684
3478,"Korea, Rep.",KOR,2049,0.02027533831296684
3479,"Korea, Rep.",KOR,2050,0.02027533831296684
3489,Kuwait,KWT,2020,0.021952374151085037
3490,Kuwait,KWT,2021,0.021952374151085037
3491,Kuwait,KWT,2022,0.021952374151085037
3492,Kuwait,KWT,2023,0.021952374151085037
3493,Kuwait,KWT,2024,0.021952374151085037
3494,Kuwait,KWT,2025,0.021952374151085037
3495,Kuwait,KWT,2026,0.021952374151085037
3496,Kuwait,KWT,2027,0.021952374151085037
3497,Kuwait,KWT,2028,0.021952374151085037
3498,Kuwait,KWT,2029,0.021952374151085037
3499,Kuwait,KWT,2030,0.021952374151085037
3500,Kuwait,KWT,2031,0.021952374151085037
3501,Kuwait,KWT,2032,0.021952374151085037
3502,Kuwait,KWT,2033,0.021952374151085037
3503,Kuwait,KWT,2034,0.021952374151085037
3504,Kuwait,KWT,2035,0.021952374151085037
3505,Kuwait,KWT,2036,0.021952374151085037
3506,Kuwait,KWT,2037,0.021952374151085037
3507,Kuwait,KWT,2038,0.021952374151085037
3508,Kuwait,KWT,2039,0.021952374151085037
3509,Kuwait,KWT,2040,0.021952374151085037
3510,Kuwait,KWT,2041,0.021952374151085037
3511,Kuwait,KWT,2042,0.021952374151085037
3512,Kuwait,KWT,2043,0.021952374151085037
3513,Kuwait,KWT,2044,0.021952374151085037
3514,Kuwait,KWT,2045,0.021952374151085037
3515,Kuwait,KWT,2046,0.021952374151085037
3516,Kuwait,KWT,2047,0.021952374151085037
3517,Kuwait,KWT,2048,0.021952374151085037
3518,Kuwait,KWT,2049,0.021952374151085037
3519,Kuwait,KWT,2050,0.021952374151085037
3529,Kyrgyz Republic,KGZ,2020,0.010976187075542519
3530,Kyrgyz Republic,KGZ,2021,0.010976187075542519
3531,Kyrgyz Republic,KGZ,2022,0.010976187075542519
3532,Kyrgyz Republic,KGZ,2023,0.010976187075542519
3533,Kyrgyz Republic,KGZ,2024,0.010976187075542519
3534,Kyrgyz Republic,KGZ,2025,0.010976187075542519
3535,Kyrgyz Republic,KGZ,2026,0.010976187075542519
3536,Kyrgyz Republic,KGZ,2027,0.010976187075542519
3537,Kyrgyz Republic,KGZ,2028,0.010976187075542519
3538,Kyrgyz Republic,KGZ,2029,0.010976187075542519
3539,Kyrgyz Republic,KGZ,2030,0.010976187075542519
3540,Kyrgyz Republic,KGZ,2031,0.010976187075542519
3541,Kyrgyz Republic,KGZ,2032,0.010976187075542519
3542,Kyrgyz Republic,KGZ,2033,0.010976187075542519
3543,Kyrgyz Republic,KGZ,2034,0.010976187075542519
3544,Kyrgyz Republic,KGZ,2035,0.010976187075542519
3545,Kyrgyz Republic,KGZ,2036,0.010976187075542519
3546,Kyrgyz Republic,KGZ,2037,0.010976187075542519
3547,Kyrgyz Republic,KGZ,2038,0.010976187075542519
3548,Kyrgyz Republic,KGZ,2039,0.010976187075542519
3549,Kyrgyz Republic,KGZ,2040,0.010976187075542519
3550,Kyrgyz Republic,KGZ,2041,0.010976187075542519
3551,Kyrgyz Republic,KGZ,2042,0.010976187075542519
3552,Kyrgyz Republic,KGZ,2043,0.010976187075542519
3553,Kyrgyz Republic,KGZ,2044,0.010976187075542519
3554,Kyrgyz Republic,KGZ,2045,0.010976187075542519
3555,Kyrgyz Republic,KGZ,2046,0.010976187075542519
3556,Kyrgyz Republic,KGZ,2047,0.010976187075542519
3557,Kyrgyz Republic,KGZ,2048,0.010976187075542519
3558,Kyrgyz Republic,KGZ,2049,0.010976187075542519
3559,Kyrgyz Republic,KGZ,2050,0.010976187075542519
3569,Lao PDR,LAO,2020,0.010976187075542519
3570,Lao PDR,LAO,2021,0.010976187075542519
3571,Lao PDR,LAO,2022,0.010976187075542519
3572,Lao PDR,LAO,2023,0.010976187075542519
3573,Lao PDR,LAO,2024,0.010976187075542519
3574,Lao PDR,LAO,2025,0.010976187075542519
3575,Lao PDR,LAO,2026,0.010976187075542519
3576,Lao PDR,LAO,2027,0.010976187075542519
3577,Lao PDR,LAO,2028,0.010976187075542519
3578,Lao PDR,LAO,2029,0.010976187075542519
3579,Lao PDR,LAO,2030,0.010976187075542519
3580,Lao PDR,LAO,2031,0.010976187075542519
3581,Lao PDR,LAO,2032,0.010976187075542519
3582,Lao PDR,LAO,2033,0.010976187075542519
3583,Lao PDR,LAO,2034,0.010976187075542519
3584,Lao PDR,LAO,2035,0.010976187075542519
3585,Lao PDR,LAO,2036,0.010976187075542519
3586,Lao PDR,LAO,2037,0.010976187075542519
3587,Lao PDR,LAO,2038,0.010976187075542519
3588,Lao PDR,LAO,2039,0.010976187075542519
3589,Lao PDR,LAO,2040,0.010976187075542519
3590,Lao PDR,LAO,2041,0.010976187075542519
3591,Lao PDR,LAO,2042,0.010976187075542519
3592,Lao PDR,LAO,2043,0.010976187075542519
3593,Lao PDR,LAO,2044,0.010976187075542519
3594,Lao PDR,LAO,2045,0.010976187075542519
3595,Lao PDR,LAO,2046,0.010976187075542519
3596,Lao PDR,LAO,2047,0.010976187075542519
3597,Lao PDR,LAO,2048,0.010976187075542519
3598,Lao PDR,LAO,2049,0.010976187075542519
3599,Lao PDR,LAO,2050,0.010976187075542519
3609,Latvia,LVA,2020,0.005031134374153957
3610,Latvia,LVA,2021,0.005031134374153957
3611,Latvia,LVA,2022,0.005031134374153957
3612,Latvia,LVA,2023,0.005031134374153957
3613,Latvia,LVA,2024,0.005031134374153957
3614,Latvia,LVA,2025,0.005031134374153957
3615,Latvia,LVA,2026,0.005031134374153957
3616,Latvia,LVA,2027,0.005031134374153957
3617,Latvia,LVA,2028,0.005031134374153957
3618,Latvia,LVA,2029,0.005031134374153957
3619,Latvia,LVA,2030,0.005031134374153957
3620,Latvia,LVA,2031,0.005031134374153957
3621,Latvia,LVA,2032,0.005031134374153957
3622,Latvia,LVA,2033,0.005031134374153957
3623,Latvia,LVA,2034,0.005031134374153957
3624,Latvia,LVA,2035,0.005031134374153957
3625,Latvia,LVA,2036,0.005031134374153957
3626,Latvia,LVA,2037,0.005031134374153957
3627,Latvia,LVA,2038,0.005031134374153957
3628,Latvia,LVA,2039,0.005031134374153957
3629,Latvia,LVA,2040,0.005031134374153957
3630,Latvia,LVA,2041,0.005031134374153957
3631,Latvia,LVA,2042,0.005031134374153957
3632,Latvia,LVA,2043,0.005031134374153957
3633,Latvia,LVA,2044,0.005031134374153957
3634,Latvia,LVA,2045,0.005031134374153957
3635,Latvia,LVA,2046,0.005031134374153957
3636,Latvia,LVA,2047,0.005031134374153957
3637,Latvia,LVA,2048,0.005031134374153957
3638,Latvia,LVA,2049,0.005031134374153957
3639,Latvia,LVA,2050,0.005031134374153957
3649,Lebanon,LBN,2020,0.010976187075542519
3650,Lebanon,LBN,2021,0.010976187075542519
3651,Lebanon,LBN,2022,0.010976187075542519
3652,Lebanon,LBN,2023,0.010976187075542519
3653,Lebanon,LBN,2024,0.010976187075542519
3654,Lebanon,LBN,2025,0.010976187075542519
3655,Lebanon,LBN,2026,0.010976187075542519
3656,Lebanon,LBN,2027,0.010976187075542519
3657,Lebanon,LBN,2028,0.010976187075542519
3658,Lebanon,LBN,2029,0.010976187075542519
3659,Lebanon,LBN,2030,0.010976187075542519
3660,Lebanon,LBN,2031,0.010976187075542519
3661,Lebanon,LBN,2032,0.010976187075542519
3662,Lebanon,LBN,2033,0.010976187075542519
3663,Lebanon,LBN,2034,0.010976187075542519
3664,Lebanon,LBN,2035,0.010976187075542519
3665,Lebanon,LBN,2036,0.010976187075542519
3666,Lebanon,LBN,2037,0.010976187075542519
3667,Lebanon,LBN,2038,0.010976187075542519
3668,Lebanon,LBN,2039,0.010976187075542519
3669,Lebanon,LBN,2040,0.010976187075542519
3670,Lebanon,LBN,2041,0.010976187075542519
3671,Lebanon,LBN,2042,0.010976187075542519
3672,Lebanon,LBN,2043,0.010976187075542519
3673,Lebanon,LBN,2044,0.010976187075542519
3674,Lebanon,LBN,2045,0.010976187075542519
3675,Lebanon,LBN,2046,0.010976187075542519
3676,Lebanon,LBN,2047,0.010976187075542519
3677,Lebanon,LBN,2048,0.010976187075542519
3678,Lebanon,LBN,2049,0.010976187075542519
3679,Lebanon,LBN,2050,0.010976187075542519
3689,Lesotho,LSO,2020,0.010976187075542519
3690,Lesotho,LSO,2021,0.010976187075542519
3691,Lesotho,LSO,2022,0.010976187075542519
3692,Lesotho,LSO,2023,0.010976187075542519
3693,Lesotho,LSO,2024,0.010976187075542519
3694,Lesotho,LSO,2025,0.010976187075542519
3695,Lesotho,LSO,2026,0.010976187075542519
3696,Lesotho,LSO,2027,0.010976187075542519
3697,Lesotho,LSO,2028,0.010976187075542519
3698,Lesotho,LSO,2029,0.010976187075542519
3699,Lesotho,LSO,2030,0.010976187075542519
3700,Lesotho,LSO,2031,0.010976187075542519
3701,Lesotho,LSO,2032,0.010976187075542519
3702,Lesotho,LSO,2033,0.010976187075542519
3703,Lesotho,LSO,2034,0.010976187075542519
3704,Lesotho,LSO,2035,0.010976187075542519
3705,Lesotho,LSO,2036,0.010976187075542519
3706,Lesotho,LSO,2037,0.010976187075542519
3707,Lesotho,LSO,2038,0.010976187075542519
3708,Lesotho,LSO,2039,0.010976187075542519
3709,Lesotho,LSO,2040,0.010976187075542519
3710,Lesotho,LSO,2041,0.010976187075542519
3711,Lesotho,LSO,2042,0.010976187075542519
3712,Lesotho,LSO,2043,0.010976187075542519
3713,Lesotho,LSO,2044,0.010976187075542519
3714,Lesotho,LSO,2045,0.010976187075542519
3715,Lesotho,LSO,2046,0.010976187075542519
3716,Lesotho,LSO,2047,0.010976187075542519
3717,Lesotho,LSO,2048,0.010976187075542519
3718,Lesotho,LSO,2049,0.010976187075542519
3719,Lesotho,LSO,2050,0.010976187075542519
3729,Liberia,LBR,2020,0.010976187075542519
3730,Liberia,LBR,2021,0.010976187075542519
3731,Liberia,LBR,2022,0.010976187075542519
3732,Liberia,LBR,2023,0.010976187075542519
3733,Liberia,LBR,2024,0.010976187075542519
3734,Liberia,LBR,2025,0.010976187075542519
3735,Liberia,LBR,2026,0.010976187075542519
3736,Liberia,LBR,2027,0.010976187075542519
3737,Liberia,LBR,2028,0.010976187075542519
3738,Liberia,LBR,2029,0.010976187075542519
3739,Liberia,LBR,2030,0.010976187075542519
3740,Liberia,LBR,2031,0.010976187075542519
3741,Liberia,LBR,2032,0.010976187075542519
3742,Liberia,LBR,2033,0.010976187075542519
3743,Liberia,LBR,2034,0.010976187075542519
3744,Liberia,LBR,2035,0.010976187075542519
3745,Liberia,LBR,2036,0.010976187075542519
3746,Liberia,LBR,2037,0.010976187075542519
3747,Liberia,LBR,2038,0.010976187075542519
3748,Liberia,LBR,2039,0.010976187075542519
3749,Liberia,LBR,2040,0.010976187075542519
3750,Liberia,LBR,2041,0.010976187075542519
3751,Liberia,LBR,2042,0.010976187075542519
3752,Liberia,LBR,2043,0.010976187075542519
3753,Liberia,LBR,2044,0.010976187075542519
3754,Liberia,LBR,2045,0.010976187075542519
3755,Liberia,LBR,2046,0.010976187075542519
3756,Liberia,LBR,2047,0.010976187075542519
3757,Liberia,LBR,2048,0.010976187075542519
3758,Liberia,LBR,2049,0.010976187075542519
3759,Liberia,LBR,2050,0.010976187075542519
3769,Libya,LBY,2020,0.010976187075542519
3770,Libya,LBY,2021,0.010976187075542519
3771,Libya,LBY,2022,0.010976187075542519
3772,Libya,LBY,2023,0.010976187075542519
3773,Libya,LBY,2024,0.010976187075542519
3774,Libya,LBY,2025,0.010976187075542519
3775,Libya,LBY,2026,0.010976187075542519
3776,Libya,LBY,2027,0.010976187075542519
3777,Libya,LBY,2028,0.010976187075542519
3778,Libya,LBY,2029,0.010976187075542519
3779,Libya,LBY,2030,0.010976187075542519
3780,Libya,LBY,2031,0.010976187075542519
3781,Libya,LBY,2032,0.010976187075542519
3782,Libya,LBY,2033,0.010976187075542519
3783,Libya,LBY,2034,0.010976187075542519
3784,Libya,LBY,2035,0.010976187075542519
3785,Libya,LBY,2036,0.010976187075542519
3786,Libya,LBY,2037,0.010976187075542519
3787,Libya,LBY,2038,0.010976187075542519
3788,Libya,LBY,2039,0.010976187075542519
3789,Libya,LBY,2040,0.010976187075542519
3790,Libya,LBY,2041,0.010976187075542519
3791,Libya,LBY,2042,0.010976187075542519
3792,Libya,LBY,2043,0.010976187075542519
3793,Libya,LBY,2044,0.010976187075542519
3794,Libya,LBY,2045,0.010976187075542519
3795,Libya,LBY,2046,0.010976187075542519
3796,Libya,LBY,2047,0.010976187075542519
3797,Libya,LBY,2048,0.010976187075542519
3798,Libya,LBY,2049,0.010976187075542519
3799,Libya,LBY,2050,0.010976187075542519
3809,Lithuania,LTU,2020,0.004962235197991192
3810,Lithuania,LTU,2021,0.004962235197991192
3811,Lithuania,LTU,2022,0.004962235197991192
3812,Lithuania,LTU,2023,0.004962235197991192
3813,Lithuania,LTU,2024,0.004962235197991192
3814,Lithuania,LTU,2025,0.004962235197991192
3815,Lithuania,LTU,2026,0.004962235197991192
3816,Lithuania,LTU,2027,0.004962235197991192
3817,Lithuania,LTU,2028,0.004962235197991192
3818,Lithuania,LTU,2029,0.004962235197991192
3819,Lithuania,LTU,2030,0.004962235197991192
3820,Lithuania,LTU,2031,0.004962235197991192
3821,Lithuania,LTU,2032,0.004962235197991192
3822,Lithuania,LTU,2033,0.004962235197991192
3823,Lithuania,LTU,2034,0.004962235197991192
3824,Lithuania,LTU,2035,0.004962235197991192
3825,Lithuania,LTU,2036,0.004962235197991192
3826,Lithuania,LTU,2037,0.004962235197991192
3827,Lithuania,LTU,2038,0.004962235197991192
3828,Lithuania,LTU,2039,0.004962235197991192
3829,Lithuania,LTU,2040,0.004962235197991192
3830,Lithuania,LTU,2041,0.004962235197991192
3831,Lithuania,LTU,2042,0.004962235197991192
3832,Lithuania,LTU,2043,0.004962235197991192
3833,Lithuania,LTU,2044,0.004962235197991192
3834,Lithuania,LTU,2045,0.004962235197991192
3835,Lithuania,LTU,2046,0.004962235197991192
3836,Lithuania,LTU,2047,0.004962235197991192
3837,Lithuania,LTU,2048,0.004962235197991192
3838,Lithuania,LTU,2049,0.004962235197991192
3839,Lithuania,LTU,2050,0.004962235197991192
3849,Luxembourg,LUX,2020,0.029762629336579426
3850,Luxembourg,LUX,2021,0.029762629336579426
3851,Luxembourg,LUX,2022,0.029762629336579426
3852,Luxembourg,LUX,2023,0.029762629336579426
3853,Luxembourg,LUX,2024,0.029762629336579426
3854,Luxembourg,LUX,2025,0.029762629336579426
3855,Luxembourg,LUX,2026,0.029762629336579426
3856,Luxembourg,LUX,2027,0.029762629336579426
3857,Luxembourg,LUX,2028,0.029762629336579426
3858,Luxembourg,LUX,2029,0.029762629336579426
3859,Luxembourg,LUX,2030,0.029762629336579426
3860,Luxembourg,LUX,2031,0.029762629336579426
3861,Luxembourg,LUX,2032,0.029762629336579426
3862,Luxembourg,LUX,2033,0.029762629336579426
3863,Luxembourg,LUX,2034,0.029762629336579426
3864,Luxembourg,LUX,2035,0.029762629336579426
3865,Luxembourg,LUX,2036,0.029762629336579426
3866,Luxembourg,LUX,2037,0.029762629336579426
3867,Luxembourg,LUX,2038,0.029762629336579426
3868,Luxembourg,LUX,2039,0.029762629336579426
3869,Luxembourg,LUX,2040,0.029762629336579426
3870,Luxembourg,LUX,2041,0.029762629336579426
3871,Luxembourg,LUX,2042,0.029762629336579426
3872,Luxembourg,LUX,2043,0.029762629336579426
3873,Luxembourg,LUX,2044,0.029762629336579426
3874,Luxembourg,LUX,2045,0.029762629336579426
3875,Luxembourg,LUX,2046,0.029762629336579426
3876,Luxembourg,LUX,2047,0.029762629336579426
3877,Luxembourg,LUX,2048,0.029762629336579426
3878,Luxembourg,LUX,2049,0.029762629336579426
3879,Luxembourg,LUX,2050,0.029762629336579426
3889,"Macao SAR, China",MAC,2020,0.021952374151085037
3890,"Macao SAR, China",MAC,2021,0.021952374151085037
3891,"Macao SAR, China",MAC,2022,0.021952374151085037
3892,"Macao SAR, China",MAC,2023,0.021952374151085037
3893,"Macao SAR, China",MAC,2024,0.021952374151085037
3894,"Macao SAR, China",MAC,2025,0.021952374151085037
3895,"Macao SAR, China",MAC,2026,0.021952374151085037
3896,"Macao SAR, China",MAC,2027,0.021952374151085037
3897,"Macao SAR, China",MAC,2028,0.021952374151085037
3898,"Macao SAR, China",MAC,2029,0.021952374151085037
3899,"Macao SAR, China",MAC,2030,0.021952374151085037
3900,"Macao SAR, China",MAC,2031,0.021952374151085037
3901,"Macao SAR, China",MAC,2032,0.021952374151085037
3902,"Macao SAR, China",MAC,2033,0.021952374151085037
3903,"Macao SAR, China",MAC,2034,0.021952374151085037
3904,"Macao SAR, China",MAC,2035,0.021952374151085037
3905,"Macao SAR, China",MAC,2036,0.021952374151085037
3906,"Macao SAR, China",MAC,2037,0.021952374151085037
3907,"Macao SAR, China",MAC,2038,0.021952374151085037
3908,"Macao SAR, China",MAC,2039,0.021952374151085037
3909,"Macao SAR, China",MAC,2040,0.021952374151085037
3910,"Macao SAR, China",MAC,2041,0.021952374151085037
3911,"Macao SAR, China",MAC,2042,0.021952374151085037
3912,"Macao SAR, China",MAC,2043,0.021952374151085037
3913,"Macao SAR, China",MAC,2044,0.021952374151085037
3914,"Macao SAR, China",MAC,2045,0.021952374151085037
3915,"Macao SAR, China",MAC,2046,0.021952374151085037
3916,"Macao SAR, China",MAC,2047,0.021952374151085037
3917,"Macao SAR, China",MAC,2048,0.021952374151085037
3918,"Macao SAR, China",MAC,2049,0.021952374151085037
3919,"Macao SAR, China",MAC,2050,0.021952374151085037
3929,Madagascar,MDG,2020,0.010976187075542519
3930,Madagascar,MDG,2021,0.010976187075542519
3931,Madagascar,MDG,2022,0.010976187075542519
3932,Madagascar,MDG,2023,0.010976187075542519
3933,Madagascar,MDG,2024,0.010976187075542519
3934,Madagascar,MDG,2025,0.010976187075542519
3935,Madagascar,MDG,2026,0.010976187075542519
3936,Madagascar,MDG,2027,0.010976187075542519
3937,Madagascar,MDG,2028,0.010976187075542519
3938,Madagascar,MDG,2029,0.010976187075542519
3939,Madagascar,MDG,2030,0.010976187075542519
3940,Madagascar,MDG,2031,0.010976187075542519
3941,Madagascar,MDG,2032,0.010976187075542519
3942,Madagascar,MDG,2033,0.010976187075542519
3943,Madagascar,MDG,2034,0.010976187075542519
3944,Madagascar,MDG,2035,0.010976187075542519
3945,Madagascar,MDG,2036,0.010976187075542519
3946,Madagascar,MDG,2037,0.010976187075542519
3947,Madagascar,MDG,2038,0.010976187075542519
3948,Madagascar,MDG,2039,0.010976187075542519
3949,Madagascar,MDG,2040,0.010976187075542519
3950,Madagascar,MDG,2041,0.010976187075542519
3951,Madagascar,MDG,2042,0.010976187075542519
3952,Madagascar,MDG,2043,0.010976187075542519
3953,Madagascar,MDG,2044,0.010976187075542519
3954,Madagascar,MDG,2045,0.010976187075542519
3955,Madagascar,MDG,2046,0.010976187075542519
3956,Madagascar,MDG,2047,0.010976187075542519
3957,Madagascar,MDG,2048,0.010976187075542519
3958,Madagascar,MDG,2049,0.010976187075542519
3959,Madagascar,MDG,2050,0.010976187075542519
3969,Malawi,MWI,2020,0.010976187075542519
3970,Malawi,MWI,2021,0.010976187075542519
3971,Malawi,MWI,2022,0.010976187075542519
3972,Malawi,MWI,2023,0.010976187075542519
3973,Malawi,MWI,2024,0.010976187075542519
3974,Malawi,MWI,2025,0.010976187075542519
3975,Malawi,MWI,2026,0.010976187075542519
3976,Malawi,MWI,2027,0.010976187075542519
3977,Malawi,MWI,2028,0.010976187075542519
3978,Malawi,MWI,2029,0.010976187075542519
3979,Malawi,MWI,2030,0.010976187075542519
3980,Malawi,MWI,2031,0.010976187075542519
3981,Malawi,MWI,2032,0.010976187075542519
3982,Malawi,MWI,2033,0.010976187075542519
3983,Malawi,MWI,2034,0.010976187075542519
3984,Malawi,MWI,2035,0.010976187075542519
3985,Malawi,MWI,2036,0.010976187075542519
3986,Malawi,MWI,2037,0.010976187075542519
3987,Malawi,MWI,2038,0.010976187075542519
3988,Malawi,MWI,2039,0.010976187075542519
3989,Malawi,MWI,2040,0.010976187075542519
3990,Malawi,MWI,2041,0.010976187075542519
3991,Malawi,MWI,2042,0.010976187075542519
3992,Malawi,MWI,2043,0.010976187075542519
3993,Malawi,MWI,2044,0.010976187075542519
3994,Malawi,MWI,2045,0.010976187075542519
3995,Malawi,MWI,2046,0.010976187075542519
3996,Malawi,MWI,2047,0.010976187075542519
3997,Malawi,MWI,2048,0.010976187075542519
3998,Malawi,MWI,2049,0.010976187075542519
3999,Malawi,MWI,2050,0.010976187075542519
4009,Malaysia,MYS,2020,0.010976187075542519
4010,Malaysia,MYS,2021,0.010976187075542519
4011,Malaysia,MYS,2022,0.010976187075542519
4012,Malaysia,MYS,2023,0.010976187075542519
4013,Malaysia,MYS,2024,0.010976187075542519
4014,Malaysia,MYS,2025,0.010976187075542519
4015,Malaysia,MYS,2026,0.010976187075542519
4016,Malaysia,MYS,2027,0.010976187075542519
4017,Malaysia,MYS,2028,0.010976187075542519
4018,Malaysia,MYS,2029,0.010976187075542519
4019,Malaysia,MYS,2030,0.010976187075542519
4020,Malaysia,MYS,2031,0.010976187075542519
4021,Malaysia,MYS,2032,0.010976187075542519
4022,Malaysia,MYS,2033,0.010976187075542519
4023,Malaysia,MYS,2034,0.010976187075542519
4024,Malaysia,MYS,2035,0.010976187075542519
4025,Malaysia,MYS,2036,0.010976187075542519
4026,Malaysia,MYS,2037,0.010976187075542519
4027,Malaysia,MYS,2038,0.010976187075542519
4028,Malaysia,MYS,2039,0.010976187075542519
4029,Malaysia,MYS,2040,0.010976187075542519
4030,Malaysia,MYS,2041,0.010976187075542519
4031,Malaysia,MYS,2042,0.010976187075542519
4032,Malaysia,MYS,2043,0.010976187075542519
4033,Malaysia,MYS,2044,0.010976187075542519
4034,Malaysia,MYS,2045,0.010976187075542519
4035,Malaysia,MYS,2046,0.010976187075542519
4036,Malaysia,MYS,2047,0.010976187075542519
4037,Malaysia,MYS,2048,0.010976187075542519
4038,Malaysia,MYS,2049,0.010976187075542519
4039,Malaysia,MYS,2050,0.010976187075542519
4049,Maldives,MDV,2020,0.010976187075542519
4050,Maldives,MDV,2021,0.010976187075542519
4051,Maldives,MDV,2022,0.010976187075542519
4052,Maldives,MDV,2023,0.010976187075542519
4053,Maldives,MDV,2024,0.010976187075542519
4054,Maldives,MDV,2025,0.010976187075542519
4055,Maldives,MDV,2026,0.010976187075542519
4056,Maldives,MDV,2027,0.010976187075542519
4057,Maldives,MDV,2028,0.010976187075542519
4058,Maldives,MDV,2029,0.010976187075542519
4059,Maldives,MDV,2030,0.010976187075542519
4060,Maldives,MDV,2031,0.010976187075542519
4061,Maldives,MDV,2032,0.010976187075542519
4062,Maldives,MDV,2033,0.010976187075542519
4063,Maldives,MDV,2034,0.010976187075542519
4064,Maldives,MDV,2035,0.010976187075542519
4065,Maldives,MDV,2036,0.010976187075542519
4066,Maldives,MDV,2037,0.010976187075542519
4067,Maldives,MDV,2038,0.010976187075542519
4068,Maldives,MDV,2039,0.010976187075542519
4069,Maldives,MDV,2040,0.010976187075542519
4070,Maldives,MDV,2041,0.010976187075542519
4071,Maldives,MDV,2042,0.010976187075542519
4072,Maldives,MDV,2043,0.010976187075542519
4073,Maldives,MDV,2044,0.010976187075542519
4074,Maldives,MDV,2045,0.010976187075542519
4075,Maldives,MDV,2046,0.010976187075542519
4076,Maldives,MDV,2047,0.010976187075542519
4077,Maldives,MDV,2048,0.010976187075542519
4078,Maldives,MDV,2049,0.010976187075542519
4079,Maldives,MDV,2050,0.010976187075542519
4089,Mali,MLI,2020,0.010976187075542519
4090,Mali,MLI,2021,0.010976187075542519
4091,Mali,MLI,2022,0.010976187075542519
4092,Mali,MLI,2023,0.010976187075542519
4093,Mali,MLI,2024,0.010976187075542519
4094,Mali,MLI,2025,0.010976187075542519
4095,Mali,MLI,2026,0.010976187075542519
4096,Mali,MLI,2027,0.010976187075542519
4097,Mali,MLI,2028,0.010976187075542519
4098,Mali,MLI,2029,0.010976187075542519
4099,Mali,MLI,2030,0.010976187075542519
