Year,iso_code3,cost_enfu_fuel_coal_usd_per_tonne
2044,NOR,104.8891667
2045,NOR,104.8891667
2046,NOR,104.8891667
2047,NOR,104.8891667
2048,NOR,104.8891667
2049,NOR,104.8891667
2050,NOR,104.8891667
2021,NPL,104.8891667
2022,NPL,104.8891667
2023,NPL,104.8891667
2024,NPL,104.8891667
2025,NPL,104.8891667
2026,NPL,104.8891667
2027,NPL,104.8891667
2028,NPL,104.8891667
2029,NPL,104.8891667
2030,NPL,104.8891667
2031,NPL,104.8891667
2032,NPL,104.8891667
2033,NPL,104.8891667
2034,NPL,104.8891667
2035,NPL,104.8891667
2036,NPL,104.8891667
2037,NPL,104.8891667
2038,NPL,104.8891667
2039,NPL,104.8891667
2040,NPL,104.8891667
2041,NPL,104.8891667
2042,NPL,104.8891667
2043,NPL,104.8891667
2044,NPL,104.8891667
2045,NPL,104.8891667
2046,NPL,104.8891667
2047,NPL,104.8891667
2048,NPL,104.8891667
2049,NPL,104.8891667
2050,NPL,104.8891667
2021,NRU,104.8891667
2022,NRU,104.8891667
2023,NRU,104.8891667
2024,NRU,104.8891667
2025,NRU,104.8891667
2026,NRU,104.8891667
2027,NRU,104.8891667
2028,NRU,104.8891667
2029,NRU,104.8891667
2030,NRU,104.8891667
2031,NRU,104.8891667
2032,NRU,104.8891667
2033,NRU,104.8891667
2034,NRU,104.8891667
2035,NRU,104.8891667
2036,NRU,104.8891667
2037,NRU,104.8891667
2038,NRU,104.8891667
2039,NRU,104.8891667
2040,NRU,104.8891667
2041,NRU,104.8891667
2042,NRU,104.8891667
2043,NRU,104.8891667
2044,NRU,104.8891667
2045,NRU,104.8891667
2046,NRU,104.8891667
2047,NRU,104.8891667
2048,NRU,104.8891667
2049,NRU,104.8891667
2050,NRU,104.8891667
2021,NZL,104.8891667
2022,NZL,104.8891667
2023,NZL,104.8891667
2024,NZL,104.8891667
2025,NZL,104.8891667
2026,NZL,104.8891667
2027,NZL,104.8891667
2028,NZL,104.8891667
2029,NZL,104.8891667
2030,NZL,104.8891667
2031,NZL,104.8891667
2032,NZL,104.8891667
2033,NZL,104.8891667
2034,NZL,104.8891667
2035,NZL,104.8891667
2036,NZL,104.8891667
2037,NZL,104.8891667
2038,NZL,104.8891667
2039,NZL,104.8891667
2040,NZL,104.8891667
2041,NZL,104.8891667
2042,NZL,104.8891667
2043,NZL,104.8891667
2044,NZL,104.8891667
2045,NZL,104.8891667
2046,NZL,104.8891667
2047,NZL,104.8891667
2048,NZL,104.8891667
2049,NZL,104.8891667
2050,NZL,104.8891667
2021,OMN,104.8891667
2022,OMN,104.8891667
2023,OMN,104.8891667
2024,OMN,104.8891667
2025,OMN,104.8891667
2026,OMN,104.8891667
2027,OMN,104.8891667
2028,OMN,104.8891667
2029,OMN,104.8891667
2030,OMN,104.8891667
2031,OMN,104.8891667
2032,OMN,104.8891667
2033,OMN,104.8891667
2034,OMN,104.8891667
2035,OMN,104.8891667
2036,OMN,104.8891667
2037,OMN,104.8891667
2038,OMN,104.8891667
2039,OMN,104.8891667
2040,OMN,104.8891667
2041,OMN,104.8891667
2042,OMN,104.8891667
2043,OMN,104.8891667
2044,OMN,104.8891667
2045,OMN,104.8891667
2046,OMN,104.8891667
2047,OMN,104.8891667
2048,OMN,104.8891667
2049,OMN,104.8891667
2050,OMN,104.8891667
2021,PAK,104.8891667
2022,PAK,104.8891667
2023,PAK,104.8891667
2024,PAK,104.8891667
2025,PAK,104.8891667
2026,PAK,104.8891667
2027,PAK,104.8891667
2028,PAK,104.8891667
2029,PAK,104.8891667
2030,PAK,104.8891667
2031,PAK,104.8891667
2032,PAK,104.8891667
2033,PAK,104.8891667
2034,PAK,104.8891667
2035,PAK,104.8891667
2036,PAK,104.8891667
2037,PAK,104.8891667
2038,PAK,104.8891667
2039,PAK,104.8891667
2040,PAK,104.8891667
2041,PAK,104.8891667
2042,PAK,104.8891667
2043,PAK,104.8891667
2044,PAK,104.8891667
2045,PAK,104.8891667
2046,PAK,104.8891667
2047,PAK,104.8891667
2048,PAK,104.8891667
2049,PAK,104.8891667
2050,PAK,104.8891667
2021,PAN,104.8891667
2022,PAN,104.8891667
2023,PAN,104.8891667
2024,PAN,104.8891667
2025,PAN,104.8891667
2026,PAN,104.8891667
2027,PAN,104.8891667
2028,PAN,104.8891667
2029,PAN,104.8891667
2030,PAN,104.8891667
2031,PAN,104.8891667
2032,PAN,104.8891667
2033,PAN,104.8891667
2034,PAN,104.8891667
2035,PAN,104.8891667
2036,PAN,104.8891667
2037,PAN,104.8891667
2038,PAN,104.8891667
2039,PAN,104.8891667
2040,PAN,104.8891667
2041,PAN,104.8891667
2042,PAN,104.8891667
2043,PAN,104.8891667
2044,PAN,104.8891667
2045,PAN,104.8891667
2046,PAN,104.8891667
2047,PAN,104.8891667
2048,PAN,104.8891667
2049,PAN,104.8891667
2050,PAN,104.8891667
2021,PER,104.8891667
2022,PER,104.8891667
2023,PER,104.8891667
2024,PER,104.8891667
2025,PER,104.8891667
2026,PER,104.8891667
2027,PER,104.8891667
2028,PER,104.8891667
2029,PER,104.8891667
2030,PER,104.8891667
2031,PER,104.8891667
2032,PER,104.8891667
2033,PER,104.8891667
2034,PER,104.8891667
2035,PER,104.8891667
2036,PER,104.8891667
2037,PER,104.8891667
2038,PER,104.8891667
2039,PER,104.8891667
2040,PER,104.8891667
2041,PER,104.8891667
2042,PER,104.8891667
2043,PER,104.8891667
2044,PER,104.8891667
2045,PER,104.8891667
2046,PER,104.8891667
2047,PER,104.8891667
2048,PER,104.8891667
2049,PER,104.8891667
2050,PER,104.8891667
2021,PHL,104.8891667
2022,PHL,104.8891667
2023,PHL,104.8891667
2024,PHL,104.8891667
2025,PHL,104.8891667
2026,PHL,104.8891667
2027,PHL,104.8891667
2028,PHL,104.8891667
2029,PHL,104.8891667
2030,PHL,104.8891667
2031,PHL,104.8891667
2032,PHL,104.8891667
2033,PHL,104.8891667
2034,PHL,104.8891667
2035,PHL,104.8891667
2036,PHL,104.8891667
2037,PHL,104.8891667
2038,PHL,104.8891667
2039,PHL,104.8891667
2040,PHL,104.8891667
2041,PHL,104.8891667
2042,PHL,104.8891667
2043,PHL,104.8891667
2044,PHL,104.8891667
2045,PHL,104.8891667
2046,PHL,104.8891667
2047,PHL,104.8891667
2048,PHL,104.8891667
2049,PHL,104.8891667
2050,PHL,104.8891667
2021,PLW,104.8891667
2022,PLW,104.8891667
2023,PLW,104.8891667
2024,PLW,104.8891667
2025,PLW,104.8891667
2026,PLW,104.8891667
2027,PLW,104.8891667
2028,PLW,104.8891667
2029,PLW,104.8891667
2030,PLW,104.8891667
2031,PLW,104.8891667
2032,PLW,104.8891667
2033,PLW,104.8891667
2034,PLW,104.8891667
2035,PLW,104.8891667
2036,PLW,104.8891667
2037,PLW,104.8891667
2038,PLW,104.8891667
2039,PLW,104.8891667
2040,PLW,104.8891667
2041,PLW,104.8891667
2042,PLW,104.8891667
2043,PLW,104.8891667
2044,PLW,104.8891667
2045,PLW,104.8891667
2046,PLW,104.8891667
2047,PLW,104.8891667
2048,PLW,104.8891667
2049,PLW,104.8891667
2050,PLW,104.8891667
2021,PNG,104.8891667
2022,PNG,104.8891667
2023,PNG,104.8891667
2024,PNG,104.8891667
2025,PNG,104.8891667
2026,PNG,104.8891667
2027,PNG,104.8891667
2028,PNG,104.8891667
2029,PNG,104.8891667
2030,PNG,104.8891667
2031,PNG,104.8891667
2032,PNG,104.8891667
2033,PNG,104.8891667
2034,PNG,104.8891667
2035,PNG,104.8891667
2036,PNG,104.8891667
2037,PNG,104.8891667
2038,PNG,104.8891667
2039,PNG,104.8891667
2040,PNG,104.8891667
2041,PNG,104.8891667
2042,PNG,104.8891667
2043,PNG,104.8891667
2044,PNG,104.8891667
2045,PNG,104.8891667
2046,PNG,104.8891667
2047,PNG,104.8891667
2048,PNG,104.8891667
2049,PNG,104.8891667
2050,PNG,104.8891667
2021,POL,263.9021875
2022,POL,263.9021875
2023,POL,263.9021875
2024,POL,263.9021875
2025,POL,263.9021875
2026,POL,263.9021875
2027,POL,263.9021875
2028,POL,263.9021875
2029,POL,263.9021875
2030,POL,263.9021875
2031,POL,263.9021875
2032,POL,263.9021875
2033,POL,263.9021875
2034,POL,263.9021875
2035,POL,263.9021875
2036,POL,263.9021875
2037,POL,263.9021875
2038,POL,263.9021875
2039,POL,263.9021875
2040,POL,263.9021875
2041,POL,263.9021875
2042,POL,263.9021875
2043,POL,263.9021875
2044,POL,263.9021875
2045,POL,263.9021875
2046,POL,263.9021875
2047,POL,263.9021875
2048,POL,263.9021875
2049,POL,263.9021875
2050,POL,263.9021875
2021,PRI,104.8891667
2022,PRI,104.8891667
2023,PRI,104.8891667
2024,PRI,104.8891667
2025,PRI,104.8891667
2026,PRI,104.8891667
2027,PRI,104.8891667
2028,PRI,104.8891667
2029,PRI,104.8891667
2030,PRI,104.8891667
2031,PRI,104.8891667
2032,PRI,104.8891667
2033,PRI,104.8891667
2034,PRI,104.8891667
2035,PRI,104.8891667
2036,PRI,104.8891667
2037,PRI,104.8891667
2038,PRI,104.8891667
2039,PRI,104.8891667
2040,PRI,104.8891667
2041,PRI,104.8891667
2042,PRI,104.8891667
2043,PRI,104.8891667
2044,PRI,104.8891667
2045,PRI,104.8891667
2046,PRI,104.8891667
2047,PRI,104.8891667
2048,PRI,104.8891667
2049,PRI,104.8891667
2050,PRI,104.8891667
2021,PRK,104.8891667
2022,PRK,104.8891667
2023,PRK,104.8891667
2024,PRK,104.8891667
2025,PRK,104.8891667
2026,PRK,104.8891667
2027,PRK,104.8891667
2028,PRK,104.8891667
2029,PRK,104.8891667
2030,PRK,104.8891667
2031,PRK,104.8891667
2032,PRK,104.8891667
2033,PRK,104.8891667
2034,PRK,104.8891667
2035,PRK,104.8891667
2036,PRK,104.8891667
2037,PRK,104.8891667
2038,PRK,104.8891667
2039,PRK,104.8891667
2040,PRK,104.8891667
2041,PRK,104.8891667
2042,PRK,104.8891667
2043,PRK,104.8891667
2044,PRK,104.8891667
2045,PRK,104.8891667
2046,PRK,104.8891667
2047,PRK,104.8891667
2048,PRK,104.8891667
2049,PRK,104.8891667
2050,PRK,104.8891667
2021,PRT,302.655
2022,PRT,302.655
2023,PRT,302.655
2024,PRT,302.655
2025,PRT,302.655
2026,PRT,302.655
2027,PRT,302.655
2028,PRT,302.655
2029,PRT,302.655
2030,PRT,302.655
2031,PRT,302.655
2032,PRT,302.655
2033,PRT,302.655
2034,PRT,302.655
2035,PRT,302.655
2036,PRT,302.655
2037,PRT,302.655
2038,PRT,302.655
2039,PRT,302.655
2040,PRT,302.655
2041,PRT,302.655
2042,PRT,302.655
2043,PRT,302.655
2044,PRT,302.655
2045,PRT,302.655
2046,PRT,302.655
2047,PRT,302.655
2048,PRT,302.655
2049,PRT,302.655
2050,PRT,302.655
2021,PRY,104.8891667
2022,PRY,104.8891667
2023,PRY,104.8891667
2024,PRY,104.8891667
2025,PRY,104.8891667
2026,PRY,104.8891667
2027,PRY,104.8891667
2028,PRY,104.8891667
2029,PRY,104.8891667
2030,PRY,104.8891667
2031,PRY,104.8891667
2032,PRY,104.8891667
2033,PRY,104.8891667
2034,PRY,104.8891667
2035,PRY,104.8891667
2036,PRY,104.8891667
2037,PRY,104.8891667
2038,PRY,104.8891667
2039,PRY,104.8891667
2040,PRY,104.8891667
2041,PRY,104.8891667
2042,PRY,104.8891667
2043,PRY,104.8891667
2044,PRY,104.8891667
2045,PRY,104.8891667
2046,PRY,104.8891667
2047,PRY,104.8891667
2048,PRY,104.8891667
2049,PRY,104.8891667
2050,PRY,104.8891667
2021,PYF,104.8891667
2022,PYF,104.8891667
2023,PYF,104.8891667
2024,PYF,104.8891667
2025,PYF,104.8891667
2026,PYF,104.8891667
2027,PYF,104.8891667
2028,PYF,104.8891667
2029,PYF,104.8891667
2030,PYF,104.8891667
2031,PYF,104.8891667
2032,PYF,104.8891667
2033,PYF,104.8891667
2034,PYF,104.8891667
2035,PYF,104.8891667
2036,PYF,104.8891667
2037,PYF,104.8891667
2038,PYF,104.8891667
2039,PYF,104.8891667
2040,PYF,104.8891667
2041,PYF,104.8891667
2042,PYF,104.8891667
2043,PYF,104.8891667
2044,PYF,104.8891667
2045,PYF,104.8891667
2046,PYF,104.8891667
2047,PYF,104.8891667
2048,PYF,104.8891667
2049,PYF,104.8891667
2050,PYF,104.8891667
2021,QAT,104.8891667
2022,QAT,104.8891667
2023,QAT,104.8891667
2024,QAT,104.8891667
2025,QAT,104.8891667
2026,QAT,104.8891667
2027,QAT,104.8891667
2028,QAT,104.8891667
2029,QAT,104.8891667
2030,QAT,104.8891667
2031,QAT,104.8891667
2032,QAT,104.8891667
2033,QAT,104.8891667
2034,QAT,104.8891667
2035,QAT,104.8891667
2036,QAT,104.8891667
2037,QAT,104.8891667
2038,QAT,104.8891667
2039,QAT,104.8891667
2040,QAT,104.8891667
2041,QAT,104.8891667
2042,QAT,104.8891667
2043,QAT,104.8891667
2044,QAT,104.8891667
2045,QAT,104.8891667
2046,QAT,104.8891667
2047,QAT,104.8891667
2048,QAT,104.8891667
2049,QAT,104.8891667
2050,QAT,104.8891667
2021,ROU,104.8891667
2022,ROU,104.8891667
2023,ROU,104.8891667
2024,ROU,104.8891667
2025,ROU,104.8891667
2026,ROU,104.8891667
2027,ROU,104.8891667
2028,ROU,104.8891667
2029,ROU,104.8891667
2030,ROU,104.8891667
2031,ROU,104.8891667
2032,ROU,104.8891667
2033,ROU,104.8891667
2034,ROU,104.8891667
2035,ROU,104.8891667
2036,ROU,104.8891667
2037,ROU,104.8891667
2038,ROU,104.8891667
2039,ROU,104.8891667
2040,ROU,104.8891667
2041,ROU,104.8891667
2042,ROU,104.8891667
2043,ROU,104.8891667
2044,ROU,104.8891667
2045,ROU,104.8891667
2046,ROU,104.8891667
2047,ROU,104.8891667
2048,ROU,104.8891667
2049,ROU,104.8891667
2050,ROU,104.8891667
2021,RUS,104.8891667
2022,RUS,104.8891667
2023,RUS,104.8891667
2024,RUS,104.8891667
2025,RUS,104.8891667
2026,RUS,104.8891667
2027,RUS,104.8891667
2028,RUS,104.8891667
2029,RUS,104.8891667
2030,RUS,104.8891667
2031,RUS,104.8891667
2032,RUS,104.8891667
2033,RUS,104.8891667
2034,RUS,104.8891667
2035,RUS,104.8891667
2036,RUS,104.8891667
2037,RUS,104.8891667
2038,RUS,104.8891667
2039,RUS,104.8891667
2040,RUS,104.8891667
2041,RUS,104.8891667
2042,RUS,104.8891667
2043,RUS,104.8891667
2044,RUS,104.8891667
2045,RUS,104.8891667
2046,RUS,104.8891667
2047,RUS,104.8891667
2048,RUS,104.8891667
2049,RUS,104.8891667
2050,RUS,104.8891667
2021,RWA,104.8891667
2022,RWA,104.8891667
2023,RWA,104.8891667
2024,RWA,104.8891667
2025,RWA,104.8891667
2026,RWA,104.8891667
2027,RWA,104.8891667
2028,RWA,104.8891667
2029,RWA,104.8891667
2030,RWA,104.8891667
2031,RWA,104.8891667
2032,RWA,104.8891667
2033,RWA,104.8891667
2034,RWA,104.8891667
2035,RWA,104.8891667
2036,RWA,104.8891667
2037,RWA,104.8891667
2038,RWA,104.8891667
2039,RWA,104.8891667
2040,RWA,104.8891667
2041,RWA,104.8891667
2042,RWA,104.8891667
2043,RWA,104.8891667
2044,RWA,104.8891667
2045,RWA,104.8891667
2046,RWA,104.8891667
2047,RWA,104.8891667
2048,RWA,104.8891667
2049,RWA,104.8891667
2050,RWA,104.8891667
2021,SAU,104.8891667
2022,SAU,104.8891667
2023,SAU,104.8891667
2024,SAU,104.8891667
2025,SAU,104.8891667
2026,SAU,104.8891667
2027,SAU,104.8891667
2028,SAU,104.8891667
2029,SAU,104.8891667
2030,SAU,104.8891667
2031,SAU,104.8891667
2032,SAU,104.8891667
2033,SAU,104.8891667
2034,SAU,104.8891667
2035,SAU,104.8891667
2036,SAU,104.8891667
2037,SAU,104.8891667
2038,SAU,104.8891667
2039,SAU,104.8891667
2040,SAU,104.8891667
2041,SAU,104.8891667
2042,SAU,104.8891667
2043,SAU,104.8891667
2044,SAU,104.8891667
2045,SAU,104.8891667
2046,SAU,104.8891667
2047,SAU,104.8891667
2048,SAU,104.8891667
2049,SAU,104.8891667
2050,SAU,104.8891667
2021,SDN,104.8891667
2022,SDN,104.8891667
2023,SDN,104.8891667
2024,SDN,104.8891667
2025,SDN,104.8891667
2026,SDN,104.8891667
2027,SDN,104.8891667
2028,SDN,104.8891667
2029,SDN,104.8891667
2030,SDN,104.8891667
2031,SDN,104.8891667
2032,SDN,104.8891667
2033,SDN,104.8891667
2034,SDN,104.8891667
2035,SDN,104.8891667
2036,SDN,104.8891667
2037,SDN,104.8891667
2038,SDN,104.8891667
2039,SDN,104.8891667
2040,SDN,104.8891667
2041,SDN,104.8891667
2042,SDN,104.8891667
2043,SDN,104.8891667
2044,SDN,104.8891667
2045,SDN,104.8891667
2046,SDN,104.8891667
2047,SDN,104.8891667
2048,SDN,104.8891667
2049,SDN,104.8891667
2050,SDN,104.8891667
2021,SEN,104.8891667
2022,SEN,104.8891667
2023,SEN,104.8891667
2024,SEN,104.8891667
2025,SEN,104.8891667
2026,SEN,104.8891667
2027,SEN,104.8891667
2028,SEN,104.8891667
2029,SEN,104.8891667
2030,SEN,104.8891667
2031,SEN,104.8891667
2032,SEN,104.8891667
2033,SEN,104.8891667
2034,SEN,104.8891667
2035,SEN,104.8891667
2036,SEN,104.8891667
2037,SEN,104.8891667
2038,SEN,104.8891667
2039,SEN,104.8891667
2040,SEN,104.8891667
2041,SEN,104.8891667
2042,SEN,104.8891667
2043,SEN,104.8891667
2044,SEN,104.8891667
2045,SEN,104.8891667
2046,SEN,104.8891667
2047,SEN,104.8891667
2048,SEN,104.8891667
2049,SEN,104.8891667
2050,SEN,104.8891667
2021,SGP,104.8891667
2022,SGP,104.8891667
2023,SGP,104.8891667
2024,SGP,104.8891667
2025,SGP,104.8891667
2026,SGP,104.8891667
2027,SGP,104.8891667
2028,SGP,104.8891667
2029,SGP,104.8891667
2030,SGP,104.8891667
2031,SGP,104.8891667
2032,SGP,104.8891667
2033,SGP,104.8891667
2034,SGP,104.8891667
2035,SGP,104.8891667
2036,SGP,104.8891667
2037,SGP,104.8891667
2038,SGP,104.8891667
2039,SGP,104.8891667
2040,SGP,104.8891667
2041,SGP,104.8891667
2042,SGP,104.8891667
2043,SGP,104.8891667
2044,SGP,104.8891667
2045,SGP,104.8891667
2046,SGP,104.8891667
2047,SGP,104.8891667
2048,SGP,104.8891667
2049,SGP,104.8891667
2050,SGP,104.8891667
2021,SLB,104.8891667
2022,SLB,104.8891667
2023,SLB,104.8891667
2024,SLB,104.8891667
2025,SLB,104.8891667
2026,SLB,104.8891667
2027,SLB,104.8891667
2028,SLB,104.8891667
2029,SLB,104.8891667
2030,SLB,104.8891667
2031,SLB,104.8891667
2032,SLB,104.8891667
2033,SLB,104.8891667
2034,SLB,104.8891667
2035,SLB,104.8891667
2036,SLB,104.8891667
2037,SLB,104.8891667
2038,SLB,104.8891667
2039,SLB,104.8891667
2040,SLB,104.8891667
2041,SLB,104.8891667
2042,SLB,104.8891667
2043,SLB,104.8891667
2044,SLB,104.8891667
2045,SLB,104.8891667
2046,SLB,104.8891667
2047,SLB,104.8891667
2048,SLB,104.8891667
2049,SLB,104.8891667
2050,SLB,104.8891667
2021,SLE,104.8891667
2022,SLE,104.8891667
2023,SLE,104.8891667
2024,SLE,104.8891667
2025,SLE,104.8891667
2026,SLE,104.8891667
2027,SLE,104.8891667
2028,SLE,104.8891667
2029,SLE,104.8891667
2030,SLE,104.8891667
2031,SLE,104.8891667
2032,SLE,104.8891667
2033,SLE,104.8891667
2034,SLE,104.8891667
2035,SLE,104.8891667
2036,SLE,104.8891667
2037,SLE,104.8891667
2038,SLE,104.8891667
2039,SLE,104.8891667
2040,SLE,104.8891667
2041,SLE,104.8891667
2042,SLE,104.8891667
2043,SLE,104.8891667
2044,SLE,104.8891667
2045,SLE,104.8891667
2046,SLE,104.8891667
2047,SLE,104.8891667
2048,SLE,104.8891667
2049,SLE,104.8891667
2050,SLE,104.8891667
2021,SLV,104.8891667
2022,SLV,104.8891667
2023,SLV,104.8891667
2024,SLV,104.8891667
2025,SLV,104.8891667
2026,SLV,104.8891667
2027,SLV,104.8891667
2028,SLV,104.8891667
2029,SLV,104.8891667
2030,SLV,104.8891667
2031,SLV,104.8891667
2032,SLV,104.8891667
2033,SLV,104.8891667
2034,SLV,104.8891667
2035,SLV,104.8891667
2036,SLV,104.8891667
2037,SLV,104.8891667
2038,SLV,104.8891667
2039,SLV,104.8891667
2040,SLV,104.8891667
2041,SLV,104.8891667
2042,SLV,104.8891667
2043,SLV,104.8891667
2044,SLV,104.8891667
2045,SLV,104.8891667
2046,SLV,104.8891667
2047,SLV,104.8891667
2048,SLV,104.8891667
2049,SLV,104.8891667
2050,SLV,104.8891667
2021,SMR,104.8891667
2022,SMR,104.8891667
2023,SMR,104.8891667
2024,SMR,104.8891667
2025,SMR,104.8891667
2026,SMR,104.8891667
2027,SMR,104.8891667
2028,SMR,104.8891667
2029,SMR,104.8891667
2030,SMR,104.8891667
2031,SMR,104.8891667
2032,SMR,104.8891667
2033,SMR,104.8891667
2034,SMR,104.8891667
2035,SMR,104.8891667
2036,SMR,104.8891667
2037,SMR,104.8891667
2038,SMR,104.8891667
2039,SMR,104.8891667
2040,SMR,104.8891667
2041,SMR,104.8891667
2042,SMR,104.8891667
2043,SMR,104.8891667
2044,SMR,104.8891667
2045,SMR,104.8891667
2046,SMR,104.8891667
2047,SMR,104.8891667
2048,SMR,104.8891667
2049,SMR,104.8891667
2050,SMR,104.8891667
2021,SOM,104.8891667
2022,SOM,104.8891667
2023,SOM,104.8891667
2024,SOM,104.8891667
2025,SOM,104.8891667
2026,SOM,104.8891667
2027,SOM,104.8891667
2028,SOM,104.8891667
2029,SOM,104.8891667
2030,SOM,104.8891667
2031,SOM,104.8891667
2032,SOM,104.8891667
2033,SOM,104.8891667
2034,SOM,104.8891667
2035,SOM,104.8891667
2036,SOM,104.8891667
2037,SOM,104.8891667
2038,SOM,104.8891667
2039,SOM,104.8891667
2040,SOM,104.8891667
2041,SOM,104.8891667
2042,SOM,104.8891667
2043,SOM,104.8891667
2044,SOM,104.8891667
2045,SOM,104.8891667
2046,SOM,104.8891667
2047,SOM,104.8891667
2048,SOM,104.8891667
2049,SOM,104.8891667
2050,SOM,104.8891667
2021,SRB,104.8891667
2022,SRB,104.8891667
2023,SRB,104.8891667
2024,SRB,104.8891667
2025,SRB,104.8891667
2026,SRB,104.8891667
2027,SRB,104.8891667
2028,SRB,104.8891667
2029,SRB,104.8891667
2030,SRB,104.8891667
2031,SRB,104.8891667
2032,SRB,104.8891667
2033,SRB,104.8891667
2034,SRB,104.8891667
2035,SRB,104.8891667
2036,SRB,104.8891667
2037,SRB,104.8891667
2038,SRB,104.8891667
2039,SRB,104.8891667
2040,SRB,104.8891667
2041,SRB,104.8891667
2042,SRB,104.8891667
2043,SRB,104.8891667
2044,SRB,104.8891667
2045,SRB,104.8891667
2046,SRB,104.8891667
2047,SRB,104.8891667
2048,SRB,104.8891667
2049,SRB,104.8891667
2050,SRB,104.8891667
2021,SSD,104.8891667
2022,SSD,104.8891667
2023,SSD,104.8891667
2024,SSD,104.8891667
2025,SSD,104.8891667
2026,SSD,104.8891667
2027,SSD,104.8891667
2028,SSD,104.8891667
2029,SSD,104.8891667
2030,SSD,104.8891667
2031,SSD,104.8891667
2032,SSD,104.8891667
2033,SSD,104.8891667
2034,SSD,104.8891667
2035,SSD,104.8891667
2036,SSD,104.8891667
2037,SSD,104.8891667
2038,SSD,104.8891667
2039,SSD,104.8891667
2040,SSD,104.8891667
2041,SSD,104.8891667
2042,SSD,104.8891667
2043,SSD,104.8891667
2044,SSD,104.8891667
2045,SSD,104.8891667
2046,SSD,104.8891667
2047,SSD,104.8891667
2048,SSD,104.8891667
2049,SSD,104.8891667
2050,SSD,104.8891667
2021,STP,104.8891667
2022,STP,104.8891667
2023,STP,104.8891667
2024,STP,104.8891667
2025,STP,104.8891667
2026,STP,104.8891667
2027,STP,104.8891667
2028,STP,104.8891667
2029,STP,104.8891667
2030,STP,104.8891667
2031,STP,104.8891667
2032,STP,104.8891667
2033,STP,104.8891667
2034,STP,104.8891667
2035,STP,104.8891667
2036,STP,104.8891667
2037,STP,104.8891667
2038,STP,104.8891667
2039,STP,104.8891667
2040,STP,104.8891667
2041,STP,104.8891667
2042,STP,104.8891667
2043,STP,104.8891667
2044,STP,104.8891667
2045,STP,104.8891667
2046,STP,104.8891667
2047,STP,104.8891667
2048,STP,104.8891667
2049,STP,104.8891667
2050,STP,104.8891667
2021,SUR,104.8891667
2022,SUR,104.8891667
2023,SUR,104.8891667
2024,SUR,104.8891667
2025,SUR,104.8891667
2026,SUR,104.8891667
2027,SUR,104.8891667
2028,SUR,104.8891667
2029,SUR,104.8891667
2030,SUR,104.8891667
2031,SUR,104.8891667
2032,SUR,104.8891667
2033,SUR,104.8891667
2034,SUR,104.8891667
2035,SUR,104.8891667
2036,SUR,104.8891667
2037,SUR,104.8891667
2038,SUR,104.8891667
2039,SUR,104.8891667
2040,SUR,104.8891667
2041,SUR,104.8891667
2042,SUR,104.8891667
2043,SUR,104.8891667
2044,SUR,104.8891667
2045,SUR,104.8891667
2046,SUR,104.8891667
2047,SUR,104.8891667
2048,SUR,104.8891667
2049,SUR,104.8891667
2050,SUR,104.8891667
2021,SVK,300.6975
2022,SVK,300.6975
2023,SVK,300.6975
2024,SVK,300.6975
2025,SVK,300.6975
2026,SVK,300.6975
2027,SVK,300.6975
2028,SVK,300.6975
2029,SVK,300.6975
2030,SVK,300.6975
2031,SVK,300.6975
2032,SVK,300.6975
2033,SVK,300.6975
2034,SVK,300.6975
2035,SVK,300.6975
2036,SVK,300.6975
2037,SVK,300.6975
2038,SVK,300.6975
2039,SVK,300.6975
2040,SVK,300.6975
2041,SVK,300.6975
2042,SVK,300.6975
2043,SVK,300.6975
2044,SVK,300.6975
2045,SVK,300.6975
2046,SVK,300.6975
2047,SVK,300.6975
2048,SVK,300.6975
2049,SVK,300.6975
2050,SVK,300.6975
2021,SVN,104.8891667
2022,SVN,104.8891667
2023,SVN,104.8891667
2024,SVN,104.8891667
2025,SVN,104.8891667
2026,SVN,104.8891667
2027,SVN,104.8891667
2028,SVN,104.8891667
2029,SVN,104.8891667
2030,SVN,104.8891667
2031,SVN,104.8891667
2032,SVN,104.8891667
2033,SVN,104.8891667
2034,SVN,104.8891667
2035,SVN,104.8891667
2036,SVN,104.8891667
2037,SVN,104.8891667
2038,SVN,104.8891667
2039,SVN,104.8891667
2040,SVN,104.8891667
2041,SVN,104.8891667
2042,SVN,104.8891667
2043,SVN,104.8891667
2044,SVN,104.8891667
2045,SVN,104.8891667
2046,SVN,104.8891667
2047,SVN,104.8891667
2048,SVN,104.8891667
2049,SVN,104.8891667
2050,SVN,104.8891667
2021,SWE,104.8891667
2022,SWE,104.8891667
2023,SWE,104.8891667
2024,SWE,104.8891667
2025,SWE,104.8891667
2026,SWE,104.8891667
2027,SWE,104.8891667
2028,SWE,104.8891667
2029,SWE,104.8891667
2030,SWE,104.8891667
2031,SWE,104.8891667
2032,SWE,104.8891667
2033,SWE,104.8891667
2034,SWE,104.8891667
2035,SWE,104.8891667
2036,SWE,104.8891667
2037,SWE,104.8891667
2038,SWE,104.8891667
2039,SWE,104.8891667
2040,SWE,104.8891667
2041,SWE,104.8891667
2042,SWE,104.8891667
2043,SWE,104.8891667
2044,SWE,104.8891667
2045,SWE,104.8891667
2046,SWE,104.8891667
2047,SWE,104.8891667
2048,SWE,104.8891667
2049,SWE,104.8891667
2050,SWE,104.8891667
2021,SWZ,104.8891667
