iso_code3,Nation,pop_lvst_initial_pigs,Year
ALB,Albania,137304,2023
ALB,Albania,137304,2024
ALB,Albania,137304,2025
ALB,Albania,137304,2026
ALB,Albania,137304,2027
ALB,Albania,137304,2028
ALB,Albania,137304,2029
ALB,Albania,137304,2030
ALB,Albania,137304,2031
ALB,Albania,137304,2032
ALB,Albania,137304,2033
ALB,Albania,137304,2034
ALB,Albania,137304,2035
ALB,Albania,137304,2036
ALB,Albania,137304,2037
ALB,Albania,137304,2038
ALB,Albania,137304,2039
ALB,Albania,137304,2040
ALB,Albania,137304,2041
ALB,Albania,137304,2042
ALB,Albania,137304,2043
ALB,Albania,137304,2044
ALB,Albania,137304,2045
ALB,Albania,137304,2046
ALB,Albania,137304,2047
ALB,Albania,137304,2048
ALB,Albania,137304,2049
ALB,Albania,137304,2050
DZA,Algeria,4718,2023
DZA,Algeria,4718,2024
DZA,Algeria,4718,2025
DZA,Algeria,4718,2026
DZA,Algeria,4718,2027
DZA,Algeria,4718,2028
DZA,Algeria,4718,2029
DZA,Algeria,4718,2030
DZA,Algeria,4718,2031
DZA,Algeria,4718,2032
DZA,Algeria,4718,2033
DZA,Algeria,4718,2034
DZA,Algeria,4718,2035
DZA,Algeria,4718,2036
DZA,Algeria,4718,2037
DZA,Algeria,4718,2038
DZA,Algeria,4718,2039
DZA,Algeria,4718,2040
DZA,Algeria,4718,2041
DZA,Algeria,4718,2042
DZA,Algeria,4718,2043
DZA,Algeria,4718,2044
DZA,Algeria,4718,2045
DZA,Algeria,4718,2046
DZA,Algeria,4718,2047
DZA,Algeria,4718,2048
DZA,Algeria,4718,2049
DZA,Algeria,4718,2050
AGO,Angola,3553953,2023
AGO,Angola,3553953,2024
AGO,Angola,3553953,2025
AGO,Angola,3553953,2026
AGO,Angola,3553953,2027
AGO,Angola,3553953,2028
AGO,Angola,3553953,2029
AGO,Angola,3553953,2030
AGO,Angola,3553953,2031
AGO,Angola,3553953,2032
AGO,Angola,3553953,2033
AGO,Angola,3553953,2034
AGO,Angola,3553953,2035
AGO,Angola,3553953,2036
AGO,Angola,3553953,2037
AGO,Angola,3553953,2038
AGO,Angola,3553953,2039
AGO,Angola,3553953,2040
AGO,Angola,3553953,2041
AGO,Angola,3553953,2042
AGO,Angola,3553953,2043
AGO,Angola,3553953,2044
AGO,Angola,3553953,2045
AGO,Angola,3553953,2046
AGO,Angola,3553953,2047
AGO,Angola,3553953,2048
AGO,Angola,3553953,2049
AGO,Angola,3553953,2050
ATG,Antigua and Barbuda,5386,2023
ATG,Antigua and Barbuda,5386,2024
ATG,Antigua and Barbuda,5386,2025
ATG,Antigua and Barbuda,5386,2026
ATG,Antigua and Barbuda,5386,2027
ATG,Antigua and Barbuda,5386,2028
ATG,Antigua and Barbuda,5386,2029
ATG,Antigua and Barbuda,5386,2030
ATG,Antigua and Barbuda,5386,2031
ATG,Antigua and Barbuda,5386,2032
ATG,Antigua and Barbuda,5386,2033
ATG,Antigua and Barbuda,5386,2034
ATG,Antigua and Barbuda,5386,2035
ATG,Antigua and Barbuda,5386,2036
ATG,Antigua and Barbuda,5386,2037
ATG,Antigua and Barbuda,5386,2038
ATG,Antigua and Barbuda,5386,2039
ATG,Antigua and Barbuda,5386,2040
ATG,Antigua and Barbuda,5386,2041
ATG,Antigua and Barbuda,5386,2042
ATG,Antigua and Barbuda,5386,2043
ATG,Antigua and Barbuda,5386,2044
ATG,Antigua and Barbuda,5386,2045
ATG,Antigua and Barbuda,5386,2046
ATG,Antigua and Barbuda,5386,2047
ATG,Antigua and Barbuda,5386,2048
ATG,Antigua and Barbuda,5386,2049
ATG,Antigua and Barbuda,5386,2050
ARG,Argentina,5569077,2023
ARG,Argentina,5569077,2024
ARG,Argentina,5569077,2025
ARG,Argentina,5569077,2026
ARG,Argentina,5569077,2027
ARG,Argentina,5569077,2028
ARG,Argentina,5569077,2029
ARG,Argentina,5569077,2030
ARG,Argentina,5569077,2031
ARG,Argentina,5569077,2032
ARG,Argentina,5569077,2033
ARG,Argentina,5569077,2034
ARG,Argentina,5569077,2035
ARG,Argentina,5569077,2036
ARG,Argentina,5569077,2037
ARG,Argentina,5569077,2038
ARG,Argentina,5569077,2039
ARG,Argentina,5569077,2040
ARG,Argentina,5569077,2041
ARG,Argentina,5569077,2042
ARG,Argentina,5569077,2043
ARG,Argentina,5569077,2044
ARG,Argentina,5569077,2045
ARG,Argentina,5569077,2046
ARG,Argentina,5569077,2047
ARG,Argentina,5569077,2048
ARG,Argentina,5569077,2049
ARG,Argentina,5569077,2050
ARM,Armenia,166095,2023
ARM,Armenia,166095,2024
ARM,Armenia,166095,2025
ARM,Armenia,166095,2026
ARM,Armenia,166095,2027
ARM,Armenia,166095,2028
ARM,Armenia,166095,2029
ARM,Armenia,166095,2030
ARM,Armenia,166095,2031
ARM,Armenia,166095,2032
ARM,Armenia,166095,2033
ARM,Armenia,166095,2034
ARM,Armenia,166095,2035
ARM,Armenia,166095,2036
ARM,Armenia,166095,2037
ARM,Armenia,166095,2038
ARM,Armenia,166095,2039
ARM,Armenia,166095,2040
ARM,Armenia,166095,2041
ARM,Armenia,166095,2042
ARM,Armenia,166095,2043
ARM,Armenia,166095,2044
ARM,Armenia,166095,2045
ARM,Armenia,166095,2046
ARM,Armenia,166095,2047
ARM,Armenia,166095,2048
ARM,Armenia,166095,2049
ARM,Armenia,166095,2050
AUS,Australia,2598124,2023
AUS,Australia,2598124,2024
AUS,Australia,2598124,2025
AUS,Australia,2598124,2026
AUS,Australia,2598124,2027
AUS,Australia,2598124,2028
AUS,Australia,2598124,2029
AUS,Australia,2598124,2030
AUS,Australia,2598124,2031
AUS,Australia,2598124,2032
AUS,Australia,2598124,2033
AUS,Australia,2598124,2034
AUS,Australia,2598124,2035
AUS,Australia,2598124,2036
AUS,Australia,2598124,2037
AUS,Australia,2598124,2038
AUS,Australia,2598124,2039
AUS,Australia,2598124,2040
AUS,Australia,2598124,2041
AUS,Australia,2598124,2042
AUS,Australia,2598124,2043
AUS,Australia,2598124,2044
AUS,Australia,2598124,2045
AUS,Australia,2598124,2046
AUS,Australia,2598124,2047
AUS,Australia,2598124,2048
AUS,Australia,2598124,2049
AUS,Australia,2598124,2050
AUT,Austria,2650150,2023
AUT,Austria,2650150,2024
AUT,Austria,2650150,2025
AUT,Austria,2650150,2026
AUT,Austria,2650150,2027
AUT,Austria,2650150,2028
AUT,Austria,2650150,2029
AUT,Austria,2650150,2030
AUT,Austria,2650150,2031
AUT,Austria,2650150,2032
AUT,Austria,2650150,2033
AUT,Austria,2650150,2034
AUT,Austria,2650150,2035
AUT,Austria,2650150,2036
AUT,Austria,2650150,2037
AUT,Austria,2650150,2038
AUT,Austria,2650150,2039
AUT,Austria,2650150,2040
AUT,Austria,2650150,2041
AUT,Austria,2650150,2042
AUT,Austria,2650150,2043
AUT,Austria,2650150,2044
AUT,Austria,2650150,2045
AUT,Austria,2650150,2046
AUT,Austria,2650150,2047
AUT,Austria,2650150,2048
AUT,Austria,2650150,2049
AUT,Austria,2650150,2050
AZE,Azerbaijan,5130,2023
AZE,Azerbaijan,5130,2024
AZE,Azerbaijan,5130,2025
AZE,Azerbaijan,5130,2026
AZE,Azerbaijan,5130,2027
AZE,Azerbaijan,5130,2028
AZE,Azerbaijan,5130,2029
AZE,Azerbaijan,5130,2030
AZE,Azerbaijan,5130,2031
AZE,Azerbaijan,5130,2032
AZE,Azerbaijan,5130,2033
AZE,Azerbaijan,5130,2034
AZE,Azerbaijan,5130,2035
AZE,Azerbaijan,5130,2036
AZE,Azerbaijan,5130,2037
AZE,Azerbaijan,5130,2038
AZE,Azerbaijan,5130,2039
AZE,Azerbaijan,5130,2040
AZE,Azerbaijan,5130,2041
AZE,Azerbaijan,5130,2042
AZE,Azerbaijan,5130,2043
AZE,Azerbaijan,5130,2044
AZE,Azerbaijan,5130,2045
AZE,Azerbaijan,5130,2046
AZE,Azerbaijan,5130,2047
AZE,Azerbaijan,5130,2048
AZE,Azerbaijan,5130,2049
AZE,Azerbaijan,5130,2050
BHS,Bahamas,5027,2023
BHS,Bahamas,5027,2024
BHS,Bahamas,5027,2025
BHS,Bahamas,5027,2026
BHS,Bahamas,5027,2027
BHS,Bahamas,5027,2028
BHS,Bahamas,5027,2029
BHS,Bahamas,5027,2030
BHS,Bahamas,5027,2031
BHS,Bahamas,5027,2032
BHS,Bahamas,5027,2033
BHS,Bahamas,5027,2034
BHS,Bahamas,5027,2035
BHS,Bahamas,5027,2036
BHS,Bahamas,5027,2037
BHS,Bahamas,5027,2038
BHS,Bahamas,5027,2039
BHS,Bahamas,5027,2040
BHS,Bahamas,5027,2041
BHS,Bahamas,5027,2042
BHS,Bahamas,5027,2043
BHS,Bahamas,5027,2044
BHS,Bahamas,5027,2045
BHS,Bahamas,5027,2046
BHS,Bahamas,5027,2047
BHS,Bahamas,5027,2048
BHS,Bahamas,5027,2049
BHS,Bahamas,5027,2050
BRB,Barbados,24000,2023
BRB,Barbados,24000,2024
BRB,Barbados,24000,2025
BRB,Barbados,24000,2026
BRB,Barbados,24000,2027
BRB,Barbados,24000,2028
BRB,Barbados,24000,2029
BRB,Barbados,24000,2030
BRB,Barbados,24000,2031
BRB,Barbados,24000,2032
BRB,Barbados,24000,2033
BRB,Barbados,24000,2034
BRB,Barbados,24000,2035
BRB,Barbados,24000,2036
BRB,Barbados,24000,2037
BRB,Barbados,24000,2038
BRB,Barbados,24000,2039
BRB,Barbados,24000,2040
BRB,Barbados,24000,2041
BRB,Barbados,24000,2042
BRB,Barbados,24000,2043
BRB,Barbados,24000,2044
BRB,Barbados,24000,2045
BRB,Barbados,24000,2046
BRB,Barbados,24000,2047
BRB,Barbados,24000,2048
BRB,Barbados,24000,2049
BRB,Barbados,24000,2050
BLR,Belarus,2512600,2023
BLR,Belarus,2512600,2024
BLR,Belarus,2512600,2025
BLR,Belarus,2512600,2026
BLR,Belarus,2512600,2027
BLR,Belarus,2512600,2028
BLR,Belarus,2512600,2029
BLR,Belarus,2512600,2030
BLR,Belarus,2512600,2031
BLR,Belarus,2512600,2032
BLR,Belarus,2512600,2033
BLR,Belarus,2512600,2034
BLR,Belarus,2512600,2035
BLR,Belarus,2512600,2036
BLR,Belarus,2512600,2037
BLR,Belarus,2512600,2038
BLR,Belarus,2512600,2039
BLR,Belarus,2512600,2040
BLR,Belarus,2512600,2041
BLR,Belarus,2512600,2042
BLR,Belarus,2512600,2043
BLR,Belarus,2512600,2044
BLR,Belarus,2512600,2045
BLR,Belarus,2512600,2046
BLR,Belarus,2512600,2047
BLR,Belarus,2512600,2048
BLR,Belarus,2512600,2049
BLR,Belarus,2512600,2050
BEL,Belgium,5751180,2023
BEL,Belgium,5751180,2024
BEL,Belgium,5751180,2025
BEL,Belgium,5751180,2026
BEL,Belgium,5751180,2027
BEL,Belgium,5751180,2028
BEL,Belgium,5751180,2029
BEL,Belgium,5751180,2030
BEL,Belgium,5751180,2031
BEL,Belgium,5751180,2032
BEL,Belgium,5751180,2033
BEL,Belgium,5751180,2034
BEL,Belgium,5751180,2035
BEL,Belgium,5751180,2036
BEL,Belgium,5751180,2037
BEL,Belgium,5751180,2038
BEL,Belgium,5751180,2039
BEL,Belgium,5751180,2040
BEL,Belgium,5751180,2041
BEL,Belgium,5751180,2042
BEL,Belgium,5751180,2043
BEL,Belgium,5751180,2044
BEL,Belgium,5751180,2045
BEL,Belgium,5751180,2046
BEL,Belgium,5751180,2047
BEL,Belgium,5751180,2048
BEL,Belgium,5751180,2049
BEL,Belgium,5751180,2050
BLZ,Belize,22745,2023
BLZ,Belize,22745,2024
BLZ,Belize,22745,2025
BLZ,Belize,22745,2026
BLZ,Belize,22745,2027
BLZ,Belize,22745,2028
BLZ,Belize,22745,2029
BLZ,Belize,22745,2030
BLZ,Belize,22745,2031
BLZ,Belize,22745,2032
BLZ,Belize,22745,2033
BLZ,Belize,22745,2034
BLZ,Belize,22745,2035
BLZ,Belize,22745,2036
BLZ,Belize,22745,2037
BLZ,Belize,22745,2038
BLZ,Belize,22745,2039
BLZ,Belize,22745,2040
BLZ,Belize,22745,2041
BLZ,Belize,22745,2042
BLZ,Belize,22745,2043
BLZ,Belize,22745,2044
BLZ,Belize,22745,2045
BLZ,Belize,22745,2046
BLZ,Belize,22745,2047
BLZ,Belize,22745,2048
BLZ,Belize,22745,2049
BLZ,Belize,22745,2050
BEN,Benin,910477,2023
BEN,Benin,910477,2024
BEN,Benin,910477,2025
BEN,Benin,910477,2026
BEN,Benin,910477,2027
BEN,Benin,910477,2028
BEN,Benin,910477,2029
BEN,Benin,910477,2030
BEN,Benin,910477,2031
BEN,Benin,910477,2032
BEN,Benin,910477,2033
BEN,Benin,910477,2034
BEN,Benin,910477,2035
BEN,Benin,910477,2036
BEN,Benin,910477,2037
BEN,Benin,910477,2038
BEN,Benin,910477,2039
BEN,Benin,910477,2040
BEN,Benin,910477,2041
BEN,Benin,910477,2042
BEN,Benin,910477,2043
BEN,Benin,910477,2044
BEN,Benin,910477,2045
BEN,Benin,910477,2046
BEN,Benin,910477,2047
BEN,Benin,910477,2048
BEN,Benin,910477,2049
BEN,Benin,910477,2050
BTN,Bhutan,33082,2023
BTN,Bhutan,33082,2024
BTN,Bhutan,33082,2025
BTN,Bhutan,33082,2026
BTN,Bhutan,33082,2027
BTN,Bhutan,33082,2028
BTN,Bhutan,33082,2029
BTN,Bhutan,33082,2030
BTN,Bhutan,33082,2031
BTN,Bhutan,33082,2032
BTN,Bhutan,33082,2033
BTN,Bhutan,33082,2034
BTN,Bhutan,33082,2035
BTN,Bhutan,33082,2036
BTN,Bhutan,33082,2037
BTN,Bhutan,33082,2038
BTN,Bhutan,33082,2039
BTN,Bhutan,33082,2040
BTN,Bhutan,33082,2041
BTN,Bhutan,33082,2042
BTN,Bhutan,33082,2043
BTN,Bhutan,33082,2044
BTN,Bhutan,33082,2045
BTN,Bhutan,33082,2046
BTN,Bhutan,33082,2047
BTN,Bhutan,33082,2048
BTN,Bhutan,33082,2049
BTN,Bhutan,33082,2050
BOL,Bolivia (Plurinational State of),3176164,2023
BOL,Bolivia (Plurinational State of),3176164,2024
BOL,Bolivia (Plurinational State of),3176164,2025
BOL,Bolivia (Plurinational State of),3176164,2026
BOL,Bolivia (Plurinational State of),3176164,2027
BOL,Bolivia (Plurinational State of),3176164,2028
BOL,Bolivia (Plurinational State of),3176164,2029
BOL,Bolivia (Plurinational State of),3176164,2030
BOL,Bolivia (Plurinational State of),3176164,2031
BOL,Bolivia (Plurinational State of),3176164,2032
BOL,Bolivia (Plurinational State of),3176164,2033
BOL,Bolivia (Plurinational State of),3176164,2034
BOL,Bolivia (Plurinational State of),3176164,2035
BOL,Bolivia (Plurinational State of),3176164,2036
BOL,Bolivia (Plurinational State of),3176164,2037
BOL,Bolivia (Plurinational State of),3176164,2038
BOL,Bolivia (Plurinational State of),3176164,2039
BOL,Bolivia (Plurinational State of),3176164,2040
BOL,Bolivia (Plurinational State of),3176164,2041
BOL,Bolivia (Plurinational State of),3176164,2042
BOL,Bolivia (Plurinational State of),3176164,2043
BOL,Bolivia (Plurinational State of),3176164,2044
BOL,Bolivia (Plurinational State of),3176164,2045
BOL,Bolivia (Plurinational State of),3176164,2046
BOL,Bolivia (Plurinational State of),3176164,2047
BOL,Bolivia (Plurinational State of),3176164,2048
BOL,Bolivia (Plurinational State of),3176164,2049
BOL,Bolivia (Plurinational State of),3176164,2050
BIH,Bosnia and Herzegovina,471555,2023
BIH,Bosnia and Herzegovina,471555,2024
BIH,Bosnia and Herzegovina,471555,2025
BIH,Bosnia and Herzegovina,471555,2026
BIH,Bosnia and Herzegovina,471555,2027
BIH,Bosnia and Herzegovina,471555,2028
BIH,Bosnia and Herzegovina,471555,2029
BIH,Bosnia and Herzegovina,471555,2030
BIH,Bosnia and Herzegovina,471555,2031
BIH,Bosnia and Herzegovina,471555,2032
BIH,Bosnia and Herzegovina,471555,2033
BIH,Bosnia and Herzegovina,471555,2034
BIH,Bosnia and Herzegovina,471555,2035
BIH,Bosnia and Herzegovina,471555,2036
BIH,Bosnia and Herzegovina,471555,2037
BIH,Bosnia and Herzegovina,471555,2038
BIH,Bosnia and Herzegovina,471555,2039
BIH,Bosnia and Herzegovina,471555,2040
BIH,Bosnia and Herzegovina,471555,2041
BIH,Bosnia and Herzegovina,471555,2042
BIH,Bosnia and Herzegovina,471555,2043
BIH,Bosnia and Herzegovina,471555,2044
BIH,Bosnia and Herzegovina,471555,2045
BIH,Bosnia and Herzegovina,471555,2046
BIH,Bosnia and Herzegovina,471555,2047
BIH,Bosnia and Herzegovina,471555,2048
BIH,Bosnia and Herzegovina,471555,2049
BIH,Bosnia and Herzegovina,471555,2050
BWA,Botswana,1375,2023
BWA,Botswana,1375,2024
BWA,Botswana,1375,2025
BWA,Botswana,1375,2026
BWA,Botswana,1375,2027
BWA,Botswana,1375,2028
BWA,Botswana,1375,2029
BWA,Botswana,1375,2030
BWA,Botswana,1375,2031
BWA,Botswana,1375,2032
BWA,Botswana,1375,2033
BWA,Botswana,1375,2034
BWA,Botswana,1375,2035
BWA,Botswana,1375,2036
BWA,Botswana,1375,2037
BWA,Botswana,1375,2038
BWA,Botswana,1375,2039
BWA,Botswana,1375,2040
BWA,Botswana,1375,2041
BWA,Botswana,1375,2042
BWA,Botswana,1375,2043
BWA,Botswana,1375,2044
BWA,Botswana,1375,2045
BWA,Botswana,1375,2046
BWA,Botswana,1375,2047
BWA,Botswana,1375,2048
BWA,Botswana,1375,2049
BWA,Botswana,1375,2050
BRA,Brazil,44393930,2023
BRA,Brazil,44393930,2024
BRA,Brazil,44393930,2025
BRA,Brazil,44393930,2026
BRA,Brazil,44393930,2027
BRA,Brazil,44393930,2028
BRA,Brazil,44393930,2029
BRA,Brazil,44393930,2030
BRA,Brazil,44393930,2031
BRA,Brazil,44393930,2032
BRA,Brazil,44393930,2033
BRA,Brazil,44393930,2034
BRA,Brazil,44393930,2035
BRA,Brazil,44393930,2036
BRA,Brazil,44393930,2037
BRA,Brazil,44393930,2038
BRA,Brazil,44393930,2039
BRA,Brazil,44393930,2040
BRA,Brazil,44393930,2041
BRA,Brazil,44393930,2042
BRA,Brazil,44393930,2043
BRA,Brazil,44393930,2044
BRA,Brazil,44393930,2045
BRA,Brazil,44393930,2046
BRA,Brazil,44393930,2047
BRA,Brazil,44393930,2048
BRA,Brazil,44393930,2049
BRA,Brazil,44393930,2050
BRN,Brunei Darussalam,963,2023
BRN,Brunei Darussalam,963,2024
BRN,Brunei Darussalam,963,2025
BRN,Brunei Darussalam,963,2026
BRN,Brunei Darussalam,963,2027
BRN,Brunei Darussalam,963,2028
BRN,Brunei Darussalam,963,2029
BRN,Brunei Darussalam,963,2030
BRN,Brunei Darussalam,963,2031
BRN,Brunei Darussalam,963,2032
BRN,Brunei Darussalam,963,2033
BRN,Brunei Darussalam,963,2034
BRN,Brunei Darussalam,963,2035
BRN,Brunei Darussalam,963,2036
BRN,Brunei Darussalam,963,2037
BRN,Brunei Darussalam,963,2038
BRN,Brunei Darussalam,963,2039
BRN,Brunei Darussalam,963,2040
BRN,Brunei Darussalam,963,2041
BRN,Brunei Darussalam,963,2042
BRN,Brunei Darussalam,963,2043
BRN,Brunei Darussalam,963,2044
BRN,Brunei Darussalam,963,2045
BRN,Brunei Darussalam,963,2046
BRN,Brunei Darussalam,963,2047
BRN,Brunei Darussalam,963,2048
BRN,Brunei Darussalam,963,2049
BRN,Brunei Darussalam,963,2050
BGR,Bulgaria,601700,2023
BGR,Bulgaria,601700,2024
BGR,Bulgaria,601700,2025
BGR,Bulgaria,601700,2026
BGR,Bulgaria,601700,2027
BGR,Bulgaria,601700,2028
BGR,Bulgaria,601700,2029
BGR,Bulgaria,601700,2030
BGR,Bulgaria,601700,2031
BGR,Bulgaria,601700,2032
BGR,Bulgaria,601700,2033
BGR,Bulgaria,601700,2034
BGR,Bulgaria,601700,2035
BGR,Bulgaria,601700,2036
BGR,Bulgaria,601700,2037
BGR,Bulgaria,601700,2038
BGR,Bulgaria,601700,2039
BGR,Bulgaria,601700,2040
BGR,Bulgaria,601700,2041
BGR,Bulgaria,601700,2042
BGR,Bulgaria,601700,2043
BGR,Bulgaria,601700,2044
BGR,Bulgaria,601700,2045
BGR,Bulgaria,601700,2046
BGR,Bulgaria,601700,2047
BGR,Bulgaria,601700,2048
BGR,Bulgaria,601700,2049
BGR,Bulgaria,601700,2050
BFA,Burkina Faso,1776384,2023
BFA,Burkina Faso,1776384,2024
BFA,Burkina Faso,1776384,2025
BFA,Burkina Faso,1776384,2026
BFA,Burkina Faso,1776384,2027
BFA,Burkina Faso,1776384,2028
BFA,Burkina Faso,1776384,2029
BFA,Burkina Faso,1776384,2030
BFA,Burkina Faso,1776384,2031
BFA,Burkina Faso,1776384,2032
BFA,Burkina Faso,1776384,2033
BFA,Burkina Faso,1776384,2034
BFA,Burkina Faso,1776384,2035
BFA,Burkina Faso,1776384,2036
BFA,Burkina Faso,1776384,2037
BFA,Burkina Faso,1776384,2038
BFA,Burkina Faso,1776384,2039
BFA,Burkina Faso,1776384,2040
BFA,Burkina Faso,1776384,2041
BFA,Burkina Faso,1776384,2042
BFA,Burkina Faso,1776384,2043
BFA,Burkina Faso,1776384,2044
BFA,Burkina Faso,1776384,2045
BFA,Burkina Faso,1776384,2046
BFA,Burkina Faso,1776384,2047
BFA,Burkina Faso,1776384,2048
BFA,Burkina Faso,1776384,2049
BFA,Burkina Faso,1776384,2050
BDI,Burundi,962472,2023
BDI,Burundi,962472,2024
BDI,Burundi,962472,2025
BDI,Burundi,962472,2026
BDI,Burundi,962472,2027
BDI,Burundi,962472,2028
BDI,Burundi,962472,2029
BDI,Burundi,962472,2030
BDI,Burundi,962472,2031
BDI,Burundi,962472,2032
BDI,Burundi,962472,2033
BDI,Burundi,962472,2034
BDI,Burundi,962472,2035
BDI,Burundi,962472,2036
BDI,Burundi,962472,2037
BDI,Burundi,962472,2038
BDI,Burundi,962472,2039
BDI,Burundi,962472,2040
BDI,Burundi,962472,2041
BDI,Burundi,962472,2042
BDI,Burundi,962472,2043
BDI,Burundi,962472,2044
BDI,Burundi,962472,2045
BDI,Burundi,962472,2046
BDI,Burundi,962472,2047
BDI,Burundi,962472,2048
BDI,Burundi,962472,2049
BDI,Burundi,962472,2050
CPV,Cabo Verde,71617,2023
CPV,Cabo Verde,71617,2024
CPV,Cabo Verde,71617,2025
CPV,Cabo Verde,71617,2026
CPV,Cabo Verde,71617,2027
CPV,Cabo Verde,71617,2028
CPV,Cabo Verde,71617,2029
CPV,Cabo Verde,71617,2030
CPV,Cabo Verde,71617,2031
CPV,Cabo Verde,71617,2032
CPV,Cabo Verde,71617,2033
CPV,Cabo Verde,71617,2034
CPV,Cabo Verde,71617,2035
CPV,Cabo Verde,71617,2036
CPV,Cabo Verde,71617,2037
CPV,Cabo Verde,71617,2038
CPV,Cabo Verde,71617,2039
CPV,Cabo Verde,71617,2040
CPV,Cabo Verde,71617,2041
CPV,Cabo Verde,71617,2042
CPV,Cabo Verde,71617,2043
CPV,Cabo Verde,71617,2044
CPV,Cabo Verde,71617,2045
CPV,Cabo Verde,71617,2046
CPV,Cabo Verde,71617,2047
CPV,Cabo Verde,71617,2048
CPV,Cabo Verde,71617,2049
CPV,Cabo Verde,71617,2050
KHM,Cambodia,2015948,2023
KHM,Cambodia,2015948,2024
KHM,Cambodia,2015948,2025
KHM,Cambodia,2015948,2026
KHM,Cambodia,2015948,2027
KHM,Cambodia,2015948,2028
KHM,Cambodia,2015948,2029
KHM,Cambodia,2015948,2030
KHM,Cambodia,2015948,2031
KHM,Cambodia,2015948,2032
KHM,Cambodia,2015948,2033
KHM,Cambodia,2015948,2034
KHM,Cambodia,2015948,2035
KHM,Cambodia,2015948,2036
KHM,Cambodia,2015948,2037
KHM,Cambodia,2015948,2038
KHM,Cambodia,2015948,2039
KHM,Cambodia,2015948,2040
KHM,Cambodia,2015948,2041
KHM,Cambodia,2015948,2042
KHM,Cambodia,2015948,2043
KHM,Cambodia,2015948,2044
KHM,Cambodia,2015948,2045
KHM,Cambodia,2015948,2046
KHM,Cambodia,2015948,2047
KHM,Cambodia,2015948,2048
KHM,Cambodia,2015948,2049
KHM,Cambodia,2015948,2050
CMR,Cameroon,2180139,2023
CMR,Cameroon,2180139,2024
CMR,Cameroon,2180139,2025
CMR,Cameroon,2180139,2026
CMR,Cameroon,2180139,2027
CMR,Cameroon,2180139,2028
CMR,Cameroon,2180139,2029
CMR,Cameroon,2180139,2030
CMR,Cameroon,2180139,2031
CMR,Cameroon,2180139,2032
CMR,Cameroon,2180139,2033
CMR,Cameroon,2180139,2034
CMR,Cameroon,2180139,2035
CMR,Cameroon,2180139,2036
CMR,Cameroon,2180139,2037
CMR,Cameroon,2180139,2038
CMR,Cameroon,2180139,2039
CMR,Cameroon,2180139,2040
CMR,Cameroon,2180139,2041
CMR,Cameroon,2180139,2042
CMR,Cameroon,2180139,2043
CMR,Cameroon,2180139,2044
CMR,Cameroon,2180139,2045
CMR,Cameroon,2180139,2046
CMR,Cameroon,2180139,2047
CMR,Cameroon,2180139,2048
CMR,Cameroon,2180139,2049
CMR,Cameroon,2180139,2050
CAN,Canada,14170000,2023
CAN,Canada,14170000,2024
CAN,Canada,14170000,2025
CAN,Canada,14170000,2026
CAN,Canada,14170000,2027
CAN,Canada,14170000,2028
CAN,Canada,14170000,2029
CAN,Canada,14170000,2030
CAN,Canada,14170000,2031
CAN,Canada,14170000,2032
CAN,Canada,14170000,2033
CAN,Canada,14170000,2034
CAN,Canada,14170000,2035
CAN,Canada,14170000,2036
CAN,Canada,14170000,2037
CAN,Canada,14170000,2038
CAN,Canada,14170000,2039
CAN,Canada,14170000,2040
CAN,Canada,14170000,2041
CAN,Canada,14170000,2042
CAN,Canada,14170000,2043
CAN,Canada,14170000,2044
CAN,Canada,14170000,2045
CAN,Canada,14170000,2046
CAN,Canada,14170000,2047
CAN,Canada,14170000,2048
CAN,Canada,14170000,2049
CAN,Canada,14170000,2050
CAF,Central African Republic,1069246,2023
CAF,Central African Republic,1069246,2024
CAF,Central African Republic,1069246,2025
CAF,Central African Republic,1069246,2026
CAF,Central African Republic,1069246,2027
CAF,Central African Republic,1069246,2028
CAF,Central African Republic,1069246,2029
CAF,Central African Republic,1069246,2030
CAF,Central African Republic,1069246,2031
CAF,Central African Republic,1069246,2032
CAF,Central African Republic,1069246,2033
CAF,Central African Republic,1069246,2034
CAF,Central African Republic,1069246,2035
CAF,Central African Republic,1069246,2036
CAF,Central African Republic,1069246,2037
CAF,Central African Republic,1069246,2038
CAF,Central African Republic,1069246,2039
CAF,Central African Republic,1069246,2040
CAF,Central African Republic,1069246,2041
CAF,Central African Republic,1069246,2042
CAF,Central African Republic,1069246,2043
CAF,Central African Republic,1069246,2044
CAF,Central African Republic,1069246,2045
CAF,Central African Republic,1069246,2046
CAF,Central African Republic,1069246,2047
CAF,Central African Republic,1069246,2048
CAF,Central African Republic,1069246,2049
CAF,Central African Republic,1069246,2050
TCD,Chad,113580,2023
TCD,Chad,113580,2024
TCD,Chad,113580,2025
TCD,Chad,113580,2026
TCD,Chad,113580,2027
TCD,Chad,113580,2028
TCD,Chad,113580,2029
TCD,Chad,113580,2030
TCD,Chad,113580,2031
TCD,Chad,113580,2032
TCD,Chad,113580,2033
TCD,Chad,113580,2034
TCD,Chad,113580,2035
TCD,Chad,113580,2036
TCD,Chad,113580,2037
TCD,Chad,113580,2038
TCD,Chad,113580,2039
TCD,Chad,113580,2040
TCD,Chad,113580,2041
TCD,Chad,113580,2042
TCD,Chad,113580,2043
TCD,Chad,113580,2044
TCD,Chad,113580,2045
TCD,Chad,113580,2046
TCD,Chad,113580,2047
TCD,Chad,113580,2048
