Year,iso_code3,ef_lndu_conv_forests_primary_to_grasslands_gg_co2_ha
2020,AFG,0.124776
2021,AFG,0.124776
2022,AFG,0.124776
2023,AFG,0.124776
2024,AFG,0.124776
2025,AFG,0.124776
2026,AFG,0.124776
2027,AFG,0.124776
2028,AFG,0.124776
2029,AFG,0.124776
2030,AFG,0.124776
2031,AFG,0.124776
2032,AFG,0.124776
2033,AFG,0.124776
2034,AFG,0.124776
2035,AFG,0.124776
2036,AFG,0.124776
2037,AFG,0.124776
2038,AFG,0.124776
2039,AFG,0.124776
2040,AFG,0.124776
2041,AFG,0.124776
2042,AFG,0.124776
2043,AFG,0.124776
2044,AFG,0.124776
2045,AFG,0.124776
2046,AFG,0.124776
2047,AFG,0.124776
2048,AFG,0.124776
2049,AFG,0.124776
2050,AFG,0.124776
2020,AGO,0.081736
2021,AGO,0.081736
2022,AGO,0.081736
2023,AGO,0.081736
2024,AGO,0.081736
2025,AGO,0.081736
2026,AGO,0.081736
2027,AGO,0.081736
2028,AGO,0.081736
2029,AGO,0.081736
2030,AGO,0.081736
2031,AGO,0.081736
2032,AGO,0.081736
2033,AGO,0.081736
2034,AGO,0.081736
2035,AGO,0.081736
2036,AGO,0.081736
2037,AGO,0.081736
2038,AGO,0.081736
2039,AGO,0.081736
2040,AGO,0.081736
2041,AGO,0.081736
2042,AGO,0.081736
2043,AGO,0.081736
2044,AGO,0.081736
2045,AGO,0.081736
2046,AGO,0.081736
2047,AGO,0.081736
2048,AGO,0.081736
2049,AGO,0.081736
2050,AGO,0.081736
2020,ALB,0.232323
2021,ALB,0.232323
2022,ALB,0.232323
2023,ALB,0.232323
2024,ALB,0.232323
2025,ALB,0.232323
2026,ALB,0.232323
2027,ALB,0.232323
2028,ALB,0.232323
2029,ALB,0.232323
2030,ALB,0.232323
2031,ALB,0.232323
2032,ALB,0.232323
2033,ALB,0.232323
2034,ALB,0.232323
2035,ALB,0.232323
2036,ALB,0.232323
2037,ALB,0.232323
2038,ALB,0.232323
2039,ALB,0.232323
2040,ALB,0.232323
2041,ALB,0.232323
2042,ALB,0.232323
2043,ALB,0.232323
2044,ALB,0.232323
2045,ALB,0.232323
2046,ALB,0.232323
2047,ALB,0.232323
2048,ALB,0.232323
2049,ALB,0.232323
2050,ALB,0.232323
2020,ARG,0.141721
2021,ARG,0.141721
2022,ARG,0.141721
2023,ARG,0.141721
2024,ARG,0.141721
2025,ARG,0.141721
2026,ARG,0.141721
2027,ARG,0.141721
2028,ARG,0.141721
2029,ARG,0.141721
2030,ARG,0.141721
2031,ARG,0.141721
2032,ARG,0.141721
2033,ARG,0.141721
2034,ARG,0.141721
2035,ARG,0.141721
2036,ARG,0.141721
2037,ARG,0.141721
2038,ARG,0.141721
2039,ARG,0.141721
2040,ARG,0.141721
2041,ARG,0.141721
2042,ARG,0.141721
2043,ARG,0.141721
2044,ARG,0.141721
2045,ARG,0.141721
2046,ARG,0.141721
2047,ARG,0.141721
2048,ARG,0.141721
2049,ARG,0.141721
2050,ARG,0.141721
2020,AUS,0.600182
2021,AUS,0.600182
2022,AUS,0.600182
2023,AUS,0.600182
2024,AUS,0.600182
2025,AUS,0.600182
2026,AUS,0.600182
2027,AUS,0.600182
2028,AUS,0.600182
2029,AUS,0.600182
2030,AUS,0.600182
2031,AUS,0.600182
2032,AUS,0.600182
2033,AUS,0.600182
2034,AUS,0.600182
2035,AUS,0.600182
2036,AUS,0.600182
2037,AUS,0.600182
2038,AUS,0.600182
2039,AUS,0.600182
2040,AUS,0.600182
2041,AUS,0.600182
2042,AUS,0.600182
2043,AUS,0.600182
2044,AUS,0.600182
2045,AUS,0.600182
2046,AUS,0.600182
2047,AUS,0.600182
2048,AUS,0.600182
2049,AUS,0.600182
2050,AUS,0.600182
2020,AUT,0.258611
2021,AUT,0.258611
2022,AUT,0.258611
2023,AUT,0.258611
2024,AUT,0.258611
2025,AUT,0.258611
2026,AUT,0.258611
2027,AUT,0.258611
2028,AUT,0.258611
2029,AUT,0.258611
2030,AUT,0.258611
2031,AUT,0.258611
2032,AUT,0.258611
2033,AUT,0.258611
2034,AUT,0.258611
2035,AUT,0.258611
2036,AUT,0.258611
2037,AUT,0.258611
2038,AUT,0.258611
2039,AUT,0.258611
2040,AUT,0.258611
2041,AUT,0.258611
2042,AUT,0.258611
2043,AUT,0.258611
2044,AUT,0.258611
2045,AUT,0.258611
2046,AUT,0.258611
2047,AUT,0.258611
2048,AUT,0.258611
2049,AUT,0.258611
2050,AUT,0.258611
2020,AZE,0.413607
2021,AZE,0.413607
2022,AZE,0.413607
2023,AZE,0.413607
2024,AZE,0.413607
2025,AZE,0.413607
2026,AZE,0.413607
2027,AZE,0.413607
2028,AZE,0.413607
2029,AZE,0.413607
2030,AZE,0.413607
2031,AZE,0.413607
2032,AZE,0.413607
2033,AZE,0.413607
2034,AZE,0.413607
2035,AZE,0.413607
2036,AZE,0.413607
2037,AZE,0.413607
2038,AZE,0.413607
2039,AZE,0.413607
2040,AZE,0.413607
2041,AZE,0.413607
2042,AZE,0.413607
2043,AZE,0.413607
2044,AZE,0.413607
2045,AZE,0.413607
2046,AZE,0.413607
2047,AZE,0.413607
2048,AZE,0.413607
2049,AZE,0.413607
2050,AZE,0.413607
2020,BDI,0.0753
2021,BDI,0.0753
2022,BDI,0.0753
2023,BDI,0.0753
2024,BDI,0.0753
2025,BDI,0.0753
2026,BDI,0.0753
2027,BDI,0.0753
2028,BDI,0.0753
2029,BDI,0.0753
2030,BDI,0.0753
2031,BDI,0.0753
2032,BDI,0.0753
2033,BDI,0.0753
2034,BDI,0.0753
2035,BDI,0.0753
2036,BDI,0.0753
2037,BDI,0.0753
2038,BDI,0.0753
2039,BDI,0.0753
2040,BDI,0.0753
2041,BDI,0.0753
2042,BDI,0.0753
2043,BDI,0.0753
2044,BDI,0.0753
2045,BDI,0.0753
2046,BDI,0.0753
2047,BDI,0.0753
2048,BDI,0.0753
2049,BDI,0.0753
2050,BDI,0.0753
2020,BEL,0.212659
2021,BEL,0.212659
2022,BEL,0.212659
2023,BEL,0.212659
2024,BEL,0.212659
2025,BEL,0.212659
2026,BEL,0.212659
2027,BEL,0.212659
2028,BEL,0.212659
2029,BEL,0.212659
2030,BEL,0.212659
2031,BEL,0.212659
2032,BEL,0.212659
2033,BEL,0.212659
2034,BEL,0.212659
2035,BEL,0.212659
2036,BEL,0.212659
2037,BEL,0.212659
2038,BEL,0.212659
2039,BEL,0.212659
2040,BEL,0.212659
2041,BEL,0.212659
2042,BEL,0.212659
2043,BEL,0.212659
2044,BEL,0.212659
2045,BEL,0.212659
2046,BEL,0.212659
2047,BEL,0.212659
2048,BEL,0.212659
2049,BEL,0.212659
2050,BEL,0.212659
2020,BEN,0.079446
2021,BEN,0.079446
2022,BEN,0.079446
2023,BEN,0.079446
2024,BEN,0.079446
2025,BEN,0.079446
2026,BEN,0.079446
2027,BEN,0.079446
2028,BEN,0.079446
2029,BEN,0.079446
2030,BEN,0.079446
2031,BEN,0.079446
2032,BEN,0.079446
2033,BEN,0.079446
2034,BEN,0.079446
2035,BEN,0.079446
2036,BEN,0.079446
2037,BEN,0.079446
2038,BEN,0.079446
2039,BEN,0.079446
2040,BEN,0.079446
2041,BEN,0.079446
2042,BEN,0.079446
2043,BEN,0.079446
2044,BEN,0.079446
2045,BEN,0.079446
2046,BEN,0.079446
2047,BEN,0.079446
2048,BEN,0.079446
2049,BEN,0.079446
2050,BEN,0.079446
2020,BFA,0.079446
2021,BFA,0.079446
2022,BFA,0.079446
2023,BFA,0.079446
2024,BFA,0.079446
2025,BFA,0.079446
2026,BFA,0.079446
2027,BFA,0.079446
2028,BFA,0.079446
2029,BFA,0.079446
2030,BFA,0.079446
2031,BFA,0.079446
2032,BFA,0.079446
2033,BFA,0.079446
2034,BFA,0.079446
2035,BFA,0.079446
2036,BFA,0.079446
2037,BFA,0.079446
2038,BFA,0.079446
2039,BFA,0.079446
2040,BFA,0.079446
2041,BFA,0.079446
2042,BFA,0.079446
2043,BFA,0.079446
2044,BFA,0.079446
2045,BFA,0.079446
2046,BFA,0.079446
2047,BFA,0.079446
2048,BFA,0.079446
2049,BFA,0.079446
2050,BFA,0.079446
2020,BGD,0.245693
2021,BGD,0.245693
2022,BGD,0.245693
2023,BGD,0.245693
2024,BGD,0.245693
2025,BGD,0.245693
2026,BGD,0.245693
2027,BGD,0.245693
2028,BGD,0.245693
2029,BGD,0.245693
2030,BGD,0.245693
2031,BGD,0.245693
2032,BGD,0.245693
2033,BGD,0.245693
2034,BGD,0.245693
2035,BGD,0.245693
2036,BGD,0.245693
2037,BGD,0.245693
2038,BGD,0.245693
2039,BGD,0.245693
2040,BGD,0.245693
2041,BGD,0.245693
2042,BGD,0.245693
2043,BGD,0.245693
2044,BGD,0.245693
2045,BGD,0.245693
2046,BGD,0.245693
2047,BGD,0.245693
2048,BGD,0.245693
2049,BGD,0.245693
2050,BGD,0.245693
2020,BGR,0.278265
2021,BGR,0.278265
2022,BGR,0.278265
2023,BGR,0.278265
2024,BGR,0.278265
2025,BGR,0.278265
2026,BGR,0.278265
2027,BGR,0.278265
2028,BGR,0.278265
2029,BGR,0.278265
2030,BGR,0.278265
2031,BGR,0.278265
2032,BGR,0.278265
2033,BGR,0.278265
2034,BGR,0.278265
2035,BGR,0.278265
2036,BGR,0.278265
2037,BGR,0.278265
2038,BGR,0.278265
2039,BGR,0.278265
2040,BGR,0.278265
2041,BGR,0.278265
2042,BGR,0.278265
2043,BGR,0.278265
2044,BGR,0.278265
2045,BGR,0.278265
2046,BGR,0.278265
2047,BGR,0.278265
2048,BGR,0.278265
2049,BGR,0.278265
2050,BGR,0.278265
2020,BHS,0.126763
2021,BHS,0.126763
2022,BHS,0.126763
2023,BHS,0.126763
2024,BHS,0.126763
2025,BHS,0.126763
2026,BHS,0.126763
2027,BHS,0.126763
2028,BHS,0.126763
2029,BHS,0.126763
2030,BHS,0.126763
2031,BHS,0.126763
2032,BHS,0.126763
2033,BHS,0.126763
2034,BHS,0.126763
2035,BHS,0.126763
2036,BHS,0.126763
2037,BHS,0.126763
2038,BHS,0.126763
2039,BHS,0.126763
2040,BHS,0.126763
2041,BHS,0.126763
2042,BHS,0.126763
2043,BHS,0.126763
2044,BHS,0.126763
2045,BHS,0.126763
2046,BHS,0.126763
2047,BHS,0.126763
2048,BHS,0.126763
2049,BHS,0.126763
2050,BHS,0.126763
2020,BIH,0.258437
2021,BIH,0.258437
2022,BIH,0.258437
2023,BIH,0.258437
2024,BIH,0.258437
2025,BIH,0.258437
2026,BIH,0.258437
2027,BIH,0.258437
2028,BIH,0.258437
2029,BIH,0.258437
2030,BIH,0.258437
2031,BIH,0.258437
2032,BIH,0.258437
2033,BIH,0.258437
2034,BIH,0.258437
2035,BIH,0.258437
2036,BIH,0.258437
2037,BIH,0.258437
2038,BIH,0.258437
2039,BIH,0.258437
2040,BIH,0.258437
2041,BIH,0.258437
2042,BIH,0.258437
2043,BIH,0.258437
2044,BIH,0.258437
2045,BIH,0.258437
2046,BIH,0.258437
2047,BIH,0.258437
2048,BIH,0.258437
2049,BIH,0.258437
2050,BIH,0.258437
2020,BOL,0.17889
2021,BOL,0.17889
2022,BOL,0.17889
2023,BOL,0.17889
2024,BOL,0.17889
2025,BOL,0.17889
2026,BOL,0.17889
2027,BOL,0.17889
2028,BOL,0.17889
2029,BOL,0.17889
2030,BOL,0.17889
2031,BOL,0.17889
2032,BOL,0.17889
2033,BOL,0.17889
2034,BOL,0.17889
2035,BOL,0.17889
2036,BOL,0.17889
2037,BOL,0.17889
2038,BOL,0.17889
2039,BOL,0.17889
2040,BOL,0.17889
2041,BOL,0.17889
2042,BOL,0.17889
2043,BOL,0.17889
2044,BOL,0.17889
2045,BOL,0.17889
2046,BOL,0.17889
2047,BOL,0.17889
2048,BOL,0.17889
2049,BOL,0.17889
2050,BOL,0.17889
2020,BRA,0.25999
2021,BRA,0.25999
2022,BRA,0.25999
2023,BRA,0.25999
2024,BRA,0.25999
2025,BRA,0.25999
2026,BRA,0.25999
2027,BRA,0.25999
2028,BRA,0.25999
2029,BRA,0.25999
2030,BRA,0.25999
2031,BRA,0.25999
2032,BRA,0.25999
2033,BRA,0.25999
2034,BRA,0.25999
2035,BRA,0.25999
2036,BRA,0.25999
2037,BRA,0.25999
2038,BRA,0.25999
2039,BRA,0.25999
2040,BRA,0.25999
2041,BRA,0.25999
2042,BRA,0.25999
2043,BRA,0.25999
2044,BRA,0.25999
2045,BRA,0.25999
2046,BRA,0.25999
2047,BRA,0.25999
2048,BRA,0.25999
2049,BRA,0.25999
2050,BRA,0.25999
2020,BTN,0.379234
2021,BTN,0.379234
2022,BTN,0.379234
2023,BTN,0.379234
2024,BTN,0.379234
2025,BTN,0.379234
2026,BTN,0.379234
2027,BTN,0.379234
2028,BTN,0.379234
2029,BTN,0.379234
2030,BTN,0.379234
2031,BTN,0.379234
2032,BTN,0.379234
2033,BTN,0.379234
2034,BTN,0.379234
2035,BTN,0.379234
2036,BTN,0.379234
2037,BTN,0.379234
2038,BTN,0.379234
2039,BTN,0.379234
2040,BTN,0.379234
2041,BTN,0.379234
2042,BTN,0.379234
2043,BTN,0.379234
2044,BTN,0.379234
2045,BTN,0.379234
2046,BTN,0.379234
2047,BTN,0.379234
2048,BTN,0.379234
2049,BTN,0.379234
2050,BTN,0.379234
2020,CAF,0.081057
2021,CAF,0.081057
2022,CAF,0.081057
2023,CAF,0.081057
2024,CAF,0.081057
2025,CAF,0.081057
2026,CAF,0.081057
2027,CAF,0.081057
2028,CAF,0.081057
2029,CAF,0.081057
2030,CAF,0.081057
2031,CAF,0.081057
2032,CAF,0.081057
2033,CAF,0.081057
2034,CAF,0.081057
2035,CAF,0.081057
2036,CAF,0.081057
2037,CAF,0.081057
2038,CAF,0.081057
2039,CAF,0.081057
2040,CAF,0.081057
2041,CAF,0.081057
2042,CAF,0.081057
2043,CAF,0.081057
2044,CAF,0.081057
2045,CAF,0.081057
2046,CAF,0.081057
2047,CAF,0.081057
2048,CAF,0.081057
2049,CAF,0.081057
2050,CAF,0.081057
2020,CAN,0.105496
2021,CAN,0.105496
2022,CAN,0.105496
2023,CAN,0.105496
2024,CAN,0.105496
2025,CAN,0.105496
2026,CAN,0.105496
2027,CAN,0.105496
2028,CAN,0.105496
2029,CAN,0.105496
2030,CAN,0.105496
2031,CAN,0.105496
2032,CAN,0.105496
2033,CAN,0.105496
2034,CAN,0.105496
2035,CAN,0.105496
2036,CAN,0.105496
2037,CAN,0.105496
2038,CAN,0.105496
2039,CAN,0.105496
2040,CAN,0.105496
2041,CAN,0.105496
2042,CAN,0.105496
2043,CAN,0.105496
2044,CAN,0.105496
2045,CAN,0.105496
2046,CAN,0.105496
2047,CAN,0.105496
2048,CAN,0.105496
2049,CAN,0.105496
2050,CAN,0.105496
2020,CHE,0.192605
2021,CHE,0.192605
2022,CHE,0.192605
2023,CHE,0.192605
2024,CHE,0.192605
2025,CHE,0.192605
2026,CHE,0.192605
2027,CHE,0.192605
2028,CHE,0.192605
2029,CHE,0.192605
2030,CHE,0.192605
2031,CHE,0.192605
2032,CHE,0.192605
2033,CHE,0.192605
2034,CHE,0.192605
2035,CHE,0.192605
2036,CHE,0.192605
2037,CHE,0.192605
2038,CHE,0.192605
2039,CHE,0.192605
2040,CHE,0.192605
2041,CHE,0.192605
2042,CHE,0.192605
2043,CHE,0.192605
2044,CHE,0.192605
2045,CHE,0.192605
2046,CHE,0.192605
2047,CHE,0.192605
2048,CHE,0.192605
2049,CHE,0.192605
2050,CHE,0.192605
2020,CHL,0.13468
2021,CHL,0.13468
2022,CHL,0.13468
2023,CHL,0.13468
2024,CHL,0.13468
2025,CHL,0.13468
2026,CHL,0.13468
2027,CHL,0.13468
2028,CHL,0.13468
2029,CHL,0.13468
2030,CHL,0.13468
2031,CHL,0.13468
2032,CHL,0.13468
2033,CHL,0.13468
2034,CHL,0.13468
2035,CHL,0.13468
2036,CHL,0.13468
2037,CHL,0.13468
2038,CHL,0.13468
2039,CHL,0.13468
2040,CHL,0.13468
2041,CHL,0.13468
2042,CHL,0.13468
2043,CHL,0.13468
2044,CHL,0.13468
2045,CHL,0.13468
2046,CHL,0.13468
2047,CHL,0.13468
2048,CHL,0.13468
2049,CHL,0.13468
2050,CHL,0.13468
2020,CHN,0.331898
2021,CHN,0.331898
2022,CHN,0.331898
2023,CHN,0.331898
2024,CHN,0.331898
2025,CHN,0.331898
2026,CHN,0.331898
2027,CHN,0.331898
2028,CHN,0.331898
2029,CHN,0.331898
2030,CHN,0.331898
2031,CHN,0.331898
2032,CHN,0.331898
2033,CHN,0.331898
2034,CHN,0.331898
2035,CHN,0.331898
2036,CHN,0.331898
2037,CHN,0.331898
2038,CHN,0.331898
2039,CHN,0.331898
2040,CHN,0.331898
2041,CHN,0.331898
2042,CHN,0.331898
2043,CHN,0.331898
2044,CHN,0.331898
2045,CHN,0.331898
2046,CHN,0.331898
2047,CHN,0.331898
2048,CHN,0.331898
2049,CHN,0.331898
2050,CHN,0.331898
2020,CIV,0.08858
2021,CIV,0.08858
2022,CIV,0.08858
2023,CIV,0.08858
2024,CIV,0.08858
2025,CIV,0.08858
2026,CIV,0.08858
2027,CIV,0.08858
2028,CIV,0.08858
2029,CIV,0.08858
2030,CIV,0.08858
2031,CIV,0.08858
2032,CIV,0.08858
2033,CIV,0.08858
2034,CIV,0.08858
2035,CIV,0.08858
2036,CIV,0.08858
2037,CIV,0.08858
2038,CIV,0.08858
2039,CIV,0.08858
2040,CIV,0.08858
2041,CIV,0.08858
2042,CIV,0.08858
2043,CIV,0.08858
2044,CIV,0.08858
2045,CIV,0.08858
2046,CIV,0.08858
2047,CIV,0.08858
2048,CIV,0.08858
2049,CIV,0.08858
2050,CIV,0.08858
2020,CMR,0.166861
2021,CMR,0.166861
2022,CMR,0.166861
2023,CMR,0.166861
2024,CMR,0.166861
2025,CMR,0.166861
2026,CMR,0.166861
2027,CMR,0.166861
2028,CMR,0.166861
2029,CMR,0.166861
2030,CMR,0.166861
2031,CMR,0.166861
2032,CMR,0.166861
2033,CMR,0.166861
2034,CMR,0.166861
2035,CMR,0.166861
2036,CMR,0.166861
2037,CMR,0.166861
2038,CMR,0.166861
2039,CMR,0.166861
2040,CMR,0.166861
2041,CMR,0.166861
2042,CMR,0.166861
2043,CMR,0.166861
2044,CMR,0.166861
2045,CMR,0.166861
2046,CMR,0.166861
2047,CMR,0.166861
2048,CMR,0.166861
2049,CMR,0.166861
2050,CMR,0.166861
2020,COD,0.325957
2021,COD,0.325957
2022,COD,0.325957
2023,COD,0.325957
2024,COD,0.325957
2025,COD,0.325957
2026,COD,0.325957
2027,COD,0.325957
2028,COD,0.325957
2029,COD,0.325957
2030,COD,0.325957
2031,COD,0.325957
2032,COD,0.325957
2033,COD,0.325957
2034,COD,0.325957
2035,COD,0.325957
2036,COD,0.325957
2037,COD,0.325957
2038,COD,0.325957
2039,COD,0.325957
2040,COD,0.325957
2041,COD,0.325957
2042,COD,0.325957
2043,COD,0.325957
2044,COD,0.325957
2045,COD,0.325957
2046,COD,0.325957
2047,COD,0.325957
2048,COD,0.325957
2049,COD,0.325957
2050,COD,0.325957
2020,COG,0.268888
2021,COG,0.268888
2022,COG,0.268888
2023,COG,0.268888
2024,COG,0.268888
2025,COG,0.268888
2026,COG,0.268888
2027,COG,0.268888
2028,COG,0.268888
2029,COG,0.268888
2030,COG,0.268888
2031,COG,0.268888
2032,COG,0.268888
2033,COG,0.268888
2034,COG,0.268888
2035,COG,0.268888
2036,COG,0.268888
2037,COG,0.268888
2038,COG,0.268888
2039,COG,0.268888
2040,COG,0.268888
2041,COG,0.268888
2042,COG,0.268888
2043,COG,0.268888
2044,COG,0.268888
2045,COG,0.268888
2046,COG,0.268888
2047,COG,0.268888
2048,COG,0.268888
2049,COG,0.268888
2050,COG,0.268888
2020,COL,0.409653
2021,COL,0.409653
2022,COL,0.409653
2023,COL,0.409653
2024,COL,0.409653
2025,COL,0.409653
2026,COL,0.409653
2027,COL,0.409653
2028,COL,0.409653
2029,COL,0.409653
2030,COL,0.409653
2031,COL,0.409653
2032,COL,0.409653
2033,COL,0.409653
2034,COL,0.409653
2035,COL,0.409653
2036,COL,0.409653
2037,COL,0.409653
2038,COL,0.409653
2039,COL,0.409653
2040,COL,0.409653
2041,COL,0.409653
2042,COL,0.409653
2043,COL,0.409653
2044,COL,0.409653
2045,COL,0.409653
2046,COL,0.409653
2047,COL,0.409653
2048,COL,0.409653
2049,COL,0.409653
2050,COL,0.409653
2020,CRI,0.366148
2021,CRI,0.366148
2022,CRI,0.366148
2023,CRI,0.366148
2024,CRI,0.366148
2025,CRI,0.366148
2026,CRI,0.366148
2027,CRI,0.366148
2028,CRI,0.366148
2029,CRI,0.366148
2030,CRI,0.366148
2031,CRI,0.366148
2032,CRI,0.366148
2033,CRI,0.366148
2034,CRI,0.366148
2035,CRI,0.366148
2036,CRI,0.366148
2037,CRI,0.366148
2038,CRI,0.366148
2039,CRI,0.366148
2040,CRI,0.366148
2041,CRI,0.366148
2042,CRI,0.366148
2043,CRI,0.366148
2044,CRI,0.366148
2045,CRI,0.366148
2046,CRI,0.366148
2047,CRI,0.366148
2048,CRI,0.366148
2049,CRI,0.366148
2050,CRI,0.366148
2020,CUB,0.154291
2021,CUB,0.154291
2022,CUB,0.154291
2023,CUB,0.154291
2024,CUB,0.154291
2025,CUB,0.154291
2026,CUB,0.154291
2027,CUB,0.154291
2028,CUB,0.154291
2029,CUB,0.154291
2030,CUB,0.154291
2031,CUB,0.154291
2032,CUB,0.154291
2033,CUB,0.154291
2034,CUB,0.154291
2035,CUB,0.154291
2036,CUB,0.154291
2037,CUB,0.154291
2038,CUB,0.154291
2039,CUB,0.154291
2040,CUB,0.154291
2041,CUB,0.154291
2042,CUB,0.154291
2043,CUB,0.154291
2044,CUB,0.154291
2045,CUB,0.154291
2046,CUB,0.154291
2047,CUB,0.154291
2048,CUB,0.154291
2049,CUB,0.154291
2050,CUB,0.154291
2020,CUW,0.119255
2021,CUW,0.119255
2022,CUW,0.119255
2023,CUW,0.119255
2024,CUW,0.119255
2025,CUW,0.119255
2026,CUW,0.119255
2027,CUW,0.119255
2028,CUW,0.119255
2029,CUW,0.119255
2030,CUW,0.119255
2031,CUW,0.119255
2032,CUW,0.119255
2033,CUW,0.119255
2034,CUW,0.119255
2035,CUW,0.119255
2036,CUW,0.119255
2037,CUW,0.119255
2038,CUW,0.119255
2039,CUW,0.119255
2040,CUW,0.119255
2041,CUW,0.119255
2042,CUW,0.119255
2043,CUW,0.119255
2044,CUW,0.119255
2045,CUW,0.119255
2046,CUW,0.119255
2047,CUW,0.119255
2048,CUW,0.119255
2049,CUW,0.119255
2050,CUW,0.119255
2020,CYP,0.119427
2021,CYP,0.119427
2022,CYP,0.119427
2023,CYP,0.119427
2024,CYP,0.119427
2025,CYP,0.119427
2026,CYP,0.119427
2027,CYP,0.119427
2028,CYP,0.119427
2029,CYP,0.119427
2030,CYP,0.119427
2031,CYP,0.119427
2032,CYP,0.119427
2033,CYP,0.119427
2034,CYP,0.119427
2035,CYP,0.119427
2036,CYP,0.119427
2037,CYP,0.119427
2038,CYP,0.119427
2039,CYP,0.119427
2040,CYP,0.119427
2041,CYP,0.119427
2042,CYP,0.119427
2043,CYP,0.119427
2044,CYP,0.119427
2045,CYP,0.119427
2046,CYP,0.119427
2047,CYP,0.119427
2048,CYP,0.119427
2049,CYP,0.119427
2050,CYP,0.119427
2020,CZE,0.321844
2021,CZE,0.321844
2022,CZE,0.321844
2023,CZE,0.321844
2024,CZE,0.321844
2025,CZE,0.321844
2026,CZE,0.321844
2027,CZE,0.321844
2028,CZE,0.321844
2029,CZE,0.321844
2030,CZE,0.321844
2031,CZE,0.321844
2032,CZE,0.321844
2033,CZE,0.321844
2034,CZE,0.321844
2035,CZE,0.321844
2036,CZE,0.321844
2037,CZE,0.321844
2038,CZE,0.321844
2039,CZE,0.321844
2040,CZE,0.321844
2041,CZE,0.321844
2042,CZE,0.321844
2043,CZE,0.321844
2044,CZE,0.321844
2045,CZE,0.321844
2046,CZE,0.321844
2047,CZE,0.321844
2048,CZE,0.321844
2049,CZE,0.321844
2050,CZE,0.321844
2020,DEU,0.220654
2021,DEU,0.220654
2022,DEU,0.220654
2023,DEU,0.220654
2024,DEU,0.220654
2025,DEU,0.220654
2026,DEU,0.220654
2027,DEU,0.220654
2028,DEU,0.220654
2029,DEU,0.220654
2030,DEU,0.220654
2031,DEU,0.220654
2032,DEU,0.220654
2033,DEU,0.220654
2034,DEU,0.220654
2035,DEU,0.220654
2036,DEU,0.220654
2037,DEU,0.220654
2038,DEU,0.220654
2039,DEU,0.220654
2040,DEU,0.220654
2041,DEU,0.220654
2042,DEU,0.220654
2043,DEU,0.220654
2044,DEU,0.220654
2045,DEU,0.220654
2046,DEU,0.220654
2047,DEU,0.220654
2048,DEU,0.220654
2049,DEU,0.220654
2050,DEU,0.220654
2020,DNK,0.212659
2021,DNK,0.212659
2022,DNK,0.212659
2023,DNK,0.212659
2024,DNK,0.212659
2025,DNK,0.212659
2026,DNK,0.212659
2027,DNK,0.212659
2028,DNK,0.212659
2029,DNK,0.212659
2030,DNK,0.212659
2031,DNK,0.212659
2032,DNK,0.212659
2033,DNK,0.212659
2034,DNK,0.212659
2035,DNK,0.212659
2036,DNK,0.212659
2037,DNK,0.212659
2038,DNK,0.212659
2039,DNK,0.212659
2040,DNK,0.212659
2041,DNK,0.212659
2042,DNK,0.212659
2043,DNK,0.212659
2044,DNK,0.212659
2045,DNK,0.212659
2046,DNK,0.212659
2047,DNK,0.212659
2048,DNK,0.212659
2049,DNK,0.212659
2050,DNK,0.212659
2020,DOM,0.29012
2021,DOM,0.29012
2022,DOM,0.29012
2023,DOM,0.29012
2024,DOM,0.29012
2025,DOM,0.29012
2026,DOM,0.29012
2027,DOM,0.29012
2028,DOM,0.29012
2029,DOM,0.29012
2030,DOM,0.29012
2031,DOM,0.29012
2032,DOM,0.29012
2033,DOM,0.29012
2034,DOM,0.29012
2035,DOM,0.29012
2036,DOM,0.29012
2037,DOM,0.29012
2038,DOM,0.29012
2039,DOM,0.29012
2040,DOM,0.29012
2041,DOM,0.29012
2042,DOM,0.29012
2043,DOM,0.29012
2044,DOM,0.29012
2045,DOM,0.29012
2046,DOM,0.29012
2047,DOM,0.29012
2048,DOM,0.29012
2049,DOM,0.29012
2050,DOM,0.29012
2020,DZA,0.109604
2021,DZA,0.109604
2022,DZA,0.109604
2023,DZA,0.109604
2024,DZA,0.109604
2025,DZA,0.109604
2026,DZA,0.109604
2027,DZA,0.109604
2028,DZA,0.109604
2029,DZA,0.109604
2030,DZA,0.109604
2031,DZA,0.109604
2032,DZA,0.109604
2033,DZA,0.109604
2034,DZA,0.109604
2035,DZA,0.109604
2036,DZA,0.109604
2037,DZA,0.109604
2038,DZA,0.109604
2039,DZA,0.109604
2040,DZA,0.109604
2041,DZA,0.109604
2042,DZA,0.109604
2043,DZA,0.109604
2044,DZA,0.109604
2045,DZA,0.109604
2046,DZA,0.109604
2047,DZA,0.109604
2048,DZA,0.109604
2049,DZA,0.109604
2050,DZA,0.109604
2020,ECU,0.360749
2021,ECU,0.360749
2022,ECU,0.360749
2023,ECU,0.360749
2024,ECU,0.360749
2025,ECU,0.360749
2026,ECU,0.360749
2027,ECU,0.360749
2028,ECU,0.360749
2029,ECU,0.360749
2030,ECU,0.360749
2031,ECU,0.360749
2032,ECU,0.360749
2033,ECU,0.360749
2034,ECU,0.360749
2035,ECU,0.360749
2036,ECU,0.360749
2037,ECU,0.360749
2038,ECU,0.360749
2039,ECU,0.360749
2040,ECU,0.360749
2041,ECU,0.360749
2042,ECU,0.360749
2043,ECU,0.360749
