,Nation,iso_code3,Year,frac_trns_pkm_dem_private_and_public_powered_bikes
584,Burkina Faso,BFA,2035,0.06551724137931035
585,Burkina Faso,BFA,2036,0.06448275862068965
586,Burkina Faso,BFA,2037,0.06344827586206897
587,Burkina Faso,BFA,2038,0.06241379310344827
588,Burkina Faso,BFA,2039,0.06137931034482759
589,Burkina Faso,BFA,2040,0.0603448275862069
590,Burkina Faso,BFA,2041,0.05931034482758621
591,Burkina Faso,BFA,2042,0.05827586206896552
592,Burkina Faso,BFA,2043,0.05724137931034483
593,Burkina Faso,BFA,2044,0.05620689655172414
594,Burkina Faso,BFA,2045,0.05517241379310345
595,Burkina Faso,BFA,2046,0.054137931034482764
596,Burkina Faso,BFA,2047,0.05310344827586207
597,Burkina Faso,BFA,2048,0.05206896551724138
598,Burkina Faso,BFA,2049,0.051034482758620686
599,Burkina Faso,BFA,2050,0.05
600,Bangladesh,BGD,2021,0.08
601,Bangladesh,BGD,2022,0.07896551724137932
602,Bangladesh,BGD,2023,0.07793103448275862
603,Bangladesh,BGD,2024,0.07689655172413794
604,Bangladesh,BGD,2025,0.07586206896551724
605,Bangladesh,BGD,2026,0.07482758620689656
606,Bangladesh,BGD,2027,0.07379310344827586
607,Bangladesh,BGD,2028,0.07275862068965518
608,Bangladesh,BGD,2029,0.07172413793103448
609,Bangladesh,BGD,2030,0.0706896551724138
610,Bangladesh,BGD,2031,0.0696551724137931
611,Bangladesh,BGD,2032,0.06862068965517241
612,Bangladesh,BGD,2033,0.06758620689655173
613,Bangladesh,BGD,2034,0.06655172413793103
614,Bangladesh,BGD,2035,0.06551724137931035
615,Bangladesh,BGD,2036,0.06448275862068965
616,Bangladesh,BGD,2037,0.06344827586206897
617,Bangladesh,BGD,2038,0.06241379310344827
618,Bangladesh,BGD,2039,0.06137931034482759
619,Bangladesh,BGD,2040,0.0603448275862069
620,Bangladesh,BGD,2041,0.05931034482758621
621,Bangladesh,BGD,2042,0.05827586206896552
622,Bangladesh,BGD,2043,0.05724137931034483
623,Bangladesh,BGD,2044,0.05620689655172414
624,Bangladesh,BGD,2045,0.05517241379310345
625,Bangladesh,BGD,2046,0.054137931034482764
626,Bangladesh,BGD,2047,0.05310344827586207
627,Bangladesh,BGD,2048,0.05206896551724138
628,Bangladesh,BGD,2049,0.051034482758620686
629,Bangladesh,BGD,2050,0.05
630,Bulgaria,BGR,2021,0.08
631,Bulgaria,BGR,2022,0.07896551724137932
632,Bulgaria,BGR,2023,0.07793103448275862
633,Bulgaria,BGR,2024,0.07689655172413794
634,Bulgaria,BGR,2025,0.07586206896551724
635,Bulgaria,BGR,2026,0.07482758620689656
636,Bulgaria,BGR,2027,0.07379310344827586
637,Bulgaria,BGR,2028,0.07275862068965518
638,Bulgaria,BGR,2029,0.07172413793103448
639,Bulgaria,BGR,2030,0.0706896551724138
640,Bulgaria,BGR,2031,0.0696551724137931
641,Bulgaria,BGR,2032,0.06862068965517241
642,Bulgaria,BGR,2033,0.06758620689655173
643,Bulgaria,BGR,2034,0.06655172413793103
644,Bulgaria,BGR,2035,0.06551724137931035
645,Bulgaria,BGR,2036,0.06448275862068965
646,Bulgaria,BGR,2037,0.06344827586206897
647,Bulgaria,BGR,2038,0.06241379310344827
648,Bulgaria,BGR,2039,0.06137931034482759
649,Bulgaria,BGR,2040,0.0603448275862069
650,Bulgaria,BGR,2041,0.05931034482758621
651,Bulgaria,BGR,2042,0.05827586206896552
652,Bulgaria,BGR,2043,0.05724137931034483
653,Bulgaria,BGR,2044,0.05620689655172414
654,Bulgaria,BGR,2045,0.05517241379310345
655,Bulgaria,BGR,2046,0.054137931034482764
656,Bulgaria,BGR,2047,0.05310344827586207
657,Bulgaria,BGR,2048,0.05206896551724138
658,Bulgaria,BGR,2049,0.051034482758620686
659,Bulgaria,BGR,2050,0.05
660,Bahrain,BHR,2021,0.08
661,Bahrain,BHR,2022,0.07896551724137932
662,Bahrain,BHR,2023,0.07793103448275862
663,Bahrain,BHR,2024,0.07689655172413794
664,Bahrain,BHR,2025,0.07586206896551724
665,Bahrain,BHR,2026,0.07482758620689656
666,Bahrain,BHR,2027,0.07379310344827586
667,Bahrain,BHR,2028,0.07275862068965518
668,Bahrain,BHR,2029,0.07172413793103448
669,Bahrain,BHR,2030,0.0706896551724138
670,Bahrain,BHR,2031,0.0696551724137931
671,Bahrain,BHR,2032,0.06862068965517241
672,Bahrain,BHR,2033,0.06758620689655173
673,Bahrain,BHR,2034,0.06655172413793103
674,Bahrain,BHR,2035,0.06551724137931035
675,Bahrain,BHR,2036,0.06448275862068965
676,Bahrain,BHR,2037,0.06344827586206897
677,Bahrain,BHR,2038,0.06241379310344827
678,Bahrain,BHR,2039,0.06137931034482759
679,Bahrain,BHR,2040,0.0603448275862069
680,Bahrain,BHR,2041,0.05931034482758621
681,Bahrain,BHR,2042,0.05827586206896552
682,Bahrain,BHR,2043,0.05724137931034483
683,Bahrain,BHR,2044,0.05620689655172414
684,Bahrain,BHR,2045,0.05517241379310345
685,Bahrain,BHR,2046,0.054137931034482764
686,Bahrain,BHR,2047,0.05310344827586207
687,Bahrain,BHR,2048,0.05206896551724138
688,Bahrain,BHR,2049,0.051034482758620686
689,Bahrain,BHR,2050,0.05
690,"Bahamas, The",BHS,2021,0.08
691,"Bahamas, The",BHS,2022,0.07896551724137932
692,"Bahamas, The",BHS,2023,0.07793103448275862
693,"Bahamas, The",BHS,2024,0.07689655172413794
694,"Bahamas, The",BHS,2025,0.07586206896551724
695,"Bahamas, The",BHS,2026,0.07482758620689656
696,"Bahamas, The",BHS,2027,0.07379310344827586
697,"Bahamas, The",BHS,2028,0.07275862068965518
698,"Bahamas, The",BHS,2029,0.07172413793103448
699,"Bahamas, The",BHS,2030,0.0706896551724138
700,"Bahamas, The",BHS,2031,0.0696551724137931
701,"Bahamas, The",BHS,2032,0.06862068965517241
702,"Bahamas, The",BHS,2033,0.06758620689655173
703,"Bahamas, The",BHS,2034,0.06655172413793103
704,"Bahamas, The",BHS,2035,0.06551724137931035
705,"Bahamas, The",BHS,2036,0.06448275862068965
706,"Bahamas, The",BHS,2037,0.06344827586206897
707,"Bahamas, The",BHS,2038,0.06241379310344827
708,"Bahamas, The",BHS,2039,0.06137931034482759
709,"Bahamas, The",BHS,2040,0.0603448275862069
710,"Bahamas, The",BHS,2041,0.05931034482758621
711,"Bahamas, The",BHS,2042,0.05827586206896552
712,"Bahamas, The",BHS,2043,0.05724137931034483
713,"Bahamas, The",BHS,2044,0.05620689655172414
714,"Bahamas, The",BHS,2045,0.05517241379310345
715,"Bahamas, The",BHS,2046,0.054137931034482764
716,"Bahamas, The",BHS,2047,0.05310344827586207
717,"Bahamas, The",BHS,2048,0.05206896551724138
718,"Bahamas, The",BHS,2049,0.051034482758620686
719,"Bahamas, The",BHS,2050,0.05
720,Bosnia and Herzegovina,BIH,2021,0.08
721,Bosnia and Herzegovina,BIH,2022,0.07896551724137932
722,Bosnia and Herzegovina,BIH,2023,0.07793103448275862
723,Bosnia and Herzegovina,BIH,2024,0.07689655172413794
724,Bosnia and Herzegovina,BIH,2025,0.07586206896551724
725,Bosnia and Herzegovina,BIH,2026,0.07482758620689656
726,Bosnia and Herzegovina,BIH,2027,0.07379310344827586
727,Bosnia and Herzegovina,BIH,2028,0.07275862068965518
728,Bosnia and Herzegovina,BIH,2029,0.07172413793103448
729,Bosnia and Herzegovina,BIH,2030,0.0706896551724138
730,Bosnia and Herzegovina,BIH,2031,0.0696551724137931
731,Bosnia and Herzegovina,BIH,2032,0.06862068965517241
732,Bosnia and Herzegovina,BIH,2033,0.06758620689655173
733,Bosnia and Herzegovina,BIH,2034,0.06655172413793103
734,Bosnia and Herzegovina,BIH,2035,0.06551724137931035
735,Bosnia and Herzegovina,BIH,2036,0.06448275862068965
736,Bosnia and Herzegovina,BIH,2037,0.06344827586206897
737,Bosnia and Herzegovina,BIH,2038,0.06241379310344827
738,Bosnia and Herzegovina,BIH,2039,0.06137931034482759
739,Bosnia and Herzegovina,BIH,2040,0.0603448275862069
740,Bosnia and Herzegovina,BIH,2041,0.05931034482758621
741,Bosnia and Herzegovina,BIH,2042,0.05827586206896552
742,Bosnia and Herzegovina,BIH,2043,0.05724137931034483
743,Bosnia and Herzegovina,BIH,2044,0.05620689655172414
744,Bosnia and Herzegovina,BIH,2045,0.05517241379310345
745,Bosnia and Herzegovina,BIH,2046,0.054137931034482764
746,Bosnia and Herzegovina,BIH,2047,0.05310344827586207
747,Bosnia and Herzegovina,BIH,2048,0.05206896551724138
748,Bosnia and Herzegovina,BIH,2049,0.051034482758620686
749,Bosnia and Herzegovina,BIH,2050,0.05
750,Belarus,BLR,2021,0.08
751,Belarus,BLR,2022,0.07896551724137932
752,Belarus,BLR,2023,0.07793103448275862
753,Belarus,BLR,2024,0.07689655172413794
754,Belarus,BLR,2025,0.07586206896551724
755,Belarus,BLR,2026,0.07482758620689656
756,Belarus,BLR,2027,0.07379310344827586
757,Belarus,BLR,2028,0.07275862068965518
758,Belarus,BLR,2029,0.07172413793103448
759,Belarus,BLR,2030,0.0706896551724138
760,Belarus,BLR,2031,0.0696551724137931
761,Belarus,BLR,2032,0.06862068965517241
762,Belarus,BLR,2033,0.06758620689655173
763,Belarus,BLR,2034,0.06655172413793103
764,Belarus,BLR,2035,0.06551724137931035
765,Belarus,BLR,2036,0.06448275862068965
766,Belarus,BLR,2037,0.06344827586206897
767,Belarus,BLR,2038,0.06241379310344827
768,Belarus,BLR,2039,0.06137931034482759
769,Belarus,BLR,2040,0.0603448275862069
770,Belarus,BLR,2041,0.05931034482758621
771,Belarus,BLR,2042,0.05827586206896552
772,Belarus,BLR,2043,0.05724137931034483
773,Belarus,BLR,2044,0.05620689655172414
774,Belarus,BLR,2045,0.05517241379310345
775,Belarus,BLR,2046,0.054137931034482764
776,Belarus,BLR,2047,0.05310344827586207
777,Belarus,BLR,2048,0.05206896551724138
778,Belarus,BLR,2049,0.051034482758620686
779,Belarus,BLR,2050,0.05
780,Belize,BLZ,2021,0.08
781,Belize,BLZ,2022,0.07896551724137932
782,Belize,BLZ,2023,0.07793103448275862
783,Belize,BLZ,2024,0.07689655172413794
784,Belize,BLZ,2025,0.07586206896551724
785,Belize,BLZ,2026,0.07482758620689656
786,Belize,BLZ,2027,0.07379310344827586
787,Belize,BLZ,2028,0.07275862068965518
788,Belize,BLZ,2029,0.07172413793103448
789,Belize,BLZ,2030,0.0706896551724138
790,Belize,BLZ,2031,0.0696551724137931
791,Belize,BLZ,2032,0.06862068965517241
792,Belize,BLZ,2033,0.06758620689655173
793,Belize,BLZ,2034,0.06655172413793103
794,Belize,BLZ,2035,0.06551724137931035
795,Belize,BLZ,2036,0.06448275862068965
796,Belize,BLZ,2037,0.06344827586206897
797,Belize,BLZ,2038,0.06241379310344827
798,Belize,BLZ,2039,0.06137931034482759
799,Belize,BLZ,2040,0.0603448275862069
800,Belize,BLZ,2041,0.05931034482758621
801,Belize,BLZ,2042,0.05827586206896552
802,Belize,BLZ,2043,0.05724137931034483
803,Belize,BLZ,2044,0.05620689655172414
804,Belize,BLZ,2045,0.05517241379310345
805,Belize,BLZ,2046,0.054137931034482764
806,Belize,BLZ,2047,0.05310344827586207
807,Belize,BLZ,2048,0.05206896551724138
808,Belize,BLZ,2049,0.051034482758620686
809,Belize,BLZ,2050,0.05
810,Bermuda,BMU,2021,0.08
811,Bermuda,BMU,2022,0.07896551724137932
812,Bermuda,BMU,2023,0.07793103448275862
813,Bermuda,BMU,2024,0.07689655172413794
814,Bermuda,BMU,2025,0.07586206896551724
815,Bermuda,BMU,2026,0.07482758620689656
816,Bermuda,BMU,2027,0.07379310344827586
817,Bermuda,BMU,2028,0.07275862068965518
818,Bermuda,BMU,2029,0.07172413793103448
819,Bermuda,BMU,2030,0.0706896551724138
820,Bermuda,BMU,2031,0.0696551724137931
821,Bermuda,BMU,2032,0.06862068965517241
822,Bermuda,BMU,2033,0.06758620689655173
823,Bermuda,BMU,2034,0.06655172413793103
824,Bermuda,BMU,2035,0.06551724137931035
825,Bermuda,BMU,2036,0.06448275862068965
826,Bermuda,BMU,2037,0.06344827586206897
827,Bermuda,BMU,2038,0.06241379310344827
828,Bermuda,BMU,2039,0.06137931034482759
829,Bermuda,BMU,2040,0.0603448275862069
830,Bermuda,BMU,2041,0.05931034482758621
831,Bermuda,BMU,2042,0.05827586206896552
832,Bermuda,BMU,2043,0.05724137931034483
833,Bermuda,BMU,2044,0.05620689655172414
834,Bermuda,BMU,2045,0.05517241379310345
835,Bermuda,BMU,2046,0.054137931034482764
836,Bermuda,BMU,2047,0.05310344827586207
837,Bermuda,BMU,2048,0.05206896551724138
838,Bermuda,BMU,2049,0.051034482758620686
839,Bermuda,BMU,2050,0.05
840,Bolivia,BOL,2021,0.08
841,Bolivia,BOL,2022,0.07896551724137932
842,Bolivia,BOL,2023,0.07793103448275862
843,Bolivia,BOL,2024,0.07689655172413794
844,Bolivia,BOL,2025,0.07586206896551724
845,Bolivia,BOL,2026,0.07482758620689656
846,Bolivia,BOL,2027,0.07379310344827586
847,Bolivia,BOL,2028,0.07275862068965518
848,Bolivia,BOL,2029,0.07172413793103448
849,Bolivia,BOL,2030,0.0706896551724138
850,Bolivia,BOL,2031,0.0696551724137931
851,Bolivia,BOL,2032,0.06862068965517241
852,Bolivia,BOL,2033,0.06758620689655173
853,Bolivia,BOL,2034,0.06655172413793103
854,Bolivia,BOL,2035,0.06551724137931035
855,Bolivia,BOL,2036,0.06448275862068965
856,Bolivia,BOL,2037,0.06344827586206897
857,Bolivia,BOL,2038,0.06241379310344827
858,Bolivia,BOL,2039,0.06137931034482759
859,Bolivia,BOL,2040,0.0603448275862069
860,Bolivia,BOL,2041,0.05931034482758621
861,Bolivia,BOL,2042,0.05827586206896552
862,Bolivia,BOL,2043,0.05724137931034483
863,Bolivia,BOL,2044,0.05620689655172414
864,Bolivia,BOL,2045,0.05517241379310345
865,Bolivia,BOL,2046,0.054137931034482764
866,Bolivia,BOL,2047,0.05310344827586207
867,Bolivia,BOL,2048,0.05206896551724138
868,Bolivia,BOL,2049,0.051034482758620686
869,Bolivia,BOL,2050,0.05
870,Brazil,BRA,2021,0.08
871,Brazil,BRA,2022,0.07896551724137932
872,Brazil,BRA,2023,0.07793103448275862
873,Brazil,BRA,2024,0.07689655172413794
874,Brazil,BRA,2025,0.07586206896551724
875,Brazil,BRA,2026,0.07482758620689656
876,Brazil,BRA,2027,0.07379310344827586
877,Brazil,BRA,2028,0.07275862068965518
878,Brazil,BRA,2029,0.07172413793103448
879,Brazil,BRA,2030,0.0706896551724138
880,Brazil,BRA,2031,0.0696551724137931
881,Brazil,BRA,2032,0.06862068965517241
882,Brazil,BRA,2033,0.06758620689655173
883,Brazil,BRA,2034,0.06655172413793103
884,Brazil,BRA,2035,0.06551724137931035
885,Brazil,BRA,2036,0.06448275862068965
886,Brazil,BRA,2037,0.06344827586206897
887,Brazil,BRA,2038,0.06241379310344827
888,Brazil,BRA,2039,0.06137931034482759
889,Brazil,BRA,2040,0.0603448275862069
890,Brazil,BRA,2041,0.05931034482758621
891,Brazil,BRA,2042,0.05827586206896552
892,Brazil,BRA,2043,0.05724137931034483
893,Brazil,BRA,2044,0.05620689655172414
894,Brazil,BRA,2045,0.05517241379310345
895,Brazil,BRA,2046,0.054137931034482764
896,Brazil,BRA,2047,0.05310344827586207
897,Brazil,BRA,2048,0.05206896551724138
898,Brazil,BRA,2049,0.051034482758620686
899,Brazil,BRA,2050,0.05
900,Barbados,BRB,2021,0.08
901,Barbados,BRB,2022,0.07896551724137932
902,Barbados,BRB,2023,0.07793103448275862
903,Barbados,BRB,2024,0.07689655172413794
904,Barbados,BRB,2025,0.07586206896551724
905,Barbados,BRB,2026,0.07482758620689656
906,Barbados,BRB,2027,0.07379310344827586
907,Barbados,BRB,2028,0.07275862068965518
908,Barbados,BRB,2029,0.07172413793103448
909,Barbados,BRB,2030,0.0706896551724138
910,Barbados,BRB,2031,0.0696551724137931
911,Barbados,BRB,2032,0.06862068965517241
912,Barbados,BRB,2033,0.06758620689655173
913,Barbados,BRB,2034,0.06655172413793103
914,Barbados,BRB,2035,0.06551724137931035
915,Barbados,BRB,2036,0.06448275862068965
916,Barbados,BRB,2037,0.06344827586206897
917,Barbados,BRB,2038,0.06241379310344827
918,Barbados,BRB,2039,0.06137931034482759
919,Barbados,BRB,2040,0.0603448275862069
920,Barbados,BRB,2041,0.05931034482758621
921,Barbados,BRB,2042,0.05827586206896552
922,Barbados,BRB,2043,0.05724137931034483
923,Barbados,BRB,2044,0.05620689655172414
924,Barbados,BRB,2045,0.05517241379310345
925,Barbados,BRB,2046,0.054137931034482764
926,Barbados,BRB,2047,0.05310344827586207
927,Barbados,BRB,2048,0.05206896551724138
928,Barbados,BRB,2049,0.051034482758620686
929,Barbados,BRB,2050,0.05
930,Brunei Darussalam,BRN,2021,0.08
931,Brunei Darussalam,BRN,2022,0.07896551724137932
932,Brunei Darussalam,BRN,2023,0.07793103448275862
933,Brunei Darussalam,BRN,2024,0.07689655172413794
934,Brunei Darussalam,BRN,2025,0.07586206896551724
935,Brunei Darussalam,BRN,2026,0.07482758620689656
936,Brunei Darussalam,BRN,2027,0.07379310344827586
937,Brunei Darussalam,BRN,2028,0.07275862068965518
938,Brunei Darussalam,BRN,2029,0.07172413793103448
939,Brunei Darussalam,BRN,2030,0.0706896551724138
940,Brunei Darussalam,BRN,2031,0.0696551724137931
941,Brunei Darussalam,BRN,2032,0.06862068965517241
942,Brunei Darussalam,BRN,2033,0.06758620689655173
943,Brunei Darussalam,BRN,2034,0.06655172413793103
944,Brunei Darussalam,BRN,2035,0.06551724137931035
945,Brunei Darussalam,BRN,2036,0.06448275862068965
946,Brunei Darussalam,BRN,2037,0.06344827586206897
947,Brunei Darussalam,BRN,2038,0.06241379310344827
948,Brunei Darussalam,BRN,2039,0.06137931034482759
949,Brunei Darussalam,BRN,2040,0.0603448275862069
950,Brunei Darussalam,BRN,2041,0.05931034482758621
951,Brunei Darussalam,BRN,2042,0.05827586206896552
952,Brunei Darussalam,BRN,2043,0.05724137931034483
953,Brunei Darussalam,BRN,2044,0.05620689655172414
954,Brunei Darussalam,BRN,2045,0.05517241379310345
955,Brunei Darussalam,BRN,2046,0.054137931034482764
956,Brunei Darussalam,BRN,2047,0.05310344827586207
957,Brunei Darussalam,BRN,2048,0.05206896551724138
958,Brunei Darussalam,BRN,2049,0.051034482758620686
959,Brunei Darussalam,BRN,2050,0.05
960,Bhutan,BTN,2021,0.08
961,Bhutan,BTN,2022,0.07896551724137932
962,Bhutan,BTN,2023,0.07793103448275862
963,Bhutan,BTN,2024,0.07689655172413794
964,Bhutan,BTN,2025,0.07586206896551724
965,Bhutan,BTN,2026,0.07482758620689656
966,Bhutan,BTN,2027,0.07379310344827586
967,Bhutan,BTN,2028,0.07275862068965518
968,Bhutan,BTN,2029,0.07172413793103448
969,Bhutan,BTN,2030,0.0706896551724138
970,Bhutan,BTN,2031,0.0696551724137931
971,Bhutan,BTN,2032,0.06862068965517241
972,Bhutan,BTN,2033,0.06758620689655173
973,Bhutan,BTN,2034,0.06655172413793103
974,Bhutan,BTN,2035,0.06551724137931035
975,Bhutan,BTN,2036,0.06448275862068965
976,Bhutan,BTN,2037,0.06344827586206897
977,Bhutan,BTN,2038,0.06241379310344827
978,Bhutan,BTN,2039,0.06137931034482759
979,Bhutan,BTN,2040,0.0603448275862069
980,Bhutan,BTN,2041,0.05931034482758621
981,Bhutan,BTN,2042,0.05827586206896552
982,Bhutan,BTN,2043,0.05724137931034483
983,Bhutan,BTN,2044,0.05620689655172414
984,Bhutan,BTN,2045,0.05517241379310345
985,Bhutan,BTN,2046,0.054137931034482764
986,Bhutan,BTN,2047,0.05310344827586207
987,Bhutan,BTN,2048,0.05206896551724138
988,Bhutan,BTN,2049,0.051034482758620686
989,Bhutan,BTN,2050,0.05
990,Botswana,BWA,2021,0.08
991,Botswana,BWA,2022,0.07896551724137932
992,Botswana,BWA,2023,0.07793103448275862
993,Botswana,BWA,2024,0.07689655172413794
994,Botswana,BWA,2025,0.07586206896551724
995,Botswana,BWA,2026,0.07482758620689656
996,Botswana,BWA,2027,0.07379310344827586
997,Botswana,BWA,2028,0.07275862068965518
998,Botswana,BWA,2029,0.07172413793103448
999,Botswana,BWA,2030,0.0706896551724138
1000,Botswana,BWA,2031,0.0696551724137931
1001,Botswana,BWA,2032,0.06862068965517241
1002,Botswana,BWA,2033,0.06758620689655173
1003,Botswana,BWA,2034,0.06655172413793103
1004,Botswana,BWA,2035,0.06551724137931035
1005,Botswana,BWA,2036,0.06448275862068965
1006,Botswana,BWA,2037,0.06344827586206897
1007,Botswana,BWA,2038,0.06241379310344827
1008,Botswana,BWA,2039,0.06137931034482759
1009,Botswana,BWA,2040,0.0603448275862069
1010,Botswana,BWA,2041,0.05931034482758621
1011,Botswana,BWA,2042,0.05827586206896552
1012,Botswana,BWA,2043,0.05724137931034483
1013,Botswana,BWA,2044,0.05620689655172414
1014,Botswana,BWA,2045,0.05517241379310345
1015,Botswana,BWA,2046,0.054137931034482764
1016,Botswana,BWA,2047,0.05310344827586207
1017,Botswana,BWA,2048,0.05206896551724138
1018,Botswana,BWA,2049,0.051034482758620686
1019,Botswana,BWA,2050,0.05
1020,Central African Republic,CAF,2021,0.08
1021,Central African Republic,CAF,2022,0.07896551724137932
1022,Central African Republic,CAF,2023,0.07793103448275862
1023,Central African Republic,CAF,2024,0.07689655172413794
1024,Central African Republic,CAF,2025,0.07586206896551724
1025,Central African Republic,CAF,2026,0.07482758620689656
1026,Central African Republic,CAF,2027,0.07379310344827586
1027,Central African Republic,CAF,2028,0.07275862068965518
1028,Central African Republic,CAF,2029,0.07172413793103448
1029,Central African Republic,CAF,2030,0.0706896551724138
1030,Central African Republic,CAF,2031,0.0696551724137931
1031,Central African Republic,CAF,2032,0.06862068965517241
