,Nation,iso_code3,Year,consumpinit_inen_energy_tj_per_tonne_production_rubber_and_leather
615,Peru,PER,2020,0.2560932660112646
616,Peru,PER,2021,0.2560932551122167
617,Peru,PER,2022,0.2428691147767144
618,Peru,PER,2023,0.23032784243606141
619,Peru,PER,2024,0.218434176161199
620,Peru,PER,2025,0.2071546748781219
621,Peru,PER,2026,0.19645762434259237
622,Peru,PER,2027,0.18631294797012235
623,Peru,PER,2028,0.1766921222705213
624,Peru,PER,2029,0.16756809664923253
625,Peru,PER,2030,0.15891521734996514
626,Peru,PER,2031,0.15070915532477824
627,Peru,PER,2032,0.14292683782880755
628,Peru,PER,2033,0.1355463835473016
629,Peru,PER,2034,0.1285470410725694
630,Peru,PER,2035,0.12190913055785327
631,Peru,PER,2036,0.11561398838407871
632,Peru,PER,2037,0.10964391468390153
633,Peru,PER,2038,0.1039821235755085
634,Peru,PER,2039,0.09861269596624346
635,Peru,PER,2040,0.09352053479335971
636,Peru,PER,2041,0.08869132257604956
637,Peru,PER,2042,0.0841114811594017
638,Peru,PER,2043,0.07976813353710109
639,Peru,PER,2044,0.07564906764552376
640,Peru,PER,2045,0.07174270202743697
641,Peru,PER,2046,0.06803805326875224
642,Peru,PER,2047,0.06452470511678304
643,Peru,PER,2048,0.06119277919316851
644,Peru,PER,2049,0.05803290721912803
645,Peru,PER,2050,0.05503620467494474
646,Switzerland,CHE,2017,0.012367947296609241
647,Switzerland,CHE,2018,0.010206388358286193
648,Switzerland,CHE,2019,0.00718682832433295
649,Switzerland,CHE,2020,0.008084299760264415
650,Switzerland,CHE,2021,0.008084300739600609
651,Switzerland,CHE,2022,0.0074573624493241225
652,Switzerland,CHE,2023,0.006879043283010915
653,Switzerland,CHE,2024,0.0063455728229793035
654,Switzerland,CHE,2025,0.0058534730477970125
655,Switzerland,CHE,2026,0.005399535656924225
656,Switzerland,CHE,2027,0.0049808011538327
657,Switzerland,CHE,2028,0.0045945395512311665
658,Switzerland,CHE,2029,0.004238232572602013
659,Switzerland,CHE,2030,0.003909557234010838
660,Switzerland,CHE,2031,0.003606370699147982
661,Switzerland,CHE,2032,0.0033266963088631495
662,Switzerland,CHE,2033,0.003068710694110923
663,Switzerland,CHE,2034,0.0028307318882885594
664,Switzerland,CHE,2035,0.0026112083614631123
665,Switzerland,CHE,2036,0.002408708904995315
666,Switzerland,CHE,2037,0.0022219133006118417
667,Switzerland,CHE,2038,0.0020496037130918535
668,Switzerland,CHE,2039,0.0018906567504515673
669,Switzerland,CHE,2040,0.0017440361398622657
670,Switzerland,CHE,2041,0.0016087859715515271
671,Switzerland,CHE,2042,0.0014840244666405756
672,Switzerland,CHE,2043,0.001368938228286452
673,Switzerland,CHE,2044,0.0012627769386486282
674,Switzerland,CHE,2045,0.0011648484671063846
675,Switzerland,CHE,2046,0.001074514357834377
676,Switzerland,CHE,2047,0.0009911856673171708
677,Switzerland,CHE,2048,0.0009143191246648904
678,Switzerland,CHE,2049,0.0008434135896967821
679,Switzerland,CHE,2050,0.0007780067857006981
680,Maldives,MDV,2017,46.12179767265694
681,Maldives,MDV,2018,55.971244326726925
682,Maldives,MDV,2019,50.76997663761563
683,Maldives,MDV,2020,66.14529361660585
684,Maldives,MDV,2021,66.14527905577712
685,Maldives,MDV,2022,65.96686671722513
686,Maldives,MDV,2023,65.78893560670696
687,Maldives,MDV,2024,65.61148442621497
688,Maldives,MDV,2025,65.43451188124382
689,Maldives,MDV,2026,65.25801668077918
690,Maldives,MDV,2027,65.08199753728987
691,Maldives,MDV,2028,64.90645316671618
692,Maldives,MDV,2029,64.73138228846358
693,Maldives,MDV,2030,64.55678362538974
694,Maldives,MDV,2031,64.38265590379874
695,Maldives,MDV,2032,64.20899785342966
696,Maldives,MDV,2033,64.03580820744658
697,Maldives,MDV,2034,63.86308570243308
698,Maldives,MDV,2035,63.69082907837832
699,Maldives,MDV,2036,63.519037078671396
700,Maldives,MDV,2037,63.34770845008977
701,Maldives,MDV,2038,63.176841942792734
702,Maldives,MDV,2039,63.0064363103087
703,Maldives,MDV,2040,62.836490309529495
704,Maldives,MDV,2041,62.667002700700245
705,Maldives,MDV,2042,62.497972247409464
706,Maldives,MDV,2043,62.32939771658005
707,Maldives,MDV,2044,62.161277878461725
708,Maldives,MDV,2045,61.993611506621214
709,Maldives,MDV,2046,61.826397377933034
710,Maldives,MDV,2047,61.65963427257006
711,Maldives,MDV,2048,61.493320973996845
712,Maldives,MDV,2049,61.32745626895836
713,Maldives,MDV,2050,61.162038947472126
714,Norway,NOR,2017,0.015530961993898185
715,Norway,NOR,2018,0.014366390830569224
716,Norway,NOR,2019,0.014879040907074316
717,Norway,NOR,2020,0.013293286067386674
718,Norway,NOR,2021,0.013293286842384283
719,Norway,NOR,2022,0.013184624777661552
720,Norway,NOR,2023,0.013076850939037444
721,Norway,NOR,2024,0.012969958065968889
722,Norway,NOR,2025,0.012863938957261947
723,Norway,NOR,2026,0.01275878647058677
724,Norway,NOR,2027,0.012654493521996397
725,Norway,NOR,2028,0.012551053085449394
726,Norway,NOR,2029,0.01244845819233681
727,Norway,NOR,2030,0.012346701931012437
728,Norway,NOR,2031,0.012245777446327261
729,Norway,NOR,2032,0.012145677939167746
730,Norway,NOR,2033,0.012046396665997654
731,Norway,NOR,2034,0.01194792693840382
732,Norway,NOR,2035,0.011850262122645557
733,Norway,NOR,2036,0.011753395639207725
734,Norway,NOR,2037,0.011657320962357531
735,Norway,NOR,2038,0.011562031619704767
736,Norway,NOR,2039,0.011467521191766025
737,Norway,NOR,2040,0.011373783311531906
738,Norway,NOR,2041,0.011280811664038428
739,Norway,NOR,2042,0.011188599985941333
740,Norway,NOR,2043,0.011097142065094203
741,Norway,NOR,2044,0.011006431740130038
742,Norway,NOR,2045,0.010916462900046128
743,Norway,NOR,2046,0.010827229483792292
744,Norway,NOR,2047,0.010738725479862715
745,Norway,NOR,2048,0.010650944925890771
746,Norway,NOR,2049,0.010563881908247514
747,Norway,NOR,2050,0.010477530561643206
748,Kuwait,KWT,2017,4.397676692457541
749,Kuwait,KWT,2018,3.778476199519841
750,Kuwait,KWT,2019,3.4739352541956974
751,Kuwait,KWT,2020,3.368167094079229
752,Kuwait,KWT,2021,3.3681671318785225
753,Kuwait,KWT,2022,3.309096628637394
754,Kuwait,KWT,2023,3.2510620966579435
755,Kuwait,KWT,2024,3.194045367202881
756,Kuwait,KWT,2025,3.138028590176009
757,Kuwait,KWT,2026,3.0829942285339373
758,Kuwait,KWT,2027,3.02892505279578
759,Kuwait,KWT,2028,2.97580413564921
760,Kuwait,KWT,2029,2.923614846651023
761,Kuwait,KWT,2030,2.8723408470206535
762,Kuwait,KWT,2031,2.821966084525144
763,Kuwait,KWT,2032,2.7724747884535845
764,Kuwait,KWT,2033,2.723851464679871
765,Kuwait,KWT,2034,2.6760808908120097
766,Kuwait,KWT,2035,2.6291481114264177
767,Kuwait,KWT,2036,2.583038433385958
768,Kuwait,KWT,2037,2.537737421239858
769,Kuwait,KWT,2038,2.4932308927046054
770,Kuwait,KWT,2039,2.4495049142237595
771,Kuwait,KWT,2040,2.406545796605948
772,Kuwait,KWT,2041,2.364340090739137
773,Kuwait,KWT,2042,2.322874583380167
774,Kuwait,KWT,2043,2.2821362930181386
775,Kuwait,KWT,2044,2.2421124658103095
776,Kuwait,KWT,2045,2.2027905715892335
777,Kuwait,KWT,2046,2.1641582999400453
778,Kuwait,KWT,2047,2.1262035563464163
779,Kuwait,KWT,2048,2.088914458404176
780,Kuwait,KWT,2049,2.052279332101281
781,Kuwait,KWT,2050,2.016286708163115
782,Jamaica,JAM,2017,6.924271154350673
783,Jamaica,JAM,2018,7.732807003412422
784,Jamaica,JAM,2019,7.335250709810383
785,Jamaica,JAM,2020,6.093930106910037
786,Jamaica,JAM,2021,6.093929773765098
787,Jamaica,JAM,2022,5.7453144489331205
788,Jamaica,JAM,2023,5.416642354367918
789,Jamaica,JAM,2024,5.106772598074394
790,Jamaica,JAM,2025,4.814629555044081
791,Jamaica,JAM,2026,4.53919913352803
792,Jamaica,JAM,2027,4.279525254904702
793,Jamaica,JAM,2028,4.034706534924034
794,Jamaica,JAM,2029,3.8038931548077217
795,Jamaica,JAM,2030,3.5862839113441005
796,Jamaica,JAM,2031,3.3811234357384854
797,Jamaica,JAM,2032,3.1876995715644347
798,Jamaica,JAM,2033,3.005340902714685
799,Jamaica,JAM,2034,2.8334144227704665
800,Jamaica,JAM,2035,2.6713233376992007
801,Jamaica,JAM,2036,2.5185049942531683
802,Jamaica,JAM,2037,2.3744289268783336
803,Jamaica,JAM,2038,2.2385950163535164
804,Jamaica,JAM,2039,2.110531753768339
805,Jamaica,JAM,2040,1.9897946038136975
806,Jamaica,JAM,2041,1.8759644617034767
807,Jamaica,JAM,2042,1.7686461983710895
808,Jamaica,JAM,2043,1.6674672888909736
809,Jamaica,JAM,2044,1.5720765193639004
810,Jamaica,JAM,2045,1.4821427677774994
811,Jamaica,JAM,2046,1.3973538546100828
812,Jamaica,JAM,2047,1.3174154591879252
813,Jamaica,JAM,2048,1.2420500980344935
814,Jamaica,JAM,2049,1.1709961616652285
815,Jamaica,JAM,2050,1.1040070064843848
816,Tunisia,TUN,2017,0.2090119301669276
817,Tunisia,TUN,2018,0.21233684084363771
818,Tunisia,TUN,2019,0.21590476776077544
819,Tunisia,TUN,2020,0.21563589147269707
820,Tunisia,TUN,2021,0.21563580635020432
821,Tunisia,TUN,2022,0.2157636690872056
822,Tunisia,TUN,2023,0.21589160764129706
823,Tunisia,TUN,2024,0.21601962205743686
824,Tunisia,TUN,2025,0.21614771238060665
825,Tunisia,TUN,2026,0.21627587865581385
826,Tunisia,TUN,2027,0.21640412092810013
827,Tunisia,TUN,2028,0.2165324392425221
828,Tunisia,TUN,2029,0.21666083364417496
829,Tunisia,TUN,2030,0.21678930417817321
830,Tunisia,TUN,2031,0.21691785088965698
831,Tunisia,TUN,2032,0.21704647382380074
832,Tunisia,TUN,2033,0.2171751730258004
833,Tunisia,TUN,2034,0.21730394854087742
834,Tunisia,TUN,2035,0.21743280041428342
835,Tunisia,TUN,2036,0.2175617286912935
836,Tunisia,TUN,2037,0.217690733417217
837,Tunisia,TUN,2038,0.21781981463738045
838,Tunisia,TUN,2039,0.2179489723971425
839,Tunisia,TUN,2040,0.2180782067418875
840,Tunisia,TUN,2041,0.2182075177170276
841,Tunisia,TUN,2042,0.21833690536800063
842,Tunisia,TUN,2043,0.21846636974027453
843,Tunisia,TUN,2044,0.21859591087933858
844,Tunisia,TUN,2045,0.2187255288307142
845,Tunisia,TUN,2046,0.21885522363994633
846,Tunisia,TUN,2047,0.21898499535260996
847,Tunisia,TUN,2048,0.21911484401430578
848,Tunisia,TUN,2049,0.21924476967065792
849,Tunisia,TUN,2050,0.21937477236732503
850,"Macao SAR, China",MAC,2017,0.6057886295340263
851,"Macao SAR, China",MAC,2018,0.4661620050260507
852,"Macao SAR, China",MAC,2019,0.3980793121893432
853,"Macao SAR, China",MAC,2020,0.8386036028777167
854,"Macao SAR, China",MAC,2021,0.838603867178829
855,"Macao SAR, China",MAC,2022,0.7758197258145922
856,"Macao SAR, China",MAC,2023,0.7177360736337766
857,"Macao SAR, China",MAC,2024,0.6640009969511124
858,"Macao SAR, China",MAC,2025,0.6142889289650503
859,"Macao SAR, China",MAC,2026,0.5682986772334757
860,"Macao SAR, China",MAC,2027,0.5257515988273539
861,"Macao SAR, China",MAC,2028,0.4863899121059528
862,"Macao SAR, China",MAC,2029,0.4499751348851791
863,"Macao SAR, China",MAC,2030,0.4162866395362812
864,"Macao SAR, China",MAC,2031,0.3851203162606535
865,"Macao SAR, China",MAC,2032,0.35628733644183885
866,"Macao SAR, China",MAC,2033,0.32961300858224596
867,"Macao SAR, China",MAC,2034,0.3049357198929665
868,"Macao SAR, China",MAC,2035,0.28210595712407843
869,"Macao SAR, China",MAC,2036,0.26098540070289833
870,"Macao SAR, China",MAC,2037,0.241446086691796
871,"Macao SAR, China",MAC,2038,0.22336963148810676
872,"Macao SAR, China",MAC,2039,0.20664651456878616
873,"Macao SAR, China",MAC,2040,0.19117541493415224
874,"Macao SAR, China",MAC,2041,0.17686259723040063
875,"Macao SAR, China",MAC,2042,0.16362134383156415
876,"Macao SAR, China",MAC,2043,0.1513714294400579
877,"Macao SAR, China",MAC,2044,0.14003863502254302
878,"Macao SAR, China",MAC,2045,0.1295542981361799
879,"Macao SAR, China",MAC,2046,0.11985489692081273
880,"Macao SAR, China",MAC,2047,0.11088166523660052
881,"Macao SAR, China",MAC,2048,0.10258023661531829
882,"Macao SAR, China",MAC,2049,0.09490031486811837
883,"Macao SAR, China",MAC,2050,0.08779536935405279
884,Honduras,HND,2017,0.07741404531648262
885,Honduras,HND,2018,0.07991921207981015
886,Honduras,HND,2019,0.07865520031431802
887,Honduras,HND,2020,0.0636003635589746
888,Honduras,HND,2021,0.06360037481820893
889,Honduras,HND,2022,0.060981601206290245
890,Honduras,HND,2023,0.058470656758115934
891,Honduras,HND,2024,0.05606310156009432
892,Honduras,HND,2025,0.053754678514042406
893,Honduras,HND,2026,0.05154130580968154
894,Honduras,HND,2027,0.04941906970707954
895,Honduras,HND,2028,0.047384217616279846
896,Honduras,HND,2029,0.04543315146188036
897,Honduras,HND,2030,0.04356242132082759
898,Honduras,HND,2031,0.041768719322178384
899,Honduras,HND,2032,0.04004887379804089
900,Honduras,HND,2033,0.03839984367535449
901,Honduras,HND,2034,0.03681871309858894
902,Honduras,HND,2035,0.03530268627385733
903,Honduras,HND,2036,0.033849082525324814
904,Honduras,HND,2037,0.03245533155517179
905,Honduras,HND,2038,0.031118968898729966
906,Honduras,HND,2039,0.029837631566755934
907,Honduras,HND,2040,0.028609053867135168
908,Honduras,HND,2041,0.027431063398629933
909,Honduras,HND,2042,0.02630157720958572
910,Honduras,HND,2043,0.025218598114805552
911,Honduras,HND,2044,0.024180211164077564
912,Honduras,HND,2045,0.02318458025611353
913,Honduras,HND,2046,0.022229944891909055
914,Honduras,HND,2047,0.0213146170617864
915,Honduras,HND,2048,0.02043697826061419
916,Honduras,HND,2049,0.01959547662592682
917,Honduras,HND,2050,0.018788624193883358
918,Serbia,SRB,2017,0.43662063392166117
919,Serbia,SRB,2018,0.37449845718071334
920,Serbia,SRB,2019,0.35948363974165826
921,Serbia,SRB,2020,0.35693960744072173
922,Serbia,SRB,2021,0.35693956885113054
923,Serbia,SRB,2022,0.33671082471692343
924,Serbia,SRB,2023,0.3176284989822355
925,Serbia,SRB,2024,0.29962762097276036
926,Serbia,SRB,2025,0.2826469020804622
927,Serbia,SRB,2026,0.2666285270907827
928,Serbia,SRB,2027,0.2515179573359081
929,Serbia,SRB,2028,0.23726374500388045
930,Serbia,SRB,2029,0.22381735797132127
931,Serbia,SRB,2030,0.2111330145633634
932,Serbia,SRB,2031,0.19916752767819468
933,Serbia,SRB,2032,0.18788015774548456
934,Serbia,SRB,2033,0.17723247401806647
935,Serbia,SRB,2034,0.16718822372459652
936,Serbia,SRB,2035,0.15771320863769286
937,Serbia,SRB,2036,0.14877516863729354
938,Serbia,SRB,2037,0.14034367187280217
939,Serbia,SRB,2038,0.13239001115004254
940,Serbia,SRB,2039,0.12488710619025084
941,Serbia,SRB,2040,0.11780941142831834
942,Serbia,SRB,2041,0.11113282903635924
943,Serbia,SRB,2042,0.1048346268764729
944,Serbia,SRB,2043,0.09889336110334786
945,Serbia,SRB,2044,0.09328880315318773
946,Serbia,SRB,2045,0.08800187087037532
947,Serbia,SRB,2046,0.08301456353737759
948,Serbia,SRB,2047,0.07830990058668369
949,Serbia,SRB,2048,0.07387186378610759
950,Serbia,SRB,2049,0.06968534270060285
951,Serbia,SRB,2050,0.06573608324491355
952,Bolivia,BOL,2017,1.7562187563980745
953,Bolivia,BOL,2018,1.702895315508125
954,Bolivia,BOL,2019,1.784721072679535
955,Bolivia,BOL,2020,1.8435195252103005
956,Bolivia,BOL,2021,1.8435196703777672
957,Bolivia,BOL,2022,1.7944743133056085
958,Bolivia,BOL,2023,1.746733768484161
959,Bolivia,BOL,2024,1.7002633224336707
960,Bolivia,BOL,2025,1.655029185198582
961,Bolivia,BOL,2026,1.610998465777903
962,Bolivia,BOL,2027,1.5681391482092504
963,Bolivia,BOL,2028,1.5264200682891576
964,Bolivia,BOL,2029,1.4858108909127055
965,Bolivia,BOL,2030,1.4462820880160232
966,Bolivia,BOL,2031,1.4078049171056215
967,Bolivia,BOL,2032,1.3703514003589108
968,Bolivia,BOL,2033,1.3338943042807518
969,Bolivia,BOL,2034,1.2984071199012324
970,Bolivia,BOL,2035,1.26386404350024
971,Bolivia,BOL,2036,1.2302399578448764
972,Bolivia,BOL,2037,1.1975104139260002
973,Bolivia,BOL,2038,1.1656516131806884
974,Bolivia,BOL,2039,1.1346403901876243
975,Bolivia,BOL,2040,1.104454195822883
976,Bolivia,BOL,2041,1.0750710808638348
977,Bolivia,BOL,2042,1.0464696800292488
978,Bolivia,BOL,2043,1.0186291964440073
979,Bolivia,BOL,2044,0.9915293865171162
980,Bolivia,BOL,2045,0.9651505452220263
981,Bolivia,BOL,2046,0.939473491768562
982,Bolivia,BOL,2047,0.9144795556560305
983,Bolivia,BOL,2048,0.8901505630973844
984,Bolivia,BOL,2049,0.8664688238045515
985,Bolivia,BOL,2050,0.8434171181253378
986,Kenya,KEN,2017,0.4951909976951067
987,Kenya,KEN,2018,0.456101066546379
988,Kenya,KEN,2019,0.4656532722735724
989,Kenya,KEN,2020,0.429575404039187
990,Kenya,KEN,2021,0.4295753134197179
991,Kenya,KEN,2022,0.3954236299280442
992,Kenya,KEN,2023,0.363987040737367
993,Kenya,KEN,2024,0.335049693031382
994,Kenya,KEN,2025,0.30841289451682113
995,Kenya,KEN,2026,0.2838937491440554
996,Kenya,KEN,2027,0.26132390128932137
997,Kenya,KEN,2028,0.24054837977576862
998,Kenya,KEN,2029,0.22142453379602917
999,Kenya,KEN,2030,0.20382105343004925
1000,Kenya,KEN,2031,0.18761706803277498
1001,Kenya,KEN,2032,0.1727013163009455
1002,Kenya,KEN,2033,0.1589713823204452
1003,Kenya,KEN,2034,0.14633299234867972
1004,Kenya,KEN,2035,0.13469936750348555
1005,Kenya,KEN,2036,0.12399062791394327
1006,Kenya,KEN,2037,0.1141332442418195
1007,Kenya,KEN,2038,0.10505953280762398
1008,Kenya,KEN,2039,0.0967071908546693
1009,Kenya,KEN,2040,0.08901886876012037
1010,Kenya,KEN,2041,0.08194177625570932
1011,Kenya,KEN,2042,0.07542731995431497
1012,Kenya,KEN,2043,0.06943076969355076
1013,Kenya,KEN,2044,0.06391095140538751
1014,Kenya,KEN,2045,0.058829964402961815
1015,Kenya,KEN,2046,0.05415292114337066
1016,Kenya,KEN,2047,0.049847707679600395
1017,Kenya,KEN,2048,0.04588476315677127
1018,Kenya,KEN,2049,0.04223687683866376
1019,Kenya,KEN,2050,0.038879001270843365
1020,Mongolia,MNG,2017,16.03600467670949
1021,Mongolia,MNG,2018,15.34157598903023
1022,Mongolia,MNG,2019,13.013750799422745
1023,Mongolia,MNG,2020,11.366682825885404
1024,Mongolia,MNG,2021,11.366681925019034
1025,Mongolia,MNG,2022,10.952245663440737
1026,Mongolia,MNG,2023,10.552920004591037
1027,Mongolia,MNG,2024,10.168154006537408
1028,Mongolia,MNG,2025,9.79741681503159
1029,Mongolia,MNG,2026,9.440196931099697
1030,Mongolia,MNG,2027,9.09600150533728
1031,Mongolia,MNG,2028,8.764355657934344
1032,Mongolia,MNG,2029,8.444801823492833
1033,Mongolia,MNG,2030,8.136899119732416
1034,Mongolia,MNG,2031,7.840222739213752
1035,Mongolia,MNG,2032,7.554363363239748
1036,Mongolia,MNG,2033,7.278926597126493
1037,Mongolia,MNG,2034,7.01353242606449
1038,Mongolia,MNG,2035,6.757814690819477
1039,Mongolia,MNG,2036,6.511420582549624
1040,Mongolia,MNG,2037,6.274010156041942
1041,Mongolia,MNG,2038,6.045255860696437
1042,Mongolia,MNG,2039,5.824842088610773
1043,Mongolia,MNG,2040,5.612464739142221
1044,Mongolia,MNG,2041,5.407830799345737
1045,Mongolia,MNG,2042,5.210657939709733
1046,Mongolia,MNG,2043,5.020674124631438
1047,Mongolia,MNG,2044,4.837617237094613
1048,Mongolia,MNG,2045,4.661234717031722
1049,Mongolia,MNG,2046,4.491283212871694
1050,Mongolia,MNG,2047,4.327528245792434
1051,Mongolia,MNG,2048,4.169743886214892
1052,Mongolia,MNG,2049,4.017712442092381
1053,Mongolia,MNG,2050,3.8712241585650364
1054,Senegal,SEN,2017,2.3891102211409434
1055,Senegal,SEN,2018,2.7874941786928247
1056,Senegal,SEN,2019,2.908307460412051
1057,Senegal,SEN,2020,2.2745697614691553
1058,Senegal,SEN,2021,2.2745698396766683
1059,Senegal,SEN,2022,2.1280874278048274
1060,Senegal,SEN,2023,1.9910384906118055
1061,Senegal,SEN,2024,1.8628155118546705
1062,Senegal,SEN,2025,1.7428500993670366
1063,Senegal,SEN,2026,1.6306104654665672
1064,Senegal,SEN,2027,1.5255990696243706
1065,Senegal,SEN,2028,1.4273504129465986
1066,Senegal,SEN,2029,1.3354289746915275
1067,Senegal,SEN,2030,1.2494272816750773
1068,Senegal,SEN,2031,1.1689641020066701
1069,Senegal,SEN,2032,1.0936827551486303
1070,Senegal,SEN,2033,1.0232495308078104
1071,Senegal,SEN,2034,0.9573522096506987
1072,Senegal,SEN,2035,0.8956986792845327
1073,Senegal,SEN,2036,0.8380156393693186
1074,Senegal,SEN,2037,0.7840473901206625
1075,Senegal,SEN,2038,0.7335546988331447
1076,Senegal,SEN,2039,0.6863137393995706
1077,Senegal,SEN,2040,0.6421151001252865
1078,Senegal,SEN,2041,0.6007628554392979
1079,Senegal,SEN,2042,0.5620736973872104
1080,Senegal,SEN,2043,0.5258761230560979
1081,Senegal,SEN,2044,0.49200967432923975
1082,Senegal,SEN,2045,0.46032422660068506
1083,Senegal,SEN,2046,0.43067932329664227
1084,Senegal,SEN,2047,0.4029435532537252
1085,Senegal,SEN,2048,0.3769939681940717
1086,Senegal,SEN,2049,0.3527155377150789
1087,Senegal,SEN,2050,0.33000063937785173
1088,Ethiopia,ETH,2017,0.5594680048448206
1089,Ethiopia,ETH,2018,0.6271282790668998
1090,Ethiopia,ETH,2019,0.5745218597157024
1091,Ethiopia,ETH,2020,0.7044802768965908
1092,Ethiopia,ETH,2021,0.7044804909250818
1093,Ethiopia,ETH,2022,0.6783916345124901
1094,Ethiopia,ETH,2023,0.6532689204383801
1095,Ethiopia,ETH,2024,0.6290765697861349
1096,Ethiopia,ETH,2025,0.605780128631141
1097,Ethiopia,ETH,2026,0.5833464189726862
1098,Ethiopia,ETH,2027,0.5617434914829653
1099,Ethiopia,ETH,2028,0.540940580005937
1100,Ethiopia,ETH,2029,0.5209080577412162
1101,Ethiopia,ETH,2030,0.501617395050575
1102,Ethiopia,ETH,2031,0.4830411188270166
1103,Ethiopia,ETH,2032,0.4651527733684974
1104,Ethiopia,ETH,2033,0.4479268827006178
1105,Ethiopia,ETH,2034,0.43133891429460697
1106,Ethiopia,ETH,2035,0.4153652441289238
1107,Ethiopia,ETH,2036,0.39998312304473127
1108,Ethiopia,ETH,2037,0.385170644347314
1109,Ethiopia,ETH,2038,0.37090671260730684
