Year,iso_code3,frac_lndu_initial_wetlands
2000,LSO,0.002622692434321161
2001,LSO,0.002599576903251638
2002,LSO,0.002664431219147825
2003,LSO,0.0026104794422663383
2004,LSO,0.0026265678871364596
2005,LSO,0.002650245037677076
2006,LSO,0.002538234848369908
2007,LSO,0.002568763350911787
2008,LSO,0.0025497578609784406
2009,LSO,0.002565638841585576
2010,LSO,0.002547092441127977
2011,LSO,0.0026103045738351148
2012,LSO,0.002609995168433293
2013,LSO,0.002625487606231716
2014,LSO,0.002603326058906087
2019,LSO,0.002783018164143364
2020,LSO,0.002772101378062201
2021,LSO,0.002772101378062201
2022,LSO,0.002772101378062201
2023,LSO,0.002772101378062201
2024,LSO,0.002772101378062201
2025,LSO,0.002772101378062201
2026,LSO,0.002772101378062201
2027,LSO,0.002772101378062201
2028,LSO,0.002772101378062201
2029,LSO,0.002772101378062201
2030,LSO,0.002772101378062201
2031,LSO,0.002772101378062201
2032,LSO,0.002772101378062201
2033,LSO,0.002772101378062201
2034,LSO,0.002772101378062201
2035,LSO,0.002772101378062201
2036,LSO,0.002772101378062201
2037,LSO,0.002772101378062201
2038,LSO,0.002772101378062201
2039,LSO,0.002772101378062201
2040,LSO,0.002772101378062201
2041,LSO,0.002772101378062201
2042,LSO,0.002772101378062201
2043,LSO,0.002772101378062201
2044,LSO,0.002772101378062201
2045,LSO,0.002772101378062201
2046,LSO,0.002772101378062201
2047,LSO,0.002772101378062201
2048,LSO,0.002772101378062201
2049,LSO,0.002772101378062201
2050,LSO,0.002772101378062201
1992,LTU,0.02179414392465132
1993,LTU,0.020801371010843835
1994,LTU,0.021269830456034526
1995,LTU,0.022952363893996845
1996,LTU,0.02325192072533324
1997,LTU,0.022140769994616706
1998,LTU,0.022409922782694734
1999,LTU,0.023314476027204607
2000,LTU,0.024257761576975807
2001,LTU,0.024899101005333334
2002,LTU,0.024990830228677353
2003,LTU,0.0255616698122375
2004,LTU,0.025038975826521554
2005,LTU,0.023948903359722103
2006,LTU,0.023297343733728493
2007,LTU,0.022410770525382127
2008,LTU,0.02248358420229802
2009,LTU,0.02098302727051465
2010,LTU,0.02072375620061523
2011,LTU,0.019823002987268537
2012,LTU,0.018436143113919622
2013,LTU,0.017469132839872763
2014,LTU,0.017294647520817368
2019,LTU,0.018716503078037353
2020,LTU,0.018143925724166086
2021,LTU,0.018143925724166086
2022,LTU,0.018143925724166086
2023,LTU,0.018143925724166086
2024,LTU,0.018143925724166086
2025,LTU,0.018143925724166086
2026,LTU,0.018143925724166086
2027,LTU,0.018143925724166086
2028,LTU,0.018143925724166086
2029,LTU,0.018143925724166086
2030,LTU,0.018143925724166086
2031,LTU,0.018143925724166086
2032,LTU,0.018143925724166086
2033,LTU,0.018143925724166086
2034,LTU,0.018143925724166086
2035,LTU,0.018143925724166086
2036,LTU,0.018143925724166086
2037,LTU,0.018143925724166086
2038,LTU,0.018143925724166086
2039,LTU,0.018143925724166086
2040,LTU,0.018143925724166086
2041,LTU,0.018143925724166086
2042,LTU,0.018143925724166086
2043,LTU,0.018143925724166086
2044,LTU,0.018143925724166086
2045,LTU,0.018143925724166086
2046,LTU,0.018143925724166086
2047,LTU,0.018143925724166086
2048,LTU,0.018143925724166086
2049,LTU,0.018143925724166086
2050,LTU,0.018143925724166086
2000,LUX,0.0026402879470715595
2001,LUX,0.0026508683214856955
2002,LUX,0.0025740215162716206
2003,LUX,0.0025720632034378914
2004,LUX,0.0025570356881306783
2005,LUX,0.0025407856402276884
2006,LUX,0.0024966593838396433
2007,LUX,0.0024925176137566164
2008,LUX,0.0024028854582280965
2009,LUX,0.002450280427230861
2010,LUX,0.0024523870201452963
2011,LUX,0.0024709858638545658
2012,LUX,0.0024996930326668994
2013,LUX,0.0024668212361992218
2014,LUX,0.0024998115246217555
2019,LUX,0.0026896344796178764
2020,LUX,0.0027570649640841914
2021,LUX,0.0027570649640841914
2022,LUX,0.0027570649640841914
2023,LUX,0.0027570649640841914
2024,LUX,0.0027570649640841914
2025,LUX,0.0027570649640841914
2026,LUX,0.0027570649640841914
2027,LUX,0.0027570649640841914
2028,LUX,0.0027570649640841914
2029,LUX,0.0027570649640841914
2030,LUX,0.0027570649640841914
2031,LUX,0.0027570649640841914
2032,LUX,0.0027570649640841914
2033,LUX,0.0027570649640841914
2034,LUX,0.0027570649640841914
2035,LUX,0.0027570649640841914
2036,LUX,0.0027570649640841914
2037,LUX,0.0027570649640841914
2038,LUX,0.0027570649640841914
2039,LUX,0.0027570649640841914
2040,LUX,0.0027570649640841914
2041,LUX,0.0027570649640841914
2042,LUX,0.0027570649640841914
2043,LUX,0.0027570649640841914
2044,LUX,0.0027570649640841914
2045,LUX,0.0027570649640841914
2046,LUX,0.0027570649640841914
2047,LUX,0.0027570649640841914
2048,LUX,0.0027570649640841914
2049,LUX,0.0027570649640841914
2050,LUX,0.0027570649640841914
1992,LVA,0.02942553647667069
1993,LVA,0.030359236589034718
1994,LVA,0.0333211947290519
1995,LVA,0.03358922391336202
1996,LVA,0.034258336522262844
1997,LVA,0.033502826323397655
1998,LVA,0.03334165762364981
1999,LVA,0.03325577099441031
2000,LVA,0.03152954246298823
2001,LVA,0.030889747790282925
2002,LVA,0.030835629179268353
2003,LVA,0.030265054863071628
2004,LVA,0.029017629624321205
2005,LVA,0.028165180156670043
2006,LVA,0.027076780230629375
2007,LVA,0.026418515142645104
2008,LVA,0.026125539411018573
2009,LVA,0.025719227702669503
2010,LVA,0.025307933939210263
2011,LVA,0.024705509246850627
2012,LVA,0.024030873278926446
2013,LVA,0.023542511271409383
2014,LVA,0.023677120781764337
2019,LVA,0.023519305956338502
2020,LVA,0.02301708499713112
2021,LVA,0.02301708499713112
2022,LVA,0.02301708499713112
2023,LVA,0.02301708499713112
2024,LVA,0.02301708499713112
2025,LVA,0.02301708499713112
2026,LVA,0.02301708499713112
2027,LVA,0.02301708499713112
2028,LVA,0.02301708499713112
2029,LVA,0.02301708499713112
2030,LVA,0.02301708499713112
2031,LVA,0.02301708499713112
2032,LVA,0.02301708499713112
2033,LVA,0.02301708499713112
2034,LVA,0.02301708499713112
2035,LVA,0.02301708499713112
2036,LVA,0.02301708499713112
2037,LVA,0.02301708499713112
2038,LVA,0.02301708499713112
2039,LVA,0.02301708499713112
2040,LVA,0.02301708499713112
2041,LVA,0.02301708499713112
2042,LVA,0.02301708499713112
2043,LVA,0.02301708499713112
2044,LVA,0.02301708499713112
2045,LVA,0.02301708499713112
2046,LVA,0.02301708499713112
2047,LVA,0.02301708499713112
2048,LVA,0.02301708499713112
2049,LVA,0.02301708499713112
2050,LVA,0.02301708499713112
1992,MAC,0.00932455031902557
1993,MAC,0.01001651516173783
1994,MAC,0.010295064668893789
1995,MAC,0.010742021232039642
1996,MAC,0.011859825657044607
1997,MAC,0.012166002400850215
1998,MAC,0.012272997093229848
1999,MAC,0.012139947658263919
2000,MAC,0.012476159955523026
2001,MAC,0.012472357164847393
2002,MAC,0.012900150106454466
2003,MAC,0.013425934747722143
2004,MAC,0.013787505144730376
2005,MAC,0.013846778444620175
2006,MAC,0.014735187985261296
2007,MAC,0.015130397329831643
2008,MAC,0.015348567231916018
2009,MAC,0.015604440408291856
2010,MAC,0.015985555864598076
2011,MAC,0.016304803662333497
2012,MAC,0.016484525233644416
2013,MAC,0.01648686245490414
2014,MAC,0.01676891039858593
2019,MAC,0.021350233388470207
2020,MAC,0.021327659338053338
2021,MAC,0.021327659338053338
2022,MAC,0.021327659338053338
2023,MAC,0.021327659338053338
2024,MAC,0.021327659338053338
2025,MAC,0.021327659338053338
2026,MAC,0.021327659338053338
2027,MAC,0.021327659338053338
2028,MAC,0.021327659338053338
2029,MAC,0.021327659338053338
2030,MAC,0.021327659338053338
2031,MAC,0.021327659338053338
2032,MAC,0.021327659338053338
2033,MAC,0.021327659338053338
2034,MAC,0.021327659338053338
2035,MAC,0.021327659338053338
2036,MAC,0.021327659338053338
2037,MAC,0.021327659338053338
2038,MAC,0.021327659338053338
2039,MAC,0.021327659338053338
2040,MAC,0.021327659338053338
2041,MAC,0.021327659338053338
2042,MAC,0.021327659338053338
2043,MAC,0.021327659338053338
2044,MAC,0.021327659338053338
2045,MAC,0.021327659338053338
2046,MAC,0.021327659338053338
2047,MAC,0.021327659338053338
2048,MAC,0.021327659338053338
2049,MAC,0.021327659338053338
2050,MAC,0.021327659338053338
1992,MAF,0.032529009936716015
1993,MAF,0.03283602575369954
1994,MAF,0.03698961070635778
1995,MAF,0.03768178187360452
1996,MAF,0.037544515216194105
1997,MAF,0.038005590708776134
1998,MAF,0.03900955519303803
1999,MAF,0.0399979356035186
2000,MAF,0.04122909127908767
2001,MAF,0.04159797247669116
2002,MAF,0.04074459393893449
2003,MAF,0.042129993184860264
2004,MAF,0.041690869969693824
2005,MAF,0.04416695872240872
2006,MAF,0.044859048219574475
2007,MAF,0.04448226640106264
2008,MAF,0.044165769524126396
2009,MAF,0.04393878644846489
2010,MAF,0.044793126367310754
2011,MAF,0.04354171805170219
2012,MAF,0.04375947761369848
2013,MAF,0.043137806721760506
2014,MAF,0.04260205743190799
2019,MAF,0.043446200460773236
2020,MAF,0.043467504730153296
2021,MAF,0.043467504730153296
2022,MAF,0.043467504730153296
2023,MAF,0.043467504730153296
2024,MAF,0.043467504730153296
2025,MAF,0.043467504730153296
2026,MAF,0.043467504730153296
2027,MAF,0.043467504730153296
2028,MAF,0.043467504730153296
2029,MAF,0.043467504730153296
2030,MAF,0.043467504730153296
2031,MAF,0.043467504730153296
2032,MAF,0.043467504730153296
2033,MAF,0.043467504730153296
2034,MAF,0.043467504730153296
2035,MAF,0.043467504730153296
2036,MAF,0.043467504730153296
2037,MAF,0.043467504730153296
2038,MAF,0.043467504730153296
2039,MAF,0.043467504730153296
2040,MAF,0.043467504730153296
2041,MAF,0.043467504730153296
2042,MAF,0.043467504730153296
2043,MAF,0.043467504730153296
2044,MAF,0.043467504730153296
2045,MAF,0.043467504730153296
2046,MAF,0.043467504730153296
2047,MAF,0.043467504730153296
2048,MAF,0.043467504730153296
2049,MAF,0.043467504730153296
2050,MAF,0.043467504730153296
1992,MAR,0.0013320460798714605
1993,MAR,0.0013305938928842606
1994,MAR,0.0012720953943039994
1995,MAR,0.0014183762988414837
1996,MAR,0.0012723228440707601
1997,MAR,0.0014425560891120294
1998,MAR,0.001384416110922582
1999,MAR,0.0013574291617746857
2000,MAR,0.0013411874315540674
2001,MAR,0.0013581272607768248
2002,MAR,0.001385454004903006
2003,MAR,0.0013433526265140825
2004,MAR,0.001332633507115362
2005,MAR,0.001348331598636908
2006,MAR,0.0013464893104922918
2007,MAR,0.0014064323410917785
2008,MAR,0.0013794340105549154
2009,MAR,0.0014825181151631739
2010,MAR,0.0015220877910307247
2011,MAR,0.0015109644918166298
2012,MAR,0.001527139581464589
2013,MAR,0.0015121334723051365
2014,MAR,0.0015686317451735644
2019,MAR,0.0016489698715014902
2020,MAR,0.0015763593320254885
2021,MAR,0.0015763593320254885
2022,MAR,0.0015763593320254885
2023,MAR,0.0015763593320254885
2024,MAR,0.0015763593320254885
2025,MAR,0.0015763593320254885
2026,MAR,0.0015763593320254885
2027,MAR,0.0015763593320254885
2028,MAR,0.0015763593320254885
2029,MAR,0.0015763593320254885
2030,MAR,0.0015763593320254885
2031,MAR,0.0015763593320254885
2032,MAR,0.0015763593320254885
2033,MAR,0.0015763593320254885
2034,MAR,0.0015763593320254885
2035,MAR,0.0015763593320254885
2036,MAR,0.0015763593320254885
2037,MAR,0.0015763593320254885
2038,MAR,0.0015763593320254885
2039,MAR,0.0015763593320254885
2040,MAR,0.0015763593320254885
2041,MAR,0.0015763593320254885
2042,MAR,0.0015763593320254885
2043,MAR,0.0015763593320254885
2044,MAR,0.0015763593320254885
2045,MAR,0.0015763593320254885
2046,MAR,0.0015763593320254885
2047,MAR,0.0015763593320254885
2048,MAR,0.0015763593320254885
2049,MAR,0.0015763593320254885
2050,MAR,0.0015763593320254885
1992,MCO,0.01939665024165847
1993,MCO,0.019631309467340208
1994,MCO,0.019461048603179747
1995,MCO,0.019417469831652802
1996,MCO,0.01949959571612251
1997,MCO,0.019394449477708325
1998,MCO,0.019287544770700736
1999,MCO,0.019229874941395195
2000,MCO,0.014960362871211984
2001,MCO,0.014847783203195448
2002,MCO,0.01467815654832905
2003,MCO,0.014665693650743142
2004,MCO,0.01450599262802776
2005,MCO,0.014507068435838075
2006,MCO,0.014495941988852384
2007,MCO,0.01444181158633527
2008,MCO,0.014307896207498795
2009,MCO,0.014338951730338726
2010,MCO,0.014399564395014977
2011,MCO,0.01442226264571615
2012,MCO,0.01442491372332028
2013,MCO,0.014373293569152044
2014,MCO,0.014526732407136493
2019,MCO,0.01524362868502609
2020,MCO,0.015347314960071246
2021,MCO,0.015347314960071246
2022,MCO,0.015347314960071246
2023,MCO,0.015347314960071246
2024,MCO,0.015347314960071246
2025,MCO,0.015347314960071246
2026,MCO,0.015347314960071246
2027,MCO,0.015347314960071246
2028,MCO,0.015347314960071246
2029,MCO,0.015347314960071246
2030,MCO,0.015347314960071246
2031,MCO,0.015347314960071246
2032,MCO,0.015347314960071246
2033,MCO,0.015347314960071246
2034,MCO,0.015347314960071246
2035,MCO,0.015347314960071246
2036,MCO,0.015347314960071246
2037,MCO,0.015347314960071246
2038,MCO,0.015347314960071246
2039,MCO,0.015347314960071246
2040,MCO,0.015347314960071246
2041,MCO,0.015347314960071246
2042,MCO,0.015347314960071246
2043,MCO,0.015347314960071246
2044,MCO,0.015347314960071246
2045,MCO,0.015347314960071246
2046,MCO,0.015347314960071246
2047,MCO,0.015347314960071246
2048,MCO,0.015347314960071246
2049,MCO,0.015347314960071246
2050,MCO,0.015347314960071246
1992,MDA,0.006633935539025145
1993,MDA,0.004942708676140276
1994,MDA,0.005568659614651095
1995,MDA,0.004481981058025828
1996,MDA,0.00458616576922901
1997,MDA,0.00400537542867417
1998,MDA,0.0047929611856199015
1999,MDA,0.004890909523218049
2000,MDA,0.004481640970130361
2001,MDA,0.004116654550690908
2002,MDA,0.004032132176615343
2003,MDA,0.004471597606322193
2004,MDA,0.00428367936957677
2005,MDA,0.004346313645436683
2006,MDA,0.004713935049297382
2007,MDA,0.005397610108430589
2008,MDA,0.0045977995471576175
2009,MDA,0.004823552651097066
2010,MDA,0.004715152103449067
2011,MDA,0.0044685454803789154
2012,MDA,0.00401049704502694
2013,MDA,0.004037859085196886
2014,MDA,0.0038217467267914794
2019,MDA,0.0033407008635792206
2020,MDA,0.004266711413362918
2021,MDA,0.004266711413362918
2022,MDA,0.004266711413362918
2023,MDA,0.004266711413362918
2024,MDA,0.004266711413362918
2025,MDA,0.004266711413362918
2026,MDA,0.004266711413362918
2027,MDA,0.004266711413362918
2028,MDA,0.004266711413362918
2029,MDA,0.004266711413362918
2030,MDA,0.004266711413362918
2031,MDA,0.004266711413362918
2032,MDA,0.004266711413362918
2033,MDA,0.004266711413362918
2034,MDA,0.004266711413362918
2035,MDA,0.004266711413362918
2036,MDA,0.004266711413362918
2037,MDA,0.004266711413362918
2038,MDA,0.004266711413362918
2039,MDA,0.004266711413362918
2040,MDA,0.004266711413362918
2041,MDA,0.004266711413362918
2042,MDA,0.004266711413362918
2043,MDA,0.004266711413362918
2044,MDA,0.004266711413362918
2045,MDA,0.004266711413362918
2046,MDA,0.004266711413362918
2047,MDA,0.004266711413362918
2048,MDA,0.004266711413362918
2049,MDA,0.004266711413362918
2050,MDA,0.004266711413362918
1992,MDG,0.010474376638190461
1993,MDG,0.010428845012997404
1994,MDG,0.010517827539266252
1995,MDG,0.010507817753990501
1996,MDG,0.010661052881988873
1997,MDG,0.010701321105122305
1998,MDG,0.010744380341681438
1999,MDG,0.0107531719932643
2000,MDG,0.010835048533952717
2001,MDG,0.010885973141587181
2002,MDG,0.01088539086754712
2003,MDG,0.010531878993289308
2004,MDG,0.01039637070886277
2005,MDG,0.010375829564647391
2006,MDG,0.010316741215716624
2007,MDG,0.010279805068836554
2008,MDG,0.01027016915365204
2009,MDG,0.010242116832279215
2010,MDG,0.01013788471312954
2011,MDG,0.01010298746469568
2012,MDG,0.010053964682060861
2013,MDG,0.010186195010854888
2014,MDG,0.010121286709770872
2019,MDG,0.009954241154518985
2020,MDG,0.009932762460836209
2021,MDG,0.009932762460836209
2022,MDG,0.009932762460836209
2023,MDG,0.009932762460836209
2024,MDG,0.009932762460836209
2025,MDG,0.009932762460836209
2026,MDG,0.009932762460836209
2027,MDG,0.009932762460836209
2028,MDG,0.009932762460836209
2029,MDG,0.009932762460836209
2030,MDG,0.009932762460836209
2031,MDG,0.009932762460836209
2032,MDG,0.009932762460836209
2033,MDG,0.009932762460836209
2034,MDG,0.009932762460836209
2035,MDG,0.009932762460836209
2036,MDG,0.009932762460836209
2037,MDG,0.009932762460836209
2038,MDG,0.009932762460836209
2039,MDG,0.009932762460836209
2040,MDG,0.009932762460836209
2041,MDG,0.009932762460836209
2042,MDG,0.009932762460836209
2043,MDG,0.009932762460836209
2044,MDG,0.009932762460836209
2045,MDG,0.009932762460836209
2046,MDG,0.009932762460836209
2047,MDG,0.009932762460836209
2048,MDG,0.009932762460836209
2049,MDG,0.009932762460836209
2050,MDG,0.009932762460836209
1992,MDV,0.8589703373331917
1993,MDV,0.8596400457047825
1994,MDV,0.8627219270106306
1995,MDV,0.8628183493278312
1996,MDV,0.8518217045751734
1997,MDV,0.8596695066715317
1998,MDV,0.8678612786430153
1999,MDV,0.878366298761624
2000,MDV,0.8573627620974309
2001,MDV,0.8212598521220955
2002,MDV,0.7927022804872942
2003,MDV,0.7825810860977647
2004,MDV,0.7811223598038198
2005,MDV,0.8458354708548507
2006,MDV,0.9092425029947986
2007,MDV,0.9192909020075944
2008,MDV,0.9160253859568084
2009,MDV,0.8742459134421919
2010,MDV,0.8881548146824485
2011,MDV,0.899080449946792
2012,MDV,0.9091193347098719
2013,MDV,0.9135158951178087
2014,MDV,0.9091850204278269
2019,MDV,0.894300352628518
2020,MDV,0.8978881617295849
2021,MDV,0.8978881617295849
2022,MDV,0.8978881617295849
2023,MDV,0.8978881617295849
2024,MDV,0.8978881617295849
2025,MDV,0.8978881617295849
2026,MDV,0.8978881617295849
2027,MDV,0.8978881617295849
2028,MDV,0.8978881617295849
2029,MDV,0.8978881617295849
2030,MDV,0.8978881617295849
2031,MDV,0.8978881617295849
2032,MDV,0.8978881617295849
2033,MDV,0.8978881617295849
2034,MDV,0.8978881617295849
2035,MDV,0.8978881617295849
2036,MDV,0.8978881617295849
2037,MDV,0.8978881617295849
2038,MDV,0.8978881617295849
2039,MDV,0.8978881617295849
2040,MDV,0.8978881617295849
2041,MDV,0.8978881617295849
2042,MDV,0.8978881617295849
2043,MDV,0.8978881617295849
2044,MDV,0.8978881617295849
2045,MDV,0.8978881617295849
2046,MDV,0.8978881617295849
2047,MDV,0.8978881617295849
2048,MDV,0.8978881617295849
2049,MDV,0.8978881617295849
2050,MDV,0.8978881617295849
1992,MEX,0.00896528532145791
1993,MEX,0.009027109874603893
1994,MEX,0.008815776747026103
1995,MEX,0.008894858750221106
1996,MEX,0.008835121968089148
1997,MEX,0.009101729762761284
1998,MEX,0.008986060756549808
1999,MEX,0.009213696882779248
2000,MEX,0.009329963182369986
2001,MEX,0.009187287959713738
2002,MEX,0.009486199331610216
2003,MEX,0.009491259318459028
2004,MEX,0.009595639445953845
2005,MEX,0.009942665324168716
2006,MEX,0.009829194701844776
2007,MEX,0.009834827074088111
2008,MEX,0.009804707212284273
2009,MEX,0.010130321197852989
2010,MEX,0.009915583848711043
2011,MEX,0.010178447282225556
2012,MEX,0.009955871762771903
2013,MEX,0.010006575151120177
2014,MEX,0.009908209540234194
2019,MEX,0.010186377445017148
2020,MEX,0.010073885464765136
2021,MEX,0.010073885464765136
2022,MEX,0.010073885464765136
2023,MEX,0.010073885464765136
2024,MEX,0.010073885464765136
2025,MEX,0.010073885464765136
2026,MEX,0.010073885464765136
2027,MEX,0.010073885464765136
2028,MEX,0.010073885464765136
2029,MEX,0.010073885464765136
2030,MEX,0.010073885464765136
2031,MEX,0.010073885464765136
2032,MEX,0.010073885464765136
2033,MEX,0.010073885464765136
2034,MEX,0.010073885464765136
2035,MEX,0.010073885464765136
2036,MEX,0.010073885464765136
2037,MEX,0.010073885464765136
2038,MEX,0.010073885464765136
2039,MEX,0.010073885464765136
2040,MEX,0.010073885464765136
2041,MEX,0.010073885464765136
2042,MEX,0.010073885464765136
2043,MEX,0.010073885464765136
2044,MEX,0.010073885464765136
2045,MEX,0.010073885464765136
2046,MEX,0.010073885464765136
2047,MEX,0.010073885464765136
2048,MEX,0.010073885464765136
2049,MEX,0.010073885464765136
2050,MEX,0.010073885464765136
1992,MHL,0.2691861606219221
1993,MHL,0.29256607501708903
1994,MHL,0.3026476415663497
1995,MHL,0.2691861606219221
1996,MHL,0.257998301423662
1997,MHL,0.2691861606219221
1998,MHL,0.31738815540764026
1999,MHL,0.3437900860405092
2000,MHL,0.3437900860405092
2001,MHL,0.3437900860405092
2002,MHL,0.3437900860405092
2003,MHL,0.3437900860405092
2004,MHL,0.3437900860405092
2005,MHL,0.3437900860405092
2006,MHL,0.3437900860405092
2007,MHL,0.3437900860405092
2008,MHL,0.3437900860405092
2009,MHL,0.3437900860405092
2010,MHL,0.3437900860405092
2011,MHL,0.3437900860405092
2012,MHL,0.3437900860405092
2013,MHL,0.3437900860405092
2014,MHL,0.3489424324112851
2019,MHL,0.364478309367633
2020,MHL,0.36453827117567117
2021,MHL,0.36453827117567117
2022,MHL,0.36453827117567117
2023,MHL,0.36453827117567117
2024,MHL,0.36453827117567117
2025,MHL,0.36453827117567117
2026,MHL,0.36453827117567117
2027,MHL,0.36453827117567117
2028,MHL,0.36453827117567117
2029,MHL,0.36453827117567117
2030,MHL,0.36453827117567117
2031,MHL,0.36453827117567117
2032,MHL,0.36453827117567117
2033,MHL,0.36453827117567117
2034,MHL,0.36453827117567117
2035,MHL,0.36453827117567117
2036,MHL,0.36453827117567117
2037,MHL,0.36453827117567117
2038,MHL,0.36453827117567117
2039,MHL,0.36453827117567117
2040,MHL,0.36453827117567117
2041,MHL,0.36453827117567117
2042,MHL,0.36453827117567117
2043,MHL,0.36453827117567117
2044,MHL,0.36453827117567117
2045,MHL,0.36453827117567117
2046,MHL,0.36453827117567117
2047,MHL,0.36453827117567117
2048,MHL,0.36453827117567117
2049,MHL,0.36453827117567117
2050,MHL,0.36453827117567117
2003,MKD,0.010727940915940603
2008,MKD,0.011897872859649184
2012,MKD,0.009580770379605533
2013,MKD,0.00935218556549585
2014,MKD,0.00955852648444616
2019,MKD,0.00955852648444616
2020,MKD,0.00955852648444616
2021,MKD,0.00955852648444616
2022,MKD,0.00955852648444616
2023,MKD,0.00955852648444616
2024,MKD,0.00955852648444616
2025,MKD,0.00955852648444616
2026,MKD,0.00955852648444616
2027,MKD,0.00955852648444616
2028,MKD,0.00955852648444616
2029,MKD,0.00955852648444616
2030,MKD,0.00955852648444616
2031,MKD,0.00955852648444616
2032,MKD,0.00955852648444616
2033,MKD,0.00955852648444616
2034,MKD,0.00955852648444616
2035,MKD,0.00955852648444616
2036,MKD,0.00955852648444616
2037,MKD,0.00955852648444616
2038,MKD,0.00955852648444616
2039,MKD,0.00955852648444616
2040,MKD,0.00955852648444616
2041,MKD,0.00955852648444616
2042,MKD,0.00955852648444616
2043,MKD,0.00955852648444616
2044,MKD,0.00955852648444616
2045,MKD,0.00955852648444616
2046,MKD,0.00955852648444616
2047,MKD,0.00955852648444616
2048,MKD,0.00955852648444616
2049,MKD,0.00955852648444616
2050,MKD,0.00955852648444616
1992,MLI,0.003202932133542147
1993,MLI,0.00318433302704448
1994,MLI,0.0031790556007955774
1995,MLI,0.0031647690092735633
1996,MLI,0.0031848608338342532
1997,MLI,0.003177131480172304
1998,MLI,0.0031649435884697234
1999,MLI,0.0030667096657536826
2000,MLI,0.003105246257160846
2001,MLI,0.0030560651674106268
2002,MLI,0.0030315168715761755
2003,MLI,0.003004434425929151
2004,MLI,0.003049419900146551
2005,MLI,0.0030149875270199813
2006,MLI,0.0029875051912850296
2007,MLI,0.0029726648309537857
2008,MLI,0.002950486700557164
2009,MLI,0.002957290694091733
2010,MLI,0.002934233338835619
2011,MLI,0.002840062545446163
2012,MLI,0.002875078423735895
2013,MLI,0.002864279554827141
2014,MLI,0.002898566070162221
2019,MLI,0.0028124443261462076
2020,MLI,0.0028445282094039593
2021,MLI,0.0028445282094039593
2022,MLI,0.0028445282094039593
2023,MLI,0.0028445282094039593
2024,MLI,0.0028445282094039593
2025,MLI,0.0028445282094039593
2026,MLI,0.0028445282094039593
2027,MLI,0.0028445282094039593
2028,MLI,0.0028445282094039593
2029,MLI,0.0028445282094039593
2030,MLI,0.0028445282094039593
2031,MLI,0.0028445282094039593
2032,MLI,0.0028445282094039593
2033,MLI,0.0028445282094039593
2034,MLI,0.0028445282094039593
2035,MLI,0.0028445282094039593
2036,MLI,0.0028445282094039593
2037,MLI,0.0028445282094039593
2038,MLI,0.0028445282094039593
2039,MLI,0.0028445282094039593
2040,MLI,0.0028445282094039593
2041,MLI,0.0028445282094039593
2042,MLI,0.0028445282094039593
2043,MLI,0.0028445282094039593
2044,MLI,0.0028445282094039593
2045,MLI,0.0028445282094039593
2046,MLI,0.0028445282094039593
2047,MLI,0.0028445282094039593
2048,MLI,0.0028445282094039593
2049,MLI,0.0028445282094039593
2050,MLI,0.0028445282094039593
1992,MLT,0.052277120016339586
1993,MLT,0.05086805055823478
1994,MLT,0.04915375558467755
1995,MLT,0.047593421743231376
1996,MLT,0.052846818491802845
1997,MLT,0.050768802404724714
1998,MLT,0.048399354914789354
1999,MLT,0.048927770375564915
2000,MLT,0.04813649516124666
2001,MLT,0.04668382494311838
2002,MLT,0.049338472974762675
2003,MLT,0.04931970974898898
2004,MLT,0.0465181996784622
2005,MLT,0.04675937154317301
2006,MLT,0.042894374100482524
2007,MLT,0.045504146169736526
2008,MLT,0.042288050766793026
2009,MLT,0.04370070288697289
2010,MLT,0.04372632613340167
2011,MLT,0.04329683964615424
2012,MLT,0.04339367438477565
2013,MLT,0.0433995691095562
2014,MLT,0.04246115560094324
2019,MLT,0.07593442262635686
2020,MLT,0.07767332649103172
2021,MLT,0.07767332649103172
2022,MLT,0.07767332649103172
2023,MLT,0.07767332649103172
2024,MLT,0.07767332649103172
2025,MLT,0.07767332649103172
2026,MLT,0.07767332649103172
2027,MLT,0.07767332649103172
2028,MLT,0.07767332649103172
2029,MLT,0.07767332649103172
2030,MLT,0.07767332649103172
2031,MLT,0.07767332649103172
2032,MLT,0.07767332649103172
2033,MLT,0.07767332649103172
2034,MLT,0.07767332649103172
2035,MLT,0.07767332649103172
2036,MLT,0.07767332649103172
2037,MLT,0.07767332649103172
2038,MLT,0.07767332649103172
2039,MLT,0.07767332649103172
2040,MLT,0.07767332649103172
2041,MLT,0.07767332649103172
2042,MLT,0.07767332649103172
2043,MLT,0.07767332649103172
2044,MLT,0.07767332649103172
2045,MLT,0.07767332649103172
2046,MLT,0.07767332649103172
2047,MLT,0.07767332649103172
2048,MLT,0.07767332649103172
2049,MLT,0.07767332649103172
2050,MLT,0.07767332649103172
1992,MMR,0.007623790549031785
1993,MMR,0.007535549087276151
1994,MMR,0.0071864875043934654
1995,MMR,0.006895180242451331
1996,MMR,0.007249131326159099
1997,MMR,0.008333623307414852
1998,MMR,0.008557784275099956
1999,MMR,0.007188927753909167
2000,MMR,0.006942702538698533
2001,MMR,0.007029684269086822
2002,MMR,0.007096020086844009
2003,MMR,0.006894329236828292
2004,MMR,0.006791363773853693
2005,MMR,0.00649629130253548
2006,MMR,0.00562160662318247
2007,MMR,0.005759855715681784
2008,MMR,0.005437384694003713
2009,MMR,0.005495336194843758
