Nation,iso_code3,Year,fuelefficiency_trns_road_heavy_regional_hydrogen_km_per_litre
Belarus,BLR,2048,1.1690357507239624
Belarus,BLR,2049,1.180726108231202
Belarus,BLR,2050,1.192533369313514
Belgium,BEL,2020,0.8847678369195924
Belgium,BEL,2021,0.8936155152887884
Belgium,BEL,2022,0.9025516704416763
Belgium,BEL,2023,0.911577187146093
Belgium,BEL,2024,0.920692959017554
Belgium,BEL,2025,0.9298998886077295
Belgium,BEL,2026,0.9391988874938069
Belgium,BEL,2027,0.948590876368745
Belgium,BEL,2028,0.9580767851324324
Belgium,BEL,2029,0.9676575529837568
Belgium,BEL,2030,0.9773341285135944
Belgium,BEL,2031,0.9871074697987303
Belgium,BEL,2032,0.9969785444967176
Belgium,BEL,2033,1.0069483299416848
Belgium,BEL,2034,1.0170178132411016
Belgium,BEL,2035,1.0271879913735127
Belgium,BEL,2036,1.0374598712872478
Belgium,BEL,2037,1.0478344700001203
Belgium,BEL,2038,1.0583128147001215
Belgium,BEL,2039,1.0688959428471227
Belgium,BEL,2040,1.079584902275594
Belgium,BEL,2041,1.0903807512983499
Belgium,BEL,2042,1.1012845588113334
Belgium,BEL,2043,1.1122974043994467
Belgium,BEL,2044,1.1234203784434411
Belgium,BEL,2045,1.1346545822278755
Belgium,BEL,2046,1.1460011280501543
Belgium,BEL,2047,1.1574611393306558
Belgium,BEL,2048,1.1690357507239624
Belgium,BEL,2049,1.180726108231202
Belgium,BEL,2050,1.192533369313514
Belize,BLZ,2020,0.8847678369195924
Belize,BLZ,2021,0.8936155152887884
Belize,BLZ,2022,0.9025516704416763
Belize,BLZ,2023,0.911577187146093
Belize,BLZ,2024,0.920692959017554
Belize,BLZ,2025,0.9298998886077295
Belize,BLZ,2026,0.9391988874938069
Belize,BLZ,2027,0.948590876368745
Belize,BLZ,2028,0.9580767851324324
Belize,BLZ,2029,0.9676575529837568
Belize,BLZ,2030,0.9773341285135944
Belize,BLZ,2031,0.9871074697987303
Belize,BLZ,2032,0.9969785444967176
Belize,BLZ,2033,1.0069483299416848
Belize,BLZ,2034,1.0170178132411016
Belize,BLZ,2035,1.0271879913735127
Belize,BLZ,2036,1.0374598712872478
Belize,BLZ,2037,1.0478344700001203
Belize,BLZ,2038,1.0583128147001215
Belize,BLZ,2039,1.0688959428471227
Belize,BLZ,2040,1.079584902275594
Belize,BLZ,2041,1.0903807512983499
Belize,BLZ,2042,1.1012845588113334
Belize,BLZ,2043,1.1122974043994467
Belize,BLZ,2044,1.1234203784434411
Belize,BLZ,2045,1.1346545822278755
Belize,BLZ,2046,1.1460011280501543
Belize,BLZ,2047,1.1574611393306558
Belize,BLZ,2048,1.1690357507239624
Belize,BLZ,2049,1.180726108231202
Belize,BLZ,2050,1.192533369313514
Benin,BEN,2020,0.8847678369195924
Benin,BEN,2021,0.8936155152887884
Benin,BEN,2022,0.9025516704416763
Benin,BEN,2023,0.911577187146093
Benin,BEN,2024,0.920692959017554
Benin,BEN,2025,0.9298998886077295
Benin,BEN,2026,0.9391988874938069
Benin,BEN,2027,0.948590876368745
Benin,BEN,2028,0.9580767851324324
Benin,BEN,2029,0.9676575529837568
Benin,BEN,2030,0.9773341285135944
Benin,BEN,2031,0.9871074697987303
Benin,BEN,2032,0.9969785444967176
Benin,BEN,2033,1.0069483299416848
Benin,BEN,2034,1.0170178132411016
Benin,BEN,2035,1.0271879913735127
Benin,BEN,2036,1.0374598712872478
Benin,BEN,2037,1.0478344700001203
Benin,BEN,2038,1.0583128147001215
Benin,BEN,2039,1.0688959428471227
Benin,BEN,2040,1.079584902275594
Benin,BEN,2041,1.0903807512983499
Benin,BEN,2042,1.1012845588113334
Benin,BEN,2043,1.1122974043994467
Benin,BEN,2044,1.1234203784434411
Benin,BEN,2045,1.1346545822278755
Benin,BEN,2046,1.1460011280501543
Benin,BEN,2047,1.1574611393306558
Benin,BEN,2048,1.1690357507239624
Benin,BEN,2049,1.180726108231202
Benin,BEN,2050,1.192533369313514
Bermuda,BMU,2020,0.8847678369195924
Bermuda,BMU,2021,0.8936155152887884
Bermuda,BMU,2022,0.9025516704416763
Bermuda,BMU,2023,0.911577187146093
Bermuda,BMU,2024,0.920692959017554
Bermuda,BMU,2025,0.9298998886077295
Bermuda,BMU,2026,0.9391988874938069
Bermuda,BMU,2027,0.948590876368745
Bermuda,BMU,2028,0.9580767851324324
Bermuda,BMU,2029,0.9676575529837568
Bermuda,BMU,2030,0.9773341285135944
Bermuda,BMU,2031,0.9871074697987303
Bermuda,BMU,2032,0.9969785444967176
Bermuda,BMU,2033,1.0069483299416848
Bermuda,BMU,2034,1.0170178132411016
Bermuda,BMU,2035,1.0271879913735127
Bermuda,BMU,2036,1.0374598712872478
Bermuda,BMU,2037,1.0478344700001203
Bermuda,BMU,2038,1.0583128147001215
Bermuda,BMU,2039,1.0688959428471227
Bermuda,BMU,2040,1.079584902275594
Bermuda,BMU,2041,1.0903807512983499
Bermuda,BMU,2042,1.1012845588113334
Bermuda,BMU,2043,1.1122974043994467
Bermuda,BMU,2044,1.1234203784434411
Bermuda,BMU,2045,1.1346545822278755
Bermuda,BMU,2046,1.1460011280501543
Bermuda,BMU,2047,1.1574611393306558
Bermuda,BMU,2048,1.1690357507239624
Bermuda,BMU,2049,1.180726108231202
Bermuda,BMU,2050,1.192533369313514
Bhutan,BTN,2020,0.8847678369195924
Bhutan,BTN,2021,0.8936155152887884
Bhutan,BTN,2022,0.9025516704416763
Bhutan,BTN,2023,0.911577187146093
Bhutan,BTN,2024,0.920692959017554
Bhutan,BTN,2025,0.9298998886077295
Bhutan,BTN,2026,0.9391988874938069
Bhutan,BTN,2027,0.948590876368745
Bhutan,BTN,2028,0.9580767851324324
Bhutan,BTN,2029,0.9676575529837568
Bhutan,BTN,2030,0.9773341285135944
Bhutan,BTN,2031,0.9871074697987303
Bhutan,BTN,2032,0.9969785444967176
Bhutan,BTN,2033,1.0069483299416848
Bhutan,BTN,2034,1.0170178132411016
Bhutan,BTN,2035,1.0271879913735127
Bhutan,BTN,2036,1.0374598712872478
Bhutan,BTN,2037,1.0478344700001203
Bhutan,BTN,2038,1.0583128147001215
Bhutan,BTN,2039,1.0688959428471227
Bhutan,BTN,2040,1.079584902275594
Bhutan,BTN,2041,1.0903807512983499
Bhutan,BTN,2042,1.1012845588113334
Bhutan,BTN,2043,1.1122974043994467
Bhutan,BTN,2044,1.1234203784434411
Bhutan,BTN,2045,1.1346545822278755
Bhutan,BTN,2046,1.1460011280501543
Bhutan,BTN,2047,1.1574611393306558
Bhutan,BTN,2048,1.1690357507239624
Bhutan,BTN,2049,1.180726108231202
Bhutan,BTN,2050,1.192533369313514
Bolivia (Plurinational State of),BOL,2020,0.8847678369195924
Bolivia (Plurinational State of),BOL,2021,0.8936155152887884
Bolivia (Plurinational State of),BOL,2022,0.9025516704416763
Bolivia (Plurinational State of),BOL,2023,0.911577187146093
Bolivia (Plurinational State of),BOL,2024,0.920692959017554
Bolivia (Plurinational State of),BOL,2025,0.9298998886077295
Bolivia (Plurinational State of),BOL,2026,0.9391988874938069
Bolivia (Plurinational State of),BOL,2027,0.948590876368745
Bolivia (Plurinational State of),BOL,2028,0.9580767851324324
Bolivia (Plurinational State of),BOL,2029,0.9676575529837568
Bolivia (Plurinational State of),BOL,2030,0.9773341285135944
Bolivia (Plurinational State of),BOL,2031,0.9871074697987303
Bolivia (Plurinational State of),BOL,2032,0.9969785444967176
Bolivia (Plurinational State of),BOL,2033,1.0069483299416848
Bolivia (Plurinational State of),BOL,2034,1.0170178132411016
Bolivia (Plurinational State of),BOL,2035,1.0271879913735127
Bolivia (Plurinational State of),BOL,2036,1.0374598712872478
Bolivia (Plurinational State of),BOL,2037,1.0478344700001203
Bolivia (Plurinational State of),BOL,2038,1.0583128147001215
Bolivia (Plurinational State of),BOL,2039,1.0688959428471227
Bolivia (Plurinational State of),BOL,2040,1.079584902275594
Bolivia (Plurinational State of),BOL,2041,1.0903807512983499
Bolivia (Plurinational State of),BOL,2042,1.1012845588113334
Bolivia (Plurinational State of),BOL,2043,1.1122974043994467
Bolivia (Plurinational State of),BOL,2044,1.1234203784434411
Bolivia (Plurinational State of),BOL,2045,1.1346545822278755
Bolivia (Plurinational State of),BOL,2046,1.1460011280501543
Bolivia (Plurinational State of),BOL,2047,1.1574611393306558
Bolivia (Plurinational State of),BOL,2048,1.1690357507239624
Bolivia (Plurinational State of),BOL,2049,1.180726108231202
Bolivia (Plurinational State of),BOL,2050,1.192533369313514
"Bonaire, Sint Eustatius and Saba",BES,2020,0.8847678369195924
"Bonaire, Sint Eustatius and Saba",BES,2021,0.8936155152887884
"Bonaire, Sint Eustatius and Saba",BES,2022,0.9025516704416763
"Bonaire, Sint Eustatius and Saba",BES,2023,0.911577187146093
"Bonaire, Sint Eustatius and Saba",BES,2024,0.920692959017554
"Bonaire, Sint Eustatius and Saba",BES,2025,0.9298998886077295
"Bonaire, Sint Eustatius and Saba",BES,2026,0.9391988874938069
"Bonaire, Sint Eustatius and Saba",BES,2027,0.948590876368745
"Bonaire, Sint Eustatius and Saba",BES,2028,0.9580767851324324
"Bonaire, Sint Eustatius and Saba",BES,2029,0.9676575529837568
"Bonaire, Sint Eustatius and Saba",BES,2030,0.9773341285135944
"Bonaire, Sint Eustatius and Saba",BES,2031,0.9871074697987303
"Bonaire, Sint Eustatius and Saba",BES,2032,0.9969785444967176
"Bonaire, Sint Eustatius and Saba",BES,2033,1.0069483299416848
"Bonaire, Sint Eustatius and Saba",BES,2034,1.0170178132411016
"Bonaire, Sint Eustatius and Saba",BES,2035,1.0271879913735127
"Bonaire, Sint Eustatius and Saba",BES,2036,1.0374598712872478
"Bonaire, Sint Eustatius and Saba",BES,2037,1.0478344700001203
"Bonaire, Sint Eustatius and Saba",BES,2038,1.0583128147001215
"Bonaire, Sint Eustatius and Saba",BES,2039,1.0688959428471227
"Bonaire, Sint Eustatius and Saba",BES,2040,1.079584902275594
"Bonaire, Sint Eustatius and Saba",BES,2041,1.0903807512983499
"Bonaire, Sint Eustatius and Saba",BES,2042,1.1012845588113334
"Bonaire, Sint Eustatius and Saba",BES,2043,1.1122974043994467
"Bonaire, Sint Eustatius and Saba",BES,2044,1.1234203784434411
"Bonaire, Sint Eustatius and Saba",BES,2045,1.1346545822278755
"Bonaire, Sint Eustatius and Saba",BES,2046,1.1460011280501543
"Bonaire, Sint Eustatius and Saba",BES,2047,1.1574611393306558
"Bonaire, Sint Eustatius and Saba",BES,2048,1.1690357507239624
"Bonaire, Sint Eustatius and Saba",BES,2049,1.180726108231202
"Bonaire, Sint Eustatius and Saba",BES,2050,1.192533369313514
Bosnia and Herzegovina,BIH,2020,0.8847678369195924
Bosnia and Herzegovina,BIH,2021,0.8936155152887884
Bosnia and Herzegovina,BIH,2022,0.9025516704416763
Bosnia and Herzegovina,BIH,2023,0.911577187146093
Bosnia and Herzegovina,BIH,2024,0.920692959017554
Bosnia and Herzegovina,BIH,2025,0.9298998886077295
Bosnia and Herzegovina,BIH,2026,0.9391988874938069
Bosnia and Herzegovina,BIH,2027,0.948590876368745
Bosnia and Herzegovina,BIH,2028,0.9580767851324324
Bosnia and Herzegovina,BIH,2029,0.9676575529837568
Bosnia and Herzegovina,BIH,2030,0.9773341285135944
Bosnia and Herzegovina,BIH,2031,0.9871074697987303
Bosnia and Herzegovina,BIH,2032,0.9969785444967176
Bosnia and Herzegovina,BIH,2033,1.0069483299416848
Bosnia and Herzegovina,BIH,2034,1.0170178132411016
Bosnia and Herzegovina,BIH,2035,1.0271879913735127
Bosnia and Herzegovina,BIH,2036,1.0374598712872478
Bosnia and Herzegovina,BIH,2037,1.0478344700001203
Bosnia and Herzegovina,BIH,2038,1.0583128147001215
Bosnia and Herzegovina,BIH,2039,1.0688959428471227
Bosnia and Herzegovina,BIH,2040,1.079584902275594
Bosnia and Herzegovina,BIH,2041,1.0903807512983499
Bosnia and Herzegovina,BIH,2042,1.1012845588113334
Bosnia and Herzegovina,BIH,2043,1.1122974043994467
Bosnia and Herzegovina,BIH,2044,1.1234203784434411
Bosnia and Herzegovina,BIH,2045,1.1346545822278755
Bosnia and Herzegovina,BIH,2046,1.1460011280501543
Bosnia and Herzegovina,BIH,2047,1.1574611393306558
Bosnia and Herzegovina,BIH,2048,1.1690357507239624
Bosnia and Herzegovina,BIH,2049,1.180726108231202
Bosnia and Herzegovina,BIH,2050,1.192533369313514
Botswana,BWA,2020,0.8847678369195924
Botswana,BWA,2021,0.8936155152887884
Botswana,BWA,2022,0.9025516704416763
Botswana,BWA,2023,0.911577187146093
Botswana,BWA,2024,0.920692959017554
Botswana,BWA,2025,0.9298998886077295
Botswana,BWA,2026,0.9391988874938069
Botswana,BWA,2027,0.948590876368745
Botswana,BWA,2028,0.9580767851324324
Botswana,BWA,2029,0.9676575529837568
Botswana,BWA,2030,0.9773341285135944
Botswana,BWA,2031,0.9871074697987303
Botswana,BWA,2032,0.9969785444967176
Botswana,BWA,2033,1.0069483299416848
Botswana,BWA,2034,1.0170178132411016
Botswana,BWA,2035,1.0271879913735127
Botswana,BWA,2036,1.0374598712872478
Botswana,BWA,2037,1.0478344700001203
Botswana,BWA,2038,1.0583128147001215
Botswana,BWA,2039,1.0688959428471227
Botswana,BWA,2040,1.079584902275594
Botswana,BWA,2041,1.0903807512983499
Botswana,BWA,2042,1.1012845588113334
Botswana,BWA,2043,1.1122974043994467
Botswana,BWA,2044,1.1234203784434411
Botswana,BWA,2045,1.1346545822278755
Botswana,BWA,2046,1.1460011280501543
Botswana,BWA,2047,1.1574611393306558
Botswana,BWA,2048,1.1690357507239624
Botswana,BWA,2049,1.180726108231202
Botswana,BWA,2050,1.192533369313514
Bouvet Island,BVT,2020,0.8847678369195924
Bouvet Island,BVT,2021,0.8936155152887884
Bouvet Island,BVT,2022,0.9025516704416763
Bouvet Island,BVT,2023,0.911577187146093
Bouvet Island,BVT,2024,0.920692959017554
Bouvet Island,BVT,2025,0.9298998886077295
Bouvet Island,BVT,2026,0.9391988874938069
Bouvet Island,BVT,2027,0.948590876368745
Bouvet Island,BVT,2028,0.9580767851324324
Bouvet Island,BVT,2029,0.9676575529837568
Bouvet Island,BVT,2030,0.9773341285135944
Bouvet Island,BVT,2031,0.9871074697987303
Bouvet Island,BVT,2032,0.9969785444967176
Bouvet Island,BVT,2033,1.0069483299416848
Bouvet Island,BVT,2034,1.0170178132411016
Bouvet Island,BVT,2035,1.0271879913735127
Bouvet Island,BVT,2036,1.0374598712872478
Bouvet Island,BVT,2037,1.0478344700001203
Bouvet Island,BVT,2038,1.0583128147001215
Bouvet Island,BVT,2039,1.0688959428471227
Bouvet Island,BVT,2040,1.079584902275594
Bouvet Island,BVT,2041,1.0903807512983499
Bouvet Island,BVT,2042,1.1012845588113334
Bouvet Island,BVT,2043,1.1122974043994467
Bouvet Island,BVT,2044,1.1234203784434411
Bouvet Island,BVT,2045,1.1346545822278755
Bouvet Island,BVT,2046,1.1460011280501543
Bouvet Island,BVT,2047,1.1574611393306558
Bouvet Island,BVT,2048,1.1690357507239624
Bouvet Island,BVT,2049,1.180726108231202
Bouvet Island,BVT,2050,1.192533369313514
Brazil,BRA,2020,0.8847678369195924
Brazil,BRA,2021,0.8936155152887884
Brazil,BRA,2022,0.9025516704416763
Brazil,BRA,2023,0.911577187146093
Brazil,BRA,2024,0.920692959017554
Brazil,BRA,2025,0.9298998886077295
Brazil,BRA,2026,0.9391988874938069
Brazil,BRA,2027,0.948590876368745
Brazil,BRA,2028,0.9580767851324324
Brazil,BRA,2029,0.9676575529837568
Brazil,BRA,2030,0.9773341285135944
Brazil,BRA,2031,0.9871074697987303
Brazil,BRA,2032,0.9969785444967176
Brazil,BRA,2033,1.0069483299416848
Brazil,BRA,2034,1.0170178132411016
Brazil,BRA,2035,1.0271879913735127
Brazil,BRA,2036,1.0374598712872478
Brazil,BRA,2037,1.0478344700001203
Brazil,BRA,2038,1.0583128147001215
Brazil,BRA,2039,1.0688959428471227
Brazil,BRA,2040,1.079584902275594
Brazil,BRA,2041,1.0903807512983499
Brazil,BRA,2042,1.1012845588113334
Brazil,BRA,2043,1.1122974043994467
Brazil,BRA,2044,1.1234203784434411
Brazil,BRA,2045,1.1346545822278755
Brazil,BRA,2046,1.1460011280501543
Brazil,BRA,2047,1.1574611393306558
Brazil,BRA,2048,1.1690357507239624
Brazil,BRA,2049,1.180726108231202
Brazil,BRA,2050,1.192533369313514
British Indian Ocean Territory,IOT,2020,0.8847678369195924
British Indian Ocean Territory,IOT,2021,0.8936155152887884
British Indian Ocean Territory,IOT,2022,0.9025516704416763
British Indian Ocean Territory,IOT,2023,0.911577187146093
British Indian Ocean Territory,IOT,2024,0.920692959017554
British Indian Ocean Territory,IOT,2025,0.9298998886077295
British Indian Ocean Territory,IOT,2026,0.9391988874938069
British Indian Ocean Territory,IOT,2027,0.948590876368745
British Indian Ocean Territory,IOT,2028,0.9580767851324324
British Indian Ocean Territory,IOT,2029,0.9676575529837568
British Indian Ocean Territory,IOT,2030,0.9773341285135944
British Indian Ocean Territory,IOT,2031,0.9871074697987303
British Indian Ocean Territory,IOT,2032,0.9969785444967176
British Indian Ocean Territory,IOT,2033,1.0069483299416848
British Indian Ocean Territory,IOT,2034,1.0170178132411016
British Indian Ocean Territory,IOT,2035,1.0271879913735127
British Indian Ocean Territory,IOT,2036,1.0374598712872478
British Indian Ocean Territory,IOT,2037,1.0478344700001203
British Indian Ocean Territory,IOT,2038,1.0583128147001215
British Indian Ocean Territory,IOT,2039,1.0688959428471227
British Indian Ocean Territory,IOT,2040,1.079584902275594
British Indian Ocean Territory,IOT,2041,1.0903807512983499
British Indian Ocean Territory,IOT,2042,1.1012845588113334
British Indian Ocean Territory,IOT,2043,1.1122974043994467
British Indian Ocean Territory,IOT,2044,1.1234203784434411
British Indian Ocean Territory,IOT,2045,1.1346545822278755
British Indian Ocean Territory,IOT,2046,1.1460011280501543
British Indian Ocean Territory,IOT,2047,1.1574611393306558
British Indian Ocean Territory,IOT,2048,1.1690357507239624
British Indian Ocean Territory,IOT,2049,1.180726108231202
British Indian Ocean Territory,IOT,2050,1.192533369313514
British Virgin Islands,VGB,2020,0.8847678369195924
British Virgin Islands,VGB,2021,0.8936155152887884
British Virgin Islands,VGB,2022,0.9025516704416763
British Virgin Islands,VGB,2023,0.911577187146093
British Virgin Islands,VGB,2024,0.920692959017554
British Virgin Islands,VGB,2025,0.9298998886077295
British Virgin Islands,VGB,2026,0.9391988874938069
British Virgin Islands,VGB,2027,0.948590876368745
British Virgin Islands,VGB,2028,0.9580767851324324
British Virgin Islands,VGB,2029,0.9676575529837568
British Virgin Islands,VGB,2030,0.9773341285135944
British Virgin Islands,VGB,2031,0.9871074697987303
British Virgin Islands,VGB,2032,0.9969785444967176
British Virgin Islands,VGB,2033,1.0069483299416848
British Virgin Islands,VGB,2034,1.0170178132411016
British Virgin Islands,VGB,2035,1.0271879913735127
British Virgin Islands,VGB,2036,1.0374598712872478
British Virgin Islands,VGB,2037,1.0478344700001203
British Virgin Islands,VGB,2038,1.0583128147001215
British Virgin Islands,VGB,2039,1.0688959428471227
British Virgin Islands,VGB,2040,1.079584902275594
British Virgin Islands,VGB,2041,1.0903807512983499
British Virgin Islands,VGB,2042,1.1012845588113334
British Virgin Islands,VGB,2043,1.1122974043994467
British Virgin Islands,VGB,2044,1.1234203784434411
British Virgin Islands,VGB,2045,1.1346545822278755
British Virgin Islands,VGB,2046,1.1460011280501543
British Virgin Islands,VGB,2047,1.1574611393306558
British Virgin Islands,VGB,2048,1.1690357507239624
British Virgin Islands,VGB,2049,1.180726108231202
British Virgin Islands,VGB,2050,1.192533369313514
Brunei Darussalam,BRN,2020,0.8847678369195924
Brunei Darussalam,BRN,2021,0.8936155152887884
Brunei Darussalam,BRN,2022,0.9025516704416763
Brunei Darussalam,BRN,2023,0.911577187146093
Brunei Darussalam,BRN,2024,0.920692959017554
Brunei Darussalam,BRN,2025,0.9298998886077295
Brunei Darussalam,BRN,2026,0.9391988874938069
Brunei Darussalam,BRN,2027,0.948590876368745
Brunei Darussalam,BRN,2028,0.9580767851324324
Brunei Darussalam,BRN,2029,0.9676575529837568
Brunei Darussalam,BRN,2030,0.9773341285135944
Brunei Darussalam,BRN,2031,0.9871074697987303
Brunei Darussalam,BRN,2032,0.9969785444967176
Brunei Darussalam,BRN,2033,1.0069483299416848
Brunei Darussalam,BRN,2034,1.0170178132411016
Brunei Darussalam,BRN,2035,1.0271879913735127
Brunei Darussalam,BRN,2036,1.0374598712872478
Brunei Darussalam,BRN,2037,1.0478344700001203
Brunei Darussalam,BRN,2038,1.0583128147001215
Brunei Darussalam,BRN,2039,1.0688959428471227
Brunei Darussalam,BRN,2040,1.079584902275594
Brunei Darussalam,BRN,2041,1.0903807512983499
Brunei Darussalam,BRN,2042,1.1012845588113334
Brunei Darussalam,BRN,2043,1.1122974043994467
Brunei Darussalam,BRN,2044,1.1234203784434411
Brunei Darussalam,BRN,2045,1.1346545822278755
Brunei Darussalam,BRN,2046,1.1460011280501543
Brunei Darussalam,BRN,2047,1.1574611393306558
Brunei Darussalam,BRN,2048,1.1690357507239624
Brunei Darussalam,BRN,2049,1.180726108231202
Brunei Darussalam,BRN,2050,1.192533369313514
Bulgaria,BGR,2020,0.8847678369195924
Bulgaria,BGR,2021,0.8936155152887884
Bulgaria,BGR,2022,0.9025516704416763
Bulgaria,BGR,2023,0.911577187146093
Bulgaria,BGR,2024,0.920692959017554
Bulgaria,BGR,2025,0.9298998886077295
Bulgaria,BGR,2026,0.9391988874938069
Bulgaria,BGR,2027,0.948590876368745
Bulgaria,BGR,2028,0.9580767851324324
Bulgaria,BGR,2029,0.9676575529837568
Bulgaria,BGR,2030,0.9773341285135944
Bulgaria,BGR,2031,0.9871074697987303
Bulgaria,BGR,2032,0.9969785444967176
Bulgaria,BGR,2033,1.0069483299416848
Bulgaria,BGR,2034,1.0170178132411016
Bulgaria,BGR,2035,1.0271879913735127
Bulgaria,BGR,2036,1.0374598712872478
Bulgaria,BGR,2037,1.0478344700001203
Bulgaria,BGR,2038,1.0583128147001215
Bulgaria,BGR,2039,1.0688959428471227
Bulgaria,BGR,2040,1.079584902275594
Bulgaria,BGR,2041,1.0903807512983499
Bulgaria,BGR,2042,1.1012845588113334
Bulgaria,BGR,2043,1.1122974043994467
Bulgaria,BGR,2044,1.1234203784434411
Bulgaria,BGR,2045,1.1346545822278755
Bulgaria,BGR,2046,1.1460011280501543
Bulgaria,BGR,2047,1.1574611393306558
Bulgaria,BGR,2048,1.1690357507239624
Bulgaria,BGR,2049,1.180726108231202
Bulgaria,BGR,2050,1.192533369313514
