iso_code3,Nation,Year,pop_lvst_initial_cattle_dairy
HUN,Hungary,2032,894000.0
HUN,Hungary,2033,894000.0
HUN,Hungary,2034,894000.0
HUN,Hungary,2035,894000.0
HUN,Hungary,2036,894000.0
HUN,Hungary,2037,894000.0
HUN,Hungary,2038,894000.0
HUN,Hungary,2039,894000.0
HUN,Hungary,2040,894000.0
HUN,Hungary,2041,894000.0
HUN,Hungary,2042,894000.0
HUN,Hungary,2043,894000.0
HUN,Hungary,2044,894000.0
HUN,Hungary,2045,894000.0
HUN,Hungary,2046,894000.0
HUN,Hungary,2047,894000.0
HUN,Hungary,2048,894000.0
HUN,Hungary,2049,894000.0
HUN,Hungary,2050,894000.0
IDN,Indonesia,2023,18610148.0
IDN,Indonesia,2024,18610148.0
IDN,Indonesia,2025,18610148.0
IDN,Indonesia,2026,18610148.0
IDN,Indonesia,2027,18610148.0
IDN,Indonesia,2028,18610148.0
IDN,Indonesia,2029,18610148.0
IDN,Indonesia,2030,18610148.0
IDN,Indonesia,2031,18610148.0
IDN,Indonesia,2032,18610148.0
IDN,Indonesia,2033,18610148.0
IDN,Indonesia,2034,18610148.0
IDN,Indonesia,2035,18610148.0
IDN,Indonesia,2036,18610148.0
IDN,Indonesia,2037,18610148.0
IDN,Indonesia,2038,18610148.0
IDN,Indonesia,2039,18610148.0
IDN,Indonesia,2040,18610148.0
IDN,Indonesia,2041,18610148.0
IDN,Indonesia,2042,18610148.0
IDN,Indonesia,2043,18610148.0
IDN,Indonesia,2044,18610148.0
IDN,Indonesia,2045,18610148.0
IDN,Indonesia,2046,18610148.0
IDN,Indonesia,2047,18610148.0
IDN,Indonesia,2048,18610148.0
IDN,Indonesia,2049,18610148.0
IDN,Indonesia,2050,18610148.0
IND,India,2023,194148070.0
IND,India,2024,194148070.0
IND,India,2025,194148070.0
IND,India,2026,194148070.0
IND,India,2027,194148070.0
IND,India,2028,194148070.0
IND,India,2029,194148070.0
IND,India,2030,194148070.0
IND,India,2031,194148070.0
IND,India,2032,194148070.0
IND,India,2033,194148070.0
IND,India,2034,194148070.0
IND,India,2035,194148070.0
IND,India,2036,194148070.0
IND,India,2037,194148070.0
IND,India,2038,194148070.0
IND,India,2039,194148070.0
IND,India,2040,194148070.0
IND,India,2041,194148070.0
IND,India,2042,194148070.0
IND,India,2043,194148070.0
IND,India,2044,194148070.0
IND,India,2045,194148070.0
IND,India,2046,194148070.0
IND,India,2047,194148070.0
IND,India,2048,194148070.0
IND,India,2049,194148070.0
IND,India,2050,194148070.0
IRL,Ireland,2023,6551830.0
IRL,Ireland,2024,6551830.0
IRL,Ireland,2025,6551830.0
IRL,Ireland,2026,6551830.0
IRL,Ireland,2027,6551830.0
IRL,Ireland,2028,6551830.0
IRL,Ireland,2029,6551830.0
IRL,Ireland,2030,6551830.0
IRL,Ireland,2031,6551830.0
IRL,Ireland,2032,6551830.0
IRL,Ireland,2033,6551830.0
IRL,Ireland,2034,6551830.0
IRL,Ireland,2035,6551830.0
IRL,Ireland,2036,6551830.0
IRL,Ireland,2037,6551830.0
IRL,Ireland,2038,6551830.0
IRL,Ireland,2039,6551830.0
IRL,Ireland,2040,6551830.0
IRL,Ireland,2041,6551830.0
IRL,Ireland,2042,6551830.0
IRL,Ireland,2043,6551830.0
IRL,Ireland,2044,6551830.0
IRL,Ireland,2045,6551830.0
IRL,Ireland,2046,6551830.0
IRL,Ireland,2047,6551830.0
IRL,Ireland,2048,6551830.0
IRL,Ireland,2049,6551830.0
IRL,Ireland,2050,6551830.0
IRN,Iran (Islamic Republic of),2023,5625000.0
IRN,Iran (Islamic Republic of),2024,5625000.0
IRN,Iran (Islamic Republic of),2025,5625000.0
IRN,Iran (Islamic Republic of),2026,5625000.0
IRN,Iran (Islamic Republic of),2027,5625000.0
IRN,Iran (Islamic Republic of),2028,5625000.0
IRN,Iran (Islamic Republic of),2029,5625000.0
IRN,Iran (Islamic Republic of),2030,5625000.0
IRN,Iran (Islamic Republic of),2031,5625000.0
IRN,Iran (Islamic Republic of),2032,5625000.0
IRN,Iran (Islamic Republic of),2033,5625000.0
IRN,Iran (Islamic Republic of),2034,5625000.0
IRN,Iran (Islamic Republic of),2035,5625000.0
IRN,Iran (Islamic Republic of),2036,5625000.0
IRN,Iran (Islamic Republic of),2037,5625000.0
IRN,Iran (Islamic Republic of),2038,5625000.0
IRN,Iran (Islamic Republic of),2039,5625000.0
IRN,Iran (Islamic Republic of),2040,5625000.0
IRN,Iran (Islamic Republic of),2041,5625000.0
IRN,Iran (Islamic Republic of),2042,5625000.0
IRN,Iran (Islamic Republic of),2043,5625000.0
IRN,Iran (Islamic Republic of),2044,5625000.0
IRN,Iran (Islamic Republic of),2045,5625000.0
IRN,Iran (Islamic Republic of),2046,5625000.0
IRN,Iran (Islamic Republic of),2047,5625000.0
IRN,Iran (Islamic Republic of),2048,5625000.0
IRN,Iran (Islamic Republic of),2049,5625000.0
IRN,Iran (Islamic Republic of),2050,5625000.0
IRQ,Iraq,2023,2104057.0
IRQ,Iraq,2024,2104057.0
IRQ,Iraq,2025,2104057.0
IRQ,Iraq,2026,2104057.0
IRQ,Iraq,2027,2104057.0
IRQ,Iraq,2028,2104057.0
IRQ,Iraq,2029,2104057.0
IRQ,Iraq,2030,2104057.0
IRQ,Iraq,2031,2104057.0
IRQ,Iraq,2032,2104057.0
IRQ,Iraq,2033,2104057.0
IRQ,Iraq,2034,2104057.0
IRQ,Iraq,2035,2104057.0
IRQ,Iraq,2036,2104057.0
IRQ,Iraq,2037,2104057.0
IRQ,Iraq,2038,2104057.0
IRQ,Iraq,2039,2104057.0
IRQ,Iraq,2040,2104057.0
IRQ,Iraq,2041,2104057.0
IRQ,Iraq,2042,2104057.0
IRQ,Iraq,2043,2104057.0
IRQ,Iraq,2044,2104057.0
IRQ,Iraq,2045,2104057.0
IRQ,Iraq,2046,2104057.0
IRQ,Iraq,2047,2104057.0
IRQ,Iraq,2048,2104057.0
IRQ,Iraq,2049,2104057.0
IRQ,Iraq,2050,2104057.0
ISL,Iceland,2023,79306.0
ISL,Iceland,2024,79306.0
ISL,Iceland,2025,79306.0
ISL,Iceland,2026,79306.0
ISL,Iceland,2027,79306.0
ISL,Iceland,2028,79306.0
ISL,Iceland,2029,79306.0
ISL,Iceland,2030,79306.0
ISL,Iceland,2031,79306.0
ISL,Iceland,2032,79306.0
ISL,Iceland,2033,79306.0
ISL,Iceland,2034,79306.0
ISL,Iceland,2035,79306.0
ISL,Iceland,2036,79306.0
ISL,Iceland,2037,79306.0
ISL,Iceland,2038,79306.0
ISL,Iceland,2039,79306.0
ISL,Iceland,2040,79306.0
ISL,Iceland,2041,79306.0
ISL,Iceland,2042,79306.0
ISL,Iceland,2043,79306.0
ISL,Iceland,2044,79306.0
ISL,Iceland,2045,79306.0
ISL,Iceland,2046,79306.0
ISL,Iceland,2047,79306.0
ISL,Iceland,2048,79306.0
ISL,Iceland,2049,79306.0
ISL,Iceland,2050,79306.0
ISR,Israel,2023,581535.0
ISR,Israel,2024,581535.0
ISR,Israel,2025,581535.0
ISR,Israel,2026,581535.0
ISR,Israel,2027,581535.0
ISR,Israel,2028,581535.0
ISR,Israel,2029,581535.0
ISR,Israel,2030,581535.0
ISR,Israel,2031,581535.0
ISR,Israel,2032,581535.0
ISR,Israel,2033,581535.0
ISR,Israel,2034,581535.0
ISR,Israel,2035,581535.0
ISR,Israel,2036,581535.0
ISR,Israel,2037,581535.0
ISR,Israel,2038,581535.0
ISR,Israel,2039,581535.0
ISR,Israel,2040,581535.0
ISR,Israel,2041,581535.0
ISR,Israel,2042,581535.0
ISR,Israel,2043,581535.0
ISR,Israel,2044,581535.0
ISR,Israel,2045,581535.0
ISR,Israel,2046,581535.0
ISR,Israel,2047,581535.0
ISR,Israel,2048,581535.0
ISR,Israel,2049,581535.0
ISR,Israel,2050,581535.0
ITA,Italy,2023,6049000.0
ITA,Italy,2024,6049000.0
ITA,Italy,2025,6049000.0
ITA,Italy,2026,6049000.0
ITA,Italy,2027,6049000.0
ITA,Italy,2028,6049000.0
ITA,Italy,2029,6049000.0
ITA,Italy,2030,6049000.0
ITA,Italy,2031,6049000.0
ITA,Italy,2032,6049000.0
ITA,Italy,2033,6049000.0
ITA,Italy,2034,6049000.0
ITA,Italy,2035,6049000.0
ITA,Italy,2036,6049000.0
ITA,Italy,2037,6049000.0
ITA,Italy,2038,6049000.0
ITA,Italy,2039,6049000.0
ITA,Italy,2040,6049000.0
ITA,Italy,2041,6049000.0
ITA,Italy,2042,6049000.0
ITA,Italy,2043,6049000.0
ITA,Italy,2044,6049000.0
ITA,Italy,2045,6049000.0
ITA,Italy,2046,6049000.0
ITA,Italy,2047,6049000.0
ITA,Italy,2048,6049000.0
ITA,Italy,2049,6049000.0
ITA,Italy,2050,6049000.0
JAM,Jamaica,2023,151640.0
JAM,Jamaica,2024,151640.0
JAM,Jamaica,2025,151640.0
JAM,Jamaica,2026,151640.0
JAM,Jamaica,2027,151640.0
JAM,Jamaica,2028,151640.0
JAM,Jamaica,2029,151640.0
JAM,Jamaica,2030,151640.0
JAM,Jamaica,2031,151640.0
JAM,Jamaica,2032,151640.0
JAM,Jamaica,2033,151640.0
JAM,Jamaica,2034,151640.0
JAM,Jamaica,2035,151640.0
JAM,Jamaica,2036,151640.0
JAM,Jamaica,2037,151640.0
JAM,Jamaica,2038,151640.0
JAM,Jamaica,2039,151640.0
JAM,Jamaica,2040,151640.0
JAM,Jamaica,2041,151640.0
JAM,Jamaica,2042,151640.0
JAM,Jamaica,2043,151640.0
JAM,Jamaica,2044,151640.0
JAM,Jamaica,2045,151640.0
JAM,Jamaica,2046,151640.0
JAM,Jamaica,2047,151640.0
JAM,Jamaica,2048,151640.0
JAM,Jamaica,2049,151640.0
JAM,Jamaica,2050,151640.0
JOR,Jordan,2023,81466.0
JOR,Jordan,2024,81466.0
JOR,Jordan,2025,81466.0
JOR,Jordan,2026,81466.0
JOR,Jordan,2027,81466.0
JOR,Jordan,2028,81466.0
JOR,Jordan,2029,81466.0
JOR,Jordan,2030,81466.0
JOR,Jordan,2031,81466.0
JOR,Jordan,2032,81466.0
JOR,Jordan,2033,81466.0
JOR,Jordan,2034,81466.0
JOR,Jordan,2035,81466.0
JOR,Jordan,2036,81466.0
JOR,Jordan,2037,81466.0
JOR,Jordan,2038,81466.0
JOR,Jordan,2039,81466.0
JOR,Jordan,2040,81466.0
JOR,Jordan,2041,81466.0
JOR,Jordan,2042,81466.0
JOR,Jordan,2043,81466.0
JOR,Jordan,2044,81466.0
JOR,Jordan,2045,81466.0
JOR,Jordan,2046,81466.0
JOR,Jordan,2047,81466.0
JOR,Jordan,2048,81466.0
JOR,Jordan,2049,81466.0
JOR,Jordan,2050,81466.0
JPN,Japan,2023,3985000.0
JPN,Japan,2024,3985000.0
JPN,Japan,2025,3985000.0
JPN,Japan,2026,3985000.0
JPN,Japan,2027,3985000.0
JPN,Japan,2028,3985000.0
JPN,Japan,2029,3985000.0
JPN,Japan,2030,3985000.0
JPN,Japan,2031,3985000.0
JPN,Japan,2032,3985000.0
JPN,Japan,2033,3985000.0
JPN,Japan,2034,3985000.0
JPN,Japan,2035,3985000.0
JPN,Japan,2036,3985000.0
JPN,Japan,2037,3985000.0
JPN,Japan,2038,3985000.0
JPN,Japan,2039,3985000.0
JPN,Japan,2040,3985000.0
JPN,Japan,2041,3985000.0
JPN,Japan,2042,3985000.0
JPN,Japan,2043,3985000.0
JPN,Japan,2044,3985000.0
JPN,Japan,2045,3985000.0
JPN,Japan,2046,3985000.0
JPN,Japan,2047,3985000.0
JPN,Japan,2048,3985000.0
JPN,Japan,2049,3985000.0
JPN,Japan,2050,3985000.0
KAZ,Kazakhstan,2023,6536282.0
KAZ,Kazakhstan,2024,6536282.0
KAZ,Kazakhstan,2025,6536282.0
KAZ,Kazakhstan,2026,6536282.0
KAZ,Kazakhstan,2027,6536282.0
KAZ,Kazakhstan,2028,6536282.0
KAZ,Kazakhstan,2029,6536282.0
KAZ,Kazakhstan,2030,6536282.0
KAZ,Kazakhstan,2031,6536282.0
KAZ,Kazakhstan,2032,6536282.0
KAZ,Kazakhstan,2033,6536282.0
KAZ,Kazakhstan,2034,6536282.0
KAZ,Kazakhstan,2035,6536282.0
KAZ,Kazakhstan,2036,6536282.0
KAZ,Kazakhstan,2037,6536282.0
KAZ,Kazakhstan,2038,6536282.0
KAZ,Kazakhstan,2039,6536282.0
KAZ,Kazakhstan,2040,6536282.0
KAZ,Kazakhstan,2041,6536282.0
KAZ,Kazakhstan,2042,6536282.0
KAZ,Kazakhstan,2043,6536282.0
KAZ,Kazakhstan,2044,6536282.0
KAZ,Kazakhstan,2045,6536282.0
KAZ,Kazakhstan,2046,6536282.0
KAZ,Kazakhstan,2047,6536282.0
KAZ,Kazakhstan,2048,6536282.0
KAZ,Kazakhstan,2049,6536282.0
KAZ,Kazakhstan,2050,6536282.0
KEN,Kenya,2023,20830134.0
KEN,Kenya,2024,20830134.0
KEN,Kenya,2025,20830134.0
KEN,Kenya,2026,20830134.0
KEN,Kenya,2027,20830134.0
KEN,Kenya,2028,20830134.0
KEN,Kenya,2029,20830134.0
KEN,Kenya,2030,20830134.0
KEN,Kenya,2031,20830134.0
KEN,Kenya,2032,20830134.0
KEN,Kenya,2033,20830134.0
KEN,Kenya,2034,20830134.0
KEN,Kenya,2035,20830134.0
KEN,Kenya,2036,20830134.0
KEN,Kenya,2037,20830134.0
KEN,Kenya,2038,20830134.0
KEN,Kenya,2039,20830134.0
KEN,Kenya,2040,20830134.0
KEN,Kenya,2041,20830134.0
KEN,Kenya,2042,20830134.0
KEN,Kenya,2043,20830134.0
KEN,Kenya,2044,20830134.0
KEN,Kenya,2045,20830134.0
KEN,Kenya,2046,20830134.0
KEN,Kenya,2047,20830134.0
KEN,Kenya,2048,20830134.0
KEN,Kenya,2049,20830134.0
KEN,Kenya,2050,20830134.0
KGZ,Kyrgyzstan,2023,1783469.0
KGZ,Kyrgyzstan,2024,1783469.0
KGZ,Kyrgyzstan,2025,1783469.0
KGZ,Kyrgyzstan,2026,1783469.0
KGZ,Kyrgyzstan,2027,1783469.0
KGZ,Kyrgyzstan,2028,1783469.0
KGZ,Kyrgyzstan,2029,1783469.0
KGZ,Kyrgyzstan,2030,1783469.0
KGZ,Kyrgyzstan,2031,1783469.0
KGZ,Kyrgyzstan,2032,1783469.0
KGZ,Kyrgyzstan,2033,1783469.0
KGZ,Kyrgyzstan,2034,1783469.0
KGZ,Kyrgyzstan,2035,1783469.0
KGZ,Kyrgyzstan,2036,1783469.0
KGZ,Kyrgyzstan,2037,1783469.0
KGZ,Kyrgyzstan,2038,1783469.0
KGZ,Kyrgyzstan,2039,1783469.0
KGZ,Kyrgyzstan,2040,1783469.0
KGZ,Kyrgyzstan,2041,1783469.0
KGZ,Kyrgyzstan,2042,1783469.0
KGZ,Kyrgyzstan,2043,1783469.0
KGZ,Kyrgyzstan,2044,1783469.0
KGZ,Kyrgyzstan,2045,1783469.0
KGZ,Kyrgyzstan,2046,1783469.0
KGZ,Kyrgyzstan,2047,1783469.0
KGZ,Kyrgyzstan,2048,1783469.0
KGZ,Kyrgyzstan,2049,1783469.0
KGZ,Kyrgyzstan,2050,1783469.0
KHM,Cambodia,2023,2693878.0
KHM,Cambodia,2024,2693878.0
KHM,Cambodia,2025,2693878.0
KHM,Cambodia,2026,2693878.0
KHM,Cambodia,2027,2693878.0
KHM,Cambodia,2028,2693878.0
KHM,Cambodia,2029,2693878.0
KHM,Cambodia,2030,2693878.0
KHM,Cambodia,2031,2693878.0
KHM,Cambodia,2032,2693878.0
KHM,Cambodia,2033,2693878.0
KHM,Cambodia,2034,2693878.0
KHM,Cambodia,2035,2693878.0
KHM,Cambodia,2036,2693878.0
KHM,Cambodia,2037,2693878.0
KHM,Cambodia,2038,2693878.0
KHM,Cambodia,2039,2693878.0
KHM,Cambodia,2040,2693878.0
KHM,Cambodia,2041,2693878.0
KHM,Cambodia,2042,2693878.0
KHM,Cambodia,2043,2693878.0
KHM,Cambodia,2044,2693878.0
KHM,Cambodia,2045,2693878.0
KHM,Cambodia,2046,2693878.0
KHM,Cambodia,2047,2693878.0
KHM,Cambodia,2048,2693878.0
KHM,Cambodia,2049,2693878.0
KHM,Cambodia,2050,2693878.0
KIR,Kiribati,2023,0.0
KIR,Kiribati,2024,0.0
KIR,Kiribati,2025,0.0
KIR,Kiribati,2026,0.0
KIR,Kiribati,2027,0.0
KIR,Kiribati,2028,0.0
KIR,Kiribati,2029,0.0
KIR,Kiribati,2030,0.0
KIR,Kiribati,2031,0.0
KIR,Kiribati,2032,0.0
KIR,Kiribati,2033,0.0
KIR,Kiribati,2034,0.0
KIR,Kiribati,2035,0.0
KIR,Kiribati,2036,0.0
KIR,Kiribati,2037,0.0
KIR,Kiribati,2038,0.0
KIR,Kiribati,2039,0.0
KIR,Kiribati,2040,0.0
KIR,Kiribati,2041,0.0
KIR,Kiribati,2042,0.0
KIR,Kiribati,2043,0.0
KIR,Kiribati,2044,0.0
KIR,Kiribati,2045,0.0
KIR,Kiribati,2046,0.0
KIR,Kiribati,2047,0.0
KIR,Kiribati,2048,0.0
KIR,Kiribati,2049,0.0
KIR,Kiribati,2050,0.0
KNA,Saint Kitts and Nevis,2023,1814.0
KNA,Saint Kitts and Nevis,2024,1814.0
KNA,Saint Kitts and Nevis,2025,1814.0
KNA,Saint Kitts and Nevis,2026,1814.0
KNA,Saint Kitts and Nevis,2027,1814.0
KNA,Saint Kitts and Nevis,2028,1814.0
KNA,Saint Kitts and Nevis,2029,1814.0
KNA,Saint Kitts and Nevis,2030,1814.0
KNA,Saint Kitts and Nevis,2031,1814.0
KNA,Saint Kitts and Nevis,2032,1814.0
KNA,Saint Kitts and Nevis,2033,1814.0
KNA,Saint Kitts and Nevis,2034,1814.0
KNA,Saint Kitts and Nevis,2035,1814.0
KNA,Saint Kitts and Nevis,2036,1814.0
KNA,Saint Kitts and Nevis,2037,1814.0
KNA,Saint Kitts and Nevis,2038,1814.0
KNA,Saint Kitts and Nevis,2039,1814.0
KNA,Saint Kitts and Nevis,2040,1814.0
KNA,Saint Kitts and Nevis,2041,1814.0
KNA,Saint Kitts and Nevis,2042,1814.0
KNA,Saint Kitts and Nevis,2043,1814.0
KNA,Saint Kitts and Nevis,2044,1814.0
KNA,Saint Kitts and Nevis,2045,1814.0
KNA,Saint Kitts and Nevis,2046,1814.0
KNA,Saint Kitts and Nevis,2047,1814.0
KNA,Saint Kitts and Nevis,2048,1814.0
KNA,Saint Kitts and Nevis,2049,1814.0
KNA,Saint Kitts and Nevis,2050,1814.0
KOR,Republic of Korea,2023,4116407.0
KOR,Republic of Korea,2024,4116407.0
KOR,Republic of Korea,2025,4116407.0
KOR,Republic of Korea,2026,4116407.0
KOR,Republic of Korea,2027,4116407.0
KOR,Republic of Korea,2028,4116407.0
KOR,Republic of Korea,2029,4116407.0
KOR,Republic of Korea,2030,4116407.0
KOR,Republic of Korea,2031,4116407.0
KOR,Republic of Korea,2032,4116407.0
KOR,Republic of Korea,2033,4116407.0
KOR,Republic of Korea,2034,4116407.0
KOR,Republic of Korea,2035,4116407.0
KOR,Republic of Korea,2036,4116407.0
KOR,Republic of Korea,2037,4116407.0
KOR,Republic of Korea,2038,4116407.0
KOR,Republic of Korea,2039,4116407.0
KOR,Republic of Korea,2040,4116407.0
KOR,Republic of Korea,2041,4116407.0
KOR,Republic of Korea,2042,4116407.0
KOR,Republic of Korea,2043,4116407.0
KOR,Republic of Korea,2044,4116407.0
KOR,Republic of Korea,2045,4116407.0
KOR,Republic of Korea,2046,4116407.0
KOR,Republic of Korea,2047,4116407.0
KOR,Republic of Korea,2048,4116407.0
KOR,Republic of Korea,2049,4116407.0
KOR,Republic of Korea,2050,4116407.0
KWT,Kuwait,2023,32524.0
KWT,Kuwait,2024,32524.0
KWT,Kuwait,2025,32524.0
KWT,Kuwait,2026,32524.0
KWT,Kuwait,2027,32524.0
KWT,Kuwait,2028,32524.0
KWT,Kuwait,2029,32524.0
KWT,Kuwait,2030,32524.0
KWT,Kuwait,2031,32524.0
KWT,Kuwait,2032,32524.0
KWT,Kuwait,2033,32524.0
KWT,Kuwait,2034,32524.0
KWT,Kuwait,2035,32524.0
KWT,Kuwait,2036,32524.0
KWT,Kuwait,2037,32524.0
KWT,Kuwait,2038,32524.0
KWT,Kuwait,2039,32524.0
KWT,Kuwait,2040,32524.0
KWT,Kuwait,2041,32524.0
KWT,Kuwait,2042,32524.0
KWT,Kuwait,2043,32524.0
KWT,Kuwait,2044,32524.0
KWT,Kuwait,2045,32524.0
KWT,Kuwait,2046,32524.0
KWT,Kuwait,2047,32524.0
KWT,Kuwait,2048,32524.0
KWT,Kuwait,2049,32524.0
KWT,Kuwait,2050,32524.0
LAO,Lao People's Democratic Republic,2023,2428000.0
LAO,Lao People's Democratic Republic,2024,2428000.0
LAO,Lao People's Democratic Republic,2025,2428000.0
LAO,Lao People's Democratic Republic,2026,2428000.0
LAO,Lao People's Democratic Republic,2027,2428000.0
LAO,Lao People's Democratic Republic,2028,2428000.0
LAO,Lao People's Democratic Republic,2029,2428000.0
LAO,Lao People's Democratic Republic,2030,2428000.0
LAO,Lao People's Democratic Republic,2031,2428000.0
LAO,Lao People's Democratic Republic,2032,2428000.0
LAO,Lao People's Democratic Republic,2033,2428000.0
LAO,Lao People's Democratic Republic,2034,2428000.0
LAO,Lao People's Democratic Republic,2035,2428000.0
LAO,Lao People's Democratic Republic,2036,2428000.0
LAO,Lao People's Democratic Republic,2037,2428000.0
LAO,Lao People's Democratic Republic,2038,2428000.0
LAO,Lao People's Democratic Republic,2039,2428000.0
LAO,Lao People's Democratic Republic,2040,2428000.0
LAO,Lao People's Democratic Republic,2041,2428000.0
LAO,Lao People's Democratic Republic,2042,2428000.0
LAO,Lao People's Democratic Republic,2043,2428000.0
LAO,Lao People's Democratic Republic,2044,2428000.0
LAO,Lao People's Democratic Republic,2045,2428000.0
LAO,Lao People's Democratic Republic,2046,2428000.0
LAO,Lao People's Democratic Republic,2047,2428000.0
LAO,Lao People's Democratic Republic,2048,2428000.0
LAO,Lao People's Democratic Republic,2049,2428000.0
LAO,Lao People's Democratic Republic,2050,2428000.0
LBN,Lebanon,2023,86781.0
LBN,Lebanon,2024,86781.0
LBN,Lebanon,2025,86781.0
LBN,Lebanon,2026,86781.0
LBN,Lebanon,2027,86781.0
LBN,Lebanon,2028,86781.0
LBN,Lebanon,2029,86781.0
LBN,Lebanon,2030,86781.0
LBN,Lebanon,2031,86781.0
LBN,Lebanon,2032,86781.0
LBN,Lebanon,2033,86781.0
LBN,Lebanon,2034,86781.0
LBN,Lebanon,2035,86781.0
LBN,Lebanon,2036,86781.0
LBN,Lebanon,2037,86781.0
LBN,Lebanon,2038,86781.0
LBN,Lebanon,2039,86781.0
LBN,Lebanon,2040,86781.0
LBN,Lebanon,2041,86781.0
LBN,Lebanon,2042,86781.0
LBN,Lebanon,2043,86781.0
LBN,Lebanon,2044,86781.0
LBN,Lebanon,2045,86781.0
LBN,Lebanon,2046,86781.0
LBN,Lebanon,2047,86781.0
LBN,Lebanon,2048,86781.0
LBN,Lebanon,2049,86781.0
LBN,Lebanon,2050,86781.0
LBR,Liberia,2023,44105.0
LBR,Liberia,2024,44105.0
LBR,Liberia,2025,44105.0
LBR,Liberia,2026,44105.0
LBR,Liberia,2027,44105.0
LBR,Liberia,2028,44105.0
LBR,Liberia,2029,44105.0
LBR,Liberia,2030,44105.0
LBR,Liberia,2031,44105.0
LBR,Liberia,2032,44105.0
LBR,Liberia,2033,44105.0
LBR,Liberia,2034,44105.0
LBR,Liberia,2035,44105.0
LBR,Liberia,2036,44105.0
LBR,Liberia,2037,44105.0
LBR,Liberia,2038,44105.0
LBR,Liberia,2039,44105.0
LBR,Liberia,2040,44105.0
LBR,Liberia,2041,44105.0
LBR,Liberia,2042,44105.0
LBR,Liberia,2043,44105.0
LBR,Liberia,2044,44105.0
LBR,Liberia,2045,44105.0
LBR,Liberia,2046,44105.0
LBR,Liberia,2047,44105.0
LBR,Liberia,2048,44105.0
LBR,Liberia,2049,44105.0
LBR,Liberia,2050,44105.0
LBY,Libya,2023,215920.0
LBY,Libya,2024,215920.0
LBY,Libya,2025,215920.0
LBY,Libya,2026,215920.0
LBY,Libya,2027,215920.0
LBY,Libya,2028,215920.0
LBY,Libya,2029,215920.0
LBY,Libya,2030,215920.0
LBY,Libya,2031,215920.0
LBY,Libya,2032,215920.0
LBY,Libya,2033,215920.0
LBY,Libya,2034,215920.0
LBY,Libya,2035,215920.0
LBY,Libya,2036,215920.0
LBY,Libya,2037,215920.0
LBY,Libya,2038,215920.0
LBY,Libya,2039,215920.0
LBY,Libya,2040,215920.0
LBY,Libya,2041,215920.0
LBY,Libya,2042,215920.0
LBY,Libya,2043,215920.0
LBY,Libya,2044,215920.0
LBY,Libya,2045,215920.0
LBY,Libya,2046,215920.0
LBY,Libya,2047,215920.0
LBY,Libya,2048,215920.0
LBY,Libya,2049,215920.0
LBY,Libya,2050,215920.0
LCA,Saint Lucia,2023,10562.0
LCA,Saint Lucia,2024,10562.0
LCA,Saint Lucia,2025,10562.0
LCA,Saint Lucia,2026,10562.0
LCA,Saint Lucia,2027,10562.0
LCA,Saint Lucia,2028,10562.0
LCA,Saint Lucia,2029,10562.0
LCA,Saint Lucia,2030,10562.0
LCA,Saint Lucia,2031,10562.0
LCA,Saint Lucia,2032,10562.0
LCA,Saint Lucia,2033,10562.0
LCA,Saint Lucia,2034,10562.0
LCA,Saint Lucia,2035,10562.0
LCA,Saint Lucia,2036,10562.0
LCA,Saint Lucia,2037,10562.0
LCA,Saint Lucia,2038,10562.0
LCA,Saint Lucia,2039,10562.0
LCA,Saint Lucia,2040,10562.0
LCA,Saint Lucia,2041,10562.0
LCA,Saint Lucia,2042,10562.0
LCA,Saint Lucia,2043,10562.0
LCA,Saint Lucia,2044,10562.0
LCA,Saint Lucia,2045,10562.0
LCA,Saint Lucia,2046,10562.0
LCA,Saint Lucia,2047,10562.0
LCA,Saint Lucia,2048,10562.0
LCA,Saint Lucia,2049,10562.0
LCA,Saint Lucia,2050,10562.0
LKA,Sri Lanka,2023,1127630.0
LKA,Sri Lanka,2024,1127630.0
LKA,Sri Lanka,2025,1127630.0
LKA,Sri Lanka,2026,1127630.0
LKA,Sri Lanka,2027,1127630.0
LKA,Sri Lanka,2028,1127630.0
LKA,Sri Lanka,2029,1127630.0
LKA,Sri Lanka,2030,1127630.0
LKA,Sri Lanka,2031,1127630.0
LKA,Sri Lanka,2032,1127630.0
LKA,Sri Lanka,2033,1127630.0
LKA,Sri Lanka,2034,1127630.0
LKA,Sri Lanka,2035,1127630.0
LKA,Sri Lanka,2036,1127630.0
LKA,Sri Lanka,2037,1127630.0
LKA,Sri Lanka,2038,1127630.0
LKA,Sri Lanka,2039,1127630.0
LKA,Sri Lanka,2040,1127630.0
LKA,Sri Lanka,2041,1127630.0
LKA,Sri Lanka,2042,1127630.0
LKA,Sri Lanka,2043,1127630.0
LKA,Sri Lanka,2044,1127630.0
LKA,Sri Lanka,2045,1127630.0
LKA,Sri Lanka,2046,1127630.0
LKA,Sri Lanka,2047,1127630.0
LKA,Sri Lanka,2048,1127630.0
LKA,Sri Lanka,2049,1127630.0
LKA,Sri Lanka,2050,1127630.0
LSO,Lesotho,2023,593664.0
LSO,Lesotho,2024,593664.0
LSO,Lesotho,2025,593664.0
LSO,Lesotho,2026,593664.0
LSO,Lesotho,2027,593664.0
LSO,Lesotho,2028,593664.0
LSO,Lesotho,2029,593664.0
LSO,Lesotho,2030,593664.0
LSO,Lesotho,2031,593664.0
LSO,Lesotho,2032,593664.0
LSO,Lesotho,2033,593664.0
