Country,Mode/vehicle type,Indicator,2000,2005,2010,2015,2016,2017,2018,2019,2020
Latvia,Freight trucks,Per capita energy intensity (GJ/cap)                                  ,..,..,..,..,..,..,..,..,..
Latvia,Freight trucks,Fuel intensity (litres/100 vkm)                                       ,..,..,..,..,..,..,..,..,..
Latvia,Freight trucks,Tonne-kilometres per capita (10^3 tkm/cap)                            ,..,..,..,..,..,..,..,..,..
Latvia,Freight trucks,Tonne-kilometres energy intensity (MJ/tkm)                            ,..,..,..,..,..,..,..,..,..
Latvia,Freight trucks,Freight load factor (tkm/vkm)                                         ,..,..,..,..,..,..,..,..,..
Latvia,Freight trucks,Vehicle-kilometres per capita (10^3 vkm/cap)                          ,..,..,..,..,..,..,..,..,..
Latvia,Freight trucks,Vehicle-kilometres energy intensity (MJ/vkm)                          ,..,..,..,..,..,..,..,..,..
Latvia,Freight trucks,Vehicle use (10^3 vkm/vehicle)                                        ,..,..,..,..,..,..,..,..,..
Albania,Cars/light trucks,Per capita energy intensity (GJ/cap)                              ,..,..,..,..,..,..,..,..,..
Albania,Cars/light trucks,Fuel intensity (litres/100 vkm)                                   ,..,..,..,..,..,..,..,..,..
Albania,Cars/light trucks,Passenger-kilometres per capita (10^3 pkm/cap)                    ,..,..,..,..,..,..,..,..,..
Albania,Cars/light trucks,Passenger-kilometres energy intensity (MJ/pkm)                    ,..,..,..,..,..,..,..,..,..
Albania,Cars/light trucks,Passenger average occupancy (#passengers)                         ,..,..,..,..,..,..,..,..,..
Albania,Cars/light trucks,Vehicle-kilometres per capita (10^3 vkm/cap)                      ,..,..,..,..,..,..,..,..,..
Albania,Cars/light trucks,Vehicle-kilometres energy intensity (MJ/vkm)                      ,..,..,..,..,..,..,..,..,..
Albania,Cars/light trucks,Vehicle use (10^3 vkm/vehicle)                                    ,..,..,..,..,..,..,..,..,..
Albania,Freight trucks,Per capita energy intensity (GJ/cap)                                 ,..,..,..,..,..,..,..,..,..
Albania,Freight trucks,Fuel intensity (litres/100 vkm)                                      ,..,..,..,..,..,..,..,..,..
Albania,Freight trucks,Tonne-kilometres per capita (10^3 tkm/cap)                           ,..,..,..,..,..,..,..,..,..
Albania,Freight trucks,Tonne-kilometres energy intensity (MJ/tkm)                           ,..,..,..,..,..,..,..,..,..
Albania,Freight trucks,Freight load factor (tkm/vkm)                                        ,..,..,..,..,..,..,..,..,..
Albania,Freight trucks,Vehicle-kilometres per capita (10^3 vkm/cap)                         ,..,..,..,..,..,..,..,..,..
Albania,Freight trucks,Vehicle-kilometres energy intensity (MJ/vkm)                         ,..,..,..,..,..,..,..,..,..
Albania,Freight trucks,Vehicle use (10^3 vkm/vehicle)                                       ,..,..,..,..,..,..,..,..,..
Armenia,Cars/light trucks,Per capita energy intensity (GJ/cap)                              ,..,..,..,..,..,..,..,..,..
Armenia,Cars/light trucks,Fuel intensity (litres/100 vkm)                                   ,..,..,..,..,..,..,..,..,..
Armenia,Cars/light trucks,Passenger-kilometres per capita (10^3 pkm/cap)                    ,..,0.02,0.06,0.03,0.02,0.02,0.03,0.02,0.01
Armenia,Cars/light trucks,Passenger-kilometres energy intensity (MJ/pkm)                    ,..,..,..,..,..,..,..,..,..
Armenia,Cars/light trucks,Passenger average occupancy (#passengers)                         ,..,0.43,0.70,0.41,0.35,0.35,0.42,0.35,0.13
Armenia,Cars/light trucks,Vehicle-kilometres per capita (10^3 vkm/cap)                      ,..,0.05,0.08,0.08,0.07,0.07,0.06,0.06,0.05
Armenia,Cars/light trucks,Vehicle-kilometres energy intensity (MJ/vkm)                      ,..,..,..,..,..,..,..,..,..
Armenia,Cars/light trucks,Vehicle use (10^3 vkm/vehicle)                                    ,..,..,..,..,..,..,..,..,..
Armenia,Freight trucks,Per capita energy intensity (GJ/cap)                                 ,..,..,..,..,..,..,..,..,..
Armenia,Freight trucks,Fuel intensity (litres/100 vkm)                                      ,..,..,..,..,..,..,..,..,..
Armenia,Freight trucks,Tonne-kilometres per capita (10^3 tkm/cap)                           ,..,0.08,0.18,0.30,0.32,0.37,0.49,0.48,0.51
Armenia,Freight trucks,Tonne-kilometres energy intensity (MJ/tkm)                           ,..,..,..,..,..,..,..,..,..
Armenia,Freight trucks,Freight load factor (tkm/vkm)                                        ,..,2.56,3.44,4.94,5.88,6.11,6.90,6.76,6.82
Armenia,Freight trucks,Vehicle-kilometres per capita (10^3 vkm/cap)                         ,..,0.03,0.05,0.06,0.05,0.06,0.07,0.07,0.07
Armenia,Freight trucks,Vehicle-kilometres energy intensity (MJ/vkm)                         ,..,..,..,..,..,..,..,..,..
Armenia,Freight trucks,Vehicle use (10^3 vkm/vehicle)                                       ,..,..,..,..,..,..,..,..,..
Azerbaijan,Cars/light trucks,Per capita energy intensity (GJ/cap)                           ,..,..,..,..,..,..,..,..,..
Azerbaijan,Cars/light trucks,Fuel intensity (litres/100 vkm)                                ,..,..,..,..,..,..,..,..,..
Azerbaijan,Cars/light trucks,Passenger-kilometres per capita (10^3 pkm/cap)                 ,0.05,0.06,0.10,0.14,0.14,0.15,0.15,0.15,..
Azerbaijan,Cars/light trucks,Passenger-kilometres energy intensity (MJ/pkm)                 ,..,..,..,..,..,..,..,..,..
Azerbaijan,Cars/light trucks,Passenger average occupancy (#passengers)                      ,..,..,..,..,..,..,..,..,..
Azerbaijan,Cars/light trucks,Vehicle-kilometres per capita (10^3 vkm/cap)                   ,..,..,..,..,..,..,..,..,..
Azerbaijan,Cars/light trucks,Vehicle-kilometres energy intensity (MJ/vkm)                   ,..,..,..,..,..,..,..,..,..
Azerbaijan,Cars/light trucks,Vehicle use (10^3 vkm/vehicle)                                 ,..,..,..,..,..,..,..,..,..
Azerbaijan,Freight trucks,Per capita energy intensity (GJ/cap)                              ,..,..,..,..,..,..,..,..,..
Azerbaijan,Freight trucks,Fuel intensity (litres/100 vkm)                                   ,..,..,..,..,..,..,..,..,..
Azerbaijan,Freight trucks,Tonne-kilometres per capita (10^3 tkm/cap)                        ,0.44,0.89,1.25,1.61,1.64,1.66,1.70,1.75,..
Azerbaijan,Freight trucks,Tonne-kilometres energy intensity (MJ/tkm)                        ,..,..,..,..,..,..,..,..,..
Azerbaijan,Freight trucks,Freight load factor (tkm/vkm)                                     ,..,..,..,..,..,..,..,..,..
Azerbaijan,Freight trucks,Vehicle-kilometres per capita (10^3 vkm/cap)                      ,..,..,..,..,..,..,..,..,..
Azerbaijan,Freight trucks,Vehicle-kilometres energy intensity (MJ/vkm)                      ,..,..,..,..,..,..,..,..,..
Azerbaijan,Freight trucks,Vehicle use (10^3 vkm/vehicle)                                    ,..,..,..,..,..,..,..,..,..
Belarus,Cars/light trucks,Per capita energy intensity (GJ/cap)                              ,..,..,..,..,..,..,..,..,..
Belarus,Cars/light trucks,Fuel intensity (litres/100 vkm)                                   ,..,..,..,..,..,..,..,..,..
Belarus,Cars/light trucks,Passenger-kilometres per capita (10^3 pkm/cap)                    ,..,..,..,..,..,..,..,..,..
Belarus,Cars/light trucks,Passenger-kilometres energy intensity (MJ/pkm)                    ,..,..,..,..,..,..,..,..,..
Belarus,Cars/light trucks,Passenger average occupancy (#passengers)                         ,..,..,..,..,..,..,..,..,..
Belarus,Cars/light trucks,Vehicle-kilometres per capita (10^3 vkm/cap)                      ,..,..,..,..,..,..,..,..,..
Belarus,Cars/light trucks,Vehicle-kilometres energy intensity (MJ/vkm)                      ,..,..,..,..,..,..,..,..,..
Belarus,Cars/light trucks,Vehicle use (10^3 vkm/vehicle)                                    ,..,..,..,..,..,..,..,..,..
Belarus,Freight trucks,Per capita energy intensity (GJ/cap)                                 ,..,..,..,..,2.70,3.02,3.07,3.08,..
Belarus,Freight trucks,Fuel intensity (litres/100 vkm)                                      ,..,..,..,..,..,..,..,..,..
Belarus,Freight trucks,Tonne-kilometres per capita (10^3 tkm/cap)                           ,..,..,1.69,2.59,2.67,2.85,2.97,3.02,..
Belarus,Freight trucks,Tonne-kilometres energy intensity (MJ/tkm)                           ,..,..,..,..,1.01,1.06,1.03,1.02,..
Belarus,Freight trucks,Freight load factor (tkm/vkm)                                        ,..,..,..,..,..,..,..,..,..
Belarus,Freight trucks,Vehicle-kilometres per capita (10^3 vkm/cap)                         ,..,..,..,..,..,..,..,..,..
Belarus,Freight trucks,Vehicle-kilometres energy intensity (MJ/vkm)                         ,..,..,..,..,..,..,..,..,..
Belarus,Freight trucks,Vehicle use (10^3 vkm/vehicle)                                       ,..,..,..,..,..,..,..,..,..
Bosnia and Herzegovina,Cars/light trucks,Per capita energy intensity (GJ/cap)               ,..,..,..,..,..,..,..,..,..
Bosnia and Herzegovina,Cars/light trucks,Fuel intensity (litres/100 vkm)                    ,..,..,..,..,..,..,..,..,..
Bosnia and Herzegovina,Cars/light trucks,Passenger-kilometres per capita (10^3 pkm/cap)     ,..,..,..,..,..,..,..,..,..
Bosnia and Herzegovina,Cars/light trucks,Passenger-kilometres energy intensity (MJ/pkm)     ,..,..,..,..,..,..,..,..,..
Bosnia and Herzegovina,Cars/light trucks,Passenger average occupancy (#passengers)          ,..,..,..,..,..,..,..,..,..
Bosnia and Herzegovina,Cars/light trucks,Vehicle-kilometres per capita (10^3 vkm/cap)       ,..,..,..,..,..,..,..,..,..
Bosnia and Herzegovina,Cars/light trucks,Vehicle-kilometres energy intensity (MJ/vkm)       ,..,..,..,..,..,..,..,..,..
Bosnia and Herzegovina,Cars/light trucks,Vehicle use (10^3 vkm/vehicle)                     ,..,..,..,..,..,..,..,..,..
Bosnia and Herzegovina,Freight trucks,Per capita energy intensity (GJ/cap)                  ,..,..,..,..,..,..,..,..,..
Bosnia and Herzegovina,Freight trucks,Fuel intensity (litres/100 vkm)                       ,..,..,..,..,..,..,..,..,..
Bosnia and Herzegovina,Freight trucks,Tonne-kilometres per capita (10^3 tkm/cap)            ,..,..,..,..,..,..,..,..,..
Bosnia and Herzegovina,Freight trucks,Tonne-kilometres energy intensity (MJ/tkm)            ,..,..,..,..,..,..,..,..,..
Bosnia and Herzegovina,Freight trucks,Freight load factor (tkm/vkm)                         ,..,..,..,..,..,..,..,..,..
Bosnia and Herzegovina,Freight trucks,Vehicle-kilometres per capita (10^3 vkm/cap)          ,..,..,..,..,..,..,..,..,..
Bosnia and Herzegovina,Freight trucks,Vehicle-kilometres energy intensity (MJ/vkm)          ,..,..,..,..,..,..,..,..,..
Bosnia and Herzegovina,Freight trucks,Vehicle use (10^3 vkm/vehicle)                        ,..,..,..,..,..,..,..,..,..
Bulgaria,Cars/light trucks,Per capita energy intensity (GJ/cap)                             ,..,..,..,..,..,..,..,..,..
Bulgaria,Cars/light trucks,Fuel intensity (litres/100 vkm)                                  ,..,..,..,..,..,..,..,..,..
Bulgaria,Cars/light trucks,Passenger-kilometres per capita (10^3 pkm/cap)                   ,..,..,..,..,..,..,..,..,..
Bulgaria,Cars/light trucks,Passenger-kilometres energy intensity (MJ/pkm)                   ,..,..,..,..,..,..,..,..,..
Bulgaria,Cars/light trucks,Passenger average occupancy (#passengers)                        ,..,..,..,..,..,..,..,..,..
Bulgaria,Cars/light trucks,Vehicle-kilometres per capita (10^3 vkm/cap)                     ,..,..,..,..,..,..,..,..,..
Bulgaria,Cars/light trucks,Vehicle-kilometres energy intensity (MJ/vkm)                     ,..,..,..,..,..,..,..,..,..
Bulgaria,Cars/light trucks,Vehicle use (10^3 vkm/vehicle)                                   ,..,..,..,..,..,..,..,..,..
Bulgaria,Freight trucks,Per capita energy intensity (GJ/cap)                                ,..,..,..,..,..,..,..,..,..
Bulgaria,Freight trucks,Fuel intensity (litres/100 vkm)                                     ,..,..,..,..,..,..,..,..,..
Bulgaria,Freight trucks,Tonne-kilometres per capita (10^3 tkm/cap)                          ,..,..,..,..,..,..,..,..,..
Bulgaria,Freight trucks,Tonne-kilometres energy intensity (MJ/tkm)                          ,..,..,..,..,..,..,..,..,..
Bulgaria,Freight trucks,Freight load factor (tkm/vkm)                                       ,..,..,..,..,..,..,..,..,..
Bulgaria,Freight trucks,Vehicle-kilometres per capita (10^3 vkm/cap)                        ,..,..,..,..,..,..,..,..,..
Bulgaria,Freight trucks,Vehicle-kilometres energy intensity (MJ/vkm)                        ,..,..,..,..,..,..,..,..,..
Bulgaria,Freight trucks,Vehicle use (10^3 vkm/vehicle)                                      ,..,..,..,..,..,..,..,..,..
Croatia,Cars/light trucks,Per capita energy intensity (GJ/cap)                              ,..,..,..,..,..,..,..,..,..
Croatia,Cars/light trucks,Fuel intensity (litres/100 vkm)                                   ,..,..,..,..,..,..,..,..,..
Croatia,Cars/light trucks,Passenger-kilometres per capita (10^3 pkm/cap)                    ,..,..,..,..,..,..,..,..,..
Croatia,Cars/light trucks,Passenger-kilometres energy intensity (MJ/pkm)                    ,..,..,..,..,..,..,..,..,..
Croatia,Cars/light trucks,Passenger average occupancy (#passengers)                         ,..,..,..,..,..,..,..,..,..
Croatia,Cars/light trucks,Vehicle-kilometres per capita (10^3 vkm/cap)                      ,..,..,..,..,..,..,..,..,..
Croatia,Cars/light trucks,Vehicle-kilometres energy intensity (MJ/vkm)                      ,..,..,..,..,..,..,..,..,..
Croatia,Cars/light trucks,Vehicle use (10^3 vkm/vehicle)                                    ,..,..,..,..,..,..,..,..,..
Croatia,Freight trucks,Per capita energy intensity (GJ/cap)                                 ,..,..,..,..,..,..,..,..,..
Croatia,Freight trucks,Fuel intensity (litres/100 vkm)                                      ,..,..,..,..,..,..,..,..,..
Croatia,Freight trucks,Tonne-kilometres per capita (10^3 tkm/cap)                           ,..,..,..,..,..,..,..,..,..
Croatia,Freight trucks,Tonne-kilometres energy intensity (MJ/tkm)                           ,..,..,..,..,..,..,..,..,..
Croatia,Freight trucks,Freight load factor (tkm/vkm)                                        ,..,..,..,..,..,..,..,..,..
Croatia,Freight trucks,Vehicle-kilometres per capita (10^3 vkm/cap)                         ,..,..,..,..,..,..,..,..,..
Croatia,Freight trucks,Vehicle-kilometres energy intensity (MJ/vkm)                         ,..,..,..,..,..,..,..,..,..
Croatia,Freight trucks,Vehicle use (10^3 vkm/vehicle)                                       ,..,..,..,..,..,..,..,..,..
Cyprus,Cars/light trucks,Per capita energy intensity (GJ/cap)                               ,..,..,..,..,..,..,..,..,..
Cyprus,Cars/light trucks,Fuel intensity (litres/100 vkm)                                    ,..,..,..,..,..,..,..,..,..
Cyprus,Cars/light trucks,Passenger-kilometres per capita (10^3 pkm/cap)                     ,..,..,..,..,..,..,..,..,..
Cyprus,Cars/light trucks,Passenger-kilometres energy intensity (MJ/pkm)                     ,..,..,..,..,..,..,..,..,..
Cyprus,Cars/light trucks,Passenger average occupancy (#passengers)                          ,..,..,..,..,..,..,..,..,..
Cyprus,Cars/light trucks,Vehicle-kilometres per capita (10^3 vkm/cap)                       ,..,..,..,..,..,..,..,..,..
Cyprus,Cars/light trucks,Vehicle-kilometres energy intensity (MJ/vkm)                       ,..,..,..,..,..,..,..,..,..
Cyprus,Cars/light trucks,Vehicle use (10^3 vkm/vehicle)                                     ,..,..,..,..,..,..,..,..,..
Cyprus,Freight trucks,Per capita energy intensity (GJ/cap)                                  ,..,..,..,..,..,..,..,..,..
Cyprus,Freight trucks,Fuel intensity (litres/100 vkm)                                       ,..,..,..,..,..,..,..,..,..
Cyprus,Freight trucks,Tonne-kilometres per capita (10^3 tkm/cap)                            ,..,..,..,..,..,..,..,..,..
Cyprus,Freight trucks,Tonne-kilometres energy intensity (MJ/tkm)                            ,..,..,..,..,..,..,..,..,..
Cyprus,Freight trucks,Freight load factor (tkm/vkm)                                         ,..,..,..,..,..,..,..,..,..
Cyprus,Freight trucks,Vehicle-kilometres per capita (10^3 vkm/cap)                          ,..,..,..,..,..,..,..,..,..
Cyprus,Freight trucks,Vehicle-kilometres energy intensity (MJ/vkm)                          ,..,..,..,..,..,..,..,..,..
Cyprus,Freight trucks,Vehicle use (10^3 vkm/vehicle)                                        ,..,..,..,..,..,..,..,..,..
Georgia,Cars/light trucks,Per capita energy intensity (GJ/cap)                              ,..,..,..,..,..,..,..,..,..
Georgia,Cars/light trucks,Fuel intensity (litres/100 vkm)                                   ,..,..,..,..,..,..,..,..,..
Georgia,Cars/light trucks,Passenger-kilometres per capita (10^3 pkm/cap)                    ,..,..,..,..,..,..,..,..,..
Georgia,Cars/light trucks,Passenger-kilometres energy intensity (MJ/pkm)                    ,..,..,..,..,..,..,..,..,..
Georgia,Cars/light trucks,Passenger average occupancy (#passengers)                         ,..,..,..,..,..,..,..,..,..
Georgia,Cars/light trucks,Vehicle-kilometres per capita (10^3 vkm/cap)                      ,..,..,..,..,..,..,..,..,..
Georgia,Cars/light trucks,Vehicle-kilometres energy intensity (MJ/vkm)                      ,..,..,..,..,..,..,..,..,..
Georgia,Cars/light trucks,Vehicle use (10^3 vkm/vehicle)                                    ,..,..,..,..,..,..,..,..,..
Georgia,Freight trucks,Per capita energy intensity (GJ/cap)                                 ,..,..,..,..,..,..,..,..,..
Georgia,Freight trucks,Fuel intensity (litres/100 vkm)                                      ,..,..,..,..,..,..,..,..,..
Georgia,Freight trucks,Tonne-kilometres per capita (10^3 tkm/cap)                           ,0.12,0.15,0.16,0.18,0.18,0.18,0.19,0.19,0.19
Georgia,Freight trucks,Tonne-kilometres energy intensity (MJ/tkm)                           ,..,..,..,..,..,..,..,..,..
Georgia,Freight trucks,Freight load factor (tkm/vkm)                                        ,..,..,..,..,..,..,..,..,..
Georgia,Freight trucks,Vehicle-kilometres per capita (10^3 vkm/cap)                         ,..,..,..,..,..,..,..,..,..
Georgia,Freight trucks,Vehicle-kilometres energy intensity (MJ/vkm)                         ,..,..,..,..,..,..,..,..,..
Georgia,Freight trucks,Vehicle use (10^3 vkm/vehicle)                                       ,..,..,..,..,..,..,..,..,..
Hong Kong (China),Cars/light trucks,Per capita energy intensity (GJ/cap)                    ,4.23,4.28,4.50,4.68,4.79,4.56,4.45,4.64,..
Hong Kong (China),Cars/light trucks,Fuel intensity (litres/100 vkm)                         ,13.43,14.76,13.90,12.70,12.49,12.00,11.50,11.87,..
Hong Kong (China),Cars/light trucks,Passenger-kilometres per capita (10^3 pkm/cap)          ,..,..,..,1.78,1.84,1.79,1.81,1.81,1.67
Hong Kong (China),Cars/light trucks,Passenger-kilometres energy intensity (MJ/pkm)          ,..,..,..,2.64,2.61,2.55,2.45,2.57,..
Hong Kong (China),Cars/light trucks,Passenger average occupancy (#passengers)               ,..,..,..,1.60,1.59,1.56,1.55,1.53,1.48
Hong Kong (China),Cars/light trucks,Vehicle-kilometres per capita (10^3 vkm/cap)            ,0.95,0.88,0.98,1.11,1.16,1.15,1.17,1.18,1.13
Hong Kong (China),Cars/light trucks,Vehicle-kilometres energy intensity (MJ/vkm)            ,4.45,4.89,4.61,4.21,4.14,3.98,3.81,3.94,..
Hong Kong (China),Cars/light trucks,Vehicle use (10^3 vkm/vehicle)                          ,18.07,16.18,15.85,15.05,15.32,14.84,14.90,14.96,14.31
Hong Kong (China),Freight trucks,Per capita energy intensity (GJ/cap)                       ,6.24,4.82,4.07,3.39,3.37,3.36,3.33,3.29,..
Hong Kong (China),Freight trucks,Fuel intensity (litres/100 vkm)                            ,33.84,27.66,24.40,21.41,21.28,21.35,20.95,21.38,..
Hong Kong (China),Freight trucks,Tonne-kilometres per capita (10^3 tkm/cap)                 ,..,..,..,..,..,..,..,..,..
Hong Kong (China),Freight trucks,Tonne-kilometres energy intensity (MJ/tkm)                 ,..,..,..,..,..,..,..,..,..
Hong Kong (China),Freight trucks,Freight load factor (tkm/vkm)                              ,..,..,..,..,..,..,..,..,..
Hong Kong (China),Freight trucks,Vehicle-kilometres per capita (10^3 vkm/cap)               ,0.56,0.53,0.50,0.48,0.48,0.47,0.48,0.47,0.45
Hong Kong (China),Freight trucks,Vehicle-kilometres energy intensity (MJ/vkm)               ,11.22,9.17,8.09,7.10,7.05,7.08,6.94,7.09,..
Hong Kong (China),Freight trucks,Vehicle use (10^3 vkm/vehicle)                             ,32.44,32.25,32.30,31.23,31.17,31.07,30.88,30.81,29.14
Kazakhstan,Cars/light trucks,Per capita energy intensity (GJ/cap)                           ,..,..,..,..,..,..,..,..,..
Kazakhstan,Cars/light trucks,Fuel intensity (litres/100 vkm)                                ,..,..,..,..,..,..,..,..,..
Kazakhstan,Cars/light trucks,Passenger-kilometres per capita (10^3 pkm/cap)                 ,1.24,1.84,1.36,2.28,2.40,3.22,3.86,4.28,..
Kazakhstan,Cars/light trucks,Passenger-kilometres energy intensity (MJ/pkm)                 ,..,..,..,..,..,..,..,..,..
Kazakhstan,Cars/light trucks,Passenger average occupancy (#passengers)                      ,..,..,..,..,..,..,..,..,..
Kazakhstan,Cars/light trucks,Vehicle-kilometres per capita (10^3 vkm/cap)                   ,..,..,..,..,..,..,..,..,..
Kazakhstan,Cars/light trucks,Vehicle-kilometres energy intensity (MJ/vkm)                   ,..,..,..,..,..,..,..,..,..
Kazakhstan,Cars/light trucks,Vehicle use (10^3 vkm/vehicle)                                 ,..,..,..,..,..,..,..,..,..
Kazakhstan,Freight trucks,Per capita energy intensity (GJ/cap)                              ,..,..,..,..,..,..,..,..,..
Kazakhstan,Freight trucks,Fuel intensity (litres/100 vkm)                                   ,..,..,..,..,..,..,..,..,..
Kazakhstan,Freight trucks,Tonne-kilometres per capita (10^3 tkm/cap)                        ,2.08,3.11,4.92,9.23,9.18,9.21,10.13,9.37,..
Kazakhstan,Freight trucks,Tonne-kilometres energy intensity (MJ/tkm)                        ,..,..,..,..,..,..,..,..,..
Kazakhstan,Freight trucks,Freight load factor (tkm/vkm)                                     ,..,..,..,..,..,..,..,..,..
Kazakhstan,Freight trucks,Vehicle-kilometres per capita (10^3 vkm/cap)                      ,..,..,..,..,..,..,..,..,..
Kazakhstan,Freight trucks,Vehicle-kilometres energy intensity (MJ/vkm)                      ,..,..,..,..,..,..,..,..,..
Kazakhstan,Freight trucks,Vehicle use (10^3 vkm/vehicle)                                    ,..,..,..,..,..,..,..,..,..
Kosovo,Cars/light trucks,Per capita energy intensity (GJ/cap)                               ,..,..,..,..,..,..,..,..,..
Kosovo,Cars/light trucks,Fuel intensity (litres/100 vkm)                                    ,..,..,..,..,..,..,..,..,..
Kosovo,Cars/light trucks,Passenger-kilometres per capita (10^3 pkm/cap)                     ,..,..,..,..,..,..,..,..,..
Kosovo,Cars/light trucks,Passenger-kilometres energy intensity (MJ/pkm)                     ,..,..,..,..,..,..,..,..,..
Kosovo,Cars/light trucks,Passenger average occupancy (#passengers)                          ,..,..,..,..,..,..,..,..,..
Kosovo,Cars/light trucks,Vehicle-kilometres per capita (10^3 vkm/cap)                       ,..,..,..,..,..,..,..,..,..
Kosovo,Cars/light trucks,Vehicle-kilometres energy intensity (MJ/vkm)                       ,..,..,..,..,..,..,..,..,..
Kosovo,Cars/light trucks,Vehicle use (10^3 vkm/vehicle)                                     ,..,..,..,..,..,..,..,..,..
Kosovo,Freight trucks,Per capita energy intensity (GJ/cap)                                  ,..,..,..,..,..,..,..,..,..
Kosovo,Freight trucks,Fuel intensity (litres/100 vkm)                                       ,..,..,..,..,..,..,..,..,..
Kosovo,Freight trucks,Tonne-kilometres per capita (10^3 tkm/cap)                            ,..,..,..,..,..,..,..,..,..
Kosovo,Freight trucks,Tonne-kilometres energy intensity (MJ/tkm)                            ,..,..,..,..,..,..,..,..,..
Kosovo,Freight trucks,Freight load factor (tkm/vkm)                                         ,..,..,..,..,..,..,..,..,..
Kosovo,Freight trucks,Vehicle-kilometres per capita (10^3 vkm/cap)                          ,..,..,..,..,..,..,..,..,..
Kosovo,Freight trucks,Vehicle-kilometres energy intensity (MJ/vkm)                          ,..,..,..,..,..,..,..,..,..
Kosovo,Freight trucks,Vehicle use (10^3 vkm/vehicle)                                        ,..,..,..,..,..,..,..,..,..
Kyrgyzstan,Cars/light trucks,Per capita energy intensity (GJ/cap)                           ,..,..,..,..,..,..,..,..,..
Kyrgyzstan,Cars/light trucks,Fuel intensity (litres/100 vkm)                                ,..,..,..,..,..,..,..,..,..
Kyrgyzstan,Cars/light trucks,Passenger-kilometres per capita (10^3 pkm/cap)                 ,..,0.02,0.05,0.08,0.09,0.09,0.10,0.12,0.11
Kyrgyzstan,Cars/light trucks,Passenger-kilometres energy intensity (MJ/pkm)                 ,..,..,..,..,..,..,..,..,..
Kyrgyzstan,Cars/light trucks,Passenger average occupancy (#passengers)                      ,..,..,..,..,..,..,..,..,..
Kyrgyzstan,Cars/light trucks,Vehicle-kilometres per capita (10^3 vkm/cap)                   ,..,..,..,..,..,..,..,..,..
Kyrgyzstan,Cars/light trucks,Vehicle-kilometres energy intensity (MJ/vkm)                   ,..,..,..,..,..,..,..,..,..
Kyrgyzstan,Cars/light trucks,Vehicle use (10^3 vkm/vehicle)                                 ,..,..,..,..,..,..,..,..,..
Kyrgyzstan,Freight trucks,Per capita energy intensity (GJ/cap)                              ,..,..,..,..,..,..,..,..,..
Kyrgyzstan,Freight trucks,Fuel intensity (litres/100 vkm)                                   ,..,..,..,..,..,..,..,..,..
Kyrgyzstan,Freight trucks,Tonne-kilometres per capita (10^3 tkm/cap)                        ,0.25,0.16,0.24,0.24,0.25,0.25,0.26,0.29,0.19
Kyrgyzstan,Freight trucks,Tonne-kilometres energy intensity (MJ/tkm)                        ,..,..,..,..,..,..,..,..,..
Kyrgyzstan,Freight trucks,Freight load factor (tkm/vkm)                                     ,..,..,..,..,..,..,..,..,..
Kyrgyzstan,Freight trucks,Vehicle-kilometres per capita (10^3 vkm/cap)                      ,..,..,..,..,..,..,..,..,..
Kyrgyzstan,Freight trucks,Vehicle-kilometres energy intensity (MJ/vkm)                      ,..,..,..,..,..,..,..,..,..
Kyrgyzstan,Freight trucks,Vehicle use (10^3 vkm/vehicle)                                    ,..,..,..,..,..,..,..,..,..
Malta,Cars/light trucks,Per capita energy intensity (GJ/cap)                                ,..,..,..,..,..,..,..,..,..
Malta,Cars/light trucks,Fuel intensity (litres/100 vkm)                                     ,..,..,..,..,..,..,..,..,..
Malta,Cars/light trucks,Passenger-kilometres per capita (10^3 pkm/cap)                      ,..,..,..,..,..,..,..,..,..
Malta,Cars/light trucks,Passenger-kilometres energy intensity (MJ/pkm)                      ,..,..,..,..,..,..,..,..,..
Malta,Cars/light trucks,Passenger average occupancy (#passengers)                           ,..,..,..,..,..,..,..,..,..
Malta,Cars/light trucks,Vehicle-kilometres per capita (10^3 vkm/cap)                        ,..,..,..,..,..,..,..,..,..
Malta,Cars/light trucks,Vehicle-kilometres energy intensity (MJ/vkm)                        ,..,..,..,..,..,..,..,..,..
Malta,Cars/light trucks,Vehicle use (10^3 vkm/vehicle)                                      ,..,..,..,..,..,..,..,..,..
Malta,Freight trucks,Per capita energy intensity (GJ/cap)                                   ,..,..,..,..,..,..,..,..,..
Malta,Freight trucks,Fuel intensity (litres/100 vkm)                                        ,..,..,..,..,..,..,..,..,..
Malta,Freight trucks,Tonne-kilometres per capita (10^3 tkm/cap)                             ,..,..,..,..,..,..,..,..,..
Malta,Freight trucks,Tonne-kilometres energy intensity (MJ/tkm)                             ,..,..,..,..,..,..,..,..,..
Malta,Freight trucks,Freight load factor (tkm/vkm)                                          ,..,..,..,..,..,..,..,..,..
Malta,Freight trucks,Vehicle-kilometres per capita (10^3 vkm/cap)                           ,..,..,..,..,..,..,..,..,..
Malta,Freight trucks,Vehicle-kilometres energy intensity (MJ/vkm)                           ,..,..,..,..,..,..,..,..,..
Malta,Freight trucks,Vehicle use (10^3 vkm/vehicle)                                         ,..,..,..,..,..,..,..,..,..
Republic of Moldova,Cars/light trucks,Per capita energy intensity (GJ/cap)                  ,..,..,..,..,..,..,..,..,..
Republic of Moldova,Cars/light trucks,Fuel intensity (litres/100 vkm)                       ,..,..,..,..,..,..,..,..,..
