Year,iso_code3,cost_enfu_fuel_biogas_usd_per_mmbtu
2035,LVA,22000.0
2036,LVA,22000.0
2037,LVA,22000.0
2038,LVA,22000.0
2039,LVA,22000.0
2040,LVA,22000.0
2041,LVA,22000.0
2042,LVA,22000.0
2043,LVA,22000.0
2044,LVA,22000.0
2045,LVA,22000.0
2046,LVA,22000.0
2047,LVA,22000.0
2048,LVA,22000.0
2049,LVA,22000.0
2050,LVA,22000.0
2021,MAC,22000.0
2022,MAC,22000.0
2023,MAC,22000.0
2024,MAC,22000.0
2025,MAC,22000.0
2026,MAC,22000.0
2027,MAC,22000.0
2028,MAC,22000.0
2029,MAC,22000.0
2030,MAC,22000.0
2031,MAC,22000.0
2032,MAC,22000.0
2033,MAC,22000.0
2034,MAC,22000.0
2035,MAC,22000.0
2036,MAC,22000.0
2037,MAC,22000.0
2038,MAC,22000.0
2039,MAC,22000.0
2040,MAC,22000.0
2041,MAC,22000.0
2042,MAC,22000.0
2043,MAC,22000.0
2044,MAC,22000.0
2045,MAC,22000.0
2046,MAC,22000.0
2047,MAC,22000.0
2048,MAC,22000.0
2049,MAC,22000.0
2050,MAC,22000.0
2021,MAF,22000.0
2022,MAF,22000.0
2023,MAF,22000.0
2024,MAF,22000.0
2025,MAF,22000.0
2026,MAF,22000.0
2027,MAF,22000.0
2028,MAF,22000.0
2029,MAF,22000.0
2030,MAF,22000.0
2031,MAF,22000.0
2032,MAF,22000.0
2033,MAF,22000.0
2034,MAF,22000.0
2035,MAF,22000.0
2036,MAF,22000.0
2037,MAF,22000.0
2038,MAF,22000.0
2039,MAF,22000.0
2040,MAF,22000.0
2041,MAF,22000.0
2042,MAF,22000.0
2043,MAF,22000.0
2044,MAF,22000.0
2045,MAF,22000.0
2046,MAF,22000.0
2047,MAF,22000.0
2048,MAF,22000.0
2049,MAF,22000.0
2050,MAF,22000.0
2021,MAR,22000.0
2022,MAR,22000.0
2023,MAR,22000.0
2024,MAR,22000.0
2025,MAR,22000.0
2026,MAR,22000.0
2027,MAR,22000.0
2028,MAR,22000.0
2029,MAR,22000.0
2030,MAR,22000.0
2031,MAR,22000.0
2032,MAR,22000.0
2033,MAR,22000.0
2034,MAR,22000.0
2035,MAR,22000.0
2036,MAR,22000.0
2037,MAR,22000.0
2038,MAR,22000.0
2039,MAR,22000.0
2040,MAR,22000.0
2041,MAR,22000.0
2042,MAR,22000.0
2043,MAR,22000.0
2044,MAR,22000.0
2045,MAR,22000.0
2046,MAR,22000.0
2047,MAR,22000.0
2048,MAR,22000.0
2049,MAR,22000.0
2050,MAR,22000.0
2021,MCO,22000.0
2022,MCO,22000.0
2023,MCO,22000.0
2024,MCO,22000.0
2025,MCO,22000.0
2026,MCO,22000.0
2027,MCO,22000.0
2028,MCO,22000.0
2029,MCO,22000.0
2030,MCO,22000.0
2031,MCO,22000.0
2032,MCO,22000.0
2033,MCO,22000.0
2034,MCO,22000.0
2035,MCO,22000.0
2036,MCO,22000.0
2037,MCO,22000.0
2038,MCO,22000.0
2039,MCO,22000.0
2040,MCO,22000.0
2041,MCO,22000.0
2042,MCO,22000.0
2043,MCO,22000.0
2044,MCO,22000.0
2045,MCO,22000.0
2046,MCO,22000.0
2047,MCO,22000.0
2048,MCO,22000.0
2049,MCO,22000.0
2050,MCO,22000.0
2021,MDA,22000.0
2022,MDA,22000.0
2023,MDA,22000.0
2024,MDA,22000.0
2025,MDA,22000.0
2026,MDA,22000.0
2027,MDA,22000.0
2028,MDA,22000.0
2029,MDA,22000.0
2030,MDA,22000.0
2031,MDA,22000.0
2032,MDA,22000.0
2033,MDA,22000.0
2034,MDA,22000.0
2035,MDA,22000.0
2036,MDA,22000.0
2037,MDA,22000.0
2038,MDA,22000.0
2039,MDA,22000.0
2040,MDA,22000.0
2041,MDA,22000.0
2042,MDA,22000.0
2043,MDA,22000.0
2044,MDA,22000.0
2045,MDA,22000.0
2046,MDA,22000.0
2047,MDA,22000.0
2048,MDA,22000.0
2049,MDA,22000.0
2050,MDA,22000.0
2021,MDG,22000.0
2022,MDG,22000.0
2023,MDG,22000.0
2024,MDG,22000.0
2025,MDG,22000.0
2026,MDG,22000.0
2027,MDG,22000.0
2028,MDG,22000.0
2029,MDG,22000.0
2030,MDG,22000.0
2031,MDG,22000.0
2032,MDG,22000.0
2033,MDG,22000.0
2034,MDG,22000.0
2035,MDG,22000.0
2036,MDG,22000.0
2037,MDG,22000.0
2038,MDG,22000.0
2039,MDG,22000.0
2040,MDG,22000.0
2041,MDG,22000.0
2042,MDG,22000.0
2043,MDG,22000.0
2044,MDG,22000.0
2045,MDG,22000.0
2046,MDG,22000.0
2047,MDG,22000.0
2048,MDG,22000.0
2049,MDG,22000.0
2050,MDG,22000.0
2021,MDV,22000.0
2022,MDV,22000.0
2023,MDV,22000.0
2024,MDV,22000.0
2025,MDV,22000.0
2026,MDV,22000.0
2027,MDV,22000.0
2028,MDV,22000.0
2029,MDV,22000.0
2030,MDV,22000.0
2031,MDV,22000.0
2032,MDV,22000.0
2033,MDV,22000.0
2034,MDV,22000.0
2035,MDV,22000.0
2036,MDV,22000.0
2037,MDV,22000.0
2038,MDV,22000.0
2039,MDV,22000.0
2040,MDV,22000.0
2041,MDV,22000.0
2042,MDV,22000.0
2043,MDV,22000.0
2044,MDV,22000.0
2045,MDV,22000.0
2046,MDV,22000.0
2047,MDV,22000.0
2048,MDV,22000.0
2049,MDV,22000.0
2050,MDV,22000.0
2021,MEX,22000.0
2022,MEX,22000.0
2023,MEX,22000.0
2024,MEX,22000.0
2025,MEX,22000.0
2026,MEX,22000.0
2027,MEX,22000.0
2028,MEX,22000.0
2029,MEX,22000.0
2030,MEX,22000.0
2031,MEX,22000.0
2032,MEX,22000.0
2033,MEX,22000.0
2034,MEX,22000.0
2035,MEX,22000.0
2036,MEX,22000.0
2037,MEX,22000.0
2038,MEX,22000.0
2039,MEX,22000.0
2040,MEX,22000.0
2041,MEX,22000.0
2042,MEX,22000.0
2043,MEX,22000.0
2044,MEX,22000.0
2045,MEX,22000.0
2046,MEX,22000.0
2047,MEX,22000.0
2048,MEX,22000.0
2049,MEX,22000.0
2050,MEX,22000.0
2021,MHL,22000.0
2022,MHL,22000.0
2023,MHL,22000.0
2024,MHL,22000.0
2025,MHL,22000.0
2026,MHL,22000.0
2027,MHL,22000.0
2028,MHL,22000.0
2029,MHL,22000.0
2030,MHL,22000.0
2031,MHL,22000.0
2032,MHL,22000.0
2033,MHL,22000.0
2034,MHL,22000.0
2035,MHL,22000.0
2036,MHL,22000.0
2037,MHL,22000.0
2038,MHL,22000.0
2039,MHL,22000.0
2040,MHL,22000.0
2041,MHL,22000.0
2042,MHL,22000.0
2043,MHL,22000.0
2044,MHL,22000.0
2045,MHL,22000.0
2046,MHL,22000.0
2047,MHL,22000.0
2048,MHL,22000.0
2049,MHL,22000.0
2050,MHL,22000.0
2021,MKD,22000.0
2022,MKD,22000.0
2023,MKD,22000.0
2024,MKD,22000.0
2025,MKD,22000.0
2026,MKD,22000.0
2027,MKD,22000.0
2028,MKD,22000.0
2029,MKD,22000.0
2030,MKD,22000.0
2031,MKD,22000.0
2032,MKD,22000.0
2033,MKD,22000.0
2034,MKD,22000.0
2035,MKD,22000.0
2036,MKD,22000.0
2037,MKD,22000.0
2038,MKD,22000.0
2039,MKD,22000.0
2040,MKD,22000.0
2041,MKD,22000.0
2042,MKD,22000.0
2043,MKD,22000.0
2044,MKD,22000.0
2045,MKD,22000.0
2046,MKD,22000.0
2047,MKD,22000.0
2048,MKD,22000.0
2049,MKD,22000.0
2050,MKD,22000.0
2021,MLI,22000.0
2022,MLI,22000.0
2023,MLI,22000.0
2024,MLI,22000.0
2025,MLI,22000.0
2026,MLI,22000.0
2027,MLI,22000.0
2028,MLI,22000.0
2029,MLI,22000.0
2030,MLI,22000.0
2031,MLI,22000.0
2032,MLI,22000.0
2033,MLI,22000.0
2034,MLI,22000.0
2035,MLI,22000.0
2036,MLI,22000.0
2037,MLI,22000.0
2038,MLI,22000.0
2039,MLI,22000.0
2040,MLI,22000.0
2041,MLI,22000.0
2042,MLI,22000.0
2043,MLI,22000.0
2044,MLI,22000.0
2045,MLI,22000.0
2046,MLI,22000.0
2047,MLI,22000.0
2048,MLI,22000.0
2049,MLI,22000.0
2050,MLI,22000.0
2021,MLT,22000.0
2022,MLT,22000.0
2023,MLT,22000.0
2024,MLT,22000.0
2025,MLT,22000.0
2026,MLT,22000.0
2027,MLT,22000.0
2028,MLT,22000.0
2029,MLT,22000.0
2030,MLT,22000.0
2031,MLT,22000.0
2032,MLT,22000.0
2033,MLT,22000.0
2034,MLT,22000.0
2035,MLT,22000.0
2036,MLT,22000.0
2037,MLT,22000.0
2038,MLT,22000.0
2039,MLT,22000.0
2040,MLT,22000.0
2041,MLT,22000.0
2042,MLT,22000.0
2043,MLT,22000.0
2044,MLT,22000.0
2045,MLT,22000.0
2046,MLT,22000.0
2047,MLT,22000.0
2048,MLT,22000.0
2049,MLT,22000.0
2050,MLT,22000.0
2021,MMR,22000.0
2022,MMR,22000.0
2023,MMR,22000.0
2024,MMR,22000.0
2025,MMR,22000.0
2026,MMR,22000.0
2027,MMR,22000.0
2028,MMR,22000.0
2029,MMR,22000.0
2030,MMR,22000.0
2031,MMR,22000.0
2032,MMR,22000.0
2033,MMR,22000.0
2034,MMR,22000.0
2035,MMR,22000.0
2036,MMR,22000.0
2037,MMR,22000.0
2038,MMR,22000.0
2039,MMR,22000.0
2040,MMR,22000.0
2041,MMR,22000.0
2042,MMR,22000.0
2043,MMR,22000.0
2044,MMR,22000.0
2045,MMR,22000.0
2046,MMR,22000.0
2047,MMR,22000.0
2048,MMR,22000.0
2049,MMR,22000.0
2050,MMR,22000.0
2021,MNE,22000.0
2022,MNE,22000.0
2023,MNE,22000.0
2024,MNE,22000.0
2025,MNE,22000.0
2026,MNE,22000.0
2027,MNE,22000.0
2028,MNE,22000.0
2029,MNE,22000.0
2030,MNE,22000.0
2031,MNE,22000.0
2032,MNE,22000.0
2033,MNE,22000.0
2034,MNE,22000.0
2035,MNE,22000.0
2036,MNE,22000.0
2037,MNE,22000.0
2038,MNE,22000.0
2039,MNE,22000.0
2040,MNE,22000.0
2041,MNE,22000.0
2042,MNE,22000.0
2043,MNE,22000.0
2044,MNE,22000.0
2045,MNE,22000.0
2046,MNE,22000.0
2047,MNE,22000.0
2048,MNE,22000.0
2049,MNE,22000.0
2050,MNE,22000.0
2021,MNG,22000.0
2022,MNG,22000.0
2023,MNG,22000.0
2024,MNG,22000.0
2025,MNG,22000.0
2026,MNG,22000.0
2027,MNG,22000.0
2028,MNG,22000.0
2029,MNG,22000.0
2030,MNG,22000.0
2031,MNG,22000.0
2032,MNG,22000.0
2033,MNG,22000.0
2034,MNG,22000.0
2035,MNG,22000.0
2036,MNG,22000.0
2037,MNG,22000.0
2038,MNG,22000.0
2039,MNG,22000.0
2040,MNG,22000.0
2041,MNG,22000.0
2042,MNG,22000.0
2043,MNG,22000.0
2044,MNG,22000.0
2045,MNG,22000.0
2046,MNG,22000.0
2047,MNG,22000.0
2048,MNG,22000.0
2049,MNG,22000.0
2050,MNG,22000.0
2021,MNP,22000.0
2022,MNP,22000.0
2023,MNP,22000.0
2024,MNP,22000.0
2025,MNP,22000.0
2026,MNP,22000.0
2027,MNP,22000.0
2028,MNP,22000.0
2029,MNP,22000.0
2030,MNP,22000.0
2031,MNP,22000.0
2032,MNP,22000.0
2033,MNP,22000.0
2034,MNP,22000.0
2035,MNP,22000.0
2036,MNP,22000.0
2037,MNP,22000.0
2038,MNP,22000.0
2039,MNP,22000.0
2040,MNP,22000.0
2041,MNP,22000.0
2042,MNP,22000.0
2043,MNP,22000.0
2044,MNP,22000.0
2045,MNP,22000.0
2046,MNP,22000.0
2047,MNP,22000.0
2048,MNP,22000.0
2049,MNP,22000.0
2050,MNP,22000.0
2021,MOZ,22000.0
2022,MOZ,22000.0
2023,MOZ,22000.0
2024,MOZ,22000.0
2025,MOZ,22000.0
2026,MOZ,22000.0
2027,MOZ,22000.0
2028,MOZ,22000.0
2029,MOZ,22000.0
2030,MOZ,22000.0
2031,MOZ,22000.0
2032,MOZ,22000.0
2033,MOZ,22000.0
2034,MOZ,22000.0
2035,MOZ,22000.0
2036,MOZ,22000.0
2037,MOZ,22000.0
2038,MOZ,22000.0
2039,MOZ,22000.0
2040,MOZ,22000.0
2041,MOZ,22000.0
2042,MOZ,22000.0
2043,MOZ,22000.0
2044,MOZ,22000.0
2045,MOZ,22000.0
2046,MOZ,22000.0
2047,MOZ,22000.0
2048,MOZ,22000.0
2049,MOZ,22000.0
2050,MOZ,22000.0
2021,MRT,22000.0
2022,MRT,22000.0
2023,MRT,22000.0
2024,MRT,22000.0
2025,MRT,22000.0
2026,MRT,22000.0
2027,MRT,22000.0
2028,MRT,22000.0
2029,MRT,22000.0
2030,MRT,22000.0
2031,MRT,22000.0
2032,MRT,22000.0
2033,MRT,22000.0
2034,MRT,22000.0
2035,MRT,22000.0
2036,MRT,22000.0
2037,MRT,22000.0
2038,MRT,22000.0
2039,MRT,22000.0
2040,MRT,22000.0
2041,MRT,22000.0
2042,MRT,22000.0
2043,MRT,22000.0
2044,MRT,22000.0
2045,MRT,22000.0
2046,MRT,22000.0
2047,MRT,22000.0
2048,MRT,22000.0
2049,MRT,22000.0
2050,MRT,22000.0
2021,MUS,22000.0
2022,MUS,22000.0
2023,MUS,22000.0
2024,MUS,22000.0
2025,MUS,22000.0
2026,MUS,22000.0
2027,MUS,22000.0
2028,MUS,22000.0
2029,MUS,22000.0
2030,MUS,22000.0
2031,MUS,22000.0
2032,MUS,22000.0
2033,MUS,22000.0
2034,MUS,22000.0
2035,MUS,22000.0
2036,MUS,22000.0
2037,MUS,22000.0
2038,MUS,22000.0
2039,MUS,22000.0
2040,MUS,22000.0
2041,MUS,22000.0
2042,MUS,22000.0
2043,MUS,22000.0
2044,MUS,22000.0
2045,MUS,22000.0
2046,MUS,22000.0
2047,MUS,22000.0
2048,MUS,22000.0
2049,MUS,22000.0
2050,MUS,22000.0
2021,MWI,22000.0
2022,MWI,22000.0
2023,MWI,22000.0
2024,MWI,22000.0
2025,MWI,22000.0
2026,MWI,22000.0
2027,MWI,22000.0
2028,MWI,22000.0
2029,MWI,22000.0
2030,MWI,22000.0
2031,MWI,22000.0
2032,MWI,22000.0
2033,MWI,22000.0
2034,MWI,22000.0
2035,MWI,22000.0
2036,MWI,22000.0
2037,MWI,22000.0
2038,MWI,22000.0
2039,MWI,22000.0
2040,MWI,22000.0
2041,MWI,22000.0
2042,MWI,22000.0
2043,MWI,22000.0
2044,MWI,22000.0
2045,MWI,22000.0
2046,MWI,22000.0
2047,MWI,22000.0
2048,MWI,22000.0
2049,MWI,22000.0
2050,MWI,22000.0
2021,MYS,22000.0
2022,MYS,22000.0
2023,MYS,22000.0
2024,MYS,22000.0
2025,MYS,22000.0
2026,MYS,22000.0
2027,MYS,22000.0
2028,MYS,22000.0
2029,MYS,22000.0
2030,MYS,22000.0
2031,MYS,22000.0
2032,MYS,22000.0
2033,MYS,22000.0
2034,MYS,22000.0
2035,MYS,22000.0
2036,MYS,22000.0
2037,MYS,22000.0
2038,MYS,22000.0
2039,MYS,22000.0
2040,MYS,22000.0
2041,MYS,22000.0
2042,MYS,22000.0
2043,MYS,22000.0
2044,MYS,22000.0
2045,MYS,22000.0
2046,MYS,22000.0
2047,MYS,22000.0
2048,MYS,22000.0
2049,MYS,22000.0
2050,MYS,22000.0
2021,NAM,22000.0
2022,NAM,22000.0
2023,NAM,22000.0
2024,NAM,22000.0
2025,NAM,22000.0
2026,NAM,22000.0
2027,NAM,22000.0
2028,NAM,22000.0
2029,NAM,22000.0
2030,NAM,22000.0
2031,NAM,22000.0
2032,NAM,22000.0
2033,NAM,22000.0
2034,NAM,22000.0
2035,NAM,22000.0
2036,NAM,22000.0
2037,NAM,22000.0
2038,NAM,22000.0
2039,NAM,22000.0
2040,NAM,22000.0
2041,NAM,22000.0
2042,NAM,22000.0
2043,NAM,22000.0
2044,NAM,22000.0
2045,NAM,22000.0
2046,NAM,22000.0
2047,NAM,22000.0
2048,NAM,22000.0
2049,NAM,22000.0
2050,NAM,22000.0
2021,NCL,22000.0
2022,NCL,22000.0
2023,NCL,22000.0
2024,NCL,22000.0
2025,NCL,22000.0
2026,NCL,22000.0
2027,NCL,22000.0
2028,NCL,22000.0
2029,NCL,22000.0
2030,NCL,22000.0
2031,NCL,22000.0
2032,NCL,22000.0
2033,NCL,22000.0
2034,NCL,22000.0
2035,NCL,22000.0
2036,NCL,22000.0
2037,NCL,22000.0
2038,NCL,22000.0
2039,NCL,22000.0
2040,NCL,22000.0
2041,NCL,22000.0
2042,NCL,22000.0
2043,NCL,22000.0
2044,NCL,22000.0
2045,NCL,22000.0
2046,NCL,22000.0
2047,NCL,22000.0
2048,NCL,22000.0
2049,NCL,22000.0
2050,NCL,22000.0
2021,NER,22000.0
2022,NER,22000.0
2023,NER,22000.0
2024,NER,22000.0
2025,NER,22000.0
2026,NER,22000.0
2027,NER,22000.0
2028,NER,22000.0
2029,NER,22000.0
2030,NER,22000.0
2031,NER,22000.0
2032,NER,22000.0
2033,NER,22000.0
2034,NER,22000.0
2035,NER,22000.0
2036,NER,22000.0
2037,NER,22000.0
2038,NER,22000.0
2039,NER,22000.0
2040,NER,22000.0
2041,NER,22000.0
2042,NER,22000.0
2043,NER,22000.0
2044,NER,22000.0
2045,NER,22000.0
2046,NER,22000.0
2047,NER,22000.0
2048,NER,22000.0
2049,NER,22000.0
2050,NER,22000.0
2021,NGA,22000.0
2022,NGA,22000.0
2023,NGA,22000.0
2024,NGA,22000.0
2025,NGA,22000.0
2026,NGA,22000.0
2027,NGA,22000.0
2028,NGA,22000.0
2029,NGA,22000.0
2030,NGA,22000.0
2031,NGA,22000.0
2032,NGA,22000.0
2033,NGA,22000.0
2034,NGA,22000.0
2035,NGA,22000.0
2036,NGA,22000.0
2037,NGA,22000.0
2038,NGA,22000.0
2039,NGA,22000.0
2040,NGA,22000.0
2041,NGA,22000.0
2042,NGA,22000.0
2043,NGA,22000.0
2044,NGA,22000.0
2045,NGA,22000.0
2046,NGA,22000.0
2047,NGA,22000.0
2048,NGA,22000.0
2049,NGA,22000.0
2050,NGA,22000.0
2021,NIC,22000.0
2022,NIC,22000.0
2023,NIC,22000.0
2024,NIC,22000.0
2025,NIC,22000.0
2026,NIC,22000.0
2027,NIC,22000.0
2028,NIC,22000.0
2029,NIC,22000.0
2030,NIC,22000.0
2031,NIC,22000.0
2032,NIC,22000.0
2033,NIC,22000.0
2034,NIC,22000.0
2035,NIC,22000.0
2036,NIC,22000.0
2037,NIC,22000.0
2038,NIC,22000.0
2039,NIC,22000.0
2040,NIC,22000.0
2041,NIC,22000.0
2042,NIC,22000.0
2043,NIC,22000.0
2044,NIC,22000.0
2045,NIC,22000.0
2046,NIC,22000.0
2047,NIC,22000.0
2048,NIC,22000.0
2049,NIC,22000.0
2050,NIC,22000.0
2021,NLD,22000.0
2022,NLD,22000.0
2023,NLD,22000.0
2024,NLD,22000.0
2025,NLD,22000.0
2026,NLD,22000.0
2027,NLD,22000.0
2028,NLD,22000.0
2029,NLD,22000.0
2030,NLD,22000.0
2031,NLD,22000.0
2032,NLD,22000.0
2033,NLD,22000.0
2034,NLD,22000.0
2035,NLD,22000.0
2036,NLD,22000.0
2037,NLD,22000.0
2038,NLD,22000.0
2039,NLD,22000.0
2040,NLD,22000.0
2041,NLD,22000.0
2042,NLD,22000.0
2043,NLD,22000.0
2044,NLD,22000.0
2045,NLD,22000.0
2046,NLD,22000.0
2047,NLD,22000.0
2048,NLD,22000.0
2049,NLD,22000.0
2050,NLD,22000.0
2021,NOR,22000.0
2022,NOR,22000.0
2023,NOR,22000.0
2024,NOR,22000.0
2025,NOR,22000.0
2026,NOR,22000.0
2027,NOR,22000.0
2028,NOR,22000.0
2029,NOR,22000.0
2030,NOR,22000.0
2031,NOR,22000.0
2032,NOR,22000.0
2033,NOR,22000.0
2034,NOR,22000.0
2035,NOR,22000.0
2036,NOR,22000.0
2037,NOR,22000.0
2038,NOR,22000.0
2039,NOR,22000.0
2040,NOR,22000.0
2041,NOR,22000.0
2042,NOR,22000.0
2043,NOR,22000.0
2044,NOR,22000.0
2045,NOR,22000.0
2046,NOR,22000.0
2047,NOR,22000.0
2048,NOR,22000.0
2049,NOR,22000.0
2050,NOR,22000.0
2021,NPL,22000.0
2022,NPL,22000.0
2023,NPL,22000.0
2024,NPL,22000.0
2025,NPL,22000.0
2026,NPL,22000.0
2027,NPL,22000.0
2028,NPL,22000.0
2029,NPL,22000.0
2030,NPL,22000.0
2031,NPL,22000.0
2032,NPL,22000.0
2033,NPL,22000.0
2034,NPL,22000.0
2035,NPL,22000.0
2036,NPL,22000.0
2037,NPL,22000.0
2038,NPL,22000.0
2039,NPL,22000.0
2040,NPL,22000.0
2041,NPL,22000.0
2042,NPL,22000.0
2043,NPL,22000.0
2044,NPL,22000.0
2045,NPL,22000.0
2046,NPL,22000.0
2047,NPL,22000.0
2048,NPL,22000.0
2049,NPL,22000.0
2050,NPL,22000.0
2021,NRU,22000.0
2022,NRU,22000.0
2023,NRU,22000.0
2024,NRU,22000.0
2025,NRU,22000.0
2026,NRU,22000.0
2027,NRU,22000.0
2028,NRU,22000.0
2029,NRU,22000.0
2030,NRU,22000.0
2031,NRU,22000.0
2032,NRU,22000.0
2033,NRU,22000.0
2034,NRU,22000.0
2035,NRU,22000.0
2036,NRU,22000.0
2037,NRU,22000.0
2038,NRU,22000.0
2039,NRU,22000.0
2040,NRU,22000.0
2041,NRU,22000.0
2042,NRU,22000.0
2043,NRU,22000.0
2044,NRU,22000.0
2045,NRU,22000.0
2046,NRU,22000.0
2047,NRU,22000.0
2048,NRU,22000.0
2049,NRU,22000.0
2050,NRU,22000.0
2021,NZL,22000.0
2022,NZL,22000.0
2023,NZL,22000.0
2024,NZL,22000.0
2025,NZL,22000.0
2026,NZL,22000.0
2027,NZL,22000.0
2028,NZL,22000.0
2029,NZL,22000.0
2030,NZL,22000.0
2031,NZL,22000.0
2032,NZL,22000.0
2033,NZL,22000.0
2034,NZL,22000.0
2035,NZL,22000.0
2036,NZL,22000.0
2037,NZL,22000.0
2038,NZL,22000.0
2039,NZL,22000.0
2040,NZL,22000.0
2041,NZL,22000.0
2042,NZL,22000.0
2043,NZL,22000.0
2044,NZL,22000.0
2045,NZL,22000.0
2046,NZL,22000.0
2047,NZL,22000.0
2048,NZL,22000.0
2049,NZL,22000.0
2050,NZL,22000.0
2021,OMN,22000.0
2022,OMN,22000.0
2023,OMN,22000.0
2024,OMN,22000.0
2025,OMN,22000.0
2026,OMN,22000.0
2027,OMN,22000.0
2028,OMN,22000.0
2029,OMN,22000.0
2030,OMN,22000.0
2031,OMN,22000.0
2032,OMN,22000.0
2033,OMN,22000.0
2034,OMN,22000.0
2035,OMN,22000.0
2036,OMN,22000.0
2037,OMN,22000.0
2038,OMN,22000.0
2039,OMN,22000.0
2040,OMN,22000.0
2041,OMN,22000.0
2042,OMN,22000.0
2043,OMN,22000.0
2044,OMN,22000.0
2045,OMN,22000.0
2046,OMN,22000.0
2047,OMN,22000.0
2048,OMN,22000.0
2049,OMN,22000.0
2050,OMN,22000.0
2021,PAK,22000.0
2022,PAK,22000.0
2023,PAK,22000.0
2024,PAK,22000.0
2025,PAK,22000.0
2026,PAK,22000.0
2027,PAK,22000.0
2028,PAK,22000.0
2029,PAK,22000.0
2030,PAK,22000.0
2031,PAK,22000.0
2032,PAK,22000.0
2033,PAK,22000.0
2034,PAK,22000.0
2035,PAK,22000.0
2036,PAK,22000.0
2037,PAK,22000.0
2038,PAK,22000.0
2039,PAK,22000.0
2040,PAK,22000.0
2041,PAK,22000.0
2042,PAK,22000.0
2043,PAK,22000.0
2044,PAK,22000.0
2045,PAK,22000.0
2046,PAK,22000.0
2047,PAK,22000.0
2048,PAK,22000.0
2049,PAK,22000.0
2050,PAK,22000.0
2021,PAN,22000.0
2022,PAN,22000.0
2023,PAN,22000.0
2024,PAN,22000.0
2025,PAN,22000.0
2026,PAN,22000.0
2027,PAN,22000.0
2028,PAN,22000.0
2029,PAN,22000.0
2030,PAN,22000.0
2031,PAN,22000.0
2032,PAN,22000.0
2033,PAN,22000.0
2034,PAN,22000.0
2035,PAN,22000.0
2036,PAN,22000.0
2037,PAN,22000.0
2038,PAN,22000.0
2039,PAN,22000.0
2040,PAN,22000.0
2041,PAN,22000.0
2042,PAN,22000.0
2043,PAN,22000.0
2044,PAN,22000.0
2045,PAN,22000.0
2046,PAN,22000.0
2047,PAN,22000.0
2048,PAN,22000.0
2049,PAN,22000.0
2050,PAN,22000.0
2021,PER,22000.0
2022,PER,22000.0
2023,PER,22000.0
2024,PER,22000.0
2025,PER,22000.0
2026,PER,22000.0
2027,PER,22000.0
2028,PER,22000.0
2029,PER,22000.0
2030,PER,22000.0
2031,PER,22000.0
2032,PER,22000.0
2033,PER,22000.0
2034,PER,22000.0
2035,PER,22000.0
2036,PER,22000.0
2037,PER,22000.0
2038,PER,22000.0
2039,PER,22000.0
2040,PER,22000.0
2041,PER,22000.0
2042,PER,22000.0
2043,PER,22000.0
2044,PER,22000.0
2045,PER,22000.0
2046,PER,22000.0
2047,PER,22000.0
2048,PER,22000.0
2049,PER,22000.0
2050,PER,22000.0
2021,PHL,22000.0
2022,PHL,22000.0
2023,PHL,22000.0
2024,PHL,22000.0
2025,PHL,22000.0
2026,PHL,22000.0
2027,PHL,22000.0
2028,PHL,22000.0
2029,PHL,22000.0
2030,PHL,22000.0
2031,PHL,22000.0
2032,PHL,22000.0
2033,PHL,22000.0
2034,PHL,22000.0
2035,PHL,22000.0
2036,PHL,22000.0
2037,PHL,22000.0
2038,PHL,22000.0
2039,PHL,22000.0
2040,PHL,22000.0
2041,PHL,22000.0
2042,PHL,22000.0
2043,PHL,22000.0
2044,PHL,22000.0
2045,PHL,22000.0
2046,PHL,22000.0
2047,PHL,22000.0
2048,PHL,22000.0
2049,PHL,22000.0
2050,PHL,22000.0
2021,PLW,22000.0
2022,PLW,22000.0
2023,PLW,22000.0
2024,PLW,22000.0
2025,PLW,22000.0
2026,PLW,22000.0
2027,PLW,22000.0
2028,PLW,22000.0
2029,PLW,22000.0
2030,PLW,22000.0
2031,PLW,22000.0
2032,PLW,22000.0
2033,PLW,22000.0
2034,PLW,22000.0
2035,PLW,22000.0
2036,PLW,22000.0
2037,PLW,22000.0
2038,PLW,22000.0
2039,PLW,22000.0
2040,PLW,22000.0
2041,PLW,22000.0
2042,PLW,22000.0
2043,PLW,22000.0
2044,PLW,22000.0
2045,PLW,22000.0
2046,PLW,22000.0
2047,PLW,22000.0
2048,PLW,22000.0
2049,PLW,22000.0
2050,PLW,22000.0
2021,PNG,22000.0
2022,PNG,22000.0
2023,PNG,22000.0
2024,PNG,22000.0
2025,PNG,22000.0
2026,PNG,22000.0
2027,PNG,22000.0
2028,PNG,22000.0
2029,PNG,22000.0
2030,PNG,22000.0
2031,PNG,22000.0
2032,PNG,22000.0
2033,PNG,22000.0
2034,PNG,22000.0
2035,PNG,22000.0
2036,PNG,22000.0
2037,PNG,22000.0
2038,PNG,22000.0
2039,PNG,22000.0
2040,PNG,22000.0
2041,PNG,22000.0
2042,PNG,22000.0
2043,PNG,22000.0
2044,PNG,22000.0
2045,PNG,22000.0
2046,PNG,22000.0
2047,PNG,22000.0
2048,PNG,22000.0
2049,PNG,22000.0
2050,PNG,22000.0
2021,POL,22000.0
2022,POL,22000.0
2023,POL,22000.0
2024,POL,22000.0
2025,POL,22000.0
2026,POL,22000.0
2027,POL,22000.0
2028,POL,22000.0
2029,POL,22000.0
2030,POL,22000.0
2031,POL,22000.0
