,Nation,iso_code3,Year,frac_scoe_heat_energy_residential_diesel
5944,South Africa,ZAF,2035,0.0
5945,South Africa,ZAF,2036,0.0
5946,South Africa,ZAF,2037,0.0
5947,South Africa,ZAF,2038,0.0
5948,South Africa,ZAF,2039,0.0
5949,South Africa,ZAF,2040,0.0
5950,South Africa,ZAF,2041,0.0
5951,South Africa,ZAF,2042,0.0
5952,South Africa,ZAF,2043,0.0
5953,South Africa,ZAF,2044,0.0
5954,South Africa,ZAF,2045,0.0
5955,South Africa,ZAF,2046,0.0
5956,South Africa,ZAF,2047,0.0
5957,South Africa,ZAF,2048,0.0
5958,South Africa,ZAF,2049,0.0
5959,South Africa,ZAF,2050,0.0
5969,Spain,ESP,2020,0.16656025198995444
5970,Spain,ESP,2021,0.16656025198995444
5971,Spain,ESP,2022,0.16656025198995444
5972,Spain,ESP,2023,0.16656025198995444
5973,Spain,ESP,2024,0.16656025198995444
5974,Spain,ESP,2025,0.16656025198995444
5975,Spain,ESP,2026,0.16656025198995444
5976,Spain,ESP,2027,0.16656025198995444
5977,Spain,ESP,2028,0.16656025198995444
5978,Spain,ESP,2029,0.16656025198995444
5979,Spain,ESP,2030,0.16656025198995444
5980,Spain,ESP,2031,0.16656025198995444
5981,Spain,ESP,2032,0.16656025198995444
5982,Spain,ESP,2033,0.16656025198995444
5983,Spain,ESP,2034,0.16656025198995444
5984,Spain,ESP,2035,0.16656025198995444
5985,Spain,ESP,2036,0.16656025198995444
5986,Spain,ESP,2037,0.16656025198995444
5987,Spain,ESP,2038,0.16656025198995444
5988,Spain,ESP,2039,0.16656025198995444
5989,Spain,ESP,2040,0.16656025198995444
5990,Spain,ESP,2041,0.16656025198995444
5991,Spain,ESP,2042,0.16656025198995444
5992,Spain,ESP,2043,0.16656025198995444
5993,Spain,ESP,2044,0.16656025198995444
5994,Spain,ESP,2045,0.16656025198995444
5995,Spain,ESP,2046,0.16656025198995444
5996,Spain,ESP,2047,0.16656025198995444
5997,Spain,ESP,2048,0.16656025198995444
5998,Spain,ESP,2049,0.16656025198995444
5999,Spain,ESP,2050,0.16656025198995444
6009,Sri Lanka,LKA,2020,0.058986585581893264
6010,Sri Lanka,LKA,2021,0.058986585581893264
6011,Sri Lanka,LKA,2022,0.058986585581893264
6012,Sri Lanka,LKA,2023,0.058986585581893264
6013,Sri Lanka,LKA,2024,0.058986585581893264
6014,Sri Lanka,LKA,2025,0.058986585581893264
6015,Sri Lanka,LKA,2026,0.058986585581893264
6016,Sri Lanka,LKA,2027,0.058986585581893264
6017,Sri Lanka,LKA,2028,0.058986585581893264
6018,Sri Lanka,LKA,2029,0.058986585581893264
6019,Sri Lanka,LKA,2030,0.058986585581893264
6020,Sri Lanka,LKA,2031,0.058986585581893264
6021,Sri Lanka,LKA,2032,0.058986585581893264
6022,Sri Lanka,LKA,2033,0.058986585581893264
6023,Sri Lanka,LKA,2034,0.058986585581893264
6024,Sri Lanka,LKA,2035,0.058986585581893264
6025,Sri Lanka,LKA,2036,0.058986585581893264
6026,Sri Lanka,LKA,2037,0.058986585581893264
6027,Sri Lanka,LKA,2038,0.058986585581893264
6028,Sri Lanka,LKA,2039,0.058986585581893264
6029,Sri Lanka,LKA,2040,0.058986585581893264
6030,Sri Lanka,LKA,2041,0.058986585581893264
6031,Sri Lanka,LKA,2042,0.058986585581893264
6032,Sri Lanka,LKA,2043,0.058986585581893264
6033,Sri Lanka,LKA,2044,0.058986585581893264
6034,Sri Lanka,LKA,2045,0.058986585581893264
6035,Sri Lanka,LKA,2046,0.058986585581893264
6036,Sri Lanka,LKA,2047,0.058986585581893264
6037,Sri Lanka,LKA,2048,0.058986585581893264
6038,Sri Lanka,LKA,2049,0.058986585581893264
6039,Sri Lanka,LKA,2050,0.058986585581893264
6049,St. Lucia,LCA,2020,0.058986585581893264
6050,St. Lucia,LCA,2021,0.058986585581893264
6051,St. Lucia,LCA,2022,0.058986585581893264
6052,St. Lucia,LCA,2023,0.058986585581893264
6053,St. Lucia,LCA,2024,0.058986585581893264
6054,St. Lucia,LCA,2025,0.058986585581893264
6055,St. Lucia,LCA,2026,0.058986585581893264
6056,St. Lucia,LCA,2027,0.058986585581893264
6057,St. Lucia,LCA,2028,0.058986585581893264
6058,St. Lucia,LCA,2029,0.058986585581893264
6059,St. Lucia,LCA,2030,0.058986585581893264
6060,St. Lucia,LCA,2031,0.058986585581893264
6061,St. Lucia,LCA,2032,0.058986585581893264
6062,St. Lucia,LCA,2033,0.058986585581893264
6063,St. Lucia,LCA,2034,0.058986585581893264
6064,St. Lucia,LCA,2035,0.058986585581893264
6065,St. Lucia,LCA,2036,0.058986585581893264
6066,St. Lucia,LCA,2037,0.058986585581893264
6067,St. Lucia,LCA,2038,0.058986585581893264
6068,St. Lucia,LCA,2039,0.058986585581893264
6069,St. Lucia,LCA,2040,0.058986585581893264
6070,St. Lucia,LCA,2041,0.058986585581893264
6071,St. Lucia,LCA,2042,0.058986585581893264
6072,St. Lucia,LCA,2043,0.058986585581893264
6073,St. Lucia,LCA,2044,0.058986585581893264
6074,St. Lucia,LCA,2045,0.058986585581893264
6075,St. Lucia,LCA,2046,0.058986585581893264
6076,St. Lucia,LCA,2047,0.058986585581893264
6077,St. Lucia,LCA,2048,0.058986585581893264
6078,St. Lucia,LCA,2049,0.058986585581893264
6079,St. Lucia,LCA,2050,0.058986585581893264
6089,St. Vincent and the Grenadines,VCT,2020,0.058986585581893264
6090,St. Vincent and the Grenadines,VCT,2021,0.058986585581893264
6091,St. Vincent and the Grenadines,VCT,2022,0.058986585581893264
6092,St. Vincent and the Grenadines,VCT,2023,0.058986585581893264
6093,St. Vincent and the Grenadines,VCT,2024,0.058986585581893264
6094,St. Vincent and the Grenadines,VCT,2025,0.058986585581893264
6095,St. Vincent and the Grenadines,VCT,2026,0.058986585581893264
6096,St. Vincent and the Grenadines,VCT,2027,0.058986585581893264
6097,St. Vincent and the Grenadines,VCT,2028,0.058986585581893264
6098,St. Vincent and the Grenadines,VCT,2029,0.058986585581893264
6099,St. Vincent and the Grenadines,VCT,2030,0.058986585581893264
6100,St. Vincent and the Grenadines,VCT,2031,0.058986585581893264
6101,St. Vincent and the Grenadines,VCT,2032,0.058986585581893264
6102,St. Vincent and the Grenadines,VCT,2033,0.058986585581893264
6103,St. Vincent and the Grenadines,VCT,2034,0.058986585581893264
6104,St. Vincent and the Grenadines,VCT,2035,0.058986585581893264
6105,St. Vincent and the Grenadines,VCT,2036,0.058986585581893264
6106,St. Vincent and the Grenadines,VCT,2037,0.058986585581893264
6107,St. Vincent and the Grenadines,VCT,2038,0.058986585581893264
6108,St. Vincent and the Grenadines,VCT,2039,0.058986585581893264
6109,St. Vincent and the Grenadines,VCT,2040,0.058986585581893264
6110,St. Vincent and the Grenadines,VCT,2041,0.058986585581893264
6111,St. Vincent and the Grenadines,VCT,2042,0.058986585581893264
6112,St. Vincent and the Grenadines,VCT,2043,0.058986585581893264
6113,St. Vincent and the Grenadines,VCT,2044,0.058986585581893264
6114,St. Vincent and the Grenadines,VCT,2045,0.058986585581893264
6115,St. Vincent and the Grenadines,VCT,2046,0.058986585581893264
6116,St. Vincent and the Grenadines,VCT,2047,0.058986585581893264
6117,St. Vincent and the Grenadines,VCT,2048,0.058986585581893264
6118,St. Vincent and the Grenadines,VCT,2049,0.058986585581893264
6119,St. Vincent and the Grenadines,VCT,2050,0.058986585581893264
6129,Sudan,SDN,2020,0.058986585581893264
6130,Sudan,SDN,2021,0.058986585581893264
6131,Sudan,SDN,2022,0.058986585581893264
6132,Sudan,SDN,2023,0.058986585581893264
6133,Sudan,SDN,2024,0.058986585581893264
6134,Sudan,SDN,2025,0.058986585581893264
6135,Sudan,SDN,2026,0.058986585581893264
6136,Sudan,SDN,2027,0.058986585581893264
6137,Sudan,SDN,2028,0.058986585581893264
6138,Sudan,SDN,2029,0.058986585581893264
6139,Sudan,SDN,2030,0.058986585581893264
6140,Sudan,SDN,2031,0.058986585581893264
6141,Sudan,SDN,2032,0.058986585581893264
6142,Sudan,SDN,2033,0.058986585581893264
6143,Sudan,SDN,2034,0.058986585581893264
6144,Sudan,SDN,2035,0.058986585581893264
6145,Sudan,SDN,2036,0.058986585581893264
6146,Sudan,SDN,2037,0.058986585581893264
6147,Sudan,SDN,2038,0.058986585581893264
6148,Sudan,SDN,2039,0.058986585581893264
6149,Sudan,SDN,2040,0.058986585581893264
6150,Sudan,SDN,2041,0.058986585581893264
6151,Sudan,SDN,2042,0.058986585581893264
6152,Sudan,SDN,2043,0.058986585581893264
6153,Sudan,SDN,2044,0.058986585581893264
6154,Sudan,SDN,2045,0.058986585581893264
6155,Sudan,SDN,2046,0.058986585581893264
6156,Sudan,SDN,2047,0.058986585581893264
6157,Sudan,SDN,2048,0.058986585581893264
6158,Sudan,SDN,2049,0.058986585581893264
6159,Sudan,SDN,2050,0.058986585581893264
6169,Suriname,SUR,2020,0.058986585581893264
6170,Suriname,SUR,2021,0.058986585581893264
6171,Suriname,SUR,2022,0.058986585581893264
6172,Suriname,SUR,2023,0.058986585581893264
6173,Suriname,SUR,2024,0.058986585581893264
6174,Suriname,SUR,2025,0.058986585581893264
6175,Suriname,SUR,2026,0.058986585581893264
6176,Suriname,SUR,2027,0.058986585581893264
6177,Suriname,SUR,2028,0.058986585581893264
6178,Suriname,SUR,2029,0.058986585581893264
6179,Suriname,SUR,2030,0.058986585581893264
6180,Suriname,SUR,2031,0.058986585581893264
6181,Suriname,SUR,2032,0.058986585581893264
6182,Suriname,SUR,2033,0.058986585581893264
6183,Suriname,SUR,2034,0.058986585581893264
6184,Suriname,SUR,2035,0.058986585581893264
6185,Suriname,SUR,2036,0.058986585581893264
6186,Suriname,SUR,2037,0.058986585581893264
6187,Suriname,SUR,2038,0.058986585581893264
6188,Suriname,SUR,2039,0.058986585581893264
6189,Suriname,SUR,2040,0.058986585581893264
6190,Suriname,SUR,2041,0.058986585581893264
6191,Suriname,SUR,2042,0.058986585581893264
6192,Suriname,SUR,2043,0.058986585581893264
6193,Suriname,SUR,2044,0.058986585581893264
6194,Suriname,SUR,2045,0.058986585581893264
6195,Suriname,SUR,2046,0.058986585581893264
6196,Suriname,SUR,2047,0.058986585581893264
6197,Suriname,SUR,2048,0.058986585581893264
6198,Suriname,SUR,2049,0.058986585581893264
6199,Suriname,SUR,2050,0.058986585581893264
6209,Sweden,SWE,2020,0.022672340425531914
6210,Sweden,SWE,2021,0.022672340425531914
6211,Sweden,SWE,2022,0.022672340425531914
6212,Sweden,SWE,2023,0.022672340425531914
6213,Sweden,SWE,2024,0.022672340425531914
6214,Sweden,SWE,2025,0.022672340425531914
6215,Sweden,SWE,2026,0.022672340425531914
6216,Sweden,SWE,2027,0.022672340425531914
6217,Sweden,SWE,2028,0.022672340425531914
6218,Sweden,SWE,2029,0.022672340425531914
6219,Sweden,SWE,2030,0.022672340425531914
6220,Sweden,SWE,2031,0.022672340425531914
6221,Sweden,SWE,2032,0.022672340425531914
6222,Sweden,SWE,2033,0.022672340425531914
6223,Sweden,SWE,2034,0.022672340425531914
6224,Sweden,SWE,2035,0.022672340425531914
6225,Sweden,SWE,2036,0.022672340425531914
6226,Sweden,SWE,2037,0.022672340425531914
6227,Sweden,SWE,2038,0.022672340425531914
6228,Sweden,SWE,2039,0.022672340425531914
6229,Sweden,SWE,2040,0.022672340425531914
6230,Sweden,SWE,2041,0.022672340425531914
6231,Sweden,SWE,2042,0.022672340425531914
6232,Sweden,SWE,2043,0.022672340425531914
6233,Sweden,SWE,2044,0.022672340425531914
6234,Sweden,SWE,2045,0.022672340425531914
6235,Sweden,SWE,2046,0.022672340425531914
6236,Sweden,SWE,2047,0.022672340425531914
6237,Sweden,SWE,2048,0.022672340425531914
6238,Sweden,SWE,2049,0.022672340425531914
6239,Sweden,SWE,2050,0.022672340425531914
6249,Switzerland,CHE,2020,0.23329646912847624
6250,Switzerland,CHE,2021,0.23329646912847624
6251,Switzerland,CHE,2022,0.23329646912847624
6252,Switzerland,CHE,2023,0.23329646912847624
6253,Switzerland,CHE,2024,0.23329646912847624
6254,Switzerland,CHE,2025,0.23329646912847624
6255,Switzerland,CHE,2026,0.23329646912847624
6256,Switzerland,CHE,2027,0.23329646912847624
6257,Switzerland,CHE,2028,0.23329646912847624
6258,Switzerland,CHE,2029,0.23329646912847624
6259,Switzerland,CHE,2030,0.23329646912847624
6260,Switzerland,CHE,2031,0.23329646912847624
6261,Switzerland,CHE,2032,0.23329646912847624
6262,Switzerland,CHE,2033,0.23329646912847624
6263,Switzerland,CHE,2034,0.23329646912847624
6264,Switzerland,CHE,2035,0.23329646912847624
6265,Switzerland,CHE,2036,0.23329646912847624
6266,Switzerland,CHE,2037,0.23329646912847624
6267,Switzerland,CHE,2038,0.23329646912847624
6268,Switzerland,CHE,2039,0.23329646912847624
6269,Switzerland,CHE,2040,0.23329646912847624
6270,Switzerland,CHE,2041,0.23329646912847624
6271,Switzerland,CHE,2042,0.23329646912847624
6272,Switzerland,CHE,2043,0.23329646912847624
6273,Switzerland,CHE,2044,0.23329646912847624
6274,Switzerland,CHE,2045,0.23329646912847624
6275,Switzerland,CHE,2046,0.23329646912847624
6276,Switzerland,CHE,2047,0.23329646912847624
6277,Switzerland,CHE,2048,0.23329646912847624
6278,Switzerland,CHE,2049,0.23329646912847624
6279,Switzerland,CHE,2050,0.23329646912847624
6289,Syrian Arab Republic,SYR,2020,0.058986585581893264
6290,Syrian Arab Republic,SYR,2021,0.058986585581893264
6291,Syrian Arab Republic,SYR,2022,0.058986585581893264
6292,Syrian Arab Republic,SYR,2023,0.058986585581893264
6293,Syrian Arab Republic,SYR,2024,0.058986585581893264
6294,Syrian Arab Republic,SYR,2025,0.058986585581893264
6295,Syrian Arab Republic,SYR,2026,0.058986585581893264
6296,Syrian Arab Republic,SYR,2027,0.058986585581893264
6297,Syrian Arab Republic,SYR,2028,0.058986585581893264
6298,Syrian Arab Republic,SYR,2029,0.058986585581893264
6299,Syrian Arab Republic,SYR,2030,0.058986585581893264
6300,Syrian Arab Republic,SYR,2031,0.058986585581893264
6301,Syrian Arab Republic,SYR,2032,0.058986585581893264
6302,Syrian Arab Republic,SYR,2033,0.058986585581893264
6303,Syrian Arab Republic,SYR,2034,0.058986585581893264
6304,Syrian Arab Republic,SYR,2035,0.058986585581893264
6305,Syrian Arab Republic,SYR,2036,0.058986585581893264
6306,Syrian Arab Republic,SYR,2037,0.058986585581893264
6307,Syrian Arab Republic,SYR,2038,0.058986585581893264
6308,Syrian Arab Republic,SYR,2039,0.058986585581893264
6309,Syrian Arab Republic,SYR,2040,0.058986585581893264
6310,Syrian Arab Republic,SYR,2041,0.058986585581893264
6311,Syrian Arab Republic,SYR,2042,0.058986585581893264
6312,Syrian Arab Republic,SYR,2043,0.058986585581893264
6313,Syrian Arab Republic,SYR,2044,0.058986585581893264
6314,Syrian Arab Republic,SYR,2045,0.058986585581893264
6315,Syrian Arab Republic,SYR,2046,0.058986585581893264
6316,Syrian Arab Republic,SYR,2047,0.058986585581893264
6317,Syrian Arab Republic,SYR,2048,0.058986585581893264
6318,Syrian Arab Republic,SYR,2049,0.058986585581893264
6319,Syrian Arab Republic,SYR,2050,0.058986585581893264
6329,Tajikistan,TJK,2020,0.058986585581893264
6330,Tajikistan,TJK,2021,0.058986585581893264
6331,Tajikistan,TJK,2022,0.058986585581893264
6332,Tajikistan,TJK,2023,0.058986585581893264
6333,Tajikistan,TJK,2024,0.058986585581893264
6334,Tajikistan,TJK,2025,0.058986585581893264
6335,Tajikistan,TJK,2026,0.058986585581893264
6336,Tajikistan,TJK,2027,0.058986585581893264
6337,Tajikistan,TJK,2028,0.058986585581893264
6338,Tajikistan,TJK,2029,0.058986585581893264
6339,Tajikistan,TJK,2030,0.058986585581893264
6340,Tajikistan,TJK,2031,0.058986585581893264
6341,Tajikistan,TJK,2032,0.058986585581893264
6342,Tajikistan,TJK,2033,0.058986585581893264
6343,Tajikistan,TJK,2034,0.058986585581893264
6344,Tajikistan,TJK,2035,0.058986585581893264
6345,Tajikistan,TJK,2036,0.058986585581893264
6346,Tajikistan,TJK,2037,0.058986585581893264
6347,Tajikistan,TJK,2038,0.058986585581893264
6348,Tajikistan,TJK,2039,0.058986585581893264
6349,Tajikistan,TJK,2040,0.058986585581893264
6350,Tajikistan,TJK,2041,0.058986585581893264
6351,Tajikistan,TJK,2042,0.058986585581893264
6352,Tajikistan,TJK,2043,0.058986585581893264
6353,Tajikistan,TJK,2044,0.058986585581893264
6354,Tajikistan,TJK,2045,0.058986585581893264
6355,Tajikistan,TJK,2046,0.058986585581893264
6356,Tajikistan,TJK,2047,0.058986585581893264
6357,Tajikistan,TJK,2048,0.058986585581893264
6358,Tajikistan,TJK,2049,0.058986585581893264
6359,Tajikistan,TJK,2050,0.058986585581893264
6369,Tanzania,TZA,2020,0.058986585581893264
6370,Tanzania,TZA,2021,0.058986585581893264
6371,Tanzania,TZA,2022,0.058986585581893264
6372,Tanzania,TZA,2023,0.058986585581893264
6373,Tanzania,TZA,2024,0.058986585581893264
6374,Tanzania,TZA,2025,0.058986585581893264
6375,Tanzania,TZA,2026,0.058986585581893264
6376,Tanzania,TZA,2027,0.058986585581893264
6377,Tanzania,TZA,2028,0.058986585581893264
6378,Tanzania,TZA,2029,0.058986585581893264
6379,Tanzania,TZA,2030,0.058986585581893264
6380,Tanzania,TZA,2031,0.058986585581893264
6381,Tanzania,TZA,2032,0.058986585581893264
6382,Tanzania,TZA,2033,0.058986585581893264
6383,Tanzania,TZA,2034,0.058986585581893264
6384,Tanzania,TZA,2035,0.058986585581893264
6385,Tanzania,TZA,2036,0.058986585581893264
6386,Tanzania,TZA,2037,0.058986585581893264
6387,Tanzania,TZA,2038,0.058986585581893264
6388,Tanzania,TZA,2039,0.058986585581893264
6389,Tanzania,TZA,2040,0.058986585581893264
6390,Tanzania,TZA,2041,0.058986585581893264
6391,Tanzania,TZA,2042,0.058986585581893264
6392,Tanzania,TZA,2043,0.058986585581893264
6393,Tanzania,TZA,2044,0.058986585581893264
6394,Tanzania,TZA,2045,0.058986585581893264
6395,Tanzania,TZA,2046,0.058986585581893264
6396,Tanzania,TZA,2047,0.058986585581893264
6397,Tanzania,TZA,2048,0.058986585581893264
6398,Tanzania,TZA,2049,0.058986585581893264
6399,Tanzania,TZA,2050,0.058986585581893264
6409,Thailand,THA,2020,0.058986585581893264
6410,Thailand,THA,2021,0.058986585581893264
6411,Thailand,THA,2022,0.058986585581893264
6412,Thailand,THA,2023,0.058986585581893264
6413,Thailand,THA,2024,0.058986585581893264
6414,Thailand,THA,2025,0.058986585581893264
6415,Thailand,THA,2026,0.058986585581893264
6416,Thailand,THA,2027,0.058986585581893264
6417,Thailand,THA,2028,0.058986585581893264
6418,Thailand,THA,2029,0.058986585581893264
6419,Thailand,THA,2030,0.058986585581893264
6420,Thailand,THA,2031,0.058986585581893264
6421,Thailand,THA,2032,0.058986585581893264
6422,Thailand,THA,2033,0.058986585581893264
6423,Thailand,THA,2034,0.058986585581893264
6424,Thailand,THA,2035,0.058986585581893264
6425,Thailand,THA,2036,0.058986585581893264
6426,Thailand,THA,2037,0.058986585581893264
6427,Thailand,THA,2038,0.058986585581893264
6428,Thailand,THA,2039,0.058986585581893264
6429,Thailand,THA,2040,0.058986585581893264
6430,Thailand,THA,2041,0.058986585581893264
6431,Thailand,THA,2042,0.058986585581893264
6432,Thailand,THA,2043,0.058986585581893264
6433,Thailand,THA,2044,0.058986585581893264
6434,Thailand,THA,2045,0.058986585581893264
6435,Thailand,THA,2046,0.058986585581893264
6436,Thailand,THA,2047,0.058986585581893264
6437,Thailand,THA,2048,0.058986585581893264
6438,Thailand,THA,2049,0.058986585581893264
6439,Thailand,THA,2050,0.058986585581893264
6449,Timor-Leste,TLS,2020,0.058986585581893264
6450,Timor-Leste,TLS,2021,0.058986585581893264
6451,Timor-Leste,TLS,2022,0.058986585581893264
6452,Timor-Leste,TLS,2023,0.058986585581893264
6453,Timor-Leste,TLS,2024,0.058986585581893264
6454,Timor-Leste,TLS,2025,0.058986585581893264
6455,Timor-Leste,TLS,2026,0.058986585581893264
6456,Timor-Leste,TLS,2027,0.058986585581893264
6457,Timor-Leste,TLS,2028,0.058986585581893264
6458,Timor-Leste,TLS,2029,0.058986585581893264
6459,Timor-Leste,TLS,2030,0.058986585581893264
6460,Timor-Leste,TLS,2031,0.058986585581893264
6461,Timor-Leste,TLS,2032,0.058986585581893264
6462,Timor-Leste,TLS,2033,0.058986585581893264
6463,Timor-Leste,TLS,2034,0.058986585581893264
6464,Timor-Leste,TLS,2035,0.058986585581893264
6465,Timor-Leste,TLS,2036,0.058986585581893264
6466,Timor-Leste,TLS,2037,0.058986585581893264
6467,Timor-Leste,TLS,2038,0.058986585581893264
6468,Timor-Leste,TLS,2039,0.058986585581893264
6469,Timor-Leste,TLS,2040,0.058986585581893264
6470,Timor-Leste,TLS,2041,0.058986585581893264
6471,Timor-Leste,TLS,2042,0.058986585581893264
6472,Timor-Leste,TLS,2043,0.058986585581893264
6473,Timor-Leste,TLS,2044,0.058986585581893264
6474,Timor-Leste,TLS,2045,0.058986585581893264
6475,Timor-Leste,TLS,2046,0.058986585581893264
6476,Timor-Leste,TLS,2047,0.058986585581893264
6477,Timor-Leste,TLS,2048,0.058986585581893264
6478,Timor-Leste,TLS,2049,0.058986585581893264
6479,Timor-Leste,TLS,2050,0.058986585581893264
6489,Togo,TGO,2020,0.058986585581893264
6490,Togo,TGO,2021,0.058986585581893264
6491,Togo,TGO,2022,0.058986585581893264
6492,Togo,TGO,2023,0.058986585581893264
6493,Togo,TGO,2024,0.058986585581893264
6494,Togo,TGO,2025,0.058986585581893264
6495,Togo,TGO,2026,0.058986585581893264
6496,Togo,TGO,2027,0.058986585581893264
6497,Togo,TGO,2028,0.058986585581893264
6498,Togo,TGO,2029,0.058986585581893264
6499,Togo,TGO,2030,0.058986585581893264
6500,Togo,TGO,2031,0.058986585581893264
6501,Togo,TGO,2032,0.058986585581893264
6502,Togo,TGO,2033,0.058986585581893264
6503,Togo,TGO,2034,0.058986585581893264
6504,Togo,TGO,2035,0.058986585581893264
6505,Togo,TGO,2036,0.058986585581893264
6506,Togo,TGO,2037,0.058986585581893264
6507,Togo,TGO,2038,0.058986585581893264
6508,Togo,TGO,2039,0.058986585581893264
6509,Togo,TGO,2040,0.058986585581893264
6510,Togo,TGO,2041,0.058986585581893264
6511,Togo,TGO,2042,0.058986585581893264
6512,Togo,TGO,2043,0.058986585581893264
6513,Togo,TGO,2044,0.058986585581893264
6514,Togo,TGO,2045,0.058986585581893264
6515,Togo,TGO,2046,0.058986585581893264
6516,Togo,TGO,2047,0.058986585581893264
6517,Togo,TGO,2048,0.058986585581893264
6518,Togo,TGO,2049,0.058986585581893264
6519,Togo,TGO,2050,0.058986585581893264
6529,Tonga,TON,2020,0.058986585581893264
6530,Tonga,TON,2021,0.058986585581893264
6531,Tonga,TON,2022,0.058986585581893264
6532,Tonga,TON,2023,0.058986585581893264
6533,Tonga,TON,2024,0.058986585581893264
6534,Tonga,TON,2025,0.058986585581893264
6535,Tonga,TON,2026,0.058986585581893264
6536,Tonga,TON,2027,0.058986585581893264
6537,Tonga,TON,2028,0.058986585581893264
6538,Tonga,TON,2029,0.058986585581893264
6539,Tonga,TON,2030,0.058986585581893264
6540,Tonga,TON,2031,0.058986585581893264
6541,Tonga,TON,2032,0.058986585581893264
6542,Tonga,TON,2033,0.058986585581893264
6543,Tonga,TON,2034,0.058986585581893264
6544,Tonga,TON,2035,0.058986585581893264
6545,Tonga,TON,2036,0.058986585581893264
6546,Tonga,TON,2037,0.058986585581893264
6547,Tonga,TON,2038,0.058986585581893264
6548,Tonga,TON,2039,0.058986585581893264
6549,Tonga,TON,2040,0.058986585581893264
6550,Tonga,TON,2041,0.058986585581893264
6551,Tonga,TON,2042,0.058986585581893264
6552,Tonga,TON,2043,0.058986585581893264
6553,Tonga,TON,2044,0.058986585581893264
6554,Tonga,TON,2045,0.058986585581893264
6555,Tonga,TON,2046,0.058986585581893264
6556,Tonga,TON,2047,0.058986585581893264
6557,Tonga,TON,2048,0.058986585581893264
6558,Tonga,TON,2049,0.058986585581893264
6559,Tonga,TON,2050,0.058986585581893264
6569,Trinidad and Tobago,TTO,2020,0.058986585581893264
6570,Trinidad and Tobago,TTO,2021,0.058986585581893264
6571,Trinidad and Tobago,TTO,2022,0.058986585581893264
6572,Trinidad and Tobago,TTO,2023,0.058986585581893264
6573,Trinidad and Tobago,TTO,2024,0.058986585581893264
6574,Trinidad and Tobago,TTO,2025,0.058986585581893264
6575,Trinidad and Tobago,TTO,2026,0.058986585581893264
6576,Trinidad and Tobago,TTO,2027,0.058986585581893264
6577,Trinidad and Tobago,TTO,2028,0.058986585581893264
6578,Trinidad and Tobago,TTO,2029,0.058986585581893264
6579,Trinidad and Tobago,TTO,2030,0.058986585581893264
6580,Trinidad and Tobago,TTO,2031,0.058986585581893264
6581,Trinidad and Tobago,TTO,2032,0.058986585581893264
6582,Trinidad and Tobago,TTO,2033,0.058986585581893264
6583,Trinidad and Tobago,TTO,2034,0.058986585581893264
6584,Trinidad and Tobago,TTO,2035,0.058986585581893264
6585,Trinidad and Tobago,TTO,2036,0.058986585581893264
6586,Trinidad and Tobago,TTO,2037,0.058986585581893264
6587,Trinidad and Tobago,TTO,2038,0.058986585581893264
6588,Trinidad and Tobago,TTO,2039,0.058986585581893264
6589,Trinidad and Tobago,TTO,2040,0.058986585581893264
6590,Trinidad and Tobago,TTO,2041,0.058986585581893264
6591,Trinidad and Tobago,TTO,2042,0.058986585581893264
6592,Trinidad and Tobago,TTO,2043,0.058986585581893264
6593,Trinidad and Tobago,TTO,2044,0.058986585581893264
6594,Trinidad and Tobago,TTO,2045,0.058986585581893264
6595,Trinidad and Tobago,TTO,2046,0.058986585581893264
6596,Trinidad and Tobago,TTO,2047,0.058986585581893264
6597,Trinidad and Tobago,TTO,2048,0.058986585581893264
6598,Trinidad and Tobago,TTO,2049,0.058986585581893264
6599,Trinidad and Tobago,TTO,2050,0.058986585581893264
6609,Tunisia,TUN,2020,0.058986585581893264
6610,Tunisia,TUN,2021,0.058986585581893264
6611,Tunisia,TUN,2022,0.058986585581893264
6612,Tunisia,TUN,2023,0.058986585581893264
6613,Tunisia,TUN,2024,0.058986585581893264
6614,Tunisia,TUN,2025,0.058986585581893264
6615,Tunisia,TUN,2026,0.058986585581893264
6616,Tunisia,TUN,2027,0.058986585581893264
6617,Tunisia,TUN,2028,0.058986585581893264
6618,Tunisia,TUN,2029,0.058986585581893264
6619,Tunisia,TUN,2030,0.058986585581893264
6620,Tunisia,TUN,2031,0.058986585581893264
6621,Tunisia,TUN,2032,0.058986585581893264
6622,Tunisia,TUN,2033,0.058986585581893264
6623,Tunisia,TUN,2034,0.058986585581893264
6624,Tunisia,TUN,2035,0.058986585581893264
6625,Tunisia,TUN,2036,0.058986585581893264
6626,Tunisia,TUN,2037,0.058986585581893264
6627,Tunisia,TUN,2038,0.058986585581893264
6628,Tunisia,TUN,2039,0.058986585581893264
6629,Tunisia,TUN,2040,0.058986585581893264
6630,Tunisia,TUN,2041,0.058986585581893264
6631,Tunisia,TUN,2042,0.058986585581893264
6632,Tunisia,TUN,2043,0.058986585581893264
6633,Tunisia,TUN,2044,0.058986585581893264
6634,Tunisia,TUN,2045,0.058986585581893264
6635,Tunisia,TUN,2046,0.058986585581893264
6636,Tunisia,TUN,2047,0.058986585581893264
6637,Tunisia,TUN,2048,0.058986585581893264
6638,Tunisia,TUN,2049,0.058986585581893264
6639,Tunisia,TUN,2050,0.058986585581893264
6649,Turkey,TUR,2020,0.11797317116378653
6650,Turkey,TUR,2021,0.11797317116378653
