Year,iso_code3,cost_enfu_fuel_crude_usd_per_m3
2029,MEX,445.1294770766439
2030,MEX,445.1294770766439
2031,MEX,445.1294770766439
2032,MEX,445.1294770766439
2033,MEX,445.1294770766439
2034,MEX,445.1294770766439
2035,MEX,445.1294770766439
2036,MEX,445.1294770766439
2037,MEX,445.1294770766439
2038,MEX,445.1294770766439
2039,MEX,445.1294770766439
2040,MEX,445.1294770766439
2041,MEX,445.1294770766439
2042,MEX,445.1294770766439
2043,MEX,445.1294770766439
2044,MEX,445.1294770766439
2045,MEX,445.1294770766439
2046,MEX,445.1294770766439
2047,MEX,445.1294770766439
2048,MEX,445.1294770766439
2049,MEX,445.1294770766439
2050,MEX,445.1294770766439
2021,MHL,367.3625548236649
2022,MHL,367.3625548236649
2023,MHL,367.3625548236649
2024,MHL,367.3625548236649
2025,MHL,367.3625548236649
2026,MHL,367.3625548236649
2027,MHL,367.3625548236649
2028,MHL,367.3625548236649
2029,MHL,367.3625548236649
2030,MHL,367.3625548236649
2031,MHL,367.3625548236649
2032,MHL,367.3625548236649
2033,MHL,367.3625548236649
2034,MHL,367.3625548236649
2035,MHL,367.3625548236649
2036,MHL,367.3625548236649
2037,MHL,367.3625548236649
2038,MHL,367.3625548236649
2039,MHL,367.3625548236649
2040,MHL,367.3625548236649
2041,MHL,367.3625548236649
2042,MHL,367.3625548236649
2043,MHL,367.3625548236649
2044,MHL,367.3625548236649
2045,MHL,367.3625548236649
2046,MHL,367.3625548236649
2047,MHL,367.3625548236649
2048,MHL,367.3625548236649
2049,MHL,367.3625548236649
2050,MHL,367.3625548236649
2021,MKD,367.3625548236649
2022,MKD,367.3625548236649
2023,MKD,367.3625548236649
2024,MKD,367.3625548236649
2025,MKD,367.3625548236649
2026,MKD,367.3625548236649
2027,MKD,367.3625548236649
2028,MKD,367.3625548236649
2029,MKD,367.3625548236649
2030,MKD,367.3625548236649
2031,MKD,367.3625548236649
2032,MKD,367.3625548236649
2033,MKD,367.3625548236649
2034,MKD,367.3625548236649
2035,MKD,367.3625548236649
2036,MKD,367.3625548236649
2037,MKD,367.3625548236649
2038,MKD,367.3625548236649
2039,MKD,367.3625548236649
2040,MKD,367.3625548236649
2041,MKD,367.3625548236649
2042,MKD,367.3625548236649
2043,MKD,367.3625548236649
2044,MKD,367.3625548236649
2045,MKD,367.3625548236649
2046,MKD,367.3625548236649
2047,MKD,367.3625548236649
2048,MKD,367.3625548236649
2049,MKD,367.3625548236649
2050,MKD,367.3625548236649
2021,MLI,367.3625548236649
2022,MLI,367.3625548236649
2023,MLI,367.3625548236649
2024,MLI,367.3625548236649
2025,MLI,367.3625548236649
2026,MLI,367.3625548236649
2027,MLI,367.3625548236649
2028,MLI,367.3625548236649
2029,MLI,367.3625548236649
2030,MLI,367.3625548236649
2031,MLI,367.3625548236649
2032,MLI,367.3625548236649
2033,MLI,367.3625548236649
2034,MLI,367.3625548236649
2035,MLI,367.3625548236649
2036,MLI,367.3625548236649
2037,MLI,367.3625548236649
2038,MLI,367.3625548236649
2039,MLI,367.3625548236649
2040,MLI,367.3625548236649
2041,MLI,367.3625548236649
2042,MLI,367.3625548236649
2043,MLI,367.3625548236649
2044,MLI,367.3625548236649
2045,MLI,367.3625548236649
2046,MLI,367.3625548236649
2047,MLI,367.3625548236649
2048,MLI,367.3625548236649
2049,MLI,367.3625548236649
2050,MLI,367.3625548236649
2021,MLT,367.3625548236649
2022,MLT,367.3625548236649
2023,MLT,367.3625548236649
2024,MLT,367.3625548236649
2025,MLT,367.3625548236649
2026,MLT,367.3625548236649
2027,MLT,367.3625548236649
2028,MLT,367.3625548236649
2029,MLT,367.3625548236649
2030,MLT,367.3625548236649
2031,MLT,367.3625548236649
2032,MLT,367.3625548236649
2033,MLT,367.3625548236649
2034,MLT,367.3625548236649
2035,MLT,367.3625548236649
2036,MLT,367.3625548236649
2037,MLT,367.3625548236649
2038,MLT,367.3625548236649
2039,MLT,367.3625548236649
2040,MLT,367.3625548236649
2041,MLT,367.3625548236649
2042,MLT,367.3625548236649
2043,MLT,367.3625548236649
2044,MLT,367.3625548236649
2045,MLT,367.3625548236649
2046,MLT,367.3625548236649
2047,MLT,367.3625548236649
2048,MLT,367.3625548236649
2049,MLT,367.3625548236649
2050,MLT,367.3625548236649
2021,MMR,367.3625548236649
2022,MMR,367.3625548236649
2023,MMR,367.3625548236649
2024,MMR,367.3625548236649
2025,MMR,367.3625548236649
2026,MMR,367.3625548236649
2027,MMR,367.3625548236649
2028,MMR,367.3625548236649
2029,MMR,367.3625548236649
2030,MMR,367.3625548236649
2031,MMR,367.3625548236649
2032,MMR,367.3625548236649
2033,MMR,367.3625548236649
2034,MMR,367.3625548236649
2035,MMR,367.3625548236649
2036,MMR,367.3625548236649
2037,MMR,367.3625548236649
2038,MMR,367.3625548236649
2039,MMR,367.3625548236649
2040,MMR,367.3625548236649
2041,MMR,367.3625548236649
2042,MMR,367.3625548236649
2043,MMR,367.3625548236649
2044,MMR,367.3625548236649
2045,MMR,367.3625548236649
2046,MMR,367.3625548236649
2047,MMR,367.3625548236649
2048,MMR,367.3625548236649
2049,MMR,367.3625548236649
2050,MMR,367.3625548236649
2021,MNE,367.3625548236649
2022,MNE,367.3625548236649
2023,MNE,367.3625548236649
2024,MNE,367.3625548236649
2025,MNE,367.3625548236649
2026,MNE,367.3625548236649
2027,MNE,367.3625548236649
2028,MNE,367.3625548236649
2029,MNE,367.3625548236649
2030,MNE,367.3625548236649
2031,MNE,367.3625548236649
2032,MNE,367.3625548236649
2033,MNE,367.3625548236649
2034,MNE,367.3625548236649
2035,MNE,367.3625548236649
2036,MNE,367.3625548236649
2037,MNE,367.3625548236649
2038,MNE,367.3625548236649
2039,MNE,367.3625548236649
2040,MNE,367.3625548236649
2041,MNE,367.3625548236649
2042,MNE,367.3625548236649
2043,MNE,367.3625548236649
2044,MNE,367.3625548236649
2045,MNE,367.3625548236649
2046,MNE,367.3625548236649
2047,MNE,367.3625548236649
2048,MNE,367.3625548236649
2049,MNE,367.3625548236649
2050,MNE,367.3625548236649
2021,MNG,367.3625548236649
2022,MNG,367.3625548236649
2023,MNG,367.3625548236649
2024,MNG,367.3625548236649
2025,MNG,367.3625548236649
2026,MNG,367.3625548236649
2027,MNG,367.3625548236649
2028,MNG,367.3625548236649
2029,MNG,367.3625548236649
2030,MNG,367.3625548236649
2031,MNG,367.3625548236649
2032,MNG,367.3625548236649
2033,MNG,367.3625548236649
2034,MNG,367.3625548236649
2035,MNG,367.3625548236649
2036,MNG,367.3625548236649
2037,MNG,367.3625548236649
2038,MNG,367.3625548236649
2039,MNG,367.3625548236649
2040,MNG,367.3625548236649
2041,MNG,367.3625548236649
2042,MNG,367.3625548236649
2043,MNG,367.3625548236649
2044,MNG,367.3625548236649
2045,MNG,367.3625548236649
2046,MNG,367.3625548236649
2047,MNG,367.3625548236649
2048,MNG,367.3625548236649
2049,MNG,367.3625548236649
2050,MNG,367.3625548236649
2021,MNP,367.3625548236649
2022,MNP,367.3625548236649
2023,MNP,367.3625548236649
2024,MNP,367.3625548236649
2025,MNP,367.3625548236649
2026,MNP,367.3625548236649
2027,MNP,367.3625548236649
2028,MNP,367.3625548236649
2029,MNP,367.3625548236649
2030,MNP,367.3625548236649
2031,MNP,367.3625548236649
2032,MNP,367.3625548236649
2033,MNP,367.3625548236649
2034,MNP,367.3625548236649
2035,MNP,367.3625548236649
2036,MNP,367.3625548236649
2037,MNP,367.3625548236649
2038,MNP,367.3625548236649
2039,MNP,367.3625548236649
2040,MNP,367.3625548236649
2041,MNP,367.3625548236649
2042,MNP,367.3625548236649
2043,MNP,367.3625548236649
2044,MNP,367.3625548236649
2045,MNP,367.3625548236649
2046,MNP,367.3625548236649
2047,MNP,367.3625548236649
2048,MNP,367.3625548236649
2049,MNP,367.3625548236649
2050,MNP,367.3625548236649
2021,MOZ,367.3625548236649
2022,MOZ,367.3625548236649
2023,MOZ,367.3625548236649
2024,MOZ,367.3625548236649
2025,MOZ,367.3625548236649
2026,MOZ,367.3625548236649
2027,MOZ,367.3625548236649
2028,MOZ,367.3625548236649
2029,MOZ,367.3625548236649
2030,MOZ,367.3625548236649
2031,MOZ,367.3625548236649
2032,MOZ,367.3625548236649
2033,MOZ,367.3625548236649
2034,MOZ,367.3625548236649
2035,MOZ,367.3625548236649
2036,MOZ,367.3625548236649
2037,MOZ,367.3625548236649
2038,MOZ,367.3625548236649
2039,MOZ,367.3625548236649
2040,MOZ,367.3625548236649
2041,MOZ,367.3625548236649
2042,MOZ,367.3625548236649
2043,MOZ,367.3625548236649
2044,MOZ,367.3625548236649
2045,MOZ,367.3625548236649
2046,MOZ,367.3625548236649
2047,MOZ,367.3625548236649
2048,MOZ,367.3625548236649
2049,MOZ,367.3625548236649
2050,MOZ,367.3625548236649
2021,MRT,367.3625548236649
2022,MRT,367.3625548236649
2023,MRT,367.3625548236649
2024,MRT,367.3625548236649
2025,MRT,367.3625548236649
2026,MRT,367.3625548236649
2027,MRT,367.3625548236649
2028,MRT,367.3625548236649
2029,MRT,367.3625548236649
2030,MRT,367.3625548236649
2031,MRT,367.3625548236649
2032,MRT,367.3625548236649
2033,MRT,367.3625548236649
2034,MRT,367.3625548236649
2035,MRT,367.3625548236649
2036,MRT,367.3625548236649
2037,MRT,367.3625548236649
2038,MRT,367.3625548236649
2039,MRT,367.3625548236649
2040,MRT,367.3625548236649
2041,MRT,367.3625548236649
2042,MRT,367.3625548236649
2043,MRT,367.3625548236649
2044,MRT,367.3625548236649
2045,MRT,367.3625548236649
2046,MRT,367.3625548236649
2047,MRT,367.3625548236649
2048,MRT,367.3625548236649
2049,MRT,367.3625548236649
2050,MRT,367.3625548236649
2021,MUS,367.3625548236649
2022,MUS,367.3625548236649
2023,MUS,367.3625548236649
2024,MUS,367.3625548236649
2025,MUS,367.3625548236649
2026,MUS,367.3625548236649
2027,MUS,367.3625548236649
2028,MUS,367.3625548236649
2029,MUS,367.3625548236649
2030,MUS,367.3625548236649
2031,MUS,367.3625548236649
2032,MUS,367.3625548236649
2033,MUS,367.3625548236649
2034,MUS,367.3625548236649
2035,MUS,367.3625548236649
2036,MUS,367.3625548236649
2037,MUS,367.3625548236649
2038,MUS,367.3625548236649
2039,MUS,367.3625548236649
2040,MUS,367.3625548236649
2041,MUS,367.3625548236649
2042,MUS,367.3625548236649
2043,MUS,367.3625548236649
2044,MUS,367.3625548236649
2045,MUS,367.3625548236649
2046,MUS,367.3625548236649
2047,MUS,367.3625548236649
2048,MUS,367.3625548236649
2049,MUS,367.3625548236649
2050,MUS,367.3625548236649
2021,MWI,367.3625548236649
2022,MWI,367.3625548236649
2023,MWI,367.3625548236649
2024,MWI,367.3625548236649
2025,MWI,367.3625548236649
2026,MWI,367.3625548236649
2027,MWI,367.3625548236649
2028,MWI,367.3625548236649
2029,MWI,367.3625548236649
2030,MWI,367.3625548236649
2031,MWI,367.3625548236649
2032,MWI,367.3625548236649
2033,MWI,367.3625548236649
2034,MWI,367.3625548236649
2035,MWI,367.3625548236649
2036,MWI,367.3625548236649
2037,MWI,367.3625548236649
2038,MWI,367.3625548236649
2039,MWI,367.3625548236649
2040,MWI,367.3625548236649
2041,MWI,367.3625548236649
2042,MWI,367.3625548236649
2043,MWI,367.3625548236649
2044,MWI,367.3625548236649
2045,MWI,367.3625548236649
2046,MWI,367.3625548236649
2047,MWI,367.3625548236649
2048,MWI,367.3625548236649
2049,MWI,367.3625548236649
2050,MWI,367.3625548236649
2021,MYS,367.3625548236649
2022,MYS,367.3625548236649
2023,MYS,367.3625548236649
2024,MYS,367.3625548236649
2025,MYS,367.3625548236649
2026,MYS,367.3625548236649
2027,MYS,367.3625548236649
2028,MYS,367.3625548236649
2029,MYS,367.3625548236649
2030,MYS,367.3625548236649
2031,MYS,367.3625548236649
2032,MYS,367.3625548236649
2033,MYS,367.3625548236649
2034,MYS,367.3625548236649
2035,MYS,367.3625548236649
2036,MYS,367.3625548236649
2037,MYS,367.3625548236649
2038,MYS,367.3625548236649
2039,MYS,367.3625548236649
2040,MYS,367.3625548236649
2041,MYS,367.3625548236649
2042,MYS,367.3625548236649
2043,MYS,367.3625548236649
2044,MYS,367.3625548236649
2045,MYS,367.3625548236649
2046,MYS,367.3625548236649
2047,MYS,367.3625548236649
2048,MYS,367.3625548236649
2049,MYS,367.3625548236649
2050,MYS,367.3625548236649
2021,NAM,367.3625548236649
2022,NAM,367.3625548236649
2023,NAM,367.3625548236649
2024,NAM,367.3625548236649
2025,NAM,367.3625548236649
2026,NAM,367.3625548236649
2027,NAM,367.3625548236649
2028,NAM,367.3625548236649
2029,NAM,367.3625548236649
2030,NAM,367.3625548236649
2031,NAM,367.3625548236649
2032,NAM,367.3625548236649
2033,NAM,367.3625548236649
2034,NAM,367.3625548236649
2035,NAM,367.3625548236649
2036,NAM,367.3625548236649
2037,NAM,367.3625548236649
2038,NAM,367.3625548236649
2039,NAM,367.3625548236649
2040,NAM,367.3625548236649
2041,NAM,367.3625548236649
2042,NAM,367.3625548236649
2043,NAM,367.3625548236649
2044,NAM,367.3625548236649
2045,NAM,367.3625548236649
2046,NAM,367.3625548236649
2047,NAM,367.3625548236649
2048,NAM,367.3625548236649
2049,NAM,367.3625548236649
2050,NAM,367.3625548236649
2021,NCL,367.3625548236649
2022,NCL,367.3625548236649
2023,NCL,367.3625548236649
2024,NCL,367.3625548236649
2025,NCL,367.3625548236649
2026,NCL,367.3625548236649
2027,NCL,367.3625548236649
2028,NCL,367.3625548236649
2029,NCL,367.3625548236649
2030,NCL,367.3625548236649
2031,NCL,367.3625548236649
2032,NCL,367.3625548236649
2033,NCL,367.3625548236649
2034,NCL,367.3625548236649
2035,NCL,367.3625548236649
2036,NCL,367.3625548236649
2037,NCL,367.3625548236649
2038,NCL,367.3625548236649
2039,NCL,367.3625548236649
2040,NCL,367.3625548236649
2041,NCL,367.3625548236649
2042,NCL,367.3625548236649
2043,NCL,367.3625548236649
2044,NCL,367.3625548236649
2045,NCL,367.3625548236649
2046,NCL,367.3625548236649
2047,NCL,367.3625548236649
2048,NCL,367.3625548236649
2049,NCL,367.3625548236649
2050,NCL,367.3625548236649
2021,NER,367.3625548236649
2022,NER,367.3625548236649
2023,NER,367.3625548236649
2024,NER,367.3625548236649
2025,NER,367.3625548236649
2026,NER,367.3625548236649
2027,NER,367.3625548236649
2028,NER,367.3625548236649
2029,NER,367.3625548236649
2030,NER,367.3625548236649
2031,NER,367.3625548236649
2032,NER,367.3625548236649
2033,NER,367.3625548236649
2034,NER,367.3625548236649
2035,NER,367.3625548236649
2036,NER,367.3625548236649
2037,NER,367.3625548236649
2038,NER,367.3625548236649
2039,NER,367.3625548236649
2040,NER,367.3625548236649
2041,NER,367.3625548236649
2042,NER,367.3625548236649
2043,NER,367.3625548236649
2044,NER,367.3625548236649
2045,NER,367.3625548236649
2046,NER,367.3625548236649
2047,NER,367.3625548236649
2048,NER,367.3625548236649
2049,NER,367.3625548236649
2050,NER,367.3625548236649
2021,NGA,367.3625548236649
2022,NGA,367.3625548236649
2023,NGA,367.3625548236649
2024,NGA,367.3625548236649
2025,NGA,367.3625548236649
2026,NGA,367.3625548236649
2027,NGA,367.3625548236649
2028,NGA,367.3625548236649
2029,NGA,367.3625548236649
2030,NGA,367.3625548236649
2031,NGA,367.3625548236649
2032,NGA,367.3625548236649
2033,NGA,367.3625548236649
2034,NGA,367.3625548236649
2035,NGA,367.3625548236649
2036,NGA,367.3625548236649
2037,NGA,367.3625548236649
2038,NGA,367.3625548236649
2039,NGA,367.3625548236649
2040,NGA,367.3625548236649
2041,NGA,367.3625548236649
2042,NGA,367.3625548236649
2043,NGA,367.3625548236649
2044,NGA,367.3625548236649
2045,NGA,367.3625548236649
2046,NGA,367.3625548236649
2047,NGA,367.3625548236649
2048,NGA,367.3625548236649
2049,NGA,367.3625548236649
2050,NGA,367.3625548236649
2021,NIC,367.3625548236649
2022,NIC,367.3625548236649
2023,NIC,367.3625548236649
2024,NIC,367.3625548236649
2025,NIC,367.3625548236649
2026,NIC,367.3625548236649
2027,NIC,367.3625548236649
2028,NIC,367.3625548236649
2029,NIC,367.3625548236649
2030,NIC,367.3625548236649
2031,NIC,367.3625548236649
2032,NIC,367.3625548236649
2033,NIC,367.3625548236649
2034,NIC,367.3625548236649
2035,NIC,367.3625548236649
2036,NIC,367.3625548236649
2037,NIC,367.3625548236649
2038,NIC,367.3625548236649
2039,NIC,367.3625548236649
2040,NIC,367.3625548236649
2041,NIC,367.3625548236649
2042,NIC,367.3625548236649
2043,NIC,367.3625548236649
2044,NIC,367.3625548236649
2045,NIC,367.3625548236649
2046,NIC,367.3625548236649
2047,NIC,367.3625548236649
2048,NIC,367.3625548236649
2049,NIC,367.3625548236649
2050,NIC,367.3625548236649
2021,NLD,391.6090882326464
2022,NLD,391.6090882326464
2023,NLD,391.6090882326464
2024,NLD,391.6090882326464
2025,NLD,391.6090882326464
2026,NLD,391.6090882326464
2027,NLD,391.6090882326464
2028,NLD,391.6090882326464
2029,NLD,391.6090882326464
2030,NLD,391.6090882326464
2031,NLD,391.6090882326464
2032,NLD,391.6090882326464
2033,NLD,391.6090882326464
2034,NLD,391.6090882326464
2035,NLD,391.6090882326464
2036,NLD,391.6090882326464
2037,NLD,391.6090882326464
2038,NLD,391.6090882326464
2039,NLD,391.6090882326464
2040,NLD,391.6090882326464
2041,NLD,391.6090882326464
2042,NLD,391.6090882326464
2043,NLD,391.6090882326464
2044,NLD,391.6090882326464
2045,NLD,391.6090882326464
2046,NLD,391.6090882326464
2047,NLD,391.6090882326464
2048,NLD,391.6090882326464
2049,NLD,391.6090882326464
2050,NLD,391.6090882326464
2021,NOR,367.3625548236649
2022,NOR,367.3625548236649
2023,NOR,367.3625548236649
2024,NOR,367.3625548236649
2025,NOR,367.3625548236649
2026,NOR,367.3625548236649
2027,NOR,367.3625548236649
2028,NOR,367.3625548236649
2029,NOR,367.3625548236649
2030,NOR,367.3625548236649
2031,NOR,367.3625548236649
2032,NOR,367.3625548236649
2033,NOR,367.3625548236649
2034,NOR,367.3625548236649
2035,NOR,367.3625548236649
2036,NOR,367.3625548236649
2037,NOR,367.3625548236649
2038,NOR,367.3625548236649
2039,NOR,367.3625548236649
2040,NOR,367.3625548236649
2041,NOR,367.3625548236649
2042,NOR,367.3625548236649
2043,NOR,367.3625548236649
2044,NOR,367.3625548236649
2045,NOR,367.3625548236649
2046,NOR,367.3625548236649
2047,NOR,367.3625548236649
2048,NOR,367.3625548236649
2049,NOR,367.3625548236649
2050,NOR,367.3625548236649
2021,NPL,367.3625548236649
2022,NPL,367.3625548236649
2023,NPL,367.3625548236649
2024,NPL,367.3625548236649
2025,NPL,367.3625548236649
2026,NPL,367.3625548236649
2027,NPL,367.3625548236649
2028,NPL,367.3625548236649
2029,NPL,367.3625548236649
2030,NPL,367.3625548236649
2031,NPL,367.3625548236649
2032,NPL,367.3625548236649
2033,NPL,367.3625548236649
2034,NPL,367.3625548236649
2035,NPL,367.3625548236649
2036,NPL,367.3625548236649
2037,NPL,367.3625548236649
2038,NPL,367.3625548236649
2039,NPL,367.3625548236649
2040,NPL,367.3625548236649
2041,NPL,367.3625548236649
2042,NPL,367.3625548236649
2043,NPL,367.3625548236649
2044,NPL,367.3625548236649
2045,NPL,367.3625548236649
2046,NPL,367.3625548236649
2047,NPL,367.3625548236649
2048,NPL,367.3625548236649
2049,NPL,367.3625548236649
2050,NPL,367.3625548236649
2021,NRU,367.3625548236649
2022,NRU,367.3625548236649
2023,NRU,367.3625548236649
2024,NRU,367.3625548236649
2025,NRU,367.3625548236649
2026,NRU,367.3625548236649
2027,NRU,367.3625548236649
2028,NRU,367.3625548236649
2029,NRU,367.3625548236649
2030,NRU,367.3625548236649
2031,NRU,367.3625548236649
2032,NRU,367.3625548236649
2033,NRU,367.3625548236649
2034,NRU,367.3625548236649
2035,NRU,367.3625548236649
2036,NRU,367.3625548236649
2037,NRU,367.3625548236649
2038,NRU,367.3625548236649
2039,NRU,367.3625548236649
2040,NRU,367.3625548236649
2041,NRU,367.3625548236649
2042,NRU,367.3625548236649
2043,NRU,367.3625548236649
2044,NRU,367.3625548236649
2045,NRU,367.3625548236649
2046,NRU,367.3625548236649
2047,NRU,367.3625548236649
2048,NRU,367.3625548236649
2049,NRU,367.3625548236649
2050,NRU,367.3625548236649
2021,NZL,307.62197403404053
2022,NZL,307.62197403404053
2023,NZL,307.62197403404053
2024,NZL,307.62197403404053
2025,NZL,307.62197403404053
2026,NZL,307.62197403404053
2027,NZL,307.62197403404053
2028,NZL,307.62197403404053
2029,NZL,307.62197403404053
2030,NZL,307.62197403404053
2031,NZL,307.62197403404053
2032,NZL,307.62197403404053
2033,NZL,307.62197403404053
2034,NZL,307.62197403404053
2035,NZL,307.62197403404053
2036,NZL,307.62197403404053
2037,NZL,307.62197403404053
2038,NZL,307.62197403404053
2039,NZL,307.62197403404053
2040,NZL,307.62197403404053
2041,NZL,307.62197403404053
2042,NZL,307.62197403404053
2043,NZL,307.62197403404053
2044,NZL,307.62197403404053
2045,NZL,307.62197403404053
2046,NZL,307.62197403404053
2047,NZL,307.62197403404053
2048,NZL,307.62197403404053
2049,NZL,307.62197403404053
2050,NZL,307.62197403404053
2021,OMN,367.3625548236649
2022,OMN,367.3625548236649
2023,OMN,367.3625548236649
2024,OMN,367.3625548236649
2025,OMN,367.3625548236649
2026,OMN,367.3625548236649
2027,OMN,367.3625548236649
2028,OMN,367.3625548236649
2029,OMN,367.3625548236649
2030,OMN,367.3625548236649
2031,OMN,367.3625548236649
2032,OMN,367.3625548236649
2033,OMN,367.3625548236649
2034,OMN,367.3625548236649
2035,OMN,367.3625548236649
2036,OMN,367.3625548236649
2037,OMN,367.3625548236649
2038,OMN,367.3625548236649
2039,OMN,367.3625548236649
2040,OMN,367.3625548236649
2041,OMN,367.3625548236649
2042,OMN,367.3625548236649
2043,OMN,367.3625548236649
2044,OMN,367.3625548236649
2045,OMN,367.3625548236649
2046,OMN,367.3625548236649
2047,OMN,367.3625548236649
2048,OMN,367.3625548236649
2049,OMN,367.3625548236649
2050,OMN,367.3625548236649
2021,PAK,367.3625548236649
2022,PAK,367.3625548236649
2023,PAK,367.3625548236649
2024,PAK,367.3625548236649
2025,PAK,367.3625548236649
2026,PAK,367.3625548236649
2027,PAK,367.3625548236649
2028,PAK,367.3625548236649
2029,PAK,367.3625548236649
2030,PAK,367.3625548236649
2031,PAK,367.3625548236649
2032,PAK,367.3625548236649
2033,PAK,367.3625548236649
2034,PAK,367.3625548236649
2035,PAK,367.3625548236649
2036,PAK,367.3625548236649
2037,PAK,367.3625548236649
2038,PAK,367.3625548236649
2039,PAK,367.3625548236649
2040,PAK,367.3625548236649
2041,PAK,367.3625548236649
2042,PAK,367.3625548236649
2043,PAK,367.3625548236649
2044,PAK,367.3625548236649
2045,PAK,367.3625548236649
2046,PAK,367.3625548236649
2047,PAK,367.3625548236649
2048,PAK,367.3625548236649
2049,PAK,367.3625548236649
2050,PAK,367.3625548236649
2021,PAN,367.3625548236649
2022,PAN,367.3625548236649
2023,PAN,367.3625548236649
2024,PAN,367.3625548236649
2025,PAN,367.3625548236649
2026,PAN,367.3625548236649
2027,PAN,367.3625548236649
2028,PAN,367.3625548236649
2029,PAN,367.3625548236649
2030,PAN,367.3625548236649
2031,PAN,367.3625548236649
2032,PAN,367.3625548236649
2033,PAN,367.3625548236649
2034,PAN,367.3625548236649
2035,PAN,367.3625548236649
2036,PAN,367.3625548236649
2037,PAN,367.3625548236649
2038,PAN,367.3625548236649
2039,PAN,367.3625548236649
2040,PAN,367.3625548236649
2041,PAN,367.3625548236649
2042,PAN,367.3625548236649
2043,PAN,367.3625548236649
2044,PAN,367.3625548236649
2045,PAN,367.3625548236649
2046,PAN,367.3625548236649
2047,PAN,367.3625548236649
2048,PAN,367.3625548236649
2049,PAN,367.3625548236649
2050,PAN,367.3625548236649
2021,PER,367.3625548236649
2022,PER,367.3625548236649
2023,PER,367.3625548236649
2024,PER,367.3625548236649
2025,PER,367.3625548236649
2026,PER,367.3625548236649
2027,PER,367.3625548236649
2028,PER,367.3625548236649
2029,PER,367.3625548236649
2030,PER,367.3625548236649
2031,PER,367.3625548236649
2032,PER,367.3625548236649
2033,PER,367.3625548236649
2034,PER,367.3625548236649
2035,PER,367.3625548236649
2036,PER,367.3625548236649
2037,PER,367.3625548236649
2038,PER,367.3625548236649
2039,PER,367.3625548236649
2040,PER,367.3625548236649
2041,PER,367.3625548236649
2042,PER,367.3625548236649
2043,PER,367.3625548236649
2044,PER,367.3625548236649
2045,PER,367.3625548236649
2046,PER,367.3625548236649
2047,PER,367.3625548236649
2048,PER,367.3625548236649
2049,PER,367.3625548236649
2050,PER,367.3625548236649
2021,PHL,367.3625548236649
2022,PHL,367.3625548236649
2023,PHL,367.3625548236649
2024,PHL,367.3625548236649
2025,PHL,367.3625548236649
2026,PHL,367.3625548236649
2027,PHL,367.3625548236649
2028,PHL,367.3625548236649
2029,PHL,367.3625548236649
2030,PHL,367.3625548236649
2031,PHL,367.3625548236649
2032,PHL,367.3625548236649
2033,PHL,367.3625548236649
2034,PHL,367.3625548236649
2035,PHL,367.3625548236649
2036,PHL,367.3625548236649
2037,PHL,367.3625548236649
2038,PHL,367.3625548236649
2039,PHL,367.3625548236649
2040,PHL,367.3625548236649
2041,PHL,367.3625548236649
2042,PHL,367.3625548236649
2043,PHL,367.3625548236649
2044,PHL,367.3625548236649
2045,PHL,367.3625548236649
2046,PHL,367.3625548236649
2047,PHL,367.3625548236649
2048,PHL,367.3625548236649
2049,PHL,367.3625548236649
2050,PHL,367.3625548236649
2021,PLW,367.3625548236649
2022,PLW,367.3625548236649
2023,PLW,367.3625548236649
2024,PLW,367.3625548236649
2025,PLW,367.3625548236649
2026,PLW,367.3625548236649
2027,PLW,367.3625548236649
2028,PLW,367.3625548236649
2029,PLW,367.3625548236649
2030,PLW,367.3625548236649
2031,PLW,367.3625548236649
2032,PLW,367.3625548236649
2033,PLW,367.3625548236649
2034,PLW,367.3625548236649
2035,PLW,367.3625548236649
2036,PLW,367.3625548236649
2037,PLW,367.3625548236649
2038,PLW,367.3625548236649
2039,PLW,367.3625548236649
2040,PLW,367.3625548236649
2041,PLW,367.3625548236649
2042,PLW,367.3625548236649
2043,PLW,367.3625548236649
2044,PLW,367.3625548236649
2045,PLW,367.3625548236649
2046,PLW,367.3625548236649
2047,PLW,367.3625548236649
2048,PLW,367.3625548236649
2049,PLW,367.3625548236649
2050,PLW,367.3625548236649
2021,PNG,367.3625548236649
2022,PNG,367.3625548236649
2023,PNG,367.3625548236649
2024,PNG,367.3625548236649
2025,PNG,367.3625548236649
2026,PNG,367.3625548236649
2027,PNG,367.3625548236649
2028,PNG,367.3625548236649
2029,PNG,367.3625548236649
2030,PNG,367.3625548236649
2031,PNG,367.3625548236649
2032,PNG,367.3625548236649
2033,PNG,367.3625548236649
2034,PNG,367.3625548236649
2035,PNG,367.3625548236649
2036,PNG,367.3625548236649
2037,PNG,367.3625548236649
2038,PNG,367.3625548236649
2039,PNG,367.3625548236649
2040,PNG,367.3625548236649
2041,PNG,367.3625548236649
2042,PNG,367.3625548236649
2043,PNG,367.3625548236649
2044,PNG,367.3625548236649
2045,PNG,367.3625548236649
2046,PNG,367.3625548236649
2047,PNG,367.3625548236649
2048,PNG,367.3625548236649
2049,PNG,367.3625548236649
2050,PNG,367.3625548236649
2021,POL,637.7164289623723
2022,POL,637.7164289623723
2023,POL,637.7164289623723
2024,POL,637.7164289623723
2025,POL,637.7164289623723
2026,POL,637.7164289623723
2027,POL,637.7164289623723
2028,POL,637.7164289623723
2029,POL,637.7164289623723
2030,POL,637.7164289623723
2031,POL,637.7164289623723
2032,POL,637.7164289623723
