Year,iso_code3,ef_lndu_conv_forests_secondary_to_grasslands_gg_co2_ha
2028,FRA,0.145637
2029,FRA,0.145637
2030,FRA,0.145637
2031,FRA,0.145637
2032,FRA,0.145637
2033,FRA,0.145637
2034,FRA,0.145637
2035,FRA,0.145637
2036,FRA,0.145637
2037,FRA,0.145637
2038,FRA,0.145637
2039,FRA,0.145637
2040,FRA,0.145637
2041,FRA,0.145637
2042,FRA,0.145637
2043,FRA,0.145637
2044,FRA,0.145637
2045,FRA,0.145637
2046,FRA,0.145637
2047,FRA,0.145637
2048,FRA,0.145637
2049,FRA,0.145637
2050,FRA,0.145637
2020,FRO,0.14226
2021,FRO,0.14226
2022,FRO,0.14226
2023,FRO,0.14226
2024,FRO,0.14226
2025,FRO,0.14226
2026,FRO,0.14226
2027,FRO,0.14226
2028,FRO,0.14226
2029,FRO,0.14226
2030,FRO,0.14226
2031,FRO,0.14226
2032,FRO,0.14226
2033,FRO,0.14226
2034,FRO,0.14226
2035,FRO,0.14226
2036,FRO,0.14226
2037,FRO,0.14226
2038,FRO,0.14226
2039,FRO,0.14226
2040,FRO,0.14226
2041,FRO,0.14226
2042,FRO,0.14226
2043,FRO,0.14226
2044,FRO,0.14226
2045,FRO,0.14226
2046,FRO,0.14226
2047,FRO,0.14226
2048,FRO,0.14226
2049,FRO,0.14226
2050,FRO,0.14226
2020,FSM,0.148486
2021,FSM,0.148486
2022,FSM,0.148486
2023,FSM,0.148486
2024,FSM,0.148486
2025,FSM,0.148486
2026,FSM,0.148486
2027,FSM,0.148486
2028,FSM,0.148486
2029,FSM,0.148486
2030,FSM,0.148486
2031,FSM,0.148486
2032,FSM,0.148486
2033,FSM,0.148486
2034,FSM,0.148486
2035,FSM,0.148486
2036,FSM,0.148486
2037,FSM,0.148486
2038,FSM,0.148486
2039,FSM,0.148486
2040,FSM,0.148486
2041,FSM,0.148486
2042,FSM,0.148486
2043,FSM,0.148486
2044,FSM,0.148486
2045,FSM,0.148486
2046,FSM,0.148486
2047,FSM,0.148486
2048,FSM,0.148486
2049,FSM,0.148486
2050,FSM,0.148486
2020,GAB,0.11328
2021,GAB,0.11328
2022,GAB,0.11328
2023,GAB,0.11328
2024,GAB,0.11328
2025,GAB,0.11328
2026,GAB,0.11328
2027,GAB,0.11328
2028,GAB,0.11328
2029,GAB,0.11328
2030,GAB,0.11328
2031,GAB,0.11328
2032,GAB,0.11328
2033,GAB,0.11328
2034,GAB,0.11328
2035,GAB,0.11328
2036,GAB,0.11328
2037,GAB,0.11328
2038,GAB,0.11328
2039,GAB,0.11328
2040,GAB,0.11328
2041,GAB,0.11328
2042,GAB,0.11328
2043,GAB,0.11328
2044,GAB,0.11328
2045,GAB,0.11328
2046,GAB,0.11328
2047,GAB,0.11328
2048,GAB,0.11328
2049,GAB,0.11328
2050,GAB,0.11328
2020,GIB,0.099635
2021,GIB,0.099635
2022,GIB,0.099635
2023,GIB,0.099635
2024,GIB,0.099635
2025,GIB,0.099635
2026,GIB,0.099635
2027,GIB,0.099635
2028,GIB,0.099635
2029,GIB,0.099635
2030,GIB,0.099635
2031,GIB,0.099635
2032,GIB,0.099635
2033,GIB,0.099635
2034,GIB,0.099635
2035,GIB,0.099635
2036,GIB,0.099635
2037,GIB,0.099635
2038,GIB,0.099635
2039,GIB,0.099635
2040,GIB,0.099635
2041,GIB,0.099635
2042,GIB,0.099635
2043,GIB,0.099635
2044,GIB,0.099635
2045,GIB,0.099635
2046,GIB,0.099635
2047,GIB,0.099635
2048,GIB,0.099635
2049,GIB,0.099635
2050,GIB,0.099635
2020,GNQ,0.092389
2021,GNQ,0.092389
2022,GNQ,0.092389
2023,GNQ,0.092389
2024,GNQ,0.092389
2025,GNQ,0.092389
2026,GNQ,0.092389
2027,GNQ,0.092389
2028,GNQ,0.092389
2029,GNQ,0.092389
2030,GNQ,0.092389
2031,GNQ,0.092389
2032,GNQ,0.092389
2033,GNQ,0.092389
2034,GNQ,0.092389
2035,GNQ,0.092389
2036,GNQ,0.092389
2037,GNQ,0.092389
2038,GNQ,0.092389
2039,GNQ,0.092389
2040,GNQ,0.092389
2041,GNQ,0.092389
2042,GNQ,0.092389
2043,GNQ,0.092389
2044,GNQ,0.092389
2045,GNQ,0.092389
2046,GNQ,0.092389
2047,GNQ,0.092389
2048,GNQ,0.092389
2049,GNQ,0.092389
2050,GNQ,0.092389
2020,GRD,0.173341
2021,GRD,0.173341
2022,GRD,0.173341
2023,GRD,0.173341
2024,GRD,0.173341
2025,GRD,0.173341
2026,GRD,0.173341
2027,GRD,0.173341
2028,GRD,0.173341
2029,GRD,0.173341
2030,GRD,0.173341
2031,GRD,0.173341
2032,GRD,0.173341
2033,GRD,0.173341
2034,GRD,0.173341
2035,GRD,0.173341
2036,GRD,0.173341
2037,GRD,0.173341
2038,GRD,0.173341
2039,GRD,0.173341
2040,GRD,0.173341
2041,GRD,0.173341
2042,GRD,0.173341
2043,GRD,0.173341
2044,GRD,0.173341
2045,GRD,0.173341
2046,GRD,0.173341
2047,GRD,0.173341
2048,GRD,0.173341
2049,GRD,0.173341
2050,GRD,0.173341
2020,GRL,0.14226
2021,GRL,0.14226
2022,GRL,0.14226
2023,GRL,0.14226
2024,GRL,0.14226
2025,GRL,0.14226
2026,GRL,0.14226
2027,GRL,0.14226
2028,GRL,0.14226
2029,GRL,0.14226
2030,GRL,0.14226
2031,GRL,0.14226
2032,GRL,0.14226
2033,GRL,0.14226
2034,GRL,0.14226
2035,GRL,0.14226
2036,GRL,0.14226
2037,GRL,0.14226
2038,GRL,0.14226
2039,GRL,0.14226
2040,GRL,0.14226
2041,GRL,0.14226
2042,GRL,0.14226
2043,GRL,0.14226
2044,GRL,0.14226
2045,GRL,0.14226
2046,GRL,0.14226
2047,GRL,0.14226
2048,GRL,0.14226
2049,GRL,0.14226
2050,GRL,0.14226
2020,GUM,0.148486
2021,GUM,0.148486
2022,GUM,0.148486
2023,GUM,0.148486
2024,GUM,0.148486
2025,GUM,0.148486
2026,GUM,0.148486
2027,GUM,0.148486
2028,GUM,0.148486
2029,GUM,0.148486
2030,GUM,0.148486
2031,GUM,0.148486
2032,GUM,0.148486
2033,GUM,0.148486
2034,GUM,0.148486
2035,GUM,0.148486
2036,GUM,0.148486
2037,GUM,0.148486
2038,GUM,0.148486
2039,GUM,0.148486
2040,GUM,0.148486
2041,GUM,0.148486
2042,GUM,0.148486
2043,GUM,0.148486
2044,GUM,0.148486
2045,GUM,0.148486
2046,GUM,0.148486
2047,GUM,0.148486
2048,GUM,0.148486
2049,GUM,0.148486
2050,GUM,0.148486
2020,GUY,0.173341
2021,GUY,0.173341
2022,GUY,0.173341
2023,GUY,0.173341
2024,GUY,0.173341
2025,GUY,0.173341
2026,GUY,0.173341
2027,GUY,0.173341
2028,GUY,0.173341
2029,GUY,0.173341
2030,GUY,0.173341
2031,GUY,0.173341
2032,GUY,0.173341
2033,GUY,0.173341
2034,GUY,0.173341
2035,GUY,0.173341
2036,GUY,0.173341
2037,GUY,0.173341
2038,GUY,0.173341
2039,GUY,0.173341
2040,GUY,0.173341
2041,GUY,0.173341
2042,GUY,0.173341
2043,GUY,0.173341
2044,GUY,0.173341
2045,GUY,0.173341
2046,GUY,0.173341
2047,GUY,0.173341
2048,GUY,0.173341
2049,GUY,0.173341
2050,GUY,0.173341
2020,HKG,0.206435
2021,HKG,0.206435
2022,HKG,0.206435
2023,HKG,0.206435
2024,HKG,0.206435
2025,HKG,0.206435
2026,HKG,0.206435
2027,HKG,0.206435
2028,HKG,0.206435
2029,HKG,0.206435
2030,HKG,0.206435
2031,HKG,0.206435
2032,HKG,0.206435
2033,HKG,0.206435
2034,HKG,0.206435
2035,HKG,0.206435
2036,HKG,0.206435
2037,HKG,0.206435
2038,HKG,0.206435
2039,HKG,0.206435
2040,HKG,0.206435
2041,HKG,0.206435
2042,HKG,0.206435
2043,HKG,0.206435
2044,HKG,0.206435
2045,HKG,0.206435
2046,HKG,0.206435
2047,HKG,0.206435
2048,HKG,0.206435
2049,HKG,0.206435
2050,HKG,0.206435
2020,HTI,0.222053
2021,HTI,0.222053
2022,HTI,0.222053
2023,HTI,0.222053
2024,HTI,0.222053
2025,HTI,0.222053
2026,HTI,0.222053
2027,HTI,0.222053
2028,HTI,0.222053
2029,HTI,0.222053
2030,HTI,0.222053
2031,HTI,0.222053
2032,HTI,0.222053
2033,HTI,0.222053
2034,HTI,0.222053
2035,HTI,0.222053
2036,HTI,0.222053
2037,HTI,0.222053
2038,HTI,0.222053
2039,HTI,0.222053
2040,HTI,0.222053
2041,HTI,0.222053
2042,HTI,0.222053
2043,HTI,0.222053
2044,HTI,0.222053
2045,HTI,0.222053
2046,HTI,0.222053
2047,HTI,0.222053
2048,HTI,0.222053
2049,HTI,0.222053
2050,HTI,0.222053
2020,IMN,0.147173
2021,IMN,0.147173
2022,IMN,0.147173
2023,IMN,0.147173
2024,IMN,0.147173
2025,IMN,0.147173
2026,IMN,0.147173
2027,IMN,0.147173
2028,IMN,0.147173
2029,IMN,0.147173
2030,IMN,0.147173
2031,IMN,0.147173
2032,IMN,0.147173
2033,IMN,0.147173
2034,IMN,0.147173
2035,IMN,0.147173
2036,IMN,0.147173
2037,IMN,0.147173
2038,IMN,0.147173
2039,IMN,0.147173
2040,IMN,0.147173
2041,IMN,0.147173
2042,IMN,0.147173
2043,IMN,0.147173
2044,IMN,0.147173
2045,IMN,0.147173
2046,IMN,0.147173
2047,IMN,0.147173
2048,IMN,0.147173
2049,IMN,0.147173
2050,IMN,0.147173
2020,JOR,0.126165
2021,JOR,0.126165
2022,JOR,0.126165
2023,JOR,0.126165
2024,JOR,0.126165
2025,JOR,0.126165
2026,JOR,0.126165
2027,JOR,0.126165
2028,JOR,0.126165
2029,JOR,0.126165
2030,JOR,0.126165
2031,JOR,0.126165
2032,JOR,0.126165
2033,JOR,0.126165
2034,JOR,0.126165
2035,JOR,0.126165
2036,JOR,0.126165
2037,JOR,0.126165
2038,JOR,0.126165
2039,JOR,0.126165
2040,JOR,0.126165
2041,JOR,0.126165
2042,JOR,0.126165
2043,JOR,0.126165
2044,JOR,0.126165
2045,JOR,0.126165
2046,JOR,0.126165
2047,JOR,0.126165
2048,JOR,0.126165
2049,JOR,0.126165
2050,JOR,0.126165
2020,KIR,0.148486
2021,KIR,0.148486
2022,KIR,0.148486
2023,KIR,0.148486
2024,KIR,0.148486
2025,KIR,0.148486
2026,KIR,0.148486
2027,KIR,0.148486
2028,KIR,0.148486
2029,KIR,0.148486
2030,KIR,0.148486
2031,KIR,0.148486
2032,KIR,0.148486
2033,KIR,0.148486
2034,KIR,0.148486
2035,KIR,0.148486
2036,KIR,0.148486
2037,KIR,0.148486
2038,KIR,0.148486
2039,KIR,0.148486
2040,KIR,0.148486
2041,KIR,0.148486
2042,KIR,0.148486
2043,KIR,0.148486
2044,KIR,0.148486
2045,KIR,0.148486
2046,KIR,0.148486
2047,KIR,0.148486
2048,KIR,0.148486
2049,KIR,0.148486
2050,KIR,0.148486
2020,KNA,0.119542
2021,KNA,0.119542
2022,KNA,0.119542
2023,KNA,0.119542
2024,KNA,0.119542
2025,KNA,0.119542
2026,KNA,0.119542
2027,KNA,0.119542
2028,KNA,0.119542
2029,KNA,0.119542
2030,KNA,0.119542
2031,KNA,0.119542
2032,KNA,0.119542
2033,KNA,0.119542
2034,KNA,0.119542
2035,KNA,0.119542
2036,KNA,0.119542
2037,KNA,0.119542
2038,KNA,0.119542
2039,KNA,0.119542
2040,KNA,0.119542
2041,KNA,0.119542
2042,KNA,0.119542
2043,KNA,0.119542
2044,KNA,0.119542
2045,KNA,0.119542
2046,KNA,0.119542
2047,KNA,0.119542
2048,KNA,0.119542
2049,KNA,0.119542
2050,KNA,0.119542
2020,KOR,0.160478
2021,KOR,0.160478
2022,KOR,0.160478
2023,KOR,0.160478
2024,KOR,0.160478
2025,KOR,0.160478
2026,KOR,0.160478
2027,KOR,0.160478
2028,KOR,0.160478
2029,KOR,0.160478
2030,KOR,0.160478
2031,KOR,0.160478
2032,KOR,0.160478
2033,KOR,0.160478
2034,KOR,0.160478
2035,KOR,0.160478
2036,KOR,0.160478
2037,KOR,0.160478
2038,KOR,0.160478
2039,KOR,0.160478
2040,KOR,0.160478
2041,KOR,0.160478
2042,KOR,0.160478
2043,KOR,0.160478
2044,KOR,0.160478
2045,KOR,0.160478
2046,KOR,0.160478
2047,KOR,0.160478
2048,KOR,0.160478
2049,KOR,0.160478
2050,KOR,0.160478
2020,KWT,0.073562
2021,KWT,0.073562
2022,KWT,0.073562
2023,KWT,0.073562
2024,KWT,0.073562
2025,KWT,0.073562
2026,KWT,0.073562
2027,KWT,0.073562
2028,KWT,0.073562
2029,KWT,0.073562
2030,KWT,0.073562
2031,KWT,0.073562
2032,KWT,0.073562
2033,KWT,0.073562
2034,KWT,0.073562
2035,KWT,0.073562
2036,KWT,0.073562
2037,KWT,0.073562
2038,KWT,0.073562
2039,KWT,0.073562
2040,KWT,0.073562
2041,KWT,0.073562
2042,KWT,0.073562
2043,KWT,0.073562
2044,KWT,0.073562
2045,KWT,0.073562
2046,KWT,0.073562
2047,KWT,0.073562
2048,KWT,0.073562
2049,KWT,0.073562
2050,KWT,0.073562
2020,LBR,0.10869
2021,LBR,0.10869
2022,LBR,0.10869
2023,LBR,0.10869
2024,LBR,0.10869
2025,LBR,0.10869
2026,LBR,0.10869
2027,LBR,0.10869
2028,LBR,0.10869
2029,LBR,0.10869
2030,LBR,0.10869
2031,LBR,0.10869
2032,LBR,0.10869
2033,LBR,0.10869
2034,LBR,0.10869
2035,LBR,0.10869
2036,LBR,0.10869
2037,LBR,0.10869
2038,LBR,0.10869
2039,LBR,0.10869
2040,LBR,0.10869
2041,LBR,0.10869
2042,LBR,0.10869
2043,LBR,0.10869
2044,LBR,0.10869
2045,LBR,0.10869
2046,LBR,0.10869
2047,LBR,0.10869
2048,LBR,0.10869
2049,LBR,0.10869
2050,LBR,0.10869
2020,LCA,0.119542
2021,LCA,0.119542
2022,LCA,0.119542
2023,LCA,0.119542
2024,LCA,0.119542
2025,LCA,0.119542
2026,LCA,0.119542
2027,LCA,0.119542
2028,LCA,0.119542
2029,LCA,0.119542
2030,LCA,0.119542
2031,LCA,0.119542
2032,LCA,0.119542
2033,LCA,0.119542
2034,LCA,0.119542
2035,LCA,0.119542
2036,LCA,0.119542
2037,LCA,0.119542
2038,LCA,0.119542
2039,LCA,0.119542
2040,LCA,0.119542
2041,LCA,0.119542
2042,LCA,0.119542
2043,LCA,0.119542
2044,LCA,0.119542
2045,LCA,0.119542
2046,LCA,0.119542
2047,LCA,0.119542
2048,LCA,0.119542
2049,LCA,0.119542
2050,LCA,0.119542
2020,LIE,0.145637
2021,LIE,0.145637
2022,LIE,0.145637
2023,LIE,0.145637
2024,LIE,0.145637
2025,LIE,0.145637
2026,LIE,0.145637
2027,LIE,0.145637
2028,LIE,0.145637
2029,LIE,0.145637
2030,LIE,0.145637
2031,LIE,0.145637
2032,LIE,0.145637
2033,LIE,0.145637
2034,LIE,0.145637
2035,LIE,0.145637
2036,LIE,0.145637
2037,LIE,0.145637
2038,LIE,0.145637
2039,LIE,0.145637
2040,LIE,0.145637
2041,LIE,0.145637
2042,LIE,0.145637
2043,LIE,0.145637
2044,LIE,0.145637
2045,LIE,0.145637
2046,LIE,0.145637
2047,LIE,0.145637
2048,LIE,0.145637
2049,LIE,0.145637
2050,LIE,0.145637
2020,LSO,0.100402
2021,LSO,0.100402
2022,LSO,0.100402
2023,LSO,0.100402
2024,LSO,0.100402
2025,LSO,0.100402
2026,LSO,0.100402
2027,LSO,0.100402
2028,LSO,0.100402
2029,LSO,0.100402
2030,LSO,0.100402
2031,LSO,0.100402
2032,LSO,0.100402
2033,LSO,0.100402
2034,LSO,0.100402
2035,LSO,0.100402
2036,LSO,0.100402
2037,LSO,0.100402
2038,LSO,0.100402
2039,LSO,0.100402
2040,LSO,0.100402
2041,LSO,0.100402
2042,LSO,0.100402
2043,LSO,0.100402
2044,LSO,0.100402
2045,LSO,0.100402
2046,LSO,0.100402
2047,LSO,0.100402
2048,LSO,0.100402
2049,LSO,0.100402
2050,LSO,0.100402
2020,LUX,0.147173
2021,LUX,0.147173
2022,LUX,0.147173
2023,LUX,0.147173
2024,LUX,0.147173
2025,LUX,0.147173
2026,LUX,0.147173
2027,LUX,0.147173
2028,LUX,0.147173
2029,LUX,0.147173
2030,LUX,0.147173
2031,LUX,0.147173
2032,LUX,0.147173
2033,LUX,0.147173
2034,LUX,0.147173
2035,LUX,0.147173
2036,LUX,0.147173
2037,LUX,0.147173
2038,LUX,0.147173
2039,LUX,0.147173
2040,LUX,0.147173
2041,LUX,0.147173
2042,LUX,0.147173
2043,LUX,0.147173
2044,LUX,0.147173
2045,LUX,0.147173
2046,LUX,0.147173
2047,LUX,0.147173
2048,LUX,0.147173
2049,LUX,0.147173
2050,LUX,0.147173
2020,MAC,0.272632
2021,MAC,0.272632
2022,MAC,0.272632
2023,MAC,0.272632
2024,MAC,0.272632
2025,MAC,0.272632
2026,MAC,0.272632
2027,MAC,0.272632
2028,MAC,0.272632
2029,MAC,0.272632
2030,MAC,0.272632
2031,MAC,0.272632
2032,MAC,0.272632
2033,MAC,0.272632
2034,MAC,0.272632
2035,MAC,0.272632
2036,MAC,0.272632
2037,MAC,0.272632
2038,MAC,0.272632
2039,MAC,0.272632
2040,MAC,0.272632
2041,MAC,0.272632
2042,MAC,0.272632
2043,MAC,0.272632
2044,MAC,0.272632
2045,MAC,0.272632
2046,MAC,0.272632
2047,MAC,0.272632
2048,MAC,0.272632
2049,MAC,0.272632
2050,MAC,0.272632
2020,MAF,0.119542
2021,MAF,0.119542
2022,MAF,0.119542
2023,MAF,0.119542
2024,MAF,0.119542
2025,MAF,0.119542
2026,MAF,0.119542
2027,MAF,0.119542
2028,MAF,0.119542
2029,MAF,0.119542
2030,MAF,0.119542
2031,MAF,0.119542
2032,MAF,0.119542
2033,MAF,0.119542
2034,MAF,0.119542
2035,MAF,0.119542
2036,MAF,0.119542
2037,MAF,0.119542
2038,MAF,0.119542
2039,MAF,0.119542
2040,MAF,0.119542
2041,MAF,0.119542
2042,MAF,0.119542
2043,MAF,0.119542
2044,MAF,0.119542
2045,MAF,0.119542
2046,MAF,0.119542
2047,MAF,0.119542
2048,MAF,0.119542
2049,MAF,0.119542
2050,MAF,0.119542
2020,MCO,0.145637
2021,MCO,0.145637
2022,MCO,0.145637
2023,MCO,0.145637
2024,MCO,0.145637
2025,MCO,0.145637
2026,MCO,0.145637
2027,MCO,0.145637
2028,MCO,0.145637
2029,MCO,0.145637
2030,MCO,0.145637
2031,MCO,0.145637
2032,MCO,0.145637
2033,MCO,0.145637
2034,MCO,0.145637
2035,MCO,0.145637
2036,MCO,0.145637
2037,MCO,0.145637
2038,MCO,0.145637
2039,MCO,0.145637
2040,MCO,0.145637
2041,MCO,0.145637
2042,MCO,0.145637
2043,MCO,0.145637
2044,MCO,0.145637
2045,MCO,0.145637
2046,MCO,0.145637
2047,MCO,0.145637
2048,MCO,0.145637
2049,MCO,0.145637
2050,MCO,0.145637
2020,MDG,0.093455
2021,MDG,0.093455
2022,MDG,0.093455
2023,MDG,0.093455
2024,MDG,0.093455
2025,MDG,0.093455
2026,MDG,0.093455
2027,MDG,0.093455
2028,MDG,0.093455
2029,MDG,0.093455
2030,MDG,0.093455
2031,MDG,0.093455
2032,MDG,0.093455
2033,MDG,0.093455
2034,MDG,0.093455
2035,MDG,0.093455
2036,MDG,0.093455
2037,MDG,0.093455
2038,MDG,0.093455
2039,MDG,0.093455
2040,MDG,0.093455
2041,MDG,0.093455
2042,MDG,0.093455
2043,MDG,0.093455
2044,MDG,0.093455
2045,MDG,0.093455
2046,MDG,0.093455
2047,MDG,0.093455
2048,MDG,0.093455
2049,MDG,0.093455
2050,MDG,0.093455
2020,MDV,0.087667
2021,MDV,0.087667
2022,MDV,0.087667
2023,MDV,0.087667
2024,MDV,0.087667
2025,MDV,0.087667
2026,MDV,0.087667
2027,MDV,0.087667
2028,MDV,0.087667
2029,MDV,0.087667
2030,MDV,0.087667
2031,MDV,0.087667
2032,MDV,0.087667
2033,MDV,0.087667
2034,MDV,0.087667
2035,MDV,0.087667
2036,MDV,0.087667
2037,MDV,0.087667
2038,MDV,0.087667
2039,MDV,0.087667
2040,MDV,0.087667
2041,MDV,0.087667
2042,MDV,0.087667
2043,MDV,0.087667
2044,MDV,0.087667
2045,MDV,0.087667
2046,MDV,0.087667
2047,MDV,0.087667
2048,MDV,0.087667
2049,MDV,0.087667
2050,MDV,0.087667
2020,MHL,0.148486
2021,MHL,0.148486
2022,MHL,0.148486
2023,MHL,0.148486
2024,MHL,0.148486
2025,MHL,0.148486
2026,MHL,0.148486
2027,MHL,0.148486
2028,MHL,0.148486
2029,MHL,0.148486
2030,MHL,0.148486
2031,MHL,0.148486
2032,MHL,0.148486
2033,MHL,0.148486
2034,MHL,0.148486
2035,MHL,0.148486
2036,MHL,0.148486
2037,MHL,0.148486
2038,MHL,0.148486
2039,MHL,0.148486
2040,MHL,0.148486
2041,MHL,0.148486
2042,MHL,0.148486
2043,MHL,0.148486
2044,MHL,0.148486
2045,MHL,0.148486
2046,MHL,0.148486
2047,MHL,0.148486
2048,MHL,0.148486
2049,MHL,0.148486
2050,MHL,0.148486
2020,MLT,0.082221
2021,MLT,0.082221
2022,MLT,0.082221
2023,MLT,0.082221
2024,MLT,0.082221
2025,MLT,0.082221
2026,MLT,0.082221
2027,MLT,0.082221
2028,MLT,0.082221
2029,MLT,0.082221
2030,MLT,0.082221
2031,MLT,0.082221
2032,MLT,0.082221
2033,MLT,0.082221
2034,MLT,0.082221
2035,MLT,0.082221
2036,MLT,0.082221
2037,MLT,0.082221
2038,MLT,0.082221
2039,MLT,0.082221
2040,MLT,0.082221
2041,MLT,0.082221
2042,MLT,0.082221
2043,MLT,0.082221
2044,MLT,0.082221
2045,MLT,0.082221
2046,MLT,0.082221
2047,MLT,0.082221
2048,MLT,0.082221
2049,MLT,0.082221
2050,MLT,0.082221
2020,MNP,0.148486
2021,MNP,0.148486
2022,MNP,0.148486
2023,MNP,0.148486
2024,MNP,0.148486
2025,MNP,0.148486
2026,MNP,0.148486
2027,MNP,0.148486
2028,MNP,0.148486
2029,MNP,0.148486
2030,MNP,0.148486
2031,MNP,0.148486
2032,MNP,0.148486
2033,MNP,0.148486
2034,MNP,0.148486
2035,MNP,0.148486
2036,MNP,0.148486
2037,MNP,0.148486
2038,MNP,0.148486
2039,MNP,0.148486
2040,MNP,0.148486
2041,MNP,0.148486
2042,MNP,0.148486
2043,MNP,0.148486
2044,MNP,0.148486
2045,MNP,0.148486
2046,MNP,0.148486
2047,MNP,0.148486
2048,MNP,0.148486
2049,MNP,0.148486
2050,MNP,0.148486
2020,MRT,0.095473
2021,MRT,0.095473
2022,MRT,0.095473
2023,MRT,0.095473
2024,MRT,0.095473
2025,MRT,0.095473
2026,MRT,0.095473
2027,MRT,0.095473
2028,MRT,0.095473
2029,MRT,0.095473
2030,MRT,0.095473
2031,MRT,0.095473
2032,MRT,0.095473
2033,MRT,0.095473
2034,MRT,0.095473
2035,MRT,0.095473
2036,MRT,0.095473
2037,MRT,0.095473
2038,MRT,0.095473
2039,MRT,0.095473
2040,MRT,0.095473
2041,MRT,0.095473
2042,MRT,0.095473
2043,MRT,0.095473
2044,MRT,0.095473
2045,MRT,0.095473
2046,MRT,0.095473
2047,MRT,0.095473
2048,MRT,0.095473
2049,MRT,0.095473
2050,MRT,0.095473
2020,MUS,0.093455
2021,MUS,0.093455
2022,MUS,0.093455
2023,MUS,0.093455
2024,MUS,0.093455
2025,MUS,0.093455
2026,MUS,0.093455
2027,MUS,0.093455
2028,MUS,0.093455
2029,MUS,0.093455
2030,MUS,0.093455
2031,MUS,0.093455
2032,MUS,0.093455
2033,MUS,0.093455
2034,MUS,0.093455
2035,MUS,0.093455
2036,MUS,0.093455
2037,MUS,0.093455
2038,MUS,0.093455
2039,MUS,0.093455
2040,MUS,0.093455
2041,MUS,0.093455
2042,MUS,0.093455
2043,MUS,0.093455
2044,MUS,0.093455
2045,MUS,0.093455
2046,MUS,0.093455
2047,MUS,0.093455
2048,MUS,0.093455
2049,MUS,0.093455
2050,MUS,0.093455
2020,MYS,0.068947
2021,MYS,0.068947
2022,MYS,0.068947
2023,MYS,0.068947
2024,MYS,0.068947
2025,MYS,0.068947
2026,MYS,0.068947
2027,MYS,0.068947
2028,MYS,0.068947
2029,MYS,0.068947
2030,MYS,0.068947
2031,MYS,0.068947
2032,MYS,0.068947
2033,MYS,0.068947
2034,MYS,0.068947
2035,MYS,0.068947
2036,MYS,0.068947
2037,MYS,0.068947
2038,MYS,0.068947
2039,MYS,0.068947
2040,MYS,0.068947
2041,MYS,0.068947
2042,MYS,0.068947
2043,MYS,0.068947
2044,MYS,0.068947
2045,MYS,0.068947
2046,MYS,0.068947
2047,MYS,0.068947
2048,MYS,0.068947
2049,MYS,0.068947
2050,MYS,0.068947
2020,NAM,0.087605
2021,NAM,0.087605
2022,NAM,0.087605
2023,NAM,0.087605
2024,NAM,0.087605
2025,NAM,0.087605
2026,NAM,0.087605
2027,NAM,0.087605
2028,NAM,0.087605
2029,NAM,0.087605
2030,NAM,0.087605
2031,NAM,0.087605
2032,NAM,0.087605
2033,NAM,0.087605
2034,NAM,0.087605
2035,NAM,0.087605
2036,NAM,0.087605
2037,NAM,0.087605
2038,NAM,0.087605
2039,NAM,0.087605
2040,NAM,0.087605
2041,NAM,0.087605
2042,NAM,0.087605
2043,NAM,0.087605
2044,NAM,0.087605
2045,NAM,0.087605
2046,NAM,0.087605
2047,NAM,0.087605
2048,NAM,0.087605
2049,NAM,0.087605
2050,NAM,0.087605
2020,NCL,0.148406
2021,NCL,0.148406
2022,NCL,0.148406
2023,NCL,0.148406
2024,NCL,0.148406
2025,NCL,0.148406
2026,NCL,0.148406
2027,NCL,0.148406
2028,NCL,0.148406
2029,NCL,0.148406
2030,NCL,0.148406
2031,NCL,0.148406
2032,NCL,0.148406
2033,NCL,0.148406
2034,NCL,0.148406
2035,NCL,0.148406
2036,NCL,0.148406
2037,NCL,0.148406
2038,NCL,0.148406
2039,NCL,0.148406
2040,NCL,0.148406
2041,NCL,0.148406
2042,NCL,0.148406
2043,NCL,0.148406
2044,NCL,0.148406
2045,NCL,0.148406
2046,NCL,0.148406
2047,NCL,0.148406
2048,NCL,0.148406
2049,NCL,0.148406
2050,NCL,0.148406
2020,NOR,0.143435
2021,NOR,0.143435
2022,NOR,0.143435
2023,NOR,0.143435
2024,NOR,0.143435
2025,NOR,0.143435
2026,NOR,0.143435
2027,NOR,0.143435
2028,NOR,0.143435
2029,NOR,0.143435
2030,NOR,0.143435
2031,NOR,0.143435
2032,NOR,0.143435
2033,NOR,0.143435
2034,NOR,0.143435
2035,NOR,0.143435
2036,NOR,0.143435
2037,NOR,0.143435
2038,NOR,0.143435
2039,NOR,0.143435
2040,NOR,0.143435
2041,NOR,0.143435
2042,NOR,0.143435
2043,NOR,0.143435
2044,NOR,0.143435
2045,NOR,0.143435
2046,NOR,0.143435
2047,NOR,0.143435
2048,NOR,0.143435
2049,NOR,0.143435
2050,NOR,0.143435
2020,NRU,0.148486
2021,NRU,0.148486
2022,NRU,0.148486
2023,NRU,0.148486
2024,NRU,0.148486
2025,NRU,0.148486
2026,NRU,0.148486
2027,NRU,0.148486
2028,NRU,0.148486
2029,NRU,0.148486
2030,NRU,0.148486
2031,NRU,0.148486
2032,NRU,0.148486
2033,NRU,0.148486
2034,NRU,0.148486
2035,NRU,0.148486
2036,NRU,0.148486
2037,NRU,0.148486
2038,NRU,0.148486
2039,NRU,0.148486
2040,NRU,0.148486
