Year,iso_code3,pij_lndu_croplands_to_wetlands
2040,PAK,3.662840430249521e-05
2041,PAK,3.662840430249521e-05
2042,PAK,3.662840430249521e-05
2043,PAK,3.662840430249521e-05
2044,PAK,3.662840430249521e-05
2045,PAK,3.662840430249521e-05
2046,PAK,3.662840430249521e-05
2047,PAK,3.662840430249521e-05
2048,PAK,3.662840430249521e-05
2049,PAK,3.662840430249521e-05
2050,PAK,3.662840430249521e-05
2019,PAN,0.0
2020,PAN,1.7799251166008642e-05
2021,PAN,1.7799251166008642e-05
2022,PAN,1.7799251166008642e-05
2023,PAN,1.7799251166008642e-05
2024,PAN,1.7799251166008642e-05
2025,PAN,1.7799251166008642e-05
2026,PAN,1.7799251166008642e-05
2027,PAN,1.7799251166008642e-05
2028,PAN,1.7799251166008642e-05
2029,PAN,1.7799251166008642e-05
2030,PAN,1.7799251166008642e-05
2031,PAN,1.7799251166008642e-05
2032,PAN,1.7799251166008642e-05
2033,PAN,1.7799251166008642e-05
2034,PAN,1.7799251166008642e-05
2035,PAN,1.7799251166008642e-05
2036,PAN,1.7799251166008642e-05
2037,PAN,1.7799251166008642e-05
2038,PAN,1.7799251166008642e-05
2039,PAN,1.7799251166008642e-05
2040,PAN,1.7799251166008642e-05
2041,PAN,1.7799251166008642e-05
2042,PAN,1.7799251166008642e-05
2043,PAN,1.7799251166008642e-05
2044,PAN,1.7799251166008642e-05
2045,PAN,1.7799251166008642e-05
2046,PAN,1.7799251166008642e-05
2047,PAN,1.7799251166008642e-05
2048,PAN,1.7799251166008642e-05
2049,PAN,1.7799251166008642e-05
2050,PAN,1.7799251166008642e-05
2019,PER,0.0004464995603877
2020,PER,0.0003381655560338
2021,PER,0.0003381655560338
2022,PER,0.0003381655560338
2023,PER,0.0003381655560338
2024,PER,0.0003381655560338
2025,PER,0.0003381655560338
2026,PER,0.0003381655560338
2027,PER,0.0003381655560338
2028,PER,0.0003381655560338
2029,PER,0.0003381655560338
2030,PER,0.0003381655560338
2031,PER,0.0003381655560338
2032,PER,0.0003381655560338
2033,PER,0.0003381655560338
2034,PER,0.0003381655560338
2035,PER,0.0003381655560338
2036,PER,0.0003381655560338
2037,PER,0.0003381655560338
2038,PER,0.0003381655560338
2039,PER,0.0003381655560338
2040,PER,0.0003381655560338
2041,PER,0.0003381655560338
2042,PER,0.0003381655560338
2043,PER,0.0003381655560338
2044,PER,0.0003381655560338
2045,PER,0.0003381655560338
2046,PER,0.0003381655560338
2047,PER,0.0003381655560338
2048,PER,0.0003381655560338
2049,PER,0.0003381655560338
2050,PER,0.0003381655560338
2019,PHL,0.0
2020,PHL,0.0001093699701629
2021,PHL,0.0001093699701629
2022,PHL,0.0001093699701629
2023,PHL,0.0001093699701629
2024,PHL,0.0001093699701629
2025,PHL,0.0001093699701629
2026,PHL,0.0001093699701629
2027,PHL,0.0001093699701629
2028,PHL,0.0001093699701629
2029,PHL,0.0001093699701629
2030,PHL,0.0001093699701629
2031,PHL,0.0001093699701629
2032,PHL,0.0001093699701629
2033,PHL,0.0001093699701629
2034,PHL,0.0001093699701629
2035,PHL,0.0001093699701629
2036,PHL,0.0001093699701629
2037,PHL,0.0001093699701629
2038,PHL,0.0001093699701629
2039,PHL,0.0001093699701629
2040,PHL,0.0001093699701629
2041,PHL,0.0001093699701629
2042,PHL,0.0001093699701629
2043,PHL,0.0001093699701629
2044,PHL,0.0001093699701629
2045,PHL,0.0001093699701629
2046,PHL,0.0001093699701629
2047,PHL,0.0001093699701629
2048,PHL,0.0001093699701629
2049,PHL,0.0001093699701629
2050,PHL,0.0001093699701629
2019,PNG,0.0
2020,PNG,6.011209194947349e-06
2021,PNG,6.011209194947349e-06
2022,PNG,6.011209194947349e-06
2023,PNG,6.011209194947349e-06
2024,PNG,6.011209194947349e-06
2025,PNG,6.011209194947349e-06
2026,PNG,6.011209194947349e-06
2027,PNG,6.011209194947349e-06
2028,PNG,6.011209194947349e-06
2029,PNG,6.011209194947349e-06
2030,PNG,6.011209194947349e-06
2031,PNG,6.011209194947349e-06
2032,PNG,6.011209194947349e-06
2033,PNG,6.011209194947349e-06
2034,PNG,6.011209194947349e-06
2035,PNG,6.011209194947349e-06
2036,PNG,6.011209194947349e-06
2037,PNG,6.011209194947349e-06
2038,PNG,6.011209194947349e-06
2039,PNG,6.011209194947349e-06
2040,PNG,6.011209194947349e-06
2041,PNG,6.011209194947349e-06
2042,PNG,6.011209194947349e-06
2043,PNG,6.011209194947349e-06
2044,PNG,6.011209194947349e-06
2045,PNG,6.011209194947349e-06
2046,PNG,6.011209194947349e-06
2047,PNG,6.011209194947349e-06
2048,PNG,6.011209194947349e-06
2049,PNG,6.011209194947349e-06
2050,PNG,6.011209194947349e-06
2019,POL,8.961668055100989e-05
2020,POL,3.351596662594436e-05
2021,POL,3.351596662594436e-05
2022,POL,3.351596662594436e-05
2023,POL,3.351596662594436e-05
2024,POL,3.351596662594436e-05
2025,POL,3.351596662594436e-05
2026,POL,3.351596662594436e-05
2027,POL,3.351596662594436e-05
2028,POL,3.351596662594436e-05
2029,POL,3.351596662594436e-05
2030,POL,3.351596662594436e-05
2031,POL,3.351596662594436e-05
2032,POL,3.351596662594436e-05
2033,POL,3.351596662594436e-05
2034,POL,3.351596662594436e-05
2035,POL,3.351596662594436e-05
2036,POL,3.351596662594436e-05
2037,POL,3.351596662594436e-05
2038,POL,3.351596662594436e-05
2039,POL,3.351596662594436e-05
2040,POL,3.351596662594436e-05
2041,POL,3.351596662594436e-05
2042,POL,3.351596662594436e-05
2043,POL,3.351596662594436e-05
2044,POL,3.351596662594436e-05
2045,POL,3.351596662594436e-05
2046,POL,3.351596662594436e-05
2047,POL,3.351596662594436e-05
2048,POL,3.351596662594436e-05
2049,POL,3.351596662594436e-05
2050,POL,3.351596662594436e-05
2019,PRI,1.2517381284994822e-05
2020,PRI,8.222961540101942e-05
2021,PRI,8.222961540101942e-05
2022,PRI,8.222961540101942e-05
2023,PRI,8.222961540101942e-05
2024,PRI,8.222961540101942e-05
2025,PRI,8.222961540101942e-05
2026,PRI,8.222961540101942e-05
2027,PRI,8.222961540101942e-05
2028,PRI,8.222961540101942e-05
2029,PRI,8.222961540101942e-05
2030,PRI,8.222961540101942e-05
2031,PRI,8.222961540101942e-05
2032,PRI,8.222961540101942e-05
2033,PRI,8.222961540101942e-05
2034,PRI,8.222961540101942e-05
2035,PRI,8.222961540101942e-05
2036,PRI,8.222961540101942e-05
2037,PRI,8.222961540101942e-05
2038,PRI,8.222961540101942e-05
2039,PRI,8.222961540101942e-05
2040,PRI,8.222961540101942e-05
2041,PRI,8.222961540101942e-05
2042,PRI,8.222961540101942e-05
2043,PRI,8.222961540101942e-05
2044,PRI,8.222961540101942e-05
2045,PRI,8.222961540101942e-05
2046,PRI,8.222961540101942e-05
2047,PRI,8.222961540101942e-05
2048,PRI,8.222961540101942e-05
2049,PRI,8.222961540101942e-05
2050,PRI,8.222961540101942e-05
2019,PRK,6.409074938777026e-06
2020,PRK,1.3201660549843076e-05
2021,PRK,1.3201660549843076e-05
2022,PRK,1.3201660549843076e-05
2023,PRK,1.3201660549843076e-05
2024,PRK,1.3201660549843076e-05
2025,PRK,1.3201660549843076e-05
2026,PRK,1.3201660549843076e-05
2027,PRK,1.3201660549843076e-05
2028,PRK,1.3201660549843076e-05
2029,PRK,1.3201660549843076e-05
2030,PRK,1.3201660549843076e-05
2031,PRK,1.3201660549843076e-05
2032,PRK,1.3201660549843076e-05
2033,PRK,1.3201660549843076e-05
2034,PRK,1.3201660549843076e-05
2035,PRK,1.3201660549843076e-05
2036,PRK,1.3201660549843076e-05
2037,PRK,1.3201660549843076e-05
2038,PRK,1.3201660549843076e-05
2039,PRK,1.3201660549843076e-05
2040,PRK,1.3201660549843076e-05
2041,PRK,1.3201660549843076e-05
2042,PRK,1.3201660549843076e-05
2043,PRK,1.3201660549843076e-05
2044,PRK,1.3201660549843076e-05
2045,PRK,1.3201660549843076e-05
2046,PRK,1.3201660549843076e-05
2047,PRK,1.3201660549843076e-05
2048,PRK,1.3201660549843076e-05
2049,PRK,1.3201660549843076e-05
2050,PRK,1.3201660549843076e-05
2019,PRT,2.1270489128850512e-05
2020,PRT,6.357178733904393e-05
2021,PRT,6.357178733904393e-05
2022,PRT,6.357178733904393e-05
2023,PRT,6.357178733904393e-05
2024,PRT,6.357178733904393e-05
2025,PRT,6.357178733904393e-05
2026,PRT,6.357178733904393e-05
2027,PRT,6.357178733904393e-05
2028,PRT,6.357178733904393e-05
2029,PRT,6.357178733904393e-05
2030,PRT,6.357178733904393e-05
2031,PRT,6.357178733904393e-05
2032,PRT,6.357178733904393e-05
2033,PRT,6.357178733904393e-05
2034,PRT,6.357178733904393e-05
2035,PRT,6.357178733904393e-05
2036,PRT,6.357178733904393e-05
2037,PRT,6.357178733904393e-05
2038,PRT,6.357178733904393e-05
2039,PRT,6.357178733904393e-05
2040,PRT,6.357178733904393e-05
2041,PRT,6.357178733904393e-05
2042,PRT,6.357178733904393e-05
2043,PRT,6.357178733904393e-05
2044,PRT,6.357178733904393e-05
2045,PRT,6.357178733904393e-05
2046,PRT,6.357178733904393e-05
2047,PRT,6.357178733904393e-05
2048,PRT,6.357178733904393e-05
2049,PRT,6.357178733904393e-05
2050,PRT,6.357178733904393e-05
2019,PRY,1.6046158669974358e-05
2020,PRY,1.0278786318975576e-05
2021,PRY,1.0278786318975576e-05
2022,PRY,1.0278786318975576e-05
2023,PRY,1.0278786318975576e-05
2024,PRY,1.0278786318975576e-05
2025,PRY,1.0278786318975576e-05
2026,PRY,1.0278786318975576e-05
2027,PRY,1.0278786318975576e-05
2028,PRY,1.0278786318975576e-05
2029,PRY,1.0278786318975576e-05
2030,PRY,1.0278786318975576e-05
2031,PRY,1.0278786318975576e-05
2032,PRY,1.0278786318975576e-05
2033,PRY,1.0278786318975576e-05
2034,PRY,1.0278786318975576e-05
2035,PRY,1.0278786318975576e-05
2036,PRY,1.0278786318975576e-05
2037,PRY,1.0278786318975576e-05
2038,PRY,1.0278786318975576e-05
2039,PRY,1.0278786318975576e-05
2040,PRY,1.0278786318975576e-05
2041,PRY,1.0278786318975576e-05
2042,PRY,1.0278786318975576e-05
2043,PRY,1.0278786318975576e-05
2044,PRY,1.0278786318975576e-05
2045,PRY,1.0278786318975576e-05
2046,PRY,1.0278786318975576e-05
2047,PRY,1.0278786318975576e-05
2048,PRY,1.0278786318975576e-05
2049,PRY,1.0278786318975576e-05
2050,PRY,1.0278786318975576e-05
2019,ROU,0.0
2020,ROU,5.147232715473003e-05
2021,ROU,5.147232715473003e-05
2022,ROU,5.147232715473003e-05
2023,ROU,5.147232715473003e-05
2024,ROU,5.147232715473003e-05
2025,ROU,5.147232715473003e-05
2026,ROU,5.147232715473003e-05
2027,ROU,5.147232715473003e-05
2028,ROU,5.147232715473003e-05
2029,ROU,5.147232715473003e-05
2030,ROU,5.147232715473003e-05
2031,ROU,5.147232715473003e-05
2032,ROU,5.147232715473003e-05
2033,ROU,5.147232715473003e-05
2034,ROU,5.147232715473003e-05
2035,ROU,5.147232715473003e-05
2036,ROU,5.147232715473003e-05
2037,ROU,5.147232715473003e-05
2038,ROU,5.147232715473003e-05
2039,ROU,5.147232715473003e-05
2040,ROU,5.147232715473003e-05
2041,ROU,5.147232715473003e-05
2042,ROU,5.147232715473003e-05
2043,ROU,5.147232715473003e-05
2044,ROU,5.147232715473003e-05
2045,ROU,5.147232715473003e-05
2046,ROU,5.147232715473003e-05
2047,ROU,5.147232715473003e-05
2048,ROU,5.147232715473003e-05
2049,ROU,5.147232715473003e-05
2050,ROU,5.147232715473003e-05
2019,RUS,0.0005791248055151
2020,RUS,0.0005452211362653
2021,RUS,0.0005452211362653
2022,RUS,0.0005452211362653
2023,RUS,0.0005452211362653
2024,RUS,0.0005452211362653
2025,RUS,0.0005452211362653
2026,RUS,0.0005452211362653
2027,RUS,0.0005452211362653
2028,RUS,0.0005452211362653
2029,RUS,0.0005452211362653
2030,RUS,0.0005452211362653
2031,RUS,0.0005452211362653
2032,RUS,0.0005452211362653
2033,RUS,0.0005452211362653
2034,RUS,0.0005452211362653
2035,RUS,0.0005452211362653
2036,RUS,0.0005452211362653
2037,RUS,0.0005452211362653
2038,RUS,0.0005452211362653
2039,RUS,0.0005452211362653
2040,RUS,0.0005452211362653
2041,RUS,0.0005452211362653
2042,RUS,0.0005452211362653
2043,RUS,0.0005452211362653
2044,RUS,0.0005452211362653
2045,RUS,0.0005452211362653
2046,RUS,0.0005452211362653
2047,RUS,0.0005452211362653
2048,RUS,0.0005452211362653
2049,RUS,0.0005452211362653
2050,RUS,0.0005452211362653
2019,RWA,0.0
2020,RWA,0.002868701595321
2021,RWA,0.002868701595321
2022,RWA,0.002868701595321
2023,RWA,0.002868701595321
2024,RWA,0.002868701595321
2025,RWA,0.002868701595321
2026,RWA,0.002868701595321
2027,RWA,0.002868701595321
2028,RWA,0.002868701595321
2029,RWA,0.002868701595321
2030,RWA,0.002868701595321
2031,RWA,0.002868701595321
2032,RWA,0.002868701595321
2033,RWA,0.002868701595321
2034,RWA,0.002868701595321
2035,RWA,0.002868701595321
2036,RWA,0.002868701595321
2037,RWA,0.002868701595321
2038,RWA,0.002868701595321
2039,RWA,0.002868701595321
2040,RWA,0.002868701595321
2041,RWA,0.002868701595321
2042,RWA,0.002868701595321
2043,RWA,0.002868701595321
2044,RWA,0.002868701595321
2045,RWA,0.002868701595321
2046,RWA,0.002868701595321
2047,RWA,0.002868701595321
2048,RWA,0.002868701595321
2049,RWA,0.002868701595321
2050,RWA,0.002868701595321
2019,SAU,0.0
2020,SAU,0.0
2021,SAU,0.0
2022,SAU,0.0
2023,SAU,0.0
2024,SAU,0.0
2025,SAU,0.0
2026,SAU,0.0
2027,SAU,0.0
2028,SAU,0.0
2029,SAU,0.0
2030,SAU,0.0
2031,SAU,0.0
2032,SAU,0.0
2033,SAU,0.0
2034,SAU,0.0
2035,SAU,0.0
2036,SAU,0.0
2037,SAU,0.0
2038,SAU,0.0
2039,SAU,0.0
2040,SAU,0.0
2041,SAU,0.0
2042,SAU,0.0
2043,SAU,0.0
2044,SAU,0.0
2045,SAU,0.0
2046,SAU,0.0
2047,SAU,0.0
2048,SAU,0.0
2049,SAU,0.0
2050,SAU,0.0
2019,SDN,6.227817324910539e-06
2020,SDN,1.2455634649821078e-06
2021,SDN,1.2455634649821078e-06
2022,SDN,1.2455634649821078e-06
2023,SDN,1.2455634649821078e-06
2024,SDN,1.2455634649821078e-06
2025,SDN,1.2455634649821078e-06
2026,SDN,1.2455634649821078e-06
2027,SDN,1.2455634649821078e-06
2028,SDN,1.2455634649821078e-06
2029,SDN,1.2455634649821078e-06
2030,SDN,1.2455634649821078e-06
2031,SDN,1.2455634649821078e-06
2032,SDN,1.2455634649821078e-06
2033,SDN,1.2455634649821078e-06
2034,SDN,1.2455634649821078e-06
2035,SDN,1.2455634649821078e-06
2036,SDN,1.2455634649821078e-06
2037,SDN,1.2455634649821078e-06
2038,SDN,1.2455634649821078e-06
2039,SDN,1.2455634649821078e-06
2040,SDN,1.2455634649821078e-06
2041,SDN,1.2455634649821078e-06
2042,SDN,1.2455634649821078e-06
2043,SDN,1.2455634649821078e-06
2044,SDN,1.2455634649821078e-06
2045,SDN,1.2455634649821078e-06
2046,SDN,1.2455634649821078e-06
2047,SDN,1.2455634649821078e-06
2048,SDN,1.2455634649821078e-06
2049,SDN,1.2455634649821078e-06
2050,SDN,1.2455634649821078e-06
2019,SEN,0.0
2020,SEN,5.399158708555598e-06
2021,SEN,5.399158708555598e-06
2022,SEN,5.399158708555598e-06
2023,SEN,5.399158708555598e-06
2024,SEN,5.399158708555598e-06
2025,SEN,5.399158708555598e-06
2026,SEN,5.399158708555598e-06
2027,SEN,5.399158708555598e-06
2028,SEN,5.399158708555598e-06
2029,SEN,5.399158708555598e-06
2030,SEN,5.399158708555598e-06
2031,SEN,5.399158708555598e-06
2032,SEN,5.399158708555598e-06
2033,SEN,5.399158708555598e-06
2034,SEN,5.399158708555598e-06
2035,SEN,5.399158708555598e-06
2036,SEN,5.399158708555598e-06
2037,SEN,5.399158708555598e-06
2038,SEN,5.399158708555598e-06
2039,SEN,5.399158708555598e-06
2040,SEN,5.399158708555598e-06
2041,SEN,5.399158708555598e-06
2042,SEN,5.399158708555598e-06
2043,SEN,5.399158708555598e-06
2044,SEN,5.399158708555598e-06
2045,SEN,5.399158708555598e-06
2046,SEN,5.399158708555598e-06
2047,SEN,5.399158708555598e-06
2048,SEN,5.399158708555598e-06
2049,SEN,5.399158708555598e-06
2050,SEN,5.399158708555598e-06
2019,SLB,8.157995892348617e-06
2020,SLB,1.249987692259709e-05
2021,SLB,1.249987692259709e-05
2022,SLB,1.249987692259709e-05
2023,SLB,1.249987692259709e-05
2024,SLB,1.249987692259709e-05
2025,SLB,1.249987692259709e-05
2026,SLB,1.249987692259709e-05
2027,SLB,1.249987692259709e-05
2028,SLB,1.249987692259709e-05
2029,SLB,1.249987692259709e-05
2030,SLB,1.249987692259709e-05
2031,SLB,1.249987692259709e-05
2032,SLB,1.249987692259709e-05
2033,SLB,1.249987692259709e-05
2034,SLB,1.249987692259709e-05
2035,SLB,1.249987692259709e-05
2036,SLB,1.249987692259709e-05
2037,SLB,1.249987692259709e-05
2038,SLB,1.249987692259709e-05
2039,SLB,1.249987692259709e-05
2040,SLB,1.249987692259709e-05
2041,SLB,1.249987692259709e-05
2042,SLB,1.249987692259709e-05
2043,SLB,1.249987692259709e-05
2044,SLB,1.249987692259709e-05
2045,SLB,1.249987692259709e-05
2046,SLB,1.249987692259709e-05
2047,SLB,1.249987692259709e-05
2048,SLB,1.249987692259709e-05
2049,SLB,1.249987692259709e-05
2050,SLB,1.249987692259709e-05
2019,SLE,0.0062756169348447
2020,SLE,0.0052427821940772
2021,SLE,0.0052427821940772
2022,SLE,0.0052427821940772
2023,SLE,0.0052427821940772
2024,SLE,0.0052427821940772
2025,SLE,0.0052427821940772
2026,SLE,0.0052427821940772
2027,SLE,0.0052427821940772
2028,SLE,0.0052427821940772
2029,SLE,0.0052427821940772
2030,SLE,0.0052427821940772
2031,SLE,0.0052427821940772
2032,SLE,0.0052427821940772
2033,SLE,0.0052427821940772
2034,SLE,0.0052427821940772
2035,SLE,0.0052427821940772
2036,SLE,0.0052427821940772
2037,SLE,0.0052427821940772
2038,SLE,0.0052427821940772
2039,SLE,0.0052427821940772
2040,SLE,0.0052427821940772
2041,SLE,0.0052427821940772
2042,SLE,0.0052427821940772
2043,SLE,0.0052427821940772
2044,SLE,0.0052427821940772
2045,SLE,0.0052427821940772
2046,SLE,0.0052427821940772
2047,SLE,0.0052427821940772
2048,SLE,0.0052427821940772
2049,SLE,0.0052427821940772
2050,SLE,0.0052427821940772
2019,SLV,1.1291784577189755e-05
2020,SLV,0.0032813206908786
2021,SLV,0.0032813206908786
2022,SLV,0.0032813206908786
2023,SLV,0.0032813206908786
2024,SLV,0.0032813206908786
2025,SLV,0.0032813206908786
2026,SLV,0.0032813206908786
2027,SLV,0.0032813206908786
2028,SLV,0.0032813206908786
2029,SLV,0.0032813206908786
2030,SLV,0.0032813206908786
2031,SLV,0.0032813206908786
2032,SLV,0.0032813206908786
2033,SLV,0.0032813206908786
2034,SLV,0.0032813206908786
2035,SLV,0.0032813206908786
2036,SLV,0.0032813206908786
2037,SLV,0.0032813206908786
2038,SLV,0.0032813206908786
2039,SLV,0.0032813206908786
2040,SLV,0.0032813206908786
2041,SLV,0.0032813206908786
2042,SLV,0.0032813206908786
2043,SLV,0.0032813206908786
2044,SLV,0.0032813206908786
2045,SLV,0.0032813206908786
2046,SLV,0.0032813206908786
2047,SLV,0.0032813206908786
2048,SLV,0.0032813206908786
2049,SLV,0.0032813206908786
2050,SLV,0.0032813206908786
2019,SOM,5.535012686494248e-05
2020,SOM,2.5284704055456626e-05
2021,SOM,2.5284704055456626e-05
2022,SOM,2.5284704055456626e-05
2023,SOM,2.5284704055456626e-05
2024,SOM,2.5284704055456626e-05
2025,SOM,2.5284704055456626e-05
2026,SOM,2.5284704055456626e-05
2027,SOM,2.5284704055456626e-05
2028,SOM,2.5284704055456626e-05
2029,SOM,2.5284704055456626e-05
2030,SOM,2.5284704055456626e-05
2031,SOM,2.5284704055456626e-05
2032,SOM,2.5284704055456626e-05
2033,SOM,2.5284704055456626e-05
2034,SOM,2.5284704055456626e-05
2035,SOM,2.5284704055456626e-05
2036,SOM,2.5284704055456626e-05
2037,SOM,2.5284704055456626e-05
2038,SOM,2.5284704055456626e-05
2039,SOM,2.5284704055456626e-05
2040,SOM,2.5284704055456626e-05
2041,SOM,2.5284704055456626e-05
2042,SOM,2.5284704055456626e-05
2043,SOM,2.5284704055456626e-05
2044,SOM,2.5284704055456626e-05
2045,SOM,2.5284704055456626e-05
2046,SOM,2.5284704055456626e-05
2047,SOM,2.5284704055456626e-05
2048,SOM,2.5284704055456626e-05
2049,SOM,2.5284704055456626e-05
2050,SOM,2.5284704055456626e-05
2019,SRB,0.0
2020,SRB,3.8752134211979584e-06
2021,SRB,3.8752134211979584e-06
2022,SRB,3.8752134211979584e-06
2023,SRB,3.8752134211979584e-06
2024,SRB,3.8752134211979584e-06
2025,SRB,3.8752134211979584e-06
2026,SRB,3.8752134211979584e-06
2027,SRB,3.8752134211979584e-06
2028,SRB,3.8752134211979584e-06
2029,SRB,3.8752134211979584e-06
2030,SRB,3.8752134211979584e-06
2031,SRB,3.8752134211979584e-06
2032,SRB,3.8752134211979584e-06
2033,SRB,3.8752134211979584e-06
2034,SRB,3.8752134211979584e-06
2035,SRB,3.8752134211979584e-06
2036,SRB,3.8752134211979584e-06
2037,SRB,3.8752134211979584e-06
2038,SRB,3.8752134211979584e-06
2039,SRB,3.8752134211979584e-06
2040,SRB,3.8752134211979584e-06
2041,SRB,3.8752134211979584e-06
2042,SRB,3.8752134211979584e-06
2043,SRB,3.8752134211979584e-06
2044,SRB,3.8752134211979584e-06
2045,SRB,3.8752134211979584e-06
2046,SRB,3.8752134211979584e-06
2047,SRB,3.8752134211979584e-06
2048,SRB,3.8752134211979584e-06
2049,SRB,3.8752134211979584e-06
2050,SRB,3.8752134211979584e-06
2019,SSD,0.0
2020,SSD,0.0
2021,SSD,0.0
2022,SSD,0.0
2023,SSD,0.0
2024,SSD,0.0
2025,SSD,0.0
2026,SSD,0.0
2027,SSD,0.0
2028,SSD,0.0
2029,SSD,0.0
2030,SSD,0.0
2031,SSD,0.0
2032,SSD,0.0
2033,SSD,0.0
2034,SSD,0.0
2035,SSD,0.0
2036,SSD,0.0
2037,SSD,0.0
2038,SSD,0.0
2039,SSD,0.0
2040,SSD,0.0
2041,SSD,0.0
2042,SSD,0.0
2043,SSD,0.0
2044,SSD,0.0
2045,SSD,0.0
2046,SSD,0.0
2047,SSD,0.0
2048,SSD,0.0
2049,SSD,0.0
2050,SSD,0.0
2019,STP,0.0
2020,STP,0.0002478004631575
2021,STP,0.0002478004631575
2022,STP,0.0002478004631575
2023,STP,0.0002478004631575
2024,STP,0.0002478004631575
2025,STP,0.0002478004631575
2026,STP,0.0002478004631575
2027,STP,0.0002478004631575
2028,STP,0.0002478004631575
2029,STP,0.0002478004631575
2030,STP,0.0002478004631575
2031,STP,0.0002478004631575
2032,STP,0.0002478004631575
2033,STP,0.0002478004631575
2034,STP,0.0002478004631575
2035,STP,0.0002478004631575
2036,STP,0.0002478004631575
2037,STP,0.0002478004631575
2038,STP,0.0002478004631575
2039,STP,0.0002478004631575
2040,STP,0.0002478004631575
2041,STP,0.0002478004631575
2042,STP,0.0002478004631575
2043,STP,0.0002478004631575
2044,STP,0.0002478004631575
2045,STP,0.0002478004631575
2046,STP,0.0002478004631575
2047,STP,0.0002478004631575
2048,STP,0.0002478004631575
2049,STP,0.0002478004631575
2050,STP,0.0002478004631575
2019,SUR,0.0
2020,SUR,8.719384732318047e-05
2021,SUR,8.719384732318047e-05
2022,SUR,8.719384732318047e-05
2023,SUR,8.719384732318047e-05
2024,SUR,8.719384732318047e-05
2025,SUR,8.719384732318047e-05
2026,SUR,8.719384732318047e-05
2027,SUR,8.719384732318047e-05
2028,SUR,8.719384732318047e-05
2029,SUR,8.719384732318047e-05
2030,SUR,8.719384732318047e-05
2031,SUR,8.719384732318047e-05
2032,SUR,8.719384732318047e-05
2033,SUR,8.719384732318047e-05
2034,SUR,8.719384732318047e-05
2035,SUR,8.719384732318047e-05
2036,SUR,8.719384732318047e-05
2037,SUR,8.719384732318047e-05
2038,SUR,8.719384732318047e-05
2039,SUR,8.719384732318047e-05
2040,SUR,8.719384732318047e-05
2041,SUR,8.719384732318047e-05
2042,SUR,8.719384732318047e-05
2043,SUR,8.719384732318047e-05
2044,SUR,8.719384732318047e-05
2045,SUR,8.719384732318047e-05
2046,SUR,8.719384732318047e-05
2047,SUR,8.719384732318047e-05
2048,SUR,8.719384732318047e-05
2049,SUR,8.719384732318047e-05
2050,SUR,8.719384732318047e-05
2019,SVK,0.0028754535548004
2020,SVK,0.0016873513262559
2021,SVK,0.0016873513262559
2022,SVK,0.0016873513262559
2023,SVK,0.0016873513262559
2024,SVK,0.0016873513262559
2025,SVK,0.0016873513262559
2026,SVK,0.0016873513262559
2027,SVK,0.0016873513262559
2028,SVK,0.0016873513262559
2029,SVK,0.0016873513262559
2030,SVK,0.0016873513262559
2031,SVK,0.0016873513262559
2032,SVK,0.0016873513262559
2033,SVK,0.0016873513262559
2034,SVK,0.0016873513262559
2035,SVK,0.0016873513262559
2036,SVK,0.0016873513262559
2037,SVK,0.0016873513262559
2038,SVK,0.0016873513262559
2039,SVK,0.0016873513262559
2040,SVK,0.0016873513262559
2041,SVK,0.0016873513262559
2042,SVK,0.0016873513262559
2043,SVK,0.0016873513262559
2044,SVK,0.0016873513262559
2045,SVK,0.0016873513262559
2046,SVK,0.0016873513262559
2047,SVK,0.0016873513262559
2048,SVK,0.0016873513262559
2049,SVK,0.0016873513262559
2050,SVK,0.0016873513262559
2019,SVN,0.0
2020,SVN,0.0
2021,SVN,0.0
2022,SVN,0.0
2023,SVN,0.0
2024,SVN,0.0
2025,SVN,0.0
2026,SVN,0.0
2027,SVN,0.0
2028,SVN,0.0
2029,SVN,0.0
2030,SVN,0.0
2031,SVN,0.0
2032,SVN,0.0
2033,SVN,0.0
2034,SVN,0.0
2035,SVN,0.0
2036,SVN,0.0
2037,SVN,0.0
2038,SVN,0.0
2039,SVN,0.0
2040,SVN,0.0
2041,SVN,0.0
2042,SVN,0.0
2043,SVN,0.0
2044,SVN,0.0
2045,SVN,0.0
2046,SVN,0.0
2047,SVN,0.0
2048,SVN,0.0
2049,SVN,0.0
2050,SVN,0.0
2019,SWE,0.0012456502117934
2020,SWE,0.0005431628097238
2021,SWE,0.0005431628097238
2022,SWE,0.0005431628097238
2023,SWE,0.0005431628097238
2024,SWE,0.0005431628097238
2025,SWE,0.0005431628097238
2026,SWE,0.0005431628097238
2027,SWE,0.0005431628097238
2028,SWE,0.0005431628097238
2029,SWE,0.0005431628097238
2030,SWE,0.0005431628097238
2031,SWE,0.0005431628097238
2032,SWE,0.0005431628097238
2033,SWE,0.0005431628097238
2034,SWE,0.0005431628097238
2035,SWE,0.0005431628097238
2036,SWE,0.0005431628097238
2037,SWE,0.0005431628097238
2038,SWE,0.0005431628097238
2039,SWE,0.0005431628097238
2040,SWE,0.0005431628097238
2041,SWE,0.0005431628097238
2042,SWE,0.0005431628097238
2043,SWE,0.0005431628097238
2044,SWE,0.0005431628097238
2045,SWE,0.0005431628097238
2046,SWE,0.0005431628097238
2047,SWE,0.0005431628097238
2048,SWE,0.0005431628097238
2049,SWE,0.0005431628097238
2050,SWE,0.0005431628097238
2019,SWZ,6.183697102948313e-06
2020,SWZ,2.9556338792756545e-06
