COUNTRY,SECTOR,PRODUCT,UNIT,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Uzbekistan,Industry,Electricity (MWh),Total price (National currency/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,104400.00,108332.06,131840.55,154197.26,180632.24,197194.52
Uzbekistan,Industry,Electricity (MWh),Total price (USD/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,55.22,51.66,56.95,59.92,60.84,36.45
Uzbekistan,Industry,Electricity (MWh),Total price (USD/unit using PPP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,154.06,142.15,157.00,170.51,187.96,..
Uzbekistan,Industry,Electricity (MWh),Total price (2010 USD/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uzbekistan,Industry,Electricity (MWh),Total price (2010 USD/unit using PPP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivarian Rep. of Venezuela,Residential,Electricity (MWh),Total price (National currency/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivarian Rep. of Venezuela,Residential,Electricity (MWh),Total price (USD/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivarian Rep. of Venezuela,Residential,Electricity (MWh),Total price (USD/unit using PPP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivarian Rep. of Venezuela,Residential,Electricity (MWh),Total price (2010 USD/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivarian Rep. of Venezuela,Residential,Electricity (MWh),Total price (2010 USD/unit using PPP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivarian Rep. of Venezuela,Industry,Electricity (MWh),Total price (National currency/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivarian Rep. of Venezuela,Industry,Electricity (MWh),Total price (USD/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivarian Rep. of Venezuela,Industry,Electricity (MWh),Total price (USD/unit using PPP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivarian Rep. of Venezuela,Industry,Electricity (MWh),Total price (2010 USD/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivarian Rep. of Venezuela,Industry,Electricity (MWh),Total price (2010 USD/unit using PPP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Viet Nam,Residential,Electricity (MWh),Total price (National currency/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Viet Nam,Residential,Electricity (MWh),Total price (USD/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Viet Nam,Residential,Electricity (MWh),Total price (USD/unit using PPP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Viet Nam,Residential,Electricity (MWh),Total price (2010 USD/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Viet Nam,Residential,Electricity (MWh),Total price (2010 USD/unit using PPP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Viet Nam,Industry,Electricity (MWh),Total price (National currency/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Viet Nam,Industry,Electricity (MWh),Total price (USD/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Viet Nam,Industry,Electricity (MWh),Total price (USD/unit using PPP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Viet Nam,Industry,Electricity (MWh),Total price (2010 USD/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Viet Nam,Industry,Electricity (MWh),Total price (2010 USD/unit using PPP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
OECD,Residential,Electricity (MWh),Total price (National currency/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
OECD,Residential,Electricity (MWh),Total price (USD/unit),24.36,25.62,27.53,30.30,36.65,40.82,42.75,46.87,53.44,58.48,68.64,72.40,74.32,75.28,75.56,76.33,85.04,92.51,97.01,95.28,102.62,106.09,111.69,110.43,114.90,121.76,116.69,109.70,105.21,105.81,100.94,99.40,100.56,111.79,119.89,124.73,133.23,142.95,157.44,157.14,159.18,171.10,175.12,177.67,178.85,161.51,161.88,146.84
OECD,Residential,Electricity (MWh),Total price (USD/unit using PPP),30.46,31.11,31.84,32.65,39.46,42.48,45.58,48.55,51.56,55.39,64.72,75.35,82.73,86.39,90.30,92.94,89.82,89.82,90.95,92.51,94.62,97.52,100.40,101.65,104.56,104.64,105.15,105.80,104.73,104.57,104.76,108.91,110.08,113.54,116.38,121.32,131.64,136.50,146.64,151.75,154.25,161.26,169.54,177.74,181.65,180.47,181.34,158.89
OECD,Residential,Electricity (MWh),Total price (2010 USD/unit),175.55,168.53,166.11,161.92,175.88,174.12,176.78,176.49,174.72,171.15,180.40,189.44,194.07,195.61,195.92,194.55,185.94,180.41,176.55,172.25,169.44,167.23,167.82,165.19,164.72,161.91,158.15,155.42,151.54,148.39,142.80,143.77,141.54,143.61,143.41,144.47,150.54,151.82,155.73,159.87,159.18,160.29,165.46,169.22,170.68,169.79,168.51,141.98
OECD,Residential,Electricity (MWh),Total price (2010 USD/unit using PPP),161.80,157.55,155.77,151.64,164.47,162.78,165.12,164.73,163.90,160.41,169.02,177.49,181.48,182.96,183.36,182.10,174.28,169.00,165.61,161.47,159.20,157.49,158.44,156.02,155.54,152.75,149.34,146.94,143.78,140.91,136.10,137.54,135.80,137.78,137.63,139.58,145.61,146.37,150.82,155.12,154.25,155.83,159.52,162.62,164.11,163.43,162.49,140.94
OECD,Industry,Electricity (MWh),Total price (National currency/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
OECD,Industry,Electricity (MWh),Total price (USD/unit),12.72,13.58,14.75,16.79,21.55,26.25,26.91,31.15,37.44,41.62,51.56,53.70,54.14,53.96,52.75,52.68,60.71,65.50,68.18,65.64,71.42,73.59,75.24,76.55,76.51,80.06,75.21,69.25,65.35,63.08,62.32,63.39,63.99,73.41,79.45,85.69,93.58,102.77,114.33,114.13,114.64,125.42,125.92,129.29,130.90,112.48,110.36,..
OECD,Industry,Electricity (MWh),Total price (USD/unit using PPP),17.30,17.84,18.15,18.54,23.36,28.20,29.65,33.05,35.96,39.69,49.10,57.26,63.05,65.10,66.06,68.42,66.49,65.00,64.48,64.43,67.13,68.31,67.64,68.97,69.19,68.18,68.53,68.51,67.58,64.24,67.32,74.07,75.75,79.53,81.65,87.71,97.69,102.46,111.74,117.72,118.50,125.72,133.32,140.12,144.29,139.58,137.52,..
OECD,Industry,Electricity (MWh),Total price (2010 USD/unit),69.88,70.03,70.19,67.53,75.97,84.63,86.06,89.44,93.58,93.43,102.55,108.32,112.76,113.60,112.35,112.86,112.95,110.00,105.87,102.45,104.29,104.90,103.84,105.60,102.22,98.63,97.31,96.32,95.91,90.13,88.82,95.84,96.71,100.48,99.26,101.77,107.23,108.75,109.36,118.73,114.64,113.55,117.16,122.26,125.80,126.13,125.77,..
OECD,Industry,Electricity (MWh),Total price (2010 USD/unit using PPP),63.41,63.88,64.01,61.66,69.00,77.04,78.25,80.92,85.68,85.64,93.71,100.00,104.71,105.55,104.70,106.00,106.61,104.56,100.51,97.45,98.78,99.56,99.17,100.85,97.48,93.78,92.82,92.42,92.39,87.04,86.50,93.64,95.09,99.44,99.22,103.00,108.84,110.16,112.19,121.99,118.50,117.87,122.48,127.42,130.84,131.15,130.84,..
EU28,Residential,Electricity (MWh),Total price (National currency/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
EU28,Residential,Electricity (MWh),Total price (USD/unit),29.00,30.55,33.96,38.38,48.12,53.73,53.90,58.46,68.77,78.17,92.63,85.41,84.73,79.90,74.62,74.07,94.66,110.53,117.07,113.21,135.42,136.56,146.66,133.39,139.21,154.90,150.89,134.50,135.04,127.18,109.97,109.80,118.01,142.36,159.40,167.87,183.13,211.38,233.15,223.76,220.93,250.29,243.49,263.20,272.10,223.56,226.15,..
EU28,Residential,Electricity (MWh),Total price (USD/unit using PPP),44.45,44.65,45.58,45.30,57.30,57.97,62.01,64.16,67.90,71.06,82.69,97.64,107.93,110.87,115.55,117.34,114.75,115.29,118.36,121.21,121.89,125.34,128.52,130.40,134.58,135.32,134.47,134.20,137.61,135.81,136.57,141.72,146.37,149.27,152.31,159.53,175.25,189.50,203.04,214.46,222.03,241.46,254.77,272.07,281.33,269.79,279.31,..
EU28,Residential,Electricity (MWh),Total price (2010 USD/unit),224.18,216.47,211.51,201.42,231.70,218.57,220.47,214.00,211.14,204.80,215.42,228.36,234.53,233.09,232.11,228.07,223.20,218.75,218.88,215.32,214.75,211.11,210.56,208.61,209.76,207.92,202.22,196.75,198.23,192.72,186.18,186.55,186.66,188.13,187.21,192.02,201.50,207.65,211.30,219.24,220.93,230.15,234.88,242.77,248.65,241.27,247.96,..
EU28,Residential,Electricity (MWh),Total price (2010 USD/unit using PPP),211.20,203.82,199.01,188.67,216.43,203.85,205.76,199.54,200.01,194.03,205.56,218.17,222.58,221.70,220.79,216.72,212.11,208.31,208.80,204.92,205.24,202.15,202.19,199.95,201.25,200.16,194.32,189.66,192.81,187.92,181.89,183.31,183.68,185.65,184.89,189.70,198.92,208.51,212.10,220.67,222.03,231.97,236.47,243.84,250.09,241.87,248.52,..
EU28,Industry,Electricity (MWh),Total price (National currency/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
EU28,Industry,Electricity (MWh),Total price (USD/unit),16.43,17.68,19.28,21.94,24.84,32.76,30.39,33.37,42.35,50.39,59.44,52.90,52.89,50.54,46.93,46.80,58.46,67.86,70.36,67.20,81.62,83.52,88.37,79.80,79.67,86.61,82.95,72.95,73.29,66.07,57.23,61.40,66.06,82.76,93.75,104.57,123.81,142.78,154.00,157.51,151.96,171.91,167.13,178.64,180.19,147.41,141.38,..
EU28,Industry,Electricity (MWh),Total price (USD/unit using PPP),25.13,25.96,26.04,25.77,28.91,36.23,36.05,38.19,43.21,47.44,54.88,64.49,70.50,73.58,75.34,78.84,76.77,76.57,76.57,75.99,80.47,83.32,82.85,83.10,82.01,79.99,78.28,77.27,79.01,74.45,75.36,83.50,86.33,91.48,93.80,103.16,123.67,134.06,139.42,156.95,158.64,171.62,182.44,192.36,193.20,186.01,181.13,..
EU28,Industry,Electricity (MWh),Total price (2010 USD/unit),..,..,..,..,..,..,..,..,104.07,105.45,110.17,112.13,115.48,116.38,114.15,111.92,114.37,114.08,111.87,108.55,113.34,116.23,117.54,118.95,115.59,109.91,106.72,104.21,107.31,100.96,95.89,104.25,105.65,111.84,112.32,120.56,135.35,139.08,135.17,156.59,151.95,154.30,158.53,164.26,167.00,166.16,163.81,..
EU28,Industry,Electricity (MWh),Total price (2010 USD/unit using PPP),..,..,..,..,..,..,..,..,98.23,99.43,104.33,108.20,111.39,112.28,109.98,109.48,112.71,113.06,110.73,107.31,112.58,114.92,116.22,117.02,113.98,108.20,105.25,103.13,106.78,100.54,95.93,105.00,107.20,113.61,113.75,122.08,137.73,144.82,141.04,163.94,158.63,160.82,165.74,171.74,173.84,172.96,170.09,..
G20,Residential,Electricity (MWh),Total price (National currency/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
G20,Residential,Electricity (MWh),Total price (USD/unit),24.66,25.84,27.73,30.41,37.01,41.20,43.13,47.36,53.85,58.89,69.20,72.76,75.04,76.13,76.37,77.03,85.61,93.00,97.32,95.55,102.88,106.50,112.18,104.82,115.43,121.93,116.53,109.54,105.24,105.79,100.20,98.23,99.46,110.02,118.45,124.06,129.55,130.65,142.20,140.76,141.22,146.76,147.44,149.73,145.30,131.09,134.28,..
G20,Residential,Electricity (MWh),Total price (USD/unit using PPP),30.80,31.42,32.15,32.88,40.03,43.13,46.27,49.25,52.21,56.08,65.59,76.50,84.05,87.77,91.76,94.40,91.10,91.03,92.04,93.57,95.92,98.94,96.36,97.67,100.64,105.62,106.06,106.64,105.71,105.46,105.84,110.07,111.92,121.76,125.68,130.95,143.67,150.24,156.17,161.06,161.43,162.52,168.30,176.20,175.88,177.49,174.55,..
G20,Residential,Electricity (MWh),Total price (2010 USD/unit),176.74,168.56,166.28,161.50,176.81,175.18,177.83,177.64,175.60,171.77,181.13,189.77,195.17,196.85,197.00,195.51,186.65,181.01,176.88,172.35,169.63,167.48,159.36,157.00,156.72,161.91,157.85,154.92,151.28,147.95,141.40,141.89,140.03,144.86,145.31,146.52,148.96,141.59,142.69,144.84,141.22,136.82,139.34,142.21,138.27,137.33,140.32,..
G20,Residential,Electricity (MWh),Total price (2010 USD/unit using PPP),163.68,158.86,157.06,152.49,166.43,164.86,167.25,167.14,166.13,162.40,171.07,178.80,183.90,185.48,185.81,184.43,176.44,171.04,167.34,162.93,160.77,159.17,152.09,150.28,150.13,154.02,150.43,147.89,144.91,141.91,137.00,138.44,137.32,144.71,145.56,147.61,156.89,158.27,159.63,163.35,161.43,158.61,160.83,163.98,160.98,161.22,157.54,..
G20,Industry,Electricity (MWh),Total price (National currency/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
G20,Industry,Electricity (MWh),Total price (USD/unit),12.94,13.68,14.83,16.86,21.67,26.34,26.98,31.21,37.43,41.59,51.46,53.60,54.00,54.05,52.69,52.37,60.12,64.87,67.38,64.91,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
G20,Industry,Electricity (MWh),Total price (USD/unit using PPP),17.58,18.15,18.44,18.83,23.81,28.78,30.21,33.55,36.48,40.29,49.89,58.23,64.19,..,67.30,69.64,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
G20,Industry,Electricity (MWh),Total price (2010 USD/unit),69.74,..,..,..,..,..,..,..,94.47,94.34,101.70,107.36,111.70,112.70,111.35,111.65,111.42,108.46,104.22,100.86,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
G20,Industry,Electricity (MWh),Total price (2010 USD/unit using PPP),63.42,..,..,..,..,..,..,..,86.85,86.83,94.10,100.32,105.12,106.21,105.31,106.42,106.84,104.69,100.47,97.37,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Americas,Residential,Electricity (MWh),Total price (National currency/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Americas,Residential,Electricity (MWh),Total price (USD/unit),21.52,22.89,23.91,25.03,30.05,33.76,35.71,38.76,41.10,44.32,51.05,58.75,64.29,67.05,70.36,72.38,69.06,69.40,70.75,72.37,74.64,77.69,79.52,80.28,80.43,80.00,80.04,80.49,78.88,78.22,78.57,81.34,81.68,85.27,89.14,96.21,106.62,110.29,116.20,116.60,120.97,125.20,124.29,122.30,124.49,124.15,124.51,129.60
Americas,Residential,Electricity (MWh),Total price (USD/unit using PPP),21.66,23.01,23.98,25.06,29.95,33.71,35.84,39.07,41.65,45.06,51.18,58.95,64.89,68.05,71.57,73.95,70.87,70.69,71.64,72.92,75.34,78.28,80.52,81.80,82.49,82.34,82.22,82.82,81.67,80.91,81.47,84.82,85.53,99.35,103.18,109.01,118.35,119.64,123.53,125.94,126.13,128.18,129.90,127.90,131.54,138.43,139.51,128.54
Americas,Residential,Electricity (MWh),Total price (2010 USD/unit),121.10,122.30,123.63,121.94,131.72,135.79,136.76,139.48,137.82,133.71,135.61,141.22,146.26,148.14,149.56,149.16,139.73,135.02,131.45,127.64,125.00,124.22,124.12,122.41,120.34,117.05,113.73,111.82,108.34,105.19,102.12,103.12,101.99,109.88,111.30,113.61,120.20,118.93,119.65,121.87,120.97,119.52,119.16,116.59,118.15,124.07,123.55,123.39
Americas,Residential,Electricity (MWh),Total price (2010 USD/unit using PPP),120.03,122.69,124.20,122.65,131.50,135.59,136.65,139.12,137.34,133.34,135.17,140.82,145.74,147.68,149.06,148.58,139.29,134.37,130.79,126.94,124.63,123.97,123.88,122.18,120.24,116.95,113.57,111.67,108.35,105.13,102.64,103.85,103.08,114.30,116.01,118.54,125.43,123.92,124.58,127.00,126.13,124.78,124.72,121.25,122.96,130.12,129.19,128.66
Americas,Industry,Electricity (MWh),Total price (National currency/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Americas,Industry,Electricity (MWh),Total price (USD/unit),9.80,10.79,11.32,12.11,15.90,19.24,20.54,23.62,26.03,28.65,34.38,39.70,44.48,44.62,45.50,45.99,43.91,42.88,43.29,44.73,45.87,47.98,47.78,47.69,46.11,44.72,44.73,44.53,43.75,39.52,45.79,49.57,47.89,52.56,57.15,66.71,74.12,80.47,88.95,83.94,90.92,96.38,92.95,89.86,89.84,84.07,84.85,92.27
Americas,Industry,Electricity (MWh),Total price (USD/unit using PPP),9.94,10.89,11.38,12.14,15.82,19.20,20.81,24.25,26.87,29.71,34.51,39.90,45.44,46.42,47.47,48.56,47.13,45.70,45.71,46.90,47.80,49.58,49.34,49.47,48.20,47.45,47.22,47.40,47.05,42.73,49.83,54.69,54.06,71.95,78.59,88.74,97.44,101.36,108.04,106.69,106.46,108.87,108.99,105.07,108.07,112.95,115.38,95.68
Americas,Industry,Electricity (MWh),Total price (2010 USD/unit),46.17,48.21,48.89,48.00,54.89,60.43,62.18,66.81,67.80,66.93,70.50,75.31,82.44,82.15,82.01,82.78,81.14,76.75,73.81,72.75,71.67,73.73,72.71,71.74,68.70,65.13,63.50,62.97,62.91,55.86,61.52,66.40,64.78,68.88,70.23,73.08,74.18,74.95,78.19,78.33,76.20,73.11,71.80,74.00,74.26,73.45,76.24,78.28
Americas,Industry,Electricity (MWh),Total price (2010 USD/unit using PPP),45.24,47.32,48.01,47.23,54.15,59.74,61.47,65.91,67.46,66.66,70.19,75.56,82.71,82.57,82.53,83.28,81.95,77.49,74.87,74.29,73.12,75.23,73.94,72.81,69.59,65.83,64.12,64.01,63.88,56.93,63.13,68.03,67.05,72.27,76.05,79.48,82.22,83.35,88.76,88.30,86.39,83.79,83.07,84.54,85.88,82.49,84.75,88.07
Asia,Residential,Electricity (MWh),Total price (National currency/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Asia,Residential,Electricity (MWh),Total price (USD/unit),34.34,34.84,38.84,44.13,51.60,53.33,60.09,71.42,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.63,109.25,110.90,115.35,114.80,115.12,113.64,103.96,94.96,..,..
Asia,Residential,Electricity (MWh),Total price (USD/unit using PPP),54.49,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,170.77,161.98,166.77,181.05,175.16,177.62,..,..
Asia,Residential,Electricity (MWh),Total price (2010 USD/unit),429.00,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,116.09,105.83,105.33,111.25,102.79,99.57,..,..
Asia,Residential,Electricity (MWh),Total price (2010 USD/unit using PPP),337.30,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,170.77,160.10,160.54,169.20,159.10,156.69,..,..
Asia,Industry,Electricity (MWh),Total price (National currency/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Asia,Industry,Electricity (MWh),Total price (USD/unit),13.68,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Asia,Industry,Electricity (MWh),Total price (USD/unit using PPP),21.71,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Asia,Industry,Electricity (MWh),Total price (2010 USD/unit),91.82,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Asia,Industry,Electricity (MWh),Total price (2010 USD/unit using PPP),72.19,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Africa,Residential,Electricity (MWh),Total price (National currency/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Africa,Residential,Electricity (MWh),Total price (USD/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Africa,Residential,Electricity (MWh),Total price (USD/unit using PPP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
