,Nation,iso_code3,Year,fuelefficiency_trns_public_hydrogen_km_per_litre
680,Bosnia and Herzegovina,BIH,2031,0.5602
681,Bosnia and Herzegovina,BIH,2032,0.5602
682,Bosnia and Herzegovina,BIH,2033,0.5602
683,Bosnia and Herzegovina,BIH,2034,0.5602
684,Bosnia and Herzegovina,BIH,2035,0.5602
685,Bosnia and Herzegovina,BIH,2036,0.5602
686,Bosnia and Herzegovina,BIH,2037,0.5602
687,Bosnia and Herzegovina,BIH,2038,0.5602
688,Bosnia and Herzegovina,BIH,2039,0.5602
689,Bosnia and Herzegovina,BIH,2040,0.5602
690,Bosnia and Herzegovina,BIH,2041,0.5602
691,Bosnia and Herzegovina,BIH,2042,0.5602
692,Bosnia and Herzegovina,BIH,2043,0.5602
693,Bosnia and Herzegovina,BIH,2044,0.5602
694,Bosnia and Herzegovina,BIH,2045,0.5602
695,Bosnia and Herzegovina,BIH,2046,0.5602
696,Bosnia and Herzegovina,BIH,2047,0.5602
697,Bosnia and Herzegovina,BIH,2048,0.5602
698,Bosnia and Herzegovina,BIH,2049,0.5602
699,Bosnia and Herzegovina,BIH,2050,0.5602
700,Belarus,BLR,2023,0.5602
701,Belarus,BLR,2024,0.5602
702,Belarus,BLR,2025,0.5602
703,Belarus,BLR,2026,0.5602
704,Belarus,BLR,2027,0.5602
705,Belarus,BLR,2028,0.5602
706,Belarus,BLR,2029,0.5602
707,Belarus,BLR,2030,0.5602
708,Belarus,BLR,2031,0.5602
709,Belarus,BLR,2032,0.5602
710,Belarus,BLR,2033,0.5602
711,Belarus,BLR,2034,0.5602
712,Belarus,BLR,2035,0.5602
713,Belarus,BLR,2036,0.5602
714,Belarus,BLR,2037,0.5602
715,Belarus,BLR,2038,0.5602
716,Belarus,BLR,2039,0.5602
717,Belarus,BLR,2040,0.5602
718,Belarus,BLR,2041,0.5602
719,Belarus,BLR,2042,0.5602
720,Belarus,BLR,2043,0.5602
721,Belarus,BLR,2044,0.5602
722,Belarus,BLR,2045,0.5602
723,Belarus,BLR,2046,0.5602
724,Belarus,BLR,2047,0.5602
725,Belarus,BLR,2048,0.5602
726,Belarus,BLR,2049,0.5602
727,Belarus,BLR,2050,0.5602
728,Belize,BLZ,2023,0.5602
729,Belize,BLZ,2024,0.5602
730,Belize,BLZ,2025,0.5602
731,Belize,BLZ,2026,0.5602
732,Belize,BLZ,2027,0.5602
733,Belize,BLZ,2028,0.5602
734,Belize,BLZ,2029,0.5602
735,Belize,BLZ,2030,0.5602
736,Belize,BLZ,2031,0.5602
737,Belize,BLZ,2032,0.5602
738,Belize,BLZ,2033,0.5602
739,Belize,BLZ,2034,0.5602
740,Belize,BLZ,2035,0.5602
741,Belize,BLZ,2036,0.5602
742,Belize,BLZ,2037,0.5602
743,Belize,BLZ,2038,0.5602
744,Belize,BLZ,2039,0.5602
745,Belize,BLZ,2040,0.5602
746,Belize,BLZ,2041,0.5602
747,Belize,BLZ,2042,0.5602
748,Belize,BLZ,2043,0.5602
749,Belize,BLZ,2044,0.5602
750,Belize,BLZ,2045,0.5602
751,Belize,BLZ,2046,0.5602
752,Belize,BLZ,2047,0.5602
753,Belize,BLZ,2048,0.5602
754,Belize,BLZ,2049,0.5602
755,Belize,BLZ,2050,0.5602
756,Bermuda,BMU,2023,0.5602
757,Bermuda,BMU,2024,0.5602
758,Bermuda,BMU,2025,0.5602
759,Bermuda,BMU,2026,0.5602
760,Bermuda,BMU,2027,0.5602
761,Bermuda,BMU,2028,0.5602
762,Bermuda,BMU,2029,0.5602
763,Bermuda,BMU,2030,0.5602
764,Bermuda,BMU,2031,0.5602
765,Bermuda,BMU,2032,0.5602
766,Bermuda,BMU,2033,0.5602
767,Bermuda,BMU,2034,0.5602
768,Bermuda,BMU,2035,0.5602
769,Bermuda,BMU,2036,0.5602
770,Bermuda,BMU,2037,0.5602
771,Bermuda,BMU,2038,0.5602
772,Bermuda,BMU,2039,0.5602
773,Bermuda,BMU,2040,0.5602
774,Bermuda,BMU,2041,0.5602
775,Bermuda,BMU,2042,0.5602
776,Bermuda,BMU,2043,0.5602
777,Bermuda,BMU,2044,0.5602
778,Bermuda,BMU,2045,0.5602
779,Bermuda,BMU,2046,0.5602
780,Bermuda,BMU,2047,0.5602
781,Bermuda,BMU,2048,0.5602
782,Bermuda,BMU,2049,0.5602
783,Bermuda,BMU,2050,0.5602
784,Bolivia,BOL,2023,0.5602
785,Bolivia,BOL,2024,0.5602
786,Bolivia,BOL,2025,0.5602
787,Bolivia,BOL,2026,0.5602
788,Bolivia,BOL,2027,0.5602
789,Bolivia,BOL,2028,0.5602
790,Bolivia,BOL,2029,0.5602
791,Bolivia,BOL,2030,0.5602
792,Bolivia,BOL,2031,0.5602
793,Bolivia,BOL,2032,0.5602
794,Bolivia,BOL,2033,0.5602
795,Bolivia,BOL,2034,0.5602
796,Bolivia,BOL,2035,0.5602
797,Bolivia,BOL,2036,0.5602
798,Bolivia,BOL,2037,0.5602
799,Bolivia,BOL,2038,0.5602
800,Bolivia,BOL,2039,0.5602
801,Bolivia,BOL,2040,0.5602
802,Bolivia,BOL,2041,0.5602
803,Bolivia,BOL,2042,0.5602
804,Bolivia,BOL,2043,0.5602
805,Bolivia,BOL,2044,0.5602
806,Bolivia,BOL,2045,0.5602
807,Bolivia,BOL,2046,0.5602
808,Bolivia,BOL,2047,0.5602
809,Bolivia,BOL,2048,0.5602
810,Bolivia,BOL,2049,0.5602
811,Bolivia,BOL,2050,0.5602
812,Brazil,BRA,2023,0.5602
813,Brazil,BRA,2024,0.5602
814,Brazil,BRA,2025,0.5602
815,Brazil,BRA,2026,0.5602
816,Brazil,BRA,2027,0.5602
817,Brazil,BRA,2028,0.5602
818,Brazil,BRA,2029,0.5602
819,Brazil,BRA,2030,0.5602
820,Brazil,BRA,2031,0.5602
821,Brazil,BRA,2032,0.5602
822,Brazil,BRA,2033,0.5602
823,Brazil,BRA,2034,0.5602
824,Brazil,BRA,2035,0.5602
825,Brazil,BRA,2036,0.5602
826,Brazil,BRA,2037,0.5602
827,Brazil,BRA,2038,0.5602
828,Brazil,BRA,2039,0.5602
829,Brazil,BRA,2040,0.5602
830,Brazil,BRA,2041,0.5602
831,Brazil,BRA,2042,0.5602
832,Brazil,BRA,2043,0.5602
833,Brazil,BRA,2044,0.5602
834,Brazil,BRA,2045,0.5602
835,Brazil,BRA,2046,0.5602
836,Brazil,BRA,2047,0.5602
837,Brazil,BRA,2048,0.5602
838,Brazil,BRA,2049,0.5602
839,Brazil,BRA,2050,0.5602
840,Barbados,BRB,2023,0.5602
841,Barbados,BRB,2024,0.5602
842,Barbados,BRB,2025,0.5602
843,Barbados,BRB,2026,0.5602
844,Barbados,BRB,2027,0.5602
845,Barbados,BRB,2028,0.5602
846,Barbados,BRB,2029,0.5602
847,Barbados,BRB,2030,0.5602
848,Barbados,BRB,2031,0.5602
849,Barbados,BRB,2032,0.5602
850,Barbados,BRB,2033,0.5602
851,Barbados,BRB,2034,0.5602
852,Barbados,BRB,2035,0.5602
853,Barbados,BRB,2036,0.5602
854,Barbados,BRB,2037,0.5602
855,Barbados,BRB,2038,0.5602
856,Barbados,BRB,2039,0.5602
857,Barbados,BRB,2040,0.5602
858,Barbados,BRB,2041,0.5602
859,Barbados,BRB,2042,0.5602
860,Barbados,BRB,2043,0.5602
861,Barbados,BRB,2044,0.5602
862,Barbados,BRB,2045,0.5602
863,Barbados,BRB,2046,0.5602
864,Barbados,BRB,2047,0.5602
865,Barbados,BRB,2048,0.5602
866,Barbados,BRB,2049,0.5602
867,Barbados,BRB,2050,0.5602
868,Brunei Darussalam,BRN,2023,0.5602
869,Brunei Darussalam,BRN,2024,0.5602
870,Brunei Darussalam,BRN,2025,0.5602
871,Brunei Darussalam,BRN,2026,0.5602
872,Brunei Darussalam,BRN,2027,0.5602
873,Brunei Darussalam,BRN,2028,0.5602
874,Brunei Darussalam,BRN,2029,0.5602
875,Brunei Darussalam,BRN,2030,0.5602
876,Brunei Darussalam,BRN,2031,0.5602
877,Brunei Darussalam,BRN,2032,0.5602
878,Brunei Darussalam,BRN,2033,0.5602
879,Brunei Darussalam,BRN,2034,0.5602
880,Brunei Darussalam,BRN,2035,0.5602
881,Brunei Darussalam,BRN,2036,0.5602
882,Brunei Darussalam,BRN,2037,0.5602
883,Brunei Darussalam,BRN,2038,0.5602
884,Brunei Darussalam,BRN,2039,0.5602
885,Brunei Darussalam,BRN,2040,0.5602
886,Brunei Darussalam,BRN,2041,0.5602
887,Brunei Darussalam,BRN,2042,0.5602
888,Brunei Darussalam,BRN,2043,0.5602
889,Brunei Darussalam,BRN,2044,0.5602
890,Brunei Darussalam,BRN,2045,0.5602
891,Brunei Darussalam,BRN,2046,0.5602
892,Brunei Darussalam,BRN,2047,0.5602
893,Brunei Darussalam,BRN,2048,0.5602
894,Brunei Darussalam,BRN,2049,0.5602
895,Brunei Darussalam,BRN,2050,0.5602
896,Bhutan,BTN,2023,0.5602
897,Bhutan,BTN,2024,0.5602
898,Bhutan,BTN,2025,0.5602
899,Bhutan,BTN,2026,0.5602
900,Bhutan,BTN,2027,0.5602
901,Bhutan,BTN,2028,0.5602
902,Bhutan,BTN,2029,0.5602
903,Bhutan,BTN,2030,0.5602
904,Bhutan,BTN,2031,0.5602
905,Bhutan,BTN,2032,0.5602
906,Bhutan,BTN,2033,0.5602
907,Bhutan,BTN,2034,0.5602
908,Bhutan,BTN,2035,0.5602
909,Bhutan,BTN,2036,0.5602
910,Bhutan,BTN,2037,0.5602
911,Bhutan,BTN,2038,0.5602
912,Bhutan,BTN,2039,0.5602
913,Bhutan,BTN,2040,0.5602
914,Bhutan,BTN,2041,0.5602
915,Bhutan,BTN,2042,0.5602
916,Bhutan,BTN,2043,0.5602
917,Bhutan,BTN,2044,0.5602
918,Bhutan,BTN,2045,0.5602
919,Bhutan,BTN,2046,0.5602
920,Bhutan,BTN,2047,0.5602
921,Bhutan,BTN,2048,0.5602
922,Bhutan,BTN,2049,0.5602
923,Bhutan,BTN,2050,0.5602
924,Botswana,BWA,2023,0.5602
925,Botswana,BWA,2024,0.5602
926,Botswana,BWA,2025,0.5602
927,Botswana,BWA,2026,0.5602
928,Botswana,BWA,2027,0.5602
929,Botswana,BWA,2028,0.5602
930,Botswana,BWA,2029,0.5602
931,Botswana,BWA,2030,0.5602
932,Botswana,BWA,2031,0.5602
933,Botswana,BWA,2032,0.5602
934,Botswana,BWA,2033,0.5602
935,Botswana,BWA,2034,0.5602
936,Botswana,BWA,2035,0.5602
937,Botswana,BWA,2036,0.5602
938,Botswana,BWA,2037,0.5602
939,Botswana,BWA,2038,0.5602
940,Botswana,BWA,2039,0.5602
941,Botswana,BWA,2040,0.5602
942,Botswana,BWA,2041,0.5602
943,Botswana,BWA,2042,0.5602
944,Botswana,BWA,2043,0.5602
945,Botswana,BWA,2044,0.5602
946,Botswana,BWA,2045,0.5602
947,Botswana,BWA,2046,0.5602
948,Botswana,BWA,2047,0.5602
949,Botswana,BWA,2048,0.5602
950,Botswana,BWA,2049,0.5602
951,Botswana,BWA,2050,0.5602
952,Central African Republic,CAF,2023,0.5602
953,Central African Republic,CAF,2024,0.5602
954,Central African Republic,CAF,2025,0.5602
955,Central African Republic,CAF,2026,0.5602
956,Central African Republic,CAF,2027,0.5602
957,Central African Republic,CAF,2028,0.5602
958,Central African Republic,CAF,2029,0.5602
959,Central African Republic,CAF,2030,0.5602
960,Central African Republic,CAF,2031,0.5602
961,Central African Republic,CAF,2032,0.5602
962,Central African Republic,CAF,2033,0.5602
963,Central African Republic,CAF,2034,0.5602
964,Central African Republic,CAF,2035,0.5602
965,Central African Republic,CAF,2036,0.5602
966,Central African Republic,CAF,2037,0.5602
967,Central African Republic,CAF,2038,0.5602
968,Central African Republic,CAF,2039,0.5602
969,Central African Republic,CAF,2040,0.5602
970,Central African Republic,CAF,2041,0.5602
971,Central African Republic,CAF,2042,0.5602
972,Central African Republic,CAF,2043,0.5602
973,Central African Republic,CAF,2044,0.5602
974,Central African Republic,CAF,2045,0.5602
975,Central African Republic,CAF,2046,0.5602
976,Central African Republic,CAF,2047,0.5602
977,Central African Republic,CAF,2048,0.5602
978,Central African Republic,CAF,2049,0.5602
979,Central African Republic,CAF,2050,0.5602
980,Canada,CAN,2023,0.5602
981,Canada,CAN,2024,0.5602
982,Canada,CAN,2025,0.5602
983,Canada,CAN,2026,0.5602
984,Canada,CAN,2027,0.5602
985,Canada,CAN,2028,0.5602
986,Canada,CAN,2029,0.5602
987,Canada,CAN,2030,0.5602
988,Canada,CAN,2031,0.5602
989,Canada,CAN,2032,0.5602
990,Canada,CAN,2033,0.5602
991,Canada,CAN,2034,0.5602
992,Canada,CAN,2035,0.5602
993,Canada,CAN,2036,0.5602
994,Canada,CAN,2037,0.5602
995,Canada,CAN,2038,0.5602
996,Canada,CAN,2039,0.5602
997,Canada,CAN,2040,0.5602
998,Canada,CAN,2041,0.5602
999,Canada,CAN,2042,0.5602
1000,Canada,CAN,2043,0.5602
1001,Canada,CAN,2044,0.5602
1002,Canada,CAN,2045,0.5602
1003,Canada,CAN,2046,0.5602
1004,Canada,CAN,2047,0.5602
1005,Canada,CAN,2048,0.5602
1006,Canada,CAN,2049,0.5602
1007,Canada,CAN,2050,0.5602
1008,Central Europe and the Baltics,CEB,2023,0.5602
1009,Central Europe and the Baltics,CEB,2024,0.5602
1010,Central Europe and the Baltics,CEB,2025,0.5602
1011,Central Europe and the Baltics,CEB,2026,0.5602
1012,Central Europe and the Baltics,CEB,2027,0.5602
1013,Central Europe and the Baltics,CEB,2028,0.5602
1014,Central Europe and the Baltics,CEB,2029,0.5602
1015,Central Europe and the Baltics,CEB,2030,0.5602
1016,Central Europe and the Baltics,CEB,2031,0.5602
1017,Central Europe and the Baltics,CEB,2032,0.5602
1018,Central Europe and the Baltics,CEB,2033,0.5602
1019,Central Europe and the Baltics,CEB,2034,0.5602
1020,Central Europe and the Baltics,CEB,2035,0.5602
1021,Central Europe and the Baltics,CEB,2036,0.5602
1022,Central Europe and the Baltics,CEB,2037,0.5602
1023,Central Europe and the Baltics,CEB,2038,0.5602
1024,Central Europe and the Baltics,CEB,2039,0.5602
1025,Central Europe and the Baltics,CEB,2040,0.5602
1026,Central Europe and the Baltics,CEB,2041,0.5602
1027,Central Europe and the Baltics,CEB,2042,0.5602
1028,Central Europe and the Baltics,CEB,2043,0.5602
1029,Central Europe and the Baltics,CEB,2044,0.5602
1030,Central Europe and the Baltics,CEB,2045,0.5602
1031,Central Europe and the Baltics,CEB,2046,0.5602
1032,Central Europe and the Baltics,CEB,2047,0.5602
1033,Central Europe and the Baltics,CEB,2048,0.5602
1034,Central Europe and the Baltics,CEB,2049,0.5602
1035,Central Europe and the Baltics,CEB,2050,0.5602
1036,Switzerland,CHE,2023,0.5602
1037,Switzerland,CHE,2024,0.5602
1038,Switzerland,CHE,2025,0.5602
1039,Switzerland,CHE,2026,0.5602
1040,Switzerland,CHE,2027,0.5602
1041,Switzerland,CHE,2028,0.5602
1042,Switzerland,CHE,2029,0.5602
1043,Switzerland,CHE,2030,0.5602
1044,Switzerland,CHE,2031,0.5602
1045,Switzerland,CHE,2032,0.5602
1046,Switzerland,CHE,2033,0.5602
1047,Switzerland,CHE,2034,0.5602
1048,Switzerland,CHE,2035,0.5602
1049,Switzerland,CHE,2036,0.5602
1050,Switzerland,CHE,2037,0.5602
1051,Switzerland,CHE,2038,0.5602
1052,Switzerland,CHE,2039,0.5602
1053,Switzerland,CHE,2040,0.5602
1054,Switzerland,CHE,2041,0.5602
1055,Switzerland,CHE,2042,0.5602
1056,Switzerland,CHE,2043,0.5602
1057,Switzerland,CHE,2044,0.5602
1058,Switzerland,CHE,2045,0.5602
1059,Switzerland,CHE,2046,0.5602
1060,Switzerland,CHE,2047,0.5602
1061,Switzerland,CHE,2048,0.5602
1062,Switzerland,CHE,2049,0.5602
1063,Switzerland,CHE,2050,0.5602
1064,Channel Islands,CHI,2023,0.5602
1065,Channel Islands,CHI,2024,0.5602
1066,Channel Islands,CHI,2025,0.5602
1067,Channel Islands,CHI,2026,0.5602
1068,Channel Islands,CHI,2027,0.5602
1069,Channel Islands,CHI,2028,0.5602
1070,Channel Islands,CHI,2029,0.5602
1071,Channel Islands,CHI,2030,0.5602
1072,Channel Islands,CHI,2031,0.5602
1073,Channel Islands,CHI,2032,0.5602
1074,Channel Islands,CHI,2033,0.5602
1075,Channel Islands,CHI,2034,0.5602
1076,Channel Islands,CHI,2035,0.5602
1077,Channel Islands,CHI,2036,0.5602
1078,Channel Islands,CHI,2037,0.5602
1079,Channel Islands,CHI,2038,0.5602
1080,Channel Islands,CHI,2039,0.5602
1081,Channel Islands,CHI,2040,0.5602
1082,Channel Islands,CHI,2041,0.5602
1083,Channel Islands,CHI,2042,0.5602
1084,Channel Islands,CHI,2043,0.5602
1085,Channel Islands,CHI,2044,0.5602
1086,Channel Islands,CHI,2045,0.5602
1087,Channel Islands,CHI,2046,0.5602
1088,Channel Islands,CHI,2047,0.5602
1089,Channel Islands,CHI,2048,0.5602
1090,Channel Islands,CHI,2049,0.5602
1091,Channel Islands,CHI,2050,0.5602
1092,Chile,CHL,2023,0.5602
1093,Chile,CHL,2024,0.5602
1094,Chile,CHL,2025,0.5602
1095,Chile,CHL,2026,0.5602
1096,Chile,CHL,2027,0.5602
1097,Chile,CHL,2028,0.5602
1098,Chile,CHL,2029,0.5602
1099,Chile,CHL,2030,0.5602
1100,Chile,CHL,2031,0.5602
1101,Chile,CHL,2032,0.5602
1102,Chile,CHL,2033,0.5602
1103,Chile,CHL,2034,0.5602
1104,Chile,CHL,2035,0.5602
1105,Chile,CHL,2036,0.5602
1106,Chile,CHL,2037,0.5602
1107,Chile,CHL,2038,0.5602
1108,Chile,CHL,2039,0.5602
1109,Chile,CHL,2040,0.5602
1110,Chile,CHL,2041,0.5602
1111,Chile,CHL,2042,0.5602
1112,Chile,CHL,2043,0.5602
1113,Chile,CHL,2044,0.5602
1114,Chile,CHL,2045,0.5602
1115,Chile,CHL,2046,0.5602
1116,Chile,CHL,2047,0.5602
1117,Chile,CHL,2048,0.5602
1118,Chile,CHL,2049,0.5602
1119,Chile,CHL,2050,0.5602
1120,China,CHN,2023,0.5602
1121,China,CHN,2024,0.5602
1122,China,CHN,2025,0.5602
1123,China,CHN,2026,0.5602
1124,China,CHN,2027,0.5602
1125,China,CHN,2028,0.5602
1126,China,CHN,2029,0.5602
1127,China,CHN,2030,0.5602
1128,China,CHN,2031,0.5602
1129,China,CHN,2032,0.5602
1130,China,CHN,2033,0.5602
1131,China,CHN,2034,0.5602
1132,China,CHN,2035,0.5602
1133,China,CHN,2036,0.5602
1134,China,CHN,2037,0.5602
1135,China,CHN,2038,0.5602
1136,China,CHN,2039,0.5602
1137,China,CHN,2040,0.5602
1138,China,CHN,2041,0.5602
1139,China,CHN,2042,0.5602
1140,China,CHN,2043,0.5602
1141,China,CHN,2044,0.5602
1142,China,CHN,2045,0.5602
1143,China,CHN,2046,0.5602
1144,China,CHN,2047,0.5602
1145,China,CHN,2048,0.5602
1146,China,CHN,2049,0.5602
1147,China,CHN,2050,0.5602
1148,Cote d'Ivoire,CIV,2023,0.5602
1149,Cote d'Ivoire,CIV,2024,0.5602
1150,Cote d'Ivoire,CIV,2025,0.5602
1151,Cote d'Ivoire,CIV,2026,0.5602
1152,Cote d'Ivoire,CIV,2027,0.5602
1153,Cote d'Ivoire,CIV,2028,0.5602
1154,Cote d'Ivoire,CIV,2029,0.5602
1155,Cote d'Ivoire,CIV,2030,0.5602
1156,Cote d'Ivoire,CIV,2031,0.5602
1157,Cote d'Ivoire,CIV,2032,0.5602
1158,Cote d'Ivoire,CIV,2033,0.5602
1159,Cote d'Ivoire,CIV,2034,0.5602
1160,Cote d'Ivoire,CIV,2035,0.5602
1161,Cote d'Ivoire,CIV,2036,0.5602
1162,Cote d'Ivoire,CIV,2037,0.5602
1163,Cote d'Ivoire,CIV,2038,0.5602
1164,Cote d'Ivoire,CIV,2039,0.5602
1165,Cote d'Ivoire,CIV,2040,0.5602
1166,Cote d'Ivoire,CIV,2041,0.5602
1167,Cote d'Ivoire,CIV,2042,0.5602
1168,Cote d'Ivoire,CIV,2043,0.5602
1169,Cote d'Ivoire,CIV,2044,0.5602
1170,Cote d'Ivoire,CIV,2045,0.5602
1171,Cote d'Ivoire,CIV,2046,0.5602
1172,Cote d'Ivoire,CIV,2047,0.5602
1173,Cote d'Ivoire,CIV,2048,0.5602
1174,Cote d'Ivoire,CIV,2049,0.5602
1175,Cote d'Ivoire,CIV,2050,0.5602
1176,Cameroon,CMR,2023,0.5602
1177,Cameroon,CMR,2024,0.5602
1178,Cameroon,CMR,2025,0.5602
1179,Cameroon,CMR,2026,0.5602
1180,Cameroon,CMR,2027,0.5602
1181,Cameroon,CMR,2028,0.5602
1182,Cameroon,CMR,2029,0.5602
1183,Cameroon,CMR,2030,0.5602
1184,Cameroon,CMR,2031,0.5602
1185,Cameroon,CMR,2032,0.5602
1186,Cameroon,CMR,2033,0.5602
1187,Cameroon,CMR,2034,0.5602
1188,Cameroon,CMR,2035,0.5602
1189,Cameroon,CMR,2036,0.5602
1190,Cameroon,CMR,2037,0.5602
1191,Cameroon,CMR,2038,0.5602
1192,Cameroon,CMR,2039,0.5602
1193,Cameroon,CMR,2040,0.5602
1194,Cameroon,CMR,2041,0.5602
1195,Cameroon,CMR,2042,0.5602
1196,Cameroon,CMR,2043,0.5602
1197,Cameroon,CMR,2044,0.5602
1198,Cameroon,CMR,2045,0.5602
1199,Cameroon,CMR,2046,0.5602
1200,Cameroon,CMR,2047,0.5602
1201,Cameroon,CMR,2048,0.5602
1202,Cameroon,CMR,2049,0.5602
1203,Cameroon,CMR,2050,0.5602
1204,"Congo, Dem. Rep.",COD,2023,0.5602
1205,"Congo, Dem. Rep.",COD,2024,0.5602
1206,"Congo, Dem. Rep.",COD,2025,0.5602
1207,"Congo, Dem. Rep.",COD,2026,0.5602
1208,"Congo, Dem. Rep.",COD,2027,0.5602
1209,"Congo, Dem. Rep.",COD,2028,0.5602
1210,"Congo, Dem. Rep.",COD,2029,0.5602
1211,"Congo, Dem. Rep.",COD,2030,0.5602
1212,"Congo, Dem. Rep.",COD,2031,0.5602
1213,"Congo, Dem. Rep.",COD,2032,0.5602
1214,"Congo, Dem. Rep.",COD,2033,0.5602
1215,"Congo, Dem. Rep.",COD,2034,0.5602
1216,"Congo, Dem. Rep.",COD,2035,0.5602
1217,"Congo, Dem. Rep.",COD,2036,0.5602
1218,"Congo, Dem. Rep.",COD,2037,0.5602
1219,"Congo, Dem. Rep.",COD,2038,0.5602
1220,"Congo, Dem. Rep.",COD,2039,0.5602
1221,"Congo, Dem. Rep.",COD,2040,0.5602
1222,"Congo, Dem. Rep.",COD,2041,0.5602
1223,"Congo, Dem. Rep.",COD,2042,0.5602
1224,"Congo, Dem. Rep.",COD,2043,0.5602
1225,"Congo, Dem. Rep.",COD,2044,0.5602
1226,"Congo, Dem. Rep.",COD,2045,0.5602
1227,"Congo, Dem. Rep.",COD,2046,0.5602
1228,"Congo, Dem. Rep.",COD,2047,0.5602
1229,"Congo, Dem. Rep.",COD,2048,0.5602
1230,"Congo, Dem. Rep.",COD,2049,0.5602
1231,"Congo, Dem. Rep.",COD,2050,0.5602
1232,"Congo, Rep.",COG,2023,0.5602
1233,"Congo, Rep.",COG,2024,0.5602
1234,"Congo, Rep.",COG,2025,0.5602
1235,"Congo, Rep.",COG,2026,0.5602
1236,"Congo, Rep.",COG,2027,0.5602
1237,"Congo, Rep.",COG,2028,0.5602
1238,"Congo, Rep.",COG,2029,0.5602
1239,"Congo, Rep.",COG,2030,0.5602
1240,"Congo, Rep.",COG,2031,0.5602
1241,"Congo, Rep.",COG,2032,0.5602
1242,"Congo, Rep.",COG,2033,0.5602
1243,"Congo, Rep.",COG,2034,0.5602
1244,"Congo, Rep.",COG,2035,0.5602
1245,"Congo, Rep.",COG,2036,0.5602
1246,"Congo, Rep.",COG,2037,0.5602
1247,"Congo, Rep.",COG,2038,0.5602
1248,"Congo, Rep.",COG,2039,0.5602
1249,"Congo, Rep.",COG,2040,0.5602
1250,"Congo, Rep.",COG,2041,0.5602
1251,"Congo, Rep.",COG,2042,0.5602
1252,"Congo, Rep.",COG,2043,0.5602
1253,"Congo, Rep.",COG,2044,0.5602
1254,"Congo, Rep.",COG,2045,0.5602
1255,"Congo, Rep.",COG,2046,0.5602
1256,"Congo, Rep.",COG,2047,0.5602
1257,"Congo, Rep.",COG,2048,0.5602
1258,"Congo, Rep.",COG,2049,0.5602
1259,"Congo, Rep.",COG,2050,0.5602
1260,Colombia,COL,2023,0.5602
1261,Colombia,COL,2024,0.5602
1262,Colombia,COL,2025,0.5602
1263,Colombia,COL,2026,0.5602
1264,Colombia,COL,2027,0.5602
1265,Colombia,COL,2028,0.5602
1266,Colombia,COL,2029,0.5602
1267,Colombia,COL,2030,0.5602
1268,Colombia,COL,2031,0.5602
1269,Colombia,COL,2032,0.5602
1270,Colombia,COL,2033,0.5602
1271,Colombia,COL,2034,0.5602
1272,Colombia,COL,2035,0.5602
1273,Colombia,COL,2036,0.5602
1274,Colombia,COL,2037,0.5602
1275,Colombia,COL,2038,0.5602
1276,Colombia,COL,2039,0.5602
1277,Colombia,COL,2040,0.5602
1278,Colombia,COL,2041,0.5602
1279,Colombia,COL,2042,0.5602
1280,Colombia,COL,2043,0.5602
1281,Colombia,COL,2044,0.5602
1282,Colombia,COL,2045,0.5602
1283,Colombia,COL,2046,0.5602
1284,Colombia,COL,2047,0.5602
1285,Colombia,COL,2048,0.5602
1286,Colombia,COL,2049,0.5602
1287,Colombia,COL,2050,0.5602
1288,Comoros,COM,2023,0.5602
1289,Comoros,COM,2024,0.5602
1290,Comoros,COM,2025,0.5602
1291,Comoros,COM,2026,0.5602
1292,Comoros,COM,2027,0.5602
1293,Comoros,COM,2028,0.5602
1294,Comoros,COM,2029,0.5602
1295,Comoros,COM,2030,0.5602
1296,Comoros,COM,2031,0.5602
1297,Comoros,COM,2032,0.5602
1298,Comoros,COM,2033,0.5602
1299,Comoros,COM,2034,0.5602
1300,Comoros,COM,2035,0.5602
1301,Comoros,COM,2036,0.5602
1302,Comoros,COM,2037,0.5602
1303,Comoros,COM,2038,0.5602
1304,Comoros,COM,2039,0.5602
1305,Comoros,COM,2040,0.5602
1306,Comoros,COM,2041,0.5602
1307,Comoros,COM,2042,0.5602
1308,Comoros,COM,2043,0.5602
1309,Comoros,COM,2044,0.5602
1310,Comoros,COM,2045,0.5602
1311,Comoros,COM,2046,0.5602
1312,Comoros,COM,2047,0.5602
1313,Comoros,COM,2048,0.5602
1314,Comoros,COM,2049,0.5602
1315,Comoros,COM,2050,0.5602
1316,Cabo Verde,CPV,2023,0.5602
1317,Cabo Verde,CPV,2024,0.5602
1318,Cabo Verde,CPV,2025,0.5602
1319,Cabo Verde,CPV,2026,0.5602
1320,Cabo Verde,CPV,2027,0.5602
1321,Cabo Verde,CPV,2028,0.5602
1322,Cabo Verde,CPV,2029,0.5602
1323,Cabo Verde,CPV,2030,0.5602
1324,Cabo Verde,CPV,2031,0.5602
1325,Cabo Verde,CPV,2032,0.5602
1326,Cabo Verde,CPV,2033,0.5602
1327,Cabo Verde,CPV,2034,0.5602
1328,Cabo Verde,CPV,2035,0.5602
1329,Cabo Verde,CPV,2036,0.5602
1330,Cabo Verde,CPV,2037,0.5602
1331,Cabo Verde,CPV,2038,0.5602
1332,Cabo Verde,CPV,2039,0.5602
1333,Cabo Verde,CPV,2040,0.5602
1334,Cabo Verde,CPV,2041,0.5602
1335,Cabo Verde,CPV,2042,0.5602
1336,Cabo Verde,CPV,2043,0.5602
