Year,iso_code3,pij_lndu_forests_primary_to_forests_primary
2031,GHA,0.9999821894494486
2032,GHA,0.9999821894494486
2033,GHA,0.9999821894494486
2034,GHA,0.9999821894494486
2035,GHA,0.9999821894494486
2036,GHA,0.9999821894494486
2037,GHA,0.9999821894494486
2038,GHA,0.9999821894494486
2039,GHA,0.9999821894494486
2040,GHA,0.9999821894494486
2041,GHA,0.9999821894494486
2042,GHA,0.9999821894494486
2043,GHA,0.9999821894494486
2044,GHA,0.9999821894494486
2045,GHA,0.9999821894494486
2046,GHA,0.9999821894494486
2047,GHA,0.9999821894494486
2048,GHA,0.9999821894494486
2049,GHA,0.9999821894494486
2050,GHA,0.9999821894494486
2019,GIN,0.995698944703366
2020,GIN,0.9963026653114964
2021,GIN,0.9963026653114964
2022,GIN,0.9963026653114964
2023,GIN,0.9963026653114964
2024,GIN,0.9963026653114964
2025,GIN,0.9963026653114964
2026,GIN,0.9963026653114964
2027,GIN,0.9963026653114964
2028,GIN,0.9963026653114964
2029,GIN,0.9963026653114964
2030,GIN,0.9963026653114964
2031,GIN,0.9963026653114964
2032,GIN,0.9963026653114964
2033,GIN,0.9963026653114964
2034,GIN,0.9963026653114964
2035,GIN,0.9963026653114964
2036,GIN,0.9963026653114964
2037,GIN,0.9963026653114964
2038,GIN,0.9963026653114964
2039,GIN,0.9963026653114964
2040,GIN,0.9963026653114964
2041,GIN,0.9963026653114964
2042,GIN,0.9963026653114964
2043,GIN,0.9963026653114964
2044,GIN,0.9963026653114964
2045,GIN,0.9963026653114964
2046,GIN,0.9963026653114964
2047,GIN,0.9963026653114964
2048,GIN,0.9963026653114964
2049,GIN,0.9963026653114964
2050,GIN,0.9963026653114964
2019,GMB,0.9900033377490088
2020,GMB,0.992601279768197
2021,GMB,0.992601279768197
2022,GMB,0.992601279768197
2023,GMB,0.992601279768197
2024,GMB,0.992601279768197
2025,GMB,0.992601279768197
2026,GMB,0.992601279768197
2027,GMB,0.992601279768197
2028,GMB,0.992601279768197
2029,GMB,0.992601279768197
2030,GMB,0.992601279768197
2031,GMB,0.992601279768197
2032,GMB,0.992601279768197
2033,GMB,0.992601279768197
2034,GMB,0.992601279768197
2035,GMB,0.992601279768197
2036,GMB,0.992601279768197
2037,GMB,0.992601279768197
2038,GMB,0.992601279768197
2039,GMB,0.992601279768197
2040,GMB,0.992601279768197
2041,GMB,0.992601279768197
2042,GMB,0.992601279768197
2043,GMB,0.992601279768197
2044,GMB,0.992601279768197
2045,GMB,0.992601279768197
2046,GMB,0.992601279768197
2047,GMB,0.992601279768197
2048,GMB,0.992601279768197
2049,GMB,0.992601279768197
2050,GMB,0.992601279768197
2019,GNB,0.9900030141375782
2020,GNB,0.99549743253988
2021,GNB,0.99549743253988
2022,GNB,0.99549743253988
2023,GNB,0.99549743253988
2024,GNB,0.99549743253988
2025,GNB,0.99549743253988
2026,GNB,0.99549743253988
2027,GNB,0.99549743253988
2028,GNB,0.99549743253988
2029,GNB,0.99549743253988
2030,GNB,0.99549743253988
2031,GNB,0.99549743253988
2032,GNB,0.99549743253988
2033,GNB,0.99549743253988
2034,GNB,0.99549743253988
2035,GNB,0.99549743253988
2036,GNB,0.99549743253988
2037,GNB,0.99549743253988
2038,GNB,0.99549743253988
2039,GNB,0.99549743253988
2040,GNB,0.99549743253988
2041,GNB,0.99549743253988
2042,GNB,0.99549743253988
2043,GNB,0.99549743253988
2044,GNB,0.99549743253988
2045,GNB,0.99549743253988
2046,GNB,0.99549743253988
2047,GNB,0.99549743253988
2048,GNB,0.99549743253988
2049,GNB,0.99549743253988
2050,GNB,0.99549743253988
2019,GNQ,0.9980557980968529
2020,GNQ,0.997197099261698
2021,GNQ,0.997197099261698
2022,GNQ,0.997197099261698
2023,GNQ,0.997197099261698
2024,GNQ,0.997197099261698
2025,GNQ,0.997197099261698
2026,GNQ,0.997197099261698
2027,GNQ,0.997197099261698
2028,GNQ,0.997197099261698
2029,GNQ,0.997197099261698
2030,GNQ,0.997197099261698
2031,GNQ,0.997197099261698
2032,GNQ,0.997197099261698
2033,GNQ,0.997197099261698
2034,GNQ,0.997197099261698
2035,GNQ,0.997197099261698
2036,GNQ,0.997197099261698
2037,GNQ,0.997197099261698
2038,GNQ,0.997197099261698
2039,GNQ,0.997197099261698
2040,GNQ,0.997197099261698
2041,GNQ,0.997197099261698
2042,GNQ,0.997197099261698
2043,GNQ,0.997197099261698
2044,GNQ,0.997197099261698
2045,GNQ,0.997197099261698
2046,GNQ,0.997197099261698
2047,GNQ,0.997197099261698
2048,GNQ,0.997197099261698
2049,GNQ,0.997197099261698
2050,GNQ,0.997197099261698
2019,GRC,0.99018213123553
2020,GRC,0.992233782744354
2021,GRC,0.992233782744354
2022,GRC,0.992233782744354
2023,GRC,0.992233782744354
2024,GRC,0.992233782744354
2025,GRC,0.992233782744354
2026,GRC,0.992233782744354
2027,GRC,0.992233782744354
2028,GRC,0.992233782744354
2029,GRC,0.992233782744354
2030,GRC,0.992233782744354
2031,GRC,0.992233782744354
2032,GRC,0.992233782744354
2033,GRC,0.992233782744354
2034,GRC,0.992233782744354
2035,GRC,0.992233782744354
2036,GRC,0.992233782744354
2037,GRC,0.992233782744354
2038,GRC,0.992233782744354
2039,GRC,0.992233782744354
2040,GRC,0.992233782744354
2041,GRC,0.992233782744354
2042,GRC,0.992233782744354
2043,GRC,0.992233782744354
2044,GRC,0.992233782744354
2045,GRC,0.992233782744354
2046,GRC,0.992233782744354
2047,GRC,0.992233782744354
2048,GRC,0.992233782744354
2049,GRC,0.992233782744354
2050,GRC,0.992233782744354
2019,GRL,0.5090199699115171
2020,GRL,0.5090191514491448
2021,GRL,0.5090191514491448
2022,GRL,0.5090191514491448
2023,GRL,0.5090191514491448
2024,GRL,0.5090191514491448
2025,GRL,0.5090191514491448
2026,GRL,0.5090191514491448
2027,GRL,0.5090191514491448
2028,GRL,0.5090191514491448
2029,GRL,0.5090191514491448
2030,GRL,0.5090191514491448
2031,GRL,0.5090191514491448
2032,GRL,0.5090191514491448
2033,GRL,0.5090191514491448
2034,GRL,0.5090191514491448
2035,GRL,0.5090191514491448
2036,GRL,0.5090191514491448
2037,GRL,0.5090191514491448
2038,GRL,0.5090191514491448
2039,GRL,0.5090191514491448
2040,GRL,0.5090191514491448
2041,GRL,0.5090191514491448
2042,GRL,0.5090191514491448
2043,GRL,0.5090191514491448
2044,GRL,0.5090191514491448
2045,GRL,0.5090191514491448
2046,GRL,0.5090191514491448
2047,GRL,0.5090191514491448
2048,GRL,0.5090191514491448
2049,GRL,0.5090191514491448
2050,GRL,0.5090191514491448
2019,GTM,0.9903026033674308
2020,GTM,0.9938571154298268
2021,GTM,0.9938571154298268
2022,GTM,0.9938571154298268
2023,GTM,0.9938571154298268
2024,GTM,0.9938571154298268
2025,GTM,0.9938571154298268
2026,GTM,0.9938571154298268
2027,GTM,0.9938571154298268
2028,GTM,0.9938571154298268
2029,GTM,0.9938571154298268
2030,GTM,0.9938571154298268
2031,GTM,0.9938571154298268
2032,GTM,0.9938571154298268
2033,GTM,0.9938571154298268
2034,GTM,0.9938571154298268
2035,GTM,0.9938571154298268
2036,GTM,0.9938571154298268
2037,GTM,0.9938571154298268
2038,GTM,0.9938571154298268
2039,GTM,0.9938571154298268
2040,GTM,0.9938571154298268
2041,GTM,0.9938571154298268
2042,GTM,0.9938571154298268
2043,GTM,0.9938571154298268
2044,GTM,0.9938571154298268
2045,GTM,0.9938571154298268
2046,GTM,0.9938571154298268
2047,GTM,0.9938571154298268
2048,GTM,0.9938571154298268
2049,GTM,0.9938571154298268
2050,GTM,0.9938571154298268
2019,GUY,0.9994359839970116
2020,GUY,0.999204758947562
2021,GUY,0.999204758947562
2022,GUY,0.999204758947562
2023,GUY,0.999204758947562
2024,GUY,0.999204758947562
2025,GUY,0.999204758947562
2026,GUY,0.999204758947562
2027,GUY,0.999204758947562
2028,GUY,0.999204758947562
2029,GUY,0.999204758947562
2030,GUY,0.999204758947562
2031,GUY,0.999204758947562
2032,GUY,0.999204758947562
2033,GUY,0.999204758947562
2034,GUY,0.999204758947562
2035,GUY,0.999204758947562
2036,GUY,0.999204758947562
2037,GUY,0.999204758947562
2038,GUY,0.999204758947562
2039,GUY,0.999204758947562
2040,GUY,0.999204758947562
2041,GUY,0.999204758947562
2042,GUY,0.999204758947562
2043,GUY,0.999204758947562
2044,GUY,0.999204758947562
2045,GUY,0.999204758947562
2046,GUY,0.999204758947562
2047,GUY,0.999204758947562
2048,GUY,0.999204758947562
2049,GUY,0.999204758947562
2050,GUY,0.999204758947562
2019,HKG,0.5090199640006438
2020,HKG,0.5090191241053124
2021,HKG,0.5090191241053124
2022,HKG,0.5090191241053124
2023,HKG,0.5090191241053124
2024,HKG,0.5090191241053124
2025,HKG,0.5090191241053124
2026,HKG,0.5090191241053124
2027,HKG,0.5090191241053124
2028,HKG,0.5090191241053124
2029,HKG,0.5090191241053124
2030,HKG,0.5090191241053124
2031,HKG,0.5090191241053124
2032,HKG,0.5090191241053124
2033,HKG,0.5090191241053124
2034,HKG,0.5090191241053124
2035,HKG,0.5090191241053124
2036,HKG,0.5090191241053124
2037,HKG,0.5090191241053124
2038,HKG,0.5090191241053124
2039,HKG,0.5090191241053124
2040,HKG,0.5090191241053124
2041,HKG,0.5090191241053124
2042,HKG,0.5090191241053124
2043,HKG,0.5090191241053124
2044,HKG,0.5090191241053124
2045,HKG,0.5090191241053124
2046,HKG,0.5090191241053124
2047,HKG,0.5090191241053124
2048,HKG,0.5090191241053124
2049,HKG,0.5090191241053124
2050,HKG,0.5090191241053124
2019,HND,0.9966233854118064
2020,HND,0.996722680596854
2021,HND,0.996722680596854
2022,HND,0.996722680596854
2023,HND,0.996722680596854
2024,HND,0.996722680596854
2025,HND,0.996722680596854
2026,HND,0.996722680596854
2027,HND,0.996722680596854
2028,HND,0.996722680596854
2029,HND,0.996722680596854
2030,HND,0.996722680596854
2031,HND,0.996722680596854
2032,HND,0.996722680596854
2033,HND,0.996722680596854
2034,HND,0.996722680596854
2035,HND,0.996722680596854
2036,HND,0.996722680596854
2037,HND,0.996722680596854
2038,HND,0.996722680596854
2039,HND,0.996722680596854
2040,HND,0.996722680596854
2041,HND,0.996722680596854
2042,HND,0.996722680596854
2043,HND,0.996722680596854
2044,HND,0.996722680596854
2045,HND,0.996722680596854
2046,HND,0.996722680596854
2047,HND,0.996722680596854
2048,HND,0.996722680596854
2049,HND,0.996722680596854
2050,HND,0.996722680596854
2019,HRV,0.990000547172464
2020,HRV,0.9900001402872028
2021,HRV,0.9900001402872028
2022,HRV,0.9900001402872028
2023,HRV,0.9900001402872028
2024,HRV,0.9900001402872028
2025,HRV,0.9900001402872028
2026,HRV,0.9900001402872028
2027,HRV,0.9900001402872028
2028,HRV,0.9900001402872028
2029,HRV,0.9900001402872028
2030,HRV,0.9900001402872028
2031,HRV,0.9900001402872028
2032,HRV,0.9900001402872028
2033,HRV,0.9900001402872028
2034,HRV,0.9900001402872028
2035,HRV,0.9900001402872028
2036,HRV,0.9900001402872028
2037,HRV,0.9900001402872028
2038,HRV,0.9900001402872028
2039,HRV,0.9900001402872028
2040,HRV,0.9900001402872028
2041,HRV,0.9900001402872028
2042,HRV,0.9900001402872028
2043,HRV,0.9900001402872028
2044,HRV,0.9900001402872028
2045,HRV,0.9900001402872028
2046,HRV,0.9900001402872028
2047,HRV,0.9900001402872028
2048,HRV,0.9900001402872028
2049,HRV,0.9900001402872028
2050,HRV,0.9900001402872028
2019,HTI,0.5090203884781581
2020,HTI,0.5071170624932276
2021,HTI,0.5071170624932276
2022,HTI,0.5071170624932276
2023,HTI,0.5071170624932276
2024,HTI,0.5071170624932276
2025,HTI,0.5071170624932276
2026,HTI,0.5071170624932276
2027,HTI,0.5071170624932276
2028,HTI,0.5071170624932276
2029,HTI,0.5071170624932276
2030,HTI,0.5071170624932276
2031,HTI,0.5071170624932276
2032,HTI,0.5071170624932276
2033,HTI,0.5071170624932276
2034,HTI,0.5071170624932276
2035,HTI,0.5071170624932276
2036,HTI,0.5071170624932276
2037,HTI,0.5071170624932276
2038,HTI,0.5071170624932276
2039,HTI,0.5071170624932276
2040,HTI,0.5071170624932276
2041,HTI,0.5071170624932276
2042,HTI,0.5071170624932276
2043,HTI,0.5071170624932276
2044,HTI,0.5071170624932276
2045,HTI,0.5071170624932276
2046,HTI,0.5071170624932276
2047,HTI,0.5071170624932276
2048,HTI,0.5071170624932276
2049,HTI,0.5071170624932276
2050,HTI,0.5071170624932276
2019,HUN,0.9984200789131664
2020,HUN,0.996617928914548
2021,HUN,0.996617928914548
2022,HUN,0.996617928914548
2023,HUN,0.996617928914548
2024,HUN,0.996617928914548
2025,HUN,0.996617928914548
2026,HUN,0.996617928914548
2027,HUN,0.996617928914548
2028,HUN,0.996617928914548
2029,HUN,0.996617928914548
2030,HUN,0.996617928914548
2031,HUN,0.996617928914548
2032,HUN,0.996617928914548
2033,HUN,0.996617928914548
2034,HUN,0.996617928914548
2035,HUN,0.996617928914548
2036,HUN,0.996617928914548
2037,HUN,0.996617928914548
2038,HUN,0.996617928914548
2039,HUN,0.996617928914548
2040,HUN,0.996617928914548
2041,HUN,0.996617928914548
2042,HUN,0.996617928914548
2043,HUN,0.996617928914548
2044,HUN,0.996617928914548
2045,HUN,0.996617928914548
2046,HUN,0.996617928914548
2047,HUN,0.996617928914548
2048,HUN,0.996617928914548
2049,HUN,0.996617928914548
2050,HUN,0.996617928914548
2019,IDN,0.9939709287059432
2020,IDN,0.9908551124667148
2021,IDN,0.9908551124667148
2022,IDN,0.9908551124667148
2023,IDN,0.9908551124667148
2024,IDN,0.9908551124667148
2025,IDN,0.9908551124667148
2026,IDN,0.9908551124667148
2027,IDN,0.9908551124667148
2028,IDN,0.9908551124667148
2029,IDN,0.9908551124667148
2030,IDN,0.9908551124667148
2031,IDN,0.9908551124667148
2032,IDN,0.9908551124667148
2033,IDN,0.9908551124667148
2034,IDN,0.9908551124667148
2035,IDN,0.9908551124667148
2036,IDN,0.9908551124667148
2037,IDN,0.9908551124667148
2038,IDN,0.9908551124667148
2039,IDN,0.9908551124667148
2040,IDN,0.9908551124667148
2041,IDN,0.9908551124667148
2042,IDN,0.9908551124667148
2043,IDN,0.9908551124667148
2044,IDN,0.9908551124667148
2045,IDN,0.9908551124667148
2046,IDN,0.9908551124667148
2047,IDN,0.9908551124667148
2048,IDN,0.9908551124667148
2049,IDN,0.9908551124667148
2050,IDN,0.9908551124667148
2019,IND,0.9994856268729206
2020,IND,0.9994856268729206
2021,IND,0.9994856268729206
2022,IND,0.9994856268729206
2023,IND,0.9994856268729206
2024,IND,0.9994856268729206
2025,IND,0.9994856268729206
2026,IND,0.9994856268729206
2027,IND,0.9994856268729206
2028,IND,0.9994856268729206
2029,IND,0.9994856268729206
2030,IND,0.9994856268729206
2031,IND,0.9994856268729206
2032,IND,0.9994856268729206
2033,IND,0.9994856268729206
2034,IND,0.9994856268729206
2035,IND,0.9994856268729206
2036,IND,0.9994856268729206
2037,IND,0.9994856268729206
2038,IND,0.9994856268729206
2039,IND,0.9994856268729206
2040,IND,0.9994856268729206
2041,IND,0.9994856268729206
2042,IND,0.9994856268729206
2043,IND,0.9994856268729206
2044,IND,0.9994856268729206
2045,IND,0.9994856268729206
2046,IND,0.9994856268729206
2047,IND,0.9994856268729206
2048,IND,0.9994856268729206
2049,IND,0.9994856268729206
2050,IND,0.9994856268729206
2019,IRL,0.9946122430113644
2020,IRL,0.8997546710576332
2021,IRL,0.8997546710576332
2022,IRL,0.8997546710576332
2023,IRL,0.8997546710576332
2024,IRL,0.8997546710576332
2025,IRL,0.8997546710576332
2026,IRL,0.8997546710576332
2027,IRL,0.8997546710576332
2028,IRL,0.8997546710576332
2029,IRL,0.8997546710576332
2030,IRL,0.8997546710576332
2031,IRL,0.8997546710576332
2032,IRL,0.8997546710576332
2033,IRL,0.8997546710576332
2034,IRL,0.8997546710576332
2035,IRL,0.8997546710576332
2036,IRL,0.8997546710576332
2037,IRL,0.8997546710576332
2038,IRL,0.8997546710576332
2039,IRL,0.8997546710576332
2040,IRL,0.8997546710576332
2041,IRL,0.8997546710576332
2042,IRL,0.8997546710576332
2043,IRL,0.8997546710576332
2044,IRL,0.8997546710576332
2045,IRL,0.8997546710576332
2046,IRL,0.8997546710576332
2047,IRL,0.8997546710576332
2048,IRL,0.8997546710576332
2049,IRL,0.8997546710576332
2050,IRL,0.8997546710576332
2019,IRN,0.9900138321782368
2020,IRN,0.9972132059751612
2021,IRN,0.9972132059751612
2022,IRN,0.9972132059751612
2023,IRN,0.9972132059751612
2024,IRN,0.9972132059751612
2025,IRN,0.9972132059751612
2026,IRN,0.9972132059751612
2027,IRN,0.9972132059751612
2028,IRN,0.9972132059751612
2029,IRN,0.9972132059751612
2030,IRN,0.9972132059751612
2031,IRN,0.9972132059751612
2032,IRN,0.9972132059751612
2033,IRN,0.9972132059751612
2034,IRN,0.9972132059751612
2035,IRN,0.9972132059751612
2036,IRN,0.9972132059751612
2037,IRN,0.9972132059751612
2038,IRN,0.9972132059751612
2039,IRN,0.9972132059751612
2040,IRN,0.9972132059751612
2041,IRN,0.9972132059751612
2042,IRN,0.9972132059751612
2043,IRN,0.9972132059751612
2044,IRN,0.9972132059751612
2045,IRN,0.9972132059751612
2046,IRN,0.9972132059751612
2047,IRN,0.9972132059751612
2048,IRN,0.9972132059751612
2049,IRN,0.9972132059751612
2050,IRN,0.9972132059751612
2019,IRQ,0.9910170518779976
2020,IRQ,0.6981463438273219
2021,IRQ,0.6981463438273219
2022,IRQ,0.6981463438273219
2023,IRQ,0.6981463438273219
2024,IRQ,0.6981463438273219
2025,IRQ,0.6981463438273219
2026,IRQ,0.6981463438273219
2027,IRQ,0.6981463438273219
2028,IRQ,0.6981463438273219
2029,IRQ,0.6981463438273219
2030,IRQ,0.6981463438273219
2031,IRQ,0.6981463438273219
2032,IRQ,0.6981463438273219
2033,IRQ,0.6981463438273219
2034,IRQ,0.6981463438273219
2035,IRQ,0.6981463438273219
2036,IRQ,0.6981463438273219
2037,IRQ,0.6981463438273219
2038,IRQ,0.6981463438273219
2039,IRQ,0.6981463438273219
2040,IRQ,0.6981463438273219
2041,IRQ,0.6981463438273219
2042,IRQ,0.6981463438273219
2043,IRQ,0.6981463438273219
2044,IRQ,0.6981463438273219
2045,IRQ,0.6981463438273219
2046,IRQ,0.6981463438273219
2047,IRQ,0.6981463438273219
2048,IRQ,0.6981463438273219
2049,IRQ,0.6981463438273219
2050,IRQ,0.6981463438273219
2019,ISL,0.994435914957705
2020,ISL,0.6992124425711622
2021,ISL,0.6992124425711622
2022,ISL,0.6992124425711622
2023,ISL,0.6992124425711622
2024,ISL,0.6992124425711622
2025,ISL,0.6992124425711622
2026,ISL,0.6992124425711622
2027,ISL,0.6992124425711622
2028,ISL,0.6992124425711622
2029,ISL,0.6992124425711622
2030,ISL,0.6992124425711622
2031,ISL,0.6992124425711622
2032,ISL,0.6992124425711622
2033,ISL,0.6992124425711622
2034,ISL,0.6992124425711622
2035,ISL,0.6992124425711622
2036,ISL,0.6992124425711622
2037,ISL,0.6992124425711622
2038,ISL,0.6992124425711622
2039,ISL,0.6992124425711622
2040,ISL,0.6992124425711622
2041,ISL,0.6992124425711622
2042,ISL,0.6992124425711622
2043,ISL,0.6992124425711622
2044,ISL,0.6992124425711622
2045,ISL,0.6992124425711622
2046,ISL,0.6992124425711622
2047,ISL,0.6992124425711622
2048,ISL,0.6992124425711622
2049,ISL,0.6992124425711622
2050,ISL,0.6992124425711622
2019,ITA,1.0
2020,ITA,0.9979931407012674
2021,ITA,0.9979931407012674
2022,ITA,0.9979931407012674
2023,ITA,0.9979931407012674
2024,ITA,0.9979931407012674
2025,ITA,0.9979931407012674
2026,ITA,0.9979931407012674
2027,ITA,0.9979931407012674
2028,ITA,0.9979931407012674
2029,ITA,0.9979931407012674
2030,ITA,0.9979931407012674
2031,ITA,0.9979931407012674
2032,ITA,0.9979931407012674
2033,ITA,0.9979931407012674
2034,ITA,0.9979931407012674
2035,ITA,0.9979931407012674
2036,ITA,0.9979931407012674
2037,ITA,0.9979931407012674
2038,ITA,0.9979931407012674
2039,ITA,0.9979931407012674
2040,ITA,0.9979931407012674
2041,ITA,0.9979931407012674
2042,ITA,0.9979931407012674
2043,ITA,0.9979931407012674
2044,ITA,0.9979931407012674
2045,ITA,0.9979931407012674
2046,ITA,0.9979931407012674
2047,ITA,0.9979931407012674
2048,ITA,0.9979931407012674
2049,ITA,0.9979931407012674
2050,ITA,0.9979931407012674
2019,JAM,0.9999898766584826
2020,JAM,0.7053405525847822
2021,JAM,0.7053405525847822
2022,JAM,0.7053405525847822
2023,JAM,0.7053405525847822
2024,JAM,0.7053405525847822
2025,JAM,0.7053405525847822
2026,JAM,0.7053405525847822
2027,JAM,0.7053405525847822
2028,JAM,0.7053405525847822
2029,JAM,0.7053405525847822
2030,JAM,0.7053405525847822
2031,JAM,0.7053405525847822
2032,JAM,0.7053405525847822
2033,JAM,0.7053405525847822
2034,JAM,0.7053405525847822
2035,JAM,0.7053405525847822
2036,JAM,0.7053405525847822
2037,JAM,0.7053405525847822
2038,JAM,0.7053405525847822
2039,JAM,0.7053405525847822
2040,JAM,0.7053405525847822
2041,JAM,0.7053405525847822
2042,JAM,0.7053405525847822
2043,JAM,0.7053405525847822
2044,JAM,0.7053405525847822
2045,JAM,0.7053405525847822
2046,JAM,0.7053405525847822
2047,JAM,0.7053405525847822
2048,JAM,0.7053405525847822
2049,JAM,0.7053405525847822
2050,JAM,0.7053405525847822
2019,JOR,0.5081743487427652
2020,JOR,0.5062048663368055
2021,JOR,0.5062048663368055
2022,JOR,0.5062048663368055
2023,JOR,0.5062048663368055
2024,JOR,0.5062048663368055
2025,JOR,0.5062048663368055
2026,JOR,0.5062048663368055
2027,JOR,0.5062048663368055
2028,JOR,0.5062048663368055
2029,JOR,0.5062048663368055
2030,JOR,0.5062048663368055
2031,JOR,0.5062048663368055
2032,JOR,0.5062048663368055
2033,JOR,0.5062048663368055
2034,JOR,0.5062048663368055
2035,JOR,0.5062048663368055
2036,JOR,0.5062048663368055
2037,JOR,0.5062048663368055
2038,JOR,0.5062048663368055
2039,JOR,0.5062048663368055
2040,JOR,0.5062048663368055
2041,JOR,0.5062048663368055
2042,JOR,0.5062048663368055
2043,JOR,0.5062048663368055
2044,JOR,0.5062048663368055
2045,JOR,0.5062048663368055
2046,JOR,0.5062048663368055
2047,JOR,0.5062048663368055
2048,JOR,0.5062048663368055
2049,JOR,0.5062048663368055
2050,JOR,0.5062048663368055
2019,JPN,0.9987554079043172
2020,JPN,0.9984515555459594
2021,JPN,0.9984515555459594
2022,JPN,0.9984515555459594
2023,JPN,0.9984515555459594
2024,JPN,0.9984515555459594
2025,JPN,0.9984515555459594
2026,JPN,0.9984515555459594
2027,JPN,0.9984515555459594
2028,JPN,0.9984515555459594
2029,JPN,0.9984515555459594
2030,JPN,0.9984515555459594
2031,JPN,0.9984515555459594
2032,JPN,0.9984515555459594
2033,JPN,0.9984515555459594
2034,JPN,0.9984515555459594
2035,JPN,0.9984515555459594
2036,JPN,0.9984515555459594
2037,JPN,0.9984515555459594
2038,JPN,0.9984515555459594
2039,JPN,0.9984515555459594
2040,JPN,0.9984515555459594
2041,JPN,0.9984515555459594
2042,JPN,0.9984515555459594
2043,JPN,0.9984515555459594
2044,JPN,0.9984515555459594
2045,JPN,0.9984515555459594
2046,JPN,0.9984515555459594
2047,JPN,0.9984515555459594
2048,JPN,0.9984515555459594
2049,JPN,0.9984515555459594
2050,JPN,0.9984515555459594
2019,KAZ,0.9992486239268752
2020,KAZ,0.8994134602326456
2021,KAZ,0.8994134602326456
2022,KAZ,0.8994134602326456
2023,KAZ,0.8994134602326456
2024,KAZ,0.8994134602326456
2025,KAZ,0.8994134602326456
2026,KAZ,0.8994134602326456
2027,KAZ,0.8994134602326456
2028,KAZ,0.8994134602326456
2029,KAZ,0.8994134602326456
2030,KAZ,0.8994134602326456
2031,KAZ,0.8994134602326456
2032,KAZ,0.8994134602326456
2033,KAZ,0.8994134602326456
2034,KAZ,0.8994134602326456
2035,KAZ,0.8994134602326456
2036,KAZ,0.8994134602326456
2037,KAZ,0.8994134602326456
2038,KAZ,0.8994134602326456
2039,KAZ,0.8994134602326456
2040,KAZ,0.8994134602326456
2041,KAZ,0.8994134602326456
2042,KAZ,0.8994134602326456
2043,KAZ,0.8994134602326456
2044,KAZ,0.8994134602326456
2045,KAZ,0.8994134602326456
2046,KAZ,0.8994134602326456
2047,KAZ,0.8994134602326456
2048,KAZ,0.8994134602326456
2049,KAZ,0.8994134602326456
2050,KAZ,0.8994134602326456
2019,KEN,0.9900112770547738
2020,KEN,0.9938090317263488
2021,KEN,0.9938090317263488
2022,KEN,0.9938090317263488
2023,KEN,0.9938090317263488
2024,KEN,0.9938090317263488
2025,KEN,0.9938090317263488
2026,KEN,0.9938090317263488
2027,KEN,0.9938090317263488
2028,KEN,0.9938090317263488
2029,KEN,0.9938090317263488
2030,KEN,0.9938090317263488
2031,KEN,0.9938090317263488
2032,KEN,0.9938090317263488
2033,KEN,0.9938090317263488
2034,KEN,0.9938090317263488
2035,KEN,0.9938090317263488
2036,KEN,0.9938090317263488
2037,KEN,0.9938090317263488
2038,KEN,0.9938090317263488
2039,KEN,0.9938090317263488
2040,KEN,0.9938090317263488
2041,KEN,0.9938090317263488
2042,KEN,0.9938090317263488
2043,KEN,0.9938090317263488
2044,KEN,0.9938090317263488
2045,KEN,0.9938090317263488
2046,KEN,0.9938090317263488
2047,KEN,0.9938090317263488
2048,KEN,0.9938090317263488
2049,KEN,0.9938090317263488
2050,KEN,0.9938090317263488
2019,KGZ,0.9998091675222356
2020,KGZ,0.8958717071583571
2021,KGZ,0.8958717071583571
2022,KGZ,0.8958717071583571
2023,KGZ,0.8958717071583571
2024,KGZ,0.8958717071583571
2025,KGZ,0.8958717071583571
2026,KGZ,0.8958717071583571
2027,KGZ,0.8958717071583571
2028,KGZ,0.8958717071583571
2029,KGZ,0.8958717071583571
2030,KGZ,0.8958717071583571
2031,KGZ,0.8958717071583571
2032,KGZ,0.8958717071583571
2033,KGZ,0.8958717071583571
2034,KGZ,0.8958717071583571
2035,KGZ,0.8958717071583571
2036,KGZ,0.8958717071583571
2037,KGZ,0.8958717071583571
2038,KGZ,0.8958717071583571
2039,KGZ,0.8958717071583571
2040,KGZ,0.8958717071583571
2041,KGZ,0.8958717071583571
2042,KGZ,0.8958717071583571
2043,KGZ,0.8958717071583571
2044,KGZ,0.8958717071583571
2045,KGZ,0.8958717071583571
2046,KGZ,0.8958717071583571
2047,KGZ,0.8958717071583571
2048,KGZ,0.8958717071583571
2049,KGZ,0.8958717071583571
2050,KGZ,0.8958717071583571
2019,KHM,0.9900002352849478
2020,KHM,0.9900002352849478
2021,KHM,0.9900002352849478
2022,KHM,0.9900002352849478
2023,KHM,0.9900002352849478
2024,KHM,0.9900002352849478
2025,KHM,0.9900002352849478
2026,KHM,0.9900002352849478
2027,KHM,0.9900002352849478
2028,KHM,0.9900002352849478
2029,KHM,0.9900002352849478
2030,KHM,0.9900002352849478
2031,KHM,0.9900002352849478
2032,KHM,0.9900002352849478
2033,KHM,0.9900002352849478
2034,KHM,0.9900002352849478
2035,KHM,0.9900002352849478
2036,KHM,0.9900002352849478
2037,KHM,0.9900002352849478
2038,KHM,0.9900002352849478
2039,KHM,0.9900002352849478
2040,KHM,0.9900002352849478
2041,KHM,0.9900002352849478
2042,KHM,0.9900002352849478
2043,KHM,0.9900002352849478
2044,KHM,0.9900002352849478
2045,KHM,0.9900002352849478
2046,KHM,0.9900002352849478
2047,KHM,0.9900002352849478
2048,KHM,0.9900002352849478
2049,KHM,0.9900002352849478
