"iso_code3","frac_waso_initial_composition_mun_wood","Year"
"RUS",0.041655483157642,2014
"RUS",0.041655483157642,2015
"RUS",0.041655483157642,2016
"RUS",0.041655483157642,2017
"RUS",0.041655483157642,2018
"RUS",0.041655483157642,2019
"RUS",0.041655483157642,2020
"RWA",0.0294806231175343,2010
"RWA",0.0294806231175343,2011
"RWA",0.0294806231175343,2012
"RWA",0.0294806231175343,2013
"RWA",0.0294806231175343,2014
"RWA",0.0294806231175343,2015
"RWA",0.0294806231175343,2016
"RWA",0.0294806231175343,2017
"RWA",0.0294806231175343,2018
"RWA",0.0294806231175343,2019
"RWA",0.0294806231175343,2020
"SAU",0.05,2010
"SAU",0.05,2011
"SAU",0.05,2012
"SAU",0.05,2013
"SAU",0.05,2014
"SAU",0.05,2015
"SAU",0.05,2016
"SAU",0.05,2017
"SAU",0.05,2018
"SAU",0.05,2019
"SAU",0.05,2020
"SDN",0.0303208515474154,2010
"SDN",0.0303208515474154,2011
"SDN",0.0303208515474154,2012
"SDN",0.0303208515474154,2013
"SDN",0.0303208515474154,2014
"SDN",0.0303208515474154,2015
"SDN",0.0303208515474154,2016
"SDN",0.0303208515474154,2017
"SDN",0.0303208515474154,2018
"SDN",0.0303208515474154,2019
"SDN",0.0303208515474154,2020
"SEN",0.02,2010
"SEN",0.02,2011
"SEN",0.02,2012
"SEN",0.02,2013
"SEN",0.02,2014
"SEN",0.02,2015
"SEN",0.02,2016
"SEN",0.02,2017
"SEN",0.02,2018
"SEN",0.02,2019
"SEN",0.02,2020
"SGP",0.055,2010
"SGP",0.055,2011
"SGP",0.055,2012
"SGP",0.055,2013
"SGP",0.055,2014
"SGP",0.055,2015
"SGP",0.055,2016
"SGP",0.055,2017
"SGP",0.055,2018
"SGP",0.055,2019
"SGP",0.055,2020
"SLB",0.0301088726260501,2010
"SLB",0.0301088726260501,2011
"SLB",0.0301088726260501,2012
"SLB",0.0301088726260501,2013
"SLB",0.0301088726260501,2014
"SLB",0.0301088726260501,2015
"SLB",0.0301088726260501,2016
"SLB",0.0301088726260501,2017
"SLB",0.0301088726260501,2018
"SLB",0.0301088726260501,2019
"SLB",0.0301088726260501,2020
"SLE",0.0291723541709071,2010
"SLE",0.0291723541709071,2011
"SLE",0.0291723541709071,2012
"SLE",0.0291723541709071,2013
"SLE",0.0291723541709071,2014
"SLE",0.0291723541709071,2015
"SLE",0.0291723541709071,2016
"SLE",0.0291723541709071,2017
"SLE",0.0291723541709071,2018
"SLE",0.0291723541709071,2019
"SLE",0.0291723541709071,2020
"SLV",0.0329128804006622,2010
"SLV",0.0329128804006622,2011
"SLV",0.0329128804006622,2012
"SLV",0.0329128804006622,2013
"SLV",0.0329128804006622,2014
"SLV",0.0329128804006622,2015
"SLV",0.0329128804006622,2016
"SLV",0.0329128804006622,2017
"SLV",0.0329128804006622,2018
"SLV",0.0329128804006622,2019
"SLV",0.0329128804006622,2020
"SMR",0.0128,2010
"SMR",0.0128,2011
"SMR",0.0128,2012
"SMR",0.0128,2013
"SMR",0.0128,2014
"SMR",0.0128,2015
"SMR",0.0128,2016
"SMR",0.0128,2017
"SMR",0.0128,2018
"SMR",0.0128,2019
"SMR",0.0128,2020
"SOM",0.0293777897276555,2010
"SOM",0.0293777897276555,2011
"SOM",0.0293777897276555,2012
"SOM",0.0293777897276555,2013
"SOM",0.0293777897276555,2014
"SOM",0.0293777897276555,2015
"SOM",0.0293777897276555,2016
"SOM",0.0293777897276555,2017
"SOM",0.0293777897276555,2018
"SOM",0.0293777897276555,2019
"SOM",0.0293777897276555,2020
"SRB",0.0396925883674327,2010
"SRB",0.0396925883674327,2011
"SRB",0.0396925883674327,2012
"SRB",0.0396925883674327,2013
"SRB",0.0396925883674327,2014
"SRB",0.0396925883674327,2015
"SRB",0.0396925883674327,2016
"SRB",0.0396925883674327,2017
"SRB",0.0396925883674327,2018
"SRB",0.0396925883674327,2019
"SRB",0.0396925883674327,2020
"SSD",0.0294003427248261,2010
"SSD",0.0294003427248261,2011
"SSD",0.0294003427248261,2012
"SSD",0.0294003427248261,2013
"SSD",0.0294003427248261,2014
"SSD",0.0294003427248261,2015
"SSD",0.0294003427248261,2016
"SSD",0.0294003427248261,2017
"SSD",0.0294003427248261,2018
"SSD",0.0294003427248261,2019
"SSD",0.0294003427248261,2020
"STP",0.030809577368064,2010
"STP",0.030809577368064,2011
"STP",0.030809577368064,2012
"STP",0.030809577368064,2013
"STP",0.030809577368064,2014
"STP",0.030809577368064,2015
"STP",0.030809577368064,2016
"STP",0.030809577368064,2017
"STP",0.030809577368064,2018
"STP",0.030809577368064,2019
"STP",0.030809577368064,2020
"SUR",0.0389610793076921,2010
"SUR",0.0389610793076921,2011
"SUR",0.0389610793076921,2012
"SUR",0.0389610793076921,2013
"SUR",0.0389610793076921,2014
"SUR",0.0389610793076921,2015
"SUR",0.0389610793076921,2016
"SUR",0.0389610793076921,2017
"SUR",0.0389610793076921,2018
"SUR",0.0389610793076921,2019
"SUR",0.0389610793076921,2020
"SVK",0.0481162610704177,2010
"SVK",0.0481162610704177,2011
"SVK",0.0481162610704177,2012
"SVK",0.0481162610704177,2013
"SVK",0.0481162610704177,2014
"SVK",0.0481162610704177,2015
"SVK",0.0481162610704177,2016
"SVK",0.0481162610704177,2017
"SVK",0.0481162610704177,2018
"SVK",0.0481162610704177,2019
"SVK",0.0481162610704177,2020
"SVN",0.0525445225536368,2010
"SVN",0.0525445225536368,2011
"SVN",0.0525445225536368,2012
"SVN",0.0525445225536368,2013
"SVN",0.0525445225536368,2014
"SVN",0.0525445225536368,2015
"SVN",0.0525445225536368,2016
"SVN",0.0525445225536368,2017
"SVN",0.0525445225536368,2018
"SVN",0.0525445225536368,2019
"SVN",0.0525445225536368,2020
"SWE",0.0607449611317744,2010
"SWE",0.0607449611317744,2011
"SWE",0.0607449611317744,2012
"SWE",0.0607449611317744,2013
"SWE",0.0607449611317744,2014
"SWE",0.0607449611317744,2015
"SWE",0.0607449611317744,2016
"SWE",0.0607449611317744,2017
"SWE",0.0607449611317744,2018
"SWE",0.0607449611317744,2019
"SWE",0.0607449611317744,2020
"SWZ",0.0336223841070156,2010
"SWZ",0.0336223841070156,2011
"SWZ",0.0336223841070156,2012
"SWZ",0.0336223841070156,2013
"SWZ",0.0336223841070156,2014
"SWZ",0.0336223841070156,2015
"SWZ",0.0336223841070156,2016
"SWZ",0.0336223841070156,2017
"SWZ",0.0336223841070156,2018
"SWZ",0.0336223841070156,2019
"SWZ",0.0336223841070156,2020
"SXM",0.0477203125,2010
"SXM",0.0477203125,2011
"SXM",0.0477203125,2012
"SXM",0.0477203125,2013
"SXM",0.0477203125,2014
"SXM",0.0477203125,2015
"SXM",0.0477203125,2016
"SXM",0.0477203125,2017
"SXM",0.0477203125,2018
"SXM",0.0477203125,2019
"SXM",0.0477203125,2020
"SYC",0.005,2010
"SYC",0.005,2011
"SYC",0.005,2012
"SYC",0.005,2013
"SYC",0.005,2014
"SYC",0.005,2015
"SYC",0.005,2016
"SYC",0.005,2017
"SYC",0.005,2018
"SYC",0.005,2019
"SYC",0.005,2020
"SYR",0.0333916428354417,2010
"SYR",0.0333916428354417,2011
"SYR",0.0333916428354417,2012
"SYR",0.0333916428354417,2013
"SYR",0.0333916428354417,2014
"SYR",0.0333916428354417,2015
"SYR",0.0333916428354417,2016
"SYR",0.0333916428354417,2017
"SYR",0.0333916428354417,2018
"SYR",0.0333916428354417,2019
"SYR",0.0333916428354417,2020
"TCA",0.0458886914701366,2010
"TCA",0.0458886914701366,2011
"TCA",0.0458886914701366,2012
"TCA",0.0458886914701366,2013
"TCA",0.0458886914701366,2014
"TCA",0.0458886914701366,2015
"TCA",0.0458886914701366,2016
"TCA",0.0458886914701366,2017
"TCA",0.0458886914701366,2018
"TCA",0.0458886914701366,2019
"TCA",0.0458886914701366,2020
"TCD",0.0293469385676411,2010
"TCD",0.0293469385676411,2011
"TCD",0.0293469385676411,2012
"TCD",0.0293469385676411,2013
"TCD",0.0293469385676411,2014
"TCD",0.0293469385676411,2015
"TCD",0.0293469385676411,2016
"TCD",0.0293469385676411,2017
"TCD",0.0293469385676411,2018
"TCD",0.0293469385676411,2019
"TCD",0.0293469385676411,2020
"TGO",0.0292387553670646,2010
"TGO",0.0292387553670646,2011
"TGO",0.0292387553670646,2012
"TGO",0.0292387553670646,2013
"TGO",0.0292387553670646,2014
"TGO",0.0292387553670646,2015
"TGO",0.0292387553670646,2016
"TGO",0.0292387553670646,2017
"TGO",0.0292387553670646,2018
"TGO",0.0292387553670646,2019
"TGO",0.0292387553670646,2020
"THA",0.008,2010
"THA",0.008,2011
"THA",0.008,2012
"THA",0.008,2013
"THA",0.008,2014
"THA",0.008,2015
"THA",0.008,2016
"THA",0.008,2017
"THA",0.008,2018
"THA",0.008,2019
"THA",0.008,2020
"TJK",0.0299669521825676,2010
"TJK",0.0299669521825676,2011
"TJK",0.0299669521825676,2012
"TJK",0.0299669521825676,2013
"TJK",0.0299669521825676,2014
"TJK",0.0299669521825676,2015
"TJK",0.0299669521825676,2016
"TJK",0.0299669521825676,2017
"TJK",0.0299669521825676,2018
"TJK",0.0299669521825676,2019
"TJK",0.0299669521825676,2020
"TKM",0.0301,2010
"TKM",0.0301,2011
"TKM",0.0301,2012
"TKM",0.0301,2013
"TKM",0.0301,2014
"TKM",0.0301,2015
"TKM",0.0301,2016
"TKM",0.0301,2017
"TKM",0.0301,2018
"TKM",0.0301,2019
"TKM",0.0301,2020
"TLS",0.0305558101502752,2010
"TLS",0.0305558101502752,2011
"TLS",0.0305558101502752,2012
"TLS",0.0305558101502752,2013
"TLS",0.0305558101502752,2014
"TLS",0.0305558101502752,2015
"TLS",0.0305558101502752,2016
"TLS",0.0305558101502752,2017
"TLS",0.0305558101502752,2018
"TLS",0.0305558101502752,2019
"TLS",0.0305558101502752,2020
"TON",0.0319923319981295,2010
"TON",0.0319923319981295,2011
"TON",0.0319923319981295,2012
"TON",0.0319923319981295,2013
"TON",0.0319923319981295,2014
"TON",0.0319923319981295,2015
"TON",0.0319923319981295,2016
"TON",0.0319923319981295,2017
"TON",0.0319923319981295,2018
"TON",0.0319923319981295,2019
"TON",0.0319923319981295,2020
"TTO",0.0463165052146546,2010
"TTO",0.0463165052146546,2011
"TTO",0.0463165052146546,2012
"TTO",0.0463165052146546,2013
"TTO",0.0463165052146546,2014
"TTO",0.0463165052146546,2015
"TTO",0.0463165052146546,2016
"TTO",0.0463165052146546,2017
"TTO",0.0463165052146546,2018
"TTO",0.0463165052146546,2019
"TTO",0.0463165052146546,2020
"TUN",0.0347703749974897,2010
"TUN",0.0347703749974897,2011
"TUN",0.0347703749974897,2012
"TUN",0.0347703749974897,2013
"TUN",0.0347703749974897,2014
"TUN",0.0347703749974897,2015
"TUN",0.0347703749974897,2016
"TUN",0.0347703749974897,2017
"TUN",0.0347703749974897,2018
"TUN",0.0347703749974897,2019
"TUN",0.0347703749974897,2020
"TUR",0.0442697808526605,2010
"TUR",0.0442697808526605,2011
"TUR",0.0442697808526605,2012
"TUR",0.0442697808526605,2013
"TUR",0.0442697808526605,2014
"TUR",0.0442697808526605,2015
"TUR",0.0442697808526605,2016
"TUR",0.0442697808526605,2017
"TUR",0.0442697808526605,2018
"TUR",0.0442697808526605,2019
"TUR",0.0442697808526605,2020
"TUV",0.0308578264025151,2010
"TUV",0.0308578264025151,2011
"TUV",0.0308578264025151,2012
"TUV",0.0308578264025151,2013
"TUV",0.0308578264025151,2014
"TUV",0.0308578264025151,2015
"TUV",0.0308578264025151,2016
"TUV",0.0308578264025151,2017
"TUV",0.0308578264025151,2018
"TUV",0.0308578264025151,2019
"TUV",0.0308578264025151,2020
"TWN",0.063409593953897,2010
"TWN",0.063409593953897,2011
"TWN",0.063409593953897,2012
"TWN",0.063409593953897,2013
"TWN",0.063409593953897,2014
"TWN",0.063409593953897,2015
"TWN",0.063409593953897,2016
"TWN",0.063409593953897,2017
"TWN",0.063409593953897,2018
"TWN",0.063409593953897,2019
"TWN",0.063409593953897,2020
"TZA",0.0288374099190665,2010
"TZA",0.0288374099190665,2011
"TZA",0.0288374099190665,2012
"TZA",0.0288374099190665,2013
"TZA",0.0288374099190665,2014
"TZA",0.0288374099190665,2015
"TZA",0.0288374099190665,2016
"TZA",0.0288374099190665,2017
"TZA",0.0288374099190665,2018
"TZA",0.0288374099190665,2019
"TZA",0.0288374099190665,2020
"UGA",0.0290245012466082,2010
"UGA",0.0290245012466082,2011
"UGA",0.0290245012466082,2012
"UGA",0.0290245012466082,2013
"UGA",0.0290245012466082,2014
"UGA",0.0290245012466082,2015
"UGA",0.0290245012466082,2016
"UGA",0.0290245012466082,2017
"UGA",0.0290245012466082,2018
"UGA",0.0290245012466082,2019
"UGA",0.0290245012466082,2020
"UKR",0.0347189808292933,2010
"UKR",0.0347189808292933,2011
"UKR",0.0347189808292933,2012
"UKR",0.0347189808292933,2013
"UKR",0.0347189808292933,2014
"UKR",0.0347189808292933,2015
"UKR",0.0347189808292933,2016
"UKR",0.0347189808292933,2017
"UKR",0.0347189808292933,2018
"UKR",0.0347189808292933,2019
"UKR",0.0347189808292933,2020
"URY",0.0411429760232323,2010
"URY",0.0411429760232323,2011
"URY",0.0411429760232323,2012
"URY",0.0411429760232323,2013
"URY",0.0411429760232323,2014
"URY",0.0411429760232323,2015
"URY",0.0411429760232323,2016
"URY",0.0411429760232323,2017
"URY",0.0411429760232323,2018
"URY",0.0411429760232323,2019
"URY",0.0411429760232323,2020
"USA",0.062,2010
"USA",0.062,2011
"USA",0.062,2012
"USA",0.062,2013
"USA",0.062,2014
"USA",0.062,2015
"USA",0.062,2016
"USA",0.062,2017
"USA",0.062,2018
"USA",0.062,2019
"USA",0.062,2020
"UZB",0.04,2010
"UZB",0.04,2011
"UZB",0.04,2012
"UZB",0.04,2013
"UZB",0.04,2014
"UZB",0.04,2015
"UZB",0.04,2016
"UZB",0.04,2017
"UZB",0.04,2018
"UZB",0.04,2019
"UZB",0.04,2020
"VCT",0.0358981854698056,2010
"VCT",0.0358981854698056,2011
"VCT",0.0358981854698056,2012
"VCT",0.0358981854698056,2013
"VCT",0.0358981854698056,2014
"VCT",0.0358981854698056,2015
"VCT",0.0358981854698056,2016
"VCT",0.0358981854698056,2017
"VCT",0.0358981854698056,2018
"VCT",0.0358981854698056,2019
"VCT",0.0358981854698056,2020
"VEN",0.0367113160734083,2010
"VEN",0.0367113160734083,2011
"VEN",0.0367113160734083,2012
"VEN",0.0367113160734083,2013
"VEN",0.0367113160734083,2014
"VEN",0.0367113160734083,2015
"VEN",0.0367113160734083,2016
"VEN",0.0367113160734083,2017
"VEN",0.0367113160734083,2018
"VEN",0.0367113160734083,2019
"VEN",0.0367113160734083,2020
"VGB",0.222,2010
"VGB",0.222,2011
"VGB",0.222,2012
"VGB",0.222,2013
"VGB",0.222,2014
"VGB",0.222,2015
"VGB",0.222,2016
"VGB",0.222,2017
"VGB",0.222,2018
"VGB",0.222,2019
"VGB",0.222,2020
"VIR",0.0472818514053835,2010
"VIR",0.0472818514053835,2011
"VIR",0.0472818514053835,2012
"VIR",0.0472818514053835,2013
"VIR",0.0472818514053835,2014
"VIR",0.0472818514053835,2015
"VIR",0.0472818514053835,2016
"VIR",0.0472818514053835,2017
"VIR",0.0472818514053835,2018
"VIR",0.0472818514053835,2019
"VIR",0.0472818514053835,2020
"VNM",0.0374,2010
"VNM",0.0374,2011
"VNM",0.0374,2012
"VNM",0.0374,2013
"VNM",0.0374,2014
"VNM",0.0374,2015
"VNM",0.0374,2016
"VNM",0.0374,2017
"VNM",0.0374,2018
"VNM",0.0374,2019
"VNM",0.0374,2020
"VUT",0.0304016943399153,2010
"VUT",0.0304016943399153,2011
"VUT",0.0304016943399153,2012
"VUT",0.0304016943399153,2013
"VUT",0.0304016943399153,2014
"VUT",0.0304016943399153,2015
"VUT",0.0304016943399153,2016
"VUT",0.0304016943399153,2017
"VUT",0.0304016943399153,2018
"VUT",0.0304016943399153,2019
"VUT",0.0304016943399153,2020
"WSM",0.032344881215397,2010
"WSM",0.032344881215397,2011
"WSM",0.032344881215397,2012
"WSM",0.032344881215397,2013
"WSM",0.032344881215397,2014
"WSM",0.032344881215397,2015
"WSM",0.032344881215397,2016
"WSM",0.032344881215397,2017
"WSM",0.032344881215397,2018
"WSM",0.032344881215397,2019
"WSM",0.032344881215397,2020
"XKX",0.07,2010
"XKX",0.07,2011
"XKX",0.07,2012
"XKX",0.07,2013
"XKX",0.07,2014
"XKX",0.07,2015
"XKX",0.07,2016
"XKX",0.07,2017
"XKX",0.07,2018
"XKX",0.07,2019
"XKX",0.07,2020
"YEM",0.03,2010
"YEM",0.03,2011
"YEM",0.03,2012
"YEM",0.03,2013
"YEM",0.03,2014
"YEM",0.03,2015
"YEM",0.03,2016
"YEM",0.03,2017
"YEM",0.03,2018
"YEM",0.03,2019
"YEM",0.03,2020
"ZAF",0.0352806098651963,2010
"ZAF",0.0352806098651963,2011
"ZAF",0.0352806098651963,2012
"ZAF",0.0352806098651963,2013
"ZAF",0.0352806098651963,2014
"ZAF",0.0352806098651963,2015
"ZAF",0.0352806098651963,2016
"ZAF",0.0352806098651963,2017
"ZAF",0.0352806098651963,2018
"ZAF",0.0352806098651963,2019
"ZAF",0.0352806098651963,2020
"ZMB",0.0302041748996186,2010
"ZMB",0.0302041748996186,2011
"ZMB",0.0302041748996186,2012
"ZMB",0.0302041748996186,2013
"ZMB",0.0302041748996186,2014
"ZMB",0.0302041748996186,2015
"ZMB",0.0302041748996186,2016
"ZMB",0.0302041748996186,2017
"ZMB",0.0302041748996186,2018
"ZMB",0.0302041748996186,2019
"ZMB",0.0302041748996186,2020
"ZWE",0.0302332703379041,2010
"ZWE",0.0302332703379041,2011
"ZWE",0.0302332703379041,2012
"ZWE",0.0302332703379041,2013
"ZWE",0.0302332703379041,2014
"ZWE",0.0302332703379041,2015
"ZWE",0.0302332703379041,2016
"ZWE",0.0302332703379041,2017
"ZWE",0.0302332703379041,2018
"ZWE",0.0302332703379041,2019
"ZWE",0.0302332703379041,2020
