,Nation,iso_code3,Year,occrate_trns_passenger_per_vehicle_aviation
3240,Poland,POL,2001,93.0
3241,Poland,POL,2002,97.05
3242,Poland,POL,2003,97.05
3243,Poland,POL,2004,98.10000000000001
3244,Poland,POL,2005,113.85
3245,Poland,POL,2006,114.60000000000001
3246,Poland,POL,2007,115.5
3247,Pre-demographic dividend,PRE,1991,85.19999999999999
3248,Pre-demographic dividend,PRE,1992,85.05000000000001
3249,Pre-demographic dividend,PRE,1993,86.85
3250,Pre-demographic dividend,PRE,1994,90.89999999999999
3251,Pre-demographic dividend,PRE,1995,91.95
3252,Pre-demographic dividend,PRE,1996,91.5
3253,Pre-demographic dividend,PRE,1997,94.95
3254,Pre-demographic dividend,PRE,1998,95.7
3255,Pre-demographic dividend,PRE,1999,93.3
3256,Pre-demographic dividend,PRE,2000,95.4
3257,Pre-demographic dividend,PRE,2001,93.0
3258,Pre-demographic dividend,PRE,2002,97.05
3259,Pre-demographic dividend,PRE,2003,97.05
3260,Pre-demographic dividend,PRE,2004,98.10000000000001
3261,Pre-demographic dividend,PRE,2005,113.85
3262,Pre-demographic dividend,PRE,2006,114.60000000000001
3263,Pre-demographic dividend,PRE,2007,115.5
3264,Puerto Rico,PRI,1991,85.19999999999999
3265,Puerto Rico,PRI,1992,85.05000000000001
3266,Puerto Rico,PRI,1993,86.85
3267,Puerto Rico,PRI,1994,90.89999999999999
3268,Puerto Rico,PRI,1995,91.95
3269,Puerto Rico,PRI,1996,91.5
3270,Puerto Rico,PRI,1997,94.95
3271,Puerto Rico,PRI,1998,95.7
3272,Puerto Rico,PRI,1999,93.3
3273,Puerto Rico,PRI,2000,95.4
3274,Puerto Rico,PRI,2001,93.0
3275,Puerto Rico,PRI,2002,97.05
3276,Puerto Rico,PRI,2003,97.05
3277,Puerto Rico,PRI,2004,98.10000000000001
3278,Puerto Rico,PRI,2005,113.85
3279,Puerto Rico,PRI,2006,114.60000000000001
3280,Puerto Rico,PRI,2007,115.5
3281,"Korea, Dem. People's Rep.",PRK,1991,85.19999999999999
3282,"Korea, Dem. People's Rep.",PRK,1992,85.05000000000001
3283,"Korea, Dem. People's Rep.",PRK,1993,86.85
3284,"Korea, Dem. People's Rep.",PRK,1994,90.89999999999999
3285,"Korea, Dem. People's Rep.",PRK,1995,91.95
3286,"Korea, Dem. People's Rep.",PRK,1996,91.5
3287,"Korea, Dem. People's Rep.",PRK,1997,94.95
3288,"Korea, Dem. People's Rep.",PRK,1998,95.7
3289,"Korea, Dem. People's Rep.",PRK,1999,93.3
3290,"Korea, Dem. People's Rep.",PRK,2000,95.4
3291,"Korea, Dem. People's Rep.",PRK,2001,93.0
3292,"Korea, Dem. People's Rep.",PRK,2002,97.05
3293,"Korea, Dem. People's Rep.",PRK,2003,97.05
3294,"Korea, Dem. People's Rep.",PRK,2004,98.10000000000001
3295,"Korea, Dem. People's Rep.",PRK,2005,113.85
3296,"Korea, Dem. People's Rep.",PRK,2006,114.60000000000001
3297,"Korea, Dem. People's Rep.",PRK,2007,115.5
3298,Portugal,PRT,1991,85.19999999999999
3299,Portugal,PRT,1992,85.05000000000001
3300,Portugal,PRT,1993,86.85
3301,Portugal,PRT,1994,90.89999999999999
3302,Portugal,PRT,1995,91.95
3303,Portugal,PRT,1996,91.5
3304,Portugal,PRT,1997,94.95
3305,Portugal,PRT,1998,95.7
3306,Portugal,PRT,1999,93.3
3307,Portugal,PRT,2000,95.4
3308,Portugal,PRT,2001,93.0
3309,Portugal,PRT,2002,97.05
3310,Portugal,PRT,2003,97.05
3311,Portugal,PRT,2004,98.10000000000001
3312,Portugal,PRT,2005,113.85
3313,Portugal,PRT,2006,114.60000000000001
3314,Portugal,PRT,2007,115.5
3315,Paraguay,PRY,1991,85.19999999999999
3316,Paraguay,PRY,1992,85.05000000000001
3317,Paraguay,PRY,1993,86.85
3318,Paraguay,PRY,1994,90.89999999999999
3319,Paraguay,PRY,1995,91.95
3320,Paraguay,PRY,1996,91.5
3321,Paraguay,PRY,1997,94.95
3322,Paraguay,PRY,1998,95.7
3323,Paraguay,PRY,1999,93.3
3324,Paraguay,PRY,2000,95.4
3325,Paraguay,PRY,2001,93.0
3326,Paraguay,PRY,2002,97.05
3327,Paraguay,PRY,2003,97.05
3328,Paraguay,PRY,2004,98.10000000000001
3329,Paraguay,PRY,2005,113.85
3330,Paraguay,PRY,2006,114.60000000000001
3331,Paraguay,PRY,2007,115.5
3332,West Bank and Gaza,PSE,1991,85.19999999999999
3333,West Bank and Gaza,PSE,1992,85.05000000000001
3334,West Bank and Gaza,PSE,1993,86.85
3335,West Bank and Gaza,PSE,1994,90.89999999999999
3336,West Bank and Gaza,PSE,1995,91.95
3337,West Bank and Gaza,PSE,1996,91.5
3338,West Bank and Gaza,PSE,1997,94.95
3339,West Bank and Gaza,PSE,1998,95.7
3340,West Bank and Gaza,PSE,1999,93.3
3341,West Bank and Gaza,PSE,2000,95.4
3342,West Bank and Gaza,PSE,2001,93.0
3343,West Bank and Gaza,PSE,2002,97.05
3344,West Bank and Gaza,PSE,2003,97.05
3345,West Bank and Gaza,PSE,2004,98.10000000000001
3346,West Bank and Gaza,PSE,2005,113.85
3347,West Bank and Gaza,PSE,2006,114.60000000000001
3348,West Bank and Gaza,PSE,2007,115.5
3349,Pacific island small states,PSS,1991,85.19999999999999
3350,Pacific island small states,PSS,1992,85.05000000000001
3351,Pacific island small states,PSS,1993,86.85
3352,Pacific island small states,PSS,1994,90.89999999999999
3353,Pacific island small states,PSS,1995,91.95
3354,Pacific island small states,PSS,1996,91.5
3355,Pacific island small states,PSS,1997,94.95
3356,Pacific island small states,PSS,1998,95.7
3357,Pacific island small states,PSS,1999,93.3
3358,Pacific island small states,PSS,2000,95.4
3359,Pacific island small states,PSS,2001,93.0
3360,Pacific island small states,PSS,2002,97.05
3361,Pacific island small states,PSS,2003,97.05
3362,Pacific island small states,PSS,2004,98.10000000000001
3363,Pacific island small states,PSS,2005,113.85
3364,Pacific island small states,PSS,2006,114.60000000000001
3365,Pacific island small states,PSS,2007,115.5
3366,Post-demographic dividend,PST,1991,85.19999999999999
3367,Post-demographic dividend,PST,1992,85.05000000000001
3368,Post-demographic dividend,PST,1993,86.85
3369,Post-demographic dividend,PST,1994,90.89999999999999
3370,Post-demographic dividend,PST,1995,91.95
3371,Post-demographic dividend,PST,1996,91.5
3372,Post-demographic dividend,PST,1997,94.95
3373,Post-demographic dividend,PST,1998,95.7
3374,Post-demographic dividend,PST,1999,93.3
3375,Post-demographic dividend,PST,2000,95.4
3376,Post-demographic dividend,PST,2001,93.0
3377,Post-demographic dividend,PST,2002,97.05
3378,Post-demographic dividend,PST,2003,97.05
3379,Post-demographic dividend,PST,2004,98.10000000000001
3380,Post-demographic dividend,PST,2005,113.85
3381,Post-demographic dividend,PST,2006,114.60000000000001
3382,Post-demographic dividend,PST,2007,115.5
3383,French Polynesia,PYF,1991,85.19999999999999
3384,French Polynesia,PYF,1992,85.05000000000001
3385,French Polynesia,PYF,1993,86.85
3386,French Polynesia,PYF,1994,90.89999999999999
3387,French Polynesia,PYF,1995,91.95
3388,French Polynesia,PYF,1996,91.5
3389,French Polynesia,PYF,1997,94.95
3390,French Polynesia,PYF,1998,95.7
3391,French Polynesia,PYF,1999,93.3
3392,French Polynesia,PYF,2000,95.4
3393,French Polynesia,PYF,2001,93.0
3394,French Polynesia,PYF,2002,97.05
3395,French Polynesia,PYF,2003,97.05
3396,French Polynesia,PYF,2004,98.10000000000001
3397,French Polynesia,PYF,2005,113.85
3398,French Polynesia,PYF,2006,114.60000000000001
3399,French Polynesia,PYF,2007,115.5
3400,Qatar,QAT,1991,85.19999999999999
3401,Qatar,QAT,1992,85.05000000000001
3402,Qatar,QAT,1993,86.85
3403,Qatar,QAT,1994,90.89999999999999
3404,Qatar,QAT,1995,91.95
3405,Qatar,QAT,1996,91.5
3406,Qatar,QAT,1997,94.95
3407,Qatar,QAT,1998,95.7
3408,Qatar,QAT,1999,93.3
3409,Qatar,QAT,2000,95.4
3410,Qatar,QAT,2001,93.0
3411,Qatar,QAT,2002,97.05
3412,Qatar,QAT,2003,97.05
3413,Qatar,QAT,2004,98.10000000000001
3414,Qatar,QAT,2005,113.85
3415,Qatar,QAT,2006,114.60000000000001
3416,Qatar,QAT,2007,115.5
3417,Romania,ROU,1991,85.19999999999999
3418,Romania,ROU,1992,85.05000000000001
3419,Romania,ROU,1993,86.85
3420,Romania,ROU,1994,90.89999999999999
3421,Romania,ROU,1995,91.95
3422,Romania,ROU,1996,91.5
3423,Romania,ROU,1997,94.95
3424,Romania,ROU,1998,95.7
3425,Romania,ROU,1999,93.3
3426,Romania,ROU,2000,95.4
3427,Romania,ROU,2001,93.0
3428,Romania,ROU,2002,97.05
3429,Romania,ROU,2003,97.05
3430,Romania,ROU,2004,98.10000000000001
3431,Romania,ROU,2005,113.85
3432,Romania,ROU,2006,114.60000000000001
3433,Romania,ROU,2007,115.5
3434,Russian Federation,RUS,1991,85.19999999999999
3435,Russian Federation,RUS,1992,85.05000000000001
3436,Russian Federation,RUS,1993,86.85
3437,Russian Federation,RUS,1994,90.89999999999999
3438,Russian Federation,RUS,1995,91.95
3439,Russian Federation,RUS,1996,91.5
3440,Russian Federation,RUS,1997,94.95
3441,Russian Federation,RUS,1998,95.7
3442,Russian Federation,RUS,1999,93.3
3443,Russian Federation,RUS,2000,95.4
3444,Russian Federation,RUS,2001,93.0
3445,Russian Federation,RUS,2002,97.05
3446,Russian Federation,RUS,2003,97.05
3447,Russian Federation,RUS,2004,98.10000000000001
3448,Russian Federation,RUS,2005,113.85
3449,Russian Federation,RUS,2006,114.60000000000001
3450,Russian Federation,RUS,2007,115.5
3451,Rwanda,RWA,1991,85.19999999999999
3452,Rwanda,RWA,1992,85.05000000000001
3453,Rwanda,RWA,1993,86.85
3454,Rwanda,RWA,1994,90.89999999999999
3455,Rwanda,RWA,1995,91.95
3456,Rwanda,RWA,1996,91.5
3457,Rwanda,RWA,1997,94.95
3458,Rwanda,RWA,1998,95.7
3459,Rwanda,RWA,1999,93.3
3460,Rwanda,RWA,2000,95.4
3461,Rwanda,RWA,2001,93.0
3462,Rwanda,RWA,2002,97.05
3463,Rwanda,RWA,2003,97.05
3464,Rwanda,RWA,2004,98.10000000000001
3465,Rwanda,RWA,2005,113.85
3466,Rwanda,RWA,2006,114.60000000000001
3467,Rwanda,RWA,2007,115.5
3468,South Asia,SAS,1991,85.19999999999999
3469,South Asia,SAS,1992,85.05000000000001
3470,South Asia,SAS,1993,86.85
3471,South Asia,SAS,1994,90.89999999999999
3472,South Asia,SAS,1995,91.95
3473,South Asia,SAS,1996,91.5
3474,South Asia,SAS,1997,94.95
3475,South Asia,SAS,1998,95.7
3476,South Asia,SAS,1999,93.3
3477,South Asia,SAS,2000,95.4
3478,South Asia,SAS,2001,93.0
3479,South Asia,SAS,2002,97.05
3480,South Asia,SAS,2003,97.05
3481,South Asia,SAS,2004,98.10000000000001
3482,South Asia,SAS,2005,113.85
3483,South Asia,SAS,2006,114.60000000000001
3484,South Asia,SAS,2007,115.5
3485,Saudi Arabia,SAU,1991,85.19999999999999
3486,Saudi Arabia,SAU,1992,85.05000000000001
3487,Saudi Arabia,SAU,1993,86.85
3488,Saudi Arabia,SAU,1994,90.89999999999999
3489,Saudi Arabia,SAU,1995,91.95
3490,Saudi Arabia,SAU,1996,91.5
3491,Saudi Arabia,SAU,1997,94.95
3492,Saudi Arabia,SAU,1998,95.7
3493,Saudi Arabia,SAU,1999,93.3
3494,Saudi Arabia,SAU,2000,95.4
3495,Saudi Arabia,SAU,2001,93.0
3496,Saudi Arabia,SAU,2002,97.05
3497,Saudi Arabia,SAU,2003,97.05
3498,Saudi Arabia,SAU,2004,98.10000000000001
3499,Saudi Arabia,SAU,2005,113.85
3500,Saudi Arabia,SAU,2006,114.60000000000001
3501,Saudi Arabia,SAU,2007,115.5
3502,Sudan,SDN,1991,85.19999999999999
3503,Sudan,SDN,1992,85.05000000000001
3504,Sudan,SDN,1993,86.85
3505,Sudan,SDN,1994,90.89999999999999
3506,Sudan,SDN,1995,91.95
3507,Sudan,SDN,1996,91.5
3508,Sudan,SDN,1997,94.95
3509,Sudan,SDN,1998,95.7
3510,Sudan,SDN,1999,93.3
3511,Sudan,SDN,2000,95.4
3512,Sudan,SDN,2001,93.0
3513,Sudan,SDN,2002,97.05
3514,Sudan,SDN,2003,97.05
3515,Sudan,SDN,2004,98.10000000000001
3516,Sudan,SDN,2005,113.85
3517,Sudan,SDN,2006,114.60000000000001
3518,Sudan,SDN,2007,115.5
3519,Senegal,SEN,1991,85.19999999999999
3520,Senegal,SEN,1992,85.05000000000001
3521,Senegal,SEN,1993,86.85
3522,Senegal,SEN,1994,90.89999999999999
3523,Senegal,SEN,1995,91.95
3524,Senegal,SEN,1996,91.5
3525,Senegal,SEN,1997,94.95
3526,Senegal,SEN,1998,95.7
3527,Senegal,SEN,1999,93.3
3528,Senegal,SEN,2000,95.4
3529,Senegal,SEN,2001,93.0
3530,Senegal,SEN,2002,97.05
3531,Senegal,SEN,2003,97.05
3532,Senegal,SEN,2004,98.10000000000001
3533,Senegal,SEN,2005,113.85
3534,Senegal,SEN,2006,114.60000000000001
3535,Senegal,SEN,2007,115.5
3536,Singapore,SGP,1991,85.19999999999999
3537,Singapore,SGP,1992,85.05000000000001
3538,Singapore,SGP,1993,86.85
3539,Singapore,SGP,1994,90.89999999999999
3540,Singapore,SGP,1995,91.95
3541,Singapore,SGP,1996,91.5
3542,Singapore,SGP,1997,94.95
3543,Singapore,SGP,1998,95.7
3544,Singapore,SGP,1999,93.3
3545,Singapore,SGP,2000,95.4
3546,Singapore,SGP,2001,93.0
3547,Singapore,SGP,2002,97.05
3548,Singapore,SGP,2003,97.05
3549,Singapore,SGP,2004,98.10000000000001
3550,Singapore,SGP,2005,113.85
3551,Singapore,SGP,2006,114.60000000000001
3552,Singapore,SGP,2007,115.5
3553,Solomon Islands,SLB,1991,85.19999999999999
3554,Solomon Islands,SLB,1992,85.05000000000001
3555,Solomon Islands,SLB,1993,86.85
3556,Solomon Islands,SLB,1994,90.89999999999999
3557,Solomon Islands,SLB,1995,91.95
3558,Solomon Islands,SLB,1996,91.5
3559,Solomon Islands,SLB,1997,94.95
3560,Solomon Islands,SLB,1998,95.7
3561,Solomon Islands,SLB,1999,93.3
3562,Solomon Islands,SLB,2000,95.4
3563,Solomon Islands,SLB,2001,93.0
3564,Solomon Islands,SLB,2002,97.05
3565,Solomon Islands,SLB,2003,97.05
3566,Solomon Islands,SLB,2004,98.10000000000001
3567,Solomon Islands,SLB,2005,113.85
3568,Solomon Islands,SLB,2006,114.60000000000001
3569,Solomon Islands,SLB,2007,115.5
3570,Sierra Leone,SLE,1991,85.19999999999999
3571,Sierra Leone,SLE,1992,85.05000000000001
3572,Sierra Leone,SLE,1993,86.85
3573,Sierra Leone,SLE,1994,90.89999999999999
3574,Sierra Leone,SLE,1995,91.95
3575,Sierra Leone,SLE,1996,91.5
3576,Sierra Leone,SLE,1997,94.95
3577,Sierra Leone,SLE,1998,95.7
3578,Sierra Leone,SLE,1999,93.3
3579,Sierra Leone,SLE,2000,95.4
3580,Sierra Leone,SLE,2001,93.0
3581,Sierra Leone,SLE,2002,97.05
3582,Sierra Leone,SLE,2003,97.05
3583,Sierra Leone,SLE,2004,98.10000000000001
3584,Sierra Leone,SLE,2005,113.85
3585,Sierra Leone,SLE,2006,114.60000000000001
3586,Sierra Leone,SLE,2007,115.5
3587,El Salvador,SLV,1991,85.19999999999999
3588,El Salvador,SLV,1992,85.05000000000001
3589,El Salvador,SLV,1993,86.85
3590,El Salvador,SLV,1994,90.89999999999999
3591,El Salvador,SLV,1995,91.95
3592,El Salvador,SLV,1996,91.5
3593,El Salvador,SLV,1997,94.95
3594,El Salvador,SLV,1998,95.7
3595,El Salvador,SLV,1999,93.3
3596,El Salvador,SLV,2000,95.4
3597,El Salvador,SLV,2001,93.0
3598,El Salvador,SLV,2002,97.05
3599,El Salvador,SLV,2003,97.05
3600,El Salvador,SLV,2004,98.10000000000001
3601,El Salvador,SLV,2005,113.85
3602,El Salvador,SLV,2006,114.60000000000001
3603,El Salvador,SLV,2007,115.5
3604,San Marino,SMR,1991,85.19999999999999
3605,San Marino,SMR,1992,85.05000000000001
3606,San Marino,SMR,1993,86.85
3607,San Marino,SMR,1994,90.89999999999999
3608,San Marino,SMR,1995,91.95
3609,San Marino,SMR,1996,91.5
3610,San Marino,SMR,1997,94.95
3611,San Marino,SMR,1998,95.7
3612,San Marino,SMR,1999,93.3
3613,San Marino,SMR,2000,95.4
3614,San Marino,SMR,2001,93.0
3615,San Marino,SMR,2002,97.05
3616,San Marino,SMR,2003,97.05
3617,San Marino,SMR,2004,98.10000000000001
3618,San Marino,SMR,2005,113.85
3619,San Marino,SMR,2006,114.60000000000001
3620,San Marino,SMR,2007,115.5
3621,Somalia,SOM,1991,85.19999999999999
3622,Somalia,SOM,1992,85.05000000000001
3623,Somalia,SOM,1993,86.85
3624,Somalia,SOM,1994,90.89999999999999
3625,Somalia,SOM,1995,91.95
3626,Somalia,SOM,1996,91.5
3627,Somalia,SOM,1997,94.95
3628,Somalia,SOM,1998,95.7
3629,Somalia,SOM,1999,93.3
3630,Somalia,SOM,2000,95.4
3631,Somalia,SOM,2001,93.0
3632,Somalia,SOM,2002,97.05
3633,Somalia,SOM,2003,97.05
3634,Somalia,SOM,2004,98.10000000000001
3635,Somalia,SOM,2005,113.85
3636,Somalia,SOM,2006,114.60000000000001
3637,Somalia,SOM,2007,115.5
3638,Serbia,SRB,1991,85.19999999999999
3639,Serbia,SRB,1992,85.05000000000001
3640,Serbia,SRB,1993,86.85
3641,Serbia,SRB,1994,90.89999999999999
3642,Serbia,SRB,1995,91.95
3643,Serbia,SRB,1996,91.5
3644,Serbia,SRB,1997,94.95
3645,Serbia,SRB,1998,95.7
3646,Serbia,SRB,1999,93.3
3647,Serbia,SRB,2000,95.4
3648,Serbia,SRB,2001,93.0
3649,Serbia,SRB,2002,97.05
3650,Serbia,SRB,2003,97.05
3651,Serbia,SRB,2004,98.10000000000001
3652,Serbia,SRB,2005,113.85
3653,Serbia,SRB,2006,114.60000000000001
3654,Serbia,SRB,2007,115.5
3655,Sub-Saharan Africa (excluding high income),SSA,1991,85.19999999999999
3656,Sub-Saharan Africa (excluding high income),SSA,1992,85.05000000000001
3657,Sub-Saharan Africa (excluding high income),SSA,1993,86.85
3658,Sub-Saharan Africa (excluding high income),SSA,1994,90.89999999999999
3659,Sub-Saharan Africa (excluding high income),SSA,1995,91.95
3660,Sub-Saharan Africa (excluding high income),SSA,1996,91.5
3661,Sub-Saharan Africa (excluding high income),SSA,1997,94.95
3662,Sub-Saharan Africa (excluding high income),SSA,1998,95.7
3663,Sub-Saharan Africa (excluding high income),SSA,1999,93.3
3664,Sub-Saharan Africa (excluding high income),SSA,2000,95.4
3665,Sub-Saharan Africa (excluding high income),SSA,2001,93.0
3666,Sub-Saharan Africa (excluding high income),SSA,2002,97.05
3667,Sub-Saharan Africa (excluding high income),SSA,2003,97.05
3668,Sub-Saharan Africa (excluding high income),SSA,2004,98.10000000000001
3669,Sub-Saharan Africa (excluding high income),SSA,2005,113.85
3670,Sub-Saharan Africa (excluding high income),SSA,2006,114.60000000000001
3671,Sub-Saharan Africa (excluding high income),SSA,2007,115.5
3672,South Sudan,SSD,1991,85.19999999999999
3673,South Sudan,SSD,1992,85.05000000000001
3674,South Sudan,SSD,1993,86.85
3675,South Sudan,SSD,1994,90.89999999999999
3676,South Sudan,SSD,1995,91.95
3677,South Sudan,SSD,1996,91.5
3678,South Sudan,SSD,1997,94.95
3679,South Sudan,SSD,1998,95.7
3680,South Sudan,SSD,1999,93.3
3681,South Sudan,SSD,2000,95.4
3682,South Sudan,SSD,2001,93.0
3683,South Sudan,SSD,2002,97.05
3684,South Sudan,SSD,2003,97.05
3685,South Sudan,SSD,2004,98.10000000000001
3686,South Sudan,SSD,2005,113.85
3687,South Sudan,SSD,2006,114.60000000000001
3688,South Sudan,SSD,2007,115.5
3689,Sub-Saharan Africa,SSF,1991,85.19999999999999
3690,Sub-Saharan Africa,SSF,1992,85.05000000000001
3691,Sub-Saharan Africa,SSF,1993,86.85
3692,Sub-Saharan Africa,SSF,1994,90.89999999999999
3693,Sub-Saharan Africa,SSF,1995,91.95
3694,Sub-Saharan Africa,SSF,1996,91.5
3695,Sub-Saharan Africa,SSF,1997,94.95
3696,Sub-Saharan Africa,SSF,1998,95.7
3697,Sub-Saharan Africa,SSF,1999,93.3
3698,Sub-Saharan Africa,SSF,2000,95.4
3699,Sub-Saharan Africa,SSF,2001,93.0
3700,Sub-Saharan Africa,SSF,2002,97.05
3701,Sub-Saharan Africa,SSF,2003,97.05
3702,Sub-Saharan Africa,SSF,2004,98.10000000000001
3703,Sub-Saharan Africa,SSF,2005,113.85
3704,Sub-Saharan Africa,SSF,2006,114.60000000000001
3705,Sub-Saharan Africa,SSF,2007,115.5
3706,Small states,SST,1991,85.19999999999999
3707,Small states,SST,1992,85.05000000000001
3708,Small states,SST,1993,86.85
3709,Small states,SST,1994,90.89999999999999
3710,Small states,SST,1995,91.95
3711,Small states,SST,1996,91.5
3712,Small states,SST,1997,94.95
3713,Small states,SST,1998,95.7
3714,Small states,SST,1999,93.3
3715,Small states,SST,2000,95.4
3716,Small states,SST,2001,93.0
3717,Small states,SST,2002,97.05
3718,Small states,SST,2003,97.05
3719,Small states,SST,2004,98.10000000000001
3720,Small states,SST,2005,113.85
3721,Small states,SST,2006,114.60000000000001
3722,Small states,SST,2007,115.5
3723,Sao Tome and Principe,STP,1991,85.19999999999999
3724,Sao Tome and Principe,STP,1992,85.05000000000001
3725,Sao Tome and Principe,STP,1993,86.85
3726,Sao Tome and Principe,STP,1994,90.89999999999999
3727,Sao Tome and Principe,STP,1995,91.95
3728,Sao Tome and Principe,STP,1996,91.5
3729,Sao Tome and Principe,STP,1997,94.95
3730,Sao Tome and Principe,STP,1998,95.7
3731,Sao Tome and Principe,STP,1999,93.3
3732,Sao Tome and Principe,STP,2000,95.4
3733,Sao Tome and Principe,STP,2001,93.0
3734,Sao Tome and Principe,STP,2002,97.05
3735,Sao Tome and Principe,STP,2003,97.05
3736,Sao Tome and Principe,STP,2004,98.10000000000001
3737,Sao Tome and Principe,STP,2005,113.85
3738,Sao Tome and Principe,STP,2006,114.60000000000001
3739,Sao Tome and Principe,STP,2007,115.5
3740,Suriname,SUR,1991,85.19999999999999
3741,Suriname,SUR,1992,85.05000000000001
3742,Suriname,SUR,1993,86.85
3743,Suriname,SUR,1994,90.89999999999999
3744,Suriname,SUR,1995,91.95
3745,Suriname,SUR,1996,91.5
3746,Suriname,SUR,1997,94.95
3747,Suriname,SUR,1998,95.7
3748,Suriname,SUR,1999,93.3
3749,Suriname,SUR,2000,95.4
3750,Suriname,SUR,2001,93.0
3751,Suriname,SUR,2002,97.05
3752,Suriname,SUR,2003,97.05
3753,Suriname,SUR,2004,98.10000000000001
3754,Suriname,SUR,2005,113.85
3755,Suriname,SUR,2006,114.60000000000001
3756,Suriname,SUR,2007,115.5
3757,Slovak Republic,SVK,1991,85.19999999999999
3758,Slovak Republic,SVK,1992,85.05000000000001
3759,Slovak Republic,SVK,1993,86.85
3760,Slovak Republic,SVK,1994,90.89999999999999
3761,Slovak Republic,SVK,1995,91.95
3762,Slovak Republic,SVK,1996,91.5
3763,Slovak Republic,SVK,1997,94.95
3764,Slovak Republic,SVK,1998,95.7
3765,Slovak Republic,SVK,1999,93.3
3766,Slovak Republic,SVK,2000,95.4
3767,Slovak Republic,SVK,2001,93.0
3768,Slovak Republic,SVK,2002,97.05
3769,Slovak Republic,SVK,2003,97.05
3770,Slovak Republic,SVK,2004,98.10000000000001
3771,Slovak Republic,SVK,2005,113.85
3772,Slovak Republic,SVK,2006,114.60000000000001
3773,Slovak Republic,SVK,2007,115.5
3774,Slovenia,SVN,1991,85.19999999999999
3775,Slovenia,SVN,1992,85.05000000000001
3776,Slovenia,SVN,1993,86.85
3777,Slovenia,SVN,1994,90.89999999999999
3778,Slovenia,SVN,1995,91.95
3779,Slovenia,SVN,1996,91.5
3780,Slovenia,SVN,1997,94.95
3781,Slovenia,SVN,1998,95.7
3782,Slovenia,SVN,1999,93.3
3783,Slovenia,SVN,2000,95.4
3784,Slovenia,SVN,2001,93.0
3785,Slovenia,SVN,2002,97.05
3786,Slovenia,SVN,2003,97.05
3787,Slovenia,SVN,2004,98.10000000000001
3788,Slovenia,SVN,2005,113.85
3789,Slovenia,SVN,2006,114.60000000000001
3790,Slovenia,SVN,2007,115.5
3791,Sweden,SWE,1991,85.19999999999999
3792,Sweden,SWE,1992,85.05000000000001
3793,Sweden,SWE,1993,86.85
3794,Sweden,SWE,1994,90.89999999999999
3795,Sweden,SWE,1995,91.95
3796,Sweden,SWE,1996,91.5
3797,Sweden,SWE,1997,94.95
3798,Sweden,SWE,1998,95.7
3799,Sweden,SWE,1999,93.3
3800,Sweden,SWE,2000,95.4
3801,Sweden,SWE,2001,93.0
3802,Sweden,SWE,2002,97.05
3803,Sweden,SWE,2003,97.05
3804,Sweden,SWE,2004,98.10000000000001
3805,Sweden,SWE,2005,113.85
3806,Sweden,SWE,2006,114.60000000000001
3807,Sweden,SWE,2007,115.5
3808,Eswatini,SWZ,1991,85.19999999999999
3809,Eswatini,SWZ,1992,85.05000000000001
3810,Eswatini,SWZ,1993,86.85
3811,Eswatini,SWZ,1994,90.89999999999999
3812,Eswatini,SWZ,1995,91.95
3813,Eswatini,SWZ,1996,91.5
3814,Eswatini,SWZ,1997,94.95
3815,Eswatini,SWZ,1998,95.7
3816,Eswatini,SWZ,1999,93.3
3817,Eswatini,SWZ,2000,95.4
3818,Eswatini,SWZ,2001,93.0
3819,Eswatini,SWZ,2002,97.05
3820,Eswatini,SWZ,2003,97.05
3821,Eswatini,SWZ,2004,98.10000000000001
3822,Eswatini,SWZ,2005,113.85
3823,Eswatini,SWZ,2006,114.60000000000001
3824,Eswatini,SWZ,2007,115.5
3825,Sint Maarten (Dutch part),SXM,1991,85.19999999999999
3826,Sint Maarten (Dutch part),SXM,1992,85.05000000000001
3827,Sint Maarten (Dutch part),SXM,1993,86.85
3828,Sint Maarten (Dutch part),SXM,1994,90.89999999999999
3829,Sint Maarten (Dutch part),SXM,1995,91.95
3830,Sint Maarten (Dutch part),SXM,1996,91.5
3831,Sint Maarten (Dutch part),SXM,1997,94.95
3832,Sint Maarten (Dutch part),SXM,1998,95.7
3833,Sint Maarten (Dutch part),SXM,1999,93.3
3834,Sint Maarten (Dutch part),SXM,2000,95.4
3835,Sint Maarten (Dutch part),SXM,2001,93.0
3836,Sint Maarten (Dutch part),SXM,2002,97.05
3837,Sint Maarten (Dutch part),SXM,2003,97.05
3838,Sint Maarten (Dutch part),SXM,2004,98.10000000000001
3839,Sint Maarten (Dutch part),SXM,2005,113.85
3840,Sint Maarten (Dutch part),SXM,2006,114.60000000000001
3841,Sint Maarten (Dutch part),SXM,2007,115.5
3842,Seychelles,SYC,1991,85.19999999999999
3843,Seychelles,SYC,1992,85.05000000000001
3844,Seychelles,SYC,1993,86.85
3845,Seychelles,SYC,1994,90.89999999999999
3846,Seychelles,SYC,1995,91.95
3847,Seychelles,SYC,1996,91.5
3848,Seychelles,SYC,1997,94.95
3849,Seychelles,SYC,1998,95.7
3850,Seychelles,SYC,1999,93.3
3851,Seychelles,SYC,2000,95.4
3852,Seychelles,SYC,2001,93.0
3853,Seychelles,SYC,2002,97.05
3854,Seychelles,SYC,2003,97.05
3855,Seychelles,SYC,2004,98.10000000000001
3856,Seychelles,SYC,2005,113.85
3857,Seychelles,SYC,2006,114.60000000000001
