Year,iso_code3,frac_lndu_initial_grasslands
2012,LBY,0.002021053252752437
2013,LBY,0.0020220208571632733
2014,LBY,0.002025129890148309
2019,LBY,0.002036541718054637
2020,LBY,0.00203671957811434
2021,LBY,0.00203671957811434
2022,LBY,0.00203671957811434
2023,LBY,0.00203671957811434
2024,LBY,0.00203671957811434
2025,LBY,0.00203671957811434
2026,LBY,0.00203671957811434
2027,LBY,0.00203671957811434
2028,LBY,0.00203671957811434
2029,LBY,0.00203671957811434
2030,LBY,0.00203671957811434
2031,LBY,0.00203671957811434
2032,LBY,0.00203671957811434
2033,LBY,0.00203671957811434
2034,LBY,0.00203671957811434
2035,LBY,0.00203671957811434
2036,LBY,0.00203671957811434
2037,LBY,0.00203671957811434
2038,LBY,0.00203671957811434
2039,LBY,0.00203671957811434
2040,LBY,0.00203671957811434
2041,LBY,0.00203671957811434
2042,LBY,0.00203671957811434
2043,LBY,0.00203671957811434
2044,LBY,0.00203671957811434
2045,LBY,0.00203671957811434
2046,LBY,0.00203671957811434
2047,LBY,0.00203671957811434
2048,LBY,0.00203671957811434
2049,LBY,0.00203671957811434
2050,LBY,0.00203671957811434
1992,LCA,0.1354202418586992
1993,LCA,0.12661965781557494
1994,LCA,0.14689366807296747
1995,LCA,0.14556710890203955
1996,LCA,0.15098683184841952
1997,LCA,0.13958649500774628
1998,LCA,0.1682496995265071
1999,LCA,0.16751140796314443
2000,LCA,0.18919957829458295
2001,LCA,0.19837417252975714
2002,LCA,0.1937989186486675
2003,LCA,0.19732885750538634
2004,LCA,0.20279645552747388
2005,LCA,0.21870639935808275
2006,LCA,0.20311333778562887
2007,LCA,0.20392358528417875
2008,LCA,0.19634458785377865
2009,LCA,0.20488428148752783
2010,LCA,0.21784729053944737
2011,LCA,0.21759498521624615
2012,LCA,0.22130779117918797
2013,LCA,0.21549404035587222
2014,LCA,0.21715358349088262
2019,LCA,0.22424594729010508
2020,LCA,0.2353623964422233
2021,LCA,0.2353623964422233
2022,LCA,0.2353623964422233
2023,LCA,0.2353623964422233
2024,LCA,0.2353623964422233
2025,LCA,0.2353623964422233
2026,LCA,0.2353623964422233
2027,LCA,0.2353623964422233
2028,LCA,0.2353623964422233
2029,LCA,0.2353623964422233
2030,LCA,0.2353623964422233
2031,LCA,0.2353623964422233
2032,LCA,0.2353623964422233
2033,LCA,0.2353623964422233
2034,LCA,0.2353623964422233
2035,LCA,0.2353623964422233
2036,LCA,0.2353623964422233
2037,LCA,0.2353623964422233
2038,LCA,0.2353623964422233
2039,LCA,0.2353623964422233
2040,LCA,0.2353623964422233
2041,LCA,0.2353623964422233
2042,LCA,0.2353623964422233
2043,LCA,0.2353623964422233
2044,LCA,0.2353623964422233
2045,LCA,0.2353623964422233
2046,LCA,0.2353623964422233
2047,LCA,0.2353623964422233
2048,LCA,0.2353623964422233
2049,LCA,0.2353623964422233
2050,LCA,0.2353623964422233
1992,LIE,0.2548853642234079
1993,LIE,0.2600554539618864
1994,LIE,0.257078297249132
1995,LIE,0.2564529178885203
1996,LIE,0.2539957722495252
1997,LIE,0.250277991719615
1998,LIE,0.24956484969312925
1999,LIE,0.24877300176252545
2000,LIE,0.2580043079366603
2001,LIE,0.2577592853730689
2002,LIE,0.2542977349862817
2003,LIE,0.2544685670981239
2004,LIE,0.25216960384953196
2005,LIE,0.2523604446238875
2006,LIE,0.2518798830540401
2007,LIE,0.2520169625979239
2008,LIE,0.24859792312025814
2009,LIE,0.24981257910293708
2010,LIE,0.25189083659864164
2011,LIE,0.25327804000084336
2012,LIE,0.25391949391019863
2013,LIE,0.2529969500617095
2014,LIE,0.25369067427695075
2019,LIE,0.27334425154846437
2020,LIE,0.27626172998651066
2021,LIE,0.27626172998651066
2022,LIE,0.27626172998651066
2023,LIE,0.27626172998651066
2024,LIE,0.27626172998651066
2025,LIE,0.27626172998651066
2026,LIE,0.27626172998651066
2027,LIE,0.27626172998651066
2028,LIE,0.27626172998651066
2029,LIE,0.27626172998651066
2030,LIE,0.27626172998651066
2031,LIE,0.27626172998651066
2032,LIE,0.27626172998651066
2033,LIE,0.27626172998651066
2034,LIE,0.27626172998651066
2035,LIE,0.27626172998651066
2036,LIE,0.27626172998651066
2037,LIE,0.27626172998651066
2038,LIE,0.27626172998651066
2039,LIE,0.27626172998651066
2040,LIE,0.27626172998651066
2041,LIE,0.27626172998651066
2042,LIE,0.27626172998651066
2043,LIE,0.27626172998651066
2044,LIE,0.27626172998651066
2045,LIE,0.27626172998651066
2046,LIE,0.27626172998651066
2047,LIE,0.27626172998651066
2048,LIE,0.27626172998651066
2049,LIE,0.27626172998651066
2050,LIE,0.27626172998651066
1992,LKA,0.13165216943902402
1993,LKA,0.1250604607969464
1994,LKA,0.11986299875004779
1995,LKA,0.1206690889311021
1996,LKA,0.14848369118491342
1997,LKA,0.1469423065952738
1998,LKA,0.1417415515362614
1999,LKA,0.13172698938616725
2000,LKA,0.13893011253548979
2001,LKA,0.14790051534432294
2002,LKA,0.14350132923763942
2003,LKA,0.1318871159360894
2004,LKA,0.1649659636854049
2005,LKA,0.1401050999826115
2006,LKA,0.1419485795896605
2007,LKA,0.15456656955908
2008,LKA,0.1279960799428669
2009,LKA,0.1395985158955379
2010,LKA,0.11946580840336193
2011,LKA,0.11706708552106326
2012,LKA,0.11379715568571469
2013,LKA,0.10204155811390622
2014,LKA,0.1230581195085424
2019,LKA,0.11496318561823217
2020,LKA,0.09785611368314326
2021,LKA,0.09785611368314326
2022,LKA,0.09785611368314326
2023,LKA,0.09785611368314326
2024,LKA,0.09785611368314326
2025,LKA,0.09785611368314326
2026,LKA,0.09785611368314326
2027,LKA,0.09785611368314326
2028,LKA,0.09785611368314326
2029,LKA,0.09785611368314326
2030,LKA,0.09785611368314326
2031,LKA,0.09785611368314326
2032,LKA,0.09785611368314326
2033,LKA,0.09785611368314326
2034,LKA,0.09785611368314326
2035,LKA,0.09785611368314326
2036,LKA,0.09785611368314326
2037,LKA,0.09785611368314326
2038,LKA,0.09785611368314326
2039,LKA,0.09785611368314326
2040,LKA,0.09785611368314326
2041,LKA,0.09785611368314326
2042,LKA,0.09785611368314326
2043,LKA,0.09785611368314326
2044,LKA,0.09785611368314326
2045,LKA,0.09785611368314326
2046,LKA,0.09785611368314326
2047,LKA,0.09785611368314326
2048,LKA,0.09785611368314326
2049,LKA,0.09785611368314326
2050,LKA,0.09785611368314326
1992,LSO,0.8261626818205328
1993,LSO,0.824841001984203
1994,LSO,0.7821671530350446
1995,LSO,0.8455060591629187
1996,LSO,0.8010911813800257
1997,LSO,0.8057236592473588
1998,LSO,0.8347780240861462
1999,LSO,0.8115674351629691
2000,LSO,0.7991755250111373
2001,LSO,0.781068444288344
2002,LSO,0.799100564171512
2003,LSO,0.8023380975975042
2004,LSO,0.8058631593294109
2005,LSO,0.8132369260848129
2006,LSO,0.804109818189903
2007,LSO,0.8068683857641287
2008,LSO,0.800917171944053
2009,LSO,0.8054163994314335
2010,LSO,0.7995571579095997
2011,LSO,0.813841665338257
2012,LSO,0.8147755249902329
2013,LSO,0.8190761421860832
2014,LSO,0.8078788472656606
2019,LSO,0.8582556504250902
2020,LSO,0.8490867318108005
2021,LSO,0.8490867318108005
2022,LSO,0.8490867318108005
2023,LSO,0.8490867318108005
2024,LSO,0.8490867318108005
2025,LSO,0.8490867318108005
2026,LSO,0.8490867318108005
2027,LSO,0.8490867318108005
2028,LSO,0.8490867318108005
2029,LSO,0.8490867318108005
2030,LSO,0.8490867318108005
2031,LSO,0.8490867318108005
2032,LSO,0.8490867318108005
2033,LSO,0.8490867318108005
2034,LSO,0.8490867318108005
2035,LSO,0.8490867318108005
2036,LSO,0.8490867318108005
2037,LSO,0.8490867318108005
2038,LSO,0.8490867318108005
2039,LSO,0.8490867318108005
2040,LSO,0.8490867318108005
2041,LSO,0.8490867318108005
2042,LSO,0.8490867318108005
2043,LSO,0.8490867318108005
2044,LSO,0.8490867318108005
2045,LSO,0.8490867318108005
2046,LSO,0.8490867318108005
2047,LSO,0.8490867318108005
2048,LSO,0.8490867318108005
2049,LSO,0.8490867318108005
2050,LSO,0.8490867318108005
1992,LTU,0.1616885818519922
1993,LTU,0.1543232985405868
1994,LTU,0.15781596516214708
1995,LTU,0.16594306611466764
1996,LTU,0.16161243637697567
1997,LTU,0.1525346870402696
1998,LTU,0.15345143651680446
1999,LTU,0.1557394057760441
2000,LTU,0.161719070588317
2001,LTU,0.16509054127924658
2002,LTU,0.1653332027743917
2003,LTU,0.16945999045870405
2004,LTU,0.16564466065674144
2005,LTU,0.15861616781272128
2006,LTU,0.1545621285536192
2007,LTU,0.14903649230610297
2008,LTU,0.14950238385819148
2009,LTU,0.13949132139115847
2010,LTU,0.1387868343076568
2011,LTU,0.13252565460247728
2012,LTU,0.12327773280943695
2013,LTU,0.11670193187840786
2014,LTU,0.1131954291560758
2019,LTU,0.12427696978553907
2020,LTU,0.12055561607021541
2021,LTU,0.12055561607021541
2022,LTU,0.12055561607021541
2023,LTU,0.12055561607021541
2024,LTU,0.12055561607021541
2025,LTU,0.12055561607021541
2026,LTU,0.12055561607021541
2027,LTU,0.12055561607021541
2028,LTU,0.12055561607021541
2029,LTU,0.12055561607021541
2030,LTU,0.12055561607021541
2031,LTU,0.12055561607021541
2032,LTU,0.12055561607021541
2033,LTU,0.12055561607021541
2034,LTU,0.12055561607021541
2035,LTU,0.12055561607021541
2036,LTU,0.12055561607021541
2037,LTU,0.12055561607021541
2038,LTU,0.12055561607021541
2039,LTU,0.12055561607021541
2040,LTU,0.12055561607021541
2041,LTU,0.12055561607021541
2042,LTU,0.12055561607021541
2043,LTU,0.12055561607021541
2044,LTU,0.12055561607021541
2045,LTU,0.12055561607021541
2046,LTU,0.12055561607021541
2047,LTU,0.12055561607021541
2048,LTU,0.12055561607021541
2049,LTU,0.12055561607021541
2050,LTU,0.12055561607021541
2000,LUX,0.3058509557887694
2001,LUX,0.3077127947580595
2002,LUX,0.29961610449401666
2003,LUX,0.2997653928166748
2004,LUX,0.29900270646541405
2005,LUX,0.29801721702777295
2006,LUX,0.2933075444134813
2007,LUX,0.2976398366507234
2008,LUX,0.2888268320790172
2009,LUX,0.29527512668416694
2010,LUX,0.2973274023224158
2011,LUX,0.3008672387829319
2012,LUX,0.3051958546684106
2013,LUX,0.301182427465017
2014,LUX,0.30524365256648045
2019,LUX,0.3275257560313342
2020,LUX,0.3352590996326376
2021,LUX,0.3352590996326376
2022,LUX,0.3352590996326376
2023,LUX,0.3352590996326376
2024,LUX,0.3352590996326376
2025,LUX,0.3352590996326376
2026,LUX,0.3352590996326376
2027,LUX,0.3352590996326376
2028,LUX,0.3352590996326376
2029,LUX,0.3352590996326376
2030,LUX,0.3352590996326376
2031,LUX,0.3352590996326376
2032,LUX,0.3352590996326376
2033,LUX,0.3352590996326376
2034,LUX,0.3352590996326376
2035,LUX,0.3352590996326376
2036,LUX,0.3352590996326376
2037,LUX,0.3352590996326376
2038,LUX,0.3352590996326376
2039,LUX,0.3352590996326376
2040,LUX,0.3352590996326376
2041,LUX,0.3352590996326376
2042,LUX,0.3352590996326376
2043,LUX,0.3352590996326376
2044,LUX,0.3352590996326376
2045,LUX,0.3352590996326376
2046,LUX,0.3352590996326376
2047,LUX,0.3352590996326376
2048,LUX,0.3352590996326376
2049,LUX,0.3352590996326376
2050,LUX,0.3352590996326376
1992,LVA,0.19398171111287307
1993,LVA,0.20013693433560859
1994,LVA,0.2197188625829755
1995,LVA,0.2215042627139836
1996,LVA,0.21775682140820066
1997,LVA,0.2135206381741768
1998,LVA,0.21357010629377426
1999,LVA,0.21496838940381052
2000,LVA,0.21471751178536785
2001,LVA,0.21151457900314222
2002,LVA,0.2123493690306647
2003,LVA,0.21009421901165695
2004,LVA,0.2059849194752616
2005,LVA,0.20096856321526269
2006,LVA,0.19534798526447347
2007,LVA,0.19353019440195365
2008,LVA,0.19509072188840784
2009,LVA,0.19410706540716272
2010,LVA,0.19467041077467034
2011,LVA,0.19188752819226082
2012,LVA,0.18705412129583412
2013,LVA,0.18327153945560912
2014,LVA,0.1821877637466987
2019,LVA,0.18181216289843696
2020,LVA,0.17814119503110373
2021,LVA,0.17814119503110373
2022,LVA,0.17814119503110373
2023,LVA,0.17814119503110373
2024,LVA,0.17814119503110373
2025,LVA,0.17814119503110373
2026,LVA,0.17814119503110373
2027,LVA,0.17814119503110373
2028,LVA,0.17814119503110373
2029,LVA,0.17814119503110373
2030,LVA,0.17814119503110373
2031,LVA,0.17814119503110373
2032,LVA,0.17814119503110373
2033,LVA,0.17814119503110373
2034,LVA,0.17814119503110373
2035,LVA,0.17814119503110373
2036,LVA,0.17814119503110373
2037,LVA,0.17814119503110373
2038,LVA,0.17814119503110373
2039,LVA,0.17814119503110373
2040,LVA,0.17814119503110373
2041,LVA,0.17814119503110373
2042,LVA,0.17814119503110373
2043,LVA,0.17814119503110373
2044,LVA,0.17814119503110373
2045,LVA,0.17814119503110373
2046,LVA,0.17814119503110373
2047,LVA,0.17814119503110373
2048,LVA,0.17814119503110373
2049,LVA,0.17814119503110373
2050,LVA,0.17814119503110373
1992,MAC,0.11879857621827465
1993,MAC,0.1203560100743224
1994,MAC,0.12014025292841146
1995,MAC,0.12022193068390896
1996,MAC,0.12185966884720396
1997,MAC,0.12184898981876299
1998,MAC,0.1216772308006118
1999,MAC,0.12124118271732554
2000,MAC,0.12199618560591677
2001,MAC,0.12134802979691847
2002,MAC,0.12205994823747948
2003,MAC,0.12261214050523575
2004,MAC,0.12277588968418847
2005,MAC,0.12222545229188764
2006,MAC,0.1237956953004941
2007,MAC,0.12439663436666962
2008,MAC,0.12429421811692982
2009,MAC,0.1241708463273739
2010,MAC,0.12473163445372344
2011,MAC,0.12520651016348203
2012,MAC,0.12564940719741263
2013,MAC,0.1254046378365002
2014,MAC,0.12571402374763804
2019,MAC,0.10474645491249425
2020,MAC,0.10429961390381776
2021,MAC,0.10429961390381776
2022,MAC,0.10429961390381776
2023,MAC,0.10429961390381776
2024,MAC,0.10429961390381776
2025,MAC,0.10429961390381776
2026,MAC,0.10429961390381776
2027,MAC,0.10429961390381776
2028,MAC,0.10429961390381776
2029,MAC,0.10429961390381776
2030,MAC,0.10429961390381776
2031,MAC,0.10429961390381776
2032,MAC,0.10429961390381776
2033,MAC,0.10429961390381776
2034,MAC,0.10429961390381776
2035,MAC,0.10429961390381776
2036,MAC,0.10429961390381776
2037,MAC,0.10429961390381776
2038,MAC,0.10429961390381776
2039,MAC,0.10429961390381776
2040,MAC,0.10429961390381776
2041,MAC,0.10429961390381776
2042,MAC,0.10429961390381776
2043,MAC,0.10429961390381776
2044,MAC,0.10429961390381776
2045,MAC,0.10429961390381776
2046,MAC,0.10429961390381776
2047,MAC,0.10429961390381776
2048,MAC,0.10429961390381776
2049,MAC,0.10429961390381776
2050,MAC,0.10429961390381776
1992,MAF,0.2235783051233401
1993,MAF,0.22565425302876174
1994,MAF,0.22636286519339643
1995,MAF,0.22761653279689084
1996,MAF,0.2272171901632139
1997,MAF,0.22706805911178554
1998,MAF,0.22862577587138314
1999,MAF,0.22982593207906224
2000,MAF,0.23158187732299634
2001,MAF,0.23271117049771564
2002,MAF,0.23193732219597504
2003,MAF,0.23267075443849541
2004,MAF,0.23099300591471958
2005,MAF,0.23612212917321115
2006,MAF,0.23839229780018545
2007,MAF,0.2362255244171747
2008,MAF,0.23629964727609493
2009,MAF,0.23484058961996201
2010,MAF,0.23477526214268546
2011,MAF,0.2320184225538919
2012,MAF,0.23336467376977724
2013,MAF,0.2310636049381782
2014,MAF,0.23106240511565662
2019,MAF,0.2440851610440049
2020,MAF,0.24475033965371118
2021,MAF,0.24475033965371118
2022,MAF,0.24475033965371118
2023,MAF,0.24475033965371118
2024,MAF,0.24475033965371118
2025,MAF,0.24475033965371118
2026,MAF,0.24475033965371118
2027,MAF,0.24475033965371118
2028,MAF,0.24475033965371118
2029,MAF,0.24475033965371118
2030,MAF,0.24475033965371118
2031,MAF,0.24475033965371118
2032,MAF,0.24475033965371118
2033,MAF,0.24475033965371118
2034,MAF,0.24475033965371118
2035,MAF,0.24475033965371118
2036,MAF,0.24475033965371118
2037,MAF,0.24475033965371118
2038,MAF,0.24475033965371118
2039,MAF,0.24475033965371118
2040,MAF,0.24475033965371118
2041,MAF,0.24475033965371118
2042,MAF,0.24475033965371118
2043,MAF,0.24475033965371118
2044,MAF,0.24475033965371118
2045,MAF,0.24475033965371118
2046,MAF,0.24475033965371118
2047,MAF,0.24475033965371118
2048,MAF,0.24475033965371118
2049,MAF,0.24475033965371118
2050,MAF,0.24475033965371118
1992,MAR,0.0667757754566501
1993,MAR,0.06673394598705844
1994,MAR,0.063829673491269
1995,MAR,0.07107289156319939
1996,MAR,0.06349077445365468
1997,MAR,0.06651120634932664
1998,MAR,0.0628011853564299
1999,MAR,0.06453334864713468
2000,MAR,0.06281971189180259
2001,MAR,0.06255801184768989
2002,MAR,0.06330371501524422
2003,MAR,0.060641516711557195
2004,MAR,0.06000254539706466
2005,MAR,0.060641393906930054
2006,MAR,0.06047804377551067
2007,MAR,0.06282717916745696
2008,MAR,0.061320471476336715
2009,MAR,0.06068778231578119
2010,MAR,0.061108643597458615
2011,MAR,0.059999045778567094
2012,MAR,0.060479498616139486
2013,MAR,0.05990578544529447
2014,MAR,0.0617728683735077
2019,MAR,0.06485242403930663
2020,MAR,0.062136383385569836
2021,MAR,0.062136383385569836
2022,MAR,0.062136383385569836
2023,MAR,0.062136383385569836
2024,MAR,0.062136383385569836
2025,MAR,0.062136383385569836
2026,MAR,0.062136383385569836
2027,MAR,0.062136383385569836
2028,MAR,0.062136383385569836
2029,MAR,0.062136383385569836
2030,MAR,0.062136383385569836
2031,MAR,0.062136383385569836
2032,MAR,0.062136383385569836
2033,MAR,0.062136383385569836
2034,MAR,0.062136383385569836
2035,MAR,0.062136383385569836
2036,MAR,0.062136383385569836
2037,MAR,0.062136383385569836
2038,MAR,0.062136383385569836
2039,MAR,0.062136383385569836
2040,MAR,0.062136383385569836
2041,MAR,0.062136383385569836
2042,MAR,0.062136383385569836
2043,MAR,0.062136383385569836
2044,MAR,0.062136383385569836
2045,MAR,0.062136383385569836
2046,MAR,0.062136383385569836
2047,MAR,0.062136383385569836
2048,MAR,0.062136383385569836
2049,MAR,0.062136383385569836
2050,MAR,0.062136383385569836
1992,MCO,0.2548853642234079
1993,MCO,0.2600554539618864
1994,MCO,0.257078297249132
1995,MCO,0.2564529178885203
1996,MCO,0.2539957722495252
1997,MCO,0.250277991719615
1998,MCO,0.24956484969312925
1999,MCO,0.24877300176252545
2000,MCO,0.2580043079366603
2001,MCO,0.2577592853730689
2002,MCO,0.2542977349862817
2003,MCO,0.2544685670981239
2004,MCO,0.25216960384953196
2005,MCO,0.2523604446238875
2006,MCO,0.2518798830540401
2007,MCO,0.2520169625979239
2008,MCO,0.24859792312025814
2009,MCO,0.24981257910293708
2010,MCO,0.25189083659864164
2011,MCO,0.25327804000084336
2012,MCO,0.25391949391019863
2013,MCO,0.2529969500617095
2014,MCO,0.25369067427695075
2019,MCO,0.27334425154846437
2020,MCO,0.27626172998651066
2021,MCO,0.27626172998651066
2022,MCO,0.27626172998651066
2023,MCO,0.27626172998651066
2024,MCO,0.27626172998651066
2025,MCO,0.27626172998651066
2026,MCO,0.27626172998651066
2027,MCO,0.27626172998651066
2028,MCO,0.27626172998651066
2029,MCO,0.27626172998651066
2030,MCO,0.27626172998651066
2031,MCO,0.27626172998651066
2032,MCO,0.27626172998651066
2033,MCO,0.27626172998651066
2034,MCO,0.27626172998651066
2035,MCO,0.27626172998651066
2036,MCO,0.27626172998651066
2037,MCO,0.27626172998651066
2038,MCO,0.27626172998651066
2039,MCO,0.27626172998651066
2040,MCO,0.27626172998651066
2041,MCO,0.27626172998651066
2042,MCO,0.27626172998651066
2043,MCO,0.27626172998651066
2044,MCO,0.27626172998651066
2045,MCO,0.27626172998651066
2046,MCO,0.27626172998651066
2047,MCO,0.27626172998651066
2048,MCO,0.27626172998651066
2049,MCO,0.27626172998651066
2050,MCO,0.27626172998651066
1992,MDA,0.03879574115762811
1993,MDA,0.02892538707724177
1994,MDA,0.03261316733559958
1995,MDA,0.026108244377003282
1996,MDA,0.025954643612413366
1997,MDA,0.02261650688072652
1998,MDA,0.026904159774519956
1999,MDA,0.027041535260680222
2000,MDA,0.02471434371987415
2001,MDA,0.022529945483203424
2002,MDA,0.022229092324327442
2003,MDA,0.024824165867043457
2004,MDA,0.02394431236388835
2005,MDA,0.024331641064778975
2006,MDA,0.025848760365973292
2007,MDA,0.029672733942014792
2008,MDA,0.02525117387081133
2009,MDA,0.0266182388854761
2010,MDA,0.026014537378690684
2011,MDA,0.02464873686170483
2012,MDA,0.022558300100039955
2013,MDA,0.022787989213352934
2014,MDA,0.021569075808625188
2019,MDA,0.01951200337671865
2020,MDA,0.024923388953489684
2021,MDA,0.024923388953489684
2022,MDA,0.024923388953489684
2023,MDA,0.024923388953489684
2024,MDA,0.024923388953489684
2025,MDA,0.024923388953489684
2026,MDA,0.024923388953489684
2027,MDA,0.024923388953489684
2028,MDA,0.024923388953489684
2029,MDA,0.024923388953489684
2030,MDA,0.024923388953489684
2031,MDA,0.024923388953489684
2032,MDA,0.024923388953489684
2033,MDA,0.024923388953489684
2034,MDA,0.024923388953489684
2035,MDA,0.024923388953489684
2036,MDA,0.024923388953489684
2037,MDA,0.024923388953489684
2038,MDA,0.024923388953489684
2039,MDA,0.024923388953489684
2040,MDA,0.024923388953489684
2041,MDA,0.024923388953489684
2042,MDA,0.024923388953489684
2043,MDA,0.024923388953489684
2044,MDA,0.024923388953489684
2045,MDA,0.024923388953489684
2046,MDA,0.024923388953489684
2047,MDA,0.024923388953489684
2048,MDA,0.024923388953489684
2049,MDA,0.024923388953489684
2050,MDA,0.024923388953489684
1992,MDG,0.6683989220233075
1993,MDG,0.6654876263962484
1994,MDG,0.6712189053752722
1995,MDG,0.6705948192264661
1996,MDG,0.6711712069901425
1997,MDG,0.6710317309306285
1998,MDG,0.6713939060928469
1999,MDG,0.6720258043679229
2000,MDG,0.6724172959870776
2001,MDG,0.6727903866287601
2002,MDG,0.6742490615542871
2003,MDG,0.6746651985411571
2004,MDG,0.6745643227082952
2005,MDG,0.6734318886632416
2006,MDG,0.6726484903770656
2007,MDG,0.6727662313776372
2008,MDG,0.6728884933872759
2009,MDG,0.6727265955659174
2010,MDG,0.6729829252749359
2011,MDG,0.6750329191181323
2012,MDG,0.6727928282626516
2013,MDG,0.6822222021515999
2014,MDG,0.6764600987345623
2019,MDG,0.6669328712474095
2020,MDG,0.6662343668082126
2021,MDG,0.6662343668082126
2022,MDG,0.6662343668082126
2023,MDG,0.6662343668082126
2024,MDG,0.6662343668082126
2025,MDG,0.6662343668082126
2026,MDG,0.6662343668082126
2027,MDG,0.6662343668082126
2028,MDG,0.6662343668082126
2029,MDG,0.6662343668082126
2030,MDG,0.6662343668082126
2031,MDG,0.6662343668082126
2032,MDG,0.6662343668082126
2033,MDG,0.6662343668082126
2034,MDG,0.6662343668082126
2035,MDG,0.6662343668082126
2036,MDG,0.6662343668082126
2037,MDG,0.6662343668082126
2038,MDG,0.6662343668082126
2039,MDG,0.6662343668082126
2040,MDG,0.6662343668082126
2041,MDG,0.6662343668082126
2042,MDG,0.6662343668082126
2043,MDG,0.6662343668082126
2044,MDG,0.6662343668082126
2045,MDG,0.6662343668082126
2046,MDG,0.6662343668082126
2047,MDG,0.6662343668082126
2048,MDG,0.6662343668082126
2049,MDG,0.6662343668082126
2050,MDG,0.6662343668082126
1992,MDV,0.007921992570925351
1993,MDV,0.007928169064470985
1994,MDV,0.007956592212219256
1995,MDV,0.00795748148260187
1996,MDV,0.00785606315154969
1997,MDV,0.007928440772991726
1998,MDV,0.00800399071212267
1999,MDV,0.0081008749556408
2000,MDV,0.00790716644885641
2001,MDV,0.007574201534722884
2002,MDV,0.007310824721226691
2003,MDV,0.007217480372443153
2004,MDV,0.007204027033763821
2005,MDV,0.007800854144906397
2006,MDV,0.008385635732494848
2007,MDV,0.00847830871416754
2008,MDV,0.008448191965346057
2009,MDV,0.008062874037016263
2010,MDV,0.008191151123553545
2011,MDV,0.008291914558139057
2012,MDV,0.008384499793108173
2013,MDV,0.008425047781060159
2014,MDV,0.008385105590243464
2019,MDV,0.008247829339129943
2020,MDV,0.007865061759974243
2021,MDV,0.007865061759974243
2022,MDV,0.007865061759974243
2023,MDV,0.007865061759974243
2024,MDV,0.007865061759974243
2025,MDV,0.007865061759974243
2026,MDV,0.007865061759974243
2027,MDV,0.007865061759974243
2028,MDV,0.007865061759974243
2029,MDV,0.007865061759974243
2030,MDV,0.007865061759974243
2031,MDV,0.007865061759974243
2032,MDV,0.007865061759974243
2033,MDV,0.007865061759974243
2034,MDV,0.007865061759974243
2035,MDV,0.007865061759974243
2036,MDV,0.007865061759974243
2037,MDV,0.007865061759974243
2038,MDV,0.007865061759974243
2039,MDV,0.007865061759974243
2040,MDV,0.007865061759974243
2041,MDV,0.007865061759974243
2042,MDV,0.007865061759974243
2043,MDV,0.007865061759974243
2044,MDV,0.007865061759974243
2045,MDV,0.007865061759974243
2046,MDV,0.007865061759974243
2047,MDV,0.007865061759974243
2048,MDV,0.007865061759974243
2049,MDV,0.007865061759974243
2050,MDV,0.007865061759974243
1992,MEX,0.47044634282736086
1993,MEX,0.4736368218261904
1994,MEX,0.4625240333337815
1995,MEX,0.4626790427009141
1996,MEX,0.45538036521401337
1997,MEX,0.4673391942769873
1998,MEX,0.46022389561641824
1999,MEX,0.46975815877517163
2000,MEX,0.4735801256496971
2001,MEX,0.4663367043920129
2002,MEX,0.4761526647677335
2003,MEX,0.4696126719919237
2004,MEX,0.469472113494319
2005,MEX,0.48287362881410656
2006,MEX,0.4761787178895692
2007,MEX,0.4750966326536459
2008,MEX,0.47354683604061076
2009,MEX,0.4864423790565873
2010,MEX,0.47612909869022507
2011,MEX,0.48799936220879553
2012,MEX,0.4774631402278364
2013,MEX,0.4772535169901508
2014,MEX,0.47261660810787565
2019,MEX,0.48506898523317493
2020,MEX,0.4801317359130657
2021,MEX,0.4801317359130657
2022,MEX,0.4801317359130657
2023,MEX,0.4801317359130657
2024,MEX,0.4801317359130657
2025,MEX,0.4801317359130657
2026,MEX,0.4801317359130657
2027,MEX,0.4801317359130657
2028,MEX,0.4801317359130657
2029,MEX,0.4801317359130657
2030,MEX,0.4801317359130657
2031,MEX,0.4801317359130657
2032,MEX,0.4801317359130657
2033,MEX,0.4801317359130657
2034,MEX,0.4801317359130657
2035,MEX,0.4801317359130657
2036,MEX,0.4801317359130657
2037,MEX,0.4801317359130657
2038,MEX,0.4801317359130657
2039,MEX,0.4801317359130657
2040,MEX,0.4801317359130657
2041,MEX,0.4801317359130657
2042,MEX,0.4801317359130657
2043,MEX,0.4801317359130657
2044,MEX,0.4801317359130657
2045,MEX,0.4801317359130657
2046,MEX,0.4801317359130657
2047,MEX,0.4801317359130657
2048,MEX,0.4801317359130657
2049,MEX,0.4801317359130657
2050,MEX,0.4801317359130657
1992,MHL,0.0003171412570110076
1993,MHL,0.0003446862668397527
1994,MHL,0.00035656384881011004
1995,MHL,0.0003171412570110076
1996,MHL,0.0003039602980746312
1997,MHL,0.0003171412570110076
1998,MHL,0.0003739303622958496
1999,MHL,0.00040503575586095823
2000,MHL,0.00040503575586095823
2001,MHL,0.00040503575586095823
2002,MHL,0.00040503575586095823
2003,MHL,0.00040503575586095823
2004,MHL,0.00040503575586095823
2005,MHL,0.00040503575586095823
2006,MHL,0.00040503575586095823
2007,MHL,0.00040503575586095823
2008,MHL,0.00040503575586095823
2009,MHL,0.00040503575586095823
2010,MHL,0.00040503575586095823
2011,MHL,0.00040503575586095823
2012,MHL,0.00040503575586095823
