Year,iso_code3,cost_enfu_fuel_kerosene_usd_per_m3
2041,NOR,274.0889068
2042,NOR,274.0889068
2043,NOR,274.0889068
2044,NOR,274.0889068
2045,NOR,274.0889068
2046,NOR,274.0889068
2047,NOR,274.0889068
2048,NOR,274.0889068
2049,NOR,274.0889068
2050,NOR,274.0889068
2021,NPL,274.0889068
2022,NPL,274.0889068
2023,NPL,274.0889068
2024,NPL,274.0889068
2025,NPL,274.0889068
2026,NPL,274.0889068
2027,NPL,274.0889068
2028,NPL,274.0889068
2029,NPL,274.0889068
2030,NPL,274.0889068
2031,NPL,274.0889068
2032,NPL,274.0889068
2033,NPL,274.0889068
2034,NPL,274.0889068
2035,NPL,274.0889068
2036,NPL,274.0889068
2037,NPL,274.0889068
2038,NPL,274.0889068
2039,NPL,274.0889068
2040,NPL,274.0889068
2041,NPL,274.0889068
2042,NPL,274.0889068
2043,NPL,274.0889068
2044,NPL,274.0889068
2045,NPL,274.0889068
2046,NPL,274.0889068
2047,NPL,274.0889068
2048,NPL,274.0889068
2049,NPL,274.0889068
2050,NPL,274.0889068
2021,NRU,274.0889068
2022,NRU,274.0889068
2023,NRU,274.0889068
2024,NRU,274.0889068
2025,NRU,274.0889068
2026,NRU,274.0889068
2027,NRU,274.0889068
2028,NRU,274.0889068
2029,NRU,274.0889068
2030,NRU,274.0889068
2031,NRU,274.0889068
2032,NRU,274.0889068
2033,NRU,274.0889068
2034,NRU,274.0889068
2035,NRU,274.0889068
2036,NRU,274.0889068
2037,NRU,274.0889068
2038,NRU,274.0889068
2039,NRU,274.0889068
2040,NRU,274.0889068
2041,NRU,274.0889068
2042,NRU,274.0889068
2043,NRU,274.0889068
2044,NRU,274.0889068
2045,NRU,274.0889068
2046,NRU,274.0889068
2047,NRU,274.0889068
2048,NRU,274.0889068
2049,NRU,274.0889068
2050,NRU,274.0889068
2021,NZL,274.0889068
2022,NZL,274.0889068
2023,NZL,274.0889068
2024,NZL,274.0889068
2025,NZL,274.0889068
2026,NZL,274.0889068
2027,NZL,274.0889068
2028,NZL,274.0889068
2029,NZL,274.0889068
2030,NZL,274.0889068
2031,NZL,274.0889068
2032,NZL,274.0889068
2033,NZL,274.0889068
2034,NZL,274.0889068
2035,NZL,274.0889068
2036,NZL,274.0889068
2037,NZL,274.0889068
2038,NZL,274.0889068
2039,NZL,274.0889068
2040,NZL,274.0889068
2041,NZL,274.0889068
2042,NZL,274.0889068
2043,NZL,274.0889068
2044,NZL,274.0889068
2045,NZL,274.0889068
2046,NZL,274.0889068
2047,NZL,274.0889068
2048,NZL,274.0889068
2049,NZL,274.0889068
2050,NZL,274.0889068
2021,OMN,274.0889068
2022,OMN,274.0889068
2023,OMN,274.0889068
2024,OMN,274.0889068
2025,OMN,274.0889068
2026,OMN,274.0889068
2027,OMN,274.0889068
2028,OMN,274.0889068
2029,OMN,274.0889068
2030,OMN,274.0889068
2031,OMN,274.0889068
2032,OMN,274.0889068
2033,OMN,274.0889068
2034,OMN,274.0889068
2035,OMN,274.0889068
2036,OMN,274.0889068
2037,OMN,274.0889068
2038,OMN,274.0889068
2039,OMN,274.0889068
2040,OMN,274.0889068
2041,OMN,274.0889068
2042,OMN,274.0889068
2043,OMN,274.0889068
2044,OMN,274.0889068
2045,OMN,274.0889068
2046,OMN,274.0889068
2047,OMN,274.0889068
2048,OMN,274.0889068
2049,OMN,274.0889068
2050,OMN,274.0889068
2021,PAK,21.78666667
2022,PAK,21.78666667
2023,PAK,21.78666667
2024,PAK,21.78666667
2025,PAK,21.78666667
2026,PAK,21.78666667
2027,PAK,21.78666667
2028,PAK,21.78666667
2029,PAK,21.78666667
2030,PAK,21.78666667
2031,PAK,21.78666667
2032,PAK,21.78666667
2033,PAK,21.78666667
2034,PAK,21.78666667
2035,PAK,21.78666667
2036,PAK,21.78666667
2037,PAK,21.78666667
2038,PAK,21.78666667
2039,PAK,21.78666667
2040,PAK,21.78666667
2041,PAK,21.78666667
2042,PAK,21.78666667
2043,PAK,21.78666667
2044,PAK,21.78666667
2045,PAK,21.78666667
2046,PAK,21.78666667
2047,PAK,21.78666667
2048,PAK,21.78666667
2049,PAK,21.78666667
2050,PAK,21.78666667
2021,PAN,274.0889068
2022,PAN,274.0889068
2023,PAN,274.0889068
2024,PAN,274.0889068
2025,PAN,274.0889068
2026,PAN,274.0889068
2027,PAN,274.0889068
2028,PAN,274.0889068
2029,PAN,274.0889068
2030,PAN,274.0889068
2031,PAN,274.0889068
2032,PAN,274.0889068
2033,PAN,274.0889068
2034,PAN,274.0889068
2035,PAN,274.0889068
2036,PAN,274.0889068
2037,PAN,274.0889068
2038,PAN,274.0889068
2039,PAN,274.0889068
2040,PAN,274.0889068
2041,PAN,274.0889068
2042,PAN,274.0889068
2043,PAN,274.0889068
2044,PAN,274.0889068
2045,PAN,274.0889068
2046,PAN,274.0889068
2047,PAN,274.0889068
2048,PAN,274.0889068
2049,PAN,274.0889068
2050,PAN,274.0889068
2021,PER,274.0889068
2022,PER,274.0889068
2023,PER,274.0889068
2024,PER,274.0889068
2025,PER,274.0889068
2026,PER,274.0889068
2027,PER,274.0889068
2028,PER,274.0889068
2029,PER,274.0889068
2030,PER,274.0889068
2031,PER,274.0889068
2032,PER,274.0889068
2033,PER,274.0889068
2034,PER,274.0889068
2035,PER,274.0889068
2036,PER,274.0889068
2037,PER,274.0889068
2038,PER,274.0889068
2039,PER,274.0889068
2040,PER,274.0889068
2041,PER,274.0889068
2042,PER,274.0889068
2043,PER,274.0889068
2044,PER,274.0889068
2045,PER,274.0889068
2046,PER,274.0889068
2047,PER,274.0889068
2048,PER,274.0889068
2049,PER,274.0889068
2050,PER,274.0889068
2021,PHL,274.0889068
2022,PHL,274.0889068
2023,PHL,274.0889068
2024,PHL,274.0889068
2025,PHL,274.0889068
2026,PHL,274.0889068
2027,PHL,274.0889068
2028,PHL,274.0889068
2029,PHL,274.0889068
2030,PHL,274.0889068
2031,PHL,274.0889068
2032,PHL,274.0889068
2033,PHL,274.0889068
2034,PHL,274.0889068
2035,PHL,274.0889068
2036,PHL,274.0889068
2037,PHL,274.0889068
2038,PHL,274.0889068
2039,PHL,274.0889068
2040,PHL,274.0889068
2041,PHL,274.0889068
2042,PHL,274.0889068
2043,PHL,274.0889068
2044,PHL,274.0889068
2045,PHL,274.0889068
2046,PHL,274.0889068
2047,PHL,274.0889068
2048,PHL,274.0889068
2049,PHL,274.0889068
2050,PHL,274.0889068
2021,PLW,274.0889068
2022,PLW,274.0889068
2023,PLW,274.0889068
2024,PLW,274.0889068
2025,PLW,274.0889068
2026,PLW,274.0889068
2027,PLW,274.0889068
2028,PLW,274.0889068
2029,PLW,274.0889068
2030,PLW,274.0889068
2031,PLW,274.0889068
2032,PLW,274.0889068
2033,PLW,274.0889068
2034,PLW,274.0889068
2035,PLW,274.0889068
2036,PLW,274.0889068
2037,PLW,274.0889068
2038,PLW,274.0889068
2039,PLW,274.0889068
2040,PLW,274.0889068
2041,PLW,274.0889068
2042,PLW,274.0889068
2043,PLW,274.0889068
2044,PLW,274.0889068
2045,PLW,274.0889068
2046,PLW,274.0889068
2047,PLW,274.0889068
2048,PLW,274.0889068
2049,PLW,274.0889068
2050,PLW,274.0889068
2021,PNG,274.0889068
2022,PNG,274.0889068
2023,PNG,274.0889068
2024,PNG,274.0889068
2025,PNG,274.0889068
2026,PNG,274.0889068
2027,PNG,274.0889068
2028,PNG,274.0889068
2029,PNG,274.0889068
2030,PNG,274.0889068
2031,PNG,274.0889068
2032,PNG,274.0889068
2033,PNG,274.0889068
2034,PNG,274.0889068
2035,PNG,274.0889068
2036,PNG,274.0889068
2037,PNG,274.0889068
2038,PNG,274.0889068
2039,PNG,274.0889068
2040,PNG,274.0889068
2041,PNG,274.0889068
2042,PNG,274.0889068
2043,PNG,274.0889068
2044,PNG,274.0889068
2045,PNG,274.0889068
2046,PNG,274.0889068
2047,PNG,274.0889068
2048,PNG,274.0889068
2049,PNG,274.0889068
2050,PNG,274.0889068
2021,POL,274.0889068
2022,POL,274.0889068
2023,POL,274.0889068
2024,POL,274.0889068
2025,POL,274.0889068
2026,POL,274.0889068
2027,POL,274.0889068
2028,POL,274.0889068
2029,POL,274.0889068
2030,POL,274.0889068
2031,POL,274.0889068
2032,POL,274.0889068
2033,POL,274.0889068
2034,POL,274.0889068
2035,POL,274.0889068
2036,POL,274.0889068
2037,POL,274.0889068
2038,POL,274.0889068
2039,POL,274.0889068
2040,POL,274.0889068
2041,POL,274.0889068
2042,POL,274.0889068
2043,POL,274.0889068
2044,POL,274.0889068
2045,POL,274.0889068
2046,POL,274.0889068
2047,POL,274.0889068
2048,POL,274.0889068
2049,POL,274.0889068
2050,POL,274.0889068
2021,PRI,274.0889068
2022,PRI,274.0889068
2023,PRI,274.0889068
2024,PRI,274.0889068
2025,PRI,274.0889068
2026,PRI,274.0889068
2027,PRI,274.0889068
2028,PRI,274.0889068
2029,PRI,274.0889068
2030,PRI,274.0889068
2031,PRI,274.0889068
2032,PRI,274.0889068
2033,PRI,274.0889068
2034,PRI,274.0889068
2035,PRI,274.0889068
2036,PRI,274.0889068
2037,PRI,274.0889068
2038,PRI,274.0889068
2039,PRI,274.0889068
2040,PRI,274.0889068
2041,PRI,274.0889068
2042,PRI,274.0889068
2043,PRI,274.0889068
2044,PRI,274.0889068
2045,PRI,274.0889068
2046,PRI,274.0889068
2047,PRI,274.0889068
2048,PRI,274.0889068
2049,PRI,274.0889068
2050,PRI,274.0889068
2021,PRK,274.0889068
2022,PRK,274.0889068
2023,PRK,274.0889068
2024,PRK,274.0889068
2025,PRK,274.0889068
2026,PRK,274.0889068
2027,PRK,274.0889068
2028,PRK,274.0889068
2029,PRK,274.0889068
2030,PRK,274.0889068
2031,PRK,274.0889068
2032,PRK,274.0889068
2033,PRK,274.0889068
2034,PRK,274.0889068
2035,PRK,274.0889068
2036,PRK,274.0889068
2037,PRK,274.0889068
2038,PRK,274.0889068
2039,PRK,274.0889068
2040,PRK,274.0889068
2041,PRK,274.0889068
2042,PRK,274.0889068
2043,PRK,274.0889068
2044,PRK,274.0889068
2045,PRK,274.0889068
2046,PRK,274.0889068
2047,PRK,274.0889068
2048,PRK,274.0889068
2049,PRK,274.0889068
2050,PRK,274.0889068
2021,PRT,274.0889068
2022,PRT,274.0889068
2023,PRT,274.0889068
2024,PRT,274.0889068
2025,PRT,274.0889068
2026,PRT,274.0889068
2027,PRT,274.0889068
2028,PRT,274.0889068
2029,PRT,274.0889068
2030,PRT,274.0889068
2031,PRT,274.0889068
2032,PRT,274.0889068
2033,PRT,274.0889068
2034,PRT,274.0889068
2035,PRT,274.0889068
2036,PRT,274.0889068
2037,PRT,274.0889068
2038,PRT,274.0889068
2039,PRT,274.0889068
2040,PRT,274.0889068
2041,PRT,274.0889068
2042,PRT,274.0889068
2043,PRT,274.0889068
2044,PRT,274.0889068
2045,PRT,274.0889068
2046,PRT,274.0889068
2047,PRT,274.0889068
2048,PRT,274.0889068
2049,PRT,274.0889068
2050,PRT,274.0889068
2021,PRY,274.0889068
2022,PRY,274.0889068
2023,PRY,274.0889068
2024,PRY,274.0889068
2025,PRY,274.0889068
2026,PRY,274.0889068
2027,PRY,274.0889068
2028,PRY,274.0889068
2029,PRY,274.0889068
2030,PRY,274.0889068
2031,PRY,274.0889068
2032,PRY,274.0889068
2033,PRY,274.0889068
2034,PRY,274.0889068
2035,PRY,274.0889068
2036,PRY,274.0889068
2037,PRY,274.0889068
2038,PRY,274.0889068
2039,PRY,274.0889068
2040,PRY,274.0889068
2041,PRY,274.0889068
2042,PRY,274.0889068
2043,PRY,274.0889068
2044,PRY,274.0889068
2045,PRY,274.0889068
2046,PRY,274.0889068
2047,PRY,274.0889068
2048,PRY,274.0889068
2049,PRY,274.0889068
2050,PRY,274.0889068
2021,PYF,274.0889068
2022,PYF,274.0889068
2023,PYF,274.0889068
2024,PYF,274.0889068
2025,PYF,274.0889068
2026,PYF,274.0889068
2027,PYF,274.0889068
2028,PYF,274.0889068
2029,PYF,274.0889068
2030,PYF,274.0889068
2031,PYF,274.0889068
2032,PYF,274.0889068
2033,PYF,274.0889068
2034,PYF,274.0889068
2035,PYF,274.0889068
2036,PYF,274.0889068
2037,PYF,274.0889068
2038,PYF,274.0889068
2039,PYF,274.0889068
2040,PYF,274.0889068
2041,PYF,274.0889068
2042,PYF,274.0889068
2043,PYF,274.0889068
2044,PYF,274.0889068
2045,PYF,274.0889068
2046,PYF,274.0889068
2047,PYF,274.0889068
2048,PYF,274.0889068
2049,PYF,274.0889068
2050,PYF,274.0889068
2021,QAT,274.0889068
2022,QAT,274.0889068
2023,QAT,274.0889068
2024,QAT,274.0889068
2025,QAT,274.0889068
2026,QAT,274.0889068
2027,QAT,274.0889068
2028,QAT,274.0889068
2029,QAT,274.0889068
2030,QAT,274.0889068
2031,QAT,274.0889068
2032,QAT,274.0889068
2033,QAT,274.0889068
2034,QAT,274.0889068
2035,QAT,274.0889068
2036,QAT,274.0889068
2037,QAT,274.0889068
2038,QAT,274.0889068
2039,QAT,274.0889068
2040,QAT,274.0889068
2041,QAT,274.0889068
2042,QAT,274.0889068
2043,QAT,274.0889068
2044,QAT,274.0889068
2045,QAT,274.0889068
2046,QAT,274.0889068
2047,QAT,274.0889068
2048,QAT,274.0889068
2049,QAT,274.0889068
2050,QAT,274.0889068
2021,ROU,9.03
2022,ROU,9.03
2023,ROU,9.03
2024,ROU,9.03
2025,ROU,9.03
2026,ROU,9.03
2027,ROU,9.03
2028,ROU,9.03
2029,ROU,9.03
2030,ROU,9.03
2031,ROU,9.03
2032,ROU,9.03
2033,ROU,9.03
2034,ROU,9.03
2035,ROU,9.03
2036,ROU,9.03
2037,ROU,9.03
2038,ROU,9.03
2039,ROU,9.03
2040,ROU,9.03
2041,ROU,9.03
2042,ROU,9.03
2043,ROU,9.03
2044,ROU,9.03
2045,ROU,9.03
2046,ROU,9.03
2047,ROU,9.03
2048,ROU,9.03
2049,ROU,9.03
2050,ROU,9.03
2021,RUS,38.75375
2022,RUS,38.75375
2023,RUS,38.75375
2024,RUS,38.75375
2025,RUS,38.75375
2026,RUS,38.75375
2027,RUS,38.75375
2028,RUS,38.75375
2029,RUS,38.75375
2030,RUS,38.75375
2031,RUS,38.75375
2032,RUS,38.75375
2033,RUS,38.75375
2034,RUS,38.75375
2035,RUS,38.75375
2036,RUS,38.75375
2037,RUS,38.75375
2038,RUS,38.75375
2039,RUS,38.75375
2040,RUS,38.75375
2041,RUS,38.75375
2042,RUS,38.75375
2043,RUS,38.75375
2044,RUS,38.75375
2045,RUS,38.75375
2046,RUS,38.75375
2047,RUS,38.75375
2048,RUS,38.75375
2049,RUS,38.75375
2050,RUS,38.75375
2021,RWA,274.0889068
2022,RWA,274.0889068
2023,RWA,274.0889068
2024,RWA,274.0889068
2025,RWA,274.0889068
2026,RWA,274.0889068
2027,RWA,274.0889068
2028,RWA,274.0889068
2029,RWA,274.0889068
2030,RWA,274.0889068
2031,RWA,274.0889068
2032,RWA,274.0889068
2033,RWA,274.0889068
2034,RWA,274.0889068
2035,RWA,274.0889068
2036,RWA,274.0889068
2037,RWA,274.0889068
2038,RWA,274.0889068
2039,RWA,274.0889068
2040,RWA,274.0889068
2041,RWA,274.0889068
2042,RWA,274.0889068
2043,RWA,274.0889068
2044,RWA,274.0889068
2045,RWA,274.0889068
2046,RWA,274.0889068
2047,RWA,274.0889068
2048,RWA,274.0889068
2049,RWA,274.0889068
2050,RWA,274.0889068
2021,SAU,4.275
2022,SAU,4.275
2023,SAU,4.275
2024,SAU,4.275
2025,SAU,4.275
2026,SAU,4.275
2027,SAU,4.275
2028,SAU,4.275
2029,SAU,4.275
2030,SAU,4.275
2031,SAU,4.275
2032,SAU,4.275
2033,SAU,4.275
2034,SAU,4.275
2035,SAU,4.275
2036,SAU,4.275
2037,SAU,4.275
2038,SAU,4.275
2039,SAU,4.275
2040,SAU,4.275
2041,SAU,4.275
2042,SAU,4.275
2043,SAU,4.275
2044,SAU,4.275
2045,SAU,4.275
2046,SAU,4.275
2047,SAU,4.275
2048,SAU,4.275
2049,SAU,4.275
2050,SAU,4.275
2021,SDN,274.0889068
2022,SDN,274.0889068
2023,SDN,274.0889068
2024,SDN,274.0889068
2025,SDN,274.0889068
2026,SDN,274.0889068
2027,SDN,274.0889068
2028,SDN,274.0889068
2029,SDN,274.0889068
2030,SDN,274.0889068
2031,SDN,274.0889068
2032,SDN,274.0889068
2033,SDN,274.0889068
2034,SDN,274.0889068
2035,SDN,274.0889068
2036,SDN,274.0889068
2037,SDN,274.0889068
2038,SDN,274.0889068
2039,SDN,274.0889068
2040,SDN,274.0889068
2041,SDN,274.0889068
2042,SDN,274.0889068
2043,SDN,274.0889068
2044,SDN,274.0889068
2045,SDN,274.0889068
2046,SDN,274.0889068
2047,SDN,274.0889068
2048,SDN,274.0889068
2049,SDN,274.0889068
2050,SDN,274.0889068
2021,SEN,274.0889068
2022,SEN,274.0889068
2023,SEN,274.0889068
2024,SEN,274.0889068
2025,SEN,274.0889068
2026,SEN,274.0889068
2027,SEN,274.0889068
2028,SEN,274.0889068
2029,SEN,274.0889068
2030,SEN,274.0889068
2031,SEN,274.0889068
2032,SEN,274.0889068
2033,SEN,274.0889068
2034,SEN,274.0889068
2035,SEN,274.0889068
2036,SEN,274.0889068
2037,SEN,274.0889068
2038,SEN,274.0889068
2039,SEN,274.0889068
2040,SEN,274.0889068
2041,SEN,274.0889068
2042,SEN,274.0889068
2043,SEN,274.0889068
2044,SEN,274.0889068
2045,SEN,274.0889068
2046,SEN,274.0889068
2047,SEN,274.0889068
2048,SEN,274.0889068
2049,SEN,274.0889068
2050,SEN,274.0889068
2021,SGP,160.8114286
2022,SGP,160.8114286
2023,SGP,160.8114286
2024,SGP,160.8114286
2025,SGP,160.8114286
2026,SGP,160.8114286
2027,SGP,160.8114286
2028,SGP,160.8114286
2029,SGP,160.8114286
2030,SGP,160.8114286
2031,SGP,160.8114286
2032,SGP,160.8114286
2033,SGP,160.8114286
2034,SGP,160.8114286
2035,SGP,160.8114286
2036,SGP,160.8114286
2037,SGP,160.8114286
2038,SGP,160.8114286
2039,SGP,160.8114286
2040,SGP,160.8114286
2041,SGP,160.8114286
2042,SGP,160.8114286
2043,SGP,160.8114286
2044,SGP,160.8114286
2045,SGP,160.8114286
2046,SGP,160.8114286
2047,SGP,160.8114286
2048,SGP,160.8114286
2049,SGP,160.8114286
2050,SGP,160.8114286
2021,SLB,274.0889068
2022,SLB,274.0889068
2023,SLB,274.0889068
2024,SLB,274.0889068
2025,SLB,274.0889068
2026,SLB,274.0889068
2027,SLB,274.0889068
2028,SLB,274.0889068
2029,SLB,274.0889068
2030,SLB,274.0889068
2031,SLB,274.0889068
2032,SLB,274.0889068
2033,SLB,274.0889068
2034,SLB,274.0889068
2035,SLB,274.0889068
2036,SLB,274.0889068
2037,SLB,274.0889068
2038,SLB,274.0889068
2039,SLB,274.0889068
2040,SLB,274.0889068
2041,SLB,274.0889068
2042,SLB,274.0889068
2043,SLB,274.0889068
2044,SLB,274.0889068
2045,SLB,274.0889068
2046,SLB,274.0889068
2047,SLB,274.0889068
2048,SLB,274.0889068
2049,SLB,274.0889068
2050,SLB,274.0889068
2021,SLE,274.0889068
2022,SLE,274.0889068
2023,SLE,274.0889068
2024,SLE,274.0889068
2025,SLE,274.0889068
2026,SLE,274.0889068
2027,SLE,274.0889068
2028,SLE,274.0889068
2029,SLE,274.0889068
2030,SLE,274.0889068
2031,SLE,274.0889068
2032,SLE,274.0889068
2033,SLE,274.0889068
2034,SLE,274.0889068
2035,SLE,274.0889068
2036,SLE,274.0889068
2037,SLE,274.0889068
2038,SLE,274.0889068
2039,SLE,274.0889068
2040,SLE,274.0889068
2041,SLE,274.0889068
2042,SLE,274.0889068
2043,SLE,274.0889068
2044,SLE,274.0889068
2045,SLE,274.0889068
2046,SLE,274.0889068
2047,SLE,274.0889068
2048,SLE,274.0889068
2049,SLE,274.0889068
2050,SLE,274.0889068
2021,SLV,274.0889068
2022,SLV,274.0889068
2023,SLV,274.0889068
2024,SLV,274.0889068
2025,SLV,274.0889068
2026,SLV,274.0889068
2027,SLV,274.0889068
2028,SLV,274.0889068
2029,SLV,274.0889068
2030,SLV,274.0889068
2031,SLV,274.0889068
2032,SLV,274.0889068
2033,SLV,274.0889068
2034,SLV,274.0889068
2035,SLV,274.0889068
2036,SLV,274.0889068
2037,SLV,274.0889068
2038,SLV,274.0889068
2039,SLV,274.0889068
2040,SLV,274.0889068
2041,SLV,274.0889068
2042,SLV,274.0889068
2043,SLV,274.0889068
2044,SLV,274.0889068
2045,SLV,274.0889068
2046,SLV,274.0889068
2047,SLV,274.0889068
2048,SLV,274.0889068
2049,SLV,274.0889068
2050,SLV,274.0889068
2021,SMR,274.0889068
2022,SMR,274.0889068
2023,SMR,274.0889068
2024,SMR,274.0889068
2025,SMR,274.0889068
2026,SMR,274.0889068
2027,SMR,274.0889068
2028,SMR,274.0889068
2029,SMR,274.0889068
2030,SMR,274.0889068
2031,SMR,274.0889068
2032,SMR,274.0889068
2033,SMR,274.0889068
2034,SMR,274.0889068
2035,SMR,274.0889068
2036,SMR,274.0889068
2037,SMR,274.0889068
2038,SMR,274.0889068
2039,SMR,274.0889068
2040,SMR,274.0889068
2041,SMR,274.0889068
2042,SMR,274.0889068
2043,SMR,274.0889068
2044,SMR,274.0889068
2045,SMR,274.0889068
2046,SMR,274.0889068
2047,SMR,274.0889068
2048,SMR,274.0889068
2049,SMR,274.0889068
2050,SMR,274.0889068
2021,SOM,274.0889068
2022,SOM,274.0889068
2023,SOM,274.0889068
2024,SOM,274.0889068
2025,SOM,274.0889068
2026,SOM,274.0889068
2027,SOM,274.0889068
2028,SOM,274.0889068
2029,SOM,274.0889068
2030,SOM,274.0889068
2031,SOM,274.0889068
2032,SOM,274.0889068
2033,SOM,274.0889068
2034,SOM,274.0889068
2035,SOM,274.0889068
2036,SOM,274.0889068
2037,SOM,274.0889068
2038,SOM,274.0889068
2039,SOM,274.0889068
2040,SOM,274.0889068
2041,SOM,274.0889068
2042,SOM,274.0889068
2043,SOM,274.0889068
2044,SOM,274.0889068
2045,SOM,274.0889068
2046,SOM,274.0889068
2047,SOM,274.0889068
2048,SOM,274.0889068
2049,SOM,274.0889068
2050,SOM,274.0889068
2021,SRB,47.628
2022,SRB,47.628
2023,SRB,47.628
2024,SRB,47.628
2025,SRB,47.628
2026,SRB,47.628
2027,SRB,47.628
2028,SRB,47.628
2029,SRB,47.628
2030,SRB,47.628
2031,SRB,47.628
2032,SRB,47.628
2033,SRB,47.628
2034,SRB,47.628
2035,SRB,47.628
2036,SRB,47.628
2037,SRB,47.628
2038,SRB,47.628
2039,SRB,47.628
2040,SRB,47.628
2041,SRB,47.628
2042,SRB,47.628
2043,SRB,47.628
2044,SRB,47.628
2045,SRB,47.628
2046,SRB,47.628
2047,SRB,47.628
2048,SRB,47.628
2049,SRB,47.628
2050,SRB,47.628
2021,SSD,274.0889068
2022,SSD,274.0889068
2023,SSD,274.0889068
2024,SSD,274.0889068
2025,SSD,274.0889068
2026,SSD,274.0889068
2027,SSD,274.0889068
2028,SSD,274.0889068
2029,SSD,274.0889068
2030,SSD,274.0889068
2031,SSD,274.0889068
2032,SSD,274.0889068
2033,SSD,274.0889068
2034,SSD,274.0889068
2035,SSD,274.0889068
2036,SSD,274.0889068
2037,SSD,274.0889068
2038,SSD,274.0889068
2039,SSD,274.0889068
2040,SSD,274.0889068
2041,SSD,274.0889068
2042,SSD,274.0889068
2043,SSD,274.0889068
2044,SSD,274.0889068
2045,SSD,274.0889068
2046,SSD,274.0889068
2047,SSD,274.0889068
2048,SSD,274.0889068
2049,SSD,274.0889068
2050,SSD,274.0889068
2021,STP,274.0889068
2022,STP,274.0889068
2023,STP,274.0889068
2024,STP,274.0889068
2025,STP,274.0889068
2026,STP,274.0889068
2027,STP,274.0889068
2028,STP,274.0889068
2029,STP,274.0889068
2030,STP,274.0889068
2031,STP,274.0889068
2032,STP,274.0889068
2033,STP,274.0889068
2034,STP,274.0889068
2035,STP,274.0889068
2036,STP,274.0889068
2037,STP,274.0889068
2038,STP,274.0889068
2039,STP,274.0889068
2040,STP,274.0889068
2041,STP,274.0889068
2042,STP,274.0889068
2043,STP,274.0889068
2044,STP,274.0889068
2045,STP,274.0889068
2046,STP,274.0889068
2047,STP,274.0889068
2048,STP,274.0889068
2049,STP,274.0889068
2050,STP,274.0889068
2021,SUR,274.0889068
2022,SUR,274.0889068
2023,SUR,274.0889068
2024,SUR,274.0889068
2025,SUR,274.0889068
2026,SUR,274.0889068
2027,SUR,274.0889068
2028,SUR,274.0889068
2029,SUR,274.0889068
2030,SUR,274.0889068
2031,SUR,274.0889068
2032,SUR,274.0889068
2033,SUR,274.0889068
2034,SUR,274.0889068
2035,SUR,274.0889068
2036,SUR,274.0889068
2037,SUR,274.0889068
2038,SUR,274.0889068
2039,SUR,274.0889068
2040,SUR,274.0889068
2041,SUR,274.0889068
2042,SUR,274.0889068
2043,SUR,274.0889068
2044,SUR,274.0889068
2045,SUR,274.0889068
2046,SUR,274.0889068
2047,SUR,274.0889068
2048,SUR,274.0889068
2049,SUR,274.0889068
2050,SUR,274.0889068
2021,SVK,274.0889068
2022,SVK,274.0889068
2023,SVK,274.0889068
2024,SVK,274.0889068
2025,SVK,274.0889068
2026,SVK,274.0889068
2027,SVK,274.0889068
2028,SVK,274.0889068
2029,SVK,274.0889068
2030,SVK,274.0889068
2031,SVK,274.0889068
2032,SVK,274.0889068
2033,SVK,274.0889068
2034,SVK,274.0889068
2035,SVK,274.0889068
2036,SVK,274.0889068
2037,SVK,274.0889068
2038,SVK,274.0889068
2039,SVK,274.0889068
2040,SVK,274.0889068
2041,SVK,274.0889068
2042,SVK,274.0889068
2043,SVK,274.0889068
2044,SVK,274.0889068
2045,SVK,274.0889068
2046,SVK,274.0889068
2047,SVK,274.0889068
2048,SVK,274.0889068
2049,SVK,274.0889068
2050,SVK,274.0889068
2021,SVN,274.0889068
2022,SVN,274.0889068
2023,SVN,274.0889068
2024,SVN,274.0889068
2025,SVN,274.0889068
2026,SVN,274.0889068
2027,SVN,274.0889068
2028,SVN,274.0889068
2029,SVN,274.0889068
2030,SVN,274.0889068
2031,SVN,274.0889068
2032,SVN,274.0889068
2033,SVN,274.0889068
2034,SVN,274.0889068
2035,SVN,274.0889068
2036,SVN,274.0889068
2037,SVN,274.0889068
2038,SVN,274.0889068
2039,SVN,274.0889068
2040,SVN,274.0889068
2041,SVN,274.0889068
2042,SVN,274.0889068
2043,SVN,274.0889068
2044,SVN,274.0889068
2045,SVN,274.0889068
2046,SVN,274.0889068
2047,SVN,274.0889068
2048,SVN,274.0889068
2049,SVN,274.0889068
2050,SVN,274.0889068
2021,SWE,274.0889068
2022,SWE,274.0889068
2023,SWE,274.0889068
2024,SWE,274.0889068
2025,SWE,274.0889068
2026,SWE,274.0889068
2027,SWE,274.0889068
2028,SWE,274.0889068
2029,SWE,274.0889068
2030,SWE,274.0889068
2031,SWE,274.0889068
2032,SWE,274.0889068
2033,SWE,274.0889068
2034,SWE,274.0889068
2035,SWE,274.0889068
2036,SWE,274.0889068
2037,SWE,274.0889068
2038,SWE,274.0889068
2039,SWE,274.0889068
2040,SWE,274.0889068
2041,SWE,274.0889068
2042,SWE,274.0889068
2043,SWE,274.0889068
2044,SWE,274.0889068
2045,SWE,274.0889068
2046,SWE,274.0889068
2047,SWE,274.0889068
2048,SWE,274.0889068
2049,SWE,274.0889068
2050,SWE,274.0889068
2021,SWZ,274.0889068
2022,SWZ,274.0889068
2023,SWZ,274.0889068
2024,SWZ,274.0889068
2025,SWZ,274.0889068
2026,SWZ,274.0889068
