Year,iso_code3,pij_lndu_forests_primary_to_forests_mangroves
2048,TKM,0.4901473846979251
2049,TKM,0.4901473846979251
2050,TKM,0.4901473846979251
2019,TLS,1.0011702411123036e-05
2020,TLS,0.2941060397525282
2021,TLS,0.2941060397525282
2022,TLS,0.2941060397525282
2023,TLS,0.2941060397525282
2024,TLS,0.2941060397525282
2025,TLS,0.2941060397525282
2026,TLS,0.2941060397525282
2027,TLS,0.2941060397525282
2028,TLS,0.2941060397525282
2029,TLS,0.2941060397525282
2030,TLS,0.2941060397525282
2031,TLS,0.2941060397525282
2032,TLS,0.2941060397525282
2033,TLS,0.2941060397525282
2034,TLS,0.2941060397525282
2035,TLS,0.2941060397525282
2036,TLS,0.2941060397525282
2037,TLS,0.2941060397525282
2038,TLS,0.2941060397525282
2039,TLS,0.2941060397525282
2040,TLS,0.2941060397525282
2041,TLS,0.2941060397525282
2042,TLS,0.2941060397525282
2043,TLS,0.2941060397525282
2044,TLS,0.2941060397525282
2045,TLS,0.2941060397525282
2046,TLS,0.2941060397525282
2047,TLS,0.2941060397525282
2048,TLS,0.2941060397525282
2049,TLS,0.2941060397525282
2050,TLS,0.2941060397525282
2019,TON,0.0
2020,TON,4.001543467854528e-06
2021,TON,4.001543467854528e-06
2022,TON,4.001543467854528e-06
2023,TON,4.001543467854528e-06
2024,TON,4.001543467854528e-06
2025,TON,4.001543467854528e-06
2026,TON,4.001543467854528e-06
2027,TON,4.001543467854528e-06
2028,TON,4.001543467854528e-06
2029,TON,4.001543467854528e-06
2030,TON,4.001543467854528e-06
2031,TON,4.001543467854528e-06
2032,TON,4.001543467854528e-06
2033,TON,4.001543467854528e-06
2034,TON,4.001543467854528e-06
2035,TON,4.001543467854528e-06
2036,TON,4.001543467854528e-06
2037,TON,4.001543467854528e-06
2038,TON,4.001543467854528e-06
2039,TON,4.001543467854528e-06
2040,TON,4.001543467854528e-06
2041,TON,4.001543467854528e-06
2042,TON,4.001543467854528e-06
2043,TON,4.001543467854528e-06
2044,TON,4.001543467854528e-06
2045,TON,4.001543467854528e-06
2046,TON,4.001543467854528e-06
2047,TON,4.001543467854528e-06
2048,TON,4.001543467854528e-06
2049,TON,4.001543467854528e-06
2050,TON,4.001543467854528e-06
2019,TTO,0.0
2020,TTO,0.2940873084872467
2021,TTO,0.2940873084872467
2022,TTO,0.2940873084872467
2023,TTO,0.2940873084872467
2024,TTO,0.2940873084872467
2025,TTO,0.2940873084872467
2026,TTO,0.2940873084872467
2027,TTO,0.2940873084872467
2028,TTO,0.2940873084872467
2029,TTO,0.2940873084872467
2030,TTO,0.2940873084872467
2031,TTO,0.2940873084872467
2032,TTO,0.2940873084872467
2033,TTO,0.2940873084872467
2034,TTO,0.2940873084872467
2035,TTO,0.2940873084872467
2036,TTO,0.2940873084872467
2037,TTO,0.2940873084872467
2038,TTO,0.2940873084872467
2039,TTO,0.2940873084872467
2040,TTO,0.2940873084872467
2041,TTO,0.2940873084872467
2042,TTO,0.2940873084872467
2043,TTO,0.2940873084872467
2044,TTO,0.2940873084872467
2045,TTO,0.2940873084872467
2046,TTO,0.2940873084872467
2047,TTO,0.2940873084872467
2048,TTO,0.2940873084872467
2049,TTO,0.2940873084872467
2050,TTO,0.2940873084872467
2019,TUN,0.0
2020,TUN,0.0
2021,TUN,0.0
2022,TUN,0.0
2023,TUN,0.0
2024,TUN,0.0
2025,TUN,0.0
2026,TUN,0.0
2027,TUN,0.0
2028,TUN,0.0
2029,TUN,0.0
2030,TUN,0.0
2031,TUN,0.0
2032,TUN,0.0
2033,TUN,0.0
2034,TUN,0.0
2035,TUN,0.0
2036,TUN,0.0
2037,TUN,0.0
2038,TUN,0.0
2039,TUN,0.0
2040,TUN,0.0
2041,TUN,0.0
2042,TUN,0.0
2043,TUN,0.0
2044,TUN,0.0
2045,TUN,0.0
2046,TUN,0.0
2047,TUN,0.0
2048,TUN,0.0
2049,TUN,0.0
2050,TUN,0.0
2019,TUR,0.0
2020,TUR,0.0
2021,TUR,0.0
2022,TUR,0.0
2023,TUR,0.0
2024,TUR,0.0
2025,TUR,0.0
2026,TUR,0.0
2027,TUR,0.0
2028,TUR,0.0
2029,TUR,0.0
2030,TUR,0.0
2031,TUR,0.0
2032,TUR,0.0
2033,TUR,0.0
2034,TUR,0.0
2035,TUR,0.0
2036,TUR,0.0
2037,TUR,0.0
2038,TUR,0.0
2039,TUR,0.0
2040,TUR,0.0
2041,TUR,0.0
2042,TUR,0.0
2043,TUR,0.0
2044,TUR,0.0
2045,TUR,0.0
2046,TUR,0.0
2047,TUR,0.0
2048,TUR,0.0
2049,TUR,0.0
2050,TUR,0.0
2019,TZA,0.0
2020,TZA,3.430195155196266e-05
2021,TZA,3.430195155196266e-05
2022,TZA,3.430195155196266e-05
2023,TZA,3.430195155196266e-05
2024,TZA,3.430195155196266e-05
2025,TZA,3.430195155196266e-05
2026,TZA,3.430195155196266e-05
2027,TZA,3.430195155196266e-05
2028,TZA,3.430195155196266e-05
2029,TZA,3.430195155196266e-05
2030,TZA,3.430195155196266e-05
2031,TZA,3.430195155196266e-05
2032,TZA,3.430195155196266e-05
2033,TZA,3.430195155196266e-05
2034,TZA,3.430195155196266e-05
2035,TZA,3.430195155196266e-05
2036,TZA,3.430195155196266e-05
2037,TZA,3.430195155196266e-05
2038,TZA,3.430195155196266e-05
2039,TZA,3.430195155196266e-05
2040,TZA,3.430195155196266e-05
2041,TZA,3.430195155196266e-05
2042,TZA,3.430195155196266e-05
2043,TZA,3.430195155196266e-05
2044,TZA,3.430195155196266e-05
2045,TZA,3.430195155196266e-05
2046,TZA,3.430195155196266e-05
2047,TZA,3.430195155196266e-05
2048,TZA,3.430195155196266e-05
2049,TZA,3.430195155196266e-05
2050,TZA,3.430195155196266e-05
2019,UGA,0.0
2020,UGA,0.0
2021,UGA,0.0
2022,UGA,0.0
2023,UGA,0.0
2024,UGA,0.0
2025,UGA,0.0
2026,UGA,0.0
2027,UGA,0.0
2028,UGA,0.0
2029,UGA,0.0
2030,UGA,0.0
2031,UGA,0.0
2032,UGA,0.0
2033,UGA,0.0
2034,UGA,0.0
2035,UGA,0.0
2036,UGA,0.0
2037,UGA,0.0
2038,UGA,0.0
2039,UGA,0.0
2040,UGA,0.0
2041,UGA,0.0
2042,UGA,0.0
2043,UGA,0.0
2044,UGA,0.0
2045,UGA,0.0
2046,UGA,0.0
2047,UGA,0.0
2048,UGA,0.0
2049,UGA,0.0
2050,UGA,0.0
2019,UKR,0.0
2020,UKR,0.0
2021,UKR,0.0
2022,UKR,0.0
2023,UKR,0.0
2024,UKR,0.0
2025,UKR,0.0
2026,UKR,0.0
2027,UKR,0.0
2028,UKR,0.0
2029,UKR,0.0
2030,UKR,0.0
2031,UKR,0.0
2032,UKR,0.0
2033,UKR,0.0
2034,UKR,0.0
2035,UKR,0.0
2036,UKR,0.0
2037,UKR,0.0
2038,UKR,0.0
2039,UKR,0.0
2040,UKR,0.0
2041,UKR,0.0
2042,UKR,0.0
2043,UKR,0.0
2044,UKR,0.0
2045,UKR,0.0
2046,UKR,0.0
2047,UKR,0.0
2048,UKR,0.0
2049,UKR,0.0
2050,UKR,0.0
2019,URY,0.0
2020,URY,0.0
2021,URY,0.0
2022,URY,0.0
2023,URY,0.0
2024,URY,0.0
2025,URY,0.0
2026,URY,0.0
2027,URY,0.0
2028,URY,0.0
2029,URY,0.0
2030,URY,0.0
2031,URY,0.0
2032,URY,0.0
2033,URY,0.0
2034,URY,0.0
2035,URY,0.0
2036,URY,0.0
2037,URY,0.0
2038,URY,0.0
2039,URY,0.0
2040,URY,0.0
2041,URY,0.0
2042,URY,0.0
2043,URY,0.0
2044,URY,0.0
2045,URY,0.0
2046,URY,0.0
2047,URY,0.0
2048,URY,0.0
2049,URY,0.0
2050,URY,0.0
2019,USA,3.0814518649749254e-05
2020,USA,5.035075468780061e-05
2021,USA,5.035075468780061e-05
2022,USA,5.035075468780061e-05
2023,USA,5.035075468780061e-05
2024,USA,5.035075468780061e-05
2025,USA,5.035075468780061e-05
2026,USA,5.035075468780061e-05
2027,USA,5.035075468780061e-05
2028,USA,5.035075468780061e-05
2029,USA,5.035075468780061e-05
2030,USA,5.035075468780061e-05
2031,USA,5.035075468780061e-05
2032,USA,5.035075468780061e-05
2033,USA,5.035075468780061e-05
2034,USA,5.035075468780061e-05
2035,USA,5.035075468780061e-05
2036,USA,5.035075468780061e-05
2037,USA,5.035075468780061e-05
2038,USA,5.035075468780061e-05
2039,USA,5.035075468780061e-05
2040,USA,5.035075468780061e-05
2041,USA,5.035075468780061e-05
2042,USA,5.035075468780061e-05
2043,USA,5.035075468780061e-05
2044,USA,5.035075468780061e-05
2045,USA,5.035075468780061e-05
2046,USA,5.035075468780061e-05
2047,USA,5.035075468780061e-05
2048,USA,5.035075468780061e-05
2049,USA,5.035075468780061e-05
2050,USA,5.035075468780061e-05
2019,UZB,0.0
2020,UZB,0.1960435611708302
2021,UZB,0.1960435611708302
2022,UZB,0.1960435611708302
2023,UZB,0.1960435611708302
2024,UZB,0.1960435611708302
2025,UZB,0.1960435611708302
2026,UZB,0.1960435611708302
2027,UZB,0.1960435611708302
2028,UZB,0.1960435611708302
2029,UZB,0.1960435611708302
2030,UZB,0.1960435611708302
2031,UZB,0.1960435611708302
2032,UZB,0.1960435611708302
2033,UZB,0.1960435611708302
2034,UZB,0.1960435611708302
2035,UZB,0.1960435611708302
2036,UZB,0.1960435611708302
2037,UZB,0.1960435611708302
2038,UZB,0.1960435611708302
2039,UZB,0.1960435611708302
2040,UZB,0.1960435611708302
2041,UZB,0.1960435611708302
2042,UZB,0.1960435611708302
2043,UZB,0.1960435611708302
2044,UZB,0.1960435611708302
2045,UZB,0.1960435611708302
2046,UZB,0.1960435611708302
2047,UZB,0.1960435611708302
2048,UZB,0.1960435611708302
2049,UZB,0.1960435611708302
2050,UZB,0.1960435611708302
2019,VEN,4.429378301268238e-05
2020,VEN,3.087557463186961e-05
2021,VEN,3.087557463186961e-05
2022,VEN,3.087557463186961e-05
2023,VEN,3.087557463186961e-05
2024,VEN,3.087557463186961e-05
2025,VEN,3.087557463186961e-05
2026,VEN,3.087557463186961e-05
2027,VEN,3.087557463186961e-05
2028,VEN,3.087557463186961e-05
2029,VEN,3.087557463186961e-05
2030,VEN,3.087557463186961e-05
2031,VEN,3.087557463186961e-05
2032,VEN,3.087557463186961e-05
2033,VEN,3.087557463186961e-05
2034,VEN,3.087557463186961e-05
2035,VEN,3.087557463186961e-05
2036,VEN,3.087557463186961e-05
2037,VEN,3.087557463186961e-05
2038,VEN,3.087557463186961e-05
2039,VEN,3.087557463186961e-05
2040,VEN,3.087557463186961e-05
2041,VEN,3.087557463186961e-05
2042,VEN,3.087557463186961e-05
2043,VEN,3.087557463186961e-05
2044,VEN,3.087557463186961e-05
2045,VEN,3.087557463186961e-05
2046,VEN,3.087557463186961e-05
2047,VEN,3.087557463186961e-05
2048,VEN,3.087557463186961e-05
2049,VEN,3.087557463186961e-05
2050,VEN,3.087557463186961e-05
2019,VIR,0.4901465415996707
2020,VIR,0.490146552068618
2021,VIR,0.490146552068618
2022,VIR,0.490146552068618
2023,VIR,0.490146552068618
2024,VIR,0.490146552068618
2025,VIR,0.490146552068618
2026,VIR,0.490146552068618
2027,VIR,0.490146552068618
2028,VIR,0.490146552068618
2029,VIR,0.490146552068618
2030,VIR,0.490146552068618
2031,VIR,0.490146552068618
2032,VIR,0.490146552068618
2033,VIR,0.490146552068618
2034,VIR,0.490146552068618
2035,VIR,0.490146552068618
2036,VIR,0.490146552068618
2037,VIR,0.490146552068618
2038,VIR,0.490146552068618
2039,VIR,0.490146552068618
2040,VIR,0.490146552068618
2041,VIR,0.490146552068618
2042,VIR,0.490146552068618
2043,VIR,0.490146552068618
2044,VIR,0.490146552068618
2045,VIR,0.490146552068618
2046,VIR,0.490146552068618
2047,VIR,0.490146552068618
2048,VIR,0.490146552068618
2049,VIR,0.490146552068618
2050,VIR,0.490146552068618
2019,VNM,7.419192216818366e-05
2020,VNM,7.422840348891263e-05
2021,VNM,7.422840348891263e-05
2022,VNM,7.422840348891263e-05
2023,VNM,7.422840348891263e-05
2024,VNM,7.422840348891263e-05
2025,VNM,7.422840348891263e-05
2026,VNM,7.422840348891263e-05
2027,VNM,7.422840348891263e-05
2028,VNM,7.422840348891263e-05
2029,VNM,7.422840348891263e-05
2030,VNM,7.422840348891263e-05
2031,VNM,7.422840348891263e-05
2032,VNM,7.422840348891263e-05
2033,VNM,7.422840348891263e-05
2034,VNM,7.422840348891263e-05
2035,VNM,7.422840348891263e-05
2036,VNM,7.422840348891263e-05
2037,VNM,7.422840348891263e-05
2038,VNM,7.422840348891263e-05
2039,VNM,7.422840348891263e-05
2040,VNM,7.422840348891263e-05
2041,VNM,7.422840348891263e-05
2042,VNM,7.422840348891263e-05
2043,VNM,7.422840348891263e-05
2044,VNM,7.422840348891263e-05
2045,VNM,7.422840348891263e-05
2046,VNM,7.422840348891263e-05
2047,VNM,7.422840348891263e-05
2048,VNM,7.422840348891263e-05
2049,VNM,7.422840348891263e-05
2050,VNM,7.422840348891263e-05
2019,VUT,0.0024757137470856
2020,VUT,0.0011783409679792
2021,VUT,0.0011783409679792
2022,VUT,0.0011783409679792
2023,VUT,0.0011783409679792
2024,VUT,0.0011783409679792
2025,VUT,0.0011783409679792
2026,VUT,0.0011783409679792
2027,VUT,0.0011783409679792
2028,VUT,0.0011783409679792
2029,VUT,0.0011783409679792
2030,VUT,0.0011783409679792
2031,VUT,0.0011783409679792
2032,VUT,0.0011783409679792
2033,VUT,0.0011783409679792
2034,VUT,0.0011783409679792
2035,VUT,0.0011783409679792
2036,VUT,0.0011783409679792
2037,VUT,0.0011783409679792
2038,VUT,0.0011783409679792
2039,VUT,0.0011783409679792
2040,VUT,0.0011783409679792
2041,VUT,0.0011783409679792
2042,VUT,0.0011783409679792
2043,VUT,0.0011783409679792
2044,VUT,0.0011783409679792
2045,VUT,0.0011783409679792
2046,VUT,0.0011783409679792
2047,VUT,0.0011783409679792
2048,VUT,0.0011783409679792
2049,VUT,0.0011783409679792
2050,VUT,0.0011783409679792
2019,ZAF,0.0001827945047966
2020,ZAF,8.686866981580782e-05
2021,ZAF,8.686866981580782e-05
2022,ZAF,8.686866981580782e-05
2023,ZAF,8.686866981580782e-05
2024,ZAF,8.686866981580782e-05
2025,ZAF,8.686866981580782e-05
2026,ZAF,8.686866981580782e-05
2027,ZAF,8.686866981580782e-05
2028,ZAF,8.686866981580782e-05
2029,ZAF,8.686866981580782e-05
2030,ZAF,8.686866981580782e-05
2031,ZAF,8.686866981580782e-05
2032,ZAF,8.686866981580782e-05
2033,ZAF,8.686866981580782e-05
2034,ZAF,8.686866981580782e-05
2035,ZAF,8.686866981580782e-05
2036,ZAF,8.686866981580782e-05
2037,ZAF,8.686866981580782e-05
2038,ZAF,8.686866981580782e-05
2039,ZAF,8.686866981580782e-05
2040,ZAF,8.686866981580782e-05
2041,ZAF,8.686866981580782e-05
2042,ZAF,8.686866981580782e-05
2043,ZAF,8.686866981580782e-05
2044,ZAF,8.686866981580782e-05
2045,ZAF,8.686866981580782e-05
2046,ZAF,8.686866981580782e-05
2047,ZAF,8.686866981580782e-05
2048,ZAF,8.686866981580782e-05
2049,ZAF,8.686866981580782e-05
2050,ZAF,8.686866981580782e-05
2019,ZMB,0.0
2020,ZMB,0.0
2021,ZMB,0.0
2022,ZMB,0.0
2023,ZMB,0.0
2024,ZMB,0.0
2025,ZMB,0.0
2026,ZMB,0.0
2027,ZMB,0.0
2028,ZMB,0.0
2029,ZMB,0.0
2030,ZMB,0.0
2031,ZMB,0.0
2032,ZMB,0.0
2033,ZMB,0.0
2034,ZMB,0.0
2035,ZMB,0.0
2036,ZMB,0.0
2037,ZMB,0.0
2038,ZMB,0.0
2039,ZMB,0.0
2040,ZMB,0.0
2041,ZMB,0.0
2042,ZMB,0.0
2043,ZMB,0.0
2044,ZMB,0.0
2045,ZMB,0.0
2046,ZMB,0.0
2047,ZMB,0.0
2048,ZMB,0.0
2049,ZMB,0.0
2050,ZMB,0.0
2019,ZWE,0.0
2020,ZWE,0.1960752802047236
2021,ZWE,0.1960752802047236
2022,ZWE,0.1960752802047236
2023,ZWE,0.1960752802047236
2024,ZWE,0.1960752802047236
2025,ZWE,0.1960752802047236
2026,ZWE,0.1960752802047236
2027,ZWE,0.1960752802047236
2028,ZWE,0.1960752802047236
2029,ZWE,0.1960752802047236
2030,ZWE,0.1960752802047236
2031,ZWE,0.1960752802047236
2032,ZWE,0.1960752802047236
2033,ZWE,0.1960752802047236
2034,ZWE,0.1960752802047236
2035,ZWE,0.1960752802047236
2036,ZWE,0.1960752802047236
2037,ZWE,0.1960752802047236
2038,ZWE,0.1960752802047236
2039,ZWE,0.1960752802047236
2040,ZWE,0.1960752802047236
2041,ZWE,0.1960752802047236
2042,ZWE,0.1960752802047236
2043,ZWE,0.1960752802047236
2044,ZWE,0.1960752802047236
2045,ZWE,0.1960752802047236
2046,ZWE,0.1960752802047236
2047,ZWE,0.1960752802047236
2048,ZWE,0.1960752802047236
2049,ZWE,0.1960752802047236
2050,ZWE,0.1960752802047236
