iso_code3,Nation,Year,pop_lvst_initial_chickens
LBY,Libya,2036,36379000.0
LBY,Libya,2037,36379000.0
LBY,Libya,2038,36379000.0
LBY,Libya,2039,36379000.0
LBY,Libya,2040,36379000.0
LBY,Libya,2041,36379000.0
LBY,Libya,2042,36379000.0
LBY,Libya,2043,36379000.0
LBY,Libya,2044,36379000.0
LBY,Libya,2045,36379000.0
LBY,Libya,2046,36379000.0
LBY,Libya,2047,36379000.0
LBY,Libya,2048,36379000.0
LBY,Libya,2049,36379000.0
LBY,Libya,2050,36379000.0
LCA,Saint Lucia,2023,485000.0
LCA,Saint Lucia,2024,485000.0
LCA,Saint Lucia,2025,485000.0
LCA,Saint Lucia,2026,485000.0
LCA,Saint Lucia,2027,485000.0
LCA,Saint Lucia,2028,485000.0
LCA,Saint Lucia,2029,485000.0
LCA,Saint Lucia,2030,485000.0
LCA,Saint Lucia,2031,485000.0
LCA,Saint Lucia,2032,485000.0
LCA,Saint Lucia,2033,485000.0
LCA,Saint Lucia,2034,485000.0
LCA,Saint Lucia,2035,485000.0
LCA,Saint Lucia,2036,485000.0
LCA,Saint Lucia,2037,485000.0
LCA,Saint Lucia,2038,485000.0
LCA,Saint Lucia,2039,485000.0
LCA,Saint Lucia,2040,485000.0
LCA,Saint Lucia,2041,485000.0
LCA,Saint Lucia,2042,485000.0
LCA,Saint Lucia,2043,485000.0
LCA,Saint Lucia,2044,485000.0
LCA,Saint Lucia,2045,485000.0
LCA,Saint Lucia,2046,485000.0
LCA,Saint Lucia,2047,485000.0
LCA,Saint Lucia,2048,485000.0
LCA,Saint Lucia,2049,485000.0
LCA,Saint Lucia,2050,485000.0
LKA,Sri Lanka,2023,22780000.0
LKA,Sri Lanka,2024,22780000.0
LKA,Sri Lanka,2025,22780000.0
LKA,Sri Lanka,2026,22780000.0
LKA,Sri Lanka,2027,22780000.0
LKA,Sri Lanka,2028,22780000.0
LKA,Sri Lanka,2029,22780000.0
LKA,Sri Lanka,2030,22780000.0
LKA,Sri Lanka,2031,22780000.0
LKA,Sri Lanka,2032,22780000.0
LKA,Sri Lanka,2033,22780000.0
LKA,Sri Lanka,2034,22780000.0
LKA,Sri Lanka,2035,22780000.0
LKA,Sri Lanka,2036,22780000.0
LKA,Sri Lanka,2037,22780000.0
LKA,Sri Lanka,2038,22780000.0
LKA,Sri Lanka,2039,22780000.0
LKA,Sri Lanka,2040,22780000.0
LKA,Sri Lanka,2041,22780000.0
LKA,Sri Lanka,2042,22780000.0
LKA,Sri Lanka,2043,22780000.0
LKA,Sri Lanka,2044,22780000.0
LKA,Sri Lanka,2045,22780000.0
LKA,Sri Lanka,2046,22780000.0
LKA,Sri Lanka,2047,22780000.0
LKA,Sri Lanka,2048,22780000.0
LKA,Sri Lanka,2049,22780000.0
LKA,Sri Lanka,2050,22780000.0
LSO,Lesotho,2023,549000.0
LSO,Lesotho,2024,549000.0
LSO,Lesotho,2025,549000.0
LSO,Lesotho,2026,549000.0
LSO,Lesotho,2027,549000.0
LSO,Lesotho,2028,549000.0
LSO,Lesotho,2029,549000.0
LSO,Lesotho,2030,549000.0
LSO,Lesotho,2031,549000.0
LSO,Lesotho,2032,549000.0
LSO,Lesotho,2033,549000.0
LSO,Lesotho,2034,549000.0
LSO,Lesotho,2035,549000.0
LSO,Lesotho,2036,549000.0
LSO,Lesotho,2037,549000.0
LSO,Lesotho,2038,549000.0
LSO,Lesotho,2039,549000.0
LSO,Lesotho,2040,549000.0
LSO,Lesotho,2041,549000.0
LSO,Lesotho,2042,549000.0
LSO,Lesotho,2043,549000.0
LSO,Lesotho,2044,549000.0
LSO,Lesotho,2045,549000.0
LSO,Lesotho,2046,549000.0
LSO,Lesotho,2047,549000.0
LSO,Lesotho,2048,549000.0
LSO,Lesotho,2049,549000.0
LSO,Lesotho,2050,549000.0
LTU,Lithuania,2023,9007000.0
LTU,Lithuania,2024,9007000.0
LTU,Lithuania,2025,9007000.0
LTU,Lithuania,2026,9007000.0
LTU,Lithuania,2027,9007000.0
LTU,Lithuania,2028,9007000.0
LTU,Lithuania,2029,9007000.0
LTU,Lithuania,2030,9007000.0
LTU,Lithuania,2031,9007000.0
LTU,Lithuania,2032,9007000.0
LTU,Lithuania,2033,9007000.0
LTU,Lithuania,2034,9007000.0
LTU,Lithuania,2035,9007000.0
LTU,Lithuania,2036,9007000.0
LTU,Lithuania,2037,9007000.0
LTU,Lithuania,2038,9007000.0
LTU,Lithuania,2039,9007000.0
LTU,Lithuania,2040,9007000.0
LTU,Lithuania,2041,9007000.0
LTU,Lithuania,2042,9007000.0
LTU,Lithuania,2043,9007000.0
LTU,Lithuania,2044,9007000.0
LTU,Lithuania,2045,9007000.0
LTU,Lithuania,2046,9007000.0
LTU,Lithuania,2047,9007000.0
LTU,Lithuania,2048,9007000.0
LTU,Lithuania,2049,9007000.0
LTU,Lithuania,2050,9007000.0
LUX,Luxembourg,2023,186000.0
LUX,Luxembourg,2024,186000.0
LUX,Luxembourg,2025,186000.0
LUX,Luxembourg,2026,186000.0
LUX,Luxembourg,2027,186000.0
LUX,Luxembourg,2028,186000.0
LUX,Luxembourg,2029,186000.0
LUX,Luxembourg,2030,186000.0
LUX,Luxembourg,2031,186000.0
LUX,Luxembourg,2032,186000.0
LUX,Luxembourg,2033,186000.0
LUX,Luxembourg,2034,186000.0
LUX,Luxembourg,2035,186000.0
LUX,Luxembourg,2036,186000.0
LUX,Luxembourg,2037,186000.0
LUX,Luxembourg,2038,186000.0
LUX,Luxembourg,2039,186000.0
LUX,Luxembourg,2040,186000.0
LUX,Luxembourg,2041,186000.0
LUX,Luxembourg,2042,186000.0
LUX,Luxembourg,2043,186000.0
LUX,Luxembourg,2044,186000.0
LUX,Luxembourg,2045,186000.0
LUX,Luxembourg,2046,186000.0
LUX,Luxembourg,2047,186000.0
LUX,Luxembourg,2048,186000.0
LUX,Luxembourg,2049,186000.0
LUX,Luxembourg,2050,186000.0
LVA,Latvia,2023,5744000.0
LVA,Latvia,2024,5744000.0
LVA,Latvia,2025,5744000.0
LVA,Latvia,2026,5744000.0
LVA,Latvia,2027,5744000.0
LVA,Latvia,2028,5744000.0
LVA,Latvia,2029,5744000.0
LVA,Latvia,2030,5744000.0
LVA,Latvia,2031,5744000.0
LVA,Latvia,2032,5744000.0
LVA,Latvia,2033,5744000.0
LVA,Latvia,2034,5744000.0
LVA,Latvia,2035,5744000.0
LVA,Latvia,2036,5744000.0
LVA,Latvia,2037,5744000.0
LVA,Latvia,2038,5744000.0
LVA,Latvia,2039,5744000.0
LVA,Latvia,2040,5744000.0
LVA,Latvia,2041,5744000.0
LVA,Latvia,2042,5744000.0
LVA,Latvia,2043,5744000.0
LVA,Latvia,2044,5744000.0
LVA,Latvia,2045,5744000.0
LVA,Latvia,2046,5744000.0
LVA,Latvia,2047,5744000.0
LVA,Latvia,2048,5744000.0
LVA,Latvia,2049,5744000.0
LVA,Latvia,2050,5744000.0
MAC,"China, Macao SAR",2023,805000.0
MAC,"China, Macao SAR",2024,805000.0
MAC,"China, Macao SAR",2025,805000.0
MAC,"China, Macao SAR",2026,805000.0
MAC,"China, Macao SAR",2027,805000.0
MAC,"China, Macao SAR",2028,805000.0
MAC,"China, Macao SAR",2029,805000.0
MAC,"China, Macao SAR",2030,805000.0
MAC,"China, Macao SAR",2031,805000.0
MAC,"China, Macao SAR",2032,805000.0
MAC,"China, Macao SAR",2033,805000.0
MAC,"China, Macao SAR",2034,805000.0
MAC,"China, Macao SAR",2035,805000.0
MAC,"China, Macao SAR",2036,805000.0
MAC,"China, Macao SAR",2037,805000.0
MAC,"China, Macao SAR",2038,805000.0
MAC,"China, Macao SAR",2039,805000.0
MAC,"China, Macao SAR",2040,805000.0
MAC,"China, Macao SAR",2041,805000.0
MAC,"China, Macao SAR",2042,805000.0
MAC,"China, Macao SAR",2043,805000.0
MAC,"China, Macao SAR",2044,805000.0
MAC,"China, Macao SAR",2045,805000.0
MAC,"China, Macao SAR",2046,805000.0
MAC,"China, Macao SAR",2047,805000.0
MAC,"China, Macao SAR",2048,805000.0
MAC,"China, Macao SAR",2049,805000.0
MAC,"China, Macao SAR",2050,805000.0
MAR,Morocco,2023,234329000.0
MAR,Morocco,2024,234329000.0
MAR,Morocco,2025,234329000.0
MAR,Morocco,2026,234329000.0
MAR,Morocco,2027,234329000.0
MAR,Morocco,2028,234329000.0
MAR,Morocco,2029,234329000.0
MAR,Morocco,2030,234329000.0
MAR,Morocco,2031,234329000.0
MAR,Morocco,2032,234329000.0
MAR,Morocco,2033,234329000.0
MAR,Morocco,2034,234329000.0
MAR,Morocco,2035,234329000.0
MAR,Morocco,2036,234329000.0
MAR,Morocco,2037,234329000.0
MAR,Morocco,2038,234329000.0
MAR,Morocco,2039,234329000.0
MAR,Morocco,2040,234329000.0
MAR,Morocco,2041,234329000.0
MAR,Morocco,2042,234329000.0
MAR,Morocco,2043,234329000.0
MAR,Morocco,2044,234329000.0
MAR,Morocco,2045,234329000.0
MAR,Morocco,2046,234329000.0
MAR,Morocco,2047,234329000.0
MAR,Morocco,2048,234329000.0
MAR,Morocco,2049,234329000.0
MAR,Morocco,2050,234329000.0
MDA,Republic of Moldova,2023,48809000.0
MDA,Republic of Moldova,2024,48809000.0
MDA,Republic of Moldova,2025,48809000.0
MDA,Republic of Moldova,2026,48809000.0
MDA,Republic of Moldova,2027,48809000.0
MDA,Republic of Moldova,2028,48809000.0
MDA,Republic of Moldova,2029,48809000.0
MDA,Republic of Moldova,2030,48809000.0
MDA,Republic of Moldova,2031,48809000.0
MDA,Republic of Moldova,2032,48809000.0
MDA,Republic of Moldova,2033,48809000.0
MDA,Republic of Moldova,2034,48809000.0
MDA,Republic of Moldova,2035,48809000.0
MDA,Republic of Moldova,2036,48809000.0
MDA,Republic of Moldova,2037,48809000.0
MDA,Republic of Moldova,2038,48809000.0
MDA,Republic of Moldova,2039,48809000.0
MDA,Republic of Moldova,2040,48809000.0
MDA,Republic of Moldova,2041,48809000.0
MDA,Republic of Moldova,2042,48809000.0
MDA,Republic of Moldova,2043,48809000.0
MDA,Republic of Moldova,2044,48809000.0
MDA,Republic of Moldova,2045,48809000.0
MDA,Republic of Moldova,2046,48809000.0
MDA,Republic of Moldova,2047,48809000.0
MDA,Republic of Moldova,2048,48809000.0
MDA,Republic of Moldova,2049,48809000.0
MDA,Republic of Moldova,2050,48809000.0
MDG,Madagascar,2023,51015000.0
MDG,Madagascar,2024,51015000.0
MDG,Madagascar,2025,51015000.0
MDG,Madagascar,2026,51015000.0
MDG,Madagascar,2027,51015000.0
MDG,Madagascar,2028,51015000.0
MDG,Madagascar,2029,51015000.0
MDG,Madagascar,2030,51015000.0
MDG,Madagascar,2031,51015000.0
MDG,Madagascar,2032,51015000.0
MDG,Madagascar,2033,51015000.0
MDG,Madagascar,2034,51015000.0
MDG,Madagascar,2035,51015000.0
MDG,Madagascar,2036,51015000.0
MDG,Madagascar,2037,51015000.0
MDG,Madagascar,2038,51015000.0
MDG,Madagascar,2039,51015000.0
MDG,Madagascar,2040,51015000.0
MDG,Madagascar,2041,51015000.0
MDG,Madagascar,2042,51015000.0
MDG,Madagascar,2043,51015000.0
MDG,Madagascar,2044,51015000.0
MDG,Madagascar,2045,51015000.0
MDG,Madagascar,2046,51015000.0
MDG,Madagascar,2047,51015000.0
MDG,Madagascar,2048,51015000.0
MDG,Madagascar,2049,51015000.0
MDG,Madagascar,2050,51015000.0
MEX,Mexico,2023,613266000.0
MEX,Mexico,2024,613266000.0
MEX,Mexico,2025,613266000.0
MEX,Mexico,2026,613266000.0
MEX,Mexico,2027,613266000.0
MEX,Mexico,2028,613266000.0
MEX,Mexico,2029,613266000.0
MEX,Mexico,2030,613266000.0
MEX,Mexico,2031,613266000.0
MEX,Mexico,2032,613266000.0
MEX,Mexico,2033,613266000.0
MEX,Mexico,2034,613266000.0
MEX,Mexico,2035,613266000.0
MEX,Mexico,2036,613266000.0
MEX,Mexico,2037,613266000.0
MEX,Mexico,2038,613266000.0
MEX,Mexico,2039,613266000.0
MEX,Mexico,2040,613266000.0
MEX,Mexico,2041,613266000.0
MEX,Mexico,2042,613266000.0
MEX,Mexico,2043,613266000.0
MEX,Mexico,2044,613266000.0
MEX,Mexico,2045,613266000.0
MEX,Mexico,2046,613266000.0
MEX,Mexico,2047,613266000.0
MEX,Mexico,2048,613266000.0
MEX,Mexico,2049,613266000.0
MEX,Mexico,2050,613266000.0
MKD,North Macedonia,2023,1562000.0
MKD,North Macedonia,2024,1562000.0
MKD,North Macedonia,2025,1562000.0
MKD,North Macedonia,2026,1562000.0
MKD,North Macedonia,2027,1562000.0
MKD,North Macedonia,2028,1562000.0
MKD,North Macedonia,2029,1562000.0
MKD,North Macedonia,2030,1562000.0
MKD,North Macedonia,2031,1562000.0
MKD,North Macedonia,2032,1562000.0
MKD,North Macedonia,2033,1562000.0
MKD,North Macedonia,2034,1562000.0
MKD,North Macedonia,2035,1562000.0
MKD,North Macedonia,2036,1562000.0
MKD,North Macedonia,2037,1562000.0
MKD,North Macedonia,2038,1562000.0
MKD,North Macedonia,2039,1562000.0
MKD,North Macedonia,2040,1562000.0
MKD,North Macedonia,2041,1562000.0
MKD,North Macedonia,2042,1562000.0
MKD,North Macedonia,2043,1562000.0
MKD,North Macedonia,2044,1562000.0
MKD,North Macedonia,2045,1562000.0
MKD,North Macedonia,2046,1562000.0
MKD,North Macedonia,2047,1562000.0
MKD,North Macedonia,2048,1562000.0
MKD,North Macedonia,2049,1562000.0
MKD,North Macedonia,2050,1562000.0
MLI,Mali,2023,57439000.0
MLI,Mali,2024,57439000.0
MLI,Mali,2025,57439000.0
MLI,Mali,2026,57439000.0
MLI,Mali,2027,57439000.0
MLI,Mali,2028,57439000.0
MLI,Mali,2029,57439000.0
MLI,Mali,2030,57439000.0
MLI,Mali,2031,57439000.0
MLI,Mali,2032,57439000.0
MLI,Mali,2033,57439000.0
MLI,Mali,2034,57439000.0
MLI,Mali,2035,57439000.0
MLI,Mali,2036,57439000.0
MLI,Mali,2037,57439000.0
MLI,Mali,2038,57439000.0
MLI,Mali,2039,57439000.0
MLI,Mali,2040,57439000.0
MLI,Mali,2041,57439000.0
MLI,Mali,2042,57439000.0
MLI,Mali,2043,57439000.0
MLI,Mali,2044,57439000.0
MLI,Mali,2045,57439000.0
MLI,Mali,2046,57439000.0
MLI,Mali,2047,57439000.0
MLI,Mali,2048,57439000.0
MLI,Mali,2049,57439000.0
MLI,Mali,2050,57439000.0
MLT,Malta,2023,0.0
MLT,Malta,2024,0.0
MLT,Malta,2025,0.0
MLT,Malta,2026,0.0
MLT,Malta,2027,0.0
MLT,Malta,2028,0.0
MLT,Malta,2029,0.0
MLT,Malta,2030,0.0
MLT,Malta,2031,0.0
MLT,Malta,2032,0.0
MLT,Malta,2033,0.0
MLT,Malta,2034,0.0
MLT,Malta,2035,0.0
MLT,Malta,2036,0.0
MLT,Malta,2037,0.0
MLT,Malta,2038,0.0
MLT,Malta,2039,0.0
MLT,Malta,2040,0.0
MLT,Malta,2041,0.0
MLT,Malta,2042,0.0
MLT,Malta,2043,0.0
MLT,Malta,2044,0.0
MLT,Malta,2045,0.0
MLT,Malta,2046,0.0
MLT,Malta,2047,0.0
MLT,Malta,2048,0.0
MLT,Malta,2049,0.0
MLT,Malta,2050,0.0
MMR,Myanmar,2023,145398000.0
MMR,Myanmar,2024,145398000.0
MMR,Myanmar,2025,145398000.0
MMR,Myanmar,2026,145398000.0
MMR,Myanmar,2027,145398000.0
MMR,Myanmar,2028,145398000.0
MMR,Myanmar,2029,145398000.0
MMR,Myanmar,2030,145398000.0
MMR,Myanmar,2031,145398000.0
MMR,Myanmar,2032,145398000.0
MMR,Myanmar,2033,145398000.0
MMR,Myanmar,2034,145398000.0
MMR,Myanmar,2035,145398000.0
MMR,Myanmar,2036,145398000.0
MMR,Myanmar,2037,145398000.0
MMR,Myanmar,2038,145398000.0
MMR,Myanmar,2039,145398000.0
MMR,Myanmar,2040,145398000.0
MMR,Myanmar,2041,145398000.0
MMR,Myanmar,2042,145398000.0
MMR,Myanmar,2043,145398000.0
MMR,Myanmar,2044,145398000.0
MMR,Myanmar,2045,145398000.0
MMR,Myanmar,2046,145398000.0
MMR,Myanmar,2047,145398000.0
MMR,Myanmar,2048,145398000.0
MMR,Myanmar,2049,145398000.0
MMR,Myanmar,2050,145398000.0
MNE,Montenegro,2023,855000.0
MNE,Montenegro,2024,855000.0
MNE,Montenegro,2025,855000.0
MNE,Montenegro,2026,855000.0
MNE,Montenegro,2027,855000.0
MNE,Montenegro,2028,855000.0
MNE,Montenegro,2029,855000.0
MNE,Montenegro,2030,855000.0
MNE,Montenegro,2031,855000.0
MNE,Montenegro,2032,855000.0
MNE,Montenegro,2033,855000.0
MNE,Montenegro,2034,855000.0
MNE,Montenegro,2035,855000.0
MNE,Montenegro,2036,855000.0
MNE,Montenegro,2037,855000.0
MNE,Montenegro,2038,855000.0
MNE,Montenegro,2039,855000.0
MNE,Montenegro,2040,855000.0
MNE,Montenegro,2041,855000.0
MNE,Montenegro,2042,855000.0
MNE,Montenegro,2043,855000.0
MNE,Montenegro,2044,855000.0
MNE,Montenegro,2045,855000.0
MNE,Montenegro,2046,855000.0
MNE,Montenegro,2047,855000.0
MNE,Montenegro,2048,855000.0
MNE,Montenegro,2049,855000.0
MNE,Montenegro,2050,855000.0
MNG,Mongolia,2023,1506000.0
MNG,Mongolia,2024,1506000.0
MNG,Mongolia,2025,1506000.0
MNG,Mongolia,2026,1506000.0
MNG,Mongolia,2027,1506000.0
MNG,Mongolia,2028,1506000.0
MNG,Mongolia,2029,1506000.0
MNG,Mongolia,2030,1506000.0
MNG,Mongolia,2031,1506000.0
MNG,Mongolia,2032,1506000.0
MNG,Mongolia,2033,1506000.0
MNG,Mongolia,2034,1506000.0
MNG,Mongolia,2035,1506000.0
MNG,Mongolia,2036,1506000.0
MNG,Mongolia,2037,1506000.0
MNG,Mongolia,2038,1506000.0
MNG,Mongolia,2039,1506000.0
MNG,Mongolia,2040,1506000.0
MNG,Mongolia,2041,1506000.0
MNG,Mongolia,2042,1506000.0
MNG,Mongolia,2043,1506000.0
MNG,Mongolia,2044,1506000.0
MNG,Mongolia,2045,1506000.0
MNG,Mongolia,2046,1506000.0
MNG,Mongolia,2047,1506000.0
MNG,Mongolia,2048,1506000.0
MNG,Mongolia,2049,1506000.0
MNG,Mongolia,2050,1506000.0
MOZ,Mozambique,2023,29615000.0
MOZ,Mozambique,2024,29615000.0
MOZ,Mozambique,2025,29615000.0
MOZ,Mozambique,2026,29615000.0
MOZ,Mozambique,2027,29615000.0
MOZ,Mozambique,2028,29615000.0
MOZ,Mozambique,2029,29615000.0
MOZ,Mozambique,2030,29615000.0
MOZ,Mozambique,2031,29615000.0
MOZ,Mozambique,2032,29615000.0
MOZ,Mozambique,2033,29615000.0
MOZ,Mozambique,2034,29615000.0
MOZ,Mozambique,2035,29615000.0
MOZ,Mozambique,2036,29615000.0
MOZ,Mozambique,2037,29615000.0
MOZ,Mozambique,2038,29615000.0
MOZ,Mozambique,2039,29615000.0
MOZ,Mozambique,2040,29615000.0
MOZ,Mozambique,2041,29615000.0
MOZ,Mozambique,2042,29615000.0
MOZ,Mozambique,2043,29615000.0
MOZ,Mozambique,2044,29615000.0
MOZ,Mozambique,2045,29615000.0
MOZ,Mozambique,2046,29615000.0
MOZ,Mozambique,2047,29615000.0
MOZ,Mozambique,2048,29615000.0
MOZ,Mozambique,2049,29615000.0
MOZ,Mozambique,2050,29615000.0
MRT,Mauritania,2023,4754000.0
MRT,Mauritania,2024,4754000.0
MRT,Mauritania,2025,4754000.0
MRT,Mauritania,2026,4754000.0
MRT,Mauritania,2027,4754000.0
MRT,Mauritania,2028,4754000.0
MRT,Mauritania,2029,4754000.0
MRT,Mauritania,2030,4754000.0
MRT,Mauritania,2031,4754000.0
MRT,Mauritania,2032,4754000.0
MRT,Mauritania,2033,4754000.0
MRT,Mauritania,2034,4754000.0
MRT,Mauritania,2035,4754000.0
MRT,Mauritania,2036,4754000.0
MRT,Mauritania,2037,4754000.0
MRT,Mauritania,2038,4754000.0
MRT,Mauritania,2039,4754000.0
MRT,Mauritania,2040,4754000.0
MRT,Mauritania,2041,4754000.0
MRT,Mauritania,2042,4754000.0
MRT,Mauritania,2043,4754000.0
MRT,Mauritania,2044,4754000.0
MRT,Mauritania,2045,4754000.0
MRT,Mauritania,2046,4754000.0
MRT,Mauritania,2047,4754000.0
MRT,Mauritania,2048,4754000.0
MRT,Mauritania,2049,4754000.0
MRT,Mauritania,2050,4754000.0
MUS,Mauritius,2023,16595000.0
MUS,Mauritius,2024,16595000.0
MUS,Mauritius,2025,16595000.0
MUS,Mauritius,2026,16595000.0
MUS,Mauritius,2027,16595000.0
MUS,Mauritius,2028,16595000.0
MUS,Mauritius,2029,16595000.0
MUS,Mauritius,2030,16595000.0
MUS,Mauritius,2031,16595000.0
MUS,Mauritius,2032,16595000.0
MUS,Mauritius,2033,16595000.0
MUS,Mauritius,2034,16595000.0
MUS,Mauritius,2035,16595000.0
MUS,Mauritius,2036,16595000.0
MUS,Mauritius,2037,16595000.0
MUS,Mauritius,2038,16595000.0
MUS,Mauritius,2039,16595000.0
MUS,Mauritius,2040,16595000.0
MUS,Mauritius,2041,16595000.0
MUS,Mauritius,2042,16595000.0
MUS,Mauritius,2043,16595000.0
MUS,Mauritius,2044,16595000.0
MUS,Mauritius,2045,16595000.0
MUS,Mauritius,2046,16595000.0
MUS,Mauritius,2047,16595000.0
MUS,Mauritius,2048,16595000.0
MUS,Mauritius,2049,16595000.0
MUS,Mauritius,2050,16595000.0
MWI,Malawi,2023,19449000.0
MWI,Malawi,2024,19449000.0
MWI,Malawi,2025,19449000.0
MWI,Malawi,2026,19449000.0
MWI,Malawi,2027,19449000.0
MWI,Malawi,2028,19449000.0
MWI,Malawi,2029,19449000.0
MWI,Malawi,2030,19449000.0
MWI,Malawi,2031,19449000.0
MWI,Malawi,2032,19449000.0
MWI,Malawi,2033,19449000.0
MWI,Malawi,2034,19449000.0
MWI,Malawi,2035,19449000.0
MWI,Malawi,2036,19449000.0
MWI,Malawi,2037,19449000.0
MWI,Malawi,2038,19449000.0
MWI,Malawi,2039,19449000.0
MWI,Malawi,2040,19449000.0
MWI,Malawi,2041,19449000.0
MWI,Malawi,2042,19449000.0
MWI,Malawi,2043,19449000.0
MWI,Malawi,2044,19449000.0
MWI,Malawi,2045,19449000.0
MWI,Malawi,2046,19449000.0
MWI,Malawi,2047,19449000.0
MWI,Malawi,2048,19449000.0
MWI,Malawi,2049,19449000.0
MWI,Malawi,2050,19449000.0
MYS,Malaysia,2023,309120000.0
MYS,Malaysia,2024,309120000.0
MYS,Malaysia,2025,309120000.0
MYS,Malaysia,2026,309120000.0
MYS,Malaysia,2027,309120000.0
MYS,Malaysia,2028,309120000.0
MYS,Malaysia,2029,309120000.0
MYS,Malaysia,2030,309120000.0
MYS,Malaysia,2031,309120000.0
MYS,Malaysia,2032,309120000.0
MYS,Malaysia,2033,309120000.0
MYS,Malaysia,2034,309120000.0
MYS,Malaysia,2035,309120000.0
MYS,Malaysia,2036,309120000.0
MYS,Malaysia,2037,309120000.0
MYS,Malaysia,2038,309120000.0
MYS,Malaysia,2039,309120000.0
MYS,Malaysia,2040,309120000.0
MYS,Malaysia,2041,309120000.0
MYS,Malaysia,2042,309120000.0
MYS,Malaysia,2043,309120000.0
MYS,Malaysia,2044,309120000.0
MYS,Malaysia,2045,309120000.0
MYS,Malaysia,2046,309120000.0
MYS,Malaysia,2047,309120000.0
MYS,Malaysia,2048,309120000.0
MYS,Malaysia,2049,309120000.0
MYS,Malaysia,2050,309120000.0
NAM,Namibia,2023,4371000.0
NAM,Namibia,2024,4371000.0
NAM,Namibia,2025,4371000.0
NAM,Namibia,2026,4371000.0
NAM,Namibia,2027,4371000.0
NAM,Namibia,2028,4371000.0
NAM,Namibia,2029,4371000.0
NAM,Namibia,2030,4371000.0
NAM,Namibia,2031,4371000.0
NAM,Namibia,2032,4371000.0
NAM,Namibia,2033,4371000.0
NAM,Namibia,2034,4371000.0
NAM,Namibia,2035,4371000.0
NAM,Namibia,2036,4371000.0
NAM,Namibia,2037,4371000.0
NAM,Namibia,2038,4371000.0
NAM,Namibia,2039,4371000.0
NAM,Namibia,2040,4371000.0
NAM,Namibia,2041,4371000.0
NAM,Namibia,2042,4371000.0
NAM,Namibia,2043,4371000.0
NAM,Namibia,2044,4371000.0
NAM,Namibia,2045,4371000.0
NAM,Namibia,2046,4371000.0
NAM,Namibia,2047,4371000.0
NAM,Namibia,2048,4371000.0
NAM,Namibia,2049,4371000.0
NAM,Namibia,2050,4371000.0
NCL,New Caledonia,2023,574000.0
NCL,New Caledonia,2024,574000.0
NCL,New Caledonia,2025,574000.0
NCL,New Caledonia,2026,574000.0
NCL,New Caledonia,2027,574000.0
NCL,New Caledonia,2028,574000.0
NCL,New Caledonia,2029,574000.0
NCL,New Caledonia,2030,574000.0
NCL,New Caledonia,2031,574000.0
NCL,New Caledonia,2032,574000.0
NCL,New Caledonia,2033,574000.0
NCL,New Caledonia,2034,574000.0
NCL,New Caledonia,2035,574000.0
NCL,New Caledonia,2036,574000.0
NCL,New Caledonia,2037,574000.0
NCL,New Caledonia,2038,574000.0
NCL,New Caledonia,2039,574000.0
NCL,New Caledonia,2040,574000.0
NCL,New Caledonia,2041,574000.0
NCL,New Caledonia,2042,574000.0
NCL,New Caledonia,2043,574000.0
NCL,New Caledonia,2044,574000.0
NCL,New Caledonia,2045,574000.0
NCL,New Caledonia,2046,574000.0
NCL,New Caledonia,2047,574000.0
NCL,New Caledonia,2048,574000.0
NCL,New Caledonia,2049,574000.0
NCL,New Caledonia,2050,574000.0
NER,Niger,2023,20783000.0
NER,Niger,2024,20783000.0
NER,Niger,2025,20783000.0
NER,Niger,2026,20783000.0
NER,Niger,2027,20783000.0
NER,Niger,2028,20783000.0
NER,Niger,2029,20783000.0
NER,Niger,2030,20783000.0
NER,Niger,2031,20783000.0
NER,Niger,2032,20783000.0
NER,Niger,2033,20783000.0
NER,Niger,2034,20783000.0
NER,Niger,2035,20783000.0
NER,Niger,2036,20783000.0
NER,Niger,2037,20783000.0
NER,Niger,2038,20783000.0
NER,Niger,2039,20783000.0
NER,Niger,2040,20783000.0
NER,Niger,2041,20783000.0
NER,Niger,2042,20783000.0
NER,Niger,2043,20783000.0
NER,Niger,2044,20783000.0
NER,Niger,2045,20783000.0
NER,Niger,2046,20783000.0
NER,Niger,2047,20783000.0
NER,Niger,2048,20783000.0
NER,Niger,2049,20783000.0
NER,Niger,2050,20783000.0
NGA,Nigeria,2023,249864000.0
NGA,Nigeria,2024,249864000.0
NGA,Nigeria,2025,249864000.0
NGA,Nigeria,2026,249864000.0
NGA,Nigeria,2027,249864000.0
NGA,Nigeria,2028,249864000.0
NGA,Nigeria,2029,249864000.0
NGA,Nigeria,2030,249864000.0
NGA,Nigeria,2031,249864000.0
NGA,Nigeria,2032,249864000.0
NGA,Nigeria,2033,249864000.0
NGA,Nigeria,2034,249864000.0
NGA,Nigeria,2035,249864000.0
NGA,Nigeria,2036,249864000.0
NGA,Nigeria,2037,249864000.0
NGA,Nigeria,2038,249864000.0
NGA,Nigeria,2039,249864000.0
NGA,Nigeria,2040,249864000.0
NGA,Nigeria,2041,249864000.0
NGA,Nigeria,2042,249864000.0
NGA,Nigeria,2043,249864000.0
NGA,Nigeria,2044,249864000.0
NGA,Nigeria,2045,249864000.0
NGA,Nigeria,2046,249864000.0
NGA,Nigeria,2047,249864000.0
NGA,Nigeria,2048,249864000.0
NGA,Nigeria,2049,249864000.0
NGA,Nigeria,2050,249864000.0
NIC,Nicaragua,2023,27725000.0
