iso_code3,Nation,Year,frac_trns_fuelmix_public_electricity
LKA,Sri Lanka,2041,0.007083602236891857
LKA,Sri Lanka,2042,0.006978668240632506
LKA,Sri Lanka,2043,0.006877782088263486
LKA,Sri Lanka,2044,0.006780713992587632
LKA,Sri Lanka,2045,0.00668725123609021
LKA,Sri Lanka,2046,0.006594287481006708
LKA,Sri Lanka,2047,0.006504758316429945
LKA,Sri Lanka,2048,0.0064184768557774335
LKA,Sri Lanka,2049,0.006335269529684482
LKA,Sri Lanka,2050,0.006254974920563399
LSO,Lesotho,2021,0.11523700604402436
LSO,Lesotho,2022,0.11481604081012432
LSO,Lesotho,2023,0.11439844264591155
LSO,Lesotho,2024,0.11398417131528868
LSO,Lesotho,2025,0.11357318722070238
LSO,Lesotho,2026,0.11259505899438929
LSO,Lesotho,2027,0.11163448641791521
LSO,Lesotho,2028,0.1106910010563562
LSO,Lesotho,2029,0.10976415099344211
LSO,Lesotho,2030,0.10885350010979118
LSO,Lesotho,2031,0.1078615627236725
LSO,Lesotho,2032,0.10688843316465649
LSO,Lesotho,2033,0.10593358154194506
LSO,Lesotho,2034,0.10499649768503036
LSO,Lesotho,2035,0.10407669023476938
LSO,Lesotho,2036,0.10293049780381866
LSO,Lesotho,2037,0.10181038929255709
LSO,Lesotho,2038,0.10071548433002021
LSO,Lesotho,2039,0.0996449417229079
LSO,Lesotho,2040,0.09859795730024407
LSO,Lesotho,2041,0.09729001389942994
LSO,Lesotho,2042,0.09601770396265322
LSO,Lesotho,2043,0.09477959086831703
LSO,Lesotho,2044,0.09357431419709543
LSO,Lesotho,2045,0.09240058474558879
LSO,Lesotho,2046,0.09097978556674102
LSO,Lesotho,2047,0.089603654393771
LSO,Lesotho,2048,0.08827011737364726
LSO,Lesotho,2049,0.08697722707702189
LSO,Lesotho,2050,0.08572315300923666
LTU,Lithuania,2021,0.0022581411932493466
LTU,Lithuania,2022,0.0022581411932493466
LTU,Lithuania,2023,0.0022581411932493466
LTU,Lithuania,2024,0.0022581411932493466
LTU,Lithuania,2025,0.0022581411932493466
LTU,Lithuania,2026,0.0022581411932493466
LTU,Lithuania,2027,0.0022581411932493466
LTU,Lithuania,2028,0.0022581411932493466
LTU,Lithuania,2029,0.0022581411932493466
LTU,Lithuania,2030,0.0022581411932493466
LTU,Lithuania,2031,0.0022581411932493466
LTU,Lithuania,2032,0.0022581411932493466
LTU,Lithuania,2033,0.0022581411932493466
LTU,Lithuania,2034,0.0022581411932493466
LTU,Lithuania,2035,0.0022581411932493466
LTU,Lithuania,2036,0.0022581411932493466
LTU,Lithuania,2037,0.0022581411932493466
LTU,Lithuania,2038,0.0022581411932493466
LTU,Lithuania,2039,0.0022581411932493466
LTU,Lithuania,2040,0.0022581411932493466
LTU,Lithuania,2041,0.0022581411932493466
LTU,Lithuania,2042,0.0022581411932493466
LTU,Lithuania,2043,0.0022581411932493466
LTU,Lithuania,2044,0.0022581411932493466
LTU,Lithuania,2045,0.0022581411932493466
LTU,Lithuania,2046,0.0022581411932493466
LTU,Lithuania,2047,0.0022581411932493466
LTU,Lithuania,2048,0.0022581411932493466
LTU,Lithuania,2049,0.0022581411932493466
LTU,Lithuania,2050,0.0022581411932493466
LUX,Luxembourg,2021,0.02997601918465228
LUX,Luxembourg,2022,0.02997601918465228
LUX,Luxembourg,2023,0.02997601918465228
LUX,Luxembourg,2024,0.02997601918465228
LUX,Luxembourg,2025,0.02997601918465228
LUX,Luxembourg,2026,0.02997601918465228
LUX,Luxembourg,2027,0.02997601918465228
LUX,Luxembourg,2028,0.02997601918465228
LUX,Luxembourg,2029,0.02997601918465228
LUX,Luxembourg,2030,0.02997601918465228
LUX,Luxembourg,2031,0.02997601918465228
LUX,Luxembourg,2032,0.02997601918465228
LUX,Luxembourg,2033,0.02997601918465228
LUX,Luxembourg,2034,0.02997601918465228
LUX,Luxembourg,2035,0.02997601918465228
LUX,Luxembourg,2036,0.02997601918465228
LUX,Luxembourg,2037,0.02997601918465228
LUX,Luxembourg,2038,0.02997601918465228
LUX,Luxembourg,2039,0.02997601918465228
LUX,Luxembourg,2040,0.02997601918465228
LUX,Luxembourg,2041,0.02997601918465228
LUX,Luxembourg,2042,0.02997601918465228
LUX,Luxembourg,2043,0.02997601918465228
LUX,Luxembourg,2044,0.02997601918465228
LUX,Luxembourg,2045,0.02997601918465228
LUX,Luxembourg,2046,0.02997601918465228
LUX,Luxembourg,2047,0.02997601918465228
LUX,Luxembourg,2048,0.02997601918465228
LUX,Luxembourg,2049,0.02997601918465228
LUX,Luxembourg,2050,0.02997601918465228
LVA,Latvia,2021,0.007622677465459742
LVA,Latvia,2022,0.007622677465459742
LVA,Latvia,2023,0.007622677465459742
LVA,Latvia,2024,0.007622677465459742
LVA,Latvia,2025,0.007622677465459742
LVA,Latvia,2026,0.007622677465459742
LVA,Latvia,2027,0.007622677465459742
LVA,Latvia,2028,0.007622677465459742
LVA,Latvia,2029,0.007622677465459742
LVA,Latvia,2030,0.007622677465459742
LVA,Latvia,2031,0.007622677465459742
LVA,Latvia,2032,0.007622677465459742
LVA,Latvia,2033,0.007622677465459742
LVA,Latvia,2034,0.007622677465459742
LVA,Latvia,2035,0.007622677465459742
LVA,Latvia,2036,0.007622677465459742
LVA,Latvia,2037,0.007622677465459742
LVA,Latvia,2038,0.007622677465459742
LVA,Latvia,2039,0.007622677465459742
LVA,Latvia,2040,0.007622677465459742
LVA,Latvia,2041,0.007622677465459742
LVA,Latvia,2042,0.007622677465459742
LVA,Latvia,2043,0.007622677465459742
LVA,Latvia,2044,0.007622677465459742
LVA,Latvia,2045,0.007622677465459742
LVA,Latvia,2046,0.007622677465459742
LVA,Latvia,2047,0.007622677465459742
LVA,Latvia,2048,0.007622677465459742
LVA,Latvia,2049,0.007622677465459742
LVA,Latvia,2050,0.007622677465459742
MAR,Morocco,2021,0.0035510053495665006
MAR,Morocco,2022,0.0035510053495665006
MAR,Morocco,2023,0.0035510053495665006
MAR,Morocco,2024,0.0035510053495665006
MAR,Morocco,2025,0.0035510053495665006
MAR,Morocco,2026,0.0035510053495665006
MAR,Morocco,2027,0.0035510053495665006
MAR,Morocco,2028,0.0035510053495665006
MAR,Morocco,2029,0.0035510053495665006
MAR,Morocco,2030,0.0035510053495665006
MAR,Morocco,2031,0.0035510053495665006
MAR,Morocco,2032,0.0035510053495665006
MAR,Morocco,2033,0.0035510053495665006
MAR,Morocco,2034,0.0035510053495665006
MAR,Morocco,2035,0.0035510053495665006
MAR,Morocco,2036,0.0035510053495665006
MAR,Morocco,2037,0.0035510053495665006
MAR,Morocco,2038,0.0035510053495665006
MAR,Morocco,2039,0.0035510053495665006
MAR,Morocco,2040,0.0035510053495665006
MAR,Morocco,2041,0.0035510053495665006
MAR,Morocco,2042,0.0035510053495665006
MAR,Morocco,2043,0.0035510053495665006
MAR,Morocco,2044,0.0035510053495665006
MAR,Morocco,2045,0.0035510053495665006
MAR,Morocco,2046,0.0035510053495665006
MAR,Morocco,2047,0.0035510053495665006
MAR,Morocco,2048,0.0035510053495665006
MAR,Morocco,2049,0.0035510053495665006
MAR,Morocco,2050,0.0035510053495665006
MDG,Madagascar,2021,0.017773549553517887
MDG,Madagascar,2022,0.017639862587773274
MDG,Madagascar,2023,0.0175099917242286
MDG,Madagascar,2024,0.017383775865857442
MDG,Madagascar,2025,0.017261062857436994
MDG,Madagascar,2026,0.017105200147741306
MDG,Madagascar,2027,0.01695450666522425
MDG,Madagascar,2028,0.01680872944654387
MDG,Madagascar,2029,0.01666763176892513
MDG,Madagascar,2030,0.016530991867417265
MDG,Madagascar,2031,0.016388256856265555
MDG,Madagascar,2032,0.0162502902040965
MDG,Madagascar,2033,0.016116856891193198
MDG,Madagascar,2034,0.01598773709285969
MDG,Madagascar,2035,0.015862724970925862
MDG,Madagascar,2036,0.01571390963722012
MDG,Madagascar,2037,0.015570432812182835
MDG,Madagascar,2038,0.01543201229210748
MDG,Madagascar,2039,0.0152983854193064
MDG,Madagascar,2040,0.015169307418665985
MDG,Madagascar,2041,0.015004167842808036
MDG,Madagascar,2042,0.014845572305389985
MDG,Madagascar,2043,0.014693139379832252
MDG,Madagascar,2044,0.014546516717114268
MDG,Madagascar,2045,0.014405378326732604
MDG,Madagascar,2046,0.014217249522907737
MDG,Madagascar,2047,0.01403750939166898
MDG,Madagascar,2048,0.013865609092447457
MDG,Madagascar,2049,0.013701046641004013
MDG,Madagascar,2050,0.013543362013573632
MDV,Maldives,2021,0.4360345968542113
MDV,Maldives,2022,0.4273987054412091
MDV,Maldives,2023,0.41910024477659974
MDV,Maldives,2024,0.4111198171440433
MDV,Maldives,2025,0.40343948368175214
MDV,Maldives,2026,0.3963117401057485
MDV,Maldives,2027,0.38943311470145997
MDV,Maldives,2028,0.3827907715739222
MDV,Maldives,2029,0.37637274176991237
MDV,Maldives,2030,0.37016785130127117
MDV,Maldives,2031,0.3635684525083262
MDV,Maldives,2032,0.3572018483446721
MDV,Maldives,2033,0.35105593451055983
MDV,Maldives,2034,0.34511943157046726
MDV,Maldives,2035,0.3393818158657226
MDV,Maldives,2036,0.3331716498082363
MDV,Maldives,2037,0.32718630733615606
MDV,Maldives,2038,0.32141379674789605
MDV,Maldives,2039,0.315842964266248
MDV,Maldives,2040,0.3104634221071105
MDV,Maldives,2041,0.30489197746134145
MDV,Maldives,2042,0.299518518268386
MDV,Maldives,2043,0.29433267542345937
MDV,Maldives,2044,0.2893247914802492
MDV,Maldives,2045,0.28448586062711156
MDV,Maldives,2046,0.27970543991721636
MDV,Maldives,2047,0.2750843689077574
MDV,Maldives,2048,0.2706148106148579
MDV,Maldives,2049,0.2662894336737002
MDV,Maldives,2050,0.2621013722094668
MEX,Mexico,2021,0.0020897742429178165
MEX,Mexico,2022,0.0020897742429178165
MEX,Mexico,2023,0.0020897742429178165
MEX,Mexico,2024,0.0020897742429178165
MEX,Mexico,2025,0.0020897742429178165
MEX,Mexico,2026,0.0020897742429178165
MEX,Mexico,2027,0.0020897742429178165
MEX,Mexico,2028,0.0020897742429178165
MEX,Mexico,2029,0.0020897742429178165
MEX,Mexico,2030,0.0020897742429178165
MEX,Mexico,2031,0.0020897742429178165
MEX,Mexico,2032,0.0020897742429178165
MEX,Mexico,2033,0.0020897742429178165
MEX,Mexico,2034,0.0020897742429178165
MEX,Mexico,2035,0.0020897742429178165
MEX,Mexico,2036,0.0020897742429178165
MEX,Mexico,2037,0.0020897742429178165
MEX,Mexico,2038,0.0020897742429178165
MEX,Mexico,2039,0.0020897742429178165
MEX,Mexico,2040,0.0020897742429178165
MEX,Mexico,2041,0.0020897742429178165
MEX,Mexico,2042,0.0020897742429178165
MEX,Mexico,2043,0.0020897742429178165
MEX,Mexico,2044,0.0020897742429178165
MEX,Mexico,2045,0.0020897742429178165
MEX,Mexico,2046,0.0020897742429178165
MEX,Mexico,2047,0.0020897742429178165
MEX,Mexico,2048,0.0020897742429178165
MEX,Mexico,2049,0.0020897742429178165
MEX,Mexico,2050,0.0020897742429178165
MKD,North Macedonia,2021,0.08192072707177757
MKD,North Macedonia,2022,0.08023023288542848
MKD,North Macedonia,2023,0.07860996528199754
MKD,North Macedonia,2024,0.07705563727297914
MKD,North Macedonia,2025,0.07556330384408527
MKD,North Macedonia,2026,0.07357146146446089
MKD,North Macedonia,2027,0.07168472627614861
MKD,North Macedonia,2028,0.06989499256836702
MKD,North Macedonia,2029,0.06819496720924043
MKD,North Macedonia,2030,0.06657807031134819
MKD,North Macedonia,2031,0.06487540227354327
MKD,North Macedonia,2032,0.06326023847920778
MKD,North Macedonia,2033,0.061726002338581706
MKD,North Macedonia,2034,0.06026676019389291
MKD,North Macedonia,2035,0.058877144626886424
MKD,North Macedonia,2036,0.057487398159706764
MKD,North Macedonia,2037,0.05616394294088436
MKD,North Macedonia,2038,0.05490214629696975
MKD,North Macedonia,2039,0.05369779739208384
MKD,North Macedonia,2040,0.05254706028249098
MKD,North Macedonia,2041,0.05145442834164233
MKD,North Macedonia,2042,0.05040802957456185
MKD,North Macedonia,2043,0.04940499034130708
MKD,North Macedonia,2044,0.04844267031752863
MKD,North Macedonia,2045,0.04751863928644468
MKD,North Macedonia,2046,0.04665438889855196
MKD,North Macedonia,2047,0.04582233977811879
MKD,North Macedonia,2048,0.04502072514984664
MKD,North Macedonia,2049,0.0442479051664283
MKD,North Macedonia,2050,0.04350235571126555
MLI,Mali,2021,0.02270354274541589
MLI,Mali,2022,0.022531110750634416
MLI,Mali,2023,0.02236323946114383
MLI,Mali,2024,0.022199750297412786
MLI,Mali,2025,0.022040473883098682
MLI,Mali,2026,0.021853227655217744
MLI,Mali,2027,0.02167153459523229
MLI,Mali,2028,0.021495151277050203
MLI,Mali,2029,0.021323848297298945
MLI,Mali,2030,0.02115740927992637
MLI,Mali,2031,0.020978234508268433
MLI,Mali,2032,0.02080454931343035
MLI,Mali,2033,0.020636105216466298
MLI,Mali,2034,0.02047266851165875
MLI,Mali,2035,0.020314019184676665
MLI,Mali,2036,0.020121358963148102
MLI,Mali,2037,0.01993516016504941
MLI,Mali,2038,0.019755103097232697
MLI,Mali,2039,0.019580888814397648
MLI,Mali,2040,0.019412237462814976
MLI,Mali,2041,0.019192064546796107
MLI,Mali,2042,0.018980254281268174
MLI,Mali,2043,0.018776339098137775
MLI,Mali,2044,0.018579885648129877
MLI,Mali,2045,0.01839049172666656
MLI,Mali,2046,0.018135836233281227
MLI,Mali,2047,0.017892255148197807
MLI,Mali,2048,0.017659041442431255
MLI,Mali,2049,0.01743554701847252
MLI,Mali,2050,0.017221176695633503
MLT,Malta,2021,0.0011764705882352942
MLT,Malta,2022,0.0011764705882352942
MLT,Malta,2023,0.0011764705882352942
MLT,Malta,2024,0.0011764705882352942
MLT,Malta,2025,0.0011764705882352942
MLT,Malta,2026,0.0011764705882352942
MLT,Malta,2027,0.0011764705882352942
MLT,Malta,2028,0.0011764705882352942
MLT,Malta,2029,0.0011764705882352942
MLT,Malta,2030,0.0011764705882352942
MLT,Malta,2031,0.0011764705882352942
MLT,Malta,2032,0.0011764705882352942
MLT,Malta,2033,0.0011764705882352942
MLT,Malta,2034,0.0011764705882352942
MLT,Malta,2035,0.0011764705882352942
MLT,Malta,2036,0.0011764705882352942
MLT,Malta,2037,0.0011764705882352942
MLT,Malta,2038,0.0011764705882352942
MLT,Malta,2039,0.0011764705882352942
MLT,Malta,2040,0.0011764705882352942
MLT,Malta,2041,0.0011764705882352942
MLT,Malta,2042,0.0011764705882352942
MLT,Malta,2043,0.0011764705882352942
MLT,Malta,2044,0.0011764705882352942
MLT,Malta,2045,0.0011764705882352942
MLT,Malta,2046,0.0011764705882352942
MLT,Malta,2047,0.0011764705882352942
MLT,Malta,2048,0.0011764705882352942
MLT,Malta,2049,0.0011764705882352942
MLT,Malta,2050,0.0011764705882352942
MMR,Myanmar,2021,0.008946022393782425
MMR,Myanmar,2022,0.00888137091055839
MMR,Myanmar,2023,0.00881820826695936
MMR,Myanmar,2024,0.008756483619354626
MMR,Myanmar,2025,0.008696148413125935
MMR,Myanmar,2026,0.008640203474703267
MMR,Myanmar,2027,0.008585434230078692
MMR,Myanmar,2028,0.008531804003474638
MMR,Myanmar,2029,0.00847927762888265
MMR,Myanmar,2030,0.008427821373167263
MMR,Myanmar,2031,0.008390482262517696
MMR,Myanmar,2032,0.008353732525919038
MMR,Myanmar,2033,0.008317558318298774
MMR,Myanmar,2034,0.008281946224863978
MMR,Myanmar,2035,0.008246883244514783
MMR,Myanmar,2036,0.008215824650780504
MMR,Myanmar,2037,0.008185192930799636
MMR,Myanmar,2038,0.008154979344116351
MMR,Myanmar,2039,0.008125175387277585
MMR,Myanmar,2040,0.008095772785854008
MMR,Myanmar,2041,0.00806862239551789
MMR,Myanmar,2042,0.008041802958116356
MMR,Myanmar,2043,0.00801530845902181
MMR,Myanmar,2044,0.00798913302847278
MMR,Myanmar,2045,0.007963270937238623
MMR,Myanmar,2046,0.007938610508212993
MMR,Myanmar,2047,0.007914223124562187
MMR,Myanmar,2048,0.007890104276430821
MMR,Myanmar,2049,0.007866249552738045
MMR,Myanmar,2050,0.007842654638487958
MNE,Montenegro,2021,0.20127503643099723
MNE,Montenegro,2022,0.19901720265052292
MNE,Montenegro,2023,0.19681028974464218
MNE,Montenegro,2024,0.19465259429590923
MNE,Montenegro,2025,0.19254248802652657
MNE,Montenegro,2026,0.1890890146080168
MNE,Montenegro,2027,0.18575888345648706
MNE,Montenegro,2028,0.1825456026704244
MNE,Montenegro,2029,0.17944312807943738
MNE,Montenegro,2030,0.17644582529979355
MNE,Montenegro,2031,0.17347154037005152
MNE,Montenegro,2032,0.1705972906627775
MNE,Montenegro,2033,0.16781811286216625
MNE,Montenegro,2034,0.1651293666548172
MNE,Montenegro,2035,0.16252670887496112
MNE,Montenegro,2036,0.16001036301777055
MNE,Montenegro,2037,0.1575719433926594
MNE,Montenegro,2038,0.15520788536358385
MNE,Montenegro,2039,0.1529148384421653
MNE,Montenegro,2040,0.15068965044432764
MNE,Montenegro,2041,0.1486091434517433
MNE,Montenegro,2042,0.14658625638852088
MNE,Montenegro,2043,0.1446186282607982
MNE,Montenegro,2044,0.1427040253265596
MNE,Montenegro,2045,0.14084033263641144
MNE,Montenegro,2046,0.13908131598220966
MNE,Montenegro,2047,0.13736647441482774
MNE,Montenegro,2048,0.13569416448328334
MNE,Montenegro,2049,0.13406282326002164
MNE,Montenegro,2050,0.1324709634688811
MNG,Mongolia,2021,0.030630078943049824
MNG,Mongolia,2022,0.030317929567781638
MNG,Mongolia,2023,0.03001269508551779
MNG,Mongolia,2024,0.029714148240023764
MNG,Mongolia,2025,0.029422071625447625
MNG,Mongolia,2026,0.028943322111759713
MNG,Mongolia,2027,0.028481121155823932
MNG,Mongolia,2028,0.028034625303682253
MNG,Mongolia,2029,0.02760304746318105
MNG,Mongolia,2030,0.02718565227352157
MNG,Mongolia,2031,0.02673599093528479
MNG,Mongolia,2032,0.02630216523433661
MNG,Mongolia,2033,0.025883353124683754
MNG,Mongolia,2034,0.025478788490329852
MNG,Mongolia,2035,0.025087756468155184
MNG,Mongolia,2036,0.024674528203538607
MNG,Mongolia,2037,0.024275865576889252
MNG,Mongolia,2038,0.023891011802651452
MNG,Mongolia,2039,0.023519261629731964
MNG,Mongolia,2040,0.023159957028282063
MNG,Mongolia,2041,0.022800930037537175
MNG,Mongolia,2042,0.02245388915460516
MNG,Mongolia,2043,0.022118244000481083
MNG,Mongolia,2044,0.021793442342233096
MNG,Mongolia,2045,0.021478967061069727
MNG,Mongolia,2046,0.021177861322589465
MNG,Mongolia,2047,0.020885900120050285
MNG,Mongolia,2048,0.020602673107258728
MNG,Mongolia,2049,0.020327794127689033
MNG,Mongolia,2050,0.020060899457911847
MOZ,Mozambique,2021,0.014720917692107625
MOZ,Mozambique,2022,0.014554514215081329
MOZ,Mozambique,2023,0.014393998958261626
MOZ,Mozambique,2024,0.014239064821283747
MOZ,Mozambique,2025,0.014089425694632573
MOZ,Mozambique,2026,0.01394507808718352
MOZ,Mozambique,2027,0.013805636375888792
MOZ,Mozambique,2028,0.013670854637117674
MOZ,Mozambique,2029,0.013540503114039563
MOZ,Mozambique,2030,0.013414366909615968
MOZ,Mozambique,2031,0.013279732612769286
MOZ,Mozambique,2032,0.013149702135688479
MOZ,Mozambique,2033,0.013024043306507494
MOZ,Mozambique,2034,0.012902539306590275
MOZ,Mozambique,2035,0.012784987422059083
MOZ,Mozambique,2036,0.012643196045098273
MOZ,Mozambique,2037,0.012506650621071938
MOZ,Mozambique,2038,0.012375065305586472
MOZ,Mozambique,2039,0.012248174650786136
MOZ,Mozambique,2040,0.012125731817984079
MOZ,Mozambique,2041,0.011969444576081062
MOZ,Mozambique,2042,0.011819596171091577
MOZ,Mozambique,2043,0.011675796726310335
MOZ,Mozambique,2044,0.011537687218753277
MOZ,Mozambique,2045,0.011404936486275797
MOZ,Mozambique,2046,0.011231466051779018
MOZ,Mozambique,2047,0.011066071011729859
MOZ,Mozambique,2048,0.010908200304088112
MOZ,Mozambique,2049,0.010757351890725094
MOZ,Mozambique,2050,0.010613067424415227
MRT,Mauritania,2021,0.05529940404345273
MRT,Mauritania,2022,0.05507387271881825
MRT,Mauritania,2023,0.05485076461538494
MRT,Mauritania,2024,0.05463004088739367
MRT,Mauritania,2025,0.054411663514967776
MRT,Mauritania,2026,0.054017458444676425
MRT,Mauritania,2027,0.05363010441558687
MRT,Mauritania,2028,0.05324942436599919
MRT,Mauritania,2029,0.05287524728352682
MRT,Mauritania,2030,0.052507407948940474
MRT,Mauritania,2031,0.052076552541574464
MRT,Mauritania,2032,0.05165410250650631
MRT,Mauritania,2033,0.05123981425459971
MRT,Mauritania,2034,0.05083345351900486
MRT,Mauritania,2035,0.05043479491342336
MRT,Mauritania,2036,0.049957844070363334
MRT,Mauritania,2037,0.04949146227625153
MRT,Mauritania,2038,0.0490353020717252
MRT,Mauritania,2039,0.04858903106271457
MRT,Mauritania,2040,0.04815233111268932
MRT,Mauritania,2041,0.047614159962901116
MRT,Mauritania,2042,0.04708981023436874
MRT,Mauritania,2043,0.046578756230771866
MRT,Mauritania,2044,0.046080498581761484
MRT,Mauritania,2045,0.04559456261538699
MRT,Mauritania,2046,0.04499729313212435
MRT,Mauritania,2047,0.0444177094651618
MRT,Mauritania,2048,0.04385503753009864
MRT,Mauritania,2049,0.04330854776711821
MRT,Mauritania,2050,0.042777551985105446
MUS,Mauritius,2021,0.08268173414489849
MUS,Mauritius,2022,0.08102400421330609
MUS,Mauritius,2023,0.07943327516391223
MUS,Mauritius,2024,0.0779055654709404
MUS,Mauritius,2025,0.07643720295049772
MUS,Mauritius,2026,0.07457537344904956
MUS,Mauritius,2027,0.07280458203916686
MUS,Mauritius,2028,0.07111831082395462
MUS,Mauritius,2029,0.06951064960454746
MUS,Mauritius,2030,0.06797622666969312
MUS,Mauritius,2031,0.06656108301080557
MUS,Mauritius,2032,0.06520550619361072
MUS,Mauritius,2033,0.06390581277067472
MUS,Mauritius,2034,0.06265861685985559
MUS,Mauritius,2035,0.061460800690836336
MUS,Mauritius,2036,0.0603135075803092
MUS,Mauritius,2037,0.05920974452802317
MUS,Mauritius,2038,0.058147080261435564
MUS,Mauritius,2039,0.05712326125636832
MUS,Mauritius,2040,0.05613619578477314
MUS,Mauritius,2041,0.05517494344201906
MUS,Mauritius,2042,0.05424729460844825
MUS,Mauritius,2043,0.053351517484410034
MUS,Mauritius,2044,0.052485997261163174
MUS,Mauritius,2045,0.051649226405866985
MUS,Mauritius,2046,0.05079986713532187
MUS,Mauritius,2047,0.049979112335083814
MUS,Mauritius,2048,0.049185540935006405
MUS,Mauritius,2049,0.04841782446320657
MUS,Mauritius,2050,0.04767471962472275
MWI,Malawi,2021,0.016661901981507722
MWI,Malawi,2022,0.016255112542588213
MWI,Malawi,2023,0.015870163677347827
MWI,Malawi,2024,0.015505342435515544
MWI,Malawi,2025,0.015159110431435446
MWI,Malawi,2026,0.014768908546090384
MWI,Malawi,2027,0.014401163530893055
MWI,Malawi,2028,0.014053990957869926
MWI,Malawi,2029,0.013725711500011525
MWI,Malawi,2030,0.013414823766464155
MWI,Malawi,2031,0.013083364005047808
MWI,Malawi,2032,0.012770722493938772
MWI,Malawi,2033,0.012475340892561236
MWI,Malawi,2034,0.012195828300156156
MWI,Malawi,2035,0.011930939355328704
MWI,Malawi,2036,0.011643119458839786
MWI,Malawi,2037,0.011371718909840229
MWI,Malawi,2038,0.011115371654061753
MWI,Malawi,2039,0.01087285908514196
MWI,Malawi,2040,0.010643090673470816
MWI,Malawi,2041,0.010391755069280055
MWI,Malawi,2042,0.010154893547033061
MWI,Malawi,2043,0.009931290786478253
MWI,Malawi,2044,0.009719863822547671
MWI,Malawi,2045,0.009519644505137826
MWI,Malawi,2046,0.009296884106503868
MWI,Malawi,2047,0.009087239399987485
MWI,Malawi,2048,0.008889585171718641
MWI,Malawi,2049,0.0087029213409736
MWI,Malawi,2050,0.008526356035896004
MYS,Malaysia,2021,0.008215812566194641
MYS,Malaysia,2022,0.008006956351116208
MYS,Malaysia,2023,0.007813754120048248
MYS,Malaysia,2024,0.007634509521768871
MYS,Malaysia,2025,0.007467762761390932
MYS,Malaysia,2026,0.007298960127125133
MYS,Malaysia,2027,0.00714193380621574
MYS,Malaysia,2028,0.006995492995568448
MYS,Malaysia,2029,0.00685860220665435
MYS,Malaysia,2030,0.006730356743316071
MYS,Malaysia,2031,0.0065955953865704355
MYS,Malaysia,2032,0.006469557034640131
MYS,Malaysia,2033,0.0063514212887768465
MYS,Malaysia,2034,0.006240467501064383
MYS,Malaysia,2035,0.006136060061004241
MYS,Malaysia,2036,0.006026733935836713
MYS,Malaysia,2037,0.005923961034187997
MYS,Malaysia,2038,0.005827169281972773
MYS,Malaysia,2039,0.005735851309117156
MYS,Malaysia,2040,0.005649555553238078
MYS,Malaysia,2041,0.005563472294339363
MYS,Malaysia,2042,0.005482028706644438
MYS,Malaysia,2043,0.005404859533444786
MYS,Malaysia,2044,0.005331636877297771
MYS,Malaysia,2045,0.005262065542633061
MYS,Malaysia,2046,0.005192390167897308
MYS,Malaysia,2047,0.005126130904526286
MYS,Malaysia,2048,0.005063042531392609
MYS,Malaysia,2049,0.005002902749400558
MYS,Malaysia,2050,0.004945509564350663
NAM,Namibia,2021,0.04962326030266641
NAM,Namibia,2022,0.04947743130558992
NAM,Namibia,2023,0.04933274763793079
NAM,Namibia,2024,0.04918919585947825
NAM,Namibia,2025,0.04904676273949288
NAM,Namibia,2026,0.048595444469658314
NAM,Namibia,2027,0.04815347056884811
NAM,Namibia,2028,0.04772055380331129
NAM,Namibia,2029,0.04729641859215457
NAM,Namibia,2030,0.046880800422341606
NAM,Namibia,2031,0.046443960928204894
NAM,Namibia,2032,0.046016306191618866
NAM,Namibia,2033,0.045597549555310576
NAM,Namibia,2034,0.04518741616799079
NAM,Namibia,2035,0.044785642382761365
NAM,Namibia,2036,0.044352915217240434
NAM,Namibia,2037,0.04392961040181073
NAM,Namibia,2038,0.04351542350265951
NAM,Namibia,2039,0.04311006306114126
NAM,Namibia,2040,0.04271324990980308
NAM,Namibia,2041,0.04228627959178245
NAM,Namibia,2042,0.04186890746580533
NAM,Namibia,2043,0.04146081348155954
NAM,Namibia,2044,0.04106169166168725
NAM,Namibia,2045,0.04067124933669196
NAM,Namibia,2046,0.0402548774546582
NAM,Namibia,2047,0.03984808434433313
NAM,Namibia,2048,0.03945054322044074
NAM,Namibia,2049,0.03906194199518945
NAM,Namibia,2050,0.038681982461167705
NCL,New Caledonia,2021,0.1423497586733317
NCL,New Caledonia,2022,0.1376377998952409
NCL,New Caledonia,2023,0.13323190045173391
NCL,New Caledonia,2024,0.1291031787789579
NCL,New Caledonia,2025,0.12522627640604853
NCL,New Caledonia,2026,0.12495261419245743
NCL,New Caledonia,2027,0.12468020652376596
NCL,New Caledonia,2028,0.12440904479292031
NCL,New Caledonia,2029,0.12413912047142087
NCL,New Caledonia,2030,0.12387042510842822
NCL,New Caledonia,2031,0.1235893550647494
NCL,New Caledonia,2032,0.12330962148394371
NCL,New Caledonia,2033,0.12303121485647785
NCL,New Caledonia,2034,0.12275412576282446
NCL,New Caledonia,2035,0.12247834487239984
NCL,New Caledonia,2036,0.12213939215034515
NCL,New Caledonia,2037,0.12180239264776563
NCL,New Caledonia,2038,0.12146732952998733
NCL,New Caledonia,2039,0.12113418615524466
NCL,New Caledonia,2040,0.1208029460719252
NCL,New Caledonia,2041,0.12043911409489935
NCL,New Caledonia,2042,0.12007755849720374
NCL,New Caledonia,2043,0.11971825798160643
NCL,New Caledonia,2044,0.1193611915157183
NCL,New Caledonia,2045,0.11900633832788897
NCL,New Caledonia,2046,0.11868209462934695
