,Nation,iso_code3,Year,nemomod_entc_capital_cost_pp_wind_mm_usd_per_gw
5752,Antigua and Barbuda,SAU,2043,1843.5013183320475
5753,Antigua and Barbuda,SAU,2044,1801.3956900298342
5754,Antigua and Barbuda,SAU,2045,1760.2517556071398
5755,Antigua and Barbuda,SAU,2046,1720.0475499453985
5756,Antigua and Barbuda,SAU,2047,1680.7616096100478
5757,Antigua and Barbuda,SAU,2048,1642.3729613920468
5758,Antigua and Barbuda,SAU,2049,1604.8611111111113
5759,Antigua and Barbuda,SAU,2050,1568.2060326746825
5760,Antigua and Barbuda,SDN,2021,3064.776314773573
5761,Antigua and Barbuda,SDN,2022,2994.7767270021695
5762,Antigua and Barbuda,SDN,2023,2926.3759320250547
5763,Antigua and Barbuda,SDN,2024,2859.5374133643395
5764,Antigua and Barbuda,SDN,2025,2794.2254885796433
5765,Antigua and Barbuda,SDN,2026,2730.4052902186495
5766,Antigua and Barbuda,SDN,2027,2668.0427472027536
5767,Antigua and Barbuda,SDN,2028,2607.1045666378623
5768,Antigua and Barbuda,SDN,2029,2547.5582160406316
5769,Antigua and Barbuda,SDN,2030,2489.3719059706673
5770,Antigua and Barbuda,SDN,2031,2432.5145730593963
5771,Antigua and Barbuda,SDN,2032,2376.955863426563
5772,Antigua and Barbuda,SDN,2033,2322.666116475496
5773,Antigua and Barbuda,SDN,2034,2269.6163490584886
5774,Antigua and Barbuda,SDN,2035,2217.778240003841
5775,Antigua and Barbuda,SDN,2036,2167.1241149963107
5776,Antigua and Barbuda,SDN,2037,2117.6269318028885
5777,Antigua and Barbuda,SDN,2038,2069.2602658360192
5778,Antigua and Barbuda,SDN,2039,2021.998296046564
5779,Antigua and Barbuda,SDN,2040,1975.8157911389596
5780,Antigua and Barbuda,SDN,2041,1930.6880961012305
5781,Antigua and Barbuda,SDN,2042,1886.5911190426527
5782,Antigua and Barbuda,SDN,2043,1843.5013183320475
5783,Antigua and Barbuda,SDN,2044,1801.3956900298342
5784,Antigua and Barbuda,SDN,2045,1760.2517556071398
5785,Antigua and Barbuda,SDN,2046,1720.0475499453985
5786,Antigua and Barbuda,SDN,2047,1680.7616096100478
5787,Antigua and Barbuda,SDN,2048,1642.3729613920468
5788,Antigua and Barbuda,SDN,2049,1604.8611111111113
5789,Antigua and Barbuda,SDN,2050,1568.2060326746825
5790,Antigua and Barbuda,SEN,2021,3064.776314773573
5791,Antigua and Barbuda,SEN,2022,2994.7767270021695
5792,Antigua and Barbuda,SEN,2023,2926.3759320250547
5793,Antigua and Barbuda,SEN,2024,2859.5374133643395
5794,Antigua and Barbuda,SEN,2025,2794.2254885796433
5795,Antigua and Barbuda,SEN,2026,2730.4052902186495
5796,Antigua and Barbuda,SEN,2027,2668.0427472027536
5797,Antigua and Barbuda,SEN,2028,2607.1045666378623
5798,Antigua and Barbuda,SEN,2029,2547.5582160406316
5799,Antigua and Barbuda,SEN,2030,2489.3719059706673
5800,Antigua and Barbuda,SEN,2031,2432.5145730593963
5801,Antigua and Barbuda,SEN,2032,2376.955863426563
5802,Antigua and Barbuda,SEN,2033,2322.666116475496
5803,Antigua and Barbuda,SEN,2034,2269.6163490584886
5804,Antigua and Barbuda,SEN,2035,2217.778240003841
5805,Antigua and Barbuda,SEN,2036,2167.1241149963107
5806,Antigua and Barbuda,SEN,2037,2117.6269318028885
5807,Antigua and Barbuda,SEN,2038,2069.2602658360192
5808,Antigua and Barbuda,SEN,2039,2021.998296046564
5809,Antigua and Barbuda,SEN,2040,1975.8157911389596
5810,Antigua and Barbuda,SEN,2041,1930.6880961012305
5811,Antigua and Barbuda,SEN,2042,1886.5911190426527
5812,Antigua and Barbuda,SEN,2043,1843.5013183320475
5813,Antigua and Barbuda,SEN,2044,1801.3956900298342
5814,Antigua and Barbuda,SEN,2045,1760.2517556071398
5815,Antigua and Barbuda,SEN,2046,1720.0475499453985
5816,Antigua and Barbuda,SEN,2047,1680.7616096100478
5817,Antigua and Barbuda,SEN,2048,1642.3729613920468
5818,Antigua and Barbuda,SEN,2049,1604.8611111111113
5819,Antigua and Barbuda,SEN,2050,1568.2060326746825
5820,Antigua and Barbuda,SGP,2021,3064.776314773573
5821,Antigua and Barbuda,SGP,2022,2994.7767270021695
5822,Antigua and Barbuda,SGP,2023,2926.3759320250547
5823,Antigua and Barbuda,SGP,2024,2859.5374133643395
5824,Antigua and Barbuda,SGP,2025,2794.2254885796433
5825,Antigua and Barbuda,SGP,2026,2730.4052902186495
5826,Antigua and Barbuda,SGP,2027,2668.0427472027536
5827,Antigua and Barbuda,SGP,2028,2607.1045666378623
5828,Antigua and Barbuda,SGP,2029,2547.5582160406316
5829,Antigua and Barbuda,SGP,2030,2489.3719059706673
5830,Antigua and Barbuda,SGP,2031,2432.5145730593963
5831,Antigua and Barbuda,SGP,2032,2376.955863426563
5832,Antigua and Barbuda,SGP,2033,2322.666116475496
5833,Antigua and Barbuda,SGP,2034,2269.6163490584886
5834,Antigua and Barbuda,SGP,2035,2217.778240003841
5835,Antigua and Barbuda,SGP,2036,2167.1241149963107
5836,Antigua and Barbuda,SGP,2037,2117.6269318028885
5837,Antigua and Barbuda,SGP,2038,2069.2602658360192
5838,Antigua and Barbuda,SGP,2039,2021.998296046564
5839,Antigua and Barbuda,SGP,2040,1975.8157911389596
5840,Antigua and Barbuda,SGP,2041,1930.6880961012305
5841,Antigua and Barbuda,SGP,2042,1886.5911190426527
5842,Antigua and Barbuda,SGP,2043,1843.5013183320475
5843,Antigua and Barbuda,SGP,2044,1801.3956900298342
5844,Antigua and Barbuda,SGP,2045,1760.2517556071398
5845,Antigua and Barbuda,SGP,2046,1720.0475499453985
5846,Antigua and Barbuda,SGP,2047,1680.7616096100478
5847,Antigua and Barbuda,SGP,2048,1642.3729613920468
5848,Antigua and Barbuda,SGP,2049,1604.8611111111113
5849,Antigua and Barbuda,SGP,2050,1568.2060326746825
5850,Antigua and Barbuda,SGS,2021,3064.776314773573
5851,Antigua and Barbuda,SGS,2022,2994.7767270021695
5852,Antigua and Barbuda,SGS,2023,2926.3759320250547
5853,Antigua and Barbuda,SGS,2024,2859.5374133643395
5854,Antigua and Barbuda,SGS,2025,2794.2254885796433
5855,Antigua and Barbuda,SGS,2026,2730.4052902186495
5856,Antigua and Barbuda,SGS,2027,2668.0427472027536
5857,Antigua and Barbuda,SGS,2028,2607.1045666378623
5858,Antigua and Barbuda,SGS,2029,2547.5582160406316
5859,Antigua and Barbuda,SGS,2030,2489.3719059706673
5860,Antigua and Barbuda,SGS,2031,2432.5145730593963
5861,Antigua and Barbuda,SGS,2032,2376.955863426563
5862,Antigua and Barbuda,SGS,2033,2322.666116475496
5863,Antigua and Barbuda,SGS,2034,2269.6163490584886
5864,Antigua and Barbuda,SGS,2035,2217.778240003841
5865,Antigua and Barbuda,SGS,2036,2167.1241149963107
5866,Antigua and Barbuda,SGS,2037,2117.6269318028885
5867,Antigua and Barbuda,SGS,2038,2069.2602658360192
5868,Antigua and Barbuda,SGS,2039,2021.998296046564
5869,Antigua and Barbuda,SGS,2040,1975.8157911389596
5870,Antigua and Barbuda,SGS,2041,1930.6880961012305
5871,Antigua and Barbuda,SGS,2042,1886.5911190426527
5872,Antigua and Barbuda,SGS,2043,1843.5013183320475
5873,Antigua and Barbuda,SGS,2044,1801.3956900298342
5874,Antigua and Barbuda,SGS,2045,1760.2517556071398
5875,Antigua and Barbuda,SGS,2046,1720.0475499453985
5876,Antigua and Barbuda,SGS,2047,1680.7616096100478
5877,Antigua and Barbuda,SGS,2048,1642.3729613920468
5878,Antigua and Barbuda,SGS,2049,1604.8611111111113
5879,Antigua and Barbuda,SGS,2050,1568.2060326746825
5880,Antigua and Barbuda,SHN,2021,3064.776314773573
5881,Antigua and Barbuda,SHN,2022,2994.7767270021695
5882,Antigua and Barbuda,SHN,2023,2926.3759320250547
5883,Antigua and Barbuda,SHN,2024,2859.5374133643395
5884,Antigua and Barbuda,SHN,2025,2794.2254885796433
5885,Antigua and Barbuda,SHN,2026,2730.4052902186495
5886,Antigua and Barbuda,SHN,2027,2668.0427472027536
5887,Antigua and Barbuda,SHN,2028,2607.1045666378623
5888,Antigua and Barbuda,SHN,2029,2547.5582160406316
5889,Antigua and Barbuda,SHN,2030,2489.3719059706673
5890,Antigua and Barbuda,SHN,2031,2432.5145730593963
5891,Antigua and Barbuda,SHN,2032,2376.955863426563
5892,Antigua and Barbuda,SHN,2033,2322.666116475496
5893,Antigua and Barbuda,SHN,2034,2269.6163490584886
5894,Antigua and Barbuda,SHN,2035,2217.778240003841
5895,Antigua and Barbuda,SHN,2036,2167.1241149963107
5896,Antigua and Barbuda,SHN,2037,2117.6269318028885
5897,Antigua and Barbuda,SHN,2038,2069.2602658360192
5898,Antigua and Barbuda,SHN,2039,2021.998296046564
5899,Antigua and Barbuda,SHN,2040,1975.8157911389596
5900,Antigua and Barbuda,SHN,2041,1930.6880961012305
5901,Antigua and Barbuda,SHN,2042,1886.5911190426527
5902,Antigua and Barbuda,SHN,2043,1843.5013183320475
5903,Antigua and Barbuda,SHN,2044,1801.3956900298342
5904,Antigua and Barbuda,SHN,2045,1760.2517556071398
5905,Antigua and Barbuda,SHN,2046,1720.0475499453985
5906,Antigua and Barbuda,SHN,2047,1680.7616096100478
5907,Antigua and Barbuda,SHN,2048,1642.3729613920468
5908,Antigua and Barbuda,SHN,2049,1604.8611111111113
5909,Antigua and Barbuda,SHN,2050,1568.2060326746825
5910,Antigua and Barbuda,SJM,2021,3064.776314773573
5911,Antigua and Barbuda,SJM,2022,2994.7767270021695
5912,Antigua and Barbuda,SJM,2023,2926.3759320250547
5913,Antigua and Barbuda,SJM,2024,2859.5374133643395
5914,Antigua and Barbuda,SJM,2025,2794.2254885796433
5915,Antigua and Barbuda,SJM,2026,2730.4052902186495
5916,Antigua and Barbuda,SJM,2027,2668.0427472027536
5917,Antigua and Barbuda,SJM,2028,2607.1045666378623
5918,Antigua and Barbuda,SJM,2029,2547.5582160406316
5919,Antigua and Barbuda,SJM,2030,2489.3719059706673
5920,Antigua and Barbuda,SJM,2031,2432.5145730593963
5921,Antigua and Barbuda,SJM,2032,2376.955863426563
5922,Antigua and Barbuda,SJM,2033,2322.666116475496
5923,Antigua and Barbuda,SJM,2034,2269.6163490584886
5924,Antigua and Barbuda,SJM,2035,2217.778240003841
5925,Antigua and Barbuda,SJM,2036,2167.1241149963107
5926,Antigua and Barbuda,SJM,2037,2117.6269318028885
5927,Antigua and Barbuda,SJM,2038,2069.2602658360192
5928,Antigua and Barbuda,SJM,2039,2021.998296046564
5929,Antigua and Barbuda,SJM,2040,1975.8157911389596
5930,Antigua and Barbuda,SJM,2041,1930.6880961012305
5931,Antigua and Barbuda,SJM,2042,1886.5911190426527
5932,Antigua and Barbuda,SJM,2043,1843.5013183320475
5933,Antigua and Barbuda,SJM,2044,1801.3956900298342
5934,Antigua and Barbuda,SJM,2045,1760.2517556071398
5935,Antigua and Barbuda,SJM,2046,1720.0475499453985
5936,Antigua and Barbuda,SJM,2047,1680.7616096100478
5937,Antigua and Barbuda,SJM,2048,1642.3729613920468
5938,Antigua and Barbuda,SJM,2049,1604.8611111111113
5939,Antigua and Barbuda,SJM,2050,1568.2060326746825
5940,Antigua and Barbuda,SLB,2021,3064.776314773573
5941,Antigua and Barbuda,SLB,2022,2994.7767270021695
5942,Antigua and Barbuda,SLB,2023,2926.3759320250547
5943,Antigua and Barbuda,SLB,2024,2859.5374133643395
5944,Antigua and Barbuda,SLB,2025,2794.2254885796433
5945,Antigua and Barbuda,SLB,2026,2730.4052902186495
5946,Antigua and Barbuda,SLB,2027,2668.0427472027536
5947,Antigua and Barbuda,SLB,2028,2607.1045666378623
5948,Antigua and Barbuda,SLB,2029,2547.5582160406316
5949,Antigua and Barbuda,SLB,2030,2489.3719059706673
5950,Antigua and Barbuda,SLB,2031,2432.5145730593963
5951,Antigua and Barbuda,SLB,2032,2376.955863426563
5952,Antigua and Barbuda,SLB,2033,2322.666116475496
5953,Antigua and Barbuda,SLB,2034,2269.6163490584886
5954,Antigua and Barbuda,SLB,2035,2217.778240003841
5955,Antigua and Barbuda,SLB,2036,2167.1241149963107
5956,Antigua and Barbuda,SLB,2037,2117.6269318028885
5957,Antigua and Barbuda,SLB,2038,2069.2602658360192
5958,Antigua and Barbuda,SLB,2039,2021.998296046564
5959,Antigua and Barbuda,SLB,2040,1975.8157911389596
5960,Antigua and Barbuda,SLB,2041,1930.6880961012305
5961,Antigua and Barbuda,SLB,2042,1886.5911190426527
5962,Antigua and Barbuda,SLB,2043,1843.5013183320475
5963,Antigua and Barbuda,SLB,2044,1801.3956900298342
5964,Antigua and Barbuda,SLB,2045,1760.2517556071398
5965,Antigua and Barbuda,SLB,2046,1720.0475499453985
5966,Antigua and Barbuda,SLB,2047,1680.7616096100478
5967,Antigua and Barbuda,SLB,2048,1642.3729613920468
5968,Antigua and Barbuda,SLB,2049,1604.8611111111113
5969,Antigua and Barbuda,SLB,2050,1568.2060326746825
5970,Antigua and Barbuda,SLE,2021,3064.776314773573
5971,Antigua and Barbuda,SLE,2022,2994.7767270021695
5972,Antigua and Barbuda,SLE,2023,2926.3759320250547
5973,Antigua and Barbuda,SLE,2024,2859.5374133643395
5974,Antigua and Barbuda,SLE,2025,2794.2254885796433
5975,Antigua and Barbuda,SLE,2026,2730.4052902186495
5976,Antigua and Barbuda,SLE,2027,2668.0427472027536
5977,Antigua and Barbuda,SLE,2028,2607.1045666378623
5978,Antigua and Barbuda,SLE,2029,2547.5582160406316
5979,Antigua and Barbuda,SLE,2030,2489.3719059706673
5980,Antigua and Barbuda,SLE,2031,2432.5145730593963
5981,Antigua and Barbuda,SLE,2032,2376.955863426563
5982,Antigua and Barbuda,SLE,2033,2322.666116475496
5983,Antigua and Barbuda,SLE,2034,2269.6163490584886
5984,Antigua and Barbuda,SLE,2035,2217.778240003841
5985,Antigua and Barbuda,SLE,2036,2167.1241149963107
5986,Antigua and Barbuda,SLE,2037,2117.6269318028885
5987,Antigua and Barbuda,SLE,2038,2069.2602658360192
5988,Antigua and Barbuda,SLE,2039,2021.998296046564
5989,Antigua and Barbuda,SLE,2040,1975.8157911389596
5990,Antigua and Barbuda,SLE,2041,1930.6880961012305
5991,Antigua and Barbuda,SLE,2042,1886.5911190426527
5992,Antigua and Barbuda,SLE,2043,1843.5013183320475
5993,Antigua and Barbuda,SLE,2044,1801.3956900298342
5994,Antigua and Barbuda,SLE,2045,1760.2517556071398
5995,Antigua and Barbuda,SLE,2046,1720.0475499453985
5996,Antigua and Barbuda,SLE,2047,1680.7616096100478
5997,Antigua and Barbuda,SLE,2048,1642.3729613920468
5998,Antigua and Barbuda,SLE,2049,1604.8611111111113
5999,Antigua and Barbuda,SLE,2050,1568.2060326746825
6000,Antigua and Barbuda,SLV,2021,3064.776314773573
6001,Antigua and Barbuda,SLV,2022,2994.7767270021695
6002,Antigua and Barbuda,SLV,2023,2926.3759320250547
6003,Antigua and Barbuda,SLV,2024,2859.5374133643395
6004,Antigua and Barbuda,SLV,2025,2794.2254885796433
6005,Antigua and Barbuda,SLV,2026,2730.4052902186495
6006,Antigua and Barbuda,SLV,2027,2668.0427472027536
6007,Antigua and Barbuda,SLV,2028,2607.1045666378623
6008,Antigua and Barbuda,SLV,2029,2547.5582160406316
6009,Antigua and Barbuda,SLV,2030,2489.3719059706673
6010,Antigua and Barbuda,SLV,2031,2432.5145730593963
6011,Antigua and Barbuda,SLV,2032,2376.955863426563
6012,Antigua and Barbuda,SLV,2033,2322.666116475496
6013,Antigua and Barbuda,SLV,2034,2269.6163490584886
6014,Antigua and Barbuda,SLV,2035,2217.778240003841
6015,Antigua and Barbuda,SLV,2036,2167.1241149963107
6016,Antigua and Barbuda,SLV,2037,2117.6269318028885
6017,Antigua and Barbuda,SLV,2038,2069.2602658360192
6018,Antigua and Barbuda,SLV,2039,2021.998296046564
6019,Antigua and Barbuda,SLV,2040,1975.8157911389596
6020,Antigua and Barbuda,SLV,2041,1930.6880961012305
6021,Antigua and Barbuda,SLV,2042,1886.5911190426527
6022,Antigua and Barbuda,SLV,2043,1843.5013183320475
6023,Antigua and Barbuda,SLV,2044,1801.3956900298342
6024,Antigua and Barbuda,SLV,2045,1760.2517556071398
6025,Antigua and Barbuda,SLV,2046,1720.0475499453985
6026,Antigua and Barbuda,SLV,2047,1680.7616096100478
6027,Antigua and Barbuda,SLV,2048,1642.3729613920468
6028,Antigua and Barbuda,SLV,2049,1604.8611111111113
6029,Antigua and Barbuda,SLV,2050,1568.2060326746825
6030,Antigua and Barbuda,SMR,2021,3064.776314773573
6031,Antigua and Barbuda,SMR,2022,2994.7767270021695
6032,Antigua and Barbuda,SMR,2023,2926.3759320250547
6033,Antigua and Barbuda,SMR,2024,2859.5374133643395
6034,Antigua and Barbuda,SMR,2025,2794.2254885796433
6035,Antigua and Barbuda,SMR,2026,2730.4052902186495
6036,Antigua and Barbuda,SMR,2027,2668.0427472027536
6037,Antigua and Barbuda,SMR,2028,2607.1045666378623
6038,Antigua and Barbuda,SMR,2029,2547.5582160406316
6039,Antigua and Barbuda,SMR,2030,2489.3719059706673
6040,Antigua and Barbuda,SMR,2031,2432.5145730593963
6041,Antigua and Barbuda,SMR,2032,2376.955863426563
6042,Antigua and Barbuda,SMR,2033,2322.666116475496
6043,Antigua and Barbuda,SMR,2034,2269.6163490584886
6044,Antigua and Barbuda,SMR,2035,2217.778240003841
6045,Antigua and Barbuda,SMR,2036,2167.1241149963107
6046,Antigua and Barbuda,SMR,2037,2117.6269318028885
6047,Antigua and Barbuda,SMR,2038,2069.2602658360192
6048,Antigua and Barbuda,SMR,2039,2021.998296046564
6049,Antigua and Barbuda,SMR,2040,1975.8157911389596
6050,Antigua and Barbuda,SMR,2041,1930.6880961012305
6051,Antigua and Barbuda,SMR,2042,1886.5911190426527
6052,Antigua and Barbuda,SMR,2043,1843.5013183320475
6053,Antigua and Barbuda,SMR,2044,1801.3956900298342
6054,Antigua and Barbuda,SMR,2045,1760.2517556071398
6055,Antigua and Barbuda,SMR,2046,1720.0475499453985
6056,Antigua and Barbuda,SMR,2047,1680.7616096100478
6057,Antigua and Barbuda,SMR,2048,1642.3729613920468
6058,Antigua and Barbuda,SMR,2049,1604.8611111111113
6059,Antigua and Barbuda,SMR,2050,1568.2060326746825
6060,Antigua and Barbuda,SOM,2021,3064.776314773573
6061,Antigua and Barbuda,SOM,2022,2994.7767270021695
6062,Antigua and Barbuda,SOM,2023,2926.3759320250547
6063,Antigua and Barbuda,SOM,2024,2859.5374133643395
6064,Antigua and Barbuda,SOM,2025,2794.2254885796433
6065,Antigua and Barbuda,SOM,2026,2730.4052902186495
6066,Antigua and Barbuda,SOM,2027,2668.0427472027536
6067,Antigua and Barbuda,SOM,2028,2607.1045666378623
6068,Antigua and Barbuda,SOM,2029,2547.5582160406316
6069,Antigua and Barbuda,SOM,2030,2489.3719059706673
6070,Antigua and Barbuda,SOM,2031,2432.5145730593963
6071,Antigua and Barbuda,SOM,2032,2376.955863426563
6072,Antigua and Barbuda,SOM,2033,2322.666116475496
6073,Antigua and Barbuda,SOM,2034,2269.6163490584886
6074,Antigua and Barbuda,SOM,2035,2217.778240003841
6075,Antigua and Barbuda,SOM,2036,2167.1241149963107
6076,Antigua and Barbuda,SOM,2037,2117.6269318028885
6077,Antigua and Barbuda,SOM,2038,2069.2602658360192
6078,Antigua and Barbuda,SOM,2039,2021.998296046564
6079,Antigua and Barbuda,SOM,2040,1975.8157911389596
6080,Antigua and Barbuda,SOM,2041,1930.6880961012305
6081,Antigua and Barbuda,SOM,2042,1886.5911190426527
6082,Antigua and Barbuda,SOM,2043,1843.5013183320475
6083,Antigua and Barbuda,SOM,2044,1801.3956900298342
6084,Antigua and Barbuda,SOM,2045,1760.2517556071398
6085,Antigua and Barbuda,SOM,2046,1720.0475499453985
6086,Antigua and Barbuda,SOM,2047,1680.7616096100478
6087,Antigua and Barbuda,SOM,2048,1642.3729613920468
6088,Antigua and Barbuda,SOM,2049,1604.8611111111113
6089,Antigua and Barbuda,SOM,2050,1568.2060326746825
6090,Antigua and Barbuda,SPM,2021,3064.776314773573
6091,Antigua and Barbuda,SPM,2022,2994.7767270021695
6092,Antigua and Barbuda,SPM,2023,2926.3759320250547
6093,Antigua and Barbuda,SPM,2024,2859.5374133643395
6094,Antigua and Barbuda,SPM,2025,2794.2254885796433
6095,Antigua and Barbuda,SPM,2026,2730.4052902186495
6096,Antigua and Barbuda,SPM,2027,2668.0427472027536
6097,Antigua and Barbuda,SPM,2028,2607.1045666378623
6098,Antigua and Barbuda,SPM,2029,2547.5582160406316
6099,Antigua and Barbuda,SPM,2030,2489.3719059706673
6100,Antigua and Barbuda,SPM,2031,2432.5145730593963
6101,Antigua and Barbuda,SPM,2032,2376.955863426563
6102,Antigua and Barbuda,SPM,2033,2322.666116475496
6103,Antigua and Barbuda,SPM,2034,2269.6163490584886
6104,Antigua and Barbuda,SPM,2035,2217.778240003841
6105,Antigua and Barbuda,SPM,2036,2167.1241149963107
6106,Antigua and Barbuda,SPM,2037,2117.6269318028885
6107,Antigua and Barbuda,SPM,2038,2069.2602658360192
6108,Antigua and Barbuda,SPM,2039,2021.998296046564
6109,Antigua and Barbuda,SPM,2040,1975.8157911389596
6110,Antigua and Barbuda,SPM,2041,1930.6880961012305
6111,Antigua and Barbuda,SPM,2042,1886.5911190426527
6112,Antigua and Barbuda,SPM,2043,1843.5013183320475
6113,Antigua and Barbuda,SPM,2044,1801.3956900298342
6114,Antigua and Barbuda,SPM,2045,1760.2517556071398
6115,Antigua and Barbuda,SPM,2046,1720.0475499453985
6116,Antigua and Barbuda,SPM,2047,1680.7616096100478
6117,Antigua and Barbuda,SPM,2048,1642.3729613920468
6118,Antigua and Barbuda,SPM,2049,1604.8611111111113
6119,Antigua and Barbuda,SPM,2050,1568.2060326746825
6120,Antigua and Barbuda,SRB,2021,3064.776314773573
6121,Antigua and Barbuda,SRB,2022,2994.7767270021695
6122,Antigua and Barbuda,SRB,2023,2926.3759320250547
6123,Antigua and Barbuda,SRB,2024,2859.5374133643395
6124,Antigua and Barbuda,SRB,2025,2794.2254885796433
6125,Antigua and Barbuda,SRB,2026,2730.4052902186495
6126,Antigua and Barbuda,SRB,2027,2668.0427472027536
6127,Antigua and Barbuda,SRB,2028,2607.1045666378623
6128,Antigua and Barbuda,SRB,2029,2547.5582160406316
6129,Antigua and Barbuda,SRB,2030,2489.3719059706673
6130,Antigua and Barbuda,SRB,2031,2432.5145730593963
6131,Antigua and Barbuda,SRB,2032,2376.955863426563
6132,Antigua and Barbuda,SRB,2033,2322.666116475496
6133,Antigua and Barbuda,SRB,2034,2269.6163490584886
6134,Antigua and Barbuda,SRB,2035,2217.778240003841
6135,Antigua and Barbuda,SRB,2036,2167.1241149963107
6136,Antigua and Barbuda,SRB,2037,2117.6269318028885
6137,Antigua and Barbuda,SRB,2038,2069.2602658360192
6138,Antigua and Barbuda,SRB,2039,2021.998296046564
6139,Antigua and Barbuda,SRB,2040,1975.8157911389596
6140,Antigua and Barbuda,SRB,2041,1930.6880961012305
6141,Antigua and Barbuda,SRB,2042,1886.5911190426527
6142,Antigua and Barbuda,SRB,2043,1843.5013183320475
6143,Antigua and Barbuda,SRB,2044,1801.3956900298342
6144,Antigua and Barbuda,SRB,2045,1760.2517556071398
6145,Antigua and Barbuda,SRB,2046,1720.0475499453985
6146,Antigua and Barbuda,SRB,2047,1680.7616096100478
6147,Antigua and Barbuda,SRB,2048,1642.3729613920468
6148,Antigua and Barbuda,SRB,2049,1604.8611111111113
6149,Antigua and Barbuda,SRB,2050,1568.2060326746825
6150,Antigua and Barbuda,SSD,2021,3064.776314773573
6151,Antigua and Barbuda,SSD,2022,2994.7767270021695
6152,Antigua and Barbuda,SSD,2023,2926.3759320250547
6153,Antigua and Barbuda,SSD,2024,2859.5374133643395
6154,Antigua and Barbuda,SSD,2025,2794.2254885796433
6155,Antigua and Barbuda,SSD,2026,2730.4052902186495
6156,Antigua and Barbuda,SSD,2027,2668.0427472027536
6157,Antigua and Barbuda,SSD,2028,2607.1045666378623
6158,Antigua and Barbuda,SSD,2029,2547.5582160406316
6159,Antigua and Barbuda,SSD,2030,2489.3719059706673
6160,Antigua and Barbuda,SSD,2031,2432.5145730593963
6161,Antigua and Barbuda,SSD,2032,2376.955863426563
6162,Antigua and Barbuda,SSD,2033,2322.666116475496
6163,Antigua and Barbuda,SSD,2034,2269.6163490584886
6164,Antigua and Barbuda,SSD,2035,2217.778240003841
6165,Antigua and Barbuda,SSD,2036,2167.1241149963107
6166,Antigua and Barbuda,SSD,2037,2117.6269318028885
6167,Antigua and Barbuda,SSD,2038,2069.2602658360192
6168,Antigua and Barbuda,SSD,2039,2021.998296046564
6169,Antigua and Barbuda,SSD,2040,1975.8157911389596
6170,Antigua and Barbuda,SSD,2041,1930.6880961012305
6171,Antigua and Barbuda,SSD,2042,1886.5911190426527
6172,Antigua and Barbuda,SSD,2043,1843.5013183320475
6173,Antigua and Barbuda,SSD,2044,1801.3956900298342
6174,Antigua and Barbuda,SSD,2045,1760.2517556071398
6175,Antigua and Barbuda,SSD,2046,1720.0475499453985
6176,Antigua and Barbuda,SSD,2047,1680.7616096100478
6177,Antigua and Barbuda,SSD,2048,1642.3729613920468
6178,Antigua and Barbuda,SSD,2049,1604.8611111111113
6179,Antigua and Barbuda,SSD,2050,1568.2060326746825
6180,Antigua and Barbuda,STP,2021,3064.776314773573
6181,Antigua and Barbuda,STP,2022,2994.7767270021695
6182,Antigua and Barbuda,STP,2023,2926.3759320250547
6183,Antigua and Barbuda,STP,2024,2859.5374133643395
6184,Antigua and Barbuda,STP,2025,2794.2254885796433
6185,Antigua and Barbuda,STP,2026,2730.4052902186495
6186,Antigua and Barbuda,STP,2027,2668.0427472027536
6187,Antigua and Barbuda,STP,2028,2607.1045666378623
6188,Antigua and Barbuda,STP,2029,2547.5582160406316
6189,Antigua and Barbuda,STP,2030,2489.3719059706673
6190,Antigua and Barbuda,STP,2031,2432.5145730593963
6191,Antigua and Barbuda,STP,2032,2376.955863426563
6192,Antigua and Barbuda,STP,2033,2322.666116475496
6193,Antigua and Barbuda,STP,2034,2269.6163490584886
6194,Antigua and Barbuda,STP,2035,2217.778240003841
6195,Antigua and Barbuda,STP,2036,2167.1241149963107
6196,Antigua and Barbuda,STP,2037,2117.6269318028885
6197,Antigua and Barbuda,STP,2038,2069.2602658360192
6198,Antigua and Barbuda,STP,2039,2021.998296046564
6199,Antigua and Barbuda,STP,2040,1975.8157911389596
6200,Antigua and Barbuda,STP,2041,1930.6880961012305
6201,Antigua and Barbuda,STP,2042,1886.5911190426527
6202,Antigua and Barbuda,STP,2043,1843.5013183320475
6203,Antigua and Barbuda,STP,2044,1801.3956900298342
6204,Antigua and Barbuda,STP,2045,1760.2517556071398
6205,Antigua and Barbuda,STP,2046,1720.0475499453985
6206,Antigua and Barbuda,STP,2047,1680.7616096100478
6207,Antigua and Barbuda,STP,2048,1642.3729613920468
6208,Antigua and Barbuda,STP,2049,1604.8611111111113
6209,Antigua and Barbuda,STP,2050,1568.2060326746825
6210,Antigua and Barbuda,SUR,2021,3064.776314773573
6211,Antigua and Barbuda,SUR,2022,2994.7767270021695
6212,Antigua and Barbuda,SUR,2023,2926.3759320250547
6213,Antigua and Barbuda,SUR,2024,2859.5374133643395
6214,Antigua and Barbuda,SUR,2025,2794.2254885796433
6215,Antigua and Barbuda,SUR,2026,2730.4052902186495
6216,Antigua and Barbuda,SUR,2027,2668.0427472027536
6217,Antigua and Barbuda,SUR,2028,2607.1045666378623
6218,Antigua and Barbuda,SUR,2029,2547.5582160406316
6219,Antigua and Barbuda,SUR,2030,2489.3719059706673
