,Nation,iso_code3,Year,consumpinit_inen_energy_tj_per_tonne_production_chemicals
4757,Benin,BEN,2048,0.012193828142755974
4758,Benin,BEN,2049,0.009811115281489624
4759,Benin,BEN,2050,0.007893992103198777
4760,Greece,GRC,2017,0.009984433300450849
4761,Greece,GRC,2018,0.008870303037750837
4762,Greece,GRC,2019,0.007104479716045596
4763,Greece,GRC,2020,0.004883372056572232
4764,Greece,GRC,2021,0.004883370722034753
4765,Greece,GRC,2022,0.004564175527773324
4766,Greece,GRC,2023,0.004265844113437494
4767,Greece,GRC,2024,0.003987012745109522
4768,Greece,GRC,2025,0.003726406827570723
4769,Greece,GRC,2026,0.0034828350778658484
4770,Greece,GRC,2027,0.0032551840797051665
4771,Greece,GRC,2028,0.0030424131938107434
4772,Greece,GRC,2029,0.0028435498009415482
4773,Greece,GRC,2030,0.0026576848558518616
4774,Greece,GRC,2031,0.0024839687318595712
4775,Greece,GRC,2032,0.0023216073370288144
4776,Greece,GRC,2033,0.0021698584842132986
4777,Greece,GRC,2034,0.002028028498367032
4778,Greece,GRC,2035,0.0018954690456138232
4779,Greece,GRC,2036,0.0017715741695805065
4780,Greece,GRC,2037,0.0016557775214464142
4781,Greece,GRC,2038,0.0015475497710470808
4782,Greece,GRC,2039,0.0014463961871977733
4783,Greece,GRC,2040,0.0013518543761760588
4784,Greece,GRC,2041,0.0012634921680255205
4785,Greece,GRC,2042,0.0011809056410184847
4786,Greece,GRC,2043,0.0011037172752471772
4787,Greece,GRC,2044,0.0010315742269030163
4788,Greece,GRC,2045,0.0009641467153553797
4789,Greece,GRC,2046,0.0009011265156568922
4790,Greece,GRC,2047,0.0008422255495841431
4791,Greece,GRC,2048,0.0007871745687732024
4792,Greece,GRC,2049,0.0007357219239302726
4793,Greece,GRC,2050,0.0006876324144912954
4794,Montenegro,MNE,2017,5.3811533940255485
4795,Montenegro,MNE,2018,4.783812918653588
4796,Montenegro,MNE,2019,4.616804773362354
4797,Montenegro,MNE,2020,5.351241981815627
4798,Montenegro,MNE,2021,5.351241922585785
4799,Montenegro,MNE,2022,5.599047708160854
4800,Montenegro,MNE,2023,5.858328906033263
4801,Montenegro,MNE,2024,6.129616920613479
4802,Montenegro,MNE,2025,6.413467764634547
4803,Montenegro,MNE,2026,6.710463198716456
4804,Montenegro,MNE,2027,7.021211923701592
4805,Montenegro,MNE,2028,7.34635082820493
4806,Montenegro,MNE,2029,7.686546293935946
4807,Montenegro,MNE,2030,8.042495561467389
4808,Montenegro,MNE,2031,8.414928159250293
4809,Montenegro,MNE,2032,8.80460739880394
4810,Montenegro,MNE,2033,9.212331939145109
4811,Montenegro,MNE,2034,9.638937423663196
4812,Montenegro,MNE,2035,10.085298192795756
4813,Montenegro,MNE,2036,10.552329076014907
4814,Montenegro,MNE,2037,11.040987266797096
4815,Montenegro,MNE,2038,11.552274284419164
4816,Montenegro,MNE,2039,12.08723802660143
4817,Montenegro,MNE,2040,12.64697491720486
4818,Montenegro,MNE,2041,13.23263215338376
4819,Montenegro,MNE,2042,13.845410056799977
4820,Montenegro,MNE,2043,14.486564533717425
4821,Montenegro,MNE,2044,15.157409649018659
4822,Montenegro,MNE,2045,15.859320319419336
4823,Montenegro,MNE,2046,16.593735131400248
4824,Montenegro,MNE,2047,17.36215928963271
4825,Montenegro,MNE,2048,18.166167701939344
4826,Montenegro,MNE,2049,19.007408207113997
4827,Montenegro,MNE,2050,19.887604952215344
4828,Ghana,GHA,2017,1.352207598136742
4829,Ghana,GHA,2018,1.3825293163491548
4830,Ghana,GHA,2019,1.0996262131724825
4831,Ghana,GHA,2020,0.6615067987616647
4832,Ghana,GHA,2021,0.6615068368042238
4833,Ghana,GHA,2022,0.5522114444731241
4834,Ghana,GHA,2023,0.4609740405409323
4835,Ghana,GHA,2024,0.3848110505123282
4836,Ghana,GHA,2025,0.3212318516301628
4837,Ghana,GHA,2026,0.2681573264706367
4838,Ghana,GHA,2027,0.22385187326525885
4839,Ghana,GHA,2028,0.1868666496041178
4840,Ghana,GHA,2029,0.1559921935202654
4841,Ghana,GHA,2030,0.13021887260683085
4842,Ghana,GHA,2031,0.10870386780471201
4843,Ghana,GHA,2032,0.0907436121903925
4844,Ghana,GHA,2033,0.07575078347859271
4845,Ghana,GHA,2034,0.06323509786651609
4846,Ghana,GHA,2035,0.05278727715493382
4847,Ghana,GHA,2036,0.044065664851406776
4848,Ghana,GHA,2037,0.036785053585871696
4849,Ghana,GHA,2038,0.030707358481447178
4850,Ghana,GHA,2039,0.025633831488294172
4851,Ghana,GHA,2040,0.021398562079745956
4852,Ghana,GHA,2041,0.017863051775535144
4853,Ghana,GHA,2042,0.014911685072403662
4854,Ghana,GHA,2043,0.01244794867599733
4855,Ghana,GHA,2044,0.010391275398313275
4856,Ghana,GHA,2045,0.00867440951229183
4857,Ghana,GHA,2046,0.007241207407432621
4858,Ghana,GHA,2047,0.00604480162518906
4859,Ghana,GHA,2048,0.005046068235855649
4860,Ghana,GHA,2049,0.0042123474383024
4861,Ghana,GHA,2050,0.003516375544605377
4862,Colombia,COL,2017,0.07369799600053502
4863,Colombia,COL,2018,0.07395051348800524
4864,Colombia,COL,2019,0.08169894283637535
4865,Colombia,COL,2020,0.08221837053072045
4866,Colombia,COL,2021,0.0822183579651142
4867,Colombia,COL,2022,0.08177142959318666
4868,Colombia,COL,2023,0.0813269306661495
4869,Colombia,COL,2024,0.0808848479778539
4870,Colombia,COL,2025,0.08044516839393814
4871,Colombia,COL,2026,0.08000787885143741
4872,Colombia,COL,2027,0.07957296635839567
4873,Colombia,COL,2028,0.07914041799347815
4874,Colombia,COL,2029,0.0787102209055907
4875,Colombia,COL,2030,0.07828236231349524
4876,Colombia,COL,2031,0.0778568295054301
4877,Colombia,COL,2032,0.07743360983873383
4878,Colombia,COL,2033,0.0770126907394693
4879,Colombia,COL,2034,0.076594059702049
4880,Colombia,COL,2035,0.0761777042888643
4881,Colombia,COL,2036,0.07576361212991574
4882,Colombia,COL,2037,0.07535177092244563
4883,Colombia,COL,2038,0.07494216843057269
4884,Colombia,COL,2039,0.07453479248492796
4885,Colombia,COL,2040,0.07412963098229444
4886,Colombia,COL,2041,0.07372667188524508
4887,Colombia,COL,2042,0.07332590322178827
4888,Colombia,COL,2043,0.07292731308500985
4889,Colombia,COL,2044,0.07253088963272021
4890,Colombia,COL,2045,0.07213662108710217
4891,Colombia,COL,2046,0.07174449573436197
4892,Colombia,COL,2047,0.07135450192437935
4893,Colombia,COL,2048,0.07096662807036395
4894,Colombia,COL,2049,0.07058086264850885
4895,Colombia,COL,2050,0.0701971941976489
4896,Uruguay,URY,2017,0.4053055949597361
4897,Uruguay,URY,2018,0.4020247762745744
4898,Uruguay,URY,2019,0.38418612236542565
4899,Uruguay,URY,2020,0.39194182143192513
4900,Uruguay,URY,2021,0.39194185210305965
4901,Uruguay,URY,2022,0.37637524513733284
4902,Uruguay,URY,2023,0.3614268912393118
4903,Uruguay,URY,2024,0.34707223548469346
4904,Uruguay,URY,2025,0.33328769818785514
4905,Uruguay,URY,2026,0.32005063616867135
4906,Uruguay,URY,2027,0.3073393055576733
4907,Uruguay,URY,2028,0.29513282607847313
4908,Uruguay,URY,2029,0.28341114674875495
4909,Uruguay,URY,2030,0.2721550129435192
4910,Uruguay,URY,2031,0.26134593476645834
4911,Uruguay,URY,2032,0.2509661566775128
4912,Uruguay,URY,2033,0.24099862832672395
4913,Uruguay,URY,2034,0.23142697654646188
4914,Uruguay,URY,2035,0.2222354784560307
4915,Uruguay,URY,2036,0.2134090356344672
4916,Uruguay,URY,2037,0.2049331493191087
4917,Uruguay,URY,2038,0.19679389658918997
4918,Uruguay,URY,2039,0.1889779074953475
4919,Uruguay,URY,2040,0.18147234309746316
4920,Uruguay,URY,2041,0.17426487437476862
4921,Uruguay,URY,2042,0.16734366197357148
4922,Uruguay,URY,2043,0.16069733675933248
4923,Uruguay,URY,2044,0.154314981141148
4924,Uruguay,URY,2045,0.14818611113796135
4925,Uruguay,URY,2046,0.1423006591570451
4926,Uruguay,URY,2047,0.13664895745645805
4927,Uruguay,URY,2048,0.13122172226433176
4928,Uruguay,URY,2049,0.12601003852886347
4929,Uruguay,URY,2050,0.12100534527401091
4930,United Arab Emirates,ARE,2017,0.00020432661059630532
4931,United Arab Emirates,ARE,2018,0.0001515007849437441
4932,United Arab Emirates,ARE,2019,0.00017258613943530108
4933,United Arab Emirates,ARE,2020,0.00022234838160308993
4934,United Arab Emirates,ARE,2021,0.00022234837566904918
4935,United Arab Emirates,ARE,2022,0.0002037216527378984
4936,United Arab Emirates,ARE,2023,0.00018665534060853466
4937,United Arab Emirates,ARE,2024,0.0001710187194608734
4938,United Arab Emirates,ARE,2025,0.00015669202022660863
4939,United Arab Emirates,ARE,2026,0.00014356550721520868
4940,United Arab Emirates,ARE,2027,0.00013153863759081315
4941,United Arab Emirates,ARE,2028,0.0001205192912620052
4942,United Arab Emirates,ARE,2029,0.0001104230652858039
4943,United Arab Emirates,ARE,2030,0.00010117262738133068
4944,United Arab Emirates,ARE,2031,9.269712360138127e-05
4945,United Arab Emirates,ARE,2032,8.493163562494762e-05
4946,United Arab Emirates,ARE,2033,7.781668351380625e-05
4947,United Arab Emirates,ARE,2034,7.129777012453027e-05
4948,United Arab Emirates,ARE,2035,6.532496368633455e-05
4949,United Arab Emirates,ARE,2036,5.9852515347499e-05
4950,United Arab Emirates,ARE,2037,5.4838508760962476e-05
4951,United Arab Emirates,ARE,2038,5.0244539025072416e-05
4952,United Arab Emirates,ARE,2039,4.603541852033603e-05
4953,United Arab Emirates,ARE,2040,4.217890738901939e-05
4954,United Arab Emirates,ARE,2041,3.8645466593196704e-05
4955,United Arab Emirates,ARE,2042,3.540803165979314e-05
4956,United Arab Emirates,ARE,2043,3.244180537961529e-05
4957,United Arab Emirates,ARE,2044,2.9724067872542854e-05
4958,United Arab Emirates,ARE,2045,2.723400256407097e-05
4959,United Arab Emirates,ARE,2046,2.4952536740267257e-05
4960,United Arab Emirates,ARE,2047,2.2862195459869877e-05
4961,United Arab Emirates,ARE,2048,2.09469677045628e-05
4962,United Arab Emirates,ARE,2049,1.9192183742203637e-05
4963,United Arab Emirates,ARE,2050,1.758440276366459e-05
4964,Tanzania,TZA,2017,0.646750518626982
4965,Tanzania,TZA,2018,0.6590512636952892
4966,Tanzania,TZA,2019,0.6074344023823393
4967,Tanzania,TZA,2020,0.42441183192612686
4968,Tanzania,TZA,2021,0.42441185806536047
4969,Tanzania,TZA,2022,0.3785276358406082
4970,Tanzania,TZA,2023,0.33760407107431617
4971,Tanzania,TZA,2024,0.3011048547428787
4972,Tanzania,TZA,2025,0.26855165952596693
4973,Tanzania,TZA,2026,0.23951787126028265
4974,Tanzania,TZA,2027,0.2136229981014514
4975,Tanzania,TZA,2028,0.19052768412533924
4976,Tanzania,TZA,2029,0.16992926202133646
4977,Tanzania,TZA,2030,0.1515577865950436
4978,Tanzania,TZA,2031,0.1351724970988494
4979,Tanzania,TZA,2032,0.12055866202875778
4980,Tanzania,TZA,2033,0.10752476503807956
4981,Tanzania,TZA,2034,0.09589999508899963
4982,Tanzania,TZA,2035,0.08553200795010467
4983,Tanzania,TZA,2036,0.0762849297039839
4984,Tanzania,TZA,2037,0.06803757610059284
4985,Tanzania,TZA,2038,0.0606818644207551
4986,Tanzania,TZA,2039,0.05412139703705297
4987,Tanzania,TZA,2040,0.04827019810947793
4988,Tanzania,TZA,2041,0.043051586860055745
4989,Tanzania,TZA,2042,0.0383971726605571
4990,Tanzania,TZA,2043,0.03424595876377704
4991,Tanzania,TZA,2044,0.030543542932655657
4992,Tanzania,TZA,2045,0.027241404491374417
4993,Tanzania,TZA,2046,0.024296268455132757
4994,Tanzania,TZA,2047,0.021669538405436894
4995,Tanzania,TZA,2048,0.01932679067865273
4996,Tanzania,TZA,2049,0.017237323239093123
4997,Tanzania,TZA,2050,0.015373753324558242
4998,Niger,NER,2017,0.986048882940865
4999,Niger,NER,2018,11.72841549988074
5000,Niger,NER,2019,4.848501191465668
5001,Niger,NER,2020,1.1945931922347073
5002,Niger,NER,2021,1.194593255667897
5003,Niger,NER,2022,0.8094846381086899
5004,Niger,NER,2023,0.5485259323413798
5005,Niger,NER,2024,0.3716941425274829
5006,Niger,NER,2025,0.25186874027909784
5007,Niger,NER,2026,0.17067221425231108
5008,Niger,NER,2027,0.11565152819483944
5009,Niger,NER,2028,0.07836821027017658
5010,Niger,NER,2029,0.05310415242074308
5011,Niger,NER,2030,0.03598462941291243
5012,Niger,NER,2031,0.024384035804304583
5013,Niger,NER,2032,0.0165231992605224
5014,Niger,NER,2033,0.011196510536403123
5015,Niger,NER,2034,0.007587020298865717
5016,Niger,NER,2035,0.005141144361740818
5017,Niger,NER,2036,0.003483760990096588
5018,Niger,NER,2037,0.0023606788259898665
5019,Niger,NER,2038,0.0015996517945171674
5020,Niger,NER,2039,0.0010839618822899423
5021,Niger,NER,2040,0.0007345182034520248
5022,Niger,NER,2041,0.0004977269035167772
5023,Niger,NER,2042,0.0003372715193716496
5024,Niger,NER,2043,0.00022854315685072614
5025,Niger,NER,2044,0.00015486624735052012
5026,Niger,NER,2045,0.00010494103126481898
5027,Niger,NER,2046,7.111052428356482e-05
5028,Niger,NER,2047,4.818617277662192e-05
5029,Niger,NER,2048,3.265209011256175e-05
5030,Niger,NER,2049,2.2125828371165213e-05
5031,Niger,NER,2050,1.4992984504900663e-05
5032,Suriname,SUR,2017,1.6489397947388156
5033,Suriname,SUR,2018,1.6489397947388156
5034,Suriname,SUR,2019,1.6489397947388156
5035,Suriname,SUR,2020,1.6489397947388156
5036,Suriname,SUR,2021,1.6489398656864358
5037,Suriname,SUR,2022,1.6489398656864358
5038,Suriname,SUR,2023,1.6489398656864358
5039,Suriname,SUR,2024,1.6489398656864358
5040,Suriname,SUR,2025,1.6489398656864358
5041,Suriname,SUR,2026,1.6489398656864358
5042,Suriname,SUR,2027,1.6489398656864358
5043,Suriname,SUR,2028,1.6489398656864358
5044,Suriname,SUR,2029,1.6489398656864358
5045,Suriname,SUR,2030,1.6489398656864358
5046,Suriname,SUR,2031,1.6489398656864358
5047,Suriname,SUR,2032,1.6489398656864358
5048,Suriname,SUR,2033,1.6489398656864358
5049,Suriname,SUR,2034,1.6489398656864358
5050,Suriname,SUR,2035,1.6489398656864358
5051,Suriname,SUR,2036,1.6489398656864358
5052,Suriname,SUR,2037,1.6489398656864358
5053,Suriname,SUR,2038,1.6489398656864358
5054,Suriname,SUR,2039,1.6489398656864358
5055,Suriname,SUR,2040,1.6489398656864358
5056,Suriname,SUR,2041,1.6489398656864358
5057,Suriname,SUR,2042,1.6489398656864358
5058,Suriname,SUR,2043,1.6489398656864358
5059,Suriname,SUR,2044,1.6489398656864358
5060,Suriname,SUR,2045,1.6489398656864358
5061,Suriname,SUR,2046,1.6489398656864358
5062,Suriname,SUR,2047,1.6489398656864358
5063,Suriname,SUR,2048,1.6489398656864358
5064,Suriname,SUR,2049,1.6489398656864358
5065,Suriname,SUR,2050,1.6489398656864358
5066,"Congo, Rep.",COG,2017,18.24324174073246
5067,"Congo, Rep.",COG,2018,18.069561609645177
5068,"Congo, Rep.",COG,2019,20.32159481835527
5069,"Congo, Rep.",COG,2020,22.30246559708698
5070,"Congo, Rep.",COG,2021,22.302464699892123
5071,"Congo, Rep.",COG,2022,20.435072247060553
5072,"Congo, Rep.",COG,2023,18.724037157409054
5073,"Congo, Rep.",COG,2024,17.15626757925777
5074,"Congo, Rep.",COG,2025,15.719767845826121
5075,"Congo, Rep.",COG,2026,14.403546691322804
5076,"Congo, Rep.",COG,2027,13.19753315213255
5077,"Congo, Rep.",COG,2028,12.092499509621845
5078,"Congo, Rep.",COG,2029,11.079990684969545
5079,"Congo, Rep.",COG,2030,10.152259545789413
5080,"Congo, Rep.",COG,2031,9.30220762955045
5081,"Congo, Rep.",COG,2032,8.523330830244113
5082,"Congo, Rep.",COG,2033,7.809669632723579
5083,"Congo, Rep.",COG,2034,7.1557635139381235
5084,"Congo, Rep.",COG,2035,6.556609162166393
5085,"Congo, Rep.",COG,2036,6.007622194566553
5086,"Congo, Rep.",COG,2037,5.50460208012821
5087,"Congo, Rep.",COG,2038,5.0436999996365355
5088,"Congo, Rep.",COG,2039,4.621389396732024
5089,"Congo, Rep.",COG,2040,4.234438994739236
5090,"Congo, Rep.",COG,2041,3.879888072805029
5091,"Congo, Rep.",COG,2042,3.5550238121736726
5092,"Congo, Rep.",COG,2043,3.2573605392654637
5093,"Congo, Rep.",COG,2044,2.9846207067390087
5094,"Congo, Rep.",COG,2045,2.734717467015183
5095,"Congo, Rep.",COG,2046,2.5057387049254696
5096,"Congo, Rep.",COG,2047,2.2959324073117178
5097,"Congo, Rep.",COG,2048,2.1036932576339646
5098,"Congo, Rep.",COG,2049,1.9275503530160134
5099,"Congo, Rep.",COG,2050,1.7661559497466561
5100,Slovak Republic,SVK,2017,0.07018752220085141
5101,Slovak Republic,SVK,2018,0.0655738505622442
5102,Slovak Republic,SVK,2019,0.06797666424830198
5103,Slovak Republic,SVK,2020,0.07177180391478076
5104,Slovak Republic,SVK,2021,0.07177179515782428
5105,Slovak Republic,SVK,2022,0.0718024993569599
5106,Slovak Republic,SVK,2023,0.07183321669144799
5107,Slovak Republic,SVK,2024,0.07186394716690826
5108,Slovak Republic,SVK,2025,0.07189469078896257
5109,Slovak Republic,SVK,2026,0.07192544756323452
5110,Slovak Republic,SVK,2027,0.071956217495351
5111,Slovak Republic,SVK,2028,0.07198700059094129
5112,Slovak Republic,SVK,2029,0.07201779685563615
5113,Slovak Republic,SVK,2030,0.07204860629506966
5114,Slovak Republic,SVK,2031,0.07207942891487826
5115,Slovak Republic,SVK,2032,0.07211026472070017
5116,Slovak Republic,SVK,2033,0.07214111371817662
5117,Slovak Republic,SVK,2034,0.0721719759129509
5118,Slovak Republic,SVK,2035,0.072202851310669
5119,Slovak Republic,SVK,2036,0.07223373991697903
5120,Slovak Republic,SVK,2037,0.07226464173753172
5121,Slovak Republic,SVK,2038,0.07229555677798025
5122,Slovak Republic,SVK,2039,0.07232648504398013
5123,Slovak Republic,SVK,2040,0.07235742654118903
5124,Slovak Republic,SVK,2041,0.07238838127526753
5125,Slovak Republic,SVK,2042,0.07241934925187865
5126,Slovak Republic,SVK,2043,0.07245033047668718
5127,Slovak Republic,SVK,2044,0.0724813249553609
5128,Slovak Republic,SVK,2045,0.07251233269356964
5129,Slovak Republic,SVK,2046,0.0725433536969863
5130,Slovak Republic,SVK,2047,0.0725743879712855
5131,Slovak Republic,SVK,2048,0.07260543552214456
5132,Slovak Republic,SVK,2049,0.0726364963552432
5133,Slovak Republic,SVK,2050,0.07266757047626382
5134,Equatorial Guinea,GNQ,2017,4.706644864494648
5135,Equatorial Guinea,GNQ,2018,2.3519696689544776
5136,Equatorial Guinea,GNQ,2019,2.7555181011421013
5137,Equatorial Guinea,GNQ,2020,6.526915226121722
5138,Equatorial Guinea,GNQ,2021,6.526914920943093
5139,Equatorial Guinea,GNQ,2022,5.685458416367527
5140,Equatorial Guinea,GNQ,2023,4.952483339490775
5141,Equatorial Guinea,GNQ,2024,4.314004154409789
5142,Equatorial Guinea,GNQ,2025,3.7578383547229772
5143,Equatorial Guinea,GNQ,2026,3.273374015134454
5144,Equatorial Guinea,GNQ,2027,2.8513673105418444
5145,Equatorial Guinea,GNQ,2028,2.483766139169003
5146,Equatorial Guinea,GNQ,2029,2.1635564843836907
5147,Equatorial Guinea,GNQ,2030,1.884628583705887
5148,Equatorial Guinea,GNQ,2031,1.6416603514435348
5149,Equatorial Guinea,GNQ,2032,1.4300158306005402
5150,Equatorial Guinea,GNQ,2033,1.24565673646806
5151,Equatorial Guinea,GNQ,2034,1.0850654041057906
5152,Equatorial Guinea,GNQ,2035,0.9451776695123665
5153,Equatorial Guinea,GNQ,2036,0.8233244038234334
5154,Equatorial Guinea,GNQ,2037,0.7171805849803163
5155,Equatorial Guinea,GNQ,2038,0.6247209351309513
5156,Equatorial Guinea,GNQ,2039,0.5441812773021475
5157,Equatorial Guinea,GNQ,2040,0.47402487400894155
5158,Equatorial Guinea,GNQ,2041,0.4129131055246355
5159,Equatorial Guinea,GNQ,2042,0.3596799283380702
5160,Equatorial Guinea,GNQ,2043,0.313309626452534
5161,Equatorial Guinea,GNQ,2044,0.2729174310098318
5162,Equatorial Guinea,GNQ,2045,0.2377326384521109
5163,Equatorial Guinea,GNQ,2046,0.2070839051074246
5164,Equatorial Guinea,GNQ,2047,0.18038643761226486
5165,Equatorial Guinea,GNQ,2048,0.15713083475784348
5166,Equatorial Guinea,GNQ,2049,0.1368733678568843
5167,Equatorial Guinea,GNQ,2050,0.11922751417541871
5168,Switzerland,CHE,2017,0.004659596003557614
5169,Switzerland,CHE,2018,0.004982175719869309
5170,Switzerland,CHE,2019,0.004924590816631708
5171,Switzerland,CHE,2020,0.004591922889750787
5172,Switzerland,CHE,2021,0.004591923122241173
5173,Switzerland,CHE,2022,0.004418534427440795
5174,Switzerland,CHE,2023,0.004251692802067369
5175,Switzerland,CHE,2024,0.0040911510320904305
5176,Switzerland,CHE,2025,0.003936671238156254
5177,Switzerland,CHE,2026,0.0037880245231152222
5178,Switzerland,CHE,2027,0.003644990632858315
5179,Switzerland,CHE,2028,0.0035073576299602936
5180,Switzerland,CHE,2029,0.003374921579645893
5181,Switzerland,CHE,2030,0.003247486247613845
5182,Switzerland,CHE,2031,0.003124862809270842
5183,Switzerland,CHE,2032,0.003006869569944739
5184,Switzerland,CHE,2033,0.0028933316956622672
5185,Switzerland,CHE,2034,0.0027840809540926634
5186,Switzerland,CHE,2035,0.0026789554652728383
5187,Switzerland,CHE,2036,0.002577799461745198
5188,Switzerland,CHE,2037,0.00248046305775267
5189,Switzerland,CHE,2038,0.002386802027148483
5190,Switzerland,CHE,2039,0.0022966775896922716
5191,Switzerland,CHE,2040,0.0022099562054153383
5192,Switzerland,CHE,2041,0.0021265093767506636
5193,Switzerland,CHE,2042,0.0020462134581344152
5194,Switzerland,CHE,2043,0.0019689494727966636
5195,Switzerland,CHE,2044,0.0018946029364701915
5196,Switzerland,CHE,2045,0.0018230636877557564
5197,Switzerland,CHE,2046,0.0017542257248929027
5198,Switzerland,CHE,2047,0.0016879870486939885
5199,Switzerland,CHE,2048,0.001624249511409142
5200,Switzerland,CHE,2049,0.00156291867129788
5201,Switzerland,CHE,2050,0.0015039036526920688
5202,Ireland,IRL,2017,0.002888046903768739
5203,Ireland,IRL,2018,0.002428625756707974
5204,Ireland,IRL,2019,0.002257482652904327
5205,Ireland,IRL,2020,0.0021378127725149125
5206,Ireland,IRL,2021,0.0021378128914027986
5207,Ireland,IRL,2022,0.0020987809759082606
5208,Ireland,IRL,2023,0.002060461700155629
5209,Ireland,IRL,2024,0.0020228420528592573
5210,Ireland,IRL,2025,0.001985909260291902
5211,Ireland,IRL,2026,0.0019496507819473984
5212,Ireland,IRL,2027,0.001914054306282544
5213,Ireland,IRL,2028,0.0018791077465367284
5214,Ireland,IRL,2029,0.0018447992366278838
5215,Ireland,IRL,2030,0.001811117127123343
5216,Ireland,IRL,2031,0.0017780499812843056
5217,Ireland,IRL,2032,0.0017455865711824945
5218,Ireland,IRL,2033,0.0017137158738877044
5219,Ireland,IRL,2034,0.0016824270677249997
5220,Ireland,IRL,2035,0.0016517095286002017
5221,Ireland,IRL,2036,0.0016215528263924858
5222,Ireland,IRL,2037,0.0015919467214128547
5223,Ireland,IRL,2038,0.001562881160927241
5224,Ireland,IRL,2039,0.0015343462757431174
5225,Ireland,IRL,2040,0.001506332376858419
5226,Ireland,IRL,2041,0.001478829952171644
5227,Ireland,IRL,2042,0.0014518296632520281
5228,Ireland,IRL,2043,0.0014253223421686887
5229,Ireland,IRL,2044,0.001399298988377656
5230,Ireland,IRL,2045,0.0013737507656657465
5231,Ireland,IRL,2046,0.001348668999150232
5232,Ireland,IRL,2047,0.0013240451723332874
5233,Ireland,IRL,2048,0.0012998709242102204
5234,Ireland,IRL,2049,0.0012761380464304957
5235,Ireland,IRL,2050,0.0012528384805106016
5236,Iceland,ISL,2017,0.10736091705998958
5237,Iceland,ISL,2018,0.12046479046316586
5238,Iceland,ISL,2019,0.1281567133259498
5239,Iceland,ISL,2020,0.11627922787706355
5240,Iceland,ISL,2021,0.11627923579975441
5241,Iceland,ISL,2022,0.11056850118318474
5242,Iceland,ISL,2023,0.10513823357894528
5243,Iceland,ISL,2024,0.09997465862169098
5244,Iceland,ISL,2025,0.09506467843611544
5245,Iceland,ISL,2026,0.09039583841300815
5246,Iceland,ISL,2027,0.08595629561700978
5247,Iceland,ISL,2028,0.0817347887459332
5248,Iceland,ISL,2029,0.07772060956545378
5249,Iceland,ISL,2030,0.07390357574670123
5250,Iceland,ISL,2031,0.0702740050378621
5251,Iceland,ISL,2032,0.06682269070427087
5252,Iceland,ISL,2033,0.06354087817469432
5253,Iceland,ISL,2034,0.060420242834569
5254,Iceland,ISL,2035,0.057452868909862884
5255,Iceland,ISL,2036,0.05463122938799832
5256,Iceland,ISL,2037,0.05194816692490217
5257,Iceland,ISL,2038,0.04939687568975617
5258,Iceland,ISL,2039,0.04697088410138967
5259,Iceland,ISL,2040,0.044664038412528785
5260,Iceland,ISL,2041,0.04247048710025931
5261,Iceland,ISL,2042,0.04038466602310923
5262,Iceland,ISL,2043,0.038401284307099735
5263,Iceland,ISL,2044,0.03651531092496508
5264,Iceland,ISL,2045,0.03472196193449593
5265,Iceland,ISL,2046,0.03301668834363721
5266,Iceland,ISL,2047,0.03139516457155798
5267,Iceland,ISL,2048,0.029853277476423773
5268,Iceland,ISL,2049,0.028387115922040407
5269,Iceland,ISL,2050,0.02699296085690259
5270,Mali,MLI,2017,1.978158626882449
5271,Mali,MLI,2018,2.391228913719365
5272,Mali,MLI,2019,2.073913438108367
5273,Mali,MLI,2020,3.9642093959354465
5274,Mali,MLI,2021,3.9642091800145427
5275,Mali,MLI,2022,3.5854006938629497
5276,Mali,MLI,2023,3.242790062734723
5277,Mali,MLI,2024,2.932918323179485
5278,Mali,MLI,2025,2.6526570403967717
5279,Mali,MLI,2026,2.399176723864036
5280,Mali,MLI,2027,2.169918261076829
5281,Mali,MLI,2028,1.9625670809990443
5282,Mali,MLI,2029,1.7750297863799265
5283,Mali,MLI,2030,1.6054130190200087
5284,Mali,MLI,2031,1.4520043446117654
5285,Mali,MLI,2032,1.31325496417017
5286,Mali,MLI,2033,1.1877640775095093
5287,Mali,MLI,2034,1.074264740901599
5288,Mali,MLI,2035,0.9716110761357372
5289,Mali,MLI,2036,0.8787667018442303
5290,Mali,MLI,2037,0.7947942702974138
5291,Mali,MLI,2038,0.7188460040325598
5292,Mali,MLI,2039,0.6501551367754765
5293,Mali,MLI,2040,0.5880281722431202
5294,Mali,MLI,2041,0.5318378826729101
5295,Mali,MLI,2042,0.4810169763925175
5296,Mali,MLI,2043,0.4350523704985877
5297,Mali,MLI,2044,0.39348001082189094
5298,Mali,MLI,2045,0.3558801868817715
5299,Mali,MLI,2046,0.3218732945301582
5300,Mali,MLI,2047,0.2911160035051811
5301,Mali,MLI,2048,0.2632977912023949
5302,Mali,MLI,2049,0.23813780766891438
5303,Mali,MLI,2050,0.2153820401697359
5304,Brazil,BRA,2017,0.011647013951675887
5305,Brazil,BRA,2018,0.01325511361012631
5306,Brazil,BRA,2019,0.013188291016041754
5307,Brazil,BRA,2020,0.0161322956760476
5308,Brazil,BRA,2021,0.01613229475936122
5309,Brazil,BRA,2022,0.016189018057764834
5310,Brazil,BRA,2023,0.016245940802845478
5311,Brazil,BRA,2024,0.016303063695884214
5312,Brazil,BRA,2025,0.016360387440627802
5313,Brazil,BRA,2026,0.0164179127432978
5314,Brazil,BRA,2027,0.016475640312598704
