iso_code3,Nation,Year,frac_trns_fuelmix_road_heavy_regional_diesel
SGP,Singapore,2026,0.2554697236007409
SGP,Singapore,2027,0.2555249544507256
SGP,Singapore,2028,0.2555780815758192
SGP,Singapore,2029,0.2556292229249857
SGP,Singapore,2030,0.2556784877916031
SGP,Singapore,2031,0.25571518624595785
SGP,Singapore,2032,0.25575084824061795
SGP,Singapore,2033,0.2557855170726447
SGP,Singapore,2034,0.2558192336606302
SGP,Singapore,2035,0.25585203670580786
SGP,Singapore,2036,0.25587985864524515
SGP,Singapore,2037,0.2559070524805424
SGP,Singapore,2038,0.2559336392442696
SGP,Singapore,2039,0.25595963904030644
SGP,Singapore,2040,0.2559850710945401
SGP,Singapore,2041,0.25600601990840294
SGP,Singapore,2042,0.2560266018923998
SGP,Singapore,2043,0.2560468265981132
SGP,Singapore,2044,0.25606670324837105
SGP,Singapore,2045,0.25608624075127073
SGP,Singapore,2046,0.25610139084118255
SGP,Singapore,2047,0.25611634616258805
SGP,Singapore,2048,0.2561311104473942
SGP,Singapore,2049,0.2561456873327716
SGP,Singapore,2050,0.2561600803641421
SLB,Solomon Islands,2021,0.5664633532765634
SLB,Solomon Islands,2022,0.566875639628722
SLB,Solomon Islands,2023,0.5672793695960804
SLB,Solomon Islands,2024,0.5676748068054471
SLB,Solomon Islands,2025,0.5680622041637471
SLB,Solomon Islands,2026,0.5661630019478198
SLB,Solomon Islands,2027,0.5643228000870811
SLB,Solomon Islands,2028,0.5625388912883341
SLB,Solomon Islands,2029,0.5608087313990731
SLB,Solomon Islands,2030,0.5591299273013486
SLB,Solomon Islands,2031,0.5565379675051945
SLB,Solomon Islands,2032,0.5540289273269693
SLB,Solomon Islands,2033,0.5515988903780601
SLB,Solomon Islands,2034,0.5492441830811333
SLB,Solomon Islands,2035,0.5469613561398482
SLB,Solomon Islands,2036,0.543597414701316
SLB,Solomon Islands,2037,0.5403452887044963
SLB,Solomon Islands,2038,0.5371994942702372
SLB,Solomon Islands,2039,0.5341549003532531
SLB,Solomon Islands,2040,0.5312067008145905
SLB,Solomon Islands,2041,0.527135093549976
SLB,Solomon Islands,2042,0.5232046704361519
SLB,Solomon Islands,2043,0.5194082132191915
SLB,Solomon Islands,2044,0.5157389874588443
SLB,Solomon Islands,2045,0.5121907026612067
SLB,Solomon Islands,2046,0.5076143248111343
SLB,Solomon Islands,2047,0.5032065387144343
SLB,Solomon Islands,2048,0.49895819660160873
SLB,Solomon Islands,2049,0.4948608007551632
SLB,Solomon Islands,2050,0.4909064467756136
SLE,Sierra Leone,2021,0.7927539371614465
SLE,Sierra Leone,2022,0.7913288560722208
SLE,Sierra Leone,2023,0.7899431951208638
SLE,Sierra Leone,2024,0.788595340980154
SLE,Sierra Leone,2025,0.7872837671750772
SLE,Sierra Leone,2026,0.7827889513254781
SLE,Sierra Leone,2027,0.7784483933399489
SLE,Sierra Leone,2028,0.7742542862053592
SLE,Sierra Leone,2029,0.7701993409873379
SLE,Sierra Leone,2030,0.7662767445565234
SLE,Sierra Leone,2031,0.7607190365602924
SLE,Sierra Leone,2032,0.7553578720529446
SLE,Sierra Leone,2033,0.7501830062993162
SLE,Sierra Leone,2034,0.7451848944071336
SLE,Sierra Leone,2035,0.7403546325704891
SLE,Sierra Leone,2036,0.7335665007245539
SLE,Sierra Leone,2037,0.7270333231762636
SLE,Sierra Leone,2038,0.7207410010167725
SLE,Sierra Leone,2039,0.7146764560765323
SLE,Sierra Leone,2040,0.7088275401925773
SLE,Sierra Leone,2041,0.7008709901404595
SLE,Sierra Leone,2042,0.6932338149425489
SLE,Sierra Leone,2043,0.6858971634443985
SLE,Sierra Leone,2044,0.6788436394551505
SLE,Sierra Leone,2045,0.672057164034124
SLE,Sierra Leone,2046,0.6631290613786881
SLE,Sierra Leone,2047,0.6545873100936115
SLE,Sierra Leone,2048,0.6464073630634892
SLE,Sierra Leone,2049,0.6385667095373986
SLE,Sierra Leone,2050,0.6310446682549908
SLV,El Salvador,2021,0.41687729153153064
SLV,El Salvador,2022,0.41072605184587074
SLV,El Salvador,2023,0.4046500532822376
SLV,El Salvador,2024,0.3986479237237446
SLV,El Salvador,2025,0.39271832421496744
SLV,El Salvador,2026,0.38631619689855806
SLV,El Salvador,2027,0.38002361293377807
SLV,El Salvador,2028,0.3738377846637582
SLV,El Salvador,2029,0.3677560182230056
SLV,El Salvador,2030,0.3617757096257641
SLV,El Salvador,2031,0.3556949088984615
SLV,El Salvador,2032,0.34973316148658473
SLV,El Salvador,2033,0.3438870049464352
SLV,El Salvador,2034,0.3381531098101519
SLV,El Salvador,2035,0.3325282732627218
SLV,El Salvador,2036,0.32685076264809004
SLV,El Salvador,2037,0.3213095806461503
SLV,El Salvador,2038,0.3158998752183968
SLV,El Salvador,2039,0.31061702187705315
SLV,El Salvador,2040,0.3054566105000771
SLV,El Salvador,2041,0.30038269736709844
SLV,El Salvador,2042,0.2954454949219139
SLV,El Salvador,2043,0.29063955134528036
SLV,El Salvador,2044,0.2859597008957772
SLV,El Salvador,2045,0.2814010453882824
SLV,El Salvador,2046,0.2770406225698951
SLV,El Salvador,2047,0.2728039658841098
SLV,El Salvador,2048,0.2686858796063503
SLV,El Salvador,2049,0.26468145482187094
SLV,El Salvador,2050,0.2607860499048697
SOM,Somalia,2021,0.7557858605166842
SOM,Somalia,2022,0.7542338748189795
SOM,Somalia,2023,0.7527053653809348
SOM,Somalia,2024,0.7511998035272571
SOM,Somalia,2025,0.7497166763384375
SOM,Somalia,2026,0.751072469059576
SOM,Somalia,2027,0.7524274527125125
SOM,Somalia,2028,0.7537816280212474
SOM,Somalia,2029,0.7551349957089168
SOM,Somalia,2030,0.7564875564977954
SOM,Somalia,2031,0.7572816164636595
SOM,Somalia,2032,0.7580768557599004
SOM,Somalia,2033,0.7588732770157665
SOM,Somalia,2034,0.7596708828683268
SOM,Somalia,2035,0.7604696759625019
SOM,Somalia,2036,0.7604719446385927
SOM,Somalia,2037,0.7604742233607599
SOM,Somalia,2038,0.7604765121958805
SOM,Somalia,2039,0.7604788112114261
SOM,Somalia,2040,0.7604811204754698
SOM,Somalia,2041,0.7595719491404862
SOM,Somalia,2042,0.7586566618767652
SOM,Somalia,2043,0.7577351967639351
SOM,Somalia,2044,0.7568074910429153
SOM,Somalia,2045,0.7558734811016665
SOM,Somalia,2046,0.7539262054130057
SOM,Somalia,2047,0.7519650267516863
SOM,Somalia,2048,0.7499897956896009
SOM,Somalia,2049,0.7480003606495536
SOM,Somalia,2050,0.7459965678664837
SRB,Serbia,2021,0.7801402397647591
SRB,Serbia,2022,0.7801402397647591
SRB,Serbia,2023,0.7801402397647591
SRB,Serbia,2024,0.7801402397647591
SRB,Serbia,2025,0.7801402397647591
SRB,Serbia,2026,0.7801402397647591
SRB,Serbia,2027,0.7801402397647591
SRB,Serbia,2028,0.7801402397647591
SRB,Serbia,2029,0.7801402397647591
SRB,Serbia,2030,0.7801402397647591
SRB,Serbia,2031,0.7801402397647591
SRB,Serbia,2032,0.7801402397647591
SRB,Serbia,2033,0.7801402397647591
SRB,Serbia,2034,0.7801402397647591
SRB,Serbia,2035,0.7801402397647591
SRB,Serbia,2036,0.7801402397647591
SRB,Serbia,2037,0.7801402397647591
SRB,Serbia,2038,0.7801402397647591
SRB,Serbia,2039,0.7801402397647591
SRB,Serbia,2040,0.7801402397647591
SRB,Serbia,2041,0.7801402397647591
SRB,Serbia,2042,0.7801402397647591
SRB,Serbia,2043,0.7801402397647591
SRB,Serbia,2044,0.7801402397647591
SRB,Serbia,2045,0.7801402397647591
SRB,Serbia,2046,0.7801402397647591
SRB,Serbia,2047,0.7801402397647591
SRB,Serbia,2048,0.7801402397647591
SRB,Serbia,2049,0.7801402397647591
SRB,Serbia,2050,0.7801402397647591
STP,Sao Tome and Principe,2021,0.16645463039933617
STP,Sao Tome and Principe,2022,0.16367479663226758
STP,Sao Tome and Principe,2023,0.16090093608487369
STP,Sao Tome and Principe,2024,0.15813302952521602
STP,Sao Tome and Principe,2025,0.15537105780382912
STP,Sao Tome and Principe,2026,0.15289395247720433
STP,Sao Tome and Principe,2027,0.15045134687996323
STP,Sao Tome and Principe,2028,0.14804252525718947
STP,Sao Tome and Principe,2029,0.14566679151736955
STP,Sao Tome and Principe,2030,0.14332346856175104
STP,Sao Tome and Principe,2031,0.1407618006683085
STP,Sao Tome and Principe,2032,0.13823706821291315
STP,Sao Tome and Principe,2033,0.1357484780822628
STP,Sao Tome and Principe,2034,0.1332952597090029
STP,Sao Tome and Principe,2035,0.13087666427623365
STP,Sao Tome and Principe,2036,0.12836882877831254
STP,Sao Tome and Principe,2037,0.12589935986540246
STP,Sao Tome and Principe,2038,0.12346738378370446
STP,Sao Tome and Principe,2039,0.12107205311114691
STP,Sao Tome and Principe,2040,0.11871254577287592
STP,Sao Tome and Principe,2041,0.1163367500590659
STP,Sao Tome and Principe,2042,0.11399844358165546
STP,Sao Tome and Principe,2043,0.11169674593606742
STP,Sao Tome and Principe,2044,0.10943080407105907
STP,Sao Tome and Principe,2045,0.10719979123460717
STP,Sao Tome and Principe,2046,0.10718046774918044
STP,Sao Tome and Principe,2047,0.10716154347209536
STP,Sao Tome and Principe,2048,0.10714300615882733
STP,Sao Tome and Principe,2049,0.10712484406053635
STP,Sao Tome and Principe,2050,0.10710704589923495
SUR,Suriname,2021,0.4220876008509447
SUR,Suriname,2022,0.42138035520652556
SUR,Suriname,2023,0.420677200353022
SUR,Suriname,2024,0.4199781009003705
SUR,Suriname,2025,0.41928302186555216
SUR,Suriname,2026,0.4170983702089257
SUR,Suriname,2027,0.41496309292677225
SUR,Suriname,2028,0.4128755348889645
SUR,Suriname,2029,0.41083411412568177
SUR,Suriname,2030,0.408837317829288
SUR,Suriname,2031,0.4066424426407719
SUR,Suriname,2032,0.40449796221904716
SUR,Suriname,2033,0.4024021606522875
SUR,Suriname,2034,0.40035339905546485
SUR,Suriname,2035,0.39835011129617404
SUR,Suriname,2036,0.3961273244706691
SUR,Suriname,2037,0.39395760251668005
SUR,Suriname,2038,0.3918390676123455
SUR,Suriname,2039,0.38976992950422973
SUR,Suriname,2040,0.38774848046167554
SUR,Suriname,2041,0.3855420174140679
SUR,Suriname,2042,0.383390241192057
SUR,Suriname,2043,0.38129114357630073
SUR,Suriname,2044,0.37924281348665356
SUR,Suriname,2045,0.37724343117896497
SUR,Suriname,2046,0.375142369882807
SUR,Suriname,2047,0.37309338610305953
SUR,Suriname,2048,0.3710945673290414
SUR,Suriname,2049,0.36914409356505984
SUR,Suriname,2050,0.367240231803154
SVK,Slovak Republic,2021,0.6627131208302447
SVK,Slovak Republic,2022,0.6627131208302447
SVK,Slovak Republic,2023,0.6627131208302447
SVK,Slovak Republic,2024,0.6627131208302447
SVK,Slovak Republic,2025,0.6627131208302447
SVK,Slovak Republic,2026,0.6627131208302447
SVK,Slovak Republic,2027,0.6627131208302447
SVK,Slovak Republic,2028,0.6627131208302447
SVK,Slovak Republic,2029,0.6627131208302447
SVK,Slovak Republic,2030,0.6627131208302447
SVK,Slovak Republic,2031,0.6627131208302447
SVK,Slovak Republic,2032,0.6627131208302447
SVK,Slovak Republic,2033,0.6627131208302447
SVK,Slovak Republic,2034,0.6627131208302447
SVK,Slovak Republic,2035,0.6627131208302447
SVK,Slovak Republic,2036,0.6627131208302447
SVK,Slovak Republic,2037,0.6627131208302447
SVK,Slovak Republic,2038,0.6627131208302447
SVK,Slovak Republic,2039,0.6627131208302447
SVK,Slovak Republic,2040,0.6627131208302447
SVK,Slovak Republic,2041,0.6627131208302447
SVK,Slovak Republic,2042,0.6627131208302447
SVK,Slovak Republic,2043,0.6627131208302447
SVK,Slovak Republic,2044,0.6627131208302447
SVK,Slovak Republic,2045,0.6627131208302447
SVK,Slovak Republic,2046,0.6627131208302447
SVK,Slovak Republic,2047,0.6627131208302447
SVK,Slovak Republic,2048,0.6627131208302447
SVK,Slovak Republic,2049,0.6627131208302447
SVK,Slovak Republic,2050,0.6627131208302447
SVN,Slovenia,2021,0.7676793464386009
SVN,Slovenia,2022,0.7676793464386009
SVN,Slovenia,2023,0.7676793464386009
SVN,Slovenia,2024,0.7676793464386009
SVN,Slovenia,2025,0.7676793464386009
SVN,Slovenia,2026,0.7676793464386009
SVN,Slovenia,2027,0.7676793464386009
SVN,Slovenia,2028,0.7676793464386009
SVN,Slovenia,2029,0.7676793464386009
SVN,Slovenia,2030,0.7676793464386009
SVN,Slovenia,2031,0.7676793464386009
SVN,Slovenia,2032,0.7676793464386009
SVN,Slovenia,2033,0.7676793464386009
SVN,Slovenia,2034,0.7676793464386009
SVN,Slovenia,2035,0.7676793464386009
SVN,Slovenia,2036,0.7676793464386009
SVN,Slovenia,2037,0.7676793464386009
SVN,Slovenia,2038,0.7676793464386009
SVN,Slovenia,2039,0.7676793464386009
SVN,Slovenia,2040,0.7676793464386009
SVN,Slovenia,2041,0.7676793464386009
SVN,Slovenia,2042,0.7676793464386009
SVN,Slovenia,2043,0.7676793464386009
SVN,Slovenia,2044,0.7676793464386009
SVN,Slovenia,2045,0.7676793464386009
SVN,Slovenia,2046,0.7676793464386009
SVN,Slovenia,2047,0.7676793464386009
SVN,Slovenia,2048,0.7676793464386009
SVN,Slovenia,2049,0.7676793464386009
SVN,Slovenia,2050,0.7676793464386009
SWE,Sweden,2021,0.6689621617575509
SWE,Sweden,2022,0.6689621617575509
SWE,Sweden,2023,0.6689621617575509
SWE,Sweden,2024,0.6689621617575509
SWE,Sweden,2025,0.6689621617575509
SWE,Sweden,2026,0.6689621617575509
SWE,Sweden,2027,0.6689621617575509
SWE,Sweden,2028,0.6689621617575509
SWE,Sweden,2029,0.6689621617575509
SWE,Sweden,2030,0.6689621617575509
SWE,Sweden,2031,0.6689621617575509
SWE,Sweden,2032,0.6689621617575509
SWE,Sweden,2033,0.6689621617575509
SWE,Sweden,2034,0.6689621617575509
SWE,Sweden,2035,0.6689621617575509
SWE,Sweden,2036,0.6689621617575509
SWE,Sweden,2037,0.6689621617575509
SWE,Sweden,2038,0.6689621617575509
SWE,Sweden,2039,0.6689621617575509
SWE,Sweden,2040,0.6689621617575509
SWE,Sweden,2041,0.6689621617575509
SWE,Sweden,2042,0.6689621617575509
SWE,Sweden,2043,0.6689621617575509
SWE,Sweden,2044,0.6689621617575509
SWE,Sweden,2045,0.6689621617575509
SWE,Sweden,2046,0.6689621617575509
SWE,Sweden,2047,0.6689621617575509
SWE,Sweden,2048,0.6689621617575509
SWE,Sweden,2049,0.6689621617575509
SWE,Sweden,2050,0.6689621617575509
SWZ,Eswatini,2021,0.5923984011622921
SWZ,Eswatini,2022,0.5923541825077961
SWZ,Eswatini,2023,0.5923105324421494
SWZ,Eswatini,2024,0.5922674400685479
SWZ,Eswatini,2025,0.5922248947668646
SWZ,Eswatini,2026,0.5896907111542724
SWZ,Eswatini,2027,0.5872180033216498
SWZ,Eswatini,2028,0.5848045611010507
SWZ,Eswatini,2029,0.5824482790160814
SWZ,Eswatini,2030,0.5801471501556319
SWZ,Eswatini,2031,0.5766894023277563
SWZ,Eswatini,2032,0.573325702625894
SWZ,Eswatini,2033,0.5700522654755665
SWZ,Eswatini,2034,0.566865505779012
SWZ,Eswatini,2035,0.5637620258175119
SWZ,Eswatini,2036,0.5595449180269501
SWZ,Eswatini,2037,0.5554599158548319
SWZ,Eswatini,2038,0.5515009074963283
SWZ,Eswatini,2039,0.5476621524338686
SWZ,Eswatini,2040,0.5439382536646669
SWZ,Eswatini,2041,0.5392472609511457
SWZ,Eswatini,2042,0.5347201789353462
SWZ,Eswatini,2043,0.5303485641825755
SWZ,Eswatini,2044,0.5261245433907145
SWZ,Eswatini,2045,0.5220407660671829
SWZ,Eswatini,2046,0.5171735343988013
SWZ,Eswatini,2047,0.5124888726396086
SWZ,Eswatini,2048,0.5079766976011393
SWZ,Eswatini,2049,0.5036276551876596
SWZ,Eswatini,2050,0.4994330556674323
SYR,Syrian Arab Republic,2021,0.6054185033275449
SYR,Syrian Arab Republic,2022,0.6037765699824824
SYR,Syrian Arab Republic,2023,0.6021867812054208
SYR,Syrian Arab Republic,2024,0.600646691810389
SYR,Syrian Arab Republic,2025,0.599154007139523
SYR,Syrian Arab Republic,2026,0.5905729098562732
SYR,Syrian Arab Republic,2027,0.5825703950914949
SYR,Syrian Arab Republic,2028,0.575089854660143
SYR,Syrian Arab Republic,2029,0.5680818318294064
SYR,Syrian Arab Republic,2030,0.561502926568483
SYR,Syrian Arab Republic,2031,0.5537900405468377
SYR,Syrian Arab Republic,2032,0.5465745084964247
SYR,Syrian Arab Republic,2033,0.5398097263196932
SYR,Syrian Arab Republic,2034,0.5334547362176194
SYR,Syrian Arab Republic,2035,0.5274733967344659
SYR,Syrian Arab Republic,2036,0.5204218149539923
SYR,Syrian Arab Republic,2037,0.5138087699931142
SYR,Syrian Arab Republic,2038,0.507594586737414
SYR,Syrian Arab Republic,2039,0.5017442359264117
SYR,Syrian Arab Republic,2040,0.4962266734726277
SYR,Syrian Arab Republic,2041,0.48982197592770915
SYR,Syrian Arab Republic,2042,0.4838032532236285
SYR,Syrian Arab Republic,2043,0.47813663516685345
SYR,Syrian Arab Republic,2044,0.4727921018578481
SYR,Syrian Arab Republic,2045,0.4677429516932898
SYR,Syrian Arab Republic,2046,0.46205989124992247
SYR,Syrian Arab Republic,2047,0.45670793823932626
SYR,Syrian Arab Republic,2048,0.45165897519750764
SYR,Syrian Arab Republic,2049,0.4468879806503096
SYR,Syrian Arab Republic,2050,0.4423726144081469
TCD,Chad,2021,0.7749581857748536
TCD,Chad,2022,0.7754255517880142
TCD,Chad,2023,0.7758766461431053
TCD,Chad,2024,0.7763123040635651
TCD,Chad,2025,0.7767333045717956
TCD,Chad,2026,0.7752782632392966
TCD,Chad,2027,0.7738806261789515
TCD,Chad,2028,0.7725370620361192
TCD,Chad,2029,0.7712444923366388
TCD,Chad,2030,0.7700000679387714
TCD,Chad,2031,0.7673288612010056
TCD,Chad,2032,0.7647653473617886
TCD,Chad,2033,0.76230314245743
TCD,Chad,2034,0.759936357329845
TCD,Chad,2035,0.7576595505988158
TCD,Chad,2036,0.7535288663550258
TCD,Chad,2037,0.7495712519906406
TCD,Chad,2038,0.7457760536191116
TCD,Chad,2039,0.7421334742182931
TCD,Chad,2040,0.738634489184176
TCD,Chad,2041,0.7332153497398821
TCD,Chad,2042,0.7280358201752885
TCD,Chad,2043,0.7230803525202946
TCD,Chad,2044,0.718334715508201
TCD,Chad,2045,0.7137858580817353
TCD,Chad,2046,0.7071907262000633
TCD,Chad,2047,0.7009074654405232
TCD,Chad,2048,0.6949144650880007
TCD,Chad,2049,0.6891920659997087
TCD,Chad,2050,0.6837223451711185
TGO,Togo,2021,0.7990928114093303
TGO,Togo,2022,0.7960132306877632
TGO,Togo,2023,0.7930064515001692
TGO,Togo,2024,0.7900699224530134
TGO,Togo,2025,0.7872012099972028
TGO,Togo,2026,0.7819462171947688
TGO,Togo,2027,0.7768341641046737
TGO,Togo,2028,0.7718592968816348
TGO,Togo,2029,0.7670161664092573
TGO,Togo,2030,0.7622996083902478
TGO,Togo,2031,0.7563135477858599
TGO,Togo,2032,0.7504878296095766
TGO,Togo,2033,0.7448160966131868
TGO,Togo,2034,0.7392923232340555
TGO,Togo,2035,0.7339107942417799
TGO,Togo,2036,0.7266527470829816
TGO,Togo,2037,0.7196022104507909
TGO,Togo,2038,0.7127504105525576
TGO,Togo,2039,0.7060890613433427
TGO,Togo,2040,0.6996103310972602
TGO,Togo,2041,0.6910499308412117
TGO,Togo,2042,0.6827622737894672
TGO,Togo,2043,0.6747345295165461
TGO,Togo,2044,0.666954659933554
TGO,Togo,2045,0.6594113590551504
TGO,Togo,2046,0.6497689689867904
TGO,Togo,2047,0.6404820831317959
TGO,Togo,2048,0.6315313967932285
TGO,Togo,2049,0.6228989781434573
TGO,Togo,2050,0.6145681483151122
THA,Thailand,2021,0.49407332020837386
THA,Thailand,2022,0.4872202681502337
THA,Thailand,2023,0.4805929572572642
THA,Thailand,2024,0.474180414308196
THA,Thailand,2025,0.46797236594900593
THA,Thailand,2026,0.45922181097871245
THA,Thailand,2027,0.45093785797601743
THA,Thailand,2028,0.4430841555016362
THA,Thailand,2029,0.4356280325685576
THA,Thailand,2030,0.42854004435022525
THA,Thailand,2031,0.4213641094402198
THA,Thailand,2032,0.4145388335430268
THA,Thailand,2033,0.4080391267415312
THA,Thailand,2034,0.4018422369637731
THA,Thailand,2035,0.3959274838849763
THA,Thailand,2036,0.3899481423719776
THA,Thailand,2037,0.3842408388457475
THA,Thailand,2038,0.37878742114677644
THA,Thailand,2039,0.3735713169514719
THA,Thailand,2040,0.36857736555993936
THA,Thailand,2041,0.3636177048680167
THA,Thailand,2042,0.3588665036422255
THA,Thailand,2043,0.3543108897589501
THA,Thailand,2044,0.3499390295054211
THA,Thailand,2045,0.3457400249373598
THA,Thailand,2046,0.34164562150282923
THA,Thailand,2047,0.3377094475505158
THA,Thailand,2048,0.3339225047121396
THA,Thailand,2049,0.33027646423148704
THA,Thailand,2050,0.3267636058156639
TJK,Tajikistan,2021,0.7189007341685025
TJK,Tajikistan,2022,0.714396113029127
TJK,Tajikistan,2023,0.7100174958829191
TJK,Tajikistan,2024,0.7057596687468662
TJK,Tajikistan,2025,0.7016177013934572
TJK,Tajikistan,2026,0.6940151531297352
TJK,Tajikistan,2027,0.6867032861946325
TJK,Tajikistan,2028,0.6796657421383329
TJK,Tajikistan,2029,0.6728873673653506
TJK,Tajikistan,2030,0.6663541042132138
TJK,Tajikistan,2031,0.6586249747928898
TJK,Tajikistan,2032,0.6511948244519524
TJK,Tajikistan,2033,0.6440466346322582
TJK,Tajikistan,2034,0.6371646543701015
TJK,Tajikistan,2035,0.630534284435724
TJK,Tajikistan,2036,0.622672080246279
TJK,Tajikistan,2037,0.6151296984501446
TJK,Tajikistan,2038,0.6078880132260747
TJK,Tajikistan,2039,0.6009293939486307
TJK,Tajikistan,2040,0.5942375618770254
TJK,Tajikistan,2041,0.5867253714623063
TJK,Tajikistan,2042,0.5795178182901493
TJK,Tajikistan,2043,0.5725967399741997
TJK,Tajikistan,2044,0.5659453897763774
TJK,Tajikistan,2045,0.559548301316608
TJK,Tajikistan,2046,0.5527634117820398
TJK,Tajikistan,2047,0.5462393340968942
TJK,Tajikistan,2048,0.5399613133990253
TJK,Tajikistan,2049,0.5339156871924482
TJK,Tajikistan,2050,0.5280897860936522
TKM,Turkmenistan,2021,0.4749744165997153
TKM,Turkmenistan,2022,0.4691882243298982
TKM,Turkmenistan,2023,0.46369279856505335
TKM,Turkmenistan,2024,0.4584667591945932
TKM,Turkmenistan,2025,0.4534907720721256
TKM,Turkmenistan,2026,0.44515349856235265
TKM,Turkmenistan,2027,0.43745954460215336
TKM,Turkmenistan,2028,0.4303372165955741
TKM,Turkmenistan,2029,0.4237250924045814
TKM,Turkmenistan,2030,0.41757024548094784
TKM,Turkmenistan,2031,0.4114538986404786
TKM,Turkmenistan,2032,0.40574291464066103
TKM,Turkmenistan,2033,0.4003982877137253
TKM,Turkmenistan,2034,0.39538586097036993
TKM,Turkmenistan,2035,0.39067559564395105
TKM,Turkmenistan,2036,0.386618761831884
TKM,Turkmenistan,2037,0.3827616507887702
TKM,Turkmenistan,2038,0.37908986795984206
TKM,Turkmenistan,2039,0.3755903696100768
TKM,Turkmenistan,2040,0.3722513080012064
TKM,Turkmenistan,2041,0.36923506811662277
TKM,Turkmenistan,2042,0.36633576981230775
TKM,Turkmenistan,2043,0.36354674156629946
TKM,Turkmenistan,2044,0.3608618098669361
TKM,Turkmenistan,2045,0.35827525359533013
TKM,Turkmenistan,2046,0.35599978548805544
TKM,Turkmenistan,2047,0.3537904725015923
TKM,Turkmenistan,2048,0.351644470962494
TKM,Turkmenistan,2049,0.3495590978752229
TKM,Turkmenistan,2050,0.3475318197316148
TLS,Timor-Leste,2021,0.6569266586368866
TLS,Timor-Leste,2022,0.6582142557653597
TLS,Timor-Leste,2023,0.6594713367845837
TLS,Timor-Leste,2024,0.6606989738393402
TLS,Timor-Leste,2025,0.6618981894311992
TLS,Timor-Leste,2026,0.6596378025527204
TLS,Timor-Leste,2027,0.6574595856840572
TLS,Timor-Leste,2028,0.6553591382214687
TLS,Timor-Leste,2029,0.6533323682817105
TLS,Timor-Leste,2030,0.6513754660961271
TLS,Timor-Leste,2031,0.6480915276158483
TLS,Timor-Leste,2032,0.644922990834207
TLS,Timor-Leste,2033,0.6418638777487575
TLS,Timor-Leste,2034,0.638908616242675
TLS,Timor-Leste,2035,0.6360520062119215
TLS,Timor-Leste,2036,0.6315172015543639
TLS,Timor-Leste,2037,0.6271461311342306
TLS,Timor-Leste,2038,0.6229300844880702
TLS,Timor-Leste,2039,0.618860958235246
TLS,Timor-Leste,2040,0.6149312040947622
TLS,Timor-Leste,2041,0.6093676282866767
TLS,Timor-Leste,2042,0.6040158131922253
TLS,Timor-Leste,2043,0.5988638945518036
TLS,Timor-Leste,2044,0.5939008781448322
TLS,Timor-Leste,2045,0.5891165614725968
TLS,Timor-Leste,2046,0.5830455940048539
TLS,Timor-Leste,2047,0.5772176430277021
TLS,Timor-Leste,2048,0.5716184031928161
TLS,Timor-Leste,2049,0.5662346703379341
TLS,Timor-Leste,2050,0.5610542375296148
TON,Tonga,2021,0.20779270704467173
TON,Tonga,2022,0.2076192902058224
TON,Tonga,2023,0.20744648934832732
TON,Tonga,2024,0.20727430119603113
TON,Tonga,2025,0.20710272249597028
TON,Tonga,2026,0.20684445588660152
TON,Tonga,2027,0.20658730561423638
TON,Tonga,2028,0.20633126445656585
TON,Tonga,2029,0.20607632525344838
TON,Tonga,2030,0.2058224809062416
TON,Tonga,2031,0.2054363248096962
TON,Tonga,2032,0.2050518308251422
TON,Tonga,2033,0.20466898824440907
TON,Tonga,2034,0.20428778645111245
TON,Tonga,2035,0.2039082149196728
TON,Tonga,2036,0.20337867731857232
TON,Tonga,2037,0.20285153568656858
TON,Tonga,2038,0.20232677379900638
TON,Tonga,2039,0.20180437557739095
TON,Tonga,2040,0.20128432508774538
TON,Tonga,2041,0.2006571882585073
TON,Tonga,2042,0.20003344406422352
TON,Tonga,2043,0.19941306504934705
TON,Tonga,2044,0.19879602405378627
TON,Tonga,2045,0.19818229420894162
TON,Tonga,2046,0.19749350267753027
TON,Tonga,2047,0.1968093113738255
TON,Tonga,2048,0.19612967436594184
TON,Tonga,2049,0.19545454633145287
TON,Tonga,2050,0.19478388254731732
TTO,Trinidad and Tobago,2021,0.341358120076584
TTO,Trinidad and Tobago,2022,0.33977969145578235
TTO,Trinidad and Tobago,2023,0.33823604965623844
TTO,Trinidad and Tobago,2024,0.33672605721753096
TTO,Trinidad and Tobago,2025,0.33524862573484754
TTO,Trinidad and Tobago,2026,0.33393225092238793
TTO,Trinidad and Tobago,2027,0.3326351647739117
TTO,Trinidad and Tobago,2028,0.3313569464215605
TTO,Trinidad and Tobago,2029,0.3300971871532006
TTO,Trinidad and Tobago,2030,0.3288554899767093
TTO,Trinidad and Tobago,2031,0.3276473204824404
TTO,Trinidad and Tobago,2032,0.32645349316363204
TTO,Trinidad and Tobago,2033,0.3252737541433054
TTO,Trinidad and Tobago,2034,0.3241078555013133
TTO,Trinidad and Tobago,2035,0.3229555551006489
TTO,Trinidad and Tobago,2036,0.32185685164961375
TTO,Trinidad and Tobago,2037,0.32076734633382414
TTO,Trinidad and Tobago,2038,0.3196869241272236
TTO,Trinidad and Tobago,2039,0.3186154719137179
TTO,Trinidad and Tobago,2040,0.3175528784476965
TTO,Trinidad and Tobago,2041,0.3165956816111099
TTO,Trinidad and Tobago,2042,0.31564124707273267
TTO,Trinidad and Tobago,2043,0.314689562892548
TTO,Trinidad and Tobago,2044,0.3137406171992545
