,Nation,iso_code3,Year,nemomod_entc_capital_cost_pp_gas_mm_usd_per_gw
3986,Madagascar,MDG,2047,1248.5416666666667
3987,Madagascar,MDG,2048,1248.5416666666667
3988,Madagascar,MDG,2049,1248.5416666666667
3989,Madagascar,MDG,2050,1248.5416666666667
3990,Malawi,MWI,2021,1248.5416666666667
3991,Malawi,MWI,2022,1248.5416666666667
3992,Malawi,MWI,2023,1248.5416666666667
3993,Malawi,MWI,2024,1248.5416666666667
3994,Malawi,MWI,2025,1248.5416666666667
3995,Malawi,MWI,2026,1248.5416666666667
3996,Malawi,MWI,2027,1248.5416666666667
3997,Malawi,MWI,2028,1248.5416666666667
3998,Malawi,MWI,2029,1248.5416666666667
3999,Malawi,MWI,2030,1248.5416666666667
4000,Malawi,MWI,2031,1248.5416666666667
4001,Malawi,MWI,2032,1248.5416666666667
4002,Malawi,MWI,2033,1248.5416666666667
4003,Malawi,MWI,2034,1248.5416666666667
4004,Malawi,MWI,2035,1248.5416666666667
4005,Malawi,MWI,2036,1248.5416666666667
4006,Malawi,MWI,2037,1248.5416666666667
4007,Malawi,MWI,2038,1248.5416666666667
4008,Malawi,MWI,2039,1248.5416666666667
4009,Malawi,MWI,2040,1248.5416666666667
4010,Malawi,MWI,2041,1248.5416666666667
4011,Malawi,MWI,2042,1248.5416666666667
4012,Malawi,MWI,2043,1248.5416666666667
4013,Malawi,MWI,2044,1248.5416666666667
4014,Malawi,MWI,2045,1248.5416666666667
4015,Malawi,MWI,2046,1248.5416666666667
4016,Malawi,MWI,2047,1248.5416666666667
4017,Malawi,MWI,2048,1248.5416666666667
4018,Malawi,MWI,2049,1248.5416666666667
4019,Malawi,MWI,2050,1248.5416666666667
4020,Malaysia,MYS,2021,1018.8333333333334
4021,Malaysia,MYS,2022,1018.8333333333334
4022,Malaysia,MYS,2023,1018.8333333333334
4023,Malaysia,MYS,2024,1018.8333333333334
4024,Malaysia,MYS,2025,1018.8333333333334
4025,Malaysia,MYS,2026,1018.8333333333334
4026,Malaysia,MYS,2027,1018.8333333333334
4027,Malaysia,MYS,2028,1018.8333333333334
4028,Malaysia,MYS,2029,1018.8333333333334
4029,Malaysia,MYS,2030,1018.8333333333334
4030,Malaysia,MYS,2031,1018.8333333333334
4031,Malaysia,MYS,2032,1018.8333333333334
4032,Malaysia,MYS,2033,1018.8333333333334
4033,Malaysia,MYS,2034,1018.8333333333334
4034,Malaysia,MYS,2035,1018.8333333333334
4035,Malaysia,MYS,2036,1018.8333333333334
4036,Malaysia,MYS,2037,1018.8333333333334
4037,Malaysia,MYS,2038,1018.8333333333334
4038,Malaysia,MYS,2039,1018.8333333333334
4039,Malaysia,MYS,2040,1018.8333333333334
4040,Malaysia,MYS,2041,1018.8333333333334
4041,Malaysia,MYS,2042,1018.8333333333334
4042,Malaysia,MYS,2043,1018.8333333333334
4043,Malaysia,MYS,2044,1018.8333333333334
4044,Malaysia,MYS,2045,1018.8333333333334
4045,Malaysia,MYS,2046,1018.8333333333334
4046,Malaysia,MYS,2047,1018.8333333333334
4047,Malaysia,MYS,2048,1018.8333333333334
4048,Malaysia,MYS,2049,1018.8333333333334
4049,Malaysia,MYS,2050,1018.8333333333334
4050,Maldives,MDV,2021,1018.8333333333334
4051,Maldives,MDV,2022,1018.8333333333334
4052,Maldives,MDV,2023,1018.8333333333334
4053,Maldives,MDV,2024,1018.8333333333334
4054,Maldives,MDV,2025,1018.8333333333334
4055,Maldives,MDV,2026,1018.8333333333334
4056,Maldives,MDV,2027,1018.8333333333334
4057,Maldives,MDV,2028,1018.8333333333334
4058,Maldives,MDV,2029,1018.8333333333334
4059,Maldives,MDV,2030,1018.8333333333334
4060,Maldives,MDV,2031,1018.8333333333334
4061,Maldives,MDV,2032,1018.8333333333334
4062,Maldives,MDV,2033,1018.8333333333334
4063,Maldives,MDV,2034,1018.8333333333334
4064,Maldives,MDV,2035,1018.8333333333334
4065,Maldives,MDV,2036,1018.8333333333334
4066,Maldives,MDV,2037,1018.8333333333334
4067,Maldives,MDV,2038,1018.8333333333334
4068,Maldives,MDV,2039,1018.8333333333334
4069,Maldives,MDV,2040,1018.8333333333334
4070,Maldives,MDV,2041,1018.8333333333334
4071,Maldives,MDV,2042,1018.8333333333334
4072,Maldives,MDV,2043,1018.8333333333334
4073,Maldives,MDV,2044,1018.8333333333334
4074,Maldives,MDV,2045,1018.8333333333334
4075,Maldives,MDV,2046,1018.8333333333334
4076,Maldives,MDV,2047,1018.8333333333334
4077,Maldives,MDV,2048,1018.8333333333334
4078,Maldives,MDV,2049,1018.8333333333334
4079,Maldives,MDV,2050,1018.8333333333334
4080,Mali,MLI,2021,1248.5416666666667
4081,Mali,MLI,2022,1248.5416666666667
4082,Mali,MLI,2023,1248.5416666666667
4083,Mali,MLI,2024,1248.5416666666667
4084,Mali,MLI,2025,1248.5416666666667
4085,Mali,MLI,2026,1248.5416666666667
4086,Mali,MLI,2027,1248.5416666666667
4087,Mali,MLI,2028,1248.5416666666667
4088,Mali,MLI,2029,1248.5416666666667
4089,Mali,MLI,2030,1248.5416666666667
4090,Mali,MLI,2031,1248.5416666666667
4091,Mali,MLI,2032,1248.5416666666667
4092,Mali,MLI,2033,1248.5416666666667
4093,Mali,MLI,2034,1248.5416666666667
4094,Mali,MLI,2035,1248.5416666666667
4095,Mali,MLI,2036,1248.5416666666667
4096,Mali,MLI,2037,1248.5416666666667
4097,Mali,MLI,2038,1248.5416666666667
4098,Mali,MLI,2039,1248.5416666666667
4099,Mali,MLI,2040,1248.5416666666667
4100,Mali,MLI,2041,1248.5416666666667
4101,Mali,MLI,2042,1248.5416666666667
4102,Mali,MLI,2043,1248.5416666666667
4103,Mali,MLI,2044,1248.5416666666667
4104,Mali,MLI,2045,1248.5416666666667
4105,Mali,MLI,2046,1248.5416666666667
4106,Mali,MLI,2047,1248.5416666666667
4107,Mali,MLI,2048,1248.5416666666667
4108,Mali,MLI,2049,1248.5416666666667
4109,Mali,MLI,2050,1248.5416666666667
4110,Malta,MLT,2021,679.3333333333334
4111,Malta,MLT,2022,679.3333333333334
4112,Malta,MLT,2023,679.3333333333334
4113,Malta,MLT,2024,679.3333333333334
4114,Malta,MLT,2025,679.3333333333334
4115,Malta,MLT,2026,679.3333333333334
4116,Malta,MLT,2027,679.3333333333334
4117,Malta,MLT,2028,679.3333333333334
4118,Malta,MLT,2029,679.3333333333334
4119,Malta,MLT,2030,679.3333333333334
4120,Malta,MLT,2031,679.3333333333334
4121,Malta,MLT,2032,679.3333333333334
4122,Malta,MLT,2033,679.3333333333334
4123,Malta,MLT,2034,679.3333333333334
4124,Malta,MLT,2035,679.3333333333334
4125,Malta,MLT,2036,679.3333333333334
4126,Malta,MLT,2037,679.3333333333334
4127,Malta,MLT,2038,679.3333333333334
4128,Malta,MLT,2039,679.3333333333334
4129,Malta,MLT,2040,679.3333333333334
4130,Malta,MLT,2041,679.3333333333334
4131,Malta,MLT,2042,679.3333333333334
4132,Malta,MLT,2043,679.3333333333334
4133,Malta,MLT,2044,679.3333333333334
4134,Malta,MLT,2045,679.3333333333334
4135,Malta,MLT,2046,679.3333333333334
4136,Malta,MLT,2047,679.3333333333334
4137,Malta,MLT,2048,679.3333333333334
4138,Malta,MLT,2049,679.3333333333334
4139,Malta,MLT,2050,679.3333333333334
4140,Marshall Islands,MHL,2021,2188.0
4141,Marshall Islands,MHL,2022,2188.0
4142,Marshall Islands,MHL,2023,2188.0
4143,Marshall Islands,MHL,2024,2188.0
4144,Marshall Islands,MHL,2025,2188.0
4145,Marshall Islands,MHL,2026,2188.0
4146,Marshall Islands,MHL,2027,2188.0
4147,Marshall Islands,MHL,2028,2188.0
4148,Marshall Islands,MHL,2029,2188.0
4149,Marshall Islands,MHL,2030,2188.0
4150,Marshall Islands,MHL,2031,2188.0
4151,Marshall Islands,MHL,2032,2188.0
4152,Marshall Islands,MHL,2033,2188.0
4153,Marshall Islands,MHL,2034,2188.0
4154,Marshall Islands,MHL,2035,2188.0
4155,Marshall Islands,MHL,2036,2188.0
4156,Marshall Islands,MHL,2037,2188.0
4157,Marshall Islands,MHL,2038,2188.0
4158,Marshall Islands,MHL,2039,2188.0
4159,Marshall Islands,MHL,2040,2188.0
4160,Marshall Islands,MHL,2041,2188.0
4161,Marshall Islands,MHL,2042,2188.0
4162,Marshall Islands,MHL,2043,2188.0
4163,Marshall Islands,MHL,2044,2188.0
4164,Marshall Islands,MHL,2045,2188.0
4165,Marshall Islands,MHL,2046,2188.0
4166,Marshall Islands,MHL,2047,2188.0
4167,Marshall Islands,MHL,2048,2188.0
4168,Marshall Islands,MHL,2049,2188.0
4169,Marshall Islands,MHL,2050,2188.0
4170,Martinique,MTQ,2021,1248.5416666666667
4171,Martinique,MTQ,2022,1248.5416666666667
4172,Martinique,MTQ,2023,1248.5416666666667
4173,Martinique,MTQ,2024,1248.5416666666667
4174,Martinique,MTQ,2025,1248.5416666666667
4175,Martinique,MTQ,2026,1248.5416666666667
4176,Martinique,MTQ,2027,1248.5416666666667
4177,Martinique,MTQ,2028,1248.5416666666667
4178,Martinique,MTQ,2029,1248.5416666666667
4179,Martinique,MTQ,2030,1248.5416666666667
4180,Martinique,MTQ,2031,1248.5416666666667
4181,Martinique,MTQ,2032,1248.5416666666667
4182,Martinique,MTQ,2033,1248.5416666666667
4183,Martinique,MTQ,2034,1248.5416666666667
4184,Martinique,MTQ,2035,1248.5416666666667
4185,Martinique,MTQ,2036,1248.5416666666667
4186,Martinique,MTQ,2037,1248.5416666666667
4187,Martinique,MTQ,2038,1248.5416666666667
4188,Martinique,MTQ,2039,1248.5416666666667
4189,Martinique,MTQ,2040,1248.5416666666667
4190,Martinique,MTQ,2041,1248.5416666666667
4191,Martinique,MTQ,2042,1248.5416666666667
4192,Martinique,MTQ,2043,1248.5416666666667
4193,Martinique,MTQ,2044,1248.5416666666667
4194,Martinique,MTQ,2045,1248.5416666666667
4195,Martinique,MTQ,2046,1248.5416666666667
4196,Martinique,MTQ,2047,1248.5416666666667
4197,Martinique,MTQ,2048,1248.5416666666667
4198,Martinique,MTQ,2049,1248.5416666666667
4199,Martinique,MTQ,2050,1248.5416666666667
4200,Mauritania,MRT,2021,1248.5416666666667
4201,Mauritania,MRT,2022,1248.5416666666667
4202,Mauritania,MRT,2023,1248.5416666666667
4203,Mauritania,MRT,2024,1248.5416666666667
4204,Mauritania,MRT,2025,1248.5416666666667
4205,Mauritania,MRT,2026,1248.5416666666667
4206,Mauritania,MRT,2027,1248.5416666666667
4207,Mauritania,MRT,2028,1248.5416666666667
4208,Mauritania,MRT,2029,1248.5416666666667
4209,Mauritania,MRT,2030,1248.5416666666667
4210,Mauritania,MRT,2031,1248.5416666666667
4211,Mauritania,MRT,2032,1248.5416666666667
4212,Mauritania,MRT,2033,1248.5416666666667
4213,Mauritania,MRT,2034,1248.5416666666667
4214,Mauritania,MRT,2035,1248.5416666666667
4215,Mauritania,MRT,2036,1248.5416666666667
4216,Mauritania,MRT,2037,1248.5416666666667
4217,Mauritania,MRT,2038,1248.5416666666667
4218,Mauritania,MRT,2039,1248.5416666666667
4219,Mauritania,MRT,2040,1248.5416666666667
4220,Mauritania,MRT,2041,1248.5416666666667
4221,Mauritania,MRT,2042,1248.5416666666667
4222,Mauritania,MRT,2043,1248.5416666666667
4223,Mauritania,MRT,2044,1248.5416666666667
4224,Mauritania,MRT,2045,1248.5416666666667
4225,Mauritania,MRT,2046,1248.5416666666667
4226,Mauritania,MRT,2047,1248.5416666666667
4227,Mauritania,MRT,2048,1248.5416666666667
4228,Mauritania,MRT,2049,1248.5416666666667
4229,Mauritania,MRT,2050,1248.5416666666667
4230,Mauritius,MUS,2021,1248.5416666666667
4231,Mauritius,MUS,2022,1248.5416666666667
4232,Mauritius,MUS,2023,1248.5416666666667
4233,Mauritius,MUS,2024,1248.5416666666667
4234,Mauritius,MUS,2025,1248.5416666666667
4235,Mauritius,MUS,2026,1248.5416666666667
4236,Mauritius,MUS,2027,1248.5416666666667
4237,Mauritius,MUS,2028,1248.5416666666667
4238,Mauritius,MUS,2029,1248.5416666666667
4239,Mauritius,MUS,2030,1248.5416666666667
4240,Mauritius,MUS,2031,1248.5416666666667
4241,Mauritius,MUS,2032,1248.5416666666667
4242,Mauritius,MUS,2033,1248.5416666666667
4243,Mauritius,MUS,2034,1248.5416666666667
4244,Mauritius,MUS,2035,1248.5416666666667
4245,Mauritius,MUS,2036,1248.5416666666667
4246,Mauritius,MUS,2037,1248.5416666666667
4247,Mauritius,MUS,2038,1248.5416666666667
4248,Mauritius,MUS,2039,1248.5416666666667
4249,Mauritius,MUS,2040,1248.5416666666667
4250,Mauritius,MUS,2041,1248.5416666666667
4251,Mauritius,MUS,2042,1248.5416666666667
4252,Mauritius,MUS,2043,1248.5416666666667
4253,Mauritius,MUS,2044,1248.5416666666667
4254,Mauritius,MUS,2045,1248.5416666666667
4255,Mauritius,MUS,2046,1248.5416666666667
4256,Mauritius,MUS,2047,1248.5416666666667
4257,Mauritius,MUS,2048,1248.5416666666667
4258,Mauritius,MUS,2049,1248.5416666666667
4259,Mauritius,MUS,2050,1248.5416666666667
4260,Mayotte,MYT,2021,1248.5416666666667
4261,Mayotte,MYT,2022,1248.5416666666667
4262,Mayotte,MYT,2023,1248.5416666666667
4263,Mayotte,MYT,2024,1248.5416666666667
4264,Mayotte,MYT,2025,1248.5416666666667
4265,Mayotte,MYT,2026,1248.5416666666667
4266,Mayotte,MYT,2027,1248.5416666666667
4267,Mayotte,MYT,2028,1248.5416666666667
4268,Mayotte,MYT,2029,1248.5416666666667
4269,Mayotte,MYT,2030,1248.5416666666667
4270,Mayotte,MYT,2031,1248.5416666666667
4271,Mayotte,MYT,2032,1248.5416666666667
4272,Mayotte,MYT,2033,1248.5416666666667
4273,Mayotte,MYT,2034,1248.5416666666667
4274,Mayotte,MYT,2035,1248.5416666666667
4275,Mayotte,MYT,2036,1248.5416666666667
4276,Mayotte,MYT,2037,1248.5416666666667
4277,Mayotte,MYT,2038,1248.5416666666667
4278,Mayotte,MYT,2039,1248.5416666666667
4279,Mayotte,MYT,2040,1248.5416666666667
4280,Mayotte,MYT,2041,1248.5416666666667
4281,Mayotte,MYT,2042,1248.5416666666667
4282,Mayotte,MYT,2043,1248.5416666666667
4283,Mayotte,MYT,2044,1248.5416666666667
4284,Mayotte,MYT,2045,1248.5416666666667
4285,Mayotte,MYT,2046,1248.5416666666667
4286,Mayotte,MYT,2047,1248.5416666666667
4287,Mayotte,MYT,2048,1248.5416666666667
4288,Mayotte,MYT,2049,1248.5416666666667
4289,Mayotte,MYT,2050,1248.5416666666667
4290,Mexico,MEX,2021,695.6666666666666
4291,Mexico,MEX,2022,695.6666666666666
4292,Mexico,MEX,2023,695.6666666666666
4293,Mexico,MEX,2024,695.6666666666666
4294,Mexico,MEX,2025,695.6666666666666
4295,Mexico,MEX,2026,695.6666666666666
4296,Mexico,MEX,2027,695.6666666666666
4297,Mexico,MEX,2028,695.6666666666666
4298,Mexico,MEX,2029,695.6666666666666
4299,Mexico,MEX,2030,695.6666666666666
4300,Mexico,MEX,2031,695.6666666666666
4301,Mexico,MEX,2032,695.6666666666666
4302,Mexico,MEX,2033,695.6666666666666
4303,Mexico,MEX,2034,695.6666666666666
4304,Mexico,MEX,2035,695.6666666666666
4305,Mexico,MEX,2036,695.6666666666666
4306,Mexico,MEX,2037,695.6666666666666
4307,Mexico,MEX,2038,695.6666666666666
4308,Mexico,MEX,2039,695.6666666666666
4309,Mexico,MEX,2040,695.6666666666666
4310,Mexico,MEX,2041,695.6666666666666
4311,Mexico,MEX,2042,695.6666666666666
4312,Mexico,MEX,2043,695.6666666666666
4313,Mexico,MEX,2044,695.6666666666666
4314,Mexico,MEX,2045,695.6666666666666
4315,Mexico,MEX,2046,695.6666666666666
4316,Mexico,MEX,2047,695.6666666666666
4317,Mexico,MEX,2048,695.6666666666666
4318,Mexico,MEX,2049,695.6666666666666
4319,Mexico,MEX,2050,695.6666666666666
4320,"Micronesia, Federated States of",FSM,2021,2188.0
4321,"Micronesia, Federated States of",FSM,2022,2188.0
4322,"Micronesia, Federated States of",FSM,2023,2188.0
4323,"Micronesia, Federated States of",FSM,2024,2188.0
4324,"Micronesia, Federated States of",FSM,2025,2188.0
4325,"Micronesia, Federated States of",FSM,2026,2188.0
4326,"Micronesia, Federated States of",FSM,2027,2188.0
4327,"Micronesia, Federated States of",FSM,2028,2188.0
4328,"Micronesia, Federated States of",FSM,2029,2188.0
4329,"Micronesia, Federated States of",FSM,2030,2188.0
4330,"Micronesia, Federated States of",FSM,2031,2188.0
4331,"Micronesia, Federated States of",FSM,2032,2188.0
4332,"Micronesia, Federated States of",FSM,2033,2188.0
4333,"Micronesia, Federated States of",FSM,2034,2188.0
4334,"Micronesia, Federated States of",FSM,2035,2188.0
4335,"Micronesia, Federated States of",FSM,2036,2188.0
4336,"Micronesia, Federated States of",FSM,2037,2188.0
4337,"Micronesia, Federated States of",FSM,2038,2188.0
4338,"Micronesia, Federated States of",FSM,2039,2188.0
4339,"Micronesia, Federated States of",FSM,2040,2188.0
4340,"Micronesia, Federated States of",FSM,2041,2188.0
4341,"Micronesia, Federated States of",FSM,2042,2188.0
4342,"Micronesia, Federated States of",FSM,2043,2188.0
4343,"Micronesia, Federated States of",FSM,2044,2188.0
4344,"Micronesia, Federated States of",FSM,2045,2188.0
4345,"Micronesia, Federated States of",FSM,2046,2188.0
4346,"Micronesia, Federated States of",FSM,2047,2188.0
4347,"Micronesia, Federated States of",FSM,2048,2188.0
4348,"Micronesia, Federated States of",FSM,2049,2188.0
4349,"Micronesia, Federated States of",FSM,2050,2188.0
4350,"Moldova, Republic of",MDA,2021,679.3333333333334
4351,"Moldova, Republic of",MDA,2022,679.3333333333334
4352,"Moldova, Republic of",MDA,2023,679.3333333333334
4353,"Moldova, Republic of",MDA,2024,679.3333333333334
4354,"Moldova, Republic of",MDA,2025,679.3333333333334
4355,"Moldova, Republic of",MDA,2026,679.3333333333334
4356,"Moldova, Republic of",MDA,2027,679.3333333333334
4357,"Moldova, Republic of",MDA,2028,679.3333333333334
4358,"Moldova, Republic of",MDA,2029,679.3333333333334
4359,"Moldova, Republic of",MDA,2030,679.3333333333334
4360,"Moldova, Republic of",MDA,2031,679.3333333333334
4361,"Moldova, Republic of",MDA,2032,679.3333333333334
4362,"Moldova, Republic of",MDA,2033,679.3333333333334
4363,"Moldova, Republic of",MDA,2034,679.3333333333334
4364,"Moldova, Republic of",MDA,2035,679.3333333333334
4365,"Moldova, Republic of",MDA,2036,679.3333333333334
4366,"Moldova, Republic of",MDA,2037,679.3333333333334
4367,"Moldova, Republic of",MDA,2038,679.3333333333334
4368,"Moldova, Republic of",MDA,2039,679.3333333333334
4369,"Moldova, Republic of",MDA,2040,679.3333333333334
4370,"Moldova, Republic of",MDA,2041,679.3333333333334
4371,"Moldova, Republic of",MDA,2042,679.3333333333334
4372,"Moldova, Republic of",MDA,2043,679.3333333333334
4373,"Moldova, Republic of",MDA,2044,679.3333333333334
4374,"Moldova, Republic of",MDA,2045,679.3333333333334
4375,"Moldova, Republic of",MDA,2046,679.3333333333334
4376,"Moldova, Republic of",MDA,2047,679.3333333333334
4377,"Moldova, Republic of",MDA,2048,679.3333333333334
4378,"Moldova, Republic of",MDA,2049,679.3333333333334
4379,"Moldova, Republic of",MDA,2050,679.3333333333334
4380,Monaco,MCO,2021,679.3333333333334
4381,Monaco,MCO,2022,679.3333333333334
4382,Monaco,MCO,2023,679.3333333333334
4383,Monaco,MCO,2024,679.3333333333334
4384,Monaco,MCO,2025,679.3333333333334
4385,Monaco,MCO,2026,679.3333333333334
4386,Monaco,MCO,2027,679.3333333333334
4387,Monaco,MCO,2028,679.3333333333334
4388,Monaco,MCO,2029,679.3333333333334
4389,Monaco,MCO,2030,679.3333333333334
4390,Monaco,MCO,2031,679.3333333333334
4391,Monaco,MCO,2032,679.3333333333334
4392,Monaco,MCO,2033,679.3333333333334
4393,Monaco,MCO,2034,679.3333333333334
4394,Monaco,MCO,2035,679.3333333333334
4395,Monaco,MCO,2036,679.3333333333334
4396,Monaco,MCO,2037,679.3333333333334
4397,Monaco,MCO,2038,679.3333333333334
4398,Monaco,MCO,2039,679.3333333333334
4399,Monaco,MCO,2040,679.3333333333334
4400,Monaco,MCO,2041,679.3333333333334
4401,Monaco,MCO,2042,679.3333333333334
4402,Monaco,MCO,2043,679.3333333333334
4403,Monaco,MCO,2044,679.3333333333334
4404,Monaco,MCO,2045,679.3333333333334
4405,Monaco,MCO,2046,679.3333333333334
4406,Monaco,MCO,2047,679.3333333333334
4407,Monaco,MCO,2048,679.3333333333334
4408,Monaco,MCO,2049,679.3333333333334
4409,Monaco,MCO,2050,679.3333333333334
4410,Mongolia,MNG,2021,1018.8333333333334
4411,Mongolia,MNG,2022,1018.8333333333334
4412,Mongolia,MNG,2023,1018.8333333333334
4413,Mongolia,MNG,2024,1018.8333333333334
4414,Mongolia,MNG,2025,1018.8333333333334
4415,Mongolia,MNG,2026,1018.8333333333334
4416,Mongolia,MNG,2027,1018.8333333333334
4417,Mongolia,MNG,2028,1018.8333333333334
4418,Mongolia,MNG,2029,1018.8333333333334
4419,Mongolia,MNG,2030,1018.8333333333334
4420,Mongolia,MNG,2031,1018.8333333333334
4421,Mongolia,MNG,2032,1018.8333333333334
4422,Mongolia,MNG,2033,1018.8333333333334
4423,Mongolia,MNG,2034,1018.8333333333334
4424,Mongolia,MNG,2035,1018.8333333333334
4425,Mongolia,MNG,2036,1018.8333333333334
4426,Mongolia,MNG,2037,1018.8333333333334
4427,Mongolia,MNG,2038,1018.8333333333334
4428,Mongolia,MNG,2039,1018.8333333333334
4429,Mongolia,MNG,2040,1018.8333333333334
4430,Mongolia,MNG,2041,1018.8333333333334
4431,Mongolia,MNG,2042,1018.8333333333334
4432,Mongolia,MNG,2043,1018.8333333333334
4433,Mongolia,MNG,2044,1018.8333333333334
4434,Mongolia,MNG,2045,1018.8333333333334
4435,Mongolia,MNG,2046,1018.8333333333334
4436,Mongolia,MNG,2047,1018.8333333333334
4437,Mongolia,MNG,2048,1018.8333333333334
4438,Mongolia,MNG,2049,1018.8333333333334
4439,Mongolia,MNG,2050,1018.8333333333334
4440,Montenegro,MNE,2021,679.3333333333334
4441,Montenegro,MNE,2022,679.3333333333334
4442,Montenegro,MNE,2023,679.3333333333334
4443,Montenegro,MNE,2024,679.3333333333334
4444,Montenegro,MNE,2025,679.3333333333334
4445,Montenegro,MNE,2026,679.3333333333334
4446,Montenegro,MNE,2027,679.3333333333334
4447,Montenegro,MNE,2028,679.3333333333334
4448,Montenegro,MNE,2029,679.3333333333334
4449,Montenegro,MNE,2030,679.3333333333334
4450,Montenegro,MNE,2031,679.3333333333334
4451,Montenegro,MNE,2032,679.3333333333334
4452,Montenegro,MNE,2033,679.3333333333334
4453,Montenegro,MNE,2034,679.3333333333334
4454,Montenegro,MNE,2035,679.3333333333334
4455,Montenegro,MNE,2036,679.3333333333334
4456,Montenegro,MNE,2037,679.3333333333334
4457,Montenegro,MNE,2038,679.3333333333334
4458,Montenegro,MNE,2039,679.3333333333334
4459,Montenegro,MNE,2040,679.3333333333334
4460,Montenegro,MNE,2041,679.3333333333334
4461,Montenegro,MNE,2042,679.3333333333334
4462,Montenegro,MNE,2043,679.3333333333334
4463,Montenegro,MNE,2044,679.3333333333334
4464,Montenegro,MNE,2045,679.3333333333334
4465,Montenegro,MNE,2046,679.3333333333334
4466,Montenegro,MNE,2047,679.3333333333334
4467,Montenegro,MNE,2048,679.3333333333334
4468,Montenegro,MNE,2049,679.3333333333334
4469,Montenegro,MNE,2050,679.3333333333334
4470,Montserrat,MSR,2021,1248.5416666666667
4471,Montserrat,MSR,2022,1248.5416666666667
4472,Montserrat,MSR,2023,1248.5416666666667
4473,Montserrat,MSR,2024,1248.5416666666667
4474,Montserrat,MSR,2025,1248.5416666666667
4475,Montserrat,MSR,2026,1248.5416666666667
4476,Montserrat,MSR,2027,1248.5416666666667
4477,Montserrat,MSR,2028,1248.5416666666667
4478,Montserrat,MSR,2029,1248.5416666666667
4479,Montserrat,MSR,2030,1248.5416666666667
4480,Montserrat,MSR,2031,1248.5416666666667
4481,Montserrat,MSR,2032,1248.5416666666667
4482,Montserrat,MSR,2033,1248.5416666666667
4483,Montserrat,MSR,2034,1248.5416666666667
4484,Montserrat,MSR,2035,1248.5416666666667
4485,Montserrat,MSR,2036,1248.5416666666667
4486,Montserrat,MSR,2037,1248.5416666666667
4487,Montserrat,MSR,2038,1248.5416666666667
4488,Montserrat,MSR,2039,1248.5416666666667
4489,Montserrat,MSR,2040,1248.5416666666667
4490,Montserrat,MSR,2041,1248.5416666666667
4491,Montserrat,MSR,2042,1248.5416666666667
4492,Montserrat,MSR,2043,1248.5416666666667
4493,Montserrat,MSR,2044,1248.5416666666667
4494,Montserrat,MSR,2045,1248.5416666666667
4495,Montserrat,MSR,2046,1248.5416666666667
4496,Montserrat,MSR,2047,1248.5416666666667
4497,Montserrat,MSR,2048,1248.5416666666667
4498,Montserrat,MSR,2049,1248.5416666666667
4499,Montserrat,MSR,2050,1248.5416666666667
4500,Morocco,MAR,2021,1248.5416666666667
4501,Morocco,MAR,2022,1248.5416666666667
4502,Morocco,MAR,2023,1248.5416666666667
4503,Morocco,MAR,2024,1248.5416666666667
4504,Morocco,MAR,2025,1248.5416666666667
4505,Morocco,MAR,2026,1248.5416666666667
4506,Morocco,MAR,2027,1248.5416666666667
4507,Morocco,MAR,2028,1248.5416666666667
4508,Morocco,MAR,2029,1248.5416666666667
4509,Morocco,MAR,2030,1248.5416666666667
4510,Morocco,MAR,2031,1248.5416666666667
4511,Morocco,MAR,2032,1248.5416666666667
4512,Morocco,MAR,2033,1248.5416666666667
4513,Morocco,MAR,2034,1248.5416666666667
4514,Morocco,MAR,2035,1248.5416666666667
4515,Morocco,MAR,2036,1248.5416666666667
4516,Morocco,MAR,2037,1248.5416666666667
4517,Morocco,MAR,2038,1248.5416666666667
4518,Morocco,MAR,2039,1248.5416666666667
4519,Morocco,MAR,2040,1248.5416666666667
4520,Morocco,MAR,2041,1248.5416666666667
4521,Morocco,MAR,2042,1248.5416666666667
4522,Morocco,MAR,2043,1248.5416666666667
4523,Morocco,MAR,2044,1248.5416666666667
4524,Morocco,MAR,2045,1248.5416666666667
4525,Morocco,MAR,2046,1248.5416666666667
4526,Morocco,MAR,2047,1248.5416666666667
4527,Morocco,MAR,2048,1248.5416666666667
4528,Morocco,MAR,2049,1248.5416666666667
4529,Morocco,MAR,2050,1248.5416666666667
4530,Mozambique,MOZ,2021,1248.5416666666667
4531,Mozambique,MOZ,2022,1248.5416666666667
4532,Mozambique,MOZ,2023,1248.5416666666667
4533,Mozambique,MOZ,2024,1248.5416666666667
4534,Mozambique,MOZ,2025,1248.5416666666667
4535,Mozambique,MOZ,2026,1248.5416666666667
4536,Mozambique,MOZ,2027,1248.5416666666667
4537,Mozambique,MOZ,2028,1248.5416666666667
4538,Mozambique,MOZ,2029,1248.5416666666667
4539,Mozambique,MOZ,2030,1248.5416666666667
4540,Mozambique,MOZ,2031,1248.5416666666667
4541,Mozambique,MOZ,2032,1248.5416666666667
4542,Mozambique,MOZ,2033,1248.5416666666667
4543,Mozambique,MOZ,2034,1248.5416666666667
4544,Mozambique,MOZ,2035,1248.5416666666667
4545,Mozambique,MOZ,2036,1248.5416666666667
4546,Mozambique,MOZ,2037,1248.5416666666667
4547,Mozambique,MOZ,2038,1248.5416666666667
4548,Mozambique,MOZ,2039,1248.5416666666667
4549,Mozambique,MOZ,2040,1248.5416666666667
4550,Mozambique,MOZ,2041,1248.5416666666667
4551,Mozambique,MOZ,2042,1248.5416666666667
