Poland,Total passenger and freight transport,Heavy fuel oil (PJ)                                     ,0,0,0,0,0,0,0,0,..
Poland,Total passenger and freight transport,Jet fuel and aviation gasoline (PJ)                     ,0.13,0.13,0.18,0.78,1.04,1.15,1.38,1.42,..
Poland,Total passenger and freight transport,Gas (PJ)                                                ,0,0,0,0.67,0.61,0.47,0.53,0.72,..
Poland,Total passenger and freight transport,Electricity (PJ)                                        ,15.58,12.85,10.75,10.15,10.74,11.13,11.63,11.45,..
Poland,Total passenger and freight transport,Coal and coal products (PJ)                             ,0,0,0,0,0,0,0,0,..
Poland,Total passenger and freight transport,Other sources (PJ)                                      ,0,0,0,0,0,0,0,0,..
Poland,Total passenger and freight transport,Total final energy use (PJ)                             ,394.28,494.36,697.54,677.43,755.25,878.26,915.52,934.95,..
Poland,Total passenger transport,Total final energy use (PJ)                                         ,245.06,272.06,377.23,387.15,427.51,503.79,527.23,542.55,..
Poland,Cars/light trucks,Total final energy use (PJ)                                                 ,197.80,235.91,347.09,360.02,400.11,476.44,498.78,512.69,..
Poland,Motorcycles,Total final energy use (PJ)                                                       ,3.83,2.69,3.44,3.72,4.09,4.55,4.91,5.22,..
Poland,Buses,Total final energy use (PJ)                                                             ,38.10,29.48,23.35,20.06,19.38,18.70,19.09,20.00,..
Poland,Total freight transport,Total final energy use (PJ)                                           ,149.21,222.30,320.31,290.28,327.74,374.47,388.29,392.40,..
Poland,Freight trucks,Total final energy use (PJ)                                                    ,131.67,206.47,308.00,279.17,316.41,362.58,375.41,380.60,..
Poland,Total road,Total final energy use (PJ)                                                        ,371.40,474.54,681.87,662.97,739.99,862.27,898.19,918.51,..
Poland,Total trains,Total final energy use (PJ)                                                      ,22.49,19.48,15.36,13.60,14.13,14.65,15.87,14.94,..
Poland,Total airplanes,Total final energy use (PJ)                                                   ,0.13,0.13,0.18,0.78,1.04,1.15,1.38,1.42,..
Poland,Total ships,Total final energy use (PJ)                                                       ,0.26,0.21,0.13,0.09,0.09,0.19,0.08,0.08,..
Portugal,Total passenger and freight transport,Motor gasoline (PJ)                                   ,88.90,78.08,60.18,47.28,45.95,45.57,45.11,46.70,38.51
Portugal,Total passenger and freight transport,Diesel and light fuel oil (PJ)                        ,163.24,180.37,196.63,174.98,176.87,181.61,184.03,186.00,162.01
Portugal,Total passenger and freight transport,LPG (PJ)                                              ,1.03,0.96,1.33,1.65,1.69,1.70,1.67,1.71,1.29
Portugal,Total passenger and freight transport,Heavy fuel oil (PJ)                                   ,2.04,2.97,3.22,2.01,2.96,2.50,2.60,2.50,1.88
Portugal,Total passenger and freight transport,Jet fuel and aviation gasoline (PJ)                   ,4.65,5.55,5.72,5.25,5.85,7.05,7.49,6.92,3.64
Portugal,Total passenger and freight transport,Gas (PJ)                                              ,0.03,0.44,0.53,0.59,0.58,0.61,0.67,0.73,0.64
Portugal,Total passenger and freight transport,Electricity (PJ)                                      ,1.67,1.83,1.71,1.08,1.53,1.73,1.76,1.76,1.58
Portugal,Total passenger and freight transport,Coal and coal products (PJ)                           ,0,0,0,0,0,0,0,0,0
Portugal,Total passenger and freight transport,Other sources (PJ)                                    ,0,0,0,0,0,0,0,0,0
Portugal,Total passenger and freight transport,Total final energy use (PJ)                           ,261.55,270.19,269.32,232.83,235.43,240.78,243.34,246.32,209.55
Portugal,Total passenger transport,Total final energy use (PJ)                                       ,139.25,151.86,156.14,138.56,139.14,141.97,143.27,147.77,122.87
Portugal,Cars/light trucks,Total final energy use (PJ)                                               ,122.31,133.55,138.93,123.79,123.32,124.68,125.21,130.01,110.03
Portugal,Motorcycles,Total final energy use (PJ)                                                     ,1.22,1.64,1.59,1.65,1.85,1.79,1.79,1.86,1.48
Portugal,Buses,Total final energy use (PJ)                                                           ,9.06,9.46,8.46,7.04,7.05,7.24,7.55,7.75,6.64
Portugal,Total freight transport,Total final energy use (PJ)                                         ,122.30,118.34,113.18,94.27,96.30,98.81,100.07,98.55,86.68
Portugal,Freight trucks,Total final energy use (PJ)                                                  ,117.51,111.50,107.08,89.49,90.78,93.82,94.91,93.96,82.81
Portugal,Total road,Total final energy use (PJ)                                                      ,250.09,256.15,256.05,221.97,223.00,227.54,229.46,233.58,200.95
Portugal,Total trains,Total final energy use (PJ)                                                    ,3.50,2.94,2.39,1.52,1.92,2.15,2.17,2.13,1.93
Portugal,Total airplanes,Total final energy use (PJ)                                                 ,4.65,5.55,5.72,5.25,5.85,7.05,7.49,6.92,3.64
Portugal,Total ships,Total final energy use (PJ)                                                     ,3.31,5.56,5.16,4.10,4.67,4.04,4.21,3.69,3.02
Slovak Republic,Total passenger and freight transport,Motor gasoline (PJ)                            ,25.33,27.92,26.10,25.15,26.16,26.32,24.64,23.81,..
Slovak Republic,Total passenger and freight transport,Diesel and light fuel oil (PJ)                 ,15.15,15.99,26.80,35.17,36.14,38.37,41.99,53.64,..
Slovak Republic,Total passenger and freight transport,LPG (PJ)                                       ,0,0.05,0.09,1.57,1.52,1.42,1.51,1.47,..
Slovak Republic,Total passenger and freight transport,Heavy fuel oil (PJ)                            ,0,0,0,0,0,0,0,0,..
Slovak Republic,Total passenger and freight transport,Jet fuel and aviation gasoline (PJ)            ,0,0.52,0,0,0,0,0,0,..
Slovak Republic,Total passenger and freight transport,Gas (PJ)                                       ,0,0,0,0,0,0,0,0,..
Slovak Republic,Total passenger and freight transport,Electricity (PJ)                               ,3.48,1.80,2.41,3.85,3.60,3.59,3.92,3.49,..
Slovak Republic,Total passenger and freight transport,Coal and coal products (PJ)                    ,0,0,0,0,0,0,0,0,..
Slovak Republic,Total passenger and freight transport,Other sources (PJ)                             ,0,0,0,0,0,0,0,0,..
Slovak Republic,Total passenger and freight transport,Total final energy use (PJ)                    ,43.95,46.28,55.40,65.74,67.41,69.71,72.05,82.41,..
Slovak Republic,Total passenger transport,Total final energy use (PJ)                                ,33.90,35.21,39.65,47.82,49.16,51.12,53.16,63.53,..
Slovak Republic,Cars/light trucks,Total final energy use (PJ)                                        ,27.03,29.45,34.24,42.24,43.61,45.37,47.28,53.97,..
Slovak Republic,Motorcycles,Total final energy use (PJ)                                              ,0.40,0.50,0.52,0.78,0.84,0.90,0.97,1.03,..
Slovak Republic,Buses,Total final energy use (PJ)                                                    ,5.90,4.37,4.51,4.31,4.24,4.32,4.39,8.06,..
Slovak Republic,Total freight transport,Total final energy use (PJ)                                  ,10.06,11.07,15.75,17.92,18.25,18.59,18.89,18.88,..
Slovak Republic,Freight trucks,Total final energy use (PJ)                                           ,7.15,9.66,14.07,16.31,16.58,17.02,17.44,17.35,..
Slovak Republic,Total road,Total final energy use (PJ)                                               ,40.48,43.98,53.34,63.64,65.27,67.62,70.08,80.40,..
Slovak Republic,Total trains,Total final energy use (PJ)                                             ,3.48,1.78,1.67,1.84,1.82,1.78,1.79,1.58,..
Slovak Republic,Total airplanes,Total final energy use (PJ)                                          ,..,0.52,..,..,..,..,..,..,..
Slovak Republic,Total ships,Total final energy use (PJ)                                              ,..,..,0.39,0.26,0.33,0.31,0.18,0.42,..
Spain,Total passenger and freight transport,Motor gasoline (PJ)                                      ,377.62,326.36,244.91,198.89,205.19,209.60,218.81,231.76,182.79
Spain,Total passenger and freight transport,Diesel and light fuel oil (PJ)                           ,802.90,1107.72,1073.38,929.15,958.53,981.32,999.99,993.64,827.17
Spain,Total passenger and freight transport,LPG (PJ)                                                 ,3.55,2.13,0.90,2.03,2.22,2.41,2.93,4.07,3.12
Spain,Total passenger and freight transport,Heavy fuel oil (PJ)                                      ,8.97,3.43,5.25,4.48,9.41,20.56,20.56,23.63,14.42
Spain,Total passenger and freight transport,Jet fuel and aviation gasoline (PJ)                      ,70.03,93.12,98.15,74.46,75.81,90.36,94.02,99.36,40.00
Spain,Total passenger and freight transport,Gas (PJ)                                                 ,0,0,0,0,0,0,0,0,0
Spain,Total passenger and freight transport,Electricity (PJ)                                         ,12.55,18.18,14.28,17.47,16.98,17.16,17.08,16.19,10.52
Spain,Total passenger and freight transport,Coal and coal products (PJ)                              ,0,0,0,0,0,0,0,0,0
Spain,Total passenger and freight transport,Other sources (PJ)                                       ,0,0,0,0,0,0,0,0,0
Spain,Total passenger and freight transport,Total final energy use (PJ)                              ,1275.63,1550.93,1436.87,1226.49,1268.15,1321.42,1353.39,1368.66,1078.02
Spain,Total passenger transport,Total final energy use (PJ)                                          ,582.42,713.72,726.68,638.61,665.54,700.56,729.12,743.09,565.96
Spain,Cars/light trucks,Total final energy use (PJ)                                                  ,433.83,520.65,534.71,493.84,517.55,536.07,559.83,568.01,465.09
Spain,Motorcycles,Total final energy use (PJ)                                                        ,7.18,9.14,11.83,12.81,13.96,14.60,15.47,16.76,13.50
Spain,Buses,Total final energy use (PJ)                                                              ,41.68,47.65,44.31,40.59,41.94,43.08,43.29,42.96,34.31
Spain,Total freight transport,Total final energy use (PJ)                                            ,693.20,837.22,710.19,587.88,602.61,620.86,624.27,625.57,512.06
Spain,Freight trucks,Total final energy use (PJ)                                                     ,622.41,755.54,654.74,563.72,571.24,575.76,577.83,577.46,478.46
Spain,Total road,Total final energy use (PJ)                                                         ,1105.11,1332.98,1245.59,1110.96,1144.69,1169.51,1196.42,1205.20,991.37
Spain,Total trains,Total final energy use (PJ)                                                       ,41.90,59.57,48.75,22.35,21.38,21.47,21.50,20.69,13.06
Spain,Total airplanes,Total final energy use (PJ)                                                    ,70.03,93.12,98.15,74.46,75.81,90.36,94.02,99.36,40.00
Spain,Total ships,Total final energy use (PJ)                                                        ,58.59,65.27,44.38,18.72,26.27,40.09,41.46,43.41,33.60
Sweden,Total passenger and freight transport,Motor gasoline (PJ)                                     ,169.61,170.78,144.21,105.03,99.43,94.72,89.83,86.73,79.72
Sweden,Total passenger and freight transport,Diesel and light fuel oil (PJ)                          ,84.51,111.17,132.34,173.75,175.52,187.38,182.95,183.80,178.74
Sweden,Total passenger and freight transport,LPG (PJ)                                                ,0.53,1.33,3.40,0,0,0,0,0,0
Sweden,Total passenger and freight transport,Heavy fuel oil (PJ)                                     ,1.60,4.01,4.37,2.31,2.45,2.45,4.07,3.39,2.74
Sweden,Total passenger and freight transport,Jet fuel and aviation gasoline (PJ)                     ,9.76,9.61,6.86,7.32,7.80,7.89,7.44,6.69,2.59
Sweden,Total passenger and freight transport,Gas (PJ)                                                ,7.05,4.21,2.99,0,0,0,0,0,0
Sweden,Total passenger and freight transport,Electricity (PJ)                                        ,7.89,8.23,8.54,9.27,9.35,9.29,9.39,9.56,8.73
Sweden,Total passenger and freight transport,Coal and coal products (PJ)                             ,0,0,0,0,0,0,0,0,0
Sweden,Total passenger and freight transport,Other sources (PJ)                                      ,0,0,0,0,0,0,0,0,0
Sweden,Total passenger and freight transport,Total final energy use (PJ)                             ,280.95,309.34,302.71,297.68,294.54,301.74,293.69,290.16,272.51
Sweden,Total passenger transport,Total final energy use (PJ)                                         ,199.77,211.50,200.39,..,..,..,..,..,..
Sweden,Cars/light trucks,Total final energy use (PJ)                                                 ,173.13,182.83,174.49,..,..,..,..,..,..
Sweden,Motorcycles,Total final energy use (PJ)                                                       ,0.88,1.21,1.44,..,..,..,..,..,..
Sweden,Buses,Total final energy use (PJ)                                                             ,11.07,12.87,12.02,..,..,..,..,..,..
Sweden,Total freight transport,Total final energy use (PJ)                                           ,81.17,97.83,102.32,..,..,..,..,..,..
Sweden,Freight trucks,Total final energy use (PJ)                                                    ,71.52,87.95,92.17,..,..,..,..,..,..
Sweden,Total road,Total final energy use (PJ)                                                        ,256.60,284.86,280.12,..,..,..,..,..,..
Sweden,Total trains,Total final energy use (PJ)                                                      ,8.93,9.13,9.38,9.91,9.96,9.87,10.01,10.19,9.34
Sweden,Total airplanes,Total final energy use (PJ)                                                   ,9.76,9.61,6.86,7.32,7.80,7.89,7.44,6.69,2.59
Sweden,Total ships,Total final energy use (PJ)                                                       ,5.65,5.73,6.35,5.91,6.23,6.15,6.17,5.95,4.61
Switzerland,Total passenger and freight transport,Motor gasoline (PJ)                                ,147.35,136.63,120.71,98.62,95.03,93.00,91.28,89.77,77.05
Switzerland,Total passenger and freight transport,Diesel and light fuel oil (PJ)                     ,48.92,62.03,83.28,105.77,110.11,112.21,113.03,113.98,100.23
Switzerland,Total passenger and freight transport,LPG (PJ)                                           ,0,0,0,0.02,0.02,0.02,0.02,0.02,0.02
Switzerland,Total passenger and freight transport,Heavy fuel oil (PJ)                                ,0,0,0,0,0,0,0,0,0
Switzerland,Total passenger and freight transport,Jet fuel and aviation gasoline (PJ)                ,2.54,1.70,1.69,1.89,1.93,1.64,1.58,1.57,0.59
Switzerland,Total passenger and freight transport,Gas (PJ)                                           ,0,0.05,0.55,0.39,0.41,0.39,0.41,0.41,0.31
Switzerland,Total passenger and freight transport,Electricity (PJ)                                   ,9.17,10.39,11.00,11.04,11.29,11.13,11.05,11.05,10.78
Switzerland,Total passenger and freight transport,Coal and coal products (PJ)                        ,0,0,0,0,0,0,0,0,0
Switzerland,Total passenger and freight transport,Other sources (PJ)                                 ,0,0,0,0,0,0,0,0,0
Switzerland,Total passenger and freight transport,Total final energy use (PJ)                        ,207.98,210.80,217.23,217.72,218.80,218.39,217.37,216.80,188.99
Switzerland,Total passenger transport,Total final energy use (PJ)                                    ,166.81,168.83,174.60,174.17,174.88,174.33,173.27,172.57,148.15
Switzerland,Cars/light trucks,Total final energy use (PJ)                                            ,148.92,150.35,154.68,153.16,153.37,153.23,152.00,151.21,129.64
Switzerland,Motorcycles,Total final energy use (PJ)                                                  ,2.51,2.83,2.79,3.07,3.05,3.10,3.22,3.26,2.80
Switzerland,Buses,Total final energy use (PJ)                                                        ,4.58,5.14,5.41,5.73,5.86,5.83,6.03,6.19,5.43
Switzerland,Total freight transport,Total final energy use (PJ)                                      ,41.17,41.97,42.63,43.55,43.91,44.07,44.10,44.24,40.83
Switzerland,Freight trucks,Total final energy use (PJ)                                               ,38.34,38.50,39.70,41.06,41.54,41.74,41.90,42.03,38.37
Switzerland,Total road,Total final energy use (PJ)                                                   ,194.34,196.81,202.58,203.01,203.82,203.91,203.14,202.69,176.23
Switzerland,Total trains,Total final energy use (PJ)                                                 ,9.63,10.86,11.49,11.35,11.58,11.38,11.18,11.08,10.70
Switzerland,Total airplanes,Total final energy use (PJ)                                              ,2.54,1.70,1.69,1.89,1.93,1.64,1.58,1.57,0.59
Switzerland,Total ships,Total final energy use (PJ)                                                  ,1.47,1.43,1.46,1.47,1.47,1.47,1.46,1.46,1.46
Republic of Türkiye,Total passenger and freight transport,Motor gasoline (PJ)                                     ,159.24,116.34,89.23,91.03,96.75,99.81,98.13,108.43,106.34
Republic of Türkiye,Total passenger and freight transport,Diesel and light fuel oil (PJ)                          ,232.38,291.09,384.36,709.63,785.94,842.25,843.44,821.59,832.97
Republic of Türkiye,Total passenger and freight transport,LPG (PJ)                                                ,61.64,62.56,108.33,141.17,148.76,143.43,151.02,158.70,145.02
Republic of Türkiye,Total passenger and freight transport,Heavy fuel oil (PJ)                                     ,3.60,4.44,2.04,7.32,1.76,1.44,1.36,1.48,0.61
Republic of Türkiye,Total passenger and freight transport,Jet fuel and aviation gasoline (PJ)                     ,31.00,38.74,17.29,51.04,57.75,51.34,53.28,49.14,30.23
Republic of Türkiye,Total passenger and freight transport,Gas (PJ)                                                ,0.11,0.13,2.46,2.96,2.80,2.88,3.18,3.35,2.79
Republic of Türkiye,Total passenger and freight transport,Electricity (PJ)                                        ,2.75,0.82,1.40,2.89,3.18,3.54,4.02,4.64,4.43
Republic of Türkiye,Total passenger and freight transport,Coal and coal products (PJ)                             ,0.03,0,0,0,0,0,0,0,0
Republic of Türkiye,Total passenger and freight transport,Other sources (PJ)                                      ,0,0,0,0,0,0,0,0,0
Republic of Türkiye,Total passenger and freight transport,Total final energy use (PJ)                             ,490.75,514.11,605.11,1006.05,1096.94,1144.70,1154.43,1147.33,1122.39
Republic of Türkiye,Total passenger transport,Total final energy use (PJ)                                         ,..,..,..,..,..,..,..,..,..
Republic of Türkiye,Cars/light trucks,Total final energy use (PJ)                                                 ,..,..,..,..,..,..,..,..,..
Republic of Türkiye,Motorcycles,Total final energy use (PJ)                                                       ,..,..,..,..,..,..,..,..,..
Republic of Türkiye,Buses,Total final energy use (PJ)                                                             ,..,..,..,..,..,..,..,..,..
Republic of Türkiye,Total freight transport,Total final energy use (PJ)                                           ,..,..,..,..,..,..,..,..,..
Republic of Türkiye,Freight trucks,Total final energy use (PJ)                                                    ,..,..,..,..,..,..,..,..,..
Republic of Türkiye,Total road,Total final energy use (PJ)                                                        ,440.37,448.47,555.03,934.79,1018.70,1072.06,1075.62,1086.29,1043.10
Republic of Türkiye,Total trains,Total final energy use (PJ)                                                      ,11.30,9.89,7.79,8.64,7.65,8.57,9.31,9.49,8.07
Republic of Türkiye,Total airplanes,Total final energy use (PJ)                                                   ,31.00,38.74,17.29,51.04,57.75,51.34,53.28,50.44,29.17
Republic of Türkiye,Total ships,Total final energy use (PJ)                                                       ,8.07,17.01,25.00,11.58,12.84,12.73,16.23,16.22,16.92
United Kingdom,Total passenger and freight transport,Motor gasoline (PJ)                             ,1007.94,889.06,665.29,540.28,533.01,524.96,514.61,518.76,424.82
United Kingdom,Total passenger and freight transport,Diesel and light fuel oil (PJ)                  ,775.42,949.25,985.60,1082.60,1124.89,1133.07,1132.26,1111.05,934.81
United Kingdom,Total passenger and freight transport,LPG (PJ)                                        ,1.01,5.52,4.88,3.73,3.74,3.08,2.69,2.79,2.64
United Kingdom,Total passenger and freight transport,Heavy fuel oil (PJ)                             ,1.68,14.20,3.92,0,0,0,0,0.33,0.12
United Kingdom,Total passenger and freight transport,Jet fuel and aviation gasoline (PJ)             ,30.11,34.41,29.33,29.91,29.93,32.14,32.40,32.66,13.85
United Kingdom,Total passenger and freight transport,Gas (PJ)                                        ,0,0,0,0,0,0,0,0,0
United Kingdom,Total passenger and freight transport,Electricity (PJ)                                ,14.79,14.54,15.24,16.10,16.76,17.39,17.94,19.65,18.05
United Kingdom,Total passenger and freight transport,Coal and coal products (PJ)                     ,0,0,0,0,0,0,0,0,0
United Kingdom,Total passenger and freight transport,Other sources (PJ)                              ,0.15,0.15,0.12,0.13,0,0,0,0,0
United Kingdom,Total passenger and freight transport,Total final energy use (PJ)                     ,1831.10,1907.14,1704.38,1672.74,1708.32,1710.65,1699.89,1685.23,1394.30
United Kingdom,Total passenger transport,Total final energy use (PJ)                                 ,1280.79,1300.09,1154.26,1103.09,1114.91,1114.62,1100.44,1092.96,903.00
United Kingdom,Cars/light trucks,Total final energy use (PJ)                                         ,1144.86,1163.02,1028.99,984.98,997.12,995.67,984.24,978.05,817.98
United Kingdom,Motorcycles,Total final energy use (PJ)                                               ,9.42,10.83,8.05,7.59,7.65,8.68,8.18,8.27,6.77
United Kingdom,Buses,Total final energy use (PJ)                                                     ,71.29,67.64,59.21,51.03,49.38,47.06,44.33,41.85,36.89
United Kingdom,Total freight transport,Total final energy use (PJ)                                   ,550.30,607.06,550.12,569.66,593.42,596.03,599.45,592.28,491.30
United Kingdom,Freight trucks,Total final energy use (PJ)                                            ,497.22,538.41,504.34,521.45,546.32,549.81,554.99,545.57,464.74
United Kingdom,Total road,Total final energy use (PJ)                                                ,1722.79,1779.89,1600.59,1565.05,1600.47,1601.22,1591.74,1573.73,1326.38
United Kingdom,Total trains,Total final energy use (PJ)                                              ,39.42,39.45,41.19,42.26,40.83,40.79,40.01,41.67,35.57
United Kingdom,Total airplanes,Total final energy use (PJ)                                           ,30.11,34.41,29.33,29.91,29.93,32.14,32.40,32.66,13.85
United Kingdom,Total ships,Total final energy use (PJ)                                               ,38.78,53.39,33.27,35.53,37.09,36.49,35.75,37.18,18.50
United States,Total passenger and freight transport,Motor gasoline (PJ)                              ,16108.79,17290.93,16092.82,17079.28,16649.43,16790.27,16716.00,16842.08,14880.92
United States,Total passenger and freight transport,Diesel and light fuel oil (PJ)                   ,5178.44,5928.83,5646.46,6256.91,6101.34,6253.52,6190.95,6308.95,5621.61
United States,Total passenger and freight transport,LPG (PJ)                                         ,44.93,40.56,35.23,9.14,9.69,7.00,6.68,6.77,5.50
United States,Total passenger and freight transport,Heavy fuel oil (PJ)                              ,4.06,6.15,2.97,3.46,3.15,2.55,2.45,2.12,1.75
United States,Total passenger and freight transport,Jet fuel and aviation gasoline (PJ)              ,2927.30,2653.36,2146.69,2288.03,2369.79,2529.70,2793.10,3023.74,1768.68
United States,Total passenger and freight transport,Gas (PJ)                                         ,22.54,33.41,31.11,58.88,68.57,66.77,74.10,78.07,65.09
United States,Total passenger and freight transport,Electricity (PJ)                                 ,21.43,23.18,21.86,33.09,35.61,37.31,38.25,44.31,37.00
United States,Total passenger and freight transport,Coal and coal products (PJ)                      ,0,0,0,0,0,0,0,0,0
United States,Total passenger and freight transport,Other sources (PJ)                               ,0,0,0,0,0,0,0,0.45,1.06
United States,Total passenger and freight transport,Total final energy use (PJ)                      ,24307.48,25976.43,23977.14,25728.80,25237.58,25687.11,25821.52,26306.49,22381.62
United States,Total passenger transport,Total final energy use (PJ)                                  ,19026.11,19957.97,18238.19,19433.70,19076.71,19276.25,19398.74,19463.95,16107.06
United States,Cars/light trucks,Total final energy use (PJ)                                          ,15674.58,16859.71,15643.79,16668.39,16258.73,16291.15,16204.69,16413.18,14504.39
United States,Motorcycles,Total final energy use (PJ)                                                ,51.43,46.55,53.46,56.13,58.33,60.45,60.24,18.72,16.34
United States,Buses,Total final energy use (PJ)                                                      ,283.66,259.84,255.89,262.87,232.32,235.55,230.06,232.24,123.22
United States,Total freight transport,Total final energy use (PJ)                                    ,5281.37,6018.46,5738.95,6295.10,6160.87,6410.86,6422.78,6842.54,6274.56
United States,Freight trucks,Total final energy use (PJ)                                             ,4480.29,5172.83,5000.03,5519.29,5442.36,5660.71,5688.65,5783.65,5227.36
United States,Total road,Total final energy use (PJ)                                                 ,20489.97,22338.93,20953.18,22506.68,21991.74,22247.86,22183.63,22447.79,19871.31
United States,Total trains,Total final energy use (PJ)                                               ,561.64,615.39,532.51,584.35,539.86,571.42,537.22,533.77,467.76
United States,Total airplanes,Total final energy use (PJ)                                            ,2927.30,2653.36,2146.69,2288.03,2369.79,2529.70,2793.10,3023.74,1768.68
United States,Total ships,Total final energy use (PJ)                                                ,328.57,368.75,344.76,349.74,336.18,338.13,307.57,301.19,273.87
Argentina,Total passenger and freight transport,Motor gasoline (PJ)                                  ,149.88,95.79,195.91,253.09,258.29,279.73,289.96,281.14,..
Argentina,Total passenger and freight transport,Diesel and light fuel oil (PJ)                       ,305.98,281.43,308.28,307.17,305.04,314.05,324.79,323.56,..
Argentina,Total passenger and freight transport,LPG (PJ)                                             ,0,0,0,0,0,0,0,0,..
Argentina,Total passenger and freight transport,Heavy fuel oil (PJ)                                  ,2.34,2.01,0.94,3.45,1.60,0.42,0.81,2.96,..
Argentina,Total passenger and freight transport,Jet fuel and aviation gasoline (PJ)                  ,17.30,18.16,21.09,21.52,22.26,23.58,25.28,26.03,..
Argentina,Total passenger and freight transport,Gas (PJ)                                             ,58.28,110.05,92.58,103.36,98.23,88.69,83.42,85.56,..
Argentina,Total passenger and freight transport,Electricity (PJ)                                     ,2.01,2.19,2.43,2.04,1.97,2.38,1.96,1.90,..
Argentina,Total passenger and freight transport,Coal and coal products (PJ)                          ,0,0,0,0,0,0,0,0,..
Argentina,Total passenger and freight transport,Other sources (PJ)                                   ,0,0,0.17,0.13,0.13,0.10,0.09,0.06,..
Argentina,Total passenger and freight transport,Total final energy use (PJ)                          ,535.78,509.63,621.40,690.76,687.50,708.94,726.29,721.21,..
Argentina,Total passenger transport,Total final energy use (PJ)                                      ,..,..,..,..,..,..,..,..,..
Argentina,Cars/light trucks,Total final energy use (PJ)                                              ,..,..,..,..,..,..,..,..,..
Argentina,Motorcycles,Total final energy use (PJ)                                                    ,..,..,..,..,..,..,..,..,..
Argentina,Buses,Total final energy use (PJ)                                                          ,..,..,..,..,..,..,..,..,..
Argentina,Total freight transport,Total final energy use (PJ)                                        ,..,..,..,..,..,..,..,..,..
Argentina,Freight trucks,Total final energy use (PJ)                                                 ,..,..,..,..,..,..,..,..,..
Argentina,Total road,Total final energy use (PJ)                                                     ,512.94,482.92,584.26,651.63,649.94,672.46,687.27,680.29,526.69
Argentina,Total trains,Total final energy use (PJ)                                                   ,2.01,2.19,2.60,2.04,1.97,2.38,1.96,1.90,1.13
Argentina,Total airplanes,Total final energy use (PJ)                                                ,17.30,18.16,21.09,21.52,22.26,23.58,25.28,26.03,8.69
Argentina,Total ships,Total final energy use (PJ)                                                    ,3.53,6.37,13.45,15.57,13.34,10.53,11.78,12.98,15.76
Brazil,Total passenger and freight transport,Motor gasoline (PJ)                                     ,555.23,569.21,733.73,973.72,1012.41,1039.02,902.57,898.18,843.07
Brazil,Total passenger and freight transport,Diesel and light fuel oil (PJ)                          ,1004.22,1128.50,1417.90,1637.54,1589.48,1591.65,1610.57,1649.88,1648.02
Brazil,Total passenger and freight transport,LPG (PJ)                                                ,0,0,0,0,0,0,0,0,0
Brazil,Total passenger and freight transport,Heavy fuel oil (PJ)                                     ,27.14,33.73,40.43,40.35,36.29,38.73,40.86,40.99,32.99
Brazil,Total passenger and freight transport,Jet fuel and aviation gasoline (PJ)                     ,119.04,124.30,156.26,182.61,157.07,155.98,183.00,176.59,84.29
Brazil,Total passenger and freight transport,Gas (PJ)                                                ,23.06,143.30,147.94,130.03,133.42,145.25,162.99,168.38,139.03
Brazil,Total passenger and freight transport,Electricity (PJ)                                        ,4.50,4.28,6.00,7.48,7.31,7.48,7.17,8.21,7.29
Brazil,Total passenger and freight transport,Coal and coal products (PJ)                             ,0,0,0,0,0,0,0,0,0
Brazil,Total passenger and freight transport,Other sources (PJ)                                      ,243.68,291.54,503.79,645.78,581.15,579.81,658.06,732.33,642.14
Brazil,Total passenger and freight transport,Total final energy use (PJ)                             ,1976.86,2294.86,3006.04,3617.51,3517.13,3557.91,3565.22,3674.55,3396.82
Brazil,Total passenger transport,Total final energy use (PJ)                                         ,1046.07,1196.47,1664.86,2148.87,2107.61,2147.41,2132.10,2219.32,1877.44
Brazil,Cars/light trucks,Total final energy use (PJ)                                                 ,813.58,937.61,1329.26,1734.39,1717.49,1756.37,1715.49,1796.16,1617.36
Brazil,Motorcycles,Total final energy use (PJ)                                                       ,..,..,..,..,..,..,..,..,..
Brazil,Buses,Total final energy use (PJ)                                                             ,134.26,156.79,188.64,242.81,241.80,244.75,249.49,257.34,182.09
Brazil,Total freight transport,Total final energy use (PJ)                                           ,930.79,1098.38,1341.19,1468.64,1409.52,1410.50,1433.12,1455.23,1519.38
Brazil,Freight trucks,Total final energy use (PJ)                                                    ,849.83,990.31,1226.69,1355.11,1303.86,1298.42,1308.14,1336.87,1415.38
Brazil,Total road,Total final energy use (PJ)                                                        ,1797.68,2084.71,2744.60,3332.31,3263.15,3299.55,3273.11,3390.37,3214.83
Brazil,Total trains,Total final energy use (PJ)                                                      ,21.39,38.78,47.40,47.86,46.90,50.40,55.14,53.28,51.21
Brazil,Total airplanes,Total final energy use (PJ)                                                   ,119.04,124.30,156.26,182.61,157.07,155.98,183.00,176.59,84.29
Brazil,Total ships,Total final energy use (PJ)                                                       ,38.76,47.06,57.78,54.74,50.00,51.99,53.97,54.31,46.49
Morocco,Total passenger and freight transport,Motor gasoline (PJ)                                    ,..,17.26,25.23,28.00,30.69,31.54,32.00,32.38,28.19
Morocco,Total passenger and freight transport,Diesel and light fuel oil (PJ)                         ,..,122.11,160.68,193.98,200.18,208.22,214.31,218.53,187.88
Morocco,Total passenger and freight transport,LPG (PJ)                                               ,..,0,0,0,0,0,0,0,0
Morocco,Total passenger and freight transport,Heavy fuel oil (PJ)                                    ,..,0,0,0,0,0,0,0,0
