Year,iso_code3,cost_enfu_fuel_natural_gas_usd_per_mmbtu
2033,GNB,6.239751837344495
2034,GNB,6.239751837344495
2035,GNB,6.239751837344495
2036,GNB,6.239751837344495
2037,GNB,6.239751837344495
2038,GNB,6.239751837344495
2039,GNB,6.239751837344495
2040,GNB,6.239751837344495
2041,GNB,6.239751837344495
2042,GNB,6.239751837344495
2043,GNB,6.239751837344495
2044,GNB,6.239751837344495
2045,GNB,6.239751837344495
2046,GNB,6.239751837344495
2047,GNB,6.239751837344495
2048,GNB,6.239751837344495
2049,GNB,6.239751837344495
2050,GNB,6.239751837344495
2021,GNQ,6.239751837344495
2022,GNQ,6.239751837344495
2023,GNQ,6.239751837344495
2024,GNQ,6.239751837344495
2025,GNQ,6.239751837344495
2026,GNQ,6.239751837344495
2027,GNQ,6.239751837344495
2028,GNQ,6.239751837344495
2029,GNQ,6.239751837344495
2030,GNQ,6.239751837344495
2031,GNQ,6.239751837344495
2032,GNQ,6.239751837344495
2033,GNQ,6.239751837344495
2034,GNQ,6.239751837344495
2035,GNQ,6.239751837344495
2036,GNQ,6.239751837344495
2037,GNQ,6.239751837344495
2038,GNQ,6.239751837344495
2039,GNQ,6.239751837344495
2040,GNQ,6.239751837344495
2041,GNQ,6.239751837344495
2042,GNQ,6.239751837344495
2043,GNQ,6.239751837344495
2044,GNQ,6.239751837344495
2045,GNQ,6.239751837344495
2046,GNQ,6.239751837344495
2047,GNQ,6.239751837344495
2048,GNQ,6.239751837344495
2049,GNQ,6.239751837344495
2050,GNQ,6.239751837344495
2021,GRC,30.36625962432326
2022,GRC,30.36625962432326
2023,GRC,30.36625962432326
2024,GRC,30.36625962432326
2025,GRC,30.36625962432326
2026,GRC,30.36625962432326
2027,GRC,30.36625962432326
2028,GRC,30.36625962432326
2029,GRC,30.36625962432326
2030,GRC,30.36625962432326
2031,GRC,30.36625962432326
2032,GRC,30.36625962432326
2033,GRC,30.36625962432326
2034,GRC,30.36625962432326
2035,GRC,30.36625962432326
2036,GRC,30.36625962432326
2037,GRC,30.36625962432326
2038,GRC,30.36625962432326
2039,GRC,30.36625962432326
2040,GRC,30.36625962432326
2041,GRC,30.36625962432326
2042,GRC,30.36625962432326
2043,GRC,30.36625962432326
2044,GRC,30.36625962432326
2045,GRC,30.36625962432326
2046,GRC,30.36625962432326
2047,GRC,30.36625962432326
2048,GRC,30.36625962432326
2049,GRC,30.36625962432326
2050,GRC,30.36625962432326
2021,GRD,6.239751837344495
2022,GRD,6.239751837344495
2023,GRD,6.239751837344495
2024,GRD,6.239751837344495
2025,GRD,6.239751837344495
2026,GRD,6.239751837344495
2027,GRD,6.239751837344495
2028,GRD,6.239751837344495
2029,GRD,6.239751837344495
2030,GRD,6.239751837344495
2031,GRD,6.239751837344495
2032,GRD,6.239751837344495
2033,GRD,6.239751837344495
2034,GRD,6.239751837344495
2035,GRD,6.239751837344495
2036,GRD,6.239751837344495
2037,GRD,6.239751837344495
2038,GRD,6.239751837344495
2039,GRD,6.239751837344495
2040,GRD,6.239751837344495
2041,GRD,6.239751837344495
2042,GRD,6.239751837344495
2043,GRD,6.239751837344495
2044,GRD,6.239751837344495
2045,GRD,6.239751837344495
2046,GRD,6.239751837344495
2047,GRD,6.239751837344495
2048,GRD,6.239751837344495
2049,GRD,6.239751837344495
2050,GRD,6.239751837344495
2021,GRL,6.239751837344495
2022,GRL,6.239751837344495
2023,GRL,6.239751837344495
2024,GRL,6.239751837344495
2025,GRL,6.239751837344495
2026,GRL,6.239751837344495
2027,GRL,6.239751837344495
2028,GRL,6.239751837344495
2029,GRL,6.239751837344495
2030,GRL,6.239751837344495
2031,GRL,6.239751837344495
2032,GRL,6.239751837344495
2033,GRL,6.239751837344495
2034,GRL,6.239751837344495
2035,GRL,6.239751837344495
2036,GRL,6.239751837344495
2037,GRL,6.239751837344495
2038,GRL,6.239751837344495
2039,GRL,6.239751837344495
2040,GRL,6.239751837344495
2041,GRL,6.239751837344495
2042,GRL,6.239751837344495
2043,GRL,6.239751837344495
2044,GRL,6.239751837344495
2045,GRL,6.239751837344495
2046,GRL,6.239751837344495
2047,GRL,6.239751837344495
2048,GRL,6.239751837344495
2049,GRL,6.239751837344495
2050,GRL,6.239751837344495
2021,GTM,6.239751837344495
2022,GTM,6.239751837344495
2023,GTM,6.239751837344495
2024,GTM,6.239751837344495
2025,GTM,6.239751837344495
2026,GTM,6.239751837344495
2027,GTM,6.239751837344495
2028,GTM,6.239751837344495
2029,GTM,6.239751837344495
2030,GTM,6.239751837344495
2031,GTM,6.239751837344495
2032,GTM,6.239751837344495
2033,GTM,6.239751837344495
2034,GTM,6.239751837344495
2035,GTM,6.239751837344495
2036,GTM,6.239751837344495
2037,GTM,6.239751837344495
2038,GTM,6.239751837344495
2039,GTM,6.239751837344495
2040,GTM,6.239751837344495
2041,GTM,6.239751837344495
2042,GTM,6.239751837344495
2043,GTM,6.239751837344495
2044,GTM,6.239751837344495
2045,GTM,6.239751837344495
2046,GTM,6.239751837344495
2047,GTM,6.239751837344495
2048,GTM,6.239751837344495
2049,GTM,6.239751837344495
2050,GTM,6.239751837344495
2021,GUM,6.239751837344495
2022,GUM,6.239751837344495
2023,GUM,6.239751837344495
2024,GUM,6.239751837344495
2025,GUM,6.239751837344495
2026,GUM,6.239751837344495
2027,GUM,6.239751837344495
2028,GUM,6.239751837344495
2029,GUM,6.239751837344495
2030,GUM,6.239751837344495
2031,GUM,6.239751837344495
2032,GUM,6.239751837344495
2033,GUM,6.239751837344495
2034,GUM,6.239751837344495
2035,GUM,6.239751837344495
2036,GUM,6.239751837344495
2037,GUM,6.239751837344495
2038,GUM,6.239751837344495
2039,GUM,6.239751837344495
2040,GUM,6.239751837344495
2041,GUM,6.239751837344495
2042,GUM,6.239751837344495
2043,GUM,6.239751837344495
2044,GUM,6.239751837344495
2045,GUM,6.239751837344495
2046,GUM,6.239751837344495
2047,GUM,6.239751837344495
2048,GUM,6.239751837344495
2049,GUM,6.239751837344495
2050,GUM,6.239751837344495
2021,GUY,6.239751837344495
2022,GUY,6.239751837344495
2023,GUY,6.239751837344495
2024,GUY,6.239751837344495
2025,GUY,6.239751837344495
2026,GUY,6.239751837344495
2027,GUY,6.239751837344495
2028,GUY,6.239751837344495
2029,GUY,6.239751837344495
2030,GUY,6.239751837344495
2031,GUY,6.239751837344495
2032,GUY,6.239751837344495
2033,GUY,6.239751837344495
2034,GUY,6.239751837344495
2035,GUY,6.239751837344495
2036,GUY,6.239751837344495
2037,GUY,6.239751837344495
2038,GUY,6.239751837344495
2039,GUY,6.239751837344495
2040,GUY,6.239751837344495
2041,GUY,6.239751837344495
2042,GUY,6.239751837344495
2043,GUY,6.239751837344495
2044,GUY,6.239751837344495
2045,GUY,6.239751837344495
2046,GUY,6.239751837344495
2047,GUY,6.239751837344495
2048,GUY,6.239751837344495
2049,GUY,6.239751837344495
2050,GUY,6.239751837344495
2021,HKG,6.239751837344495
2022,HKG,6.239751837344495
2023,HKG,6.239751837344495
2024,HKG,6.239751837344495
2025,HKG,6.239751837344495
2026,HKG,6.239751837344495
2027,HKG,6.239751837344495
2028,HKG,6.239751837344495
2029,HKG,6.239751837344495
2030,HKG,6.239751837344495
2031,HKG,6.239751837344495
2032,HKG,6.239751837344495
2033,HKG,6.239751837344495
2034,HKG,6.239751837344495
2035,HKG,6.239751837344495
2036,HKG,6.239751837344495
2037,HKG,6.239751837344495
2038,HKG,6.239751837344495
2039,HKG,6.239751837344495
2040,HKG,6.239751837344495
2041,HKG,6.239751837344495
2042,HKG,6.239751837344495
2043,HKG,6.239751837344495
2044,HKG,6.239751837344495
2045,HKG,6.239751837344495
2046,HKG,6.239751837344495
2047,HKG,6.239751837344495
2048,HKG,6.239751837344495
2049,HKG,6.239751837344495
2050,HKG,6.239751837344495
2021,HND,6.239751837344495
2022,HND,6.239751837344495
2023,HND,6.239751837344495
2024,HND,6.239751837344495
2025,HND,6.239751837344495
2026,HND,6.239751837344495
2027,HND,6.239751837344495
2028,HND,6.239751837344495
2029,HND,6.239751837344495
2030,HND,6.239751837344495
2031,HND,6.239751837344495
2032,HND,6.239751837344495
2033,HND,6.239751837344495
2034,HND,6.239751837344495
2035,HND,6.239751837344495
2036,HND,6.239751837344495
2037,HND,6.239751837344495
2038,HND,6.239751837344495
2039,HND,6.239751837344495
2040,HND,6.239751837344495
2041,HND,6.239751837344495
2042,HND,6.239751837344495
2043,HND,6.239751837344495
2044,HND,6.239751837344495
2045,HND,6.239751837344495
2046,HND,6.239751837344495
2047,HND,6.239751837344495
2048,HND,6.239751837344495
2049,HND,6.239751837344495
2050,HND,6.239751837344495
2021,HRV,6.239751837344495
2022,HRV,6.239751837344495
2023,HRV,6.239751837344495
2024,HRV,6.239751837344495
2025,HRV,6.239751837344495
2026,HRV,6.239751837344495
2027,HRV,6.239751837344495
2028,HRV,6.239751837344495
2029,HRV,6.239751837344495
2030,HRV,6.239751837344495
2031,HRV,6.239751837344495
2032,HRV,6.239751837344495
2033,HRV,6.239751837344495
2034,HRV,6.239751837344495
2035,HRV,6.239751837344495
2036,HRV,6.239751837344495
2037,HRV,6.239751837344495
2038,HRV,6.239751837344495
2039,HRV,6.239751837344495
2040,HRV,6.239751837344495
2041,HRV,6.239751837344495
2042,HRV,6.239751837344495
2043,HRV,6.239751837344495
2044,HRV,6.239751837344495
2045,HRV,6.239751837344495
2046,HRV,6.239751837344495
2047,HRV,6.239751837344495
2048,HRV,6.239751837344495
2049,HRV,6.239751837344495
2050,HRV,6.239751837344495
2021,HTI,6.239751837344495
2022,HTI,6.239751837344495
2023,HTI,6.239751837344495
2024,HTI,6.239751837344495
2025,HTI,6.239751837344495
2026,HTI,6.239751837344495
2027,HTI,6.239751837344495
2028,HTI,6.239751837344495
2029,HTI,6.239751837344495
2030,HTI,6.239751837344495
2031,HTI,6.239751837344495
2032,HTI,6.239751837344495
2033,HTI,6.239751837344495
2034,HTI,6.239751837344495
2035,HTI,6.239751837344495
2036,HTI,6.239751837344495
2037,HTI,6.239751837344495
2038,HTI,6.239751837344495
2039,HTI,6.239751837344495
2040,HTI,6.239751837344495
2041,HTI,6.239751837344495
2042,HTI,6.239751837344495
2043,HTI,6.239751837344495
2044,HTI,6.239751837344495
2045,HTI,6.239751837344495
2046,HTI,6.239751837344495
2047,HTI,6.239751837344495
2048,HTI,6.239751837344495
2049,HTI,6.239751837344495
2050,HTI,6.239751837344495
2021,HUN,22.34980978235337
2022,HUN,22.34980978235337
2023,HUN,22.34980978235337
2024,HUN,22.34980978235337
2025,HUN,22.34980978235337
2026,HUN,22.34980978235337
2027,HUN,22.34980978235337
2028,HUN,22.34980978235337
2029,HUN,22.34980978235337
2030,HUN,22.34980978235337
2031,HUN,22.34980978235337
2032,HUN,22.34980978235337
2033,HUN,22.34980978235337
2034,HUN,22.34980978235337
2035,HUN,22.34980978235337
2036,HUN,22.34980978235337
2037,HUN,22.34980978235337
2038,HUN,22.34980978235337
2039,HUN,22.34980978235337
2040,HUN,22.34980978235337
2041,HUN,22.34980978235337
2042,HUN,22.34980978235337
2043,HUN,22.34980978235337
2044,HUN,22.34980978235337
2045,HUN,22.34980978235337
2046,HUN,22.34980978235337
2047,HUN,22.34980978235337
2048,HUN,22.34980978235337
2049,HUN,22.34980978235337
2050,HUN,22.34980978235337
2021,IDN,6.239751837344495
2022,IDN,6.239751837344495
2023,IDN,6.239751837344495
2024,IDN,6.239751837344495
2025,IDN,6.239751837344495
2026,IDN,6.239751837344495
2027,IDN,6.239751837344495
2028,IDN,6.239751837344495
2029,IDN,6.239751837344495
2030,IDN,6.239751837344495
2031,IDN,6.239751837344495
2032,IDN,6.239751837344495
2033,IDN,6.239751837344495
2034,IDN,6.239751837344495
2035,IDN,6.239751837344495
2036,IDN,6.239751837344495
2037,IDN,6.239751837344495
2038,IDN,6.239751837344495
2039,IDN,6.239751837344495
2040,IDN,6.239751837344495
2041,IDN,6.239751837344495
2042,IDN,6.239751837344495
2043,IDN,6.239751837344495
2044,IDN,6.239751837344495
2045,IDN,6.239751837344495
2046,IDN,6.239751837344495
2047,IDN,6.239751837344495
2048,IDN,6.239751837344495
2049,IDN,6.239751837344495
2050,IDN,6.239751837344495
2021,IMN,6.239751837344495
2022,IMN,6.239751837344495
2023,IMN,6.239751837344495
2024,IMN,6.239751837344495
2025,IMN,6.239751837344495
2026,IMN,6.239751837344495
2027,IMN,6.239751837344495
2028,IMN,6.239751837344495
2029,IMN,6.239751837344495
2030,IMN,6.239751837344495
2031,IMN,6.239751837344495
2032,IMN,6.239751837344495
2033,IMN,6.239751837344495
2034,IMN,6.239751837344495
2035,IMN,6.239751837344495
2036,IMN,6.239751837344495
2037,IMN,6.239751837344495
2038,IMN,6.239751837344495
2039,IMN,6.239751837344495
2040,IMN,6.239751837344495
2041,IMN,6.239751837344495
2042,IMN,6.239751837344495
2043,IMN,6.239751837344495
2044,IMN,6.239751837344495
2045,IMN,6.239751837344495
2046,IMN,6.239751837344495
2047,IMN,6.239751837344495
2048,IMN,6.239751837344495
2049,IMN,6.239751837344495
2050,IMN,6.239751837344495
2021,IND,6.239751837344495
2022,IND,6.239751837344495
2023,IND,6.239751837344495
2024,IND,6.239751837344495
2025,IND,6.239751837344495
2026,IND,6.239751837344495
2027,IND,6.239751837344495
2028,IND,6.239751837344495
2029,IND,6.239751837344495
2030,IND,6.239751837344495
2031,IND,6.239751837344495
2032,IND,6.239751837344495
2033,IND,6.239751837344495
2034,IND,6.239751837344495
2035,IND,6.239751837344495
2036,IND,6.239751837344495
2037,IND,6.239751837344495
2038,IND,6.239751837344495
2039,IND,6.239751837344495
2040,IND,6.239751837344495
2041,IND,6.239751837344495
2042,IND,6.239751837344495
2043,IND,6.239751837344495
2044,IND,6.239751837344495
2045,IND,6.239751837344495
2046,IND,6.239751837344495
2047,IND,6.239751837344495
2048,IND,6.239751837344495
2049,IND,6.239751837344495
2050,IND,6.239751837344495
2021,IRL,18.116442587846244
2022,IRL,18.116442587846244
2023,IRL,18.116442587846244
2024,IRL,18.116442587846244
2025,IRL,18.116442587846244
2026,IRL,18.116442587846244
2027,IRL,18.116442587846244
2028,IRL,18.116442587846244
2029,IRL,18.116442587846244
2030,IRL,18.116442587846244
2031,IRL,18.116442587846244
2032,IRL,18.116442587846244
2033,IRL,18.116442587846244
2034,IRL,18.116442587846244
2035,IRL,18.116442587846244
2036,IRL,18.116442587846244
2037,IRL,18.116442587846244
2038,IRL,18.116442587846244
2039,IRL,18.116442587846244
2040,IRL,18.116442587846244
2041,IRL,18.116442587846244
2042,IRL,18.116442587846244
2043,IRL,18.116442587846244
2044,IRL,18.116442587846244
2045,IRL,18.116442587846244
2046,IRL,18.116442587846244
2047,IRL,18.116442587846244
2048,IRL,18.116442587846244
2049,IRL,18.116442587846244
2050,IRL,18.116442587846244
2021,IRN,0.07210727969348658
2022,IRN,0.07210727969348658
2023,IRN,0.07210727969348658
2024,IRN,0.07210727969348658
2025,IRN,0.07210727969348658
2026,IRN,0.07210727969348658
2027,IRN,0.07210727969348658
2028,IRN,0.07210727969348658
2029,IRN,0.07210727969348658
2030,IRN,0.07210727969348658
2031,IRN,0.07210727969348658
2032,IRN,0.07210727969348658
2033,IRN,0.07210727969348658
2034,IRN,0.07210727969348658
2035,IRN,0.07210727969348658
2036,IRN,0.07210727969348658
2037,IRN,0.07210727969348658
2038,IRN,0.07210727969348658
2039,IRN,0.07210727969348658
2040,IRN,0.07210727969348658
2041,IRN,0.07210727969348658
2042,IRN,0.07210727969348658
2043,IRN,0.07210727969348658
2044,IRN,0.07210727969348658
2045,IRN,0.07210727969348658
2046,IRN,0.07210727969348658
2047,IRN,0.07210727969348658
2048,IRN,0.07210727969348658
2049,IRN,0.07210727969348658
2050,IRN,0.07210727969348658
2021,IRQ,6.239751837344495
2022,IRQ,6.239751837344495
2023,IRQ,6.239751837344495
2024,IRQ,6.239751837344495
2025,IRQ,6.239751837344495
2026,IRQ,6.239751837344495
2027,IRQ,6.239751837344495
2028,IRQ,6.239751837344495
2029,IRQ,6.239751837344495
2030,IRQ,6.239751837344495
2031,IRQ,6.239751837344495
2032,IRQ,6.239751837344495
2033,IRQ,6.239751837344495
2034,IRQ,6.239751837344495
2035,IRQ,6.239751837344495
2036,IRQ,6.239751837344495
2037,IRQ,6.239751837344495
2038,IRQ,6.239751837344495
2039,IRQ,6.239751837344495
2040,IRQ,6.239751837344495
2041,IRQ,6.239751837344495
2042,IRQ,6.239751837344495
2043,IRQ,6.239751837344495
2044,IRQ,6.239751837344495
2045,IRQ,6.239751837344495
2046,IRQ,6.239751837344495
2047,IRQ,6.239751837344495
2048,IRQ,6.239751837344495
2049,IRQ,6.239751837344495
2050,IRQ,6.239751837344495
2021,ISL,6.239751837344495
2022,ISL,6.239751837344495
2023,ISL,6.239751837344495
2024,ISL,6.239751837344495
2025,ISL,6.239751837344495
2026,ISL,6.239751837344495
2027,ISL,6.239751837344495
2028,ISL,6.239751837344495
2029,ISL,6.239751837344495
2030,ISL,6.239751837344495
2031,ISL,6.239751837344495
2032,ISL,6.239751837344495
2033,ISL,6.239751837344495
2034,ISL,6.239751837344495
2035,ISL,6.239751837344495
2036,ISL,6.239751837344495
2037,ISL,6.239751837344495
2038,ISL,6.239751837344495
2039,ISL,6.239751837344495
2040,ISL,6.239751837344495
2041,ISL,6.239751837344495
2042,ISL,6.239751837344495
2043,ISL,6.239751837344495
2044,ISL,6.239751837344495
2045,ISL,6.239751837344495
2046,ISL,6.239751837344495
2047,ISL,6.239751837344495
2048,ISL,6.239751837344495
2049,ISL,6.239751837344495
2050,ISL,6.239751837344495
2021,ISR,11.185589816434272
2022,ISR,11.185589816434272
2023,ISR,11.185589816434272
2024,ISR,11.185589816434272
2025,ISR,11.185589816434272
2026,ISR,11.185589816434272
2027,ISR,11.185589816434272
2028,ISR,11.185589816434272
2029,ISR,11.185589816434272
2030,ISR,11.185589816434272
2031,ISR,11.185589816434272
2032,ISR,11.185589816434272
2033,ISR,11.185589816434272
2034,ISR,11.185589816434272
2035,ISR,11.185589816434272
2036,ISR,11.185589816434272
2037,ISR,11.185589816434272
2038,ISR,11.185589816434272
2039,ISR,11.185589816434272
2040,ISR,11.185589816434272
2041,ISR,11.185589816434272
2042,ISR,11.185589816434272
2043,ISR,11.185589816434272
2044,ISR,11.185589816434272
2045,ISR,11.185589816434272
2046,ISR,11.185589816434272
2047,ISR,11.185589816434272
2048,ISR,11.185589816434272
2049,ISR,11.185589816434272
2050,ISR,11.185589816434272
2021,ITA,23.09299209160434
2022,ITA,23.09299209160434
2023,ITA,23.09299209160434
2024,ITA,23.09299209160434
2025,ITA,23.09299209160434
2026,ITA,23.09299209160434
2027,ITA,23.09299209160434
2028,ITA,23.09299209160434
2029,ITA,23.09299209160434
2030,ITA,23.09299209160434
2031,ITA,23.09299209160434
2032,ITA,23.09299209160434
2033,ITA,23.09299209160434
2034,ITA,23.09299209160434
2035,ITA,23.09299209160434
2036,ITA,23.09299209160434
2037,ITA,23.09299209160434
2038,ITA,23.09299209160434
2039,ITA,23.09299209160434
2040,ITA,23.09299209160434
2041,ITA,23.09299209160434
2042,ITA,23.09299209160434
2043,ITA,23.09299209160434
2044,ITA,23.09299209160434
2045,ITA,23.09299209160434
2046,ITA,23.09299209160434
2047,ITA,23.09299209160434
2048,ITA,23.09299209160434
2049,ITA,23.09299209160434
2050,ITA,23.09299209160434
2021,JAM,6.239751837344495
2022,JAM,6.239751837344495
2023,JAM,6.239751837344495
2024,JAM,6.239751837344495
2025,JAM,6.239751837344495
2026,JAM,6.239751837344495
2027,JAM,6.239751837344495
2028,JAM,6.239751837344495
2029,JAM,6.239751837344495
2030,JAM,6.239751837344495
2031,JAM,6.239751837344495
2032,JAM,6.239751837344495
2033,JAM,6.239751837344495
2034,JAM,6.239751837344495
2035,JAM,6.239751837344495
2036,JAM,6.239751837344495
2037,JAM,6.239751837344495
2038,JAM,6.239751837344495
2039,JAM,6.239751837344495
2040,JAM,6.239751837344495
2041,JAM,6.239751837344495
2042,JAM,6.239751837344495
2043,JAM,6.239751837344495
2044,JAM,6.239751837344495
2045,JAM,6.239751837344495
2046,JAM,6.239751837344495
2047,JAM,6.239751837344495
2048,JAM,6.239751837344495
2049,JAM,6.239751837344495
2050,JAM,6.239751837344495
2021,JOR,6.239751837344495
2022,JOR,6.239751837344495
2023,JOR,6.239751837344495
2024,JOR,6.239751837344495
2025,JOR,6.239751837344495
2026,JOR,6.239751837344495
2027,JOR,6.239751837344495
2028,JOR,6.239751837344495
2029,JOR,6.239751837344495
2030,JOR,6.239751837344495
2031,JOR,6.239751837344495
2032,JOR,6.239751837344495
2033,JOR,6.239751837344495
2034,JOR,6.239751837344495
2035,JOR,6.239751837344495
2036,JOR,6.239751837344495
2037,JOR,6.239751837344495
2038,JOR,6.239751837344495
2039,JOR,6.239751837344495
2040,JOR,6.239751837344495
2041,JOR,6.239751837344495
2042,JOR,6.239751837344495
2043,JOR,6.239751837344495
2044,JOR,6.239751837344495
2045,JOR,6.239751837344495
2046,JOR,6.239751837344495
2047,JOR,6.239751837344495
2048,JOR,6.239751837344495
2049,JOR,6.239751837344495
2050,JOR,6.239751837344495
2021,JPN,26.9305896716859
2022,JPN,26.9305896716859
2023,JPN,26.9305896716859
2024,JPN,26.9305896716859
2025,JPN,26.9305896716859
2026,JPN,26.9305896716859
2027,JPN,26.9305896716859
2028,JPN,26.9305896716859
2029,JPN,26.9305896716859
2030,JPN,26.9305896716859
2031,JPN,26.9305896716859
2032,JPN,26.9305896716859
2033,JPN,26.9305896716859
2034,JPN,26.9305896716859
2035,JPN,26.9305896716859
2036,JPN,26.9305896716859
2037,JPN,26.9305896716859
2038,JPN,26.9305896716859
2039,JPN,26.9305896716859
2040,JPN,26.9305896716859
2041,JPN,26.9305896716859
2042,JPN,26.9305896716859
2043,JPN,26.9305896716859
2044,JPN,26.9305896716859
2045,JPN,26.9305896716859
2046,JPN,26.9305896716859
2047,JPN,26.9305896716859
2048,JPN,26.9305896716859
2049,JPN,26.9305896716859
2050,JPN,26.9305896716859
2021,KAZ,6.239751837344495
2022,KAZ,6.239751837344495
2023,KAZ,6.239751837344495
2024,KAZ,6.239751837344495
2025,KAZ,6.239751837344495
2026,KAZ,6.239751837344495
2027,KAZ,6.239751837344495
2028,KAZ,6.239751837344495
2029,KAZ,6.239751837344495
2030,KAZ,6.239751837344495
2031,KAZ,6.239751837344495
2032,KAZ,6.239751837344495
2033,KAZ,6.239751837344495
2034,KAZ,6.239751837344495
2035,KAZ,6.239751837344495
2036,KAZ,6.239751837344495
2037,KAZ,6.239751837344495
2038,KAZ,6.239751837344495
2039,KAZ,6.239751837344495
2040,KAZ,6.239751837344495
2041,KAZ,6.239751837344495
2042,KAZ,6.239751837344495
2043,KAZ,6.239751837344495
2044,KAZ,6.239751837344495
2045,KAZ,6.239751837344495
2046,KAZ,6.239751837344495
2047,KAZ,6.239751837344495
2048,KAZ,6.239751837344495
2049,KAZ,6.239751837344495
2050,KAZ,6.239751837344495
2021,KEN,6.239751837344495
2022,KEN,6.239751837344495
2023,KEN,6.239751837344495
2024,KEN,6.239751837344495
2025,KEN,6.239751837344495
2026,KEN,6.239751837344495
2027,KEN,6.239751837344495
2028,KEN,6.239751837344495
2029,KEN,6.239751837344495
2030,KEN,6.239751837344495
2031,KEN,6.239751837344495
2032,KEN,6.239751837344495
2033,KEN,6.239751837344495
2034,KEN,6.239751837344495
2035,KEN,6.239751837344495
2036,KEN,6.239751837344495
2037,KEN,6.239751837344495
2038,KEN,6.239751837344495
2039,KEN,6.239751837344495
2040,KEN,6.239751837344495
2041,KEN,6.239751837344495
2042,KEN,6.239751837344495
2043,KEN,6.239751837344495
2044,KEN,6.239751837344495
2045,KEN,6.239751837344495
2046,KEN,6.239751837344495
2047,KEN,6.239751837344495
2048,KEN,6.239751837344495
2049,KEN,6.239751837344495
2050,KEN,6.239751837344495
2021,KGZ,6.239751837344495
2022,KGZ,6.239751837344495
2023,KGZ,6.239751837344495
2024,KGZ,6.239751837344495
2025,KGZ,6.239751837344495
2026,KGZ,6.239751837344495
2027,KGZ,6.239751837344495
2028,KGZ,6.239751837344495
2029,KGZ,6.239751837344495
2030,KGZ,6.239751837344495
2031,KGZ,6.239751837344495
2032,KGZ,6.239751837344495
2033,KGZ,6.239751837344495
2034,KGZ,6.239751837344495
2035,KGZ,6.239751837344495
2036,KGZ,6.239751837344495
2037,KGZ,6.239751837344495
2038,KGZ,6.239751837344495
2039,KGZ,6.239751837344495
2040,KGZ,6.239751837344495
2041,KGZ,6.239751837344495
2042,KGZ,6.239751837344495
2043,KGZ,6.239751837344495
2044,KGZ,6.239751837344495
2045,KGZ,6.239751837344495
2046,KGZ,6.239751837344495
2047,KGZ,6.239751837344495
2048,KGZ,6.239751837344495
2049,KGZ,6.239751837344495
2050,KGZ,6.239751837344495
2021,KHM,6.239751837344495
2022,KHM,6.239751837344495
2023,KHM,6.239751837344495
2024,KHM,6.239751837344495
2025,KHM,6.239751837344495
2026,KHM,6.239751837344495
2027,KHM,6.239751837344495
2028,KHM,6.239751837344495
2029,KHM,6.239751837344495
2030,KHM,6.239751837344495
2031,KHM,6.239751837344495
2032,KHM,6.239751837344495
2033,KHM,6.239751837344495
2034,KHM,6.239751837344495
2035,KHM,6.239751837344495
2036,KHM,6.239751837344495
2037,KHM,6.239751837344495
2038,KHM,6.239751837344495
2039,KHM,6.239751837344495
2040,KHM,6.239751837344495
2041,KHM,6.239751837344495
2042,KHM,6.239751837344495
2043,KHM,6.239751837344495
2044,KHM,6.239751837344495
2045,KHM,6.239751837344495
2046,KHM,6.239751837344495
2047,KHM,6.239751837344495
2048,KHM,6.239751837344495
2049,KHM,6.239751837344495
2050,KHM,6.239751837344495
2021,KIR,6.239751837344495
2022,KIR,6.239751837344495
2023,KIR,6.239751837344495
2024,KIR,6.239751837344495
2025,KIR,6.239751837344495
2026,KIR,6.239751837344495
2027,KIR,6.239751837344495
2028,KIR,6.239751837344495
2029,KIR,6.239751837344495
2030,KIR,6.239751837344495
2031,KIR,6.239751837344495
2032,KIR,6.239751837344495
2033,KIR,6.239751837344495
2034,KIR,6.239751837344495
2035,KIR,6.239751837344495
2036,KIR,6.239751837344495
2037,KIR,6.239751837344495
2038,KIR,6.239751837344495
2039,KIR,6.239751837344495
2040,KIR,6.239751837344495
2041,KIR,6.239751837344495
2042,KIR,6.239751837344495
2043,KIR,6.239751837344495
2044,KIR,6.239751837344495
2045,KIR,6.239751837344495
2046,KIR,6.239751837344495
2047,KIR,6.239751837344495
2048,KIR,6.239751837344495
2049,KIR,6.239751837344495
2050,KIR,6.239751837344495
2021,KNA,6.239751837344495
2022,KNA,6.239751837344495
2023,KNA,6.239751837344495
2024,KNA,6.239751837344495
2025,KNA,6.239751837344495
2026,KNA,6.239751837344495
2027,KNA,6.239751837344495
2028,KNA,6.239751837344495
2029,KNA,6.239751837344495
2030,KNA,6.239751837344495
2031,KNA,6.239751837344495
2032,KNA,6.239751837344495
2033,KNA,6.239751837344495
2034,KNA,6.239751837344495
2035,KNA,6.239751837344495
2036,KNA,6.239751837344495
2037,KNA,6.239751837344495
2038,KNA,6.239751837344495
2039,KNA,6.239751837344495
2040,KNA,6.239751837344495
2041,KNA,6.239751837344495
2042,KNA,6.239751837344495
2043,KNA,6.239751837344495
2044,KNA,6.239751837344495
2045,KNA,6.239751837344495
2046,KNA,6.239751837344495
2047,KNA,6.239751837344495
2048,KNA,6.239751837344495
2049,KNA,6.239751837344495
2050,KNA,6.239751837344495
2021,KOR,21.73875419898494
2022,KOR,21.73875419898494
2023,KOR,21.73875419898494
2024,KOR,21.73875419898494
2025,KOR,21.73875419898494
2026,KOR,21.73875419898494
