Year,iso_code3,cost_enfu_fuel_furnace_gas_usd_per_m3
2033,NLD,13725.64626
2034,NLD,13725.64626
2035,NLD,13725.64626
2036,NLD,13725.64626
2037,NLD,13725.64626
2038,NLD,13725.64626
2039,NLD,13725.64626
2040,NLD,13725.64626
2041,NLD,13725.64626
2042,NLD,13725.64626
2043,NLD,13725.64626
2044,NLD,13725.64626
2045,NLD,13725.64626
2046,NLD,13725.64626
2047,NLD,13725.64626
2048,NLD,13725.64626
2049,NLD,13725.64626
2050,NLD,13725.64626
2021,NOR,13725.64626
2022,NOR,13725.64626
2023,NOR,13725.64626
2024,NOR,13725.64626
2025,NOR,13725.64626
2026,NOR,13725.64626
2027,NOR,13725.64626
2028,NOR,13725.64626
2029,NOR,13725.64626
2030,NOR,13725.64626
2031,NOR,13725.64626
2032,NOR,13725.64626
2033,NOR,13725.64626
2034,NOR,13725.64626
2035,NOR,13725.64626
2036,NOR,13725.64626
2037,NOR,13725.64626
2038,NOR,13725.64626
2039,NOR,13725.64626
2040,NOR,13725.64626
2041,NOR,13725.64626
2042,NOR,13725.64626
2043,NOR,13725.64626
2044,NOR,13725.64626
2045,NOR,13725.64626
2046,NOR,13725.64626
2047,NOR,13725.64626
2048,NOR,13725.64626
2049,NOR,13725.64626
2050,NOR,13725.64626
2021,NPL,13725.64626
2022,NPL,13725.64626
2023,NPL,13725.64626
2024,NPL,13725.64626
2025,NPL,13725.64626
2026,NPL,13725.64626
2027,NPL,13725.64626
2028,NPL,13725.64626
2029,NPL,13725.64626
2030,NPL,13725.64626
2031,NPL,13725.64626
2032,NPL,13725.64626
2033,NPL,13725.64626
2034,NPL,13725.64626
2035,NPL,13725.64626
2036,NPL,13725.64626
2037,NPL,13725.64626
2038,NPL,13725.64626
2039,NPL,13725.64626
2040,NPL,13725.64626
2041,NPL,13725.64626
2042,NPL,13725.64626
2043,NPL,13725.64626
2044,NPL,13725.64626
2045,NPL,13725.64626
2046,NPL,13725.64626
2047,NPL,13725.64626
2048,NPL,13725.64626
2049,NPL,13725.64626
2050,NPL,13725.64626
2021,NRU,13725.64626
2022,NRU,13725.64626
2023,NRU,13725.64626
2024,NRU,13725.64626
2025,NRU,13725.64626
2026,NRU,13725.64626
2027,NRU,13725.64626
2028,NRU,13725.64626
2029,NRU,13725.64626
2030,NRU,13725.64626
2031,NRU,13725.64626
2032,NRU,13725.64626
2033,NRU,13725.64626
2034,NRU,13725.64626
2035,NRU,13725.64626
2036,NRU,13725.64626
2037,NRU,13725.64626
2038,NRU,13725.64626
2039,NRU,13725.64626
2040,NRU,13725.64626
2041,NRU,13725.64626
2042,NRU,13725.64626
2043,NRU,13725.64626
2044,NRU,13725.64626
2045,NRU,13725.64626
2046,NRU,13725.64626
2047,NRU,13725.64626
2048,NRU,13725.64626
2049,NRU,13725.64626
2050,NRU,13725.64626
2021,NZL,13725.64626
2022,NZL,13725.64626
2023,NZL,13725.64626
2024,NZL,13725.64626
2025,NZL,13725.64626
2026,NZL,13725.64626
2027,NZL,13725.64626
2028,NZL,13725.64626
2029,NZL,13725.64626
2030,NZL,13725.64626
2031,NZL,13725.64626
2032,NZL,13725.64626
2033,NZL,13725.64626
2034,NZL,13725.64626
2035,NZL,13725.64626
2036,NZL,13725.64626
2037,NZL,13725.64626
2038,NZL,13725.64626
2039,NZL,13725.64626
2040,NZL,13725.64626
2041,NZL,13725.64626
2042,NZL,13725.64626
2043,NZL,13725.64626
2044,NZL,13725.64626
2045,NZL,13725.64626
2046,NZL,13725.64626
2047,NZL,13725.64626
2048,NZL,13725.64626
2049,NZL,13725.64626
2050,NZL,13725.64626
2021,OMN,13725.64626
2022,OMN,13725.64626
2023,OMN,13725.64626
2024,OMN,13725.64626
2025,OMN,13725.64626
2026,OMN,13725.64626
2027,OMN,13725.64626
2028,OMN,13725.64626
2029,OMN,13725.64626
2030,OMN,13725.64626
2031,OMN,13725.64626
2032,OMN,13725.64626
2033,OMN,13725.64626
2034,OMN,13725.64626
2035,OMN,13725.64626
2036,OMN,13725.64626
2037,OMN,13725.64626
2038,OMN,13725.64626
2039,OMN,13725.64626
2040,OMN,13725.64626
2041,OMN,13725.64626
2042,OMN,13725.64626
2043,OMN,13725.64626
2044,OMN,13725.64626
2045,OMN,13725.64626
2046,OMN,13725.64626
2047,OMN,13725.64626
2048,OMN,13725.64626
2049,OMN,13725.64626
2050,OMN,13725.64626
2021,PAK,13725.64626
2022,PAK,13725.64626
2023,PAK,13725.64626
2024,PAK,13725.64626
2025,PAK,13725.64626
2026,PAK,13725.64626
2027,PAK,13725.64626
2028,PAK,13725.64626
2029,PAK,13725.64626
2030,PAK,13725.64626
2031,PAK,13725.64626
2032,PAK,13725.64626
2033,PAK,13725.64626
2034,PAK,13725.64626
2035,PAK,13725.64626
2036,PAK,13725.64626
2037,PAK,13725.64626
2038,PAK,13725.64626
2039,PAK,13725.64626
2040,PAK,13725.64626
2041,PAK,13725.64626
2042,PAK,13725.64626
2043,PAK,13725.64626
2044,PAK,13725.64626
2045,PAK,13725.64626
2046,PAK,13725.64626
2047,PAK,13725.64626
2048,PAK,13725.64626
2049,PAK,13725.64626
2050,PAK,13725.64626
2021,PAN,13725.64626
2022,PAN,13725.64626
2023,PAN,13725.64626
2024,PAN,13725.64626
2025,PAN,13725.64626
2026,PAN,13725.64626
2027,PAN,13725.64626
2028,PAN,13725.64626
2029,PAN,13725.64626
2030,PAN,13725.64626
2031,PAN,13725.64626
2032,PAN,13725.64626
2033,PAN,13725.64626
2034,PAN,13725.64626
2035,PAN,13725.64626
2036,PAN,13725.64626
2037,PAN,13725.64626
2038,PAN,13725.64626
2039,PAN,13725.64626
2040,PAN,13725.64626
2041,PAN,13725.64626
2042,PAN,13725.64626
2043,PAN,13725.64626
2044,PAN,13725.64626
2045,PAN,13725.64626
2046,PAN,13725.64626
2047,PAN,13725.64626
2048,PAN,13725.64626
2049,PAN,13725.64626
2050,PAN,13725.64626
2021,PER,13725.64626
2022,PER,13725.64626
2023,PER,13725.64626
2024,PER,13725.64626
2025,PER,13725.64626
2026,PER,13725.64626
2027,PER,13725.64626
2028,PER,13725.64626
2029,PER,13725.64626
2030,PER,13725.64626
2031,PER,13725.64626
2032,PER,13725.64626
2033,PER,13725.64626
2034,PER,13725.64626
2035,PER,13725.64626
2036,PER,13725.64626
2037,PER,13725.64626
2038,PER,13725.64626
2039,PER,13725.64626
2040,PER,13725.64626
2041,PER,13725.64626
2042,PER,13725.64626
2043,PER,13725.64626
2044,PER,13725.64626
2045,PER,13725.64626
2046,PER,13725.64626
2047,PER,13725.64626
2048,PER,13725.64626
2049,PER,13725.64626
2050,PER,13725.64626
2021,PHL,13725.64626
2022,PHL,13725.64626
2023,PHL,13725.64626
2024,PHL,13725.64626
2025,PHL,13725.64626
2026,PHL,13725.64626
2027,PHL,13725.64626
2028,PHL,13725.64626
2029,PHL,13725.64626
2030,PHL,13725.64626
2031,PHL,13725.64626
2032,PHL,13725.64626
2033,PHL,13725.64626
2034,PHL,13725.64626
2035,PHL,13725.64626
2036,PHL,13725.64626
2037,PHL,13725.64626
2038,PHL,13725.64626
2039,PHL,13725.64626
2040,PHL,13725.64626
2041,PHL,13725.64626
2042,PHL,13725.64626
2043,PHL,13725.64626
2044,PHL,13725.64626
2045,PHL,13725.64626
2046,PHL,13725.64626
2047,PHL,13725.64626
2048,PHL,13725.64626
2049,PHL,13725.64626
2050,PHL,13725.64626
2021,PLW,13725.64626
2022,PLW,13725.64626
2023,PLW,13725.64626
2024,PLW,13725.64626
2025,PLW,13725.64626
2026,PLW,13725.64626
2027,PLW,13725.64626
2028,PLW,13725.64626
2029,PLW,13725.64626
2030,PLW,13725.64626
2031,PLW,13725.64626
2032,PLW,13725.64626
2033,PLW,13725.64626
2034,PLW,13725.64626
2035,PLW,13725.64626
2036,PLW,13725.64626
2037,PLW,13725.64626
2038,PLW,13725.64626
2039,PLW,13725.64626
2040,PLW,13725.64626
2041,PLW,13725.64626
2042,PLW,13725.64626
2043,PLW,13725.64626
2044,PLW,13725.64626
2045,PLW,13725.64626
2046,PLW,13725.64626
2047,PLW,13725.64626
2048,PLW,13725.64626
2049,PLW,13725.64626
2050,PLW,13725.64626
2021,PNG,13725.64626
2022,PNG,13725.64626
2023,PNG,13725.64626
2024,PNG,13725.64626
2025,PNG,13725.64626
2026,PNG,13725.64626
2027,PNG,13725.64626
2028,PNG,13725.64626
2029,PNG,13725.64626
2030,PNG,13725.64626
2031,PNG,13725.64626
2032,PNG,13725.64626
2033,PNG,13725.64626
2034,PNG,13725.64626
2035,PNG,13725.64626
2036,PNG,13725.64626
2037,PNG,13725.64626
2038,PNG,13725.64626
2039,PNG,13725.64626
2040,PNG,13725.64626
2041,PNG,13725.64626
2042,PNG,13725.64626
2043,PNG,13725.64626
2044,PNG,13725.64626
2045,PNG,13725.64626
2046,PNG,13725.64626
2047,PNG,13725.64626
2048,PNG,13725.64626
2049,PNG,13725.64626
2050,PNG,13725.64626
2021,POL,13725.64626
2022,POL,13725.64626
2023,POL,13725.64626
2024,POL,13725.64626
2025,POL,13725.64626
2026,POL,13725.64626
2027,POL,13725.64626
2028,POL,13725.64626
2029,POL,13725.64626
2030,POL,13725.64626
2031,POL,13725.64626
2032,POL,13725.64626
2033,POL,13725.64626
2034,POL,13725.64626
2035,POL,13725.64626
2036,POL,13725.64626
2037,POL,13725.64626
2038,POL,13725.64626
2039,POL,13725.64626
2040,POL,13725.64626
2041,POL,13725.64626
2042,POL,13725.64626
2043,POL,13725.64626
2044,POL,13725.64626
2045,POL,13725.64626
2046,POL,13725.64626
2047,POL,13725.64626
2048,POL,13725.64626
2049,POL,13725.64626
2050,POL,13725.64626
2021,PRI,13725.64626
2022,PRI,13725.64626
2023,PRI,13725.64626
2024,PRI,13725.64626
2025,PRI,13725.64626
2026,PRI,13725.64626
2027,PRI,13725.64626
2028,PRI,13725.64626
2029,PRI,13725.64626
2030,PRI,13725.64626
2031,PRI,13725.64626
2032,PRI,13725.64626
2033,PRI,13725.64626
2034,PRI,13725.64626
2035,PRI,13725.64626
2036,PRI,13725.64626
2037,PRI,13725.64626
2038,PRI,13725.64626
2039,PRI,13725.64626
2040,PRI,13725.64626
2041,PRI,13725.64626
2042,PRI,13725.64626
2043,PRI,13725.64626
2044,PRI,13725.64626
2045,PRI,13725.64626
2046,PRI,13725.64626
2047,PRI,13725.64626
2048,PRI,13725.64626
2049,PRI,13725.64626
2050,PRI,13725.64626
2021,PRK,13725.64626
2022,PRK,13725.64626
2023,PRK,13725.64626
2024,PRK,13725.64626
2025,PRK,13725.64626
2026,PRK,13725.64626
2027,PRK,13725.64626
2028,PRK,13725.64626
2029,PRK,13725.64626
2030,PRK,13725.64626
2031,PRK,13725.64626
2032,PRK,13725.64626
2033,PRK,13725.64626
2034,PRK,13725.64626
2035,PRK,13725.64626
2036,PRK,13725.64626
2037,PRK,13725.64626
2038,PRK,13725.64626
2039,PRK,13725.64626
2040,PRK,13725.64626
2041,PRK,13725.64626
2042,PRK,13725.64626
2043,PRK,13725.64626
2044,PRK,13725.64626
2045,PRK,13725.64626
2046,PRK,13725.64626
2047,PRK,13725.64626
2048,PRK,13725.64626
2049,PRK,13725.64626
2050,PRK,13725.64626
2021,PRT,13725.64626
2022,PRT,13725.64626
2023,PRT,13725.64626
2024,PRT,13725.64626
2025,PRT,13725.64626
2026,PRT,13725.64626
2027,PRT,13725.64626
2028,PRT,13725.64626
2029,PRT,13725.64626
2030,PRT,13725.64626
2031,PRT,13725.64626
2032,PRT,13725.64626
2033,PRT,13725.64626
2034,PRT,13725.64626
2035,PRT,13725.64626
2036,PRT,13725.64626
2037,PRT,13725.64626
2038,PRT,13725.64626
2039,PRT,13725.64626
2040,PRT,13725.64626
2041,PRT,13725.64626
2042,PRT,13725.64626
2043,PRT,13725.64626
2044,PRT,13725.64626
2045,PRT,13725.64626
2046,PRT,13725.64626
2047,PRT,13725.64626
2048,PRT,13725.64626
2049,PRT,13725.64626
2050,PRT,13725.64626
2021,PRY,13725.64626
2022,PRY,13725.64626
2023,PRY,13725.64626
2024,PRY,13725.64626
2025,PRY,13725.64626
2026,PRY,13725.64626
2027,PRY,13725.64626
2028,PRY,13725.64626
2029,PRY,13725.64626
2030,PRY,13725.64626
2031,PRY,13725.64626
2032,PRY,13725.64626
2033,PRY,13725.64626
2034,PRY,13725.64626
2035,PRY,13725.64626
2036,PRY,13725.64626
2037,PRY,13725.64626
2038,PRY,13725.64626
2039,PRY,13725.64626
2040,PRY,13725.64626
2041,PRY,13725.64626
2042,PRY,13725.64626
2043,PRY,13725.64626
2044,PRY,13725.64626
2045,PRY,13725.64626
2046,PRY,13725.64626
2047,PRY,13725.64626
2048,PRY,13725.64626
2049,PRY,13725.64626
2050,PRY,13725.64626
2021,PYF,13725.64626
2022,PYF,13725.64626
2023,PYF,13725.64626
2024,PYF,13725.64626
2025,PYF,13725.64626
2026,PYF,13725.64626
2027,PYF,13725.64626
2028,PYF,13725.64626
2029,PYF,13725.64626
2030,PYF,13725.64626
2031,PYF,13725.64626
2032,PYF,13725.64626
2033,PYF,13725.64626
2034,PYF,13725.64626
2035,PYF,13725.64626
2036,PYF,13725.64626
2037,PYF,13725.64626
2038,PYF,13725.64626
2039,PYF,13725.64626
2040,PYF,13725.64626
2041,PYF,13725.64626
2042,PYF,13725.64626
2043,PYF,13725.64626
2044,PYF,13725.64626
2045,PYF,13725.64626
2046,PYF,13725.64626
2047,PYF,13725.64626
2048,PYF,13725.64626
2049,PYF,13725.64626
2050,PYF,13725.64626
2021,QAT,13725.64626
2022,QAT,13725.64626
2023,QAT,13725.64626
2024,QAT,13725.64626
2025,QAT,13725.64626
2026,QAT,13725.64626
2027,QAT,13725.64626
2028,QAT,13725.64626
2029,QAT,13725.64626
2030,QAT,13725.64626
2031,QAT,13725.64626
2032,QAT,13725.64626
2033,QAT,13725.64626
2034,QAT,13725.64626
2035,QAT,13725.64626
2036,QAT,13725.64626
2037,QAT,13725.64626
2038,QAT,13725.64626
2039,QAT,13725.64626
2040,QAT,13725.64626
2041,QAT,13725.64626
2042,QAT,13725.64626
2043,QAT,13725.64626
2044,QAT,13725.64626
2045,QAT,13725.64626
2046,QAT,13725.64626
2047,QAT,13725.64626
2048,QAT,13725.64626
2049,QAT,13725.64626
2050,QAT,13725.64626
2021,ROU,13725.64626
2022,ROU,13725.64626
2023,ROU,13725.64626
2024,ROU,13725.64626
2025,ROU,13725.64626
2026,ROU,13725.64626
2027,ROU,13725.64626
2028,ROU,13725.64626
2029,ROU,13725.64626
2030,ROU,13725.64626
2031,ROU,13725.64626
2032,ROU,13725.64626
2033,ROU,13725.64626
2034,ROU,13725.64626
2035,ROU,13725.64626
2036,ROU,13725.64626
2037,ROU,13725.64626
2038,ROU,13725.64626
2039,ROU,13725.64626
2040,ROU,13725.64626
2041,ROU,13725.64626
2042,ROU,13725.64626
2043,ROU,13725.64626
2044,ROU,13725.64626
2045,ROU,13725.64626
2046,ROU,13725.64626
2047,ROU,13725.64626
2048,ROU,13725.64626
2049,ROU,13725.64626
2050,ROU,13725.64626
2021,RUS,746.666667
2022,RUS,746.666667
2023,RUS,746.666667
2024,RUS,746.666667
2025,RUS,746.666667
2026,RUS,746.666667
2027,RUS,746.666667
2028,RUS,746.666667
2029,RUS,746.666667
2030,RUS,746.666667
2031,RUS,746.666667
2032,RUS,746.666667
2033,RUS,746.666667
2034,RUS,746.666667
2035,RUS,746.666667
2036,RUS,746.666667
2037,RUS,746.666667
2038,RUS,746.666667
2039,RUS,746.666667
2040,RUS,746.666667
2041,RUS,746.666667
2042,RUS,746.666667
2043,RUS,746.666667
2044,RUS,746.666667
2045,RUS,746.666667
2046,RUS,746.666667
2047,RUS,746.666667
2048,RUS,746.666667
2049,RUS,746.666667
2050,RUS,746.666667
2021,RWA,13725.64626
2022,RWA,13725.64626
2023,RWA,13725.64626
2024,RWA,13725.64626
2025,RWA,13725.64626
2026,RWA,13725.64626
2027,RWA,13725.64626
2028,RWA,13725.64626
2029,RWA,13725.64626
2030,RWA,13725.64626
2031,RWA,13725.64626
2032,RWA,13725.64626
2033,RWA,13725.64626
2034,RWA,13725.64626
2035,RWA,13725.64626
2036,RWA,13725.64626
2037,RWA,13725.64626
2038,RWA,13725.64626
2039,RWA,13725.64626
2040,RWA,13725.64626
2041,RWA,13725.64626
2042,RWA,13725.64626
2043,RWA,13725.64626
2044,RWA,13725.64626
2045,RWA,13725.64626
2046,RWA,13725.64626
2047,RWA,13725.64626
2048,RWA,13725.64626
2049,RWA,13725.64626
2050,RWA,13725.64626
2021,SAU,13725.64626
2022,SAU,13725.64626
2023,SAU,13725.64626
2024,SAU,13725.64626
2025,SAU,13725.64626
2026,SAU,13725.64626
2027,SAU,13725.64626
2028,SAU,13725.64626
2029,SAU,13725.64626
2030,SAU,13725.64626
2031,SAU,13725.64626
2032,SAU,13725.64626
2033,SAU,13725.64626
2034,SAU,13725.64626
2035,SAU,13725.64626
2036,SAU,13725.64626
2037,SAU,13725.64626
2038,SAU,13725.64626
2039,SAU,13725.64626
2040,SAU,13725.64626
2041,SAU,13725.64626
2042,SAU,13725.64626
2043,SAU,13725.64626
2044,SAU,13725.64626
2045,SAU,13725.64626
2046,SAU,13725.64626
2047,SAU,13725.64626
2048,SAU,13725.64626
2049,SAU,13725.64626
2050,SAU,13725.64626
2021,SDN,13725.64626
2022,SDN,13725.64626
2023,SDN,13725.64626
2024,SDN,13725.64626
2025,SDN,13725.64626
2026,SDN,13725.64626
2027,SDN,13725.64626
2028,SDN,13725.64626
2029,SDN,13725.64626
2030,SDN,13725.64626
2031,SDN,13725.64626
2032,SDN,13725.64626
2033,SDN,13725.64626
2034,SDN,13725.64626
2035,SDN,13725.64626
2036,SDN,13725.64626
2037,SDN,13725.64626
2038,SDN,13725.64626
2039,SDN,13725.64626
2040,SDN,13725.64626
2041,SDN,13725.64626
2042,SDN,13725.64626
2043,SDN,13725.64626
2044,SDN,13725.64626
2045,SDN,13725.64626
2046,SDN,13725.64626
2047,SDN,13725.64626
2048,SDN,13725.64626
2049,SDN,13725.64626
2050,SDN,13725.64626
2021,SEN,13725.64626
2022,SEN,13725.64626
2023,SEN,13725.64626
2024,SEN,13725.64626
2025,SEN,13725.64626
2026,SEN,13725.64626
2027,SEN,13725.64626
2028,SEN,13725.64626
2029,SEN,13725.64626
2030,SEN,13725.64626
2031,SEN,13725.64626
2032,SEN,13725.64626
2033,SEN,13725.64626
2034,SEN,13725.64626
2035,SEN,13725.64626
2036,SEN,13725.64626
2037,SEN,13725.64626
2038,SEN,13725.64626
2039,SEN,13725.64626
2040,SEN,13725.64626
2041,SEN,13725.64626
2042,SEN,13725.64626
2043,SEN,13725.64626
2044,SEN,13725.64626
2045,SEN,13725.64626
2046,SEN,13725.64626
2047,SEN,13725.64626
2048,SEN,13725.64626
2049,SEN,13725.64626
2050,SEN,13725.64626
2021,SGP,13725.64626
2022,SGP,13725.64626
2023,SGP,13725.64626
2024,SGP,13725.64626
2025,SGP,13725.64626
2026,SGP,13725.64626
2027,SGP,13725.64626
2028,SGP,13725.64626
2029,SGP,13725.64626
2030,SGP,13725.64626
2031,SGP,13725.64626
2032,SGP,13725.64626
2033,SGP,13725.64626
2034,SGP,13725.64626
2035,SGP,13725.64626
2036,SGP,13725.64626
2037,SGP,13725.64626
2038,SGP,13725.64626
2039,SGP,13725.64626
2040,SGP,13725.64626
2041,SGP,13725.64626
2042,SGP,13725.64626
2043,SGP,13725.64626
2044,SGP,13725.64626
2045,SGP,13725.64626
2046,SGP,13725.64626
2047,SGP,13725.64626
2048,SGP,13725.64626
2049,SGP,13725.64626
2050,SGP,13725.64626
2021,SLB,13725.64626
2022,SLB,13725.64626
2023,SLB,13725.64626
2024,SLB,13725.64626
2025,SLB,13725.64626
2026,SLB,13725.64626
2027,SLB,13725.64626
2028,SLB,13725.64626
2029,SLB,13725.64626
2030,SLB,13725.64626
2031,SLB,13725.64626
2032,SLB,13725.64626
2033,SLB,13725.64626
2034,SLB,13725.64626
2035,SLB,13725.64626
2036,SLB,13725.64626
2037,SLB,13725.64626
2038,SLB,13725.64626
2039,SLB,13725.64626
2040,SLB,13725.64626
2041,SLB,13725.64626
2042,SLB,13725.64626
2043,SLB,13725.64626
2044,SLB,13725.64626
2045,SLB,13725.64626
2046,SLB,13725.64626
2047,SLB,13725.64626
2048,SLB,13725.64626
2049,SLB,13725.64626
2050,SLB,13725.64626
2021,SLE,13725.64626
2022,SLE,13725.64626
2023,SLE,13725.64626
2024,SLE,13725.64626
2025,SLE,13725.64626
2026,SLE,13725.64626
2027,SLE,13725.64626
2028,SLE,13725.64626
2029,SLE,13725.64626
2030,SLE,13725.64626
2031,SLE,13725.64626
2032,SLE,13725.64626
2033,SLE,13725.64626
2034,SLE,13725.64626
2035,SLE,13725.64626
2036,SLE,13725.64626
2037,SLE,13725.64626
2038,SLE,13725.64626
2039,SLE,13725.64626
2040,SLE,13725.64626
2041,SLE,13725.64626
2042,SLE,13725.64626
2043,SLE,13725.64626
2044,SLE,13725.64626
2045,SLE,13725.64626
2046,SLE,13725.64626
2047,SLE,13725.64626
2048,SLE,13725.64626
2049,SLE,13725.64626
2050,SLE,13725.64626
2021,SLV,13725.64626
2022,SLV,13725.64626
2023,SLV,13725.64626
2024,SLV,13725.64626
2025,SLV,13725.64626
2026,SLV,13725.64626
2027,SLV,13725.64626
2028,SLV,13725.64626
2029,SLV,13725.64626
2030,SLV,13725.64626
2031,SLV,13725.64626
2032,SLV,13725.64626
2033,SLV,13725.64626
2034,SLV,13725.64626
2035,SLV,13725.64626
2036,SLV,13725.64626
2037,SLV,13725.64626
2038,SLV,13725.64626
2039,SLV,13725.64626
2040,SLV,13725.64626
2041,SLV,13725.64626
2042,SLV,13725.64626
2043,SLV,13725.64626
2044,SLV,13725.64626
2045,SLV,13725.64626
2046,SLV,13725.64626
2047,SLV,13725.64626
2048,SLV,13725.64626
2049,SLV,13725.64626
2050,SLV,13725.64626
2021,SMR,13725.64626
2022,SMR,13725.64626
2023,SMR,13725.64626
2024,SMR,13725.64626
2025,SMR,13725.64626
2026,SMR,13725.64626
2027,SMR,13725.64626
2028,SMR,13725.64626
2029,SMR,13725.64626
2030,SMR,13725.64626
2031,SMR,13725.64626
2032,SMR,13725.64626
2033,SMR,13725.64626
2034,SMR,13725.64626
2035,SMR,13725.64626
2036,SMR,13725.64626
2037,SMR,13725.64626
2038,SMR,13725.64626
2039,SMR,13725.64626
2040,SMR,13725.64626
2041,SMR,13725.64626
2042,SMR,13725.64626
2043,SMR,13725.64626
2044,SMR,13725.64626
2045,SMR,13725.64626
2046,SMR,13725.64626
2047,SMR,13725.64626
2048,SMR,13725.64626
2049,SMR,13725.64626
2050,SMR,13725.64626
2021,SOM,13725.64626
2022,SOM,13725.64626
2023,SOM,13725.64626
2024,SOM,13725.64626
2025,SOM,13725.64626
2026,SOM,13725.64626
2027,SOM,13725.64626
2028,SOM,13725.64626
2029,SOM,13725.64626
2030,SOM,13725.64626
2031,SOM,13725.64626
2032,SOM,13725.64626
2033,SOM,13725.64626
2034,SOM,13725.64626
2035,SOM,13725.64626
2036,SOM,13725.64626
2037,SOM,13725.64626
2038,SOM,13725.64626
2039,SOM,13725.64626
2040,SOM,13725.64626
2041,SOM,13725.64626
2042,SOM,13725.64626
2043,SOM,13725.64626
2044,SOM,13725.64626
2045,SOM,13725.64626
2046,SOM,13725.64626
2047,SOM,13725.64626
2048,SOM,13725.64626
2049,SOM,13725.64626
2050,SOM,13725.64626
2021,SRB,13725.64626
2022,SRB,13725.64626
2023,SRB,13725.64626
2024,SRB,13725.64626
2025,SRB,13725.64626
2026,SRB,13725.64626
2027,SRB,13725.64626
2028,SRB,13725.64626
2029,SRB,13725.64626
2030,SRB,13725.64626
2031,SRB,13725.64626
2032,SRB,13725.64626
2033,SRB,13725.64626
2034,SRB,13725.64626
2035,SRB,13725.64626
2036,SRB,13725.64626
2037,SRB,13725.64626
2038,SRB,13725.64626
2039,SRB,13725.64626
2040,SRB,13725.64626
2041,SRB,13725.64626
2042,SRB,13725.64626
2043,SRB,13725.64626
2044,SRB,13725.64626
2045,SRB,13725.64626
2046,SRB,13725.64626
2047,SRB,13725.64626
2048,SRB,13725.64626
2049,SRB,13725.64626
2050,SRB,13725.64626
2021,SSD,13725.64626
2022,SSD,13725.64626
2023,SSD,13725.64626
2024,SSD,13725.64626
2025,SSD,13725.64626
2026,SSD,13725.64626
2027,SSD,13725.64626
2028,SSD,13725.64626
2029,SSD,13725.64626
2030,SSD,13725.64626
2031,SSD,13725.64626
2032,SSD,13725.64626
2033,SSD,13725.64626
2034,SSD,13725.64626
2035,SSD,13725.64626
2036,SSD,13725.64626
2037,SSD,13725.64626
2038,SSD,13725.64626
2039,SSD,13725.64626
2040,SSD,13725.64626
2041,SSD,13725.64626
2042,SSD,13725.64626
2043,SSD,13725.64626
2044,SSD,13725.64626
2045,SSD,13725.64626
2046,SSD,13725.64626
2047,SSD,13725.64626
2048,SSD,13725.64626
2049,SSD,13725.64626
2050,SSD,13725.64626
2021,STP,13725.64626
2022,STP,13725.64626
2023,STP,13725.64626
2024,STP,13725.64626
2025,STP,13725.64626
2026,STP,13725.64626
2027,STP,13725.64626
2028,STP,13725.64626
2029,STP,13725.64626
2030,STP,13725.64626
2031,STP,13725.64626
2032,STP,13725.64626
2033,STP,13725.64626
2034,STP,13725.64626
2035,STP,13725.64626
2036,STP,13725.64626
2037,STP,13725.64626
2038,STP,13725.64626
2039,STP,13725.64626
2040,STP,13725.64626
2041,STP,13725.64626
2042,STP,13725.64626
2043,STP,13725.64626
2044,STP,13725.64626
2045,STP,13725.64626
2046,STP,13725.64626
2047,STP,13725.64626
2048,STP,13725.64626
2049,STP,13725.64626
2050,STP,13725.64626
2021,SUR,13725.64626
2022,SUR,13725.64626
2023,SUR,13725.64626
2024,SUR,13725.64626
2025,SUR,13725.64626
2026,SUR,13725.64626
2027,SUR,13725.64626
2028,SUR,13725.64626
2029,SUR,13725.64626
2030,SUR,13725.64626
2031,SUR,13725.64626
2032,SUR,13725.64626
2033,SUR,13725.64626
2034,SUR,13725.64626
2035,SUR,13725.64626
2036,SUR,13725.64626
2037,SUR,13725.64626
2038,SUR,13725.64626
2039,SUR,13725.64626
2040,SUR,13725.64626
2041,SUR,13725.64626
2042,SUR,13725.64626
2043,SUR,13725.64626
2044,SUR,13725.64626
2045,SUR,13725.64626
2046,SUR,13725.64626
2047,SUR,13725.64626
2048,SUR,13725.64626
2049,SUR,13725.64626
2050,SUR,13725.64626
2021,SVK,13725.64626
2022,SVK,13725.64626
2023,SVK,13725.64626
2024,SVK,13725.64626
2025,SVK,13725.64626
2026,SVK,13725.64626
2027,SVK,13725.64626
2028,SVK,13725.64626
2029,SVK,13725.64626
2030,SVK,13725.64626
2031,SVK,13725.64626
2032,SVK,13725.64626
2033,SVK,13725.64626
2034,SVK,13725.64626
2035,SVK,13725.64626
2036,SVK,13725.64626
2037,SVK,13725.64626
2038,SVK,13725.64626
2039,SVK,13725.64626
2040,SVK,13725.64626
2041,SVK,13725.64626
2042,SVK,13725.64626
2043,SVK,13725.64626
2044,SVK,13725.64626
2045,SVK,13725.64626
2046,SVK,13725.64626
2047,SVK,13725.64626
2048,SVK,13725.64626
2049,SVK,13725.64626
2050,SVK,13725.64626
2021,SVN,13725.64626
2022,SVN,13725.64626
2023,SVN,13725.64626
2024,SVN,13725.64626
2025,SVN,13725.64626
2026,SVN,13725.64626
2027,SVN,13725.64626
2028,SVN,13725.64626
2029,SVN,13725.64626
2030,SVN,13725.64626
2031,SVN,13725.64626
2032,SVN,13725.64626
2033,SVN,13725.64626
2034,SVN,13725.64626
2035,SVN,13725.64626
