,Nation,iso_code3,Year,consumpinit_scoe_tj_per_mmmgdp_other_se_heat_energy
2730,Haiti,HTI,2021,0.0
2731,Haiti,HTI,2022,0.0
2732,Haiti,HTI,2023,0.0
2733,Haiti,HTI,2024,0.0
2734,Haiti,HTI,2025,0.0
2735,Haiti,HTI,2026,0.0
2736,Haiti,HTI,2027,0.0
2737,Haiti,HTI,2028,0.0
2738,Haiti,HTI,2029,0.0
2739,Haiti,HTI,2030,0.0
2740,Haiti,HTI,2031,0.0
2741,Haiti,HTI,2032,0.0
2742,Haiti,HTI,2033,0.0
2743,Haiti,HTI,2034,0.0
2744,Haiti,HTI,2035,0.0
2745,Haiti,HTI,2036,0.0
2746,Haiti,HTI,2037,0.0
2747,Haiti,HTI,2038,0.0
2748,Haiti,HTI,2039,0.0
2749,Haiti,HTI,2040,0.0
2750,Haiti,HTI,2041,0.0
2751,Haiti,HTI,2042,0.0
2752,Haiti,HTI,2043,0.0
2753,Haiti,HTI,2044,0.0
2754,Haiti,HTI,2045,0.0
2755,Haiti,HTI,2046,0.0
2756,Haiti,HTI,2047,0.0
2757,Haiti,HTI,2048,0.0
2758,Haiti,HTI,2049,0.0
2759,Haiti,HTI,2050,0.0
2769,Honduras,HND,2020,0.0
2770,Honduras,HND,2021,0.0
2771,Honduras,HND,2022,0.0
2772,Honduras,HND,2023,0.0
2773,Honduras,HND,2024,0.0
2774,Honduras,HND,2025,0.0
2775,Honduras,HND,2026,0.0
2776,Honduras,HND,2027,0.0
2777,Honduras,HND,2028,0.0
2778,Honduras,HND,2029,0.0
2779,Honduras,HND,2030,0.0
2780,Honduras,HND,2031,0.0
2781,Honduras,HND,2032,0.0
2782,Honduras,HND,2033,0.0
2783,Honduras,HND,2034,0.0
2784,Honduras,HND,2035,0.0
2785,Honduras,HND,2036,0.0
2786,Honduras,HND,2037,0.0
2787,Honduras,HND,2038,0.0
2788,Honduras,HND,2039,0.0
2789,Honduras,HND,2040,0.0
2790,Honduras,HND,2041,0.0
2791,Honduras,HND,2042,0.0
2792,Honduras,HND,2043,0.0
2793,Honduras,HND,2044,0.0
2794,Honduras,HND,2045,0.0
2795,Honduras,HND,2046,0.0
2796,Honduras,HND,2047,0.0
2797,Honduras,HND,2048,0.0
2798,Honduras,HND,2049,0.0
2799,Honduras,HND,2050,0.0
2809,"Hong Kong SAR, China",HKG,2020,11.876868212872976
2810,"Hong Kong SAR, China",HKG,2021,11.862531211359236
2811,"Hong Kong SAR, China",HKG,2022,11.950620929998651
2812,"Hong Kong SAR, China",HKG,2023,12.034863402776207
2813,"Hong Kong SAR, China",HKG,2024,12.115509952393957
2814,"Hong Kong SAR, China",HKG,2025,12.192790090044367
2815,"Hong Kong SAR, China",HKG,2026,12.296902818852768
2816,"Hong Kong SAR, China",HKG,2027,12.395769233945769
2817,"Hong Kong SAR, China",HKG,2028,12.489782534993116
2818,"Hong Kong SAR, China",HKG,2029,12.579296947627956
2819,"Hong Kong SAR, China",HKG,2030,12.66463251215154
2820,"Hong Kong SAR, China",HKG,2031,12.751367919984451
2821,"Hong Kong SAR, China",HKG,2032,12.834129132104902
2822,"Hong Kong SAR, China",HKG,2033,12.913186530279887
2823,"Hong Kong SAR, China",HKG,2034,12.9887862017437
2824,"Hong Kong SAR, China",HKG,2035,13.06115264278673
2825,"Hong Kong SAR, China",HKG,2036,13.131010946188557
2826,"Hong Kong SAR, China",HKG,2037,13.198090203749164
2827,"Hong Kong SAR, China",HKG,2038,13.262554584391419
2828,"Hong Kong SAR, China",HKG,2039,13.324555446417426
2829,"Hong Kong SAR, China",HKG,2040,13.384232576106877
2830,"Hong Kong SAR, China",HKG,2041,13.437872216950412
2831,"Hong Kong SAR, China",HKG,2042,13.48972466737318
2832,"Hong Kong SAR, China",HKG,2043,13.539878460796578
2833,"Hong Kong SAR, China",HKG,2044,13.588416330709864
2834,"Hong Kong SAR, China",HKG,2045,13.635415681986826
2835,"Hong Kong SAR, China",HKG,2046,13.676583065282086
2836,"Hong Kong SAR, China",HKG,2047,13.716618465936168
2837,"Hong Kong SAR, China",HKG,2048,13.75556823362127
2838,"Hong Kong SAR, China",HKG,2049,13.79347620459576
2839,"Hong Kong SAR, China",HKG,2050,13.83038387100938
2849,Hungary,HUN,2020,7.6823056217178705
2850,Hungary,HUN,2021,8.11760792271369
2851,Hungary,HUN,2022,8.50429013987094
2852,Hungary,HUN,2023,8.861652599485781
2853,Hungary,HUN,2024,9.192592729915031
2854,Hungary,HUN,2025,9.499658365687747
2855,Hungary,HUN,2026,9.72685238240935
2856,Hungary,HUN,2027,9.941304783249109
2857,Hungary,HUN,2028,10.143933481780882
2858,Hungary,HUN,2029,10.335575752023539
2859,Hungary,HUN,2030,10.51699655683739
2860,Hungary,HUN,2031,10.707605193887737
2861,Hungary,HUN,2032,10.887656245753767
2862,Hungary,HUN,2033,11.057911261362916
2863,Hungary,HUN,2034,11.219064474194248
2864,Hungary,HUN,2035,11.37174981201062
2865,Hungary,HUN,2036,11.516076445914882
2866,Hungary,HUN,2037,11.653187809498291
2867,Hungary,HUN,2038,11.783555729577328
2868,Hungary,HUN,2039,11.907614123324514
2869,Hungary,HUN,2040,12.025762593912514
2870,Hungary,HUN,2041,12.141612724453578
2871,Hungary,HUN,2042,12.25206514909101
2872,Hungary,HUN,2043,12.357451713861881
2873,Hungary,HUN,2044,12.458079098361766
2874,Hungary,HUN,2045,12.554231074076771
2875,Hungary,HUN,2046,12.652763319121348
2876,Hungary,HUN,2047,12.74688732855941
2877,Hungary,HUN,2048,12.836867040234969
2878,Hungary,HUN,2049,12.922946781005132
2879,Hungary,HUN,2050,13.005352996325174
2889,Iceland,ISL,2020,0.0
2890,Iceland,ISL,2021,0.0
2891,Iceland,ISL,2022,0.0
2892,Iceland,ISL,2023,0.0
2893,Iceland,ISL,2024,0.0
2894,Iceland,ISL,2025,0.0
2895,Iceland,ISL,2026,0.0
2896,Iceland,ISL,2027,0.0
2897,Iceland,ISL,2028,0.0
2898,Iceland,ISL,2029,0.0
2899,Iceland,ISL,2030,0.0
2900,Iceland,ISL,2031,0.0
2901,Iceland,ISL,2032,0.0
2902,Iceland,ISL,2033,0.0
2903,Iceland,ISL,2034,0.0
2904,Iceland,ISL,2035,0.0
2905,Iceland,ISL,2036,0.0
2906,Iceland,ISL,2037,0.0
2907,Iceland,ISL,2038,0.0
2908,Iceland,ISL,2039,0.0
2909,Iceland,ISL,2040,0.0
2910,Iceland,ISL,2041,0.0
2911,Iceland,ISL,2042,0.0
2912,Iceland,ISL,2043,0.0
2913,Iceland,ISL,2044,0.0
2914,Iceland,ISL,2045,0.0
2915,Iceland,ISL,2046,0.0
2916,Iceland,ISL,2047,0.0
2917,Iceland,ISL,2048,0.0
2918,Iceland,ISL,2049,0.0
2919,Iceland,ISL,2050,0.0
2929,India,IND,2020,0.2283403529456227
2930,India,IND,2021,1.389055864120481
2931,India,IND,2022,2.5338248963081034
2932,India,IND,2023,3.5388970261762984
2933,India,IND,2024,4.426979533695499
2934,India,IND,2025,5.216180275293312
2935,India,IND,2026,6.012279936293304
2936,India,IND,2027,6.719854743399906
2937,India,IND,2028,7.351795107632217
2938,India,IND,2029,7.918654658412604
2939,India,IND,2030,8.429153728896306
2940,India,IND,2031,8.984409653706251
2941,India,IND,2032,9.48103203367181
2942,India,IND,2033,9.92692125640414
2943,India,IND,2034,10.328660360424673
2944,India,IND,2035,10.691776096115555
2945,India,IND,2036,11.09475003982153
2946,India,IND,2037,11.455967879895391
2947,India,IND,2038,11.780780813510647
2948,India,IND,2039,12.07369896331187
2949,India,IND,2040,12.338548131536827
2950,India,IND,2041,12.622419627528831
2951,India,IND,2042,12.877520322526875
2952,India,IND,2043,13.107324335046762
2953,India,IND,2044,13.31479670411041
2954,India,IND,2045,13.50248157195239
2955,India,IND,2046,13.701808201061372
2956,India,IND,2047,13.881212457886727
2957,India,IND,2048,14.042958919718712
2958,India,IND,2049,14.189003590069406
2959,India,IND,2050,14.321043408739829
2969,Indonesia,IDN,2020,0.0
2970,Indonesia,IDN,2021,0.8949262189439185
2971,Indonesia,IDN,2022,1.7355289619245209
2972,Indonesia,IDN,2023,2.483913469619489
2973,Indonesia,IDN,2024,3.1521862487966583
2974,Indonesia,IDN,2025,3.7504646642394897
2975,Indonesia,IDN,2026,4.556367558170461
2976,Indonesia,IDN,2027,5.257800554591098
2977,Indonesia,IDN,2028,5.87057960632709
2978,Indonesia,IDN,2029,6.40760165871507
2979,Indonesia,IDN,2030,6.879481716304996
2980,Indonesia,IDN,2031,7.353126374825175
2981,Indonesia,IDN,2032,7.767140757865631
2982,Indonesia,IDN,2033,8.129668671919877
2983,Indonesia,IDN,2034,8.447521322388633
2984,Indonesia,IDN,2035,8.726434308348832
2985,Indonesia,IDN,2036,9.021084202939589
2986,Indonesia,IDN,2037,9.277833282894846
2987,Indonesia,IDN,2038,9.501617479536224
2988,Indonesia,IDN,2039,9.696619254177667
2989,Indonesia,IDN,2040,9.866401943973699
2990,Indonesia,IDN,2041,10.03756573513189
2991,Indonesia,IDN,2042,10.186142464031828
2992,Indonesia,IDN,2043,10.314868845815335
2993,Indonesia,IDN,2044,10.42610152470934
2994,Indonesia,IDN,2045,10.521878196553287
2995,Indonesia,IDN,2046,10.619271693658598
2996,Indonesia,IDN,2047,10.703156836864752
2997,Indonesia,IDN,2048,10.775054593441917
2998,Indonesia,IDN,2049,10.836294029145565
2999,Indonesia,IDN,2050,10.888040099852505
3009,"Iran, Islamic Rep.",IRN,2020,4.382275401204281
3010,"Iran, Islamic Rep.",IRN,2021,4.527913785725561
3011,"Iran, Islamic Rep.",IRN,2022,4.418591771802531
3012,"Iran, Islamic Rep.",IRN,2023,4.307519992327947
3013,"Iran, Islamic Rep.",IRN,2024,4.194501102606193
3014,"Iran, Islamic Rep.",IRN,2025,4.079320186450008
3015,"Iran, Islamic Rep.",IRN,2026,4.295336921320798
3016,"Iran, Islamic Rep.",IRN,2027,4.484030946777293
3017,"Iran, Islamic Rep.",IRN,2028,4.648273767958918
3018,"Iran, Islamic Rep.",IRN,2029,4.790592378886296
3019,"Iran, Islamic Rep.",IRN,2030,4.913217351202294
3020,"Iran, Islamic Rep.",IRN,2031,5.06746816860089
3021,"Iran, Islamic Rep.",IRN,2032,5.200875364599637
3022,"Iran, Islamic Rep.",IRN,2033,5.315807549823318
3023,"Iran, Islamic Rep.",IRN,2034,5.414332635684278
3024,"Iran, Islamic Rep.",IRN,2035,5.498261414738399
3025,"Iran, Islamic Rep.",IRN,2036,5.5977875815342175
3026,"Iran, Islamic Rep.",IRN,2037,5.683450150644499
3027,"Iran, Islamic Rep.",IRN,2038,5.756850667458484
3028,"Iran, Islamic Rep.",IRN,2039,5.819386196934553
3029,"Iran, Islamic Rep.",IRN,2040,5.872278862964932
3030,"Iran, Islamic Rep.",IRN,2041,5.913746000428842
3031,"Iran, Islamic Rep.",IRN,2042,5.947395501037612
3032,"Iran, Islamic Rep.",IRN,2043,5.974058106020929
3033,"Iran, Islamic Rep.",IRN,2044,5.994470722062904
3034,"Iran, Islamic Rep.",IRN,2045,6.009288296697421
3035,"Iran, Islamic Rep.",IRN,2046,6.016263183027083
3036,"Iran, Islamic Rep.",IRN,2047,6.018699758089035
3037,"Iran, Islamic Rep.",IRN,2048,6.0170386017239625
3038,"Iran, Islamic Rep.",IRN,2049,6.0116770574550795
3039,"Iran, Islamic Rep.",IRN,2050,6.002973935032674
3049,Iraq,IRQ,2020,0.0
3050,Iraq,IRQ,2021,0.0
3051,Iraq,IRQ,2022,0.0
3052,Iraq,IRQ,2023,0.0
3053,Iraq,IRQ,2024,0.0
3054,Iraq,IRQ,2025,0.0
3055,Iraq,IRQ,2026,0.0
3056,Iraq,IRQ,2027,0.0
3057,Iraq,IRQ,2028,0.0
3058,Iraq,IRQ,2029,0.0
3059,Iraq,IRQ,2030,0.0
3060,Iraq,IRQ,2031,0.0
3061,Iraq,IRQ,2032,0.0
3062,Iraq,IRQ,2033,0.0
3063,Iraq,IRQ,2034,0.0
3064,Iraq,IRQ,2035,0.0
3065,Iraq,IRQ,2036,0.0
3066,Iraq,IRQ,2037,0.0
3067,Iraq,IRQ,2038,0.0
3068,Iraq,IRQ,2039,0.0
3069,Iraq,IRQ,2040,0.0
3070,Iraq,IRQ,2041,0.0
3071,Iraq,IRQ,2042,0.0
3072,Iraq,IRQ,2043,0.0
3073,Iraq,IRQ,2044,0.0
3074,Iraq,IRQ,2045,0.0
3075,Iraq,IRQ,2046,0.0
3076,Iraq,IRQ,2047,0.0
3077,Iraq,IRQ,2048,0.0
3078,Iraq,IRQ,2049,0.0
3079,Iraq,IRQ,2050,0.0
3089,Ireland,IRL,2020,12.722843841205783
3090,Ireland,IRL,2021,12.918924203287471
3091,Ireland,IRL,2022,13.12435417991748
3092,Ireland,IRL,2023,13.312679431209126
3093,Ireland,IRL,2024,13.485786115510264
3094,Ireland,IRL,2025,13.645305232880652
3095,Ireland,IRL,2026,13.759434426064377
3096,Ireland,IRL,2027,13.866536707503272
3097,Ireland,IRL,2028,13.967183332902357
3098,Ireland,IRL,2029,14.06188842108395
3099,Ireland,IRL,2030,14.151115691574628
3100,Ireland,IRL,2031,14.241335137097636
3101,Ireland,IRL,2032,14.326254694234898
3102,Ireland,IRL,2033,14.406285675893866
3103,Ireland,IRL,2034,14.481800091884152
3104,Ireland,IRL,2035,14.553135080234505
3105,Ireland,IRL,2036,14.621644089262665
3106,Ireland,IRL,2037,14.686419799977456
3107,Ireland,IRL,2038,14.747730554176743
3108,Ireland,IRL,2039,14.805820940662898
3109,Ireland,IRL,2040,14.860914278023346
3110,Ireland,IRL,2041,14.912066959387642
3111,Ireland,IRL,2042,14.960676341651718
3112,Ireland,IRL,2043,15.006908413702007
3113,Ireland,IRL,2044,15.050915835687768
3114,Ireland,IRL,2045,15.09283920329114
3115,Ireland,IRL,2046,15.13584642590909
3116,Ireland,IRL,2047,15.176802775768833
3117,Ireland,IRL,2048,15.215836709683984
3118,Ireland,IRL,2049,15.253066778941477
3119,Ireland,IRL,2050,15.28860253213668
3129,Israel,ISR,2020,8.929092370834498
3130,Israel,ISR,2021,9.14572545547683
3131,Israel,ISR,2022,9.355718726041701
3132,Israel,ISR,2023,9.546436898673496
3133,Israel,ISR,2024,9.720394426524763
3134,Israel,ISR,2025,9.879689201709095
3135,Israel,ISR,2026,10.081756694931624
3136,Israel,ISR,2027,10.265778453452766
3137,Israel,ISR,2028,10.43408812755584
3138,Israel,ISR,2029,10.588631128059747
3139,Israel,ISR,2030,10.731042519249833
3140,Israel,ISR,2031,10.885275619892047
3141,Israel,ISR,2032,11.027394075929791
3142,Israel,ISR,2033,11.158785287306369
3143,Israel,ISR,2034,11.280630877712774
3144,Israel,ISR,2035,11.393943733576425
3145,Israel,ISR,2036,11.521436653948545
3146,Israel,ISR,2037,11.639763445937632
3147,Israel,ISR,2038,11.749887940613787
3148,Israel,ISR,2039,11.852642247700704
3149,Israel,ISR,2040,11.948748683860533
3150,Israel,ISR,2041,12.05372619324398
3151,Israel,ISR,2042,12.151843098750797
3152,Israel,ISR,2043,12.24375618859529
3153,Israel,ISR,2044,12.330040366739485
3154,Israel,ISR,2045,12.411201117863573
3155,Israel,ISR,2046,12.498470785826315
3156,Israel,ISR,2047,12.58057797496979
3157,Israel,ISR,2048,12.657970606220182
3158,Israel,ISR,2049,12.731045911043502
3159,Israel,ISR,2050,12.80015744786956
3169,Italy,ITA,2020,13.786601602174438
3170,Italy,ITA,2021,13.629702306647253
3171,Italy,ITA,2022,13.627900863145946
3172,Italy,ITA,2023,13.625634872192846
3173,Italy,ITA,2024,13.622921409702924
3174,Italy,ITA,2025,13.619776913530556
3175,Italy,ITA,2026,13.63578764951116
3176,Italy,ITA,2027,13.65080837665313
3177,Italy,ITA,2028,13.66488911728434
3178,Italy,ITA,2029,13.67807707049656
3179,Italy,ITA,2030,13.6904167948199
3180,Italy,ITA,2031,13.705782567074035
3181,Italy,ITA,2032,13.720246100857098
3182,Italy,ITA,2033,13.733853403966686
3183,Italy,ITA,2034,13.746647846480426
3184,Italy,ITA,2035,13.758670334221828
3185,Italy,ITA,2036,13.774615935870568
3186,Italy,ITA,2037,13.789710256043318
3187,Italy,ITA,2038,13.80399678436897
3188,Italy,ITA,2039,13.817516476919794
3189,Italy,ITA,2040,13.830307926099563
3190,Italy,ITA,2041,13.849086700050588
3191,Italy,ITA,2042,13.866996196143804
3192,Italy,ITA,2043,13.884080600283284
3193,Italy,ITA,2044,13.900381467586156
3194,Italy,ITA,2045,13.915937904229443
3195,Italy,ITA,2046,13.93798059810076
3196,Italy,ITA,2047,13.959125981333473
3197,Italy,ITA,2048,13.979418821035564
3198,Italy,ITA,2049,13.998901191579803
3199,Italy,ITA,2050,14.017612664722916
3209,Jamaica,JAM,2020,0.0
3210,Jamaica,JAM,2021,0.0
3211,Jamaica,JAM,2022,0.0
3212,Jamaica,JAM,2023,0.0
3213,Jamaica,JAM,2024,0.0
3214,Jamaica,JAM,2025,0.0
3215,Jamaica,JAM,2026,0.0
3216,Jamaica,JAM,2027,0.0
3217,Jamaica,JAM,2028,0.0
3218,Jamaica,JAM,2029,0.0
3219,Jamaica,JAM,2030,0.0
3220,Jamaica,JAM,2031,0.0
3221,Jamaica,JAM,2032,0.0
3222,Jamaica,JAM,2033,0.0
3223,Jamaica,JAM,2034,0.0
3224,Jamaica,JAM,2035,0.0
3225,Jamaica,JAM,2036,0.0
3226,Jamaica,JAM,2037,0.0
3227,Jamaica,JAM,2038,0.0
3228,Jamaica,JAM,2039,0.0
3229,Jamaica,JAM,2040,0.0
3230,Jamaica,JAM,2041,0.0
3231,Jamaica,JAM,2042,0.0
3232,Jamaica,JAM,2043,0.0
3233,Jamaica,JAM,2044,0.0
3234,Jamaica,JAM,2045,0.0
3235,Jamaica,JAM,2046,0.0
3236,Jamaica,JAM,2047,0.0
3237,Jamaica,JAM,2048,0.0
3238,Jamaica,JAM,2049,0.0
3239,Jamaica,JAM,2050,0.0
3249,Japan,JPN,2020,11.82683011742363
3250,Japan,JPN,2021,11.925111361541598
3251,Japan,JPN,2022,11.97214371584554
3252,Japan,JPN,2023,12.018556876082924
3253,Japan,JPN,2024,12.064362890614532
3254,Japan,JPN,2025,12.109573500743187
3255,Japan,JPN,2026,12.163304642560794
3256,Japan,JPN,2027,12.21627078145694
3257,Japan,JPN,2028,12.268488044663592
3258,Japan,JPN,2029,12.319972112912232
3259,Japan,JPN,2030,12.370738235605328
3260,Japan,JPN,2031,12.411801336439739
3261,Japan,JPN,2032,12.452477196225832
3262,Japan,JPN,2033,12.492771212548542
3263,Japan,JPN,2034,12.532688684603052
3264,Japan,JPN,2035,12.57223481537741
3265,Japan,JPN,2036,12.606510781584321
3266,Japan,JPN,2037,12.64055928723104
3267,Japan,JPN,2038,12.674382553954725
3268,Japan,JPN,2039,12.707982775256996
3269,Japan,JPN,2040,12.741362116930597
3270,Japan,JPN,2041,12.778606248387161
3271,Japan,JPN,2042,12.815573463128047
3272,Japan,JPN,2043,12.85226680745548
3273,Japan,JPN,2044,12.888689283827002
3274,Japan,JPN,2045,12.924843851622493
3275,Japan,JPN,2046,12.960974474966703
3276,Japan,JPN,2047,12.996852061898664
3277,Japan,JPN,2048,13.03247923891586
3278,Japan,JPN,2049,13.067858596757137
3279,Japan,JPN,2050,13.102992690997038
3289,Jordan,JOR,2020,0.0
3290,Jordan,JOR,2021,0.0
3291,Jordan,JOR,2022,0.0
3292,Jordan,JOR,2023,0.0
3293,Jordan,JOR,2024,0.0
3294,Jordan,JOR,2025,0.0
3295,Jordan,JOR,2026,0.0
3296,Jordan,JOR,2027,0.0
3297,Jordan,JOR,2028,0.0
3298,Jordan,JOR,2029,0.0
3299,Jordan,JOR,2030,0.0
3300,Jordan,JOR,2031,0.0
3301,Jordan,JOR,2032,0.0
3302,Jordan,JOR,2033,0.0
3303,Jordan,JOR,2034,0.0
3304,Jordan,JOR,2035,0.0
3305,Jordan,JOR,2036,0.0
3306,Jordan,JOR,2037,0.0
3307,Jordan,JOR,2038,0.0
3308,Jordan,JOR,2039,0.0
3309,Jordan,JOR,2040,0.0
3310,Jordan,JOR,2041,0.0
3311,Jordan,JOR,2042,0.0
3312,Jordan,JOR,2043,0.0
3313,Jordan,JOR,2044,0.0
3314,Jordan,JOR,2045,0.0
3315,Jordan,JOR,2046,0.0
3316,Jordan,JOR,2047,0.0
3317,Jordan,JOR,2048,0.32838966653419194
3318,Jordan,JOR,2049,0.8768399018901737
3319,Jordan,JOR,2050,1.362675524227882
3329,Kazakhstan,KAZ,2020,7.01698896510478
3330,Kazakhstan,KAZ,2021,8.120272618261456
3331,Kazakhstan,KAZ,2022,8.56829472757689
3332,Kazakhstan,KAZ,2023,8.978782123392905
3333,Kazakhstan,KAZ,2024,9.355921377750452
3334,Kazakhstan,KAZ,2025,9.703324190536467
3335,Kazakhstan,KAZ,2026,10.171037194592493
3336,Kazakhstan,KAZ,2027,10.591485179358994
3337,Kazakhstan,KAZ,2028,10.97098742966843
3338,Kazakhstan,KAZ,2029,11.314829317370645
3339,Kazakhstan,KAZ,2030,11.627460199756845
3340,Kazakhstan,KAZ,2031,11.890337211350452
3341,Kazakhstan,KAZ,2032,12.132443003172176
3342,Kazakhstan,KAZ,2033,12.3559664905874
3343,Kazakhstan,KAZ,2034,12.562812288970475
3344,Kazakhstan,KAZ,2035,12.754644197408506
3345,Kazakhstan,KAZ,2036,12.904353971958855
3346,Kazakhstan,KAZ,2037,13.045125413364635
3347,Kazakhstan,KAZ,2038,13.177673620485074
3348,Kazakhstan,KAZ,2039,13.30264279366561
3349,Kazakhstan,KAZ,2040,13.420614559063436
3350,Kazakhstan,KAZ,2041,13.496407866495142
3351,Kazakhstan,KAZ,2042,13.569176917440092
3352,Kazakhstan,KAZ,2043,13.63908236434377
3353,Kazakhstan,KAZ,2044,13.706274269323579
3354,Kazakhstan,KAZ,2045,13.770892934260313
3355,Kazakhstan,KAZ,2046,13.796883802010946
3356,Kazakhstan,KAZ,2047,13.822308205947825
3357,Kazakhstan,KAZ,2048,13.847181461137891
3358,Kazakhstan,KAZ,2049,13.871518378774525
3359,Kazakhstan,KAZ,2050,13.895333285801314
3369,Kenya,KEN,2020,0.0
3370,Kenya,KEN,2021,0.0
3371,Kenya,KEN,2022,0.0
3372,Kenya,KEN,2023,0.0
3373,Kenya,KEN,2024,0.0
3374,Kenya,KEN,2025,0.0
3375,Kenya,KEN,2026,0.0
3376,Kenya,KEN,2027,0.0
3377,Kenya,KEN,2028,0.0
3378,Kenya,KEN,2029,0.0
3379,Kenya,KEN,2030,0.0
3380,Kenya,KEN,2031,0.0
3381,Kenya,KEN,2032,0.0
3382,Kenya,KEN,2033,0.0
3383,Kenya,KEN,2034,0.0
3384,Kenya,KEN,2035,0.0
3385,Kenya,KEN,2036,0.0
3386,Kenya,KEN,2037,0.0
3387,Kenya,KEN,2038,0.0
3388,Kenya,KEN,2039,0.0
3389,Kenya,KEN,2040,0.0
3390,Kenya,KEN,2041,0.0
3391,Kenya,KEN,2042,0.0
3392,Kenya,KEN,2043,0.0
3393,Kenya,KEN,2044,0.0
3394,Kenya,KEN,2045,0.0
3395,Kenya,KEN,2046,0.0
3396,Kenya,KEN,2047,0.0
3397,Kenya,KEN,2048,0.0
3398,Kenya,KEN,2049,0.0
3399,Kenya,KEN,2050,0.0
3409,"Korea, Rep.",KOR,2020,13.309951144554486
3410,"Korea, Rep.",KOR,2021,13.581489167205692
3411,"Korea, Rep.",KOR,2022,13.640372982809453
3412,"Korea, Rep.",KOR,2023,13.696165033950642
3413,"Korea, Rep.",KOR,2024,13.749098899697723
3414,"Korea, Rep.",KOR,2025,13.799385478599236
3415,"Korea, Rep.",KOR,2026,13.866803850654607
3416,"Korea, Rep.",KOR,2027,13.93061992449629
3417,"Korea, Rep.",KOR,2028,13.991113848584744
3418,"Korea, Rep.",KOR,2029,14.048537545895702
3419,"Korea, Rep.",KOR,2030,14.10311817191433
3420,"Korea, Rep.",KOR,2031,14.15089084194758
3421,"Korea, Rep.",KOR,2032,14.196624142844595
3422,"Korea, Rep.",KOR,2033,14.240445320774581
3423,"Korea, Rep.",KOR,2034,14.282471293387788
3424,"Korea, Rep.",KOR,2035,14.322809673401917
3425,"Korea, Rep.",KOR,2036,14.359343194755699
3426,"Korea, Rep.",KOR,2037,14.394631986787367
3427,"Korea, Rep.",KOR,2038,14.428738264592717
3428,"Korea, Rep.",KOR,2039,14.46172018324556
3429,"Korea, Rep.",KOR,2040,14.493632162422331
3430,"Korea, Rep.",KOR,2041,14.52421803848071
3431,"Korea, Rep.",KOR,2042,14.553959913524334
3432,"Korea, Rep.",KOR,2043,14.582892094072024
3433,"Korea, Rep.",KOR,2044,14.611047059163559
3434,"Korea, Rep.",KOR,2045,14.63845558005138
3435,"Korea, Rep.",KOR,2046,14.664216595872448
3436,"Korea, Rep.",KOR,2047,14.689416917259662
3437,"Korea, Rep.",KOR,2048,14.714074580131058
3438,"Korea, Rep.",KOR,2049,14.738206857714212
3439,"Korea, Rep.",KOR,2050,14.761830300318767
3449,Kuwait,KWT,2020,8.50582823631843
3450,Kuwait,KWT,2021,9.38569996532443
3451,Kuwait,KWT,2022,9.461951625020857
3452,Kuwait,KWT,2023,9.534047066368029
3453,Kuwait,KWT,2024,9.602233856859106
3454,Kuwait,KWT,2025,9.66674238011245
3455,Kuwait,KWT,2026,9.957927062800568
3456,Kuwait,KWT,2027,10.220269676403623
3457,Kuwait,KWT,2028,10.457695303734146
3458,Kuwait,KWT,2029,10.673463299019318
3459,Kuwait,KWT,2030,10.870300733948227
3460,Kuwait,KWT,2031,11.06515701572809
3461,Kuwait,KWT,2032,11.243466862703915
3462,Kuwait,KWT,2033,11.40719136267476
3463,Kuwait,KWT,2034,11.55799908810423
3464,Kuwait,KWT,2035,11.697318019927948
3465,Kuwait,KWT,2036,11.846055210637333
3466,Kuwait,KWT,2037,11.983553293878522
3467,Kuwait,KWT,2038,12.111019800326337
3468,Kuwait,KWT,2039,12.229497097885144
3469,Kuwait,KWT,2040,12.339889485759157
3470,Kuwait,KWT,2041,12.428752381318485
3471,Kuwait,KWT,2042,12.512542819169134
3472,Kuwait,KWT,2043,12.591675555018844
3473,Kuwait,KWT,2044,12.66652187150491
3474,Kuwait,KWT,2045,12.737415079207421
3475,Kuwait,KWT,2046,12.799996951158397
3476,Kuwait,KWT,2047,12.85972706151553
3477,Kuwait,KWT,2048,12.916793440875644
3478,Kuwait,KWT,2049,12.971368102078948
3479,Kuwait,KWT,2050,13.023608698201032
3489,Kyrgyz Republic,KGZ,2020,0.0
3490,Kyrgyz Republic,KGZ,2021,0.0
3491,Kyrgyz Republic,KGZ,2022,0.0
3492,Kyrgyz Republic,KGZ,2023,0.0
3493,Kyrgyz Republic,KGZ,2024,0.0
3494,Kyrgyz Republic,KGZ,2025,0.0
3495,Kyrgyz Republic,KGZ,2026,0.0
3496,Kyrgyz Republic,KGZ,2027,0.0
3497,Kyrgyz Republic,KGZ,2028,0.0
3498,Kyrgyz Republic,KGZ,2029,0.0
3499,Kyrgyz Republic,KGZ,2030,0.0
3500,Kyrgyz Republic,KGZ,2031,0.0
3501,Kyrgyz Republic,KGZ,2032,0.0
3502,Kyrgyz Republic,KGZ,2033,0.0
3503,Kyrgyz Republic,KGZ,2034,0.0
3504,Kyrgyz Republic,KGZ,2035,0.0
3505,Kyrgyz Republic,KGZ,2036,0.0
3506,Kyrgyz Republic,KGZ,2037,0.0
3507,Kyrgyz Republic,KGZ,2038,0.0
3508,Kyrgyz Republic,KGZ,2039,0.0
3509,Kyrgyz Republic,KGZ,2040,0.0
3510,Kyrgyz Republic,KGZ,2041,0.0
